 , C00, C01, C02, C03, C04, C05, C07, C10, C11, C12, C17, C21, C23, C40, C43
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
335.5, 21.87552, 118.2237, 26.33244, 207.9138, 2.651296, 102.873, 73.69027, 72.04478, 663.8272, 1433.898, 173.3596, 282.4129, 782.2045, 154.6976, 1457.15
335.6, 20.70418, 112.2599, 24.48033, 245.9409, 2.422004, 94.24586, 69.3807, 68.402, 712.842, 1365.759, 159.7991, 269.5905, 837.0131, 147.1566, 1345.858
335.7, 19.59556, 106.5969, 22.7585, 232.1765, 2.212542, 86.34224, 65.32316, 64.94341, 846.9727, 1506.92, 147.2992, 257.3502, 791.9412, 139.9832, 1243.066
335.8, 18.5463, 101.2197, 21.15777, 219.1824, 2.021194, 79.10143, 61.50291, 61.6597, 812.7353, 1457.131, 135.7771, 334.7334, 774.982, 133.1594, 1148.125
335.9, 122.1255, 96.11363, 19.66963, 206.9155, 1.846395, 122.9971, 57.90609, 88.87247, 779.8819, 1404.86, 125.1563, 319.5355, 851.6234, 126.6683, 1060.435
336, 224.0243, 91.26517, 31.52868, 195.3352, 1.686714, 112.6824, 54.51961, 194.815, 870.3191, 1338.101, 115.3663, 305.0276, 791.7174, 120.4936, 979.4428
336.1, 299.0099, 86.6613, 29.3111, 184.403, 1.540842, 103.2326, 51.33118, 184.9647, 835.138, 1442.158, 106.3421, 291.1783, 765.8834, 114.62, 1099.428
336.2, 282.9992, 82.28967, 27.24949, 174.0826, 1.407585, 94.57535, 48.32922, 175.6124, 801.379, 1373.627, 151.117, 355.8877, 753.155, 109.0326, 1053.263
336.3, 274.7079, 78.13857, 25.33289, 164.3398, 1.285853, 86.6441, 45.50282, 166.733, 768.9847, 1345.338, 139.2962, 339.7292, 700.1755, 103.7176, 972.8187
336.4, 259.9985, 74.19686, 23.55109, 155.1423, 344.9435, 79.37798, 42.84171, 158.3025, 737.8999, 1402.851, 128.4002, 442.6943, 790.9031, 98.66168, 1112.92
336.5, 246.0767, 70.454, 21.89461, 146.4595, 633.236, 72.7212, 40.33624, 150.2983, 772.4781, 1408.243, 118.3564, 422.5946, 756.46, 93.85223, 1027.919
336.6, 259.1337, 66.89995, 20.35465, 138.2627, 754.9006, 66.62267, 37.97728, 142.6989, 741.2521, 1349.113, 109.0983, 403.4075, 764.7615, 89.27723, 949.4099
336.7, 245.2582, 63.52518, 18.92299, 130.5247, 745.4763, 61.03558, 35.75629, 135.4836, 711.2883, 1285.003, 100.5644, 385.0915, 717.392, 84.92524, 953.7166
336.8, 232.1256, 60.32065, 17.59204, 123.2197, 788.7408, 55.91703, 33.66518, 128.6332, 682.5357, 1223.94, 92.69798, 386.048, 708.2597, 80.7854, 880.8749
336.9, 219.6963, 57.27777, 16.3547, 116.3235, 720.5282, 51.22774, 31.69637, 122.1292, 654.9454, 1268.174, 127.1486, 368.5202, 684.7596, 76.84737, 1029.307
337, 207.9325, 54.38839, 15.20438, 109.8133, 835.307, 46.93169, 29.84269, 115.954, 628.4705, 1207.911, 117.2027, 351.7882, 636.5914, 73.1013, 970.6607
337.1, 254.0114, 51.64477, 14.13498, 103.6674, 763.0671, 42.99592, 28.09742, 110.0911, 650.6049, 1280.688, 108.0349, 335.8159, 591.8114, 69.53783, 982.7862
337.2, 240.4102, 49.03955, 13.14079, 97.86553, 697.0748, 39.39021, 26.45422, 104.5246, 624.3053, 1291.502, 99.58412, 320.5688, 550.1814, 66.14808, 1220.374
337.3, 227.5372, 46.56575, 12.21652, 92.38834, 636.7897, 36.08688, 24.90712, 99.23956, 713.3043, 1233.123, 113.5774, 306.014, 598.0033, 62.92356, 1880.977
337.4, 215.3536, 44.21674, 11.35727, 87.2177, 581.7183, 121.6504, 23.4505, 104.5059, 684.4703, 1174.525, 104.6931, 292.12, 555.9377, 59.85624, 2456.314
337.5, 203.8223, 41.98623, 10.55845, 82.33643, 531.4095, 111.4486, 22.07906, 99.22179, 759.4782, 1262.735, 96.50378, 278.8569, 516.8312, 56.93843, 3096.071
337.6, 192.9085, 39.86823, 9.81582, 77.72836, 520.3008, 102.1023, 20.78783, 125.0458, 728.7776, 1204.573, 88.95503, 348.7527, 480.4756, 54.16286, 3218.177
337.7, 182.579, 37.85707, 9.125421, 73.37817, 475.3036, 93.53986, 19.57211, 118.7231, 699.3181, 1226.832, 81.99677, 416.5152, 479.7343, 51.52259, 3195.085
337.8, 172.8027, 35.94737, 8.483581, 74.49683, 434.198, 85.69545, 18.42749, 112.7202, 780.3507, 1168.533, 75.58279, 397.6041, 445.9883, 49.01102, 3001.544
337.9, 163.5498, 34.13401, 7.886885, 125.5308, 396.6472, 78.50888, 17.34981, 108.8462, 748.8064, 1209.665, 69.67052, 379.5516, 474.8799, 46.62189, 3020.426
338, 154.7924, 133.6294, 7.332158, 118.5053, 362.344, 71.925, 16.33515, 103.3427, 718.5372, 1152.182, 64.22073, 362.3188, 441.4752, 44.34922, 2789.736
338.1, 146.504, 201.6478, 26.31556, 111.873, 388.6587, 65.89324, 15.37984, 98.11741, 689.4916, 1097.43, 59.19724, 345.8684, 539.2634, 42.18733, 2637.124
338.2, 138.6593, 191.4757, 24.46464, 105.6118, 355.0464, 60.36732, 14.48039, 93.15633, 661.6202, 1045.28, 54.56669, 361.1466, 501.3299, 40.13083, 2595.801
338.3, 131.2347, 181.8167, 22.74391, 99.70111, 324.3409, 55.30481, 13.63354, 88.44611, 634.8754, 1150.944, 50.29836, 344.7495, 466.0647, 38.17458, 2578.912
338.4, 124.2076, 172.6449, 21.14421, 110.1297, 296.2909, 50.66686, 12.83622, 83.97404, 623.9658, 1096.251, 148.0192, 329.0967, 433.2801, 36.31369, 2381.943
338.5, 117.5568, 211.4289, 19.65702, 103.9661, 270.6668, 46.41785, 12.08553, 79.72809, 714.7292, 1078.685, 136.4408, 314.1547, 402.8018, 34.54351, 2301.507
338.6, 111.2621, 200.7634, 18.27444, 98.14748, 247.2587, 42.52517, 11.37874, 75.69683, 696.1594, 1027.426, 125.7681, 299.8911, 374.4673, 32.85962, 2217.659
338.7, 105.3045, 190.6358, 16.9891, 92.65451, 225.875, 38.95893, 10.71329, 91.62546, 668.0184, 978.6022, 115.9302, 286.2751, 348.1261, 31.25781, 2135.272
338.8, 99.66591, 181.0192, 15.79417, 87.46897, 206.3407, 35.69177, 10.08675, 86.99264, 641.015, 1004.571, 106.8619, 273.2773, 323.6377, 29.73409, 2072.003
338.9, 94.32922, 171.8877, 14.68328, 82.57365, 188.4957, 32.6986, 9.496856, 82.59406, 615.1031, 980.4479, 98.50289, 260.8697, 300.872, 28.28465, 2112.176
339, 89.27829, 163.2168, 13.65052, 77.95229, 172.194, 29.95644, 8.941459, 78.41789, 598.5436, 933.8569, 90.79777, 249.0254, 279.7076, 26.90586, 2917.353
339.1, 84.49782, 154.9833, 12.69041, 73.58958, 157.3022, 27.44424, 8.418542, 74.45288, 581.5234, 893.3203, 83.69535, 237.7189, 260.0321, 25.59428, 3184.626
339.2, 79.97332, 147.1652, 11.79782, 69.47104, 143.6982, 25.14272, 7.926207, 95.07436, 590.3905, 960.7808, 117.3206, 226.9257, 241.7406, 24.34664, 3596.33
339.3, 75.69109, 139.7415, 10.96802, 65.58299, 131.2708, 23.03421, 7.462664, 94.21105, 566.525, 919.445, 108.1435, 216.6225, 315.5408, 23.15982, 3770.236
339.4, 71.63815, 132.6922, 10.19658, 61.91254, 119.9181, 21.10252, 7.026231, 89.44749, 579.4399, 875.7529, 99.68426, 267.7377, 293.3446, 22.03085, 3941.849
339.5, 67.80222, 167.6546, 9.479401, 58.44752, 109.5472, 19.33283, 6.615321, 84.9248, 581.1133, 940.1884, 91.88672, 280.1156, 272.7098, 20.95691, 3969.708
339.6, 64.1717, 159.1973, 8.812663, 55.17642, 100.0732, 17.71154, 6.228442, 80.63078, 809.7791, 895.5106, 84.69913, 310.8403, 253.5265, 19.93533, 3797.653
339.7, 60.73558, 151.1665, 8.192821, 52.08839, 91.4186, 16.22622, 5.864189, 76.55387, 777.0452, 916.7873, 78.07376, 296.7272, 235.6926, 18.96355, 3570.917
339.8, 57.48344, 183.3175, 37.12915, 97.96246, 83.51244, 14.86546, 5.521238, 72.68311, 810.6508, 883.0732, 218.9294, 283.2549, 219.1132, 18.03913, 3577.787
339.9, 54.40545, 174.0701, 34.51766, 92.47984, 76.29004, 13.61882, 5.198344, 69.00806, 817.3503, 841.1095, 318.0724, 270.3942, 203.7001, 17.15978, 3304.528
340, 128.2068, 165.2891, 32.08985, 87.30408, 69.69225, 12.47672, 4.894333, 65.51883, 784.3104, 995.6572, 293.192, 370.2792, 189.3711, 16.3233, 3267.548
340.1, 172.1653, 156.9511, 29.8328, 82.41798, 63.66505, 11.4304, 4.608102, 62.20602, 752.606, 948.3434, 270.2578, 353.4674, 176.0501, 15.52759, 3230.752
340.2, 162.9466, 236.4425, 27.7345, 77.80534, 58.15911, 10.47183, 4.33861, 59.06073, 722.1833, 903.2781, 249.1176, 337.4189, 163.6662, 14.77066, 3060.914
340.3, 154.2215, 224.5151, 44.93445, 73.45085, 53.12933, 9.593646, 7.975713, 65.87665, 733.8823, 1077.079, 229.6311, 322.099, 152.1534, 14.05064, 2911.204
340.4, 145.9636, 213.1895, 41.77397, 69.34007, 48.53455, 71.42007, 7.845011, 62.54575, 704.2164, 1025.896, 211.6688, 307.4747, 141.4504, 13.36572, 2688.857
340.5, 138.6328, 202.4351, 38.83578, 65.45936, 44.33714, 65.43066, 7.386217, 59.38328, 706.0213, 1074.374, 195.1116, 293.5144, 131.5003, 12.71418, 2721.1
340.6, 131.2095, 192.2233, 36.10425, 61.79583, 40.50273, 59.94354, 6.954255, 56.3807, 677.4816, 1023.319, 216.7953, 280.1879, 122.2501, 12.0944, 2647.252
340.7, 124.1838, 182.5266, 33.56485, 58.33734, 36.99993, 54.91657, 28.17147, 53.52995, 671.611, 974.6911, 199.8371, 267.4665, 113.6506, 11.50484, 2445.064
340.8, 117.5343, 173.319, 31.20405, 55.0724, 33.80007, 50.31118, 26.52394, 50.82333, 644.4623, 928.3737, 253.2825, 255.3227, 135.5515, 10.94401, 2312.475
340.9, 111.2408, 166.8421, 29.0093, 51.9902, 30.87694, 46.092, 90.76411, 48.25357, 618.4111, 916.9359, 233.4701, 243.7303, 126.0164, 10.41053, 2309.852
341, 105.2844, 158.4257, 26.96892, 49.08049, 28.20661, 42.22664, 85.45602, 45.81374, 593.4129, 948.0402, 223.2112, 232.6641, 117.152, 9.903045, 2168.251
341.1, 99.64684, 185.2349, 25.07205, 46.33363, 25.76721, 38.68544, 80.45836, 43.49728, 660.7932, 922.9778, 205.7511, 222.1005, 108.9111, 9.420302, 2032.401
341.2, 100.5653, 214.0108, 23.3086, 43.7405, 23.53879, 64.54674, 75.75298, 41.29794, 634.0818, 879.1178, 189.6568, 252.2258, 178.8535, 8.961092, 2100.143
341.3, 123.3288, 203.215, 21.66918, 41.2925, 21.50308, 198.6728, 71.32277, 39.20981, 637.4488, 845.8173, 232.9199, 278.908, 166.2724, 8.524266, 1997.187
341.4, 116.725, 268.3004, 20.14507, 38.98151, 19.64343, 182.0117, 67.15166, 37.22726, 611.6811, 1060.547, 347.2298, 277.0875, 154.5762, 8.108735, 1844.648
341.5, 110.4749, 263.9838, 18.72816, 36.79985, 17.94461, 166.7479, 63.22448, 35.34495, 586.955, 1010.15, 320.0687, 264.5068, 208.1068, 7.713459, 1960.309
341.6, 104.5594, 467.2559, 92.47488, 104.8802, 16.39271, 152.7642, 59.52697, 33.55782, 630.4521, 1073.865, 295.0322, 252.4974, 193.4678, 7.337452, 1858.747
341.7, 98.96072, 460.2303, 85.97062, 99.01041, 14.97502, 139.9531, 56.0457, 31.86105, 604.9672, 1022.835, 271.9541, 241.0332, 179.8587, 6.979774, 1762.716
341.8, 125.203, 485.021, 79.92384, 93.46915, 13.67993, 140.7348, 52.76802, 30.25007, 580.5125, 1033.817, 250.6812, 230.0896, 167.5501, 6.639532, 1648.524
341.9, 155.2626, 460.5541, 115.8583, 131.9396, 12.49685, 159.7823, 49.68203, 28.72055, 598.6348, 984.6898, 231.0723, 219.6428, 155.7641, 6.315876, 1698.061
342, 146.9489, 437.3214, 107.7093, 145.8067, 11.41609, 146.3827, 46.77652, 27.26836, 574.436, 937.8973, 212.9973, 279.7511, 144.8071, 6.007996, 1568.369
342.1, 139.0804, 433.3365, 100.1336, 261.5758, 10.42879, 134.1068, 44.04092, 25.8896, 551.2155, 893.3283, 201.3895, 267.0495, 134.6209, 5.715125, 1448.582
342.2, 131.6332, 411.4768, 93.09064, 396.6852, 9.526875, 179.28, 62.40673, 24.58056, 579.6689, 850.8773, 185.6364, 314.1078, 125.1512, 5.436531, 1500.437
342.3, 124.5848, 390.7199, 86.54307, 374.4842, 8.702963, 164.2453, 58.75705, 23.3377, 556.2368, 1003.658, 171.1154, 299.8464, 116.3476, 5.171517, 1445.945
342.4, 117.9138, 405.4369, 80.45602, 353.5256, 7.950305, 150.4714, 55.3208, 22.15768, 533.752, 955.9645, 343.6024, 286.2324, 112.0407, 4.919422, 1335.509
342.5, 111.6001, 502.3855, 74.79712, 333.7401, 7.262738, 137.8526, 52.08552, 21.03733, 512.176, 910.5369, 316.725, 273.2366, 104.1594, 4.679615, 1305.506
342.6, 105.6244, 477.0427, 69.53623, 315.0618, 6.634635, 126.2921, 49.03944, 19.97363, 547.4666, 867.678, 389.5067, 260.8308, 96.83247, 4.451499, 1317.339
342.7, 130.8553, 455.3968, 64.64537, 297.4289, 6.060852, 115.701, 46.17151, 18.96371, 525.3362, 909.1514, 359.0385, 266.7676, 90.02095, 4.234502, 1284.956
342.8, 123.8485, 432.4243, 60.09851, 280.7829, 5.536691, 105.9981, 43.47129, 18.00486, 504.1004, 866.461, 330.9537, 254.6555, 83.68858, 4.028083, 1297.335
342.9, 117.217, 412.4245, 76.7579, 265.0685, 5.057861, 97.10893, 40.929, 17.09448, 536.9022, 825.2867, 305.0657, 243.0934, 77.80164, 3.831726, 1224.512
343, 110.9405, 391.6198, 71.35911, 252.3017, 4.620442, 88.96521, 38.53538, 16.23014, 515.1989, 847.2685, 281.2028, 232.0562, 72.32882, 3.644942, 1207.452
343.1, 105.0001, 371.8645, 66.34003, 238.1813, 4.220853, 377.5095, 36.28174, 15.4095, 494.3729, 807.0062, 259.2065, 221.5201, 90.32253, 3.467262, 1221.257
343.2, 99.37778, 353.1058, 102.9109, 224.8511, 3.855821, 488.3662, 34.1599, 26.91791, 474.3888, 768.6572, 249.4779, 211.4624, 83.96895, 3.298244, 1204.329
343.3, 94.05653, 473.4104, 95.6726, 212.267, 3.522358, 447.411, 35.53648, 44.87193, 455.2125, 747.2997, 229.9632, 201.8613, 78.06229, 3.137465, 1112.346
343.4, 89.0202, 455.1032, 88.94343, 200.3872, 3.217734, 517.8228, 46.25787, 69.12801, 436.8113, 711.7879, 211.9749, 232.645, 101.1364, 2.984523, 1142.973
343.5, 84.25354, 435.6984, 82.68756, 189.1722, 2.939455, 474.3972, 43.5526, 65.63271, 419.154, 728.4824, 195.3938, 222.0822, 94.02209, 2.839037, 1212.113
343.6, 79.74212, 427.3025, 76.8717, 178.5849, 2.685242, 434.6135, 41.00555, 62.31415, 608.1116, 693.8649, 214.7104, 211.999, 87.40826, 2.700643, 1201.481
343.7, 75.47227, 581.7363, 71.4649, 168.5902, 2.453014, 398.1661, 38.60746, 59.50159, 583.5297, 701.8369, 197.9152, 387.091, 108.1786, 2.568995, 1109.716
343.8, 71.43105, 552.3906, 66.43839, 159.1548, 2.24087, 364.7752, 36.34961, 56.49303, 559.9416, 668.4855, 182.4338, 385.024, 100.569, 2.443764, 1225.675
343.9, 67.60622, 524.5252, 61.76542, 150.2475, 2.047073, 334.1845, 34.2238, 57.51677, 537.3069, 651.0437, 168.1634, 367.5427, 136.306, 2.324639, 1132.062
344, 63.98619, 498.0655, 276.2845, 141.8386, 1.870036, 306.1592, 32.22232, 54.60857, 515.5873, 712.1077, 266.9286, 350.8551, 126.7178, 2.21132, 1045.599
344.1, 60.56, 472.9406, 259.1962, 133.9004, 1.70831, 280.4842, 30.33788, 116.5099, 510.7214, 764.9825, 246.0488, 334.9252, 117.8041, 2.103525, 965.7401
344.2, 57.31727, 449.0831, 240.9656, 126.4065, 1.56057, 343.1976, 28.56366, 110.6189, 498.5597, 728.6305, 242.3025, 319.7185, 139.7581, 2.000984, 1043.975
344.3, 54.24817, 426.4291, 245.0804, 174.5787, 1.425607, 314.4164, 26.89319, 105.0257, 478.4063, 694.0059, 223.349, 305.2023, 163.75, 1.903443, 964.2397
344.4, 51.34341, 404.9179, 227.8426, 164.8081, 20.07223, 297.9592, 25.32042, 99.71532, 459.0676, 661.0267, 344.2935, 369.6216, 152.2313, 1.810656, 992.9991
344.5, 48.59419, 479.2284, 211.8172, 155.5844, 18.33632, 272.9718, 23.83962, 94.67345, 464.16, 709.9354, 383.2063, 352.8396, 141.5229, 1.722392, 917.1573
344.6, 45.99218, 514.4321, 196.9189, 146.8769, 16.75054, 250.0799, 22.44543, 89.88651, 531.8586, 676.1992, 353.231, 336.8196, 131.5677, 1.638431, 1012.958
344.7, 43.52949, 488.4816, 183.0686, 138.6567, 15.30191, 229.1078, 21.13277, 85.34161, 628.3297, 750.9075, 325.6005, 321.5269, 122.3128, 1.558562, 935.5921
344.8, 41.19867, 475.9803, 170.1924, 130.8966, 13.97855, 209.8944, 19.89688, 81.02652, 604.2742, 788.9837, 300.1313, 306.9286, 113.7089, 1.482587, 864.1348
344.9, 38.99266, 451.9695, 158.2218, 123.5708, 12.84049, 192.2923, 18.73326, 76.9296, 579.8475, 751.4911, 276.6543, 292.9931, 195.4565, 1.410316, 923.0941
345, 36.90477, 540.4442, 164.2265, 116.655, 11.73, 176.1664, 17.6377, 73.03984, 556.4082, 738.5567, 255.0137, 311.2159, 181.7074, 1.341567, 852.5913
345.1, 34.92867, 551.3625, 152.6756, 116.5571, 10.71556, 161.3927, 16.60621, 69.34676, 623.4474, 703.4604, 235.066, 297.0857, 168.9255, 1.27617, 787.4733
345.2, 33.05839, 523.549, 141.9371, 110.0338, 9.788843, 147.8581, 15.63504, 65.8404, 598.2457, 705.7952, 216.6786, 298.4439, 157.0427, 1.213961, 881.4547
345.3, 31.28825, 497.1386, 131.9539, 103.8756, 8.942275, 135.4585, 14.72067, 84.58003, 574.0627, 689.7184, 226.1124, 284.8936, 145.9958, 1.154784, 814.1323
345.4, 29.6129, 506.761, 122.6728, 122.2995, 8.168921, 124.0987, 13.85977, 80.30344, 550.8572, 795.0785, 208.4254, 271.9585, 135.726, 1.098492, 751.9517
345.5, 28.02725, 527.0101, 114.0446, 115.4548, 7.462448, 155.0583, 13.04922, 76.24309, 528.5898, 757.2963, 207.6349, 259.6107, 126.1786, 1.044944, 694.5202
345.6, 26.52651, 500.4251, 167.1451, 108.9932, 6.817073, 186.443, 12.28607, 72.38804, 507.2225, 764.345, 191.3932, 349.881, 117.3027, 0.9940059, 641.4752
345.7, 25.10613, 497.7125, 155.3889, 171.1473, 6.227512, 170.8076, 11.56756, 68.72791, 589.0266, 728.0232, 222.9515, 333.9953, 109.0513, 0.9455512, 592.4815
345.8, 23.7618, 538.2822, 144.4596, 161.5688, 5.688938, 222.5029, 10.89106, 65.25285, 591.7841, 693.4274, 205.5117, 318.8309, 101.3803, 0.8994585, 643.0533
345.9, 22.48946, 511.1285, 134.299, 152.5263, 5.196942, 203.8435, 10.25413, 61.95349, 612.2717, 707.5822, 189.4361, 304.355, 94.24883, 0.8556128, 636.4285
346, 21.28524, 485.3446, 124.853, 143.99, 4.747495, 186.7488, 9.654442, 58.82096, 587.5217, 673.9578, 174.618, 290.5363, 87.61906, 0.8139043, 669.9075
346.1, 20.14551, 460.8614, 116.0714, 135.9314, 4.336917, 171.0877, 9.089828, 55.84682, 563.7722, 641.9313, 160.9589, 277.3451, 81.45564, 0.774229, 886.9523
346.2, 19.0668, 437.6133, 149.5123, 128.3238, 3.961847, 156.74, 8.558235, 53.02306, 540.9827, 611.4266, 148.3683, 264.7527, 75.72578, 0.7364877, 819.21
346.3, 18.04585, 415.5378, 138.9963, 331.5988, 32.9985, 143.5955, 8.057731, 50.34208, 519.1144, 593.3795, 136.7626, 252.7321, 70.39898, 0.7005863, 1280.122
346.4, 17.07957, 394.576, 129.2199, 393.7204, 30.14469, 131.5534, 7.586497, 47.79665, 498.1302, 640.5451, 126.0647, 241.2573, 65.44688, 0.6664349, 1897.12
346.5, 16.16504, 374.6716, 120.1312, 371.6853, 27.53769, 120.5211, 7.142822, 45.37992, 499.4314, 659.7109, 116.2037, 235.4563, 60.84313, 0.6339483, 2449.202
346.6, 15.29947, 355.7713, 111.6817, 350.8834, 91.28094, 141.3959, 6.725094, 43.0854, 499.339, 628.3613, 107.1139, 224.7659, 56.56322, 0.6030453, 2878.838
346.7, 14.48024, 361.7806, 103.8265, 331.2457, 83.3867, 129.5382, 6.331795, 40.90689, 479.1541, 598.5015, 98.73524, 214.5608, 52.58438, 0.5736487, 3358.076
346.8, 13.70489, 343.5306, 96.52386, 312.7071, 76.17516, 118.6749, 5.961498, 38.83853, 459.7852, 570.0607, 91.01194, 204.8191, 48.88542, 0.5456851, 3635.281
346.9, 12.97105, 364.7892, 89.73482, 295.206, 69.5873, 108.7226, 5.612856, 36.87475, 441.1992, 542.9713, 83.89278, 195.5196, 45.44666, 0.5190847, 3640.33
347, 12.2765, 346.3875, 83.42329, 278.6843, 63.56918, 103.2062, 5.284604, 46.5509, 423.3645, 517.1693, 77.33049, 186.6424, 42.24979, 0.4937809, 3928.535
347.1, 11.61915, 344.4355, 77.55568, 263.0874, 58.07153, 94.55114, 4.975548, 55.90424, 406.2508, 492.5933, 71.28152, 178.1683, 39.2778, 0.4697106, 3822.333
347.2, 10.99699, 327.0605, 72.10077, 248.3633, 53.04933, 96.20276, 4.684567, 53.07757, 530.7911, 469.1852, 65.70571, 170.0789, 36.51487, 0.4468137, 4023.386
347.3, 10.40815, 310.5619, 67.02953, 234.4633, 48.46146, 88.13503, 4.410603, 50.39383, 531.2466, 476.2605, 60.56606, 162.3568, 33.94629, 0.4250329, 4121.656
347.4, 9.850839, 328.0747, 62.31498, 221.3412, 66.88596, 80.74388, 4.152661, 47.84579, 509.7719, 477.3151, 209.2976, 154.9853, 31.5584, 0.4043139, 4020.154
347.5, 9.323368, 311.525, 57.93203, 208.9536, 61.10146, 76.75462, 3.909804, 45.42658, 600.8234, 534.2075, 269.6582, 147.9485, 126.3983, 0.3846049, 3713.108
347.6, 21.78083, 387.5202, 53.85736, 197.2592, 55.81723, 70.31784, 3.68115, 43.12969, 576.5362, 508.8219, 248.5649, 257.2288, 117.507, 0.3658566, 3827.826
347.7, 20.61456, 405.1742, 50.06928, 186.2193, 50.98999, 64.42087, 3.465868, 71.7688, 553.2308, 504.8592, 283.3543, 245.5498, 109.2412, 0.3480222, 3535.47
347.8, 19.51074, 384.7352, 46.54764, 282.7792, 46.58022, 59.01842, 3.263176, 68.13998, 530.8674, 519.9961, 261.1897, 234.401, 101.5568, 0.3310572, 3506.797
347.9, 24.14656, 365.3272, 43.2737, 266.9531, 42.55182, 54.06904, 3.072339, 64.69464, 509.4081, 565.4105, 240.7588, 223.7585, 94.41298, 0.3149192, 3326.647
348, 57.56201, 346.8983, 40.23003, 386.1283, 38.87181, 102.017, 2.892661, 61.42351, 488.8161, 538.5422, 221.9261, 213.5992, 87.77166, 0.2995679, 3193.805
348.1, 54.47981, 329.399, 37.40043, 364.5181, 35.51006, 93.46167, 2.723492, 58.31778, 524.606, 512.9506, 204.5665, 203.9011, 81.59751, 0.2849649, 3079.858
348.2, 51.56264, 312.7824, 34.76986, 344.1173, 32.43904, 85.62382, 2.564216, 84.14158, 503.3997, 488.5752, 188.5649, 194.6434, 176.7161, 0.2710737, 2877.38
348.3, 48.80168, 311.7652, 32.32431, 324.8582, 29.63362, 78.44326, 2.414255, 79.88716, 483.0507, 483.7535, 173.8149, 185.8059, 164.2853, 0.2578597, 2806.464
348.4, 83.29037, 296.0382, 30.05076, 306.6771, 27.07081, 71.86488, 2.273064, 75.84785, 463.5242, 460.7655, 160.2187, 177.3698, 152.729, 0.2452899, 2757.417
348.5, 78.83053, 281.1046, 27.93713, 289.5135, 24.72965, 65.83817, 2.14013, 72.01279, 497.1696, 444.8789, 147.686, 169.3166, 141.9855, 0.2333328, 2584.258
348.6, 74.60949, 348.4614, 25.97216, 273.3104, 22.59095, 60.31686, 2.014971, 68.37164, 527.7849, 423.7382, 136.1337, 161.6291, 131.9978, 0.2219585, 2472.517
348.7, 70.61446, 371.4426, 24.1454, 258.0142, 20.63722, 55.25859, 1.897131, 64.91459, 506.4501, 440.8661, 125.485, 154.2906, 122.7126, 0.2111387, 2379.517
348.8, 66.83336, 352.7052, 22.44712, 243.5741, 18.85245, 50.62451, 1.786182, 61.63234, 485.9778, 449.035, 115.6692, 147.2854, 114.0806, 0.2008464, 2256.862
348.9, 63.25471, 334.913, 20.8683, 229.9421, 17.22203, 46.37905, 1.681723, 58.51604, 498.5603, 427.6968, 106.6213, 140.5982, 106.0558, 0.1910557, 2142.673
349, 59.86769, 318.0183, 37.35775, 217.0731, 15.73262, 42.48962, 1.583372, 55.55732, 579.1344, 407.3727, 98.28114, 134.2146, 98.59547, 0.1817424, 1979.023
349.1, 56.66203, 301.9758, 136.7261, 204.9243, 14.37202, 38.92637, 1.490772, 52.7482, 562.7388, 413.0617, 90.59336, 128.1208, 91.65994, 0.172883, 2002.469
349.2, 53.62802, 286.7426, 127.1095, 193.4554, 17.9575, 35.66194, 1.403589, 50.08111, 539.9911, 429.6541, 83.50694, 122.3037, 85.21228, 0.1644555, 1849.528
349.3, 50.75646, 272.2779, 118.1692, 182.6284, 46.12162, 32.67127, 1.321504, 54.31732, 639.3014, 412.5309, 132.1872, 116.7507, 83.8098, 0.1564388, 1902.518
349.4, 48.03867, 322.883, 109.8577, 223.4574, 42.13288, 29.9314, 1.244219, 61.27917, 649.8839, 532.9125, 121.8472, 111.4499, 77.91434, 0.1488129, 1757.21
349.5, 45.4664, 306.5951, 102.1308, 210.9513, 165.3475, 63.36108, 1.171455, 266.4769, 689.1345, 614.5099, 217.5956, 106.3897, 131.2761, 0.1415587, 1658.779
349.6, 43.03187, 326.7294, 94.9474, 199.1451, 158.1591, 58.04752, 1.102945, 253.0032, 1086.125, 672.3173, 381.9556, 101.5593, 252.8547, 0.1346582, 1658.445
349.7, 40.72769, 320.9352, 109.7689, 187.9996, 206.9036, 139.6285, 1.038443, 240.2107, 1042.22, 697.3389, 545.3115, 96.94819, 539.9634, 0.128094, 1531.779
349.8, 38.54689, 304.7456, 147.3201, 177.478, 470.9015, 127.919, 0.9777122, 291.3383, 1000.09, 664.2013, 502.6559, 92.54644, 509.9839, 0.1218498, 1608.538
349.9, 36.48287, 289.3727, 136.9582, 167.5452, 517.2958, 117.1915, 0.9205334, 276.6074, 959.6636, 632.6384, 463.337, 88.34454, 474.1099, 0.11591, 1485.683
350, 34.52937, 274.7753, 127.3252, 158.1682, 472.5585, 125.6794, 0.8666985, 262.6214, 920.8709, 602.5753, 427.0937, 84.33343, 440.7595, 0.1102598, 1372.212
350.1, 32.68047, 260.9142, 118.3698, 149.3161, 431.6902, 198.6149, 0.816012, 249.3426, 883.6464, 573.9409, 444.0565, 80.50443, 409.755, 0.104885, 1355.384
350.2, 120.5197, 300.2676, 110.0442, 140.9594, 394.3563, 181.9587, 0.7682898, 236.7352, 847.9265, 590.2151, 488.7005, 76.84927, 434.8786, 0.09977214, 1251.864
