 , C00, C01, C02, C07, C08, C09, C13, C19, C22, C23, C30, C32, C34, C49
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
15.4, 1745.828, 1233.503, 160.778, 2132.537, 3375.567, 98.91724, 2219.419, 1389.907, 1003.019, -6.519258e-09, 7.647213, 1862.658, 1709.275, 864.7081
15.5, 1657.906, 1217.99, 153.1825, 2154.085, 3246.316, 93.47839, 2310.037, 1299.646, 987.0172, -6.519258e-09, 7.201365, 1743.595, 1603.118, 812.3387
15.6, 1574.412, 1146.837, 145.9458, 2176.007, 3418.375, 88.33859, 2191.686, 1215.246, 934.2723, -6.519258e-09, 6.78151, 1713.792, 1659.953, 781.1922
15.7, 1565.522, 1079.84, 157.2969, 2080.968, 3319.034, 83.48141, 2079.399, 1136.328, 880.4533, -6.519258e-09, 6.386135, 1604.245, 1556.859, 786.6549
15.8, 1486.681, 1097.865, 158.1349, 2097.205, 3231.906, 78.89128, 1972.865, 1140.231, 875.1194, -6.519258e-09, 6.01381, 1592.668, 1460.168, 775.689
15.9, 1582.576, 1033.73, 150.6642, 2022.815, 3226.004, 74.55354, 1871.789, 1066.184, 816.9023, -5.587935e-09, 5.663192, 1490.863, 1405.732, 728.7109
16, 1502.876, 1136.95, 145.7401, 1953.977, 3244.152, 70.4543, 1955.491, 1046.792, 784.7256, -5.587935e-09, 5.333017, 1493.414, 1318.427, 746.5156
16.1, 1427.19, 1071.632, 160.0564, 1989.613, 3262.561, 66.58046, 1855.305, 1036.606, 842.8527, -5.587935e-09, 5.022091, 1442.363, 1257.822, 701.3044
16.2, 1355.315, 1009.029, 180.379, 1902.715, 3122.651, 62.91961, 1802.3, 986.9678, 786.782, -4.656613e-09, 4.729293, 1350.166, 1179.703, 711.8625
16.3, 1372.765, 950.0826, 212.6537, 2063.602, 2988.741, 59.46006, 1709.963, 928.6804, 734.4415, -3.72529e-09, 4.453565, 1263.862, 1340.267, 707.7938
16.4, 1303.631, 894.5801, 202.6074, 1973.472, 3120.752, 56.19072, 1705.143, 868.3713, 685.5829, -3.72529e-09, 4.193913, 1183.074, 1257.028, 664.9277
16.5, 1347.942, 869.7154, 193.0357, 2025.931, 3090.651, 53.10114, 1688.452, 848.748, 639.9747, -2.793968e-09, 3.9494, 1168.009, 1178.959, 624.6577
16.6, 1358.614, 818.9078, 183.9162, 1937.447, 3086.471, 50.18143, 1670.252, 856.5183, 597.4005, -2.793968e-09, 3.719142, 1093.348, 1105.738, 586.8266
16.7, 1290.193, 775.6859, 185.6492, 1852.827, 2954.113, 47.42227, 1596.574, 818.3577, 557.6585, -2.793968e-09, 3.502308, 1023.46, 1037.064, 616.2156
16.8, 1225.217, 730.3713, 176.8787, 1996.089, 2887.676, 44.81482, 1514.776, 765.2131, 550.3032, -2.328306e-09, 3.298117, 986.341, 1136.771, 578.8958
16.9, 1163.514, 808.4639, 168.5226, 1939.573, 2998.12, 42.35073, 1577.539, 715.5197, 513.6944, -2.793968e-09, 3.10583, 973.2112, 1066.171, 543.8361
17, 1168.6, 829.0972, 241.1325, 1854.86, 2929.052, 40.02213, 1496.717, 669.0534, 479.521, -2.328306e-09, 2.924753, 911.0025, 1253.34, 676.7804
17.1, 1139.578, 780.6625, 229.7408, 1928.219, 2803.444, 37.82156, 1593.972, 625.6047, 578.9509, -2.328306e-09, 2.754235, 874.7951, 1848.51, 635.7925
17.2, 1249.204, 735.0573, 218.8873, 1964.141, 2881.512, 35.74198, 1598.345, 584.9776, 540.4363, -2.328306e-09, 2.593657, 818.8773, 2026.351, 667.0496
17.3, 1281.772, 761.7004, 208.5466, 1918.309, 2757.944, 33.77675, 1632.863, 546.9888, 504.4839, -2.328306e-09, 2.442441, 766.5338, 1997.274, 653.924
17.4, 1333.531, 717.2029, 227.061, 1834.525, 2813.149, 31.91958, 1549.206, 511.467, 470.9232, -1.862645e-09, 2.300042, 717.5361, 2148.051, 614.3204
17.5, 1266.373, 675.3049, 216.3341, 1814.98, 2856.636, 30.16452, 1544.623, 543.5389, 479.4079, -1.862645e-09, 2.165945, 758.3541, 2014.643, 614.3648
17.6, 1275.265, 635.8545, 249.6209, 1834.603, 2734.134, 28.50596, 1520.541, 523.5901, 447.5154, -1.862645e-09, 2.039666, 709.8793, 2005.153, 577.157
17.7, 1253.162, 662.903, 237.8282, 1754.475, 2795.948, 26.93859, 1542.731, 541.2726, 477.6426, -1.396984e-09, 1.920749, 678.706, 1880.62, 542.2027
17.8, 1225.768, 658.5937, 226.5927, 1760.316, 2676.048, 25.45741, 1463.692, 514.4293, 445.8675, -1.164153e-09, 1.808766, 635.3224, 1763.821, 509.3653
17.9, 1164.037, 620.1196, 215.8879, 1804.193, 2696.216, 24.05766, 1475.963, 493.0583, 416.2062, -1.164153e-09, 1.703311, 656.1052, 1701.09, 478.5166
18, 1105.415, 583.893, 205.6888, 1725.393, 2741.831, 22.73488, 1400.345, 467.5678, 388.5182, -9.313226e-10, 1.604005, 614.1662, 1681.507, 544.0645
18.1, 1067.319, 549.7828, 195.9716, 1821.718, 2689.945, 21.48483, 1357.577, 437.2036, 362.6721, -6.984919e-10, 1.510488, 574.9081, 1577.075, 589.9777
18.2, 1013.567, 569.8049, 186.7134, 1761.377, 2654.429, 20.30351, 1323.829, 408.8114, 422.3097, -6.984919e-10, 1.422423, 538.1594, 1559.646, 554.2469
18.3, 962.5231, 542.1228, 177.8926, 1684.447, 2609.741, 19.18715, 1256.005, 440.6471, 394.2156, -6.984919e-10, 1.339493, 503.7596, 1462.782, 592.6692
18.4, 914.0495, 510.4527, 169.4885, 1688.886, 2692.678, 18.13216, 1191.656, 412.0312, 367.9905, -6.984919e-10, 1.261398, 471.5588, 1575.461, 556.7754
18.5, 1025.83, 544.2225, 161.4815, 1806.173, 2743.152, 17.13519, 1240.271, 385.2737, 343.51, -4.656613e-10, 1.187856, 744.1946, 1477.615, 523.0554
18.6, 974.1683, 512.4297, 153.8527, 1727.286, 2669.031, 16.19303, 1222.786, 360.2538, 320.6581, -4.656613e-10, 1.118601, 1665.12, 1414.55, 491.3777
18.7, 925.1082, 482.4943, 238.4514, 1812.971, 2610.395, 15.30268, 1160.139, 336.8587, 299.3264, -2.328306e-10, 1.053385, 1712.434, 1435.83, 530.2416
18.8, 878.5188, 454.3076, 280.9601, 1733.788, 2701.051, 14.46128, 1302.671, 314.9829, 279.4138, -2.328306e-10, 0.9919702, 1765.441, 1382.503, 744.4341
18.9, 834.2756, 427.7676, 267.6869, 1734.852, 2673.049, 13.66614, 1318.22, 294.5278, 260.8258, -2.328306e-10, 0.9341363, 1652.592, 1372.017, 699.349
19, 799.7872, 402.778, 255.0407, 2209.973, 2607.992, 12.91473, 1250.683, 275.4009, 243.4744, -3.49246e-10, 0.8796743, 1586.873, 1286.806, 656.9943
19.1, 766.3889, 379.2483, 242.992, 3080.337, 2523.574, 12.20462, 1186.607, 257.5163, 227.2773, -3.49246e-10, 0.8283875, 1485.439, 1206.887, 617.2048
19.2, 763.9896, 357.0931, 231.5125, 3204.081, 2430.718, 11.53357, 1125.813, 240.793, 212.1578, -4.656613e-10, 0.7800908, 1390.488, 1131.932, 579.8251
19.3, 725.5143, 336.2322, 234.5429, 3064.14, 2465.039, 10.89941, 1068.134, 225.1558, 198.044, -3.49246e-10, 0.73461, 1377.026, 1175.259, 544.7091
19.4, 688.9766, 316.59, 223.4626, 3020.497, 2359.33, 10.30012, 1013.41, 210.534, 184.8692, -3.49246e-10, 0.6917807, 1336.021, 1102.268, 511.7199
19.5, 654.2791, 324.1779, 346.9344, 2888.574, 2301.363, 9.733778, 1115.478, 196.8618, 172.5708, -2.328306e-10, 0.6514485, 1259.816, 1033.81, 547.0777
19.6, 621.3289, 305.2399, 330.5444, 2978.742, 2373.75, 9.198578, 1121.223, 184.0775, 161.0906, -2.328306e-10, 0.6134677, 1179.287, 969.604, 513.9451
19.7, 590.0381, 287.4082, 314.9287, 2848.643, 2271.955, 8.692805, 1097.787, 206.1688, 150.374, -2.328306e-10, 0.5777013, 1103.906, 1056.255, 782.7162
19.8, 560.3232, 270.6182, 300.0507, 2724.226, 2436.293, 8.214842, 1112.329, 192.7801, 140.3704, -2.328306e-10, 0.5440201, 1033.343, 1044.958, 1129.632
19.9, 567.1663, 271.4849, 285.8756, 2888.428, 2331.816, 7.763159, 1055.341, 180.2608, 265.9975, -2.328306e-10, 0.5123026, 1079.782, 987.1805, 1082.05
20, 661.9998, 255.6251, 272.3701, 2763.597, 2231.82, 7.336311, 1039.735, 168.5546, 248.3021, -2.328306e-10, 0.4824343, 1035.334, 1045.637, 1040.312
20.1, 628.6608, 240.6918, 259.5027, 2667.701, 2136.113, 6.932932, 986.4662, 157.6086, 231.7838, -2.328306e-10, 0.4543074, 969.1545, 980.6965, 977.3077
20.2, 672.2258, 226.631, 247.2432, 2596.161, 2161.177, 6.551733, 935.9265, 147.3734, 216.3645, -2.910383e-10, 0.4278204, 907.2052, 919.7889, 941.9093
20.3, 638.3718, 248.4736, 235.5628, 2647.129, 2068.498, 6.191494, 923.754, 137.8029, 201.9709, -2.910383e-10, 0.4028776, 849.2157, 862.6641, 915.1908
20.4, 606.2228, 242.3198, 224.4343, 2649.163, 2222.116, 5.851062, 876.4272, 128.8539, 188.5348, -2.910383e-10, 0.379389, 794.933, 854.0096, 859.7641
20.5, 599.6577, 253.0183, 277.8929, 2540.328, 2126.824, 5.529349, 913.0003, 120.486, 175.9926, -2.910383e-10, 0.3572698, 783.4069, 800.9702, 807.6943
20.6, 569.4583, 238.2373, 271.7411, 2511.925, 2207.947, 5.225324, 866.2245, 112.6616, 164.2847, -2.328306e-10, 0.3364402, 766.9397, 751.2247, 826.2416
20.7, 540.7797, 243.8583, 258.9034, 2402.215, 2118.496, 4.938016, 908.916, 107.5495, 153.3557, -2.328306e-10, 0.3168251, 717.9161, 704.5688, 816.7299
20.8, 513.5455, 229.6124, 246.6722, 2429.587, 2178.739, 4.666505, 930.1251, 100.5652, 143.1537, -2.328306e-10, 0.2983536, 672.0262, 660.8105, 831.5286
20.9, 487.6828, 236.0191, 262.5588, 2323.472, 2142.995, 4.409923, 882.4719, 94.03443, 133.6304, -2.328306e-10, 0.2809589, 629.0696, 697.3338, 928.5797
21, 463.1226, 222.2312, 250.1549, 2410.327, 2051.096, 4.167449, 879.913, 87.92778, 124.7407, -2.328306e-10, 0.2645785, 653.7999, 654.0248, 872.3422
21.1, 439.7992, 209.2488, 238.337, 2438.25, 2139.229, 3.938306, 834.8323, 82.2177, 116.4424, -1.74623e-10, 0.249153, 612.0084, 613.4057, 819.5106
21.2, 417.6505, 198.2105, 227.0774, 2331.757, 2047.492, 3.721763, 806.2853, 76.87844, 108.6961, -1.74623e-10, 0.2346268, 572.8881, 575.3093, 769.8786
21.3, 396.6172, 186.6313, 216.3497, 2229.915, 2065.019, 3.517127, 764.9768, 91.55503, 101.4651, -1.74623e-10, 0.2209476, 577.8723, 625.9297, 723.2525
21.4, 376.6431, 175.7286, 206.1288, 2279.156, 1981.665, 3.323741, 725.7847, 85.6094, 94.71513, -1.164153e-10, 0.2080659, 600.6609, 740.8875, 821.4514
21.5, 357.675, 165.4628, 196.3908, 2208.714, 2199.738, 3.14099, 936.2285, 80.04987, 88.41422, -8.731149e-11, 0.1959353, 595.4518, 1529.256, 1018.245
21.6, 339.6621, 155.7966, 187.1128, 2215.941, 2153.604, 2.968286, 888.2626, 74.85139, 82.53249, -5.820766e-11, 0.1845118, 557.39, 1903.224, 995.536
21.7, 322.5564, 146.6952, 178.2732, 2270.366, 2061.251, 2.805078, 1041.291, 69.9905, 77.04202, -5.820766e-11, 0.1737544, 521.761, 1813.837, 935.2434
21.8, 306.3121, 138.1255, 169.8511, 2204.406, 1972.857, 2.650844, 987.9424, 65.44527, 71.91682, -5.820766e-11, 0.1636242, 488.4095, 1765.496, 878.6023
21.9, 290.8859, 130.0564, 182.383, 2323.029, 1962.552, 2.505091, 937.327, 61.19522, 67.13257, -2.910383e-11, 0.1540845, 501.8748, 1679.408, 825.3915
22, 276.2365, 122.4587, 173.7668, 2257.685, 1947.121, 2.367352, 962.5613, 57.22117, 62.66659, -2.910383e-11, 0.1451011, 469.7944, 1575.106, 863.9209
22.1, 262.325, 115.3048, 227.669, 2168.173, 1930.516, 2.237185, 967.368, 53.50519, 58.4977, -5.820766e-11, 0.1366414, 516.4285, 1477.282, 811.5993
22.2, 249.114, 148.7225, 216.9134, 2084.429, 1937.294, 2.114177, 917.8067, 50.03054, 54.60616, -2.910383e-11, 0.1286749, 483.4178, 1385.533, 762.4465
22.3, 236.5684, 140.0343, 206.6658, 1996.01, 1854.216, 1.997931, 870.7846, 46.78152, 50.97349, -2.910383e-11, 0.1211729, 452.5173, 1401.829, 806.8965
22.4, 224.6546, 131.8537, 196.9025, 2021.075, 2096.389, 1.888077, 979.7552, 43.7435, 47.58249, 0, 0.1141083, 423.5919, 1314.766, 758.0284
22.5, 213.3407, 139.5197, 187.6003, 2002.253, 2006.489, 1.784264, 929.5593, 40.90278, 44.41708, 0, 0.1074555, 396.5155, 1286.353, 712.12
22.6, 202.5967, 182.228, 178.7376, 1914.802, 1920.444, 1.686158, 881.9351, 38.24653, 41.46223, 0, 0.1011907, 371.1698, 1262.695, 668.9918
22.7, 208.143, 224.1045, 176.3452, 2037.553, 1939.541, 1.593447, 836.7508, 35.76278, 38.70397, 0, 0.09529104, 347.4442, 1315.927, 628.4757
22.8, 197.6607, 211.0126, 168.0143, 1948.561, 1872.269, 1.505833, 858.1565, 33.44032, 36.1292, 0, 0.08973537, 325.2352, 1317.78, 590.4134
22.9, 187.7063, 198.6856, 164.8678, 1986.751, 1791.98, 1.423037, 814.1904, 31.26869, 33.72571, 0, 0.08450362, 338.0765, 1304.462, 680.7199
23, 178.2532, 187.0786, 164.1177, 1899.978, 1715.134, 1.344793, 879.6304, 29.23808, 31.48211, 0, 0.07957689, 316.4663, 1223.446, 639.4935
23.1, 169.2762, 176.1497, 156.3644, 1897.053, 1641.583, 1.270851, 943.042, 27.33934, 29.38777, 0, 0.0749374, 331.0345, 1147.462, 600.7639
23.2, 160.7513, 165.8593, 148.9774, 1814.198, 1637.928, 1.200975, 894.727, 25.56391, 27.43275, 0, 0.07056839, 309.8745, 1153.326, 564.3798
23.3, 152.6557, 183.6725, 141.9393, 1916.686, 1732.271, 1.134941, 941.4541, 23.90377, 25.6078, 0, 0.06645411, 290.067, 1126.385, 548.7552
23.4, 144.9678, 172.9426, 135.2338, 1876.513, 1810.925, 1.072537, 893.2205, 22.35145, 23.90424, 0, 0.06257971, 271.5256, 1056.43, 515.5211
23.5, 137.6671, 162.8395, 155.4443, 1879.675, 1810.56, 1.013565, 860.1668, 20.89993, 22.31402, 0, 0.05893118, 254.1694, 1163.861, 484.2996
23.6, 133.4304, 153.3267, 175.7814, 1800.901, 1732.917, 0.9578353, 816.0978, 19.54268, 20.82958, 0, 0.05549537, 237.9227, 1091.578, 454.969
23.7, 126.7107, 144.3695, 167.4771, 1722.245, 1658.604, 0.9051699, 774.2866, 18.27357, 19.4439, 0, 0.05225988, 222.7144, 1023.784, 469.7005
23.8, 120.3294, 135.9357, 159.565, 1647.025, 1666.132, 0.8554003, 750.8192, 17.08687, 18.1504, 0, 0.04921303, 208.4783, 960.2006, 459.8643
23.9, 134.3077, 127.9945, 152.0268, 1667.753, 1652.731, 0.8083671, 712.3524, 15.97724, 16.94295, 0, 0.0463438, 195.1521, 900.566, 498.9031
24, 127.5439, 120.5172, 144.8447, 1755.716, 1581.857, 0.7639199, 713.7562, 14.93967, 15.81582, 0, 0.04364187, 182.6778, 872.0078, 491.6695
24.1, 191.575, 113.4768, 138.0019, 1685.508, 1609.413, 0.7219167, 677.1882, 13.96948, 14.76367, 0, 0.04109745, 196.5686, 945.2495, 539.2209
24.2, 181.9271, 106.8476, 131.4823, 1611.892, 1540.396, 0.682223, 761.4545, 13.06229, 13.78152, 7.275958e-12, 0.03870139, 184.0037, 886.5434, 506.5641
24.3, 172.7651, 100.6057, 217.2687, 1541.491, 1474.338, 0.6447118, 722.4429, 12.21402, 12.86471, 7.275958e-12, 0.03644502, 280.2723, 831.4833, 542.1209
24.4, 164.0644, 94.72848, 207.0044, 1474.165, 1543.068, 0.6092631, 685.4298, 11.42083, 12.00889, 0, 0.0343202, 1178.527, 822.4495, 509.2885
24.5, 155.802, 89.19457, 197.225, 1492.567, 1509.746, 0.5757635, 650.3131, 10.67916, 11.21, 0, 0.03231926, 2527.931, 815.5245, 520.541
24.6, 147.9556, 83.98395, 261.4802, 1427.378, 1445.003, 0.5441058, 616.9955, 9.985647, 10.46426, 0, 0.03043498, 2896.596, 888.3557, 489.0155
24.7, 140.5044, 79.07772, 249.1273, 1416.23, 1514.341, 0.5141888, 679.8785, 9.337173, 9.768124, 0, 0.02866056, 2894.076, 833.1831, 459.3993
24.8, 133.4285, 74.45811, 237.3579, 1470.089, 1650.097, 0.4859168, 645.0463, 8.730813, 9.118301, 394.1051, 0.02698959, 2941.492, 781.4371, 538.1171
24.9, 126.7089, 70.10837, 226.1445, 1444.359, 1733.359, 0.4591992, 611.9985, 8.163829, 8.511708, 1142.646, 0.02541604, 2753.469, 978.6148, 541.3082
25, 120.3277, 66.01273, 215.4609, 1452.436, 1659.027, 0.4339507, 580.6439, 7.633665, 7.945468, 1214.063, 0.02393424, 2577.464, 917.8365, 508.525
25.1, 114.2679, 62.15636, 253.7361, 1434.055, 1615.314, 0.4100904, 550.8958, 7.13793, 7.416898, 1215.535, 0.02253882, 2586.212, 860.8331, 477.7272
25.2, 108.5132, 58.52527, 293.8882, 1371.848, 1579.258, 0.3875421, 522.6716, 6.674389, 6.92349, 1146.281, 0.02122476, 2448.906, 878.3847, 488.6235
25.3, 151.6041, 55.1063, 280.0042, 1311.931, 1712.57, 0.3662336, 495.8936, 6.240951, 6.462906, 1080.974, 0.01998731, 2376.388, 823.8314, 459.031
25.4, 151.1687, 51.88707, 266.7762, 1341.307, 1712.633, 0.3460967, 470.4874, 5.83566, 6.032963, 1019.386, 0.01882201, 2282.894, 816.9765, 431.2307
25.5, 143.5557, 48.8559, 254.173, 1282.724, 1675.507, 0.327067, 1005.279, 5.456689, 5.631621, 961.3081, 0.01772465, 2162.783, 766.237, 405.1141
25.6, 136.3261, 46.0018, 242.1653, 1356.739, 1705.329, 0.3090836, 992.0358, 5.102329, 5.256979, 1068.088, 0.01669127, 2258.076, 838.6739, 380.5792
25.7, 129.4606, 317.0188, 230.7248, 1303.077, 1632.199, 0.292089, 1156.911, 4.77098, 4.907259, 1007.235, 0.01571814, 2113.737, 786.5869, 357.5302
25.8, 122.9408, 298.499, 219.8248, 1272.062, 1730.164, 0.2760288, 1176.33, 4.46115, 4.580805, 1010.466, 0.01480174, 2002.496, 737.7347, 335.8771
25.9, 119.2558, 334.9821, 209.4398, 1487.863, 1738.229, 0.2608517, 1141.256, 4.171441, 4.276068, 952.8958, 0.01393876, 1975.978, 752.0873, 315.5354
26, 113.25, 315.4129, 251.8243, 1524.966, 1663.688, 0.2465091, 1082.786, 3.900545, 3.991603, 898.6058, 0.01312611, 1976.487, 705.3778, 296.4256
26.1, 107.5466, 296.9869, 239.9275, 1531.342, 1692.742, 0.2329551, 1235.659, 3.647242, 3.726063, 885.5273, 0.01236083, 2127.865, 780.7104, 278.4732
26.2, 102.1304, 279.6374, 325.7428, 1595.666, 1620.152, 0.2201463, 1248.778, 549.421, 3.478187, 835.0754, 0.01164017, 2159.312, 732.2233, 326.4617
26.3, 96.98705, 263.3013, 310.3539, 1525.974, 1647.752, 0.2080419, 1407.386, 988.64, 3.246801, 787.498, 0.01096152, 2049.964, 891.2634, 306.6902
26.4, 92.10268, 247.9196, 295.6921, 1482.057, 1693.513, 0.1966029, 1335.281, 1050.99, 3.030808, 742.6313, 0.01032244, 2069.323, 835.9102, 288.1161
26.5, 110.0072, 665.8674, 281.7229, 1680.969, 1620.889, 0.185793, 1290.391, 982.7381, 2.829185, 700.3209, 0.009720622, 2044.351, 795.385, 298.5148
26.6, 175.8049, 818.3779, 268.4136, 1625.099, 1724.794, 0.1755773, 1224.281, 995.2057, 2.640974, 704.9495, 0.00915389, 2014.76, 780.8467, 280.4359
26.7, 305.9148, 771.4573, 255.7331, 1678.628, 1813.022, 0.1659234, 1161.557, 977.5947, 2.465283, 664.7859, 135.8358, 1905.727, 732.3511, 325.3992
26.8, 290.5086, 726.3898, 243.6516, 1734.14, 1735.274, 0.1568003, 1102.047, 914.1091, 2.301281, 626.9105, 127.9163, 1893.27, 686.8674, 305.6921
26.9, 275.8783, 757.409, 232.1409, 1658.399, 1683.901, 0.1481789, 1045.585, 854.7463, 2.148189, 591.1931, 120.4585, 1911.313, 644.2086, 477.4453
27, 303.5789, 713.1622, 221.174, 1690.224, 1611.69, 0.1400314, 992.0169, 847.7602, 2.005281, 557.5106, 113.4356, 1865.662, 652.1049, 448.5299
27.1, 288.2904, 794.0122, 210.7253, 1801.476, 1966.498, 0.132332, 1125.33, 830.0357, 1.87188, 525.7471, 106.822, 1746.407, 628.2471, 421.3656
27.2, 281.0263, 747.6271, 200.7701, 1740.727, 2009.679, 0.1250559, 1086.716, 784.8176, 1.747354, 599.0597, 100.5941, 1634.775, 609.3664, 395.8464
27.3, 266.8735, 703.9517, 191.2852, 2011.121, 1932.947, 0.1181798, 1071.589, 733.8511, 1.631111, 564.929, 94.72925, 1835.55, 590.6135, 371.8728
27.4, 253.4335, 662.8278, 182.2484, 2651.782, 1912.392, 0.1116818, 1016.688, 728.6622, 1.522602, 532.7429, 89.20634, 2520.419, 570.2683, 489.5773
27.5, 240.6703, 624.1063, 173.6386, 2861.12, 1830.382, 0.1055412, 1129.038, 681.3424, 1.421311, 502.3905, 84.00542, 2691.855, 698.8657, 459.927
27.6, 228.5499, 587.6469, 207.8948, 2770.942, 1809.286, 0.09973811, 1071.194, 637.0956, 1.326759, 473.7674, 79.10773, 2519.789, 792.3914, 432.0724
27.7, 217.0399, 553.3174, 215.3869, 2692.252, 1831.746, 0.09425412, 1103.542, 595.7223, 1.238496, 446.7751, 74.49559, 2389.051, 781.7316, 405.9048
27.8, 206.1096, 526.837, 205.2115, 2738.204, 1879.649, 0.08907168, 1047.004, 557.0358, 1.156106, 421.3206, 70.15234, 2402.869, 929.596, 381.3221
27.9, 195.7297, 496.0599, 195.5168, 2643.717, 1799.044, 0.08417418, 1163.236, 520.8616, 1.079196, 397.3164, 66.06232, 2390.618, 1571.731, 358.2281
28, 185.8725, 467.0807, 186.2801, 2812.992, 1851.378, 0.07954597, 1103.64, 487.0365, 1.007402, 479.2802, 62.21075, 2237.807, 1556.702, 336.5327
28.1, 176.5118, 439.7945, 177.4798, 2746.656, 1858.113, 0.07517222, 1047.097, 455.4081, 0.9403852, 451.9738, 58.58373, 2094.764, 1503.911, 316.1513
28.2, 167.6225, 414.1023, 169.0952, 2729.117, 1782.723, 0.07103897, 1023.519, 425.8336, 0.8778263, 426.2231, 55.16818, 1960.865, 1410.508, 297.0042
28.3, 159.1808, 404.3772, 161.1068, 2675.626, 1726.567, 0.06713298, 1111.812, 398.1798, 0.8194291, 401.9396, 51.95176, 2003.772, 1322.907, 279.0168
28.4, 151.1643, 403.1535, 183.2999, 2558.766, 1747.597, 0.06344175, 1054.85, 422.7004, 0.7649167, 379.0396, 48.92287, 1875.688, 1240.746, 348.23
28.5, 143.5515, 379.6018, 174.6403, 2582.875, 1771.932, 0.05995348, 1000.807, 395.25, 0.7140308, 357.4443, 46.07057, 1771.834, 1163.688, 327.1401
28.6, 136.3221, 357.426, 166.3899, 2502.325, 1695.946, 0.05665701, 949.5325, 369.5822, 0.6665301, 337.0794, 43.38456, 1664.2, 1256.954, 329.325
28.7, 129.4568, 336.5457, 158.5293, 2496.044, 1623.218, 0.05354179, 900.885, 345.5814, 0.6221893, 317.8747, 40.85515, 1568.817, 1178.889, 327.4392
28.8, 122.9372, 318.3618, 151.0399, 2494.009, 1798.915, 0.05059786, 880.7307, 323.1391, 0.5807983, 299.7642, 38.47321, 1590.299, 1119.468, 307.6085
28.9, 116.746, 299.7635, 143.9044, 2442.375, 1755.765, 0.0478158, 899.0716, 302.1543, 0.5421608, 282.6855, 36.23014, 1488.646, 1156.062, 288.9788
29, 110.8665, 282.2517, 137.1061, 2405.128, 1680.472, 0.04518671, 853.0093, 282.5322, 0.5060936, 266.5798, 34.11785, 1393.49, 1084.263, 271.4774
29.1, 105.2832, 298.3795, 130.6288, 2559.302, 1608.408, 0.04270217, 952.3444, 294.5307, 0.4724258, 251.3918, 32.12871, 1304.416, 1016.923, 255.0359
29.2, 99.98101, 280.9485, 152.1591, 2447.522, 1588.868, 0.04035424, 946.7992, 275.4037, 0.4409978, 237.069, 30.25554, 1244.443, 953.7656, 239.5902
29.3, 94.94586, 321.6986, 144.9707, 2340.625, 1554.099, 0.03813541, 898.2917, 257.5189, 0.4116606, 223.5623, 28.49158, 1164.897, 894.5306, 225.0799
29.4, 90.16429, 302.9055, 138.122, 2238.396, 1570.241, 0.03603859, 852.2695, 240.7954, 0.3842749, 210.8251, 26.83047, 1208.069, 838.9745, 211.4484
29.5, 85.62352, 285.2101, 131.5968, 2279.214, 1502.904, 0.03405705, 808.605, 325.6763, 0.3587111, 212.0637, 25.26619, 1130.848, 786.8688, 198.6424
29.6, 106.126, 319.2618, 125.3798, 2179.667, 1550.458, 0.03218446, 767.1777, 304.5267, 0.3348479, 199.9817, 23.79313, 1058.563, 737.9992, 240.5297
29.7, 135.5706, 449.8133, 119.4566, 2249.634, 1483.969, 0.03041484, 910.3202, 284.7505, 0.3125722, 188.588, 22.40594, 1055.239, 692.1647, 225.9625
29.8, 128.7432, 423.5359, 113.8132, 2385.709, 1586.494, 0.02874252, 908.4164, 540.5521, 0.2917784, 177.8434, 21.09962, 1034.925, 649.1769, 253.9922
29.9, 122.2595, 423.1881, 108.4363, 2285.511, 1535.515, 0.02716214, 878.9598, 505.4483, 0.2723679, 167.711, 19.86947, 997.5385, 608.8588, 238.6097
30, 140.957, 424.0121, 103.3136, 2433.634, 1554.02, 0.02566867, 833.9279, 472.6242, 0.2542487, 158.1559, 18.71104, 933.7748, 571.0448, 252.6265
30.1, 133.8583, 433.9843, 98.43277, 2327.343, 1487.378, 0.0242573, 846.1478, 573.4933, 0.2373348, 149.1451, 17.62015, 941.1577, 535.5792, 275.6291
30.2, 146.5561, 457.6647, 93.78257, 2225.694, 1484.424, 0.02292355, 1051.945, 536.2504, 0.2215462, 140.6478, 16.59286, 1012.172, 502.3163, 258.9362
30.3, 139.1754, 460.4298, 89.35206, 2317.601, 1564.069, 0.02166312, 1442.954, 912.6249, 0.2068079, 132.6345, 15.62546, 947.4727, 690.4139, 411.6001
