 , C000, C001, C002, C003, C004, C006, C009, C013, C017, C019, C020, C023, C030, C040, C047, C049, C069, C071, C112
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
135.1, 0.01966943, 191.5538, 97.92902, 727.2727, 231.7924, 226.0751, 236.9586, 36.92524, 51.42852, 728.2974, 9.427858, 3.131166, 212.0453, 0.08130362, 956.5706, 480.4231, 0.2991034, 280.3678, 381.7416
135.2, 0.01864984, 212.6263, 144.4661, 687.7081, 216.9686, 213.2515, 225.3814, 35.19586, 48.98589, 802.9364, 8.889104, 2.932031, 202.144, 0.07757361, 988.7446, 447.4982, 0.2843044, 264.1264, 364.9563
135.3, 0.01768311, 217.7307, 137.2787, 675.6707, 203.0929, 201.1554, 214.3699, 33.54747, 46.65928, 753.8562, 8.381137, 2.745561, 198.5229, 0.07401473, 940.5738, 416.8297, 0.2702376, 248.8259, 348.9091
135.4, 0.01676649, 300.9702, 130.4489, 701.1302, 190.1045, 189.7454, 203.8964, 31.97628, 44.44317, 886.3547, 7.902197, 2.57095, 189.253, 0.07061912, 894.7498, 388.263, 0.2568668, 234.4117, 333.5676
135.5, 0.01589738, 289.4747, 165.4912, 697.7953, 177.9468, 178.9826, 193.9346, 30.47868, 42.33231, 909.0712, 7.450627, 2.407444, 223.8775, 0.06737929, 948.7536, 361.6541, 0.2441576, 225.1156, 318.9005
135.6, 0.01507332, 274.5142, 157.2577, 699.949, 180.5239, 168.8302, 215.3348, 50.86527, 40.32172, 853.5034, 7.024861, 2.254336, 213.4236, 0.06428809, 924.9949, 336.8688, 0.2320772, 212.0749, 304.8784
135.7, 0.01429198, 264.8318, 175.6498, 667.258, 168.9789, 159.2538, 204.8141, 48.48301, 52.21943, 1051.856, 6.623426, 2.110966, 203.4579, 0.06133872, 1003.08, 432.6128, 0.2205945, 199.7897, 291.4729
135.8, 0.01355114, 251.1449, 166.9109, 653.7343, 167.9333, 150.2205, 194.8074, 83.67405, 49.73924, 987.5605, 6.244931, 1.976713, 193.9576, 0.05852465, 954.2103, 413.6278, 0.20968, 209.3687, 278.6568
135.9, 0.01284871, 282.8537, 158.6068, 702.6671, 251.6761, 141.6996, 185.2897, 79.7552, 47.37684, 978.1376, 5.888064, 1.850999, 184.9008, 0.05583968, 907.722, 385.2805, 0.1993055, 197.2402, 266.4042
136, 0.01218268, 268.2354, 150.7159, 738.7808, 235.5807, 133.6621, 176.2369, 76.01988, 45.12665, 918.3481, 5.551591, 1.73328, 270.7881, 0.05327789, 863.4985, 358.876, 0.1894442, 185.8143, 254.6903
136.1, 0.01155118, 254.3727, 157.4864, 729.8572, 220.5147, 126.0805, 167.6265, 72.45951, 42.98333, 931.7645, 5.234346, 1.623047, 258.1438, 0.05083364, 851.1562, 334.2811, 0.180071, 175.0503, 243.4916
136.2, 0.01095241, 241.2263, 149.6512, 698.9771, 206.4122, 118.9289, 159.4367, 69.06589, 40.94181, 874.8096, 4.935229, 1.519825, 246.0899, 0.04850152, 866.2643, 414.5855, 0.1711614, 164.9098, 232.7852
136.3, 0.01038468, 228.7594, 142.2058, 660.9518, 193.2116, 112.1829, 151.6471, 65.8312, 38.99726, 833.7657, 4.653206, 1.423168, 261.3677, 0.04627639, 869.6902, 386.1727, 0.1626927, 155.3568, 222.5496
136.4, 0.00984638, 216.9368, 135.1308, 746.3827, 195.0447, 105.8196, 144.238, 62.74801, 37.14506, 782.8011, 4.387299, 1.332658, 249.1633, 0.04415334, 851.3822, 373.6803, 0.154643, 146.3572, 212.7641
136.5, 0.009335983, 205.7253, 128.4078, 705.7785, 182.571, 99.81731, 137.1909, 59.80922, 37.24008, 734.9517, 4.136587, 1.247904, 237.5287, 0.04212769, 809.9036, 405.574, 0.1469916, 137.8789, 203.4088
136.6, 0.008852042, 195.0931, 122.0193, 686.3417, 231.4067, 94.15543, 130.4882, 57.00807, 35.47134, 690.0271, 3.900202, 1.16854, 226.4374, 0.04019498, 770.4457, 403.1508, 0.1397188, 129.8917, 194.4649
136.7, 0.008393188, 185.0104, 115.9487, 649.0038, 216.6076, 88.8147, 124.1129, 71.50552, 33.78661, 647.8486, 3.677325, 1.094224, 215.864, 0.03835094, 806.4661, 459.0192, 0.1328058, 122.3672, 185.9142
136.8, 0.007958119, 175.4488, 110.18, 673.9435, 223.7702, 83.77692, 118.049, 68.15658, 32.18189, 681.3619, 3.467184, 1.024634, 205.7844, 0.03659149, 767.1758, 536.4402, 0.1262348, 115.2787, 177.7395
136.9, 0.007545602, 166.3814, 104.6984, 637.2802, 246.1623, 79.02489, 112.2815, 64.96448, 30.65339, 639.7131, 3.269052, 0.9594697, 238.327, 0.03491276, 729.7996, 647.8507, 0.119989, 108.6007, 395.748
137, 0.007154468, 157.7826, 99.48948, 602.6113, 230.4195, 74.54241, 106.7957, 61.92188, 29.19749, 626.2478, 3.082242, 0.8984497, 227.1984, 0.03331105, 694.2444, 603.4514, 4.871902, 102.3096, 378.3469
137.1, 0.006783608, 149.6282, 94.53971, 569.8284, 215.6836, 70.31419, 101.578, 59.02179, 27.81074, 668.0201, 2.906108, 0.8413104, 216.5895, 0.03178282, 660.4214, 562.095, 4.630851, 96.38293, 361.7109
137.2, 0.006431973, 141.8952, 89.8362, 538.829, 201.89, 66.3258, 96.61515, 56.25751, 26.48985, 627.1868, 2.740039, 0.7878051, 206.476, 0.0303247, 628.2462, 523.5728, 45.83357, 90.79958, 381.5635
137.3, 0.006098565, 134.5619, 85.36671, 529.1938, 188.9786, 62.56364, 91.8948, 53.62271, 25.2317, 588.8495, 2.583459, 0.7377025, 196.8347, 0.02893348, 597.6386, 543.4294, 43.56583, 85.53967, 364.7861
137.4, 0.00578244, 127.6075, 90.55233, 560.0032, 176.8929, 59.01488, 87.40507, 51.1113, 24.0333, 732.9021, 2.435828, 0.6907864, 187.6436, 0.02760608, 568.5222, 506.1864, 45.93374, 80.58446, 348.7464
137.5, 0.005482701, 182.0398, 86.0472, 544.3971, 165.5802, 55.66742, 83.1347, 48.71751, 22.89183, 748.6923, 2.296633, 0.646854, 220.8545, 0.02633959, 540.8242, 471.4959, 43.66104, 75.9163, 451.9283
137.6, 0.0051985, 229.528, 81.76621, 560.6735, 154.9909, 52.50983, 79.07296, 46.43584, 21.80457, 702.9278, 2.165392, 0.6057157, 230.051, 0.02513119, 514.4757, 439.1828, 41.50078, 71.51855, 432.057
137.7, 0.00492903, 227.175, 77.69821, 551.137, 145.0788, 49.53134, 141.1722, 44.26103, 20.76895, 659.9607, 2.041651, 0.5671936, 219.3089, 0.02397824, 489.4109, 422.4019, 39.44741, 67.37557, 451.2901
137.8, 0.004673529, 215.4342, 73.8326, 521.1545, 135.8006, 46.72181, 134.2749, 42.18807, 19.78251, 761.2867, 1.924981, 0.5311215, 209.0683, 0.02287817, 465.5672, 446.2893, 37.49564, 63.47259, 431.4468
137.9, 0.004431272, 204.3003, 70.1593, 492.803, 127.1158, 44.07163, 127.7146, 40.2122, 18.84293, 714.7524, 1.814978, 0.4973434, 199.306, 0.02182858, 442.8852, 415.7036, 35.64043, 59.7957, 412.476
138, 0.004201572, 193.7418, 66.66876, 465.9939, 118.9864, 41.57178, 122.013, 41.76977, 17.94797, 671.0625, 1.711261, 0.4657136, 189.9995, 0.02082714, 421.3082, 387.2141, 33.87702, 56.3318, 455.2691
138.1, 0.00398378, 183.729, 63.35188, 440.6432, 111.3769, 39.21373, 116.0518, 39.8135, 17.09552, 637.1788, 1.613471, 0.4360953, 181.1275, 0.01987164, 400.7824, 517.7924, 32.20086, 53.06857, 435.2509
138.2, 0.003777276, 174.2336, 60.20002, 416.6717, 104.2541, 36.98944, 110.3818, 37.94884, 29.32834, 713.1088, 1.521269, 0.4083607, 172.6699, 0.01895998, 381.2566, 527.4491, 30.60763, 49.99437, 491.7014
138.3, 0.003581478, 165.229, 57.20498, 394.0042, 97.58673, 34.89131, 104.9889, 45.97416, 27.93537, 669.5194, 1.434336, 0.3823899, 164.6071, 0.01809014, 362.6821, 491.3013, 29.09323, 47.09826, 470.0812
138.4, 0.003395828, 156.6897, 61.35889, 438.0596, 91.34579, 32.91219, 99.8594, 43.82096, 26.60856, 628.5944, 3.12494, 0.3580708, 156.9209, 0.01726021, 345.0125, 457.6309, 27.65376, 62.61172, 449.4117
138.5, 0.003219802, 148.5918, 85.7694, 414.2286, 85.50398, 31.04533, 94.98054, 41.76862, 25.34477, 590.171, 2.946366, 0.3352984, 149.5936, 0.01646836, 328.2038, 549.1295, 26.28551, 58.9847, 429.651
138.6, 0.0030529, 140.9124, 81.50224, 391.694, 80.03577, 29.28437, 90.34005, 39.8124, 24.14101, 627.0886, 2.777996, 0.3139742, 142.6084, 0.01571283, 312.214, 637.7358, 24.98495, 263.9894, 410.7592
138.7, 0.00289465, 133.6298, 77.44736, 370.3853, 74.91727, 78.99248, 85.92628, 37.94779, 22.99442, 588.7573, 17.02417, 0.2940062, 135.9493, 0.01499196, 297.0032, 594.0297, 23.74875, 248.6969, 552.4413
138.8, 0.002744603, 126.7237, 73.59423, 350.2359, 71.77744, 81.12738, 81.72816, 36.17052, 21.90228, 552.769, 16.05133, 0.2753081, 129.6012, 0.01430417, 282.5334, 553.319, 22.57372, 234.2901, 528.1504
138.9, 0.002602334, 120.1744, 69.9328, 331.1826, 67.18708, 76.52564, 77.73515, 46.24735, 20.86202, 518.9805, 67.3811, 0.2577991, 181.7857, 0.01364793, 268.7686, 515.3983, 21.45682, 220.718, 622.5464
139, 0.002467439, 141.1815, 66.45353, 313.1659, 62.89029, 72.18492, 73.93723, 56.67967, 19.87116, 697.3646, 63.53061, 0.2414037, 173.2973, 0.0130218, 351.7652, 562.9632, 20.39518, 207.9321, 595.173
139.1, 0.002339537, 250.4255, 63.14736, 361.6222, 58.86828, 68.09042, 183.3157, 54.02509, 60.64709, 1024.445, 59.90016, 0.226051, 165.2053, 0.01242439, 334.6275, 524.3815, 19.38607, 246.494, 569.0031
139.2, 80.99018, 316.0293, 60.00567, 351.2413, 185.8484, 64.22816, 255.9725, 144.4917, 57.76662, 961.8245, 56.47717, 0.2116747, 200.421, 0.01185439, 318.3247, 488.444, 18.42689, 232.2149, 543.9839
139.3, 110.221, 299.6965, 67.15272, 358.9396, 173.9629, 60.58499, 243.4664, 138.7697, 55.02296, 903.0322, 53.24979, 0.1982127, 191.0625, 0.01131054, 302.8162, 576.334, 17.51516, 256.9943, 520.0649
139.4, 104.5076, 284.2078, 63.81176, 408.476, 162.8375, 57.14846, 231.5713, 132.2704, 52.40961, 847.8336, 50.20683, 0.1856069, 199.2587, 0.01079164, 340.697, 536.8361, 16.64855, 242.1069, 497.1975
139.5, 99.09037, 269.5195, 175.1187, 386.2544, 152.4236, 53.90686, 220.2573, 126.0756, 49.92039, 914.3207, 47.33776, 0.1738027, 264.2764, 0.01029654, 324.0985, 500.045, 15.82481, 228.082, 475.3357
139.6, 93.95392, 255.5904, 239.9962, 389.6672, 142.6757, 50.84914, 209.4962, 120.1708, 78.16159, 858.4321, 44.63265, 0.1627493, 251.9361, 0.009824165, 308.3087, 465.7753, 15.04184, 214.8695, 454.4351
139.7, 89.08372, 242.3811, 272.7445, 450.837, 133.5512, 55.12396, 199.2607, 114.5427, 74.44926, 839.366, 42.08212, 0.1523988, 240.1721, 0.009373457, 293.2882, 433.8542, 14.2976, 202.4223, 434.4535
139.8, 84.46598, 229.8546, 259.175, 426.3109, 125.0103, 51.9972, 189.5254, 109.1781, 84.73126, 788.059, 39.67734, 0.1427066, 422.8748, 0.008943426, 278.9994, 531.9964, 13.59018, 190.6963, 415.3505
139.9, 80.0876, 217.9754, 246.2806, 541.0558, 117.0155, 49.04779, 180.2657, 104.0648, 80.7069, 1097.19, 37.40998, 0.1336308, 480.2315, 0.008533124, 265.4068, 495.537, 12.91777, 189.5757, 397.0875
140, 75.93618, 206.7101, 234.0277, 616.8565, 254.885, 46.26569, 171.4584, 99.19092, 76.87368, 1030.123, 35.27219, 0.1251322, 457.8073, 0.008141645, 252.4764, 508.0037, 12.27863, 178.5938, 379.6275
140.1, 71.99995, 256.7044, 222.3845, 583.2987, 238.5844, 43.64138, 163.0814, 94.54533, 73.22252, 967.1559, 33.25656, 0.1171741, 464.7148, 0.007768127, 240.1759, 473.1886, 11.67111, 168.2481, 362.9352
140.2, 68.26776, 243.4376, 224.3189, 551.5665, 223.3263, 41.16594, 155.1137, 90.11732, 69.74477, 956.1353, 31.35612, 0.1097221, 443.0151, 0.007411744, 228.4748, 456.6322, 11.09365, 198.149, 346.9769
140.3, 64.72903, 338.8637, 213.1586, 521.5606, 209.044, 38.83091, 147.5353, 85.8967, 66.43221, 900.4034, 29.56427, 0.102744, 422.3288, 0.007071712, 217.3437, 431.7513, 10.54475, 186.6704, 432.7435
140.4, 61.37374, 383.2672, 202.5536, 493.187, 195.675, 36.62833, 140.3271, 81.87375, 63.27697, 845.3654, 27.87482, 0.09620976, 432.9694, 0.006747279, 206.7549, 490.0201, 10.02302, 213.6676, 413.7157
140.5, 58.19237, 366.6741, 208.2606, 558.4028, 183.1611, 34.55068, 133.4711, 78.03921, 60.27159, 793.6917, 26.28192, 0.09009104, 458.7316, 0.006437731, 196.6819, 456.4375, 9.527104, 201.2901, 395.5245
140.6, 55.17591, 358.276, 197.8993, 546.2613, 171.4474, 32.59088, 126.9501, 157.7666, 57.40895, 763.7618, 42.15648, 0.08436146, 450.0119, 0.006142384, 187.0998, 501.1605, 169.1805, 218.892, 553.929
140.7, 52.31581, 339.7598, 188.0535, 537.1492, 160.4829, 30.74225, 120.7476, 205.2225, 54.68228, 717.0762, 39.74745, 0.07899628, 487.3451, 0.005860587, 177.9844, 508.1055, 160.8098, 206.2119, 529.5727
140.8, 49.60397, 322.2006, 178.6975, 515.4398, 150.2196, 28.99847, 114.8482, 310.304, 111.7496, 673.2443, 37.47608, 0.0739723, 464.5887, 0.005591718, 169.3132, 548.0864, 152.8533, 194.2663, 506.2873
140.9, 47.0327, 305.5488, 169.807, 509.2668, 159.5766, 27.35361, 109.2371, 295.771, 106.442, 632.0917, 43.62056, 10.81888, 442.895, 0.005335183, 161.0644, 510.5243, 159.6846, 240.432, 484.0258
141, 44.59471, 289.7577, 235.9658, 481.562, 149.3713, 25.80205, 103.9, 281.9186, 101.3865, 593.4545, 45.79306, 32.32758, 422.2142, 0.005090418, 153.2175, 599.1754, 186.1638, 471.0576, 462.7431
141.1, 42.2831, 274.7826, 224.2261, 515.1423, 143.211, 24.33849, 98.82377, 268.715, 96.57109, 557.1791, 43.17622, 30.27162, 429.0015, 0.004856883, 145.7528, 558.1119, 176.9528, 461.8095, 442.3962
141.2, 40.09131, 260.5815, 291.313, 487.1179, 134.0523, 22.95796, 93.99551, 256.1298, 91.98439, 523.121, 40.70892, 28.34641, 503.7333, 0.004634061, 138.6519, 519.8627, 168.1976, 435.0574, 422.9439
141.3, 38.01313, 247.1143, 276.8197, 460.618, 125.4793, 21.65573, 89.40314, 244.134, 87.61554, 491.1448, 38.38261, 110.008, 480.2118, 0.004421462, 131.8969, 484.2349, 159.8755, 535.9533, 404.347
141.4, 36.04269, 234.3431, 305.6264, 435.5598, 117.4546, 20.42736, 85.03515, 232.7001, 83.45419, 461.1231, 48.32904, 103.0117, 457.7885, 0.004218616, 226.5864, 451.0487, 151.9652, 504.9062, 386.5678
141.5, 34.17438, 222.2319, 290.421, 411.8648, 109.943, 19.26867, 80.88056, 221.8016, 79.49048, 432.9366, 45.56728, 601.6913, 436.4123, 0.004025077, 270.9985, 420.1369, 144.4463, 475.6576, 369.5704
141.6, 32.40291, 224.6185, 286.1698, 389.4589, 102.9119, 18.1757, 76.92896, 211.4136, 80.3835, 406.473, 182.1695, 894.4866, 446.0084, 0.003840416, 257.7957, 391.3436, 137.2994, 448.1033, 353.3203
141.7, 30.72327, 252.0588, 271.9323, 368.2718, 96.33038, 17.14474, 73.17042, 201.5121, 76.56564, 381.627, 453.3456, 929.7819, 434.8499, 0.003664227, 245.2361, 364.5236, 130.5061, 448.2301, 337.7848
141.8, 29.1307, 239.0321, 258.4033, 348.2373, 90.16979, 16.17225, 69.59551, 268.3772, 178.6442, 358.2997, 776.5712, 948.0889, 414.5448, 0.003496122, 333.0795, 406.0445, 124.049, 422.2647, 322.9323
141.9, 27.62068, 338.1309, 397.2794, 329.2928, 84.40319, 15.25492, 66.19527, 255.8078, 262.6125, 336.3983, 1264.8, 940.968, 483.6446, 0.003335728, 337.9641, 378.217, 117.9113, 397.8034, 308.7329
142, 26.18894, 320.6558, 377.5141, 311.3788, 79.00538, 14.38962, 62.96115, 272.699, 288.0569, 315.8357, 1279.402, 881.1246, 461.0611, 0.003182693, 426.7812, 352.2966, 112.0773, 522.3129, 295.1579
142.1, 24.83141, 332.9527, 358.7321, 294.4395, 73.95277, 13.57341, 59.88504, 259.9272, 276.5243, 296.5299, 1379.686, 866.8439, 439.532, 0.003036679, 405.9888, 328.1526, 106.5319, 492.0559, 381.7126
142.2, 23.54425, 315.7453, 340.8846, 278.4216, 69.2233, 12.80349, 56.95922, 320.4715, 263.3906, 278.4043, 1300.844, 811.7147, 614.123, 0.002897364, 444.0373, 305.6632, 101.261, 463.5517, 364.9286
142.3, 22.32381, 299.4271, 323.925, 263.2751, 64.79628, 12.07725, 54.17635, 305.4622, 250.8807, 261.3866, 1346.702, 760.0916, 585.4468, 0.00276444, 585.924, 284.7151, 96.25078, 436.6987, 379.6012
142.4, 21.16663, 302.7583, 307.8092, 248.9526, 60.65239, 11.3922, 51.52944, 300.3982, 238.965, 245.4091, 1269.745, 1341.736, 558.1097, 0.002637614, 658.399, 265.2027, 92.14695, 411.4013, 362.9101
142.5, 49.8904, 339.4023, 292.4952, 235.4093, 91.89783, 10.746, 49.01185, 286.3291, 227.6152, 230.4083, 1197.185, 1643.166, 611.6328, 0.002516607, 711.9409, 247.0275, 154.7117, 387.5693, 386.4881
142.6, 100.671, 385.0793, 277.9431, 222.6027, 122.2422, 10.13646, 46.61726, 323.3225, 216.8045, 216.3244, 1193.77, 1768.691, 666.239, 0.002401151, 876.3127, 230.098, 334.4706, 365.1179, 369.4941
142.7, 102.8802, 365.1779, 264.115, 210.4928, 114.4245, 9.5615, 44.33967, 428.6516, 206.5072, 203.1013, 1125.552, 1656.207, 649.7744, 0.002290993, 833.6194, 214.3286, 317.9217, 657.2559, 515.5272
142.8, 296.3917, 346.305, 250.9748, 199.0417, 107.1067, 9.019149, 42.17336, 718.9592, 211.6076, 190.6866, 1210.941, 1550.876, 619.4335, 0.002185887, 975.9203, 199.64, 609.1041, 619.1819, 492.8593
142.9, 281.0279, 328.4075, 238.4884, 188.2136, 100.2569, 8.507561, 40.11288, 685.2869, 368.3311, 179.0307, 1229.876, 1452.244, 598.5257, 0.002085604, 956.304, 185.958, 578.9669, 583.3134, 557.3192
143, 266.4605, 311.4349, 226.6232, 177.9745, 93.84525, 8.024991, 38.15308, 1014.567, 350.837, 168.0873, 1187.33, 1359.885, 570.5778, 0.001989922, 1234.033, 173.2137, 550.3209, 549.5228, 590.4774
143.1, 252.6483, 295.3396, 215.3483, 168.2925, 87.84359, 7.569794, 36.28902, 984.1124, 334.1738, 157.8128, 1255.553, 1273.399, 1119.45, 0.001898629, 1173.912, 161.3428, 580.8718, 517.6896, 564.514
143.2, 239.552, 280.076, 204.6344, 159.1372, 82.22575, 7.140417, 34.51604, 1609.484, 318.302, 148.1664, 1183.805, 1469.189, 1526.165, 0.001811525, 1291.453, 150.2855, 580.1311, 487.7004, 539.6922
143.3, 490.7521, 265.6013, 194.4535, 150.4799, 88.40327, 6.735395, 32.82968, 2295.346, 320.7365, 139.1096, 1116.156, 1436.574, 1547.482, 0.001728417, 1228.535, 139.9859, 561.4197, 459.4485, 515.9619
143.4, 752.3949, 251.8747, 184.7791, 142.2936, 82.74964, 6.353348, 31.22571, 3281.198, 539.3536, 130.6064, 1134.766, 1371.059, 1625.713, 75.41412, 1284.073, 130.3923, 932.807, 432.8333, 493.2749
143.5, 713.3937, 238.8575, 175.5861, 134.5527, 77.45758, 5.99297, 29.70011, 3939.343, 996.6946, 122.623, 1387.041, 1283.863, 1752.705, 71.95431, 1312.851, 121.4561, 932.8195, 407.7597, 569.2145
143.6, 757.7294, 226.513, 166.8504, 132.6173, 72.50396, 5.653035, 28.24904, 3863.271, 1620.507, 115.1275, 1307.779, 1247.898, 1717.719, 68.65322, 1384.136, 113.1323, 1018.791, 384.1387, 626.9021
143.7, 722.9374, 214.8065, 158.5493, 125.4028, 67.86713, 5.332381, 26.86887, 3687.429, 1687.597, 108.0902, 1233.046, 1327.345, 1637.511, 65.50358, 1376.833, 105.379, 1123.312, 361.886, 701.6046
143.8, 753.1292, 203.705, 150.6612, 118.5807, 63.52685, 5.029915, 25.55613, 3667.371, 1607.444, 101.4831, 1388.755, 1242.929, 1561.048, 62.49844, 1350.423, 98.15702, 1067.733, 340.9224, 753.383
143.9, 722.2475, 193.1773, 143.1656, 112.1297, 59.46413, 139.2612, 24.30753, 3797.611, 2126.277, 95.27989, 1309.395, 1163.882, 1488.156, 59.63116, 1284.631, 91.43001, 1021.645, 531.3804, 952.3356
144, 685.2502, 183.1936, 136.0428, 181.8702, 55.66124, 174.2954, 23.11993, 3761.688, 2567.919, 89.45583, 1234.57, 1089.862, 1418.667, 207.1409, 1301.572, 85.16402, 971.0958, 807.9202, 1020.938
144.1, 687.3246, 173.7259, 129.2745, 171.9762, 52.10156, 164.4089, 21.99035, 3585.51, 2445.954, 83.98776, 1164.02, 1118.838, 1352.423, 197.6378, 1284.203, 79.32745, 1190.848, 761.1183, 976.0468
144.2, 651.6965, 164.7475, 122.8429, 162.6205, 48.76952, 155.0833, 20.91596, 3481.102, 2329.782, 78.85394, 1193.39, 1047.683, 1289.272, 188.5707, 1460.698, 73.89089, 1131.928, 1005.516, 1029.121
144.3, 617.9151, 156.2331, 116.7312, 153.7737, 45.65058, 146.2866, 19.89407, 3477.433, 2291.832, 74.03392, 1125.194, 1886.897, 1229.07, 203.3102, 1409.853, 68.82691, 1116.975, 947.2676, 1081.979
144.4, 585.8848, 148.1588, 110.9237, 145.4082, 42.73111, 137.9888, 18.9221, 3611.296, 2182.98, 69.50853, 1060.895, 2032.321, 1171.679, 334.6421, 1396.604, 64.10999, 1109.357, 892.3936, 1034.404
144.5, 557.55, 140.5018, 105.405, 137.4978, 39.99834, 130.1618, 17.99762, 3635.43, 2312.062, 65.25976, 1000.27, 2025.029, 1176.496, 319.2896, 1328.562, 59.71632, 1054.468, 912.1522, 988.9213
144.6, 611.7713, 133.2404, 100.1609, 130.0178, 37.44033, 122.7787, 17.1183, 3632.187, 2202.25, 61.2707, 943.1097, 1896.242, 1121.56, 304.6414, 1414.686, 55.62378, 1002.295, 882.5756, 1207.488
144.7, 614.3434, 126.3544, 95.17778, 122.9447, 35.04593, 115.8144, 16.28195, 3482.233, 2097.653, 57.52547, 924.6187, 1775.645, 1069.19, 290.6652, 1359.533, 51.8117, 1063.373, 831.4491, 1154.394
144.8, 582.4983, 119.8242, 90.44253, 116.2563, 32.80465, 109.2451, 15.48646, 3538.044, 2266.027, 54.00918, 871.7814, 1680.296, 1019.264, 277.3302, 1293.297, 48.26088, 1070.323, 783.2842, 1165.965
144.9, 552.3039, 113.6315, 85.94286, 109.9318, 30.7067, 103.0485, 14.72983, 3427.251, 2431.564, 50.70782, 821.9635, 1573.433, 971.6703, 264.607, 1470.382, 44.95341, 1017.366, 1120.178, 1312.427
145, 551.975, 107.7589, 81.66707, 103.9514, 28.74293, 196.5963, 14.01017, 3430.441, 2372.898, 47.60826, 774.9924, 1526.376, 926.2986, 252.4675, 1520.571, 41.87261, 1082.742, 1185.083, 1395.263
145.1, 523.3629, 102.1898, 77.604, 98.2963, 189.1084, 185.4449, 13.32567, 3645.533, 2332.616, 44.69817, 891.7529, 1429.303, 883.0456, 240.8849, 1446.49, 39.00295, 1274.198, 1137.685, 1395.935
145.2, 589.2169, 96.90849, 73.74307, 92.94885, 177.0144, 174.926, 12.67462, 3551.313, 2594.157, 41.96595, 891.9033, 1338.402, 841.8122, 229.8337, 1376.018, 36.32995, 1211.154, 1446.85, 1382.379
145.3, 603.4338, 91.90013, 70.07423, 87.89232, 165.6939, 165.0038, 12.05537, 3462.685, 2571.589, 39.40075, 840.9355, 1319.362, 802.5042, 219.2895, 1308.98, 33.84015, 1151.229, 1398.325, 1536.096
145.4, 572.1542, 87.15061, 66.58793, 102.7075, 155.0973, 155.6443, 11.46638, 3356.366, 2614.722, 36.99234, 792.8802, 1235.454, 765.0316, 209.229, 1245.207, 31.52097, 1094.268, 1645.174, 1606.111
145.5, 542.496, 82.64655, 63.27507, 97.12007, 145.1784, 146.8158, 10.90616, 3298.452, 2490.534, 34.73115, 747.5712, 1261.622, 729.3088, 199.6301, 1238.63, 29.36074, 1139.849, 1549.871, 1535.49
145.6, 514.3752, 78.37527, 60.12703, 91.83662, 135.8939, 138.4881, 27.30752, 3170.786, 2428.688, 32.60818, 704.8513, 1450.562, 991.9866, 190.4716, 1178.285, 27.34856, 1083.452, 1460.089, 1467.974
145.7, 487.712, 74.32473, 57.13562, 86.84058, 127.2031, 130.6327, 71.69068, 3075.357, 2313.336, 30.61498, 664.5726, 1439.165, 1002.329, 181.7332, 1120.88, 25.47427, 1029.845, 1375.508, 1403.427
145.8, 462.431, 70.48353, 54.29303, 82.11635, 119.0681, 123.2229, 145.8256, 3090.07, 2203.462, 28.74361, 626.5956, 1347.637, 999.8234, 173.3958, 1066.272, 23.72844, 1150.593, 1295.827, 1568.374
145.9, 438.4604, 66.84084, 51.59186, 77.64912, 111.4534, 116.2334, 140.1368, 3040.888, 2125.521, 26.98663, 590.7888, 1261.931, 1129.863, 165.4408, 1014.324, 141.8932, 1143.525, 1249.718, 1554.497
146, 415.7324, 63.38642, 49.02508, 73.4249, 104.3256, 109.6404, 133.2901, 2898.469, 2031, 25.33705, 557.0282, 1181.675, 1077.104, 157.8508, 964.907, 132.1688, 1155.846, 1257.846, 1522.641
146.1, 394.1825, 60.11052, 46.586, 69.4305, 97.65374, 103.4213, 126.7779, 2780.948, 2123.515, 23.7883, 615.7917, 1142.657, 1026.81, 150.609, 917.8975, 138.6629, 1098.657, 1184.98, 1619.378
146.2, 415.3392, 57.00393, 58.13267, 65.65339, 91.40852, 97.555, 157.5086, 2680.337, 2170.469, 22.33422, 580.6024, 1149.646, 978.8632, 143.6994, 873.1783, 129.1599, 1044.298, 1116.336, 1548.173
