 , C000, C003, C005, C008, C009, C010, C012, C015, C018, C019, C021, C022, C024, C026, C030, C033, C036, C037, C039, C040, C045, C047, C049, C062, C081, C082, C086, C118
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
338.7, 107.2318, 178.7221, 157.0122, 325.2108, 0.0540337, 279.0333, 41.0014, 2.153515, 402.1591, 142.6439, 45.84518, 369.0552, 6.300083, 4.886893, 18.27375, 621.9436, 159.858, 23.96984, 1.659338, 654.1725, 503.7555, 233.9584, 287.4228, 1424.295, 469.3528, 418.0238, 0.8455848, 2288.1
338.8, 113.7719, 169.372, 176.2159, 310.3539, 0.05135529, 304.9508, 39.07718, 2.052901, 383.3364, 136.602, 43.80768, 352.4493, 6.002284, 4.67404, 17.43342, 619.227, 150.3683, 22.66241, 1.584223, 662.1954, 546.4619, 223.5812, 274.4883, 1356.554, 445.5248, 397.3301, 0.8071071, 2276.125
338.9, 107.9505, 160.5111, 219.2993, 296.1758, 0.04880965, 288.0448, 37.24326, 1.956988, 365.3946, 130.816, 41.86073, 364.1601, 5.718562, 4.470459, 16.63173, 588.9277, 141.442, 21.42629, 1.512508, 634.3129, 651.0822, 213.6642, 262.1359, 1333.047, 483.4738, 377.6609, 0.7703803, 2181.385
339, 102.4269, 152.1137, 206.4517, 282.6454, 0.04639019, 368.4198, 35.4954, 1.865557, 348.2926, 125.275, 40.00031, 347.7745, 5.448251, 4.275744, 15.86691, 560.111, 133.0456, 20.2576, 1.44404, 689.6841, 644.9925, 204.1871, 250.3393, 1269.646, 497.6372, 358.9653, 0.7353247, 2275.673
339.1, 97.186, 144.1557, 194.3567, 269.7331, 0.04409066, 347.9951, 80.68435, 1.778397, 331.991, 119.9688, 38.22257, 332.1262, 5.190717, 4.08951, 15.13726, 532.7043, 125.1477, 19.15265, 1.378671, 670.2168, 759.1275, 195.1304, 239.0736, 1318.781, 472.3732, 381.7219, 0.7018642, 2309.491
339.2, 92.21326, 136.614, 182.9703, 358.1046, 0.04190512, 405.3077, 76.89778, 1.695309, 316.4524, 151.0381, 36.52384, 321.4285, 4.945357, 3.911388, 14.44116, 506.6387, 117.7185, 18.10797, 1.316261, 765.2966, 748.673, 186.4754, 228.3149, 1256.058, 564.593, 362.8253, 0.6699264, 2236.48
339.3, 87.49495, 150.6171, 172.2509, 341.7451, 0.03982791, 382.838, 73.28892, 1.616103, 301.6411, 144.6406, 34.90061, 306.9657, 4.711595, 3.741024, 13.77708, 578.6758, 178.2441, 17.12027, 1.256676, 767.5992, 715.1223, 178.2043, 218.0404, 1196.318, 611.2205, 344.8641, 0.6394419, 2160.026
339.4, 83.01807, 315.3477, 162.1596, 354.0616, 0.03785367, 382.3048, 69.84942, 1.540598, 287.523, 138.5141, 33.34951, 293.1536, 4.488882, 3.578081, 13.14353, 565.5106, 206.5601, 16.18644, 1.199789, 735.2786, 707.1956, 170.3, 208.2282, 1161.32, 580.1901, 426.4629, 0.6103446, 2196.783
339.5, 78.77026, 298.8499, 152.6595, 394.8778, 0.0359773, 404.9778, 66.57133, 1.46862, 274.0657, 203.3516, 31.86736, 279.963, 101.6037, 3.422235, 12.53912, 586.0387, 194.2981, 15.30355, 1.145477, 735.295, 675.5037, 171.2568, 198.8576, 1106.086, 637.2748, 405.3515, 0.5825713, 2180.78
339.6, 74.73979, 283.2151, 143.7159, 376.8383, 0.03419393, 464.4616, 63.4471, 1.400005, 298.019, 194.7383, 30.45107, 267.3658, 96.80099, 3.273176, 11.9625, 664.5863, 182.764, 120.8619, 1.093623, 704.3347, 645.232, 166.4071, 189.9086, 1053.479, 604.9218, 385.2851, 0.5560619, 2216.852
339.7, 70.91556, 540.0172, 279.8824, 423.699, 121.7361, 438.7126, 60.46948, 1.334596, 284.0705, 186.4898, 29.09773, 255.3356, 92.2253, 3.13061, 11.41239, 732.0784, 546.9319, 159.7646, 1.044117, 674.6779, 655.1835, 159.0261, 181.3624, 1107.633, 574.2111, 482.6932, 0.5307587, 2301.414
339.8, 67.287, 602.6647, 347.3802, 507.7394, 170.4548, 414.391, 236.9651, 1.272243, 270.7748, 242.969, 29.9727, 468.5217, 171.2299, 2.994254, 10.88759, 798.0473, 1149.485, 151.0503, 0.9968516, 930.1184, 779.8164, 307.6671, 173.2008, 1158.621, 569.509, 458.7982, 0.5066069, 2205.622
339.9, 63.84411, 628.6503, 327.0289, 613.8813, 188.285, 391.4177, 225.8442, 1.212803, 258.1014, 232.6777, 28.64062, 447.4403, 163.136, 2.863837, 10.38692, 758.9982, 1705.024, 142.8112, 71.23943, 925.9591, 754.1104, 332.5609, 165.4065, 1103.515, 540.5963, 475.3897, 0.4835541, 2267.387
340, 60.57738, 595.7617, 307.8699, 585.837, 178.9518, 369.7181, 215.2452, 1.15614, 729.8695, 356.8041, 27.36774, 427.3074, 155.4248, 2.7391, 9.909267, 791.6652, 1806.901, 135.0216, 431.6787, 908.6812, 720.316, 317.8101, 177.4414, 1131.937, 513.1513, 451.8563, 0.4615503, 2173.011
340.1, 57.47779, 564.5936, 289.8333, 559.0737, 170.0813, 349.2214, 205.1436, 1.102124, 711.1365, 381.3898, 26.15143, 408.0805, 148.078, 2.619796, 9.453584, 805.9345, 1711.338, 251.1798, 547.8172, 1000.883, 688.0361, 474.3217, 169.4562, 1151.654, 556.3661, 429.4878, 0.4405478, 2298.461
340.2, 54.53681, 535.0561, 272.8534, 618.364, 161.6505, 329.8611, 195.5161, 1.050632, 818.0845, 365.2354, 24.98918, 389.7187, 141.0785, 2.505688, 9.018855, 766.4995, 1825.791, 237.4792, 523.0186, 958.7396, 678.9795, 453.2831, 161.8304, 1096.88, 615.5148, 408.2266, 0.420501, 2243.916
340.3, 51.74631, 507.0639, 256.8683, 590.1148, 153.6376, 311.5741, 186.3403, 1.001546, 779.7946, 349.7652, 23.87858, 372.183, 134.4098, 2.396551, 8.604117, 728.9941, 1764.137, 224.526, 499.3425, 918.3708, 820.1798, 433.1777, 211.1598, 1056.303, 584.2664, 388.0179, 0.4013664, 2306.363
340.4, 49.09859, 480.5362, 241.8196, 563.1561, 146.0219, 294.3008, 177.5953, 0.9547533, 787.9619, 334.9503, 50.04998, 355.4364, 128.0564, 2.292167, 8.208451, 693.3239, 1659.413, 212.2792, 476.7382, 879.7019, 783.4247, 413.9641, 201.6573, 1006.064, 580.2581, 368.8096, 0.3831026, 2287.847
340.5, 46.58635, 455.3963, 227.6526, 559.8404, 138.7837, 277.9852, 169.2606, 0.9101466, 751.082, 320.7629, 47.8256, 339.4434, 122.0033, 2.19233, 7.83098, 659.399, 1560.905, 200.7005, 455.1571, 842.6611, 805.6827, 406.6727, 192.5824, 1187.227, 550.7996, 350.5522, 0.3656698, 2307.986
340.6, 44.20265, 431.5716, 214.3156, 534.2648, 131.9043, 262.5741, 161.3171, 0.867624, 715.9282, 307.1765, 45.70008, 324.1699, 116.2363, 2.096841, 7.470868, 627.1341, 1597.413, 189.7533, 434.553, 807.18, 769.5773, 388.6347, 183.9158, 1130.761, 522.8367, 333.1987, 0.3490302, 2211.921
340.7, 41.94092, 408.9933, 201.7599, 509.8575, 125.3659, 248.0174, 153.7464, 0.8270881, 682.4197, 294.1655, 43.66903, 309.5837, 110.7419, 2.005511, 7.127315, 596.4479, 1502.586, 179.4032, 414.8817, 773.1929, 735.0898, 387.4107, 175.6393, 1160.498, 558.5324, 316.7042, 0.3331479, 2340.25
340.8, 39.79492, 387.5963, 189.9398, 583.2809, 119.1516, 234.2677, 146.5309, 0.788446, 733.7005, 281.7056, 41.72824, 295.6538, 105.5073, 1.918159, 6.799561, 567.2633, 1413.388, 169.6176, 396.1007, 740.6368, 702.1478, 370.2271, 167.7352, 1105.304, 530.1769, 414.4762, 0.3179882, 2314.145
340.9, 37.75872, 367.3187, 178.8121, 556.6345, 113.2454, 341.2635, 232.49, 0.7516093, 699.3602, 269.7734, 39.8737, 282.3506, 100.52, 1.834612, 6.486879, 539.5067, 1352.028, 160.3659, 378.17, 709.4515, 670.6821, 367.1001, 160.1869, 1092.239, 503.2609, 393.9582, 0.3035184, 2244.153
341, 35.82671, 348.1019, 168.3364, 531.2053, 107.6319, 411.493, 221.5791, 0.7164937, 666.6272, 258.3467, 38.10159, 269.6461, 95.76855, 1.754704, 6.188576, 513.1082, 1271.767, 151.6187, 361.051, 679.5793, 778.3813, 350.8173, 152.9782, 1130.938, 636.7848, 444.8206, 0.289707, 2150.744
341.1, 33.99355, 329.8905, 158.4744, 506.9379, 102.2967, 388.6804, 250.6309, 0.6830186, 635.4262, 247.404, 36.40823, 316.7902, 91.24167, 1.678277, 60.03144, 488.0014, 1196.272, 143.3487, 344.7069, 650.9649, 774.8237, 347.9098, 146.0939, 1248.317, 803.694, 422.8004, 0.2765241, 2099.145
341.2, 32.2542, 312.6318, 149.1902, 483.7791, 97.22588, 367.1325, 238.8686, 0.6511075, 713.5342, 236.9248, 34.79014, 358.3813, 86.92876, 1.605178, 57.27085, 464.1231, 1246.812, 135.5297, 329.1027, 623.5554, 740.1011, 332.4783, 139.5194, 1188.945, 762.8922, 401.8702, 0.2639411, 2096.95
341.3, 30.60384, 296.2761, 140.4499, 461.6782, 92.40647, 346.7792, 227.6583, 0.6206874, 680.1378, 226.8894, 214.1135, 342.2557, 82.81973, 1.535263, 54.63721, 441.4132, 1172.797, 128.1373, 314.2048, 597.2999, 706.9346, 317.7312, 133.2408, 1158.511, 746.266, 381.9762, 0.2519306, 2130.491
341.4, 64.52907, 280.776, 194.2998, 440.587, 87.82595, 327.5543, 216.9742, 0.5916885, 665.3264, 217.2791, 218.9321, 326.8557, 78.90491, 1.468393, 52.12469, 419.8145, 1103.177, 121.148, 299.9814, 572.15, 675.2544, 376.6679, 127.2448, 1409.998, 708.3796, 363.067, 0.2404667, 2066.3
341.5, 61.22729, 266.0868, 224.462, 420.4594, 83.47248, 309.3951, 206.7914, 0.5640445, 634.1863, 208.0759, 232.9744, 312.1486, 75.17516, 1.404436, 49.7277, 399.2727, 1037.689, 114.54, 286.4018, 548.0591, 644.9939, 359.9608, 121.5185, 1667.938, 672.4167, 345.0939, 0.2295244, 2065.979
341.6, 58.09446, 252.1661, 396.2539, 401.2512, 79.33482, 292.2427, 197.0866, 0.537692, 604.5037, 199.2625, 257.6659, 298.1033, 71.6217, 1.343265, 101.6013, 464.6558, 1000.942, 108.2925, 273.4369, 524.9825, 727.9556, 352.3073, 116.05, 2029.967, 690.0016, 328.0106, 0.2190801, 2014.907
341.7, 158.4151, 238.9737, 443.7905, 470.77, 75.40225, 276.0412, 187.8372, 0.5125706, 576.2103, 190.8224, 246.2144, 284.69, 68.23621, 1.284757, 96.92906, 441.9199, 957.3019, 102.3857, 261.0589, 502.8776, 695.3334, 336.6807, 110.8275, 2140.606, 654.9717, 425.8783, 0.209111, 2134.548
341.8, 150.3095, 226.4715, 514.0287, 474.1764, 71.66462, 260.7378, 179.0219, 0.488623, 619.6203, 182.7398, 235.2719, 271.8802, 213.4285, 1.228799, 92.47172, 420.2964, 900.4737, 96.80103, 249.2413, 481.7034, 664.173, 321.7472, 105.8401, 2195.538, 621.7202, 482.1977, 0.1995956, 2135.556
341.9, 142.6185, 214.6233, 483.9143, 452.5143, 68.11226, 246.2829, 170.6202, 0.4657942, 590.6194, 174.9995, 224.8157, 278.1561, 203.34, 1.175277, 88.21935, 478.6049, 855.2766, 91.52103, 237.9586, 461.4208, 655.0226, 337.2312, 101.0771, 2091.116, 590.1568, 484.3592, 0.1905131, 2046.668
342, 135.3211, 203.395, 455.5642, 431.8417, 64.73598, 232.6293, 168.2138, 0.444032, 562.976, 167.5871, 214.8241, 350.9055, 338.9826, 1.124087, 84.16252, 566.4977, 844.2498, 86.52902, 227.1867, 441.9922, 625.6687, 322.2733, 96.52849, 1996.956, 560.1958, 529.671, 0.181844, 2173.05
342.1, 221.478, 192.7541, 428.8749, 412.1136, 83.55362, 219.7327, 175.1225, 0.4232866, 630.2449, 160.4887, 205.2767, 335.1163, 322.9592, 1.075127, 80.29225, 538.7785, 794.1327, 81.8093, 216.9023, 524.8613, 665.0446, 307.9789, 92.18454, 1938.462, 531.7559, 503.4503, 0.1735693, 2149.224
342.2, 210.1456, 182.6699, 403.7493, 393.2867, 102.8183, 207.551, 194.3894, 0.4035104, 600.7468, 153.6909, 196.1535, 320.0375, 307.6933, 1.028298, 76.59996, 549.7851, 782.6163, 77.34702, 207.0836, 580.8075, 797.1317, 400.5785, 88.03608, 1846.267, 504.7597, 525.152, 0.1656711, 2059.767
342.3, 246.631, 173.1133, 380.0956, 375.3199, 104.2126, 196.0447, 185.2666, 0.3846581, 649.4325, 147.181, 210.7661, 305.6373, 293.1489, 0.9835101, 73.07746, 522.8837, 764.7728, 73.12814, 197.7093, 590.7849, 761.4094, 546.2146, 84.07431, 2009.364, 479.1342, 499.1551, 0.1581324, 1974.033
342.4, 234.0116, 164.0566, 357.8277, 358.1739, 99.04681, 185.1762, 176.5719, 0.3666866, 619.0363, 140.9469, 201.399, 291.8849, 405.1872, 0.9406725, 69.71695, 626.3325, 719.3737, 69.13937, 188.7594, 592.6862, 761.3722, 521.9872, 80.29082, 1934.08, 454.8095, 474.4451, 0.1509367, 2054.601
342.5, 222.0378, 155.4738, 336.8643, 341.8111, 94.13714, 174.9103, 174.6555, 0.3495548, 590.0628, 134.9769, 192.4482, 278.7514, 414.3114, 0.8997006, 80.09589, 595.6856, 806.8548, 65.36816, 180.2146, 583.9227, 727.2524, 498.8345, 76.6776, 1842.093, 577.842, 450.9584, 0.1440684, 1969.083
342.6, 210.6767, 147.34, 359.8132, 326.1959, 89.47083, 165.2135, 166.4588, 0.3332234, 610.4738, 129.2597, 183.8952, 266.2088, 394.7273, 0.8605134, 122.171, 566.5383, 813.5499, 61.80266, 172.0566, 611.9485, 694.6617, 476.7086, 73.22698, 1810.449, 594.9153, 428.6344, 0.1375127, 1887.124
342.7, 199.897, 139.6317, 338.7335, 311.2941, 85.03583, 156.0543, 158.6468, 0.317655, 581.901, 123.7847, 175.7223, 254.2306, 539.2247, 0.823033, 116.5529, 538.8171, 788.6638, 58.43164, 164.2679, 586.1818, 788.5282, 455.5642, 69.93165, 1908.402, 640.9084, 407.4154, 0.1312553, 1808.576
342.8, 264.8656, 132.3266, 318.8888, 297.073, 80.82066, 147.4029, 151.2014, 0.3028139, 554.6656, 118.5416, 167.9127, 242.7913, 513.736, 0.7871851, 187.5753, 512.4524, 741.8464, 55.24449, 156.8318, 611.1675, 770.5095, 478.5487, 66.78461, 1821.819, 632.1116, 387.2469, 0.1252826, 1835.205
342.9, 251.3131, 125.4038, 300.2067, 283.5016, 76.81445, 298.8204, 144.1054, 0.2886663, 528.7049, 113.5205, 160.4501, 255.3344, 489.4522, 0.7528986, 178.9496, 638.155, 697.8083, 52.23119, 149.7324, 585.4337, 735.9802, 457.3227, 63.77919, 1751.708, 600.0206, 368.0768, 0.1195817, 1912.185
343, 341.7349, 118.8431, 311.3835, 270.5502, 73.00681, 282.2542, 137.3424, 0.2751796, 503.9593, 108.7122, 153.3192, 248.0896, 483.1717, 0.7201054, 170.7204, 606.9296, 656.3844, 49.38224, 142.9543, 560.7834, 702.9984, 483.7025, 60.90902, 1721.744, 569.5588, 449.8344, 0.1141402, 1900.983
343.1, 406.2066, 112.6257, 317.9984, 292.5972, 69.38792, 266.6065, 130.8969, 0.262323, 480.3718, 104.1075, 146.5052, 236.9267, 523.7603, 0.6887406, 162.8698, 599.49, 617.4196, 46.68869, 136.483, 656.2011, 751.0875, 505.1603, 58.16801, 1665.923, 810.2352, 427.5659, 0.1089464, 1880.128
343.2, 385.4221, 106.7335, 301.5705, 279.2303, 65.94841, 251.8262, 124.7538, 0.2500671, 471.8507, 99.69785, 139.994, 226.266, 619.5401, 0.658742, 155.3801, 731.8643, 580.7678, 44.14206, 130.3047, 628.5711, 717.4286, 482.7539, 55.55035, 1586.689, 904.6509, 406.3999, 0.1039888, 1801.872
343.3, 365.7011, 101.1496, 343.554, 272.0073, 62.6794, 237.8653, 118.899, 0.2383838, 607.003, 95.47497, 133.7723, 216.085, 617.2059, 0.6300499, 148.2348, 696.0536, 594.879, 41.73433, 124.406, 602.1045, 685.2781, 461.3414, 53.05049, 1511.224, 1084.247, 386.2816, 0.0992569, 1794.005
343.4, 355.424, 95.85782, 323.4269, 259.581, 59.57243, 224.6784, 113.319, 0.2272464, 650.624, 91.43096, 127.827, 206.3622, 588.0311, 0.6026075, 142.5152, 720.771, 751.8338, 39.45794, 118.7744, 576.7523, 654.5684, 440.8786, 50.66313, 1487.731, 1029.202, 367.1593, 0.09474028, 1930.409
343.5, 337.2379, 113.7366, 304.4789, 247.7224, 56.61946, 212.2225, 108.0008, 0.2166293, 620.1721, 87.55824, 122.146, 197.0768, 663.5588, 0.5763605, 135.9616, 685.5031, 888.8698, 37.30571, 113.3977, 636.0632, 625.2349, 421.3234, 48.3832, 1416.973, 1039.547, 348.9836, 0.09042919, 1850.059
343.6, 319.9823, 107.7863, 286.641, 236.4055, 53.81288, 338.6768, 102.9323, 443.1918, 621.3013, 83.84956, 116.7174, 188.2092, 655.3941, 0.5512566, 129.7093, 651.9609, 953.4584, 35.27087, 108.2644, 662.8931, 610.9576, 439.2585, 46.20588, 1349.58, 1045.878, 331.7077, 0.08631428, 1773.054
343.7, 386.7272, 102.1474, 269.8481, 225.6056, 51.14542, 319.9011, 98.10162, 1041.199, 592.2218, 80.29797, 111.5302, 179.7406, 624.4142, 0.5272461, 205.6843, 620.06, 992.713, 33.34702, 103.3635, 634.9813, 583.5785, 419.7751, 44.12653, 1357.506, 1006.575, 315.287, 0.08238661, 1699.255
343.8, 366.9394, 96.80338, 254.0391, 215.2991, 48.61018, 302.1662, 96.0369, 1228.253, 564.5033, 76.89681, 106.5734, 171.6531, 594.8988, 0.5042815, 196.2258, 589.72, 933.7827, 31.52811, 98.68439, 624.5264, 557.4263, 401.156, 42.14077, 1292.942, 999.7212, 299.6792, 0.07863767, 1753.256
343.9, 348.1641, 229.9103, 239.1562, 366.2047, 46.20061, 285.4145, 91.52982, 1170.868, 538.0822, 73.63972, 101.8369, 163.9294, 566.7785, 0.4823171, 187.2022, 560.8645, 922.4504, 29.80841, 94.21714, 612.2587, 532.446, 383.3627, 40.24436, 1308.916, 948.9675, 284.844, 0.07505932, 1761.409
344, 330.3495, 241.4471, 346.0273, 349.4751, 43.91048, 269.5916, 87.23427, 1116.164, 512.8976, 70.52058, 97.31099, 181.0697, 539.9874, 0.4613093, 178.5936, 533.421, 991.1179, 28.18252, 89.95211, 610.632, 578.3438, 432.1989, 38.4333, 1385.453, 970.2701, 270.7432, 0.0716438, 1732.895
344.1, 362.2879, 228.8154, 325.7552, 333.5097, 41.73387, 254.6458, 83.1403, 1064.016, 488.8918, 67.53355, 92.98618, 172.9223, 514.4627, 0.4412166, 170.3808, 566.6437, 932.2823, 26.6453, 85.88015, 584.9207, 552.4262, 413.0287, 36.70373, 1454.644, 921.0115, 257.3405, 0.0683837, 1782.052
344.2, 343.7506, 216.8446, 306.6709, 318.2738, 39.66515, 240.5286, 96.72857, 1014.305, 473.5672, 64.67305, 88.85358, 165.1416, 606.1653, 0.421999, 251.6609, 538.9174, 931.9604, 25.19194, 81.99252, 560.292, 527.67, 394.7088, 35.052, 1456.097, 874.2537, 244.6012, 0.06527195, 1743.028
344.3, 326.1618, 205.5001, 288.7045, 355.8723, 37.69898, 227.194, 92.18903, 1007.223, 451.4023, 61.93371, 84.90466, 157.711, 577.5125, 0.4036185, 240.0881, 558.123, 876.6366, 23.81785, 78.28087, 581.4275, 504.0233, 377.2015, 33.4746, 1386.843, 885.3662, 232.4926, 0.0623018, 1735.531
344.4, 334.0383, 194.7491, 271.7908, 339.6147, 35.83027, 322.1078, 101.0915, 960.1652, 430.2747, 59.3104, 81.13123, 150.6147, 550.214, 0.3860385, 229.0475, 530.8137, 952.3162, 22.5187, 74.73724, 556.9459, 481.4362, 360.4707, 31.96819, 1337.225, 840.418, 220.9833, 0.0594668, 1743.343
344.5, 359.4603, 184.5605, 255.8679, 324.0999, 34.05419, 304.2506, 96.34724, 927.1093, 410.136, 56.79821, 77.5255, 143.8377, 558.5567, 0.3692243, 218.5146, 504.8405, 895.7839, 21.29042, 71.35403, 533.4951, 459.8614, 344.482, 30.52957, 1309.966, 856.3837, 210.0439, 0.05676081, 1692.925
344.6, 341.0677, 174.905, 240.8779, 309.2938, 32.36615, 389.3584, 91.8256, 928.9957, 390.9399, 54.39242, 74.08002, 137.3656, 532.1542, 0.3531424, 286.4009, 480.1383, 848.18, 20.12914, 68.12396, 585.8679, 439.2534, 329.2025, 29.15568, 1247.662, 812.9069, 199.646, 0.05417795, 1622.46
344.7, 323.6161, 165.7546, 296.4608, 295.1641, 30.76178, 424.3961, 136.0585, 889.7289, 399.7798, 52.08854, 70.78767, 131.1848, 506.9998, 0.337761, 273.2306, 523.0177, 797.8296, 19.03119, 65.04012, 561.1993, 419.5689, 314.6007, 27.84363, 1217.62, 771.6373, 189.7628, 0.05171262, 1750.008
344.8, 307.0576, 157.0829, 279.0926, 281.6799, 29.23694, 400.8682, 129.6732, 848.1602, 381.0684, 49.88224, 67.64165, 125.282, 535.3172, 0.3230495, 260.6659, 497.4261, 750.4681, 17.99314, 62.09587, 537.5694, 400.7665, 300.6466, 26.59062, 1297.443, 732.463, 180.3688, 0.04935947, 1677.168
344.9, 291.3463, 148.8649, 262.7419, 268.8117, 27.78769, 378.6447, 123.5875, 881.603, 363.5748, 47.76939, 64.63544, 119.6449, 631.474, 0.3089789, 248.679, 518.837, 705.9182, 17.01171, 59.28491, 514.9345, 547.8597, 305.0173, 25.394, 1279.938, 695.2773, 171.4399, 0.04711341, 1685.183
345, 276.4389, 141.0768, 288.103, 324.9156, 26.41027, 357.6531, 117.7875, 863.8808, 365.6156, 45.74603, 61.76284, 114.2614, 601.6248, 0.295521, 237.2433, 574.5307, 664.0129, 16.0838, 56.60119, 493.2527, 523.3082, 291.4883, 24.25122, 1219.063, 685.3895, 162.953, 0.04496955, 1634.743
345.1, 262.2943, 133.6962, 298.8794, 310.0723, 25.10114, 337.8253, 112.2596, 823.5198, 348.5032, 43.80838, 59.0179, 109.1201, 573.1866, 0.2826493, 226.3335, 595.4548, 624.5952, 15.20651, 54.03896, 472.4837, 499.8569, 285.6562, 23.15988, 1161.083, 667.0906, 154.8863, 0.04292324, 1566.7
345.2, 248.8734, 126.7017, 350.5293, 412.993, 23.85689, 319.0968, 106.9912, 839.9067, 332.1918, 41.9528, 56.39496, 104.2102, 546.0926, 0.2703383, 215.9254, 614.8751, 587.5174, 14.37708, 51.59272, 452.5893, 477.4566, 311.1187, 22.11764, 1105.86, 633.2239, 147.2189, 0.04097005, 1682.882
345.3, 236.1392, 120.0731, 329.9936, 394.1259, 22.67433, 301.4065, 101.9701, 800.6658, 316.6438, 40.17582, 53.88859, 99.52119, 520.2793, 0.2585635, 205.996, 584.7888, 552.6407, 13.59288, 49.25721, 433.5326, 514.2531, 297.319, 21.12231, 1093.775, 644.9834, 139.931, 0.03910574, 1612.836
345.4, 224.0566, 113.7913, 310.6609, 431.74, 21.55038, 284.697, 126.6709, 763.2582, 301.8235, 38.4741, 51.49361, 95.04317, 495.6862, 0.2473015, 196.5231, 644.6219, 541.1053, 12.85146, 47.02743, 415.2783, 491.2076, 284.1314, 20.17177, 1041.754, 612.239, 133.0039, 0.03732626, 1545.704
345.5, 212.5922, 130.2561, 292.4608, 412.0165, 20.48214, 268.9138, 120.7262, 727.5983, 287.6969, 36.84446, 49.20508, 90.76665, 472.2556, 0.2365301, 187.4859, 634.9573, 508.9837, 12.15047, 44.89859, 397.7925, 469.1949, 292.9265, 19.26401, 1104.554, 581.1569, 126.4198, 0.03562775, 1529.706
345.6, 201.7144, 123.4416, 275.327, 436.4606, 19.46686, 370.5813, 115.0604, 693.6044, 368.2801, 35.28385, 47.01825, 86.68255, 449.9325, 0.2262278, 178.8642, 616.6259, 478.769, 11.48773, 42.86611, 381.0431, 448.1686, 279.9337, 18.39709, 1125.305, 551.6528, 120.1615, 0.03400654, 1636.178
345.7, 226.8712, 116.9835, 259.1969, 416.5215, 18.5019, 415.4376, 109.6606, 661.1988, 352.6986, 33.78934, 44.92861, 82.78221, 428.6646, 0.2163743, 170.639, 605.8264, 450.3478, 10.86113, 40.92564, 364.9989, 428.0846, 267.5172, 17.56919, 1088.263, 572.7204, 114.2131, 0.0324591, 1743.642
345.8, 215.2628, 110.8634, 244.0119, 420.3352, 17.58477, 392.4063, 104.5141, 630.3072, 336.1909, 86.65705, 42.93184, 79.05737, 408.4021, 0.2069499, 162.7921, 730.7844, 423.6139, 10.26871, 39.07302, 349.6302, 474.2976, 255.6515, 16.77855, 1076.53, 630.2566, 108.5592, 0.03098207, 1699.339
345.9, 240.7469, 123.4223, 229.7164, 401.1328, 16.71311, 370.6519, 99.60919, 625.5048, 320.4557, 138.5592, 41.02382, 75.50014, 389.0973, 0.197936, 155.306, 695.0266, 398.4669, 9.708604, 37.30426, 334.9087, 453.0427, 244.3121, 16.02349, 1101.804, 598.2598, 103.1851, 0.02957225, 1628.607
346, 256.4281, 116.9653, 216.2585, 382.8075, 15.88465, 350.1035, 94.93446, 596.2808, 305.457, 174.7671, 39.20059, 72.10297, 370.705, 0.1893148, 148.1641, 661.0184, 374.8128, 9.179049, 35.61556, 320.807, 432.7402, 233.4756, 15.3024, 1049.401, 607.1881, 98.07706, 0.02822659, 1578.758
346.1, 249.2546, 110.8461, 203.589, 365.3194, 15.09726, 470.6463, 90.47913, 574.9144, 291.1603, 167.3645, 37.4584, 68.85865, 353.1822, 0.181069, 141.3507, 628.6743, 352.5628, 8.678378, 34.00331, 408.5541, 413.3476, 223.1198, 14.61377, 1017.986, 576.3624, 93.2219, 0.02694216, 1530.607
346.2, 243.499, 122.937, 200.6163, 348.6303, 14.3489, 444.5544, 86.23288, 557.5712, 277.5328, 238.5143, 35.79363, 65.76031, 336.4876, 0.1731824, 134.8506, 597.9127, 331.6337, 8.205017, 32.46405, 520.634, 394.8241, 213.2233, 13.95613, 969.5693, 547.1017, 88.60709, 0.02571617, 1466.899
346.3, 231.0398, 116.5054, 188.8632, 417.0993, 13.63764, 419.9089, 82.18591, 598.2821, 305.0036, 228.4116, 34.20285, 62.80139, 320.5821, 0.1656393, 128.6494, 679.8961, 331.7804, 7.757475, 30.99446, 498.7122, 377.1306, 203.7658, 13.32808, 923.4554, 728.3544, 84.22072, 0.02454598, 1440.459
346.4, 219.2181, 110.4102, 217.9745, 470.5034, 12.96163, 462.8416, 78.32887, 570.33, 290.7281, 300.8996, 32.68277, 59.97561, 305.4285, 0.1584247, 122.7334, 869.0367, 312.0849, 7.334344, 29.5914, 570.3079, 360.2301, 194.7277, 12.72829, 879.5349, 691.3774, 80.05149, 0.02342903, 1494.917
346.5, 208.0013, 104.634, 205.2044, 449.0091, 12.31913, 553.1831, 74.65285, 677.0587, 277.1208, 370.8643, 31.23024, 57.27697, 290.9912, 0.1515244, 117.0894, 905.9988, 325.7201, 6.934293, 28.25185, 546.2944, 344.0869, 186.0906, 12.1555, 940.3567, 656.2776, 76.08865, 0.02236291, 1432.694
346.6, 197.3584, 99.15989, 193.1825, 428.4966, 11.70848, 522.5154, 71.14934, 645.4261, 264.1504, 355.1557, 29.84227, 54.69975, 277.2363, 0.1449246, 111.705, 861.6676, 306.3844, 6.556062, 26.97295, 523.2921, 351.2198, 177.8365, 11.60848, 924.8788, 622.9598, 72.32199, 0.0213453, 1500.361
