 , C002, C003, C004, C005, C006, C007, C008, C011, C014, C015, C019, C022, C023, C027, C029, C030, C032, C034, C036, C037, C057, C068, C092
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
56.6, 1136.25, 402.2368, 17.04104, 820.1174, 35.18576, 40.78784, 1036.427, 0.09933165, 23.30859, 102.1166, 81.45289, 62.91674, 55.40007, 300.3442, 1.216998, 200.9473, 243.8636, 3.465997, 454.3882, 136.1677, 161.8772, 2.900248, 1345.406
56.7, 1097.408, 421.9071, 16.22524, 774.947, 33.31131, 38.91614, 1012.65, 0.0947081, 22.23805, 97.7534, 78.02248, 60.01254, 53.01257, 285.5788, 1.157708, 191.4292, 232.9576, 3.308069, 433.6851, 130.5025, 153.9072, 2.773644, 1366.31
56.8, 1157.247, 399.7671, 15.44849, 792.7791, 31.53672, 37.13033, 970.3517, 0.09029976, 21.21667, 93.57666, 74.73653, 87.97026, 50.72795, 271.5392, 1.101308, 182.362, 222.5393, 3.157337, 470.6849, 125.0729, 146.3297, 2.652567, 1406.183
56.9, 1164.147, 378.7889, 14.70893, 785.3342, 29.85666, 35.42646, 929.8203, 0.08609661, 20.24221, 89.57838, 71.58898, 83.90961, 48.5418, 258.1899, 1.047655, 173.7243, 332.6628, 3.013473, 486.924, 119.8693, 139.1253, 2.536775, 1347.119
57, 1104.385, 395.4862, 14.00477, 830.2382, 28.26611, 33.80079, 896.4368, 0.0820891, 19.31251, 85.75093, 68.57399, 80.0364, 46.44986, 245.4969, 0.9966156, 165.4957, 317.7855, 2.876165, 464.7898, 114.8822, 132.2756, 2.426038, 1290.536
57.1, 1191.333, 374.7327, 13.33432, 809.2784, 206.2789, 32.24971, 903.538, 0.07826813, 18.4255, 82.08702, 65.68597, 110.6957, 44.44807, 233.4278, 0.948063, 157.6569, 333.5346, 2.745113, 517.8353, 110.1025, 125.7631, 2.320135, 1365.846
57.2, 1130.175, 355.0682, 12.69597, 867.6069, 195.2898, 30.76981, 865.7973, 0.07462501, 17.57924, 78.57966, 62.91959, 107.3894, 42.53255, 347.8321, 0.9018757, 150.1893, 318.6183, 244.2552, 517.0442, 105.5217, 182.7086, 2.218855, 1353.58
57.3, 1072.158, 350.5422, 12.08818, 846.4886, 234.2898, 29.35782, 906.4803, 0.07115147, 16.77184, 75.22216, 60.26971, 365.8818, 40.69958, 330.7321, 0.8579386, 143.0755, 304.3692, 244.8013, 493.4863, 101.1315, 255.8544, 2.121996, 1407.069
57.4, 1089.534, 332.1472, 11.50949, 799.8657, 221.8084, 28.01063, 868.6167, 0.0678396, 16.00153, 72.00812, 148.4659, 348.993, 38.94561, 314.4728, 0.816142, 136.2986, 366.5038, 312.1445, 471.0018, 96.92391, 243.2576, 2.029365, 1392.399
57.5, 1033.603, 374.8939, 10.9585, 755.8107, 209.992, 26.72526, 845.8026, 0.0646819, 15.26659, 68.9314, 142.2132, 332.8837, 37.26722, 299.0128, 0.7763816, 129.8427, 350.1131, 493.9653, 476.0374, 92.8914, 231.281, 1.940778, 1453.941
57.6, 1052.444, 355.221, 10.43388, 771.4455, 198.8051, 25.49887, 813.4968, 0.06167117, 14.56541, 122.9052, 136.2238, 317.518, 35.66117, 284.3128, 0.7385582, 123.6926, 334.4554, 471.4579, 472.346, 89.02666, 219.8941, 1.856057, 1409.436
57.7, 1050.34, 336.5804, 9.934382, 728.9559, 191.814, 24.32876, 890.4125, 0.05880059, 13.89644, 117.6538, 130.4867, 302.8616, 34.12432, 270.3355, 0.7025775, 117.8338, 319.498, 505.6153, 450.8247, 85.32272, 209.0678, 1.775035, 1426.883
57.8, 1046.832, 320.123, 9.458796, 688.8065, 228.6869, 23.21235, 858.6078, 0.05606361, 13.25819, 176.514, 124.9912, 288.8817, 32.65371, 257.0453, 0.6683497, 112.2525, 305.2095, 482.577, 455.2769, 81.77288, 198.7745, 1.69755, 1366.949
57.9, 993.0927, 303.3242, 9.005977, 650.8684, 216.5041, 22.14716, 822.7438, 0.05345404, 12.64925, 168.9721, 119.7272, 275.5471, 31.24648, 244.4086, 0.6357893, 106.9356, 291.56, 460.5884, 434.5333, 78.37073, 188.9879, 1.623448, 1413.61
58, 991.7739, 349.5106, 8.574836, 830.0425, 204.9702, 21.13086, 926.9602, 0.05096593, 12.06829, 161.7523, 114.6849, 262.828, 29.89989, 232.393, 0.6048152, 101.8705, 278.5209, 439.6018, 414.7349, 75.11012, 179.6833, 1.55258, 1354.234
58.1, 940.8611, 345.2415, 8.164334, 784.3255, 194.0508, 20.16119, 888.2412, 2.414287, 11.514, 154.8411, 123.2949, 250.6961, 28.61134, 220.9682, 0.5753502, 97.04528, 295.9623, 419.5714, 395.8385, 71.98518, 170.8367, 1.484805, 1297.352
58.2, 1062.661, 343.6331, 7.773485, 761.5865, 183.7132, 19.23602, 902.2409, 128.8826, 10.98518, 148.2251, 118.1023, 239.1241, 27.37831, 284.5848, 0.5473205, 92.44865, 282.7264, 400.4536, 382.3678, 68.99024, 162.4257, 1.41999, 1391.58
58.3, 1008.11, 325.6006, 7.401346, 843.5193, 173.9262, 18.3533, 864.5544, 122.8835, 10.48064, 141.8919, 122.3116, 228.0863, 26.19843, 333.7865, 0.5206565, 230.0151, 279.9975, 382.207, 364.9461, 66.11991, 274.0656, 1.358003, 1377.399
58.4, 1035.461, 308.5144, 7.047023, 797.0599, 164.935, 17.51109, 828.4421, 117.1637, 9.999271, 135.8292, 211.2618, 217.558, 25.06939, 317.377, 0.4952914, 219.1203, 267.4756, 411.4152, 348.3182, 63.369, 260.5722, 1.298723, 1319.544
58.5, 982.3053, 292.3248, 6.709663, 778.2272, 156.1484, 16.70753, 925.9746, 111.7101, 9.540014, 130.0256, 202.3644, 207.5157, 23.98901, 301.7742, 0.471162, 208.7414, 255.5136, 392.6691, 332.448, 60.73254, 247.7431, 1.24203, 1264.119
58.6, 931.8786, 304.6271, 6.388453, 735.3641, 168.0255, 15.94084, 887.2968, 106.5104, 9.101851, 124.4699, 193.8418, 197.9369, 22.95519, 286.9385, 0.4482082, 198.8542, 244.0866, 374.7772, 327.014, 58.20577, 235.5457, 1.187812, 1211.022
58.7, 884.0406, 288.6415, 6.08262, 694.8617, 159.0743, 15.20934, 896.3067, 101.5527, 8.683811, 119.1517, 185.6781, 188.8003, 21.96592, 272.8321, 0.4263726, 189.4353, 233.1706, 357.7005, 312.1144, 55.78413, 223.9488, 1.135961, 1234.347
58.8, 838.6583, 273.4947, 5.791428, 714.9928, 150.5999, 14.5114, 911.1702, 96.82577, 8.284972, 114.0606, 177.8582, 180.0854, 21.01928, 344.3867, 0.4056008, 180.4626, 247.9551, 341.4019, 343.2209, 53.46323, 212.9228, 1.086373, 1231.998
58.9, 980.5392, 268.425, 5.514176, 675.6124, 142.577, 13.84549, 873.1107, 92.31886, 7.904451, 109.1871, 170.3676, 171.7728, 20.11344, 327.456, 0.3858409, 171.9148, 236.8662, 342.7661, 327.5829, 51.2389, 202.4397, 1.03895, 1258.663
59, 930.2032, 254.3392, 5.250197, 638.4011, 134.9815, 13.21014, 908.6016, 88.02172, 7.541408, 104.5218, 163.1925, 163.8438, 19.24664, 311.3577, 0.3670437, 436.6523, 226.2731, 327.3705, 413.3017, 49.10712, 192.4727, 0.993597, 1205.795
59.1, 882.4512, 284.7516, 4.998856, 603.2393, 127.7906, 12.60394, 870.6494, 83.92461, 7.195038, 100.0559, 156.3196, 156.2809, 18.41719, 296.0509, 0.3491623, 415.9699, 263.0226, 314.4891, 394.4706, 47.06402, 182.9965, 0.9502237, 1155.148
59.2, 984.0272, 322.0148, 4.759546, 707.805, 120.9828, 12.02556, 834.2825, 80.0182, 6.864577, 95.78078, 149.7362, 149.0671, 17.62349, 281.4965, 0.3321519, 396.2671, 252.8791, 380.7514, 376.4975, 45.10593, 173.9868, 0.9087439, 1106.628
59.3, 933.5121, 375.2415, 4.531693, 668.8206, 114.5377, 11.47373, 846.895, 76.29362, 6.549294, 91.68832, 143.43, 142.1862, 16.86399, 267.6577, 0.3159703, 377.4976, 241.5699, 363.4025, 359.3433, 98.35085, 165.4207, 0.8690748, 1060.147
59.4, 924.2306, 363.9323, 4.314749, 631.9833, 108.4359, 10.94721, 920.527, 72.74241, 6.248491, 87.77071, 137.3894, 135.623, 16.13723, 254.4992, 0.300577, 359.6171, 230.7665, 346.8441, 419.4572, 94.25898, 157.2763, 0.8311373, 1015.617
59.5, 876.7852, 344.8346, 4.10819, 597.1749, 102.6592, 10.44486, 882.0767, 69.35649, 5.961504, 84.0205, 131.6032, 129.3628, 15.44179, 241.9876, 0.2859337, 497.7291, 220.4462, 355.2791, 439.963, 90.33735, 149.5329, 0.7948559, 1018.248
59.6, 891.5446, 326.739, 3.911519, 564.2838, 97.19026, 9.965555, 863.7469, 66.12818, 5.687698, 132.4117, 126.0607, 123.3915, 14.77631, 230.0911, 0.2720037, 474.1538, 210.5875, 339.0908, 419.9171, 86.57887, 142.1708, 0.7601583, 1141.577
59.7, 1015.538, 309.5931, 3.724264, 679.2971, 92.01264, 9.508248, 827.6683, 63.05014, 5.426468, 126.7541, 120.7516, 117.6958, 14.13952, 366.3479, 0.2587524, 451.6951, 201.1697, 323.6402, 400.7846, 82.97677, 135.1711, 0.7269753, 1249.745
59.8, 963.4057, 293.3469, 3.545973, 641.8828, 87.11085, 9.071927, 799.1871, 60.11536, 5.177236, 121.3382, 115.6661, 112.263, 13.53016, 382.5305, 0.2461466, 430.3002, 192.173, 404.3013, 382.7427, 91.79806, 128.5161, 0.6952409, 1197.252
59.9, 913.9492, 277.9532, 3.376217, 606.5292, 82.47019, 8.655628, 765.8051, 57.3172, 4.93945, 116.1538, 110.7948, 107.0811, 12.94707, 692.9331, 0.234155, 409.9186, 183.5787, 385.8793, 552.9023, 135.0564, 122.1887, 0.6648917, 1146.964
60, 867.0316, 263.3673, 3.214588, 644.2479, 78.07676, 8.258432, 733.8176, 54.64927, 4.712586, 111.1908, 106.1286, 102.1383, 12.38911, 934.9556, 0.2227475, 390.5025, 175.3687, 446.1574, 527.7107, 129.4374, 116.1728, 0.6358674, 1127.474
