 , C000, C001, C002, C003, C004, C007, C011, C016, C017, C018, C019, C021, C022, C023, C027, C028, C029, C030, C058, C059, C065
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
332.7, 66.91109, 4.428434, 6.246878, 60.43227, 19.30114, 104.4061, 0.8304005, 154.309, 280.7328, 32.21774, 14.18311, 13.46722, 29.2524, 76.49001, 21.69888, 12.07268, 2.221808, 302.9868, 78.57501, 1.012189, 28.70812
332.8, 62.92269, 4.110478, 5.840201, 61.25807, 18.05471, 102.4049, 0.7874522, 162.7443, 295.4845, 30.56066, 13.46526, 12.7975, 27.6123, 72.55958, 20.53608, 11.31696, 2.108041, 348.2712, 73.1161, 18.0314, 27.13409
332.9, 59.17203, 16.3339, 5.459999, 57.02081, 16.88876, 97.11314, 0.7467253, 155.3695, 309.4172, 77.57156, 22.95149, 12.16108, 26.06417, 68.83112, 19.43559, 10.60854, 2.0001, 330.5265, 68.03644, 17.06758, 25.64636
333, 55.64494, 15.16115, 5.104548, 59.41166, 15.79811, 97.40635, 0.7081047, 148.3289, 325.3079, 81.46612, 21.87547, 11.55631, 24.60283, 65.29424, 18.39407, 9.944461, 1.897686, 313.6859, 63.30968, 26.82314, 24.24021
333.1, 52.32808, 30.45095, 4.772238, 82.19059, 14.77789, 92.37288, 0.6714816, 163.8891, 305.847, 123.7467, 20.428, 10.98161, 23.22342, 61.9391, 17.40837, 9.321956, 1.800516, 297.7034, 58.91131, 25.38938, 22.91115
333.2, 72.87446, 37.31795, 4.461562, 129.9695, 13.82356, 87.59952, 0.6367527, 161.772, 314.376, 117.3819, 19.07629, 10.43549, 21.92135, 58.75637, 16.47549, 8.738419, 32.45309, 282.5352, 54.81851, 24.03226, 21.65496
333.3, 68.5306, 34.63857, 4.17111, 317.2368, 12.93086, 83.07281, 13.92673, 168.1559, 327.25, 111.3445, 17.81403, 9.916536, 20.69228, 55.73718, 15.5926, 8.191409, 33.81536, 296.3297, 51.01005, 31.90092, 20.46764
333.4, 81.69241, 32.15156, 3.899567, 537.8706, 12.0958, 78.78003, 13.20644, 176.555, 325.922, 105.6176, 16.6353, 9.423387, 19.53213, 52.87313, 14.75702, 7.678642, 51.12257, 291.1533, 47.46618, 30.19573, 19.34543
333.5, 76.82293, 34.4627, 3.645702, 547.8982, 11.31468, 74.70908, 12.5234, 173.7996, 306.4244, 100.1853, 15.53455, 8.954761, 18.43702, 50.15625, 13.96622, 7.197973, 48.50486, 276.3188, 44.16852, 28.5817, 18.28474
333.6, 75.90632, 67.68545, 3.408364, 509.9997, 10.58399, 76.1304, 11.87569, 179.9083, 317.2846, 95.0324, 14.50665, 8.509439, 17.40331, 47.57898, 13.2178, 6.747393, 48.52724, 275.2492, 41.09996, 27.05393, 17.28222
333.7, 99.1142, 75.45219, 3.186476, 475.3462, 11.51113, 74.97366, 11.26148, 184.2609, 298.3037, 90.14452, 24.62522, 8.086265, 16.42756, 45.13414, 12.50948, 6.325018, 66.37509, 261.225, 38.24458, 25.60783, 16.33465
333.8, 93.20625, 84.88362, 2.979034, 447.2848, 10.76776, 71.0994, 10.67904, 175.9111, 313.7516, 85.50805, 22.99579, 7.684134, 15.50652, 42.81493, 11.83913, 5.929084, 64.6386, 247.9154, 35.58758, 24.23903, 15.43905
333.9, 98.951, 101.2002, 2.785097, 416.3458, 10.07239, 67.42535, 10.12672, 167.9396, 313.7299, 81.11005, 21.47418, 7.302001, 14.63711, 40.61489, 11.20469, 5.557934, 90.33169, 235.2839, 33.11517, 22.94339, 14.59254
334, 93.05278, 93.93418, 2.603785, 387.5468, 9.421935, 63.94114, 9.602967, 164.7545, 294.9616, 76.93825, 38.28444, 6.938872, 13.81645, 38.5279, 10.60425, 5.210017, 85.7063, 246.5081, 30.81453, 21.71701, 13.79245
334.1, 87.50614, 87.18983, 2.434276, 375.1822, 8.813481, 60.63699, 9.106302, 158.3333, 294.382, 72.98102, 35.7512, 6.593802, 13.0418, 36.54815, 10.03599, 4.88388, 81.31775, 233.9483, 28.67373, 20.55618, 13.03623
334.2, 82.29012, 80.92971, 13.36754, 361.5805, 8.244321, 57.50357, 8.635325, 163.7836, 296.3649, 69.22733, 33.38557, 6.265892, 12.31059, 34.67013, 9.498182, 4.578158, 77.15392, 246.2447, 26.68165, 19.45741, 12.32147
334.3, 77.38502, 75.11906, 12.4973, 395.2503, 13.09903, 54.53207, 8.188707, 163.1909, 278.6355, 65.6667, 31.17648, 5.954289, 11.62037, 32.88861, 8.989193, 4.291574, 73.20329, 248.773, 24.82797, 18.41736, 11.6459
334.4, 72.77229, 69.7256, 11.68371, 416.3232, 12.25311, 51.71413, 7.765188, 155.7959, 261.9667, 62.28922, 29.11356, 5.658182, 10.96885, 31.19863, 8.50748, 4.022929, 69.45495, 264.4445, 23.10307, 17.43291, 11.00737
334.5, 72.87688, 64.71939, 16.08341, 395.9966, 11.46183, 49.04181, 7.363574, 148.736, 252.9264, 59.08545, 27.18714, 5.3768, 10.35386, 29.5955, 8.05158, 3.771101, 65.89854, 262.1, 21.49801, 16.50107, 10.40385
334.6, 74.37103, 60.07262, 15.03637, 368.6052, 26.57462, 46.50757, 13.87547, 141.9959, 237.7956, 56.04646, 25.3882, 5.109411, 9.773349, 28.07473, 7.620112, 3.535037, 62.52424, 256.8322, 20.00446, 34.6275, 9.833421
334.7, 81.15348, 55.75948, 14.05749, 347.0874, 24.85847, 44.10429, 13.15784, 143.4252, 230.9323, 53.16377, 23.70828, 4.85532, 9.225386, 26.63212, 7.211765, 3.31375, 59.32272, 256.7061, 18.61467, 32.77657, 9.294267
334.8, 92.30741, 51.75602, 13.14233, 327.5947, 26.79952, 41.82521, 12.47731, 136.9258, 217.1173, 50.42936, 22.13952, 4.613864, 8.708145, 25.26363, 6.825301, 3.106315, 56.28513, 252.4915, 17.32144, 50.31756, 8.784674
334.9, 87.05901, 48.04, 16.55718, 316.8183, 30.61858, 39.66389, 11.83199, 130.721, 204.1287, 47.83559, 20.67457, 4.384417, 8.219905, 23.96546, 6.459547, 2.911866, 53.40308, 241.9895, 16.11805, 65.91681, 8.303021
335, 89.73827, 56.05928, 15.4793, 317.7054, 28.64128, 37.61426, 11.22004, 124.7973, 191.9171, 45.37522, 19.30655, 4.166379, 7.759039, 22.734, 6.113392, 2.729588, 50.6686, 233.1362, 14.99827, 85.68005, 7.847777
335.1, 84.3892, 59.11548, 14.47158, 311.1982, 26.79167, 35.67055, 10.63974, 134.3302, 180.436, 43.0414, 18.02906, 3.959185, 7.324012, 21.56581, 5.785788, 2.558721, 48.07414, 245.2362, 13.95628, 81.10024, 7.417494
335.2, 79.35897, 54.87106, 13.52947, 305.5941, 25.06151, 33.82727, 10.08945, 129.68, 169.6418, 40.82762, 16.83609, 3.762295, 6.913376, 20.45766, 5.475739, 2.39855, 45.61253, 239.5953, 12.98668, 98.51721, 7.010802
335.3, 93.69067, 50.93139, 12.64869, 284.4559, 23.44308, 32.07925, 9.567629, 123.8035, 159.4933, 38.7277, 75.52699, 3.575195, 6.525764, 19.40644, 5.182304, 2.248405, 43.27696, 227.3877, 12.08444, 96.59409, 6.626409
335.4, 88.10601, 55.06924, 11.82525, 264.7799, 21.92916, 30.42156, 9.072792, 129.6098, 157.1941, 36.73579, 96.71498, 3.397401, 6.159883, 18.40925, 4.904595, 2.107659, 59.37689, 215.8022, 11.24489, 91.4309, 6.263092
335.5, 92.55725, 51.11533, 11.05541, 255.8962, 20.51301, 28.84952, 8.603548, 123.7365, 156.7821, 34.84632, 95.54642, 3.228448, 11.55029, 17.46329, 4.641768, 1.975723, 56.33653, 204.8069, 10.46366, 86.54369, 5.919694
335.6, 87.04015, 73.21481, 10.3357, 238.1956, 19.18831, 27.35872, 8.158573, 122.6374, 170.9056, 33.05405, 114.3022, 3.067897, 10.9027, 16.56594, 4.393024, 4.950573, 53.45184, 222.8851, 9.736712, 92.50459, 5.595125
335.7, 84.31063, 88.2756, 32.17766, 269.5565, 17.94916, 25.94496, 7.736612, 132.8555, 160.6815, 31.35395, 113.5571, 2.91533, 10.29141, 15.7147, 4.157611, 49.83187, 50.71487, 219.2761, 9.060265, 104.2503, 5.288352
335.8, 79.28509, 89.05056, 30.08287, 250.911, 37.27087, 24.60426, 7.336475, 128.1929, 153.0539, 57.16322, 116.7136, 2.770351, 9.714405, 14.9072, 3.934813, 50.02504, 85.42088, 208.1039, 8.430813, 98.67782, 4.998398
335.9, 74.5591, 82.65685, 28.12445, 253.3024, 40.70248, 23.33283, 6.957034, 122.3838, 159.649, 54.22309, 112.7978, 2.632581, 9.169747, 14.1412, 3.723954, 57.21452, 81.04695, 197.5008, 7.845091, 93.40324, 4.724343
336, 87.91505, 88.16198, 32.00071, 238.7198, 38.07397, 22.12711, 6.597217, 143.9022, 150.0983, 73.21764, 105.334, 2.501662, 8.655626, 13.41456, 3.524395, 53.633, 76.89698, 207.1933, 7.300062, 88.41061, 4.465313
336.1, 89.94064, 81.83206, 29.91744, 222.2073, 41.87249, 20.98369, 6.256009, 137.3812, 141.119, 69.45178, 98.36419, 2.377255, 11.44513, 12.72525, 3.335529, 54.54838, 72.95951, 212.3266, 6.792898, 94.83058, 4.220486
336.2, 84.57951, 89.06451, 27.96979, 254.0027, 43.5978, 19.89936, 5.932449, 131.1557, 132.6768, 65.87962, 91.85552, 2.259034, 10.80343, 12.07137, 3.156785, 97.03343, 69.22366, 229.3671, 6.320969, 93.05237, 3.989082
336.3, 79.53794, 82.66979, 26.14893, 267.7937, 40.78232, 18.87106, 5.625623, 177.6157, 130.6434, 62.49118, 85.77753, 2.146692, 10.19772, 11.45108, 2.987619, 104.57, 65.67909, 234.3835, 5.881826, 88.07848, 3.770366
336.4, 74.79689, 76.73421, 24.44662, 249.2702, 38.14866, 17.8959, 5.334667, 212.202, 129.5499, 59.27702, 80.10171, 2.039937, 9.62596, 10.86267, 2.827518, 107.6656, 62.31603, 222.4415, 5.473193, 103.8451, 3.563642
336.5, 70.33844, 71.22478, 22.85512, 232.028, 54.79251, 16.97113, 5.058758, 210.671, 121.7999, 56.22818, 74.80145, 1.938491, 9.086261, 10.30449, 2.675997, 100.926, 59.12517, 211.1079, 5.092948, 98.29428, 3.368252
336.6, 95.2746, 66.11093, 21.36723, 244.1098, 51.2541, 22.76578, 4.79712, 201.1243, 141.0832, 53.33615, 79.03531, 1.842089, 8.576821, 9.774996, 2.532595, 103.3892, 56.09769, 216.9892, 4.739121, 101.3358, 3.183575
336.7, 89.59553, 61.36425, 19.97621, 227.2246, 47.94419, 29.81006, 16.38196, 198.0248, 132.6432, 50.59286, 84.39738, 1.750482, 21.52511, 9.272709, 2.396878, 96.9172, 53.22524, 223.1849, 4.409876, 95.91916, 3.009024
336.8, 84.25497, 56.95837, 18.67574, 211.5073, 44.84803, 40.27487, 21.8156, 189.0512, 131.898, 47.99068, 93.41859, 1.663431, 20.31826, 8.796232, 2.268435, 90.85036, 50.49987, 211.8134, 4.103505, 90.79204, 2.844043
336.9, 79.23274, 52.86884, 17.45993, 204.5143, 50.02298, 38.19367, 20.6873, 204.6318, 177.9781, 45.52234, 99.55673, 1.580708, 19.17908, 8.344239, 2.146873, 85.16329, 47.91405, 211.9023, 3.818418, 85.93898, 2.688108
337, 74.50988, 49.07292, 16.32327, 211.2717, 46.79258, 36.22001, 19.61735, 195.3589, 254.4462, 43.18095, 92.96915, 1.502099, 18.10376, 7.915472, 2.031827, 79.83223, 45.46063, 223.2431, 3.553138, 81.34533, 2.540722
337.1, 70.06853, 45.54955, 15.26062, 196.6579, 43.77079, 34.34835, 18.60275, 186.5061, 304.6002, 40.95999, 95.90483, 1.4274, 17.08874, 7.508736, 1.922945, 74.83488, 43.13284, 211.8687, 3.306287, 76.99722, 2.401418
337.2, 65.89193, 42.27914, 14.26714, 198.0347, 40.94414, 35.84921, 17.64061, 188.5847, 286.3781, 57.41558, 89.5589, 1.356415, 16.13062, 7.122901, 1.819898, 70.15035, 40.92425, 201.0738, 3.076586, 72.88152, 2.269751
337.3, 61.96428, 39.24355, 13.33833, 184.3365, 38.30003, 35.39188, 16.72824, 193.0638, 285.8438, 54.46248, 87.76712, 23.94075, 15.22623, 6.756892, 1.722373, 65.75907, 38.82874, 210.2223, 2.862844, 68.98582, 2.145304
337.4, 58.27075, 36.42591, 12.47, 171.5858, 35.82668, 33.56301, 15.86306, 186.1077, 296.156, 62.74065, 112.8125, 43.95295, 14.37254, 6.40969, 1.630075, 61.64267, 36.84054, 199.5113, 2.663951, 65.29836, 2.027679
337.5, 54.79738, 33.81058, 11.65819, 159.7171, 33.51305, 31.82864, 15.04262, 177.6741, 278.4391, 59.51366, 105.3478, 41.76716, 13.56671, 6.080329, 1.542722, 57.78395, 34.95414, 189.346, 2.478876, 61.808, 1.916504
337.6, 51.53105, 31.38302, 10.89923, 148.6694, 31.34883, 30.1839, 14.26462, 169.6228, 261.782, 69.10918, 98.37704, 39.69008, 12.80607, 5.767892, 1.460051, 54.16679, 33.16433, 189.4442, 2.306659, 58.50421, 1.811425
337.7, 50.18214, 29.12976, 10.18968, 138.3858, 29.32437, 28.62415, 13.52686, 198.1998, 246.1215, 125.7229, 92.77815, 37.71629, 12.08807, 5.471509, 1.38181, 50.77604, 31.46616, 179.7919, 2.146406, 55.37701, 1.712107
337.8, 66.68646, 27.03828, 9.526326, 128.8135, 27.43065, 27.14499, 12.82725, 189.2183, 231.3977, 119.2564, 86.63911, 35.84066, 11.41033, 5.190357, 1.307761, 47.59756, 29.85495, 170.6313, 1.997287, 52.41697, 1.618234
337.9, 62.71145, 33.53984, 8.906155, 119.9034, 25.65922, 25.74228, 12.16382, 184.1706, 224.944, 113.1226, 80.90627, 34.0583, 10.77058, 4.923651, 1.237681, 44.61804, 28.32625, 161.9375, 1.858527, 49.61515, 1.529509
338, 58.97338, 41.39327, 8.326356, 111.6096, 24.00219, 33.07239, 11.53471, 184.1808, 218.9632, 107.3043, 75.55278, 32.36458, 10.16671, 4.67065, 1.171356, 41.82503, 26.87581, 181.5547, 1.729408, 46.9631, 1.445648
338.1, 55.45813, 38.42129, 7.784303, 103.8895, 22.45217, 41.85554, 10.93814, 180.4303, 235.2258, 101.7852, 84.33949, 30.75508, 9.596691, 4.430649, 1.108585, 39.20686, 25.49965, 205.6562, 1.609259, 59.50832, 1.366385
338.2, 52.15242, 35.66269, 7.277538, 96.70338, 21.00224, 39.69265, 10.37242, 172.254, 263.2739, 96.55004, 78.75882, 29.22563, 9.058633, 4.202981, 1.049178, 36.75258, 24.19395, 198.3054, 1.497458, 56.32745, 1.291468
338.3, 84.1486, 33.10215, 6.803764, 90.01434, 19.64595, 37.64154, 9.835958, 164.4483, 247.524, 91.58411, 90.38001, 27.77224, 8.550742, 3.987011, 0.9929551, 34.45194, 22.95511, 210.0263, 1.393424, 57.62552, 1.220658
338.4, 79.13271, 30.72546, 6.360834, 95.28121, 20.52589, 35.69641, 9.327243, 156.9962, 257.0963, 86.87359, 84.39965, 26.39113, 8.071327, 3.782139, 0.9397446, 32.29531, 21.77971, 215.1506, 1.296617, 54.54529, 1.153731
338.5, 74.41582, 28.51941, 5.946738, 88.69054, 28.32102, 36.86391, 8.844839, 170.7684, 265.8277, 82.40535, 91.24203, 25.07869, 7.618792, 3.587794, 0.8893855, 30.27368, 20.66449, 204.1885, 1.206536, 87.09164, 1.090474
338.6, 69.98008, 26.47175, 5.5596, 82.55576, 26.49209, 34.95897, 8.387384, 163.03, 249.9251, 78.16693, 85.20463, 23.83153, 7.191628, 3.403436, 0.8417251, 28.37861, 19.60637, 228.7031, 1.122713, 82.43638, 1.030684
338.7, 65.80875, 24.57112, 5.197665, 86.34212, 26.58096, 33.15247, 7.95359, 155.6422, 246.4084, 74.14651, 79.56672, 22.64639, 6.788415, 3.228551, 0.7966187, 26.60216, 18.60244, 217.0505, 1.044714, 78.02995, 0.9741731
338.8, 61.88605, 22.80694, 4.859293, 80.36978, 31.73646, 31.43932, 7.542231, 150.9775, 231.6675, 70.33287, 74.30186, 21.52018, 6.407809, 3.062652, 0.7539295, 31.26805, 17.64991, 205.9916, 0.9721335, 73.85905, 0.9207605
338.9, 58.19719, 21.16943, 4.542949, 74.81055, 29.68697, 29.81469, 7.152148, 173.5164, 217.8085, 66.71539, 69.38538, 20.44998, 6.048542, 2.905278, 0.7135279, 29.31073, 16.74616, 195.4962, 0.9045956, 75.34739, 0.8702763
339, 54.7282, 19.64949, 4.247199, 69.63585, 27.76984, 28.27402, 6.782239, 165.6535, 204.7785, 63.28396, 79.42596, 19.433, 5.709418, 2.755991, 0.6752914, 27.47593, 15.88868, 185.5355, 0.8417497, 71.31989, 0.8225602
339.1, 51.46599, 18.23868, 3.970703, 65.63145, 25.97651, 26.81296, 6.431463, 158.1469, 194.8386, 60.02902, 74.17042, 18.4666, 5.389308, 2.614375, 0.6391038, 38.76725, 15.07511, 176.0823, 0.7832701, 67.50766, 0.7774603
339.2, 48.39824, 22.86566, 3.712207, 61.09167, 24.29898, 32.53548, 6.098828, 169.9896, 190.8713, 56.9415, 75.89825, 17.54825, 5.087145, 2.480035, 0.6048555, 36.3405, 14.30319, 167.1108, 0.7288532, 63.89921, 0.7348331
339.3, 45.51334, 24.6333, 3.470539, 71.27776, 22.7298, 30.85421, 5.783398, 162.2865, 224.5961, 54.01278, 70.87614, 16.67558, 4.801924, 2.352599, 0.5724425, 34.06565, 13.5708, 181.7331, 0.6782169, 60.48363, 0.6945432
339.4, 42.80041, 22.86465, 3.244604, 66.34743, 21.26194, 29.25982, 15.90729, 170.6244, 223.25, 51.2347, 66.18633, 15.8463, 4.532694, 2.231711, 0.5417665, 31.9332, 12.87592, 172.4737, 0.6310986, 57.25063, 0.6564623
339.5, 44.4576, 34.19852, 3.033378, 61.75813, 19.88888, 27.74782, 15.08457, 184.1383, 259.9345, 48.5995, 61.80684, 15.05826, 4.27856, 2.117035, 0.5127343, 29.93424, 12.21661, 163.686, 0.5872537, 54.19044, 0.6204693
339.6, 41.80759, 31.74311, 7.153151, 57.48627, 18.60449, 26.31395, 14.3044, 175.794, 244.3845, 46.09985, 57.71713, 14.30941, 4.038673, 2.008251, 0.4852579, 28.06041, 11.59107, 155.3461, 0.5464548, 55.06544, 0.5864497
339.7, 60.18708, 29.464, 6.687475, 53.50991, 17.40304, 25.80063, 13.56458, 188.5106, 259.9413, 43.72876, 56.50485, 13.59781, 23.04078, 1.905057, 0.4592538, 41.254, 10.99755, 168.9635, 0.5084905, 78.97247, 0.5542955
339.8, 56.59949, 37.97089, 18.99192, 73.835, 16.27918, 75.01733, 36.83395, 184.8201, 313.1748, 41.47962, 52.76598, 12.92159, 83.12251, 1.807166, 0.4346433, 38.67157, 10.43443, 160.3547, 0.4731637, 103.3737, 0.5239042
339.9, 53.22573, 35.24463, 33.43087, 68.72778, 15.22789, 112.8365, 34.92891, 176.445, 301.3821, 39.34616, 49.2745, 12.279, 104.0838, 1.714305, 0.4113517, 36.2508, 9.90014, 164.5897, 0.4402911, 145.3084, 0.4951792
340, 77.33486, 32.7141, 111.3461, 63.97383, 14.2445, 123.6438, 45.42131, 200.536, 313.2497, 37.32244, 46.7471, 11.66836, 115.1644, 1.626216, 0.3893081, 33.98157, 9.393209, 165.6911, 55.54688, 137.5413, 0.4680292
340.1, 72.72513, 30.36527, 104.0974, 59.54872, 13.32461, 117.7063, 47.30252, 191.4486, 294.5102, 35.40281, 50.61135, 11.08809, 115.537, 1.542653, 0.3684459, 31.85439, 8.912234, 157.249, 51.68782, 154.3762, 0.4423677
340.2, 68.39017, 28.18508, 97.32056, 55.42969, 22.06157, 111.6238, 44.85604, 193.0673, 276.8917, 33.58191, 56.69516, 10.53668, 113.8527, 1.463384, 0.3487016, 29.86036, 8.455888, 149.237, 48.09687, 154.1675, 41.72228
340.3, 69.18282, 26.16143, 111.0592, 62.18538, 24.64466, 105.8557, 42.53609, 194.084, 298.1355, 31.85466, 52.94369, 10.01269, 118.3861, 1.388188, 0.3300154, 40.26087, 8.022908, 141.6333, 57.37813, 145.9268, 39.4347
340.4, 65.05901, 24.28307, 112.5402, 79.77857, 23.05315, 100.3856, 40.33613, 187.8158, 280.3001, 30.21625, 49.44046, 9.51476, 111.7485, 1.316856, 0.3123305, 62.54675, 7.612099, 134.417, 53.39185, 144.9951, 37.27255
340.5, 65.67932, 34.15977, 105.2138, 78.55718, 28.33982, 95.19816, 38.24995, 179.3049, 265.5611, 28.66212, 46.16903, 9.041591, 120.4369, 1.24919, 0.2955933, 58.63144, 7.222325, 141.0454, 75.15014, 137.2447, 35.22894
340.6, 61.76434, 39.2556, 120.3969, 73.12333, 31.96204, 94.25551, 38.40451, 171.1796, 255.899, 27.18792, 80.98283, 8.591951, 116.1183, 1.185, 0.2797531, 61.44013, 6.85251, 156.4377, 69.92916, 134.3395, 33.29739
340.7, 78.97679, 36.4371, 112.559, 68.06534, 29.89798, 94.62006, 36.41823, 167.7495, 240.5904, 25.78954, 75.62427, 8.164673, 109.6079, 1.124109, 0.2647617, 70.84831, 6.501631, 148.4671, 69.42693, 127.1588, 31.47173
340.8, 74.26919, 47.49528, 105.2313, 66.08981, 46.37419, 89.73058, 45.05782, 160.1478, 226.1975, 24.46308, 70.62028, 7.758643, 103.4625, 1.066347, 0.2505736, 105.5916, 6.168718, 140.9026, 72.14182, 120.3618, 29.74618
340.9, 69.84219, 44.08518, 98.38067, 71.16235, 43.37942, 85.09375, 42.72743, 152.8907, 212.6657, 23.20485, 65.9474, 7.372805, 97.66169, 1.011553, 0.2371459, 103.4553, 5.852852, 133.7235, 67.12984, 113.9282, 28.11523
341, 90.23383, 40.91992, 100.7616, 66.24001, 40.57805, 80.69653, 40.51757, 145.9624, 211.2938, 22.01134, 61.58372, 7.006155, 92.18609, 0.9595745, 0.2244377, 121.334, 5.55316, 126.9102, 62.46607, 143.6688, 34.64388
341.1, 85.97128, 37.98192, 102.1541, 61.65814, 56.9079, 79.49943, 38.422, 152.8044, 198.6535, 20.87921, 57.50878, 6.657739, 87.01749, 0.9102669, 0.2124105, 113.7387, 5.268813, 153.0316, 76.0448, 145.879, 35.00382
341.2, 80.84676, 35.25486, 95.50377, 57.3932, 62.45885, 92.24696, 36.43482, 145.88, 231.3561, 19.80532, 69.81932, 6.326649, 82.13867, 0.863493, 57.16953, 106.6188, 4.999026, 163.5795, 116.6094, 138.0814, 43.68943
341.3, 76.02769, 32.72361, 101.3083, 60.8839, 58.42535, 87.4801, 34.55042, 139.2694, 232.8383, 18.78665, 65.19944, 6.012024, 77.5334, 0.8191225, 62.98527, 99.94469, 4.743053, 158.1774, 181.2651, 156.2881, 53.47343
341.4, 97.018, 30.3741, 94.71303, 77.77996, 54.65234, 139.5611, 32.76347, 140.3517, 220.1663, 17.82038, 60.88525, 5.713046, 73.18633, 0.777032, 59.61002, 111.3002, 4.500188, 153.1109, 168.6719, 163.2862, 50.54155
341.5, 91.235, 28.19327, 88.54713, 95.52253, 51.12297, 163.2146, 31.06895, 133.9916, 218.0436, 16.90381, 56.85653, 5.428936, 69.08299, 0.7371044, 65.781, 104.3331, 4.269758, 183.0399, 177.4518, 162.6517, 52.85103
341.6, 85.79671, 26.16903, 92.77977, 88.91517, 47.82153, 168.0637, 29.46206, 127.9197, 204.9996, 16.03439, 53.09439, 5.158954, 65.20972, 0.6992283, 69.66737, 107.3528, 4.051127, 173.7139, 178.4596, 153.9576, 77.67722
341.7, 80.68259, 24.29013, 121.1978, 94.277, 44.7333, 184.8942, 27.93829, 139.7843, 195.8332, 15.20968, 49.58118, 4.902399, 61.5536, 0.6632986, 71.13299, 106.6165, 3.843692, 164.863, 166.0614, 159.6505, 90.2336
341.8, 81.9158, 22.54613, 113.3077, 96.3084, 52.16317, 184.8637, 26.49332, 137.991, 204.6617, 14.42739, 49.29332, 4.658602, 58.10247, 0.6292151, 132.8855, 99.94252, 3.646877, 156.4631, 165.817, 158.9951, 96.05213
341.9, 77.03301, 20.92734, 134.5385, 99.41181, 48.79456, 195.1154, 25.12309, 131.7379, 237.1053, 13.68533, 68.7535, 4.426929, 54.84484, 0.596883, 165.2519, 106.5254, 3.460141, 148.4912, 154.297, 167.3898, 98.53703
342, 72.44127, 19.42479, 180.8909, 92.53542, 45.64348, 188.2805, 23.82373, 133.7873, 232.6191, 12.98144, 64.20415, 42.78463, 51.76985, 0.5662122, 194.7913, 106.7976, 3.282966, 140.9255, 149.3625, 166.7663, 105.0303
342.1, 68.12323, 18.03011, 173.8238, 86.13468, 50.55968, 181.3541, 27.17721, 147.1174, 250.3508, 12.31376, 72.84844, 64.84329, 48.86726, 0.5371175, 251.3558, 100.1122, 3.114863, 133.7452, 138.9857, 157.8522, 128.2526
342.2, 64.06258, 51.59922, 168.0246, 80.17668, 47.29462, 171.9826, 25.77161, 158.9265, 235.374, 11.68041, 97.98175, 61.61863, 46.12742, 0.5095178, 237.8861, 93.84538, 40.34208, 126.9308, 151.1699, 155.07, 126.0609
342.3, 60.24397, 47.89446, 157.2919, 74.63081, 44.24041, 166.4467, 24.4387, 151.7247, 221.2933, 11.07965, 95.73328, 58.55433, 43.54119, 0.4833363, 225.1383, 87.97083, 38.27639, 120.4636, 140.6676, 146.7811, 119.1491
342.4, 67.3139, 44.4557, 150.8498, 69.46854, 41.38343, 157.8455, 29.6857, 160.8121, 208.0548, 10.50978, 89.3987, 55.64242, 41.09997, 0.4585001, 213.0735, 82.46402, 51.37646, 114.3258, 130.8949, 138.9353, 124.1919
342.5, 82.45987, 41.26384, 161.4057, 64.66335, 38.71096, 162.8972, 28.15036, 153.5248, 195.6084, 9.969219, 104.4375, 52.87532, 38.79561, 0.4349402, 201.6553, 77.30193, 48.74576, 108.5009, 121.8011, 131.5088, 128.617
342.6, 77.54465, 38.30114, 150.898, 60.19054, 49.94651, 154.4795, 31.78432, 146.5678, 183.9065, 9.456465, 97.52697, 50.24583, 36.62046, 0.4125908, 216.463, 72.46297, 63.9165, 102.9727, 113.3391, 124.4794, 121.5651
342.7, 73.34669, 35.55117, 141.0744, 56.02711, 46.72105, 146.4968, 30.14043, 139.926, 172.9047, 8.970083, 91.0737, 47.7471, 34.56726, 0.3913899, 204.8631, 71.46495, 68.94118, 115.4326, 105.465, 128.702, 114.8999
342.8, 68.97469, 32.99864, 131.8904, 52.15168, 69.56562, 138.9266, 28.58157, 133.5853, 162.561, 8.508718, 85.04744, 45.37263, 32.62917, 0.3712784, 209.8392, 89.80158, 81.84756, 127.271, 98.1379, 130.6039, 108.6
342.9, 92.18256, 30.62938, 123.3042, 48.54431, 65.884, 131.7475, 27.10334, 127.5318, 152.8361, 8.071082, 80.91906, 43.11625, 30.79975, 0.3522003, 198.5943, 84.18017, 77.6566, 120.7864, 91.31988, 123.6228, 102.6456
343, 86.6878, 28.43023, 115.277, 45.18647, 61.62931, 124.9395, 25.70156, 121.7526, 143.693, 7.655956, 75.56472, 40.97208, 29.0729, 0.3341025, 187.952, 78.91064, 73.68024, 114.6323, 84.97552, 117.0148, 97.01772
343.1, 81.52056, 26.38898, 107.7723, 42.06089, 71.82142, 118.4832, 38.15814, 116.2354, 135.0969, 7.262181, 70.56467, 38.93453, 27.44287, 0.3169347, 177.8801, 78.34682, 69.90748, 122.4928, 79.07195, 122.9385, 91.69836
343.2, 83.60432, 24.49428, 100.7563, 41.71304, 69.8483, 112.3606, 36.1846, 110.9681, 127.015, 6.888659, 65.89548, 36.99831, 25.90423, 0.3006491, 168.3478, 73.44246, 66.3279, 134.9125, 73.57851, 141.6956, 86.67065
