 , C001, C002, C003, C005, C006, C008, C009, C010, C011, C012, C014, C016, C019, C023, C024, C029, C031, C033, C034, C036, C040, C042, C082, C123
397.8, 183.2613, 83.44884, 167.346, 409.8503, 502.8589, 79.40163, 97.95094, 216.9211, 39.45579, 40.18123, 382.4103, 0.01953705, 991.7925, 398.285, 164.9109, 170.0975, 0.04376399, 1165.345, 247.5288, 174.6348, 2.883462, 58.57165, 68.18623, 791.7698
397.9, 230.4263, 79.06701, 159.3702, 388.0692, 570.5529, 75.74421, 90.59228, 204.8789, 37.20063, 37.55678, 362.4378, 0.01862403, 1067.176, 374.8292, 156.4876, 201.4571, 0.04176921, 1138.331, 230.3887, 161.9587, 2.718364, 55.48875, 64.80228, 753.757
398, 216.3335, 74.91526, 151.7746, 367.4457, 543.7153, 72.25526, 83.78645, 193.5051, 35.07438, 35.10374, 431.7495, 0.01775368, 996.6122, 352.7547, 148.4944, 189.1249, 0.03986536, 1159.678, 214.4353, 252.3479, 2.562718, 52.56811, 61.58626, 883.9131
398.1, 203.1025, 70.98151, 151.0987, 347.9182, 537.4661, 68.92701, 77.49191, 182.7628, 33.06964, 32.81093, 409.2001, 0.01692401, 1033.112, 331.9803, 194.125, 229.3527, 0.03804828, 1094.961, 1091.858, 234.0309, 2.415985, 49.8012, 58.52985, 890.0295
398.2, 190.6808, 67.25433, 143.8974, 341.0612, 512.1848, 65.75207, 122.2996, 172.6168, 31.1795, 30.66788, 495.0061, 0.0161331, 978.2954, 312.4293, 184.2095, 214.4334, 0.03631403, 1204.094, 1329.459, 217.0435, 2.277653, 47.17993, 55.62512, 847.2993
398.3, 179.0188, 63.72285, 228.1124, 322.9359, 488.0927, 62.72337, 113.1118, 163.0341, 58.62602, 28.66479, 469.153, 0.01537916, 1030.817, 294.0297, 174.8004, 204.5127, 0.03465882, 1204.589, 1237.401, 201.2892, 2.147241, 44.69663, 52.86455, 926.8519
398.4, 168.07, 60.37681, 231.7722, 306.3248, 498.3686, 59.83419, 104.6141, 153.9834, 55.27516, 26.79254, 444.6501, 0.01466045, 962.6573, 276.7137, 166.9427, 191.2093, 0.03307906, 1137.366, 1469.845, 186.6784, 2.024297, 42.34404, 50.24098, 950.4697
398.5, 157.7908, 57.20647, 220.7259, 359.0718, 570.5524, 57.07808, 96.75489, 145.4351, 52.11582, 25.04258, 421.4269, 0.01397533, 899.0044, 260.4174, 204.8967, 178.7712, 0.0315713, 1111.601, 1497.325, 173.1281, 1.908391, 40.11527, 47.74762, 991.3807
398.6, 165.7041, 54.2026, 210.2061, 339.9894, 543.7148, 54.44893, 89.48608, 137.3613, 49.13706, 23.40692, 399.4166, 0.01332223, 1192.142, 245.0809, 194.431, 167.1422, 0.03013227, 1235.672, 1447.041, 160.5614, 1.799123, 38.00381, 45.37799, 1014.996
398.7, 189.0572, 51.35646, 235.199, 439.0475, 518.1396, 51.94089, 132.7542, 129.7358, 97.86679, 21.87809, 378.5559, 0.01269964, 1200.225, 230.6476, 184.4998, 156.2697, 0.02875883, 1224.962, 1348.433, 148.9069, 1.69611, 36.00349, 43.12597, 966.2664
398.8, 177.4945, 162.266, 246.026, 474.0656, 493.7675, 49.54837, 122.7809, 122.5336, 92.27306, 20.44911, 484.9566, 0.01210616, 1120.863, 217.0643, 175.0759, 146.1044, 0.027448, 1245.807, 1255.061, 233.0559, 1.598996, 34.10846, 40.9857, 919.876
398.9, 166.6389, 153.7455, 245.6728, 448.872, 470.5417, 47.26605, 113.5569, 115.7312, 86.99905, 19.11347, 459.6283, 0.0115404, 1046.75, 204.2809, 166.1333, 136.6004, 0.02619691, 1318.8, 1220.624, 216.1392, 1.507442, 32.31317, 38.95166, 1015.407
399, 156.4473, 145.6724, 333.7853, 425.0172, 483.252, 45.08887, 105.0258, 109.3065, 82.02649, 17.86507, 435.6228, 0.01100109, 977.5363, 192.2504, 157.6475, 127.7146, 0.02500284, 1418.684, 1136.101, 200.4505, 1.421131, 30.61238, 37.01856, 966.6571
399.1, 199.6245, 140.6325, 317.8771, 402.4301, 460.5209, 43.01197, 97.13564, 103.2384, 77.33813, 16.69821, 412.8711, 0.01048698, 912.8995, 180.9283, 150.8552, 119.4068, 0.02386321, 1339.513, 1065.253, 185.9006, 1.339761, 29.0011, 35.1814, 920.248
399.2, 187.4155, 133.248, 302.7271, 381.0434, 463.3753, 41.03074, 215.8377, 97.50718, 72.91776, 15.60756, 468.2152, 0.009996898, 852.5367, 170.2731, 166.6848, 111.6395, 0.02277551, 1640.257, 1009.06, 172.4068, 1.26305, 27.47464, 33.43541, 876.067
399.3, 229.6967, 229.306, 288.2991, 360.7933, 441.5791, 39.14076, 199.6227, 92.09412, 186.5876, 14.58815, 443.7613, 0.009529716, 796.1653, 160.2454, 158.1709, 104.3774, 0.0217374, 1548.721, 1114.285, 159.8925, 1.190732, 26.02852, 31.77608, 834.007
399.4, 215.6485, 217.2654, 274.5587, 341.6194, 420.8082, 37.33785, 215.6111, 86.98158, 175.9229, 13.63532, 420.5845, 0.009084368, 889.3114, 150.8082, 150.0918, 97.58768, 0.0207466, 1462.293, 1070.685, 148.2865, 1.122554, 24.65852, 30.19909, 793.9664
399.5, 202.4594, 205.8569, 316.891, 323.4644, 442.5105, 35.61798, 236.3804, 82.15285, 165.8678, 12.74472, 398.6182, 0.008659832, 1009.543, 141.9268, 142.4254, 91.23965, 0.01980096, 1380.689, 996.5448, 137.5229, 1.05828, 23.36062, 28.70036, 755.8481
399.6, 190.077, 195.0475, 301.788, 317.4344, 491.9355, 33.97733, 218.6221, 77.59218, 156.3873, 11.9123, 377.7992, 0.008255135, 942.7895, 231.6602, 135.1505, 85.30456, 0.01889843, 1303.638, 1012.998, 127.5407, 0.9976863, 22.13104, 27.27602, 719.5599
399.7, 178.4519, 205.0175, 287.4047, 316.4871, 468.7959, 32.41226, 277.0013, 73.2847, 147.4488, 11.13424, 358.0675, 0.007869352, 880.4503, 218.0172, 128.2473, 79.75554, 0.01803703, 1230.887, 1140.986, 118.283, 0.9405618, 20.96618, 25.92236, 685.0139
399.8, 167.5378, 194.2522, 285.2889, 341.2702, 450.5536, 30.91927, 256.1913, 69.21634, 191.0875, 10.40701, 339.3664, 0.007501597, 822.2332, 215.2658, 121.6966, 74.56748, 0.0172149, 1162.197, 1187.444, 109.6973, 0.886708, 19.86263, 24.63588, 652.1264
399.9, 157.2912, 184.0521, 271.692, 323.1338, 429.3605, 29.49506, 236.9447, 65.37383, 180.1656, 9.727269, 376.0496, 0.007151027, 767.8654, 342.5825, 115.4806, 69.7169, 0.01643024, 1097.339, 1105.219, 101.7348, 0.8359378, 18.81717, 23.41325, 620.8179
400, 147.6712, 174.3877, 258.7431, 305.9612, 409.1643, 28.13645, 246.2634, 61.74464, 169.8679, 9.091929, 356.4092, 0.006816841, 717.0926, 322.4071, 109.582, 109.1364, 0.01568134, 1204.718, 1028.688, 94.35027, 0.7880745, 17.82673, 22.25129, 701.0037
400.1, 160.6668, 165.2307, 246.4114, 457.5224, 389.9181, 26.84042, 227.7626, 58.31693, 261.4539, 123.6278, 337.7947, 0.006498273, 669.6769, 444.5886, 103.9848, 102.0372, 0.01496658, 1137.487, 957.4566, 87.50175, 0.7429517, 16.88843, 21.147, 708.4382
400.2, 150.8404, 156.5546, 234.6674, 433.2079, 380.3217, 25.60408, 210.6517, 55.0795, 246.5101, 115.553, 320.1524, 0.006194592, 625.3965, 418.4059, 98.67339, 95.3997, 0.0142844, 1074.009, 928.318, 81.15034, 0.7004125, 15.99951, 20.09752, 765.9525
400.3, 141.615, 148.334, 223.4832, 410.1855, 362.4322, 24.4247, 194.8263, 52.02179, 325.4252, 126.3856, 303.4315, 0.005905102, 584.0441, 393.7651, 130.2997, 194.6343, 0.01363331, 1014.073, 986.1275, 75.25995, 0.660309, 15.15738, 19.10011, 802.8302
400.4, 132.9538, 140.5451, 212.832, 458.2376, 415.1116, 23.29964, 180.1898, 49.13383, 394.8547, 118.1307, 287.5839, 0.005629141, 744.5653, 411.9691, 285.3832, 181.9734, 0.0130119, 957.4814, 917.8429, 69.79712, 0.6225017, 14.35958, 18.15221, 764.2864
400.5, 124.8224, 133.1652, 202.6884, 445.3202, 519.3225, 22.2264, 166.6528, 46.4062, 372.2861, 110.415, 272.5639, 0.005366077, 695.3331, 387.7074, 316.9086, 170.1361, 0.01241881, 1121.667, 950.7724, 64.73082, 0.5868592, 13.60376, 17.25135, 727.593
400.6, 117.1883, 126.1728, 193.0282, 421.6542, 494.8947, 21.2026, 154.1329, 43.82999, 380.5502, 103.2032, 293.7044, 0.005115306, 649.3563, 364.8745, 300.7214, 159.0689, 0.01185276, 1059.072, 884.936, 60.03226, 0.5532573, 12.88773, 16.3952, 692.6613
400.7, 110.021, 119.5475, 183.8285, 454.407, 520.9374, 20.22596, 203.9785, 41.39679, 391.9664, 96.46244, 379.0099, 0.004876255, 682.5118, 343.3863, 285.3611, 148.7215, 0.01131251, 999.9691, 823.6584, 55.67475, 0.5215795, 12.20939, 15.58154, 659.4067
400.8, 103.2921, 113.2702, 260.4059, 493.5144, 509.232, 19.29431, 204.3496, 39.09867, 369.563, 90.16196, 391.3596, 0.004648374, 773.3093, 392.398, 270.7854, 139.0472, 0.01079688, 944.1649, 766.624, 51.63354, 0.4917154, 11.56675, 14.80825, 846.0106
400.9, 125.8349, 107.3225, 320.9706, 528.1713, 485.2788, 18.40557, 242.1787, 36.92813, 348.44, 84.27301, 456.1142, 0.004431144, 722.1765, 582.8818, 256.9541, 130.0023, 0.01030476, 1079.96, 713.5389, 47.88566, 0.4635613, 10.95794, 14.07335, 805.3937
401, 118.1388, 101.687, 346.6977, 523.6666, 462.4524, 17.55776, 223.9848, 34.87809, 328.5244, 78.76869, 432.2923, 0.004224065, 674.4247, 548.5547, 243.8294, 149.599, 0.009835062, 1019.692, 664.1298, 44.40982, 0.4370192, 10.38117, 13.37491, 766.7269
401.1, 110.9135, 96.34753, 365.9311, 495.837, 491.0995, 16.74901, 315.6331, 32.94185, 309.7471, 73.62389, 409.7145, 0.004026663, 739.7, 584.5015, 231.375, 139.8677, 0.009386776, 972.4462, 618.142, 41.18629, 0.4119968, 9.834763, 12.71114, 729.9164
401.2, 104.13, 116.9882, 348.4908, 469.4863, 467.9992, 15.97751, 291.9208, 31.11311, 292.043, 68.81512, 388.3159, 0.003838487, 690.7895, 585.8859, 219.5567, 202.6629, 0.008958924, 918.1779, 580.5144, 38.19674, 0.3884071, 9.317113, 12.08031, 881.8777
401.3, 97.76141, 118.3206, 331.8817, 444.536, 445.9856, 15.24155, 319.6158, 29.38588, 275.3508, 64.32044, 368.035, 0.003659104, 645.1131, 728.4922, 208.3422, 189.4798, 0.008550573, 956.2844, 540.3165, 35.42418, 0.366168, 8.82671, 11.48079, 993.4591
401.4, 91.78233, 320.7606, 316.0642, 420.9116, 465.1498, 14.53949, 343.1932, 27.75454, 259.6127, 60.11933, 348.8133, 0.003488105, 602.4569, 685.5898, 197.7004, 226.8825, 0.008160835, 902.918, 513.697, 32.85288, 0.3452023, 8.362119, 10.91102, 945.7632
401.5, 86.16892, 303.9177, 301.0005, 440.5933, 443.2702, 13.86977, 317.4105, 26.21376, 244.7742, 56.19262, 330.5955, 0.003325096, 562.6212, 661.3016, 187.6022, 212.1239, 0.007788862, 852.5298, 478.1259, 30.46822, 0.3254371, 7.921981, 10.36952, 979.0887
401.6, 80.89883, 331.1237, 365.1585, 417.1785, 422.4197, 13.23089, 293.5647, 24.75852, 230.7837, 52.52238, 313.3292, 0.003169706, 718.7017, 638.1439, 178.0198, 198.3253, 0.007433843, 804.9536, 445.018, 28.25665, 0.3068035, 7.50501, 9.854904, 932.0828
401.7, 75.95107, 328.5805, 353.3417, 447.0394, 402.55, 12.62145, 271.5104, 23.38407, 217.5929, 49.09187, 296.9646, 0.003021577, 671.1796, 600.5623, 168.9269, 185.4243, 0.007095006, 760.0324, 462.1815, 26.20561, 0.2892369, 7.109986, 9.365824, 887.3336
401.8, 71.3059, 311.327, 336.5015, 423.282, 383.6149, 12.04007, 251.1129, 22.08591, 280.1939, 45.88541, 281.4548, 0.002880371, 626.7999, 565.1939, 160.2984, 173.3626, 0.006771613, 717.6181, 430.1776, 24.30344, 0.2726761, 6.735754, 8.901015, 844.7327
401.9, 66.94483, 294.9794, 320.4638, 438.7964, 365.5705, 11.48548, 232.2478, 20.85983, 264.179, 42.88839, 266.755, 0.002745764, 585.3546, 555.4108, 152.1106, 162.0854, 0.006462961, 677.5707, 400.3899, 22.53935, 0.2570634, 6.381219, 8.459274, 976.8154
402, 62.85049, 279.4903, 461.3875, 415.4771, 394.1077, 10.95643, 389.4779, 19.70181, 249.0794, 40.08712, 252.8229, 0.002617447, 546.6497, 702.6256, 199.2632, 151.5418, 0.006168377, 639.7583, 372.6648, 20.90331, 0.2423448, 6.045345, 8.039456, 929.9186
402.1, 59.00655, 264.8145, 448.4741, 393.3971, 375.5697, 10.45175, 370.8763, 18.60807, 234.8429, 37.46882, 239.6185, 0.002495127, 510.5041, 661.2465, 189.0851, 272.7255, 0.00588722, 604.056, 346.8595, 19.38602, 0.2284688, 5.72715, 7.640473, 885.2733
402.2, 55.39772, 250.9093, 441.8923, 372.4904, 357.9037, 9.97032, 343.0139, 17.57506, 221.4201, 35.02153, 227.1037, 0.002378523, 476.7485, 622.3043, 179.427, 294.5593, 0.005618879, 697.5078, 322.8412, 17.97886, 0.2153874, 5.425704, 7.261291, 842.7714
402.3, 52.00959, 237.7342, 426.9363, 352.6948, 341.0687, 9.511064, 377.0371, 16.59939, 208.7645, 125.8378, 215.2425, 0.002267369, 445.2249, 695.4431, 170.2622, 281.1274, 0.005362768, 658.5827, 300.486, 16.67385, 0.2030549, 5.140123, 6.900926, 802.3099
402.4, 48.82869, 225.251, 406.5885, 333.9513, 325.0256, 9.072962, 348.7118, 15.67789, 196.8322, 118.896, 204.0009, 0.002161409, 415.7857, 654.487, 204.7795, 262.8402, 0.005118331, 692.475, 332.5355, 15.46356, 0.1914286, 4.869575, 6.558446, 763.7911
402.5, 45.84233, 213.4232, 387.2104, 393.4915, 309.7371, 8.65504, 322.5145, 14.80754, 280.1273, 191.6285, 193.3463, 0.0020604, 388.2932, 615.9429, 194.3197, 245.7426, 0.004885036, 653.8307, 309.509, 14.34112, 0.180468, 4.613266, 6.232963, 727.1215
402.6, 43.03861, 202.2165, 368.756, 372.5798, 295.1677, 8.256369, 298.2852, 13.98551, 264.1162, 179.1122, 183.2482, 0.001964113, 362.6184, 579.6688, 184.3942, 249.4372, 0.004662375, 617.3431, 288.077, 13.30015, 0.1701349, 4.370448, 5.923632, 806.1922
402.7, 125.8135, 191.5983, 351.1811, 352.7795, 317.5143, 7.876061, 275.8763, 13.20911, 249.0202, 167.4134, 173.6775, 0.001872324, 338.6413, 545.5309, 174.9757, 233.2114, 0.004449862, 582.8917, 268.129, 12.33474, 0.1603935, 4.140411, 5.629653, 861.3699
402.8, 118.1188, 181.5376, 334.4438, 334.0314, 302.5791, 7.513271, 327.3535, 12.47581, 234.7871, 156.4788, 164.6067, 0.001784826, 316.2497, 513.4034, 166.0382, 325.0228, 0.004247036, 550.3629, 395.692, 11.43941, 0.1512099, 3.922482, 5.350264, 858.4584
402.9, 126.392, 172.0052, 338.7316, 316.2797, 288.3464, 7.167192, 302.7608, 11.78323, 221.3674, 146.2583, 156.0096, 0.001701416, 295.3386, 542.5009, 157.5573, 303.8802, 0.004053454, 578.2274, 368.2922, 10.60907, 0.1425521, 3.716023, 5.084741, 817.2438
403, 118.6618, 162.9733, 322.5876, 299.4714, 274.7832, 6.837054, 280.0156, 11.12909, 208.7148, 136.7054, 147.8616, 0.001621905, 275.8102, 510.5519, 149.5095, 284.113, 0.003868697, 545.9589, 342.7897, 9.838999, 0.13439, 3.520431, 4.832395, 778.008
403.1, 111.4045, 154.4157, 307.2131, 283.5563, 261.858, 6.522123, 362.708, 10.51126, 196.7854, 127.7765, 140.1391, 0.001546109, 257.5731, 480.4844, 155.2778, 390.4898, 0.00369236, 515.4912, 373.0076, 9.124825, 0.1266952, 3.335134, 4.592572, 740.6559
403.2, 104.591, 146.3075, 292.5713, 277.9274, 249.5408, 6.221699, 335.4592, 9.927737, 185.5378, 119.4307, 132.8199, 0.001473855, 240.5418, 452.1877, 204.3075, 365.0886, 0.003524061, 518.6331, 431.42, 8.462489, 0.119441, 3.15959, 4.364651, 854.4611
403.3, 98.19422, 138.625, 286.2989, 400.1607, 237.8029, 5.935113, 310.2575, 9.376605, 331.7904, 111.6301, 125.883, 0.001404978, 224.6367, 444.6012, 193.8718, 341.3398, 0.003363433, 489.6902, 401.5463, 7.84823, 0.1126022, 2.993286, 4.148041, 813.4384
403.4, 92.18867, 131.3459, 272.6539, 378.8946, 226.6172, 5.661728, 286.9491, 8.856069, 312.8264, 104.3389, 119.3083, 0.00133932, 209.7832, 492.4177, 183.9692, 319.1358, 0.003210127, 462.3626, 373.7411, 7.278557, 0.1061549, 2.835736, 3.942182, 806.298
403.5, 86.55042, 124.449, 259.6592, 358.7587, 215.9576, 5.400935, 345.0346, 8.364429, 294.9463, 97.52397, 113.0771, 0.00127673, 195.9119, 496.0334, 303.3936, 298.3762, 0.003063808, 436.5601, 347.8613, 6.750235, 0.1000768, 2.686477, 3.746538, 805.4328
403.6, 81.257, 117.9143, 247.2838, 339.6929, 205.7994, 5.152155, 319.1136, 7.900083, 278.0882, 91.15417, 107.1713, 0.001217065, 182.9579, 510.5188, 304.2504, 278.9669, 0.002924159, 412.1974, 323.7736, 6.260262, 0.09434671, 2.545075, 3.560605, 814.6185
403.7, 76.28732, 111.7227, 235.4983, 321.6403, 196.1191, 4.914835, 360.4728, 7.461515, 283.1025, 85.2004, 101.574, 0.001160188, 170.8603, 480.7324, 288.7098, 260.8203, 0.002790875, 429.9525, 301.3538, 5.805853, 0.0889447, 2.411116, 3.383898, 775.5087
403.8, 71.62159, 105.8562, 224.2744, 304.5471, 186.8941, 4.688446, 333.392, 7.047294, 266.9214, 79.63551, 96.26898, 0.00110597, 159.5627, 590.5406, 273.963, 243.854, 0.002663666, 405.9586, 280.4865, 5.384429, 0.08385199, 2.284208, 145.7341, 738.2766
403.9, 79.41651, 100.2978, 213.5855, 410.2005, 178.103, 4.472485, 308.3456, 6.656067, 275.7863, 74.4341, 91.24105, 0.001054285, 149.0121, 626.5309, 259.9695, 227.9914, 127.1372, 447.3777, 261.0641, 4.993594, 54.70058, 2.163979, 138.5015, 702.832
404, 102.7671, 95.03121, 319.772, 388.4009, 169.7254, 4.266472, 285.1808, 6.28656, 331.7495, 69.57241, 86.47572, 62.03481, 139.1591, 612.3557, 246.6907, 213.1607, 121.3422, 452.0358, 242.9867, 4.631128, 51.56859, 2.050079, 131.628, 669.0891
404.1, 229.0628, 90.04119, 345.7756, 367.7598, 161.7419, 4.069948, 263.7563, 5.937565, 312.7879, 65.02827, 81.95927, 388.5948, 129.9576, 613.899, 234.0901, 199.2947, 115.8114, 426.8095, 239.8444, 4.294973, 48.61593, 1.942174, 125.0955, 797.9029
404.2, 370.7616, 85.31319, 329.2959, 348.2156, 154.1339, 3.882477, 243.9413, 5.607944, 294.91, 60.78093, 77.6787, 594.6728, 121.3645, 577.7452, 222.1332, 186.3307, 110.5327, 402.991, 223.2364, 3.983217, 45.83232, 1.839948, 118.8873, 759.5956
404.3, 604.7451, 80.83347, 459.0223, 358.8795, 146.8838, 3.703641, 239.5622, 5.296623, 278.054, 56.811, 73.6217, 566.8822, 113.3397, 557.0513, 210.787, 177.2213, 105.4946, 380.5017, 207.7783, 3.694091, 43.2081, 1.743103, 310.0185, 723.1275
404.4, 567.7589, 76.58896, 493.5701, 339.8073, 139.9747, 3.533042, 424.9369, 5.002584, 262.1613, 53.10037, 69.77659, 540.3903, 105.8454, 524.2454, 200.0204, 165.6931, 100.6861, 551.0232, 193.3907, 3.425951, 40.73414, 1.651355, 294.6328, 754.851
404.5, 551.1157, 72.56733, 524.9448, 321.7486, 133.3906, 3.370302, 393.0131, 4.724869, 247.1771, 49.63211, 66.1323, 692.8323, 98.84669, 493.3715, 189.8037, 224.8704, 96.09679, 645.5671, 179.9993, 3.177275, 38.40182, 1.564436, 280.0108, 744.9575
404.6, 517.4095, 68.75687, 499.9259, 326.4582, 127.1162, 3.215058, 441.3148, 4.462571, 233.0493, 46.39037, 62.67834, 682.0461, 92.31075, 464.3159, 180.1089, 210.2427, 91.71667, 659.8235, 176.2896, 2.946649, 36.20305, 1.482093, 381.3147, 799.1487
404.7, 485.7647, 65.1465, 496.4033, 414.0479, 142.7494, 3.066965, 408.1606, 4.214834, 219.729, 43.36037, 59.40478, 747.318, 86.20696, 436.9713, 170.9092, 196.5665, 87.53619, 707.0437, 212.2808, 2.732763, 34.13017, 1.404083, 362.3907, 866.0408
404.8, 456.0554, 61.7257, 601.3666, 392.0438, 136.0348, 2.925693, 377.4972, 3.98085, 207.1701, 40.52827, 56.30219, 712.3939, 80.50679, 424.4948, 162.1795, 387.8338, 83.54626, 667.5865, 197.5814, 2.534402, 32.17598, 1.33018, 538.8566, 824.4622
404.9, 471.1258, 58.48454, 572.7054, 371.2091, 129.636, 2.790929, 349.1373, 3.759855, 334.3021, 37.88115, 53.36164, 679.1019, 75.18351, 448.504, 195.7683, 620.1208, 79.7382, 650.4387, 183.8998, 2.35044, 30.33368, 1.260166, 512.1142, 882.6998
405, 442.3118, 55.41356, 545.4103, 351.4816, 123.5382, 2.662372, 322.908, 3.551129, 315.1945, 35.40693, 50.57467, 647.3657, 70.21223, 422.0907, 185.7688, 579.7822, 76.10371, 614.1403, 191.6436, 2.179831, 28.59687, 1.193837, 663.8291, 840.3214
405.1, 523.8986, 52.50383, 519.416, 332.8025, 117.7272, 2.539737, 298.6492, 3.35399, 297.1791, 33.09432, 47.93326, 879.2211, 65.56965, 397.2329, 176.28, 559.0297, 72.63487, 579.8677, 178.3732, 2.021605, 26.9595, 1.131, 682.0187, 983.0764
405.2, 491.857, 49.74689, 549.9528, 392.5657, 112.1896, 2.422751, 337.5688, 3.167796, 330.1695, 30.93275, 45.4298, 838.1328, 61.23405, 405.6602, 167.276, 522.6651, 69.32415, 547.5076, 166.0217, 1.874865, 25.41588, 1.07147, 648.1714, 935.8789
405.3, 461.775, 47.13472, 523.742, 371.7032, 106.9125, 2.311153, 312.2086, 2.991937, 360.1419, 28.91237, 43.05709, 798.9647, 57.18513, 381.77, 158.7318, 488.666, 66.16433, 516.9535, 154.5255, 1.738775, 23.96064, 1.015074, 616.0039, 951.2863
405.4, 433.5329, 44.65971, 548.3267, 351.9495, 101.8835, 2.204696, 288.7536, 2.825842, 339.5575, 27.02395, 40.80831, 761.627, 53.40393, 383.0645, 150.6241, 456.8785, 63.14854, 488.1044, 143.8254, 1.612565, 22.58873, 0.9616457, 772.9983, 1056.59
405.5, 495.499, 42.31467, 522.1934, 375.9668, 97.09114, 2.103142, 267.0607, 2.668967, 320.1495, 25.25887, 38.67698, 734.9927, 49.87276, 360.505, 142.9305, 427.1588, 65.19153, 460.8653, 133.8661, 1.495515, 21.29536, 0.9110297, 734.6358, 1005.863
405.6, 465.1943, 40.09275, 497.3057, 411.9562, 92.52418, 2.006267, 246.9975, 2.520801, 316.5775, 23.60908, 36.65696, 723.6331, 46.57507, 339.2741, 135.6298, 469.7376, 103.4821, 435.1463, 124.5966, 1.386961, 20.07606, 0.8630779, 759.2841, 1150.461
405.7, 477.5036, 37.98751, 530.3715, 390.0632, 88.17204, 1.913854, 228.4416, 2.38086, 322.8219, 22.06705, 34.74244, 726.95, 43.49543, 319.2935, 488.8077, 439.1814, 98.76532, 410.8625, 115.9688, 1.286287, 18.92656, 0.81765, 721.6022, 1095.227
405.8, 448.2995, 35.99282, 505.0939, 369.3338, 84.02462, 1.825697, 211.2797, 2.248688, 304.3705, 20.62573, 32.92791, 806.8973, 40.61943, 300.4897, 893.8773, 484.3134, 194.9277, 387.934, 107.9386, 1.19292, 17.84288, 0.7746133, 685.7905, 1042.645
405.9, 420.8815, 34.10286, 556.3147, 349.706, 80.07228, 1.741601, 195.4071, 2.123853, 286.9738, 19.27855, 31.20815, 846.5903, 37.93358, 282.7932, 969.1701, 452.809, 186.0428, 366.285, 100.4643, 1.106331, 16.82125, 0.7338417, 881.1567, 1040.134
406, 500.6693, 32.31215, 530.8156, 331.1212, 76.30585, 1.661379, 180.727, 2.005949, 359.6793, 18.01937, 29.57821, 880.4271, 35.42534, 266.1389, 936.3687, 549.4269, 177.563, 345.8441, 93.50765, 1.026027, 15.85812, 0.6952162, 837.4266, 1175.948
406.1, 470.0484, 30.61546, 539.6112, 313.5242, 72.71659, 1.584852, 167.1497, 1.89459, 369.7565, 16.84243, 28.03341, 839.2824, 33.08294, 278.7735, 930.9091, 513.687, 175.955, 326.544, 87.03269, 0.9515513, 14.95013, 0.6586237, 795.8666, 1284.64
406.2, 441.3003, 29.00786, 513.8933, 391.9266, 69.29616, 1.51185, 154.5924, 1.789413, 348.6225, 15.74236, 26.56928, 800.1628, 30.89543, 329.7386, 883.3599, 480.2719, 167.9349, 308.3209, 81.0061, 0.8824819, 14.09413, 0.6239572, 756.3693, 1222.964
406.3, 419.5952, 27.48468, 573.871, 371.0981, 66.03661, 1.442211, 142.9785, 1.690075, 410.1901, 14.71414, 25.18162, 825.7458, 28.85256, 310.3196, 887.9401, 449.0304, 160.2804, 291.1147, 75.39681, 0.818426, 13.28714, 0.5911154, 915.3298, 1164.25
406.4, 508.518, 26.04148, 569.5381, 351.3765, 62.9304, 1.375779, 183.6267, 1.596251, 386.745, 13.75309, 23.86643, 830.8852, 26.94477, 292.0443, 842.5856, 419.8212, 216.3354, 274.8688, 70.17594, 5.044082, 93.89854, 0.5600022, 1019.261, 1108.354
406.5, 477.417, 24.67406, 636.6451, 332.703, 59.97029, 1.312407, 169.8315, 1.507636, 364.64, 12.8548, 22.61994, 792.0558, 25.16313, 274.8452, 799.5479, 392.512, 206.4748, 259.5295, 65.31659, 4.677952, 109.8809, 330.0796, 968.6767, 1217.767
406.6, 539.2128, 23.37845, 606.3026, 401.1763, 57.14942, 1.251955, 157.0728, 1.423941, 343.7984, 12.01518, 21.43854, 907.6058, 23.49929, 258.659, 785.2234, 366.9793, 197.0636, 245.0462, 60.79373, 48.32022, 103.5895, 426.445, 920.6031, 1159.302
406.7, 520.4168, 22.15086, 645.5957, 379.8562, 54.46123, 1.194287, 205.254, 1.344892, 324.1481, 11.23041, 20.31885, 966.2107, 21.94547, 319.0641, 767.2415, 343.1075, 188.0814, 231.3712, 56.58405, 44.81285, 97.65826, 403.9992, 874.9153, 1240.199
406.8, 542.8608, 20.98774, 781.9659, 359.6692, 51.89949, 1.139275, 189.8341, 1.270231, 305.6209, 10.49689, 19.25764, 970.7089, 20.49439, 300.2737, 728.0521, 382.8861, 179.5086, 218.4593, 52.66588, 41.56005, 92.06664, 467.6154, 891.087, 1180.657
406.9, 600.4683, 19.88569, 744.6973, 340.555, 49.45825, 1.086797, 175.5726, 1.199715, 294.2149, 9.811283, 18.25185, 948.781, 19.13926, 282.59, 690.8645, 357.9796, 171.3265, 206.268, 49.01902, 62.52205, 86.79518, 637.8024, 846.8641, 1238.163
407, 684.2137, 18.84151, 709.205, 403.6251, 47.13184, 1.036737, 162.3826, 1.133113, 458.3107, 9.170456, 17.2986, 904.442, 17.87373, 360.5976, 729.1854, 334.6932, 163.5174, 194.757, 45.62468, 57.98382, 81.82555, 612.8931, 967.4468, 1339.541
407.1, 649.226, 17.85215, 829.9202, 382.1749, 44.91486, 0.9889824, 229.6682, 1.070209, 517.3202, 56.74335, 16.39512, 913.3325, 16.69188, 339.3613, 691.9398, 481.2346, 156.0642, 183.8884, 42.46539, 53.775, 124.1851, 580.6337, 988.0283, 1275.23
