 , C05, C07, C09, C12, C23, C30, C33, C34, C35, C54, C58, C60
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
88.59999999999999, 593.8685, 104.703, 4.160231, 1524.564, 3564.902, 244.0377, 1823.818, 410.743, 111.4543, 236.7209, 3125.864, 1560.567
88.7, 596.2157, 98.83482, 3.971653, 1425.751, 3422.184, 233.0739, 1710.24, 386.0028, 105.1624, 409.0503, 2959.365, 1476.94
88.8, 567.1838, 93.29548, 3.791622, 1451.722, 3253.687, 222.6027, 1603.734, 362.7527, 99.22569, 426.3583, 2801.734, 1580.561
88.90000000000001, 539.3391, 88.0666, 3.619752, 1357.631, 3203.259, 212.6019, 1503.862, 340.9031, 93.62411, 492.0301, 2960.515, 1495.863
89, 533.6877, 83.13078, 3.455673, 1429.183, 3073.656, 203.0504, 1586.653, 320.3695, 88.33876, 462.8198, 2872.883, 1415.704
89.09999999999999, 507.4874, 78.4716, 3.299031, 1336.552, 2990.844, 193.928, 1487.844, 301.0728, 83.35178, 435.3436, 2858.668, 1488.936
89.2, 482.5732, 74.07354, 3.14949, 1318, 2986.384, 185.2154, 1428.766, 368.1903, 78.64632, 409.4986, 2773.173, 1409.148
89.3, 458.8822, 69.92198, 3.006727, 1245.531, 2836.907, 176.8943, 1427.364, 346.0131, 74.20651, 385.1879, 2651.716, 1457.99
89.40000000000001, 436.3543, 66.00311, 2.870436, 1526.582, 2852.287, 168.947, 1446.749, 325.1718, 70.01733, 439.5343, 2568.171, 1434.912
89.5, 510.4992, 62.30387, 2.740322, 1687.149, 2802.643, 161.3568, 1356.653, 305.5857, 66.06465, 495.6599, 2511.93, 1398.419
89.59999999999999, 485.4372, 58.81196, 2.616107, 1658.482, 2696.483, 154.1076, 1272.167, 287.1794, 62.33511, 466.2341, 2502.714, 1323.481
89.7, 461.6056, 55.51576, 2.497521, 1607.486, 2662.936, 147.184, 1192.943, 269.8818, 58.81611, 438.5552, 2520.118, 1500.712
89.8, 449.1158, 52.4043, 2.384312, 1503.299, 2497.911, 140.5715, 1238.262, 294.4835, 55.49577, 412.5196, 2385.884, 1460.999
89.90000000000001, 429.8961, 49.46722, 2.276234, 1456.957, 2517.01, 134.2561, 1220.235, 276.7459, 52.36287, 466.9555, 2425.197, 1639.471
90, 498.171, 46.69476, 2.173055, 1441.237, 2361.028, 128.2244, 1196.996, 260.0767, 49.40683, 502.1923, 2385.42, 1551.616
90.09999999999999, 473.7142, 44.07769, 2.074553, 1347.825, 2449.998, 122.4637, 1122.453, 244.4115, 46.61767, 543.9891, 2350.662, 1588.525
90.2, 477.7547, 41.60729, 1.980515, 1260.467, 2386.337, 116.9618, 1108.825, 229.6899, 43.98597, 511.6942, 2333.956, 1598.303
90.3, 454.3002, 39.27535, 1.890741, 1199.099, 2238.453, 111.7071, 1082.727, 247.1243, 41.50283, 545.5247, 2287.773, 1576.964
90.40000000000001, 431.9973, 37.07411, 1.805036, 1169.081, 2312.704, 106.6885, 1015.3, 273.5756, 39.15987, 653.2964, 2331.396, 1605.668
90.5, 410.7892, 34.99624, 1.723216, 1166.711, 2169.383, 101.8953, 978.4492, 257.0974, 36.94918, 614.5122, 2250.649, 1562.843
90.59999999999999, 422.2597, 33.03482, 1.645104, 1175.069, 2214.982, 97.31753, 1010.106, 241.6116, 34.8633, 578.0305, 2173.149, 1479.094
90.7, 401.5297, 31.18334, 1.570534, 1098.908, 2091.466, 356.3601, 947.202, 227.0587, 32.89516, 543.7147, 2338.948, 1399.834
90.8, 381.8174, 29.43563, 1.499343, 1027.684, 2231.479, 340.35, 888.215, 380.4005, 31.03813, 511.436, 2243.388, 1432.787
90.90000000000001, 363.0728, 27.78586, 1.43138, 990.653, 2093.192, 325.0592, 916.8241, 357.4878, 29.28594, 481.0736, 2181.8, 1525.237
91, 345.2484, 26.22857, 1.366497, 926.4451, 2217.351, 310.4554, 859.7289, 335.9553, 27.63266, 452.5138, 2065.586, 1481.838
91.09999999999999, 328.2991, 24.75855, 1.304555, 925.4348, 2079.94, 296.5076, 863.3589, 315.7197, 26.07272, 425.6495, 2045.303, 1402.43
91.2, 400.5934, 23.37092, 1.245421, 955.7621, 2057.575, 283.1865, 809.5933, 296.703, 24.60084, 497.2142, 1936.36, 1327.278
91.3, 380.927, 317.0433, 1.188968, 994.1662, 2003.804, 270.4639, 852.3778, 278.8318, 23.21205, 467.6961, 1833.22, 1256.153
91.40000000000001, 362.2261, 299.2741, 1.135073, 974.1259, 2026.337, 258.3128, 844.6005, 262.0369, 21.90166, 439.9305, 2007.958, 1345.564
91.5, 344.4433, 282.5009, 1.083622, 911.0036, 1900.762, 246.7077, 792.0031, 246.2537, 20.66525, 583.0853, 1901.004, 1308.735
91.59999999999999, 327.5335, 266.6677, 1.034502, 851.9581, 1843.134, 235.6239, 742.6812, 231.4211, 19.49863, 548.4693, 1799.747, 1285.889
91.7, 506.9759, 251.722, 0.9876093, 796.7395, 1851.087, 225.0381, 751.1953, 217.482, 18.39787, 515.9084, 1866.82, 1388.09
91.8, 557.8804, 237.6138, 0.9428421, 901.0685, 1904.62, 214.9279, 704.4146, 204.3824, 17.35926, 485.2805, 2600.388, 1313.706
91.90000000000001, 599.8104, 224.2964, 0.9001042, 851.9854, 1786.589, 205.2719, 739.6806, 192.0719, 16.37928, 456.4709, 2993.376, 1243.308
92, 570.3639, 218.507, 0.8593035, 796.765, 1764.338, 196.0497, 693.6171, 180.5028, 15.45462, 429.3717, 3030.326, 1176.683
92.09999999999999, 542.363, 206.2604, 0.8203523, 807.3655, 1797.25, 187.2419, 697.731, 169.6306, 14.58216, 403.8812, 3098.898, 1113.627
92.2, 515.7367, 194.7003, 0.7831666, 791.0613, 1685.872, 178.8297, 743.9017, 159.4133, 13.75896, 379.9041, 2956.023, 1053.951
92.3, 490.4176, 183.788, 0.7476666, 739.7897, 1581.397, 170.7955, 820.6362, 149.8113, 12.98222, 357.3503, 3675.28, 997.4728
92.40000000000001, 466.3415, 173.4874, 0.7137758, 691.8411, 1595.781, 163.1222, 863.0147, 140.7878, 12.24934, 336.1356, 3856.363, 944.021
92.5, 443.4474, 163.764, 0.6814211, 897.4915, 1567.721, 155.7937, 809.2705, 132.3077, 11.55783, 435.5024, 3836.656, 893.4335
92.59999999999999, 421.6772, 216.211, 0.6505331, 910.0853, 1551.338, 148.7944, 758.8732, 124.3384, 10.90535, 409.6479, 3707.218, 845.5568
92.7, 443.5799, 204.0931, 0.6210452, 938.7499, 1455.2, 142.1095, 711.6144, 116.8492, 10.28971, 385.3284, 3744.865, 901.3253
92.8, 432.8523, 219.7243, 0.5928939, 877.9061, 1365.02, 135.725, 667.2987, 109.811, 9.70883, 362.4527, 3545.394, 853.0258
92.90000000000001, 411.6022, 207.4096, 0.5660187, 907.7095, 1782.181, 129.6273, 625.7427, 103.1968, 116.5045, 464.6059, 3611.467, 807.3145
93, 391.3954, 264.9403, 0.5403617, 1104.879, 1711.971, 123.8036, 586.7747, 96.98094, 109.9275, 610.4325, 3581.908, 808.0355
93.09999999999999, 372.1806, 448.802, 0.5158677, 1223.109, 1713.437, 118.2415, 708.089, 91.1395, 103.7218, 911.2752, 3391.118, 1505.707
93.2, 353.9091, 423.6483, 0.492484, 1143.834, 1607.254, 112.9293, 691.3948, 85.64991, 200.2565, 1386.34, 3360.252, 1959.036
93.3, 336.5346, 399.9043, 0.4701603, 1176.2, 1507.65, 107.8558, 670.9933, 80.49097, 245.6252, 1304.038, 3210.018, 1854.056
93.40000000000001, 320.0131, 377.4911, 0.4488485, 1133.166, 1414.22, 103.0102, 713.5414, 75.64276, 231.759, 1226.621, 3169.292, 1937.022
93.5, 304.3027, 356.3341, 0.4285027, 1059.722, 1464.319, 98.38228, 732.9691, 71.08658, 244.7474, 1153.8, 3101.053, 1851.056
93.59999999999999, 289.3636, 336.3628, 0.4090791, 1042.776, 1450.214, 93.96229, 762.7776, 66.80483, 422.1944, 1085.303, 2935.875, 1835.299
93.7, 275.1578, 317.5109, 0.390536, 975.1899, 1414.454, 89.74088, 715.2756, 62.78099, 398.3603, 1020.872, 2779.496, 1847.477
93.8, 261.6495, 299.7155, 0.3728335, 911.9842, 1326.799, 85.70911, 720.5575, 58.99951, 375.8717, 960.2657, 3015.044, 1799.457
93.90000000000001, 248.8043, 282.9176, 0.3559334, 975.9764, 1282.276, 81.85848, 1104.196, 55.4458, 354.6526, 903.2578, 2854.448, 1703.029
94, 236.5897, 267.0611, 0.3397993, 912.7198, 1309.045, 78.18085, 1094.395, 52.10614, 334.6315, 849.6342, 2878.485, 1670.625
94.09999999999999, 224.9748, 252.0932, 0.3243966, 879.0291, 1292.31, 74.66844, 1200.681, 48.96763, 315.7405, 1001.508, 2749.235, 1677.037
94.2, 213.9301, 237.9643, 0.3096921, 822.056, 1230.773, 71.31384, 1125.909, 46.01817, 297.916, 942.0519, 2733.511, 1691.821
94.3, 203.4276, 224.6273, 0.2956541, 841.1018, 1220.095, 68.10994, 1127.101, 43.24636, 281.0978, 886.1252, 2678.417, 1733.722
94.40000000000001, 193.4407, 212.0377, 0.2822524, 786.5869, 1228.236, 65.04999, 1143.064, 40.64151, 265.229, 833.5187, 2587.362, 1710.521
94.5, 183.9441, 200.1538, 0.2694583, 735.6052, 1180.676, 62.12751, 1071.88, 38.19355, 250.256, 784.0353, 2485.646, 1618.859
94.59999999999999, 174.9138, 188.9359, 0.257244, 687.9279, 1136.853, 59.33632, 1005.129, 35.89304, 236.1284, 789.6788, 2456.271, 1532.108
94.7, 166.3267, 178.3467, 0.2455834, 720.3234, 1066.401, 56.67054, 942.5344, 33.7311, 222.7982, 838.5558, 2462.731, 1509.202
94.8, 158.1612, 168.351, 0.2344514, 791.3902, 1000.315, 54.12452, 989.7347, 31.69938, 210.2206, 983.1041, 2331.553, 1656.554
94.90000000000001, 150.3966, 158.9155, 0.223824, 740.0972, 1161.381, 51.69288, 1216.688, 29.79004, 423.2792, 924.7403, 2299.449, 1567.783
95, 143.0132, 150.0089, 0.2136783, 692.1288, 1089.409, 49.37049, 1904.993, 27.9957, 583.7644, 869.8414, 2241.488, 1483.77
95.09999999999999, 135.9922, 237.5085, 0.2039925, 662.0073, 1142.348, 47.15244, 2014.851, 26.30943, 569.7658, 818.2016, 2122.095, 1528.861
95.2, 129.3159, 265.3418, 0.1947458, 625.9291, 1071.555, 45.03403, 1916.534, 24.72474, 537.6008, 769.6275, 2313.721, 1620.987
95.3, 122.9674, 250.4704, 0.1859182, 585.3603, 1051.662, 43.0108, 2027.379, 23.2355, 507.2517, 723.9371, 2190.481, 1534.123
95.40000000000001, 116.9306, 236.4324, 0.1774907, 627.2086, 1136.992, 41.07846, 1901.124, 21.83596, 602.1441, 680.9592, 2073.805, 1451.913
95.5, 111.1901, 223.1812, 0.1694453, 586.5569, 1066.531, 39.23294, 1850.877, 20.52071, 568.1513, 640.5328, 2068.817, 1568.474
95.59999999999999, 105.7314, 210.6727, 0.1617645, 548.5399, 1000.437, 37.47034, 1962.853, 220.5842, 536.0775, 602.5063, 2091.45, 1484.424
95.7, 100.5408, 198.8652, 0.1544319, 512.987, 938.4388, 35.78692, 1840.616, 685.5217, 505.8144, 566.7374, 2219.182, 1404.878
95.8, 95.6049, 194.4756, 0.1474317, 479.7384, 1091.335, 34.17913, 1725.992, 689.7169, 477.2597, 533.092, 2155.56, 1408.052
95.90000000000001, 90.91137, 704.262, 0.1407488, 473.6046, 1023.704, 32.64357, 1726.062, 1034.229, 450.317, 501.444, 2124.644, 1332.598
96, 86.44825, 889.129, 0.1343688, 442.9085, 960.2635, 31.17701, 1618.572, 971.9341, 424.8952, 471.6748, 2361.634, 1778.672
96.09999999999999, 82.20424, 883.2736, 0.128278, 427.0466, 900.755, 29.77633, 1679.112, 988.2192, 400.9087, 443.6729, 2400.687, 1997.598
96.2, 78.16858, 833.7692, 0.1224633, 451.6987, 844.9343, 28.43857, 1601.261, 1012.797, 378.2762, 417.3335, 2403.72, 1960.381
96.3, 74.33105, 787.0394, 0.1169122, 434.4315, 792.5728, 27.16092, 1632.383, 1060.708, 356.9214, 392.5577, 2304.278, 1922.848
96.40000000000001, 70.68191, 742.9287, 0.1116127, 406.2744, 826.0475, 25.94067, 1557.944, 996.8187, 336.7721, 369.2527, 2264.803, 2344.744
96.5, 67.21191, 701.2902, 0.1065534, 379.9422, 865.7478, 24.77524, 1460.923, 936.7775, 317.7603, 347.3314, 2242.306, 2290.42
96.59999999999999, 63.91227, 661.9854, 0.1017235, 355.3167, 812.0965, 23.66217, 1547.805, 991.9354, 299.8218, 515.9162, 2333.313, 2286.068
96.7, 60.77462, 733.6707, 0.09711248, 351.8443, 761.77, 22.59911, 1565.5, 932.1883, 282.896, 485.2879, 2280.392, 2644.153
96.8, 57.79101, 692.551, 0.09271048, 329.04, 714.5623, 21.58381, 1580.206, 926.2153, 266.9257, 456.4778, 2158.927, 2530.372
96.90000000000001, 54.95387, 716.9919, 0.08850802, 307.7137, 682.3903, 20.61412, 1481.798, 927.8965, 251.857, 429.3782, 2123.62, 2596.083
97, 52.25602, 676.8071, 0.08449605, 287.7696, 746.9009, 19.68799, 1511.075, 1036.148, 237.6389, 515.9769, 2010.506, 2456.967
97.09999999999999, 49.69061, 638.8745, 0.08066594, 280.7217, 791.0471, 18.80348, 1613.629, 973.7375, 224.2235, 590.7764, 2103.574, 2357.096
97.2, 47.25115, 603.0678, 0.07700945, 262.5271, 742.0251, 17.9587, 1513.141, 915.0865, 211.5654, 721.3685, 1991.527, 2488.275
97.3, 44.93145, 569.268, 0.07351869, 245.5117, 696.041, 17.15187, 1418.91, 859.9683, 199.6219, 843.1018, 2011.472, 2354.935
97.40000000000001, 42.72562, 537.3625, 0.07018618, 229.5992, 652.9066, 16.3813, 1330.547, 808.1699, 188.3527, 996.3152, 1904.331, 2265.012
97.5, 40.62809, 507.2453, 0.06700472, 214.718, 612.4453, 15.64534, 1347.063, 759.4915, 290.9321, 937.1671, 1860.688, 2300.891
97.59999999999999, 38.63354, 478.816, 0.06396747, 200.8013, 574.4914, 14.94245, 1263.175, 742.72, 311.6064, 995.5973, 1823.697, 2177.593
97.7, 36.7369, 451.9801, 0.0610679, 187.7867, 538.8895, 14.27113, 1292.372, 697.9839, 294.0153, 936.4918, 1897.738, 2105.293
97.8, 34.93337, 426.6482, 0.05829976, 194.8321, 601.228, 13.62998, 1211.89, 1076.287, 277.4173, 880.8951, 2463.633, 2029.185
97.90000000000001, 33.21839, 402.7361, 0.0556571, 182.2043, 563.9693, 13.01763, 1136.42, 1520.116, 575.0267, 828.5991, 3363.04, 1949.248
98, 31.58759, 380.1642, 0.05313423, 170.3949, 529.0195, 12.43279, 1111.074, 1468.829, 542.5648, 779.4078, 3695.075, 1965.059
98.09999999999999, 30.03686, 358.8573, 0.05072572, 159.351, 496.2356, 11.87422, 1041.882, 1380.357, 511.9355, 733.1368, 3693.67, 2019.173
98.2, 28.56226, 338.7446, 0.04842638, 149.0229, 465.4834, 11.34075, 1095.089, 1342.783, 483.0352, 689.6127, 3615.493, 1910.971
98.3, 27.16005, 319.7592, 0.04623127, 139.3642, 436.6369, 10.83125, 1128.862, 1325.711, 455.7664, 737.17, 3579.813, 1835.177
98.40000000000001, 25.82668, 301.8379, 0.04413566, 130.3314, 409.578, 10.34464, 1058.562, 1412.07, 430.0371, 733.5894, 3655.929, 1816.149
98.5, 24.55877, 284.9209, 0.04213504, 121.8842, 432.1088, 9.879889, 1071.884, 1338.873, 405.7603, 690.0385, 3461.196, 1771.119
98.59999999999999, 23.35311, 268.9521, 0.0402251, 113.9844, 433.2018, 9.436018, 1005.133, 1258.229, 382.8539, 649.0731, 3276.835, 1835.565
98.7, 22.20663, 253.8783, 0.03840175, 106.5966, 406.3558, 9.012089, 942.5381, 1224.658, 361.2407, 610.5396, 3293.377, 1737.203
98.8, 21.11644, 239.6493, 0.03666104, 99.68772, 454.5742, 8.607205, 883.8417, 1150.894, 340.8476, 659.7919, 3281.125, 1721.399
98.90000000000001, 20.07977, 226.2178, 0.03499923, 93.22659, 448.0396, 8.220512, 828.8005, 1108.839, 321.6057, 620.6221, 3160.154, 1894.073
99, 19.09399, 213.5392, 0.03341276, 87.18422, 420.2741, 7.851192, 870.3471, 1042.051, 303.4502, 618.1609, 3052.196, 1792.575
99.09999999999999, 18.15661, 241.5467, 0.0318982, 81.53349, 394.2293, 7.498464, 1285.832, 979.2852, 286.3195, 615.7148, 3042.647, 1914.183
99.2, 17.26525, 228.0089, 0.03045229, 76.24899, 369.7985, 7.161582, 1205.756, 986.5313, 270.1559, 579.1617, 2880.581, 2210.098
99.3, 16.41764, 807.3998, 0.02907192, 71.30701, 376.2076, 6.839836, 1227.707, 950.5526, 254.9048, 544.7787, 2975.644, 2226.771
99.40000000000001, 15.61165, 823.0633, 0.02775412, 66.68534, 438.2988, 6.532545, 1151.251, 951.4431, 240.5147, 683.999, 3039.879, 2107.444
99.5, 14.84523, 781.1437, 0.02649606, 62.36322, 488.4062, 6.239059, 1176.325, 997.3281, 226.937, 718.0384, 2877.96, 2070.421
99.59999999999999, 14.11643, 821.0842, 0.02529503, 58.32122, 1348.868, 5.958759, 1201, 937.2561, 214.1257, 675.4107, 2992.609, 2081.572
99.7, 13.42341, 775.0653, 0.02414843, 54.54121, 1639.907, 5.691051, 1208.603, 880.8025, 202.0377, 635.3137, 2928.127, 2017.781
99.8, 12.76441, 827.3752, 0.02305381, 51.00619, 1677.946, 5.435371, 1133.338, 827.7492, 190.632, 597.597, 2772.161, 1909.654
99.90000000000001, 12.13777, 781.0038, 0.02200881, 47.70029, 1684.76, 5.191178, 1062.759, 777.8915, 179.8703, 623.1538, 2700.013, 1926.336
100, 11.54189, 746.5214, 0.02101117, 44.60865, 1655.43, 4.957955, 1119.162, 731.0369, 169.7161, 676.9438, 2733.971, 1840.479
100.1, 10.97526, 704.6815, 0.02005876, 41.7174, 1572.528, 4.735211, 1049.467, 687.0044, 160.1351, 636.7558, 2588.346, 1899.672
100.2, 10.43645, 665.1866, 0.01914952, 39.01354, 1475.077, 4.522473, 1274.148, 645.6241, 151.095, 641.0536, 2534.223, 1974.409
100.3, 9.924095, 634.1939, 0.01828149, 36.48492, 1474.416, 4.319293, 1512.989, 606.7363, 142.5653, 679.5076, 2624.738, 1924.208
100.4, 118.4836, 662.9133, 0.01745281, 34.1202, 1439.747, 4.125242, 1821.177, 570.1909, 134.517, 639.1674, 2579.316, 1947.585
100.5, 113.6525, 625.7594, 0.0166617, 31.90874, 1350.524, 3.939908, 1726.078, 535.8466, 211.5926, 601.222, 2441.929, 1907.282
100.6, 111.9682, 590.6878, 0.01590644, 29.84062, 1386.105, 3.762901, 1714.147, 503.571, 199.6476, 660.0845, 2457.36, 1805.076
100.7, 106.4713, 648.5234, 0.01518542, 27.90654, 1377.367, 3.593846, 1669.018, 473.2395, 305.2833, 651.7667, 2326.469, 1708.347
100.8, 101.2443, 612.176, 0.01449708, 26.09781, 1292.01, 3.432387, 1601.848, 444.7349, 359.9031, 855.8632, 2259.482, 1616.802
100.9, 113.3138, 577.8657, 0.01383995, 24.40631, 1370.57, 3.278181, 1559.566, 417.9473, 390.2691, 805.0533, 2218.065, 1757.307
101, 107.7509, 757.8004, 0.0132126, 22.82445, 1369.302, 3.130903, 1462.444, 392.7731, 368.2372, 833.9706, 2158.858, 1663.137
101.1, 102.4611, 1076.74, 0.01261369, 21.34511, 1305.905, 2.990242, 1464.399, 369.1152, 390.6493, 784.4603, 2224.543, 1631.06
101.2, 97.43094, 1016.392, 0.01204192, 19.96165, 1224.976, 2.8559, 1450.76, 346.8824, 368.596, 796.6, 2146.175, 1675.764
101.3, 92.64776, 959.4273, 0.01149608, 18.66787, 1217.965, 2.727594, 1464.125, 325.9886, 347.7877, 788.3448, 2031.859, 1585.964
101.4, 88.0994, 1001.734, 0.01097497, 17.45793, 1197.799, 2.605052, 1372.946, 306.3534, 328.154, 849.4852, 1960.032, 1617.345
101.5, 83.77432, 945.5902, 0.01047749, 16.32642, 1123.57, 2.488016, 1287.446, 287.9009, 309.6288, 883.4518, 2060.508, 1701.029
101.6, 79.66158, 895.4215, 0.01000256, 15.26824, 1053.941, 2.376237, 1207.271, 270.5598, 292.1493, 831.004, 1950.755, 1755.161
101.7, 75.75075, 845.2363, 0.009549152, 14.27865, 1103.088, 2.269481, 1132.088, 254.2632, 275.6566, 781.6699, 1979.395, 1849.177
101.8, 72.03191, 1020.947, 0.0091163, 13.3532, 1034.728, 2.167521, 1061.587, 351.9334, 260.095, 735.2646, 1873.963, 1750.085
101.9, 68.49564, 1342.75, 0.008703069, 12.48773, 1034.042, 2.070141, 1074.276, 330.7354, 288.7922, 691.6142, 1992.279, 1656.303
102, 65.13298, 1495.223, 0.008308569, 11.67835, 979.4153, 1.977137, 1007.375, 310.8143, 272.4891, 804.5537, 1886.16, 1691.279
102.1, 61.9354, 1422.383, 0.007931951, 10.92143, 984.8629, 1.888311, 1031.321, 292.093, 257.1063, 756.7899, 1884.265, 1600.648
102.2, 58.8948, 1390.086, 0.007572405, 10.21357, 930.4802, 1.803475, 967.0955, 274.4994, 242.5919, 740.3771, 1899.906, 1563.521
102.3, 56.00348, 1334.955, 0.007229157, 9.551595, 872.8174, 1.722451, 906.8696, 257.9655, 311.4575, 782.7493, 2057.399, 1649.25
102.4, 53.25409, 1295.226, 0.006901467, 8.93252, 818.728, 1.645067, 850.3944, 242.4275, 293.8748, 736.2799, 1947.812, 1560.871
102.5, 50.63969, 1222.633, 0.006588632, 8.35357, 876.5026, 1.571159, 917.999, 227.8254, 277.2847, 692.5693, 1874.555, 1632.159
102.6, 48.15363, 1171.896, 0.006289977, 7.812144, 832.0465, 1.500572, 978.4922, 214.1028, 261.6312, 651.4536, 1982.395, 1544.696
102.7, 45.78962, 1130.382, 0.006004859, 7.305809, 780.4837, 1.433157, 917.5566, 201.2068, 246.8613, 723.0087, 1909.36, 1461.92
102.8, 43.54167, 1070.696, 0.005732666, 6.832293, 799.4636, 1.36877, 860.4158, 189.0875, 232.9253, 730.8364, 1807.658, 1631.145
102.9, 41.40408, 1126.613, 0.00547281, 6.389466, 749.92, 1.307275, 806.8335, 238.0438, 219.776, 687.4489, 1815.548, 1543.736
103, 39.37142, 1063.47, 0.005224734, 5.975341, 765.3743, 1.248544, 756.588, 223.7057, 207.369, 744.2652, 1818.112, 1461.011
103.1, 37.43856, 1061.906, 0.004987903, 5.588057, 717.9432, 1.192451, 709.4716, 210.2313, 195.6624, 700.0805, 1721.27, 1382.72
103.2, 35.60058, 1002.39, 0.004761807, 5.225874, 714.9099, 1.138878, 665.2892, 216.4138, 184.6167, 658.5189, 1629.587, 1472.561
103.3, 33.85284, 946.2097, 0.00454596, 4.887166, 670.6061, 1.087712, 623.8584, 203.3786, 174.1945, 683.6517, 1651.618, 1393.65
103.4, 32.1909, 893.178, 0.004339897, 4.570411, 629.048, 1.038845, 645.507, 352.3715, 164.3607, 643.0654, 1750.024, 1318.968
103.5, 30.61055, 843.1186, 0.004143175, 4.274185, 590.0652, 0.9921727, 842.1517, 331.1471, 155.0821, 604.8886, 2060.786, 1330.439
103.6, 29.10778, 803.5056, 0.003955369, 3.997159, 553.4982, 0.9475977, 789.7067, 349.2835, 146.3272, 568.9783, 2190.212, 1259.145
103.7, 27.67879, 758.4719, 0.003776077, 3.738088, 605.3829, 0.9050252, 740.5278, 328.2452, 138.0666, 700.3381, 2093.687, 1191.671
103.8, 26.31996, 715.9623, 0.003604912, 3.495809, 567.8667, 0.8643655, 846.2687, 308.474, 130.2724, 658.7612, 2068.56, 1354.407
103.9, 25.02783, 685.1475, 0.003441505, 3.269233, 532.6754, 0.8255324, 793.5674, 289.8937, 122.9181, 619.6526, 2049.418, 1345.466
104, 23.79914, 726.5967, 0.003285506, 3.057341, 499.6649, 0.7884439, 861.0392, 272.4326, 115.979, 582.8657, 2112.842, 1273.366
104.1, 22.63076, 685.8735, 0.003136577, 2.859184, 468.7002, 0.7530217, 807.418, 256.0232, 109.4317, 548.2628, 2000.301, 1205.13
104.2, 21.51975, 647.4328, 0.0029944, 2.673869, 439.6543, 0.719191, 757.1361, 240.6022, 103.2539, 515.7142, 2049.563, 1140.551
104.3, 20.46328, 611.1465, 0.002858667, 2.500566, 412.4085, 0.6868801, 709.9855, 226.11, 97.42494, 637.127, 2113.454, 1079.432
104.4, 19.45867, 576.8939, 0.002729087, 2.338495, 386.8511, 0.6560208, 665.7712, 699.9962, 91.92502, 599.3027, 2000.881, 1021.588
104.5, 18.50339, 544.5611, 0.00260538, 2.186928, 362.8775, 0.626548, 624.3104, 1627.31, 86.73558, 563.724, 1946.606, 966.8438
104.6, 17.595, 514.0404, 0.002487282, 16.97591, 340.3896, 0.5983993, 705.4855, 2669.555, 81.8391, 530.2574, 1842.92, 1003.468
104.7, 16.73121, 485.2303, 0.002374536, 15.87564, 319.2953, 0.5715152, 765.475, 3538.615, 77.21905, 498.7777, 1939.759, 1043.779
104.8, 15.90982, 458.0349, 0.002266901, 14.84668, 299.5082, 0.5458389, 733.0671, 3649.565, 72.85981, 469.1668, 1979.656, 1054.968
104.9, 15.12876, 432.3636, 0.002164145, 14.15493, 280.9474, 0.5213162, 727.6513, 3794.963, 68.74666, 441.3139, 1874.21, 998.4353
105, 14.38604, 408.1312, 0.002066046, 13.2375, 263.5367, 0.4978952, 703.8002, 3611.745, 64.86571, 415.1144, 1774.38, 944.9319
105.1, 13.67979, 385.2569, 0.001972395, 12.37953, 247.2051, 0.4755264, 659.9711, 3576.594, 61.20385, 390.4704, 1679.868, 952.188
105.2, 696.8949, 363.6646, 0.001882989, 11.57716, 231.8855, 0.4541625, 802.6736, 3361.165, 57.74871, 367.2894, 1590.39, 983.0565
