 , C000, C001, C002, C004, C005, C006, C008, C011, C012, C015, C017, C020, C021, C024, C028, C030, C035, C036, C037, C039, C049, C051, C054, C065
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
327, 426.4622, 190.5788, 53.31531, 0.101425, 198.5175, 40.75438, 25.59008, 53.67956, 71.61841, 256.3978, 126.9771, 419.348, 156.5998, 149.3168, 289.1811, 529.41, 312.106, 304.6932, 635.7874, 490.8524, 671.7148, 969.5428, 269.5747, 724.653
327.1, 537.3098, 180.2279, 50.94152, 0.09317003, 186.6927, 37.87324, 24.12171, 50.97517, 67.15989, 237.4559, 118.07, 418.2909, 201.3013, 141.582, 273.1366, 502.3701, 296.9493, 289.5948, 603.902, 464.4649, 638.7001, 913.8649, 286.5154, 718.03
327.2, 510.7679, 205.8251, 48.67342, 0.08558694, 175.5723, 35.19578, 22.73759, 48.40702, 62.97893, 219.9134, 202.4261, 393.0312, 190.4279, 175.8038, 257.9823, 476.7112, 282.5286, 275.2444, 573.6157, 439.4959, 680.8835, 861.3844, 272.1896, 684.4552
327.3, 485.5371, 194.6461, 46.50631, 0.07862103, 165.1142, 32.70761, 21.43289, 45.96826, 59.05825, 285.5115, 202.3123, 451.4774, 180.1419, 166.697, 328.0684, 452.3629, 268.8083, 261.6053, 544.8483, 415.8693, 666.4208, 811.9177, 258.58, 652.4504
327.4, 461.5527, 237.8214, 44.43568, 0.07222208, 155.2792, 30.39534, 20.20306, 43.65236, 55.38165, 264.4188, 188.1207, 461.5787, 182.7065, 158.062, 515.7215, 429.2581, 255.7542, 248.6419, 517.5236, 437.857, 633.6663, 765.2917, 322.3477, 621.9421
327.5, 438.753, 224.9046, 42.45725, 0.06634393, 146.0299, 108.9045, 119.041, 103.7864, 51.93393, 460.3053, 197.0316, 511.4464, 216.4313, 149.8742, 558.9971, 501.7511, 243.3341, 236.321, 491.5692, 414.3184, 747.551, 721.3433, 336.0218, 657.709
327.6, 523.8983, 212.6893, 40.5669, 0.06094421, 137.3316, 188.3722, 244.7926, 98.55759, 510.4978, 503.0497, 183.2104, 480.5613, 204.7406, 142.1105, 527.9825, 683.8142, 231.5171, 224.6105, 466.9165, 515.5248, 710.809, 679.9187, 372.8564, 747.8499
327.7, 498.0189, 201.1375, 38.76072, 0.05598397, 129.1514, 401.12, 831.6597, 117.9402, 578.2734, 608.6353, 170.3588, 451.5412, 193.6815, 134.7491, 498.6886, 774.7908, 220.274, 213.4804, 443.5002, 700.1893, 727.7482, 640.873, 354.2135, 712.8807
327.8, 473.4179, 190.2132, 37.03495, 0.05142745, 121.4584, 372.7627, 1185.876, 111.9983, 696.3806, 563.6711, 260.4752, 424.2736, 183.2197, 127.7689, 471.0201, 948.6251, 209.5769, 202.9018, 421.2581, 662.5482, 696.3323, 604.0696, 336.5028, 753.5165
327.9, 450.0321, 179.8821, 35.38603, 0.04724177, 114.2237, 367.0959, 1274.494, 106.3558, 688.8921, 619.4007, 242.2037, 398.6526, 258.2238, 158.277, 444.8867, 900.1735, 199.3993, 192.8474, 400.1316, 626.9305, 662.1077, 569.3798, 319.6776, 718.2824
328, 427.8015, 170.1122, 33.81052, 0.04339677, 107.4199, 445.1431, 1201.363, 100.9976, 646.0059, 633.3391, 625.1263, 374.5789, 244.2757, 184.4283, 420.2032, 854.1965, 189.7159, 183.2912, 380.0646, 593.2277, 629.5651, 536.682, 303.6937, 684.6959
328.1, 406.6691, 160.8728, 32.30515, 0.03986472, 101.0214, 413.6737, 1230.69, 95.90928, 605.7896, 620.1863, 812.1862, 351.9588, 231.0811, 212.24, 396.8892, 810.5679, 180.5028, 174.2086, 452.3103, 561.3367, 598.6221, 505.862, 288.509, 807.1782
328.2, 449.0253, 231.1678, 30.86681, 0.03662014, 137.2899, 384.429, 1174.961, 91.07734, 589.9332, 574.3689, 755.2139, 330.7048, 218.5991, 264.6905, 374.8688, 769.1676, 171.7371, 165.576, 551.3468, 531.16, 569.1998, 476.8118, 274.0835, 799.5412
328.3, 426.8444, 357.507, 29.49251, 0.03363963, 152.8025, 357.2517, 1107.541, 86.48883, 553.2076, 531.9363, 702.238, 310.7343, 206.7914, 250.9792, 354.0701, 729.8819, 163.3971, 218.4834, 644.1385, 502.6057, 541.2237, 449.43, 260.3793, 762.155
328.4, 405.7592, 338.0897, 28.1794, 0.0309017, 143.7007, 331.9957, 1043.989, 82.13149, 543.0046, 492.6385, 712.6539, 291.9697, 195.6215, 237.9783, 334.4253, 692.6027, 155.4621, 207.6569, 611.8344, 517.2827, 651.6968, 423.6205, 247.3603, 726.517
328.5, 385.7156, 319.7271, 26.92476, 0.02838662, 169.2244, 308.5252, 984.0847, 77.99368, 523.8059, 456.2438, 662.6635, 274.3383, 185.0549, 225.6508, 315.8705, 657.2276, 147.9124, 197.3669, 612.4462, 591.494, 619.666, 399.2933, 234.9922, 751.3214
328.6, 366.6621, 302.3617, 25.72597, 0.02607624, 159.1445, 286.714, 1012.094, 74.06433, 543.9527, 446.0243, 616.1797, 320.4685, 175.0591, 213.9618, 298.3452, 623.6593, 140.7294, 300.5757, 611.7481, 559.6962, 589.2094, 376.3631, 223.2426, 716.1899
328.7, 348.5498, 285.9395, 24.58056, 0.0239539, 182.5341, 266.4447, 954.0197, 70.33295, 510.0896, 413.0734, 572.9567, 301.1161, 165.6031, 202.8784, 281.7922, 591.8055, 133.8952, 285.6812, 831.2371, 529.6077, 570.6288, 354.7497, 212.0804, 682.7012
328.8, 424.4976, 270.4093, 23.48615, 0.02200429, 250.4271, 247.6084, 899.2775, 66.78955, 478.3345, 382.5568, 532.7656, 282.9323, 241.5221, 192.3691, 266.1576, 561.5786, 127.3929, 271.5249, 804.0439, 501.1368, 626.5724, 334.3775, 201.4764, 650.7784
328.9, 403.5283, 255.7226, 22.74349, 0.02021337, 235.5103, 230.1036, 847.6765, 63.42467, 502.9274, 394.8364, 511.1413, 319.1291, 228.4762, 182.4042, 251.3905, 532.8956, 121.2063, 258.07, 763.7202, 474.1964, 667.6647, 315.1752, 191.4025, 620.3483
329, 383.5949, 241.8335, 53.16923, 0.0185682, 255.4039, 213.8364, 799.0363, 60.22931, 471.6183, 416.9807, 475.2863, 299.8575, 216.1349, 172.9554, 277.9456, 505.6776, 115.3202, 245.2818, 725.4188, 448.7043, 718.0759, 297.0757, 181.8324, 591.3411
329.1, 427.9276, 228.6988, 50.80194, 0.01705694, 240.1906, 198.7192, 753.1872, 57.19494, 443.7897, 468.4725, 569.2487, 284.3858, 305.176, 163.9962, 262.5245, 479.8498, 109.72, 233.1274, 784.6321, 424.5827, 682.7825, 280.0155, 172.7407, 563.6903
329.2, 428.303, 216.2775, 48.54006, 0.01566868, 225.8836, 184.6707, 709.9689, 125.6127, 416.1621, 568.0979, 529.3176, 408.9221, 288.6918, 155.501, 247.959, 455.3412, 104.3917, 341.8678, 790.6744, 401.7578, 649.2238, 263.9351, 164.1037, 537.3324
329.3, 407.1458, 204.5308, 46.50127, 0.01439341, 212.4288, 171.6154, 701.1917, 119.2842, 390.2544, 526.1286, 550.716, 384.2282, 273.098, 147.4459, 418.9291, 432.0844, 99.32213, 324.9272, 751.0213, 380.1599, 726.8593, 248.7781, 155.8985, 808.0037
329.4, 401.7559, 193.4221, 69.73616, 0.01322193, 199.7754, 159.483, 753.9904, 113.2747, 368.2145, 487.2598, 675.8954, 412.0035, 258.3465, 139.808, 395.6858, 410.0154, 94.49878, 308.8261, 748.8331, 488.5844, 691.1342, 234.4915, 148.1035, 770.2218
329.5, 381.91, 182.9168, 66.63126, 0.0121458, 289.2797, 148.2083, 757.1931, 107.5678, 345.2917, 451.2626, 969.355, 387.1235, 244.3918, 132.5658, 373.7321, 389.0736, 89.90966, 307.2279, 711.2784, 462.3189, 692.6145, 221.0253, 140.6983, 764.0564
329.6, 363.0445, 172.982, 63.6646, 0.01115725, 272.0486, 137.7307, 713.7449, 113.862, 323.796, 417.9247, 1452.754, 363.7459, 231.1908, 128.4779, 352.9965, 369.2014, 85.5434, 292.0038, 677.2977, 655.5319, 658.5726, 208.3325, 133.6634, 728.3295
329.7, 345.1109, 163.5869, 60.83002, 0.01024917, 255.844, 153.8427, 672.7898, 114.7118, 303.6385, 387.0497, 1735.028, 347.9514, 218.703, 127.8196, 351.5251, 350.3442, 81.38918, 277.5341, 643.3306, 668.1548, 626.2038, 196.3686, 126.9802, 694.2731
329.8, 348.0906, 154.702, 58.12166, 0.00941499, 240.6045, 142.9667, 674.4351, 108.9326, 284.7358, 358.4557, 1919.402, 326.9394, 206.8896, 121.1984, 403.3396, 332.4501, 77.43671, 263.7815, 611.0668, 632.2358, 637.2416, 185.0918, 120.6312, 704.841
329.9, 330.8958, 146.2996, 55.53388, 0.008648705, 226.2728, 132.8597, 673.9709, 103.4445, 267.0099, 331.9741, 1953.003, 368.1812, 195.7144, 114.9202, 426.2022, 315.47, 73.67617, 250.7103, 730.7117, 598.2477, 605.9213, 174.4625, 114.5996, 685.3832
330, 314.5502, 138.3537, 53.06131, 0.007944788, 397.0397, 123.4671, 709.015, 98.23293, 250.3875, 307.4489, 1953.803, 345.9476, 185.1428, 108.9672, 593.8714, 299.3572, 70.09826, 238.2869, 694.0657, 566.0869, 600.3835, 164.4436, 108.8696, 653.335
330.1, 318.5946, 130.8393, 50.69884, 0.007298163, 373.3899, 114.7386, 745.8493, 93.28392, 234.7999, 284.7355, 1816.75, 422.6219, 175.1422, 103.3226, 602.7588, 284.0674, 66.6941, 226.479, 659.2576, 647.7305, 665.2219, 155.0001, 103.4261, 766.6317
330.2, 318.6476, 123.733, 48.44155, 0.006704167, 351.1488, 106.6271, 703.0521, 88.60037, 220.1827, 263.7001, 1831.765, 397.1006, 165.6818, 97.97037, 569.3162, 269.5584, 63.45525, 215.2563, 718.2109, 689.0757, 632.5263, 146.099, 98.2548, 790.5306
330.3, 302.9072, 117.0127, 46.28476, 0.006158515, 330.2325, 99.08912, 662.7106, 93.1047, 206.4755, 244.2188, 1706.654, 373.1206, 156.7324, 92.8954, 537.729, 255.7906, 60.3737, 204.5897, 682.1918, 652.032, 601.4377, 137.7089, 93.34205, 803.1396
330.4, 364.5211, 110.6574, 44.224, 0.005657275, 310.5621, 92.084, 624.6839, 88.41405, 193.6216, 226.1766, 1586.937, 350.5886, 148.2665, 88.08332, 539.256, 242.7259, 57.44178, 194.4517, 647.9792, 616.9797, 580.4904, 129.8007, 88.67493, 911.4053
330.5, 346.5145, 104.6472, 42.25499, 0.00519683, 292.0633, 85.5741, 607.5759, 102.9369, 181.5679, 209.4674, 1475.619, 392.6736, 140.2578, 83.52052, 509.3366, 230.3285, 54.65226, 184.816, 615.4824, 684.3178, 551.9593, 122.3467, 84.24117, 921.519
330.6, 329.3975, 98.96353, 42.19502, 0.004773861, 274.6665, 79.52443, 631.1812, 97.75089, 170.2646, 193.9926, 1372.109, 381.5853, 199.3457, 170.2626, 499.337, 218.5643, 51.9982, 210.3416, 584.6153, 647.5299, 524.8305, 115.3207, 80.02911, 918.441
330.7, 313.126, 93.58852, 40.31635, 0.004385317, 258.3059, 73.90244, 614.3723, 92.82617, 159.665, 179.661, 1275.859, 469.3376, 226.1304, 161.4428, 519.8004, 207.401, 49.47302, 199.9185, 664.2291, 612.7197, 560.913, 108.6981, 76.02764, 875.4951
330.8, 297.6583, 262.7626, 38.52132, 0.004028397, 242.9198, 68.67789, 579.1193, 197.5301, 149.7253, 166.3882, 1313.311, 440.9954, 213.9159, 199.9237, 490.9605, 196.8079, 47.07048, 386.7431, 660.3464, 579.7808, 677.7142, 102.4559, 72.22625, 1153.253
330.9, 449.2796, 328.1351, 154.7567, 0.003700526, 228.4502, 125.0113, 705.8573, 742.806, 140.4043, 154.096, 1279.199, 873.4977, 554.7209, 502.0933, 463.7207, 186.7558, 44.78461, 1009.877, 785.7762, 548.6126, 1008.554, 96.57219, 161.4467, 1221.358
331, 510.3663, 461.3694, 147.8664, 0.003399341, 214.8425, 116.1736, 851.0002, 1135.218, 131.6636, 142.7118, 1458.64, 1241.887, 1212.185, 1190.86, 514.5266, 177.2171, 42.60975, 1436.557, 1056.567, 821.957, 985.8731, 91.02634, 190.043, 1252.354
331.1, 619.2516, 436.311, 141.2829, 0.003122669, 202.0453, 159.3936, 802.1693, 1396.592, 123.467, 132.1687, 1421.405, 1552.363, 1302.274, 1352.07, 502.9283, 168.1656, 40.5405, 1575.626, 1083.704, 1036.244, 1275.144, 85.79897, 180.5408, 1263.073
331.2, 588.662, 699.194, 173.1324, 0.002868516, 190.0104, 177.0482, 989.3611, 1905.193, 115.7807, 122.4045, 1505.618, 1707.259, 1421.139, 1607.897, 654.6136, 159.5765, 38.57175, 2075.807, 1206.768, 1048.822, 1390.12, 80.87179, 249.5753, 1359.325
331.3, 683.4055, 715.2295, 483.8313, 0.002635048, 178.6924, 198.1797, 1117.815, 2786.042, 108.5729, 113.3616, 1452.711, 2637.822, 1863.973, 2274.359, 618.2939, 151.426, 36.6986, 2710.514, 1566.412, 1329.209, 1802.699, 76.22756, 322.3937, 1414.349
331.4, 649.6467, 951.745, 534.3848, 0.002420581, 168.0485, 373.3669, 1053.674, 3309.248, 101.8138, 104.9868, 1350.808, 3265.375, 2136.014, 2533.3, 583.9893, 143.6918, 34.91641, 2922.066, 1529.775, 1489.347, 2144.297, 71.85004, 306.274, 1401.603
331.5, 617.5556, 926.4688, 548.2709, 0.002223571, 158.0386, 346.9717, 993.2139, 3993.969, 95.47554, 97.23072, 1256.053, 3089.71, 2082.254, 2636.481, 551.5881, 136.3527, 33.22078, 2940.067, 1637.991, 1409.282, 2070.03, 67.72392, 290.9602, 1354.408
331.6, 587.0497, 876.1495, 523.8599, 0.002042595, 148.625, 322.4425, 936.2227, 3863.271, 89.53182, 90.04762, 1167.945, 3007.284, 2101.556, 2601.258, 520.9845, 129.3884, 31.60748, 2871.38, 1783.79, 1333.521, 2074.413, 63.83474, 276.4122, 1291.076
331.7, 558.0508, 828.5632, 500.5358, 0.001876348, 139.7721, 299.6473, 882.5017, 3702.654, 83.95812, 83.39517, 1086.017, 3003.741, 2042.849, 2466.51, 561.4046, 122.7798, 30.07254, 2757.477, 1913.875, 1327.176, 1982.985, 60.1689, 262.5915, 1230.706
331.8, 600.8154, 821.2118, 478.2502, 0.001723632, 131.4465, 278.4637, 831.8633, 3729.724, 78.73141, 77.23419, 1009.837, 2822.351, 2026.803, 2547.169, 530.2564, 116.5087, 28.61214, 2659.896, 1817.893, 1255.829, 1987.308, 56.71358, 249.4619, 1217.267
331.9, 633.2431, 776.6093, 456.9568, 0.001583346, 123.6169, 261.5406, 784.1305, 3546.228, 73.83008, 71.52837, 938.9998, 2651.916, 1926.956, 2590.821, 663.8503, 110.558, 27.22265, 2528.09, 1726.723, 1188.318, 1889.632, 53.45669, 236.9888, 1160.348
332, 650.561, 734.4293, 436.6115, 0.001454478, 116.2536, 243.0509, 739.1367, 3475.098, 69.23387, 66.24407, 873.1319, 2630.299, 2079.65, 2456.614, 731.1221, 104.9111, 25.90065, 2836.336, 1640.126, 1124.436, 1824.781, 50.38683, 225.1393, 1106.091
332.1, 693.9338, 946.7856, 490.6372, 0.001336098, 109.3289, 363.5695, 696.7246, 3523.529, 64.9238, 140.4397, 811.8845, 2804.652, 1967.317, 2508.695, 739.1757, 99.55274, 24.64284, 3071.66, 1751.82, 1063.988, 2161.669, 47.49327, 213.8823, 1211.627
332.2, 680.2913, 895.3629, 510.6342, 0.001227353, 102.8167, 337.8669, 656.7462, 3603.53, 60.88204, 157.1678, 781.4703, 2791.374, 2053, 2751.459, 730.2153, 94.46803, 23.44612, 3014.194, 1750.856, 1006.789, 2109.516, 44.76588, 203.1882, 1154.972
332.3, 646.6865, 906.1286, 487.899, 0.001127459, 96.69236, 313.9814, 619.0617, 3421.983, 57.0919, 165.2074, 726.6526, 2622.809, 2110.119, 2878.195, 689.701, 89.64301, 22.30751, 3102.952, 1663.048, 1011.382, 2024.025, 42.19511, 193.0287, 1100.966
332.4, 614.7416, 856.9141, 466.176, 0.001035696, 90.93285, 291.7844, 583.5396, 3384.193, 53.53771, 153.0023, 675.6802, 2619.774, 2020.688, 2791.582, 798.1806, 85.06444, 21.2242, 3048.062, 1689.882, 957.0112, 2033.161, 39.77197, 183.3773, 1049.485
332.5, 584.3747, 810.3725, 445.4202, 0.0009514004, 85.5164, 271.1567, 550.0558, 3213.696, 50.20478, 141.699, 628.2834, 2539.309, 2098.151, 2722.698, 782.0588, 80.71972, 20.19349, 2897.021, 1605.132, 905.5637, 1933.231, 37.48798, 174.2084, 1000.412
332.6, 555.5079, 786.5316, 425.5885, 0.0008739661, 80.42258, 251.9872, 518.4933, 3175.134, 47.07935, 131.2307, 670.5317, 2508.624, 1984.818, 2740.802, 738.6681, 76.59691, 19.21284, 2957.413, 1900.015, 856.8819, 1919.224, 35.33516, 165.498, 953.633
332.7, 528.067, 743.8127, 406.6398, 0.0008028341, 75.63218, 234.1729, 488.7419, 3170.979, 44.14848, 121.5358, 623.496, 2357.133, 1996.774, 2647.076, 715.1459, 72.68467, 18.27982, 2917.688, 1883.006, 921.6907, 1824.894, 33.30597, 157.223, 909.0416
332.8, 538.7873, 777.3223, 388.5348, 0.0007374916, 71.12712, 217.618, 460.6976, 3127.386, 41.40006, 112.5571, 579.7597, 2214.791, 1888.917, 2630.138, 859.0857, 68.97225, 17.3921, 2773.107, 1893.003, 872.142, 1735.201, 339.4429, 149.3619, 866.5352
332.9, 629.701, 735.1036, 371.2358, 0.0006774673, 66.89041, 202.2335, 434.2625, 3074.232, 38.82275, 145.5933, 539.0914, 2406.787, 1830.107, 2598.595, 811.4214, 65.44945, 16.54749, 2811.43, 2017.294, 825.257, 1883.152, 491.3609, 141.8938, 826.0164
333, 598.5952, 774.603, 354.7071, 0.0006223283, 62.90606, 187.9366, 409.3443, 3089.594, 36.40588, 134.8373, 501.2758, 2617.714, 2233.126, 2996.996, 766.4016, 62.10658, 15.7439, 2893.741, 1916.125, 780.8924, 2022.952, 678.8257, 134.799, 1015.13
333.1, 744.8317, 862.0754, 338.9143, 0.0005716771, 59.15904, 292.3755, 385.8559, 3310.67, 34.13948, 124.8759, 466.1129, 2880.66, 2139.996, 3032.825, 723.8796, 58.93444, 14.97933, 3311.509, 1820.029, 903.1829, 2137.303, 639.8428, 128.0591, 967.663
333.2, 708.0386, 815.2535, 323.8246, 0.0005251484, 55.63521, 271.706, 363.7152, 3158.477, 32.01416, 151.7754, 433.4165, 2706.703, 2255.474, 3059.68, 683.7169, 55.92433, 14.2519, 3289.389, 1797.08, 854.6292, 2094.503, 603.0986, 121.6561, 922.4155
333.3, 712.3472, 806.8148, 309.4068, 0.0004824067, 52.32128, 252.4977, 342.8451, 3322.063, 30.02116, 154.4645, 403.0137, 2543.251, 2133.644, 2901.186, 645.7825, 53.06796, 13.55979, 3272.086, 1759.49, 808.6855, 2056.893, 568.4644, 115.5733, 879.2838
333.4, 688.4847, 762.9942, 295.6309, 0.0004431437, 49.20474, 234.6473, 323.1724, 3154.696, 28.15223, 143.0531, 374.7436, 2618.678, 2018.394, 2875.027, 609.9528, 50.35748, 12.90129, 3109.944, 1774.414, 765.2119, 1955.797, 535.8192, 109.7946, 838.1688
333.5, 654.4751, 721.5537, 282.4684, 0.0004070763, 46.27385, 218.0589, 304.6286, 2999.142, 26.39964, 132.4848, 348.4565, 2460.542, 1978.781, 2738.413, 576.111, 47.78544, 12.27477, 3079.208, 1696.116, 724.0752, 1907.216, 505.0487, 104.3049, 798.9764
333.6, 622.1455, 682.364, 269.8919, 0.0003739444, 43.51753, 202.6432, 287.1488, 2848.044, 24.75616, 122.6973, 387.7353, 2332.372, 2030.179, 2700.829, 544.1469, 45.34477, 11.67867, 2934.861, 1611.054, 685.15, 1813.477, 476.0453, 99.0896, 761.6166
333.7, 659.7783, 645.3027, 257.8754, 0.0003435091, 40.92539, 188.3173, 270.6721, 3041.562, 23.215, 113.6328, 383.5936, 2415.74, 1920.518, 2560.923, 732.9172, 43.02876, 11.11152, 3140.366, 1741.826, 648.3174, 1724.344, 448.7075, 94.13511, 726.0038
333.8, 627.1867, 610.2544, 246.3938, 0.0003155509, 38.48766, 175.0042, 255.1408, 2915.65, 21.76978, 105.2379, 356.6857, 2269.859, 1846.212, 2652.666, 764.0413, 40.83104, 10.57192, 3056.422, 1825.349, 613.4648, 1639.593, 422.9395, 89.42834, 692.0562
333.9, 596.2051, 577.1096, 235.4235, 0.0002898683, 36.19513, 162.6322, 240.5007, 2842.192, 20.41452, 97.46327, 331.6653, 2132.787, 1909.12, 2515.255, 721.6503, 38.74556, 10.05851, 3163.626, 1733.806, 580.4858, 1630.721, 398.6514, 84.95692, 659.6959
334, 566.7539, 545.7651, 224.9416, 0.000266276, 34.03915, 151.1349, 226.7006, 2807.162, 19.14364, 90.26299, 308.4, 2145.075, 1805.998, 2391.429, 681.6112, 36.76661, 9.570045, 3055.536, 1719.596, 549.2798, 1681.923, 375.7581, 80.70906, 916.4456
334.1, 538.7575, 516.1229, 214.9264, 0.0002446038, 32.0116, 143.4739, 213.6924, 2680.479, 17.95188, 83.59464, 286.7667, 2036.827, 1708.446, 2432.569, 643.7936, 34.88873, 9.105298, 3044.751, 1633.357, 588.6556, 1797.255, 354.1794, 76.6736, 873.593
334.2, 533.5615, 488.0907, 205.3571, 0.0002246955, 30.10481, 190.5259, 292.2108, 2659.104, 41.50657, 133.412, 266.6509, 1956.091, 1708.587, 2306.559, 608.0743, 33.10677, 8.66312, 2947.025, 1551.442, 557.0104, 1708.92, 333.84, 72.83991, 832.7442
334.3, 507.2048, 461.5811, 196.2139, 0.0002064076, 28.31161, 177.0566, 282.0583, 2677.22, 38.92263, 192.1952, 247.9462, 2048.339, 1616.297, 2396.709, 574.3367, 31.41582, 8.242415, 2812.809, 1561.217, 527.0663, 1635.758, 314.6685, 69.19791, 793.8055
334.4, 514.0608, 436.5112, 187.4778, 0.0001896081, 26.62522, 397.5262, 265.8736, 2678.126, 60.24974, 274.9776, 230.5535, 1924.644, 1600.028, 2364.975, 542.471, 29.81124, 7.842142, 2801.575, 1596.332, 551.9786, 1584.086, 296.5981, 65.738, 756.6875
334.5, 488.6673, 412.803, 179.1306, 0.0001741759, 121.7893, 369.423, 250.6176, 2714.801, 58.8977, 254.6631, 214.3809, 1808.419, 1789.902, 2242.467, 512.3733, 28.28861, 7.461306, 2717.81, 1624.707, 522.3051, 1506.229, 279.5653, 62.45109, 721.3051
334.6, 549.2339, 390.3824, 171.1551, 0.0001599998, 207.2351, 458.0093, 236.237, 2676.369, 55.23109, 235.8494, 199.3428, 1827.15, 1835.615, 2285.051, 483.9455, 26.84375, 7.098965, 2682.654, 1650.212, 567.0309, 1477.277, 263.5107, 59.32853, 687.5772
334.7, 527.9974, 369.1796, 163.5347, 0.0001469774, 194.8911, 475.9103, 222.6816, 2671.302, 51.79275, 218.4256, 185.3595, 1716.812, 1736.464, 2231.247, 457.0949, 25.47269, 6.75422, 2549.72, 1692.001, 536.5482, 1455.547, 248.3781, 56.36209, 655.4264
334.8, 538.3443, 443.8795, 156.2535, 0.000135015, 183.2823, 442.2657, 357.7099, 2536.721, 48.56845, 202.2889, 172.3571, 1613.138, 1642.668, 2203.417, 431.7341, 24.17166, 6.426216, 2634.747, 1635.472, 507.7041, 1438.885, 234.1145, 53.54398, 624.7789
334.9, 511.7513, 419.7711, 149.2966, 0.0001240261, 172.365, 427.6564, 337.1843, 2485.939, 45.54488, 187.3445, 160.2668, 1584.904, 1553.938, 2089.277, 457.8522, 22.93707, 6.114141, 2592.077, 1553.452, 480.4107, 1386.91, 220.67, 50.86678, 595.5646
335, 576.1384, 396.9721, 142.6493, 0.0001139316, 162.0981, 397.4231, 317.8365, 2391.875, 42.70954, 173.504, 149.0246, 1489.195, 1554.708, 2188.665, 508.5257, 21.76555, 5.817222, 2615.364, 1621.757, 454.5845, 1318.743, 207.9976, 48.32343, 567.7162
335.1, 547.6784, 609.3253, 236.7256, 0.0001046588, 152.4426, 369.3272, 358.1849, 2353.989, 40.0507, 160.6861, 138.571, 1530.915, 1597.445, 2141.839, 480.3114, 20.65386, 5.534722, 2485.765, 1551.656, 430.1468, 1253.927, 196.0529, 45.90725, 541.1701
335.2, 520.6243, 601.1781, 226.1858, 9.61406e-05, 143.3623, 435.2966, 561.8896, 2501.21, 37.5574, 148.8151, 128.8507, 1458.132, 1627.901, 2030.889, 453.6624, 19.59895, 5.265941, 2422.151, 1473.839, 407.0227, 1192.297, 184.7942, 43.61188, 515.8652
335.3, 494.9066, 642.9695, 257.1379, 8.831573e-05, 134.8229, 417.5893, 959.9006, 2423.76, 35.2193, 137.8211, 119.8122, 1370.079, 1539.969, 2227.35, 428.4921, 18.59792, 5.010212, 2333.947, 1399.924, 385.1418, 1357.983, 174.182, 41.43128, 491.7436
335.4, 470.4594, 655.7854, 245.6892, 8.112772e-05, 126.7921, 388.0678, 1386.215, 2506.093, 33.02677, 127.6393, 111.4077, 1287.343, 1456.787, 2111.971, 476.3275, 17.64802, 4.766903, 2299.22, 1329.717, 466.9731, 1291.238, 164.1793, 39.35971, 468.7499
335.5, 721.9207, 766.7019, 234.7502, 7.452475e-05, 152.2014, 360.6333, 1306.673, 2680.464, 30.97072, 118.2097, 103.5928, 1209.603, 1378.098, 2002.568, 494.8179, 16.74664, 4.535409, 2312.739, 1434.305, 441.8694, 1227.774, 154.751, 37.39172, 446.8314
335.6, 828.4066, 886.2444, 244.3911, 6.845919e-05, 167.1835, 335.1382, 1231.696, 2624.405, 29.04268, 109.4767, 132.5386, 1136.557, 1400.708, 1914.927, 467.3641, 15.89129, 4.315158, 2198.136, 1362.373, 418.1151, 1167.429, 145.8641, 107.554, 425.9377
335.7, 787.4851, 869.76, 257.1774, 6.28873e-05, 157.2251, 311.4456, 1161.02, 2542.625, 117.187, 101.3889, 465.8572, 1067.923, 1410.952, 2037.047, 441.4335, 15.07963, 4.105602, 2164.366, 1309.735, 449.2644, 1110.05, 137.4875, 192.8077, 406.0211
335.8, 822.762, 896.2742, 245.727, 5.776891e-05, 147.8599, 289.4279, 1094.4, 2502.176, 150.0118, 93.89862, 565.0067, 1003.434, 1334.739, 1931.526, 416.9416, 14.30943, 3.906223, 2084.31, 1244.051, 425.1126, 1077.568, 129.592, 214.0655, 387.0357
335.9, 837.9884, 934.6572, 234.7863, 5.306711e-05, 139.0526, 268.9667, 1031.603, 2376.115, 140.673, 86.96168, 525.3733, 942.8384, 1262.642, 1831.471, 393.8086, 13.57857, 3.716526, 2032.893, 1232.688, 402.2592, 1024.606, 122.15, 203.3622, 368.9381
336, 796.5936, 1095.69, 304.937, 4.874798e-05, 151.4467, 249.9521, 972.4091, 2256.406, 181.7817, 80.53722, 488.52, 885.9025, 1194.44, 1851.501, 404.0041, 12.88503, 3.536042, 2016.77, 1383.541, 535.5605, 1021.878, 115.1353, 324.8756, 351.6867
336.1, 1415.93, 1328.777, 310.524, 4.478039e-05, 142.4257, 232.2817, 916.6117, 2142.727, 178.3685, 74.58737, 454.2519, 978.1566, 1277.966, 1872.692, 381.5889, 12.22692, 3.364322, 2045.418, 2127.887, 506.7696, 971.653, 108.5234, 607.7075, 335.242
336.2, 1547.427, 1503.304, 296.6984, 4.113573e-05, 133.942, 215.8605, 864.016, 2034.776, 212.9001, 69.07709, 422.3875, 962.3375, 1313.825, 1775.684, 360.4173, 11.60242, 3.200941, 2056.044, 2454.524, 479.5265, 923.8963, 102.2912, 940.6506, 319.5663
