 , C002, C003, C004, C006, C007, C008, C009, C010, C011, C014, C016, C024, C025, C026, C027, C031, C042, C043, C054, C060, C067, C101, C115, C116
9.699999999999999, 285.0732, 506.6942, 128.7775, 8.175691, 65.86176, 385.9861, 49.21141, 653.7695, 839.435, 1118.623, 0, 240.7299, 2123.38, 2.947056, 524.015, 1939.94, 887.3903, 10.17873, 598.2061, 685.0425, 20.32917, 741.4719, 1103.482, 7.191058
9.800000000000001, 267.0832, 483.3811, 119.74, 7.689759, 61.51995, 369.3173, 45.98738, 678.4263, 803.8116, 1060.303, 0, 228.0678, 2168.331, 2.799869, 496.7619, 1909.371, 843.3672, 9.555683, 566.9293, 699.6349, 19.14829, 704.0562, 1052.496, 6.864888
9.9, 250.2286, 550.9276, 111.3368, 7.232709, 57.46438, 414.3288, 42.97457, 637.5109, 762.8659, 1031.333, 0, 216.0717, 2103.715, 2.660033, 470.9262, 1933.753, 869.7607, 8.970777, 537.2878, 660.7071, 18.036, 781.8743, 1130.093, 6.553513
10, 234.4376, 525.5793, 103.5233, 6.802824, 53.67616, 396.436, 40.15914, 599.0631, 749.7823, 994.5228, 0, 204.7066, 2045.178, 2.527182, 446.4342, 2028.326, 872.6497, 8.421672, 509.1961, 726.0479, 16.98833, 788.7054, 1077.879, 6.256261
10.1, 219.6431, 501.3973, 96.25816, 6.39849, 50.13767, 463.0777, 37.52815, 562.9341, 730.3792, 1007.572, 0, 193.9392, 2205.993, 2.400965, 423.2159, 2326.083, 829.3578, 7.906178, 482.5731, 685.6503, 16.00151, 872.8406, 1081.278, 5.972491
10.2, 205.7822, 503.0023, 89.50288, 6.018188, 46.83245, 484.8279, 35.06953, 546.8961, 740.7993, 1020.976, 0, 183.7383, 2346.386, 2.281052, 401.2053, 2200.003, 860.9449, 7.422238, 457.3421, 647.5005, 15.07202, 828.7958, 1168.599, 5.701594
10.3, 192.796, 479.8591, 83.22167, 5.66049, 43.74512, 463.8907, 32.77199, 513.9133, 709.8983, 1049.655, 0, 174.0738, 2277.23, 2.167128, 380.3393, 2080.757, 936.7537, 6.96792, 433.4303, 611.4733, 14.19651, 786.9735, 1114.605, 5.442984
10.4, 203.4638, 457.7807, 77.38128, 5.324051, 40.86131, 443.8576, 30.62497, 538.4303, 673.7365, 994.9304, 0, 164.9177, 2177.147, 2.058894, 468.4005, 1967.974, 971.4876, 6.541412, 410.7687, 577.4507, 13.37187, 747.2617, 1063.106, 5.196102
10.5, 190.624, 562.1343, 71.95075, 5.00761, 38.16762, 424.6896, 73.80117, 559.46, 639.4167, 943.0585, 0, 230.328, 2232.797, 1.956065, 444.0398, 1861.305, 923.2924, 6.14101, 476.7853, 748.8521, 12.59512, 709.5537, 1183.399, 4.960419
10.6, 178.5944, 536.2704, 66.90134, 4.709977, 35.6515, 406.3495, 68.96617, 525.7194, 616.6331, 915.9022, 0, 218.213, 2192.698, 1.858372, 420.9461, 2096.219, 877.4882, 5.765117, 451.8569, 707.1857, 11.8635, 807.6276, 1128.721, 4.735425
10.7, 167.3239, 511.5965, 62.20628, 4.430034, 33.30125, 388.8013, 64.44793, 659.3825, 585.2221, 868.1505, 0, 206.7352, 2202.698, 1.765558, 399.0535, 2079.047, 881.4991, 5.412231, 551.0948, 788.4418, 11.17437, 821.9638, 1076.57, 4.520638
10.8, 163.4107, 569.5154, 57.84072, 4.166729, 31.10593, 470.9408, 60.22569, 664.3178, 555.4111, 1078.877, 0, 195.8612, 2322.927, 1.67738, 378.2994, 1966.358, 837.7683, 5.080947, 522.2812, 744.5727, 10.52528, 780.4863, 1026.828, 4.315592
10.9, 153.0984, 543.3118, 53.78153, 3.919075, 29.05534, 450.6033, 56.28007, 713.0079, 554.811, 1165.006, 0, 185.5591, 2301.387, 1.593605, 583.8737, 1859.776, 1019.179, 4.76994, 713.4681, 703.1444, 9.913885, 741.1018, 1010.05, 4.119845
11, 143.4369, 557.635, 50.0072, 3.68614, 27.13993, 431.144, 52.59295, 681.59, 606.963, 1196.97, 0, 175.799, 2200.243, 1.514015, 751.1943, 1800.723, 968.6182, 4.477971, 676.165, 664.0212, 9.338009, 753.7441, 996.6147, 3.932978
11.1, 134.3851, 563.7372, 46.49776, 3.46705, 25.35078, 646.2727, 49.14738, 674.8956, 598.2811, 1278.593, 0, 273.086, 2157.178, 1.4384, 712.126, 2081.4, 973.1391, 4.203873, 670.1548, 696.2902, 8.795583, 775.3358, 977.0452, 3.754588
11.2, 254.544, 731.9156, 43.2346, 3.260981, 23.67958, 618.3635, 45.92754, 707.4302, 650.965, 1485.38, 0, 258.722, 2370.68, 1.366561, 795.7062, 1984.699, 1112.95, 3.946552, 768.9845, 694.2854, 8.284666, 986.6673, 931.9018, 3.584289
11.3, 238.4807, 698.24, 40.20045, 3.067161, 22.11856, 648.1064, 42.91865, 891.7808, 617.8052, 1517.26, 0, 245.1135, 2310.506, 1.29831, 853.1278, 2020.245, 1220.486, 3.704982, 807.7327, 684.881, 7.803427, 936.8787, 916.6139, 3.421713
11.4, 223.431, 751.4006, 37.37923, 2.884861, 20.66044, 798.2982, 138.9411, 870.2433, 586.3345, 1872.016, 0, 232.2208, 2248.874, 1.233467, 808.7582, 1968.637, 1159.938, 3.478199, 831.2579, 706.4678, 7.350142, 1043.745, 874.2626, 3.266512
11.5, 270.8414, 755.6645, 34.756, 2.713396, 19.29844, 763.8238, 129.8385, 817.7596, 556.4669, 1826.312, 0, 330.2316, 2150.038, 1.171863, 811.965, 1878.088, 1102.394, 3.265297, 787.7962, 732.9128, 6.923187, 991.0765, 921.9445, 3.118351
11.6, 253.7496, 720.8962, 32.31686, 2.552122, 18.02623, 854.8486, 121.3323, 768.4411, 528.1208, 1731.096, 0, 312.8618, 2184.337, 1.113336, 859.4301, 1976.904, 1153.003, 3.065428, 777.5153, 741.6588, 6.521033, 941.0653, 879.347, 2.97691
11.7, 237.7364, 727.0412, 30.04891, 2.400433, 16.83789, 817.9321, 113.3834, 722.097, 501.2186, 1802.274, 0, 391.7269, 2088.337, 1.057732, 905.9741, 1869.75, 1232.107, 2.877792, 911.0825, 866.2032, 6.142241, 893.5778, 939.0703, 2.841883
11.8, 222.7337, 693.5898, 27.94011, 2.257761, 15.72789, 817.2309, 105.9552, 760.8344, 522.8751, 1708.31, 0, 371.1225, 2115.823, 1.004905, 910.5709, 2036.423, 1170.982, 2.701641, 996.5404, 906.1677, 5.78545, 848.4865, 895.6815, 2.712982
11.9, 208.6778, 661.6776, 25.97931, 2.123568, 14.69106, 844.1035, 99.01364, 751.2078, 496.2401, 1619.245, 0, 351.6019, 2193.192, 0.9547167, 965.4095, 1926.043, 1146.176, 2.536273, 1111.604, 855.7482, 5.449386, 805.6707, 893.949, 2.589927
12, 195.5089, 631.2338, 24.15611, 1.997351, 13.72258, 807.651, 92.52687, 755.2517, 470.9619, 1580.915, 0, 333.1081, 2145.01, 0.9070345, 1029.24, 1914.888, 1151.497, 2.381027, 1110.028, 881.0474, 5.132842, 765.0153, 852.645, 2.472454
12.1, 205.6432, 680.6669, 22.46086, 1.878636, 12.81795, 856.424, 86.46507, 709.7031, 543.9467, 1767.099, 0, 362.0486, 2270.69, 0.861734, 975.7106, 1811.096, 1094.371, 2.235283, 1083.836, 971.2959, 4.834685, 726.4116, 813.2494, 2.360309
12.2, 192.6658, 684.5053, 20.88459, 1.766977, 11.97295, 829.2198, 114.5842, 691.9158, 516.2383, 1840.352, 0, 362.1652, 2449.243, 0.8186958, 1049.924, 1712.93, 1438.013, 2.098461, 1073.026, 1012.172, 4.553848, 852.7811, 808.6883, 2.253251
12.3, 182.538, 653.011, 19.41893, 1.661955, 11.18366, 1095.573, 107.0773, 650.1869, 489.9414, 1812.062, 0, 656.8993, 2362.402, 0.7778072, 1026.63, 1620.085, 1386.424, 1.970013, 1386.232, 955.8546, 4.289325, 809.7485, 997.4185, 2.151049
12.4, 171.0187, 645.3433, 18.05614, 1.563175, 10.4464, 1048.261, 100.0623, 610.9745, 639.9563, 1934.024, 0, 622.3471, 2258.576, 0.7389606, 973.237, 1584.696, 1317.644, 1.849428, 1313.754, 1003.798, 4.040166, 768.8874, 951.3338, 2.053481
12.5, 160.2263, 615.6509, 16.78898, 1.470265, 9.757745, 1002.992, 93.5068, 574.1272, 607.3572, 2329.846, 0, 589.6124, 2159.314, 0.7020543, 922.6207, 1750.941, 1375.893, 1.736224, 1283.514, 947.946, 3.805481, 730.0882, 907.3784, 1.96034
12.6, 150.115, 720.9366, 15.61075, 1.382878, 9.114486, 959.678, 87.38081, 602.0834, 576.4188, 2359.727, 0, 558.5995, 2312.332, 0.6669912, 874.6368, 2010.696, 1470.28, 1.629949, 1228.701, 895.2019, 3.584429, 693.2469, 865.4539, 1.871423
12.7, 140.6418, 841.7002, 14.5152, 1.300685, 8.513632, 918.2344, 81.65614, 565.7722, 547.0563, 2558.373, 0, 529.2178, 2464.467, 0.6336793, 829.1485, 2207.757, 1441.904, 1.530179, 1395.916, 845.3926, 3.376217, 658.2646, 825.4665, 1.78654
12.8, 244.215, 857.434, 13.49654, 1.223378, 7.952388, 878.5806, 76.30653, 732.8567, 519.1895, 2621.383, 0, 562.499, 2518.927, 0.6020311, 881.8486, 2088.091, 1380.805, 1.436516, 1461.506, 865.2579, 3.180099, 625.0476, 787.3267, 1.705506
12.9, 237.3719, 1123.721, 12.54937, 1.150665, 80.78236, 840.6392, 71.3074, 696.4141, 541.1867, 2756.648, 0, 900.7657, 2522.577, 0.5719634, 835.9852, 1974.911, 1582.976, 1.348587, 1440.637, 931.7437, 2.995374, 593.5068, 750.949, 1.628148
13, 304.7311, 1212.585, 11.66867, 1.082274, 101.6972, 804.3363, 66.63577, 984.168, 550.8793, 2766.892, 0, 1205.828, 2815.252, 0.5433975, 792.5071, 1867.865, 1819.1, 1.266039, 1492.562, 972.262, 2.821379, 563.5576, 716.2522, 1.554299
13.1, 429.6792, 1156.794, 10.84978, 1.017947, 243.4601, 769.6011, 181.0044, 924.8137, 611.3562, 2675.635, 0, 1291.736, 3163.014, 0.5162583, 905.8192, 1766.622, 1870.608, 1.188545, 1583.922, 918.165, 2.657491, 535.1196, 683.1585, 1.483799
13.2, 506.0307, 1415.982, 10.08835, 0.9574444, 250.3929, 736.366, 169.1461, 869.0389, 681.7692, 2822.515, 0, 1253.071, 3243.516, 0.4904745, 858.709, 1670.867, 2018.786, 1.115793, 1602.714, 867.0781, 2.503123, 508.1167, 651.5939, 1.416498
13.3, 550.764, 1350.833, 9.380364, 0.9005375, 562.2474, 704.5662, 217.3807, 816.6278, 654.2021, 2765.266, 0, 1187.161, 3585.233, 0.4659784, 1287.432, 1871.838, 2375.878, 1.047495, 1558.938, 818.8335, 2.357721, 482.4764, 621.4877, 1.352249
13.4, 516.0073, 1422.471, 8.722061, 0.8470129, 985.7059, 674.1396, 257.0522, 827.0543, 707.6942, 2621.096, 0, 1124.717, 3774.901, 0.4427058, 1341.985, 2097.783, 2560.506, 0.9833779, 1643.011, 773.2733, 2.220766, 458.1299, 592.7725, 1.290914
13.5, 483.4439, 1357.022, 8.109958, 0.7966697, 1286.818, 645.0269, 240.2117, 777.1753, 694.65, 2670.275, 0, 1201.026, 3764.757, 0.4205954, 1272.191, 2180.854, 2781.673, 0.9231849, 1651.862, 730.2481, 2.091766, 435.012, 565.384, 1.232361
13.6, 797.2022, 1429.833, 7.540811, 0.7493187, 1341.654, 617.1716, 224.4745, 730.3044, 732.423, 2562.815, 0, 1197.379, 3599.299, 0.3995894, 1206.026, 2075.272, 2978.793, 0.8666764, 1595.283, 689.6169, 1.97026, 413.0607, 539.261, 1.176464
13.7, 1072.013, 1364.046, 7.011606, 0.7047821, 1253.208, 590.5191, 364.7894, 743.3617, 780.6099, 2429.199, 0, 1237.553, 3643.6, 0.3796324, 1143.303, 2138.399, 3200.958, 0.8136269, 1771.504, 651.2464, 1.855812, 392.217, 514.345, 1.123102
13.8, 1048.319, 1361.878, 6.51954, 0.6628925, 1237.991, 565.0176, 340.8906, 698.5301, 740.8461, 2302.55, 0, 1172.459, 3605.521, 0.3606722, 1105.68, 2042.974, 3262.193, 0.7638246, 1678.882, 615.0108, 1.748012, 372.4252, 490.5802, 1.072161
13.9, 1119.271, 1299.218, 6.062006, 0.6234927, 1237.15, 540.6173, 318.5576, 656.4023, 778.2139, 2182.504, 0, 1110.789, 3596.732, 0.3426589, 1048.175, 1959.696, 3202.977, 0.7170707, 1606.414, 789.6564, 1.646473, 353.632, 467.9135, 1.02353
14, 1048.638, 1239.44, 5.636582, 0.5864347, 1193.373, 517.2709, 297.6876, 616.8152, 768.7953, 2068.717, 0, 1052.363, 3474.883, 0.3255453, 1141.906, 1964.834, 3044.079, 0.6731786, 1564.188, 871.5775, 1.550833, 335.7873, 446.294, 0.9771051
14.1, 1011.305, 1182.413, 5.241013, 0.5515792, 1114.702, 494.9326, 278.1849, 579.6155, 729.6333, 1960.862, 0, 997.0095, 3375.439, 0.3092864, 1123.352, 2039.014, 2893.063, 0.6319731, 1482.405, 823.0826, 1.460748, 318.8429, 425.6735, 0.9327861
14.2, 1092.375, 1266.451, 4.873205, 0.5187955, 1041.218, 473.559, 259.9599, 621.4751, 692.4661, 1858.63, 0, 1079.106, 3227.092, 0.2938395, 1064.928, 1928.494, 2860.964, 0.5932898, 1489.689, 777.2861, 1.375896, 302.7537, 406.0056, 0.8904772
14.3, 1061.415, 1208.182, 4.531209, 0.4879602, 972.5779, 453.1084, 252.4697, 583.9944, 657.1922, 1916.101, 0, 1078.09, 3308.539, 0.2791641, 1009.543, 1823.964, 3007.27, 0.5569744, 1411.802, 734.0376, 1.295973, 287.4763, 387.2466, 0.8500872
14.4, 1009.354, 1209.385, 4.213215, 0.4589577, 962.798, 433.541, 235.9295, 616.1901, 655.6663, 1816.203, 0, 1096.721, 3163.131, 0.2652216, 957.0386, 1725.101, 3120.564, 0.5228817, 1383.89, 924.1897, 1.220693, 272.9698, 369.3542, 0.811529
14.5, 1094.749, 1153.741, 3.917536, 0.431679, 899.3275, 414.8185, 220.4728, 598.2626, 639.0172, 1749.613, 0, 1039.034, 3197.986, 0.2519755, 907.2647, 1631.596, 3020.513, 0.490876, 1332.76, 872.7675, 1.149786, 259.1953, 352.2886, 0.77472
14.6, 1025.663, 1100.658, 3.642608, 0.4060217, 840.0412, 396.9047, 206.0288, 584.4634, 606.4659, 1658.395, 0, 1176.881, 3396.448, 0.2393909, 906.3432, 1543.159, 2979.806, 0.4608293, 1335.434, 883.0456, 1.082997, 246.1159, 336.0115, 0.7395805
14.7, 960.9372, 1050.016, 3.386975, 0.3818893, 784.6632, 379.7644, 205.0969, 549.2148, 695.0151, 1571.932, 0, 1114.979, 3247.176, 0.2274349, 859.2059, 1459.516, 2864.72, 0.4326218, 1265.612, 894.0134, 1.020088, 233.6966, 320.4864, 0.7060348
14.8, 900.296, 1001.705, 3.149281, 0.3591912, 732.9359, 363.3643, 191.6602, 575.8586, 659.6114, 1489.978, 0, 1056.332, 3303.086, 0.216076, 814.5201, 1528.123, 2783.571, 0.4061409, 1272.263, 974.5337, 0.9608329, 221.9039, 305.6787, 0.6740106
14.9, 843.4816, 955.616, 2.928268, 0.3378423, 684.6187, 347.6725, 179.1038, 603.7454, 626.0111, 1412.296, 0, 1000.77, 3255.52, 0.2052843, 772.1584, 1445.294, 2645.479, 0.3812809, 1205.744, 920.3103, 0.9050201, 210.7063, 291.5551, 0.6434389
15, 790.2525, 911.6479, 2.722765, 4.933672, 639.4866, 332.6583, 215.3663, 702.9943, 594.1224, 1338.664, 0, 948.131, 3354.013, 0.1950317, 752.3185, 1366.956, 2707.474, 0.3579426, 1142.703, 869.1039, 0.8524494, 200.0737, 278.0841, 0.6142541
15.1, 740.3826, 869.7028, 2.531685, 6.609312, 597.3298, 318.2925, 201.2568, 667.7393, 563.8581, 1268.871, 0, 898.2604, 3206.607, 0.1852911, 723.9172, 1292.863, 2613.732, 0.3360328, 1082.957, 820.7467, 0.8029323, 189.9777, 265.2355, 0.586393
15.2, 751.0237, 829.6877, 2.354014, 6.21648, 557.952, 304.5471, 188.0717, 627.4684, 535.1354, 1202.717, 0, 851.0131, 3123.115, 0.176037, 888.6049, 1311.357, 2484.066, 0.3154641, 1048.739, 775.0801, 0.7562916, 180.3912, 252.9806, 0.5597955
15.3, 703.6293, 791.5135, 2.188812, 5.846996, 521.1702, 291.3952, 175.7504, 589.6263, 544.5948, 1140.012, 0, 806.2507, 3148.831, 0.1672451, 842.3902, 1364.117, 2360.832, 0.2961544, 1256.558, 731.9543, 0.7123602, 171.2884, 241.2919, 0.5344045
15.4, 659.2258, 755.0959, 2.035204, 5.499473, 486.8132, 278.8114, 192.1628, 584.7472, 534.7925, 1080.576, 0, 763.8429, 3175.484, 0.1588922, 798.579, 1290.178, 2338.521, 0.2780267, 1190.859, 691.2281, 0.6709807, 162.6449, 230.1432, 0.5101651
15.5, 678.9553, 883.4614, 1.892376, 5.172605, 551.8998, 266.771, 179.5735, 697.6364, 518.0828, 1094.464, 0, 723.6656, 3108.579, 0.1509566, 757.0463, 1220.247, 2489.819, 0.2610086, 1128.596, 652.768, 0.6320047, 154.4376, 219.5097, 0.4870252
15.6, 636.1089, 944.4538, 1.759571, 4.865165, 515.517, 255.2505, 167.8089, 655.5625, 531.5369, 1137.567, 0, 685.6017, 3136.348, 126.2565, 717.6737, 1154.106, 2486.844, 0.2450322, 1154.3, 616.4478, 0.5952929, 146.6445, 363.9529, 0.4649349
15.7, 759.2462, 900.9993, 1.636087, 4.575998, 481.5326, 244.2275, 238.3689, 636.2838, 517.4601, 1078.259, 0, 649.5399, 2998.508, 119.9508, 723.3928, 1091.551, 2411.259, 0.2300337, 1093.948, 743.0939, 0.5607135, 139.2446, 442.5318, 0.4438465
15.8, 711.3329, 949.8321, 1.521268, 4.304018, 449.7886, 233.6806, 222.7525, 668.033, 606.624, 1022.042, 0, 615.3748, 2945.361, 113.96, 968.1512, 1372.858, 2291.637, 0.2159532, 1036.752, 798.9635, 0.5281428, 132.2181, 591.0572, 0.4237146
15.9, 678.4242, 947.2852, 1.414507, 4.048204, 420.1372, 223.5891, 240.5834, 627.7444, 607.8379, 968.7571, 0, 583.0068, 2815.915, 108.2684, 938.0052, 1298.445, 2322.113, 0.2027346, 982.5461, 754.5089, 0.4974641, 125.5462, 693.3678, 0.4044959
16, 635.6113, 903.7004, 1.315239, 3.807594, 410.774, 213.9335, 224.8219, 589.8857, 600.5263, 935.9158, 0, 552.3414, 2887.035, 102.8611, 1016.006, 1228.066, 2351.216, 0.1903252, 931.1744, 759.6583, 0.4685674, 119.2109, 661.3315, 0.3861489
16.1, 595.5002, 1051.896, 1.222937, 3.581285, 471.4494, 204.6948, 210.0929, 554.3101, 638.9875, 1332.649, 0, 523.2888, 2979.869, 97.72384, 963.1652, 1342.49, 2406.502, 0.1786754, 882.4885, 717.3906, 0.4413493, 113.1954, 630.7754, 0.368634
16.2, 557.9203, 1003.498, 1.137113, 3.368427, 442.7873, 195.8551, 204.1058, 520.8801, 620.0797, 1508.918, 0, 495.7645, 3037.43, 92.84315, 913.0728, 1288.371, 2349.795, 0.1677386, 836.3483, 852.4523, 0.4157122, 107.4834, 648.6033, 0.3519136
16.3, 629.7476, 1024.798, 1.057311, 3.168221, 413.5975, 187.3971, 190.7341, 493.3287, 588.4932, 1495.157, 0, 469.6878, 2903.937, 88.20623, 865.5854, 1218.538, 2252.636, 0.1574712, 910.3317, 805.0215, 0.3915644, 317.037, 618.6353, 0.3359516
16.4, 590.0065, 977.6473, 0.9831106, 2.979914, 386.3319, 179.3044, 178.2383, 543.2753, 558.5156, 1436.527, 0, 444.9828, 2805.3, 218.3265, 820.5679, 1409.494, 2244.97, 0.1478324, 862.7357, 760.2298, 0.3688192, 301.0389, 783.793, 0.3207136
16.5, 552.7733, 946.3209, 0.9141171, 2.802799, 756.4736, 171.5611, 166.5612, 510.5108, 530.0651, 1361.632, 0, 421.5772, 2836.673, 207.4225, 777.8917, 1533.371, 2133.598, 0.1387835, 943.2161, 717.9304, 0.3473952, 285.848, 747.5786, 0.3061668
16.6, 673.9586, 956.6595, 0.8499655, 2.636211, 1234.482, 164.1523, 239.7867, 655.5367, 503.0639, 1412.698, 0, 399.4027, 2796.718, 197.0631, 737.4349, 1450.258, 2027.751, 0.1302885, 953.5648, 677.9845, 0.3272158, 271.4237, 713.0375, 0.2922798
16.7, 715.2025, 978.8436, 0.7903159, 2.479525, 1522.834, 157.0634, 224.0774, 616.0018, 519.9696, 1339.045, 0, 378.3946, 2890.937, 187.221, 699.0822, 1371.65, 2080.157, 0.1223135, 903.7083, 640.2612, 0.3082085, 257.7273, 680.0923, 0.2790226
16.8, 670.0686, 933.8068, 0.7348525, 2.332151, 1517.303, 150.2806, 209.3972, 644.3461, 576.1221, 1269.232, 0, 358.4915, 2832.916, 177.8705, 770.5892, 1297.303, 1976.962, 0.1148266, 856.4586, 604.6368, 0.2903053, 244.722, 648.6694, 0.2663668
16.9, 627.783, 890.8422, 0.6832814, 2.193537, 1493.396, 143.7908, 231.9548, 605.4861, 546.7747, 1203.059, 0, 339.6353, 2840.961, 168.987, 730.5123, 1450.755, 1878.885, 0.1077981, 877.4692, 570.9947, 0.273442, 232.3729, 618.6983, 0.254285
17, 588.1659, 986.7852, 0.6353295, 2.063162, 1414.536, 137.5812, 216.7585, 656.8653, 526.2359, 1140.336, 0, 321.7708, 2716.103, 160.5472, 692.5197, 1372.121, 1844.839, 0.1011997, 831.5913, 689.4235, 0.2575583, 220.647, 590.1119, 0.2427512
17.1, 627.9167, 941.3829, 0.5907429, 1.940535, 1345.051, 131.6398, 202.5578, 617.2502, 499.4297, 1132.947, 0, 304.8461, 2844.077, 152.5289, 656.5029, 1297.748, 2006.972, 0.09500524, 842.1976, 841.6259, 0.2425973, 209.5129, 562.8464, 0.2317406
17.2, 588.2912, 1038.258, 0.5492852, 1.825197, 1460.353, 125.9549, 198.5317, 580.0243, 473.989, 1073.88, 0, 288.8115, 2800.366, 144.9111, 622.3594, 1227.407, 1907.407, 0.08918993, 798.1639, 922.7625, 0.2285053, 198.9406, 536.8407, 0.2212294
17.3, 551.1663, 990.4871, 0.5107371, 1.716714, 1364.082, 120.5156, 204.2927, 723.3657, 449.8442, 1017.892, 0, 273.6204, 2800.945, 137.6737, 589.9916, 1160.878, 1960.83, 0.08373059, 802.4897, 954.4119, 0.2152319, 188.9017, 512.0365, 0.2111949
17.4, 667.1339, 944.9146, 0.4748942, 1.614679, 1274.158, 115.3111, 196.026, 679.7401, 426.9294, 964.8227, 0, 259.2283, 2710.238, 130.7978, 728.8174, 1345.782, 1863.554, 0.07860541, 760.5321, 1063.959, 0.2027295, 179.3695, 594.7281, 0.2016156
17.5, 625.0335, 1024.295, 0.4415667, 1.518709, 1260.437, 110.3314, 198.35, 642.8953, 473.0464, 914.5205, 0, 245.5932, 2772.39, 124.2653, 690.9129, 1272.838, 1809.956, 0.07379395, 880.6821, 1051.796, 0.1909534, 170.3182, 567.2493, 0.1924708
17.6, 616.3469, 1014.508, 0.4105781, 1.428443, 1301.644, 105.5668, 185.3554, 677.6306, 520.9866, 964.3307, 0, 232.6752, 2763.766, 118.059, 654.9797, 1203.846, 1762.423, 0.06927699, 834.6363, 1185.435, 0.1798613, 161.7237, 541.0401, 0.1837407
17.7, 577.4515, 1054.844, 0.3817642, 109.8056, 1284.784, 101.0079, 273.7651, 636.7631, 620.1364, 1026.267, 0, 220.4368, 2776.925, 112.1627, 620.9154, 1163.538, 1870.485, 0.06503653, 790.9979, 1119.477, 0.1694135, 153.5629, 516.0419, 0.1754066
17.8, 580.9068, 1006.31, 0.3549724, 103.2792, 1200.087, 96.64587, 255.8297, 598.3604, 636.0502, 1229.026, 0, 208.8421, 2654.881, 106.5609, 588.6227, 1289.391, 1989.063, 0.06105562, 749.6411, 1223.14, 0.1595726, 145.8139, 577.0522, 0.1674506
17.9, 1193.151, 997.1525, 0.3300609, 97.14069, 1280.712, 92.47224, 246.0959, 616.0829, 603.6501, 1164.949, 0, 197.8572, 2538.201, 101.2389, 558.0095, 1541.554, 2061.328, 0.05731838, 710.4466, 1155.084, 0.1503034, 138.4559, 550.3901, 0.1598554
18, 1401.949, 951.2734, 0.3068976, 91.36701, 1196.283, 88.47883, 229.9732, 578.9274, 572.9005, 1104.213, 0, 187.4502, 2426.649, 96.18261, 737.0572, 1776.112, 1959.066, 0.0538099, 769.9583, 1161.966, 0.1415726, 131.4692, 524.9599, 0.1526047
18.1, 1458.523, 1128.545, 0.2853599, 85.9365, 1117.421, 84.65788, 214.9067, 544.0128, 568.3074, 1092.539, 0, 177.5905, 2467.997, 91.37891, 698.7242, 1731.037, 1861.877, 0.05051617, 762.5782, 1229.671, 0.1333489, 124.8351, 500.7047, 0.1456829
18.2, 1366.481, 1119.779, 0.2653337, 80.82876, 1082.293, 81.00195, 200.8274, 592.0975, 539.3581, 1114.947, 0, 168.2495, 2626.769, 86.81511, 662.3848, 1744.603, 1915.335, 0.04742406, 836.0276, 1318.446, 0.1256029, 118.5357, 477.5702, 0.1390751
18.3, 1353.209, 1108.903, 0.2467129, 76.0246, 1010.945, 77.50388, 187.6704, 574.6874, 517.4212, 1130.7, 0, 159.3997, 2641.564, 82.47925, 671.7471, 1650.041, 1998.527, 0.04452122, 792.3165, 1245.087, 0.1183069, 112.5542, 455.5045, 0.1327669
18.4, 1267.813, 1057.883, 0.2293989, 71.50599, 993.518, 74.15689, 175.3754, 540.0284, 491.0641, 1107.15, 0, 151.0155, 2525.469, 78.35993, 636.8108, 1834.029, 1933.439, 0.04179606, 828.1399, 1329.029, 0.1114347, 106.8746, 566.7542, 0.1267449
18.5, 1290.886, 1009.209, 0.2132999, 67.25594, 969.851, 70.95444, 163.8858, 509.3539, 496.1443, 1049.427, 0, 143.0723, 2414.477, 74.44635, 603.6914, 1818.737, 1837.521, 0.03923771, 784.8412, 1333.59, 0.1049617, 101.4815, 662.7163, 0.1209961
18.6, 1217.383, 962.7752, 0.1983308, 63.25851, 905.9155, 67.89028, 153.149, 559.1704, 527.4218, 994.7139, 0, 135.5468, 2438.605, 70.72823, 572.2945, 1720.157, 1777.622, 0.03683595, 886.102, 1259.388, 0.09886469, 96.36063, 683.1084, 0.115508
18.7, 1140.559, 918.4777, 0.1844122, 59.49866, 846.1949, 64.95845, 143.1156, 525.4473, 500.5552, 942.8533, 0, 128.4172, 2568.073, 67.19581, 542.5305, 1774.219, 1720.085, 0.03458121, 839.7728, 1189.316, 0.09312184, 91.49813, 685.4383, 0.1102688
18.8, 1173.699, 973.4625, 0.1714703, 55.96229, 790.4113, 62.15322, 133.7396, 493.758, 507.297, 893.6965, 0, 121.6626, 2455.208, 63.8398, 765.5013, 1678.052, 1709.232, 0.03246449, 870.873, 1264.347, 0.08771259, 86.881, 653.7683, 0.1052672
18.9, 1210.31, 928.6733, 0.1594367, 52.6361, 813.1434, 59.46915, 124.9778, 561.9142, 531.6014, 847.1025, 0, 115.2633, 2497.894, 60.65141, 744.0804, 1639.108, 1742.463, 0.03047732, 825.3401, 1193.998, 0.08261754, 176.968, 623.5616, 0.1004926
19, 1133.932, 885.9448, 0.1482477, 49.50761, 773.642, 56.90098, 116.79, 528.0256, 504.5219, 802.9379, 0, 109.2006, 2422.788, 57.62226, 744.3569, 1550.264, 1705.652, 0.02861179, 782.1877, 1127.564, 0.07781846, 385.8614, 594.7506, 0.09593444
