 , C000, C002, C004, C005, C007, C008, C009, C010, C011, C012, C013, C022, C025, C030, C048, C096
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
203.4, 369.8893, 4.460822, 2.181536, 0.931446, 20.52844, 53.05195, 543.4329, 5.4609, 1008.778, 6.559131, 858.3101, 22.81729, 1515.391, 2100.14, 1221.982, 0.04063877
203.5, 399.4629, 4.123185, 2.046586, 0.8824083, 19.36216, 50.14659, 554.0118, 5.134268, 1071.363, 6.011194, 902.8578, 21.40838, 1576.611, 2072.982, 1296.689, 0.03868179
203.6, 376.2548, 3.811104, 1.919984, 0.8359522, 18.26215, 47.40034, 676.8416, 4.827173, 1138.597, 5.509031, 938.7513, 20.08647, 1506.588, 1985.798, 1234.384, 0.03681904
203.7, 437.3033, 3.522643, 1.801214, 0.7919418, 17.22462, 44.80449, 645.8816, 4.538446, 1083.531, 5.048818, 979.2432, 18.84618, 1589.281, 2235.345, 1344.425, 0.035046
203.8, 429.8869, 3.256016, 1.689791, 44.91011, 16.24605, 42.35079, 639.1071, 4.266989, 1106.319, 4.62705, 1029.354, 17.68247, 1532.799, 2199.306, 1392.808, 0.03335835
203.9, 404.9112, 3.00957, 1.58526, 42.54573, 15.32307, 40.03148, 703.7213, 4.011769, 1052.814, 4.240516, 984.1754, 16.59062, 1475.799, 2191.208, 1459.043, 0.03175196
204, 433.3484, 2.781778, 1.487196, 40.30582, 14.45252, 37.83917, 671.5318, 3.771814, 1001.896, 3.886272, 967.8505, 15.56619, 1630.053, 2154.13, 1447.544, 0.03022293
204.1, 438.5479, 2.571226, 1.395198, 45.77701, 13.63143, 35.76693, 640.8147, 3.546211, 1036.853, 3.561621, 958.8281, 14.60502, 1565.564, 2179.793, 1377.991, 0.02876753
204.2, 413.0691, 2.376612, 1.308891, 43.36699, 12.857, 33.80817, 611.5026, 3.334102, 986.7077, 3.264091, 1053.226, 228.1924, 1573.518, 2088.116, 1442.7, 0.02738222
204.3, 389.0704, 2.196727, 1.227922, 71.5711, 12.12655, 31.95669, 721.2722, 3.134681, 1077.281, 2.991415, 1006.999, 214.1021, 1582.185, 2108.012, 1373.38, 0.02606361
204.4, 514.2646, 2.030458, 1.151963, 67.8031, 11.43761, 30.2066, 688.2799, 2.947186, 1025.18, 68.97574, 1107.461, 200.8818, 1583.522, 2162.377, 1364.755, 0.02480851
204.5, 496.8869, 1.876774, 1.080702, 64.23347, 10.78781, 28.55235, 656.7967, 2.770907, 1023.474, 63.26735, 1230.853, 188.4779, 1746.288, 2161.608, 1321.4, 0.02361384
204.6, 468.0186, 1.734722, 1.01385, 60.85178, 10.17493, 26.9887, 690.1465, 2.605171, 1047.008, 57.98212, 1176.83, 176.8398, 1668.729, 2244.609, 1414.459, 0.0224767
204.7, 443.9862, 1.603422, 0.9511333, 57.64812, 9.596862, 25.51068, 658.5779, 2.449349, 996.3709, 53.13842, 1125.178, 165.9204, 1677.953, 2150.206, 1393.04, 0.02139433
204.8, 437.4421, 1.48206, 0.8922961, 54.61312, 9.051639, 24.1136, 628.4533, 2.302846, 1003.861, 48.69934, 1171.549, 155.6753, 1793.122, 2173.266, 1397.708, 0.02036407
204.9, 412.0275, 1.369884, 0.8370985, 65.39521, 8.537391, 22.79303, 599.7067, 2.165107, 1092.775, 44.6311, 1120.129, 146.0627, 1713.483, 2081.864, 1539.118, 0.01938343
205, 388.0894, 1.266198, 0.7853156, 100.1764, 8.052359, 21.54478, 572.275, 2.035606, 1149.183, 40.90271, 1070.966, 213.2554, 1810.437, 2143.13, 1465.165, 0.01845001
205.1, 378.198, 1.17036, 0.7367359, 94.90241, 7.594882, 20.36489, 546.098, 1.91385, 1093.605, 37.48578, 1023.961, 200.0874, 1766.469, 2052.995, 1394.766, 0.01756154
205.2, 428.457, 1.081776, 0.6911613, 89.90609, 7.163397, 19.24962, 521.1185, 1.799378, 1079.426, 34.3543, 979.0189, 187.7325, 1688.014, 2075.597, 1327.749, 0.01671586
205.3, 403.5644, 0.9998971, 0.648406, 85.17281, 6.756425, 18.19543, 578.4832, 1.691752, 1027.222, 31.48441, 1036.933, 176.1405, 1651.435, 2118.503, 1396.371, 0.0159109
205.4, 380.118, 0.9242155, 0.6082956, 80.68873, 6.372574, 17.19897, 672.5764, 1.590563, 1041.413, 28.85427, 991.4219, 216.5569, 1578.088, 2140.694, 1346.379, 0.0151447
205.5, 366.2415, 0.8542622, 0.5706664, 76.44071, 6.010531, 16.25707, 641.8115, 1.495427, 1057.151, 26.44384, 947.9079, 203.185, 1655.257, 2066.62, 1281.687, 0.0144154
205.6, 344.9635, 0.7896035, 0.5353649, 72.41634, 5.669056, 15.36676, 662.7778, 1.405982, 1312.175, 24.23478, 1112.306, 379.7559, 1947.81, 2036.522, 1220.103, 0.01372122
205.7, 324.9217, 0.7298389, 0.5022472, 68.60384, 5.346982, 14.52521, 730.6834, 1.321886, 1314.564, 22.21026, 1205.071, 356.3069, 1931.072, 2080.005, 1217.78, 0.01306047
205.8, 308.8102, 0.6745978, 0.4711782, 64.99206, 5.043205, 13.72974, 697.2606, 1.24282, 1250.987, 20.35486, 1152.18, 334.3058, 1980.681, 2113.28, 1347.467, 0.01243153
205.9, 297.7831, 0.6235379, 0.4420311, 61.57043, 4.756687, 12.97784, 665.3666, 1.168484, 1509.771, 18.65446, 1161.29, 313.6633, 1944.078, 2275.027, 1428.053, 0.01183289
206, 396.1561, 0.5763426, 0.414687, 58.32893, 4.486447, 12.26712, 634.9315, 1.098593, 1436.754, 111.651, 1150.457, 294.2953, 1934.396, 2248.334, 1478.768, 0.01126307
206.1, 373.1401, 0.5327196, 0.3890344, 55.25809, 4.23156, 11.59532, 726.6324, 1.032884, 1617.282, 137.2177, 1311.316, 276.1234, 1848.482, 2153.775, 1624.094, 0.01072069
206.2, 479.9528, 231.6868, 0.3649687, 116.5505, 3.991153, 10.96031, 881.6951, 0.9711039, 1862.816, 125.7549, 1485.042, 259.0734, 2014.951, 2096.503, 1705.348, 0.01020443
206.3, 550.6086, 214.1506, 0.3423917, 110.4144, 3.764405, 10.36007, 939.1797, 0.9130195, 2151.572, 235.3242, 1699.365, 243.0763, 2192.32, 2206.335, 1754.759, 0.00971303
206.4, 518.6192, 278.7611, 0.3212113, 104.6014, 3.550539, 9.792707, 983.0822, 0.8584092, 2625.498, 215.6657, 1684.477, 228.0669, 2459.035, 2333.395, 2528.744, 0.009245295
206.5, 488.4883, 353.6785, 0.3013412, 151.5707, 189.6224, 9.256415, 938.1141, 0.8070654, 2823.964, 197.6495, 1900.978, 213.9844, 2700.782, 2235.258, 2722.846, 0.008800084
206.6, 460.108, 326.9088, 0.2827002, 143.591, 302.4494, 8.749493, 895.2031, 0.7587925, 3098.042, 181.1382, 1817.544, 200.7714, 2906.115, 2154.33, 2819.055, 0.008376312
206.7, 433.3765, 302.1652, 0.2652123, 136.0313, 285.2664, 8.270331, 854.2548, 0.713407, 2948.211, 166.0063, 1737.771, 188.3743, 3010.074, 2183.027, 3060.227, 0.007972946
206.8, 408.198, 279.2945, 0.2488063, 128.8697, 269.0597, 7.817411, 815.1796, 0.6707362, 3134.834, 152.1385, 1661.499, 176.7426, 3201.403, 2149.519, 3068.58, 0.007589005
206.9, 384.4824, 258.1548, 0.2334151, 165.043, 253.7737, 7.389295, 777.8918, 0.6306176, 2983.224, 139.4292, 1588.575, 165.8292, 3162.043, 2059.115, 2921.138, 0.007223553
207, 403.6416, 238.6152, 0.218976, 156.354, 239.3561, 6.984624, 742.3096, 0.5928986, 2838.945, 127.7815, 1669.461, 155.5897, 3204.12, 1972.514, 2806.536, 0.006875699
207.1, 427.8771, 220.5546, 0.2054302, 148.1224, 225.7576, 6.602115, 888.3788, 0.5574357, 2987.204, 117.1069, 2039.944, 145.9824, 3225.752, 1996.157, 2971.214, 0.006544597
207.2, 403.0182, 203.8609, 0.1927222, 247.1535, 212.9317, 6.240554, 847.7427, 0.5240939, 2842.733, 107.3241, 1950.41, 456.1199, 3114.018, 2023.79, 2874.857, 0.006229438
207.3, 379.6035, 188.4308, 0.1808004, 234.1416, 200.8345, 5.898793, 808.9654, 0.4927464, 2705.25, 98.35843, 1864.805, 427.9557, 2975.713, 2073.362, 2809.265, 0.005929457
207.4, 357.5492, 174.1686, 0.1696161, 221.8148, 189.4246, 5.575749, 771.9618, 0.4632739, 2574.415, 90.14177, 1782.958, 401.5305, 2843.551, 1986.161, 2674.282, 0.005643921
207.5, 336.7762, 160.9859, 0.1591236, 210.1369, 178.6628, 5.270396, 736.6508, 0.4355642, 2449.908, 82.61151, 1704.703, 376.737, 2717.258, 1927.437, 2699.217, 0.005372135
207.6, 317.2101, 148.8009, 0.1492802, 199.0738, 168.5125, 4.981766, 702.955, 0.4095119, 2367.647, 75.71032, 1629.883, 353.4744, 2596.574, 2091.89, 2848.201, 0.005113437
207.7, 298.7807, 137.5383, 0.1400457, 188.5932, 158.9389, 4.708942, 670.8005, 0.3850178, 2386.484, 69.38564, 1558.347, 331.6482, 2481.251, 2066.965, 2776.397, 0.004867197
207.8, 318.3755, 127.1281, 0.1313825, 178.6644, 149.9091, 4.451059, 702.4998, 0.3619888, 2528.702, 63.5893, 1657.241, 311.1698, 2828.27, 2052, 2844.514, 0.004632815
207.9, 299.8785, 117.5058, 0.1232552, 169.2582, 141.3924, 4.2073, 670.3661, 0.3403373, 2420.966, 58.27718, 1633.045, 291.9558, 2724.526, 2071.036, 2789.051, 0.004409719
208, 282.4561, 108.6119, 0.1156306, 160.3473, 133.3595, 3.976889, 639.7023, 0.3199808, 2381.188, 53.40883, 1561.37, 273.9283, 2603.52, 1983.933, 2690.532, 0.004197367
208.1, 266.0458, 100.3911, 0.1084777, 151.9055, 125.783, 3.759097, 610.4412, 0.3008418, 2266.026, 48.94717, 1579.641, 257.0139, 2666.525, 1984.921, 2659.354, 0.003995241
208.2, 250.589, 92.79256, 0.1017672, 143.9082, 118.6369, 3.553232, 634.3118, 0.2828476, 2156.434, 44.85822, 1510.309, 241.1439, 2548.094, 1912.626, 2616.875, 0.003802848
208.3, 236.0302, 85.76915, 0.0954719, 136.3318, 111.8968, 3.358641, 605.2972, 0.2659297, 2138.065, 41.11086, 1444.021, 226.2539, 2434.924, 1832.186, 2637.431, 0.00361972
208.4, 222.3173, 79.27733, 0.08956601, 129.1544, 105.5397, 3.174707, 577.6097, 0.2500237, 2034.661, 37.67654, 1380.642, 212.2833, 2383.912, 1909.071, 2548.312, 0.00344541
208.5, 237.6835, 73.27687, 0.08402545, 122.3548, 99.54367, 3.000846, 605.5087, 0.2350691, 1936.259, 34.52913, 1320.045, 199.1753, 2353.535, 1828.78, 2503.917, 0.003279495
208.6, 223.8745, 67.73058, 0.07882763, 115.9132, 93.88833, 2.836506, 577.8116, 0.221009, 1984.171, 31.64463, 1322.431, 186.8767, 2249.006, 2010.732, 2403.147, 0.003121569
208.7, 299.8995, 247.684, 0.07395134, 109.8107, 88.55428, 2.681167, 618.8659, 49.7129, 1973.033, 29.00111, 1264.389, 175.3376, 2394.804, 1926.166, 2463.008, 0.002971249
208.8, 282.4759, 228.937, 0.06937671, 104.0295, 83.52327, 2.534334, 590.5578, 46.73943, 1987.636, 26.57841, 1407.263, 164.5109, 2333.408, 1845.156, 2488.648, 0.002828167
208.9, 266.0645, 211.6088, 0.06508506, 98.55268, 78.77808, 2.395543, 563.5446, 43.94382, 1891.507, 24.35811, 1345.497, 154.3528, 2439.95, 1767.553, 2422.731, 0.002691975
209, 269.4747, 195.5923, 0.06105889, 93.36418, 74.30249, 2.264352, 595.458, 41.31541, 1939.898, 60.20988, 1286.443, 144.8219, 2345.611, 1877.027, 2489.536, 0.002562342
209.1, 253.8187, 190.8988, 0.05728178, 88.44884, 70.08116, 48.87967, 568.2206, 38.84422, 1846.078, 55.18008, 1280.501, 135.8795, 2475.143, 1801.581, 2727.763, 0.002438951
209.2, 239.0722, 176.4498, 0.05373833, 83.79228, 66.09966, 55.01236, 605.9497, 59.1629, 2056.59, 50.57045, 1387.273, 127.4893, 2562.065, 1841.344, 2809.338, 0.002321502
209.3, 225.1825, 166.345, 0.05041407, 79.38087, 62.34436, 90.4154, 578.2324, 55.6242, 2163.576, 227.7074, 1501.693, 119.6171, 2762.023, 1775.353, 2738.301, 0.002209709
209.4, 220.5307, 434.4983, 0.04729545, 75.20171, 58.80241, 85.46385, 644.1104, 92.98266, 2192.845, 282.9044, 1594.126, 448.3354, 2639.351, 1784.454, 2683.481, 0.002103299
209.5, 254.7056, 401.6113, 47.12135, 144.0101, 55.46169, 80.78347, 748.1365, 87.4211, 2290.746, 259.2711, 1609.061, 420.6518, 2592.607, 1900.473, 2747.042, 0.002002014
209.6, 239.9076, 371.2136, 44.20642, 136.4285, 52.31076, 76.35941, 713.9154, 82.19221, 2353.614, 237.6122, 1636.587, 394.6776, 2494.398, 1903.298, 2717.254, 0.001905606
209.7, 225.9694, 343.1166, 41.47181, 129.2459, 49.33884, 72.17763, 681.2596, 77.27606, 2256.346, 217.7625, 1564.756, 370.3072, 2383.612, 1902.745, 2586.693, 0.00181384
209.8, 212.8409, 604.2008, 45.05083, 164.0514, 46.53577, 68.22486, 650.0975, 72.65397, 2147.222, 199.5711, 1516.115, 429.7684, 2315.769, 1837.6, 2673.466, 0.001726494
209.9, 200.4752, 558.4692, 83.78011, 155.4146, 43.89194, 64.48856, 620.3608, 68.30833, 2154.564, 182.8994, 1483.7, 479.3466, 2281.836, 1963.945, 2624.028, 0.001643354
210, 188.828, 691.3736, 133.5948, 190.1494, 41.39832, 60.95688, 763.2936, 64.22263, 2050.362, 167.6203, 1539.129, 555.2423, 2417.519, 1881.346, 2608.003, 0.001564217
210.1, 177.8574, 639.0439, 125.3307, 180.1386, 39.04637, 57.61861, 728.3791, 60.38129, 2187.366, 191.128, 1745.243, 719.1781, 2310.148, 1986.414, 2482.691, 83.31322
210.2, 167.5242, 590.675, 182.1782, 170.6549, 36.82804, 54.46316, 745.8194, 56.76972, 2131.418, 175.1615, 1668.643, 735.3237, 2233.516, 1920.67, 2789.285, 79.30124
210.3, 157.7913, 773.0312, 170.9086, 161.6704, 34.73574, 51.48051, 711.7042, 53.37416, 2028.336, 160.5289, 1669.96, 754.8912, 2243.071, 1959.854, 2820.756, 336.2196
210.4, 148.6239, 791.7454, 225.7937, 153.159, 32.76231, 48.66121, 708.1022, 50.18171, 2081.813, 303.1338, 1886.659, 906.0472, 2190.501, 1877.427, 2808.298, 320.0287
210.5, 139.9891, 790.1763, 228.2471, 222.2584, 30.901, 45.99631, 805.1408, 47.1802, 1981.13, 431.8697, 1857.89, 1222.886, 2093.213, 1814.471, 2851.458, 304.6176
210.6, 131.856, 1152.717, 214.1277, 236.2212, 29.14543, 99.8964, 768.3122, 44.35822, 1979.677, 395.7921, 1776.346, 1405.795, 2000.245, 1921.244, 2997.378, 289.9486
210.7, 124.1954, 1271.78, 403.7386, 423.4737, 48.7723, 94.42563, 733.1682, 41.70503, 1938.412, 483.6729, 1807.613, 1516.398, 2027.286, 1847.73, 3016.727, 275.986
210.8, 116.9798, 1308.958, 378.7632, 401.1791, 46.00142, 89.25446, 699.6317, 39.21054, 1844.664, 443.2679, 1728.276, 1608.913, 1937.247, 1857.649, 2946.162, 262.6957
210.9, 110.1835, 1209.884, 362.1821, 413.028, 43.38795, 135.5307, 799.761, 36.86525, 1825.295, 406.2382, 1689.344, 1509.567, 1851.206, 1779.521, 2852.67, 250.0455
211, 103.782, 1165.955, 339.7775, 411.6604, 40.92297, 188.7651, 763.1784, 34.66023, 1737.018, 372.3019, 1784.667, 1416.355, 1768.987, 1753.713, 2814.36, 238.0044
211.1, 97.75245, 1122.142, 318.7589, 389.9877, 38.59802, 178.4275, 728.2692, 88.02053, 1750.523, 341.2006, 1837.63, 1328.899, 1787.707, 1754.587, 2794.103, 226.5432
211.2, 92.0732, 1037.208, 299.0404, 369.4561, 36.40516, 168.656, 694.9568, 82.75578, 1665.862, 312.6974, 1756.975, 1246.842, 1708.308, 1831.347, 2800.156, 215.6339
211.3, 86.7239, 958.7022, 280.5417, 350.0053, 34.33689, 195.213, 663.1682, 133.8952, 1585.295, 286.5753, 1740.601, 1169.853, 1632.436, 1802.688, 2716.329, 205.25
211.4, 81.68539, 886.1386, 263.1874, 364.4423, 32.38612, 184.5223, 632.8337, 125.8866, 1508.625, 262.6353, 1733.602, 1097.618, 1559.933, 1726.871, 2690.958, 195.3661
211.5, 76.93961, 819.0673, 246.9066, 430.839, 30.54617, 174.417, 603.8867, 158.4037, 1551.398, 240.6953, 1657.514, 1029.842, 1586.306, 1654.243, 2647.802, 185.9581
211.6, 72.46954, 757.0725, 231.6329, 408.1566, 28.81076, 164.8652, 576.2638, 148.9291, 1476.368, 220.5881, 1584.765, 966.2522, 1515.852, 1697.391, 2582.199, 177.0032
211.7, 68.25919, 830.6673, 217.3041, 386.6684, 27.17394, 166.4376, 549.9044, 149.7186, 1404.966, 202.1607, 1654.906, 906.5886, 1481.822, 1639.207, 2458.128, 168.4795
211.8, 64.29344, 767.7946, 203.8617, 422.7897, 25.63012, 157.3228, 524.7508, 140.7635, 1337.017, 185.2726, 1606.283, 850.609, 1428.946, 1585.877, 2367.33, 160.3663
211.9, 60.5581, 720.059, 191.2508, 400.5311, 24.174, 148.7071, 500.7477, 269.4626, 1321.716, 169.7953, 1658.193, 798.0861, 1507.302, 1638.053, 2312.697, 152.6438
212, 57.03978, 665.5582, 179.42, 379.4444, 22.80061, 140.5632, 477.8426, 253.3453, 1308.393, 155.6109, 1585.414, 860.8892, 1440.357, 1569.161, 2201.574, 145.2932
212.1, 53.72586, 615.1824, 168.321, 359.4678, 21.50525, 132.8654, 455.9852, 238.192, 1245.115, 142.6115, 1645.967, 807.7314, 1376.385, 1600.928, 2265.844, 138.2965
212.2, 50.60448, 568.6196, 157.9087, 419.0068, 20.28348, 125.5891, 547.6864, 238.7662, 1276.711, 130.6981, 1709.939, 757.856, 1423.788, 1725.196, 2286.862, 131.6368
212.3, 47.66444, 525.5811, 148.1404, 396.9474, 19.13112, 118.7112, 522.6342, 224.485, 1214.965, 119.7798, 1634.889, 711.0603, 1360.552, 1717.093, 2407.542, 125.2977
212.4, 44.89522, 506.0166, 138.9765, 376.0493, 18.04423, 112.2101, 498.728, 211.0579, 1197.926, 109.7737, 1889.548, 667.1541, 1658.895, 1644.876, 2360.502, 119.264
212.5, 42.28688, 467.7165, 150.4299, 356.2515, 65.54278, 106.065, 475.9152, 198.4339, 1248.042, 146.4351, 1830.12, 712.6265, 1613.373, 1705.793, 2339.855, 113.5207
212.6, 58.14456, 432.3153, 141.1243, 337.4959, 61.81911, 100.2564, 454.146, 186.565, 1479.603, 134.2022, 1994.208, 765.3993, 1823.99, 1634.052, 2588.009, 108.0541
212.7, 54.76646, 399.5936, 132.3944, 319.7278, 58.307, 94.76588, 433.3725, 175.4061, 1493.087, 122.9912, 2047.356, 760.5128, 1833.944, 1607.685, 2463.657, 102.8507
212.8, 192.0114, 441.9177, 124.2044, 302.8951, 54.99442, 89.57608, 455.9498, 164.9145, 1434.889, 112.7168, 2124.284, 713.553, 1821.667, 1725.554, 2581.622, 97.89787
212.9, 180.8559, 408.4692, 116.5211, 286.9486, 51.87004, 84.67049, 466.164, 155.0505, 1399.722, 103.3007, 2143.251, 836.0359, 1740.76, 1766.706, 2561.532, 93.18355
213, 170.3485, 377.5524, 109.3131, 271.8416, 48.92316, 124.7434, 444.8408, 145.7765, 1332.027, 117.939, 2293.175, 845.2866, 1844.754, 1692.403, 2567.712, 88.69625
213.1, 160.4515, 348.9757, 169.3849, 257.53, 46.14371, 117.9119, 424.493, 288.0976, 1402.092, 108.0866, 2221.392, 793.0923, 1762.822, 1700.39, 2560.581, 84.42504
213.2, 151.1295, 322.5619, 158.9067, 243.9718, 43.52216, 111.4545, 405.0759, 286.6202, 1334.283, 99.05727, 2195.11, 770.1855, 1766.485, 1651.732, 2496.973, 80.35951
213.3, 325.0649, 298.1474, 149.0767, 231.1275, 41.04955, 157.3743, 386.5469, 269.4767, 1269.753, 90.78223, 2348.504, 722.6285, 1740.809, 1582.265, 2457.693, 76.48976
213.4, 306.1792, 285.521, 139.8548, 218.9593, 38.71741, 201.5432, 450.5889, 253.3585, 1208.343, 83.19846, 2306.149, 813.0049, 1855.005, 1515.718, 2404.431, 72.80636
213.5, 288.3907, 263.9101, 131.2034, 207.4318, 36.51777, 190.5058, 429.9781, 238.2045, 1149.904, 76.24824, 2291.914, 762.8039, 1800.826, 1593.709, 2288.901, 69.30033
213.6, 271.6357, 243.9349, 123.0871, 196.5111, 34.4431, 180.0729, 470.9651, 223.9568, 1094.291, 69.87862, 2191.321, 715.7026, 1936.027, 1712.233, 2245.317, 65.96314
213.7, 301.2647, 225.4716, 115.473, 186.1654, 32.48629, 180.7218, 477.1515, 210.5613, 1338.867, 64.0411, 2095.143, 671.5098, 1850.041, 1640.221, 2297.579, 62.78666
213.8, 283.7617, 208.4058, 108.3298, 176.3644, 30.64066, 188.2196, 455.3257, 197.9671, 1310.003, 58.69124, 2238.01, 630.0457, 2018.555, 1719.647, 2242.682, 59.76313
213.9, 267.2757, 192.6317, 101.6285, 167.0793, 28.89988, 177.9119, 434.4982, 186.1261, 1246.647, 53.78829, 2304.035, 591.142, 2037.725, 1754.408, 2281.623, 56.88521
214, 251.7474, 178.0515, 95.34175, 158.2831, 27.258, 175.9178, 414.6234, 174.9934, 1186.356, 49.29493, 2202.91, 554.6404, 1947.222, 1685.85, 2203.492, 54.14588
214.1, 237.1213, 218.2478, 89.4439, 149.95, 84.4842, 166.2838, 430.6236, 164.5265, 1257.575, 45.17693, 2106.223, 520.3928, 1953.43, 1658.743, 2190.869, 51.53846
214.2, 256.5727, 306.6008, 83.9109, 142.0556, 79.68443, 157.1773, 410.9261, 305.8655, 1267.206, 41.40295, 2013.78, 488.2598, 1895.095, 1588.981, 2180.077, 49.05659
214.3, 241.6662, 283.3943, 78.72016, 134.5768, 75.15734, 148.5696, 420.3636, 287.5708, 1205.92, 37.94423, 1986.845, 458.111, 1829.469, 1714.771, 2335.729, 46.69425
214.4, 267.0774, 390.1165, 73.85052, 163.5916, 70.88745, 140.4333, 401.1353, 270.3704, 1293.389, 34.77445, 1899.641, 429.8238, 1748.216, 1642.651, 2223.5, 44.44567
214.5, 251.5606, 360.5888, 147.2943, 154.979, 66.86015, 132.7425, 382.7867, 254.1988, 1230.837, 31.86946, 2010.857, 403.2833, 1670.571, 1756.493, 2200.296, 42.30536
214.6, 236.9454, 333.296, 138.1827, 181.0572, 63.06164, 125.4729, 365.2773, 385.4132, 1171.309, 29.20715, 1922.599, 378.3815, 1708.006, 1853.497, 2244.526, 204.5442
214.7, 223.1792, 308.069, 129.6347, 171.5251, 59.47894, 118.6015, 380.1511, 402.73, 1197.795, 26.76725, 1838.216, 355.0174, 1632.147, 1825.61, 2372.092, 194.6943
214.8, 244.8014, 307.2698, 121.6155, 162.4949, 56.09978, 112.1063, 397.5771, 378.6416, 1139.866, 24.53117, 1854.426, 333.096, 1559.658, 1800.452, 2351.352, 219.7485
214.9, 230.5789, 284.0128, 114.0923, 153.94, 52.9126, 105.9669, 379.3912, 355.994, 1084.738, 22.48188, 1773.034, 312.5281, 1663.002, 1724.729, 2330.543, 209.1664
215, 217.1826, 349.0631, 107.0346, 160.99, 49.90649, 100.1637, 362.0371, 476.3238, 1032.277, 20.60379, 1695.215, 293.2303, 1589.142, 1708.252, 2312.385, 199.0939
215.1, 204.5647, 322.6427, 100.4134, 152.5144, 47.07117, 95.11089, 381.3271, 611.8015, 982.3527, 18.8826, 1620.811, 275.1241, 1561.951, 1760.088, 2285.788, 189.5065
215.2, 192.6798, 298.222, 94.20182, 144.4849, 44.39693, 120.8846, 363.8845, 598.348, 934.843, 17.30518, 1549.673, 258.1359, 1508.886, 1822.752, 2175.958, 237.0534
215.3, 181.4854, 275.6498, 88.37449, 136.8783, 41.87462, 190.1703, 459.0446, 562.5591, 889.631, 15.85954, 1722.147, 242.1966, 1441.87, 1762.242, 2198.51, 225.638
215.4, 170.9415, 282.3474, 82.90764, 129.672, 39.49561, 179.7557, 483.4639, 933.7758, 846.6056, 14.53467, 1753.73, 227.2416, 1431.234, 2043.479, 2429.678, 362.2758
215.5, 161.01, 260.9767, 77.77897, 122.8452, 37.25176, 169.9115, 461.3494, 1185.347, 805.661, 13.32047, 1803.165, 213.21, 1467.2, 1957.536, 2350.047, 344.8302
215.6, 151.6556, 241.2235, 72.96755, 155.4581, 35.13539, 160.6064, 440.2464, 1152.664, 766.6967, 12.20771, 1724.024, 200.0448, 1402.036, 2103.858, 2409.016, 431.0659
215.7, 154.9414, 313.3965, 68.45377, 202.6962, 33.13925, 153.4904, 460.1959, 1083.72, 866.0662, 11.1879, 1762.307, 187.6926, 1576.778, 2043.561, 2486.11, 476.1355
215.8, 145.9396, 289.6757, 64.21922, 192.0249, 31.25652, 145.0846, 515.6752, 1018.9, 916.5714, 10.25329, 1684.958, 295.3271, 1521.383, 1957.614, 2557.696, 453.207
215.9, 185.297, 267.7503, 60.24661, 181.9154, 29.48075, 137.1391, 492.0873, 957.9567, 872.2431, 9.396749, 1846.209, 277.0914, 1676.769, 2120.264, 2624.524, 431.3826
216, 174.5316, 496.7608, 223.8047, 172.3381, 27.80587, 129.6288, 469.5783, 900.6586, 931.7418, 8.611764, 1765.178, 292.0158, 1602.297, 2070.403, 2555.838, 410.6092
216.1, 164.3916, 761.0923, 225.9972, 163.265, 26.22614, 122.5297, 448.0989, 846.7877, 990.589, 7.892355, 1687.704, 273.9846, 1531.133, 2024.232, 2469.562, 390.8361
216.2, 158.6116, 739.7814, 212.017, 154.6696, 24.73617, 115.8194, 499.0691, 796.139, 942.6809, 7.233044, 1613.63, 371.4571, 1648.139, 2008.499, 2402.143, 417.3413
216.3, 278.4883, 896.3044, 198.9016, 146.5267, 23.33084, 109.4766, 566.2991, 748.5197, 938.5388, 6.62881, 1542.807, 348.5206, 1618.471, 1962.55, 2422.375, 405.5306
216.4, 262.3086, 828.4636, 186.5976, 138.8125, 22.00535, 103.4812, 540.3956, 703.7487, 986.21, 6.075053, 1699.817, 516.7709, 1594.916, 1880.01, 2343.248, 404.3254
216.5, 247.0689, 811.9482, 210.0699, 131.5045, 20.75517, 97.81413, 515.6769, 661.6555, 1061.146, 5.567556, 1657.207, 484.8616, 1643.08, 1846.255, 2230.657, 384.8549
