 , C000, C001, C003, C004, C011, C017, C036, C042, C054, C057, C059, C064, C071, C072, C082
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
167.2, 672.4278, 1831.904, 1284.904, 2113.794, 566.0938, 3337.101, 1350.966, 2795.728, 1188.187, 357.9156, 296.0784, 1980.917, 303.3226, 412.4914, 1587.534
167.3, 825.9531, 1742.925, 1278.809, 2166.761, 535.9562, 3335.738, 1277.31, 2915.375, 1101.02, 330.5316, 276.0053, 2049.97, 289.8843, 387.9707, 1510.456
167.4, 884.3004, 1658.269, 1245.641, 2142.332, 608.3544, 3182.205, 1250.117, 2899.684, 1370.16, 305.2429, 257.2932, 2032.696, 546.5774, 364.9077, 1437.12
167.5, 833.8351, 1577.724, 1183.26, 2071.292, 1271.819, 3063.512, 1181.96, 2893.793, 1327.386, 281.8889, 273.8402, 1931.131, 527.2283, 343.2156, 1506.492
167.6, 965.6445, 1630.637, 1163.743, 2013.17, 1509.621, 3013.605, 1161.003, 2727.141, 1253.968, 260.3217, 285.5834, 2067.783, 536.0985, 322.8131, 1540.584
167.7, 989.0131, 1641.047, 1108.035, 2054.763, 1429.252, 2907.903, 1097.704, 2778.128, 1218.749, 240.4047, 359.753, 1964.466, 512.3475, 579.4112, 1495.958
167.8, 939.0084, 1639.048, 1254.686, 1957.076, 1353.162, 2802.981, 1125.817, 2833.071, 1192.4, 222.0115, 411.4377, 1883.24, 489.6487, 780.0509, 1423.326
167.9, 885.421, 1608.257, 1191.852, 1897.701, 1385.328, 2776.324, 1096.692, 2760.063, 1141.835, 205.0255, 383.5438, 1808.637, 467.9555, 923.4369, 1354.221
168, 852.0709, 1579.445, 1132.165, 1835.729, 1334.89, 2761.477, 1036.9, 2740.818, 1097.553, 189.3391, 357.541, 1869.007, 447.2234, 868.5429, 1422.331
168.1, 851.0627, 1510.026, 1139.838, 1887.08, 1340.469, 2836.54, 980.3677, 2655.447, 1132.877, 174.8529, 333.301, 1775.621, 427.4099, 816.9121, 1550.16
168.2, 802.4943, 1436.681, 1105.43, 1932.508, 1269.105, 2747.6, 926.9176, 2546.138, 1049.768, 161.475, 310.7044, 1876.104, 408.4741, 768.3505, 1474.897
168.3, 756.6976, 1530.062, 1050.071, 1832.095, 1224.72, 2686.792, 876.3817, 2599.195, 972.7555, 149.1206, 289.6398, 1782.364, 390.3773, 722.6757, 1457.463
168.4, 713.5143, 1455.744, 1160.87, 1736.899, 1159.519, 2668.156, 957.327, 2449.508, 901.3928, 137.7115, 270.0033, 1737.02, 373.0822, 679.7159, 1505.727
168.5, 672.7955, 1513.497, 1102.734, 1949.691, 1097.789, 2515.889, 997.8195, 2308.441, 835.2653, 127.1753, 251.6981, 1811.31, 356.5533, 639.31, 1505.806
168.6, 634.4005, 1513.364, 1118.245, 1859.641, 1187.411, 2372.312, 943.4179, 2175.499, 773.9891, 117.4452, 234.6339, 1793.349, 340.7567, 601.306, 1432.696
168.7, 605.6544, 1480.819, 1106.661, 1847.46, 1228.2, 2339.787, 891.9824, 2163.885, 717.2081, 108.4595, 218.7266, 1810.914, 325.66, 565.5612, 1363.135
168.8, 796.8504, 1408.894, 1051.24, 1751.466, 1242.556, 2450.656, 843.3511, 2039.267, 664.5927, 100.1613, 203.8978, 1720.43, 311.2321, 832.0327, 1296.952
168.9, 797.9073, 1340.462, 998.5947, 1660.46, 1181.879, 2340.55, 797.3712, 1921.826, 760.8162, 92.49805, 190.0742, 1662.208, 297.4434, 1188.958, 1595.491
169, 766.8835, 1275.353, 948.5856, 1574.183, 1118.958, 2264.227, 835.9997, 1956.296, 705.0016, 85.42108, 177.1879, 1579.155, 284.2656, 1118.28, 1802.735
169.1, 851.5504, 1385.722, 996.2072, 1533.024, 1059.388, 2237.359, 869.3339, 2012.238, 653.2817, 78.88557, 245.3413, 1500.251, 271.6716, 1083.42, 1885.801
169.2, 827.2657, 1318.416, 983.7274, 1691.198, 1002.988, 2222.399, 821.9374, 1972.351, 605.3561, 72.85007, 228.708, 1693.642, 283.0564, 1317.058, 2018.894
169.3, 780.0553, 1254.378, 934.4629, 1603.323, 949.5911, 2095.571, 777.1251, 1934.991, 560.9463, 67.27636, 213.2025, 1640.364, 270.516, 1478.932, 2117.473
169.4, 773.3314, 1193.451, 887.6655, 1682.555, 931.1553, 2162.162, 836.3672, 2378.602, 519.7945, 62.12909, 237.6617, 1558.402, 258.5312, 1548.542, 2112.368
169.5, 774.712, 1282.39, 843.2117, 1595.13, 903.1744, 2057.812, 790.7681, 2284.436, 481.6617, 57.37563, 243.6488, 1480.536, 247.0774, 1456.488, 2060.743
169.6, 730.5007, 1282.255, 905.2226, 1541.396, 935.6815, 1972.104, 747.655, 2278.343, 446.3263, 52.98585, 392.2786, 1571.527, 236.131, 1369.907, 1960.69
169.7, 688.8125, 1364.778, 935.0179, 1660.673, 885.8678, 1990.308, 706.8926, 2147.133, 413.5832, 48.93193, 365.6836, 1758.691, 225.6695, 1288.472, 2121.619
169.8, 649.5034, 1298.488, 888.1927, 1574.384, 902.9872, 1876.725, 668.3525, 2238.838, 383.2421, 45.18818, 340.8916, 1748.901, 289.6259, 1211.879, 2018.61
169.9, 612.4375, 1235.419, 843.7125, 1510.529, 854.9141, 1769.625, 631.9136, 2109.904, 355.127, 41.73086, 317.7804, 1661.516, 276.7944, 1139.838, 2011.973
170, 577.4869, 1175.412, 891.4951, 1432.042, 835.4872, 1795.256, 597.4614, 2182.395, 329.0743, 38.53806, 296.2361, 1578.498, 264.5314, 1072.08, 1914.287
170.1, 544.5309, 1118.321, 869.2725, 1486.325, 883.3328, 1816.723, 564.8876, 2134.396, 304.933, 35.58953, 276.1524, 1584.892, 252.8118, 1008.35, 2114.97
170.2, 549.4485, 1064.002, 825.7397, 1556.777, 887.0767, 1855.756, 534.0897, 2088.632, 282.5627, 32.8666, 257.4303, 1663.1, 241.6113, 948.4082, 2012.284
170.3, 518.0927, 1012.322, 945.5246, 1562.971, 893.4044, 1834.398, 941.2548, 2118.762, 261.8335, 30.35199, 239.9774, 1580.003, 230.9071, 892.0298, 1914.584
170.4, 601.2407, 1282.541, 898.1732, 1490.409, 845.8414, 2685.081, 996.3481, 2107.887, 242.625, 28.02978, 223.7079, 1501.057, 220.6771, 839.0028, 1998.205
170.5, 566.9291, 1220.246, 853.1932, 1412.967, 800.8107, 2862.255, 942.0267, 1986.494, 224.8257, 25.88524, 208.5413, 1646.756, 210.9003, 1150.756, 2042.26
170.6, 534.5756, 1160.977, 810.4657, 1339.55, 758.1772, 2827.77, 930.8036, 2179.989, 588.9847, 23.90477, 194.403, 1599.019, 201.5567, 1219.385, 1943.104
170.7, 504.0685, 1104.586, 769.878, 1307.74, 717.8135, 2720.276, 880.0558, 2075.123, 718.5123, 22.07583, 181.2232, 1519.124, 192.627, 1301.329, 1905.121
170.8, 475.3023, 1081.706, 793.7635, 1239.79, 679.5987, 2619.654, 832.0748, 2059.267, 665.8012, 20.38682, 168.9369, 1443.22, 184.0929, 1251.171, 2092.176
170.9, 448.1777, 1071.712, 754.0123, 1175.371, 643.4183, 2629.345, 966.0516, 1940.674, 616.9571, 18.82704, 157.4836, 1371.109, 175.937, 1176.794, 2043.644
171, 422.6011, 1230.152, 716.2517, 1184.947, 778.6525, 2479.293, 913.3821, 1828.911, 571.6962, 17.38659, 146.8068, 1394.911, 386.4947, 1214.63, 1944.421
171.1, 398.4841, 1170.402, 698.3443, 1146.766, 746.0496, 2514.486, 863.5841, 1831.27, 550.904, 16.05636, 136.8539, 1325.213, 380.5819, 1224.61, 1934.977
171.2, 424.9331, 1113.554, 699.9576, 1102.853, 706.3315, 2370.989, 816.5012, 1852.688, 610.9961, 14.82789, 127.5757, 1393.42, 363.7208, 1208.356, 1911.564
171.3, 400.683, 1059.467, 739.3383, 1090.988, 668.728, 2346.768, 771.9852, 1869.121, 1209.34, 13.69342, 118.9265, 1436.098, 347.6067, 1831.82, 1923.279
171.4, 377.8169, 1008.007, 702.3126, 1034.3, 633.1263, 2337.131, 959.4148, 2049.714, 1604.391, 12.64575, 110.8638, 1364.343, 332.2065, 2068.926, 1882.121
171.5, 477.954, 959.0463, 774.7123, 994.8636, 599.42, 2218.761, 1496.852, 1931.672, 1560.305, 11.67823, 103.3476, 1296.173, 317.4886, 1945.938, 1790.74
171.6, 450.6782, 959.4166, 738.9097, 943.1706, 567.5082, 2141.185, 1741.288, 1820.427, 1497.026, 10.78473, 96.34103, 1231.409, 358.1098, 2016.911, 1922.224
171.7, 424.9589, 912.8163, 701.9055, 1031.584, 537.2953, 2138.254, 2117.113, 1715.589, 1536.001, 9.959599, 89.80946, 1213.01, 342.2443, 2077.196, 1944.322
171.8, 460.2801, 905.6443, 697.3269, 977.9832, 508.6908, 2054.95, 2168.714, 1818.737, 1423.318, 9.197596, 83.72072, 1152.401, 327.0816, 1953.716, 1849.921
171.9, 434.0128, 861.6558, 662.4052, 1040.965, 510.4773, 1994.093, 2050.474, 1713.996, 1656.665, 189.6059, 78.04476, 1279.185, 312.5908, 2096.885, 1760.103
172, 425.0971, 819.8038, 631.4941, 986.8769, 483.3006, 1943.06, 1972.09, 1669.023, 2678.462, 988.6476, 72.75362, 1215.27, 298.7419, 2312.383, 2004.144
172.1, 400.8376, 779.9847, 599.8692, 935.5989, 521.4927, 2011.318, 1994.434, 1627.491, 2832.585, 1692.447, 67.82119, 1154.548, 425.6742, 2174.923, 1906.838
172.2, 377.9626, 830.0453, 621.3221, 886.9853, 493.7296, 1949.364, 2041.738, 1654.364, 2646.288, 1578.411, 63.22316, 1160.283, 406.8153, 2045.634, 1879.117
172.3, 356.3931, 789.7288, 694.3622, 1684.826, 467.4445, 1842.003, 1930.421, 1559.09, 2783.927, 1755.297, 58.93687, 1235.294, 388.792, 2021.066, 1787.882
172.4, 336.0544, 751.3704, 659.5889, 2466.38, 442.5587, 1869.442, 1825.174, 1557.022, 2579.694, 1626.627, 54.94117, 1173.572, 371.5671, 1900.923, 1863.482
172.5, 316.8765, 714.8752, 685.6458, 2503.819, 418.9979, 1762.757, 1860.069, 1611.335, 2577.238, 1623.693, 51.21636, 1268.044, 355.1054, 1787.922, 1773.006
172.6, 298.793, 680.1526, 651.309, 2373.721, 396.6913, 1842.662, 1823.34, 1518.538, 2396.628, 1569.339, 47.74408, 1271.349, 383.5507, 1681.639, 1765.307
172.7, 281.7415, 647.1165, 735.4496, 2250.383, 454.0367, 1799.292, 1723.93, 1431.086, 2314.47, 1449.27, 44.50721, 1207.826, 366.5581, 1704.239, 1877.703
172.8, 265.6631, 662.1727, 698.6187, 2295.862, 429.8647, 1696.61, 1761.878, 1348.67, 2184.017, 1357.419, 41.48978, 1147.476, 350.3183, 1722.09, 1893.556
172.9, 294.6695, 630.0099, 663.6322, 2176.569, 411.3424, 1634.57, 1665.819, 1271, 2086.419, 1301.782, 38.67693, 1090.142, 334.7979, 1619.72, 1833.174
173, 320.1422, 599.4094, 630.3978, 2063.475, 434.7108, 1541.288, 1658.803, 1197.804, 2014.263, 1355.69, 36.05478, 1035.673, 340.6364, 1523.435, 1744.17
173.1, 301.8723, 610.0209, 598.8278, 2161.811, 411.5677, 1570.926, 1671.87, 1238.608, 2068.371, 1251.967, 33.6104, 983.9247, 579.4183, 1432.874, 1739.816
173.2, 284.6451, 580.3913, 568.8389, 2049.484, 452.3263, 1484.966, 1580.719, 1201.388, 1916.632, 1187.813, 31.33174, 934.7624, 553.748, 1440.669, 1655.344
173.3, 268.4009, 552.2008, 540.3517, 1942.993, 428.2454, 1447.585, 1543.625, 1467.685, 1940.574, 1096.934, 29.20756, 1105.777, 529.215, 1355.028, 1751.411
173.4, 290.9309, 525.3796, 513.2912, 2034.754, 424.7959, 1364.974, 1573.007, 1899.895, 1820.631, 1071.68, 27.2274, 1050.526, 610.0983, 1352.066, 1765.192
173.5, 274.3281, 499.8611, 487.5858, 1963.227, 402.1806, 1454.433, 1487.246, 1876.393, 1708.522, 1022.56, 25.38148, 998.0362, 712.2917, 1271.692, 1728.143
173.6, 258.6727, 475.5821, 514.3527, 1861.218, 380.7694, 1371.432, 1406.161, 1768.332, 1703.58, 944.3246, 23.66071, 1049.94, 742.1519, 1307.622, 1735.243
173.7, 316.5066, 452.4823, 524.3681, 1792.532, 403.0358, 1293.167, 1372.174, 1666.494, 1578.603, 996.5724, 22.0566, 997.4795, 813.1927, 1259.085, 1746.869
173.8, 399.7526, 430.5045, 510.1235, 1861.999, 381.579, 1245.816, 1297.362, 1570.521, 1462.794, 934.1396, 20.56125, 947.64, 802.1687, 1184.239, 1727.739
173.9, 376.9395, 409.5943, 484.5768, 1765.25, 395.314, 1183.836, 1297.199, 1576.825, 1388.032, 862.6692, 19.16727, 951.4166, 1008.555, 1230.148, 1643.853
174, 401.1297, 389.6996, 483.8813, 1673.528, 374.2683, 1258.094, 1226.475, 1780.749, 1286.204, 796.6669, 17.8678, 903.8785, 963.8719, 1524.996, 1564.041
174.1, 378.238, 370.7713, 459.6488, 1816.283, 359.4527, 1204.058, 1159.608, 2088.016, 1358.478, 745.8206, 16.65643, 912.7827, 921.169, 1545.152, 1488.103
174.2, 356.6527, 352.7624, 447.4756, 1950.962, 340.3162, 1135.345, 1096.385, 2059.61, 1323.134, 688.7583, 15.52719, 867.175, 880.358, 1453.3, 1415.853
174.3, 336.2993, 335.6282, 470.6893, 1979.27, 322.1985, 1249.395, 1085.346, 2012.883, 1226.067, 702.3478, 14.4745, 941.5412, 841.355, 1366.908, 1521.085
174.4, 317.1074, 319.3262, 447.1174, 1966.215, 305.0453, 1307.511, 1026.172, 1979.326, 1186.644, 662.4357, 13.49318, 894.4966, 804.08, 1285.652, 1447.233
174.5, 299.0107, 303.816, 449.1977, 1864.05, 288.8054, 1232.894, 970.225, 1865.337, 1099.59, 613.3298, 12.5784, 849.8027, 1008.862, 1209.226, 1376.967
174.6, 281.9467, 395.8006, 426.7021, 1767.194, 328.7438, 1210.142, 917.3279, 1757.912, 1083.813, 566.4043, 11.72563, 807.3419, 964.1655, 1137.343, 1310.112
174.7, 265.8566, 376.576, 405.3331, 1805.529, 311.2422, 1141.082, 953.1863, 1798.23, 1045.452, 527.9471, 10.93067, 767.0026, 921.4496, 1069.734, 1402.659
174.8, 250.6847, 395.667, 396.2927, 1804.404, 555.1386, 1201.591, 1039.501, 1694.671, 968.756, 487.5542, 10.18961, 728.679, 880.6261, 1006.143, 1379.837
174.9, 236.3786, 376.4489, 428.9139, 1710.647, 716.0648, 1133.018, 982.8268, 1597.075, 1010.617, 560.6011, 9.498796, 692.2701, 841.6113, 1199.142, 1312.843
175, 222.889, 358.1642, 407.4341, 1653.346, 776.6664, 1068.359, 929.2427, 1571.102, 985.7071, 590.8043, 8.854813, 976.4122, 829.3943, 1127.859, 1249.102
175.1, 210.1691, 370.9879, 387.0301, 1672.873, 829.0968, 1051.971, 981.8956, 1480.623, 1464.829, 545.6022, 8.254489, 927.6252, 792.6492, 1060.813, 1364.896
175.2, 198.1752, 352.9684, 367.6478, 1585.951, 784.9575, 1200.778, 928.3622, 1395.354, 1483.94, 571.8791, 7.694865, 881.276, 757.532, 997.7524, 1406.446
175.3, 186.8658, 425.5808, 355.6551, 1503.545, 743.168, 1132.252, 968.7585, 1410.395, 1547.221, 528.1249, 7.173182, 837.2426, 871.8576, 938.4407, 1338.16
175.4, 176.2017, 404.9097, 337.8441, 1467.71, 703.6033, 1067.636, 1025.197, 1329.171, 1491.49, 542.7842, 6.686867, 795.4094, 840.7278, 882.6548, 1325.701
175.5, 166.1462, 385.2426, 320.925, 1494.903, 708.0936, 1053.724, 969.3026, 1252.624, 1382.072, 501.2561, 6.233522, 755.6663, 859.791, 830.1851, 1335.338
175.6, 156.6646, 366.5308, 390.9012, 1504.852, 670.3962, 993.5897, 1037.026, 1180.486, 1343.224, 462.9053, 5.810912, 717.9091, 948.4889, 780.8344, 1270.505
175.7, 147.7241, 348.7279, 371.3251, 1542.792, 994.0977, 993.346, 1086.136, 1195.058, 1299.773, 427.4886, 5.416954, 682.0384, 1003.718, 734.4175, 1239.687
175.8, 139.2937, 331.7896, 352.7293, 1526.431, 1009.675, 982.7205, 1070.86, 1126.235, 1204.419, 394.7817, 5.049705, 647.96, 959.2495, 690.7598, 1271.588
175.9, 131.3445, 315.6741, 335.0648, 1525.924, 1135.251, 986.1353, 1089.776, 1061.376, 1116.062, 364.5772, 4.707353, 615.5844, 1035.036, 649.6974, 1333.681
176, 123.849, 300.3413, 318.2849, 1513.432, 1087.122, 929.8586, 1030.361, 1161.473, 1168.108, 336.6836, 4.388212, 584.8264, 989.1801, 611.0759, 1268.928
176.1, 116.7812, 285.7533, 302.3454, 1528.84, 1052.4, 975.6102, 1010.185, 1637.753, 1082.414, 310.9242, 4.090708, 555.6052, 1027.868, 574.7503, 1207.319
176.2, 110.1167, 271.8738, 287.2041, 1449.402, 996.3721, 919.9341, 955.1094, 1704.296, 1003.007, 287.1355, 3.813373, 527.8441, 982.3297, 540.5841, 1263.256
176.3, 103.8325, 258.6685, 272.8211, 1374.091, 943.3273, 867.4354, 903.0364, 1783.15, 929.4249, 265.167, 3.55484, 501.4701, 986.6639, 852.6465, 1201.923
176.4, 97.90703, 246.1046, 259.1584, 1631.513, 907.6596, 817.9326, 853.8024, 1959.134, 861.241, 244.8792, 3.313835, 476.4139, 1058.048, 801.9607, 1143.567
176.5, 92.31967, 234.1509, 246.1798, 1546.74, 893.7606, 771.2548, 807.2527, 1846.308, 862.6091, 226.1436, 3.08917, 452.6096, 1011.172, 754.2879, 1088.044
176.6, 87.05117, 222.7778, 233.8513, 1510.938, 846.1787, 727.2408, 818.7091, 1739.979, 799.3269, 208.8415, 2.879735, 429.9948, 966.3738, 709.449, 1035.217
176.7, 82.08334, 211.9572, 222.1401, 1685.868, 801.1299, 685.7386, 774.0728, 1639.774, 740.6872, 192.8632, 2.6845, 408.5099, 923.5601, 667.2756, 1134.889
176.8, 77.399, 201.6621, 211.0155, 1598.27, 830.2307, 646.6049, 791.7761, 1674.135, 752.9954, 178.1073, 2.502501, 388.0985, 1090.527, 627.6092, 1079.787
176.9, 72.98199, 191.8671, 200.4479, 1561.495, 834.2965, 609.7044, 804.9407, 1643.101, 710.9483, 164.4804, 2.33284, 368.7069, 1042.213, 590.3008, 1065.477
177, 68.81706, 182.5478, 263.1504, 1509.96, 789.8804, 574.9098, 761.055, 1570.211, 692.0281, 151.8961, 2.174683, 350.2843, 996.0394, 555.2101, 1013.746
177.1, 64.88981, 173.6812, 249.972, 1460.97, 904.6133, 542.1008, 719.562, 1654.315, 650.7083, 140.2746, 2.027247, 332.7822, 951.9114, 522.2055, 1164.915
177.2, 61.18668, 165.2452, 237.4535, 1604.081, 866.2075, 511.1642, 680.3311, 1559.043, 617.696, 129.5423, 1.889807, 316.1545, 1008.072, 491.1628, 1179.491
177.3, 57.69487, 157.219, 225.562, 1520.733, 955.2277, 481.9931, 767.673, 1469.258, 673.0042, 119.6311, 1.761685, 300.3577, 983.9705, 461.9655, 1122.225
177.4, 54.40234, 149.5826, 214.266, 1441.716, 904.3734, 454.4867, 753.9685, 1384.644, 623.6317, 110.4782, 1.64225, 285.3502, 984.1564, 434.5038, 1101.36
177.5, 51.29771, 142.3172, 203.5356, 1409.563, 856.2265, 428.5501, 712.8618, 1390.829, 577.8812, 102.0256, 1.530911, 271.0925, 968.8866, 408.6746, 1047.887
177.6, 48.37025, 135.4046, 193.3427, 1374.574, 810.6428, 404.0936, 673.9963, 1527.469, 607.3153, 94.21964, 1.427121, 257.5472, 1240.403, 384.3808, 1092.224
177.7, 45.60986, 128.8278, 183.6602, 1303.151, 786.1235, 381.0328, 662.1733, 1439.502, 562.7618, 87.01096, 1.330368, 244.6788, 1185.449, 361.5312, 1039.194
177.8, 43.007, 122.5704, 174.4626, 1324.47, 896.3104, 359.288, 699.4294, 1486.498, 521.4768, 80.3538, 1.240174, 232.4533, 1132.929, 340.0398, 988.739
177.9, 40.55267, 116.617, 165.7256, 1316.58, 890.2653, 338.7841, 661.2962, 1400.891, 483.2206, 74.20598, 1.156095, 220.8386, 1082.737, 319.826, 940.7336
178, 38.23841, 110.9527, 157.4261, 1258.734, 859.3755, 319.4504, 625.2421, 1459.82, 447.7708, 68.52852, 1.077716, 209.8043, 1034.767, 300.8139, 1014.858
178.1, 36.05622, 105.5636, 149.5423, 1259.148, 854.6509, 301.22, 591.1536, 1405.743, 414.9217, 63.28544, 1.00465, 199.3213, 1221.193, 282.9319, 1077.511
178.2, 33.99857, 100.4362, 186.2946, 1193.723, 1061.286, 413.807, 658.2165, 1410.184, 384.4825, 58.44351, 0.9365389, 189.3622, 1361.083, 266.1129, 1025.195
178.3, 32.05834, 95.55785, 176.9651, 1131.697, 1892.838, 560.0217, 622.3303, 1328.972, 356.2763, 53.97203, 0.873045, 179.9006, 1300.782, 250.2937, 975.4199
178.4, 30.22883, 90.91646, 168.1028, 1196.904, 2289.916, 528.0624, 588.4006, 1252.437, 330.1394, 49.84267, 0.8138558, 170.9118, 1243.153, 235.4149, 928.0612
178.5, 28.50373, 86.5005, 159.6843, 1158.866, 2344.382, 497.9269, 556.3207, 1180.309, 305.9199, 46.02923, 0.7586794, 162.3721, 1249.327, 221.4206, 883.0019
178.6, 26.87708, 82.29904, 151.6874, 1098.652, 2219.572, 469.5112, 689.555, 1235.991, 283.4772, 42.50756, 0.7072438, 154.2591, 1248.294, 208.2582, 840.1303
178.7, 25.34326, 78.30165, 144.091, 1239.778, 2167.494, 442.7172, 803.246, 1164.81, 262.6809, 39.25533, 0.6592953, 146.5514, 1351.324, 195.8782, 799.3402
178.8, 23.89697, 74.49842, 136.875, 1307.708, 2221.047, 417.4522, 795.69, 1097.729, 394.031, 179.9986, 0.6145976, 139.2289, 1291.455, 184.2342, 760.5306
178.9, 22.53322, 70.87992, 172.2381, 1239.76, 2127.276, 393.629, 752.3087, 1143.547, 1238.827, 1032.621, 0.5729301, 132.2723, 1234.239, 553.8725, 884.6334
179, 21.2473, 67.43717, 179.5358, 1175.342, 2248.039, 371.1654, 711.2925, 1161.348, 2104.23, 1583.844, 0.5340875, 125.6632, 1179.558, 520.9474, 841.6826
179.1, 20.03476, 64.16164, 170.5448, 1211.932, 2128.358, 349.9837, 672.5125, 1094.466, 2167.321, 1462.665, 0.4978784, 119.3844, 1127.3, 489.9795, 800.8171
179.2, 18.89141, 61.04522, 162.004, 1148.96, 2049.856, 330.0109, 781.7133, 1031.436, 2249.641, 1488.917, 0.4641241, 113.4193, 1129.719, 460.8525, 862.3704
179.3, 17.81332, 58.08015, 153.8909, 1108.062, 1940.726, 311.1778, 840.5694, 972.0359, 2123.139, 1375.001, 0.4326582, 107.7523, 1228.723, 433.457, 820.5005
179.4, 16.79675, 55.25911, 146.1841, 1153.594, 1880.337, 293.4195, 1119.126, 1051.14, 1967.382, 1269.801, 0.4033256, 102.3684, 1299.433, 407.69, 780.6635
179.5, 15.83819, 52.57509, 156.582, 1182.859, 1786.777, 276.6746, 1204.458, 990.6046, 1987.028, 1312.956, 0.3759816, 97.25347, 1241.864, 383.4547, 848.5093
179.6, 14.93434, 50.02144, 148.7405, 1121.398, 1780.595, 260.8853, 1191.7, 933.5559, 1931.431, 1212.502, 0.3504914, 92.39415, 1349.433, 360.6601, 844.9049
179.7, 14.08206, 47.59182, 141.2916, 1063.13, 1685.8, 245.9971, 1126.728, 879.7927, 1878.807, 1157.05, 0.3267294, 87.77763, 1475.618, 339.2206, 839.9696
179.8, 13.27843, 45.28021, 134.2158, 1106.636, 1596.052, 231.9586, 1137.147, 829.1256, 1786.239, 1161.697, 0.3045783, 83.39177, 1410.243, 319.0555, 799.1873
179.9, 12.52066, 43.08088, 127.4944, 1049.135, 1744.26, 218.7212, 1091.704, 781.3765, 1754.26, 1072.816, 0.283929, 79.22506, 1465.617, 300.0891, 760.3851
180, 11.80613, 40.98838, 126.4404, 994.6221, 1817.512, 206.2392, 1032.184, 736.3772, 1667.408, 990.7355, 0.2646797, 75.26654, 1400.685, 282.2502, 914.6248
180.1, 11.13237, 38.99751, 127.5427, 1122.098, 1755.745, 194.4695, 1046.324, 1125.348, 1611.94, 999.1187, 0.2467354, 71.50581, 1714.701, 265.4718, 918.3409
180.2, 10.49707, 37.10334, 121.1554, 1104.855, 1662.273, 183.3716, 989.278, 2009.546, 1587.557, 1047.781, 0.2300076, 67.93299, 1691.952, 249.6908, 873.7535
180.3, 9.898026, 35.30118, 115.088, 1047.447, 1815.83, 172.9069, 935.3421, 2213.44, 1549.453, 1615.49, 0.214414, 64.53869, 1616.992, 648.8085, 869.0945
180.4, 9.333165, 33.58654, 109.3245, 999.5032, 1719.159, 163.0395, 951.928, 2136.816, 1543.953, 2144.92, 0.1998775, 61.31398, 1568.481, 1153.727, 826.8981
180.5, 8.80054, 31.95519, 103.8496, 947.5692, 1627.634, 153.7351, 900.0284, 2400.429, 1518.495, 2399.676, 0.1863266, 58.2504, 1638.055, 1666.506, 1208.698
180.6, 8.298311, 30.40308, 98.64883, 1031.246, 1540.983, 144.9618, 904.1608, 2510.181, 1407.096, 2654.334, 0.1736943, 55.33989, 1565.484, 1727.135, 1150.014
180.7, 7.824743, 28.92636, 93.70855, 1060.128, 1599.899, 136.6891, 854.8655, 2365.62, 1335.761, 2465.652, 0.1619185, 52.5748, 1565.184, 1674.477, 1094.178
180.8, 7.378201, 27.52136, 118.2157, 1005.044, 1514.724, 128.8885, 808.2579, 2229.385, 1291.468, 2326.257, 0.150941, 49.94788, 1495.841, 1658.925, 1041.053
180.9, 6.957142, 26.18461, 112.2955, 952.8222, 1528.913, 121.5331, 764.1913, 2278.579, 1196.724, 2357.184, 0.1407078, 47.45221, 1429.57, 1560.309, 990.5081
181, 6.560112, 24.91278, 106.6718, 977.6245, 1511.092, 114.5975, 722.5273, 2259.527, 1172.444, 2295.891, 0.1311683, 45.08123, 1520.127, 1722.597, 942.4169
181.1, 6.18574, 23.70273, 101.3298, 926.8272, 1430.645, 108.0576, 781.7245, 2129.401, 1086.432, 2143.956, 0.1222756, 42.82873, 1452.78, 1620.197, 896.6606
181.2, 5.832732, 22.55145, 110.59, 966.0788, 1378.24, 101.891, 1002.541, 2006.769, 1006.73, 2061.412, 0.1139857, 40.68877, 1435.233, 1523.884, 853.1259
181.3, 5.499869, 21.45609, 105.0517, 915.8815, 1414.135, 96.07626, 1615.782, 1891.2, 950.9006, 2004.141, 0.1062579, 38.65574, 1371.647, 1433.296, 811.7048
181.4, 5.186003, 20.41394, 99.7908, 919.0715, 1338.849, 90.59338, 1527.689, 1782.286, 918.2474, 1952.43, 0.09905404, 36.72428, 1310.879, 1348.093, 772.2949
181.5, 4.890048, 19.4224, 94.79333, 910.0235, 1309.261, 85.4234, 1444.399, 1679.645, 850.8835, 1816.675, 0.09233854, 34.88934, 1394.516, 1267.955, 734.7983
181.6, 4.610983, 18.47902, 90.04613, 1031.458, 1280.04, 80.54846, 1496.111, 1671.401, 905.8383, 1677.682, 0.08607833, 33.14607, 1332.734, 1192.581, 699.1223
181.7, 4.347843, 17.58147, 85.53667, 977.8641, 1271.309, 75.95172, 1648.885, 1575.145, 839.3848, 1570.006, 0.08024254, 31.48991, 1273.689, 1462.941, 665.1785
181.8, 4.09972, 16.72751, 81.25304, 977.0495, 1226.453, 71.61731, 1631.161, 1484.433, 777.8063, 1504.683, 0.07480239, 29.9165, 1217.26, 1375.976, 632.8826
181.9, 3.865758, 15.91503, 77.18394, 1057.34, 1161.159, 67.53025, 1568.7, 1501.04, 720.7454, 1476.212, 0.06973106, 28.42171, 1163.332, 1294.18, 602.1548
