 , C000, C002, C003, C005, C006, C007, C009, C011, C012, C014, C015, C016, C017, C019, C023, C025, C028, C029, C030, C031, C033, C034, C035, C036, C037, C039, C042, C043, C046, C048, C050, C051, C053, C054, C058, C062, C063, C065, C066, C067, C069, C076, C077, C078, C085, C093, C098, C126
354.2, 447.9239, 366.7247, 471.6552, 588.6342, 63.73207, 474.8597, 202.9153, 688.1622, 826.9132, 1086.124, 1599.819, 268.9086, 2162.241, 599.574, 4409.191, 500.671, 380.233, 322.3296, 228.2697, 1701.154, 3061.869, 15.54072, 1265.67, 769.2845, 545.614, 1876.551, 210.9871, 395.2766, 878.6125, 15.90578, 186.6936, 689.8832, 0.008975806, 187.8965, 1005.148, 466.976, 3194.85, 601.1746, 20.9292, 691.2096, 1519.52, 1722.752, 542.7986, 2048.964, 965.2657, 1194.367, 1303.427, 854.8232
354.3, 425.3324, 349.2686, 450.4063, 562.2334, 60.56432, 448.502, 193.8752, 718.5039, 790.085, 1076.791, 1574.062, 288.8162, 2141.747, 606.6364, 4623.751, 508.3528, 364.3424, 307.0606, 218.5922, 1623.399, 2986.851, 14.79914, 1210.085, 777.4022, 522.6052, 1844.72, 201.5242, 379.1909, 840.877, 15.17274, 179.0992, 656.7025, 0.008610067, 180.0521, 958.3781, 447.0248, 3094.399, 576.0461, 19.95113, 767.468, 1488.936, 1726.884, 519.3431, 2048.305, 974.2293, 1197.405, 1249.475, 926.2833
354.4, 476.8324, 332.6435, 430.1147, 537.0167, 57.55402, 423.6072, 212.2112, 685.9546, 817.6866, 1145.501, 1505.664, 305.7808, 2085.622, 578.8596, 4662.62, 485.9744, 349.1159, 292.5149, 209.325, 1549.199, 3155.702, 14.09294, 1156.942, 739.426, 500.5666, 1882.844, 253.8723, 363.7598, 853.301, 14.47347, 171.8138, 625.1176, 0.008259231, 172.5352, 932.291, 427.926, 3263.112, 625.4765, 19.01877, 735.1528, 1474.601, 1731.549, 588.2736, 2008.286, 1008.295, 1220.721, 1384.22, 918.9553
354.5, 498.5047, 316.8097, 410.7373, 512.9309, 54.69334, 400.0943, 243.3225, 749.8662, 781.2693, 1096.443, 1601.229, 325.31, 2089.431, 620.3762, 4680.907, 464.5812, 427.3203, 278.6583, 223.3129, 1543.403, 3041.461, 13.42044, 1106.132, 703.305, 479.4574, 1796.453, 242.486, 348.9566, 816.6526, 13.80644, 164.8247, 595.0518, 0.007922691, 165.3321, 921.8834, 409.6432, 3275.181, 599.3323, 18.12998, 782.85, 1440.325, 1658.028, 562.8529, 2020.071, 965.1829, 1204.188, 1357.546, 928.2363
354.6, 473.3621, 301.7296, 392.2329, 489.9254, 51.97486, 377.8865, 232.4822, 715.8961, 782.9133, 1049.486, 1531.651, 332.3552, 1990.453, 636.3602, 4604.67, 444.1297, 409.4618, 265.458, 241.9572, 1545.395, 3073.265, 12.78003, 1214.521, 668.9485, 459.2384, 1714.026, 231.6104, 334.7559, 814.527, 13.17014, 158.1199, 566.4321, 300.5963, 158.4297, 915.7971, 535.9926, 3277.043, 574.2808, 17.28272, 749.8872, 1476.147, 1587.629, 698.852, 1954.326, 988.7781, 1358.417, 1361.885, 885.0879
354.7, 449.4876, 287.3673, 374.5622, 585.3745, 49.39149, 356.9114, 248.0654, 761.4304, 748.0447, 1033.466, 1591.981, 393.7383, 1896.162, 607.2224, 4468.38, 424.5785, 392.3497, 252.8831, 231.6995, 1559.576, 3073.721, 12.17018, 1161.183, 765.9172, 439.872, 1700.994, 296.5514, 321.1331, 841.0166, 12.56317, 151.6879, 539.1889, 288.3479, 151.8155, 873.1844, 513.0927, 3297.439, 638.6779, 16.47506, 764.0544, 1499.847, 1691.074, 668.653, 2068.385, 1014.463, 1299.945, 1349.717, 843.9452
354.8, 527.1896, 357.7079, 357.6875, 559.1199, 46.93652, 374.6398, 248.9377, 726.9365, 714.729, 1035.566, 1522.805, 375.6279, 1882.397, 579.4188, 4388.916, 473.6124, 375.9527, 240.9038, 221.8766, 1488.293, 3061.715, 11.58943, 1110.187, 728.502, 421.3224, 1622.946, 320.1956, 308.0647, 804.8958, 11.98418, 145.5175, 513.256, 276.5985, 145.4774, 947.3286, 491.1712, 3290.85, 611.9818, 15.70515, 731.883, 1435.956, 1700.161, 639.759, 2034.398, 1021.862, 1243.99, 1308.746, 827.8368
354.9, 500.6003, 340.681, 341.5731, 534.0428, 44.60358, 353.8448, 237.8472, 741.1666, 682.8971, 991.2162, 1489.044, 358.3505, 1945.761, 687.8, 4386.419, 541.5292, 360.2409, 347.3865, 212.4701, 1438.942, 3029.851, 11.0364, 1061.43, 692.9146, 403.555, 1575.72, 305.8347, 596.698, 770.3264, 11.43187, 139.5981, 488.5703, 265.3279, 139.4039, 903.2488, 470.1863, 3277.858, 586.4017, 14.97121, 701.0662, 1374.787, 1680.429, 612.1135, 2031.898, 978.1696, 1292.99, 1379.791, 823.0445
355, 583.5875, 324.4647, 394.5275, 510.0904, 42.3866, 364.9326, 227.2508, 707.5906, 792.2321, 976.9612, 1458.594, 341.8677, 1853.588, 656.3069, 4193.726, 517.6904, 345.1858, 330.9306, 203.4625, 1450.95, 3006.213, 10.50975, 1168.61, 659.0657, 386.5368, 1578.975, 292.1178, 572.4155, 737.2416, 10.90501, 133.9195, 465.072, 254.5166, 133.584, 861.22, 496.9742, 3370.15, 561.8907, 14.27157, 681.4963, 1384.794, 1735.759, 585.6627, 1988.205, 1014.384, 1349.088, 1356.221, 784.7858
355.1, 554.1536, 309.0202, 454.7197, 607.7684, 40.2798, 344.6765, 240.1178, 718.8638, 756.9485, 972.5955, 1412.58, 326.1432, 1886.247, 669.4213, 4028.778, 494.901, 389.3658, 358.8681, 222.9179, 1481.515, 2995.954, 10.00824, 1117.288, 626.8702, 370.2363, 1533.353, 279.0162, 549.1212, 772.79, 10.40243, 128.4719, 442.7038, 244.1458, 496.993, 853.8036, 475.7413, 3279.515, 573.4426, 13.60463, 685.27, 1451.813, 1662.059, 560.3549, 2017.51, 1040.067, 1391.712, 1330.17, 841.9988
355.2, 588.7704, 294.3109, 434.2338, 580.5094, 38.27773, 391.3872, 261.159, 756.4471, 723.2363, 957.1402, 1398.858, 311.1418, 1871.686, 638.7697, 4010.72, 473.1148, 373.0935, 341.8683, 213.4673, 1413.8, 2907.344, 9.530659, 1068.22, 596.2476, 354.6233, 1477.63, 266.5022, 526.7748, 783.1548, 9.923016, 199.0296, 421.4114, 234.1975, 683.7068, 892.0467, 481.9826, 3289.149, 549.4734, 12.96885, 656.4159, 1389.969, 1591.489, 536.1407, 1934.325, 1056.888, 1354.874, 1275.112, 802.8591
355.3, 559.0751, 361.4237, 414.6708, 667.2991, 36.37516, 389.4425, 267.8817, 749.5355, 691.0255, 916.1492, 1412.034, 403.4567, 1833.428, 609.5215, 3869.133, 452.2877, 357.5013, 325.6737, 204.4173, 1369.238, 3002.501, 9.075867, 1021.307, 567.1208, 339.6686, 1485.283, 254.5494, 505.3379, 799.4531, 9.465695, 190.9335, 401.1432, 224.6546, 920.9168, 908.6647, 461.3903, 3269.582, 584.6073, 12.36279, 682.1849, 1498.988, 1664.123, 512.9728, 1998.274, 1080.835, 1390.697, 1398.14, 765.5388
355.4, 530.8776, 344.22, 395.9892, 668.9966, 34.56717, 367.8259, 293.3913, 715.5803, 660.2493, 876.9136, 1350.676, 384.8992, 1798.71, 664.603, 4067.169, 432.3773, 409.6843, 310.2463, 226.7911, 1331.514, 2983.013, 8.642776, 976.4539, 539.4169, 325.3445, 1417.133, 243.1327, 484.7733, 765.1174, 9.029452, 183.1666, 381.8497, 215.5006, 882.4698, 866.3839, 481.2771, 3271.606, 560.1714, 11.78504, 653.4607, 1435.134, 1635.844, 490.8061, 1925.924, 1034.621, 1330.836, 1340.269, 729.9533
355.5, 637.1364, 327.8352, 378.1492, 638.9914, 32.84903, 364.0959, 280.3204, 683.1634, 655.9189, 921.5916, 1291.985, 367.1953, 1786.296, 659.0854, 4237.254, 413.3435, 392.5628, 337.073, 217.1763, 1351.165, 2930.115, 8.230352, 933.5707, 687.0356, 311.6246, 1352.111, 383.6634, 465.0455, 732.2564, 8.613314, 175.7157, 363.4842, 206.7196, 845.628, 922.5533, 460.7149, 3132.196, 619.1407, 11.2343, 668.8011, 1417.214, 1666.903, 469.5972, 1846.516, 990.3834, 1273.551, 1312.219, 696.022
355.6, 605.0017, 312.2303, 361.113, 637.8831, 31.2163, 366.3708, 267.8318, 746.959, 648.3411, 882.123, 1235.845, 350.3058, 1763.371, 628.907, 4259.992, 477.8098, 376.1569, 321.1056, 207.9691, 1339.785, 2957.238, 7.837609, 892.5709, 653.4739, 298.4832, 1290.071, 366.4558, 446.1206, 700.8068, 8.216353, 168.5679, 346.002, 198.2963, 810.3242, 946.0519, 473.0404, 3203.138, 627.675, 10.7093, 640.6404, 1456.682, 1693.567, 449.3048, 1819.376, 1054.35, 1376.455, 1334.346, 663.6679
355.7, 611.1407, 297.3682, 344.8442, 688.9969, 29.66472, 357.6137, 255.8995, 733.8485, 628.9293, 844.3447, 1233.074, 334.1931, 1802.008, 693.588, 4172.432, 501.1596, 398.6119, 348.231, 199.1523, 1312.308, 2832.712, 7.463607, 983.9119, 621.5516, 285.896, 1264.178, 350.0201, 427.9658, 769.6705, 7.837688, 161.7109, 329.3606, 190.2163, 776.4943, 965.6018, 452.8301, 3166.409, 633.2361, 10.20883, 613.6655, 1394.63, 1684.024, 429.8893, 1744.361, 1009.269, 1364.666, 1279.114, 632.8177
355.8, 763.6241, 283.2135, 329.3084, 658.0947, 28.19026, 355.5835, 244.4989, 700.604, 666.2245, 859.4661, 1179.493, 332.912, 1716.644, 661.8298, 4085.342, 479.0979, 381.9532, 451.7311, 206.077, 1252.326, 2947.26, 7.107452, 962.7213, 591.1887, 273.8396, 1206.173, 334.3215, 410.5498, 736.614, 7.476474, 189.5251, 313.5196, 256.6843, 744.0768, 969.6492, 433.4833, 3031.481, 606.7676, 9.731745, 667.2919, 1402.921, 1652.2, 411.3128, 1711.787, 1030.668, 1305.925, 1226.169, 603.4017
355.9, 929.8151, 295.2003, 314.4725, 628.5784, 26.78908, 335.8463, 233.6062, 694.5743, 687.6231, 892.855, 1207.794, 357.6257, 1704.772, 631.5258, 4028.292, 458.0074, 365.9907, 430.3323, 197.3404, 1232.368, 3078.927, 6.768293, 920.4412, 562.3091, 262.2916, 1307.465, 319.327, 393.8426, 761.8386, 7.131907, 181.8155, 298.4405, 246.2251, 811.5992, 924.5308, 414.963, 3032.413, 635.922, 9.276958, 711.4796, 1383.005, 1687.054, 578.9785, 1773.375, 1103.151, 1304.18, 1235.224, 575.353
356, 882.9189, 426.2472, 378.1989, 600.386, 25.45755, 349.7914, 223.1987, 663.109, 735.4926, 854.6171, 1186.683, 393.9413, 1713.346, 602.6094, 4024.373, 525.536, 485.2328, 409.9471, 188.9742, 1275.673, 3050.187, 6.445318, 880.018, 534.8402, 251.2306, 1247.474, 305.005, 377.8152, 832.6036, 6.803221, 174.4196, 284.0867, 343.0822, 777.7161, 983.9866, 475.14, 3056.662, 609.3412, 8.843424, 681.5219, 1410.266, 1615.422, 553.9595, 1700.257, 1055.983, 1248.043, 1184.096, 651.9105
356.1, 1041.393, 405.9579, 405.5255, 688.9253, 24.19221, 388.759, 213.255, 706.1335, 702.7359, 899.8089, 1172.668, 375.8215, 1711.165, 575.017, 3917.924, 502.4012, 464.954, 587.8646, 202.0328, 1217.366, 2962.683, 6.137754, 960.72, 508.7132, 240.6361, 1278.696, 291.3254, 362.4401, 796.8442, 6.489682, 167.3245, 270.4232, 329.1025, 745.2475, 938.2011, 454.84, 3111.535, 621.3167, 8.43015, 675.6754, 1350.191, 1679.824, 530.0217, 1724.234, 1010.832, 1237.31, 1135.084, 621.6069
356.2, 1231.168, 386.6343, 387.2559, 658.0263, 22.98975, 367.1804, 300.0328, 674.1446, 799.3814, 944.571, 1121.712, 358.5352, 1662.616, 548.688, 3822.249, 480.2849, 445.5228, 560.017, 200.9778, 1161.724, 3050.637, 5.844868, 949.6886, 483.8625, 230.4883, 1338.952, 278.2593, 347.6907, 762.6205, 257.3237, 160.5181, 257.4169, 315.6925, 787.5311, 894.546, 435.4073, 2978.945, 760.544, 8.03619, 713.7833, 1292.675, 1678.515, 626.7665, 1675.683, 1160.452, 1184.051, 1106.957, 684.6228
356.3, 1295.089, 368.2306, 369.8094, 691.6133, 21.84707, 374.1792, 286.666, 643.6048, 861.5321, 904.1183, 1072.97, 378.6105, 1725.233, 666.4945, 3793.907, 459.1421, 426.9036, 533.4885, 202.5388, 1235.472, 3166.151, 5.565957, 907.9809, 460.2257, 220.7685, 1353.637, 265.7792, 333.5415, 1020.643, 245.4645, 240.2846, 245.0361, 302.8289, 929.2432, 881.8084, 486.336, 2935.641, 728.7541, 7.66064, 683.7286, 1277.912, 1619.513, 650.9338, 1660.505, 1110.834, 1289.021, 1061.138, 766.761
356.4, 1229.77, 350.7029, 353.1488, 806.011, 20.76118, 353.4098, 273.8947, 614.4485, 823.162, 865.398, 1065.969, 446.2625, 1726.623, 683.1454, 3657.798, 438.9301, 409.0625, 508.2168, 210.3221, 1229.537, 3175.366, 5.300356, 868.1049, 437.7437, 211.4585, 1320.439, 253.8589, 319.9681, 976.8079, 234.1518, 230.5102, 233.2508, 437.6268, 890.4486, 840.7773, 465.5577, 3016.121, 698.293, 7.302641, 676.5892, 1223.475, 1664.736, 622.8054, 1592.041, 1163.003, 1257.432, 1017.215, 756.426
356.5, 1231.715, 334.0095, 337.2389, 769.8606, 19.72926, 333.7933, 261.6924, 586.613, 786.5009, 828.3359, 1019.649, 425.7361, 1658.937, 721.6768, 3549.529, 419.6078, 391.967, 484.1422, 201.4055, 1238.469, 3328.171, 5.047429, 890.2391, 416.3598, 202.5412, 1259.853, 242.4732, 306.9471, 934.855, 285.3908, 221.1335, 222.0323, 419.7947, 892.4419, 871.1042, 445.6671, 3045.963, 747.9033, 6.961372, 705.6494, 1216.742, 1642.149, 595.8926, 1630.409, 1113.276, 1250.202, 1007.457, 721.264
356.6, 1292.1, 318.1107, 322.0457, 773.1987, 18.74863, 315.2656, 250.0337, 560.0386, 797.2032, 862.5502, 989.1343, 406.1539, 1620.823, 688.6325, 3625.211, 401.1361, 375.586, 461.208, 192.8669, 1223.525, 3212.56, 4.806571, 913.926, 396.0206, 193.9999, 1355.65, 231.5981, 294.4559, 894.704, 272.2381, 212.1382, 211.3534, 402.6893, 924.393, 871.1287, 426.6263, 2973.59, 716.6417, 6.636051, 690.0688, 1164.911, 1671.818, 570.1427, 1620.918, 1065.675, 1341.025, 980.6094, 687.7366
356.7, 1289.087, 302.9686, 373.1819, 738.52, 17.81675, 297.7664, 238.8944, 534.668, 761.6981, 825.6102, 1045.913, 387.4724, 1544.043, 657.1013, 3534.684, 383.4776, 359.8896, 439.3603, 211.2717, 1181.087, 3124.735, 4.577207, 873.7889, 376.675, 185.8188, 1293.448, 221.2108, 282.4731, 931.8161, 259.6915, 203.5088, 201.1881, 386.2808, 885.8009, 830.5945, 408.399, 2950.894, 686.6869, 6.325933, 661.0126, 1285.179, 1600.833, 545.5056, 1581.281, 1127.146, 1296.706, 1027.476, 735.8041
356.8, 1224.071, 288.5474, 356.3694, 705.3966, 16.93118, 281.2384, 228.2513, 622.0154, 743.2607, 790.2521, 1000.465, 369.6502, 1569.424, 627.0137, 3438.17, 366.5964, 344.8492, 418.5475, 202.3148, 1155.723, 3142.802, 4.358788, 835.4146, 358.2744, 177.9827, 1410.921, 211.2894, 270.9779, 938.0554, 247.7232, 195.2304, 191.5117, 370.541, 944.8455, 791.9464, 390.9504, 2926.216, 688.1462, 6.030308, 633.1799, 1230.432, 1681.875, 601.5735, 1662.446, 1078.952, 1386.257, 1055.18, 718.4148
356.9, 1209.289, 274.8126, 340.3143, 673.7589, 16.08963, 330.2775, 218.0825, 593.8372, 841.757, 756.4083, 990.7123, 352.6477, 1495.078, 641.7357, 3441.521, 350.4583, 330.4373, 398.7206, 246.6984, 1283.09, 3112.122, 4.150792, 848.8958, 535.9933, 170.4771, 1346.183, 201.813, 259.9506, 950.8687, 236.3064, 187.2888, 182.3008, 355.4425, 905.3995, 818.5975, 407.7968, 2843.833, 659.3825, 5.748497, 614.806, 1178.018, 1610.463, 575.5781, 1604.932, 1166.786, 1349.797, 1079.211, 771.1327
357, 1148.297, 261.7315, 416.548, 643.5401, 15.28991, 387.4787, 208.3666, 614.3351, 804.2676, 724.0139, 1054.627, 336.4273, 1615.555, 612.3517, 3290.336, 335.0307, 316.6277, 379.8329, 236.2397, 1224.444, 3055.539, 3.95272, 811.6146, 509.81, 163.288, 1284.416, 192.7616, 249.3719, 910.0298, 300.9977, 179.6702, 173.5328, 452.8321, 867.6004, 780.5076, 439.5875, 2769.582, 734.1263, 5.479857, 599.0082, 1127.837, 1542.083, 550.7061, 1617.945, 1116.898, 1389.503, 1034.54, 769.0207
357.1, 1178.353, 249.2731, 397.7818, 741.8441, 145.4347, 365.9712, 199.0836, 635.772, 768.4479, 693.0068, 1008.8, 381.1122, 1582.508, 584.3132, 3145.793, 320.2822, 303.3953, 361.8399, 226.2243, 1168.479, 3178.526, 3.764101, 859.4626, 484.9057, 156.402, 1331.29, 184.1161, 239.2238, 870.945, 287.1257, 172.3616, 165.1865, 434.3804, 945.8562, 744.1901, 447.1695, 2651.563, 747.2156, 5.223771, 668.8835, 1262.371, 1582.874, 625.9792, 1659.445, 1186.693, 1418.756, 1129.056, 733.2733
357.2, 1171.523, 237.4078, 379.8611, 745.6788, 138.206, 345.6574, 236.1393, 643.5516, 734.2236, 663.3277, 1038.162, 363.5825, 1606.347, 619.1891, 3289.881, 306.183, 290.7159, 344.6993, 216.6335, 1221.247, 3173.423, 3.584482, 882.0158, 461.218, 149.8065, 1303.209, 175.8584, 229.4886, 887.4171, 273.893, 165.3502, 157.2417, 490.6889, 946.4551, 762.5864, 455.0207, 2672.334, 715.9828, 4.979652, 745.2976, 1208.596, 1573.921, 662.1652, 1591.025, 1135.953, 1413.945, 1082.322, 699.1876
357.3, 1176.416, 226.1072, 362.7477, 712.2343, 131.3366, 326.4712, 225.619, 641.832, 768.2606, 634.9196, 1101.158, 370.1945, 1743.928, 639.7382, 3244.556, 292.7044, 278.5663, 328.3706, 263.5108, 1165.427, 3085.688, 3.413435, 866.0321, 438.6875, 143.489, 1289.287, 167.9711, 220.1497, 849.3035, 261.2702, 158.6241, 149.679, 470.6947, 906.9419, 727.1028, 452.7336, 2558.46, 772.3752, 4.746941, 776.829, 1197.326, 1522.865, 633.5515, 1563.829, 1087.383, 1353.083, 1037.522, 666.6864
357.4, 1232.863, 215.3445, 346.4053, 680.2899, 124.8086, 308.35, 254.7025, 612.756, 755.5413, 607.7281, 1129.037, 413.9565, 1810.295, 610.4457, 3186.916, 279.8192, 266.9245, 312.8155, 252.3392, 1159.249, 3132.101, 3.25055, 827.9984, 417.2575, 137.438, 1230.131, 160.4375, 211.1907, 868.8474, 249.2291, 152.1715, 142.48, 451.5153, 869.0784, 713.8613, 433.3909, 2516.479, 740.0908, 4.525105, 791.3922, 1146.322, 1634.26, 606.1743, 1534.291, 1234.613, 1294.84, 1159.15, 714.8763
357.5, 1240.562, 205.0942, 385.8494, 676.683, 118.6051, 291.2346, 243.3552, 617.8177, 721.8918, 688.092, 1150.178, 394.9161, 1780.24, 582.4945, 3254.54, 418.4351, 507.2615, 419.4219, 241.6413, 1127.686, 3109.729, 3.095437, 837.0307, 396.8745, 131.6422, 1250.05, 153.2418, 202.5964, 870.4222, 237.7429, 145.9814, 135.6272, 652.6143, 832.7956, 739.0278, 495.1643, 2409.246, 709.1558, 4.313637, 758.0697, 1191.688, 1564.87, 665.8156, 1601.143, 1181.824, 1334.329, 1111.17, 752.1202
357.6, 1177.993, 195.3317, 368.4662, 646.3331, 112.7099, 275.0692, 232.5135, 671.5831, 775.5939, 658.6234, 1239.526, 376.7515, 1770.422, 555.8231, 3149.623, 591.3898, 486.0621, 399.5536, 231.397, 1094.308, 3261.236, 2.947726, 934.1187, 377.4871, 467.4934, 1192.693, 146.3688, 194.3517, 833.0385, 226.7861, 140.0432, 129.1041, 626.0221, 798.0275, 704.6403, 560.853, 2370.698, 748.1251, 4.112051, 967.4969, 1140.924, 1634.709, 706.2902, 1535.126, 1131.292, 1382.874, 1065.177, 810.112
357.7, 1118.58, 186.034, 437.4241, 730.1351, 107.1077, 296.363, 222.1547, 641.1593, 741.0513, 744.3156, 1185.664, 359.4224, 1775.772, 530.373, 3046.529, 565.356, 465.7487, 455.6986, 294.0127, 1173.428, 3298.656, 2.807064, 994.5602, 359.0468, 447.7789, 1137.968, 139.8041, 186.4426, 860.6662, 273.6832, 134.3465, 122.8947, 731.6295, 830.6586, 770.2287, 668.9838, 2433.393, 716.8543, 3.919885, 1047.767, 1131.307, 1676.023, 868.8225, 1471.831, 1197.808, 1323.349, 1021.087, 834.0209
357.8, 1355.776, 177.1788, 482.3916, 737.2949, 101.784, 299.1386, 233.958, 612.1138, 708.0471, 712.4391, 1134.144, 342.8904, 1754.248, 506.0881, 3082.437, 540.4683, 446.2842, 434.1118, 426.6434, 1176.488, 3222.712, 2.673114, 950.8819, 341.5073, 428.8958, 1085.755, 133.5338, 178.8554, 867.2322, 261.07, 128.8815, 116.9839, 701.8177, 818.3152, 734.3895, 640.402, 2379.701, 686.8906, 3.7367, 1003.65, 1131.28, 1850.124, 831.2787, 1508.775, 1194.091, 1266.387, 978.822, 817.7838
357.9, 1287.396, 168.7451, 460.659, 724.5914, 96.72495, 282.5345, 223.5349, 584.384, 733.5423, 702.1281, 1084.862, 327.1187, 1748.812, 482.9153, 3013.648, 516.6762, 427.6332, 413.5476, 408.5559, 1122.714, 3212.181, 2.545556, 909.1218, 324.8246, 410.8091, 1070.148, 127.5447, 171.5769, 829.9855, 276.5933, 123.6388, 111.3574, 673.2206, 848.0398, 772.8387, 613.0413, 2555.437, 658.1794, 3.562075, 1043.602, 1186.009, 1798.833, 795.3572, 1446.566, 1226.724, 1366.417, 1016.245, 832.2786
358, 1222.465, 160.7128, 489.3484, 692.0928, 91.91731, 266.8521, 231.065, 557.9105, 727.1644, 714.9843, 1120.883, 368.4161, 1665.968, 460.8034, 2917.106, 493.9315, 409.7616, 471.0918, 443.3268, 1071.398, 3189.495, 2.424085, 869.1956, 308.9569, 393.485, 1043.081, 121.8243, 164.5947, 865.1865, 358.1375, 118.6094, 106.0016, 645.7888, 852.6176, 736.8781, 635.5579, 2487.909, 630.6682, 3.395611, 1078.974, 1135.487, 1782.671, 760.988, 1430.955, 1174.272, 1307.601, 974.1808, 819.4357
358.1, 1309.962, 153.0629, 467.3024, 661.0517, 87.34864, 252.0401, 220.7708, 629.6536, 721.6978, 684.3639, 1072.177, 351.4704, 1681.558, 439.704, 2947.301, 472.188, 392.637, 517.9152, 424.532, 1051.215, 3158.109, 2.30841, 980.9193, 293.8643, 376.8915, 1091.984, 116.3604, 157.8965, 828.0276, 341.6321, 113.7846, 100.9033, 619.4747, 876.919, 726.5717, 608.4041, 2487.158, 604.307, 3.236926, 1033.542, 1087.117, 1835.636, 728.104, 1496.616, 1124.063, 1313.299, 933.8575, 794.438
358.2, 1293.748, 145.7772, 517.458, 706.4863, 83.00705, 238.0502, 210.9352, 684.4096, 739.2332, 655.0549, 1048.124, 335.3041, 1650.129, 506.3192, 2817.827, 451.4016, 376.228, 493.3811, 406.534, 1076.738, 3147.208, 2.198256, 937.84, 452.793, 360.9977, 1076.86, 111.1416, 151.4709, 792.4647, 325.8874, 109.1561, 96.05022, 594.2328, 840.3089, 720.0537, 582.4105, 2381.174, 639.7328, 3.085657, 1048.595, 1040.808, 1757.696, 696.6409, 1434.909, 1206.641, 1256.769, 1011.369, 786.6868
358.3, 1228.496, 138.8382, 494.1457, 674.7996, 78.88125, 265.4094, 228.4475, 681.8444, 726.1188, 697.3531, 1108.382, 319.8814, 1571.96, 514.949, 2727.125, 431.5303, 360.5047, 568.6631, 389.299, 1105.802, 3014.682, 2.093357, 896.6526, 430.674, 345.7743, 1167.825, 106.1568, 145.3069, 758.4291, 310.8683, 104.7158, 91.43057, 570.0195, 805.2272, 686.5491, 557.5275, 2401.315, 612.9927, 2.941457, 1004.442, 996.4711, 1785.032, 666.5375, 1451.08, 1155.048, 1390.805, 969.5061, 750.1182
358.4, 1166.536, 132.2295, 471.8836, 716.3781, 74.96052, 250.6775, 218.2699, 718.5351, 693.7797, 667.4879, 1118.669, 350.0596, 1537.431, 529.456, 2691.246, 412.5338, 345.4386, 541.7252, 486.3284, 1405.52, 3091.85, 1.993465, 988.4365, 583.893, 331.1927, 1114.241, 101.3956, 139.3936, 725.8554, 296.5414, 100.4561, 87.03311, 546.7928, 841.0095, 654.6036, 629.8059, 2359.835, 673.9939, 2.803996, 1036.065, 1099.938, 1856.991, 637.7349, 1459.225, 1105.661, 1365.712, 1041.684, 761.5438
358.5, 1107.7, 125.9354, 450.6244, 684.2479, 71.23466, 236.7633, 208.5457, 970.8771, 662.8808, 638.9017, 1109.918, 333.9582, 1564.754, 505.2131, 2625.661, 394.3735, 331.0021, 516.0632, 465.7106, 1421.273, 2961.656, 1.898339, 945.027, 555.3698, 317.2262, 1164.282, 96.84797, 133.7211, 694.6807, 282.8747, 96.36976, 82.84715, 524.5126, 805.8986, 664.3644, 602.8979, 2259.277, 645.8217, 2.672959, 1038.346, 1053.083, 1881.193, 610.1769, 1399.06, 1058.386, 1306.926, 998.5668, 826.4716
358.6, 1202.474, 119.9409, 430.323, 697.5196, 67.694, 223.6214, 199.2548, 1509.564, 695.9226, 655.0903, 1155.876, 363.0573, 1518.352, 543.213, 2510.317, 377.0127, 317.1689, 491.6169, 515.5134, 1409.125, 2927.349, 1.807752, 903.524, 528.2399, 623.2429, 1110.861, 92.50429, 128.2793, 664.8448, 269.838, 92.44961, 78.86252, 503.1402, 772.2534, 633.4511, 616.4118, 2447.698, 618.8271, 2.548045, 1121.998, 1008.224, 1922.578, 583.8098, 1438.922, 1216.334, 1492.259, 957.2341, 788.0536
358.7, 1141.826, 114.2318, 410.9362, 666.2351, 64.32932, 211.209, 190.3777, 1584.836, 697.3569, 638.7526, 1105.65, 346.3581, 1533.208, 518.3402, 2554.434, 360.4161, 303.9139, 468.3287, 512.4886, 1403.918, 3041.528, 1.721488, 863.8438, 502.4353, 596.9603, 1059.891, 88.35542, 123.059, 699.4012, 257.402, 88.68893, 75.06953, 482.6386, 870.8466, 643.2987, 658.35, 2493.293, 592.9608, 2.428969, 1074.755, 965.275, 1840.947, 558.582, 1379.594, 1164.327, 1527.872, 1039.075, 751.4215
358.8, 1209.564, 108.7943, 448.5582, 636.3538, 61.13189, 254.4783, 220.6563, 1568.517, 666.2988, 655.9202, 1057.606, 330.427, 1535.606, 494.6063, 2442.219, 344.5501, 291.2128, 446.1436, 563.6284, 1377.113, 2923.895, 1.639341, 825.9061, 477.8913, 571.7861, 1078.21, 84.39264, 118.0512, 763.5267, 245.5392, 85.08122, 71.45898, 462.9725, 890.3995, 613.3656, 630.2225, 2627.318, 568.1757, 2.315458, 1042.105, 924.1559, 1821.237, 534.4443, 1425.117, 1114.543, 1462.106, 996.0653, 716.4922
358.9, 1181.688, 103.6157, 483.7111, 607.8127, 58.09338, 240.3532, 272.9659, 1520.776, 636.6238, 806.731, 1103.249, 315.2286, 1509.178, 471.9592, 2410.572, 329.3826, 279.0424, 425.0095, 563.5372, 1406.879, 2817.858, 1.561113, 789.6346, 454.5462, 547.6736, 1067.847, 80.60758, 113.2471, 730.7341, 234.223, 81.62027, 68.02207, 444.1077, 853.2266, 709.2748, 603.2968, 2720.728, 583.4913, 2.207251, 1005.394, 979.6982, 1828.609, 511.3498, 1366.358, 1066.888, 1424.254, 954.8361, 683.1866
