 , C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C014, C015, C016, C020, C021, C024, C025, C026, C027, C028, C029, C034, C035, C036, C038, C040, C042, C044, C045, C047, C048, C049, C054, C057, C059, C060, C062, C067, C079, C080, C082, C083, C088, C091, C093, C110
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
4.8, 460.7806, 378.5824, 417.1215, 1350.589, 437.1899, 5002.381, 157.9306, 330.6945, 270.8112, 84.70796, 0, 244.4934, 2.235174e-08, -1.907349e-06, 488.0475, 263.5607, 1155.764, 565.1265, 208.1298, 200.9368, 506.2473, 478.9054, 223.2466, 23.31332, 774.537, -1.144409e-05, 87.4463, 0, 545.2227, 620.6315, 733.3567, 355.0934, 2039.182, 5309.748, 1473.046, -7.629395e-06, 623.5871, 498.5168, 1248.083, 0, 1685.029, 268.9876, 85.4386, 721.447, 188.9057, 607.3557, 2869.763
4.9, 496.3641, 362.2245, 541.7512, 1455.027, 414.5887, 4921.111, 151.1971, 314.4433, 259.1851, 88.02015, 0, 233.8069, 1.862645e-08, -1.907349e-06, 461.2011, 252.2594, 1104.465, 541.1176, 198.7851, 192.4539, 484.4283, 458.6715, 213.86, 22.34155, 776.03, -1.525879e-05, 82.76505, 0, 546.454, 591.6331, 697.998, 339.2303, 2020.573, 5361.401, 1443.317, -7.629395e-06, 594.7104, 477.6653, 1188.812, 0, 1692.495, 257.6246, 81.64835, 810.9413, 180.6479, 612.0237, 2915.365
5, 496.0465, 434.7108, 517.1909, 1449.415, 441.8704, 4849.587, 144.7507, 298.9907, 248.0581, 84.4644, 4.768372e-07, 223.5875, 2.235174e-08, -1.907349e-06, 531.9364, 241.4427, 1055.442, 518.1287, 189.8599, 184.3292, 463.5497, 439.2925, 204.868, 21.41027, 737.8915, -1.144409e-05, 78.33442, 0, 524.1122, 563.9895, 664.3442, 324.0759, 1995.88, 5401.927, 1452.865, -7.629395e-06, 567.171, 457.6859, 1227.08, 0, 1620.182, 246.7417, 78.02623, 777.1486, 172.7512, 641.2794, 2923.12
5.1, 471.5833, 415.9278, 520.6679, 1385.223, 455.5755, 4680.53, 296.5324, 343.1781, 237.4087, 84.04988, 0, 213.8148, 1.862645e-08, -1.907349e-06, 502.6758, 231.0898, 1008.596, 496.1164, 181.3354, 176.5474, 443.5709, 484.867, 196.254, 20.51781, 825.3046, -1.144409e-05, 74.14096, 0, 571.9861, 537.6376, 632.313, 309.5984, 1914.447, 5473.144, 1393.631, -7.629395e-06, 540.9067, 524.4115, 1168.806, 0, 1755.091, 236.3185, 312.045, 828.5637, 165.1996, 614.9382, 2895.844
5.2, 576.9342, 464.0528, 497.0633, 1358.395, 432.0238, 5087.351, 283.8895, 383.1449, 227.2166, 111.0884, -4.768372e-07, 204.4693, 1.862645e-08, -1.907349e-06, 475.0248, 319.8318, 963.8285, 575.9247, 173.1937, 169.0942, 424.4532, 464.3813, 188.0023, 19.66257, 784.7445, -1.144409e-05, 70.172, 0, 548.6005, 512.5171, 601.8261, 295.7677, 1836.337, 5420.922, 1415.593, -7.629395e-06, 569.6532, 502.4769, 1113.299, 0, 1680.104, 226.3356, 325.181, 819.9549, 157.9781, 589.6791, 2994.98
5.3, 548.482, 444.002, 529.4548, 1367.701, 409.6896, 5636.21, 271.7856, 364.3161, 217.462, 106.6007, -4.768372e-07, 255.8798, 1.862645e-08, -1.907349e-06, 448.8948, 306.1177, 1096.188, 551.457, 165.4176, 295.6127, 406.1595, 444.7611, 180.0975, 18.84296, 746.1778, -1.144409e-05, 66.4155, 0, 526.1709, 488.5701, 572.8092, 282.5549, 1897.566, 5431.1, 1415.51, -7.629395e-06, 637.3239, 481.4598, 1119.169, 0, 1608.321, 216.7744, 310.7552, 844.3673, 151.0723, 699.7258, 3063.323
5.4, 521.4329, 424.8174, 542.4626, 1367.791, 418.6089, 5694.583, 260.1978, 376.9182, 208.1262, 103.3887, -4.768372e-07, 244.6957, 1.490116e-08, -2.384186e-06, 424.2022, 292.9916, 1047.533, 581.0594, 157.9906, 352.4525, 388.6542, 464.2893, 308.4142, 18.05753, 709.5064, -1.144409e-05, 62.86009, 0, 622.4683, 465.7421, 545.1913, 269.9323, 1860.046, 5284.799, 1357.798, -7.629395e-06, 672.0038, 461.3218, 1066.019, 0, 1668.836, 207.6171, 331.4699, 809.1817, 144.4684, 670.9839, 3072.448
5.5, 576.4196, 462.118, 576.6372, 1307.215, 437.2903, 5902.829, 249.104, 358.3954, 263.2572, 99.21208, -4.768372e-07, 234.0003, 1.490116e-08, -1.907349e-06, 545.5332, 304.1554, 1001.038, 556.3736, 150.897, 337.5732, 371.9034, 444.673, 295.4466, 17.30483, 713.4982, -1.144409e-05, 59.49502, 0, 597.0186, 443.9808, 518.905, 257.8736, 1875.904, 5228.702, 1511.936, -7.629395e-06, 726.4579, 442.0261, 1108.313, 0, 1642.216, 198.8467, 340.2184, 830.1462, 138.1532, 643.4226, 3128.962
5.6, 612.0402, 479.0351, 550.4952, 1329.149, 479.5012, 5721.417, 238.4832, 340.7829, 251.9554, 101.1566, 0, 223.7725, 1.490116e-08, -2.384186e-06, 540.4998, 291.1134, 1108.587, 578.9546, 144.1219, 323.322, 355.8745, 495.0298, 283.0242, 16.5835, 710.7893, -1.144409e-05, 56.31009, 0, 653.7431, 423.2362, 493.8861, 246.3536, 1915.596, 5187.728, 1450.293, 0, 692.8176, 508.6682, 1126.879, 0, 1703.616, 190.4467, 325.1255, 795.5532, 132.114, 616.9934, 3150.789
5.7, 581.8567, 458.3369, 633.623, 1329.471, 454.7126, 5572.645, 228.3153, 324.0358, 241.1388, 121.128, -4.768372e-07, 213.9917, 1.303852e-08, -2.384186e-06, 510.7682, 335.188, 1059.381, 678.5131, 137.651, 309.6724, 340.5365, 499.7533, 271.1241, 15.89224, 675.8572, -1.144409e-05, 53.29566, 0, 627.0148, 403.4609, 470.0735, 235.3483, 1837.439, 5184.148, 1391.163, 0, 660.735, 487.3921, 1073.363, 0, 1712.161, 182.4016, 363.3023, 855.6691, 126.3389, 591.6498, 3195.452
5.8, 597.1663, 516.6627, 604.8976, 1270.591, 431.2055, 5878.696, 218.5808, 339.3233, 230.7865, 116.2348, -2.384186e-07, 204.6384, 1.303852e-08, -1.907349e-06, 510.4908, 320.8154, 1098.044, 649.6871, 131.4707, 296.5991, 325.8595, 478.6386, 259.7243, 15.2298, 642.6417, -7.629395e-06, 50.4426, 0, 601.3792, 554.5687, 447.409, 224.8346, 1881.445, 5143.967, 1616.4, 0, 812.7679, 467.0059, 1055.284, 0, 1639.008, 174.6964, 347.1854, 906.8882, 120.8161, 567.3472, 3171.417
5.9, 627.2594, 576.918, 577.4744, 1312.29, 408.9136, 5884.758, 209.2614, 357.7486, 220.8786, 111.5393, -4.768372e-07, 301.8018, 1.117587e-08, -1.907349e-06, 588.6078, 307.059, 1072.464, 622.0856, 125.5679, 284.0777, 311.8151, 537.9271, 248.8039, 14.59497, 673.9413, -9.536743e-06, 47.74227, 0, 640.4666, 528.657, 557.5297, 214.7905, 1804.681, 5154.405, 1581.056, 0, 775.1308, 485.2389, 1080.473, 0, 1623.213, 167.3166, 331.7834, 869.0972, 115.5348, 544.0429, 3385.993
6, 625.6198, 551.9905, 551.2945, 1254.171, 387.7742, 5819.919, 200.3394, 405.5112, 211.3961, 107.0334, -2.384186e-07, 288.6104, 1.117587e-08, -1.907349e-06, 611.5762, 325.5603, 1113.038, 595.6568, 119.93, 363.6882, 298.376, 545.0415, 238.3426, 13.9866, 640.82, -9.536743e-06, 45.18649, 0, 614.2811, 529.2188, 530.6486, 205.1952, 1922.274, 5107.673, 1635.492, 7.629395e-06, 739.2365, 532.9216, 1029.161, 0, 1717.079, 160.2486, 317.0648, 911.2241, 110.4844, 521.6959, 3381.56
6.1, 737.0329, 528.14, 602.9805, 1253.042, 367.7276, 5633.917, 191.7977, 385.5833, 202.3207, 102.7096, -2.384186e-07, 275.9956, 1.303852e-08, -1.430511e-06, 673.4445, 311.6005, 1198.209, 570.3508, 114.5453, 348.3345, 285.5162, 535.6328, 228.3212, 13.40359, 609.3265, -9.536743e-06, 145.5815, 0, 589.1662, 670.5317, 563.4946, 196.0285, 1962.776, 5238.312, 1629.321, 0, 705.0044, 510.631, 1104.281, 0, 1798.775, 153.4792, 432.3453, 1002.861, 105.6547, 594.3633, 3475.807
6.2, 700.6852, 547.4962, 575.6442, 1360.126, 426.0306, 5579.021, 243.0574, 391.4713, 193.6349, 98.5604, -4.768372e-07, 263.9322, 1.303852e-08, -1.430511e-06, 636.3998, 298.2393, 1271.379, 546.12, 109.4024, 333.629, 273.2106, 569.765, 218.7211, 12.84489, 661.7438, -7.629395e-06, 164.303, 0, 565.0781, 639.2017, 536.3258, 187.2713, 1941.259, 5087.459, 1698.02, 0, 672.3575, 545.5367, 1051.839, 0, 1721.922, 146.9957, 413.1655, 961.0704, 101.0362, 652.3877, 3486.081
6.3, 666.1301, 523.8399, 549.5473, 1343.521, 404.0063, 5383.175, 335.9818, 372.2333, 236.7979, 94.57886, -2.384186e-07, 314.5688, 9.313226e-09, -9.536743e-07, 624.9526, 285.451, 1281.051, 522.9186, 104.4904, 319.5443, 261.4353, 576.8078, 209.5247, 12.30947, 629.2219, -5.722046e-06, 155.5074, 0, 574.4049, 609.3356, 553.6241, 178.9053, 2045.723, 5124.68, 1659.826, 0, 716.8641, 522.7186, 1024.623, 0, 1818.24, 640.0983, 394.8365, 1013.342, 96.61953, 625.5902, 3533.472
6.4, 633.2791, 545.4651, 524.6335, 1364.404, 383.1206, 5391.7, 377.4303, 418.8396, 249.9881, 90.75815, -2.384186e-07, 375.3994, 9.313226e-09, -9.536743e-07, 590.5755, 273.211, 1224.19, 500.7028, 99.79891, 306.0542, 250.1676, 552.4376, 200.715, 11.79638, 598.2985, -7.629395e-06, 226.9029, 0, 628.798, 663.2287, 526.9313, 170.9131, 2015.341, 5100.789, 1758.792, 0, 683.6679, 560.2996, 1029.79, 0, 1803.864, 613.0583, 377.3207, 971.1153, 92.39594, 599.8935, 3596.304
6.5, 681.9898, 537.6765, 500.8492, 1303.977, 404.7873, 5505.1, 361.3382, 398.2567, 317.2115, 130.6042, -2.384186e-07, 358.9912, 9.313226e-09, -9.536743e-07, 684.1158, 393.9882, 1169.854, 479.4308, 95.31808, 293.1337, 239.3855, 654.5078, 192.2757, 11.30466, 591.0042, -5.722046e-06, 214.7561, 0, 603.0896, 682.1313, 501.5254, 163.2779, 2093.638, 5061.43, 1687.084, 0, 652.009, 568.4163, 1045.267, 0, 1756.096, 587.1608, 360.5818, 1006.568, 88.35699, 575.2523, 3716.649
6.6, 648.3566, 514.4445, 478.1431, 1353.278, 383.8611, 5682.873, 345.9323, 378.6853, 343.5507, 165.0353, -2.384186e-07, 343.3002, 9.313226e-09, -9.536743e-07, 695.7601, 438.8745, 1169.917, 459.0626, 91.03843, 280.7585, 229.0681, 626.8547, 184.1912, 10.83345, 581.9713, -5.722046e-06, 203.2597, 0, 725.8121, 669.3044, 477.3445, 155.9838, 2055.254, 4978.477, 1720.137, 0, 668.7598, 617.8206, 1014.789, 0, 1894.366, 562.3571, 344.5856, 964.6233, 84.49459, 551.6233, 3777.265
6.7, 616.3821, 502.6026, 456.4663, 1293.344, 364.0168, 5476.095, 331.1831, 411.894, 328.8018, 158.3684, -2.384186e-07, 328.295, 1.117587e-08, -9.536743e-07, 818.92, 420.0558, 1223.113, 439.5597, 86.95094, 268.9059, 219.1954, 672.0439, 176.4467, 10.38187, 589.0016, -3.814697e-06, 192.3786, 0, 696.1372, 695.8024, 454.3294, 149.0155, 2182.564, 5171.313, 1733.938, 0, 637.7913, 591.979, 1021.255, 0, 1813.429, 538.6012, 329.299, 924.4265, 80.80103, 528.9649, 3828.659
6.8, 616.5896, 604.1536, 435.7724, 1406.067, 404.8172, 5552.441, 317.0628, 415.3479, 332.3087, 156.7319, -2.384186e-07, 379.5358, 9.313226e-09, -9.536743e-07, 899.0432, 402.0441, 1223.989, 420.8854, 83.04696, 257.5536, 209.7481, 674.6351, 169.0277, 9.949123, 606.25, -3.814697e-06, 182.0801, 0, 711.7451, 663.2917, 484.0262, 142.3585, 2093.515, 5046.283, 1694.658, 3.814697e-06, 608.2568, 567.2183, 1015.196, 0, 1985.239, 515.8489, 314.6905, 885.9047, 77.26893, 632.6778, 3844.272
6.9, 586.1817, 578.0493, 416.0166, 1384.972, 412.9106, 5421.765, 303.5446, 412.4052, 329.4801, 150.4004, -4.768372e-07, 362.9468, 7.450581e-09, -9.536743e-07, 849.5889, 467.444, 1169.662, 536.069, 79.31826, 309.6886, 200.7081, 701.7502, 161.9208, 9.534409, 612.8562, -3.814697e-06, 172.3328, 0, 682.6454, 662.3834, 460.689, 135.9989, 2008.099, 5181.479, 1752.064, 3.814697e-06, 638.0923, 543.4933, 988.5322, 0, 1943.156, 494.0577, 300.7301, 942.8311, 73.89123, 606.6899, 3838.484
7, 704.1293, 553.0729, 397.1564, 1363.867, 391.5646, 5204.292, 338.2526, 463.279, 315.3353, 159.815, -4.768372e-07, 347.0829, 7.450581e-09, -9.536743e-07, 802.855, 447.4003, 1233.173, 513.2945, 75.75698, 296.6146, 192.0577, 753.8387, 155.1126, 9.136982, 582.737, -3.814697e-06, 163.1074, 0, 673.79, 631.4341, 478.1704, 129.9235, 2067.124, 5097.801, 1761.44, 3.814697e-06, 608.5439, 520.7606, 941.5865, 0, 1934.045, 473.1871, 287.389, 903.5424, 70.66118, 581.7696, 3865.649
7.1, 669.4042, 529.1756, 504.505, 1439.775, 510.6573, 5012.829, 323.8309, 440.5121, 343.9484, 202.287, -4.768372e-07, 331.9123, 7.450581e-09, -1.192093e-06, 758.6919, 428.2161, 1178.438, 521.8737, 72.35559, 284.0926, 183.7801, 769.5199, 148.5907, 8.756121, 554.098, -3.814697e-06, 154.3758, 0, 684.6418, 621.7867, 455.1155, 124.1194, 1982.784, 5237.956, 1827.613, 0, 644.0841, 498.9787, 969.3701, 0, 1938.743, 453.198, 274.6398, 947.2288, 67.57233, 557.8729, 3972.735
7.2, 636.3918, 506.3109, 511.4091, 1376.011, 484.2581, 5440.978, 310.024, 467.0352, 329.1824, 194.1152, -4.768372e-07, 317.4049, 9.313226e-09, -9.536743e-07, 716.9581, 409.8545, 1126.132, 614.6232, 69.10693, 272.0992, 175.8593, 825.7355, 142.343, 8.391136, 627.7148, -3.814697e-06, 146.1116, 0, 716.0057, 636.0275, 458.1622, 118.5746, 2076.144, 5284.763, 1782.01, 0, 726.0181, 478.1079, 945.8101, 0, 1906.252, 434.0534, 262.4561, 907.7569, 64.6185, 534.9577, 3989.93
7.3, 605.0074, 484.4341, 511.4771, 1479.592, 541.8663, 5718.699, 397.4858, 540.9064, 315.0504, 186.2735, -5.960464e-07, 404.802, 8.381903e-09, -9.536743e-07, 775.7098, 392.2802, 1320.999, 588.5115, 66.00412, 260.6121, 267.2746, 815.0266, 136.358, 8.041365, 596.8654, -2.861023e-06, 138.2899, 0, 707.6763, 693.9304, 463.6837, 113.2775, 2022.553, 5314.423, 1738.784, 290.3185, 692.3981, 528.0019, 900.8934, 0, 2050.716, 415.7176, 250.813, 945.6368, 61.79379, 512.9838, 3966.959
7.4, 615.1396, 463.5027, 488.2892, 1470.467, 576.2131, 5638.718, 380.5387, 514.3248, 301.525, 178.7486, -4.768372e-07, 387.1086, 8.381903e-09, -9.536743e-07, 733.0399, 375.4595, 1262.365, 563.509, 63.04063, 249.6099, 255.7552, 848.7919, 130.6247, 7.706171, 567.532, -2.861023e-06, 130.8868, 0, 678.7429, 661.5071, 441.3273, 108.2171, 2111.552, 5318.431, 1875.816, 539.5668, 746.2676, 598.2192, 913.7479, 0, 1963.098, 398.1562, 239.6863, 1009.273, 59.09256, 491.9125, 4044.92
7.5, 627.6039, 542.6412, 647.7988, 1441.896, 546.4248, 5642.927, 364.3141, 489.0494, 288.5803, 171.5277, -3.576279e-07, 370.1887, 8.381903e-09, -9.536743e-07, 692.7171, 377.9198, 1206.334, 539.5688, 60.21019, 333.1574, 320.6763, 931.398, 125.1324, 7.384953, 539.6404, -2.861023e-06, 123.8801, 0, 685.2834, 664.8489, 420.0488, 103.3827, 2151.084, 5437.058, 1831.805, 517.5161, 711.7099, 573.1974, 870.3538, 0, 1991.35, 381.3368, 229.0533, 994.6252, 56.50942, 471.7067, 4145.799
7.6, 631.016, 519.1948, 618.4307, 1429.988, 585.8631, 5545.716, 348.7812, 509.3243, 276.1913, 191.241, -3.576279e-07, 354.0082, 7.450581e-09, -9.536743e-07, 654.6124, 426.7914, 1152.79, 579.5007, 57.50684, 355.6048, 306.8553, 919.6589, 119.871, 188.4184, 513.1194, -9.536743e-07, 117.2485, 0, 758.6796, 703.2703, 433.5149, 98.76426, 2063.319, 5363.913, 1779.814, 496.3665, 718.0151, 587.5389, 829.0206, 0, 2040.231, 365.2278, 371.8187, 1052.566, 54.03919, 452.3309, 4110.123
7.7, 599.8967, 496.7614, 590.394, 1459.861, 654.0716, 5381.521, 333.9106, 484.2947, 264.3342, 204.721, -2.384186e-07, 338.535, 6.519258e-09, -7.152557e-07, 618.6037, 408.4909, 1101.623, 810.5802, 54.92486, 453.2437, 369.3226, 880.8032, 281.6795, 305.4251, 487.9018, -9.536743e-07, 110.9718, 0, 751.3079, 670.4106, 529.1451, 94.35216, 2139.452, 5375.858, 1806.684, 476.0813, 765.7922, 577.483, 816.4148, 0, 1953.062, 349.7994, 452.6686, 1070.673, 51.67694, 433.751, 4194.331
7.8, 570.312, 535.4769, 563.6284, 1459.098, 711.3131, 5248.592, 319.674, 460.4951, 252.9861, 196.4509, -3.576279e-07, 323.738, 5.587935e-09, -7.152557e-07, 618.037, 390.9751, 1052.726, 776.1434, 52.45881, 434.1093, 353.4049, 843.5891, 382.0028, 292.694, 463.9236, -1.907349e-06, 105.0312, 0, 720.5906, 639.0862, 543.9824, 90.13716, 2052.162, 5381.871, 1733.025, 456.625, 730.3303, 590.9774, 890.2144, 0, 2056.836, 335.0227, 432.5872, 1061.052, 49.41796, 548.3954, 4145.062
7.9, 584.4678, 512.34, 538.0762, 1512.32, 674.5406, 5300.539, 371.2964, 496.5996, 242.1253, 188.5149, -2.384186e-07, 309.5879, 5.587935e-09, -7.152557e-07, 655.7015, 374.2104, 1006, 743.1696, 50.10348, 415.7827, 390.3068, 807.9472, 365.941, 280.4935, 441.1238, -9.536743e-07, 99.40862, 0, 815.5239, 707.7882, 530.0452, 86.11046, 1968.433, 5302.342, 1828.886, 437.9639, 696.5106, 724.8629, 847.9379, 0, 1968.957, 320.8702, 413.3966, 1043.281, 47.25772, 525.8695, 4212.628
8, 555.644, 516.2239, 513.6824, 1491.256, 679.5148, 5465.355, 355.4659, 472.1953, 336.3258, 180.8994, -2.384186e-07, 296.0562, 4.656613e-09, -7.152557e-07, 619.6329, 358.1645, 961.3483, 711.5966, 47.8539, 398.2297, 465.5836, 788.2264, 452.9533, 268.8016, 472.0255, -9.536743e-07, 94.08701, 0, 782.1812, 674.7175, 635.0175, 82.26364, 1964.597, 5303.448, 1754.321, 420.0655, 752.1573, 760.533, 843.8094, 0, 1991.56, 307.3156, 395.0574, 1107.523, 45.19192, 504.2689, 4290.122
8.1, 571.9743, 493.9188, 490.3945, 1481.256, 644.3861, 5499.09, 340.3102, 484.1725, 321.8871, 199.1117, -2.384186e-07, 283.116, 3.72529e-09, -7.152557e-07, 585.5484, 342.8067, 918.6782, 681.365, 45.70533, 381.4178, 445.5172, 769.8336, 433.9083, 298.4331, 506.2758, -9.536743e-07, 89.05027, 0, 750.2016, 643.192, 604.4003, 78.58868, 1884.441, 5189.911, 1682.796, 402.8984, 717.327, 812.8206, 873.0814, 0, 2032.148, 294.3336, 377.5317, 1101.13, 43.21642, 483.5556, 4226.947
8.199999999999999, 543.7667, 472.5775, 468.1624, 1549.862, 730.7125, 5316.725, 325.8008, 460.3789, 308.0682, 198.2475, -2.384186e-07, 270.7414, 3.72529e-09, -5.960464e-07, 553.3387, 328.1074, 877.902, 652.4178, 43.65322, 365.3157, 567.2607, 757.4183, 415.6641, 285.9934, 531.3776, -9.536743e-07, 196.2832, 0, 820.5676, 658.4475, 575.2593, 75.07788, 1845.951, 5218.174, 1779.048, 386.433, 684.1094, 778.8227, 831.6186, 0, 2217.351, 281.8999, 360.7835, 1138.721, 41.32727, 510.4432, 4339.426
8.300000000000001, 516.9502, 452.1583, 446.9382, 1587.605, 692.9372, 5267.423, 311.91, 456.4512, 294.8426, 190.2389, -2.384186e-07, 258.9076, 2.793968e-09, -4.768372e-07, 522.9008, 314.0384, 838.9357, 624.7003, 41.69325, 349.8933, 542.8121, 792.0084, 398.187, 274.0722, 505.2627, -9.536743e-07, 185.7757, 0, 787.0187, 627.6821, 547.5233, 71.72392, 1867.237, 5190.459, 1706.515, 370.6405, 652.4301, 808.4126, 824.0548, 0, 2122.614, 269.9915, 344.7784, 1215.496, 39.52071, 514.112, 4354.232
8.4, 527.6339, 562.2363, 426.6762, 1538.41, 657.1147, 5133.069, 333.9921, 434.0199, 282.1848, 182.5538, -3.576279e-07, 247.5911, 3.72529e-09, -3.576279e-07, 494.1373, 300.5726, 801.6989, 598.1604, 39.82128, 335.122, 519.4172, 758.5459, 381.4447, 316.4902, 542.4622, -9.536743e-07, 175.8306, 0, 754.8414, 598.3542, 521.1246, 68.5198, 1791.053, 5169.134, 1820.436, 355.4934, 737.2307, 774.5991, 784.9203, 0, 2252.546, 258.5861, 329.4832, 1197.302, 37.79312, 492.9944, 4271.408
8.5, 534.991, 537.9431, 407.3327, 1644.356, 623.1441, 5073.592, 428.4788, 412.691, 270.0704, 175.1792, -2.384186e-07, 236.7692, 3.72529e-09, -3.576279e-07, 466.956, 287.6843, 766.1149, 572.7481, 38.03336, 320.9743, 497.0305, 789.7413, 365.4064, 303.2978, 568.1459, -9.536743e-07, 218.5387, 0, 773.7627, 703.8072, 545.4454, 65.45881, 1792.23, 5154.42, 1746.215, 340.9653, 751.7315, 742.1999, 838.9869, 0, 2175.998, 247.6626, 445.8639, 1147.41, 36.14104, 555.1689, 4273.42
8.6, 613.0674, 514.6996, 388.8662, 1613.702, 590.9297, 5113.899, 471.9453, 449.5356, 258.476, 168.1024, -3.576279e-07, 349.7846, 3.72529e-09, -3.576279e-07, 441.2698, 275.3486, 732.1103, 707.9871, 36.32571, 307.4238, 475.6087, 789.3239, 350.0424, 290.6553, 540.224, -9.536743e-07, 206.8397, 0, 818.0788, 670.9224, 519.1468, 62.53456, 1766.801, 5033.75, 1675.021, 327.0309, 716.9208, 801.252, 799.1432, 0, 2191.076, 237.2005, 426.0843, 1207.691, 207.1604, 604.8961, 4342.003
8.699999999999999, 582.8333, 492.4604, 371.2369, 1542.235, 560.3807, 4888.403, 451.8235, 427.4442, 247.3795, 161.3116, -3.576279e-07, 334.496, 3.72529e-09, -3.576279e-07, 416.9966, 263.5419, 699.6151, 677.9088, 34.69474, 294.4454, 455.1102, 792.5349, 335.3245, 278.5399, 582.1263, -1.430511e-06, 406.9105, 0, 833.1207, 639.5742, 646.6597, 59.74096, 1802.385, 5018.726, 1728.098, 313.666, 748.5162, 767.738, 786.6745, 0, 2370.5, 227.1803, 407.1822, 1157.365, 198.1047, 580.0494, 4362.92
8.800000000000001, 663.6307, 471.1821, 354.4068, 1473.932, 531.4109, 4672.849, 432.5596, 477.8004, 236.7593, 154.7951, -2.980232e-07, 319.8756, 3.72529e-09, -4.768372e-07, 474.0681, 252.2414, 668.5621, 649.1084, 33.13699, 282.0149, 435.4952, 759.0501, 321.2253, 266.9294, 553.5173, 511.5179, 385.1275, 0, 799.0585, 609.6907, 615.4811, 57.07215, 1728.848, 5037.368, 1707.782, 300.8472, 713.8544, 735.6258, 800.3194, 0, 2327.24, 217.5835, 389.1187, 1109.137, 189.4448, 556.2233, 4379.579
8.9, 630.903, 450.8232, 338.3397, 1645.606, 503.9388, 4526.638, 414.117, 485.2099, 226.595, 220.0962, -2.384186e-07, 479.7071, 3.72529e-09, -3.576279e-07, 447.9907, 241.4254, 638.8875, 621.5316, 31.64919, 270.1092, 416.7256, 726.9801, 307.7191, 255.8028, 526.3144, 1101.255, 364.5106, 0, 766.3889, 581.2035, 585.8058, 54.52256, 1658.31, 5080.949, 1638.155, 288.5524, 902.7025, 783.837, 811.3288, 0, 2475.025, 208.392, 371.8564, 1129.712, 181.1635, 533.3759, 4444.161
9, 730.3907, 431.344, 323.001, 1589.345, 477.8869, 4414.512, 396.4608, 461.3653, 216.8671, 211.205, -2.384186e-07, 458.7397, 3.72529e-09, -4.172325e-07, 423.3478, 231.0733, 610.5301, 595.1263, 30.22818, 258.7061, 398.7649, 696.265, 294.7806, 245.1401, 557.9924, 1478.921, 344.9973, 0, 735.0549, 554.0473, 557.5613, 52.08687, 1719.166, 5050.972, 1692.663, 276.76, 860.9006, 831.5959, 799.8377, 0, 2452.251, 199.5888, 461.0157, 1185.788, 173.2442, 511.467, 4588.88
9.1, 694.3705, 412.7064, 308.3577, 1533.365, 453.1818, 4219.854, 379.5573, 438.6925, 207.5569, 202.6729, -2.384186e-07, 438.6888, 3.72529e-09, -4.172325e-07, 400.0604, 221.165, 583.4313, 569.8429, 28.87098, 247.7845, 381.5783, 666.8477, 282.3862, 234.9218, 555.9694, 1939.792, 326.5287, 0, 705.0022, 528.1599, 530.6786, 49.75999, 1678.08, 5125.554, 1623.652, 265.4495, 976.4854, 941.537, 922.5564, 0, 2383.609, 191.1575, 506.696, 1186.167, 165.6711, 490.458, 4583.314
9.199999999999999, 660.1268, 394.8741, 294.3783, 1631.547, 429.7538, 4058.101, 363.3745, 417.134, 198.6463, 218.7835, -2.384186e-07, 465.8931, 3.72529e-09, -4.172325e-07, 378.054, 211.6816, 557.5353, 545.6335, 27.57471, 237.3239, 365.1324, 638.6732, 270.5129, 225.1295, 546.8018, 2230.591, 309.0487, 0, 730.3398, 503.4822, 505.092, 47.53706, 1609.614, 5062.173, 1605.981, 254.6012, 1041.139, 955.0579, 1153.187, 0, 2451.654, 183.0824, 519.2493, 1136.739, 158.429, 554.8005, 4523.666
9.300000000000001, 627.5718, 377.8123, 281.0326, 1559.289, 407.537, 4059.554, 347.8817, 396.6349, 190.1182, 209.9453, -2.384186e-07, 506.4767, 3.259629e-09, -3.576279e-07, 357.2582, 202.6049, 532.7887, 522.4528, 26.33665, 227.3049, 436.7855, 611.6891, 259.1389, 215.7453, 519.9288, 2321.369, 292.5045, 0, 700.4798, 479.9574, 480.7391, 45.41344, 1658.63, 5103.995, 1632.104, 244.1963, 992.9263, 996.3162, 1164.039, 0, 2346.906, 175.3484, 568.0464, 1249.384, 151.5035, 532.0116, 4579.097
9.4, 596.6223, 361.4878, 268.2919, 1558.154, 386.4687, 4007.239, 333.0494, 377.1431, 181.9563, 201.4641, -2.980232e-07, 484.3392, 3.259629e-09, -3.576279e-07, 411.0853, 193.9173, 509.1404, 727.9274, 25.15417, 217.7088, 417.9602, 600.8465, 248.243, 206.7524, 494.3766, 2255.01, 276.8459, 0, 671.8406, 457.5319, 457.5604, 43.38469, 1688.472, 5088.004, 1565.562, 234.2166, 946.9465, 1084.27, 1161.973, 0, 2390.042, 167.9411, 641.945, 1248.008, 144.8808, 510.1587, 4575.285
