 , C000, C004, C005, C006, C008, C009, C010, C011, C012, C013, C015, C017, C018, C020, C022, C025, C027, C028, C029, C032, C034, C035, C037, C038, C044, C046, C051, C052, C054, C059, C060, C061, C065, C071, C072, C073, C075, C083, C093, C109, C111, C124
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
154.5, 1696.512, 3723.655, 2641.554, 2393.671, 0.7787625, 2415.946, 1547.536, 6188.006, 3228.886, 2195.196, 1245.657, 3187.073, 5511.712, 3633.07, 3409.228, 1443.409, 9411.272, 7013.569, 567.1118, 1145.828, 1723.88, 1622.817, 4881.272, 7282.437, 6109.288, 2737.1, 2600.642, 1903.083, 133.3351, 904.2344, 600.091, 573.5421, 779.5017, 165.8923, 105.9827, 357.8222, 784.2867, 0.2007785, 2085.697, 975.407, 462.3755, 1.227178
154.6, 1765.102, 3562.2, 2532.624, 2315.479, 0.7426254, 2731.509, 1673.667, 6157.321, 3165.802, 2113.028, 1505.239, 3051.15, 5557.112, 3799.948, 3346.487, 1432.589, 9489.896, 6958.927, 610.4539, 1096.288, 1831.92, 1543.482, 4797.084, 6986.219, 5986.375, 2994.769, 2619.657, 2118.944, 127.4981, 864.9669, 573.9239, 546.5682, 744.4479, 158.8272, 101.3904, 399.5324, 750.5276, 0.192167, 1998.016, 934.3773, 442.1299, 1.177016
154.7, 1772.783, 3507.635, 2618.653, 2304.427, 0.7081652, 2648.701, 1600.92, 6134.773, 3245.191, 2149.546, 1436.702, 3069.616, 5651.118, 3823.864, 3346.31, 1418.435, 9424.256, 7143.496, 625.4714, 1048.889, 1755.578, 1468.026, 5034.933, 7050.65, 6029.301, 2871.922, 2623.997, 2041.586, 121.9166, 827.4045, 548.8978, 610.5852, 725.928, 152.0631, 96.99708, 381.5153, 718.2217, 0.1839248, 2081.062, 895.0735, 422.7708, 1.128905
154.8, 1699.459, 3997.695, 2723.171, 2360.255, 0.6753041, 2537.913, 1685.244, 6210.868, 3186.114, 2253.885, 1440.862, 3029.808, 5561.318, 3800.162, 3380.332, 1352.85, 9540.357, 6971.338, 599.391, 1003.539, 1682.419, 1396.259, 5208.214, 7150.611, 6089.277, 2754.114, 2668.045, 2289.776, 116.5794, 870.2772, 524.963, 630.423, 741.5395, 145.587, 92.79413, 364.3107, 687.3064, 0.1760361, 2063.521, 1024.559, 404.2593, 1.08276
154.9, 1657.293, 3853.918, 2610.875, 2327.042, 0.6439679, 2479.214, 1611.994, 5957.012, 3055.205, 2157.778, 1375.256, 3056.06, 5520.162, 3905.091, 3633.759, 1290.297, 9579.719, 7067.136, 574.398, 1038.678, 1732.496, 1328, 4996.195, 7001.336, 5974.387, 2641.138, 2630.635, 2292.536, 111.4759, 832.4843, 502.0718, 600.774, 708.1929, 139.3867, 88.7733, 387.538, 657.7218, 0.1684858, 2019.069, 1054.765, 386.5584, 1.038501
155, 1634.994, 3686.816, 2503.21, 2298.077, 0.6140857, 2461.551, 1711.674, 6080.608, 3317.689, 2114.36, 1312.637, 2983.149, 5381.428, 3740.846, 3686.021, 1388.701, 9680.504, 7153.264, 617.9636, 993.7701, 1660.299, 1375.429, 5066.683, 6716.552, 6084.028, 2922.322, 2670.074, 2194.083, 106.5958, 796.3326, 480.1788, 572.5195, 714.1863, 133.4505, 84.9267, 416.0852, 629.4106, 0.1612593, 2085.017, 1010.397, 369.6325, 0.9960511
155.1, 1703.521, 3526.958, 2399.985, 2262.835, 0.5855902, 2691.97, 1637.276, 6122.532, 3477.221, 2145.558, 1453.378, 2855.922, 5161.184, 3583.51, 3803.63, 1432.365, 9683.422, 7411.677, 592.1962, 950.8036, 1593.863, 1308.188, 4860.424, 6583.955, 6045.081, 2826.479, 2607.432, 2198.268, 101.9293, 900.6041, 459.2405, 545.5937, 682.0698, 127.7671, 81.24677, 581.4823, 602.3181, 0.1543428, 2085.246, 995.561, 353.4478, 0.9553366
155.2, 1758.252, 3463.327, 2383.687, 2236.537, 0.558417, 2579.373, 1566.111, 5872.286, 3539.155, 2054.07, 1387.202, 2921.977, 5076.583, 3648.788, 3669.877, 1404.334, 9507.03, 7109.882, 567.5033, 909.6948, 1541.921, 1244.235, 4874.186, 6465.562, 5894.062, 2710.535, 2654.058, 2150.783, 97.46715, 861.4942, 439.2152, 519.9343, 651.3975, 122.3258, 77.72629, 555.2601, 834.0166, 0.1477229, 1997.583, 1053.857, 337.9717, 0.9162863
155.3, 1689.32, 3346.755, 2419.32, 2284.573, 0.5325046, 2471.485, 1498.04, 6076.728, 3393.74, 2020.159, 1324.039, 2954.074, 5516.464, 3555.92, 3516.511, 1339.401, 9388.616, 6982.66, 543.84, 870.3633, 1583.156, 1183.408, 4969.183, 7188.977, 6072.156, 2665.503, 2537.135, 2097.898, 93.20031, 824.0827, 420.0631, 610.8383, 622.1045, 117.1162, 74.35835, 530.2205, 798.1169, 0.141387, 2111.882, 1119.701, 323.1733, 0.8788323
155.4, 1638.742, 3308.598, 2403.772, 2212.281, 0.5077947, 2368.109, 1432.928, 5982.562, 3289.354, 1934.018, 1392.571, 2907.652, 5444.008, 3694.394, 3380.475, 1277.47, 9273.156, 7077.458, 565.5538, 832.7324, 1517.181, 1125.554, 5087.598, 6905.474, 6166.099, 2798.029, 2425.364, 2007.804, 89.12026, 788.2958, 401.7462, 808.4078, 814.1556, 112.1284, 71.13635, 506.31, 763.7626, 0.1353228, 2023.1, 1091.822, 309.0228, 0.8429092
155.5, 1652.306, 3345.855, 2407.458, 2146.461, 0.4842314, 2269.058, 1370.645, 5904.991, 3352.994, 1933.485, 1329.164, 2982.257, 5412.157, 3539.01, 3540.181, 1218.402, 9122.445, 6925.008, 541.9717, 796.7285, 1569.677, 1070.529, 5094.558, 7022.825, 6091.523, 2697.224, 2378.307, 1939.939, 85.21883, 754.0631, 384.2279, 898.8424, 777.5435, 107.3531, 68.05397, 483.4777, 730.887, 0.1295187, 1938.05, 1161.505, 295.4919, 0.8084545
155.6, 1639.165, 3357.267, 2308.181, 2132.31, 0.4617616, 2380.333, 1311.07, 5767.325, 3385.825, 1851.039, 1378.218, 2967.39, 5441.133, 3390.163, 3392.236, 1251.828, 9169.35, 7061.283, 519.373, 762.2812, 1504.265, 1029.699, 4925.678, 6917.03, 5920.959, 2586.582, 2356.618, 1895.334, 351.3345, 798.1928, 367.4735, 856.5696, 742.5778, 102.7811, 65.10515, 461.6751, 699.4265, 0.1239635, 1932.094, 1112.648, 282.5535, 0.7754082
155.7, 1745.716, 3211.699, 2345.91, 2082.323, 0.4403343, 2280.77, 1254.084, 5954.971, 3246.711, 1931.71, 1420.084, 2840.836, 5418.372, 3419.552, 3490.399, 1279.245, 8902.539, 6868.374, 497.7166, 841.4365, 1589.208, 1084.769, 4960.85, 6862.892, 5868.115, 2725.609, 2464.021, 2026.247, 361.0051, 845.4465, 351.4498, 855.4476, 709.1845, 98.40388, 62.2841, 440.8557, 741.7657, 0.1186467, 1850.87, 1121.452, 270.1816, 0.7437127
155.8, 1707.328, 3171.376, 2285.417, 2194.281, 0.4199014, 2383.184, 1199.575, 5996.392, 3259.287, 1880.744, 1417.035, 2719.678, 5387.064, 3332.63, 3344.534, 1285.644, 8749.169, 6588.702, 476.9631, 805.0563, 1522.981, 1031.738, 5220.259, 7020.547, 6011.396, 2613.803, 2355.469, 2135.503, 551.1833, 918.4835, 336.1247, 815.2156, 677.2929, 94.21306, 59.58529, 420.9751, 893.113, 0.1135578, 2043.861, 1074.279, 258.3514, 0.7133127
155.9, 1636.711, 3319.495, 2191.173, 2169.01, 0.4004167, 2505.496, 1147.436, 6005.676, 3393.72, 1881.396, 1420.706, 2603.688, 5257.204, 3454.933, 3389.258, 1350.576, 8712.919, 6639.445, 560.8386, 770.249, 1660.176, 1175.675, 5182.61, 6852.897, 5938.932, 2718.519, 2370.156, 2043.794, 527.0541, 878.5972, 321.4679, 941.0801, 646.8354, 90.20071, 57.00342, 504.2608, 854.6696, 0.1086872, 1993.618, 1029.09, 247.0392, 0.6841555
156, 1643.657, 3216.809, 2187.163, 2078.926, 0.3818361, 2400.698, 1130.847, 5760.207, 3254.281, 1932.209, 1356.018, 2637.19, 5324.411, 3309.622, 3247.62, 1397.246, 8742.341, 6576.007, 537.4531, 860.2079, 1821.917, 1211.563, 5073.756, 6657.227, 5700.551, 2775.397, 2265.741, 2100.918, 503.9811, 840.4431, 307.4502, 987.2987, 617.7476, 86.35923, 54.53342, 481.521, 817.8809, 0.1040256, 1944.04, 1155.22, 236.2224, 0.65619
156.1, 1632.332, 3196.683, 2127.994, 2102.444, 0.3641177, 2505.555, 1166.503, 5600.436, 3316.929, 1885.874, 1394.777, 2571.584, 5383.093, 3170.422, 3111.901, 1332.641, 8385.211, 6674.897, 603.4257, 823.0161, 1745.992, 1152.333, 5121.627, 6606.201, 5761.265, 2661.549, 2272.103, 2047.701, 481.9183, 843.0953, 294.0438, 940.8657, 589.9678, 82.68136, 52.17045, 459.8066, 782.6758, 0.09956384, 2075.937, 1106.627, 225.8791, 0.6293676
156.2, 1564.817, 3216.081, 2096.815, 2015.124, 0.3472214, 2400.755, 1115.8, 5699.152, 3180.646, 1896.99, 1469.901, 2461.91, 5209.796, 3195.703, 2988.823, 1324.393, 8742.861, 6575.376, 578.2645, 848.2237, 1673.232, 1095.999, 4957.849, 6525.934, 5740.871, 2611.431, 2209.259, 2001.045, 642.7908, 806.4828, 281.2219, 896.6165, 563.4373, 79.16012, 49.90987, 439.0714, 748.9861, 0.09529347, 1988.666, 1293.37, 215.9888, 0.6036416
156.3, 1611.969, 3076.635, 2110.686, 1991.994, 0.3311093, 2543.866, 1067.302, 5626.776, 3288.242, 1896.113, 1402.973, 2499.312, 5208.556, 3072.366, 3165.876, 1522.389, 8405.328, 6714.733, 554.1524, 811.55, 1745.792, 1140.901, 4841.327, 6629.447, 5614.594, 2504.309, 2111.931, 2072.568, 639.6865, 812.1016, 268.9591, 854.4484, 538.0999, 75.78884, 47.74724, 502.9208, 716.7466, 0.09120626, 2144.53, 1238.966, 206.5315, 0.5789672
156.4, 1545.296, 2943.234, 2070.521, 1909.262, 0.3157447, 2477.292, 1020.912, 5568.037, 3153.137, 1857.044, 1493.595, 2529.794, 5080.654, 2991.61, 3140.974, 1451.998, 8317.663, 6610.928, 531.0458, 814.4202, 1673.04, 1085.126, 4884.776, 6572.982, 5706.621, 2499.096, 2139.328, 2091.803, 791.0695, 858.9897, 257.2311, 814.2634, 513.9018, 72.56114, 45.67832, 480.2414, 685.8948, 0.08729436, 2109.311, 1186.85, 197.4883, 0.5553014
156.5, 1563.683, 3100.478, 1985.138, 1864.345, 0.3010932, 2373.674, 976.5377, 5443.116, 3163.44, 1777.858, 1425.588, 2468.631, 5107.435, 3000.055, 3009.712, 1384.86, 8191.284, 6682.091, 508.9026, 779.208, 1609.272, 1032.077, 4805.058, 6413.456, 5585.66, 2452.414, 2058.361, 2026.333, 756.4387, 821.687, 246.0145, 775.9683, 490.7919, 69.4709, 43.69905, 458.5847, 656.3709, 0.08355024, 2020.636, 1136.926, 188.841, 0.532603
156.6, 1499.008, 2966.043, 1903.277, 1786.914, 0.2871215, 2397.454, 957.5414, 5397.417, 3059.583, 1826.328, 1477.075, 2363.348, 4898.404, 2873.876, 3027.382, 1320.828, 8083.021, 6641.706, 487.6828, 850.2729, 1655.348, 981.6218, 4775.916, 6369.087, 5493.257, 2487.345, 2070.772, 1999.071, 723.3239, 786.0042, 235.287, 739.4742, 468.7213, 66.51227, 41.80554, 437.9047, 628.1179, 0.07996671, 2060.318, 1089.102, 180.5724, 0.5108323
156.7, 1437.008, 2837.438, 1967.738, 1878.553, 0.2737981, 2365.173, 915.9218, 5220.881, 3114.779, 1908.403, 1409.82, 2262.555, 4878.066, 2840.072, 2900.867, 1319.653, 8183.862, 6581.159, 467.3477, 813.5106, 1586.365, 997.2238, 4701.097, 6377.589, 5453.398, 2475.947, 1979.546, 1913.221, 691.6588, 751.8709, 225.0272, 749.6248, 447.6432, 63.67964, 39.99408, 418.1572, 601.0811, 0.07653688, 2028.572, 1043.29, 172.6659, 0.4899516
156.8, 1377.572, 2714.409, 1886.594, 1916.024, 0.2610931, 2268.38, 893.7924, 5141.28, 3288.44, 1886.248, 1413.796, 2324.069, 4833.351, 2987.535, 2779.639, 1313.12, 8281.332, 6471.074, 447.8606, 778.3377, 1520.257, 1157.606, 4860.538, 6458.288, 5424.038, 2374.382, 1935.574, 1937.678, 661.3799, 719.22, 215.2148, 767.2877, 427.5129, 60.96765, 38.26111, 399.3003, 743.2581, 0.07325415, 1994.547, 999.4047, 165.1055, 0.4699244
156.9, 1469.748, 2766.984, 1813.136, 1836.448, 0.2489775, 2458.404, 854.9437, 5299.94, 3153.327, 1805.817, 1349.422, 2224.951, 4799.383, 2861.882, 2663.477, 1538.277, 8125.644, 6307.986, 429.1861, 782.1891, 1609.39, 1138.058, 4911.577, 6291.602, 5422.788, 2406.989, 2025.192, 1854.465, 632.4266, 749.972, 205.8303, 866.4268, 408.2879, 58.37116, 36.60323, 496.3476, 711.2651, 0.07011223, 2008.802, 957.3655, 157.8762, 0.4507158
157, 1408.958, 2647.01, 1868.652, 1906.585, 0.2374242, 2435.545, 826.5381, 5083.316, 3244.277, 1728.816, 1287.98, 2362.639, 4677.048, 2884.935, 2716.04, 1695.694, 7923.275, 6674.943, 411.2902, 748.3705, 1542.322, 1082.422, 4744.936, 6289.404, 5321.214, 2308.253, 1993.018, 2051.779, 604.7407, 717.4035, 196.855, 986.5663, 389.9274, 55.88525, 35.01719, 473.9646, 774.532, 0.06710506, 1966.165, 917.0947, 150.9634, 0.4322924
157.1, 1350.682, 2562.032, 1836.171, 1827.4, 0.2264069, 2393.397, 790.6125, 5147.752, 3160.733, 1706.871, 1281.705, 2261.876, 4677.13, 2763.597, 2701.189, 1686.812, 7761.661, 6537.995, 394.1405, 716.014, 1551.974, 1029.505, 4588.814, 6542.807, 5413.033, 2411.384, 2111.809, 2019.19, 578.2669, 777.2082, 188.2711, 940.1677, 372.3926, 53.5052, 33.49987, 452.591, 741.1929, 0.06422688, 2075.049, 878.5179, 144.3533, 0.414622
157.2, 1412.728, 2498.739, 1854.999, 1809.534, 0.2159009, 2293.288, 756.2485, 4955.697, 3030.867, 1744.695, 1240.82, 2165.41, 4701.489, 2782.833, 2588.305, 1608.818, 7759.807, 6542.151, 377.7059, 685.0565, 1627.694, 979.176, 4733.077, 6276.673, 5365.027, 2346.71, 2093.571, 1932.476, 552.952, 743.4569, 180.0615, 978.5442, 355.6463, 51.22652, 32.04829, 432.1812, 709.2888, 0.06147214, 2283.206, 949.8778, 138.0327, 0.397674
157.3, 1354.297, 2390.396, 1778.504, 1734.38, 0.2058824, 2197.366, 890.9991, 4822.194, 2977.81, 1670.3, 1322.825, 2196.795, 4745.853, 2665.789, 2480.139, 1774.533, 7764.215, 6496.234, 361.9566, 655.4375, 1598.222, 931.3069, 4682.561, 6071.274, 5195.473, 2250.446, 2018.761, 1917.68, 528.7454, 711.1713, 172.2099, 1192.061, 339.6531, 49.04488, 30.65962, 522.8923, 678.7579, 0.05883556, 2231.461, 978.2843, 131.9888, 0.3814187
157.4, 1298.282, 2286.75, 1824.427, 1662.347, 0.1963288, 2197.48, 852.2717, 4860.655, 2855.46, 1698.729, 1442.383, 2103.105, 4607.049, 2553.668, 2662.423, 1879.201, 7615.219, 6455.455, 346.864, 627.0991, 1561.458, 885.7781, 4514.502, 6165.122, 5101.4, 2370.774, 1929.826, 1877.965, 505.5984, 680.2878, 164.7006, 1135.998, 324.3791, 46.95616, 29.33112, 535.9282, 649.5413, 0.05631206, 2267.957, 1073.675, 126.2095, 0.3658279
157.5, 1363.902, 2187.599, 1798.843, 1593.306, 0.1872186, 2271.406, 815.2277, 4885.744, 2953.665, 1626.294, 1556.122, 2013.411, 4677.628, 2708.2, 2616.344, 1851.364, 7596.197, 6386.966, 395.2551, 599.9858, 1496.388, 842.475, 4588.889, 6268.763, 5212.261, 2454.34, 1959.339, 1797.316, 582.6664, 650.7454, 157.5188, 1082.571, 309.7919, 44.95639, 28.06018, 511.7603, 621.5823, 0.05389679, 2172.614, 1098.541, 120.6833, 0.3508743
157.6, 1307.49, 2092.746, 1742.005, 1648.719, 0.178531, 2242.04, 779.7937, 4909.109, 2832.307, 1584.308, 1534.205, 1927.542, 4563.565, 2594.295, 2519.994, 1949.359, 7577.705, 6349.168, 378.774, 574.0449, 1447.589, 801.2888, 4539.56, 6173.284, 5235.538, 2458.895, 1894.353, 1924.451, 557.1589, 622.486, 150.6502, 1031.658, 295.8607, 43.04178, 26.84431, 488.6823, 678.4849, 0.05158512, 2081.279, 1052.331, 115.399, 0.336532
157.7, 1253.411, 2002.007, 1725.576, 1602.215, 0.1702466, 2366.549, 763.6416, 4708.459, 2972.248, 1568.861, 1481.485, 1991.683, 4533.511, 2485.181, 2635.144, 2028.031, 7544.154, 6325.047, 393.4915, 671.2689, 1387.264, 762.1161, 4594.721, 6052.091, 5127.525, 2358.03, 1998.057, 2029.474, 589.3599, 595.4537, 144.081, 983.1384, 282.5561, 41.20872, 25.68113, 466.6449, 726.8276, 0.04937259, 2285.021, 1008.066, 110.3462, 0.3227759
157.8, 1251.891, 2001.108, 1745.319, 1581.834, 0.1623466, 2267.563, 730.4499, 4645.338, 2850.126, 1538.935, 1414.03, 1906.741, 4654.377, 2485.993, 2539.054, 1934.259, 7370.97, 6293.979, 377.084, 642.246, 1355.426, 724.8585, 4765.894, 5908.749, 5252.873, 2261.302, 2053.813, 1942.318, 598.0849, 569.5954, 137.7983, 936.9011, 269.8497, 39.45372, 24.56835, 508.301, 695.5419, 0.04725497, 2188.96, 965.6624, 105.5145, 0.3095822
157.9, 1274.948, 1914.342, 1715.963, 1604.477, 0.1548132, 2172.718, 698.7008, 4653.225, 2950.212, 1547.773, 1378.883, 1825.421, 4463.888, 2451.839, 2432.947, 1977.043, 7372.438, 6037.696, 361.3606, 788.1313, 1481.324, 689.4223, 4571.88, 6080.393, 5040.984, 2344.041, 1963.333, 2049.266, 799.5212, 544.86, 131.7896, 892.8383, 257.7147, 37.77346, 23.50379, 524.3674, 665.6028, 0.04522817, 2096.938, 1077.973, 100.8945, 0.2969277
158, 1261.952, 1877.628, 1645.202, 1537.839, 0.1476294, 2335.353, 787.0541, 4463.035, 2894.406, 1507.6, 1410.238, 1802.392, 4356.405, 2348.717, 2331.273, 1885.629, 7394.46, 6121.774, 373.3812, 754.0557, 1419.593, 750.0274, 4431.141, 5925.779, 4910.213, 2258.65, 1876.84, 1983.665, 764.5204, 521.1987, 126.0429, 850.8478, 246.1254, 36.16476, 22.48535, 500.7209, 636.9524, 0.0432883, 2220.141, 1032.629, 96.47672, 0.2847905
158.1, 1209.756, 1796.216, 1651.273, 1540.742, 0.1407789, 2240.284, 752.8448, 4487.578, 2935.966, 1466.73, 1508.938, 1763.904, 4376.277, 2300.921, 2283.255, 1836.103, 7266.523, 5900.265, 357.8123, 721.4534, 1360.434, 747.6793, 4332.497, 5858.336, 5072.663, 2298.492, 1881.926, 2015.57, 731.0519, 498.565, 120.5468, 810.8322, 235.0573, 34.62458, 21.51105, 478.1407, 732.2993, 0.04143163, 2512.338, 989.1924, 92.25238, 0.2731494
158.2, 1159.72, 1718.333, 1691.424, 1511.873, 0.1342463, 2188.343, 720.1223, 4509.57, 2920.322, 1465.292, 1440.233, 1688.676, 4292.878, 2333.868, 2246.292, 1771.565, 7221.35, 5875.374, 439.5789, 690.2607, 1378.74, 711.1274, 4421.746, 5721.495, 5104.457, 2247.343, 1931.495, 1929.011, 699.0485, 476.9142, 115.2903, 772.6985, 224.4869, 33.14998, 20.57896, 456.5787, 862.1282, 0.0396546, 2442.061, 947.5829, 88.21301, 0.2619842
158.3, 1111.753, 1796, 1621.675, 1449.082, 0.1280169, 2126.575, 688.8221, 4325.251, 2800.334, 1481.517, 1374.656, 1672.554, 4256.428, 2235.708, 2287.306, 1706.884, 7235.741, 6021.857, 421.2497, 660.4167, 1366.672, 676.3625, 4324.167, 5554.994, 5022.157, 2313.377, 1846.404, 1999.49, 668.4462, 456.2036, 110.263, 736.3582, 214.3919, 31.73819, 19.68726, 489.8846, 825.0185, 0.03795378, 2459.138, 907.7236, 84.35051, 0.2512754
158.4, 1065.77, 1718.127, 1607.576, 1513.805, 0.1220765, 2121.246, 793.8243, 4335.165, 2757.954, 1435.34, 1375.99, 1601.222, 4082.226, 2254.123, 2280.711, 1721.852, 7239.918, 6177.759, 403.6847, 631.863, 1315.677, 750.3162, 4201.087, 5329.041, 4956.783, 2265.085, 1765.062, 1983.662, 639.1835, 436.3924, 105.455, 701.7271, 204.7508, 30.38652, 18.8342, 509.8498, 849.7984, 0.03632592, 2515.36, 869.5409, 80.65714, 0.2410043
158.5, 1074.769, 1643.63, 1569.397, 1450.933, 0.1164118, 2226.361, 759.3207, 4308.012, 2786.099, 1416.998, 1399.861, 1633.02, 3980.06, 2247.635, 2280.782, 1642.237, 7052.806, 5991.282, 386.8522, 604.5438, 1260.849, 814.2338, 4267.567, 5524.32, 4958.258, 2225.513, 1813.723, 1946.089, 611.2018, 417.4415, 100.8566, 668.7246, 195.5432, 29.09242, 18.0181, 486.8579, 897.58, 0.03476787, 2409.616, 832.9644, 77.12548, 0.231153
158.6, 1030.316, 1572.364, 1650.978, 1516.343, 0.1110099, 2133.238, 747.2465, 4131.931, 2937.118, 1356.576, 1336.122, 1563.374, 3817.169, 2153.101, 2187.974, 1566.304, 7056.501, 6154.359, 370.7215, 578.4058, 1208.306, 805.7369, 4093.84, 5299.614, 4884.506, 2254.578, 1733.82, 1981.632, 584.4451, 508.1205, 96.45869, 637.2743, 186.7498, 27.85343, 17.23736, 464.9029, 858.9443, 0.03327665, 2404.294, 866.3486, 73.74846, 0.2217044
158.7, 994.0782, 1504.187, 1582.897, 1517.21, 0.1058587, 2044.011, 714.7674, 4140.133, 2997.871, 1392.151, 1275.285, 1523.146, 3660.945, 2062.543, 2249.642, 1623.437, 6948.698, 6115.908, 355.2634, 553.3979, 1247.475, 766.3468, 3927.185, 5084.049, 4827.419, 2228.368, 1670.784, 1896.531, 558.8598, 581.1681, 92.25259, 607.3031, 178.3517, 26.66721, 16.49045, 492.4411, 993.5175, 0.03184939, 2500.125, 993.3032, 70.5193, 0.212642
158.8, 971.0868, 1438.967, 1517.623, 1491.02, 0.1009465, 2153.742, 728.286, 4144.845, 2874.696, 1332.789, 1253.98, 1517.953, 3750.409, 2007.643, 2155.629, 1607.226, 6913.047, 6287.536, 340.4499, 529.4713, 1325.31, 728.8823, 4012.246, 4992.111, 4722.532, 2244.112, 1611.669, 1932.124, 534.3945, 555.9301, 88.22989, 578.7415, 170.3314, 25.5315, 15.77591, 470.2343, 950.7523, 0.03048335, 2395.021, 951.5208, 67.43154, 0.2039501
158.9, 973.0153, 1447.381, 1563.189, 1429.095, 0.09626226, 2063.657, 696.631, 4041.687, 2808.755, 1275.958, 1196.884, 1570.169, 3809.072, 2051.693, 2065.545, 1532.912, 6895.547, 6057.95, 326.2541, 506.5791, 1312.915, 693.2494, 4163.146, 4968.025, 4778.645, 2152.058, 1622.962, 1864.842, 511.0002, 531.7881, 84.3826, 551.5231, 162.6717, 24.44416, 15.09233, 449.0289, 909.8278, 0.0291759, 2294.336, 911.4958, 64.47898, 0.1956135
159, 1000.237, 1384.624, 1510.415, 1468.384, 0.09179538, 1977.34, 730.5045, 4011.978, 2850.879, 1300.861, 1151.561, 1589.719, 3771.684, 1965.401, 2051.109, 1528.234, 6769.264, 6145.1, 312.6502, 484.6767, 1273.809, 729.4348, 3993.67, 5012.323, 4691.015, 2179.03, 1551.463, 1875.043, 488.6301, 508.6946, 80.70307, 525.5848, 155.3564, 23.40314, 14.43837, 428.7798, 870.6649, 0.02792452, 2197.884, 972.3781, 61.6557, 0.1876176
159.1, 994.7831, 1390.139, 1473.795, 1471.48, 0.08753579, 2087.054, 698.7531, 3986.861, 2733.744, 1245.391, 1099.128, 1521.92, 3686.391, 2032.26, 2051.503, 1642.01, 6788.253, 6184.897, 299.6135, 463.7213, 1220.726, 737.9495, 3971.861, 4808.443, 4608.582, 2089.645, 1534.08, 1932.809, 467.2393, 486.6039, 77.18399, 500.8664, 148.3701, 22.40644, 13.81275, 409.4438, 833.1878, 0.02672682, 2342.317, 931.4758, 58.95604, 0.1799485
159.2, 953.6381, 1409.632, 1413.02, 1410.367, 0.08347385, 2016.084, 668.3817, 3869.225, 2766.476, 1313.272, 1049.082, 1457.013, 3535.519, 1986.767, 1965.77, 1566.088, 6917.237, 6015.602, 377.2216, 443.6719, 1169.855, 724.2421, 3810.171, 4787.915, 4683.086, 2128.036, 1512, 1849.805, 446.7849, 465.4725, 73.81836, 477.3105, 141.698, 21.45219, 13.21423, 390.9797, 797.3239, 0.02558048, 2243.848, 917.0464, 56.37459, 0.172593
159.3, 914.1948, 1348.512, 1354.751, 1458.419, 0.0796004, 1931.757, 756.5334, 3775.811, 2652.809, 1319.948, 1053.707, 1477.433, 3646.299, 1907.911, 1883.62, 1493.675, 6864.581, 6073.861, 361.4925, 424.4893, 1197.317, 728.0651, 3919.298, 4939.512, 4601.736, 2040.743, 1456.234, 1905.294, 427.2259, 445.2587, 70.59949, 454.8624, 135.3259, 20.53859, 12.64165, 373.3484, 763.0036, 0.02448332, 2214.023, 924.9642, 53.90617, 0.1655381
159.4, 876.3829, 1290.041, 1298.885, 1489.774, 0.07590669, 1925.552, 723.6506, 3778.625, 2799.241, 1273.31, 1022.708, 1414.423, 3497.068, 1975.582, 1894.338, 1490.441, 6856.227, 6022.684, 346.4193, 406.1361, 1226.085, 692.4722, 3803.33, 4738.594, 4437.444, 2086.502, 1428.738, 1857.125, 408.5231, 425.9228, 67.52098, 433.4701, 129.2404, 19.66389, 12.09388, 432.9944, 730.1606, 0.02343321, 2169.4, 968.4103, 51.54583, 0.1587716
159.5, 840.1349, 1286.828, 1301.079, 1455.672, 0.07238438, 1949.558, 692.1971, 3692.812, 2739.913, 1271.783, 976.1422, 1354.1, 3535.976, 1959.414, 1854.911, 1421.527, 6744.751, 6114.901, 331.9745, 388.5765, 1190.843, 658.6192, 3777.764, 4767.982, 4681.544, 2000.913, 1430.096, 1913.444, 390.6392, 407.4265, 64.57671, 413.0838, 123.4285, 18.82644, 11.56984, 413.4683, 698.7314, 0.02242814, 2313.431, 927.6749, 49.28884, 0.1522816
159.6, 805.3862, 1269.285, 1262.594, 1409, 0.06902552, 1902.376, 662.1107, 3709.801, 2627.337, 1217.553, 1054.847, 1296.35, 3391.26, 1877.002, 1801.618, 1474.469, 6820.793, 5991.466, 318.1321, 475.8699, 1180.843, 626.4213, 3724.604, 4706.254, 4497.213, 2001.762, 1367.094, 1877.482, 373.5381, 389.7335, 61.76083, 393.6564, 117.878, 18.02466, 11.06851, 445.4287, 668.655, 0.02146618, 2216.176, 888.653, 47.13068, 0.146057
159.7, 772.0748, 1214.25, 1240.629, 1397.127, 0.06582251, 1971.292, 633.332, 3772.695, 2552.406, 1165.635, 1006.817, 1241.063, 3252.466, 1874.622, 2066.801, 1406.293, 6554.913, 5865.032, 304.8669, 540.5047, 1131.634, 595.7974, 3686.821, 4658.232, 4636.665, 1919.648, 1403.065, 1951.892, 357.1856, 372.8088, 59.06773, 375.1426, 112.5771, 17.25703, 10.58891, 425.3419, 639.8733, 0.02054548, 2356.651, 851.2725, 45.06701, 0.1400868
