 , C003, C006, C008, C012, C013, C014, C017, C019, C023, C025, C028, C031, C037, C039, C042, C060, C076, C077, C088, C089, C094, C099, C100, C107, C109, C114, C115, C136, C139
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
178, 82.78777, 826.8492, 169.3496, 19.85788, 16.96697, 380.2458, 1116.879, 557.2177, 832.9973, 18.18008, 17.21929, 955.9659, 0.9779238, 250.2745, 887.9376, 233.4327, 3.613526e-05, 3566.082, 332.6229, 1042.49, 2.161017e-09, 0.3722233, 2.443556e-06, 199.1692, 150.7971, 0.03739424, 2.225594e-08, 1152.515, 1886.177
178.1, 79.00179, 936.6584, 277.4955, 18.87649, 16.23252, 513.6495, 1191.131, 529.4835, 795.7107, 17.19796, 16.41374, 960.937, 0.9333471, 253.9513, 874.8129, 222.4959, 3.44058e-05, 3696.037, 391.4643, 1003.924, 2.056673e-09, 0.3546067, 2.322592e-06, 190.8228, 178.0468, 0.03569689, 2.124184e-08, 1099.488, 1983.081
178.2, 75.38895, 901.2758, 262.3772, 17.94361, 92.31672, 488.2428, 1139.739, 637.2066, 760.0932, 16.2689, 225.9442, 1011.524, 0.8908024, 401.1933, 834.6376, 212.0716, 3.27591e-05, 3775.684, 374.9493, 1121.501, 1.957367e-09, 0.3378239, 2.207617e-06, 182.8262, 192.1472, 0.03407659, 2.027395e-08, 1228.745, 1996.668
178.3, 71.94134, 932.5382, 260.8827, 17.05683, 88.32061, 464.0928, 1341.492, 605.4911, 726.07, 15.39003, 215.3741, 1008.669, 0.850197, 501.6225, 893.7657, 202.1356, 3.119123e-05, 3934.269, 371.2541, 1075.76, 1.862856e-09, 0.3218353, 2.098333e-06, 175.1648, 184.2184, 0.03252983, 1.935016e-08, 1329.908, 2073.798
178.4, 68.65138, 1045.056, 301.5414, 16.21388, 84.49748, 441.1373, 1283.612, 724.2876, 693.5698, 14.55864, 205.2986, 956.7243, 0.8114425, 477.4908, 852.72, 350.2876, 2.969839e-05, 4120.926, 355.5917, 1154.038, 1.772909e-09, 0.3066035, 1.994459e-06, 167.8243, 176.6168, 0.03105329, 1.846846e-08, 1671.141, 2190.038
178.5, 65.51188, 996.8136, 285.1129, 15.41258, 80.83984, 419.3172, 1228.229, 797.417, 662.5243, 13.77216, 195.6944, 1124.795, 0.7744545, 454.52, 842.1412, 366.926, 2.8277e-05, 4248.747, 340.5901, 1207.7, 1.687304e-09, 0.2920926, 1.895727e-06, 160.7915, 169.3289, 0.02964376, 1.762694e-08, 1772.464, 2168.283
178.6, 62.51595, 968.5204, 420.7293, 14.65089, 77.34054, 398.5765, 1175.236, 757.7274, 632.8685, 13.02816, 186.5395, 1066.87, 0.7391526, 432.6542, 899.2407, 349.7348, 2.692364e-05, 4152.801, 335.4721, 1234.445, 1.605833e-09, 0.2782684, 1.801883e-06, 154.0534, 162.3417, 0.02829822, 1.682376e-08, 1690.913, 2188.749
178.7, 59.65703, 1068.468, 397.8074, 13.92683, 73.99271, 378.8616, 1195.026, 720.0133, 604.5401, 12.32436, 177.8128, 1062.629, 0.7054598, 411.8404, 857.9435, 459.8386, 2.563505e-05, 4104.412, 392.9289, 1206.824, 1.528296e-09, 0.2650985, 1.712684e-06, 236.1788, 155.6428, 0.02701375, 1.605718e-08, 1876.209, 2095.214
178.8, 56.92885, 1019.145, 376.1343, 13.23857, 70.78979, 360.1219, 1143.465, 684.1763, 629.6918, 11.65858, 169.4945, 1122.848, 0.6733029, 392.0278, 843.6749, 438.2943, 2.440813e-05, 4241.348, 411.7185, 1157.604, 1.454503e-09, 0.252552, 1.627901e-06, 235.6379, 247.3452, 0.02578758, 1.532553e-08, 1878.131, 2005.677
178.9, 54.32543, 1079.965, 355.642, 12.58431, 67.72552, 342.3092, 1094.129, 650.123, 714.7639, 11.02877, 181.5397, 1122.568, 0.6426117, 373.1684, 804.9296, 417.7593, 2.323994e-05, 4440.698, 428.8574, 1273.505, 1.384273e-09, 0.2405992, 1.547315e-06, 262.2188, 237.1387, 0.02461706, 1.462722e-08, 1888.479, 2114.021
179, 51.84107, 1168.1, 336.2661, 140.8792, 64.79389, 325.3775, 1216.104, 704.4537, 739.6815, 10.43298, 246.9514, 1102.679, 0.6133196, 407.0442, 799.5293, 398.1865, 2.212765e-05, 4393.406, 410.7649, 1221.564, 1.317433e-09, 0.2292121, 1.470718e-06, 251.2303, 227.3534, 0.02349968, 1.396073e-08, 1801.591, 2216.107
179.1, 49.47033, 1183.074, 317.9459, 133.9169, 61.98916, 309.2833, 1420.919, 669.3912, 915.3654, 9.869372, 273.8486, 1092.085, 0.5853627, 442.951, 762.8113, 437.8538, 2.10686e-05, 4548.287, 440.9767, 1171.742, 1.253821e-09, 0.218364, 1.397913e-06, 240.7023, 217.9719, 0.02243302, 1.33246e-08, 1856.506, 2121.404
179.2, 47.208, 1128.461, 300.6237, 127.2986, 59.30584, 293.9851, 1359.612, 636.0738, 874.3918, 9.336214, 261.0375, 1085.511, 0.5586801, 421.6418, 727.7796, 445.3076, 2.006024e-05, 4481.294, 422.3729, 1236.983, 1.193281e-09, 0.2080292, 1.328712e-06, 230.6154, 208.9775, 0.02141477, 1.271746e-08, 1817.732, 2274.006
179.3, 45.04913, 1076.368, 284.2454, 121.0075, 56.73868, 279.4437, 1364.264, 604.4147, 835.2524, 8.831858, 248.8257, 1029.61, 0.5332139, 401.3578, 694.3567, 424.4441, 1.910014e-05, 4439.6, 404.5539, 1186.532, 1.135664e-09, 0.1981836, 1.262937e-06, 220.9513, 200.3542, 0.02044274, 1.213799e-08, 1734.098, 2277.078
179.4, 42.98898, 1026.681, 268.7593, 115.0273, 54.28263, 265.6215, 1325.549, 622.3413, 797.8649, 8.354747, 237.1852, 1027.563, 0.5089084, 382.0495, 701.7531, 404.558, 1.818599e-05, 4543.624, 387.4867, 1230.208, 1.080829e-09, 0.188804, 1.200418e-06, 211.6922, 192.0868, 0.01951484, 1.158492e-08, 1654.313, 2225.509
179.5, 41.02305, 1084.338, 254.1169, 109.3426, 51.93291, 252.483, 1292.56, 591.3657, 762.151, 7.90341, 226.0893, 974.6457, 0.4857109, 363.6701, 728.5415, 528.1349, 1.731559e-05, 4480.058, 371.1395, 1183.114, 1.028641e-09, 0.1798683, 1.140994e-06, 202.821, 184.1605, 0.01862905, 1.105705e-08, 1701.287, 2130.404
179.6, 39.14702, 1034.282, 240.2723, 103.9388, 49.68489, 239.9944, 1236.791, 611.7328, 728.0357, 7.476456, 215.5125, 924.4535, 0.4635707, 346.1749, 879.4755, 503.3907, 1.648686e-05, 4476.66, 400.2016, 1191.807, 9.789735e-10, 0.1713555, 1.084511e-06, 194.3217, 176.5613, 0.01778346, 1.055323e-08, 1623.011, 2073.152
179.7, 37.35679, 986.5374, 227.1819, 98.80213, 47.53418, 228.1236, 1275.081, 581.2853, 695.4474, 7.072567, 205.4305, 876.8461, 0.4424398, 329.5214, 863.8661, 479.8059, 1.569778e-05, 4475.562, 383.318, 1143.198, 9.31704e-10, 0.1632456, 1.030824e-06, 270.7343, 169.2757, 0.01697626, 1.007237e-08, 1548.337, 2069.487
179.8, 35.64842, 1087.184, 214.8047, 93.9193, 45.47657, 216.8399, 1254.433, 575.1003, 664.3179, 6.690495, 195.8201, 941.0759, 0.4222721, 313.669, 824.1935, 457.3261, 1.494647e-05, 4287.546, 367.1467, 1133.298, 8.86717e-10, 0.1555195, 9.797953e-07, 421.0524, 162.2906, 0.0162057, 9.613418e-09, 1792.694, 1981.049
179.9, 34.01818, 1110.146, 203.1019, 89.27777, 43.50803, 206.1143, 1217.354, 546.476, 634.5818, 6.329065, 221.9504, 965.4042, 0.4030237, 298.5792, 786.3428, 435.8995, 1.423112e-05, 4321.56, 351.6576, 1222.574, 8.439021e-10, 0.148159, 9.312925e-07, 403.4079, 155.5939, 0.01547012, 9.17538e-09, 1710.213, 1896.391
180, 32.46249, 1058.899, 192.0366, 84.86563, 41.62471, 195.9192, 1164.83, 519.2764, 606.1767, 5.987159, 211.5672, 915.6879, 0.3846527, 284.2153, 804.4133, 415.4767, 1.355001e-05, 4262.689, 336.822, 1184.489, 8.031545e-10, 0.141147, 8.851907e-07, 386.5027, 149.1734, 0.01476792, 8.757301e-09, 1631.526, 1876.987
180.1, 30.97795, 1035.076, 181.5742, 80.67154, 39.8229, 186.2284, 1259.934, 514.0311, 579.0431, 5.663723, 201.6697, 987.9106, 0.3671191, 270.5425, 767.471, 396.0109, 1.290149e-05, 4300.239, 413.3161, 1136.179, 7.643745e-10, 0.1344668, 8.413711e-07, 370.306, 143.0179, 0.0140976, 8.358271e-09, 1615.407, 1882.051
180.2, 90.76836, 1035.178, 171.6817, 76.68472, 38.09909, 177.017, 1205.573, 583.8246, 553.124, 5.35776, 192.2353, 937.0353, 0.3503847, 257.5274, 732.2253, 377.457, 1.228401e-05, 4224.742, 417.0125, 1089.839, 7.274669e-10, 0.1281027, 7.997207e-07, 354.788, 137.1164, 0.0134577, 7.977424e-09, 1646.287, 1801.623
180.3, 86.61743, 1014.183, 162.3283, 72.89494, 36.4499, 168.2612, 1189.281, 554.7661, 528.3652, 5.068326, 183.2422, 932.4746, 0.3344131, 245.1384, 698.5982, 359.7724, 1.169609e-05, 4155.589, 399.4197, 1191.361, 6.923414e-10, 0.1220399, 7.601321e-07, 339.9203, 131.4585, 0.01284685, 7.61393e-09, 1570.541, 1724.632
180.4, 82.65633, 967.3663, 153.4844, 69.29244, 34.87209, 159.9384, 1276.568, 558.9206, 504.7145, 4.794527, 174.6698, 997.0356, 0.3191696, 338.9602, 793.4583, 342.9164, 1.113631e-05, 4213.096, 382.5691, 1142.771, 6.589119e-10, 0.116264, 7.225032e-07, 325.6757, 126.0339, 0.01226372, 7.266999e-09, 1593.433, 1794.023
180.5, 78.87637, 922.7103, 145.1224, 65.86799, 33.36259, 152.0274, 1221.489, 531.1016, 482.1226, 4.535519, 166.4985, 945.6904, 0.3046209, 322.6538, 810.928, 326.8501, 1.060331e-05, 4073.072, 374.4983, 1133.691, 6.270965e-10, 0.1107614, 6.867371e-07, 312.028, 120.8333, 0.01170706, 6.935876e-09, 1520.12, 1764.814
180.6, 75.26926, 959.9714, 137.2159, 62.61277, 31.91842, 144.5076, 1168.786, 601.5353, 460.5418, 4.290504, 236.4984, 896.9893, 0.2907354, 307.1318, 773.6865, 311.5365, 1.009583e-05, 3993.112, 358.6991, 1087.453, 5.968173e-10, 0.1055193, 6.527416e-07, 298.9522, 115.8472, 0.01117567, 6.619841e-09, 1559.471, 1689.396
180.7, 71.82712, 915.6567, 129.7402, 59.51842, 30.53677, 137.3598, 1118.358, 571.5953, 439.9271, 4.058724, 225.4346, 874.5767, 0.2774828, 292.3565, 738.1554, 296.9404, 9.612634e-06, 3939.158, 343.5663, 1056.262, 5.680001e-10, 0.1005253, 6.204289e-07, 286.4244, 111.0669, 0.0106684, 6.318206e-09, 1487.72, 1617.201
180.8, 68.54239, 873.3878, 122.6718, 56.577, 29.21493, 130.5656, 1184.093, 543.1455, 420.2351, 3.839465, 214.8884, 855.8884, 0.2648343, 278.292, 704.256, 283.0282, 9.152565e-06, 4019.322, 329.0721, 1146.838, 5.405744e-10, 0.09576763, 5.897157e-07, 274.4216, 106.4838, 0.01018416, 6.030314e-09, 1537.128, 1642.749
180.9, 65.40788, 833.0701, 115.9884, 53.78095, 27.95031, 124.1074, 1152.242, 516.1117, 401.4246, 3.632051, 204.8356, 932.2263, 0.2527624, 264.9041, 729.313, 269.7678, 8.714515e-06, 3914.689, 315.1892, 1159.713, 5.14473e-10, 0.09123514, 5.60523e-07, 262.9217, 102.0899, 0.009721893, 5.755541e-09, 1466.405, 1572.547
181, 119.6881, 794.6136, 109.6692, 51.12307, 26.74042, 117.9687, 1132.345, 490.4234, 383.4561, 3.435843, 200.1586, 884.2186, 0.2412407, 252.1603, 695.8197, 257.1287, 8.297431e-06, 3829.237, 332.4874, 1201.457, 4.896318e-10, 0.08691716, 5.327754e-07, 251.9038, 97.87722, 0.009280611, 5.493288e-09, 1398.935, 1505.346
181.1, 114.2146, 757.9323, 103.6943, 48.59655, 25.58291, 112.1336, 1142.633, 466.0137, 366.2919, 3.250233, 190.7948, 838.6832, 0.2302443, 240.0295, 845.468, 245.0817, 7.900309e-06, 3886.021, 318.4605, 1152.455, 4.6599e-10, 0.08280355, 5.064014e-07, 241.3475, 93.83841, 0.008859359, 5.242985e-09, 1453.324, 1605.694
181.2, 138.9564, 756.8239, 98.0449, 46.19489, 24.47551, 106.5871, 1093.333, 442.819, 349.896, 3.07465, 181.8691, 856.5218, 0.219749, 228.4823, 806.6403, 233.5991, 7.522194e-06, 3767.328, 323.5261, 1220.497, 4.434898e-10, 0.07888462, 4.81333e-07, 231.2337, 89.96626, 0.008457228, 5.004087e-09, 1386.456, 1537.076
181.3, 182.5913, 849.4042, 92.70328, 43.91193, 23.41604, 101.3149, 1104.234, 485.2855, 334.2339, 2.908553, 173.361, 812.4127, 0.2097322, 217.4907, 769.5958, 222.6546, 7.162175e-06, 3762.185, 318.4469, 1170.719, 4.22076e-10, 0.07515118, 4.575056e-07, 221.5437, 86.25388, 0.008073349, 4.776074e-09, 1322.666, 1471.39
181.4, 174.2412, 810.1937, 87.65267, 41.74178, 22.40243, 96.30359, 1056.591, 461.1315, 319.273, 2.751428, 165.2509, 796.5416, 0.200172, 207.0278, 734.2525, 419.2596, 6.819387e-06, 3744.414, 305.0123, 1194.597, 4.016962e-10, 0.07159442, 4.348576e-07, 212.2597, 82.69469, 0.007706896, 4.558451e-09, 1576.965, 1505.458
181.5, 166.273, 772.7932, 82.87724, 39.67889, 21.4327, 91.54011, 1011.003, 483.9135, 304.9818, 2.602792, 172.8497, 755.5214, 0.1910476, 197.0682, 743.9041, 399.6165, 6.493005e-06, 3666.298, 324.4025, 1162.895, 3.823004e-10, 0.068206, 4.133309e-07, 203.3648, 79.28238, 0.007357076, 4.350744e-09, 1504.409, 1585.202
181.6, 158.6692, 737.1191, 78.36197, 37.71795, 20.50494, 87.01225, 967.3827, 459.8278, 291.3302, 2.462185, 166.1341, 716.6136, 0.1823391, 187.5878, 790.0128, 380.8937, 6.182245e-06, 3729.268, 310.7167, 1186.802, 3.638412e-10, 0.06497794, 3.928697e-07, 194.8426, 76.01086, 0.007023134, 4.152501e-09, 1435.191, 1517.46
181.7, 203.7032, 703.0919, 74.0927, 35.85391, 19.61735, 82.70834, 1089.731, 436.9409, 278.2897, 2.329174, 158.362, 753.8929, 0.1740275, 178.5635, 890.8516, 363.0481, 5.886357e-06, 3572.604, 297.6082, 1154.371, 3.462732e-10, 0.06190267, 3.734215e-07, 186.6776, 72.87434, 0.00670435, 3.963291e-09, 1369.158, 1452.613
181.8, 194.3876, 670.6355, 70.05602, 34.082, 18.76817, 78.61732, 1042.714, 415.1932, 265.8329, 2.203348, 150.9536, 764.5403, 0.1660948, 169.9733, 849.9396, 346.0386, 5.604631e-06, 3649.607, 285.0528, 1115.005, 3.295535e-10, 0.05897294, 3.54936e-07, 178.8547, 69.86726, 0.006400036, 3.782703e-09, 1493.334, 1482.655
181.9, 185.498, 639.6773, 66.23927, 32.39766, 17.95576, 74.72866, 997.7247, 418.3298, 253.9337, 2.08432, 143.8918, 725.1681, 0.1585238, 161.7963, 810.9066, 329.826, 5.336389e-06, 3496.289, 295.3561, 1114.883, 3.136411e-10, 0.05618187, 3.373656e-07, 171.3596, 66.98425, 0.006109535, 3.610343e-09, 1424.626, 1589.797
182, 177.015, 610.1483, 62.63047, 30.79655, 17.17851, 71.03235, 954.6768, 397.5084, 242.5672, 1.971722, 137.1603, 687.8235, 0.1512978, 154.0127, 802.5128, 314.373, 5.080984e-06, 3499.712, 282.8957, 1196.619, 2.98497e-10, 0.0535229, 3.20665e-07, 164.1787, 64.22021, 0.00583222, 3.445836e-09, 1493.14, 1521.858
182.1, 211.0117, 686.2263, 59.21827, 29.27458, 16.4349, 67.51887, 1044.268, 424.9291, 231.7094, 1.865206, 130.7437, 652.402, 0.1444012, 146.6036, 910.6378, 392.7913, 4.837804e-06, 3369.414, 277.5538, 1147.815, 2.840842e-10, 0.05098977, 3.047911e-07, 157.2986, 61.57022, 0.005567492, 3.288826e-09, 1517.212, 1456.823
182.2, 201.3619, 654.5485, 55.99198, 27.82782, 15.72349, 64.17917, 999.2122, 441.3163, 221.3376, 1.764445, 124.6273, 756.5361, 0.1378189, 139.5509, 868.8172, 420.3751, 4.606263e-06, 3390.305, 265.8445, 1101, 2.703673e-10, 0.04857652, 2.89703e-07, 150.7069, 59.02958, 0.005314781, 3.138969e-09, 1447.405, 1394.567
182.3, 271.9737, 624.3329, 52.94146, 26.45255, 15.04286, 61.00467, 1003.439, 470.928, 211.4302, 1.669127, 120.5832, 717.576, 0.1315368, 132.8374, 828.9172, 441.8722, 4.385803e-06, 3424.089, 254.6291, 1064.34, 2.573127e-10, 0.04627749, 2.753618e-07, 144.3914, 56.59378, 0.00507354, 2.995941e-09, 1491.497, 1334.971
182.4, 290.9269, 745.6471, 50.05713, 25.14526, 14.39171, 57.98718, 1058.54, 447.4887, 201.9661, 1.578958, 146.5557, 680.6224, 0.1255409, 126.447, 807.0966, 421.1696, 4.175895e-06, 3396.849, 275.6973, 1020.931, 2.448884e-10, 0.04408727, 2.617305e-07, 138.3406, 54.2585, 0.004843249, 2.85943e-09, 1511.761, 1277.923
182.5, 277.6225, 711.2262, 47.32995, 23.90257, 13.76873, 55.11895, 1012.869, 425.216, 192.9258, 1.493661, 139.6996, 728.983, 0.1198184, 120.364, 770.0311, 401.437, 3.976033e-06, 3314.349, 264.0663, 990.3124, 2.33064e-10, 0.04200071, 2.487741e-07, 132.5433, 52.01957, 0.004623411, 2.729139e-09, 1442.205, 1223.312
182.6, 264.9265, 705.2153, 44.75135, 22.7213, 13.17273, 52.3926, 969.1674, 404.0518, 184.29, 1.412971, 133.1642, 738.8888, 0.1143567, 114.5736, 870.5958, 382.6289, 3.785737e-06, 3176.032, 252.9259, 1085.63, 2.218106e-10, 0.0400129, 2.36459e-07, 126.989, 49.87303, 0.004413552, 2.604785e-09, 1375.85, 1301.876
182.7, 252.8112, 709.4862, 42.31324, 21.5984, 12.60252, 49.80109, 927.3516, 383.9411, 176.0408, 1.33664, 126.9345, 700.8376, 0.109144, 109.0618, 830.6141, 472.4477, 3.604548e-06, 3231.509, 242.2555, 1094.391, 2.111006e-10, 0.03811917, 2.247536e-07, 121.6674, 47.81507, 0.004213219, 2.486097e-09, 1394.001, 1308.769
182.8, 241.2498, 699.9553, 40.00795, 20.531, 12.057, 47.33778, 887.3401, 364.8313, 168.1609, 1.264433, 139.9792, 664.7459, 0.1041689, 103.8151, 792.4686, 450.3126, 3.432031e-06, 3185.193, 232.0353, 1049.756, 2.009076e-10, 0.03631507, 2.136276e-07, 116.5688, 45.84202, 0.004021978, 2.372817e-09, 1329.863, 1252.84
182.9, 230.2172, 675.593, 37.82827, 19.51635, 11.53509, 44.9963, 849.0549, 346.6727, 160.6337, 1.196126, 134.4762, 630.5129, 0.09942057, 98.82082, 756.0749, 429.2146, 3.267771e-06, 3173.609, 222.2463, 1089.846, 1.912069e-10, 0.03459635, 2.030524e-07, 111.6839, 43.95039, 0.003839419, 2.264699e-09, 1268.676, 1199.301
183, 219.6892, 675.0393, 35.76733, 18.55185, 11.03577, 42.77064, 812.4215, 329.4179, 153.4434, 1.131509, 128.1852, 598.0428, 0.09488869, 94.06682, 721.3525, 546.1379, 3.111373e-06, 3193.143, 212.8702, 1045.396, 1.819745e-10, 0.03295897, 1.930007e-07, 107.0037, 42.13682, 0.003665145, 2.161508e-09, 1210.305, 1225.99
183.1, 209.6425, 643.8779, 33.81868, 17.63501, 10.55806, 40.65507, 777.3688, 313.0219, 146.575, 1.070384, 122.1885, 690.0159, 0.09056338, 89.54151, 688.2248, 795.3049, 2.96246e-06, 3084.398, 203.8897, 1047.576, 1.731879e-10, 0.03139909, 1.834466e-07, 102.5196, 40.39809, 0.003498783, 2.063018e-09, 1350.012, 1235.107
183.2, 200.0554, 802.0632, 31.97619, 112.1256, 10.10104, 38.64414, 743.8284, 297.442, 140.014, 1.01256, 116.4723, 654.4816, 0.08643524, 85.23391, 656.6184, 758.0433, 2.820674e-06, 2954.824, 244.0177, 1120.988, 1.648256e-10, 0.02991303, 1.743654e-07, 98.22346, 38.7311, 0.003339971, 1.969016e-09, 1287.898, 1182.326
183.3, 190.9066, 765.038, 30.23408, 182.5442, 9.663795, 36.73268, 711.7352, 524.8781, 133.7467, 0.9578598, 271.383, 620.7772, 0.08249526, 81.13354, 626.4636, 722.5275, 2.685674e-06, 2830.694, 244.9546, 1131.191, 1.56867e-10, 0.02849731, 1.657338e-07, 94.10732, 37.1329, 0.003188368, 1.879297e-09, 1228.642, 1131.8
183.4, 182.1763, 729.722, 28.58689, 173.5228, 9.245479, 34.91577, 681.0266, 613.2723, 127.76, 0.9061147, 258.6873, 588.8085, 0.07873489, 77.23042, 597.6935, 755.5278, 2.557136e-06, 2856.98, 317.2157, 1085.055, 1.492928e-10, 0.02714859, 1.575295e-07, 90.16368, 35.60064, 0.003043646, 1.793666e-09, 1172.112, 1221.453
183.5, 173.8452, 696.0363, 27.02943, 179.4969, 8.84527, 33.18872, 651.643, 751.2465, 122.0412, 0.857165, 246.5855, 558.4861, 0.07514592, 73.51508, 570.2448, 720.1298, 2.434749e-06, 2843.165, 311.8976, 1040.8, 1.420842e-10, 0.0258637, 1.497313e-07, 86.3853, 34.13161, 0.002905493, 1.711937e-09, 1118.183, 1334.027
183.6, 165.895, 663.9055, 180.8039, 391.4944, 8.462386, 31.54711, 623.5272, 713.855, 116.5784, 0.8108596, 257.1955, 529.7252, 0.07172055, 372.1772, 544.0566, 686.3903, 2.31822e-06, 2794.284, 321.666, 1111.305, 1.352237e-10, 103.7627, 1.423191e-07, 82.76525, 32.72321, 0.002773611, 123.4917, 1066.736, 1471.189
183.7, 158.3085, 633.2581, 629.2557, 372.1466, 222.0816, 29.98669, 596.6245, 786.7585, 111.3601, 0.7670557, 245.1635, 502.4455, 59.09344, 775.7712, 519.071, 654.2316, 2.207268e-06, 2914.161, 672.623, 1256.822, 1.286945e-10, 344.075, 1.352739e-07, 79.29691, 31.37291, 0.002647716, 117.8648, 1017.655, 1477.725
183.8, 193.8989, 604.0253, 1037.76, 608.9636, 252.067, 28.50345, 570.8826, 884.4573, 298.9316, 138.0798, 749.0971, 476.5706, 94.04003, 906.1654, 495.233, 623.5796, 2.101626e-06, 2791.739, 745.0536, 1205.562, 1.224805e-10, 327.7906, 1.285774e-07, 75.9739, 30.07834, 0.002527534, 498.7428, 970.8333, 1414.576
183.9, 229.6007, 576.142, 981.2212, 578.8683, 287.1046, 27.09358, 694.3367, 1191.76, 481.0796, 130.6205, 714.0531, 452.0282, 435.7361, 1161.468, 472.4897, 774.4149, 269.0207, 3036.435, 917.4333, 1253.899, 1.165666e-10, 666.1207, 1.222125e-07, 72.79015, 28.83719, 0.002412808, 476.0175, 926.1653, 1388.294
184, 229.1469, 549.5459, 1202.901, 771.8005, 286.9364, 25.75345, 664.3788, 1150.309, 604.1417, 344.3005, 680.6485, 532.2002, 772.6589, 1592.806, 450.7908, 738.1321, 608.9171, 3234.353, 1253.124, 1396.395, 1.109382e-10, 634.5945, 1.161626e-07, 295.1687, 115.0219, 0.002303289, 454.3276, 883.5525, 1469.609
184.1, 218.6677, 524.1776, 1823.315, 733.6578, 392.3089, 167.8237, 652.7632, 1093.055, 577.0992, 454.0716, 946.9008, 504.793, 832.8817, 1583.787, 430.0885, 882.9355, 844.5994, 3098.479, 1200.257, 1594.113, 1.055816e-10, 704.1605, 1.104122e-07, 282.7994, 110.2756, 0.002198742, 494.8869, 842.9003, 1487.175
184.2, 208.6678, 677.5032, 1771.736, 1070.609, 382.8536, 159.5227, 880.6505, 1449.849, 823.6225, 644.1541, 902.6032, 753.8659, 1244.844, 1874.587, 410.3369, 985.5621, 1144.821, 3486.198, 1829.29, 1554.437, 1.004836e-10, 670.834, 1.049464e-07, 520.1053, 219.9528, 0.00209894, 472.3372, 804.1186, 1423.622
184.3, 303.1374, 677.6675, 1675.209, 1084.52, 474.5641, 201.2336, 1128.991, 2052.219, 899.0526, 609.3559, 860.3779, 916.0214, 1588.064, 1808.968, 391.4924, 1126.961, 1620.458, 3757.929, 2113.106, 1543.258, 9.563177e-11, 639.0848, 9.975126e-08, 643.7614, 210.8766, 253.8882, 450.8151, 767.1212, 1667.854
184.4, 289.2746, 787.6642, 1915.22, 1145.528, 454.0216, 818.4745, 1080.28, 2308.354, 1061.524, 576.4376, 820.1281, 868.8483, 2044.392, 1861.79, 373.5133, 1074.161, 1716.183, 3859.26, 2344.221, 1657.465, 9.101422e-11, 608.8383, 9.481327e-08, 698.263, 389.5464, 401.0307, 565.6901, 731.826, 1596.58
184.5, 276.0457, 751.3037, 1953.747, 1204.439, 434.3684, 1005.224, 1033.67, 2193.461, 1014.008, 853.4291, 917.6047, 932.0471, 1951.203, 1870.647, 356.3599, 1319.71, 1872.153, 3697.135, 2308.595, 1600.116, 8.661962e-11, 580.0231, 9.011973e-08, 726.7881, 420.3763, 382.8277, 539.9142, 1165.099, 1628.474
184.6, 394.425, 716.6217, 1847.304, 1714.712, 415.566, 1288.594, 1073.695, 2123.631, 988.6895, 1508.395, 927.7056, 884.0486, 1992.09, 1911.379, 339.9942, 1257.879, 2076.461, 3886.389, 2712.783, 1534.854, 8.243722e-11, 552.5718, 478.8358, 830.3421, 403.0298, 388.069, 515.3129, 1982.433, 1558.883
184.7, 376.3876, 1110.171, 1746.661, 1662.551, 397.5774, 1224.856, 1843.324, 2144.198, 1242.212, 1426.909, 884.306, 1285.072, 2357.042, 2092.165, 324.3802, 1412.992, 2083.757, 4461.255, 2598.337, 1472.254, 7.845676e-11, 526.4197, 455.132, 1011.422, 386.3992, 500.101, 491.8325, 2018.089, 2095.984
184.8, 359.175, 1058.923, 1651.5, 1688.94, 380.3675, 1233.018, 1763.792, 2212.788, 1228.691, 1490.972, 940.0693, 1424.247, 2391.992, 2008.514, 309.4832, 1346.79, 2302.207, 4408.184, 2663.591, 1424.415, 7.46685e-11, 501.5053, 432.6016, 1004.943, 552.7962, 520.9396, 469.422, 2115.001, 2098.291
184.9, 342.7495, 1010.04, 2434.151, 1986.322, 467.4456, 1172.029, 1687.691, 2926.626, 1173.692, 1410.428, 949.7029, 1710.896, 2317.037, 2240.854, 295.2703, 1394.231, 2715.385, 4412.897, 3036.627, 1527.52, 7.106316e-11, 477.7701, 411.1865, 1190.481, 659.337, 695.6296, 570.2662, 2017.69, 2047.21
185, 327.0752, 990.4399, 2301.535, 2027.34, 447.2113, 1301.348, 1614.874, 2780.96, 1121.156, 1334.234, 905.2743, 1622.789, 2381.932, 2133.053, 281.7101, 1328.909, 2585.424, 4325.761, 2994.753, 1660.516, 6.763189e-11, 455.1581, 390.8315, 1140.593, 662.4008, 863.8667, 620.1382, 1924.857, 1959.724
185.1, 312.1177, 960.2075, 2176.144, 1927.148, 677.7867, 1236.98, 1573.511, 3480.579, 1134.703, 1262.157, 862.9241, 2316.149, 2816.638, 2164.228, 268.7727, 1266.647, 2843.328, 4806.147, 3157.102, 1592.791, 6.43663e-11, 433.6164, 617.4576, 1092.796, 635.0674, 1097.054, 591.8815, 1836.294, 2289.93
