 , C001, C003, C004, C006, C007, C008, C011, C013, C016, C022, C025, C026, C027, C029, C035, C038, C039, C054, C055, C058, C060, C065, C069, C083, C084, C090, C102, C105, C107, C117, C118, C119, C120, C121, C124
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
363.5, 968.0085, 550.1418, 1156.873, 2820.953, 1044.007, 770.658, 1278.566, 1274.995, 1585.838, 2005.899, 1215.583, 4003.549, 1654.189, 62.59109, 524.3176, 1817.636, 1897.262, 1112.141, 55.7042, 4844.862, 267.0361, 5022.185, 4346.342, 1932.72, 2697.186, 1206.433, 1904.834, 2654.154, 1228.096, 1557.166, 3563.945, 2965.423, 2350.787, 1879.058, 1152.907
363.6, 919.914, 678.6454, 1171.717, 3089.563, 998.8499, 730.7238, 1378.418, 1214.6, 1604.703, 2437.799, 1400.451, 4075.973, 1742.119, 59.63408, 501.7369, 2057.085, 1817.75, 1055.3, 53.34741, 4668.219, 253.6859, 4810.551, 4160.733, 2040.961, 2578.346, 1165.242, 1821.842, 2897.224, 1175.763, 1610.404, 3754.241, 3069.843, 2311.681, 1788.335, 1272.238
363.7, 874.209, 787.3386, 1361.816, 3099.823, 955.6456, 692.8589, 1306.814, 1298.892, 1761.078, 2502.242, 1432.521, 4314.276, 1765.864, 56.81676, 480.1287, 1975.449, 1741.569, 1001.364, 51.09034, 4734.359, 241.0032, 4650.866, 4271.74, 2053.026, 2532.313, 1161.706, 1765.317, 2811.636, 1125.66, 1536.729, 4026.954, 3096.683, 2302.012, 1701.991, 1217.683
363.8, 830.7748, 830.5095, 1461.898, 3183.245, 914.3101, 656.9562, 1238.929, 1323.88, 1767.769, 2364.545, 1359.472, 4722.73, 1933.238, 54.13254, 459.451, 1872.207, 1746.94, 950.1852, 48.92876, 4614.874, 455.8639, 4454.88, 4556.986, 1963.697, 2901.374, 1175.764, 2062.789, 2690.203, 1247.76, 1628.486, 3856.098, 2963.301, 2219.727, 1619.817, 1165.467
363.9, 789.4986, 787.1736, 1622.402, 3396.169, 949.0818, 622.9138, 1174.571, 1343.984, 1684.143, 2234.425, 1290.148, 5158.482, 2020.987, 51.57513, 439.6639, 1774.361, 2096.911, 901.6218, 46.85864, 4451.376, 503.4262, 4267.152, 4787.622, 1927.354, 3174.589, 1152.235, 2041.167, 2574.015, 1194.589, 1623.279, 3838.052, 2835.665, 2415.996, 1541.609, 1115.49
364, 750.2731, 1042.93, 1678.126, 3313.443, 950.8885, 777.1191, 1513.182, 1280.322, 2097.537, 2416.932, 1362.394, 5447.643, 1935.338, 49.13855, 465.854, 1899.68, 2009.032, 855.5405, 44.8761, 4471.338, 478.258, 4696.633, 4581.248, 1982.896, 3034.715, 1091.827, 1952.235, 2627.716, 1302.291, 1549.015, 4130.776, 3169.42, 2314.26, 1553.37, 1241.289
364.1, 712.9966, 988.5097, 1670.777, 3561.662, 959.0641, 906.074, 1588.078, 1219.674, 2085.864, 2496.513, 1497.834, 5815.379, 1911.67, 46.81708, 445.7911, 1831.797, 2120.127, 957.1091, 42.97744, 4581.05, 454.348, 4937.796, 4383.769, 2341.327, 2901.004, 1240.561, 1867.178, 2824.477, 1246.797, 1533.433, 4368.947, 3223.265, 2430.371, 1738.589, 1188.061
364.2, 677.5721, 1011.374, 1683.094, 3591.354, 1167.249, 859.1227, 1505.582, 1161.9, 2239.197, 2434.352, 1538.629, 5732.311, 1865.919, 44.60528, 455.171, 1950.475, 2056.456, 908.1918, 41.15911, 4760.069, 431.6333, 4964.921, 4659.959, 2482.219, 2999.678, 1196.152, 1925.473, 3108.935, 1193.667, 1463.28, 4806.057, 3084.432, 2384.382, 1808.382, 1137.115
364.3, 643.9076, 958.6003, 1602.447, 3455.522, 1176.058, 896.0086, 1552.106, 1146.546, 2209.773, 2454.841, 1556.804, 5929.042, 1828.177, 42.49797, 435.5682, 1957.574, 2088.084, 861.7746, 39.41771, 4697.731, 410.0543, 4796.796, 4648.632, 2451.324, 3047.301, 1242.214, 1984.84, 3017.191, 1142.802, 1459.059, 5249.959, 3009.615, 2410.927, 1846.678, 1135.116
364.4, 611.9157, 908.5806, 1639.925, 3461.344, 1246.765, 849.579, 1471.479, 1229.948, 2349.709, 2319.752, 1547.233, 6041.652, 1964.21, 71.55906, 416.8097, 1855.266, 2148.273, 817.7298, 37.74999, 4732.294, 436.0653, 4744.505, 4834.581, 2505.672, 3121.724, 1177.089, 2017.929, 2886.88, 1135.072, 1392.308, 5196.743, 2935.002, 2359.78, 1757.517, 1086.441
364.5, 581.5133, 861.171, 1594.03, 3377.003, 1217.282, 805.5552, 1419.437, 1412.111, 2563.467, 2218.199, 1503.016, 6269.588, 2067.637, 240.3253, 398.859, 1758.305, 2435.916, 775.9361, 36.15283, 4800.637, 534.6709, 4845.986, 5047.398, 2436.655, 3503.386, 1345.122, 2006.62, 2762.198, 1086.703, 1377.882, 4976.254, 2905.441, 2400.792, 1672.662, 1039.853
364.6, 552.6214, 816.2351, 1810.275, 3476.174, 1164.63, 763.8127, 1499.261, 1345.221, 2605.076, 2376.661, 1426.372, 6283.762, 1971.117, 512.1187, 381.6814, 1731.807, 2418.888, 736.2784, 34.62325, 4596.596, 729.4811, 4641.777, 4829.826, 2330.633, 3349.025, 1386.533, 1919.193, 2642.9, 1104.352, 1314.845, 5418.71, 2919.658, 2442.15, 1758.36, 1114.416
364.7, 525.165, 899.9567, 1904.207, 3526.211, 1114.255, 939.45, 1619.463, 1510.154, 2481.84, 2327.351, 1486.655, 6159.768, 1956.096, 538.9374, 365.2436, 1871.212, 2327.239, 698.6476, 33.15837, 4401.228, 693.0115, 4446.174, 4621.632, 2229.225, 3201.466, 1313.841, 1835.576, 2528.755, 1057.292, 1486.321, 5202.651, 3127.635, 2339.313, 1706.025, 1366.449
364.8, 499.0727, 852.997, 1848.524, 3476.916, 1066.059, 995.8177, 1535.338, 1625.33, 2364.434, 2305.587, 1410.845, 6555.486, 2020.893, 633.2141, 349.5137, 1773.418, 2370.609, 662.9402, 31.75548, 4287.239, 831.8732, 4328.615, 4422.413, 2175.347, 3529.667, 1357.482, 1899.955, 2658.827, 1238.993, 1599.329, 4981.912, 2992.92, 2594.152, 1623.655, 1307.854
364.9, 474.2768, 837.6744, 1912.655, 3673.789, 1217.948, 971.9878, 1564.837, 1548.34, 2573.251, 2367.011, 1411.418, 6596.265, 1964.014, 619.0842, 334.4612, 1809.198, 2367.519, 629.0577, 30.41194, 4257.59, 819.8334, 4482.935, 4357.726, 2358.991, 3467.858, 1605.043, 1817.176, 2841.573, 1186.196, 1526.161, 5289.539, 2986.03, 2593.018, 1628.193, 1251.771
365, 450.7128, 793.9647, 2119.851, 3633.288, 1165.267, 940.1747, 1557.368, 1474.997, 2486.253, 2429.01, 1339.445, 6594.319, 1999.355, 589.8365, 320.057, 1859.409, 2447.005, 596.9069, 29.12524, 4291.483, 806.5745, 4400.898, 4193.299, 2535.932, 3635.528, 1585.175, 1738.003, 2718.848, 1135.649, 1456.34, 5290.105, 3132.661, 2549.459, 1728.501, 1198.094
365.1, 428.3196, 752.5356, 2550.343, 3590.677, 1114.864, 891.4564, 1476.468, 1405.129, 2812.572, 2476.331, 1271.142, 6697.771, 2094.241, 561.9706, 400.3366, 1856.48, 2660.396, 566.3994, 27.89298, 4125.809, 858.712, 4394.707, 4278.317, 2529.278, 3824.928, 1684.82, 1751.222, 2601.422, 1152.382, 1389.714, 5267.307, 3382.165, 2520.836, 1645.046, 1176.691
365.2, 407.0389, 713.2684, 2721.602, 3432.796, 1212.743, 845.2626, 1399.77, 1370.972, 2883.14, 2340.059, 1206.322, 6905.839, 2057.292, 535.4211, 383.0954, 1773.163, 2763.127, 537.451, 26.71286, 4274.389, 1028.656, 4495.368, 4535.783, 2675.656, 3990.589, 1596.49, 1841.963, 2659.716, 1239.812, 1326.136, 5128.12, 3249.141, 2760.717, 1633.829, 1126.233
365.3, 386.8156, 676.05, 2783.863, 3326.802, 1160.287, 801.4625, 1327.057, 1378.339, 2953.228, 2305.452, 1144.808, 6918.281, 2069.081, 510.126, 366.5966, 1811.64, 2647.327, 509.9822, 25.58267, 4092.715, 1000.78, 4313.902, 4340.265, 2559.235, 4092.583, 1512.791, 1939.405, 2672.012, 1290.755, 1354.191, 5056.62, 3207.041, 2661.316, 1601.209, 1217.456
365.4, 367.5971, 683.1557, 2870.778, 3312.925, 1146.951, 759.9321, 1258.121, 1447.243, 2935.404, 2225.776, 1086.43, 6943.762, 2003.774, 518.9739, 350.8085, 1853.862, 2587.582, 483.9173, 24.5003, 4046.984, 1015.033, 4132.116, 4153.174, 2447.88, 3912.262, 1433.479, 1854.907, 2573.879, 1235.752, 1435.963, 4950.772, 3297.101, 2549.251, 1523.9, 1238.446
365.5, 349.3334, 647.5087, 3227.661, 3373.42, 1144.702, 720.5536, 1192.766, 1513.032, 2828.825, 2161.571, 1031.029, 7038.973, 2120.435, 544.3698, 368.8181, 1923.601, 2479.138, 459.1845, 23.46371, 3874.976, 1196.104, 3997.193, 4077.919, 2341.371, 4147.103, 1358.326, 1933.995, 2462.715, 1234.166, 1438.041, 4740.72, 3346.15, 2725.056, 1450.324, 1185.339
365.6, 331.9771, 690.4572, 3528.443, 3225.091, 1095.189, 683.2158, 1210.373, 1441.362, 3186.29, 2345.159, 1160.089, 6915.804, 2296.834, 523.8798, 352.9343, 1902.386, 2437.181, 435.7159, 22.47099, 3825.587, 1322.398, 4018.726, 4121.003, 2602.474, 4179.759, 1542.432, 1849.733, 2845.026, 1263.902, 1471.049, 4539.58, 3225.476, 2684.763, 1380.3, 1134.51
365.7, 315.4832, 828.7423, 3911.374, 3342.408, 1174.984, 778.0222, 1459.096, 1373.086, 3273.278, 2457.852, 1113.137, 6818.21, 2189.615, 691.481, 582.7999, 1960.238, 2536.236, 413.4467, 21.52027, 3726.672, 1414.493, 4058.56, 3943.364, 2814.779, 3995.597, 1671.057, 1769.142, 3051.471, 1210.043, 1446.564, 4815.301, 3595.462, 2571.71, 1484.694, 1279.254
365.8, 299.8087, 785.4986, 3963.714, 3212.6, 1179.156, 737.7064, 1396.074, 1308.045, 3315.437, 2413.831, 1065.266, 6897.454, 2164.663, 658.813, 589.6608, 1999.083, 2671.786, 392.3157, 20.60977, 3694.888, 1499.074, 4089.721, 3784.425, 2807.641, 4057.253, 1602.939, 1692.062, 3146.121, 1259.277, 1427.795, 4845.436, 3535.688, 2463.418, 1514.14, 1348.551
365.9, 284.913, 757.3231, 4153.696, 3225.403, 1128.153, 744.3883, 1323.553, 1365.219, 3259.075, 2395.569, 1057.554, 6841.574, 2090.588, 740.1758, 577.4186, 1894.606, 2575.512, 372.2646, 19.73779, 3667.017, 1517.649, 4038.949, 3745.451, 2852.773, 3960.621, 1575.279, 1736.468, 3110.127, 1214.817, 1423.161, 4778.866, 3559.527, 2521.757, 1537.26, 1290.723
366, 270.7574, 759.8864, 3954.669, 3135.571, 1079.356, 961.1429, 1440.527, 1635.677, 3339.445, 2406.324, 1272.55, 6629.309, 2178.884, 705.2074, 552.551, 1947.128, 2488.053, 353.2384, 18.9027, 3686.471, 1441.776, 3980.935, 3584, 2839.706, 4046.108, 1678.683, 1684.134, 3249.495, 1163.05, 1431.222, 4811.438, 3406.21, 2434.06, 1521.156, 1235.375
366.1, 257.3051, 720.2355, 4058.827, 3093.917, 1087.122, 911.3381, 1365.696, 1587.529, 3253.812, 2368.056, 1207.659, 6679.197, 2077.171, 671.891, 528.7544, 1931.703, 2435.455, 335.1846, 18.10295, 3809.525, 1433.005, 3936.796, 3511.128, 2901.95, 3932.424, 1590.674, 1658.269, 3394.517, 1192.113, 1489.405, 4748.786, 3458.941, 2492.377, 1447.712, 1301.457
366.2, 244.5211, 682.6537, 3932.134, 2957.878, 1055.229, 864.1141, 1294.753, 1613.959, 3316.861, 2374.801, 1146.076, 6795.281, 2308.774, 716.3884, 505.9826, 1830.747, 2529.964, 318.0535, 17.33703, 3891.412, 1495.73, 3770.9, 3617.034, 2883.173, 4151.98, 1507.28, 1814.16, 3247.91, 1407.37, 1516.185, 4566.449, 3338.724, 2641.336, 1550.695, 1245.649
366.3, 232.3724, 647.0328, 3870.473, 2855.158, 1145.359, 819.3372, 1227.495, 1636.232, 3366.2, 2244.116, 1087.634, 6575.479, 2200.998, 682.5438, 526.6307, 1802.865, 2496.236, 301.798, 16.60352, 3908.807, 1420.952, 3847.289, 3593.98, 3047.834, 4100.255, 1556.655, 1761.981, 3217.655, 1367.52, 1557.269, 4620.653, 3302.904, 2560.893, 1570.601, 1309.034
366.4, 220.8272, 662.3179, 3899.48, 2937.392, 1095.818, 853.0609, 1262.86, 1558.726, 3321.508, 2169.774, 1032.172, 6360.046, 2134.002, 650.298, 503.9504, 1825.125, 2508.85, 286.3733, 15.90105, 3788.067, 1499.101, 3714.669, 3462.508, 3225.352, 3919.596, 1558.394, 1708.782, 3421.469, 1309.246, 1520.785, 4588.761, 3350.447, 2496.295, 1494.77, 1252.901
366.5, 209.8556, 702.9273, 3913.457, 2859.965, 1190.318, 862.7555, 1356.8, 1484.891, 3407.643, 2272.11, 1089.923, 6250.026, 2043.283, 726.1182, 482.2469, 1868.177, 2476.513, 271.7369, 15.22829, 3778.57, 1424.155, 3733.134, 3533.064, 3107.609, 3779.741, 1476.692, 1640.141, 3303.588, 1253.455, 1451.211, 4641.819, 3279.204, 2551.044, 1579.686, 1214.065
366.6, 199.4291, 666.2486, 3862.995, 2866.861, 1391, 985.1707, 1327.241, 1414.553, 3551.066, 2319.198, 1097.566, 6056.494, 2057.093, 705.3765, 533.6791, 1998.54, 2616.703, 398.4322, 14.584, 3704.398, 1435.665, 3905.292, 3569.356, 3167.699, 3711.917, 1399.273, 1629.826, 3495.325, 1226.026, 1408.917, 4905.747, 3440.27, 2584.878, 1659.898, 1254.774
366.7, 189.5207, 631.4838, 3847.345, 2761.244, 1365.224, 934.1208, 1258.295, 1347.548, 3525.823, 2452.731, 1167.217, 5849.312, 1961.065, 672.0521, 510.6952, 1977.423, 2598.259, 397.6052, 13.96696, 3759.387, 1373.672, 3914.88, 3607.533, 3109.919, 3554.084, 1325.913, 1624.932, 3594.672, 1269.526, 1560.833, 4953.189, 3354.564, 2558.881, 1724.823, 1244.61
366.8, 180.1046, 630.5023, 3927.34, 2753.085, 1499.985, 885.7163, 1192.931, 1283.716, 3493.188, 2317.758, 1107.697, 5895.438, 2103.203, 699.3098, 584.3618, 1874.078, 2554.104, 377.2838, 13.37604, 3648.544, 1546.963, 3867.12, 3552.902, 3078.627, 3858.007, 1366.83, 1667.441, 3460.3, 1257.328, 1529.167, 4929.668, 3334.817, 2557.515, 1641.546, 1388.844
366.9, 171.1562, 638.4355, 4279.176, 2734.339, 1435.105, 839.82, 1130.963, 1369.975, 3412.311, 2324.039, 1103.151, 5969.055, 2220.84, 737.7407, 734.2254, 1944.787, 2458.214, 358.001, 12.81011, 3622.473, 1568.11, 3849.962, 3399.751, 3054.323, 3729.044, 1295.171, 1647.538, 3560.639, 1363.687, 1608.468, 4878.675, 3589.239, 2585.25, 1617.794, 1329.288
367, 162.6525, 605.1219, 4342.36, 2624.796, 1373.031, 796.3019, 1072.213, 1437.993, 3250.888, 2196.147, 1046.898, 6029.708, 2311.564, 702.8873, 805.5427, 1950.746, 2387.393, 339.7038, 12.26813, 3567.855, 1622.425, 3710.834, 3282.558, 3177.999, 3716.234, 1331.647, 1575.756, 3494.905, 1384.705, 1590.152, 4686.475, 3514.475, 2586.534, 1634.43, 1292.446
367.1, 154.5713, 596.1089, 4606.567, 2640.291, 1313.642, 755.0389, 1016.515, 1507.327, 3097.102, 2175.684, 1064.163, 6182.769, 2642.034, 708.0302, 879.8251, 1848.796, 2384.294, 322.3417, 11.74908, 3488.097, 1695.668, 3554.46, 3265.788, 3214.634, 4016.725, 1607.072, 1676.616, 3343.963, 1439.419, 1744.379, 4664.55, 3487.596, 2511.957, 1555.517, 1262.082
367.2, 146.8916, 583.2842, 4817.207, 2524.198, 1256.821, 715.9141, 963.7106, 1444.546, 3176.066, 2191.77, 1158.405, 6244.24, 2997.403, 674.5804, 841.9338, 1883.466, 2406.408, 305.867, 11.25199, 3516.887, 1631.159, 3464.722, 3308.686, 3127.799, 3911.516, 1689.305, 1702.032, 3474.966, 1450.729, 1709.245, 4760.951, 3517.38, 2638.258, 1591.886, 1220.79
367.3, 139.5934, 619.305, 4955.16, 2655.129, 1331.904, 757.3462, 1143.163, 1536.852, 3247.487, 2156.504, 1399.803, 6067.368, 3056.007, 657.6996, 859.1199, 2016.657, 2349.037, 392.4155, 10.77593, 3531.456, 1625.342, 3669.533, 3348.96, 3330.275, 3762.549, 1600.74, 1655.498, 3477.876, 1388.909, 1707.019, 5006.142, 3612.769, 2527.163, 1691.161, 1243.88
367.4, 132.6579, 586.9897, 4954.893, 2538.383, 1274.294, 741.863, 1104.483, 1603.252, 3093.861, 2121.571, 1328.422, 5997.685, 3019.417, 647.2441, 822.1203, 1911.262, 2408.01, 410.9384, 10.32001, 3482.74, 1544.085, 3514.9, 3229.893, 3551.007, 3790.217, 1516.817, 1679.798, 3418.75, 1466.21, 1776.03, 4793.74, 3457.158, 2469.612, 1728.463, 1301.734
367.5, 126.0669, 556.3606, 4845.826, 2539.14, 1274.405, 703.421, 1101.317, 1545.627, 3027.495, 2004.822, 1260.682, 6224.298, 3013.163, 680.3673, 786.7142, 1811.375, 2385.17, 389.9356, 9.88338, 3557.23, 1495.004, 3414.912, 3204.374, 3416.195, 3878.348, 1620.397, 1632.557, 3313.901, 1410.463, 1755.861, 4647.664, 3438.764, 2514.376, 1645.01, 1295.477
367.6, 119.8034, 527.3297, 4762.098, 2500.385, 1242.887, 755.4379, 1096.466, 1472.412, 3146.756, 1914.691, 1196.395, 6019.874, 2872.505, 661.0883, 752.8329, 1897.566, 2425.898, 412.9703, 9.465224, 3655.896, 1579.047, 3458.677, 3259.105, 3498.88, 3707.466, 1535.444, 1651.105, 3467.815, 1350.359, 1675.532, 4838.173, 3428.168, 2432.875, 1676.612, 1297.194
367.7, 113.8511, 549.4033, 4907.778, 2417.055, 1495.113, 926.6453, 1156.124, 1402.666, 3430.114, 2206.409, 1297.71, 5764.72, 2883.284, 701.9493, 751.825, 2094.386, 2400.331, 391.8636, 9.064761, 3602.907, 1500.104, 3628.177, 3327.083, 3346.64, 3544.113, 1454.945, 1652.755, 3578.042, 1292.816, 1617.891, 5023.726, 3513.115, 2527.61, 1724.459, 1286.67
367.8, 108.1945, 520.7355, 4795.842, 2549.806, 1430.444, 878.6281, 1096.067, 1336.224, 3267.849, 2084.991, 1231.535, 5782.795, 2879.645, 685.019, 719.4462, 1984.928, 2442.14, 371.8357, 8.681241, 3661.013, 1540.514, 3475.287, 3225.438, 3369.528, 3567.895, 1378.667, 1615.845, 3452.251, 1285.679, 1666.39, 4810.578, 3398.137, 2432.258, 1641.2, 1311.194
367.9, 102.819, 533.6262, 4676.265, 2437.692, 1368.571, 833.0991, 1071.615, 1272.928, 3175.876, 1970.255, 1168.735, 5579.992, 2782.646, 652.6564, 763.663, 2053.749, 2339.792, 352.8314, 8.313947, 3505.41, 1463.497, 3420.393, 3172.112, 3287.435, 3410.692, 1306.387, 1545.445, 3377.595, 1230.892, 1649.048, 4725.635, 3279.269, 2473.862, 1616.643, 1254.968
368, 97.71051, 672.0319, 4701.661, 2330.507, 1394.72, 947.6676, 1134.684, 1212.631, 3414.08, 2123.457, 1394.516, 5343.483, 2737.916, 639.6452, 730.7745, 2149.647, 2446.188, 334.7984, 7.962193, 3616.091, 1449.492, 3613.533, 3262.457, 3252.838, 3320.137, 1237.897, 1570.02, 3507.422, 1178.441, 1573.605, 5063.419, 3381.769, 2580.084, 1795.175, 1288.5
368.1, 92.85587, 636.9653, 4653.002, 2377.781, 1533.118, 898.5611, 1075.741, 1293.862, 3311.12, 2127.773, 1338.418, 5296.648, 2749.741, 609.4262, 756.9257, 2053.085, 2373.663, 317.687, 7.625321, 3609.074, 1599.502, 3551.449, 3245.804, 3307.641, 3273.541, 1191.14, 1612.457, 3494.555, 1224.113, 1629.414, 4992.991, 3361.226, 2623.601, 1708.501, 1233.247
368.2, 88.24242, 603.7285, 4621.504, 2362.456, 1466.805, 851.9992, 1019.86, 1314.652, 3154.484, 2010.682, 1270.168, 5592.411, 2796.246, 632.0377, 724.3273, 1945.786, 2390.551, 301.4502, 7.302702, 3638.223, 1552.409, 3462.121, 3188.868, 3571.731, 3416.521, 1393.074, 1588.347, 3392.669, 1259.041, 1554.87, 4781.147, 3308.61, 2513.124, 1746.949, 1218.335
368.3, 83.85818, 653.4314, 4591.527, 2270.2, 1479.988, 807.85, 1034.196, 1384.816, 3188.354, 1978.09, 1205.398, 5375.662, 2875.28, 679.178, 693.1328, 1894.159, 2465.16, 286.0432, 6.993732, 3527.055, 1505.257, 3429.682, 3144.744, 3430.124, 3265.988, 1320.039, 1645.98, 3472.836, 1232.942, 1564.49, 4823.908, 3298.425, 2552.062, 1662.604, 1204.388
368.4, 227.1481, 619.3354, 4478.91, 2347.903, 1415.972, 765.9886, 1035.036, 1347.581, 3101.159, 1869.237, 1143.93, 5461.006, 2904.191, 665.2158, 663.2817, 1795.165, 2376.56, 271.4237, 6.697835, 3564.918, 1430.003, 3428.003, 3155.057, 3551.559, 3418.953, 1324.906, 1574.267, 3322.847, 1313.995, 1593.865, 4642.45, 3313.009, 2499.896, 1730.255, 1219.997
368.5, 342.6041, 604.1403, 4336.472, 2404.997, 1354.726, 726.2963, 1027.661, 1337.415, 3033.148, 1766.373, 1131.795, 5576.801, 2788.42, 633.7887, 634.7162, 1701.346, 2359.69, 257.5514, 6.414457, 3620.524, 1549.409, 3296.344, 3039.731, 3558.532, 3471.873, 1385.64, 1605.905, 3457.008, 1258.002, 1662.993, 4525.357, 3410.716, 2394.628, 1646.715, 1320.291
368.6, 325.5822, 572.6163, 4511.034, 2406.091, 1296.129, 727.0805, 1251.125, 1606.385, 2889.662, 1751.256, 1307.996, 5527.02, 2861.997, 639.9677, 623.5797, 1793.693, 2260.798, 244.3881, 6.143068, 3517.218, 1503.847, 3157.437, 2961.327, 3521.872, 3365.999, 1535.339, 1567.496, 3545.061, 1248.836, 1640.24, 4443.302, 3334.925, 2293.793, 1658.193, 1263.675
368.7, 309.406, 569.5986, 4497.818, 2417.715, 1337.307, 689.4044, 1232.805, 1530.293, 2752.964, 1654.885, 1241.297, 5603.436, 2832.395, 735.7826, 658.2435, 1699.95, 2462.46, 231.8976, 5.883161, 3634.001, 1671.632, 3248.503, 2971.621, 3750.812, 3439.63, 1609.032, 1540.266, 3494.702, 1272.214, 1565.2, 4318.176, 3331.625, 2197.204, 1662.323, 1286.967
368.8, 294.0334, 539.877, 4335.725, 2422.005, 1279.463, 653.6807, 1168.765, 1457.805, 2770.916, 1589.724, 1226.034, 5582.673, 2826.514, 701.0217, 629.895, 1665.559, 2420.423, 220.0454, 5.634251, 3536.446, 1644.948, 3169.07, 2897.63, 3634.312, 3434.105, 1670.026, 1704.109, 3343.768, 1246.975, 1597.565, 4281.194, 3188.124, 2297.782, 1596.852, 1231.78
368.9, 428.8282, 511.7062, 4353.669, 2315.51, 1253.927, 729.6127, 1220.07, 1605.315, 2722.252, 1502.242, 1163.514, 5525.129, 2694.569, 682.59, 602.7674, 1578.513, 2415.438, 208.799, 5.395872, 3510.657, 1562.711, 3035.526, 2843.541, 3546.543, 3312.35, 1582.471, 1698.624, 3273.319, 1279.217, 1666.782, 4220.838, 3089.838, 2307.908, 1675.989, 1200.623
369, 407.5223, 485.0054, 4309.313, 2343.078, 1291.51, 691.8054, 1244.501, 1529.273, 2687.385, 1505.448, 1114.634, 5310.42, 2696.118, 688.7564, 576.8081, 1590.004, 2339.21, 198.1274, 5.167578, 3465.595, 1595.561, 3107.67, 2788.463, 3500.566, 3166.406, 1499.506, 1624.617, 3414.575, 1224.706, 1590.528, 4186.909, 3121.706, 2210.724, 1607.463, 1232.308
369.1, 387.2749, 597.2091, 4189.288, 2349.426, 1235.647, 786.5886, 1320.338, 1456.833, 2833.847, 1601.249, 1199.062, 5099.666, 2611.041, 684.3939, 551.9668, 1790.892, 2410.434, 188.0012, 4.948944, 3351.378, 1515.792, 3187.116, 2805.128, 3498.995, 3026.893, 1420.892, 1576.886, 3486.416, 1172.518, 1517.763, 4257.824, 3070.945, 2181.09, 1667.329, 1179.465
369.2, 368.0336, 566.0468, 4220.929, 2287.7, 1286.099, 789.0553, 1404.766, 1424.842, 2699.789, 1513.133, 1137.918, 5126.411, 2537.205, 654.8983, 528.1953, 1697.296, 2381.993, 178.3926, 4.739559, 3405.882, 1523.373, 3111.688, 2792.714, 3472.928, 3000.232, 1418.45, 1627.075, 3389.585, 1149.221, 1448.326, 4077.172, 2973.384, 2089.246, 1659.234, 1182.729
369.3, 394.6675, 536.5105, 4037.757, 2247.105, 1360.211, 821.9584, 1432.022, 1375.785, 2664.433, 1429.865, 1254.136, 5020.711, 2469.564, 628.1598, 505.4476, 1772.615, 2297.465, 169.2751, 4.539033, 3342.853, 1455.626, 2980.563, 2672.332, 3488.967, 2918.404, 1344.084, 1598.862, 3519.851, 1100.249, 1486.369, 4356.172, 2993.593, 2091.166, 1579.124, 1264.513
369.4, 448.1518, 527.0852, 4034.425, 2217.956, 1332.606, 793.6315, 1419.385, 1399.058, 2724.111, 1351.18, 1220.456, 4930.598, 2480.243, 598.4834, 483.6796, 1809.584, 2346.809, 203.9491, 4.346992, 3200.772, 1438.452, 3075.224, 2615.916, 3456.765, 2884.02, 1361.191, 1529.201, 3528.138, 1053.364, 1439.616, 4317.663, 2864.652, 2152.91, 1599.64, 1210.289
369.5, 425.8858, 499.5819, 4096.666, 2203.468, 1274.965, 794.7072, 1345.653, 1332.787, 2595.244, 1276.825, 1158.221, 4730.852, 2406.567, 635.4781, 462.849, 1789.475, 2266.988, 193.5254, 4.163075, 3211.488, 1474.807, 3080.389, 2635.379, 3385.705, 2777.839, 1303.746, 1584.128, 3448.181, 1008.478, 1440.305, 4134.473, 2826.123, 2062.254, 1522.407, 1218.248
369.6, 404.7261, 473.5138, 4006.268, 2200.008, 1219.818, 826.876, 1319.341, 1269.654, 2562.608, 1206.562, 1207.123, 4770.485, 2322.834, 659.496, 442.9156, 1777.765, 2281.483, 183.6344, 3.98694, 3111.381, 1401.076, 2950.582, 2566.119, 3355.555, 2761.37, 1362.865, 1620.217, 3299.257, 1031.366, 1436.3, 4001.516, 2795.042, 2166.334, 1544.344, 1166.008
369.7, 384.6177, 470.619, 3863.962, 2128.668, 1223.034, 784.0287, 1250.806, 1322.927, 2441.381, 1140.165, 1145.568, 4660.968, 2214.401, 628.3391, 423.8406, 1684.855, 2236.022, 211.2758, 3.818257, 3217.59, 1392.122, 2981.557, 2548.13, 3296.862, 2639.703, 1291.413, 1687.637, 3267.684, 987.4162, 1401.868, 3999.656, 2674.653, 2107.935, 1541.242, 1116.008
369.8, 365.5084, 446.0621, 3853.296, 2084.118, 1223.61, 743.4017, 1185.831, 1260.262, 2430.179, 1077.422, 1087.151, 4602.505, 2165.927, 598.6542, 405.5871, 1596.8, 2326.318, 200.4776, 3.656711, 3143.969, 1378.412, 2865.326, 2492.615, 3221.652, 2596.704, 1341.034, 1614.109, 3265.993, 976.2412, 1337.733, 3897.546, 2594.388, 2057.726, 1543.795, 1185.245
