 , C000, C001, C004, C007, C009, C010, C011, C013, C015, C016, C021, C022, C023, C026, C030, C031, C032, C038, C040, C042, C043, C045, C046, C047, C049, C051, C052, C055, C057, C058, C059, C064, C065, C066, C068, C069, C071, C078, C101
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
364.6, 2458.074, 1273.497, 964.5964, 0.1859917, 164.6754, 286.0216, 557.8978, 148.4712, 815.7117, 75.32352, 334.3437, 488.9987, 220.4633, 250.9383, 131.9012, 277.5807, 1210.887, 278.7729, 1969.552, 74.79053, 336.8714, 1277.688, 8.93699, 72.34631, 710.0434, 796.7607, 1068.636, 574.2834, 1609.579, 1429.656, 601.7186, 103.4967, 426.3799, 262.7207, 651.2319, 1266.658, 543.9789, 1677.57, 3606.079
364.7, 2532.718, 1379.508, 918.4534, 0.178205, 157.5962, 273.3144, 533.3681, 142.3615, 813.1133, 72.20958, 320.3394, 467.2238, 211.0244, 240.4458, 126.5097, 266.2046, 1250.255, 266.7306, 1906.567, 72.17175, 322.5633, 1224.808, 8.574644, 69.40984, 678.8519, 818.0731, 1024.983, 561.6584, 1621.422, 1432.912, 621.1284, 99.09357, 480.0116, 375.7169, 620.2081, 1273.248, 632.3501, 1605.818, 3595.89
364.8, 2423.068, 1327.521, 963.7356, 0.1707442, 150.8213, 261.1717, 574.2585, 136.5031, 834.4754, 69.22437, 306.9217, 446.4186, 201.9895, 230.392, 121.3386, 255.2947, 1197.847, 255.2085, 1822.084, 69.25152, 308.863, 1246.187, 8.22699, 66.59254, 699.5964, 813.9987, 983.1138, 535.8387, 1678.4, 1438.506, 644.9744, 94.87776, 458.1469, 442.1982, 590.6623, 1252.566, 604.272, 1537.135, 3567.505
364.9, 2468.028, 1326.528, 994.6303, 0.1635958, 144.3377, 249.5685, 655.7713, 154.0969, 795.9907, 66.36256, 339.2061, 426.5398, 280.6351, 220.7585, 116.3788, 244.8319, 1202.19, 244.1841, 1741.344, 107.5472, 295.7445, 1304.196, 7.893431, 63.88961, 668.8639, 780.8289, 1027.505, 513.7487, 1604.427, 1407.937, 699.4393, 90.84131, 471.4469, 423.4758, 562.524, 1420.18, 577.4406, 1571.173, 3715.354
365, 2513.107, 1269.077, 1047.457, 0.1567467, 138.1328, 244.1314, 626.9383, 147.7556, 777.2896, 63.61907, 406.6081, 407.5462, 268.6199, 234.4052, 111.6218, 234.7979, 1251.248, 233.6359, 1721.614, 132.4886, 283.1833, 1298.325, 7.573396, 61.29638, 679.4482, 749.0107, 985.5322, 486.8881, 1681.063, 1371.924, 670.2255, 86.97659, 449.9723, 411.3087, 535.7261, 1722.335, 551.8007, 1561.315, 3594.047
365.1, 2511.038, 1214.113, 1043.827, 0.1501843, 132.1946, 233.2853, 752.9719, 184.1246, 769.5295, 60.989, 396.8156, 389.3984, 277.0171, 278.1009, 107.0593, 225.1752, 1275.21, 223.5434, 1683.656, 133.0951, 271.1555, 1244.591, 7.266337, 58.80841, 649.6008, 718.4891, 1041.501, 511.4533, 1636.78, 1418.221, 653.1963, 83.27628, 429.4758, 538.3279, 604.3667, 1840.504, 648.5651, 1658.906, 3792.635
365.2, 2523.768, 1307.094, 1108.218, 0.1438967, 126.5117, 222.921, 719.8651, 176.5477, 789.3198, 58.46766, 380.1946, 372.0587, 265.1568, 266.4726, 102.6832, 215.9468, 1289.402, 213.8869, 1684.842, 127.7098, 259.6387, 1193.082, 6.971727, 56.42142, 676.0626, 741.6776, 1023.848, 486.8689, 1564.642, 1372.966, 666.4713, 79.73339, 409.913, 515.5355, 575.5755, 1760.387, 619.767, 1587.953, 3820.74
365.3, 2601.12, 1270.838, 1055.205, 0.1378723, 121.0731, 213.0172, 844.9002, 169.2826, 752.9176, 56.05055, 379.4029, 355.4911, 289.7117, 279.7011, 98.48598, 207.0966, 1366.328, 204.6475, 1700.766, 122.5423, 248.611, 1291.772, 6.689063, 122.0718, 749.9977, 740.3099, 982.0245, 461.4136, 1541.44, 1311.917, 638.6345, 76.34124, 391.2413, 493.708, 548.1559, 1863.855, 733.2661, 1693.025, 3737.985
365.4, 2599.7, 1291.866, 1004.727, 0.1321001, 115.8683, 203.5533, 807.7516, 162.3164, 764.549, 53.73336, 363.5113, 339.6612, 277.3079, 308.1901, 94.46033, 198.6091, 1309.055, 195.8072, 1661, 117.584, 238.0516, 1297.622, 6.417858, 117.117, 745.056, 710.1428, 1107.731, 437.2893, 1524.446, 1433.422, 611.9603, 73.0934, 373.4201, 475.3039, 522.0425, 1782.721, 700.707, 1682.006, 3701.49
365.5, 2619.763, 1302.349, 1031.73, 0.1265696, 110.8873, 194.51, 772.2363, 155.6369, 743.0435, 51.51197, 348.2853, 324.5363, 294.9941, 335.5108, 90.59924, 190.4695, 1342.647, 187.3488, 1619.457, 112.8263, 227.9408, 1329.842, 6.15765, 112.3633, 712.3265, 681.2051, 1062.481, 440.3762, 1611.583, 1369.685, 716.7454, 69.98373, 356.4107, 478.3217, 497.1731, 1788.947, 708.2675, 1610.065, 3773.512
365.6, 2670.975, 1245.945, 982.3758, 0.1212706, 106.1204, 185.8684, 844.7847, 149.2323, 708.7755, 49.38242, 333.697, 310.0848, 343.7307, 321.482, 86.89597, 182.6635, 1286.367, 179.2558, 1629.92, 121.4113, 218.2594, 1373.507, 5.907991, 134.0674, 681.0347, 653.4465, 1105.007, 417.3517, 1678.763, 1363.653, 686.8088, 67.00636, 373.3326, 595.8591, 473.4885, 1711.074, 738.3142, 1746.957, 3809.074
365.7, 2589.031, 1269.733, 935.3822, 0.1161935, 246.0899, 177.6107, 837.1105, 143.0912, 726.9641, 47.3409, 319.7198, 296.2769, 329.0141, 308.0398, 83.34408, 175.1773, 1275.789, 171.5124, 1587.711, 116.4988, 208.9892, 1316.662, 5.668455, 128.6257, 705.3597, 656.0915, 1059.869, 395.5311, 1604.774, 1380.497, 693.0263, 64.15566, 356.3272, 570.6307, 450.9321, 1636.59, 764.9244, 1693.044, 3813.636
365.8, 2594.04, 1214.741, 972.1613, 0.1113289, 235.5108, 169.7199, 800.3044, 137.2028, 778.0942, 45.38379, 306.3281, 283.0839, 314.9276, 304.8398, 79.93737, 167.998, 1301.637, 164.1035, 1527.835, 111.785, 200.1127, 1435.118, 5.43863, 123.4049, 775.7142, 629.3563, 1158.535, 374.8513, 1666.076, 1346.091, 730.651, 61.42624, 340.0963, 546.4706, 429.4503, 1733.025, 817.1396, 1723.64, 3701.75
365.9, 2560.461, 1286.583, 1012.081, 0.106668, 225.3865, 162.1796, 775.475, 131.5567, 753.0375, 43.50758, 293.4972, 270.4783, 315.2058, 292.0934, 76.66991, 161.1129, 1261.303, 157.0146, 1517.879, 107.2619, 191.6133, 1375.723, 5.218124, 118.396, 741.6379, 671.3339, 1186.443, 365.9578, 1592.646, 1376.57, 713.8734, 58.81294, 324.6048, 560.0118, 514.947, 1781.272, 780.8563, 1892.782, 3668.648
366, 2599.602, 1294.851, 963.6667, 0.1022022, 215.6974, 154.9744, 798.4416, 126.143, 752.4852, 41.70893, 281.2038, 396.9957, 301.7105, 279.8801, 73.536, 154.51, 1257.602, 150.2319, 1606.345, 102.9218, 183.4748, 1318.786, 5.006558, 113.5904, 712.2703, 702.9496, 1216.164, 381.8969, 1664.502, 1360.965, 684.0568, 65.66431, 325.4524, 564.946, 490.4157, 1703.733, 833.3737, 1978.466, 3736.164
366.1, 2574.472, 1368.348, 917.5682, 0.09792342, 253.7001, 148.0893, 780.449, 120.9521, 749.266, 39.98465, 269.4254, 379.3177, 288.793, 268.1774, 70.5302, 148.1777, 1398.902, 143.7423, 1649.057, 98.75736, 175.682, 1336.326, 4.80357, 108.9799, 680.9811, 734.9885, 1239.875, 457.7239, 1655.972, 1334.947, 655.4855, 62.8707, 310.6279, 541.0265, 467.053, 1629.569, 796.3696, 2199.18, 3706.659
366.2, 2568.229, 1335.663, 933.7342, 0.09382375, 242.7938, 141.51, 775.8828, 115.9748, 714.711, 38.33164, 258.1402, 362.4268, 336.7807, 256.964, 67.64725, 142.1049, 1359.073, 137.533, 1621.952, 94.76141, 202.5877, 1281.02, 4.608812, 104.5565, 694.2484, 727.5506, 1198.605, 433.7924, 1650.995, 1332.8, 652.887, 60.19595, 426.7128, 594.3117, 444.8032, 1608.738, 828.6115, 2203.477, 3769.301
366.3, 2574.622, 1354.515, 889.0674, 0.08989571, 242.3132, 140.7874, 741.7687, 150.6929, 681.7496, 36.74697, 247.3278, 346.2881, 322.3617, 246.2195, 64.88216, 136.281, 1302.104, 131.5919, 1550.081, 90.92715, 193.9831, 1267.642, 4.42195, 100.3126, 663.7509, 742.5999, 1195.729, 411.1122, 1704.874, 1273.537, 638.5613, 57.63499, 407.2759, 569.1489, 423.6134, 1606.498, 950.9565, 2304.992, 3682.928
366.4, 2548.069, 1365.761, 846.5374, 0.08613212, 231.8964, 134.5326, 732.2133, 144.4918, 650.3084, 35.22782, 236.9682, 330.8681, 308.56, 235.9242, 62.23008, 130.6958, 1247.523, 125.9074, 1511.453, 87.24802, 185.744, 1215.178, 4.242665, 96.24099, 734.5103, 830.7744, 1258.558, 389.6178, 1703.217, 1279.181, 611.8903, 55.18299, 388.7243, 547.1501, 403.4331, 1625.294, 908.7314, 2206.405, 3752.117
366.5, 2529.615, 1347.366, 806.0419, 0.0825261, 222.2277, 128.5556, 700.0193, 138.5458, 647.6054, 33.77147, 227.0426, 379.8241, 295.3492, 226.0595, 59.68641, 125.3395, 1317.823, 120.4685, 1475.761, 83.71777, 209.2594, 1380.25, 4.070648, 128.0257, 730.7045, 796.921, 1281.741, 369.2472, 1662.374, 1251.047, 586.3332, 52.8353, 387.1672, 571.2358, 384.2141, 1624.382, 868.3812, 2188.701, 3727.873
366.6, 2558.032, 1289.012, 767.4835, 0.07907105, 212.6744, 122.8442, 780.2953, 147.5078, 689.4803, 32.37532, 217.5327, 362.9107, 282.704, 216.6072, 57.24672, 120.2027, 1262.583, 115.2646, 1500.47, 80.33035, 227.5575, 1376.316, 3.905606, 122.8293, 785.8828, 800.3349, 1304.258, 349.9416, 1589.108, 1222.59, 613.8259, 50.58749, 369.5316, 578.2816, 365.9107, 1553.673, 829.8227, 2221.893, 3664.348
366.7, 2550.806, 1291.868, 730.7697, 0.07576066, 207.5999, 117.3866, 767.8457, 141.4377, 700.1262, 31.0369, 208.4212, 435.1635, 270.6003, 217.2222, 54.90674, 115.2764, 1283.874, 110.2854, 1540.489, 77.08, 223.2461, 1319.355, 3.747255, 117.8437, 751.3597, 820.881, 1373.104, 337.4722, 1572.712, 1309.187, 588.1879, 48.43531, 352.6992, 553.7975, 348.4792, 1610.507, 861.6863, 2170.828, 3717.237
366.8, 2440.372, 1235.917, 750.1757, 0.07258885, 198.6754, 112.1714, 753.9727, 153.4393, 790.7549, 29.7538, 199.6913, 415.7858, 259.0147, 208.1395, 52.66241, 110.552, 1297.86, 200.9058, 1472.228, 73.96117, 213.7641, 1342.535, 3.595325, 113.0605, 783.5087, 787.4307, 1317.014, 391.2172, 1612.634, 1260.303, 563.6208, 46.37469, 336.6337, 623.876, 380.4099, 1603.262, 823.425, 2182.793, 3613.502
366.9, 2562.902, 1231.979, 784.5447, 0.06954984, 216.9154, 107.1879, 720.8219, 147.1251, 754.2865, 28.52375, 191.327, 397.2711, 247.9251, 240.1865, 50.50983, 106.0212, 1287.814, 192.2272, 1495.505, 70.96853, 204.6848, 1380.223, 3.449554, 173.0848, 853.7419, 755.3436, 1263.215, 414.412, 1586.904, 1267.016, 623.8929, 44.40174, 321.2999, 693.4116, 362.2877, 1533.472, 786.8627, 2172.263, 3734.637
367, 2537.264, 1178.622, 747.0147, 0.06663805, 207.5905, 102.4258, 689.1287, 141.0707, 719.5, 27.34455, 183.3131, 468.7229, 313.9598, 254.9349, 48.44522, 101.6761, 1291.558, 183.9234, 1514.247, 68.09698, 195.9912, 1383.534, 3.309694, 166.0594, 816.238, 724.5639, 1211.614, 481.687, 1602.233, 1308.659, 645.6946, 42.51272, 306.6645, 664.053, 376.9505, 1587.664, 789.8008, 2219.215, 3642.657
367.1, 2476.086, 1237.194, 711.28, 0.06384818, 198.6664, 97.87525, 800.992, 135.2655, 686.3178, 26.2141, 175.6349, 447.8509, 300.5178, 325.8315, 46.46502, 97.50914, 1237.419, 175.9784, 1447.148, 65.34161, 187.6668, 1344.459, 3.175504, 159.3192, 854.8911, 763.3619, 1162.121, 456.5027, 1574.147, 1307.459, 647.8653, 40.70407, 292.6958, 635.9374, 415.0934, 1599.951, 754.7315, 2222.893, 3576.404
367.2, 2473.154, 1183.611, 720.4099, 0.0611751, 190.126, 93.5269, 806.0082, 129.6991, 654.6659, 25.13039, 168.2782, 427.9083, 287.6513, 312.2074, 44.56575, 93.51291, 1206.031, 210.6561, 1383.023, 62.69774, 179.696, 1414.166, 3.046755, 152.8526, 817.3367, 732.2556, 1114.649, 432.6351, 1625.625, 1285.436, 620.8057, 38.97237, 279.3634, 670.4247, 435.345, 1530.305, 721.2194, 2256.041, 3533.272
367.3, 2412.509, 1166.302, 685.9479, 0.05861394, 181.9527, 89.37173, 770.5695, 124.3619, 757.1533, 24.09147, 161.2298, 451.2773, 275.3358, 299.153, 42.74411, 89.68046, 1302.066, 217.8587, 1358.187, 60.16085, 172.0637, 1469.174, 2.923226, 148.5857, 781.4319, 702.4167, 1125.291, 410.0154, 1553.978, 1228.279, 604.4673, 37.31435, 266.6383, 665.0449, 414.6057, 1463.69, 750.0379, 2258.24, 3571.623
367.4, 2485.307, 1158.349, 694.7255, 0.05616, 174.1307, 85.40117, 771.8568, 119.2442, 722.2346, 23.09551, 154.4765, 461.6888, 263.5475, 310.5117, 40.99693, 86.00507, 1285.154, 208.4478, 1372.326, 57.7266, 164.7556, 1413.565, 2.804706, 142.5548, 835.4728, 673.7938, 1085.126, 388.5783, 1620.198, 1259.743, 579.2203, 35.72686, 254.4928, 645.8792, 464.2243, 1399.976, 716.7341, 2277.837, 3630.662
367.5, 2377.709, 1108.181, 692.6205, 0.0538088, 166.6451, 81.60701, 912.5925, 114.3372, 688.9263, 22.14072, 148.0061, 595.9758, 252.2639, 351.61, 39.32117, 82.48032, 1231.283, 199.4433, 1311.516, 55.39085, 166.4353, 1355.576, 2.69099, 136.7686, 798.7714, 646.3373, 1078.565, 368.2621, 1548.79, 1203.728, 555.0277, 34.2069, 242.9005, 640.8472, 467.391, 1478.879, 731.7108, 2359.453, 3482.845
367.6, 2336.316, 1060.186, 659.4879, 0.05155603, 204.5696, 77.98141, 1097.724, 109.6321, 657.1541, 21.2254, 141.8067, 569.4373, 241.4633, 336.908, 37.71391, 79.10001, 1179.671, 190.8279, 1381.64, 80.73612, 159.3663, 1368.347, 2.581886, 131.2173, 763.6822, 619.9996, 1107.068, 349.008, 1559.754, 1203.994, 591.9863, 32.75161, 231.8363, 639.1636, 445.1252, 1437.558, 699.2208, 2480.062, 3443.07
367.7, 2335.651, 1014.269, 671.9434, 0.04939758, 195.7754, 74.51689, 1286.942, 117.9011, 626.8471, 20.34793, 135.867, 544.0806, 231.1253, 322.8208, 36.17235, 75.85825, 1281.645, 182.5845, 1320.417, 77.46935, 152.5975, 1318.552, 2.477205, 125.8913, 730.1345, 594.7351, 1061.845, 363.0088, 1604.787, 1150.458, 567.2606, 31.35824, 221.2761, 612.1019, 423.92, 1374.98, 744.9692, 2478.163, 3487.786
367.8, 2360.606, 970.3412, 665.3176, 0.0473295, 187.3592, 71.20629, 1350.886, 113.0493, 597.9379, 19.50672, 130.1761, 519.8529, 221.2298, 309.3226, 34.69379, 72.74934, 1227.921, 174.6973, 1336.632, 74.33476, 146.1161, 1338.441, 2.376768, 120.7814, 706.418, 570.5001, 1065.252, 402.9009, 1534.059, 1099.303, 630.7672, 30.02414, 211.1969, 676.6776, 403.7251, 1315.127, 755.6695, 2372.169, 3562.702
367.9, 2367.009, 962.0793, 633.491, 0.04534799, 218.6768, 68.04277, 1362.583, 108.3972, 570.3619, 18.7003, 124.7236, 496.7041, 211.758, 296.3888, 33.27568, 69.76784, 1176.449, 167.1508, 1357.086, 71.327, 139.9101, 1359.123, 2.280403, 115.879, 675.3859, 547.2527, 1021.737, 381.8358, 1466.448, 1208.047, 607.8779, 28.74681, 201.5768, 648.0275, 462.6913, 1366.969, 722.1157, 2350.637, 3473.583
368, 2343.271, 1011.1, 603.187, 0.04344945, 209.2761, 65.0198, 1325.465, 103.9365, 544.0577, 17.92721, 119.4994, 474.5861, 318.697, 283.9958, 31.91553, 66.90853, 1127.135, 159.9303, 1310.306, 68.44095, 133.9677, 1302.873, 2.187945, 111.1756, 746.8797, 524.9526, 1078.874, 361.8721, 1462.095, 1205.006, 582.4885, 27.52381, 192.3949, 620.5904, 440.6494, 1347.973, 690.0517, 2385.321, 3510.723
368.1, 2269.149, 991.274, 599.0945, 0.04163039, 200.2796, 62.13113, 1299.326, 184.2832, 518.9667, 17.18608, 114.4941, 453.453, 305.0522, 306.9439, 30.61097, 64.16641, 1079.888, 153.0217, 1346.092, 65.67167, 128.2776, 1248.951, 2.099236, 106.663, 714.0701, 576.478, 1034.803, 342.9521, 1583.634, 1200.387, 558.1594, 26.35284, 183.6312, 594.315, 441.9993, 1289.296, 726.1002, 2329.434, 3464.901
368.2, 2170.91, 954.9865, 654.3696, 0.03988748, 191.6698, 59.3708, 1312.905, 176.6997, 495.0327, 16.47559, 109.6984, 433.261, 291.9916, 294.1096, 29.35974, 61.53667, 1081.286, 146.4116, 1286.445, 63.01444, 122.8292, 1252.128, 2.014124, 102.3337, 698.5528, 562.7275, 992.532, 325.0214, 1513.838, 1147.012, 631.9332, 25.2317, 175.2667, 575.2463, 431.5468, 1233.172, 693.8594, 2229.801, 3480.492
368.3, 2207.116, 966.4871, 623.0667, 0.03821755, 183.4301, 56.7331, 1255.179, 169.4283, 472.2026, 15.79448, 105.1036, 413.9681, 308.5404, 281.8119, 28.15965, 59.01471, 1098.718, 140.0869, 1314.682, 60.46473, 117.6123, 1200.306, 1.932462, 98.18003, 667.8661, 580.1735, 995.8604, 323.967, 1520.461, 1116.58, 605.539, 24.15825, 167.2832, 550.8907, 469.9238, 1179.492, 771.8901, 2348.311, 3476.384
368.4, 2244.315, 928.9318, 593.2613, 0.03661753, 175.5447, 54.21259, 1244.344, 162.4561, 450.4254, 15.14152, 100.7012, 395.5343, 295.3304, 270.0284, 27.00862, 56.5961, 1126.293, 134.0355, 1256.426, 58.01819, 112.6169, 1150.629, 1.854111, 94.19498, 638.5275, 586.9556, 957.3542, 307.0289, 1532.044, 1123.382, 580.2472, 23.13047, 260.9525, 555.98, 516.3442, 1128.149, 737.6161, 2298.112, 3505.06
368.5, 2183.455, 996.2064, 564.8817, 0.03508449, 167.9982, 51.80406, 1209.029, 155.7709, 429.6524, 14.51555, 96.48324, 377.9214, 282.6861, 258.7377, 25.90463, 54.27661, 1079.082, 128.2455, 1256.83, 55.67064, 107.8337, 1103.008, 1.778937, 90.37167, 610.4777, 572.9297, 918.2471, 290.9763, 1501.956, 1090.247, 556.0118, 22.14641, 286.5093, 532.4402, 536.1518, 1079.04, 704.8639, 2270.716, 3403.653
368.6, 2278.871, 953.0609, 537.8596, 0.03361564, 160.7762, 49.50254, 1244.303, 149.3607, 409.8375, 13.91547, 92.44195, 361.0927, 315.3388, 247.919, 24.84577, 52.05219, 1124.543, 122.7056, 1219.35, 53.41808, 103.2536, 1120.649, 1.706811, 86.70356, 583.6601, 549.5833, 923.4323, 356.887, 1506.961, 1041.769, 579.0751, 21.20422, 273.4587, 511.7076, 607.5421, 1087.656, 673.566, 2221.208, 3386.671
368.7, 2258.709, 912.0391, 512.1302, 0.03220829, 153.8646, 47.30326, 1189.594, 143.2144, 390.9365, 13.34019, 88.56993, 345.0134, 313.0968, 237.5527, 23.8302, 49.91892, 1077.405, 117.405, 1257.185, 51.25666, 98.8681, 1074.269, 1.63761, 83.18433, 558.0205, 527.1882, 885.7109, 338.2276, 1440.544, 995.4464, 554.8886, 20.30211, 311.0417, 602.8234, 717.2686, 1132.793, 687.4879, 2162.74, 3422.097
368.8, 2189.578, 919.2589, 487.6316, 0.03085985, 147.2502, 45.20169, 1219.212, 137.3209, 372.9071, 12.78869, 84.8601, 329.6501, 299.6918, 257.9556, 22.85613, 47.87309, 1116.562, 112.3334, 1230.232, 70.70753, 94.66884, 1103.761, 1.571214, 79.80795, 533.5073, 505.7057, 849.5304, 320.5439, 1377.054, 995.5234, 555.2579, 19.43839, 296.8737, 587.9559, 807.4304, 1083.483, 707.9475, 2151.564, 3394.559
368.9, 2269.765, 879.4459, 464.3049, 0.02956787, 140.92, 43.1935, 1165.606, 131.67, 355.7092, 12.25999, 81.30566, 314.971, 363.3315, 247.1697, 21.92188, 45.9111, 1069.759, 107.4809, 1487.171, 67.84654, 90.64794, 1058.079, 1.50751, 76.5686, 575.5583, 505.9505, 884.981, 303.7847, 1395.935, 1026.311, 532.0662, 18.61141, 289.3085, 563.0622, 768.9655, 1036.318, 676.5127, 2147.374, 3388.047
369, 2202.135, 844.2747, 442.0941, 0.02832998, 134.8621, 41.27452, 1114.356, 126.2516, 339.3044, 11.75315, 77.90009, 300.9455, 347.7757, 236.8347, 21.02582, 44.02952, 1039.05, 102.838, 1583.186, 80.83646, 86.79782, 1045.116, 1.446389, 73.46075, 550.2747, 485.3334, 848.8303, 294.2303, 1455.117, 1008.462, 509.8432, 17.81961, 299.3628, 539.2225, 732.3331, 991.2073, 646.4736, 2121.656, 3374.991
369.1, 2151.66, 896.3981, 420.9458, 0.02714391, 129.0645, 39.44079, 1065.36, 121.0562, 323.6562, 11.26727, 74.63718, 287.5445, 332.886, 226.9319, 20.16638, 42.22505, 1102.365, 98.39563, 1601.579, 113.6609, 83.11123, 1110.464, 1.387746, 70.47903, 544.7998, 531.4221, 814.1563, 317.7807, 1416.164, 963.6204, 488.5484, 17.0615, 285.7267, 567.1855, 697.4457, 948.0599, 686.5179, 2194.501, 3413.821
369.2, 2198.397, 857.5753, 400.8092, 0.0260075, 123.5162, 37.68854, 1125.447, 116.0746, 308.7297, 10.80147, 71.51093, 274.7403, 379.6783, 217.4431, 19.34208, 40.49454, 1088.804, 94.14518, 1544.776, 121.7634, 79.58122, 1064.506, 1.33148, 67.61835, 559.1204, 509.767, 852.196, 310.1157, 1387.061, 920.7729, 468.143, 16.33564, 272.7118, 621.0287, 751.3318, 906.7907, 656.0347, 2100.64, 3333.645
369.3, 2192.907, 820.4338, 512.2662, 0.02491867, 118.2064, 36.01413, 1129.858, 152.6681, 294.4916, 10.35493, 68.51563, 262.5063, 397.5984, 208.3511, 18.55146, 38.83495, 1061.8, 90.07834, 1499.58, 123.6835, 76.20114, 1020.449, 1.277496, 64.87377, 554.6562, 488.9944, 862.3696, 293.9018, 1325.929, 928.7699, 482.2228, 15.64066, 260.2896, 691.0459, 771.4827, 941.6982, 626.9049, 2196.526, 3408.242
369.4, 2172.178, 878.1707, 487.7611, 0.02387542, 113.1248, 34.41411, 1080.18, 146.3857, 280.9101, 9.926844, 65.64579, 250.817, 380.5755, 199.6393, 17.79317, 37.24337, 1099.254, 86.18717, 1525.219, 118.679, 72.96462, 1088.742, 1.225701, 62.2406, 668.941, 604.2159, 849.5262, 278.5355, 1362.472, 894.4169, 462.0816, 14.97525, 248.4333, 661.7874, 734.7303, 923.838, 641.8324, 2184.312, 3413.76
369.5, 2180.274, 840.1373, 513.1958, 0.02287585, 108.2617, 32.88518, 1198.514, 140.3617, 267.955, 9.516459, 62.89616, 239.6483, 373.8795, 191.2917, 17.06587, 35.71701, 1104.603, 163.7518, 1613.97, 113.877, 69.86557, 1068.109, 1.176005, 59.7143, 639.5552, 596.6595, 814.8238, 263.9727, 1337.975, 1001.288, 442.7816, 14.33815, 237.1171, 633.7678, 754.2697, 883.6232, 613.3333, 2135.948, 3426.512
369.6, 2260.505, 889.6911, 577.3363, 0.02191812, 103.6077, 31.42417, 1145.817, 143.8911, 255.5973, 9.123039, 60.26169, 228.9768, 357.8721, 183.2932, 16.3683, 34.25322, 1075.91, 156.6782, 1542.452, 109.2692, 66.89815, 1040.609, 1.128325, 57.29054, 650.9965, 572.3461, 841.8329, 308.1112, 1379.985, 956.7653, 424.2878, 13.72815, 250.2977, 717.1808, 718.3373, 887.4451, 666.8214, 2044.591, 3448.25
369.7, 2255.235, 851.1587, 549.7184, 0.0210005, 99.15368, 30.02807, 1166.176, 137.9698, 398.5323, 8.745884, 57.73758, 218.7806, 342.55, 175.6291, 15.69924, 32.84941, 1054.484, 149.91, 1508.611, 104.848, 68.62337, 1012.152, 1.082578, 54.96516, 622.3989, 569.0944, 807.4448, 292.002, 1361.394, 914.2227, 406.5664, 13.1441, 285.8091, 686.8158, 706.3927, 881.6634, 637.2127, 2169.622, 3526.883
369.8, 2195.324, 814.2951, 630.3118, 0.02012129, 94.89117, 28.694, 1114.902, 132.2922, 588.7748, 8.384321, 55.31918, 209.0384, 327.884, 168.2855, 15.05753, 31.50314, 1035.22, 143.4343, 1483.646, 100.6056, 65.7087, 1058.789, 1.038685, 52.73417, 637.9268, 608.4179, 774.4614, 276.7351, 1347.879, 873.5717, 389.5852, 12.5849, 282.4551, 660.0315, 709.2979, 843.2844, 608.9187, 2171.18, 3471.023
369.9, 2180.101, 779.0281, 613.4474, 0.01927889, 90.81191, 27.4192, 1065.881, 126.8482, 561.6214, 8.037705, 53.00209, 199.73, 376.4541, 161.2489, 14.44205, 30.21205, 991.8263, 137.2383, 1473.427, 96.53484, 62.91784, 1014.969, 0.9965722, 50.59373, 609.9034, 583.6254, 783.438, 262.2664, 1365.663, 834.7283, 373.3132, 12.04949, 269.5892, 656.9595, 710.78, 837.9209, 581.881, 2078.317, 3329.705
370, 2085.717, 745.2885, 621.242, 0.01847176, 100.0026, 26.20103, 1019.017, 144.2352, 535.7203, 7.705419, 50.78205, 190.8362, 360.3365, 154.5066, 13.85172, 28.97386, 995.7684, 131.3099, 1451.544, 92.62881, 60.24551, 1034.831, 0.9561667, 48.54018, 583.111, 559.8431, 751.4353, 248.5542, 1397.804, 901.2731, 357.7209, 11.53686, 257.3093, 629.1443, 676.9195, 801.446, 590.0406, 2027.772, 3372.221
370.1, 2085.028, 761.2955, 591.5239, 0.01769841, 95.70365, 25.03699, 974.2125, 156.4314, 511.0137, 7.38687, 48.655, 337.985, 405.7814, 148.0461, 13.28553, 27.78642, 1018.199, 125.6376, 1387.224, 88.88084, 57.68668, 1019.965, 0.9173995, 46.56997, 557.4955, 537.0299, 720.7399, 235.5589, 1336.198, 861.1979, 342.7798, 11.04604, 245.5887, 602.5067, 719.3653, 766.559, 595.0651, 1972.727, 3359.562
370.2, 2129.73, 728.3239, 563.2274, 0.01695745, 91.58946, 23.92465, 977.5613, 149.9941, 487.4466, 7.08149, 46.61704, 381.592, 388.4081, 141.8559, 12.74248, 26.64765, 975.518, 120.2104, 1418.937, 85.28452, 55.23653, 1013.788, 0.880204, 44.67973, 570.3559, 515.1464, 691.2983, 223.243, 1322.589, 822.9047, 328.4628, 10.5761, 234.4021, 576.9969, 685.0958, 778.782, 568.6426, 1888.351, 3389.809
