 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C012, C013, C014, C016, C017, C018, C019, C022, C024, C027, C031, C032, C033, C037, C041, C043, C047, C050, C051, C052, C054, C055, C057, C059, C060, C061, C068, C069, C071, C072, C075, C076, C080, C084, C086, C092, C098
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
324.3, 0.1757113, 282.7046, 3.626957, 238.1285, 40.89676, 127.2995, 3095.496, 2247.556, 44.01757, 314.8198, 1017.123, 606.6933, 303.6742, 794.7971, 1084.489, 102.5948, 1214.237, 388.2643, 3166.887, 210.8768, 5.27773, 538.5715, 1314.153, 246.1681, 154.5921, 0.001692069, 175.0208, 943.4459, 343.4576, 1868.684, 588.4954, 374.1556, 218.458, 179.7085, 508.7295, 1274.926, 99.82858, 31.25405, 0.01092277, 1413.42, 55.02103, 567.8062, 5.846144, 16.98791, 1298.483, 26.97879, 1365.06, 2.829975
324.4, 0.1654772, 269.4907, 3.386636, 253.4828, 38.65973, 120.5379, 3016.29, 2189.127, 41.59325, 297.7783, 1004.098, 567.8087, 287.5821, 882.5419, 1021.481, 96.98764, 1153.611, 515.049, 3133.23, 244.5223, 4.9341, 506.8384, 1251.573, 235.3803, 144.633, 0.001609962, 167.8342, 993.5131, 326.9562, 1774.098, 559.3965, 355.2621, 208.1014, 172.052, 478.4265, 1305.139, 93.59785, 29.87794, 0.01046292, 1332.116, 52.44401, 541.0184, 5.574659, 16.00123, 1326.37, 25.58276, 1440.719, 2.696447
324.5, 0.1558391, 256.8944, 3.162239, 347.245, 36.54506, 114.1355, 3024.54, 2070.563, 39.30246, 281.6593, 950.7289, 590.4407, 321.1262, 895.2766, 962.1328, 91.68694, 1224.832, 481.9182, 3080.771, 233.5523, 4.612844, 504.7359, 1284.859, 225.0653, 135.3155, 0.00153184, 160.9427, 942.476, 311.2476, 1738.953, 743.6532, 337.3228, 198.2358, 164.7217, 449.9284, 1226.773, 87.75602, 28.56243, 0.01002244, 1255.489, 49.98769, 515.4944, 5.315783, 15.07185, 1360.53, 24.25898, 1439.439, 2.56922
324.6, 0.1467624, 283.6711, 2.95271, 323.795, 34.54606, 163.3112, 2970.436, 2144.938, 37.13784, 324.649, 900.1965, 552.5978, 316.4671, 871.9015, 1115.726, 86.67593, 1153.924, 450.9186, 2993.621, 223.0745, 4.312505, 474.9965, 1223.674, 215.2023, 126.5982, 0.001457509, 154.3342, 1122.013, 296.2937, 1751.17, 706.8824, 320.2892, 188.838, 157.7037, 425.7996, 1153.113, 82.27879, 27.30484, 0.009600494, 1267.397, 47.64641, 491.1746, 5.068927, 14.19645, 1557.951, 23.00369, 1363.224, 2.447995
324.7, 0.1382144, 270.4121, 2.757064, 301.9287, 32.65641, 154.6368, 2952.647, 2126.275, 35.09243, 307.0755, 896.3447, 517.1803, 299.6971, 896.3228, 1050.903, 147.0512, 1087.12, 421.913, 3139.226, 213.0667, 4.03172, 447.0093, 1165.403, 340.2408, 208.4736, 0.001386784, 147.9971, 1064.375, 601.6383, 1662.531, 671.9299, 386.3236, 179.8856, 206.5293, 400.4363, 1110.049, 77.14342, 26.10262, 0.009196315, 1194.493, 45.41479, 468.0021, 4.833536, 13.3719, 1477.35, 21.81336, 1356.471, 2.33249
324.8, 0.1301642, 328.7552, 2.574382, 281.539, 30.87012, 303.3971, 3069.781, 2089.427, 33.15968, 290.4533, 901.9495, 484.0328, 283.8158, 1010.817, 1005.436, 139.0143, 1024.184, 394.7733, 2986.911, 203.5079, 3.769217, 583.6296, 1200.677, 325.3305, 195.0434, 0.001319492, 141.9202, 1009.698, 572.7327, 1578.379, 638.7056, 454.89, 171.3577, 197.7301, 376.5839, 1201.622, 72.32858, 24.95333, 0.008809152, 1125.782, 43.2877, 445.9229, 17.52184, 12.59524, 1400.92, 20.68462, 1284.649, 2.222435
324.9, 0.1225829, 377.0036, 2.403804, 279.0689, 29.18153, 317.9412, 2934.812, 2201.26, 31.33337, 274.7308, 854.0096, 453.0098, 268.7761, 956.6057, 947.0203, 131.4167, 1166.558, 369.3793, 2886.87, 227.4597, 3.523806, 549.2418, 1231.991, 311.0736, 182.4784, 0.001255464, 136.0927, 1109.191, 545.2158, 1664.938, 607.1241, 431.9198, 163.2341, 189.3058, 354.1522, 1129.472, 67.81424, 26.5544, 0.008438288, 1132.174, 41.26023, 573.8892, 136.0476, 11.86369, 1328.443, 19.61429, 1216.63, 2.117573
325, 0.1154432, 359.382, 2.244529, 260.223, 27.58532, 301.0536, 2973.881, 2199.218, 29.60765, 259.8594, 808.6179, 485.2692, 254.5333, 966.8194, 891.9987, 124.2343, 1197.568, 345.6188, 2956.096, 217.2552, 3.294373, 587.7272, 1352.398, 357.788, 170.7228, 0.001194544, 130.5046, 1249.076, 519.0209, 1580.664, 577.1042, 410.1095, 155.4955, 321.695, 333.0567, 1061.654, 63.58167, 25.38522, 0.008083038, 1119.359, 39.32773, 546.8145, 129.7298, 11.17462, 1403.73, 18.59934, 1152.212, 2.017659
325.1, 0.1087194, 342.5842, 2.095807, 242.6497, 26.07641, 285.0629, 2993.951, 2238.884, 27.97698, 245.793, 846.2506, 454.167, 241.0453, 914.9673, 840.1738, 136.393, 1242.222, 323.3867, 2882.63, 363.5013, 3.079879, 608.0237, 1287.997, 342.1088, 159.7245, 0.001136579, 125.1459, 1287.875, 494.0846, 1500.656, 548.5686, 389.4005, 148.1239, 307.9892, 313.2178, 997.9086, 59.61327, 24.26752, 0.007742743, 1081.718, 37.48573, 521.017, 252.6577, 10.52558, 1865.006, 17.63692, 1194.322, 1.922459
325.2, 0.1023871, 326.5714, 1.95694, 226.2633, 24.65005, 269.9217, 3047.123, 2151.785, 26.43612, 232.488, 801.2713, 482.668, 228.272, 1102.272, 1032.861, 128.9387, 1170.307, 302.5847, 2774.212, 347.1936, 2.87935, 654.779, 1270.765, 327.1166, 149.4348, 0.001081428, 120.0073, 1287.825, 470.3464, 1424.698, 521.444, 369.7372, 141.1017, 294.8672, 294.5606, 937.9904, 178.0506, 23.19903, 0.007416775, 1019.494, 35.73001, 632.5375, 240.9247, 9.91424, 2422.031, 16.72429, 1131.086, 1.83175
325.3, 0.09642367, 311.3072, 1.827273, 210.9834, 23.3017, 255.5846, 3147.302, 2047.154, 24.98012, 219.9032, 758.6827, 523.4761, 326.6044, 1043.156, 972.8519, 121.8918, 1102.555, 283.1208, 2764.896, 331.6175, 2.691877, 634.7433, 1210.251, 425.5149, 139.8079, 0.001028952, 115.0796, 1221.669, 447.7486, 1439.491, 495.6606, 615.5933, 134.4124, 282.3044, 277.0147, 1056.56, 197.3019, 22.17758, 0.00710453, 960.8503, 34.05652, 602.6959, 229.7366, 9.338405, 2296.728, 15.85889, 1071.198, 1.745322
325.4, 0.09080757, 296.7563, 1.706199, 196.7354, 22.02711, 242.0091, 3262.536, 2119.577, 23.60431, 207.9997, 725.3903, 489.9251, 309.2972, 987.2095, 929.8134, 115.23, 1195.721, 264.9089, 2713.428, 316.7402, 2.516611, 597.3438, 1319.499, 406.8676, 130.8013, 0.0009790231, 110.3543, 1158.911, 426.2366, 1371.211, 471.1522, 584.5082, 128.0403, 341.8682, 260.514, 993.1198, 184.9875, 21.20111, 0.006805431, 1037.293, 32.46141, 574.2621, 219.0681, 8.796015, 2315.5, 15.03827, 1014.48, 1.662972
325.5, 0.08551858, 282.8857, 1.593147, 183.4495, 20.82224, 229.1547, 3299.768, 2004.78, 22.30428, 196.7405, 686.8349, 458.5245, 310.4936, 934.2638, 898.2249, 237.3966, 1135.767, 247.8685, 2661.548, 302.5303, 2.352756, 562.1478, 1318.16, 389.0375, 122.3748, 0.0009315167, 105.8231, 1180.206, 405.7581, 1301.805, 447.8555, 554.9927, 121.9702, 359.7793, 306.963, 946.1058, 310.5224, 20.26764, 0.006518924, 1058.261, 30.94102, 632.0737, 224.9845, 8.285128, 2452.476, 14.26011, 1048.82, 1.584507
325.6, 0.08053763, 269.6633, 1.487585, 171.0609, 19.68327, 216.983, 3358.791, 2095.393, 21.07585, 306.7888, 650.3287, 522.3497, 421.4809, 932.486, 866.3097, 224.4221, 1087.26, 231.9243, 2657.705, 288.9579, 2.199569, 605.8917, 1311.893, 371.9888, 114.4912, 0.0008863155, 101.4778, 1119.579, 386.2635, 1283.409, 425.7108, 526.9677, 116.1879, 344.4509, 288.6783, 1042.912, 291.1414, 19.37526, 0.006244478, 1154.436, 29.49183, 667.6256, 224.3579, 7.803914, 2418.909, 13.52221, 1051.715, 1.509745
325.7, 0.0758468, 257.059, 1.389018, 159.5089, 18.6066, 205.4578, 3315.643, 1981.905, 19.91508, 290.182, 797.7866, 488.8709, 399.1461, 993.1354, 815.9774, 212.1566, 1142.802, 217.0056, 2528.753, 294.3617, 2.056357, 630.5297, 1249.421, 355.6873, 149.3755, 0.0008433078, 97.31103, 1062.066, 367.7055, 1363.335, 404.6611, 500.3578, 110.6797, 329.7755, 271.4829, 1502.465, 374.7791, 18.52218, 0.005981587, 1088.03, 28.11052, 740.666, 213.9391, 7.35065, 2355.978, 12.8225, 996.0294, 211.1598
325.8, 0.07142918, 245.0438, 1.296982, 148.7371, 17.58883, 194.5448, 3336.025, 1874.564, 18.81823, 274.4742, 839.9282, 457.5379, 377.9948, 1076.972, 788.7056, 200.5616, 1076.642, 203.0467, 2406.058, 281.1558, 1.922469, 593.3784, 1244.842, 340.1001, 139.7524, 0.0008023869, 93.31532, 1007.507, 350.0391, 1294.328, 384.6522, 475.0917, 105.4327, 315.7253, 320.0096, 1843.868, 380.8873, 17.70665, 0.005729763, 1025.444, 26.79391, 705.7231, 204.0042, 6.923712, 2502.275, 12.159, 980.5743, 237.9198
325.9, 0.06726886, 275.5964, 1.211045, 277.9135, 16.62673, 207.8262, 3206.915, 1993.462, 17.7818, 259.6167, 795.2849, 428.213, 357.9644, 1019.212, 780.0912, 189.6002, 1145.309, 189.9856, 2730.679, 320.5412, 1.797298, 558.4161, 1242.179, 325.196, 163.9721, 0.0007634517, 89.48367, 955.751, 333.2215, 1436.246, 365.6326, 451.1013, 179.7847, 318.1916, 300.9478, 1932.12, 357.1145, 16.92704, 0.005488541, 966.4573, 25.53896, 740.5288, 194.5306, 6.521572, 2379.015, 11.52983, 949.5126, 226.694
326, 0.06335085, 262.7148, 1.130801, 259.1456, 41.54636, 196.7874, 3397.998, 1885.495, 16.80245, 280.79, 958.7689, 400.7677, 338.9955, 964.5503, 734.7681, 179.2379, 1158.478, 177.7647, 2598.186, 306.1608, 1.680277, 699.4186, 1183.027, 310.945, 153.4088, 0.0007264058, 85.80936, 906.6538, 317.2119, 1363.547, 347.5535, 428.3224, 171.2615, 423.2579, 403.1886, 1816.108, 334.8255, 106.8684, 0.005257474, 910.8641, 24.34279, 705.5924, 185.497, 6.142788, 2524.848, 10.93322, 899.2381, 215.9978
326.1, 17.03307, 250.4352, 1.055875, 570.4964, 41.22913, 186.3349, 3261.35, 1852.292, 15.87703, 265.5906, 925.845, 375.0814, 321.0317, 1034.443, 692.0783, 169.4419, 1218.629, 166.3299, 2472.122, 292.4256, 1.570875, 762.9826, 1126.692, 297.3185, 176.8017, 0.0006911575, 82.28593, 860.0787, 301.9715, 1341.838, 330.3683, 406.6938, 163.1424, 405.225, 379.1722, 1731.047, 313.9276, 102.163, 0.005036136, 858.4688, 23.20265, 672.3042, 176.8828, 5.786005, 2430.979, 10.36748, 1002.843, 205.8062
326.2, 16.04099, 238.7296, 0.9859129, 531.97, 38.97392, 176.4377, 3322.719, 1858.921, 15.00259, 372.0104, 876.6351, 434.5985, 345.8976, 1001.103, 651.8688, 206.9275, 1148.08, 155.6306, 2463.245, 428.4517, 1.468597, 718.0271, 1073.039, 284.2892, 165.4119, 0.0006576196, 78.90717, 883.8954, 287.4633, 1335.969, 314.0329, 386.1573, 155.4083, 387.9603, 356.5864, 1838.191, 338.8243, 97.66481, 0.004824115, 809.0874, 22.1159, 640.5864, 168.6687, 5.449944, 2541.183, 9.831008, 949.7449, 247.4073
326.3, 28.71492, 227.5711, 0.9205866, 496.0453, 43.49628, 201.7456, 3440.94, 1758.241, 14.17631, 351.8731, 843.6417, 507.5187, 327.5681, 958.5276, 613.9954, 195.6182, 1324.801, 145.6196, 2465.634, 409.2301, 1.372977, 707.2738, 1074.153, 271.8308, 154.7557, 265.1336, 75.66714, 838.4894, 273.6521, 1303.514, 298.5052, 366.6578, 148.0407, 371.4312, 335.3459, 1727.819, 317.6768, 93.36467, 0.004621021, 921.2414, 21.08006, 691.423, 160.8361, 5.133403, 2526.043, 9.3223, 929.7534, 235.7338
326.4, 60.91914, 276.8562, 0.8595889, 462.5466, 41.11705, 191.0297, 3415.514, 1717.624, 13.39553, 459.7375, 836.0042, 474.9904, 310.2099, 1016.112, 578.3225, 184.927, 1265.124, 250.6495, 2568.757, 390.8709, 1.283583, 665.6007, 1023.002, 259.9185, 144.7861, 252.2682, 72.56015, 853.1652, 260.5045, 1347.472, 283.7453, 348.143, 141.0225, 355.6063, 315.3706, 1624.074, 297.8493, 89.25386, 0.004426477, 868.2491, 20.09273, 686.1539, 153.3671, 4.835247, 2395.359, 8.839915, 880.5251, 224.611
326.5, 57.37096, 263.9156, 0.8026327, 468.9775, 38.86797, 180.8831, 3465.847, 1624.597, 12.65776, 434.8515, 801.9354, 444.547, 293.7715, 1079.018, 544.7222, 174.8201, 1268.045, 379.5324, 2444.121, 373.3353, 1.20001, 626.383, 974.2872, 248.5281, 135.4587, 240.027, 69.58074, 809.3378, 247.9886, 1279.267, 269.7152, 330.5631, 134.337, 340.4556, 307.4541, 1569.124, 324.9547, 85.32405, 0.004240123, 904.8046, 19.15165, 692.3781, 146.245, 4.554408, 2455.729, 8.382492, 833.9034, 214.0131
326.6, 54.02945, 251.5799, 0.7494506, 437.3068, 75.22688, 171.2754, 3445.734, 1726.84, 11.96062, 411.3127, 759.3115, 465.2221, 278.2042, 1021.148, 513.074, 165.2656, 1261.478, 355.1188, 2420.319, 356.5864, 1.121878, 750.5618, 1187.07, 237.6369, 126.7322, 228.3799, 66.72367, 878.1598, 236.074, 1260.268, 256.3788, 313.8709, 127.9684, 401.0867, 289.1402, 1527.008, 304.6729, 81.56727, 0.004061614, 882.9338, 18.25464, 659.7133, 139.4537, 4.28988, 2386.989, 7.948738, 966.2759, 224.1514
326.7, 50.88256, 239.8208, 0.6997922, 407.7748, 71.11201, 162.178, 3465.495, 1661.17, 11.30187, 389.0479, 718.9531, 435.4048, 263.4618, 966.3824, 483.2645, 156.2332, 1188.448, 332.2757, 2325.724, 340.5889, 1.048833, 706.3381, 1130.542, 227.223, 266.193, 217.2979, 63.98392, 936.8237, 224.7318, 1196.477, 243.7019, 298.0216, 121.9017, 383.9983, 271.9172, 1561.171, 403.4359, 77.97589, 0.003890621, 832.1451, 17.39965, 628.5895, 132.9777, 4.040717, 2263.498, 7.537429, 1045.192, 213.5751
326.8, 47.91895, 228.6114, 0.6534242, 380.2372, 67.22221, 153.5638, 3494.301, 1595.401, 10.67941, 367.9884, 680.7397, 407.4985, 249.5006, 914.5538, 455.187, 258.8105, 1119.645, 310.9019, 2212.88, 325.3091, 0.9805445, 664.7202, 1076.706, 217.2655, 287.3579, 330.1232, 61.35666, 888.6988, 213.9346, 1162.109, 231.6518, 282.9726, 116.1227, 367.638, 255.7201, 1481.553, 378.2557, 74.54264, 0.003726826, 846.7734, 16.5847, 598.9341, 206.4798, 3.806026, 2382.899, 7.147403, 989.8512, 203.4979
326.9, 86.82196, 217.9258, 0.6101285, 354.5592, 83.14478, 145.4072, 3452.413, 1508.993, 10.09123, 348.0689, 644.5576, 526.2248, 236.2793, 1120.42, 562.179, 244.6656, 1264.136, 290.903, 2345.521, 310.7148, 0.9167019, 625.5543, 1025.433, 207.7443, 411.7174, 314.1042, 58.83728, 843.046, 203.6561, 1268.42, 220.1975, 268.6836, 110.6176, 351.9747, 240.4879, 1392.595, 354.6472, 71.26056, 0.003569928, 896.5032, 15.80792, 657.47, 196.8913, 3.584965, 2259.62, 6.777559, 1099.955, 193.8962
327, 81.76511, 207.7398, 0.5697016, 370.5681, 78.5968, 137.6838, 3386.753, 1564.075, 9.535447, 329.2276, 632.1932, 946.7282, 223.7586, 1060.33, 649.5019, 231.2938, 1190.952, 272.1905, 2500.198, 296.7753, 0.857016, 700.1115, 976.6024, 198.6404, 385.1939, 298.8626, 56.42135, 799.7385, 193.8715, 1204.216, 209.3096, 344.8936, 105.3735, 507.1893, 303.2075, 1362.772, 343.0818, 74.07204, 0.003419634, 957.2183, 15.06753, 626.4521, 187.748, 3.376745, 2142.719, 6.426852, 1214.571, 222.7918
327.1, 77.00278, 198.0298, 0.5319533, 468.5217, 74.29759, 130.3707, 3393.231, 1648.555, 9.010272, 311.4062, 598.5913, 1052.238, 211.9013, 1003.463, 659.7718, 218.6528, 1141.076, 254.6817, 2378.889, 336.9958, 0.8012162, 865.9825, 1010.697, 189.9354, 672.8812, 284.3605, 54.10462, 758.6556, 184.557, 1143.263, 198.96, 327.4778, 100.378, 691.3714, 401.7884, 1416.918, 321.6686, 70.81068, 0.003275668, 902.1566, 14.36181, 596.8976, 190.2226, 3.180618, 2069.446, 6.094293, 1178.079, 223.7454
327.2, 72.51783, 263.4721, 0.4967063, 436.8817, 70.23355, 123.446, 3233.214, 1673.44, 8.514022, 294.5496, 637.5776, 984.7975, 200.6724, 949.6458, 621.4393, 244.5793, 1331.832, 467.6046, 2263.465, 321.8772, 0.7490495, 814.9582, 1294.918, 181.6119, 629.533, 270.5621, 51.88301, 784.4149, 175.6899, 1143.06, 189.1222, 310.9414, 95.61931, 691.4708, 398.7914, 1374.907, 481.4762, 67.69292, 0.003137763, 895.9426, 13.68914, 568.7374, 181.389, 2.995882, 2106.583, 5.778943, 1174.825, 213.1884
327.3, 68.29411, 251.1572, 0.4637947, 407.3785, 66.39181, 116.8891, 3086.851, 2450.447, 8.045103, 278.6053, 727.2879, 1096.262, 190.0385, 898.7147, 585.3339, 263.3742, 1254.729, 437.5257, 2153.641, 307.4368, 0.7002794, 879.5128, 1314.502, 173.6532, 748.2393, 257.4333, 62.02742, 778.3813, 167.2489, 1085.202, 179.7709, 401.3857, 91.08624, 662.0106, 375.0369, 1292.353, 451.4252, 64.71243, 0.003005664, 899.9787, 13.04799, 541.9056, 172.9657, 2.821877, 1997.599, 5.47991, 1202.509, 332.06
327.4, 75.27417, 239.4178, 0.4330638, 435.5776, 62.7602, 110.6804, 3146.508, 3437.903, 7.60201, 263.5242, 696.0486, 1048.973, 179.9682, 850.5151, 676.481, 248.9799, 1313.031, 409.3816, 2049.146, 293.6443, 0.6546846, 827.6912, 1406.543, 166.0432, 700.0364, 244.9416, 59.4805, 752.4502, 159.2135, 1044.441, 170.8819, 381.1172, 86.76807, 633.8055, 352.6974, 1394.726, 423.2499, 61.86316, 0.002879126, 848.2095, 12.43686, 516.3398, 164.9335, 2.657977, 1894.254, 5.196351, 1138.839, 332.689
327.5, 70.8899, 228.2272, 0.4043691, 406.1624, 59.32725, 104.8016, 3214.377, 3798.423, 7.183321, 249.2594, 670.4067, 981.7418, 170.4314, 804.9005, 695.2844, 235.3723, 1300.325, 383.048, 2082.009, 361.8691, 0.6120585, 901.1955, 1339.564, 158.7667, 654.9388, 233.056, 57.03815, 932.0026, 151.5641, 1013.158, 162.4324, 361.8723, 82.65461, 606.8021, 331.6885, 1310.981, 480.6276, 59.13935, 0.002757915, 895.6123, 11.85435, 491.9801, 157.2742, 2.503598, 1887.211, 4.927464, 1078.54, 426.5825
327.6, 99.10255, 217.5596, 0.3775758, 378.7336, 56.08208, 130.9713, 3328.966, 3778.989, 6.787693, 235.7668, 634.7737, 1057.535, 161.4001, 871.3575, 692.483, 222.5084, 1270.744, 386.071, 2128.362, 345.6346, 0.5722077, 848.0964, 1275.774, 151.8091, 612.7465, 221.7471, 54.6961, 884.1254, 144.2822, 961.8749, 154.4008, 364.8416, 78.73616, 580.9492, 390.9286, 1250.184, 450.6296, 56.53547, 0.002641808, 844.0943, 11.29913, 559.187, 187.4414, 2.358185, 1960.156, 4.672491, 1021.434, 406.4549
327.7, 93.33043, 207.3907, 0.3525577, 353.1572, 53.01441, 124.0146, 3204.331, 3882.645, 6.413853, 223.0045, 660.1201, 1018.045, 152.8473, 824.6252, 730.952, 300.9674, 1231.72, 399.7862, 2223.883, 357.1365, 0.5349517, 859.2339, 1295.724, 145.1564, 717.1354, 210.987, 52.45021, 838.7076, 137.3502, 1044.403, 146.7663, 492.7832, 75.00347, 556.1978, 546.7264, 1210.223, 422.5039, 54.04624, 0.002530588, 1029.229, 10.76991, 532.8058, 178.7369, 2.221218, 1948.428, 4.430712, 1055.575, 387.2769
327.8, 87.89449, 197.697, 0.3291973, 329.308, 50.11455, 117.4275, 3168.833, 3742.992, 6.060604, 210.9331, 625.0339, 977.2726, 144.7477, 879.599, 688.4839, 284.5186, 1160.413, 374.0698, 2192.26, 393.4816, 0.5001213, 808.6072, 1234.022, 138.7953, 670.9362, 200.749, 50.29654, 795.6229, 130.7512, 1085.193, 139.5093, 467.8995, 71.44775, 714.1417, 514.16, 1172.85, 396.1336, 51.6666, 0.002424051, 970.0245, 10.26548, 581.5042, 170.4367, 2.092206, 1879.323, 4.201444, 999.6851, 369.0038
327.9, 82.77517, 188.4565, 0.3073848, 394.562, 47.37331, 111.1903, 3277.523, 3669.411, 5.72681, 199.5151, 772.8398, 999.9824, 137.0774, 832.4246, 749.0176, 268.9687, 1102.776, 460.267, 2325.044, 411.3319, 0.4675587, 778.9814, 1175.258, 132.7129, 648.4648, 191.0078, 48.2313, 754.7515, 124.4692, 1030.264, 132.6111, 444.2723, 68.06059, 683.7156, 540.9937, 1102.428, 387.041, 49.39174, 0.002321998, 914.2261, 9.784676, 653.0431, 162.5219, 1.970687, 1923.664, 3.984039, 946.7542, 351.593
328, 82.07336, 179.6478, 0.2870176, 385.9863, 44.78201, 105.2844, 3192.362, 3591.231, 5.411399, 188.7152, 731.7623, 935.8909, 129.8135, 787.7803, 893.5581, 373.424, 1061.52, 430.6602, 2212.233, 392.8784, 0.4371163, 733.0833, 1238.632, 126.897, 606.6896, 181.7393, 46.25087, 715.9797, 118.4891, 978.1158, 334.8396, 421.8383, 64.834, 654.5858, 508.7688, 1087.205, 362.8841, 47.21704, 0.002224243, 861.6375, 9.32639, 622.234, 154.9747, 1.856226, 1873.258, 3.777884, 896.6257, 335.0036
328.1, 77.29308, 171.2509, 0.2679999, 359.9201, 42.33245, 99.69213, 3208.13, 3437.953, 5.113361, 178.4999, 692.8682, 875.9071, 122.9345, 828.7529, 901.2218, 452.7257, 1182.347, 402.9577, 2263.501, 375.2527, 0.4086559, 729.6055, 1179.649, 121.3361, 591.6258, 172.9205, 44.35175, 679.1996, 112.7963, 936.2308, 318.2831, 400.537, 61.76038, 626.697, 478.4633, 1070.273, 340.235, 45.1381, 0.002130602, 812.0738, 8.88957, 592.8785, 194.7823, 1.748414, 1914.16, 3.582397, 997.8537, 319.197
328.2, 72.79123, 248.7415, 0.2502423, 335.6141, 40.01689, 94.39693, 3056.843, 3322.23, 4.831737, 168.8375, 656.0414, 819.7679, 116.42, 784.3055, 916.8449, 436.5609, 1306.314, 377.0373, 2206.178, 358.4178, 0.3820486, 730.5948, 1123.474, 116.0188, 587.2321, 164.5297, 54.26819, 644.3089, 107.377, 1046.265, 302.5452, 380.3114, 58.83247, 629.9512, 535.1925, 1006.01, 418.7366, 43.15068, 0.002040904, 803.0495, 8.473209, 564.9078, 185.7369, 1.646863, 1815.132, 3.397025, 945.0197, 304.1361
328.3, 68.55157, 237.115, 0.2336613, 312.9496, 37.82798, 89.38298, 2998.326, 3317.41, 4.565624, 159.6982, 685.395, 767.2267, 110.2508, 742.2419, 882.9528, 412.7014, 1250.734, 352.7842, 2426.861, 342.3382, 0.3571736, 687.5477, 1203.794, 110.9345, 612.7615, 156.546, 52.03987, 611.2106, 102.2181, 993.3062, 287.5855, 361.1071, 56.04337, 603.1121, 503.3131, 945.6053, 392.6015, 41.25078, 0.001954983, 756.856, 8.076349, 538.2568, 177.1116, 1.551211, 1822.997, 3.221245, 894.9832, 289.7859
328.4, 64.55886, 226.032, 0.218179, 291.8157, 35.75881, 84.63535, 3056.404, 3148.857, 4.314167, 151.0536, 648.9654, 718.0531, 104.4085, 907.2192, 840.4886, 390.1459, 1198.1, 330.0912, 2399.389, 326.9799, 0.3339183, 724.935, 1182.635, 106.073, 573.2864, 148.9497, 118.6651, 579.8125, 97.30705, 1039.03, 273.3655, 342.8726, 53.3865, 577.4164, 473.3327, 888.8276, 368.0976, 39.43452, 0.001872678, 909.561, 7.698077, 512.8631, 168.8869, 1.461114, 1728.685, 3.054561, 943.7329, 375.7401
328.5, 60.79869, 215.4671, 0.2037226, 357.3557, 33.80282, 80.1399, 3109.83, 3051.26, 4.07656, 142.8769, 630.4669, 672.0311, 98.87575, 924.5552, 791.6565, 368.8231, 1190.52, 308.8579, 2508.075, 458.6925, 0.3121771, 789.0264, 1126.318, 101.4246, 536.3542, 141.722, 113.7926, 550.0273, 92.63194, 1082.803, 259.8487, 325.5588, 122.9463, 648.4542, 527.7355, 1012.713, 345.123, 37.69824, 0.001793839, 1049.636, 7.337522, 488.6674, 161.0441, 1.37625, 1639.252, 2.896502, 926.3351, 358.0114
328.6, 57.25754, 205.3959, 0.190224, 333.223, 31.95382, 75.88322, 2963.178, 2888.517, 3.852039, 135.1429, 722.4655, 628.9589, 93.6362, 874.9698, 745.6615, 348.6656, 1169.737, 288.9905, 2620.45, 438.1143, 0.2918514, 885.3188, 1165.033, 96.97992, 501.8014, 134.8451, 121.0132, 521.7723, 88.18145, 1027.995, 247.0002, 309.1193, 250.8159, 700.2937, 576.3773, 951.9062, 323.5825, 36.0384, 0.001718318, 1359.042, 6.993854, 465.6132, 153.5655, 1.296315, 1641.925, 2.746622, 943.2784, 341.1192
328.7, 53.92263, 195.7955, 0.1776198, 310.7199, 30.20596, 71.85265, 2823.441, 2848.472, 3.639884, 127.8275, 684.0655, 659.5542, 88.6743, 828.0437, 715.7784, 329.6099, 1171.768, 270.4011, 2789.978, 418.4592, 0.2728491, 946.7866, 1286.8, 92.72999, 614.4484, 252.0397, 116.0443, 494.9687, 83.94478, 1030.656, 234.787, 293.5099, 238.9253, 670.4576, 542.0447, 894.7501, 303.3863, 34.45164, 0.001645977, 1415.832, 6.666283, 632.7821, 146.4342, 1.221023, 1610.064, 2.604497, 963.822, 325.024
328.8, 50.78196, 186.6438, 0.1658508, 289.7366, 28.55371, 68.03616, 3065.325, 2856.051, 3.439413, 120.9081, 647.7065, 694.5527, 83.97534, 990.5823, 674.1919, 352.0529, 1134.34, 253.0074, 2654.608, 399.6859, 0.2550841, 924.4926, 1434.869, 88.66631, 574.8646, 239.8096, 111.2794, 469.542, 79.91166, 1021.884, 223.1777, 278.6888, 227.5984, 641.8926, 522.8512, 1021.545, 307.0901, 32.93475, 0.001576682, 1468.48, 6.354054, 602.9289, 139.6341, 1.150104, 1526.768, 2.469727, 994.7217, 309.6883
