 , C000, C002, C003, C004, C005, C006, C007, C008, C009, C010, C012, C014, C016, C017, C019, C021, C022, C030, C033, C034, C037, C040, C042, C046, C052, C053, C055, C061, C065, C077
175.2, 1624.127, 140.9115, 504.5693, 355.9946, 49.64367, 4881.263, 3660.254, 2685.738, 393.4138, 536.8845, 498.9572, 322.6196, 3728.766, 5499.207, 1864.508, 418.5668, 4148.918, 1721.64, 1566.958, 1291.209, 2644.279, 1508.871, 233.4913, 2931.787, 241.8454, 2497.272, 0.830869, 780.403, 4904.071, 777.3741
175.3, 1534.538, 134.8484, 477.624, 335.7811, 47.38322, 4821.902, 3499.993, 2652.94, 374.279, 506.7439, 531.1915, 307.2353, 3714.396, 5490.243, 1776.161, 397.1054, 4108.708, 1817.885, 1481.358, 1227.735, 2520.161, 1421.684, 323.2346, 2805.129, 386.3976, 2473.998, 0.7870176, 741.3432, 5045.42, 739.2494
175.4, 1517.417, 129.0462, 498.9047, 316.7153, 45.22569, 4612.119, 3463.657, 2539.811, 356.0749, 478.2954, 500.1166, 312.5057, 3645.253, 5528.586, 1692, 382.261, 3934.574, 1808.209, 1400.434, 1167.382, 2623.073, 1400.604, 308.5463, 2790.087, 364.7376, 2352.25, 0.7454805, 704.2384, 4925.4, 702.9944
175.5, 1433.714, 311.7175, 472.2619, 309.5209, 43.16639, 4411.462, 3309.682, 2431.506, 399.2737, 451.444, 470.8596, 385.3203, 3821.362, 5377.427, 1611.827, 362.6611, 4047.848, 1767.761, 1323.931, 1431.823, 2499.951, 1392.334, 294.5254, 2906.506, 344.2917, 2236.494, 0.7061357, 732.7427, 4718.358, 668.5175
175.6, 1416.301, 298.3051, 447.0419, 291.9462, 41.20087, 4219.535, 3162.551, 2327.82, 437.26, 426.1, 598.477, 491.0623, 3723.143, 5489.303, 1743.962, 416.8646, 4153.054, 1742.97, 1251.607, 1361.437, 2382.607, 1331.786, 281.1416, 2780.94, 324.992, 2413.275, 0.6688675, 696.0683, 4632.727, 635.7314
175.7, 1373.367, 293.1908, 423.1687, 275.3694, 391.4224, 4272.448, 3021.962, 2228.555, 415.9926, 402.1788, 563.4659, 467.0515, 3713.907, 5384.968, 1661.327, 395.4905, 3977.041, 1666.28, 1183.234, 1294.511, 2483.847, 1344.894, 268.3661, 2777.918, 306.7741, 2294.515, 0.6335661, 661.2296, 4626.297, 604.5532
175.8, 1417.317, 331.4802, 400.5704, 263.5336, 373.5995, 4086.57, 2887.622, 2187.942, 395.7596, 379.6006, 530.5031, 680.1216, 3556.428, 5157.885, 1582.607, 628.537, 3808.488, 1592.964, 1118.596, 1382.968, 2367.26, 1267.182, 400.3203, 3202.732, 289.5775, 2181.6, 0.6001279, 628.1345, 4431.828, 574.9041
175.9, 1339.136, 348.7487, 460.6493, 364.0033, 356.5882, 4031.945, 2759.254, 2319.6, 515.237, 358.2899, 587.5098, 646.8665, 3891.5, 4940.378, 1701.292, 596.3098, 4108.337, 1522.875, 1057.489, 1328.432, 2256.145, 1193.96, 382.1291, 3148.576, 273.3449, 2302.734, 0.5684545, 596.6958, 4245.534, 546.7091
176, 1265.267, 410.2178, 436.0495, 343.3351, 340.3514, 3856.53, 2763.119, 2325.528, 490.1769, 338.1756, 553.1403, 615.2374, 3726.491, 4732.044, 1719.485, 565.7349, 4122.84, 1580.603, 999.7202, 1263.944, 2150.245, 1244.191, 364.7644, 3179.047, 258.0222, 2189.415, 0.5384527, 566.8307, 4344.283, 604.428
176.1, 1195.474, 395.8298, 412.7633, 338.7007, 324.854, 3735.698, 2737.725, 2344.462, 466.3358, 319.1905, 520.7814, 929.6519, 3686.968, 4532.495, 1638.01, 536.7277, 4034.819, 1554.388, 945.1072, 1201.811, 2138.968, 1172.298, 400.4704, 3126.956, 243.5584, 2081.672, 0.5100344, 538.4604, 4161.668, 574.7851
176.2, 1138.399, 378.7983, 390.7207, 319.4691, 310.0622, 3573.171, 2625.522, 2244.487, 443.6541, 301.2711, 490.3155, 884.1957, 3647.849, 4390.583, 1694.292, 509.2078, 4149.479, 1485.996, 893.4777, 1229.55, 2038.568, 1104.558, 446.4372, 3289.987, 229.9054, 2102.278, 0.4831159, 581.4916, 3986.73, 582.1275
176.3, 1169.042, 362.4997, 369.8552, 368.8634, 295.9439, 3500.829, 2508.806, 2218.217, 422.0757, 284.3578, 461.6319, 840.9623, 3715.83, 4265.111, 1614.011, 597.3009, 4036.077, 1605.544, 844.6686, 1189.691, 1942.881, 1040.733, 426.1503, 3227.364, 217.0177, 1998.823, 0.4576181, 552.3875, 3819.146, 553.5782
176.4, 1104.556, 346.9023, 350.104, 411.2526, 282.4685, 3348.521, 2397.278, 2123.626, 401.5468, 268.394, 434.6263, 928.2366, 3626.126, 4085.253, 1537.533, 630.8889, 4181.189, 1698.52, 798.5259, 1207.06, 1851.686, 980.5962, 406.7852, 3241.169, 204.8525, 2049.949, 0.4334661, 582.6417, 3815.621, 622.9994
176.5, 1043.627, 331.976, 332.3319, 480.1873, 269.6067, 3202.838, 2404.531, 2181.498, 382.0164, 253.3264, 409.2006, 915.754, 3472.37, 4503.408, 1589.638, 598.541, 4242.929, 1627.704, 754.9039, 1219.788, 1764.771, 923.934, 453.9319, 3101.145, 193.3692, 2107.33, 0.4105887, 692.8828, 4047.102, 592.4456
176.6, 986.0594, 317.692, 314.5845, 547.0793, 257.3305, 3194.952, 2316.122, 2088.473, 363.4359, 239.1047, 385.2622, 870.9774, 3325.133, 4316.851, 1799.432, 593.2066, 4063.107, 1556.086, 713.6649, 1159.825, 1836.088, 870.546, 550.946, 2967.17, 182.5297, 2077.199, 0.3889188, 711.579, 4278.234, 761.7452
176.7, 1012.617, 304.0225, 339.4926, 516.0159, 245.6133, 3069.114, 2368.055, 2002.483, 345.7592, 225.6814, 497.1851, 828.3903, 3257.605, 4274.208, 1731.834, 812.5576, 3890.906, 1748.818, 674.6787, 1102.811, 2012.943, 820.2429, 525.91, 2838.984, 172.2977, 1974.978, 0.3683925, 792.679, 4143.932, 761.5909
176.8, 956.7599, 290.9413, 350.4702, 621.088, 234.4297, 2935.587, 2262.784, 1917.092, 328.9422, 213.0117, 468.0996, 787.8854, 3187.731, 4281.81, 1705.147, 809.1454, 3770.513, 1725.186, 637.8222, 1048.598, 1969.146, 772.8465, 502.0117, 2814.31, 286.0359, 2009.943, 0.3489496, 753.0048, 4077.907, 765.5445
176.9, 903.9838, 312.2206, 331.7542, 585.8223, 223.7552, 2952.606, 2162.193, 1845.566, 312.9431, 201.0533, 440.7157, 749.3611, 3052.563, 4393.655, 1624.351, 767.6577, 3811.18, 1649.279, 602.9791, 997.0511, 1876.718, 728.1888, 479.1994, 2692.727, 270.0018, 2090.619, 95.84453, 794.2612, 4127.263, 727.9999
177, 862.8575, 298.7866, 314.0377, 552.5591, 213.5668, 2824.149, 2066.074, 1839.808, 297.7222, 189.7662, 414.9337, 712.7205, 2923.127, 4541.621, 1547.384, 728.2972, 3649.656, 1698.521, 570.0395, 948.0379, 1788.628, 686.1116, 457.4237, 2576.396, 254.8665, 1987.738, 90.78607, 754.5078, 4504.617, 881.2701
177.1, 815.2612, 285.9306, 297.2673, 521.1845, 203.8424, 2715.825, 1974.228, 1868.647, 283.2416, 179.1127, 522.6194, 677.8715, 2933.926, 4350.102, 1474.063, 695.9191, 3494.978, 1687.865, 538.8993, 901.434, 2052.91, 646.4658, 436.6375, 2465.092, 240.5796, 1936.819, 142.8862, 716.744, 4344.984, 838.0499
177.2, 770.2903, 337.9152, 281.3925, 521.1636, 194.5607, 2597.669, 1886.464, 1928.893, 347.1285, 169.0574, 550.0416, 644.7264, 2869.705, 4221.932, 1426.615, 660.2369, 3392.313, 1613.6, 509.4602, 857.1212, 1956.55, 609.1108, 416.7959, 2475.808, 247.1205, 1841.506, 135.345, 680.8704, 4192.568, 796.9495
177.3, 786.5971, 323.3756, 266.3654, 563.7316, 185.7016, 2484.654, 1802.603, 1939.46, 330.2449, 159.5665, 517.864, 623.5475, 2748.201, 4311.123, 1359.017, 626.3842, 3392.204, 1542.602, 481.6293, 814.9866, 1864.713, 573.9144, 397.856, 2471.917, 233.2678, 1750.884, 128.2018, 688.5206, 4231.361, 807.4992
177.4, 743.2074, 333.1649, 309.8354, 531.7227, 177.2459, 2397.172, 1722.469, 1856.755, 422.1609, 150.6085, 487.5688, 593.0586, 2802.234, 4147.59, 1405.056, 594.2673, 3263.773, 1506.05, 455.3188, 774.9233, 1777.186, 540.7516, 516.4109, 2379.979, 220.1917, 1742.323, 121.4355, 772.4232, 4182.601, 799.459
177.5, 702.2111, 318.8297, 293.2894, 703.5216, 169.1753, 2292.88, 1715.17, 1969.524, 401.6279, 142.1534, 459.0458, 564.0605, 2683.413, 4310.192, 1353.241, 563.7972, 3244.615, 1496.673, 430.4455, 736.8295, 1693.768, 509.5052, 492.9443, 2290.76, 207.8485, 1666.303, 239.6971, 852.9119, 4512.695, 1047.155
177.6, 758.9417, 320.1661, 277.627, 714.1281, 161.4721, 2239.39, 1649.352, 1885.538, 382.0935, 134.1729, 432.1915, 545.7213, 2732.086, 4168.92, 1289.119, 534.8893, 3238.94, 1430.821, 406.9311, 700.6083, 1714.359, 480.0643, 470.544, 2339.39, 254.6844, 1584.303, 241.4624, 955.2856, 4323.001, 1094.553
177.7, 766.1093, 306.3902, 262.801, 673.5796, 154.1197, 2141.962, 1576.031, 1917.497, 411.7002, 126.6404, 406.9082, 668.274, 2708.074, 4103.923, 1527.92, 661.598, 3190.65, 1658.368, 384.7011, 855.6235, 1690.614, 452.3246, 453.1436, 2238.324, 240.4077, 1545.474, 229.2121, 949.3896, 4241.711, 1155.078
177.8, 723.8497, 293.2071, 355.1634, 635.3334, 287.0106, 2048.773, 1505.969, 1835.729, 391.676, 119.5309, 383.1039, 635.5981, 2876.991, 3930.862, 1455.522, 641.9593, 3403.904, 1847.769, 363.6856, 822.7474, 1611.259, 729.3799, 474.1101, 2505.818, 226.9314, 1742.145, 300.9705, 901.8719, 4063.408, 1152.718
177.9, 767.7183, 280.5912, 439.3749, 795.427, 372.6241, 2027.197, 1653.243, 1757.448, 372.6257, 165.3438, 360.6923, 784.1642, 2955.05, 4150.522, 1386.554, 794.4292, 3513.738, 2052.717, 343.8181, 782.3026, 1535.629, 687.2339, 452.5657, 2397.562, 214.2104, 1656.412, 324.0884, 856.7325, 3892.601, 1096.185
178, 725.3699, 268.5181, 415.9111, 750.2623, 355.6571, 1974.667, 1579.749, 1682.506, 354.5019, 255.2348, 339.5916, 745.8218, 2924.941, 3995.569, 1671.924, 753.696, 3606.535, 2461.47, 325.0359, 743.846, 1463.55, 647.5232, 432.0003, 2293.984, 202.2026, 1741.265, 306.9837, 975.9142, 3959.156, 1152.62
178.1, 759.4854, 291.5232, 393.7004, 707.662, 339.4627, 1888.756, 1600.76, 1610.759, 337.2597, 240.9059, 355.1515, 709.3542, 2800.916, 3923.843, 1592.703, 715.0515, 3453.684, 2380.577, 307.2798, 902.0098, 1490.103, 610.1071, 412.3694, 2490.335, 190.8679, 1680.92, 290.7818, 950.8549, 3837.533, 1096.092
178.2, 908.0815, 310.8161, 372.6758, 774.9308, 324.0058, 1828.617, 1529.599, 1660.979, 320.856, 227.3815, 334.375, 850.6464, 2933.494, 3758.375, 1517.234, 678.3883, 3507.632, 2275.833, 290.4937, 962.076, 1420.16, 574.8531, 393.6306, 2824.822, 180.1685, 1724.562, 375.0881, 1045.083, 3676.221, 1111.328
178.3, 945.1658, 297.4425, 352.774, 776.935, 309.2526, 1749.061, 1461.601, 1590.15, 305.2503, 359.5501, 326.366, 835.0447, 2863.939, 3599.885, 1640.811, 643.605, 3655.765, 2175.697, 274.6245, 914.782, 1353.5, 673.5198, 375.7433, 2702.784, 170.0689, 1639.695, 355.2918, 992.7761, 3783.464, 1056.825
178.4, 893.0292, 298.9166, 333.935, 732.8203, 386.8871, 1672.965, 1396.627, 1522.342, 301.829, 339.365, 307.2735, 794.2145, 2823.517, 3448.079, 1668.194, 673.6599, 3500.828, 2079.968, 259.6223, 869.813, 1289.969, 634.6016, 358.6689, 2586.02, 382.9829, 1619.926, 336.5403, 943.0869, 3624.425, 1004.995
178.5, 843.7686, 286.055, 434.0291, 701.6219, 432.3445, 1757.778, 1334.54, 1457.425, 320.1512, 360.5746, 289.2979, 755.3807, 2703.793, 3684.732, 1589.149, 639.119, 3527.701, 2284.784, 245.4396, 827.0545, 1229.421, 597.9322, 342.3703, 2474.299, 361.5143, 1566.299, 318.7785, 946.0632, 3901.544, 955.7075
178.6, 831.6233, 273.7468, 454.5875, 661.7834, 412.6583, 1722.417, 1310.834, 1395.276, 304.5797, 340.332, 340.0588, 718.4457, 2806.26, 3784.078, 1513.85, 640.009, 3378.191, 2184.254, 232.0317, 807.1191, 1285.729, 716.4853, 326.8124, 2367.405, 437.1835, 1543.233, 301.9541, 898.712, 3861.848, 908.8367
178.7, 785.7499, 261.9682, 430.3114, 624.2071, 393.8684, 1847.621, 1252.562, 1335.777, 367.9389, 321.2258, 482.7584, 683.3167, 2913.01, 3802.697, 1588.91, 607.1935, 3358.005, 2198.938, 219.3562, 911.7603, 1436.247, 702.7974, 311.9615, 2265.129, 412.6766, 1489.366, 286.0176, 991.9805, 3699.514, 978.1306
178.8, 830.2762, 250.6964, 620.4587, 588.7643, 493.4994, 1767.238, 1327.964, 1555.458, 356.8895, 303.1923, 970.5676, 649.9054, 2813.459, 3769.105, 1574.943, 918.3987, 3360.625, 2102.186, 284.2546, 866.9398, 1423.201, 763.7325, 297.7854, 2278.982, 541.3174, 1627.207, 270.9222, 942.3311, 4021.171, 930.1601
178.9, 1118.698, 239.9096, 684.937, 555.334, 471.0286, 1698.944, 1268.93, 1709.056, 453.1389, 399.0615, 1082.091, 618.1277, 2792.539, 3720.545, 1500.317, 871.3093, 3218.197, 2262.163, 268.7263, 824.3226, 1546.194, 1067.949, 284.2535, 2180.526, 920.2231, 1606.06, 256.6236, 895.1666, 3933.386, 1077.178
179, 1056.99, 229.587, 648.3596, 584.6674, 449.5809, 1625.029, 1212.521, 1636.177, 431.0991, 439.6357, 1018.788, 587.9039, 2674.128, 3938.181, 1429.226, 826.6342, 3363.882, 2371.056, 397.2074, 783.8004, 1503.447, 1006.239, 271.3365, 2086.324, 880.5364, 1527.024, 243.0795, 901.1814, 4001.608, 1024.35
179.1, 998.6847, 219.7085, 613.7355, 551.4697, 470.3607, 1659.941, 1158.619, 1566.406, 410.1313, 524.9969, 959.189, 559.1578, 2560.739, 3960.688, 1361.505, 784.2498, 3221.315, 2309.286, 738.2907, 745.2701, 1432.878, 948.0953, 259.0065, 1996.191, 831.1768, 1451.878, 230.2504, 856.0765, 3968.344, 974.1124
179.2, 943.5959, 210.255, 580.9605, 520.157, 596.6313, 1587.723, 1107.113, 1499.609, 659.3353, 764.0204, 972.9625, 531.8173, 2457.93, 4304.944, 1385.185, 744.0386, 3084.79, 2214.603, 697.9592, 708.634, 1365.621, 893.3112, 247.2368, 1909.953, 973.7894, 1506.035, 218.0983, 813.2292, 4156.721, 974.9838
179.3, 891.546, 201.2083, 549.9357, 513.2905, 569.4645, 1518.647, 1057.897, 1435.662, 627.2666, 721.1285, 916.0439, 505.8137, 2353.708, 4123.406, 1319.55, 705.8892, 2954.052, 2163.149, 659.831, 673.7988, 1317.667, 841.6927, 236.0019, 1827.439, 919.2023, 1431.921, 206.5875, 772.5265, 3981.991, 997.6814
179.4, 842.3671, 192.5508, 624.5631, 484.1457, 543.5347, 1514.823, 1010.868, 1374.441, 596.7576, 680.6445, 862.4551, 481.0815, 2311.979, 4042.5, 1483.711, 669.6959, 2828.854, 2191.064, 623.7856, 640.676, 1255.818, 793.0568, 225.2775, 1910.417, 867.6752, 1361.455, 195.6843, 733.8609, 3993.602, 1080.325
179.5, 795.9011, 184.2659, 591.2098, 456.6556, 518.7855, 1510.874, 965.9308, 1315.831, 567.7326, 642.4332, 812.0013, 457.5586, 2213.945, 3929.865, 1495.986, 635.3582, 2938.421, 2176.081, 589.7094, 609.1815, 1196.872, 747.2313, 215.0405, 1877.065, 1023.483, 1376.396, 185.3565, 697.1306, 3944.611, 1027.343
179.6, 751.9981, 176.3374, 559.6378, 531.3001, 495.1633, 1445.141, 922.9908, 1373.837, 540.1193, 606.3671, 764.499, 435.1859, 2150.969, 3925.071, 1425.101, 602.7812, 2963.689, 2198.922, 732.6763, 579.2352, 1140.693, 704.0538, 205.2687, 1795.973, 966.11, 1308.662, 175.5738, 662.2386, 3821.232, 1013.885
179.7, 765.9067, 168.7501, 529.7516, 501.1327, 472.6167, 1382.268, 881.9597, 1315.252, 513.849, 572.3258, 719.7756, 505.5385, 2059.763, 3759.552, 1357.575, 578.8779, 2890.036, 2102.171, 692.6515, 550.761, 1087.151, 663.3712, 195.9409, 1813.345, 1055.981, 1244.262, 166.3074, 629.093, 3760.28, 964.1612
179.8, 777.4942, 161.4892, 608.8855, 472.6781, 451.0968, 1373.578, 842.7526, 1259.166, 662.3503, 540.1956, 677.6685, 480.8198, 2068.703, 3601.013, 1369.709, 549.1968, 2832.033, 2040.395, 654.8132, 604.9035, 1036.121, 625.0393, 187.037, 1908.121, 996.7862, 1331.312, 157.5301, 661.4122, 3720.026, 916.8759
179.9, 750.6725, 154.5408, 610.4731, 542.4668, 430.5567, 1454.937, 805.2884, 1441.826, 630.1349, 509.8691, 869.0834, 457.3097, 2137.441, 3711.054, 1304.808, 619.1262, 2963.431, 2117.9, 619.0419, 618.7462, 987.4877, 588.9224, 178.5377, 1825.687, 1113.295, 1289.595, 153.7112, 824.1765, 3563.653, 953.7899
180, 709.2644, 147.8913, 577.8723, 511.6653, 410.9518, 1626.363, 823.1557, 1384.948, 924.9859, 481.2451, 1059.926, 434.9492, 2046.808, 3846.15, 1242.981, 587.3815, 2902.593, 2024.713, 585.2248, 588.3297, 1218.125, 663.9499, 170.4246, 1746.814, 1050.888, 1237.557, 171.7278, 782.9258, 3809.385, 1077.416
180.1, 831.0732, 141.5279, 547.0124, 697.9785, 392.2397, 1555.606, 799.9828, 1416.097, 1390.664, 454.2281, 1075.268, 413.682, 2282.522, 3683.959, 1184.084, 557.2644, 3071.752, 1935.627, 553.255, 673.0416, 1192.405, 625.5847, 162.6802, 1671.349, 991.9789, 1199.347, 162.6644, 743.7397, 3745.306, 1024.576
180.2, 785.2301, 135.4383, 517.8005, 658.347, 374.3796, 1487.927, 1146.071, 1486.311, 1585.474, 428.7278, 1012.364, 393.4547, 2185.738, 3545.138, 1127.978, 528.6915, 3038.071, 1993.635, 523.0317, 720.489, 1136.436, 589.4363, 155.2877, 1599.144, 936.3723, 1381.827, 154.0793, 706.515, 3762.666, 974.328
180.3, 796.0323, 129.6108, 493.8896, 620.9658, 357.3327, 2064.23, 1201.027, 1422.93, 1508.359, 426.3624, 953.1407, 459.956, 2395.168, 3395.64, 1241.922, 501.5837, 3097.558, 1905.916, 494.4594, 685.071, 1477.394, 739.6168, 148.2312, 1770.818, 883.8827, 1313.826, 145.9473, 671.1533, 3855.31, 926.544
180.4, 916.2327, 124.034, 482.6854, 585.707, 341.0621, 1974.423, 1348.378, 1362.253, 1489.115, 498.1937, 897.3817, 437.4661, 2293.607, 3968.728, 1246.34, 475.8658, 2966.279, 1879.879, 467.448, 730.835, 1418.202, 696.8793, 141.4953, 1694.316, 834.3354, 1256.134, 138.2446, 669.6212, 3742.951, 881.1035
180.5, 865.6921, 118.6971, 456.9088, 552.4503, 325.5323, 1888.523, 1575.318, 1617.975, 1533.309, 470.2252, 844.8846, 416.0758, 2196.352, 3870.027, 1242.519, 451.4665, 2892.896, 1919.358, 621.3273, 694.9084, 1506.333, 741.9742, 135.0655, 1727.528, 787.5657, 1224.916, 130.9483, 722.117, 3690.967, 837.8915
180.6, 859.3206, 113.5899, 432.5087, 521.0819, 310.7096, 2419.295, 1505.288, 1548.98, 1458.732, 517.3347, 889.7832, 395.7314, 2103.221, 4008.558, 1183.644, 428.3182, 2770.29, 1834.907, 742.0778, 660.748, 1687.066, 857.1248, 128.9279, 1886.933, 803.2986, 1271.407, 124.0372, 685.9745, 3535.816, 922.2242
180.7, 899.2245, 108.7024, 550.8231, 491.4946, 296.5619, 2478.077, 1665.086, 1482.927, 1387.782, 488.2916, 860.8858, 376.3818, 2014.04, 4273.705, 1182.892, 406.3568, 2699.442, 1863.273, 710.4907, 628.2668, 1885.192, 965.6089, 123.0692, 1805.415, 992.748, 1232.869, 117.4908, 651.6409, 4033.738, 876.9955
180.8, 849.6221, 104.0253, 521.4077, 503.215, 283.0583, 2379.139, 1894.02, 1419.691, 1379.424, 547.816, 810.5237, 357.9783, 1928.639, 4202.502, 1127.664, 385.5215, 2918.05, 1781.29, 671.6779, 597.3823, 1796.704, 1035.055, 117.4767, 1727.418, 937.0982, 1273.259, 111.2899, 652.1617, 4138.753, 833.985
180.9, 849.605, 99.54933, 598.3727, 474.6422, 270.1696, 2335.642, 1989.778, 1876.234, 1312.332, 517.0618, 782.1091, 340.4747, 2181.464, 4025.283, 1403.33, 365.7545, 3085.637, 1797.489, 730.1622, 568.0161, 1712.37, 975.2456, 112.1383, 1652.79, 884.5679, 1210.601, 105.4162, 619.5205, 4053.149, 793.0839
181, 975.5253, 95.26599, 566.418, 447.6918, 257.8678, 2668.568, 2028.812, 1914.177, 1258.631, 488.034, 736.3555, 323.8269, 2177.292, 4052.178, 1336.835, 347.001, 2954.863, 1784.48, 690.2748, 650.9918, 1874.781, 918.8926, 107.0426, 1581.387, 834.9823, 1342.079, 99.85259, 604.1161, 4211.048, 754.1887
181.1, 921.7141, 132.6527, 536.1699, 422.2717, 246.1262, 2677.684, 2468.378, 2225.876, 1367.104, 460.6359, 693.2784, 307.9931, 2091.808, 3881.299, 1273.491, 329.209, 2829.631, 1774.083, 713.8843, 618.9902, 1786.782, 865.796, 102.1784, 1658.518, 788.1763, 1279.972, 94.5826, 573.8796, 4080.784, 717.201
181.2, 870.8712, 201.6827, 507.537, 454.9096, 234.9191, 3134.205, 2358.648, 2193.745, 1310.089, 434.7758, 737.6574, 292.9335, 2647.835, 3717.625, 1327.27, 312.3293, 2783.769, 1696.024, 674.886, 588.5617, 2403.35, 922.7917, 97.53519, 2298.056, 743.994, 1282.838, 89.59074, 545.1564, 3909.246, 682.0273
181.3, 934.1629, 193.0049, 480.4333, 451.7703, 224.2224, 3147.731, 2613.484, 2369.339, 1246.369, 410.3676, 694.5042, 278.6103, 2535.561, 3560.854, 1366.288, 296.3151, 2741.092, 1621.4, 638.0182, 559.6291, 2339.865, 944.5732, 93.10301, 2198.776, 758.106, 1219.709, 84.86234, 517.8709, 3833.956, 648.5787
181.4, 1192.452, 184.7004, 666.7705, 426.1185, 214.0127, 3010.785, 2715.919, 2268.303, 1185.748, 387.3297, 743.3156, 264.9874, 2428.047, 4242.517, 1315.269, 281.122, 2798.173, 1640.424, 705.2189, 671.9801, 2356.991, 954.0248, 88.87225, 2103.786, 715.6094, 1304.313, 80.38349, 635.1584, 4715.118, 616.7704
181.5, 1126.675, 176.7532, 631.1633, 401.9233, 204.2679, 2998.525, 2835.618, 2171.577, 1128.076, 365.585, 699.8314, 252.0306, 2325.092, 4370.986, 1599.216, 293.5521, 3191.125, 1568.246, 885.0068, 798.5157, 2246.358, 898.8981, 84.83373, 2012.899, 675.4949, 1240.126, 76.14103, 722.92, 4516.916, 586.5222
181.6, 1064.526, 169.148, 681.8286, 379.102, 194.9669, 3259.7, 2953.339, 2383.455, 1148.567, 345.0612, 658.8911, 239.7074, 2401.885, 4309.923, 1523.439, 278.5007, 3173.03, 1778.786, 836.6605, 814.1633, 2140.917, 846.9567, 80.97874, 1951.068, 637.6292, 1217.82, 72.12247, 832.1794, 4644.81, 767.7614
181.7, 1005.805, 161.87, 656.286, 357.5764, 186.0893, 3239.004, 3262.357, 2671.09, 1092.703, 325.6895, 620.3458, 227.9867, 2463.39, 4360.571, 1642.117, 264.221, 3038.552, 1700.52, 790.9552, 906.6999, 2040.427, 869.4055, 77.29892, 2008.444, 601.886, 1215.79, 68.31601, 854.469, 4539.573, 730.108
181.8, 1195.786, 154.9052, 648.8178, 337.273, 177.616, 3131.08, 3388.101, 2557.187, 1172.863, 307.4053, 660.7491, 399.8457, 2605.391, 4352.562, 1570.896, 423.1898, 3460.339, 1759.653, 880.0451, 987.8497, 1944.652, 981.191, 73.78632, 2402.013, 600.3911, 1155.96, 64.71044, 811.7021, 4348.75, 694.3013
181.9, 1129.825, 148.24, 614.1693, 339.8127, 169.5285, 3377.086, 3413.444, 2586.58, 1267.152, 290.1476, 622.0951, 380.2949, 2591.779, 4484.339, 1693.179, 572.0505, 3641.206, 1682.229, 831.9698, 1125.89, 1853.374, 1173.705, 70.43333, 2451.271, 566.7354, 1544.067, 61.29517, 917.0817, 4216.635, 660.2507
182, 1067.502, 141.8616, 581.3711, 393.1689, 161.8092, 3459.828, 3276.172, 2528.04, 1205.52, 479.88, 585.7023, 540.7584, 2689.019, 4593.486, 1764.517, 580.597, 3695.765, 1647.158, 786.5208, 1070.543, 1766.379, 1255.093, 67.23272, 2345.372, 569.7557, 1468.082, 94.03905, 937.0003, 4365.316, 627.8701
182.1, 1176.259, 135.7577, 550.3244, 370.8446, 154.4415, 3469.283, 3423.795, 2572.382, 1146.886, 452.9396, 637.7383, 691.4523, 2732.177, 4399.78, 1853.368, 736.3506, 3897.672, 1584.726, 972.1353, 1107.631, 2017.322, 1201.537, 64.17754, 2595.748, 537.8173, 1395.836, 89.07587, 890.1027, 4181.817, 597.0775
182.2, 1275.882, 129.9164, 565.963, 445.938, 147.4092, 3735.453, 3398.266, 2577.891, 1091.104, 427.5117, 728.6855, 657.6432, 3006.538, 4244.068, 1925.169, 698.5954, 3999.764, 1654.943, 919.0293, 1112.369, 1922.632, 1298.205, 61.2612, 2890.172, 527.8585, 1564.524, 270.2156, 873.5402, 4006.032, 567.795
182.3, 1207.573, 124.3265, 619.4269, 420.6175, 140.6971, 3784.306, 3527.24, 2533.615, 1089.264, 403.5113, 865.3084, 625.4872, 2974.037, 4367.442, 1853.647, 680.453, 4113.292, 1589.751, 1045.196, 1096.567, 1832.387, 1375.236, 58.47738, 2765.311, 552.1145, 1547.444, 255.9542, 973.0655, 4135.263, 539.9486
182.4, 1386.718, 118.977, 586.3479, 396.7346, 134.2906, 3747.299, 3637.293, 2636.581, 1111.847, 380.8582, 903.3623, 594.9034, 2847.93, 4183.269, 1765.814, 645.5638, 3938.963, 1519.802, 988.099, 1042.661, 2102.461, 1370.337, 55.82006, 2879.561, 521.165, 1513.48, 242.4455, 924.3628, 3961.435, 513.4679
182.5, 1392.447, 113.8578, 555.0355, 374.2079, 128.1759, 3711.075, 3519.631, 2652.312, 1115.881, 359.4769, 850.5153, 838.6823, 3075.59, 4006.861, 1806.667, 634.2697, 3926.446, 1555.305, 1016.058, 1050.96, 2025.865, 1342.985, 53.2835, 2998.064, 491.9504, 1457.246, 229.6498, 878.0977, 3794.914, 488.2859
182.6, 1421.236, 235.8195, 525.3951, 352.9602, 122.3396, 3948.524, 3670.284, 2701.949, 1061.607, 339.2959, 800.7599, 797.6743, 3088.488, 3837.893, 1762.877, 601.7485, 4077.693, 1547.204, 960.5528, 1263.351, 1930.775, 1373.981, 50.8622, 3278.84, 634.5366, 1385.533, 217.5294, 834.1483, 3635.393, 464.3389
182.7, 1494.954, 301.4756, 497.3377, 383.5415, 116.769, 3909.45, 3945.022, 2822.21, 1009.973, 490.3796, 753.9153, 758.6713, 3700.747, 3676.05, 1815.685, 838.4958, 4247.491, 1479.128, 908.0795, 1296.841, 1840.147, 1294.588, 48.55093, 3190.34, 632.7449, 1496.267, 206.0487, 975.085, 3482.577, 441.5663
