 , C000, C001, C002, C003, C004, C007, C010, C012, C015, C019, C022, C024, C025, C026, C029, C033, C035, C036, C040, C041, C044, C045, C051, C058, C062, C063, C064, C068, C076, C077, C078, C079, C085, C104, C106, C127
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
44.1, 531.0348, 2184.091, 3339.905, 595.8593, 5971.654, 1470.413, 474.0034, 0.01914264, 1011.747, 1668.12, 1761.587, 1303.854, 1102.536, 155.8748, 2299.886, 2916.202, 1664.987, 1180.727, 305.5032, 920.7966, 0.3909588, 2639.416, 1429.458, 0.07160418, 634.0337, 1237.275, 2379.732, 2258.745, 3018.841, 1036.592, 1917.328, 41.79475, 0.06626582, 1198.029, 2166.821, 3386.178
44.2, 580.089, 2164.79, 3198.408, 570.6008, 5881.302, 1476.608, 452.453, 0.01836102, 966.2325, 1600.779, 1752.31, 1413.869, 1075.126, 149.2759, 2339.797, 3000.59, 1672.25, 1125.891, 292.4475, 877.7271, 0.3746015, 2527.797, 1435.65, 0.06822325, 603.6067, 1182.876, 2546.035, 2349.728, 3022.685, 986.861, 1985.593, 39.95846, 0.06333361, 1144.262, 2181.278, 3429.632
44.3, 551.6306, 2256.954, 3353.367, 546.413, 5733.274, 1414.464, 431.8825, 0.01761131, 922.7659, 1648.281, 1692.425, 1361.548, 1177.866, 142.9564, 2335.241, 3069.103, 1601.182, 1073.602, 279.9497, 887.2147, 0.3589285, 2599.248, 1367.827, 0.06500196, 574.6399, 1130.87, 2433.941, 2360.541, 2883.788, 1000.892, 2043.176, 38.20285, 0.06053115, 1225.178, 2208.598, 3331.552
44.4, 573.128, 2162.287, 3337.695, 523.2506, 5683.564, 1390.106, 465.8635, 0.01689222, 918.4, 1652.101, 1662.547, 1302.115, 1128.248, 136.9044, 2326.227, 2944.407, 1603.413, 1135.521, 267.9861, 845.7159, 0.3439113, 2587.939, 1439.887, 0.06193276, 547.0632, 1081.149, 2326.783, 2311.788, 2983.285, 952.8735, 1987.045, 36.52437, 0.05785269, 1170.193, 2113.468, 3323.363
44.5, 545.0111, 2098.426, 3229.41, 501.07, 5658.982, 1451.747, 457.2961, 0.01620249, 910.9167, 1677.941, 1645.941, 1278.817, 1207.457, 131.1086, 2301.286, 3090.141, 1547.471, 1082.784, 256.5336, 979.8229, 0.3295225, 2478.498, 1371.863, 0.05900848, 574.7344, 1033.615, 2466.018, 2327.333, 2892.477, 925.562, 1993.226, 34.91964, 0.05529275, 1117.676, 2115.083, 3351.895
44.6, 549.8043, 2138.554, 3249.754, 479.8297, 5660.59, 1423.748, 549.7969, 0.01554092, 905.8096, 1610.203, 1803.583, 1276.829, 1166.394, 125.5582, 2236.419, 3021.341, 1481.706, 1083.132, 245.5706, 933.9924, 0.3157356, 2550.322, 1307.053, 0.05622228, 580.7095, 988.1708, 2547.912, 2298.031, 2960.366, 894.0878, 1909.596, 33.38541, 0.05284609, 1206.618, 2079.509, 3424.042
44.7, 522.8316, 2180.684, 3250.344, 459.4897, 5595.464, 1363.828, 530.756, 0.01490636, 1020.126, 1722.458, 1879.915, 1441.321, 1197.203, 120.2427, 2204.795, 2914.112, 1643.258, 1074.232, 235.0761, 1014.13, 0.3025256, 2522.179, 1409.312, 0.05356764, 552.8416, 944.7245, 2585.713, 2300.186, 3001.952, 1010.361, 2039.783, 31.91859, 0.05050769, 1230.822, 2074.778, 3282.007
44.8, 497.1822, 2162.059, 3313.984, 440.012, 5493.278, 1401.638, 645.0616, 0.01429772, 1045.775, 1652.923, 1802.262, 1378.406, 1186.35, 115.1523, 2242.083, 3007.153, 1573.422, 1097.019, 225.0301, 1029.335, 0.2898682, 2499.666, 1354.226, 0.05103834, 664.0858, 903.1885, 2471.872, 2302.162, 2917.858, 961.8878, 1954.2, 30.51621, 0.04827277, 1175.584, 2251.188, 3204.604
44.9, 504.1716, 2195.825, 3173.585, 421.3599, 5609.792, 1342.649, 693.0651, 0.01371392, 1012.58, 1586.195, 1771.524, 1443.035, 1181.628, 110.2774, 2273.483, 3079.428, 1565.147, 1046.071, 215.4135, 981.1887, 0.2777404, 2479.086, 1516.181, 0.04862846, 646.9741, 971.8373, 2451.284, 2202.787, 2920.386, 1101.107, 1872.207, 29.17546, 0.04613673, 1294.506, 2154.223, 3318.434
45, 479.4376, 2103.723, 3209.22, 403.4984, 5595.966, 1296.693, 684.6785, 0.01315396, 967.0283, 1651.937, 1807.809, 1474.256, 1217.772, 191.7417, 2198.2, 2981.897, 1498.631, 1163.378, 206.2077, 935.2943, 0.26612, 2536.06, 1537.531, 0.04633238, 615.9261, 929.1092, 2373.706, 2277.308, 2863.807, 1093.117, 1873.982, 27.89361, 0.04409522, 1317.15, 2142.059, 3309.441
45.1, 455.9171, 2205.948, 3200.094, 386.3941, 5612.226, 1411.942, 653.5499, 0.01261687, 1064.789, 1743.049, 1733.135, 1422.79, 1166.473, 183.6244, 2100.416, 2897.108, 1647.735, 1123.361, 197.3954, 965.9564, 0.2549859, 2485.141, 1542.849, 0.0441447, 661.6188, 888.2596, 2440.161, 2257.552, 2952.874, 1040.674, 1888.923, 26.66807, 0.04214404, 1258.037, 2162.093, 3314.502
45.2, 471.9253, 2113.42, 3248.67, 370.0149, 5572.336, 1352.519, 623.8366, 0.01210171, 1028.837, 1721.211, 1760.881, 1360.684, 1117.335, 175.8507, 2159.515, 2934.474, 1598.102, 1223.38, 188.9597, 920.7745, 0.2443175, 2479.549, 1498.688, 0.04206032, 629.868, 1034.438, 2497.846, 2188.664, 2896.312, 1117.337, 1984.932, 25.49639, 0.0402792, 1247.325, 2068.965, 3345.438
45.3, 448.7733, 2024.774, 3190.987, 354.33, 5341.852, 1360.131, 595.4742, 0.01160758, 982.5541, 1795.723, 1719.183, 1428.893, 1233.714, 168.4061, 2063.451, 3002.279, 1589.68, 1166.563, 180.8845, 973.8242, 0.2340955, 2580.791, 1427.886, 0.04007436, 599.6409, 988.958, 2761.653, 2094.188, 2930.896, 1063.732, 2032.055, 24.37618, 0.03849688, 1191.346, 2065.688, 3244.205
