 , C000, C002, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C022, C024, C025, C027, C031, C032, C033, C035, C036, C037, C038, C041, C043, C044, C046, C050, C056, C058, C060, C062, C066, C068, C069, C072, C073, C076, C079, C084, C088, C092, C096, C097, C105
57.7, 164.3852, 18.37, 21.1475, 48.89721, 250.1246, 658.3596, 218.7177, 247.8069, 414.0168, 626.3474, 958.691, 85.18924, 153.3289, 101.4506, 261.6534, 502.6342, 459.8463, 427.7393, 343.4291, 121.4663, 520.4905, 1577.106, 189.9177, 406.5673, 1173.082, 139.779, 609.9913, 481.0055, 686.9942, 1057.551, 941.52, 550.0104, 958.5007, 730.4377, 507.018, 1132.818, 396.8766, 229.7617, 553.508, 1770.326, 179.4597, 750.5857, 414.5982, 1047.12, 2053.775, 825.4758, 12.25327, 307.104, 2253.753, 1223.077, 1298.083, 4.499703
57.8, 156.1035, 17.57236, 20.12132, 46.32095, 239.5058, 628.0491, 243.7547, 234.3851, 436.5783, 597.2617, 1007.465, 86.03531, 146.5592, 96.43913, 249.0928, 479.006, 437.6934, 408.1124, 477.2475, 115.7362, 496.1845, 1636.38, 180.6076, 456.5976, 1186.26, 133.6506, 579.8107, 550.7189, 657.8902, 1065.422, 1026.163, 526.7976, 915.9059, 698.9818, 551.3213, 1114.301, 376.2503, 219.8523, 530.3367, 1749.931, 171.7492, 740.2787, 394.0722, 1001.361, 2172.851, 855.2148, 11.72438, 291.8272, 2309.33, 1265.377, 1233.314, 4.268413
57.9, 203.0213, 91.0605, 19.14494, 43.88042, 229.3378, 599.1342, 231.4491, 253.6698, 417.8588, 591.98, 985.6729, 199.2116, 140.0883, 91.67522, 237.1352, 456.4885, 416.6077, 522.8917, 452.2275, 110.2765, 473.0136, 1603.311, 171.7538, 433.7126, 1204.02, 127.7909, 551.1234, 596.8196, 630.0192, 1018.557, 979.2852, 669.4417, 1019.151, 668.8805, 554.512, 1137.884, 356.6961, 210.3703, 508.1355, 1675.331, 164.37, 706.672, 374.5624, 957.6019, 2218.791, 817.2626, 11.21831, 277.3103, 2275.789, 1340.41, 1389.37, 4.04901
58, 206.1774, 87.10658, 18.21594, 41.56847, 219.6015, 619.4185, 244.2054, 250.9388, 453.7075, 616.4825, 939.9594, 190.7462, 133.9032, 87.14664, 225.7516, 564.2932, 396.5377, 714.1526, 428.5192, 105.0743, 450.9247, 1532.855, 163.3342, 438.9558, 1370.508, 122.1882, 575.0997, 569.6921, 671.3265, 973.7537, 1037.936, 641.1884, 973.8608, 766.6224, 525.6415, 1091.311, 338.1581, 201.2972, 486.8636, 1645.899, 157.3078, 674.5909, 524.3267, 915.755, 2265.419, 868.1715, 10.73409, 263.5156, 2308.247, 1439.28, 1320.046, 3.840886
58.1, 195.7902, 83.32435, 17.33202, 39.37833, 210.2786, 714.8552, 231.877, 324.2947, 434.2535, 587.855, 999.0417, 182.6405, 127.9912, 82.84176, 214.9145, 590.9832, 377.4346, 681.3835, 406.0537, 100.1176, 429.8673, 1551.273, 206.0651, 499.0109, 1474.716, 116.831, 546.6454, 543.7976, 666.1632, 1088.605, 1011.392, 614.1275, 942.2981, 733.6082, 537.6891, 1046.645, 354.3616, 192.6155, 466.4823, 1641.284, 150.5491, 643.9663, 498.3682, 901.8375, 2203.335, 904.5463, 10.27077, 250.4071, 2415.771, 1488.786, 1254.181, 3.643459
58.2, 185.9262, 79.70634, 16.49099, 37.30359, 201.3514, 681.9437, 220.171, 306.7302, 511.2738, 605.4752, 952.7081, 174.8792, 122.3401, 78.74953, 204.5976, 563.2018, 359.2518, 650.118, 384.7661, 95.39463, 409.7933, 1541.162, 195.9634, 474.0002, 1545.228, 111.7088, 519.5991, 519.0801, 744.7597, 1062.01, 965.1896, 588.2087, 900.4233, 795.1973, 509.6945, 1003.806, 335.9449, 184.3082, 446.9542, 1715.584, 144.0807, 724.5888, 559.803, 896.4396, 2188.073, 864.4049, 9.82745, 237.9506, 2317.388, 1447.997, 1298.039, 3.45618
58.3, 176.5592, 76.24542, 15.69077, 35.33816, 192.8033, 650.5475, 209.0559, 290.1171, 489.3515, 717.2535, 908.5234, 167.4478, 116.9386, 74.85946, 194.7759, 536.7264, 376.642, 620.2872, 364.5945, 90.89449, 478.1281, 1473.437, 227.6067, 450.243, 1649.656, 106.8111, 493.8908, 639.5201, 713.2085, 1041.416, 959.1026, 563.3838, 860.4094, 760.9526, 483.1573, 1019.031, 318.4854, 176.3591, 428.2435, 1683.494, 237.3277, 691.6944, 532.0881, 931.4518, 2223.173, 899.2753, 9.403263, 226.1138, 2280.092, 1380.078, 1233.272, 3.278528
58.4, 167.6642, 72.93478, 14.92938, 33.47628, 184.618, 620.5968, 225.6823, 274.4037, 468.3692, 683.9465, 866.3879, 160.3321, 111.7756, 71.16154, 185.4258, 511.4956, 358.4974, 591.8251, 345.4803, 86.60664, 455.8003, 1596.886, 216.4489, 459.1717, 1664.723, 102.1282, 469.4546, 610.4518, 682.994, 995.6072, 1049.242, 610.8848, 822.1736, 728.1826, 560.2157, 977.3233, 301.9333, 168.7529, 410.3162, 1631.221, 227.1309, 660.2933, 505.7454, 890.7477, 2174.378, 859.3679, 8.997386, 214.8658, 2238.198, 1363.619, 1171.737, 3.110007
58.5, 159.2172, 69.7679, 14.20494, 31.71251, 176.7802, 592.025, 214.289, 259.5414, 448.2865, 844.8937, 946.8571, 153.5189, 106.8405, 67.6463, 176.5245, 586.5752, 341.2269, 564.669, 358.552, 82.52107, 434.5153, 1548.715, 205.8382, 476.6302, 1613.736, 97.65054, 547.4977, 582.7047, 671.9229, 1019.021, 1001.31, 595.1622, 840.3434, 696.8237, 531.0482, 937.3222, 363.3419, 161.4748, 393.1393, 1561.682, 256.434, 630.3177, 480.7068, 912.8464, 2216.879, 850.5356, 8.609028, 204.1774, 2147.048, 1434.553, 1113.272, 2.950148
58.6, 151.1958, 66.73852, 13.51565, 30.04166, 169.2752, 564.7686, 203.4709, 245.4841, 536.3782, 817.0035, 966.9077, 146.9951, 102.1233, 64.3047, 168.0505, 559.001, 324.7884, 538.759, 444.5979, 78.62823, 560.8308, 1480.658, 195.7476, 452.7412, 1596.945, 93.36923, 520.4091, 556.2188, 643.4574, 974.197, 1070.588, 580.9642, 881.9047, 816.6642, 503.3994, 898.9583, 425.7229, 154.5105, 376.6815, 1576.666, 245.4163, 601.703, 456.9078, 872.9553, 2170.173, 812.791, 8.237432, 431.1777, 2224.151, 1545.839, 1057.724, 2.798506
58.7, 143.5786, 97.46367, 12.8598, 28.45884, 162.0888, 667.0085, 193.1989, 232.1882, 513.3795, 828.5189, 922.0644, 271.4214, 97.61436, 61.12817, 159.9833, 575.0742, 369.8479, 751.2878, 454.5144, 74.91903, 534.641, 1518.517, 336.8969, 430.0496, 1578.016, 89.27563, 494.6608, 530.9367, 616.1978, 931.3447, 1082.159, 556.445, 847.2185, 781.4951, 477.19, 862.1646, 598.8531, 147.8466, 360.9126, 1606.087, 297.7597, 574.3873, 434.2871, 897.8314, 2247.405, 776.7215, 7.881876, 436.2882, 2253.356, 1645.786, 1180.673, 2.65466
58.8, 153.6398, 93.23172, 12.23578, 26.95942, 155.2075, 636.2999, 211.3627, 219.6124, 597.7141, 790.045, 925.3853, 259.8875, 93.30452, 58.10856, 253.8851, 548.0406, 394.484, 793.8881, 430.6862, 71.3848, 509.6742, 1515.106, 444.3392, 453.6405, 1653.071, 85.3615, 470.1865, 586.5753, 723.4479, 890.3773, 1219.889, 532.9606, 844.999, 806.5884, 578.3466, 887.9209, 567.7299, 141.4702, 345.8039, 1658.395, 284.9664, 548.3116, 412.7863, 858.5964, 2319.338, 742.2526, 7.541667, 448.2002, 2324.104, 1743.855, 1162.717, 2.518206
58.9, 145.8995, 89.18353, 11.64205, 25.539, 148.6183, 607.0051, 200.6924, 207.7177, 619.3683, 753.3577, 932.8655, 248.8436, 89.18497, 55.23811, 276.4775, 522.278, 375.4798, 757.4603, 431.9789, 68.0173, 596.3789, 1479.615, 422.5569, 430.9038, 1576.972, 81.61897, 487.0034, 598.5452, 709.9746, 851.212, 1164.161, 548.118, 829.6031, 843.0961, 548.2352, 911.9851, 723.2445, 135.3687, 331.3276, 1655.275, 297.8868, 523.4197, 392.35, 858.4586, 2215.852, 709.3134, 7.216143, 425.9046, 2229.455, 1821.349, 1203.819, 2.388767
59, 138.549, 85.3111, 11.07712, 24.19341, 142.3089, 579.059, 190.5607, 196.4673, 592.8112, 746.1816, 889.601, 289.7473, 85.2473, 52.50945, 367.0684, 497.7263, 357.3912, 722.704, 409.3321, 64.80866, 568.5291, 1485.049, 401.8423, 446.1494, 1627.419, 78.04053, 462.9079, 633.9142, 704.3812, 905.8148, 1110.979, 524.985, 792.7363, 864.5391, 519.6915, 874.6583, 685.6565, 129.5304, 317.4574, 1699.813, 285.0881, 499.6578, 372.9254, 820.9443, 2260.532, 779.9273, 6.904669, 404.7181, 2138.66, 1735.917, 1221.319, 2.265981
59.1, 131.5689, 81.60683, 10.53961, 22.91872, 136.2673, 691.0927, 180.9405, 185.8262, 673.79, 743.3274, 848.3431, 277.4345, 81.48348, 49.91559, 349.4474, 474.3288, 366.8784, 841.0607, 477.5357, 61.75138, 541.9797, 1425.806, 382.1433, 423.7882, 1724.241, 74.61899, 440.0046, 615.5277, 742.6673, 865.9704, 1105.687, 625.3499, 884.1903, 827.3082, 492.6339, 838.8591, 650.022, 123.9438, 304.1678, 1627.35, 463.1945, 476.9747, 354.4625, 914.2905, 2424.869, 745.3162, 6.606639, 384.5855, 2051.563, 1654.492, 1231.076, 2.149507
59.2, 124.9405, 78.06339, 10.02818, 21.71119, 130.4822, 659.2753, 212.2683, 175.7615, 644.8994, 708.8095, 941.3323, 350.799, 77.88585, 47.44986, 397.195, 452.0312, 459.2315, 802.4684, 452.5006, 58.83833, 674.0914, 1493.324, 363.4099, 402.5477, 1716.36, 71.34745, 477.2144, 647.3328, 711.2048, 931.7161, 1055.176, 627.7452, 844.8978, 791.6806, 466.985, 804.5253, 616.2394, 118.5983, 291.4346, 1712.092, 465.5529, 455.3213, 336.9137, 874.3362, 2316.674, 712.241, 6.321474, 405.5219, 2078.979, 1691.632, 1169.651, 2.039019
59.3, 118.6459, 74.67382, 9.541562, 20.56729, 124.9428, 628.9228, 235.6687, 166.2419, 617.2475, 675.8945, 955.7303, 335.8919, 74.44705, 45.10593, 416.6909, 430.7818, 437.1082, 765.6469, 428.7779, 56.06269, 642.6125, 1446.751, 345.5948, 382.3717, 1683.622, 68.21935, 543.116, 693.8523, 681.0751, 890.7324, 1006.973, 601.2516, 877.3918, 1012.887, 442.6716, 862.0646, 584.2126, 113.4832, 279.2344, 1701.311, 453.7055, 557.2377, 320.2337, 836.1281, 2240.399, 799.6352, 6.048617, 429.5327, 2210.588, 1612.284, 1300.899, 1.934211
59.4, 112.6685, 71.43143, 9.078561, 19.48365, 119.6384, 599.9677, 223.7713, 157.2379, 658.7372, 644.5081, 911.4055, 321.6183, 71.16009, 42.87778, 396.6878, 439.4562, 507.6177, 730.5149, 406.299, 53.418, 612.6036, 1448.766, 328.6531, 487.3923, 1865.889, 65.22839, 516.2442, 675.3005, 686.8306, 892.6761, 960.9724, 575.8763, 838.4014, 969.2672, 419.624, 826.7809, 553.8503, 108.5888, 267.545, 1718.856, 456.1504, 563.4959, 304.3795, 849.3324, 2185.599, 804.8368, 5.787538, 435.9917, 2212.461, 1653.023, 1332.201, 1.834789
59.5, 106.9923, 68.32982, 8.638026, 18.45711, 114.5593, 633.4015, 212.4745, 148.7215, 645.4495, 677.237, 885.9526, 307.9512, 68.01825, 40.7597, 377.645, 418.7979, 483.1634, 749.6419, 430.4373, 50.89806, 667.0319, 1447.905, 312.5419, 462.9639, 1779.992, 62.36857, 490.702, 703.4589, 657.7335, 853.4097, 1017.471, 593.0148, 801.1436, 927.5262, 526.5876, 792.9413, 525.066, 103.9055, 256.3448, 1664.448, 499.787, 556.2565, 289.3102, 812.2169, 2156.835, 769.1202, 5.537728, 427.5995, 2149.406, 1575.486, 1265.729, 1.740479
59.6, 101.602, 65.36288, 8.218869, 17.48465, 109.6958, 650.3573, 280.4517, 140.6665, 723.8926, 729.215, 983.2064, 294.8649, 65.01513, 38.74625, 407.6973, 416.3053, 459.8872, 715.2443, 407.8713, 48.497, 635.8828, 1384.278, 297.2205, 439.7599, 1824.503, 59.63413, 466.4235, 671.4843, 629.8691, 875.4821, 999.2874, 567.987, 765.5416, 952.9287, 499.171, 821.5424, 497.7776, 99.42414, 245.6136, 1654.535, 518.3239, 531.0039, 274.9869, 845.1421, 2060.6, 734.9887, 5.2987, 453.1515, 2189.57, 1541.141, 1202.574, 1.651016
59.7, 96.48328, 62.52478, 7.820051, 16.56343, 105.0388, 620.4153, 512.683, 133.0477, 785.6833, 695.3525, 937.6072, 282.3347, 62.1446, 36.83226, 388.1259, 396.7353, 490.9152, 740.8307, 386.4883, 46.20921, 656.6791, 1363.998, 282.6502, 417.7189, 1828.317, 57.01958, 443.3463, 640.9631, 603.1852, 836.972, 1005.568, 544.0155, 803.3704, 911.8914, 473.1818, 787.9172, 540.9987, 95.13608, 235.3316, 1658.574, 582.6291, 506.8977, 261.3728, 808.2097, 2077.294, 702.3718, 5.06999, 453.681, 2100.399, 1521.72, 1198.364, 1.566151
59.8, 92.96347, 59.8099, 7.440586, 15.69075, 100.5795, 591.8519, 486.8009, 125.8415, 751.995, 787.0208, 894.1228, 346.2366, 59.40081, 35.01282, 383.1569, 502.4603, 606.6323, 706.8374, 366.2264, 44.02934, 644.3034, 1304.058, 268.7942, 396.7826, 1744.15, 54.51966, 421.4108, 611.8291, 577.6318, 872.6573, 1245.46, 521.0557, 836.1396, 872.6212, 448.5457, 755.6684, 569.8828, 91.03295, 225.48, 1683.059, 770.6346, 540.704, 382.33, 772.8912, 2078.105, 816.7209, 4.851152, 431.1127, 2134.323, 1687.828, 1138.57, 1.485649
59.9, 88.27996, 57.21291, 7.079534, 14.86404, 96.30949, 708.09, 462.2254, 119.0257, 719.7511, 750.4739, 873.549, 331.5234, 56.77816, 33.28325, 385.0855, 478.8402, 577.408, 907.8301, 347.0268, 41.9523, 774.8042, 1293.448, 255.6174, 376.8956, 1831.184, 52.12934, 400.5606, 584.0193, 553.1608, 866.1257, 1313.098, 504.652, 798.9824, 835.0422, 425.1924, 802.3796, 622.3743, 87.10679, 216.0408, 1611.31, 737.5242, 516.1575, 363.4016, 739.1161, 2156.669, 780.477, 4.641759, 409.6671, 2047.403, 1608.658, 1081.76, 1.409284
60, 118.8273, 54.72868, 6.736001, 14.08089, 92.22078, 675.4901, 471.3652, 112.579, 688.8898, 748.6707, 1012.735, 317.4354, 54.27131, 31.63912, 366.5996, 473.5073, 549.5916, 866.174, 328.8336, 39.97325, 773.0809, 1310.839, 243.0865, 358.0054, 1746.885, 49.84383, 380.7421, 593.631, 529.7266, 866.8602, 1253.112, 483.3535, 794.6638, 937.1324, 403.0548, 769.5388, 590.0286, 83.34996, 206.9968, 1573.255, 750.9426, 492.7253, 345.4102, 706.817, 2060.441, 836.2327, 4.441405, 441.811, 2082.984, 1603.911, 1027.785, 1.336845
60.1, 112.8407, 52.35232, 6.409139, 13.33901, 88.30564, 644.391, 447.5689, 106.4815, 748.4521, 774.1367, 965.7666, 303.9461, 51.87514, 30.07621, 417.1621, 451.2483, 523.1152, 826.4293, 357.8235, 38.08755, 761.9462, 1307.76, 231.1699, 340.0619, 1753.17, 47.65851, 361.9041, 566.6484, 535.5756, 862.5635, 1195.867, 534.7126, 759.3497, 896.7753, 438.9529, 789.9653, 559.364, 79.75516, 198.3314, 1522.364, 718.6783, 522.9407, 328.3095, 675.9293, 1968.507, 815.9921, 4.249698, 453.5153, 1998.155, 1528.678, 1031.029, 1.26813
60.2, 113.4148, 50.07914, 6.098138, 12.63621, 84.55672, 742.6187, 513.0844, 100.7143, 716.3601, 837.4532, 1013.683, 291.03, 49.58476, 28.59051, 397.1364, 430.0357, 505.6453, 788.5084, 339.0643, 36.29081, 726.3646, 1396.911, 219.8376, 323.0178, 1722.829, 45.56901, 343.9982, 658.4155, 512.8863, 824.6216, 1141.237, 521.1359, 774.7839, 938.5328, 416.0989, 757.6326, 530.2931, 76.31539, 190.0287, 1609.587, 806.4449, 499.2006, 312.0555, 711.5985, 1880.674, 779.7805, 4.066267, 430.9553, 1916.78, 1560.319, 979.5844, 1.202946
60.3, 107.7009, 47.90466, 5.802227, 11.97044, 80.96695, 723.5646, 487.1819, 133.242, 685.6442, 798.5645, 966.6703, 278.6627, 47.39551, 27.17819, 378.072, 431.6979, 557.6541, 752.3274, 387.8661, 34.57883, 757.0469, 1335.525, 209.0607, 306.828, 1739.571, 43.57112, 460.1138, 663.509, 546.6133, 902.4045, 1155.693, 499.1417, 757.5175, 898.1154, 435.1084, 726.6233, 660.7383, 73.02398, 182.0737, 1600.396, 771.7959, 476.5382, 296.6061, 758.5542, 1894.044, 805.0982, 3.890752, 441.4251, 1922.548, 1601.981, 974.099, 1.141113
60.4, 102.2749, 45.8246, 5.520676, 11.33975, 77.52959, 707.4224, 501.0159, 126.0254, 676.2748, 761.4816, 1030.366, 266.821, 45.30291, 25.83564, 359.9228, 471.4597, 586.8059, 717.8066, 399.7232, 32.94762, 769.2139, 1284.523, 198.8121, 291.4496, 1731.379, 41.66082, 437.3487, 633.3502, 523.4564, 862.7101, 1102.898, 478.0758, 774.0656, 859.4385, 412.4546, 696.8831, 626.3989, 69.87453, 174.4516, 1628.831, 866.1483, 454.9047, 281.9217, 737.2576, 1983.667, 769.3701, 3.722814, 464.1827, 2047.289, 1526.838, 925.4954, 1.082458
60.5, 97.12231, 43.83486, 5.252787, 10.74229, 74.23815, 709.3707, 475.7228, 119.1996, 647.2776, 785.3085, 982.5797, 255.4825, 43.30271, 24.55941, 400.6508, 509.7158, 558.5367, 684.8698, 405.9541, 31.39335, 826.4526, 1328.443, 189.066, 276.8419, 1683.987, 39.83428, 465.4479, 604.5623, 501.2806, 824.7618, 1145.555, 522.8731, 739.6668, 970.3049, 390.9802, 720.925, 593.8441, 66.86091, 167.1486, 1559.394, 828.9341, 508.2902, 267.9642, 743.5778, 1895.159, 863.4949, 3.562124, 472.7299, 1985.466, 1513.62, 924.1434, 1.026818
60.6, 92.22927, 41.93152, 4.997897, 10.1763, 71.08645, 676.7117, 474.069, 112.7435, 634.2356, 781.3277, 967.8434, 244.6259, 41.39082, 23.34622, 411.4249, 529.7363, 562.9285, 653.4443, 384.6717, 29.9124, 787.8587, 1270.066, 179.7976, 262.9665, 1606.464, 38.08781, 457.2821, 577.0828, 480.0442, 788.4827, 1212.045, 500.8056, 783.3198, 928.5193, 370.624, 691.4182, 562.9811, 63.97726, 160.1513, 1520.298, 793.3188, 485.2151, 254.6978, 806.7262, 1958.901, 825.1753, 3.40837, 449.2141, 2003.775, 1442.622, 1019.299, 0.9740384
60.7, 87.58275, 40.11082, 4.755376, 9.640141, 68.06855, 716.962, 450.1362, 106.637, 742.2318, 874.9185, 995.2327, 234.2306, 350.3269, 22.19296, 391.6746, 577.5689, 535.8096, 623.4608, 364.505, 28.50132, 837.8483, 1276.643, 170.9836, 249.7864, 1682.541, 36.41792, 434.6571, 550.8524, 576.7083, 753.7995, 1156.676, 479.6695, 748.5099, 888.5331, 460.7104, 915.2133, 533.7222, 61.21799, 360.9588, 1585.521, 759.2338, 652.4093, 242.0881, 843.5574, 1871.497, 788.5562, 3.261253, 485.4919, 2009.678, 1518.034, 1103.733, 0.9239715
60.8, 83.17032, 38.36917, 4.524623, 9.132227, 339.0284, 683.9536, 427.4117, 100.8614, 710.4065, 834.29, 949.0757, 224.277, 334.8594, 21.09668, 372.8724, 588.2154, 509.9971, 594.8531, 372.0153, 27.1568, 798.7223, 1314.341, 162.6017, 237.267, 1612.885, 34.82124, 443.0965, 525.8143, 650.8638, 843.446, 1103.836, 599.2773, 867.6418, 850.2689, 451.1317, 877.7543, 505.9839, 58.57771, 383.2623, 1527.315, 726.6133, 672.9693, 230.1028, 1027.142, 1918.808, 817.3198, 3.120486, 589.1188, 2102.073, 1564.875, 1092.784, 0.8764781
60.9, 78.98019, 36.70316, 4.305067, 8.651073, 494.7674, 652.4649, 459.1283, 157.62, 679.9459, 795.5481, 905.0595, 214.7464, 320.0748, 20.05454, 411.0381, 592.5806, 544.6035, 567.558, 391.4972, 25.87571, 761.4234, 1303.12, 154.6306, 225.375, 1611.596, 33.29457, 479.2853, 501.9142, 647.9528, 806.3451, 1218.281, 609.121, 854.0031, 813.6525, 501.4611, 883.6682, 479.6873, 56.05131, 412.7819, 1613.335, 744.8622, 642.4183, 405.219, 1033.546, 1878.207, 781.0493, 2.985795, 586.554, 2115.74, 1491.473, 1038.258, 0.831426
61, 75.00116, 35.10947, 62.28152, 8.195271, 473.7626, 622.4259, 435.9498, 149.0829, 650.7913, 894.4692, 957.3007, 205.6208, 305.9429, 229.4269, 391.3063, 564.7241, 518.3674, 541.5154, 370.9727, 24.65505, 725.8663, 1445.908, 147.0503, 214.0791, 1583.691, 31.83483, 455.5717, 479.1005, 740.4544, 867.4165, 1162.627, 709.9286, 1186.113, 778.613, 561.1379, 867.921, 512.7071, 53.63387, 456.1051, 1544.558, 750.6031, 790.7285, 385.1573, 1199.054, 1847.998, 746.3883, 2.856918, 623.5073, 2118.811, 1572.888, 1103.183, 0.7886896
61.1, 71.2226, 33.58499, 59.25933, 7.763483, 453.6495, 593.7698, 435.6686, 141.0083, 622.8868, 878.7924, 1022.359, 196.883, 571.9701, 218.0936, 417.4567, 607.0857, 493.3952, 516.6678, 390.4751, 23.49197, 723.7161, 1464.211, 139.8416, 203.3493, 1510.785, 30.43909, 433.0313, 607.4952, 709.0856, 1171.751, 1109.516, 748.104, 1133.403, 817.2413, 531.9224, 849.6475, 517.4219, 51.3207, 577.9169, 1591.819, 718.3534, 766.9211, 366.0888, 1146.656, 1765.542, 833.0741, 2.733603, 592.491, 2232.168, 1567.856, 1086.696, 0.7481498
61.2, 67.63439, 32.12671, 56.38379, 7.354445, 434.3903, 566.4331, 413.6745, 133.371, 596.1788, 837.9839, 974.9443, 188.5165, 546.7166, 207.3202, 405.123, 578.5474, 484.0707, 492.9604, 370.0042, 22.38376, 689.9198, 1399.868, 132.9863, 193.1573, 1467.432, 29.10454, 411.6062, 657.6, 679.0458, 1314.015, 1058.83, 716.5308, 1150.677, 782.0472, 619.0324, 1023.401, 490.5308, 49.10728, 583.6879, 1596.248, 687.4893, 750.4298, 347.9644, 1128.718, 1686.766, 796.1044, 2.615611, 733.572, 2174.458, 1494.314, 1065.157, 0.7096939
61.3, 64.22697, 30.73174, 53.64779, 6.966959, 415.9487, 540.3549, 392.7906, 126.1474, 570.616, 799.0704, 929.7283, 180.5056, 549.9019, 197.079, 437.2378, 551.3506, 551.4612, 470.3407, 350.6064, 21.32784, 657.7018, 1540.02, 126.4671, 183.4762, 1399.878, 27.8285, 391.2411, 729.7614, 650.2785, 1317.377, 1077.917, 752.3785, 1233.946, 855.9052, 586.8027, 1026.143, 465.0372, 46.98933, 559.2532, 1528.2, 657.9512, 776.6423, 330.7372, 1210.87, 1683.923, 795.4111, 2.502712, 697.0806, 2224.646, 1490.234, 1012.01, 0.6732147
61.4, 60.9912, 29.39734, 51.04454, 6.599888, 398.29, 586.6348, 372.9611, 119.3149, 546.1492, 879.796, 886.6094, 172.8351, 525.6227, 187.3437, 425.5629, 525.4323, 524.8948, 448.759, 332.2257, 20.32172, 677.7458, 1472.345, 120.2674, 174.2802, 1404.836, 26.60841, 371.8837, 696.5912, 622.7299, 1368.292, 1028.675, 736.0265, 1278.911, 819.046, 556.251, 1027.528, 440.8686, 44.96273, 580.9429, 1531.614, 705.017, 782.5947, 425.566, 1215.301, 1608.789, 791.9706, 2.394687, 662.4044, 2134.047, 1420.333, 1027.753, 0.6386105
61.5, 57.91846, 28.12089, 92.71377, 6.252157, 381.381, 559.6265, 354.1327, 112.8526, 522.7316, 922.9481, 888.5338, 165.4905, 502.4156, 198.3114, 405.1339, 561.4807, 526.1606, 428.1675, 314.8085, 19.36306, 724.675, 1481.929, 114.3717, 165.5452, 1340.164, 25.44181, 353.484, 664.9288, 596.3484, 1432.086, 1107.113, 725.6086, 1311.623, 783.7742, 553.5365, 985.4724, 417.9561, 43.02353, 605.3546, 1571.774, 701.4747, 747.067, 404.4969, 1257.42, 1690.241, 756.8251, 2.291324, 629.4532, 2155.603, 1469.902, 1028.858, 0.6057851
61.6, 55.00052, 26.89985, 88.21486, 5.922747, 365.1899, 592.1872, 336.2547, 106.7403, 500.318, 880.0892, 917.9163, 158.458, 591.2515, 283.5888, 385.6856, 535.0862, 500.813, 408.5209, 298.3045, 18.44963, 690.834, 1463.412, 108.765, 157.248, 1278.469, 24.32636, 335.9946, 634.7055, 571.0846, 1382.893, 1056.537, 694.9849, 1253.336, 750.0214, 724.0898, 985.396, 396.2343, 41.16797, 580.0129, 1535.246, 710.6634, 809.494, 384.471, 1202.471, 1795.103, 723.2391, 2.192422, 598.1412, 2167.066, 1400.955, 1063.256, 0.5746469
61.7, 52.22959, 25.73184, 127.0314, 5.610693, 349.6862, 564.9233, 477.2931, 100.959, 478.8654, 888.6275, 1041.053, 151.7244, 604.9679, 269.58, 419.8784, 602.4822, 476.6865, 389.7758, 282.6656, 17.57929, 658.5732, 1493.663, 103.4331, 149.3666, 1219.614, 23.25982, 319.3706, 605.856, 546.8911, 1449.03, 1008.272, 665.6536, 1197.639, 818.2261, 686.3903, 1087.583, 375.6415, 39.39243, 555.7321, 1469.799, 680.1296, 801.5562, 365.4365, 1236.5, 1735.947, 834.9118, 2.09779, 568.3868, 2231.352, 1335.242, 1078.939, 0.5451093
61.8, 49.59826, 24.61455, 120.8672, 5.31508, 334.8406, 586.2461, 643.4372, 95.49084, 458.3328, 885.014, 992.7712, 145.2769, 578.2575, 256.2633, 399.7223, 574.1602, 517.6274, 371.8908, 267.8467, 16.75001, 627.819, 1428.025, 98.36263, 141.8803, 1309.794, 22.24003, 303.5691, 689.9433, 523.7224, 1385.291, 1068.647, 637.5601, 1248.886, 782.9896, 650.6536, 1043.069, 445.0125, 37.69348, 634.7007, 1450.546, 650.9078, 934.5177, 347.3444, 1232.185, 1679.632, 797.8606, 2.007242, 540.1125, 2241.034, 1272.611, 1154.961, 0.5170899
61.9, 47.09949, 23.54576, 157.3144, 5.035042, 320.6253, 651.0479, 792.0447, 90.31886, 438.6805, 843.9167, 946.7285, 139.1034, 572.6703, 243.6044, 380.5338, 547.1697, 586.6255, 354.8265, 253.8047, 15.95984, 598.501, 1402.604, 93.54071, 134.7691, 1310.615, 21.26496, 288.5494, 658.583, 501.5353, 1349.973, 1019.829, 610.6523, 1193.387, 749.2706, 616.7775, 1050.964, 421.8846, 36.06779, 608.1305, 1482.704, 622.9415, 906.7238, 374.5791, 1193.91, 1738.696, 762.4536, 1.920602, 513.2448, 2149.768, 1355.304, 1161.483, 0.4905108
