 , C000, C001, C002, C003, C004, C006, C007, C008, C009, C010, C012, C013, C016, C017, C018, C023, C025, C026, C028, C032, C034, C037, C041, C042, C044, C047, C048, C054, C055, C056, C057, C059, C061, C068, C069, C071, C072, C073, C075, C076, C079, C080, C081, C083, C085, C086, C088, C089, C092, C094, C098, C099, C100, C101, C102, C110, C112, C117, C118, C121, C123, C125, C126, C128, C131, C142
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
143.4, 517.2514, 0.2382614, 24.40174, 361.7455, 28.92501, 546.1235, 1030.921, 515.7773, 661.1397, 0.03718807, 396.5876, 465.4651, 854.401, 142.834, 85.3162, 1651.1, 0.3315125, 267.0312, 950.5952, 0.005698426, 449.9619, 656.5892, 1064.791, 506.4875, 419.0163, 1241.885, 0.1820668, 1475.376, 862.6836, 0.252207, 1468.98, 1995.735, 3376.137, 9293.404, 2284.461, 866.6677, 1815.968, 6630.457, 1487.202, 1396.09, 914.9614, 1368.775, 1726.999, 91.67276, 2643.049, 4663.97, 2258.42, 1599.731, 2311.261, 766.8411, 1851.734, 2599.3, 3408.706, 1069.152, 0.03233899, 1053.648, 5882.908, 1372.458, 0.02989031, 4581.513, 2518.209, 0.001299225, 951.5965, 1366.461, 995.5034, 0.07005862
143.5, 494.9252, 0.2272714, 23.38451, 349.3968, 27.67336, 629.8346, 1025.036, 512.6202, 712.1932, 0.03561037, 513.873, 515.4494, 818.1477, 135.5118, 81.44888, 1594.635, 0.3172014, 254.779, 910.8576, 0.005413018, 427.7905, 624.1754, 1074.793, 483.3396, 563.0271, 1207.296, 0.174361, 1412.649, 1010.667, 0.2409564, 1515.229, 2002.327, 3346.935, 9259.693, 2602.262, 907.4962, 1754.599, 6663.029, 1631.686, 1327.529, 873.1125, 1305.923, 1653.704, 87.70028, 2656.179, 4539.846, 2301.021, 1586.004, 2291.097, 731.7533, 1812.216, 2541.128, 3338.004, 1165.032, 0.03090985, 1006.847, 5973.786, 1312.948, 0.02860486, 4536.994, 2525.653, 0.001245771, 972.288, 1307.277, 1120.964, 0.06654651
143.6, 473.5627, 0.2167884, 22.40968, 333.144, 26.47587, 596.6024, 981.2882, 489.7409, 718.535, 0.0340996, 569.0133, 521.342, 783.4327, 128.565, 77.75685, 1544.968, 0.3035081, 254.5339, 933.5209, 0.005141906, 406.7115, 684.8678, 1021.018, 631.5726, 800.0182, 1151.624, 0.1669813, 1352.588, 1090.9, 0.2302077, 1453.478, 2021.001, 3332.769, 9402.963, 2532.884, 860.1914, 1821.149, 6600.863, 1562.278, 1262.335, 833.1777, 1273.383, 1632.246, 83.89994, 2649.406, 4367.907, 2284.219, 1564.534, 2193.278, 741.4039, 1768.235, 2485.619, 3294.146, 1174.588, 0.02954386, 962.1251, 5987.352, 1342.187, 0.02737469, 4592.436, 2466.826, 0.001194516, 928.5451, 1392.393, 1115.273, 0.06321047
143.7, 453.1223, 0.2067888, 21.47549, 317.6472, 25.33019, 639.302, 939.4075, 526.6438, 687.0012, 0.03265293, 543.9083, 544.7213, 750.1907, 121.9743, 74.23219, 1479.824, 0.2904059, 242.8551, 890.2368, 0.004884372, 386.6711, 651.058, 969.9333, 602.708, 830.25, 1240.964, 0.159914, 1295.081, 1045.037, 0.2199384, 1486.596, 2071.951, 3475.094, 9381.531, 2421.083, 815.3525, 1909.592, 6522.315, 1495.822, 1332.075, 795.0694, 1438.587, 1678.036, 80.26428, 2636.278, 4473.533, 2241.867, 1727.154, 2267.864, 707.48, 1729.692, 2529.769, 3368.091, 1122.559, 0.02823824, 1015.936, 5860.988, 1283.99, 0.02619743, 4671.346, 2528.612, 0.001145369, 886.7703, 1332.086, 1066.551, 0.06004167
143.8, 433.5641, 0.1972505, 20.58024, 326.3842, 24.23409, 605.5703, 958.8114, 564.2423, 802.2169, 0.03126762, 519.9109, 569.7103, 818.8173, 222.7291, 70.86729, 1512.744, 0.2778693, 257.9856, 856.8304, 0.004639736, 367.6182, 682.3434, 984.6111, 575.1626, 842.5987, 1183.739, 0.1531458, 1240.018, 1001.103, 0.2101273, 1508.085, 2063.475, 3437.668, 9329.718, 2454.505, 772.851, 1885.076, 6568.016, 1606.407, 1266.658, 758.7042, 1372.53, 1709.187, 76.78617, 2835.052, 4510.817, 2229.809, 1647.209, 2242.398, 721.5439, 1656.352, 2423.303, 3475.569, 1241.563, 0.02699032, 970.8102, 5970.467, 1373.327, 0.02507079, 4495.896, 2520.422, 0.001098245, 846.8748, 1274.391, 1161.847, 0.05703172
143.9, 414.8501, 0.1881522, 19.72231, 311.2019, 23.18543, 666.0582, 1026.592, 539.059, 784.5819, 0.0299411, 569.1882, 545.493, 856.874, 211.3112, 67.65492, 1448.959, 0.265874, 246.1484, 886.5969, 0.004407354, 349.5041, 648.6583, 994.7219, 548.8761, 813.4281, 1129.153, 0.1466641, 1187.297, 1038.529, 0.2007538, 1573.66, 2121.816, 3415.629, 9425.637, 2441.925, 807.7106, 1826.645, 6539.373, 1545.78, 1283.401, 850.6261, 1410.694, 1636.648, 73.45878, 2779.053, 4481.594, 2137.784, 1690.511, 2263.211, 727.4133, 1796.703, 2490.529, 3557.316, 1254.255, 0.02579755, 1004.224, 5754.278, 1434.173, 0.02399261, 4595.919, 2575.824, 0.00105306, 946.6077, 1219.195, 1196.063, 0.05417267
144, 396.9439, 0.1794735, 18.90015, 296.7258, 22.18214, 630.9148, 1020.66, 514.9996, 786.4412, 0.02867085, 580.3419, 522.3051, 835.3865, 264.899, 64.58817, 1419.532, 0.2543964, 234.8544, 921.9729, 0.00418661, 332.2826, 673.3351, 944.9531, 523.791, 841.9331, 1077.084, 0.1404567, 1136.817, 1048.593, 0.1917985, 1509.528, 2032.01, 3453.533, 9601.904, 2334.14, 765.6074, 1873.857, 6663.731, 1480.026, 1374.758, 1002.291, 1468.414, 1567.188, 70.27557, 2764.396, 4385.332, 2129.273, 1683.312, 2166.583, 694.1295, 1720.521, 2442.122, 3433.575, 1198.698, 0.02465749, 959.6185, 5781.995, 1446.253, 0.0229608, 4618.534, 2648.216, 0.001009733, 1014.731, 1166.39, 1143.812, 0.05145694
144.1, 379.8106, 0.1711952, 18.11226, 282.9231, 21.22227, 597.6256, 1045.484, 576.7935, 751.9272, 0.02745449, 620.4836, 556.4094, 799.94, 251.3193, 61.66043, 1359.677, 0.2434143, 224.0786, 955.8972, 0.003976922, 315.9096, 640.0947, 973.2004, 499.8523, 806.6379, 1104.654, 0.134512, 1190.441, 1054.329, 0.1832426, 1453.538, 1946.004, 3424.357, 9575.957, 2418.722, 811.4998, 1903.406, 6558.253, 1640.083, 1449.078, 956.4474, 1439.573, 1659.309, 67.23031, 2694.617, 4343.964, 2329.289, 1766.468, 2285.52, 769.6975, 1791.875, 2339.345, 3370.138, 1145.602, 0.02356781, 916.9944, 5820.899, 1383.544, 0.02197336, 4680.313, 2589.032, 0.0009681896, 969.0789, 1284.424, 1189.569, 0.04887735
144.2, 363.4168, 0.1632987, 17.35722, 314.3095, 20.30393, 566.0929, 1000.863, 551.05, 718.9279, 0.02628973, 593.1077, 646.8605, 822.6046, 238.4358, 58.86541, 1302.346, 0.2329063, 213.7972, 911.5756, 0.003777737, 300.3434, 650.5816, 1015.763, 477.0077, 772.8223, 1053.715, 0.1288189, 1196.686, 1010.004, 0.1750685, 1552.47, 1936.47, 3316.844, 9494.452, 2331.675, 769.199, 1905.617, 6656.169, 1583.426, 1377.915, 981.5941, 1373.471, 1687.498, 64.317, 2813.693, 4386.87, 2233.159, 1684.703, 2241.907, 734.479, 1715.898, 2436.587, 3452.544, 1164.611, 0.02252629, 876.2635, 5767.047, 1351.909, 0.02102838, 4656.557, 2505.889, 0.000928355, 925.4805, 1228.793, 1226.353, 0.04642709
144.3, 347.7306, 0.1557664, 16.63365, 299.6888, 19.42533, 536.2239, 958.1473, 572.0827, 687.3768, 0.02517439, 566.9396, 619.3636, 787.7005, 226.2127, 56.19708, 1302.963, 0.222852, 203.9876, 913.7949, 0.003588528, 285.5443, 676.0618, 964.9418, 455.2072, 740.4243, 1005.124, 0.1233668, 1228.161, 1034.575, 0.1672589, 1489.201, 2088.622, 3388.708, 9552.314, 2377.153, 729.1032, 1914.907, 6633.609, 1516.071, 1310.246, 936.6974, 1438.749, 1615.879, 61.52994, 2873.486, 4435.616, 2375.972, 1634.83, 2233.119, 700.8719, 1643.142, 2446.626, 3327.566, 1178.296, 0.0215308, 837.3419, 5834.753, 1386.666, 0.02012404, 4644.629, 2668.87, 0.0008901595, 883.8435, 1175.572, 1338.931, 0.04409965
144.4, 332.7215, 0.1485815, 15.94024, 285.7483, 18.58475, 507.931, 917.2542, 546.5494, 741.1266, 0.02410637, 541.9261, 593.0356, 754.2774, 214.6163, 53.6497, 1248.023, 0.2132317, 194.628, 917.414, 0.003408795, 271.4743, 642.6868, 948.8752, 623.053, 709.3845, 977.1184, 0.1181454, 1175.944, 991.0808, 0.1597977, 1581.932, 2000.22, 3389.353, 9566.311, 2412.73, 819.4031, 2070.611, 6612.714, 1563.09, 1338.197, 893.8544, 1372.684, 1696.801, 58.86365, 2753.508, 4441.918, 2277.916, 1818.635, 2310.867, 730.9295, 1727.416, 2419.168, 3309.811, 1186.268, 0.0205793, 929.595, 5895.06, 1400.394, 0.0192586, 4593.975, 2620.472, 0.0008535354, 922.564, 1124.656, 1458.11, 0.04188889
144.5, 318.3602, 0.1417281, 15.27574, 272.4562, 17.78054, 523.6385, 1045.449, 579.355, 708.6013, 0.02308366, 518.0162, 567.8268, 857.9424, 297.3718, 51.2178, 1224.023, 0.2040266, 207.6873, 924.2085, 0.003238065, 258.0977, 647.4944, 946.2089, 594.5778, 679.6459, 1114.264, 0.113145, 1125.948, 965.908, 0.1526694, 1531.922, 2105.454, 3298.53, 9488.777, 2306.234, 776.6904, 2039.03, 6545.494, 1594.481, 1469.643, 1063.921, 1506.661, 1714.911, 56.3129, 2887.576, 4297.149, 2374.265, 1759.241, 2324.852, 746.8671, 1654.172, 2317.358, 3333.293, 1133.723, 0.01966984, 975.5079, 5881.997, 1418.761, 0.01843037, 4592.035, 2644.337, 0.0008184181, 881.0582, 1234.189, 1416.802, 0.03978896
144.6, 304.6187, 0.1351908, 14.63894, 259.7824, 17.01114, 496.0096, 1086.397, 591.4373, 723.1718, 0.02210433, 495.1612, 543.6895, 903.5552, 300.6968, 48.89613, 1210.783, 0.195219, 198.158, 881.3562, 0.003075885, 245.3801, 615.5297, 1112.368, 567.404, 651.154, 1158.459, 0.1083563, 1250.905, 1008.149, 0.145859, 1469.49, 2192.354, 3281.13, 9733.586, 2250.437, 736.2041, 1952.35, 6529.899, 1733.707, 1397.469, 1015.259, 1463.683, 1738.139, 53.87268, 2911.003, 4537.284, 2457.95, 1770.874, 2406.375, 808.184, 1605.472, 2219.832, 3379.935, 1114.902, 0.01880058, 932.178, 5973.562, 1357.244, 0.01763777, 4672.926, 2529.914, 0.0007847457, 841.4198, 1180.734, 1394.642, 0.0377943
144.7, 291.4705, 0.128955, 14.02869, 285.6476, 16.27502, 516.0736, 1040.03, 565.0402, 745.5129, 0.02116656, 473.3145, 520.5783, 865.2162, 394.8821, 224.2359, 1279.517, 0.1867915, 189.0659, 942.8194, 0.002921829, 233.2892, 585.1429, 1072.208, 541.4721, 623.8565, 1121.242, 0.1037702, 1197.721, 965.7657, 0.1393525, 1460.613, 2132.613, 3336.352, 9770.584, 2317.142, 697.8282, 1869.355, 6639.664, 1683.839, 1328.84, 1059.077, 1440.774, 1683.912, 51.5382, 2789.459, 4602.067, 2356.51, 1968.538, 2494.537, 771.2045, 1625.358, 2393.897, 3479.99, 1149.474, 0.01796974, 994.5345, 6112.485, 1349.096, 0.01687924, 4701.309, 2777.098, 0.0007524586, 894.5536, 1290.911, 1449.359, 0.03589964
144.8, 278.8897, 0.1230069, 13.44388, 272.3602, 15.57077, 488.8438, 995.6423, 539.8213, 712.795, 0.02026857, 452.4318, 498.4495, 871.2513, 383.6891, 214.0714, 1225.566, 0.1787279, 180.3911, 936.0861, 0.002775488, 221.7941, 556.2563, 1018.562, 516.7253, 597.7034, 1161.575, 0.09937827, 1203.745, 925.1641, 0.1331362, 1506.729, 2143.018, 3311.101, 9799.736, 2389.549, 661.4528, 1789.888, 6606.77, 1726.947, 1434.488, 1010.636, 1439.457, 1688.166, 49.30488, 2757.141, 4520.839, 2356.695, 1977.475, 2432.45, 735.9171, 1630.347, 2336.599, 3527.055, 1098.558, 0.01717561, 1145.957, 5958.596, 1363.428, 0.01615334, 4621.007, 2722.489, 0.0007215, 890.3941, 1325.132, 1386.042, 0.03409996
144.9, 266.8519, 0.1173331, 12.88344, 291.4922, 14.89698, 503.8452, 1118.9, 515.7279, 699.2586, 0.01940867, 432.4704, 477.2614, 834.2831, 424.5036, 204.3677, 1258.858, 0.1710124, 241.4875, 892.683, 0.002636477, 210.8654, 528.7957, 1012.012, 493.1096, 572.6467, 1138.221, 0.09517218, 1188.623, 957.8676, 0.1271972, 1445.324, 2149.144, 3308.081, 9867.633, 2426.598, 626.9735, 1788.208, 6486.273, 1748.964, 1364.041, 1023.101, 1373.359, 1616.519, 47.16834, 2904.661, 4414.943, 2374.271, 1928.039, 2413.54, 702.2442, 1607.471, 2238.263, 3431.818, 1049.898, 0.01641657, 1095.056, 6012.36, 1384.521, 0.01545866, 4621.33, 2620.458, 0.0006918151, 885.7974, 1267.738, 1392.671, 0.03239049
145, 255.3338, 0.111921, 12.34637, 277.933, 14.25235, 477.2606, 1099.255, 527.4662, 719.6666, 0.01858526, 413.3897, 456.9739, 855.5583, 402.7421, 195.1039, 1257.504, 0.1636299, 230.4073, 851.2924, 0.002504428, 200.4752, 502.6907, 961.3785, 470.5732, 548.6404, 1085.734, 0.09114412, 1198.28, 917.5979, 0.1215231, 1386.422, 2140.174, 3325.378, 9801.881, 2353.097, 594.2915, 1712.191, 6609.416, 1876.012, 1369.624, 976.3063, 1337.789, 1547.913, 45.12439, 2927.548, 4483.074, 2350.81, 1941.502, 2515.473, 753.6893, 1587.83, 2144.066, 3560.085, 1047.728, 0.01569108, 1096.4, 6057.102, 1352.637, 0.01479385, 4582.611, 2634.414, 0.0006633516, 845.9457, 1212.83, 1331.831, 0.03076672
145.1, 244.3128, 0.1067586, 11.83169, 265.0044, 13.63562, 452.0788, 1052.34, 503.9243, 688.0831, 0.01779678, 479.5008, 437.5488, 819.2559, 382.0961, 186.2599, 1307.089, 0.1565662, 255.3119, 811.8209, 0.002378993, 190.5969, 477.8744, 913.278, 449.0667, 525.6404, 1109.945, 0.08728655, 1220.579, 879.0212, 0.1161021, 1329.92, 2108.531, 3231.029, 9821.242, 2249.233, 563.3131, 1647.836, 6552.379, 1814.03, 1407.105, 1011.229, 1358.943, 1482.218, 43.169, 2805.312, 4658.936, 2440.671, 1851.636, 2408.074, 719.2032, 1575.803, 2278.632, 3413.892, 1001.319, 0.01499765, 1047.7, 6114.308, 1398.726, 0.01415764, 4626.118, 2638.269, 0.0006360591, 918.1158, 1160.3, 1308.579, 0.02922436
145.2, 233.7675, 0.1018342, 11.33846, 252.6773, 13.04557, 522.0994, 1171.375, 481.433, 657.8857, 0.01704175, 458.3451, 418.9494, 784.4939, 362.5085, 177.8169, 1251.975, 0.1498073, 243.5974, 774.1796, 0.002259841, 181.2054, 454.2833, 867.5841, 428.5431, 503.6047, 1058.762, 0.08359224, 1168.685, 880.2272, 0.110923, 1336.738, 2019.287, 3215.48, 9917.474, 2149.953, 533.9495, 2073.56, 6522.05, 1736.866, 1424.988, 964.9768, 1296.543, 1604.172, 41.29835, 2688.181, 4636.337, 2339.945, 1765.929, 2486.729, 686.2952, 1508.988, 2281.781, 3417.502, 956.9657, 0.01433487, 1089.121, 6124.387, 1338.078, 0.01354878, 4538.579, 2714.082, 0.0006098895, 876.8102, 1321.975, 1295.385, 0.02775931
145.3, 223.6773, 0.09713706, 10.86579, 253.1093, 12.48106, 580.4995, 1142.036, 459.9456, 703.4299, 0.01631876, 438.1228, 401.1407, 764.0916, 343.925, 169.7566, 1199.186, 0.1433403, 302.624, 848.1064, 0.002146656, 172.2767, 431.8568, 824.1764, 408.9576, 482.4928, 1009.939, 0.08005428, 1118.996, 843.2216, 0.1059749, 1346.465, 2063.095, 3176.719, 9894.689, 2088.454, 506.1165, 1985.412, 6427.114, 1781.268, 1355.008, 1030.073, 1237.008, 1536.09, 39.50875, 2746.516, 4438.274, 2359.459, 1684.189, 2467.532, 654.8928, 1445.005, 2227.254, 3452.283, 914.5768, 0.01370137, 1112.359, 6068.693, 1315.561, 0.01296611, 4610.035, 2703.801, 0.0005847967, 889.8204, 1264.718, 1238.795, 0.02636771
145.4, 214.0227, 0.09265655, 10.41283, 241.3354, 11.94098, 549.8704, 1124.176, 439.4173, 672.559, 0.01562643, 418.7928, 384.0889, 731.6703, 326.2943, 162.0616, 1198.289, 0.1371524, 288.7387, 808.7827, 0.00203914, 163.7879, 434.4071, 782.9405, 390.2671, 462.2659, 963.3671, 0.07666607, 1159.107, 807.7718, 0.1012475, 1473.735, 2085.819, 3295.773, 9680.572, 2287.182, 479.7343, 1975.777, 6340.356, 1705.497, 1288.464, 982.9589, 1180.206, 1470.897, 37.79671, 2746.36, 4528.675, 2262.084, 1606.233, 2539.693, 728.8123, 1611.054, 2191.518, 3572.575, 1022.429, 0.01309588, 1144.402, 5975.946, 1258.518, 0.01240849, 4560.991, 3031.607, 0.0005607362, 849.7877, 1383.2, 1261.714, 0.02504587
145.5, 204.7848, 0.08838269, 9.978753, 230.1093, 11.42426, 520.8574, 1076.197, 547.1047, 643.0428, 0.01496348, 400.3155, 367.762, 700.6246, 309.5673, 154.7155, 1238.92, 0.1312317, 275.4905, 790.3843, 0.001937009, 155.7174, 448.7004, 819.4915, 372.4308, 442.8869, 1074.279, 0.07342126, 1275.295, 773.8123, 0.09673097, 1413.675, 2047.599, 3359.771, 9631.191, 2231.952, 454.7274, 1891.786, 6321.656, 1703.621, 1374.669, 975.5699, 1272.215, 1461.259, 36.15886, 2946.384, 4360.469, 2315.394, 1607.476, 2431.26, 761.9233, 1542.744, 2099.288, 3581.625, 996.3099, 0.01251714, 1146.99, 5953.18, 1228.374, 0.01187486, 4529.229, 2982.942, 0.0005376656, 886.0412, 1323.291, 1268.234, 0.0237903
145.6, 195.9457, 0.08430597, 9.562769, 242.0298, 10.92991, 493.3752, 1114.666, 545.5462, 614.8221, 0.01432866, 382.6535, 352.1292, 670.8962, 293.6978, 147.7023, 1232.034, 0.1255665, 262.8502, 783, 0.001839994, 148.0446, 426.5495, 778.49, 355.4097, 424.3203, 1024.74, 0.07031378, 1255.4, 741.2805, 0.09241594, 1419.064, 2059.828, 3337.037, 9678.51, 2258.492, 431.024, 1811.366, 6352.363, 1631.153, 1366.204, 1050.632, 1266.165, 1433.382, 34.59198, 2882.413, 4457.73, 2226.343, 1533.071, 2327.456, 745.2006, 1550.242, 2243.644, 3646.856, 973.2946, 0.01196397, 1096.043, 5843.728, 1261.206, 0.01136417, 4378.587, 3001.502, 0.0005155443, 950.4543, 1363.964, 1212.83, 0.02259767
145.7, 187.4881, 0.08041729, 9.164126, 261.7748, 10.45694, 490.6203, 1067.093, 544.0106, 629.6839, 0.01372076, 365.7707, 380.9162, 687.7543, 317.1113, 141.0071, 1215.165, 0.1201459, 250.7899, 746.695, 0.001747837, 140.7498, 405.4921, 788.6476, 339.1665, 406.5321, 1203.442, 0.06733783, 1202.025, 916.2574, 0.0882934, 1407.777, 1972.645, 3357.269, 9561.447, 2158.803, 525.7617, 1734.364, 6389.735, 1751.53, 1299.111, 1088.653, 1263.871, 1468.241, 33.09299, 2762.062, 4298.458, 2287.44, 1638.758, 2459.708, 845.5233, 1504.227, 2186.952, 3624.905, 1044.612, 0.01143525, 1213.202, 5982.32, 1206.521, 0.01087545, 4452.567, 3122.006, 0.0004943331, 975.8712, 1399.036, 1270.839, 0.02146483
145.8, 179.3955, 0.07670798, 8.782102, 255.63, 10.00445, 464.7336, 1021.55, 519.7302, 711.1778, 0.01313866, 349.6328, 364.7242, 658.5721, 300.8551, 134.6153, 1163.927, 0.1149593, 239.2829, 712.0734, 0.001660296, 133.8145, 385.4742, 872.1867, 323.6657, 389.4896, 1147.947, 0.06448782, 1223.351, 877.7371, 0.08435477, 1350.405, 1986.651, 3218.837, 9472.385, 2257.27, 498.3555, 1723.39, 6304.358, 1677.024, 1235.312, 1038.859, 1205.836, 1405.928, 31.65897, 2704.613, 4396.465, 2193.038, 1562.905, 2468.147, 806.8353, 1459.778, 2274.046, 3575.378, 1023.228, 0.0109299, 1159.315, 5953.942, 1183.906, 0.01040775, 4519.718, 2986.913, 0.0004739946, 1018.102, 1338.442, 1270.394, 0.02038877
145.9, 171.6522, 0.07316977, 8.416002, 243.7389, 9.57153, 440.2126, 1040.351, 604.1214, 679.9669, 0.01258125, 334.2069, 477.8239, 710.3491, 304.0655, 128.5133, 1224.871, 0.1099966, 228.3039, 679.057, 0.001577139, 127.2209, 366.4446, 828.5487, 308.8733, 373.1616, 1166.75, 0.06175844, 1171.338, 877.313, 0.08059182, 1390.113, 1942.041, 3127.123, 9533.895, 2157.635, 472.3779, 1940.308, 6283.449, 1605.687, 1259.53, 991.3434, 1150.466, 1516.174, 30.28708, 2663.341, 4390.129, 2269.482, 1490.563, 2362.769, 769.9175, 1454.227, 2178.343, 3651.493, 1002.2, 0.01044688, 1107.82, 5826.229, 1300.277, 0.009960155, 4457.343, 3240.407, 0.0004544929, 972.2984, 1414.308, 1302.436, 0.01936666
146, 164.2432, 0.06979476, 8.065165, 278.7498, 232.6912, 464.7877, 1007.888, 577.1581, 650.1256, 0.01204749, 319.4616, 457.5125, 680.2081, 288.4781, 122.6879, 1173.224, 0.1052482, 217.8286, 647.5715, 0.001498148, 120.9522, 392.3134, 787.0941, 294.757, 456.9274, 1158.17, 0.05914458, 1121.537, 891.8577, 0.07699674, 1333.461, 1924.704, 3188.781, 9428.978, 2207.514, 447.7544, 1928.646, 6273.393, 1537.385, 1197.675, 946.0009, 1097.639, 1451.827, 28.97465, 2628.701, 4444.046, 2279.024, 1421.569, 2439.205, 793.3856, 1471.752, 2086.667, 3649.021, 957.8078, 0.009985205, 1171.713, 5819.48, 1243.898, 0.009531814, 4273.999, 3144.648, 0.0004357936, 980.8626, 1510.67, 1312.874, 0.01839579
146.1, 157.1539, 0.06657542, 53.62318, 265.7832, 290.2381, 454.3823, 964.8716, 551.3983, 730.3067, 0.01153638, 305.3669, 438.0645, 756.4581, 330.6339, 117.1265, 1237.476, 0.1007047, 207.834, 617.5458, 0.001423113, 114.9924, 372.9461, 747.7135, 281.2858, 437.7723, 1104.763, 0.05664135, 1159.424, 854.3631, 0.07356203, 1339.12, 1946.366, 3057.297, 9403.033, 2125.839, 536.8361, 1846.659, 6216.585, 1471.988, 1138.858, 902.7323, 1047.237, 1440.155, 27.71908, 2518.944, 4762.986, 2184.969, 1390.006, 2361.159, 885.6119, 1423.096, 2173.161, 3581.501, 1027.072, 0.009543933, 1119.668, 5787.432, 1310.153, 0.009121893, 4428.918, 3008.575, 0.0004178636, 1029.308, 1445.241, 1255.52, 0.0174736
146.2, 150.3707, 0.06350458, 193.8345, 253.4199, 373.8351, 603.0197, 1119.818, 526.7882, 945.6927, 0.01104695, 443.7904, 419.4431, 856.5844, 410.4426, 111.8172, 1373.519, 0.09635735, 198.298, 588.9124, 364.0109, 453.8568, 414.2182, 851.3239, 268.4303, 419.4201, 1192.248, 0.05424407, 1318.048, 818.4449, 0.07028053, 1430.942, 1926.341, 3140.135, 9303.161, 2415.871, 702.7983, 1894.636, 6359.751, 1662.468, 1129.899, 981.3185, 1528.993, 1704.16, 26.51792, 2675.247, 4763.405, 2284.707, 1515.898, 2328.44, 927.1645, 1458.455, 2277.962, 3840.28, 981.5773, 0.009122162, 1309.146, 6085.071, 1399.281, 0.008729601, 4483.779, 3081.984, 0.0004006713, 982.9999, 1513.646, 1296.778, 0.01659763
146.3, 143.8802, 0.06057538, 311.1604, 241.6316, 605.6881, 626.6043, 1279.946, 503.2765, 1151.974, 386.2187, 481.0903, 428.3166, 927.9627, 424.0375, 106.7486, 1326.311, 0.09219768, 189.1995, 561.6066, 745.7941, 431.4934, 464.9734, 876.1977, 256.1623, 593.5984, 1326.838, 0.05194825, 1522.801, 934.3794, 0.06714541, 1653.432, 2068.832, 3010.656, 9560.224, 2616.614, 826.6147, 1875.43, 6610.896, 1702.845, 1439.791, 1116.962, 1770.24, 1879.735, 25.36882, 2563.546, 4810.614, 2321.425, 1445.732, 2293.03, 884.7409, 1722.228, 2394.376, 4011.674, 1069.377, 0.008719031, 1250.997, 6141.1, 1338.608, 0.00835418, 4655.007, 2948.623, 0.0003841864, 938.7752, 1723.849, 1452.369, 0.01576557
146.4, 137.6699, 0.05778129, 369.6523, 311.5991, 663.3952, 593.5425, 1359.91, 480.8142, 1238.67, 369.8333, 537.0839, 458.2424, 1127.047, 430.9951, 101.9098, 1467.345, 0.08821759, 180.5184, 535.5669, 1044.839, 410.2319, 442.0191, 832.359, 244.455, 568.7137, 1297.334, 0.04974959, 1458.057, 895.0972, 0.06415015, 1687.641, 1981.268, 2886.516, 9488.792, 2642.377, 783.5261, 2068.825, 6378.995, 1843.43, 1409.55, 1065.874, 1688.953, 2056.527, 24.2695, 2722.417, 4728.618, 2496.783, 1378.813, 2230.298, 844.2584, 1891.505, 2535.189, 4267.471, 1052.174, 0.008333715, 1195.431, 6359.009, 1280.567, 0.007994904, 4573.508, 2821.032, 0.0003683797, 896.5401, 1723.3, 1435.656, 0.01497523
146.5, 131.7276, 0.05511609, 354.2426, 297.1045, 634.6885, 648.6033, 1408.907, 459.3544, 1224.914, 792.066, 513.3876, 589.3065, 1463.46, 408.9007, 97.29029, 1426.574, 0.08440931, 172.2357, 510.7345, 1063.608, 390.0181, 482.7943, 790.7137, 233.2827, 544.8723, 1237.51, 0.04764399, 1396.065, 857.4665, 0.06128851, 1618.863, 1897.41, 2767.495, 9526.279, 2652.011, 998.4183, 1980.879, 6406.256, 1765.015, 1340.328, 1017.122, 1611.4, 2184.481, 23.21783, 2608.747, 4954.182, 2581.469, 1314.992, 2135.075, 805.6283, 1897.218, 2483.44, 4253.073, 1005.568, 0.007965427, 1142.332, 6212.771, 1225.042, 0.007651079, 4560.08, 2698.963, 0.0003532234, 856.2051, 1648.661, 1372.938, 0.01422451
146.6, 126.0419, 0.05257381, 339.4753, 283.2842, 607.2241, 662.5133, 1348.776, 438.8524, 1171.157, 758.4626, 490.7368, 564.2562, 1665.066, 407.5182, 92.88019, 1366.422, 0.08076543, 206.2124, 487.0536, 1010.337, 370.8003, 458.9603, 751.152, 222.6211, 522.0303, 1240.745, 0.04562751, 1336.71, 821.4178, 0.05855452, 1552.889, 1817.101, 2653.382, 9522.07, 2710.594, 946.3741, 1896.671, 6238.552, 1689.935, 1274.505, 970.6009, 1537.407, 2206.596, 22.21172, 2578.615, 4933.497, 2501.816, 1254.125, 2043.917, 890.2865, 1924.053, 2378.924, 4425.78, 961.026, 0.007613414, 1091.592, 6126.976, 1171.924, 0.00732204, 4673.939, 2582.176, 0.0003386906, 817.6848, 1768.133, 1312.96, 0.01351142
