 , C002, C005, C011, C015, C018, C019, C021, C022, C023, C024, C025, C029, C037, C038, C039, C041, C044, C045, C048, C050, C064, C068, C071, C076, C078, C080, C083, C085, C090, C094, C104, C106, C110, C113, C120, C121, C126, C130, C139
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
517.7, 1082.34, 355.9919, 613.959, 1352.818, 2401.841, 1319.496, 54.77102, 2.458818, 106.9024, 3230.47, 991.108, 276.9298, 1130.476, 278.0257, 1282.823, 1456.449, 1682.996, 1424.312, 3848.742, 0.0569375, 1024.826, 1238.392, 2330.245, 1213.152, 427.1014, 2894.419, 663.5017, 779.6613, 3701.02, 2505.593, 2223.926, 2877.341, 1272.727, 2217.727, 2626.477, 1112.806, 567.5251, 2028.335, 2386.595
517.8, 1034.686, 339.4386, 583.5149, 1341.523, 2451.208, 1316.259, 52.38805, 2.348249, 101.5169, 3333.541, 996.9269, 264.5283, 1146.57, 265.6314, 1271.427, 1483.795, 1731.397, 1384.978, 3714.555, 0.05443373, 1030.379, 1183.797, 2311.674, 1171.68, 404.7635, 2848.051, 633.6098, 953.5546, 3645.69, 2593.958, 2376.13, 2793.441, 1218.223, 2220.046, 2652.635, 1137.832, 541.545, 1938.097, 2383.092
517.9, 989.1307, 323.655, 554.5804, 1388.706, 2464.599, 1300.09, 50.10876, 2.242653, 96.4026, 3386.576, 1034.363, 252.6821, 1172.113, 253.7896, 1299.593, 1421.949, 1681.885, 1300.91, 3645.644, 0.05204006, 1089.003, 1131.608, 2289.332, 1241.135, 463.2028, 2862.999, 667.7693, 1044.71, 3613.835, 2738.532, 2487.498, 2868.536, 1166.053, 2259.219, 2620.282, 1205.05, 516.7543, 2067.225, 2355.294
518, 1041.16, 308.6054, 527.0807, 1443.066, 2380.655, 1243.366, 47.92863, 2.141805, 91.54599, 3276.592, 1117.664, 241.3664, 1219.289, 242.4757, 1449.054, 1458.337, 1666.738, 1329.767, 3642.09, 0.04975165, 1042.614, 1215.973, 2371.982, 1184.201, 438.9767, 2932.712, 679.6819, 1057.761, 3498.625, 2713.594, 2573.787, 2799.627, 1116.117, 2322.693, 2643.384, 1185.506, 493.0984, 2107.334, 2291.921
518.1, 995.3191, 294.2555, 500.9446, 1379.057, 2398.179, 1278.311, 45.84336, 2.045493, 86.93404, 3318.515, 1194.728, 230.5575, 1163.904, 231.6662, 1388.678, 1515.991, 1650.769, 1249.05, 3729.793, 0.04756388, 1096.25, 1162.367, 2270.07, 1166.883, 416.0176, 2932.712, 939.3306, 1126.979, 3546.31, 2778.607, 2625.704, 2850.867, 1068.32, 2220.981, 2749.634, 1190.276, 470.5254, 2121.052, 2276.377
518.2, 1041.442, 280.5729, 566.8774, 1347.365, 2366.136, 1222.537, 43.84881, 1.953511, 82.55444, 3237.679, 1143.65, 220.2326, 1171.797, 221.3386, 1330.817, 1452.803, 1595.816, 1312.066, 3709.403, 0.0454723, 1049.552, 1154.768, 2269.559, 1113.355, 422.4898, 2905.541, 897.0121, 1117.013, 3486.169, 2663.908, 2582.417, 2818.185, 1079.513, 2238.792, 2674.569, 1193.438, 448.9857, 2051.636, 2256.854
518.3, 995.5887, 267.5266, 538.7679, 1449.799, 2334.007, 1217.802, 41.94104, 1.865665, 78.39548, 3194.21, 1094.754, 210.3701, 1118.568, 211.4713, 1275.368, 1473.516, 1654.435, 1402.204, 3590.437, 0.04347271, 1106.649, 1187.807, 2246.185, 1120.774, 400.393, 2821.114, 856.6001, 1071.746, 3473.23, 2694.105, 2471.072, 2752.778, 1084.97, 2171.011, 2669.844, 1274.232, 428.4321, 2111.45, 2289.743
518.4, 951.7546, 255.0869, 512.0523, 1385.491, 2369.532, 1250.108, 40.11628, 1.78177, 74.44604, 3255.064, 1120.027, 200.9493, 1067.758, 202.044, 1369.811, 1451.947, 1584.855, 1357.953, 3623.632, 0.04156104, 1059.508, 1239.912, 2183.218, 1152.362, 423.0692, 2971.538, 818.0088, 1028.926, 3578.116, 2718.964, 2472.258, 2748.021, 1038.506, 2244.075, 2624.608, 1312.677, 492.6831, 2017.514, 2327.41
518.5, 909.8503, 243.2256, 530.0799, 1424.544, 2334.037, 1195.564, 38.3709, 1.701647, 70.69556, 3229.342, 1072.142, 191.9503, 1019.256, 193.0369, 1312.737, 1405.954, 1628.636, 1275.525, 3580.711, 0.03973343, 1014.375, 1232.549, 2174.113, 1099.499, 400.9422, 2889.404, 781.1561, 987.2291, 3457.421, 2606.727, 2450.984, 2728.066, 1038.253, 2171.367, 2641.021, 1281.702, 470.1291, 1981.971, 2259.011
518.6, 919.1169, 231.9158, 630.5037, 1361.357, 2234.676, 1143.401, 36.70147, 1.625127, 67.13403, 3181.077, 1064.421, 183.3544, 972.9566, 184.4314, 1355.646, 1401.826, 1560.141, 1245.128, 3501.35, 0.0379862, 1068.077, 1178.211, 2161.594, 1093.05, 379.9724, 2892.711, 745.9636, 947.2219, 3433.821, 2584.217, 2393.233, 2653.712, 1047.618, 2241.142, 2532.91, 1322.805, 448.6076, 1955.723, 2226.187
518.7, 878.6497, 221.132, 599.2393, 1300.972, 2222.711, 1093.513, 35.10466, 1.552049, 63.75193, 3097.887, 1018.913, 175.1434, 928.7606, 176.2094, 1299.162, 1418.016, 1494.526, 1169.549, 3450.448, 0.03631579, 1037.67, 1191.556, 2068.721, 1130.241, 375.5843, 2842.515, 712.3566, 1051.174, 3380.309, 2606.289, 2410.123, 2749.906, 1102.174, 2143.002, 2485.779, 1267.805, 428.0713, 1939.248, 2176.721
518.8, 839.9642, 210.8495, 569.5251, 1243.265, 2162.291, 1083.32, 33.57734, 1.482256, 60.5402, 3090.083, 985.035, 167.3, 1003.695, 168.3541, 1293.928, 1358.911, 1486.612, 1243.814, 3477.716, 0.03471884, 993.4678, 1139.025, 2082.315, 1125.574, 467.8864, 2727.111, 680.2637, 1008.575, 3397.708, 2540.864, 2306.206, 2821.352, 1162.572, 2172.428, 2414.114, 1248.064, 408.4751, 1922.751, 2228.378
518.9, 802.9819, 201.0452, 541.2843, 1188.119, 2070.241, 1114.656, 32.11646, 1.415602, 57.49028, 2963.268, 1059.759, 159.808, 958.1027, 160.8489, 1240.015, 1349.821, 1524.588, 1264.648, 3465.418, 0.03319212, 1024.362, 1121.454, 2062.227, 1128.251, 443.4153, 2766.205, 649.6166, 967.7032, 3336.302, 2557.819, 2317.801, 2706.756, 1170.822, 2077.297, 2503.341, 1196.172, 389.776, 2024.239, 2162.201
519, 767.6279, 191.6968, 514.4439, 1200.468, 2095.261, 1066.022, 30.71914, 1.351945, 54.59401, 2910.616, 1014.451, 152.6514, 944.6314, 153.6783, 1320.718, 1302.671, 1486.506, 1324.872, 3344.025, 0.03173253, 980.726, 1094.616, 2074.482, 1088.573, 420.2242, 2796.244, 620.3503, 970.645, 3340.286, 2452.234, 2332.055, 2746.852, 1120.682, 2055.349, 2484.951, 1146.437, 371.9329, 1934.183, 2118.511
519.1, 733.8304, 182.7831, 488.9344, 1147.22, 2081.935, 1051.792, 29.38261, 1.29115, 51.84365, 2977.911, 1041.087, 145.8154, 901.722, 146.8273, 1309.886, 1248.374, 1467.434, 1244.452, 3320.223, 0.03033712, 938.9491, 1171.137, 2017.324, 1135.124, 398.2459, 2764.586, 592.4024, 931.3098, 3378.991, 2468.844, 2275.189, 2635.281, 1119.686, 2093.879, 2465.028, 1145.754, 354.9066, 1904.924, 2163.189
519.2, 701.5211, 174.2839, 464.6898, 1159.648, 2055.887, 1005.901, 28.10424, 1.23309, 49.23185, 2924.394, 996.5771, 139.2854, 932.8395, 140.2818, 1350.028, 1302.223, 1464.504, 1262.612, 3367.712, 0.02900308, 959.6953, 1119.507, 1930.65, 1083.052, 377.4171, 2812.287, 565.7136, 942.1776, 3393.219, 2402.764, 2219.668, 2682.398, 1071.736, 2002.187, 2490.918, 1227.081, 396.1532, 1820.175, 2155.038
519.3, 745.6241, 166.1799, 441.6475, 1182.522, 2038.267, 1066.699, 26.88148, 1.17764, 46.75162, 2835.697, 960.1169, 133.0479, 900.4083, 134.028, 1308.795, 1247.945, 1402.911, 1329.264, 3363.695, 0.0277277, 918.8143, 1070.153, 1888.51, 1111.748, 357.6777, 2763.934, 540.2272, 961.0875, 3291.969, 2339.012, 2220.608, 2688.084, 1107.069, 1977.101, 2448.121, 1205.337, 378.0181, 1864.742, 2064.077
519.4, 712.7955, 158.4527, 419.7477, 1130.069, 2059.04, 1020.158, 25.71193, 1.124684, 44.39635, 2860.228, 955.0003, 127.0897, 867.6223, 128.0531, 1306.981, 1195.93, 1392.405, 1303.862, 3253.843, 0.0265084, 879.6747, 1022.975, 1908.22, 1124.986, 338.9707, 2753.555, 515.889, 922.1396, 3260.752, 2327.238, 2195.355, 2675.04, 1115.191, 1890.523, 2458.68, 1175.472, 360.7133, 1805.453, 2086.985
519.5, 681.4123, 151.0848, 398.9339, 1094.548, 2015.901, 975.6473, 24.59325, 1.074109, 42.15973, 2865.715, 959.676, 121.3984, 885.3266, 122.3445, 1318.835, 1229.503, 1345.286, 1224.718, 3300.709, 0.02534272, 890.9741, 977.8768, 1927.055, 1073.38, 321.2421, 2813.798, 492.6473, 926.4087, 3205.409, 2269.198, 2100.698, 2605.604, 1067.433, 1966.595, 2446.309, 1196.723, 385.6211, 1873.648, 1998.897
519.6, 651.4108, 144.0595, 379.1521, 1156.34, 1930.083, 933.0787, 23.52325, 1.025808, 40.03579, 2847.447, 918.6464, 115.9619, 845.1111, 116.8904, 1301.623, 1178.256, 1346.855, 1343.942, 3165.406, 0.0242283, 949.9487, 934.7667, 1982.89, 1123.291, 304.4407, 2713.212, 470.4527, 888.8662, 3235.672, 2250.595, 2106.251, 2720.236, 1077.621, 1934.668, 2437.315, 1146.965, 399.5085, 1790.291, 2096.59
519.7, 622.7302, 137.3608, 360.3513, 1105.049, 1908.758, 892.3674, 22.49981, 0.9796798, 38.01884, 2849.667, 948.6774, 110.7689, 908.6779, 111.6795, 1247.39, 1227.369, 1290.21, 1262.365, 3180.129, 0.02316288, 909.4828, 893.5571, 1897.695, 1071.762, 288.5181, 2846.777, 449.258, 852.8452, 3189.785, 2226.678, 2105.622, 2770.208, 1031.472, 1897.57, 2414.93, 1138.928, 394.7679, 1782.562, 2036.405
519.8, 595.3124, 130.9737, 342.4827, 1106.817, 1827.501, 853.4324, 21.52089, 0.9356255, 36.10352, 2792.794, 928.186, 105.8084, 867.4017, 106.7008, 1278.448, 1176.211, 1313.633, 1275.558, 3258.064, 0.02214432, 870.7407, 1046.369, 1873.361, 1133.069, 273.4282, 2863.674, 429.0181, 980.1874, 3108.984, 2134.762, 2075.029, 2785.737, 987.2999, 1814.475, 2390.329, 1260.084, 376.6963, 1839.163, 2067.469
519.9, 569.1017, 124.8835, 325.5002, 1146.948, 1919.649, 816.1962, 20.58456, 0.8935522, 34.28468, 2748.161, 915.4603, 101.07, 828.0004, 101.9441, 1317.678, 1222.311, 1258.386, 1198.131, 3196.162, 0.02117055, 833.6489, 1000.239, 1872.051, 1194.655, 259.1276, 2829.272, 409.6901, 1049.718, 3134.016, 2139.664, 2016.883, 2818.985, 1069.9, 1816.084, 2426.946, 1207.693, 418.2552, 1805.861, 1980.205
520, 603.2606, 119.0766, 309.3598, 1110.277, 1931.851, 780.5847, 19.68897, 0.8533709, 32.55747, 2717.136, 876.3211, 96.54391, 790.389, 97.39948, 1262.776, 1171.363, 1205.462, 1125.405, 3073.677, 0.02023959, 877.0605, 984.362, 1889.168, 1139.853, 245.5749, 2849.926, 391.2328, 1119.04, 3065.299, 2134.69, 2063.776, 2872.243, 1061.246, 1810.621, 2327.598, 1191.315, 482.1469, 1775.613, 2006.705
520.1, 616.8892, 113.5396, 294.0197, 1330.235, 1926.633, 746.5269, 18.83235, 0.8149965, 30.91727, 2751.122, 899.1539, 92.22046, 754.486, 93.05743, 1269.296, 1122.54, 1227.053, 1119.067, 3205.834, 0.01934958, 898.0873, 940.9659, 1854.958, 1087.564, 232.731, 2828.03, 373.6071, 1121.332, 2979.385, 2245.568, 2100.398, 2780.291, 1015.798, 1761.356, 2377.256, 1240.492, 460.0753, 1748.465, 1922.005
520.2, 615.939, 108.2602, 279.4403, 1530.974, 2011.669, 713.955, 18.01299, 0.7783477, 29.35971, 2750.344, 959.0949, 88.09062, 720.2139, 88.90895, 1257.78, 1217.274, 1329.412, 1175.892, 3114.957, 0.0184987, 901.3841, 931.7449, 1775.26, 1104.24, 220.5588, 2773.315, 356.7755, 1150.677, 2978.371, 2159.373, 2068.249, 2732.414, 972.2974, 1772.775, 2399.123, 1239.326, 516.214, 1758.588, 1929.554
520.3, 643.4318, 103.2262, 414.0382, 1701.75, 1926.031, 848.5813, 17.22928, 0.7433469, 27.88061, 2701.494, 930.3385, 84.14573, 687.4985, 84.9454, 1304.709, 1166.537, 1448.374, 1130.338, 3122.425, 0.01768524, 862.987, 921.3182, 1773.727, 1111.957, 209.0233, 2672.57, 340.7021, 1104.046, 3008.628, 2244.74, 2024.012, 2773.519, 930.6592, 1790.785, 2412.954, 1187.797, 492.5828, 1751.51, 1979.082
520.4, 713.096, 98.42626, 419.8258, 1688.881, 1910.869, 811.5568, 16.47968, 0.70992, 26.47603, 2690.291, 913.1305, 80.37749, 656.2693, 392.3496, 1344.224, 1284.568, 1487.755, 1126.227, 3178.511, 0.01690755, 826.2255, 1043.807, 1784.155, 1110.416, 198.0911, 2873.048, 325.3529, 1059.305, 3007.695, 2186.367, 2029.619, 2726.21, 973.8987, 1775.313, 2364.408, 1138.41, 470.0334, 1726.398, 1931.349
520.5, 681.6995, 93.84954, 422.4637, 1728.078, 1934.904, 864.598, 15.76268, 0.6779963, 25.14221, 2722.134, 874.0909, 76.77802, 626.4586, 517.4721, 1353.686, 1238.883, 1528.578, 1057.865, 3143.665, 0.01616406, 928.3401, 997.7905, 1724.812, 1072.526, 313.308, 2884.304, 310.6952, 1033.16, 3005.989, 2129.788, 2080.611, 2774.49, 976.9092, 1819.759, 2413.231, 1091.077, 484.3148, 1759.127, 1987.436
520.6, 721.1806, 89.48563, 466.2372, 1742.081, 1852.534, 826.8746, 15.07688, 0.6475081, 23.87559, 2706.179, 836.7204, 73.33972, 598.0021, 494.4033, 1382.511, 1187.245, 1464.291, 1100.023, 3116.736, 0.01545326, 969.0419, 1012.941, 1677.652, 1072.342, 296.9216, 2980.768, 296.6978, 991.2919, 2953.328, 2086.294, 2023.782, 2702.862, 1011.386, 1847.512, 2394.956, 1137.382, 462.1439, 1843.284, 2016.401
520.7, 752.8468, 85.32463, 582.7383, 1686.143, 1923.728, 790.7971, 14.42092, 0.6183909, 22.67277, 2665.388, 800.9476, 70.0554, 570.8381, 557.2871, 1324.907, 1347.864, 1402.707, 1073.689, 3039.927, 0.01477372, 927.7628, 968.2849, 1738.842, 1023.15, 369.4032, 2960.752, 283.331, 1052.262, 2988.453, 2000.173, 2027.061, 2689.115, 1011.792, 1881.527, 2371.094, 1140.464, 462.0056, 1761.278, 2002.089
520.8, 817.6578, 81.35712, 553.8423, 1682.373, 1841.834, 843.6249, 13.79349, 0.5905831, 21.53055, 2647.963, 910.8949, 402.3062, 544.9081, 567.2054, 1396.896, 1321.621, 1595.237, 1098.668, 3123.9, 0.01412406, 917.9054, 925.5977, 1706.649, 1051.642, 389.626, 2925.842, 270.5665, 1046.182, 2922.619, 1974.996, 2078.527, 2743.644, 1004.364, 1886.121, 2463.34, 1181.874, 440.8559, 1872.665, 1988.087
520.9, 891.9235, 77.57409, 526.3792, 1631.818, 1834.968, 842.1804, 13.19337, 0.5640257, 20.44588, 2673.493, 871.9509, 431.6731, 520.156, 554.7847, 1359.25, 1352.744, 1682.198, 1075.347, 3131.286, 0.01350297, 878.8045, 983.2148, 1721.184, 1003.4, 369.248, 3078.997, 258.377, 1009.672, 2984.552, 1993.904, 2038.121, 2788.002, 1037.859, 1861.118, 2362.503, 1132.734, 420.6745, 1821.717, 2053.763
521, 872.2365, 73.96697, 618.5098, 1631.544, 1917.663, 821.6494, 12.61935, 0.5386626, 19.41585, 2685.721, 834.6719, 447.847, 496.5282, 576.5629, 1408.987, 1365.104, 1666.138, 1091.473, 3074.761, 0.01290919, 841.3693, 958.4944, 1737.434, 957.3712, 349.9359, 3018.896, 246.7366, 1070.629, 2968.829, 1964.397, 2009.605, 2798.975, 993.4136, 1858.656, 2395.867, 1113.371, 508.3487, 1740.671, 2009.914
521.1, 842.2234, 70.52758, 587.8401, 1559.174, 1904.608, 889.0878, 12.07031, 0.5144399, 18.43771, 2628.526, 845.7858, 545.8389, 473.9737, 589.6578, 1350.28, 1308.205, 1711.142, 1104.283, 3115.321, 0.01234152, 805.5287, 1058.834, 1735.135, 975.6945, 350.7952, 3027.634, 235.6207, 1027.242, 2953.238, 1962.357, 1988.949, 2721.393, 977.6541, 1854.237, 2393.406, 1166.9, 485.0776, 1726.338, 2039.172
521.2, 851.4745, 67.24812, 558.6912, 1490.015, 1857.272, 850.2959, 11.54516, 0.4913066, 17.50884, 2641.688, 809.6254, 521.395, 452.4437, 597.3813, 1398.188, 1349.954, 1663.946, 1037.253, 3046.751, 0.01179881, 840.3658, 1012.155, 1680.289, 1018.547, 332.4481, 2918.091, 225.0056, 985.6132, 2952.793, 1946.232, 1943.766, 2795.414, 981.9189, 1818.033, 2365.39, 1164.231, 488.3132, 1679.021, 1953.102
521.3, 813.9855, 64.12115, 530.9876, 1539.419, 1860.834, 813.1965, 11.04285, 0.4692135, 16.62677, 2583.79, 775.011, 498.0458, 529.8822, 570.7502, 1378.507, 1293.686, 1634.997, 1206.198, 3077.091, 0.01127997, 849.7101, 967.5334, 1608.095, 1024.057, 383.3187, 2985.097, 214.8687, 1002.651, 2881.006, 1916.577, 1859.956, 2793.852, 1009.218, 1738.421, 2268.562, 1115.825, 465.9593, 1726.562, 1991.608
521.4, 778.147, 61.13958, 504.6578, 1508.247, 1829.405, 777.7158, 10.5624, 0.4481138, 15.78914, 2509.438, 741.8765, 475.7422, 558.188, 545.3063, 1343.2, 1239.764, 1631.791, 1132.982, 2967.153, 0.01078395, 871.3873, 983.2849, 1675.46, 977.0801, 363.2707, 2981.038, 205.1885, 1014.895, 2951.694, 1837.462, 1923.506, 2769.501, 977.7222, 1832.51, 2355.756, 1095.41, 480.4607, 1732.299, 1907.546
521.5, 743.8864, 58.29665, 479.6335, 1458.443, 1809.869, 743.7832, 10.10285, 0.427963, 14.99371, 2538.747, 756.9599, 454.4374, 585.5116, 520.9966, 1398.687, 1188.089, 1590.173, 1141.676, 2955.353, 0.01030974, 834.2679, 969.6184, 1603.474, 1062.799, 344.2711, 2939.405, 195.9444, 973.7662, 2896.029, 1845.14, 1840.57, 2857.253, 1002.791, 1752.265, 2259.323, 1129.946, 458.4662, 1734.851, 1870.04
521.6, 711.1343, 234.9965, 455.8502, 1408.709, 1732.822, 711.3311, 9.663301, 0.4087183, 14.23835, 2467.309, 751.7558, 434.0867, 558.915, 544.461, 1340.409, 1184.23, 1552.34, 1262.451, 2964.624, 0.009856375, 826.3301, 1010.263, 1598.281, 1014.045, 326.2653, 2969.447, 187.1168, 965.3188, 2899.766, 1794.109, 1809.509, 2741.198, 959.8474, 1729.873, 2225.119, 1103.982, 437.4786, 1680.792, 1966.54
521.7, 679.8242, 224.0694, 433.2462, 1353.991, 1772.887, 680.2949, 9.242872, 0.3903391, 13.52104, 2555.392, 719.6155, 414.6474, 533.5266, 520.189, 1284.56, 1134.87, 1487.053, 1185.82, 2960.268, 0.009422951, 791.1302, 1005.602, 1601.059, 967.5276, 343.7376, 2911.829, 178.6868, 970.8311, 2884.076, 1844.698, 1826.504, 2788.382, 918.7423, 1782.055, 2172.806, 1154.339, 417.4518, 1634.647, 1925.608
521.8, 649.8926, 213.6504, 411.763, 1358.911, 1735.082, 650.6129, 8.840734, 0.3727863, 12.83988, 2450.52, 732.0652, 396.0786, 509.2914, 551.6935, 1275.562, 1131.266, 1518.217, 1223.061, 2901.401, 0.009008586, 804.6591, 961.2694, 1585.373, 1044.069, 325.7597, 2952.627, 170.6367, 952.4884, 2860.725, 1772.734, 1747.751, 2907.225, 879.3976, 1704.019, 2194.66, 1134.124, 398.3417, 1613.64, 1872.387
521.9, 621.2789, 203.7159, 391.3451, 1431.307, 1661.219, 622.2259, 8.456093, 0.3560228, 12.19302, 2434.974, 764.2587, 378.3413, 507.9053, 527.0992, 1311.415, 1084.114, 1541.814, 1148.821, 2923.3, 0.008612443, 770.3823, 961.6376, 1517.257, 1008.982, 308.722, 2928.121, 162.9492, 913.8891, 2812.27, 1756.203, 1806.798, 2827.74, 841.7378, 1758.84, 2268.401, 1132.357, 424.95, 1621.384, 1841.087
522, 593.9249, 194.2433, 371.9396, 1396.182, 1649.387, 667.8944, 8.088186, 0.3400131, 11.57876, 2437.053, 838.3498, 361.3983, 548.8857, 579.9467, 1256.774, 1038.927, 1505.872, 1190.296, 2920.47, 0.00823372, 749.5054, 919.2433, 1556.559, 1066.02, 292.5755, 2827.381, 155.608, 999.614, 2800.632, 1755.723, 1778.352, 2885.776, 894.9886, 1721.181, 2175.544, 1085.276, 445.9753, 1666.622, 1816.293
522.1, 567.7754, 185.2112, 353.4964, 1467.645, 1740.29, 659.0363, 7.736287, 0.3247234, 10.99544, 2406.784, 904.4748, 345.2141, 523.9529, 554.0928, 1226.994, 1087.508, 1589.33, 1164.652, 2871.776, 0.00787165, 746.0654, 878.7181, 1489.682, 1087.438, 441.7629, 2865.56, 148.5976, 959.8991, 2734.678, 1815.59, 1904.332, 2768.563, 910.6914, 1769.038, 2228.485, 1137.013, 425.5595, 1592.476, 1804.757
522.2, 656.9344, 176.599, 335.9677, 1531.736, 1720.2, 732.608, 7.399697, 0.3101212, 10.4415, 2468.497, 865.8052, 329.7547, 581.8541, 529.3914, 1233.089, 1090.458, 1626.606, 1206.093, 2894.685, 0.007525503, 814.95, 886.4217, 1495.067, 1037.553, 418.6582, 2920.008, 141.903, 984.6794, 2735.76, 1751.22, 1934.132, 2797.355, 871.6915, 1691.572, 2280.885, 1182.972, 456.6183, 1588.872, 1819.825
522.3, 628.0106, 168.3873, 319.3083, 1749.738, 1705.698, 700.6434, 7.077752, 0.2961757, 9.915478, 2377.091, 875.8278, 314.9875, 555.4237, 505.7913, 1253.119, 1135.569, 1604.745, 1176.772, 2919.388, 0.007194576, 813.8907, 886.2552, 1526.578, 1080.205, 504.8173, 2801.458, 135.5101, 954.9724, 2818.657, 1709.989, 1942.383, 2829.476, 868.8665, 1749.377, 2358.791, 1133.786, 447.0518, 1620.536, 1875.299
522.4, 648.9533, 160.5575, 303.4749, 1685.747, 1633.086, 670.0735, 6.769814, 0.2828572, 9.415952, 2399.306, 864.4848, 300.8817, 626.4074, 526.6345, 1291.1, 1124.053, 1649.041, 1147.337, 2972.92, 0.006878202, 779.2206, 985.7717, 1471.957, 1030.653, 501.3532, 2809.603, 129.4051, 961.9153, 2846.675, 1739.458, 1916.371, 2725.173, 860.3151, 1672.771, 2380.11, 1086.645, 457.1533, 1628.51, 1796.146
522.5, 658.9567, 153.0917, 288.4266, 1681.205, 1685.146, 702.0102, 6.475274, 0.2701377, 8.94159, 2375.437, 852.0911, 421.5746, 597.9532, 503.1572, 1255.898, 1123.008, 1591.411, 1077.693, 2885.121, 0.00657574, 746.0275, 942.3135, 1506.733, 983.3738, 475.1318, 2881.581, 123.5752, 928.4462, 2887.273, 1732.929, 1900.88, 2731.673, 875.9738, 1755.015, 2282.68, 1119.273, 436.2258, 1639.726, 1862.708
522.6, 629.9439, 145.9731, 432.0177, 1744.601, 1660.869, 671.3807, 6.193548, 0.2579901, 8.491127, 2412.923, 823.3273, 402.6955, 570.7915, 523.8713, 1303.55, 1076.2, 1560.1, 1012.277, 2889.292, 0.006286579, 735.6302, 900.7712, 1474.015, 1067.31, 570.7508, 2869.593, 118.0079, 959.7558, 2801.584, 1711.314, 1941.692, 2777.394, 838.4606, 1678.163, 2309.287, 1072.736, 416.2563, 1651.948, 1784.086
522.7, 657.9514, 139.1855, 510.0441, 1760.198, 1590.165, 699.058, 5.92408, 0.2463888, 8.063357, 2437.354, 803.0726, 384.6619, 544.8636, 500.5172, 1256.612, 1065.757, 1550.31, 1167.562, 2897.76, 0.006010133, 792.3541, 861.0604, 1433.039, 1018.349, 540.8998, 2869.25, 112.6914, 1010.956, 2822.683, 1776.197, 1857.972, 2796.994, 890.7032, 1686.409, 2345.639, 1194.436, 397.201, 1677.734, 1795.386
522.8, 643.3724, 132.7135, 484.7528, 1812.53, 1667.588, 697.3773, 5.666336, 0.2353092, 7.657138, 2367.052, 885.9879, 367.4359, 520.1135, 478.2043, 1220.287, 1074.703, 1583.957, 1132.297, 2834.259, 0.005745843, 758.6014, 823.1002, 1472.188, 971.6348, 512.61, 2829.952, 107.6145, 1030.258, 2889.418, 1716.877, 1877.481, 2764.029, 925.4089, 1680.507, 2249.62, 1144.774, 468.4259, 1622.638, 1855.407
522.9, 672.5618, 126.5425, 460.7156, 1732.132, 1679.592, 666.95, 5.419806, 0.2247278, 7.271383, 2378.849, 907.7953, 417.0496, 568.29, 456.886, 1316.229, 1029.908, 1529.759, 1063.567, 2927.7, 0.005493176, 760.1817, 786.8134, 1424.078, 964.0401, 485.7999, 2790.258, 102.7663, 988.5073, 2918.989, 1841.213, 1871.828, 2743.316, 885.7787, 1696.688, 2309.062, 1153.479, 446.9824, 1590.814, 1806.152
523, 642.95, 120.6584, 437.8703, 1756.946, 1608.091, 637.8502, 5.184001, 0.2146222, 6.905062, 2359.802, 868.9838, 451.0191, 592.5906, 436.5181, 1282.246, 1077.266, 1545.09, 1150.749, 2807.687, 0.005251619, 727.7995, 752.1264, 1362.892, 954.9025, 505.3747, 2834.83, 98.13647, 978.3857, 2881.256, 1765.208, 1791.12, 2632.808, 924.1825, 1671.833, 2255.723, 1132.113, 426.5205, 1699.308, 1825.315
523.1, 614.642, 115.0479, 416.1579, 1770.318, 1602.024, 711.6367, 4.958457, 0.2049711, 6.557196, 2355.956, 916.4874, 430.8215, 565.6725, 508.9318, 1294.606, 1151, 1526.166, 1080.898, 2741.829, 0.005020685, 764.083, 718.9686, 1493.813, 968.442, 478.9429, 2902.669, 93.71526, 1026.244, 2853.642, 1887.403, 1855.381, 2676.226, 884.6048, 1659.084, 2338.101, 1164.249, 452.8027, 1623.708, 1866.153
523.2, 587.5803, 212.5777, 395.522, 1705.479, 1616.338, 732.1604, 4.742724, 237.2888, 6.226855, 2295.124, 948.7352, 411.5283, 562.0759, 486.2437, 1240.665, 1156.042, 1612.105, 1118.975, 2795.196, 0.004799905, 792.3277, 687.2725, 1429.632, 924.0167, 562.3137, 2818.197, 89.49322, 1003.925, 2845.517, 1924.822, 1775.382, 2629.768, 862.5239, 1649.958, 2351.567, 1262.84, 432.0743, 1629.321, 1865.627
523.3, 561.71, 215.3654, 375.9095, 1685.234, 1547.53, 700.2154, 4.536378, 226.6184, 5.913156, 2370.841, 908.1733, 426.1883, 560.8023, 464.567, 1250.491, 1107.857, 1849.434, 1145.734, 2730.373, 0.004588834, 766.0563, 758.941, 1395.998, 962.0791, 532.904, 2798.783, 85.46139, 1080.394, 2831.513, 2092.305, 1793.406, 2559.922, 913.6495, 1661.803, 2280.504, 1293.22, 465.4363, 1603.675, 1878.78
