 , C000, C001, C002, C003, C006, C009, C011, C016, C019, C021, C022, C025, C027, C032, C033, C034, C035, C039, C042, C043, C044, C046, C047, C056, C063, C065, C067, C081
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
271.8, 349.0078, 237.5462, 1324.974, 207.7483, 132.9987, 244.9398, 31.76926, 9.624359, 121.4737, 181.3471, 888.6506, 1235.79, 700.9018, 1013.496, 297.7428, 243.6984, 2632.688, 1199.036, 680.9966, 621.1955, 562.5269, 361.1754, 926.6506, 1873.947, 1758.438, 858.424, 1235.24, 1042.405
271.9, 329.2066, 222.7953, 1269.308, 196.9459, 124.5231, 234.5941, 30.33694, 9.189883, 116.4744, 173.7115, 850.5928, 1183.125, 672.022, 970.4503, 285.4177, 232.1067, 2637.302, 1156.155, 716.0457, 591.6281, 533.8156, 339.2565, 887.2707, 1795.944, 1678.836, 820.1272, 1193.601, 991.109
272, 310.529, 208.9605, 1276.708, 186.7053, 116.5875, 224.6853, 28.9692, 8.775021, 111.681, 166.3975, 814.165, 1132.704, 644.3321, 929.233, 273.6028, 221.0664, 2626.369, 1189.77, 677.9984, 563.4681, 527.1452, 318.6677, 849.5643, 1846.724, 1602.838, 783.5389, 1287.803, 942.3376
272.1, 292.9109, 195.9847, 1223.071, 176.9971, 109.1578, 215.1951, 27.66313, 8.378886, 107.0847, 159.3914, 779.2972, 1114.586, 617.7831, 889.7662, 262.2769, 210.5512, 2514.541, 1170.829, 641.9728, 536.6484, 583.2174, 299.3285, 813.4604, 1796.297, 1530.28, 826.2195, 1304.37, 895.9661
272.2, 276.2925, 183.8147, 1198.897, 167.7937, 102.2014, 206.1058, 26.41594, 8.000635, 102.6777, 152.6803, 745.9227, 1092.832, 592.3281, 851.9758, 251.4199, 200.5362, 2493.717, 1123.415, 607.8615, 511.1053, 553.45, 281.1629, 778.8907, 1806.161, 1461.006, 789.3594, 1267.855, 851.8766
272.3, 260.6169, 172.4005, 1174.126, 159.0689, 95.68842, 197.4003, 25.22498, 7.63946, 98.452, 146.2518, 784.9512, 1046.26, 567.9219, 815.7903, 241.0124, 190.9976, 2429.706, 1077.921, 575.5626, 486.7779, 561.0364, 264.0997, 834.4925, 1730.98, 1483.518, 754.1438, 1196.821, 809.9567
272.4, 245.8307, 161.695, 1157.873, 150.7978, 89.59047, 189.0626, 24.08772, 7.294589, 94.40022, 140.0939, 751.3346, 1001.672, 544.5214, 781.1418, 259.371, 181.9127, 2396.881, 1037.769, 544.98, 463.6085, 618.2548, 248.0721, 920.3162, 1658.929, 1520.352, 720.4992, 1182.577, 906.8631
272.5, 231.8834, 151.6543, 1143.644, 142.9567, 83.88112, 181.077, 23.00172, 6.965286, 90.5152, 134.1954, 719.1577, 979.8686, 522.0851, 747.9648, 248.6343, 173.2599, 2346.304, 995.7435, 594.5572, 441.5419, 586.699, 233.0171, 931.9697, 1589.877, 1500.229, 736.4271, 1197.861, 973.009
272.6, 218.7274, 154.722, 1095.597, 135.5233, 78.53561, 173.4287, 21.96469, 6.65085, 86.79005, 128.5451, 688.3587, 1029.293, 500.5732, 716.197, 238.342, 165.0187, 2334.644, 1072.74, 635.2498, 420.5256, 634.633, 218.8758, 892.3638, 1731.023, 1432.316, 791.5695, 1130.749, 925.1283
272.7, 206.3178, 145.1143, 1171.683, 227.5334, 73.53075, 166.1035, 20.97442, 6.350608, 83.21822, 123.1328, 697.5925, 985.4282, 479.9477, 803.908, 235.6403, 157.1695, 2274.749, 1029.298, 601.4957, 481.9413, 602.2413, 205.5927, 928.5519, 1681.463, 1459.806, 756.2552, 1067.397, 879.6037
272.8, 194.6123, 136.1032, 1122.458, 215.7023, 68.84485, 159.0876, 20.02879, 6.06392, 95.11116, 117.9484, 685.2818, 943.4329, 460.172, 814.8431, 293.6137, 149.6936, 2177.892, 987.6157, 569.535, 459.002, 740.2037, 193.1157, 894.0067, 1611.473, 1470.72, 722.5164, 1007.594, 836.3193
272.9, 183.5709, 127.6517, 1226.39, 204.4863, 64.45756, 152.3681, 19.12579, 5.790174, 93.79942, 112.9822, 664.723, 903.2272, 441.2112, 780.2348, 281.4595, 142.5733, 2252.44, 970.8555, 539.2726, 491.1326, 702.4238, 181.396, 856.0141, 1632.103, 1459.436, 690.2828, 951.1416, 885.0945
273, 173.1559, 119.7249, 1174.866, 193.8536, 60.34986, 145.9324, 18.26351, 5.528787, 89.93912, 108.2252, 810.2663, 864.7349, 423.0316, 789.0863, 269.8085, 135.7917, 2156.533, 1008.608, 510.6183, 467.7559, 693.3646, 170.3874, 849.864, 1703.536, 1448.48, 736.4135, 897.8522, 942.1804
273.1, 163.3318, 112.2904, 1125.507, 183.7737, 56.50393, 139.7686, 17.4401, 5.279199, 86.23769, 103.6684, 843.0707, 827.8831, 405.6011, 816.5552, 312.2738, 129.3327, 2149.247, 967.7635, 483.4865, 445.4919, 657.9753, 160.047, 1011.501, 1632.627, 1446.149, 741.8545, 847.5484, 895.8167
273.2, 173.8483, 130.3027, 1172.29, 174.218, 52.90309, 167.5367, 16.65381, 5.040878, 158.0356, 99.30349, 822.8403, 792.6017, 388.8888, 781.8741, 398.5111, 177.0959, 2144.08, 928.5727, 505.4982, 424.2875, 624.3922, 150.3341, 968.5154, 1756.266, 1422.955, 708.7582, 800.063, 851.7345
273.3, 163.985, 128.0401, 1123.04, 165.1591, 128.1548, 170.1014, 15.90298, 4.813315, 151.5316, 95.12237, 796.7338, 813.1903, 372.8651, 770.9322, 382.0147, 168.6722, 2125.638, 890.969, 478.6385, 468.4316, 592.5233, 141.2106, 1119.917, 1774.731, 1585.568, 718.4276, 876.1978, 936.659
273.4, 177.0541, 120.0892, 1133.246, 156.5713, 162.1575, 162.9167, 15.186, 4.596026, 145.2953, 91.11729, 819.5557, 778.5351, 505.802, 875.6138, 366.2011, 207.7868, 2132.939, 1017.686, 453.2059, 446.1354, 562.2809, 250.7728, 1101.483, 1899.703, 1513.791, 736.6838, 933.6511, 993.8801
273.5, 167.0088, 112.6321, 1085.636, 148.43, 165.2571, 192.4459, 14.50134, 4.388546, 145.8598, 87.28084, 888.3023, 745.3568, 604.8061, 838.4244, 351.0422, 197.9033, 2086.189, 976.4739, 581.7623, 517.4822, 565.3555, 235.5539, 1054.673, 1820.629, 1540.19, 913.9888, 967.0595, 944.9723
273.6, 157.5335, 105.638, 1040.026, 140.7121, 154.7258, 184.3174, 13.84754, 4.190432, 139.857, 83.60593, 920.5871, 761.084, 579.8858, 924.9501, 336.5107, 188.4899, 2121.373, 936.9304, 566.2202, 492.8513, 595.326, 221.2587, 1046.138, 1828.357, 1594.471, 873.2131, 912.8782, 1006.485
273.7, 148.5958, 181.3116, 1097.551, 133.3954, 222.4534, 176.5323, 13.22323, 4.001262, 134.1012, 80.08574, 881.1617, 728.6494, 555.9923, 885.6653, 341.4309, 179.5242, 2100.604, 955.7756, 536.1339, 469.3928, 564.9406, 207.831, 1001.681, 1752.252, 1522.292, 923.0797, 861.7325, 991.8231
273.8, 140.1651, 218.553, 1051.44, 126.4592, 259.83, 240.7923, 12.62706, 3.820631, 128.5822, 76.71377, 868.2162, 744.4721, 533.0833, 848.0491, 327.2973, 170.9851, 2077.503, 917.0703, 507.6463, 447.0509, 536.106, 195.2182, 1053.813, 1780.456, 1547.795, 881.8984, 813.4524, 943.0165
273.9, 142.1611, 204.9816, 1007.267, 119.8837, 310.9152, 230.6218, 12.05777, 3.648155, 123.2905, 73.48377, 871.7357, 712.7454, 511.1183, 812.0304, 313.7487, 162.8521, 2003.213, 879.9324, 480.6724, 425.7724, 561.9756, 183.3708, 1175.666, 1765.042, 1477.728, 842.5543, 767.8773, 896.6116
274, 134.0955, 192.2529, 1119.513, 113.65, 291.1015, 220.8808, 11.51415, 3.483465, 118.2165, 70.38978, 834.4024, 682.3708, 490.0583, 777.5416, 352.7422, 155.1059, 2033.839, 844.2984, 455.1318, 405.5067, 533.2924, 172.2424, 1196.959, 1691.573, 1464.182, 804.9655, 799.5632, 977.9849
274.1, 146.1315, 180.3147, 1072.479, 145.756, 272.5504, 211.5513, 10.99503, 3.32621, 124.8609, 67.42606, 798.668, 725.5825, 469.866, 744.5175, 338.1403, 147.7282, 1947.24, 822.1074, 473.6075, 386.2055, 589.9439, 161.7894, 1232.693, 1667.074, 1479.681, 769.0536, 817.03, 993.0623
274.2, 137.8407, 169.1177, 1055.745, 152.9715, 281.8165, 202.6158, 10.49932, 3.176054, 119.7223, 64.58712, 764.4639, 694.6608, 450.5057, 712.8961, 324.1429, 140.7014, 1864.328, 879.2565, 466.1367, 367.8231, 584.3882, 151.9707, 1180.307, 1735.182, 1451.346, 734.7439, 805.996, 1016.804
274.3, 130.0203, 158.6161, 1011.391, 145.0174, 263.8571, 194.0578, 10.02596, 3.032676, 114.7951, 61.86771, 731.7246, 665.0569, 431.9432, 682.6177, 310.725, 134.0089, 1871.83, 843.65, 441.3685, 350.3156, 589.3317, 142.748, 1160.938, 1781.936, 1456.263, 701.9648, 760.8386, 1101.079
274.4, 122.6435, 148.7665, 1011.456, 137.4769, 247.0422, 185.8612, 9.573943, 2.895771, 130.8979, 59.26281, 700.3875, 636.7146, 414.1455, 653.6254, 297.8625, 127.6346, 1858.659, 903.5377, 417.9163, 333.6415, 636.3656, 134.0849, 1111.602, 1707.764, 1390.34, 670.6481, 718.2112, 1046.896
274.5, 115.6853, 139.5286, 1003.409, 178.1679, 231.2989, 178.0109, 9.142303, 2.765046, 125.5108, 56.76757, 793.9721, 609.5801, 397.0811, 625.8644, 285.5324, 121.5636, 1807.603, 866.9478, 430.57, 317.761, 603.8855, 125.9476, 1064.362, 1726.211, 1486.383, 640.7285, 810.9874, 995.3792
274.6, 109.1218, 130.8644, 1039.622, 168.9036, 270.0641, 170.4921, 8.730123, 2.640222, 120.3454, 54.3774, 759.9691, 583.6021, 380.7199, 599.2825, 273.7127, 115.7814, 1815.883, 831.8397, 474.7267, 302.6363, 573.0632, 118.3041, 1099.14, 1714.136, 1445.689, 612.1437, 765.5504, 946.3976
274.7, 102.9307, 122.7381, 1040.605, 160.1211, 252.8537, 163.2909, 8.336526, 2.521034, 115.3926, 52.08787, 727.4224, 558.7311, 365.0328, 573.8295, 262.3823, 110.2741, 1761.836, 806.0239, 449.502, 288.2316, 644.8007, 231.0583, 1052.429, 1761.38, 1380.245, 584.8342, 722.659, 899.8264
274.8, 97.09091, 124.0482, 996.8866, 151.7952, 236.74, 164.3396, 7.960675, 2.407226, 110.6436, 49.89474, 804.3288, 534.92, 349.992, 549.4576, 251.521, 105.0289, 1775.566, 872.301, 425.6176, 340.8788, 611.8901, 217.0359, 1085.097, 1755.701, 1317.763, 558.743, 682.1707, 1055.031
274.9, 91.58241, 116.3453, 955.0051, 143.9023, 239.7666, 175.1481, 110.1371, 2.298555, 106.0901, 47.79395, 769.8823, 560.0126, 425.7446, 526.1208, 299.5514, 100.0331, 1699.964, 836.9761, 403.0023, 324.6539, 580.6592, 203.8644, 1090.414, 1822.438, 1401.421, 711.673, 643.9509, 1050.71
275, 86.38644, 109.1206, 914.8831, 136.4197, 224.487, 167.7503, 105.1716, 2.194791, 101.724, 45.7816, 736.9109, 536.1469, 408.2023, 503.7753, 287.1514, 95.27498, 1712.095, 803.0818, 381.5887, 309.2011, 551.0223, 191.4923, 1044.075, 1746.58, 1337.981, 679.9232, 607.8724, 999.006
275.1, 81.48527, 137.549, 992.6403, 129.3263, 210.181, 205.1858, 100.4299, 2.095711, 97.53754, 43.85399, 705.3517, 548.1198, 391.3828, 482.3788, 300.2609, 119.3296, 1658.747, 770.56, 400.0448, 344.1167, 522.8981, 179.8711, 1064.276, 1695.332, 1277.412, 649.5898, 573.8152, 949.8459
275.2, 76.86217, 129.0076, 973.849, 122.6017, 253.4045, 196.5192, 95.90208, 2.001103, 93.5234, 42.00754, 675.144, 524.7609, 375.2563, 461.891, 297.0869, 113.6536, 1665.122, 739.3552, 378.7883, 327.7376, 496.2094, 168.9551, 1019.047, 1650.951, 1300.716, 620.6097, 541.6662, 983.2918
275.3, 94.30836, 120.9967, 965.1714, 116.2267, 237.2558, 188.2187, 91.57834, 1.910767, 89.67445, 40.23883, 678.7262, 530.8657, 359.7943, 520.7334, 289.7026, 108.2476, 1685.378, 709.4141, 358.6613, 334.3506, 470.8829, 158.7016, 1058.571, 1582.231, 1451.185, 726.1901, 601.891, 934.9051
275.4, 88.95773, 113.4832, 924.6223, 110.1832, 222.1361, 222.7658, 149.3972, 1.824508, 85.98392, 38.5446, 863.7591, 543.0252, 344.9695, 525.8546, 277.7103, 103.0988, 1613.616, 832.7413, 339.6038, 333.8718, 446.849, 149.0703, 1013.585, 1626.4, 1385.492, 693.7926, 568.1689, 943.3974
275.5, 213.7946, 122.918, 924.0344, 191.4357, 207.98, 251.2137, 142.6617, 1.742144, 82.44526, 36.9217, 939.9364, 547.9222, 384.2274, 771.8295, 332.1857, 98.19481, 1686.618, 876.0027, 517.2986, 317.9803, 424.0419, 140.0236, 970.5106, 1826.8, 1378.283, 725.8157, 622.1314, 1015.42
275.6, 362.9464, 170.8871, 1039.79, 181.4815, 292.3401, 321.7428, 256.6857, 1.663498, 79.05224, 138.7525, 899.6823, 932.7532, 930.3473, 1169.897, 318.4348, 173.4833, 1886.145, 912.6976, 638.4324, 449.8858, 402.3988, 131.5258, 1133.872, 1975.608, 1684.588, 972.4811, 639.7647, 1456.597
275.7, 342.3545, 214.0367, 996.106, 297.131, 334.3495, 367.7874, 332.4625, 1.588402, 75.79885, 230.5111, 861.1522, 1215.08, 892.0134, 1162.775, 305.2531, 526.063, 1864.527, 1150.329, 833.5049, 834.3627, 381.8604, 123.5438, 1215.799, 2034.097, 1991.509, 929.0959, 603.9207, 1384.919
275.8, 322.9308, 268.0491, 977.6178, 381.5951, 313.0423, 488.0357, 317.4734, 1.516696, 72.67936, 359.3582, 824.2721, 1269.333, 855.2591, 1218.585, 406.1638, 530.9053, 1987.979, 1154.77, 789.2164, 1077.311, 362.3702, 116.0462, 1168.662, 1949.429, 1901.356, 904.5134, 643.3922, 1316.769
275.9, 304.6092, 251.4041, 1001.986, 467.8706, 293.093, 467.4221, 303.1602, 1.448227, 69.68825, 526.0035, 788.9715, 1465.979, 820.0192, 1166.828, 389.3506, 649.6027, 2040.589, 1130.524, 747.2812, 1426.851, 343.8748, 109.0036, 1118.998, 2251.969, 2211.467, 952.4515, 607.3449, 1251.972
276, 287.3271, 235.7928, 959.89, 443.5426, 274.415, 447.6793, 289.4922, 1.382849, 66.82024, 503.8564, 755.1827, 1580.325, 786.2313, 1117.271, 449.304, 857.8331, 2055.151, 1084.742, 707.5743, 1676.199, 326.3235, 102.3884, 1071.443, 2203.667, 2111.357, 909.9599, 573.3173, 1190.364
276.1, 271.0254, 221.1508, 919.5628, 420.4796, 256.9273, 454.5044, 276.4405, 1.320423, 64.07026, 482.6418, 722.8409, 1512.977, 753.8356, 1069.817, 430.7049, 863.6561, 2121.721, 1040.814, 669.9772, 1855.099, 309.6679, 96.17469, 1025.91, 2250.165, 2015.78, 983.5057, 581.8753, 1131.787
276.2, 255.6487, 207.4181, 880.9298, 398.6158, 240.554, 435.3072, 263.9772, 1.260814, 61.43346, 462.3204, 691.8843, 1448.499, 722.7747, 1024.38, 412.8758, 822.5757, 2233.098, 1011.635, 634.3778, 2023.373, 293.8625, 90.33806, 982.3121, 2240.513, 1924.528, 939.6286, 561.9556, 1076.093
276.3, 241.1443, 194.5381, 843.9199, 377.8888, 225.2242, 416.9207, 252.0758, 1.203897, 58.90517, 442.8547, 662.2534, 1386.77, 692.9936, 980.8719, 395.7848, 783.4494, 2138.015, 970.6674, 600.67, 1984.797, 278.8637, 84.85564, 940.5668, 2147.252, 1837.408, 897.709, 721.8765, 1023.14
276.4, 227.4629, 182.458, 839.0719, 358.2396, 210.8713, 399.3109, 240.711, 1.149549, 56.48094, 424.2085, 633.8914, 1327.671, 664.4396, 939.212, 379.4012, 746.1841, 2074.853, 931.359, 568.7532, 1890.326, 264.6305, 79.70593, 900.5955, 2057.874, 1754.231, 857.6595, 681.432, 1115.274
276.5, 214.5577, 171.1279, 803.8206, 339.6121, 197.4331, 382.4449, 229.8586, 1.097654, 54.15647, 406.3474, 606.7441, 1271.09, 637.0622, 899.3214, 363.6958, 710.6914, 2016.528, 893.6425, 538.5324, 1800.351, 410.9285, 74.86875, 862.3228, 2074.997, 1674.82, 868.6365, 871.1577, 1154.111
276.6, 202.3846, 160.5015, 770.0502, 321.9532, 184.8512, 366.2913, 219.4954, 1.048103, 51.92767, 389.2384, 580.7595, 1216.921, 610.8128, 861.1251, 348.6405, 676.8869, 1930.666, 857.4533, 509.9174, 1791.573, 439.953, 70.32513, 893.5161, 2005.069, 1599.003, 829.884, 857.7535, 1221.734
276.7, 190.9023, 150.5349, 737.6985, 305.2125, 173.0712, 350.82, 209.5995, 1.000788, 49.79059, 372.8497, 555.8876, 1165.06, 585.645, 824.5511, 334.2085, 644.6904, 1909.074, 831.8855, 482.8228, 1706.298, 506.0966, 66.05724, 855.5443, 1921.609, 1526.619, 792.8605, 1060.204, 1436.283
276.8, 180.0713, 141.1871, 706.7061, 289.3423, 162.0418, 336.0022, 200.1497, 0.9556088, 47.74147, 357.1511, 532.0809, 1115.41, 561.5142, 789.5305, 386.1555, 614.0253, 1827.787, 798.1973, 457.1679, 1679.985, 503.1138, 62.04837, 819.1862, 1873.752, 1457.511, 757.4886, 1000.805, 1829.099
276.9, 169.8549, 132.4199, 761.7621, 321.0763, 151.7153, 321.8102, 191.126, 0.9124694, 45.77667, 342.1134, 509.2938, 1067.875, 538.3777, 755.9973, 370.1705, 584.8188, 1749.961, 785.911, 432.8762, 1676.624, 477.4348, 58.28279, 910.0969, 1795.758, 1391.532, 723.6948, 944.7327, 1921.467
277, 160.2181, 124.1971, 729.7587, 347.2156, 142.047, 308.2177, 182.5091, 0.8712775, 43.89274, 327.7089, 487.4826, 1022.366, 516.1945, 723.8882, 354.8472, 557.0015, 1776.005, 754.0846, 409.8752, 1596.821, 546.5749, 54.74573, 921.8969, 1764.352, 1328.539, 691.4087, 891.8023, 2105.261
277.1, 151.1281, 116.4849, 773.468, 329.1613, 132.9947, 295.1992, 174.2807, 0.8319451, 42.08634, 313.9109, 466.6055, 978.7964, 494.9253, 693.143, 378.8716, 530.5074, 1700.384, 723.547, 388.0964, 1520.816, 518.6777, 51.42333, 928.7017, 1778.029, 1268.398, 660.5629, 841.8375, 2371.902
277.2, 142.5537, 109.2515, 753.9656, 335.8329, 124.5193, 282.7307, 166.4233, 0.7943882, 40.35428, 300.6938, 446.6224, 937.0836, 474.5325, 811.525, 363.1881, 505.2735, 1693.443, 694.2461, 367.4748, 1605.301, 571.7973, 48.30256, 889.2346, 1740.016, 1286.956, 761.9483, 794.672, 2523.373
277.3, 134.4659, 102.4674, 808.6117, 318.3705, 116.584, 270.7888, 158.9201, 0.7585269, 38.69351, 288.0333, 427.4952, 897.1485, 454.9799, 970.9836, 398.5274, 481.2398, 1670.045, 666.1317, 347.9489, 1528.893, 542.6128, 45.37119, 851.4448, 1667.589, 1421.607, 750.8271, 750.149, 2531.245
277.4, 126.8369, 110.6103, 798.9835, 301.8161, 202.5169, 259.3513, 151.7552, 0.7242844, 37.10108, 275.9058, 491.5475, 858.9153, 436.2331, 929.7437, 382.0303, 458.3493, 1643.723, 639.1559, 329.4606, 1592.083, 564.189, 42.61771, 815.2609, 1721.436, 1499.989, 717.3305, 708.1206, 2516.802
277.5, 119.6407, 103.7418, 840.8298, 286.1225, 384.5739, 574.7112, 144.9133, 219.5737, 35.57419, 264.2889, 568.7125, 822.3115, 418.2586, 890.2552, 574.366, 436.5477, 1677.133, 613.2725, 311.9547, 1543.853, 535.3928, 40.03133, 780.6147, 1813.37, 1663.695, 831.1648, 668.4468, 2433.038
277.6, 112.8529, 97.29974, 901.7812, 327.8259, 401.0123, 687.8779, 138.3799, 209.6614, 34.11014, 253.1612, 696.6336, 787.2675, 401.0247, 852.444, 641.2043, 415.783, 1655.013, 588.4373, 295.3789, 1531.73, 635.2543, 37.60191, 747.4409, 1768.565, 1881.733, 794.0841, 630.9959, 2352.612
277.7, 106.4501, 91.25775, 945.4382, 381.1903, 375.4569, 671.1281, 132.1411, 200.1966, 32.70634, 242.5019, 741.3688, 753.717, 384.501, 816.2387, 614.6616, 396.006, 1691.271, 564.6078, 279.6839, 1458.824, 614.5654, 35.31993, 715.6768, 1694.949, 2005.528, 931.9933, 595.6432, 2273.824
277.8, 100.4106, 85.59095, 905.7181, 365.6623, 351.5301, 705.8784, 126.1835, 191.159, 31.36032, 232.2915, 863.0242, 721.5964, 368.6581, 781.5711, 589.2175, 377.1697, 1619.258, 541.7433, 264.8228, 1429.643, 648.1621, 33.17645, 779.3521, 1782.947, 1987.176, 948.3624, 562.2712, 2339.362
277.9, 94.71378, 80.27604, 867.6668, 423.1742, 329.1281, 695.8278, 156.4707, 182.5294, 30.06969, 222.511, 826.064, 690.8445, 353.468, 748.3759, 564.8268, 587.2949, 1653.812, 525.6077, 250.7514, 1469.561, 615.0799, 31.16304, 746.2319, 2071.501, 2032.114, 1123.89, 530.7689, 2347.487
278, 89.34015, 75.29117, 902.3474, 401.1703, 399.1566, 666.4376, 181.5751, 174.2895, 28.83217, 213.1423, 790.6866, 661.4033, 338.9038, 716.5906, 541.4457, 1084.49, 1844.62, 682.2645, 237.4277, 1399.614, 583.6862, 29.27182, 714.5192, 2065.011, 1940.124, 1073.75, 501.0316, 2271.83
278.1, 84.27139, 70.61584, 864.4377, 380.3105, 373.7195, 638.2888, 173.3888, 166.4214, 27.64559, 204.168, 756.8243, 633.2167, 324.9397, 686.1553, 519.0324, 1148.211, 1921.077, 654.6354, 224.8119, 1372.742, 553.8949, 27.49538, 843.4451, 2020.075, 1852.297, 1025.847, 472.9604, 2209.381
278.2, 79.49022, 66.23083, 862.6044, 360.5354, 349.9034, 611.3289, 165.5716, 158.9086, 26.50784, 195.5717, 837.9791, 606.2313, 311.5509, 657.0127, 497.547, 1165.996, 1839.279, 683.694, 212.8665, 1307.402, 555.7524, 98.72926, 855.4921, 2004.473, 1768.446, 1002.017, 446.4619, 2120.722
278.3, 74.98031, 62.11811, 826.3643, 341.7885, 389.219, 616.881, 275.4225, 151.735, 25.41691, 187.3372, 802.0915, 580.3959, 298.7139, 629.1078, 476.9509, 1233.225, 1919.25, 656.007, 201.5558, 1306.244, 610.8007, 142.5508, 819.1362, 2015.039, 1914.038, 1063.012, 421.4481, 2096.852
278.4, 70.72626, 58.26079, 791.6469, 384.454, 364.4152, 668.7188, 263.0051, 144.8851, 24.37088, 179.4495, 817.571, 555.6615, 286.4057, 602.3881, 457.2075, 1348.187, 2229.591, 629.4412, 190.8461, 1324.692, 624.3983, 133.8997, 784.3254, 2060.762, 1920.647, 1051.557, 397.8357, 2085.896
278.5, 66.71358, 54.64299, 758.3879, 494.8138, 341.192, 640.4736, 251.1475, 138.3445, 23.3679, 171.8938, 827.172, 531.9812, 274.6047, 576.8033, 438.2813, 1501.021, 2562.239, 603.9512, 180.7054, 1285.025, 592.529, 223.328, 755.994, 2071.571, 1833.702, 1038.265, 375.5462, 2012.226
278.6, 62.92855, 51.24984, 804.8329, 469.0848, 319.4488, 649.8319, 239.8246, 132.0992, 22.4062, 164.6563, 791.7472, 509.3101, 263.29, 552.3051, 420.1385, 1472.814, 2865.128, 579.4935, 171.1036, 1223.861, 656.0944, 209.7747, 723.8665, 2138.191, 1750.693, 1131.679, 354.5056, 1913.206
278.7, 59.35827, 48.06739, 771.02, 532.0732, 299.0912, 622.3845, 229.0121, 126.1358, 21.48407, 157.7236, 757.8395, 487.6051, 252.4414, 528.8474, 402.7468, 1466.012, 3233.054, 556.0262, 162.012, 1165.608, 622.6074, 197.0439, 693.1042, 2101.151, 1671.442, 1118.273, 334.6438, 2032.604
278.8, 55.99055, 45.08257, 738.6277, 748.9901, 280.031, 596.0963, 218.6871, 120.4416, 20.5999, 151.0827, 725.3839, 466.8252, 242.0399, 506.386, 386.075, 1464.221, 3498.12, 533.5092, 153.4034, 1110.128, 590.8295, 185.0858, 663.6494, 2050.024, 1718.164, 1068.383, 315.8947, 1932.581
278.9, 52.8139, 42.28309, 707.5962, 710.0446, 262.1854, 581.8869, 208.8276, 115.0045, 19.75211, 144.7215, 694.3183, 446.9308, 232.0669, 484.8786, 370.0934, 1431.626, 3713.615, 511.9041, 145.2523, 1144.041, 560.6735, 173.8533, 635.4462, 2018.253, 1744.841, 1139.968, 298.1962, 1892.511
279, 49.81748, 39.65746, 677.8684, 673.1242, 245.4771, 607.8672, 199.4127, 109.8128, 18.93922, 138.628, 664.5831, 427.8842, 222.5049, 464.2847, 354.7733, 1363.529, 3942.531, 491.1739, 137.5343, 1200.284, 672.2712, 163.3025, 784.0905, 2077.561, 1665.855, 1111.907, 281.4892, 1865.852
279.1, 46.99107, 37.19486, 689.5699, 798.136, 229.8335, 582.1923, 190.4222, 104.8555, 18.15978, 132.7912, 636.1214, 409.6494, 213.3368, 444.5654, 340.0874, 1405.462, 4168.686, 471.2832, 130.2264, 1143.153, 637.9585, 153.3921, 750.7689, 1991.083, 1590.444, 1062.302, 265.7183, 1774.035
279.2, 44.325, 34.88518, 729.9411, 835.5167, 215.1868, 557.6018, 181.837, 100.1219, 17.41241, 127.2001, 608.8786, 392.1916, 204.5466, 555.5936, 326.0094, 1351.06, 4087.494, 452.198, 123.3068, 1088.742, 605.3971, 144.083, 768.6049, 1965.896, 1539.143, 1014.91, 250.8309, 1879.788
279.3, 41.8102, 32.71893, 745.7917, 792.072, 201.4736, 548.6053, 173.6389, 95.60208, 16.69581, 121.8444, 754.2455, 375.4778, 196.1185, 531.9963, 312.5142, 1290.213, 4088.488, 443.2193, 116.7548, 1036.92, 629.9333, 135.3389, 735.9415, 1884.066, 1551.866, 1022.713, 236.7777, 1860.66
279.4, 39.43808, 32.01069, 714.4592, 750.8864, 188.6342, 587.4688, 165.8104, 91.28628, 16.00869, 116.7142, 721.9439, 359.4763, 188.0376, 727.5339, 299.5776, 1228.843, 3995.519, 425.2706, 110.551, 987.5656, 710.1804, 184.187, 711.6782, 1823.354, 1519.552, 977.0871, 353.3488, 1769.099
279.5, 37.20055, 30.02294, 684.4431, 756.1426, 176.6131, 562.6554, 158.3349, 87.16531, 15.34986, 111.8, 874.5688, 344.1567, 180.2898, 696.6338, 287.1765, 1326.149, 3984.54, 408.0488, 104.6769, 1039.244, 673.9328, 173.0091, 681.434, 1804.402, 1628.375, 973.8578, 359.5886, 1682.043
279.6, 35.08996, 28.15861, 679.5847, 815.6087, 165.358, 538.8901, 151.1964, 83.23037, 14.71814, 107.0927, 837.1142, 329.49, 172.8611, 667.0461, 275.2888, 1492.194, 3884.939, 391.5243, 99.11486, 1098.723, 639.5353, 162.5096, 876.9871, 1997.398, 1554.661, 1040.035, 441.859, 1762.928
279.7, 33.09911, 50.97364, 693.9501, 808.4167, 154.8202, 516.1285, 144.3797, 79.47307, 14.11241, 102.5836, 801.2636, 315.4484, 165.7386, 638.7151, 263.8932, 1657.204, 3886.531, 375.6691, 93.84837, 1121.08, 606.8934, 152.6472, 839.7177, 1955.469, 1653.985, 1021.789, 442.8531, 1745.048
279.8, 31.22122, 47.80835, 664.7956, 766.3813, 202.2202, 530.6474, 137.8704, 75.88538, 13.53162, 98.26439, 766.9484, 302.0051, 158.9096, 611.5873, 252.9693, 1766.335, 3853.924, 403.015, 88.86172, 1085.576, 611.1658, 143.3834, 804.0322, 1874.074, 1605.343, 1018.603, 438.2289, 1744.758
