 , C000, C001, C003, C004, C005, C007, C008, C009, C010, C012, C013, C014, C015, C016, C017, C018, C019, C020, C021, C022, C023, C025, C026, C028, C031, C032, C033, C035, C036, C037, C038, C039, C040, C041, C043, C044, C048, C049, C051, C054, C055, C056, C059, C060, C062, C067, C072, C079, C085, C090, C097, C111
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
4.5, 3.814697e-06, 268.2325, 715.4414, 1112.899, 0, 1947.174, 1195.107, 1004.977, 0, 1837.779, 199.1184, 1264.236, 1394.234, 564.755, 750.4648, 288.3607, 1804.15, 313.5185, 203.7261, 2052.39, 5.093277, 620.0825, 1376.56, 921.5554, -7.629395e-06, 1691.82, 504.4944, 0, 1571.576, 353.6647, 800.6619, 792.0042, 2504.385, 516.0688, 2844.421, 1175.77, 90.64388, 998.196, 292.6922, 628.8823, 893.1718, 2130.803, 2657.872, 1062.696, 712.0182, 717.1818, 1738.048, 801.9299, 2485.396, 302.5504, 2461.819, 65.66695
4.6, 3.814697e-06, 256.8026, 717.8818, 1066.022, 0, 1917.408, 1193.122, 998.8657, 0, 1754.485, 187.7236, 1224.182, 1400.032, 539.4545, 719.1469, 274.34, 1789.752, 300.2288, 195.0354, 1979.816, 4.88485, 652.3312, 1307.896, 918.5874, -3.814697e-06, 1615.65, 591.7552, 0, 1546.915, 454.3816, 762.1165, 758.943, 2475.158, 494.4814, 2827.11, 1140.102, 86.40981, 1074.937, 318.4564, 601.2637, 855.6554, 2099.376, 2573.354, 1070.066, 678.2756, 685.0073, 1690.694, 767.7408, 2393.195, 288.337, 2353.969, 62.8179
4.7, 3.814697e-06, 245.8597, 724.6532, 1037.182, 0, 1959.214, 1165.271, 982.2818, 0, 1674.967, 176.981, 1277.097, 1401.623, 515.2874, 689.136, 261.001, 1697.781, 287.5024, 186.7154, 1896.879, 4.684956, 619.6098, 1242.657, 891.8983, -3.814697e-06, 1607.504, 675.2697, 0, 1472.241, 433.7925, 725.4268, 815.7184, 2577.558, 473.7971, 2932.84, 1091.878, 82.37353, 1030.617, 338.0522, 574.8582, 819.715, 2022.672, 2586.589, 1023.777, 646.132, 654.2762, 1748.96, 802.0989, 2489.546, 274.7913, 2250.844, 60.09246
4.8, 3.814697e-06, 235.3832, 706.0696, 1047.406, 0, 2012.341, 1102.889, 929.0206, 0, 1644.58, 166.8531, 1223.597, 1343.259, 492.2029, 660.3774, 248.3106, 1610.536, 275.3155, 178.7504, 2004.795, 4.493237, 588.5298, 1322.788, 866.3755, -3.814697e-06, 1535.13, 687.8646, 0, 1488.249, 414.1364, 730.4318, 830.4734, 2519.699, 453.9779, 2884.204, 1099.074, 78.52578, 1028.53, 323.956, 549.6122, 785.2841, 2154.218, 2583.375, 979.4897, 615.5116, 624.9238, 1674.478, 795.3927, 2454.499, 261.882, 2152.236, 57.48527
4.9, 3.814697e-06, 225.3531, 808.6113, 1029.694, 0, 1984.526, 1043.847, 920.5388, 0, 1687.597, 157.3048, 1237.511, 1287.324, 470.1527, 632.819, 236.2373, 1608.044, 263.6451, 171.1251, 1920.811, 4.309364, 559.0088, 1365.792, 830.9295, -7.629395e-06, 1528.582, 662.0906, 0, 1532.39, 395.3708, 695.2673, 888.1351, 2408.459, 434.9878, 2752.88, 1152.765, 74.85776, 986.1241, 310.4476, 525.4749, 752.2994, 2128.094, 2636.968, 937.1184, 677.062, 596.8882, 1603.169, 817.245, 2484.756, 249.5791, 2259.949, 54.99119
5, 3.814697e-06, 215.7503, 853.4805, 1231.346, 0, 1975.912, 1043.318, 870.6254, 0, 1611.11, 148.3029, 1191.107, 1348.506, 449.0902, 653.3948, 296.4272, 1687.302, 252.4695, 163.8251, 1903.741, 4.133018, 530.9686, 1368.901, 796.9338, -7.629395e-06, 1522.88, 632.6761, 0, 1458.417, 377.4557, 727.5237, 851.0611, 2440.063, 416.7921, 2741.345, 1117.943, 71.36108, 983.136, 297.5024, 502.3977, 812.8088, 2041.602, 2522.873, 987.1484, 769.6735, 667.513, 1601.666, 841.3588, 2412.706, 237.8542, 2160.943, 52.60532
5.1, 3.814697e-06, 206.5568, 811.8963, 1179.479, 0, 1934.927, 1037.606, 992.2109, 0, 1538.09, 139.8161, 1139.742, 1309.093, 428.9714, 713.7142, 317.4734, 1600.595, 316.9052, 156.8366, 1896.52, 3.963886, 504.335, 1300.619, 858.4407, -7.629395e-06, 1608.694, 621.8267, 0, 1492.357, 360.3523, 746.2292, 877.3636, 2495.304, 472.7312, 2903.169, 1115.756, 68.02773, 942.6013, 345.7926, 480.334, 874.0092, 2126.592, 2549.135, 1009.451, 832.9805, 769.3117, 1701.627, 805.4886, 2383.421, 226.6802, 2066.274, 50.32296
5.2, 3.814697e-06, 197.755, 807.8252, 1154.215, 0, 1925.462, 982.0583, 938.4113, 0, 1502.126, 131.8151, 1090.591, 1271.218, 409.7538, 683.93, 302.0372, 1518.344, 382.71, 150.1461, 1851.958, 3.801678, 605.8007, 1304.549, 823.3194, -3.814697e-06, 1570.703, 594.2009, 0, 1486.577, 344.0239, 728.8947, 868.0183, 2385.142, 527.1097, 2823.311, 1068.562, 64.8501, 903.7379, 331.3736, 539.7767, 873.1273, 2061.247, 2587.014, 1029.29, 876.266, 964.6897, 1629.162, 771.1478, 2434.541, 216.0311, 1975.753, 48.13962
5.3, 2.861023e-06, 189.3283, 768.4655, 1186.901, 0, 1948.397, 1151.45, 887.5288, 0, 1434.045, 124.2718, 1148.398, 1218.284, 391.3972, 655.3887, 287.3515, 1542.26, 366.4873, 143.7411, 1957.706, 3.646107, 575.4134, 1334.705, 882.3671, -3.814697e-06, 1568.892, 567.8025, 0, 1484.209, 328.4353, 746.8455, 839.528, 2326.053, 505.0605, 2762.216, 1023.364, 285.5003, 986.31, 479.311, 638.0139, 928.7217, 1999.743, 2582.915, 984.764, 834.7395, 921.4114, 1559.782, 738.2711, 2470.542, 205.8822, 2029.619, 46.05101
5.4, 2.861023e-06, 295.1223, 780.8474, 1137.213, 0, 1862.856, 1089.807, 860.9583, 0, 1409.664, 117.1603, 1098.874, 1167.553, 373.863, 628.0385, 273.3799, 1508.786, 350.9523, 137.6093, 1875.695, 3.496902, 546.5503, 1268.129, 846.2669, -3.814697e-06, 1522.756, 542.5769, 0, 1432.464, 313.5532, 725.0983, 830.2765, 2449.706, 483.9336, 2822.321, 1114.507, 272.1644, 945.6444, 459.3246, 609.9943, 985.6232, 2051.303, 2559.157, 942.1647, 795.181, 880.0747, 1675.854, 706.7959, 2562.453, 196.2102, 2006.252, 44.05302
5.5, 2.861023e-06, 282.5466, 742.802, 1127.726, 0, 1815.967, 1031.465, 825.1041, 0, 1387.309, 110.4557, 1051.486, 1118.935, 357.1142, 601.8297, 260.0876, 1513.771, 336.0758, 131.739, 1797.119, 3.353802, 519.1351, 1344.109, 811.6437, -3.814697e-06, 1585.871, 560.2966, 0, 1512.662, 299.3453, 725.4393, 888.102, 2469.9, 463.6904, 2726.552, 1067.366, 259.4513, 985.5071, 494.2438, 583.2053, 1024.343, 1967.932, 2448.429, 901.4081, 757.4973, 924.9302, 1624.366, 797.166, 2533.737, 186.9925, 1982.021, 42.14172
5.6, 2.861023e-06, 270.5067, 706.6104, 1080.224, 0, 1851.911, 1019.09, 851.2056, 0, 1347.499, 104.1348, 1061.149, 1072.342, 341.1158, 576.7145, 247.4417, 1435.982, 321.8299, 282.8218, 1721.835, 3.21656, 493.0949, 1277.063, 778.437, -3.814697e-06, 1594.37, 535.4044, 0, 1459.499, 285.7813, 720.5688, 876.5447, 2521.298, 444.294, 2839.236, 1022.219, 247.3321, 958.8732, 552.4888, 557.5928, 981.3168, 1914.506, 2417.618, 945.8336, 826.5039, 966.6659, 1590.675, 763.1801, 2457.797, 178.2079, 2009.169, 40.31334
5.7, 2.861023e-06, 258.9799, 672.1821, 1177.398, 0, 1842.391, 1057.142, 939.2845, 0, 1432.752, 98.17557, 1052.907, 1027.688, 325.8341, 552.6475, 333.5602, 1387.889, 308.1878, 270.757, 1681.884, 3.08493, 468.361, 1213.362, 746.5888, -3.814697e-06, 1522.587, 531.1893, 0, 1463.786, 370.6601, 706.8424, 874.0385, 2414.6, 425.709, 2856.674, 1054.524, 235.779, 919.3388, 555.3464, 619.6963, 940.0981, 1922.832, 2554.182, 1007.9, 787.3358, 923.299, 1562.452, 730.643, 2521.742, 169.8359, 2021.117, 38.56429
5.8, 3.814697e-06, 277.0962, 714.6574, 1127.804, 0, 1807.42, 1216.239, 888.3547, 0, 1367.815, 92.55739, 1007.501, 984.8944, 311.237, 529.5848, 317.3419, 1429.189, 295.1241, 259.2068, 1757.735, 2.958693, 444.8677, 1152.839, 774.4744, -5.722046e-06, 1551.157, 507.5903, 0, 1393.125, 353.8646, 681.798, 920.0801, 2567.973, 407.9014, 2873.165, 1009.92, 224.7655, 892.5795, 532.1895, 592.4812, 1005.557, 1844.682, 2618.25, 964.3002, 863.2728, 881.8776, 1594.297, 699.4932, 2507.413, 161.8573, 2067.672, 36.89111
5.9, 3.814697e-06, 265.2886, 679.8371, 1080.299, 0, 1765.71, 1151.128, 883.9747, 0, 1305.822, 87.26072, 964.0532, 992.7228, 297.2939, 541.1786, 301.912, 1463.753, 282.614, 290.8008, 1717.367, 2.83762, 422.5529, 1095.334, 868.7027, -5.722046e-06, 1529.468, 485.0397, 0, 1430.295, 337.8302, 659.1298, 974.4202, 2681.644, 390.8387, 2782.799, 967.2027, 214.2665, 855.7784, 509.998, 606.5008, 963.3205, 1769.708, 2568.437, 922.5861, 822.3621, 975.628, 1571.105, 806.9566, 2521.337, 154.2534, 1977.09, 35.29054
6, 3.814697e-06, 253.9841, 746.9872, 1034.795, 0, 1867.619, 1098.1, 939.0924, 0, 1319.698, 82.26715, 922.4791, 964.509, 283.9754, 568.527, 287.2325, 1407.685, 270.6343, 278.3956, 1645.424, 2.721498, 401.3575, 1040.698, 833.1615, -5.722046e-06, 1532.026, 511.9632, 0, 1483.754, 322.5223, 663.6348, 940.4138, 2603.593, 453.8696, 2656.093, 1000.241, 204.2579, 907.1606, 611.0009, 579.8652, 1041.15, 1745.997, 2767.665, 984.7073, 863.3383, 985.8771, 1569.858, 822.8904, 2527.595, 147.0068, 1990.548, 33.75941
6.1, 2.861023e-06, 253.1885, 710.5917, 991.2076, 0, 1785.625, 1136.854, 888.173, 0, 1259.885, 77.55934, 882.6979, 924.3459, 271.2535, 641.611, 273.2666, 1452.073, 306.7164, 266.5196, 1576.495, 2.61013, 497.9141, 1135.438, 803.3008, -5.722046e-06, 1463.05, 489.2183, 0, 1487.911, 343.2004, 631.6862, 969.1056, 2577.893, 434.884, 2658.244, 957.9327, 194.7168, 869.7584, 585.5231, 582.0654, 997.4184, 1829.344, 2700.305, 942.1104, 822.4245, 983.1731, 1568.21, 787.8077, 2621.975, 140.1007, 1985.891, 32.29471
6.2, 3.814697e-06, 270.9397, 698.4352, 949.4562, 0, 1816.875, 1153.489, 840.0145, 0, 1275.452, 73.12096, 844.6323, 885.8553, 259.1016, 646.4225, 259.9799, 1377.454, 293.715, 255.1502, 1601.737, 2.503319, 472.9384, 1152.74, 816.7169, -5.722046e-06, 1517.986, 545.0651, 0, 1467.669, 345.683, 693.3669, 969.7537, 2548.349, 416.6926, 2654.842, 949.9481, 185.6214, 924.0446, 631.5611, 610.0016, 955.5234, 1836.4, 2690.678, 979.1996, 886.1116, 939.0656, 1579.312, 812.2507, 2580.555, 133.5189, 2004.51, 30.89355
6.3, 2.861023e-06, 259.3944, 745.9946, 909.4634, 0, 1769.302, 1113.741, 852.619, 0, 1266.084, 68.93654, 808.2083, 848.9675, 247.494, 652.52, 247.3391, 1430.033, 304.9765, 312.3132, 1682.146, 2.400881, 449.2156, 1095.24, 874.3563, -7.629395e-06, 1598.491, 575.916, 0, 1446.06, 330.0193, 745.1255, 1005.635, 2742.333, 406.5181, 2624.719, 909.7673, 255.3966, 905.4605, 605.2261, 650.7386, 956.2278, 1761.763, 2699.786, 936.841, 844.1185, 1011.537, 1656.386, 923.7866, 2614.564, 127.2464, 2083.72, 316.4126
6.4, 1.907349e-06, 273.3614, 709.6474, 890.0774, 0, 1720.751, 1106.644, 806.3883, 0, 1208.702, 64.99159, 773.3549, 813.6157, 339.0986, 625.2894, 235.313, 1356.547, 292.0488, 410.794, 1678.925, 2.302631, 426.6826, 1040.609, 838.5838, -7.629395e-06, 1560.871, 677.2698, 0, 1376.254, 368.9775, 709.2537, 992.0917, 2682.762, 399.6302, 2656.24, 1014.972, 243.4668, 941.0798, 579.9891, 658.48, 1021.207, 1713.479, 2732.967, 959.1313, 804.1156, 966.1572, 1585.847, 927.1055, 2623.5, 121.2686, 2109.984, 571.6561
6.5, 2.384186e-06, 302.9297, 675.0712, 852.5858, 0, 1645.205, 1110.631, 762.6644, 0, 1153.92, 61.27239, 875.7755, 863.4791, 323.9073, 599.1953, 383.3588, 1286.837, 279.6692, 907.8902, 1683.474, 2.208403, 405.28, 1028.889, 804.2749, -7.629395e-06, 1594.967, 700.7106, 0, 1342.354, 352.2583, 675.1088, 950.6781, 2577.964, 382.9134, 2682.653, 972.0409, 232.0943, 1022.82, 555.8046, 701.5125, 978.3124, 1713.069, 2734.468, 990.4646, 766.0084, 922.813, 1518.312, 887.5797, 2585.492, 115.5715, 2082.874, 771.2153
6.6, 2.384186e-06, 290.0213, 642.1796, 816.6733, 0, 1608.704, 1134.73, 721.3112, 0, 1101.621, 57.76603, 838.0084, 827.5229, 309.3965, 574.1901, 364.7191, 1220.709, 267.8143, 1058.825, 1684.647, 2.118032, 384.9509, 977.5672, 771.3697, -7.629395e-06, 1682.219, 770.7085, 0, 1452.726, 386.2662, 701.9694, 910.9933, 2616.156, 367.3706, 2710.008, 1018.338, 221.2529, 980.649, 532.6284, 670.7042, 937.2199, 1675.632, 2696.899, 1031.582, 729.707, 881.4135, 1557.77, 849.7391, 2517.951, 110.1421, 2073.996, 942.6614
6.7, 2.384186e-06, 277.663, 610.8907, 782.2736, 0, 1581.274, 1073.983, 806.1942, 0, 1051.692, 54.46033, 801.8699, 888.4659, 387.3219, 574.5652, 346.9858, 1230.345, 256.4619, 1122.415, 1649.031, 2.031361, 365.6415, 928.8052, 854.0007, -7.629395e-06, 1606.481, 753.7178, 0, 1404.67, 402.2608, 668.1752, 1058.222, 2543.032, 352.0033, 2586.616, 1027.697, 274.28, 946.0484, 510.4187, 641.249, 897.8534, 1664.01, 2827.535, 986.9576, 695.126, 1025.737, 1533.092, 947.1544, 2434.071, 104.9678, 2082.51, 1060.584
6.8, 1.907349e-06, 265.8312, 581.1262, 749.3228, 0, 1607.669, 1172.082, 762.4808, 0, 1004.026, 51.34379, 807.2317, 923.5485, 369.9702, 550.5878, 387.103, 1167.12, 245.5908, 1074.534, 1762.539, 1.948235, 347.3007, 1066.538, 924.1377, -7.629395e-06, 1652.074, 794.9581, 0, 1458.094, 597.1122, 636.0079, 1024.564, 2682.285, 337.2788, 2591.481, 1005.964, 261.4681, 907.0428, 564.8201, 613.0875, 860.1405, 1655.899, 2783.948, 944.2634, 737.4531, 1107.526, 1492.811, 906.7738, 2531.633, 100.0366, 2182.112, 1014.569
6.9, 2.384186e-06, 254.5036, 552.8119, 717.76, 0, 1551.124, 1135.723, 721.1376, 0, 958.5208, 48.4056, 865.0026, 914.6984, 353.3959, 527.6111, 368.2813, 1107.145, 235.1804, 1051.225, 1704.938, 1.868507, 329.8799, 1013.338, 914.1873, -7.629395e-06, 1577.693, 770.6013, 0, 1387.707, 570.0557, 605.3893, 1010.324, 2563.868, 323.1703, 2547.434, 963.4137, 249.2547, 869.6454, 541.2681, 586.1626, 824.0116, 1588.598, 2860.34, 926.2063, 702.5051, 1057.84, 1557.218, 934.4388, 2616.205, 95.33701, 2178.299, 970.5503
7, 2.384186e-06, 243.6588, 630.1588, 728.4994, 0, 1539.657, 1095.344, 769.9833, 0, 1008.676, 45.63555, 827.7, 876.6095, 337.564, 505.5932, 350.3747, 1100.692, 225.2114, 1032.731, 1820.979, 1.792044, 313.3329, 962.7915, 923.076, -7.629395e-06, 1570.828, 775.6097, 0, 1350.116, 544.2251, 661.2339, 1000.89, 2539.364, 309.6519, 2431.444, 1016.16, 279.9684, 897.1241, 585.4138, 560.4202, 895.9122, 1697.314, 2855.772, 935.3674, 745.6972, 1010.383, 1490.902, 929.807, 2535.331, 90.85822, 2183.526, 928.4415
7.1, 1.907349e-06, 247.8865, 646.2344, 697.8137, 0, 1492.1, 1036.705, 769.9227, 0, 1097.705, 43.02401, 792.0061, 840.1067, 322.4414, 484.4941, 333.3388, 1105.678, 239.9894, 1067.609, 1744.696, 1.71871, 297.616, 1055.377, 928.5431, -5.722046e-06, 1500.105, 741.1519, 0, 1324.774, 519.565, 686.4983, 1023.206, 2560.772, 296.699, 2509.911, 973.1788, 266.8908, 860.1356, 561.003, 632.6309, 896.9549, 1628.33, 2895.021, 947.1832, 710.3585, 1170.062, 1549.642, 925.2991, 2671.843, 86.58982, 2191.726, 888.1597
7.2, 1.907349e-06, 237.3236, 614.7479, 817.8111, 0, 1509.691, 1103.99, 728.176, 0, 1047.953, 40.56193, 836.2572, 817.5223, 307.9964, 484.7419, 355.3919, 1069.318, 253.3076, 1022.066, 1789.168, 1.64838, 375.8809, 1019.432, 938.2276, -7.629395e-06, 1512.057, 708.2249, 0, 1335.957, 496.0223, 653.4489, 1039.373, 2547.105, 284.288, 2586.71, 932.0154, 316.9068, 869.9413, 537.6101, 656.876, 859.2797, 1562.15, 2769.761, 906.2095, 747.6378, 1117.57, 1624.964, 885.8503, 2559.529, 82.52196, 2269.294, 849.6256
7.3, 2.384186e-06, 269.7489, 639.5601, 976.111, 0, 1586.754, 1044.888, 688.6929, 0, 1000.457, 38.24074, 800.1943, 854.4086, 294.1984, 467.5962, 338.112, 1054.419, 242.5701, 978.4656, 1748.119, 1.580927, 357.0265, 1108.838, 899.842, -5.722046e-06, 1529.268, 686.1008, 0, 1325.66, 473.5464, 621.9906, 1072.196, 2518.888, 272.3961, 2609.129, 955.8683, 302.1038, 929.1636, 515.1927, 698.6995, 863.7371, 1557.098, 2699.657, 931.1048, 712.2071, 1067.433, 1555.763, 848.0834, 2535.083, 78.6452, 2302.034, 861.903
7.4, 2.384186e-06, 280.2583, 608.3987, 934.9954, 0, 1533.358, 1041.467, 651.3506, 0, 1059.485, 36.05238, 765.6865, 903.0572, 353.7255, 478.7398, 363.3907, 1017.92, 232.2878, 936.7255, 1753.269, 1.516232, 339.1179, 1080.959, 925.0182, -5.722046e-06, 1492.954, 789.9722, 0, 1332.735, 452.0889, 592.0468, 1027.438, 2537.073, 261.0016, 2542.972, 915.4371, 328.5276, 890.8541, 569.7336, 668.0149, 879.2081, 1493.813, 2818.44, 926.6049, 678.4554, 1128.484, 1489.509, 963.023, 2492.094, 74.95055, 2368.667, 851.6423
7.5, 1.907349e-06, 289.3954, 578.7557, 895.6118, 0, 1507.854, 985.7132, 661.002, 0, 1011.466, 33.98926, 732.6669, 872.524, 337.8788, 470.9666, 345.7219, 965.6115, 242.014, 981.0001, 1712.176, 1.454184, 369.1157, 1140.651, 928.0725, -5.722046e-06, 1559.322, 754.8763, 0, 1302.933, 431.6037, 584.4116, 1179.011, 2425.066, 250.0838, 2427.186, 876.7161, 313.1817, 895.0494, 545.9766, 638.6778, 942.4639, 1433.1, 2855.553, 886.5215, 646.3032, 1077.857, 1528.853, 921.9659, 2502.053, 71.42948, 2264.898, 928.1466
7.6, 1.907349e-06, 277.0637, 678.3434, 923.0873, 0, 1530.404, 985.9244, 682.3065, 212.8068, 1010.196, 32.04419, 701.0712, 836.1913, 347.8143, 532.6509, 328.9122, 965.8376, 231.7553, 939.1519, 1640.45, 1.394675, 441.0091, 1083.754, 964.1015, -5.722046e-06, 1640.771, 721.3397, 0, 1240.036, 412.0467, 630.5226, 1129.795, 2558.537, 272.4051, 2453.598, 839.6328, 298.5527, 949.2079, 597.5563, 610.6292, 902.8771, 1465.627, 2732.001, 848.1719, 700.7643, 1176.761, 1463.745, 882.6593, 2508.166, 68.07382, 2211.365, 887.8776
7.7, 1.907349e-06, 279.1569, 696.2997, 970.1234, 0, 1548.753, 998.1652, 689.7394, 407.8019, 964.4109, 30.21044, 670.8381, 837.4245, 350.8071, 510.4227, 312.9198, 916.2054, 221.9314, 899.0889, 1581.433, 1.337603, 418.8879, 1170.55, 937.9055, -5.722046e-06, 1625.9, 689.2929, 0, 1377.972, 393.3759, 648.8201, 1082.633, 2463.106, 323.68, 2461.716, 848.1012, 337.5872, 947.0566, 572.6392, 647.1578, 974.0707, 1469.962, 2733.276, 874.3234, 667.5549, 1123.969, 1401.41, 845.0284, 2519.683, 64.87581, 2379.625, 849.3557
7.8, 1.907349e-06, 267.2615, 662.3738, 929.2601, 0, 1480.758, 950.8428, 710.4745, 389.6342, 920.701, 28.48162, 645.1286, 864.5181, 398.8798, 489.1221, 297.705, 869.1238, 212.524, 1001.294, 1539.699, 1.282866, 397.8762, 1131.228, 899.5331, -5.722046e-06, 1591.308, 684.1887, 0, 1311.453, 375.5511, 617.5847, 1099.354, 2494.046, 310.1403, 2380.72, 812.2283, 351.4524, 908.0095, 548.7611, 634.559, 955.4635, 1416.319, 2808.659, 877.4545, 635.9193, 1133.704, 1543.047, 809.0018, 2584.529, 61.82804, 2434.932, 812.5052
7.9, 1.66893e-06, 255.873, 630.101, 890.118, 0, 1415.749, 918.7136, 671.9512, 372.276, 966.7007, 26.85174, 617.3079, 828.5188, 381.0103, 516.9775, 315.2193, 996.0983, 203.5153, 980.9109, 1528.68, 1.23037, 409.0554, 1197.985, 862.7305, -5.722046e-06, 1678.635, 653.7924, 0, 1248.146, 358.5341, 630.192, 1053.462, 2518.636, 342.4872, 2418.744, 777.8727, 364.818, 870.5722, 525.8787, 659.1026, 958.5863, 1483.736, 2687.136, 839.4973, 605.783, 1182.217, 1528.504, 774.5112, 2544.324, 58.92345, 2328.26, 777.2535
8, 1.430511e-06, 244.9697, 629.7297, 852.6246, 0, 1440.44, 877.743, 709.6777, 355.6911, 953.7335, 25.31512, 596.5867, 823.5154, 363.9414, 532.5616, 299.8927, 944.9111, 194.8885, 1000.422, 1464.642, 1.180021, 388.537, 1195.696, 827.4337, -5.722046e-06, 1603.058, 723.205, 0, 1312.59, 342.288, 599.8533, 1009.487, 2442.906, 334.447, 2439.552, 744.9703, 347.7769, 834.6785, 594.3984, 659.4933, 950.4056, 1423.432, 2806.906, 803.1819, 577.0748, 1217.838, 1553.225, 851.3778, 2563.204, 56.1553, 2354.062, 743.5312
8.1, 1.192093e-06, 234.5311, 650.7302, 816.7106, 0, 1421.97, 901.7158, 715.442, 339.845, 956.8264, 23.86644, 607.0369, 798.0999, 347.6371, 569.9911, 317.033, 896.3543, 186.6274, 957.7449, 1446.515, 1.131733, 506.6852, 1136.054, 814.9873, -4.768372e-06, 1530.884, 737.4086, 0, 1393.593, 326.7782, 570.9752, 991.89, 2523.487, 328.8042, 2383.625, 741.4091, 331.532, 800.2646, 569.613, 630.5305, 910.4853, 1365.58, 2793.722, 903.3448, 549.7271, 1213.365, 1487.079, 815.0806, 2455.457, 53.51721, 2360.22, 783.2892
8.199999999999999, 1.192093e-06, 276.3368, 619.0246, 883.4214, 0, 1448.428, 905.5541, 676.6494, 324.7049, 913.4601, 22.50067, 657.5261, 764.8663, 332.0633, 546.2047, 301.6182, 921.5557, 178.7164, 916.8887, 1476.517, 1.085421, 481.2696, 1079.386, 813.3867, -4.768372e-06, 1461.96, 704.6479, 0, 1326.32, 311.9711, 600.7417, 1077.84, 2479.039, 315.0502, 2275.093, 734.476, 361.384, 879.4277, 545.8611, 602.8397, 1005.382, 1381.708, 2906.998, 864.2676, 523.6754, 1158.93, 1521.3, 780.3308, 2420.266, 51.00304, 2256.822, 809.6883
8.300000000000001, 1.192093e-06, 264.5615, 622.744, 873.8481, 0, 1415.141, 857.0759, 639.9601, 310.2392, 872.0594, 21.21305, 629.1708, 733.0165, 317.1871, 523.4108, 286.9529, 874.199, 178.9231, 921.9299, 1556.686, 1.041002, 494.6919, 1048.466, 780.1087, -4.768372e-06, 1396.138, 713.7391, 0, 1262.294, 297.8349, 571.8208, 1088.959, 2430.662, 301.8715, 2254.805, 864.4499, 387.9346, 861.4218, 523.0995, 576.3649, 997.8418, 1379.747, 2891.641, 826.8807, 498.8583, 1106.938, 1484.616, 851.2546, 2482.04, 48.607, 2217.468, 774.5588
8.4, 1.192093e-06, 291.0446, 610.0141, 847.004, 0, 1389.046, 811.1929, 702.7265, 296.418, 832.5351, 217.4896, 602.0383, 702.493, 372.3714, 514.2901, 337.3869, 829.276, 278.4658, 905.2542, 1491.474, 0.9984035, 513.7491, 1101.82, 772.7896, -3.814697e-06, 1427.149, 682.03, 0, 1349.138, 284.3393, 586.1935, 1096.554, 2408.408, 289.244, 2280.546, 827.8855, 369.8138, 825.9053, 563.8799, 628.3306, 955.929, 1323.67, 2766.527, 791.1111, 475.2173, 1181.64, 1421.392, 814.9626, 2473.431, 46.32351, 2120.322, 740.9534
8.5, 1.192093e-06, 322.5993, 648.0146, 898.5153, 0, 1373.117, 816.2132, 776.8849, 283.2126, 834.2531, 205.0436, 576.0759, 711.3445, 398.0376, 492.8281, 320.9825, 906.6813, 293.439, 866.6372, 1484.194, 0.9575472, 529.8087, 1046.861, 741.1725, -3.814697e-06, 1388.724, 651.7296, 0, 1399.409, 271.4553, 564.0138, 1050.78, 2459.534, 309.8261, 2240.419, 792.8677, 352.5395, 791.8532, 591.3013, 612.1416, 1003.372, 1345.115, 2737.36, 756.8889, 452.6966, 1128.629, 1532.338, 780.2179, 2463.554, 44.1473, 2072.428, 708.8061
8.6, 1.192093e-06, 308.8528, 616.4413, 860.6683, 0, 1367.928, 930.9677, 734.7607, 270.5954, 796.4423, 193.3098, 551.233, 762.3618, 408.9078, 588.6636, 362.3114, 860.0891, 281.0004, 829.6675, 1520.632, 0.9183617, 520.8636, 1167.559, 789.5413, -3.814697e-06, 1376.971, 633.6586, 0, 1331.855, 259.155, 613.0461, 1006.916, 2446.735, 296.8659, 2211.805, 791.9279, 375.2332, 759.2051, 600.0024, 698.7898, 961.227, 1350.348, 2791.954, 724.1471, 431.2433, 1077.996, 1540.518, 746.9545, 2578.954, 42.07332, 2120.45, 793.7332
8.699999999999999, 30.86262, 363.793, 586.4064, 849.4992, 0, 1307.872, 907.1774, 694.9206, 258.5404, 807.4742, 218.9999, 544.0501, 788.6086, 417.877, 564.0979, 344.6951, 878.3928, 274.9876, 873.9041, 1545.416, 0.8807812, 494.7368, 1172.153, 825.0988, -3.814697e-06, 1404.116, 730.7975, 0, 1295.603, 247.4121, 583.5329, 964.8838, 2343.729, 327.8853, 2229.068, 905.9226, 425.5043, 727.903, 651.6581, 668.1012, 960.1931, 1295.466, 2776.88, 692.8216, 617.2892, 1029.634, 1474.913, 844.2295, 2483.755, 40.09678, 2157.432, 759.2959
