 , C000, C001, C002, C003, C004, C005, C006, C007, C009, C011, C013, C014, C015, C016, C017, C020, C021, C022, C023, C024, C025, C026, C028, C029, C030, C031, C032, C033, C035, C038, C039, C040, C042, C043, C044, C045, C050, C051, C052, C053, C055, C060, C063, C069, C076, C087, C093, C103
404.5, 82.99509, 216.1279, 91.76274, 172.6017, 441.4727, 62.8533, 462.7147, 91.79671, 64.99215, 515.7839, 192.2235, 378.5615, 1030.645, 315.3255, 83.46077, 165.1756, 671.0898, 70.36922, 1159.093, 153.4799, 349.0326, 1650.989, 73.84081, 34.53444, 0.04075387, 65.2244, 17.58352, 407.1772, 414.5376, 696.0529, 288.4295, 609.5339, 1.727509, 0.000927829, 15.27995, 586.5117, 884.2341, 555.193, 703.4216, 0.5052872, 717.3072, 122.2106, 212.7828, 256.006, 1358.719, 178.1236, 484.5359, 395.146
404.6, 78.67481, 206.2979, 87.39855, 165.1374, 421.1639, 59.53879, 440.8907, 87.55936, 61.6591, 521.0784, 183.8791, 362.4518, 983.8959, 301.6793, 79.61243, 157.9734, 639.7542, 67.26617, 1108.638, 145.7247, 333.0559, 1685.167, 70.04852, 32.77718, 0.0389072, 61.07239, 16.86603, 384.2073, 396.0573, 699.5891, 294.3593, 582.567, 1.657836, 0.0008896562, 14.63814, 563.2003, 846.6274, 529.3539, 714.7145, 0.4846608, 683.7767, 116.5562, 201.4836, 314.6165, 1412.578, 169.6951, 463.2076, 397.3073
404.7, 74.57942, 196.915, 83.24192, 157.9958, 401.7894, 56.39906, 420.0959, 83.5176, 58.49697, 493.3067, 274.1544, 407.8973, 941.8677, 288.6236, 75.94154, 151.0853, 609.8817, 201.3553, 1065.08, 138.3613, 342.2559, 1684.854, 66.451, 31.10933, 0.0371442, 57.18468, 16.17781, 362.5332, 420.6084, 667.375, 281.3498, 600.606, 1.590972, 0.0008530539, 14.02329, 559.8406, 815.1336, 504.7174, 794.3093, 0.4648764, 706.4037, 111.1634, 190.7844, 299.1993, 1352.971, 304.8257, 442.8181, 468.148
404.8, 70.69721, 187.9588, 79.28297, 166.9539, 385.3366, 53.42491, 469.5218, 79.66241, 55.49702, 574.1055, 262.2534, 390.5392, 903.168, 276.133, 72.4399, 144.4975, 581.4041, 192.4762, 1085.289, 131.3699, 326.5894, 1639.589, 63.03823, 29.52635, 0.03546108, 53.54445, 15.51767, 342.0818, 401.8574, 718.8229, 268.9153, 617.546, 1.526806, 0.0008179576, 13.43426, 595.6266, 826.8787, 481.2275, 752.4497, 0.4458997, 673.3829, 106.0201, 180.6534, 284.5375, 1295.879, 320.5439, 423.3261, 448.1469
404.9, 163.4053, 179.41, 75.51231, 159.7339, 367.6102, 50.6076, 447.3767, 75.98518, 52.65091, 543.5076, 250.8691, 373.9198, 862.2015, 436.613, 69.09973, 138.1969, 554.2562, 183.9886, 1059.896, 124.7319, 311.6401, 1545.034, 59.80073, 28.02391, 0.03385423, 50.13595, 14.88447, 377.133, 412.3808, 699.9081, 257.0304, 590.2245, 1.465227, 0.0007843051, 203.8682, 653.0026, 812.2692, 458.8309, 712.7961, 0.4276975, 641.9057, 101.1148, 171.0603, 270.5943, 1241.196, 364.8327, 526.0549, 526.6998
405, 154.8993, 171.25, 71.92098, 152.826, 350.6993, 47.93885, 426.2761, 72.47768, 49.95076, 614.5038, 285.9174, 377.8143, 885.8764, 417.7178, 65.91357, 132.1711, 614.1736, 175.8753, 1152.607, 118.4292, 297.3751, 1498.305, 83.81622, 26.59793, 0.03232019, 46.94442, 14.27711, 365.1759, 420.0912, 710.9114, 245.6707, 664.4592, 1.406132, 0.0007520372, 195.3051, 652.5013, 803.3117, 465.417, 706.3527, 0.4102384, 764.0789, 96.43642, 161.9766, 315.8082, 1379.115, 347.5695, 502.899, 504.1971
405.1, 146.8361, 196.1551, 68.50046, 168.2937, 518.4879, 45.41084, 417.8354, 69.1321, 47.38909, 581.7529, 276.5371, 439.0818, 906.0775, 399.6404, 62.87433, 126.408, 654.4118, 168.1198, 1133.328, 112.4451, 283.7631, 1560.802, 79.51162, 51.23819, 0.03085567, 43.95606, 13.69454, 344.5754, 401.3633, 725.5011, 238.6393, 655.5848, 1.349421, 0.0007210968, 187.1016, 624.2283, 769.1467, 534.8506, 822.0224, 0.393492, 1012.845, 91.97452, 153.3754, 300.3326, 1386.739, 331.1231, 480.7624, 482.6558
405.2, 204.2446, 187.2335, 65.24261, 161.0157, 587.5858, 43.01614, 400.8535, 65.94094, 44.95879, 651.4409, 320.8501, 580.0464, 927.8758, 401.8733, 59.97522, 120.8962, 757.0399, 160.7063, 1083.994, 106.7633, 270.7741, 1571.326, 75.42809, 48.63097, 0.02945751, 41.15793, 13.13573, 345.2853, 615.2322, 692.0938, 329.8011, 781.714, 1.294996, 0.0006914294, 179.2427, 674.4138, 807.7693, 532.2122, 969.2302, 0.3774292, 1118.465, 87.71906, 145.2308, 324.5294, 1328.223, 397.615, 459.6002, 462.0348
405.3, 193.6127, 178.7177, 221.8951, 154.0524, 622.3491, 52.66544, 381.9472, 62.89709, 42.65313, 726.6396, 385.2095, 555.3625, 1021.086, 418.9204, 57.20979, 115.6247, 721.691, 153.6197, 1036.808, 306.4455, 258.3797, 1480.707, 120.2482, 46.15641, 0.0281227, 38.53793, 12.59973, 404.8663, 599.5219, 660.2249, 315.2252, 808.6564, 1.242767, 0.0006629826, 171.7139, 645.1913, 786.4727, 507.4427, 918.1525, 0.3620222, 1093.222, 83.66048, 137.5188, 308.6264, 1334.476, 378.8005, 439.3695, 442.2949
405.4, 183.5343, 170.5892, 211.3419, 147.3902, 644.2508, 49.88818, 363.9326, 59.99375, 40.46571, 687.9122, 368.4877, 531.729, 1000.988, 429.9101, 54.57187, 110.5831, 711.2617, 146.8456, 1046.448, 290.9609, 246.5526, 1460.364, 114.0725, 43.80777, 0.02684837, 36.0847, 12.0856, 509.293, 582.8336, 629.8234, 301.2936, 782.447, 1.192644, 0.0006357061, 164.5013, 617.235, 753.0239, 607.8185, 928.7293, 0.347244, 1073.884, 79.7897, 130.2162, 293.5027, 1295.292, 360.8763, 420.0293, 423.3983
405.5, 234.5317, 271.6855, 201.2906, 141.0162, 614.6138, 47.25737, 346.7676, 57.22442, 38.39046, 651.2488, 352.4918, 509.1012, 955.5847, 411.3051, 52.05559, 105.7613, 678.0504, 140.3702, 1097.283, 276.2588, 235.2669, 1496.455, 185.019, 41.57863, 0.02563179, 33.78764, 29.12739, 480.5625, 562.1835, 600.8218, 289.0245, 747.8301, 1.144543, 0.0006095518, 157.5917, 590.4901, 740.6726, 579.5302, 916.1414, 0.3330691, 1023.685, 76.098, 123.3015, 279.1201, 1240.635, 343.8003, 401.5405, 405.309
405.6, 222.3232, 259.3286, 191.7173, 134.9178, 586.3401, 44.7653, 370.6448, 54.58293, 36.42165, 669.0939, 337.1903, 487.4364, 941.2266, 393.5052, 49.65533, 101.1498, 688.2621, 134.1803, 1103.994, 262.2996, 224.4978, 1410.155, 175.5168, 50.11767, 0.02447034, 31.63681, 50.48355, 453.4528, 585.9273, 573.1556, 378.2413, 714.7446, 1.098381, 0.0005844737, 150.9723, 564.9041, 709.1716, 552.5585, 941.5921, 0.3194728, 975.8329, 72.57711, 116.7539, 265.4423, 1270.499, 383.2932, 383.8654, 387.9926
405.7, 266.7664, 247.5338, 182.5993, 129.0832, 624.4398, 42.40464, 353.1632, 52.06337, 34.5538, 633.4335, 322.553, 466.6935, 988.1373, 376.4756, 47.36574, 96.73933, 774.1619, 128.2634, 1055.937, 249.0457, 214.2216, 1359.108, 166.5027, 47.56746, 0.02336151, 29.62289, 48.42357, 581.8299, 559.8063, 546.7634, 386.6725, 683.123, 1.054082, 0.0005604272, 144.6309, 540.4266, 679.0104, 583.9081, 941.2672, 0.3064316, 1076.032, 69.21912, 110.5541, 252.4347, 1216.887, 365.1564, 366.9684, 371.416
405.8, 252.8799, 236.2753, 173.915, 123.5008, 595.7141, 40.16848, 427.0788, 49.66011, 32.78175, 637.7153, 308.5511, 446.8333, 943.3167, 360.183, 45.18173, 92.52118, 786.5477, 122.6074, 1009.973, 236.4615, 204.4158, 1280.728, 157.9515, 45.14702, 0.02230293, 27.73718, 46.44765, 549.0074, 598.6235, 558.2334, 439.0875, 652.9003, 1.011569, 0.0005373701, 138.5559, 602.4554, 650.1319, 556.7326, 891.6631, 0.2939227, 1025.733, 360.6893, 104.6834, 240.0646, 1165.538, 347.8779, 350.8152, 355.5477
405.9, 239.7164, 243.5686, 165.6437, 118.1599, 633.1332, 38.05023, 419.3114, 47.36779, 31.10057, 679.9189, 295.157, 427.8182, 980.4844, 367.1937, 43.09842, 88.48695, 781.0242, 117.2009, 966.009, 224.5132, 195.0589, 1206.868, 149.8394, 42.84974, 0.02129232, 25.9715, 44.55235, 610.3539, 571.9365, 639.9456, 430.5975, 659.8505, 0.9707707, 0.0005152616, 132.7361, 624.6259, 622.4816, 530.8219, 963.2535, 0.2819244, 993.2664, 344.001, 99.12453, 228.3006, 1116.355, 363.0479, 335.373, 340.3573
406, 227.238, 249.9099, 157.7657, 113.05, 604.0076, 36.04369, 399.5345, 45.18129, 29.50561, 643.6816, 282.3443, 409.6124, 936.0109, 354.6213, 41.11117, 84.62864, 763.8617, 112.0327, 944.5687, 213.1687, 186.1302, 1158.457, 142.144, 40.66935, 0.0203275, 24.31822, 42.73439, 575.9224, 578.6431, 624.3599, 439.5529, 630.6574, 0.9316179, 0.0004940627, 127.1607, 599.7727, 691.7465, 529.7024, 919.364, 0.2704159, 1041.856, 328.0848, 93.86082, 217.1132, 1125.235, 371.7076, 320.6106, 325.8159
406.1, 215.4092, 238.5434, 150.2625, 108.161, 614.342, 34.14296, 380.6904, 43.09571, 27.99244, 609.3755, 270.0878, 392.1813, 893.5546, 339.2745, 39.21555, 80.93855, 728.1942, 107.0924, 1026.914, 202.3974, 177.6103, 1210.234, 134.8439, 38.59992, 0.0194064, 22.77019, 43.53341, 599.3552, 552.8469, 595.6099, 420.1265, 602.7559, 0.8940442, 0.0004737359, 121.8195, 573.7844, 662.3264, 505.0497, 870.9141, 0.2593772, 1020.369, 312.9051, 88.87662, 206.4739, 1077.753, 354.119, 306.4979, 411.8302
406.2, 204.1961, 265.5005, 143.1161, 103.4835, 598.7186, 32.34246, 362.8065, 41.1064, 26.55688, 616.2899, 258.3634, 476.2416, 874.4484, 336.1799, 37.40734, 77.40937, 694.1922, 152.5721, 1052.655, 192.1703, 251.8982, 1140.44, 127.9186, 36.63578, 0.01852704, 21.3207, 41.75703, 565.5441, 528.2006, 568.1838, 430.7743, 576.0889, 0.8579859, 0.0004542455, 116.7027, 586.1019, 634.1575, 481.5443, 825.0175, 0.2487892, 972.6716, 298.4276, 84.15709, 196.356, 1211.752, 420.9986, 293.0065, 394.2352
406.3, 193.5668, 253.4249, 136.3095, 99.00826, 571.1761, 36.15646, 358.124, 39.20892, 25.19494, 583.4438, 247.1479, 455.9751, 834.7845, 321.6311, 35.68251, 74.03407, 724.3647, 145.8441, 1068.091, 182.46, 240.3678, 1166.551, 121.349, 34.7716, 0.01768752, 19.96348, 40.05313, 533.6404, 504.6531, 564.7813, 411.7359, 550.6016, 0.8233819, 0.0004355569, 111.8008, 560.706, 626.2598, 459.1329, 856.6025, 0.2386333, 1082.57, 284.6201, 79.68818, 186.7339, 1160.619, 434.7932, 442.7048, 468.6588
406.4, 183.4907, 313.281, 129.8267, 94.72655, 544.9007, 34.24978, 354.377, 37.39903, 23.90284, 631.0464, 236.4193, 436.571, 842.8242, 307.712, 34.0372, 70.80595, 708.6174, 139.4129, 1021.597, 173.2404, 229.3652, 1153.621, 115.1168, 33.00226, 0.01688605, 18.69265, 38.41877, 503.5364, 526.9008, 538.7747, 393.5388, 526.2419, 0.7901736, 0.0004176372, 107.1048, 637.3852, 599.6248, 437.7646, 830.1537, 0.228892, 1031.966, 271.4513, 75.45657, 177.5833, 1111.644, 414.2195, 423.2178, 470.9085
406.5, 173.9391, 324.2848, 123.6522, 107.9247, 519.834, 32.44365, 337.6628, 35.67268, 22.67701, 597.4138, 226.1564, 458.0878, 907.0198, 323.6077, 32.46776, 67.71857, 683.8112, 198.4887, 977.1276, 164.4867, 301.4814, 1087.092, 109.2047, 31.32296, 0.01612089, 17.50273, 68.05101, 543.7824, 503.4113, 576.2361, 376.1461, 502.96, 0.7583046, 0.0004004547, 102.606, 609.7672, 574.1226, 452.1214, 786.4052, 0.2195484, 983.7264, 258.8919, 71.44968, 168.8812, 1103.793, 394.6194, 464.988, 450.7894
406.6, 164.8848, 321.765, 117.7714, 103.2573, 535.5698, 30.73276, 321.7368, 34.02602, 21.51404, 565.5737, 216.3391, 478.5491, 880.0144, 309.6031, 30.97069, 64.76582, 657.7109, 227.4025, 934.5936, 156.1752, 440.8728, 1024.399, 103.5962, 29.72911, 0.0153904, 16.38855, 65.27419, 513.1063, 480.9689, 606.4307, 359.522, 480.7081, 0.7277209, 0.0003839792, 98.29617, 583.3458, 549.7051, 431.0794, 744.9622, 0.2105862, 1002.119, 246.9135, 67.65556, 160.6054, 1057.215, 449.2563, 468.601, 526.0118
406.7, 206.2627, 363.3304, 112.1702, 98.79189, 514.931, 29.1121, 308.7171, 32.45537, 20.41072, 535.4305, 206.9479, 458.1844, 887.5851, 296.2045, 29.54264, 61.94182, 672.451, 267.6463, 893.9111, 148.2838, 420.6923, 965.3216, 98.2757, 28.21636, 0.01469302, 15.3453, 62.61068, 484.1607, 459.527, 578.5063, 344.8484, 497.3137, 0.6983706, 0.0003681815, 205.1509, 558.0693, 526.326, 411.0167, 705.7031, 0.2019898, 1003.266, 235.4894, 64.06291, 152.7352, 1100.116, 533.9057, 532.4172, 503.5385
406.8, 195.5257, 383.8904, 106.8355, 94.51953, 539.6102, 27.5769, 326.1976, 30.95722, 19.36398, 506.8939, 197.9643, 438.6863, 847.3254, 283.3858, 28.18044, 59.24096, 641.0519, 285.5997, 854.9995, 140.7911, 401.4355, 961.7327, 93.22849, 26.78059, 0.01402723, 14.36845, 74.27914, 456.8481, 439.041, 654.3489, 329.6076, 516.1716, 0.6702042, 0.0003530338, 196.5339, 587.7248, 503.9412, 434.0478, 668.5131, 0.1937444, 960.4592, 224.5938, 60.66104, 145.2507, 1053.694, 531.6882, 508.9813, 526.8318
406.9, 216.306, 366.4301, 101.7544, 90.43195, 514.7869, 26.12266, 310.8124, 29.52823, 18.37092, 479.8782, 189.3708, 420.0179, 924.0848, 271.1218, 26.88106, 56.65786, 624.3085, 273.0057, 918.1984, 133.677, 503.0779, 961.6229, 88.44048, 25.41787, 0.01339162, 13.4538, 71.24818, 446.1779, 419.4683, 624.218, 315.0403, 493.3351, 0.6431738, 0.0003385092, 188.2788, 562.2585, 482.5085, 413.847, 705.541, 0.1858355, 915.5627, 214.2023, 57.43982, 138.1329, 1032.822, 506.5297, 486.5769, 527.197
407, 205.0462, 349.764, 96.91504, 86.52113, 511.8746, 24.7451, 296.1529, 28.1652, 17.42878, 454.3023, 181.1503, 402.144, 1017.99, 259.3886, 25.64158, 54.18739, 595.1573, 260.9671, 928.0134, 126.9223, 516.5118, 947.5732, 83.89838, 24.1245, 0.0127848, 12.59736, 70.06123, 421.0079, 435.0095, 694.4407, 301.1168, 471.5091, 0.6172335, 0.0003245823, 180.3704, 718.0541, 473.7829, 394.5862, 707.986, 0.1782495, 917.1256, 204.2916, 54.38965, 131.364, 1112.555, 482.5616, 465.1588, 504.6731
407.1, 208.4592, 348.9182, 92.30581, 82.77943, 517.5701, 23.44019, 282.1848, 26.86509, 16.53497, 430.0896, 173.2866, 385.0308, 1088.462, 248.1631, 24.45926, 51.82465, 567.3672, 370.9746, 915.1205, 120.509, 550.2121, 892.9264, 79.58955, 52.82656, 0.01220549, 11.79545, 67.20238, 492.2196, 429.4368, 734.6229, 287.8087, 480.2268, 0.5923394, 0.0003112283, 172.7943, 686.9407, 453.6328, 376.2219, 729.2274, 0.1709731, 874.2547, 194.8395, 51.50145, 124.9267, 1074.992, 567.1734, 444.6834, 543.5681
407.2, 197.6079, 438.3827, 87.91579, 202.3185, 508.7349, 22.20409, 268.8755, 25.62499, 15.68699, 407.1673, 165.7643, 368.6458, 1223.681, 237.4235, 23.33146, 49.56492, 628.2225, 493.4973, 917.6333, 217.3262, 670.2104, 841.4311, 75.50202, 50.13851, 0.01165242, 11.04458, 93.06783, 464.4523, 410.2923, 878.2777, 284.2924, 468.212, 0.5684494, 0.0002984237, 233.7614, 657.1755, 482.177, 438.2972, 690.7975, 0.1639938, 838.6993, 317.4268, 161.0009, 118.8049, 1035.222, 540.3358, 425.1093, 558.9761
407.3, 234.0982, 418.444, 83.73457, 193.5691, 485.3319, 21.03318, 256.1939, 24.44213, 14.8825, 385.4666, 158.5685, 378.468, 1334.286, 293.2468, 22.25565, 47.40373, 598.8885, 687.7281, 877.6891, 206.3448, 763.615, 828.4169, 71.62441, 75.63873, 0.01112441, 10.34151, 110.4465, 438.2514, 392.0012, 917.5022, 271.7279, 529.7567, 0.5455229, 0.000286146, 238.6757, 628.7, 464.7688, 417.8985, 654.393, 0.1572994, 853.2309, 371.3367, 152.4515, 195.2382, 991.5382, 514.768, 465.9688, 535.0944
407.4, 221.9123, 399.4122, 79.75219, 197.0205, 463.0055, 32.04443, 320.6381, 23.31388, 14.11926, 364.9226, 151.6851, 426.0728, 1343.189, 280.556, 21.22946, 45.33678, 582.715, 657.4016, 914.8331, 195.9183, 728.6613, 827.1444, 67.94595, 71.7899, 0.01062033, 9.683196, 105.9398, 413.5285, 415.1251, 902.9463, 259.7186, 506.3192, 0.5235211, 0.0002743733, 228.6505, 601.4583, 445.002, 420.5083, 661.1113, 0.1508783, 869.0182, 354.1558, 144.356, 185.6709, 974.6459, 583.8444, 508.5994, 556.4255
407.5, 210.3607, 430.4425, 75.95921, 188.5002, 441.7062, 30.35459, 305.5151, 22.23771, 13.39517, 345.4735, 145.1005, 407.9413, 1292.542, 268.4145, 20.25058, 43.35995, 555.506, 705.3795, 912.4944, 219.5694, 749.1641, 779.4428, 138.1763, 68.13691, 0.01013909, 9.066789, 101.6169, 463.6221, 429.9157, 871.1368, 248.2401, 520.2964, 0.5024065, 0.0002630851, 327.3076, 641.0736, 486.9963, 400.9375, 626.2711, 0.1447192, 833.3293, 356.2562, 136.6904, 176.5724, 933.5184, 556.2178, 486.2119, 585.5549
407.6, 199.4104, 410.865, 72.34663, 268.4397, 552.0496, 36.12457, 311.3596, 21.21121, 12.70821, 327.0609, 138.8017, 444.077, 1353.399, 256.7985, 19.31683, 41.46931, 587.0361, 750.2538, 872.7739, 208.4746, 862.9722, 850.1576, 131.0798, 64.66981, 0.00967966, 8.48962, 114.3509, 437.468, 480.2175, 900.2349, 283.4801, 499.994, 0.4821436, 0.0002522612, 313.5596, 624.7667, 466.2842, 449.27, 593.267, 0.1388116, 794.3754, 432.2107, 129.4319, 186.2716, 894.1264, 598.5941, 464.8098, 622.914
407.7, 189.0302, 505.212, 68.90586, 289.3171, 526.6541, 34.21958, 296.6742, 20.2321, 12.05649, 375.5144, 132.7764, 485.1008, 1395.909, 245.6851, 18.42614, 39.66112, 559.6253, 838.6773, 926.0877, 197.9405, 853.1199, 809.2516, 124.3479, 61.37912, 0.009241045, 7.949193, 118.6285, 412.7894, 534.2022, 858.7817, 290.8002, 597.2755, 0.462698, 0.0002418827, 362.3945, 597.6954, 454.6549, 526.5536, 562.0023, 0.1331452, 757.2424, 412.2133, 199.1828, 177.1437, 949.7156, 570.2697, 545.5379, 621.5087
407.8, 179.1903, 482.2338, 65.62873, 284.8249, 557.02, 32.41504, 282.6815, 19.29818, 11.43818, 419.9448, 127.0126, 464.4573, 1372.163, 260.6523, 17.57652, 37.93176, 533.4944, 801.6945, 885.7755, 187.9386, 868.5717, 762.5819, 117.9617, 58.25588, 0.008822306, 7.443168, 113.7879, 389.5029, 532.0338, 819.2372, 309.9639, 570.8509, 0.4440366, 0.0002319311, 482.4468, 579.0346, 435.3183, 544.9561, 599.7325, 0.12771, 721.8452, 393.1411, 188.6058, 224.9694, 927.3206, 543.2855, 575.7649, 632.8427
407.9, 169.8626, 460.3006, 62.50746, 318.6867, 531.3958, 30.70566, 269.3488, 18.40737, 10.85159, 448.4967, 121.4991, 506.0729, 1362.363, 249.3721, 16.76608, 36.27782, 515.7442, 796.8437, 847.218, 252.4724, 869.3974, 770.4209, 116.6291, 55.29156, 0.008422541, 6.969356, 109.1448, 367.5301, 508.3153, 781.5137, 296.2648, 545.5953, 0.4261279, 0.000222389, 462.1823, 553.9449, 485.7667, 519.5934, 597.8105, 0.1224968, 688.1027, 374.9513, 178.5904, 213.9452, 888.1901, 517.5781, 634.2501, 605.8051
408, 161.0204, 439.3651, 59.53464, 446.2616, 506.9503, 64.60692, 256.6449, 17.55768, 10.29507, 424.5934, 116.2248, 484.5369, 1324.343, 238.5801, 15.993, 34.69599, 531.8106, 830.7048, 939.0731, 239.7151, 855.8674, 749.9851, 110.6393, 52.47808, 0.00804089, 6.525704, 104.6911, 399.942, 485.6543, 745.5272, 300.6219, 521.4572, 0.4089414, 0.0002132395, 442.7691, 533.2784, 483.4395, 520.7325, 566.3063, 0.1174963, 655.9374, 357.6031, 250.3926, 203.4612, 850.7109, 493.0872, 675.3086, 579.9227
408.1, 152.6386, 419.3817, 56.7032, 468.1704, 483.6294, 61.19993, 320.6928, 16.74722, 9.767102, 401.964, 187.4682, 514.8802, 1279.74, 229.6339, 15.25557, 33.18313, 506.9785, 891.8895, 904.585, 227.6024, 847.9468, 830.7728, 104.9571, 49.80777, 9.52931, 6.110295, 100.4192, 472.0542, 464.0035, 711.1978, 287.3357, 603.3439, 0.3924482, 0.0002044664, 462.519, 644.1206, 462.8787, 507.8036, 536.4624, 0.1127, 625.2756, 341.0576, 237.0963, 231.4022, 895.7458, 585.7223, 645.5828, 649.062
408.2, 144.693, 400.3072, 54.00642, 447.9239, 516.8686, 57.97261, 333.165, 15.97416, 9.266207, 431.0915, 184.0281, 492.9695, 1251.69, 219.6961, 14.55214, 31.73624, 534.6464, 852.5602, 865.2087, 216.1018, 833.741, 1342.986, 130.8185, 47.27332, 9.097508, 5.721329, 96.32162, 445.4245, 443.318, 734.9075, 274.6367, 610.9728, 0.3766201, 0.0001960542, 443.0916, 616.2108, 507.5526, 484.1701, 508.1912, 0.1080994, 596.0472, 325.2776, 224.506, 225.701, 857.9478, 558.0069, 678.0275, 682.3308
408.3, 137.1611, 382.1003, 51.4379, 428.553, 493.0914, 54.91548, 317.4512, 105.9207, 8.790999, 457.199, 176.0395, 471.9911, 1255.175, 286.6864, 13.88115, 30.35243, 577.1484, 900.7068, 827.5465, 317.1628, 795.5773, 1818.986, 135.5569, 44.86785, 8.685273, 5.357124, 92.39121, 420.297, 423.5546, 701.0671, 262.4989, 583.9423, 0.3614304, 0.0001879881, 521.2842, 608.8214, 515.8089, 461.6365, 481.4099, 0.1036867, 568.185, 414.2203, 233.9988, 320.977, 853.0655, 531.603, 737.4559, 653.179
408.4, 130.0212, 364.7214, 48.99154, 410.0198, 472.701, 52.01956, 302.4786, 101.0313, 8.340162, 501.8441, 168.3977, 451.9055, 1256.75, 307.9014, 13.24109, 29.02897, 550.1992, 922.972, 831.2877, 301.1367, 768.2233, 1815.543, 157.3689, 42.58477, 14.81973, 5.016104, 88.62119, 396.587, 512.8681, 715.389, 250.8975, 641.3455, 0.3468533, 0.0001802539, 499.3885, 743.6555, 493.8714, 440.1517, 456.0399, 0.0994541, 618.7711, 395.0553, 251.3192, 433.1517, 817.0684, 506.4484, 704.9945, 652.5836
408.5, 123.253, 348.133, 46.66153, 473.9391, 515.382, 49.27636, 288.2121, 137.0586, 7.912446, 475.0975, 161.0876, 432.6746, 1222.792, 294.5765, 12.63055, 27.76321, 678.3815, 915.2884, 902.2808, 285.9203, 733.0586, 1865.341, 149.2868, 40.41788, 14.1482, 4.696792, 110.8793, 445.5733, 490.0041, 682.4473, 239.8089, 762.5255, 0.3328641, 0.0001728379, 478.4124, 711.4328, 472.867, 484.8338, 432.0069, 0.09539427, 652.7809, 376.7769, 237.9737, 499.2751, 798.4725, 482.4842, 673.962, 645.0839
408.6, 157.6784, 332.2991, 44.44233, 453.4431, 491.6732, 81.5302, 274.6185, 130.7319, 7.506664, 518.9053, 177.7486, 414.2621, 1214.076, 281.8282, 12.04816, 26.55265, 718.579, 915.9423, 863.0048, 271.4729, 699.5035, 1860.85, 141.6198, 38.36123, 13.50711, 4.397806, 106.3549, 425.6788, 546.2402, 803.8408, 229.2104, 728.7899, 0.3194391, 0.000165727, 537.5861, 680.6063, 512.8534, 462.2693, 409.2404, 0.09150016, 622.2667, 408.7681, 225.3368, 474.809, 898.7279, 459.6538, 644.2955, 667.7717
408.7, 224.7876, 317.1853, 42.32867, 433.8335, 469.0551, 77.23078, 312.7864, 124.6973, 36.66378, 538.2535, 170.0326, 396.6331, 1171.325, 269.6317, 11.49263, 25.39487, 699.7908, 906.6352, 825.4385, 257.7555, 667.4844, 1867.615, 200.5816, 36.40924, 12.89506, 4.117853, 102.0151, 485.0647, 521.8884, 766.8262, 219.0802, 696.5469, 0.3065556, 0.0001589086, 515.0057, 651.1155, 491.0416, 440.755, 387.6737, 0.08776502, 593.179, 421.4853, 213.371, 451.5418, 860.804, 437.9038, 615.9349, 639.2419
408.8, 213.0863, 362.1474, 40.31554, 415.072, 525.6818, 73.15809, 298.0338, 118.9413, 34.78351, 544.3379, 239.7834, 379.7544, 1178.927, 257.9629, 10.96271, 24.28757, 721.8754, 995.9664, 894.0602, 244.7313, 713.0493, 1935.247, 264.9829, 34.55658, 12.31075, 3.855721, 97.85234, 507.6747, 498.6223, 731.516, 209.3978, 788.3919, 0.2941917, 0.0001523708, 493.3737, 640.027, 470.1575, 433.8784, 367.2436, 0.08418235, 600.8981, 401.9841, 202.0405, 482.4168, 824.4803, 417.183, 588.8227, 611.931
408.9, 201.9942, 345.6761, 38.39816, 471.881, 528.1708, 69.30016, 370.506, 146.3972, 32.99968, 515.3265, 229.3745, 363.5939, 1152.099, 246.7992, 10.45722, 23.22855, 714.1764, 952.0477, 880.4402, 232.3651, 680.4102, 1871.079, 251.374, 32.79819, 11.75291, 3.610276, 93.85947, 552.5757, 476.3934, 697.8318, 200.1433, 753.512, 0.2823265, 0.000146102, 472.6503, 612.2945, 450.1616, 443.7426, 397.6588, 0.08074594, 572.8091, 383.3852, 191.3118, 458.7768, 826.2737, 397.4426, 562.9039, 610.099
409, 191.4794, 329.9539, 36.57196, 475.7282, 518.6232, 65.64568, 433.6617, 139.6395, 31.30732, 487.8614, 219.4174, 348.1211, 1119.241, 236.1185, 9.975046, 22.21571, 725.353, 932.7255, 853.752, 220.6238, 649.265, 1843.201, 308.9116, 31.12927, 11.22035, 3.380455, 128.8509, 529.4203, 455.1555, 665.6986, 191.2978, 720.1752, 0.2709398, 0.000140091, 452.7973, 585.7637, 431.0161, 446.6132, 376.7025, 0.07744979, 546.0333, 401.9943, 181.1527, 436.2952, 791.4072, 378.6363, 686.0543, 584.0331
409.1, 181.512, 314.9468, 34.83261, 535.9581, 494.7653, 69.08703, 413.208, 133.1937, 29.70176, 502.5178, 254.6398, 333.3068, 1120.644, 225.9001, 9.515101, 21.24703, 733.6141, 1024.812, 819.7668, 209.4758, 619.5455, 1783.764, 293.0466, 29.54527, 10.71192, 3.165264, 123.5931, 499.5544, 434.8644, 701.3132, 182.8432, 748.1718, 0.2600124, 0.0001343274, 433.7783, 718.8619, 455.5033, 425.8275, 356.8505, 0.0742882, 520.509, 383.3949, 171.5332, 414.9153, 891.8612, 472.6814, 749.5621, 638.6516
