 , C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C012, C013, C021, C024, C025, C026, C030, C034, C040, C043, C047, C055, C060, C062, C065, C066, C069, C070, C072, C073, C074, C078, C080, C082, C083, C090, C094, C098, C116
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
5.8, 373.2939, 2116.706, 419.767, 2920.371, 913.1381, 750.6636, 2195.922, 422.3399, 658.9493, 963.0652, 1170.88, 366.3162, 868.4813, 412.3042, 181.0073, 1692.558, 1595.013, 1232.453, 1417.257, 0, 770.6738, 2018.519, 561.7256, 148.8685, -9.536743e-07, 39.14281, 1466.492, 1106.104, 278.5004, 1395.065, 680.6024, 51.71251, 1242.005, 1509.646, 2331.331, 261.0822, 1629.865, 1324.647, 2410.978
5.9, 354.9359, 2079.961, 459.4622, 2995.51, 869.225, 709.1038, 2111.037, 397.5189, 619.2746, 908.0464, 1181.46, 351.4097, 1002.287, 395.3951, 276.2622, 1610.276, 1517.291, 1286.736, 1337.888, 0, 808.5719, 1915.151, 529.9928, 141.8457, -1.192093e-06, 37.42014, 1394.661, 1045.113, 310.473, 1362.517, 654.9863, 48.89112, 1190.81, 1482.745, 2350.815, 248.3847, 1631.63, 1300.101, 2278.38
6, 337.4808, 1998.819, 483.6925, 2925.08, 818.5138, 669.845, 2090.193, 374.1567, 581.9886, 856.1707, 1200.485, 337.1098, 1005.437, 379.1795, 264.9089, 1583.669, 1526.062, 1225.389, 1262.965, 0, 767.4758, 1944.898, 500.0526, 135.1543, -1.192093e-06, 35.77329, 1359.075, 987.4846, 292.5928, 1284.962, 623.7038, 46.22366, 1189.792, 1586.354, 2242.878, 236.3048, 1757.93, 1236.011, 2256.611
6.1, 320.8841, 2025.373, 456.691, 2780.44, 861.6719, 632.7596, 2096.726, 352.1674, 546.9476, 878.6048, 1184.494, 323.3918, 964.3192, 363.6288, 254.0223, 1506.681, 1482.774, 1246.73, 1192.237, 0, 728.4684, 1845.3, 471.8038, 128.7785, -1.430511e-06, 34.19891, 1292.506, 933.0341, 275.7423, 1428.864, 593.9155, 43.70173, 1164.723, 1509.547, 2192.028, 224.8124, 1834.566, 1175.079, 2213.008
6.2, 305.1036, 2086.644, 431.1968, 2852.552, 811.4013, 597.7274, 2296.758, 331.4705, 540.2145, 944.8055, 1121.789, 310.232, 1059.76, 348.716, 243.583, 1523.288, 1410.521, 1199.854, 1182.799, 0, 691.4437, 1940.948, 532.6572, 122.7035, -1.192093e-06, 32.69382, 1331.47, 985.1072, 259.8623, 1347.532, 678.7856, 41.3174, 1303.174, 1436.457, 2188.857, 213.8789, 1742.885, 1117.152, 2091.298
6.3, 377.2664, 1993.791, 407.1258, 2856.951, 764.0635, 564.6348, 2273.797, 311.9899, 574.3293, 890.8299, 1062.404, 297.6077, 1016.42, 334.4147, 233.5728, 1469.7, 1472.709, 1157.34, 1116.56, 0, 726.877, 1841.552, 535.5929, 116.9151, -1.192093e-06, 31.25498, 1266.253, 990.6932, 275.1183, 1332.938, 677.4465, 39.06316, 1284.308, 1606.836, 2153.562, 203.4771, 1697.678, 1174.334, 2078.156
6.4, 384.0255, 1918.279, 384.3986, 2841.831, 839.2932, 533.3743, 2209.102, 293.6542, 603.7943, 839.9378, 1050.85, 285.5304, 1064.103, 320.7, 223.9739, 1544.08, 1501.415, 1248.674, 1270.7, 0, 701.9263, 1848.825, 524.6666, 111.3997, -9.536743e-07, 29.87945, 1204.23, 1039.037, 259.2742, 1334.057, 779.9301, 36.9319, 1231.369, 1599.61, 2206.025, 193.5813, 1767.201, 1116.443, 1963.863
6.5, 365.1399, 1931.041, 406.3887, 2914.956, 823.679, 555.3386, 2298.079, 276.3961, 607.9658, 791.9531, 1037.381, 273.9113, 1020.586, 347.2412, 214.7695, 1493.65, 1638.484, 1189.141, 1322.005, 0, 718.34, 1837.471, 539.3102, 106.1446, -9.536743e-07, 28.56446, 1145.245, 981.7443, 244.3426, 1309.219, 742.6804, 34.91693, 1239.839, 1679.509, 2129.008, 415.3361, 1678.886, 1061.406, 1922.365
6.6, 406.7438, 1883.178, 536.9238, 2822.051, 939.0353, 746.5223, 2241.784, 419.6411, 776.9789, 1041.892, 1212.985, 262.765, 1142.718, 333.0005, 205.9434, 1514.506, 1558.643, 1190.219, 1558.04, 0, 725.7953, 1936.245, 508.8437, 101.1373, -9.536743e-07, 27.30735, 1326.688, 927.6105, 364.2949, 1362.333, 707.2096, 33.01189, 1188.734, 1634.16, 2421.476, 395.1367, 1992.738, 1009.082, 1912.393
6.7, 493.3647, 1864.436, 678.8314, 2790.691, 1793.524, 736.402, 2219.587, 394.9787, 1210.185, 1002.871, 1264.4, 315.903, 1095.985, 319.3437, 197.48, 1610.993, 1539.445, 1326.677, 1470.788, 0, 734.9897, 2041.402, 543.9492, 96.36624, -8.34465e-07, 197.1631, 1334.022, 876.4615, 374.187, 1415.48, 673.433, 247.0341, 1256.92, 1728.779, 2628.081, 499.4321, 2031.201, 959.338, 1807.216
6.8, 519.6398, 1905.359, 823.7527, 2722.212, 2121.026, 791.6991, 2272.229, 371.7658, 1183.439, 1139.464, 1317.536, 303.048, 1051.165, 306.247, 189.3644, 1532.676, 1589.488, 1263.425, 1388.421, 0, 697.6335, 2050.906, 513.2206, 91.82026, -7.152557e-07, 188.486, 1268.68, 828.1331, 381.8039, 1334.91, 883.3096, 328.2097, 1205.11, 1764.865, 2507.414, 761.9148, 2081.22, 912.0458, 1707.824
6.9, 494.0847, 1866.608, 883.4908, 2760.189, 2100.363, 805.076, 2169.118, 349.917, 1270.877, 1074.368, 1247.787, 290.716, 1008.177, 293.6875, 181.5823, 1555.093, 1512.034, 1203.189, 1336.913, 0, 703.5435, 1995.468, 554.6668, 87.48872, -5.960464e-07, 196.266, 1206.538, 782.4694, 503.3834, 1348.561, 841.1224, 310.3029, 1155.436, 1679.414, 2392.287, 724.8599, 1977.212, 937.082, 1613.898
7, 506.4955, 1783.546, 834.1711, 2683.219, 1992.834, 760.5037, 2149.46, 458.4097, 1210.186, 1080.088, 1181.732, 278.8859, 1086.419, 281.643, 174.12, 1488.525, 1517.071, 1145.825, 1364.351, 0, 709.0456, 1893.28, 523.3328, 83.36153, -5.960464e-07, 187.6284, 1147.44, 739.3237, 474.3935, 1443.234, 800.95, 293.373, 1107.809, 1696.958, 2367.167, 689.6072, 2138.884, 940.3454, 1572.217
7.1, 508.8442, 1817.601, 985.486, 2638.171, 1970.884, 718.3991, 2276.269, 457.5852, 1285.615, 1122.595, 1216.668, 267.5372, 1041.99, 270.0924, 166.9644, 2013.173, 1594.442, 1285.997, 1568.126, 0, 673.008, 1832.123, 619.9029, 79.42902, -4.768372e-07, 179.3709, 1213.441, 698.557, 447.0732, 1361.084, 872.371, 277.3668, 1062.145, 1614.795, 2538.421, 656.069, 2313.094, 986.7836, 1635.407
7.2, 483.8202, 1814, 930.4726, 2656.351, 1986.428, 678.6256, 2172.974, 494.5789, 1208.209, 1161.155, 1152.26, 256.6503, 999.3767, 259.0156, 160.1029, 2073.736, 1570.387, 1462.454, 1480.308, 0, 638.802, 1775.623, 584.8835, 390.1089, -5.960464e-07, 198.8282, 1154.005, 660.0382, 421.3262, 1283.611, 830.7062, 262.2339, 1085.022, 1642.108, 2421.87, 624.1618, 2466.884, 1011.731, 1545.464
7.3, 460.0267, 1773.266, 900.5767, 2534.767, 1889.211, 641.0541, 2074.367, 475.5253, 1135.464, 1094.819, 1091.261, 246.2064, 1090.66, 248.3931, 153.5233, 1972.924, 1493.865, 1392.729, 1397.409, 0, 677.9785, 1684.694, 623.269, 397.819, -5.960464e-07, 190.0778, 1097.48, 623.6434, 397.062, 1246.933, 791.0312, 247.9266, 1040.298, 1729.459, 2424.172, 748.2721, 2343.603, 990.6542, 1460.467
7.4, 437.4034, 1754.554, 989.8154, 2409.426, 1859.839, 605.5627, 2012.769, 510.0215, 1161.385, 1032.273, 1333.109, 236.1875, 1046.057, 238.2062, 147.2141, 2024.674, 1421.071, 1326.328, 1319.152, 0, 643.5199, 1598.421, 588.0595, 522.1594, -5.960464e-07, 375.3921, 1101.326, 589.2554, 374.1952, 1175.957, 753.2513, 234.4, 1088.525, 1745.761, 2469.594, 887.7199, 2226.483, 941.8182, 1474.029
7.5, 415.8927, 1676.479, 934.5602, 2426.093, 1830.121, 572.0363, 1942.44, 480.0475, 1183.081, 1114.616, 1262.537, 226.5763, 1003.278, 228.4371, 141.1642, 1999.742, 1381.476, 1354.726, 1245.277, 0, 610.8126, 1516.566, 554.8391, 629.0807, -4.768372e-07, 358.8711, 1047.381, 556.7636, 375.3989, 1246.034, 717.2757, 221.6113, 1272.514, 1661.235, 2375.014, 911.227, 2164.887, 895.3898, 1392.961
7.6, 395.4398, 1601.878, 882.3896, 2408.216, 1870.087, 540.3661, 1930.178, 451.835, 1159.775, 1050.94, 1213.246, 222.7406, 962.2479, 219.0686, 135.363, 1902.526, 1357.075, 1407.41, 1175.54, 0, 579.7678, 1497.208, 523.4953, 599.4045, -4.768372e-07, 400.4291, 996.079, 526.0634, 464.757, 1236.76, 683.0183, 209.5204, 1220.061, 1699.196, 2265.966, 866.9105, 2212.146, 851.25, 1316.352
7.7, 375.9928, 1576.062, 833.1314, 2321.662, 1760.984, 510.4492, 1842.589, 425.2806, 1216.918, 990.9008, 1243.62, 213.6766, 922.8962, 319.5789, 129.8001, 1854.312, 1298.367, 1340.309, 1109.708, 0, 616.583, 1485.989, 493.9221, 571.1282, -4.768372e-07, 423.3643, 1055.853, 497.056, 437.9916, 1166.363, 701.121, 198.0891, 1169.77, 1695.463, 2192.032, 824.7493, 2101.596, 969.648, 1243.956
7.8, 407.7246, 1591.717, 786.623, 2206.859, 1723.391, 506.6092, 1867.99, 412.2715, 1169.061, 977.395, 1177.785, 204.9815, 885.1538, 306.4726, 124.4659, 1860.188, 1308.165, 1276.408, 1047.562, 0, 585.2449, 1409.891, 466.0197, 667.7626, -4.768372e-07, 404.7321, 1004.136, 469.6481, 412.7676, 1099.974, 744.2708, 187.2815, 1203.992, 1613.372, 2091.385, 906.4748, 1996.57, 960.5838, 1244.674
7.9, 387.6735, 1520.887, 821.5363, 2183.033, 1639.168, 478.5612, 1956.006, 461.0862, 1173.511, 1052.028, 1115.435, 196.6402, 848.955, 293.9038, 232.5294, 1803.744, 1244.42, 1215.553, 988.8972, 0, 555.4995, 1337.691, 439.6934, 655.7758, -3.576279e-07, 386.9199, 1038.709, 443.7515, 388.9963, 1037.363, 746.7459, 177.0636, 1253.966, 1621.914, 2038.032, 862.3895, 1896.793, 913.2302, 1176.22
8, 368.6084, 1494.267, 775.6751, 2075.086, 1722.311, 452.0662, 1867.245, 459.1945, 1102.855, 991.9272, 1056.386, 212.2819, 838.4089, 318.2418, 222.9734, 1735.199, 1199.111, 1157.599, 933.5174, 0, 527.2659, 1417.934, 466.4874, 676.4666, -3.576279e-07, 436.3485, 987.8319, 419.2828, 366.594, 978.3155, 711.0811, 167.4032, 1282.766, 1543.385, 2125.141, 901.4887, 1802.002, 868.2111, 1111.531
8.1, 408.2471, 1548.406, 779.1778, 2152.288, 1730.464, 427.038, 1898.454, 432.2075, 1036.453, 1005.163, 1024.395, 203.6435, 883.5384, 305.1903, 213.8102, 1679.749, 1140.68, 1339.36, 881.239, 0, 500.4673, 1400.07, 440.1348, 644.555, -2.980232e-07, 417.1449, 939.4465, 396.1633, 345.4818, 922.6294, 677.1195, 158.2698, 1229.891, 1560.064, 2061.317, 857.6459, 1784.295, 825.4111, 1050.399
8.199999999999999, 388.1702, 1634.026, 735.6812, 2045.861, 1658.258, 403.3954, 1851.412, 406.8066, 974.0494, 1038.431, 970.1657, 195.3566, 847.4056, 292.6741, 205.0235, 1598.09, 1085.096, 1312.314, 831.8883, 0, 475.0308, 1328.373, 415.2708, 799.1724, -2.980232e-07, 398.7864, 1087.92, 374.3187, 325.5855, 870.1129, 651.0699, 149.6347, 1179.195, 1543.815, 2043.353, 815.9352, 1695.126, 846.4197, 1064.453
8.300000000000001, 436.7063, 1639.331, 711.4084, 2205.697, 1561.514, 419.493, 1786.032, 382.8985, 947.6729, 979.1068, 918.8068, 187.4069, 900.9245, 280.6712, 196.5978, 1555.513, 1085.692, 1249.747, 785.3012, 0, 450.8871, 1327.344, 543.3875, 841.4577, 185.7404, 381.2359, 1056.497, 353.6786, 306.835, 820.5858, 734.0585, 207.1245, 1130.589, 1529.92, 1971.103, 776.2531, 1715.035, 804.694, 1118.737
8.4, 415.2298, 1566.383, 671.695, 2128.78, 1579.233, 396.2682, 1796.892, 360.3955, 956.0677, 923.1716, 948.2899, 179.7808, 877.1992, 269.1605, 188.5185, 1549.652, 1032.788, 1218.601, 821.5293, 0, 427.9706, 1259.371, 512.6906, 829.5359, 261.3201, 364.4578, 1004.748, 493.6084, 307.1263, 773.8777, 698.9996, 195.8239, 1083.986, 1455.844, 1880.6, 738.501, 1629.327, 837.4738, 1057.21
8.5, 447.9608, 1496.681, 698.6453, 2023.515, 1553.927, 374.3292, 1802.185, 339.215, 898.5037, 927.8466, 964.9842, 172.465, 841.3256, 258.1219, 180.7712, 1524.841, 1106.147, 1160.502, 855.8732, 0, 406.2187, 1194.879, 483.7278, 884.0454, 247.5158, 348.418, 1052.21, 511.5594, 289.4389, 772.4546, 665.6151, 185.14, 1091.996, 1483.661, 1851.773, 702.5848, 1629.224, 796.1891, 999.0657
8.6, 425.9308, 1430.081, 659.6443, 2000.714, 1463.27, 402.6069, 1720.404, 319.2792, 992.3159, 874.8397, 913.8997, 165.4468, 806.9191, 247.536, 173.3422, 1495.3, 1185.99, 1133.398, 807.9429, 249.3855, 494.3218, 1195.451, 456.4012, 867.9107, 234.4406, 333.0842, 1000.671, 514.604, 272.7701, 848.7837, 654.2543, 213.6211, 1230.785, 1411.825, 1782.882, 839.8919, 1547.805, 756.9396, 944.1195
8.699999999999999, 414.3381, 1385.744, 636.8046, 1984.81, 1559.902, 421.4633, 1715.743, 300.5151, 932.5695, 824.8612, 932.6763, 158.7143, 773.9197, 237.3842, 166.2186, 1422.608, 1128.198, 1079.362, 762.6968, 299.1698, 509.4877, 1155.281, 430.6183, 826.9679, 222.0562, 318.4252, 951.6566, 486.2285, 257.0612, 948.559, 623.0068, 399.6839, 1180.052, 1438.313, 1770.588, 909.6051, 1509.553, 805.9979, 892.1953
8.800000000000001, 393.9617, 1441.088, 790.1602, 1886.665, 1473.265, 412.4102, 1704.139, 282.8538, 983.0347, 936.9559, 1012.395, 152.2557, 802.0817, 227.6488, 159.3877, 1353.449, 1073.223, 1027.901, 719.9846, 284.9415, 483.5928, 1197.002, 406.292, 1017.837, 272.3601, 304.4114, 949.9764, 459.4176, 392.6546, 894.5667, 618.3958, 624.4911, 1216.991, 1375.471, 1689.292, 978.3607, 1434.114, 766.2649, 843.1266
8.9, 374.5873, 1376.962, 821.3008, 1944.153, 1462.134, 552.9758, 1675.067, 388.4941, 978.7219, 900.6946, 1015.928, 146.06, 819.9388, 218.3127, 152.8375, 1287.653, 1152.221, 978.8947, 812.4523, 271.3899, 629.0338, 1181.388, 383.3399, 969.8217, 257.9726, 376.7285, 928.6859, 634.4665, 494.3651, 904.5118, 644.9072, 625.0425, 1166.827, 1378.039, 1755.077, 1151.951, 1611.61, 728.4906, 796.7568
9, 411.0207, 1315.689, 924.5419, 1848.017, 1401.367, 522.3608, 1702.485, 482.9018, 1484.425, 1228.052, 1074.088, 140.1163, 906.5526, 209.3594, 146.5565, 1225.055, 1096.075, 1126.783, 1059.693, 466.6059, 832.1101, 1316.08, 361.6844, 1135.445, 244.3451, 590.8292, 991.8598, 649.2715, 496.5426, 870.629, 614.1061, 777.5274, 1118.731, 1378.512, 1791.658, 1309.887, 1702.199, 692.5784, 752.9371
9.1, 390.8074, 1345.287, 920.2061, 1955.686, 1328.349, 493.4408, 1625.228, 686.287, 1813.551, 1180.62, 1017.228, 134.4146, 869.4786, 200.7733, 286.6817, 1165.501, 1042.665, 1084.779, 1014.455, 545.0784, 963.0468, 1293.09, 341.2522, 1081.881, 231.4375, 680.3512, 956.611, 625.7066, 484.4763, 1097.555, 584.7762, 1120.438, 1072.617, 1311.767, 1860.932, 1312.203, 1819.531, 658.4366, 711.5274
9.199999999999999, 371.5882, 1390.074, 868.8369, 1969.432, 1266.917, 466.1219, 1551.477, 899.3915, 1773.12, 1210.066, 1016.27, 128.9449, 951.5682, 192.5394, 274.9003, 1164.064, 991.8571, 1104.339, 1010.495, 707.8488, 1121.755, 1226.871, 321.9743, 1109.67, 219.2117, 650.4091, 1127.629, 850.1885, 456.5752, 1232.494, 556.847, 1307.03, 1028.404, 1248.254, 2009.263, 1248.386, 1844.583, 625.9779, 672.3951
9.300000000000001, 353.3141, 1328.218, 837.9456, 1872.047, 1307.848, 440.3155, 1653.644, 1211.728, 1721.239, 1183.579, 1046.937, 123.6977, 912.6533, 184.6431, 263.603, 1161.515, 943.5253, 1051.688, 1119.184, 674.184, 1173.346, 1164.043, 303.7855, 1057.322, 489.4319, 641.0993, 1162.605, 803.3087, 430.281, 1169.612, 530.2518, 1280.384, 1048.52, 1314.754, 1917.009, 1249.447, 1752.401, 595.1193, 635.415
9.4, 335.9388, 1469.796, 791.1683, 1871.273, 1231.547, 501.1086, 1586.146, 1140.514, 1617.605, 1115.963, 991.5143, 118.6641, 875.3298, 177.0706, 252.7701, 1250.933, 897.5487, 1261.573, 1056.508, 642.1203, 1241.063, 1104.433, 286.6241, 1007.444, 490.0797, 691.9293, 1105.659, 759.0139, 405.5011, 1103.037, 504.9267, 1210.527, 1055.488, 1251.097, 1864.785, 1188.682, 1839.582, 565.7819, 600.4688
9.5, 319.4179, 1404.392, 802.9883, 1901.146, 1159.698, 473.3651, 1723.634, 1073.486, 1664.785, 1292.806, 939.0253, 113.8353, 924.5547, 169.8088, 242.3822, 1202.921, 966.6913, 1201.425, 1078.733, 611.5815, 1177.985, 1175.494, 270.4323, 992.6371, 598.7256, 661.4775, 1051.503, 717.1615, 382.1483, 1354.349, 480.8112, 1184.348, 1139.252, 1200.704, 1826.282, 1130.872, 1955.878, 611.2536, 567.4445
9.6, 303.7095, 1341.899, 794.6143, 1953.443, 1092.04, 447.1577, 1645.418, 1010.397, 1564.55, 1218.949, 979.1531, 116.6898, 886.7445, 176.7866, 232.4213, 1281.817, 932.3292, 1213.933, 1109.347, 582.4951, 1118.113, 1157.751, 255.1551, 945.8104, 567.0977, 632.366, 1036.616, 677.6169, 360.1403, 1335.917, 466.1736, 1119.731, 1092.292, 1173.696, 1858.357, 1075.873, 1970.452, 581.1208, 536.2364
9.699999999999999, 288.7736, 1298.723, 891.3774, 1882.545, 1169.805, 579.2886, 1625.259, 951.0156, 1569.406, 1266.593, 947.0691, 111.9413, 904.2068, 335.5409, 222.8698, 1248.004, 886.8981, 1220.457, 1101.763, 554.792, 1061.285, 1142.686, 240.7409, 945.8193, 537.1405, 604.5358, 985.8411, 640.2527, 402.3694, 1259.876, 524.4576, 1058.639, 1205.286, 1194.883, 1841.711, 1023.549, 1889.231, 552.4735, 506.7447
9.800000000000001, 274.5722, 1261.935, 841.6175, 1873.937, 1186.146, 547.2168, 1631.189, 895.1243, 1474.913, 1228.153, 896.9329, 107.3861, 878.6068, 321.7799, 213.7108, 1187.334, 860.0461, 1162.27, 1040.062, 528.4064, 1007.344, 1155.029, 227.1411, 901.2012, 508.7658, 577.9302, 967.2878, 745.7916, 379.197, 1232.754, 555.0115, 1000.881, 1155.605, 1137.029, 1757.149, 973.7699, 1867.728, 550.5055, 478.875
9.9, 261.0692, 1313.31, 794.6353, 1781.273, 1186.092, 516.9206, 1586.656, 842.5176, 1461.87, 1245.656, 908.1844, 103.0162, 842.6757, 361.5518, 204.9281, 1206.552, 818.1373, 1124.485, 1079.304, 503.2758, 956.1454, 1130.081, 427.1418, 858.6879, 481.8901, 552.4956, 919.9087, 772.6593, 357.359, 1162.585, 528.5039, 946.2735, 1197.435, 1081.977, 1676.47, 926.4117, 1974.742, 754.8448, 452.538
10, 248.2303, 1254.87, 750.2759, 1836.882, 1147.753, 488.3018, 1586.534, 793.0027, 1438.579, 1174.493, 860.1068, 128.7775, 808.214, 375.8023, 196.5064, 1199.978, 778.2707, 1203.377, 1065.96, 479.3403, 907.5488, 1170.382, 403.0118, 818.1801, 456.4341, 528.1804, 874.8503, 730.0544, 336.7787, 1096.41, 503.2624, 894.6456, 1278.711, 1029.59, 1599.495, 1030.407, 1906.781, 717.6335, 544.3005
10.1, 236.0228, 1258.049, 760.2596, 1746.051, 1150.901, 461.2674, 1571.451, 746.3978, 1351.963, 1107.395, 814.5742, 123.5371, 775.1616, 402.3694, 188.4308, 1141.643, 844.2027, 1304.407, 1095.459, 456.5432, 861.4221, 1145.569, 380.245, 779.5833, 432.3227, 504.9353, 831.9988, 734.9479, 317.3836, 1034.002, 479.2263, 845.8345, 1353.721, 1190.314, 1746.507, 980.2945, 1811.491, 682.2565, 644.1217
10.2, 224.4156, 1266.143, 717.8191, 1659.712, 1156.406, 435.7297, 1500.14, 702.5319, 1270.563, 1044.131, 771.4521, 118.51, 743.4609, 385.8677, 180.6871, 1086.143, 803.0659, 1242.217, 1162.899, 434.8304, 817.6399, 1086.904, 358.7643, 798.6965, 539.7313, 482.7132, 909.9964, 694.4225, 437.0149, 975.1464, 558.2094, 799.6865, 1340.166, 1132.681, 1666.317, 998.8544, 1720.963, 648.6236, 608.6966
10.3, 213.3792, 1260.952, 677.7478, 1683.616, 1117.309, 411.606, 1499.038, 661.2439, 1194.063, 984.481, 772.7184, 113.6875, 893.4237, 370.0428, 173.2616, 1033.342, 844.3936, 1219.807, 1097.775, 414.1501, 776.0829, 1031.244, 338.4972, 761.0188, 511.2198, 461.4691, 865.4235, 759.897, 411.8472, 919.6407, 531.5491, 756.0563, 1284.925, 1162.957, 1589.809, 950.2763, 1669.135, 616.6486, 869.1862
10.4, 202.8856, 1204.842, 639.9135, 1635.561, 1189.46, 388.8178, 1443.988, 622.3824, 1122.17, 966.306, 754.9259, 109.0612, 856.8866, 354.8669, 166.1413, 1097.725, 803.2475, 1161.651, 1050.258, 394.4534, 820.4747, 978.4344, 319.3749, 725.1185, 557.2031, 441.1599, 823.0338, 717.996, 388.1289, 867.2944, 612.6661, 748.8356, 1384.153, 1129.1, 1660.692, 1029.747, 1640.837, 586.2499, 821.3831
10.5, 192.908, 1163.756, 604.1912, 1568.255, 1235.963, 367.2913, 1533.833, 585.8049, 1054.605, 1009.547, 926.2819, 104.6232, 821.8438, 340.3134, 159.3136, 1044.361, 764.1064, 1106.267, 1036.016, 375.6935, 778.7736, 928.3291, 301.3328, 744.0639, 636.7537, 421.7445, 876.1194, 678.4053, 365.7765, 918.5575, 670.9887, 761.7693, 1327.099, 1212.666, 1661.352, 979.6668, 1558.838, 557.3497, 776.209
10.6, 183.4211, 1119.182, 570.463, 1661.048, 1163.856, 346.9565, 1464.23, 551.3771, 991.1083, 951.8726, 931.0804, 126.0423, 788.2339, 326.3568, 152.7664, 993.5902, 726.8727, 1053.524, 977.9975, 357.8257, 739.192, 880.7896, 284.3101, 708.9634, 603.1169, 403.1836, 833.2058, 640.9977, 344.7114, 866.2728, 638.942, 729.207, 1272.396, 1153.951, 1724.23, 1137.997, 1480.936, 529.8743, 733.5193
10.7, 206.6559, 1069.38, 538.6176, 1578.912, 1154.561, 327.7476, 1492.962, 518.9725, 931.4345, 897.4932, 964.6757, 120.9132, 755.9987, 312.9724, 146.4884, 960.3646, 691.4532, 1003.296, 923.2281, 340.8078, 701.6222, 879.1034, 268.2489, 675.5187, 671.6038, 385.4396, 792.3942, 605.6528, 324.8595, 836.2682, 608.4258, 765.5435, 1219.948, 1219.783, 1645.063, 1082.652, 1522.718, 503.7532, 693.1776
10.8, 270.2492, 1043.852, 605.5217, 1572.361, 1087.203, 309.6021, 1425.213, 488.4724, 886.7804, 846.2204, 913.6075, 115.9929, 787.4448, 300.1371, 140.4683, 913.6777, 657.7597, 955.462, 871.5259, 324.5992, 665.9619, 834.0847, 253.0951, 643.6518, 706.1511, 368.4765, 753.5816, 572.2568, 306.1508, 788.6675, 633.9559, 723.7761, 1241.689, 1228.488, 1688.904, 1029.998, 1446.621, 478.9199, 655.0545
10.9, 279.7583, 1012.692, 614.1043, 1523.267, 1023.775, 292.4613, 1373.944, 459.7648, 833.3882, 797.8768, 865.2427, 147.5976, 755.2418, 287.8281, 134.6956, 903.28, 625.7081, 987.8481, 822.7192, 309.1615, 632.114, 835.9574, 238.7973, 613.2881, 715.4603, 352.2599, 716.6702, 540.7023, 288.5196, 743.7762, 640.011, 684.2875, 1190.507, 1227.417, 1611.358, 979.9056, 1374.327, 455.3107, 619.0281
11, 266.0003, 1106.957, 579.8228, 1447.944, 1006.745, 326.1514, 1328.429, 432.7444, 783.2106, 752.295, 931.5813, 141.5914, 747.8118, 276.0239, 129.1602, 970.7117, 595.2183, 953.9169, 801.1551, 386.3497, 599.9865, 793.1482, 225.3073, 701.14, 677.6658, 336.757, 681.5666, 510.8876, 271.9037, 701.4402, 677.7614, 646.9533, 1231.339, 1167.988, 1582.762, 1012.387, 1305.646, 432.8654, 584.983
11.1, 252.9189, 1117.402, 563.8281, 1376.345, 948.0104, 400.9031, 1268.147, 407.3119, 770.59, 964.9862, 882.2651, 135.8296, 717.2296, 372.6536, 123.8523, 1006.209, 566.2141, 908.4374, 867.6099, 469.8081, 569.4919, 752.5312, 212.5793, 668.0643, 641.8679, 321.9364, 648.1825, 482.717, 256.2448, 661.5139, 645.3912, 611.6561, 1180.583, 1111.436, 1565.977, 963.1507, 1406.538, 411.5266, 552.8104
11.2, 240.4808, 1142.973, 683.3884, 1452.916, 892.7028, 378.7074, 1271.231, 422.6505, 829.5358, 1109.94, 835.5596, 130.3023, 788.789, 357.3706, 118.7624, 1026.614, 538.6234, 903.9452, 819.0225, 447.4644, 540.5471, 774.5017, 200.5703, 636.549, 607.9609, 307.768, 616.4336, 456.0998, 241.4876, 703.0354, 687.9103, 578.2846, 1131.92, 1057.623, 1494.076, 1020.366, 1624.567, 391.2397, 522.4071
11.3, 228.6543, 1174.333, 699.707, 1381.072, 840.6219, 357.7407, 1221.678, 479.5336, 779.5901, 1046.53, 791.3265, 124.9999, 788.0059, 342.7144, 113.8818, 1012.865, 512.3771, 860.8481, 914.4739, 591.9609, 513.0735, 734.8397, 189.2398, 606.5204, 575.8452, 294.2232, 586.2397, 529.064, 227.5803, 663.0183, 696.4905, 546.7338, 1179.102, 1006.415, 1536.718, 970.742, 1800.719, 371.9529, 493.676
11.4, 290.6371, 1201.285, 660.6467, 1351.803, 791.5794, 337.9347, 1185.014, 451.3513, 789.2737, 986.743, 749.4351, 119.9133, 759.4409, 328.6592, 109.2017, 963.6254, 487.4097, 819.8058, 863.262, 596.8392, 486.9963, 790.0902, 178.5493, 577.9084, 545.426, 281.2745, 557.5249, 531.1818, 214.4739, 625.2791, 680.4111, 516.9045, 1170.802, 957.6862, 1466.16, 1074.889, 1710.729, 353.6168, 466.525
