 , C004, C009, C017, C026, C027, C029, C030, C032, C033, C034, C038, C043, C048, C050, C052, C056, C059, C060, C061, C064, C068, C071, C072, C078, C080, C085, C088, C089, C098, C102, C117, C125
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
193.8, 0.08732224, 1.159875, 340.0689, 1174.269, 2592.494, 456.0153, 653.032, 257.478, 407.6912, 1533.384, 1141.736, 3825.525, 6946.664, 286.2556, 194.8391, 0.2373724, 530.0643, 1029.438, 0.08969586, 1688.566, 2438.162, 543.4868, 6246.055, 2180.127, 0.003592039, 1845.29, 91.70459, 776.2014, 0.01912449, 2200.235, 24.51284, 1525.209
193.9, 0.08361074, 1.10338, 755.291, 1244.643, 2727.235, 434.9576, 614.3947, 289.1588, 386.5942, 1560.378, 1090.701, 3877.89, 7153.25, 651.434, 461.6095, 653.0089, 505.1718, 1262.13, 0.08582371, 1614.171, 2488.269, 520.489, 6374.256, 2231, 0.003419873, 1904.537, 86.8472, 738.9931, 0.01821337, 2428.417, 23.45077, 1688.328
194, 0.080057, 1.049637, 995.0011, 1187.062, 2770.363, 414.8722, 1297.079, 275.9447, 366.589, 1542.847, 1041.948, 3713.715, 7335.67, 1283.721, 1150.901, 1370.499, 481.4482, 1381.631, 0.08211873, 1607.738, 2536.353, 498.4643, 6595.522, 2262.79, 480.1818, 1823.177, 82.24709, 772.0414, 0.01734566, 2894.229, 22.43472, 1615.919
194.1, 0.07665429, 0.998512, 1114.598, 1280.643, 2860.462, 395.7143, 1560.423, 263.3345, 524.9293, 1476.298, 995.3736, 3717.213, 7620.204, 1219.185, 1096.493, 1943.045, 458.8387, 1484.343, 0.0785737, 1620.441, 2542.521, 477.3717, 6683.348, 2278.01, 912.53, 1812.059, 77.89064, 735.0325, 0.01651928, 2885.771, 21.46268, 1763.06
194.2, 0.07339622, 0.9498768, 1040.273, 1221.396, 2738.777, 377.4411, 1629.69, 266.8538, 497.7656, 1412.62, 1017.063, 3653.461, 7520.946, 1157.893, 1044.657, 1843.367, 437.291, 1652.763, 0.07518169, 1549.048, 2583.682, 457.1716, 6633.312, 2350.849, 1281.576, 1734.65, 73.76494, 711.567, 0.01573228, 2972.357, 20.53277, 1839.859
194.3, 0.07027663, 0.9036106, 970.9041, 1164.891, 2730.092, 545.2553, 1533.268, 254.659, 472.0075, 1422.756, 971.601, 3560.27, 7667.814, 1099.682, 995.2718, 1748.803, 416.7552, 1572.716, 0.07193612, 1659.012, 2475.182, 437.8262, 6615.916, 2421.268, 1253.886, 1703.798, 69.85777, 731.148, 0.01498276, 2841.924, 19.64314, 1760.952
194.4, 0.06728963, 0.8595979, 906.1609, 1173.831, 2754.62, 520.0767, 1442.55, 243.0215, 683.1033, 1361.387, 964.424, 3590.228, 7541.279, 1044.398, 948.2211, 1659.09, 397.1837, 1639.362, 0.06883066, 1760.635, 2543.158, 419.2995, 6654.11, 2317.364, 1255.244, 1631.013, 66.15755, 837.4754, 0.01426896, 2936.909, 18.79206, 1756.401
194.5, 0.06442959, 0.8177289, 845.735, 1119.526, 2637.438, 534.1728, 1357.2, 231.9158, 647.7545, 1517.163, 921.3149, 3637.516, 7508.706, 991.8928, 903.3948, 1573.979, 378.5314, 1559.964, 0.06585927, 1717.961, 2627.375, 401.5567, 6739.028, 2390.258, 1325.975, 1746.54, 62.65332, 822.0637, 0.01358916, 2808.031, 17.97786, 1720.768
194.6, 0.06169111, 0.7778993, 870.2942, 1067.734, 2525.24, 509.5059, 1276.9, 221.3177, 637.4316, 1451.722, 880.1329, 3786.065, 7443.608, 942.0274, 860.6876, 1493.235, 360.7551, 1536.762, 0.06301614, 1762.179, 2592.885, 384.5648, 6507.672, 2287.684, 1262.421, 1684.532, 59.33471, 782.6569, 0.01294175, 2809.38, 17.19893, 1702.966
194.7, 0.05906902, 0.7400097, 812.26, 1212.089, 2537.317, 485.9781, 1201.351, 211.2038, 651.0062, 1466.156, 840.7916, 3659.475, 7150.239, 894.6689, 819.9993, 1416.632, 343.8135, 1462.333, 0.06029575, 1797.012, 2549.67, 368.2918, 6673.693, 2243.311, 1201.913, 1612.57, 56.19188, 745.1392, 0.01232519, 2981.067, 16.45375, 1629.93
194.8, 0.05655838, 0.7039656, 758.0958, 1156.015, 2501.014, 463.5367, 1130.272, 201.5522, 617.3184, 1402.915, 911.617, 3702.057, 7272.042, 849.6912, 781.2345, 1343.96, 327.6675, 1391.509, 0.0576928, 1808.064, 2442.597, 352.7075, 6480.651, 2308.457, 1144.306, 1674.511, 53.21552, 782.6572, 0.01173799, 2873.062, 15.74086, 1560.026
194.9, 0.05415446, 0.6696771, 707.5433, 1102.534, 2602.689, 442.1316, 1063.398, 192.3416, 585.3738, 1342.402, 1003.99, 3648.131, 7188.194, 806.9747, 744.3023, 1275.015, 312.2798, 1324.115, 0.05520222, 1728.405, 2573.884, 337.7826, 6534.435, 2283.368, 1089.459, 1747.694, 50.3968, 745.1393, 0.01117878, 2920.669, 15.05885, 1535.79
195, 0.0518527, 0.6370588, 837.969, 1357.32, 2592.26, 526.834, 1000.481, 183.5519, 609.6878, 1284.499, 959.1124, 3594.182, 7151.487, 766.4056, 709.116, 1209.607, 297.6147, 1259.985, 0.05281916, 1652.255, 2651.534, 323.4892, 6342.458, 2185.381, 1037.242, 1673.034, 47.72739, 709.42, 0.0106462, 2976.938, 14.40639, 1469.924
195.1, 0.04964878, 0.6060292, 782.0904, 1294.526, 2546.867, 502.506, 941.2863, 175.1638, 578.1381, 1273.198, 999.751, 3537.58, 7140.091, 727.8761, 675.5931, 1302.936, 283.6383, 1198.961, 0.05053898, 1617.011, 2540.184, 309.8007, 6483.94, 2189.284, 987.5267, 1732.579, 45.19938, 675.413, 0.010139, 2953.086, 13.78221, 1406.882
195.2, 0.04753854, 0.576511, 729.9379, 1234.637, 2490.49, 479.3014, 1017.37, 167.1591, 548.2209, 1267.392, 955.0629, 3398.323, 7310.984, 691.2836, 643.655, 1236.096, 270.3182, 1140.893, 0.04835723, 1562.04, 2503.534, 296.6914, 6469.328, 2156.636, 1189.262, 1844.142, 42.80526, 643.0361, 0.009655961, 2875.354, 13.18506, 1476.419
195.3, 0.04551798, 0.5484305, 681.2632, 1348.658, 2616.322, 457.1683, 957.1765, 159.5202, 519.8519, 1212.725, 922.0957, 3311.12, 7316.55, 656.5306, 613.2267, 1172.684, 257.6237, 1085.637, 0.04626966, 1607.545, 2473.707, 284.1368, 6402.433, 2272.919, 1132.261, 1765.361, 40.53796, 612.2112, 0.009195935, 2960.258, 12.61379, 1413.099
195.4, 0.04358331, 0.5217178, 635.8342, 1286.265, 2505.023, 436.0573, 900.5441, 152.2304, 492.951, 1372.027, 1018.117, 3363.262, 7298.873, 623.5249, 584.2369, 1112.526, 245.5253, 1402.003, 0.04427221, 1586.951, 2460.283, 272.1135, 6394.438, 2175.381, 1077.991, 1689.946, 38.39075, 582.864, 0.008757826, 2970.869, 12.06727, 1352.495
195.5, 0.04173087, 0.4963062, 593.4346, 1226.758, 2398.459, 415.9212, 982.7858, 145.2738, 545.2796, 1312.846, 972.6081, 3317.598, 7307.672, 592.1784, 556.6176, 1055.454, 233.9951, 1334.101, 0.042361, 1517.034, 2356.965, 260.5989, 6434.456, 2214.396, 1026.323, 1775.969, 36.35727, 554.9235, 0.008340589, 2855.771, 11.54443, 1479.12
195.6, 0.03995716, 0.4721323, 553.8624, 1227.929, 2414.621, 633.0983, 986.6379, 138.635, 559.5864, 1256.218, 929.1332, 3226.112, 7246.501, 562.4078, 530.304, 1001.31, 223.0064, 1269.488, 0.04053229, 1530.748, 2480.863, 249.5716, 6381.188, 2119.369, 977.1319, 1700.101, 34.43151, 528.3224, 0.00794323, 2849.126, 11.04425, 1568.083
195.7, 0.03825884, 0.4491358, 516.929, 1171.121, 2455.514, 603.8633, 928.2625, 132.2996, 543.676, 1535.092, 1069.493, 3306.425, 7280.099, 534.1339, 505.2343, 1129.529, 212.5337, 1208.004, 0.03878252, 1621.48, 2398.309, 239.0109, 6297.631, 2067.343, 930.2981, 1792.543, 32.60775, 502.9966, 0.007564801, 2724.1, 10.56573, 1500.832
195.8, 0.03663271, 0.4272595, 482.4584, 1116.942, 2351.056, 575.9782, 873.3408, 126.2537, 515.5422, 1468.877, 1168.214, 3166.444, 7166.507, 507.2814, 481.3498, 1135.388, 202.5528, 1149.497, 0.03710829, 1550.041, 2552.369, 228.8971, 6453.072, 2216.962, 885.709, 1803.063, 30.88058, 478.8847, 0.007204402, 2778.707, 10.10795, 1502.015
195.9, 0.03507569, 0.4064487, 450.2864, 1201.905, 2418.904, 549.3809, 821.6687, 120.4841, 533.1595, 1427.815, 1115.996, 3032.389, 7036.889, 481.7788, 458.5944, 1222.464, 193.0406, 1093.824, 0.03550634, 1609.66, 2521.844, 219.2113, 6432.539, 2157.66, 843.2571, 1825.717, 29.24491, 455.9286, 0.006861172, 2772.757, 9.670001, 1576.998
196, 0.03358485, 0.3866516, 420.2598, 1146.301, 2400.842, 524.0117, 921.7405, 114.9782, 550.2344, 1491.094, 1066.111, 3015.057, 6920.225, 457.5584, 436.9147, 1159.752, 183.9752, 1040.848, 0.03397354, 1581.724, 2415.94, 209.9353, 6176.84, 2316.875, 802.8399, 1818.361, 27.69587, 434.0731, 0.006534295, 2651.083, 9.251028, 1579.017
196.1, 0.03215738, 0.3678187, 392.2354, 1093.27, 2551.98, 499.814, 867.2048, 109.7239, 521.7612, 1426.777, 1044.112, 3004.854, 6908.209, 434.5555, 416.2599, 1100.257, 175.3354, 990.4376, 0.03250692, 1567.396, 2399.196, 201.0518, 6072.409, 2305.451, 764.3599, 1856.64, 26.22888, 413.2651, 0.00622299, 2534.748, 8.850208, 1611.697
196.2, 0.03079058, 0.3499031, 366.0798, 1042.692, 2645.557, 476.7337, 815.8957, 104.7097, 494.7614, 1535.563, 1056.151, 2877.64, 6621.438, 412.7091, 396.5816, 1043.815, 167.1014, 942.4684, 0.0311036, 1547.076, 2388.006, 192.5443, 6200.682, 2356.432, 727.7242, 1914.477, 24.83959, 393.4547, 0.005926517, 2423.517, 8.466755, 1648.214
196.3, 0.02948187, 0.3328602, 341.6684, 994.4537, 2533.014, 454.7192, 767.6224, 99.92465, 469.1588, 1673.813, 1008.941, 3023.941, 6705.25, 391.961, 377.8335, 990.2673, 159.2541, 896.8226, 0.02976087, 1478.915, 2398.756, 184.3967, 6242.691, 2521.219, 692.8444, 1835.652, 23.52389, 374.5939, 0.005644168, 2317.168, 8.099916, 1577.527
196.4, 0.02822879, 0.3166474, 318.8848, 948.4473, 2425.259, 433.7213, 804.0834, 95.35826, 444.8811, 1762.909, 963.8425, 3079.723, 6426.905, 372.256, 359.9717, 939.4669, 151.7753, 853.3875, 0.0284761, 1516.79, 2368.455, 176.5939, 6206.519, 2585.817, 659.6365, 1782.349, 22.27788, 356.6372, 0.00537527, 2215.486, 7.74897, 1560.259
196.5, 0.02702897, 0.3012242, 297.6205, 904.5693, 2464.84, 413.6931, 756.5089, 91.00055, 451.0874, 1783.436, 920.7595, 2949.34, 6438.05, 353.5415, 342.9544, 891.2726, 144.6477, 812.056, 0.0272468, 1614.403, 2430.89, 169.1213, 6339.069, 2474.852, 628.0202, 1830.648, 21.09787, 339.5413, 0.005119184, 2280.526, 7.413229, 1632.331
196.6, 0.02588014, 0.2865523, 277.7741, 862.7213, 2359.985, 394.5897, 711.7493, 86.84197, 427.7448, 2069.9, 879.6022, 2918.484, 6601.207, 335.7679, 326.7415, 845.5506, 137.8549, 772.7263, 0.02607056, 1543.276, 2339.524, 161.9649, 6490.799, 2662.578, 597.9193, 1752.444, 19.98036, 323.2649, 0.004875297, 2180.452, 7.092036, 1562.325
196.7, 0.02478015, 0.272595, 259.2512, 822.8092, 2370.521, 376.3684, 669.6379, 82.87344, 405.6101, 2215.118, 910.2227, 3015.621, 6433.488, 318.8879, 311.295, 802.1742, 131.381, 735.3014, 0.0249451, 1573.57, 2259.13, 155.1113, 6252.134, 2702.515, 569.261, 1677.581, 18.92204, 307.7687, 0.00464303, 2176.507, 6.784759, 1559.224
196.8, 0.02372691, 0.2593176, 241.9634, 784.7436, 2391.039, 358.9886, 757.6727, 79.08626, 643.5112, 2497.231, 1045.678, 3030.929, 6166.424, 302.8564, 487.4099, 761.0229, 125.2112, 699.6891, 0.02386823, 1542.613, 2356.162, 148.5478, 6274.244, 2654.347, 541.9764, 1637.523, 17.91978, 293.0154, 0.004421828, 2123.851, 6.490795, 1618.145
196.9, 0.02271843, 0.2466869, 225.8285, 838.8677, 2289.324, 342.4113, 712.8442, 75.47215, 610.2112, 2703.429, 1113.484, 2988.203, 5910.446, 287.6309, 567.4876, 721.9827, 119.3311, 665.8016, 0.02283785, 1644.544, 2476.827, 142.2619, 6445.99, 2540.441, 515.9996, 1632.773, 16.97061, 278.9693, 0.004211165, 2030.651, 6.209568, 1548.747
197, 0.02175282, 0.2346713, 210.7695, 876.8774, 2335.008, 326.5995, 670.668, 72.02319, 608.7121, 2850.256, 1237.027, 2933.182, 6049.815, 273.1708, 540.6601, 684.9453, 113.7271, 633.5553, 0.02185195, 1572.089, 2435.829, 136.2421, 6327.684, 2431.423, 491.2678, 1563.022, 16.07171, 265.5965, 0.004010538, 2164.123, 5.940525, 1655.017
197.1, 0.02082825, 0.2232411, 196.7146, 836.3104, 2235.676, 311.5179, 630.9872, 68.73185, 733.9287, 3188.466, 1392.442, 3051.895, 5798.677, 259.4377, 515.1008, 649.8078, 108.3863, 602.8708, 0.02090861, 1696.197, 2636.985, 130.477, 6662.438, 2341.247, 467.7213, 1496.251, 15.22043, 252.8647, 0.00381947, 2069.156, 5.683139, 1584.037
197.2, 0.01994298, 0.2123675, 183.597, 797.6202, 2271.837, 297.1327, 731.5717, 65.59092, 756.7224, 3174.001, 1459.102, 2922.689, 5818.199, 246.395, 490.7499, 616.4729, 103.2963, 573.6724, 0.02000599, 1621.467, 2606.229, 124.9558, 6391.272, 2443.452, 445.3035, 1625.246, 14.41424, 240.7433, 0.003637504, 2082.719, 5.436905, 1589.327
197.3, 0.01909533, 0.2020236, 171.3542, 760.72, 2175.192, 283.4118, 688.2874, 62.59352, 717.564, 3268.231, 1393.881, 3122.546, 5748.858, 234.008, 467.5501, 712.6521, 98.4454, 545.8882, 0.01914234, 1711.79, 2496.781, 119.6683, 6256.317, 2338.596, 423.9602, 1596.023, 13.65074, 229.2029, 0.003464207, 1991.324, 5.20134, 1521.164
197.4, 0.01828371, 0.1921835, 159.9277, 725.5268, 2185.021, 270.3245, 647.5641, 59.7331, 680.4319, 3147.021, 1432.411, 2990.35, 5799.362, 222.2437, 445.447, 741.9365, 93.82226, 519.4496, 0.01831597, 1701.232, 2409.949, 114.6045, 6405.812, 2396.537, 403.6398, 1729.862, 12.92769, 218.2157, 0.003299167, 1903.941, 4.975981, 1655.516
197.5, 0.01750659, 0.1828227, 149.2632, 919.3142, 2335.338, 257.8415, 609.2503, 57.0034, 645.2214, 3011.279, 1574.967, 2863.75, 5936.61, 211.0708, 424.3889, 703.8754, 89.41623, 494.2915, 0.01752527, 1626.279, 2418.481, 109.755, 6211.938, 2454.36, 384.2934, 1730.828, 12.24294, 359.9496, 0.003141989, 2160.465, 4.760386, 1734.997
197.6, 0.0167625, 0.1739179, 139.3098, 997.5961, 2334.518, 245.935, 573.2034, 54.39844, 611.8329, 3074.912, 1504.567, 2742.51, 5868.84, 200.4597, 404.3263, 667.7668, 85.21712, 470.3518, 0.01676871, 1619.525, 2363.112, 105.1106, 6240.599, 2459.176, 365.8743, 1822.035, 11.59446, 342.6949, 0.0029923, 2065.659, 4.554133, 1786.786
197.7, 0.01605004, 0.1654467, 130.0201, 1150.231, 2430.194, 234.5782, 609.8332, 51.91252, 580.1721, 3250.144, 1437.314, 2746.563, 6024.447, 190.382, 385.2121, 633.5107, 81.2152, 641.7159, 0.01604481, 1674.544, 2410.351, 100.6629, 6159.22, 2353.646, 585.9767, 1744.199, 10.98033, 408.3064, 0.002849742, 2006.915, 4.356816, 1877.811
197.8, 0.01536785, 0.1573882, 279.0595, 1209.01, 2425.418, 223.7459, 573.7518, 49.5402, 550.1497, 3109.953, 1437.609, 2694.749, 6073.447, 180.8109, 367.0015, 730.7056, 77.40122, 674.9973, 0.01535216, 1712.762, 2330.449, 96.40328, 6260.775, 2252.643, 578.6341, 1710.588, 10.39872, 388.7336, 0.002713975, 2123.485, 4.168047, 1797.276
197.9, 0.01471467, 0.1497222, 308.8145, 1167.912, 2515.346, 213.4139, 539.8051, 47.2763, 521.6809, 3010.457, 1373.349, 2580.663, 6094.131, 421.3404, 349.6518, 693.2207, 73.76635, 821.2418, 0.01468941, 1637.302, 2387.128, 92.32395, 6140.049, 2176.087, 838.5174, 1756.8, 9.847924, 370.0991, 0.002584677, 2131.375, 3.987458, 1720.195
198, 0.01408924, 0.1424296, 288.2216, 1113.88, 2597.564, 203.5589, 507.867, 45.11585, 633.7091, 2999.346, 1497.529, 2471.408, 6240.396, 431.5304, 333.1223, 657.6588, 70.30218, 781.4672, 0.01405528, 1576.941, 2286.881, 88.41724, 6066.26, 2481.125, 945.712, 1681.751, 9.326301, 421.5492, 0.002461539, 2243.843, 3.814693, 1707.45
198.1, 0.0134904, 0.1354922, 319.6684, 1071.455, 2487.063, 194.159, 477.8185, 43.05413, 699.7054, 3058.917, 1456.536, 2366.778, 6234.646, 464.8169, 317.3742, 766.7635, 67.00069, 743.619, 0.01344851, 1592.934, 2190.844, 84.67585, 6310.154, 2429.935, 1015.786, 1708.451, 8.832307, 401.3416, 0.002344267, 2320.864, 3.649413, 1750.048
198.2, 0.01291701, 0.1288927, 298.3518, 1215.044, 2561.986, 185.1932, 513.6168, 41.08663, 663.4974, 3033.181, 1391.43, 2461.121, 6201.512, 441.4491, 302.3706, 919.639, 63.85424, 798.0328, 0.01286795, 1557.209, 2288.317, 81.09277, 6273.518, 2325.659, 967.0994, 1737.646, 8.364479, 382.1027, 0.002232582, 2255.271, 3.491295, 1674.993
198.3, 0.01236799, 0.1226147, 338.8708, 1158.832, 2518.905, 176.6414, 483.2281, 39.20904, 629.1632, 3031.706, 1329.234, 2495.641, 6342.233, 419.2562, 288.0763, 872.4619, 60.85555, 759.3823, 0.01231244, 1488.602, 2267.067, 77.66132, 6018.182, 2320.19, 920.7464, 1663.415, 7.921431, 363.786, 0.002126219, 2190.372, 3.340027, 1636.491
198.4, 0.01184231, 0.1166424, 316.2737, 1105.221, 2411.75, 168.4845, 532.5266, 37.41725, 596.6057, 2911.609, 1341.776, 2425.329, 6310.673, 398.1789, 274.4577, 827.7049, 57.99769, 722.6038, 0.01178092, 1503.462, 2290.65, 74.37506, 6131.529, 2416.329, 876.6151, 1633.445, 7.50185, 346.3474, 0.002024922, 2094.253, 3.195313, 1703.811
198.5, 0.01133897, 0.110961, 410.2518, 1054.09, 2421.563, 160.7043, 553.7593, 35.70734, 565.7328, 3018.072, 1464.64, 2322.65, 6277.451, 435.541, 261.483, 872.775, 55.27403, 687.6064, 0.01127234, 1571.552, 2263.127, 71.22786, 6048.901, 2318.798, 874.1349, 1627.538, 7.104493, 540.8845, 0.001928451, 2002.353, 3.05687, 1630.739
198.6, 0.01085703, 0.1055564, 382.8948, 1094.049, 2318.549, 153.2833, 520.9955, 34.07557, 536.4576, 3084.916, 1411.882, 2290.454, 6273.753, 413.645, 249.1216, 828.002, 52.67828, 698.3543, 0.01078572, 1600.204, 2330.731, 68.21384, 6028.286, 2268.285, 936.6232, 1558.011, 6.728183, 514.9564, 0.001836577, 2069.113, 2.924424, 1667.824
198.7, 0.01039557, 0.100415, 357.3621, 1191.866, 2482.286, 146.205, 547.4331, 32.51838, 579.9797, 2951.852, 1449.405, 2283.475, 6304.795, 595.1748, 237.3446, 1355.051, 50.20444, 724.9783, 0.0103201, 1529.703, 2239.436, 65.32735, 6021.982, 2170.946, 891.731, 1584.244, 6.371806, 490.2712, 0.001749079, 2123.288, 2.797718, 1596.296
198.8, 0.009953718, 0.095524, 333.532, 1136.727, 2398.104, 139.4536, 736.4665, 31.03234, 581.6811, 3075.585, 1412.165, 2457.339, 6404.403, 565.2536, 439.9451, 1333.585, 47.84676, 689.866, 0.009874584, 1484.88, 2145.392, 62.56301, 5958.155, 2099.692, 848.9905, 1545.588, 6.034305, 466.7694, 0.00166575, 2030.113, 2.676501, 1688.566
198.9, 0.00953065, 0.09087125, 311.2909, 1084.138, 2454.222, 133.0139, 692.8926, 29.61421, 578.2845, 3136.454, 1349.042, 2454.432, 6415.147, 536.8366, 449.0114, 1353.064, 45.59981, 656.4543, 0.009448302, 1510.594, 2221.29, 59.91564, 6052.58, 2209.751, 808.2985, 1573.927, 5.714681, 444.3941, 0.001586391, 2086.589, 2.560536, 1654.733
199, 0.009125564, 0.08644513, 290.533, 1118.813, 2519.924, 126.8717, 651.8969, 28.26089, 611.3047, 3037.288, 1335.704, 2350.521, 6256.511, 509.8482, 427.7847, 1435.257, 43.45838, 624.6608, 0.009040422, 1506.333, 2243.887, 57.3803, 5993.146, 2284.884, 769.5568, 1621.117, 5.411986, 423.0914, 0.001510813, 2063.303, 2.449595, 1631.988
199.1, 0.008737696, 0.0822346, 271.1592, 1146.343, 2412.726, 121.013, 672.6458, 26.96942, 579.6713, 3074.303, 1346.234, 2476.893, 6292.107, 528.4377, 407.5615, 1361.629, 41.41751, 655.5666, 0.00865015, 1497.057, 2149.656, 54.95224, 5845.747, 2186.833, 732.6721, 1551.864, 5.125325, 402.8099, 0.001438835, 1972.76, 2.343461, 1561.996
199.2, 0.008366314, 0.07822915, 253.0774, 1141.381, 2310.088, 115.4249, 675.4984, 25.73696, 573.2323, 2941.697, 1286.059, 2372.031, 6274.29, 603.9084, 388.2944, 1342.312, 39.47248, 703.1176, 0.008276726, 1431.1, 2177.284, 52.62692, 5932.797, 2109.196, 697.5552, 1622.949, 4.853848, 460.66, 0.001370287, 2019.161, 2.241926, 1573.734
199.3, 0.008010716, 0.0744188, 236.2014, 1088.578, 2325.462, 110.0948, 635.5318, 24.56082, 543.569, 3096.914, 1228.573, 2271.608, 6327.424, 573.5482, 470.5735, 1346.061, 37.6188, 669.0641, 0.007919422, 1421.668, 2085.85, 50.4, 5809.256, 2252.176, 664.1215, 1600.288, 4.59675, 488.307, 0.001305004, 2067.91, 2.14479, 1568.299
199.4, 0.007670233, 0.07079404, 220.4506, 1054.219, 2417.832, 105.0109, 597.9299, 23.43843, 515.4407, 3026.767, 1173.657, 2175.437, 6165.477, 544.7142, 448.3275, 1277.009, 35.85217, 705.8625, 0.007577544, 1499.051, 2072.887, 48.26731, 5914.919, 2198.617, 632.2902, 1531.925, 4.353271, 530.5131, 0.001242832, 1988.3, 2.051862, 1501.039
199.5, 0.007344221, 0.06734583, 205.7502, 1005.448, 2314.976, 100.1617, 596.8286, 22.36733, 584.0557, 2896.212, 1278.05, 2187.066, 5909.538, 517.3298, 612.5338, 1340.341, 34.1685, 723.3426, 0.007250424, 1433.006, 2216.512, 46.22487, 5692.61, 2104.268, 601.9846, 1616.673, 4.122687, 505.0822, 0.001183621, 2066.196, 1.962961, 1533.04
199.6, 0.007032066, 0.06406558, 441.121, 958.9328, 2357.053, 95.5365, 561.5166, 21.34518, 553.8324, 2993.753, 1220.922, 2185.898, 6008, 491.3221, 583.5768, 1271.582, 32.5639, 751.9934, 0.006937425, 1387.003, 2123.431, 44.26885, 5708.031, 2184.266, 684.8464, 1547.61, 3.904317, 480.8704, 0.001127232, 1975.527, 1.877912, 1535.893
199.7, 0.006733179, 0.06094509, 411.7055, 1097.159, 2447.792, 91.12484, 645.4963, 20.36975, 549.4478, 2949.74, 1284.407, 2106.056, 5985.278, 466.6218, 555.9886, 1206.351, 31.03465, 715.5727, 0.006637939, 1397.157, 2178.46, 42.3956, 5684.427, 2160.926, 652.0218, 1543.781, 3.697514, 457.8192, 0.001073528, 1888.837, 1.796547, 1516.907
199.8, 0.006446996, 0.0579766, 384.2516, 1082.675, 2520.975, 86.9169, 607.3048, 19.43888, 521.0153, 2919.629, 1226.995, 2188.876, 5778.658, 443.1634, 529.7048, 1278.771, 29.57722, 702.8012, 0.006351381, 1428.181, 2156.207, 40.60162, 5702.863, 2068.194, 1190.719, 1507.948, 3.501665, 435.8729, 0.001022384, 1877.378, 1.718708, 1551.334
199.9, 0.006172976, 0.0551527, 358.6284, 1032.587, 2413.732, 82.90327, 571.373, 18.55056, 494.0541, 3034.209, 1172.15, 2166.401, 5911.365, 420.8842, 504.6634, 1213.171, 28.18823, 704.9106, 0.006077194, 1444.385, 2177.62, 38.88356, 5708.195, 2092.378, 1133.648, 1443.53, 3.316189, 414.9787, 0.0009736756, 1936.568, 1.644242, 1484.801
200, 0.005910603, 0.05246635, 334.7138, 984.8163, 2458.671, 79.07499, 537.5671, 17.70283, 507.223, 3006.374, 1148.303, 2207.599, 5839.821, 399.7251, 480.8059, 1222.277, 26.86447, 727.5151, 0.005814844, 1413.657, 2144.3, 37.23819, 5566.132, 2247.631, 1079.312, 1413.12, 3.140538, 395.0861, 0.0009272881, 1865.359, 1.573001, 1538.991
200.1, 0.005659382, 0.04991084, 312.394, 939.2558, 2354.078, 75.42348, 505.7614, 16.89384, 529.8752, 2876.698, 1349.131, 2233.131, 5975.275, 379.6297, 458.0762, 1208.973, 25.60288, 784.4596, 0.005563819, 1351.375, 2240.305, 35.66245, 5612.369, 2245.983, 1027.581, 1465.644, 2.97419, 376.1471, 0.0008831106, 1836.832, 1.504848, 1521.972
200.2, 0.005418838, 0.0474798, 291.5625, 977.0146, 2253.935, 71.9406, 475.8374, 16.12181, 580.8241, 2958.877, 1288.825, 2400.036, 5787.218, 360.5446, 436.421, 1146.953, 24.40053, 799.4503, 0.005323631, 1352.792, 2146.225, 419.2328, 5601.94, 2149.601, 978.329, 1410.322, 2.816654, 358.1159, 0.0008410378, 1843.36, 1.439647, 1456.698
200.3, 0.005188519, 0.04516717, 272.1201, 931.8151, 2250.157, 68.61855, 447.684, 15.38507, 550.7679, 2899.7, 1231.216, 2446.677, 5870.484, 342.4189, 415.7896, 1135.823, 23.25465, 760.7311, 0.005093812, 1389.06, 2200.956, 437.9205, 5637.863, 2146.179, 931.4378, 1428.808, 2.667462, 340.9491, 0.0008009694, 1821.371, 1.377271, 1545.867
200.4, 0.004967989, 0.04296719, 253.9742, 888.7065, 2403.692, 65.4499, 421.1963, 14.682, 569.1965, 2931.731, 1176.182, 2396.061, 6048.759, 325.2045, 396.1335, 1166.433, 22.16257, 723.8871, 0.004873913, 1484.828, 2198.718, 419.3898, 5452.396, 2213.242, 886.7941, 1372.588, 2.526172, 324.6053, 0.0007628099, 1848.406, 1.317598, 1657.695
200.5, 0.004756832, 0.04087436, 237.0383, 847.5923, 2334.666, 62.42757, 513.2407, 14.01106, 588.5363, 2995.425, 1254.717, 2665.149, 6070.35, 551.3688, 377.4066, 1277.762, 21.12179, 688.8277, 0.004663508, 1488.096, 2270.497, 466.2431, 5710.397, 2118.265, 844.2902, 1339.755, 2.392366, 373.6948, 0.0007264684, 1895.762, 1.260511, 1586.601
