 , C000, C001, C003, C004, C060, C083
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted
486.0254297682144, 0.1124935, 146.6618, 322.2796, 176.693, 248.5052, 524.713
486.1253527595319, 0.1064918, 140.5649, 309.1201, 182.7681, 242.8777, 533.0925
486.2252757508494, 0.1008104, 134.7214, 328.3135, 174.7178, 250.0583, 518.3197
486.3251987421668, 0.09543201, 129.1209, 349.0769, 192.0958, 254.1104, 518.4082
486.4251217334843, 0.09034061, 139.9633, 360.1838, 188.9381, 243.2901, 505.9592
486.5250447248018, 0.08552083, 143.1572, 345.2851, 189.2762, 232.9305, 530.0834
486.6249677161193, 0.0809582, 163.491, 360.8143, 189.299, 254.8672, 537.4055
486.7248907074368, 0.07663898, 160.0291, 345.8895, 217.8889, 244.0146, 562.3775
486.8248136987543, 0.0725502, 153.3764, 331.582, 208.2915, 233.6242, 558.6062
486.9247366900717, 0.06867956, 156.4709, 317.8663, 201.8213, 223.6762, 568.8039
487.0246596813892, 0.06501543, 149.9662, 304.718, 196.6658, 214.1517, 572.5871
487.1245826727067, 0.06154678, 143.7319, 292.1136, 188.0033, 259.4638, 548.3772
487.2245056640242, 0.05826319, 159.2967, 292.4414, 184.1708, 270.3232, 573.9445
487.3244286553416, 0.05515478, 152.6745, 280.3447, 176.0586, 258.8125, 564.7449
487.4243516466591, 0.0522122, 146.3276, 268.7485, 178.5192, 247.7919, 549.3693
487.5242746379766, 0.04942662, 140.2446, 331.8922, 200.5378, 257.7057, 526.1411
487.6241976292941, 0.04678965, 134.4145, 348.1478, 191.7047, 265.8086, 503.895
487.7241206206115, 0.04429337, 128.8267, 368.8765, 191.0607, 268.9376, 488.7779
487.824043611929, 0.04193027, 123.4712, 375.642, 195.3938, 268.3183, 483.9336
487.9239666032465, 0.03969324, 151.0833, 362.6801, 186.7873, 256.893, 496.971
488.023889594564, 0.03757556, 144.8026, 347.678, 178.5599, 275.4077, 501.0494
488.1238125858815, 0.03557086, 154.5572, 333.2966, 170.6949, 312.2501, 507.2725
488.223735577199, 0.03367311, 148.132, 351.4345, 163.1763, 298.9541, 503.138
488.3236585685164, 0.03187661, 141.974, 336.8976, 176.7517, 293.6782, 519.9171
488.4235815598339, 0.03017596, 158.468, 322.9621, 168.9664, 281.173, 524.2762
488.5235045511514, 0.02856603, 159.2366, 318.4824, 168.1117, 269.2003, 512.4282
488.6234275424688, 0.027042, 164.8739, 305.3086, 161.1919, 257.7374, 520.2637
488.7233505337863, 0.02559928, 158.0199, 322.4507, 154.0919, 269.7039, 498.2661
488.8232735251038, 0.02423353, 162.6518, 344.2172, 167.7334, 282.7542, 509.5679
488.9231965164213, 0.02294064, 172.6284, 329.9789, 160.3453, 292.8074, 551.5787
489.0231195077388, 0.02171673, 167.2532, 338.7636, 153.2825, 307.8094, 548.8246
489.1230424990562, 0.02055812, 162.0182, 336.995, 178.0851, 294.7025, 548.1887
489.2229654903737, 0.01946132, 183.2029, 372.0514, 182.8013, 309.0047, 525.0104
489.3228884816912, 0.01842304, 177.8384, 373.5267, 194.1255, 328.7824, 529.7386
489.4228114730087, 0.01744015, 170.4454, 361.0167, 203.8582, 329.0006, 529.6613
489.5227344643262, 0.01650969, 163.3598, 370.7785, 199.5396, 314.9913, 542.4058
489.6226574556437, 0.01562888, 167.5906, 369.1917, 196.2069, 312.3698, 530.8668
489.7225804469611, 0.01479506, 178.9431, 358.6991, 187.5646, 309.8643, 553.391
489.8225034382786, 0.01400573, 171.5042, 355.1934, 179.303, 316.1901, 550.1597
489.9224264295961, 0.01325851, 172.0794, 352.7063, 182.4901, 302.7263, 547.3788
490.0223494209135, 0.01255115, 164.9258, 363.6127, 176.2121, 314.5365, 545.1983
490.122272412231, 0.01188153, 158.0697, 350.0482, 183.3726, 323.396, 544.7461
490.2221954035485, 0.01124764, 179.4629, 353.9518, 175.2956, 313.4523, 550.217
490.322118394866, 0.01064756, 172.0024, 348.6581, 184.1212, 322.7261, 541.3937
490.4220413861835, 0.0100795, 174.4182, 334.2361, 179.1858, 317.1214, 535.7852
490.5219643775009, 0.009541751, 167.1674, 353.5295, 171.2932, 324.9449, 537.4778
490.6218873688184, 0.009032687, 161.0307, 351.314, 163.7482, 313.1366, 535.8096
490.7218103601359, 0.008550783, 162.3836, 349.1753, 164.1012, 310.4372, 528.6862
490.8217333514534, 0.008094588, 168.8634, 339.7843, 156.8731, 297.2184, 532.1744
490.9216563427709, 0.007662733, 176.1545, 337.907, 149.9633, 284.5624, 509.6732
491.0215793340884, 0.007253917, 173.224, 342.8064, 151.0749, 272.4454, 491.799
491.1215023254058, 0.006866912, 172.4542, 328.6264, 144.4205, 260.8443, 480.7075
491.2214253167233, 0.006500554, 168.3775, 315.033, 138.0592, 249.7372, 515.4838
491.3213483080408, 0.006153742, 162.8742, 302.0019, 153.1376, 239.1031, 558.5392
491.4212712993582, 0.005825433, 161.0927, 290.6378, 161.1061, 242.1098, 566.7916
491.5211942906757, 0.005514639, 156.7089, 278.6158, 154.6334, 233.5599, 553.462
491.6211172819932, 0.005220427, 150.1943, 280.3308, 154.2288, 236.4406, 530.0608
491.7210402733107, 0.004941911, 158.763, 290.2867, 160.6986, 240.6087, 516.1138
491.8209632646282, 0.004678254, 155.5535, 282.7023, 161.1846, 230.3633, 543.6945
491.9208862559456, 0.004428664, 149.087, 287.0521, 154.0849, 220.5542, 520.7062
492.0208092472631, 0.00419239, 142.8892, 275.1783, 147.298, 211.1627, 534.1953
492.1207322385806, 0.003968721, 156.7727, 272.4492, 143.1906, 202.1711, 551.639
492.2206552298981, 0.003756985, 155.7025, 279.0585, 171.5839, 205.208, 556.0037
492.3205782212156, 0.003556546, 156.0338, 287.7628, 164.0261, 203.0133, 534.8376
492.4205012125331, 0.0033668, 153.3438, 294.112, 162.3427, 194.3688, 528.7943
492.5204242038505, 0.003187177, 156.6839, 283.8542, 155.192, 194.8709, 506.436
492.620347195168, 0.003017138, 156.6601, 291.3074, 148.3563, 209.2823, 513.9244
492.7202701864855, 0.00285617, 150.1475, 282.6816, 141.8216, 219.119, 508.886
492.8201931778029, 0.00270379, 160.8789, 291.7128, 156.3834, 209.7886, 514.1096
492.9201161691204, 0.00255954, 154.191, 297.3156, 149.4952, 200.8555, 497.6644
493.0200391604379, 0.002422985, 147.7811, 305.7425, 153.0694, 221.1921, 476.6224
493.1199621517554, 0.002293716, 141.6376, 303.7655, 155.1347, 252.6974, 464.1247
493.2198851430729, 0.002171344, 151.3623, 310.5272, 155.553, 241.9372, 444.5007
493.3198081343903, 0.0020555, 145.07, 297.6824, 152.5219, 231.6352, 467.6523
493.4197311257078, 0.001945837, 139.586, 304.4977, 169.1648, 221.7719, 447.8792
493.5196541170253, 0.001842024, 136.1047, 314.0506, 199.4092, 233.0135, 441.4856
493.6195771083428, 0.00174375, 135.95, 302.5792, 190.6259, 223.0915, 448.5984
493.7195000996603, 0.001650719, 130.2984, 290.0632, 195.5513, 213.592, 452.8628
493.8194230909778, 0.001562651, 124.8817, 305.5212, 196.6646, 204.4969, 447.0558
493.9193460822952, 0.001479282, 119.6902, 292.8835, 207.4324, 195.7892, 449.339
494.0192690736127, 0.00140036, 114.7146, 280.7686, 198.2956, 187.4523, 453.6541
494.1191920649302, 0.00132565, 109.9457, 295.7303, 196.3599, 219.9476, 440.4389
494.2191150562476, 0.001254925, 129.4125, 305.5522, 193.3879, 233.5746, 452.9588
494.3190380475651, 0.001187973, 126.8726, 315.5542, 197.7542, 238.4682, 433.807
494.4189610388826, 0.001124593, 121.5984, 317.4947, 211.7185, 241.8661, 425.2264
494.5188840302001, 0.001064595, 129.1813, 313.0899, 202.393, 234.0776, 454.1522
494.6188070215176, 0.001007797, 123.811, 300.1392, 217.8155, 236.2214, 434.9499
494.718730012835, 0.0009540301, 118.6641, 300.0231, 211.7403, 226.1628, 441.9787
494.8186530041525, 0.0009031315, 144.2581, 312.2597, 216.1184, 236.6172, 423.2911
494.91857599547, 0.0008549484, 138.2611, 319.9142, 207.5985, 245.8396, 414.6441
495.0184989867874, 0.0008093358, 138.807, 306.6811, 229.4625, 235.3714, 431.9601
495.1184219781049, 0.0007661568, 134.5402, 293.9955, 226.0318, 225.349, 415.5493
495.2183449694224, 0.0007252815, 144.0779, 309.2932, 227.5764, 257.4686, 418.994
495.3182679607399, 0.0006865869, 144.0103, 304.973, 230.8703, 260.742, 408.8991
495.4181909520574, 0.0006499567, 139.2999, 292.358, 230.9281, 249.6393, 405.0954
495.5181139433749, 0.0006152808, 137.689, 280.2648, 220.7564, 239.0093, 468.339
495.6180369346923, 0.0005824548, 133.581, 268.6719, 214.6274, 228.832, 476.7747
495.7179599260098, 0.0005513802, 128.0278, 257.5584, 205.1738, 219.088, 456.6159
495.8178829173273, 0.0005219635, 136.823, 273.2089, 196.1365, 248.8836, 437.3094
495.9178059086448, 0.0004941161, 144.7366, 289.7845, 208.6787, 272.8867, 426.4722
496.0177288999623, 0.0004677544, 141.8811, 277.7977, 203.3268, 261.2668, 481.9097
496.1176518912797, 0.0004427992, 139.3137, 273.8976, 199.3574, 250.1418, 461.5338
496.2175748825972, 0.0004191753, 156.6045, 265.4629, 211.2714, 239.4904, 499.3373
496.3174978739147, 0.0003968118, 150.0942, 268.2619, 201.9716, 229.2926, 485.2589
496.4174208652321, 0.0003756415, 143.8546, 270.8279, 193.7968, 219.5291, 464.7414
496.5173438565496, 0.0003556006, 139.4974, 283.2816, 188.2108, 237.1682, 445.0914
496.6172668478671, 0.0003366289, 149.2505, 271.5638, 189.4434, 227.0693, 491.2527
496.7171898391846, 0.0003186693, 143.046, 260.3308, 187.7344, 217.4004, 486.0058
496.8171128305021, 0.000301668, 146.2227, 265.6591, 179.4652, 216.4121, 472.4022
496.9170358218196, 0.0002855736, 140.144, 254.6703, 171.5604, 222.0231, 488.4889
497.016958813137, 0.0002703379, 145.9619, 246.3835, 164.0037, 232.1013, 477.1218
497.1168818044545, 0.0002559151, 147.7047, 253.2333, 156.7798, 222.2182, 461.8845
497.216804795772, 0.0002422617, 154.1249, 248.4224, 156.6826, 216.2353, 469.8299
497.3167277870895, 0.0002293368, 148.6203, 252.0611, 149.7812, 218.8864, 452.2889
497.416650778407, 0.0002171014, 160.3073, 241.6347, 143.1838, 209.5659, 461.2495
497.5165737697244, 0.0002055188, 153.8551, 238.3636, 140.9961, 214.0284, 447.3492
497.6164967610419, 0.0001945541, 155.1238, 228.5039, 134.7856, 218.9605, 442.4066
497.7164197523594, 0.0001841744, 148.6751, 220.1669, 133.2527, 212.4322, 450.1557
497.8163427436768, 0.0001743485, 144.9271, 226.9511, 127.3833, 224.714, 431.1224
497.9162657349943, 0.0001650468, 138.9023, 230.1843, 125.7457, 215.1454, 435.7898
498.0161887263118, 0.0001562414, 138.8693, 229.0004, 120.207, 213.72, 427.3489
498.1161117176293, 0.0001479057, 133.0963, 219.5279, 114.9122, 209.599, 409.2799
498.2160347089468, 0.0001400148, 127.5633, 217.7469, 109.8507, 200.674, 391.9749
498.3159577002643, 0.0001325448, 131.5596, 214.7778, 105.0121, 213.0639, 397.169
498.4158806915817, 0.0001254734, 129.3232, 205.8937, 102.3434, 203.9913, 400.0501
498.5158036828992, 0.0001187793, 138.0691, 209.8606, 99.45319, 211.8814, 400.7476
498.6157266742167, 0.0001124423, 132.3294, 229.7606, 100.5709, 202.8592, 398.6646
498.7156496655342, 0.0001064433, 139.6093, 220.2567, 97.01229, 221.842, 388.1529
498.8155726568517, 0.0001007645, 141.575, 225.3401, 103.4645, 212.3957, 385.1701
498.9154956481691, 9.538856e-05, 138.3891, 217.227, 98.90719, 209.0975, 376.5824
499.0154186394866, 9.029947e-05, 135.5183, 224.7465, 98.32495, 200.1939, 381.87
499.1153416308041, 8.548189e-05, 129.8846, 219.7786, 93.99404, 191.6694, 394.8131
499.2152646221215, 8.092134e-05, 127.572, 212.7825, 105.6767, 192.9708, 387.3183
499.315187613439, 7.660409e-05, 139.9343, 211.9757, 101.022, 200.357, 370.9418
499.4151106047565, 7.251717e-05, 134.1171, 232.3048, 96.5723, 221.3084, 355.2578
499.515033596074, 6.86483e-05, 136.0952, 241.8978, 105.8332, 211.8848, 377.4059
499.6149565873915, 6.498583e-05, 130.4375, 235.6845, 101.1716, 205.7854, 371.3926
499.714879578709, 6.151876e-05, 125.0151, 225.9356, 96.71532, 220.6653, 367.5228
499.8148025700264, 5.823666e-05, 119.8181, 232.0801, 109.1802, 211.2691, 359.059
499.9147255613439, 5.512967e-05, 124.1276, 222.4803, 104.3711, 216.138, 343.8774
500.0146485526614, 5.218844e-05, 133.3065, 233.6962, 118.426, 206.9346, 339.2933
500.1145715439789, 4.940412e-05, 127.7648, 224.0295, 114.7419, 202.7371, 330.153
500.2144945352964, 4.676836e-05, 126.6601, 214.7627, 109.6879, 209.7824, 354.0922
500.3144175266138, 4.427321e-05, 133.5838, 205.8792, 115.4827, 200.8496, 387.9509
500.4143405179313, 4.191118e-05, 131.9517, 214.0882, 123.1258, 207.7097, 371.5477
500.5142635092488, 3.967517e-05, 126.6656, 253.3495, 124.9025, 248.4899, 355.8381
500.6141865005662, 3.755845e-05, 121.3999, 255.1851, 135.2644, 254.3422, 348.8422
500.7141094918837, 3.555467e-05, 130.4142, 258.7061, 129.3064, 257.0755, 345.52
500.8140324832012, 3.365778e-05, 129.9555, 274.4636, 135.2241, 268.9246, 330.9108
500.9139554745187, 3.18621e-05, 129.5342, 297.5721, 135.5825, 267.6866, 339.3954
501.0138784658362, 3.016222e-05, 135.0259, 285.2633, 130.4467, 290.3775, 337.7737
501.1138014571537, 2.855303e-05, 129.4127, 276.1278, 126.2735, 278.0128, 334.6104
501.2137244484711, 2.70297e-05, 124.0329, 272.1903, 120.7115, 266.1747, 344.1654
501.3136474397886, 2.558763e-05, 129.5203, 286.5002, 122.493, 254.8407, 329.6135
501.4135704311061, 2.42225e-05, 130.1464, 274.6493, 117.0975, 255.5911, 339.1617
501.5134934224236, 2.29302e-05, 127.5745, 263.2886, 111.9398, 247.6607, 343.3354
501.613416413741, 2.170685e-05, 134.5801, 263.7087, 107.0092, 237.115, 334.4684
501.7133394050585, 2.054876e-05, 136.9206, 259.5131, 102.2957, 238.4693, 336.3268
501.813262396376, 1.945246e-05, 131.2287, 252.8149, 97.78993, 244.3018, 330.4858
501.9131853876935, 1.841465e-05, 129.7858, 242.3573, 93.48259, 233.8992, 337.7975
502.0131083790109, 1.743221e-05, 136.9948, 259.0769, 89.36497, 245.685, 325.6842
502.1130313703284, 1.650218e-05, 131.2998, 254.6959, 85.42873, 246.5408, 322.5286
502.2129543616459, 1.562177e-05, 125.8415, 247.4187, 92.77638, 240.7133, 320.0528
502.3128773529634, 1.478833e-05, 126.3626, 237.1844, 88.68987, 232.6648, 323.8463
502.4128003442809, 1.399935e-05, 121.1095, 227.3734, 84.78336, 226.2495, 310.1536
502.5127233355984, 1.325247e-05, 116.0748, 229.1487, 81.70809, 233.2983, 297.0398
502.6126463269158, 1.254544e-05, 125.4435, 220.4902, 87.19808, 234.0681, 306.1936
502.7125693182333, 1.187612e-05, 120.2287, 245.1501, 87.26009, 231.3363, 293.2473
502.8124923095507, 1.124252e-05, 125.2124, 242.766, 83.41655, 227.6856, 293.5413
502.9124153008682, 1.064272e-05, 124.5503, 237.3966, 82.40631, 223.0978, 294.2529
503.0123382921857, 1.007491e-05, 122.2557, 233.4122, 81.66838, 221.832, 281.8114
503.1122612835032, 9.537406e-06, 122.2054, 249.7054, 84.37839, 227.5455, 296.6259
503.2121842748207, 9.028575e-06, 117.1252, 239.3766, 81.10685, 224.107, 288.5165
503.3121072661382, 8.54689e-06, 112.2562, 239.7819, 77.53435, 228.434, 293.8864
503.4120302574556, 8.090904e-06, 124.016, 238.9028, 74.1192, 229.1586, 301.7508
503.5119532487731, 7.659245e-06, 119.6595, 240.1518, 70.85448, 219.4007, 301.9454
503.6118762400906, 7.250615e-06, 114.6851, 237.2439, 67.73357, 216.9577, 303.4839
503.7117992314081, 6.863787e-06, 118.6177, 246.0561, 70.96046, 225.2509, 308.8874
503.8117222227256, 6.497596e-06, 118.0014, 253.2735, 67.83488, 230.5512, 300.0961
503.9116452140431, 6.150941e-06, 122.0494, 243.9259, 64.84696, 224.8021, 292.3553
504.0115682053605, 5.822782e-06, 116.9757, 233.8361, 65.61057, 225.6732, 288.1348
504.111491196678, 5.51213e-06, 113.8449, 228.8135, 65.91422, 218.7897, 303.6414
504.2114141879954, 5.218051e-06, 115.2504, 241.5932, 75.4064, 217.1624, 295.2917
504.3113371793129, 4.939662e-06, 110.4593, 246.6517, 72.08498, 215.7597, 293.3394
504.4112601706304, 4.676125e-06, 105.8673, 236.4491, 69.79019, 213.7679, 288.3986
504.5111831619479, 4.426649e-06, 109.1169, 226.6686, 66.71615, 207.9992, 278.7874
504.6111061532654, 4.190482e-06, 104.5808, 221.9089, 70.04988, 203.8409, 281.8126
504.7110291445829, 3.966915e-06, 100.2333, 238.3152, 66.9644, 207.8052, 274.4736
504.8109521359003, 3.755275e-06, 102.7548, 235.9559, 64.01483, 213.8651, 265.7508
504.9108751272178, 3.554927e-06, 98.48315, 228.387, 63.64498, 207.9142, 254.5144
505.0107981185353, 3.365268e-06, 94.38908, 218.9399, 85.95259, 199.0609, 281.4105
505.1107211098528, 3.185727e-06, 103.2193, 237.6826, 82.96383, 219.8594, 269.512
505.2106441011703, 3.015765e-06, 104.2297, 231.8691, 85.29111, 210.4975, 258.1166
505.3105670924878, 2.85487e-06, 115.0359, 228.615, 81.53431, 218.1856, 259.3675
505.4104900838052, 2.702559e-06, 110.2537, 219.1585, 77.94298, 214.7575, 248.401
505.5104130751227, 2.558375e-06, 106.8244, 242.2569, 74.50983, 223.1246, 254.5672
505.6103360664401, 2.421883e-06, 109.6318, 245.272, 71.22791, 213.6236, 261.5131
505.7102590577576, 2.292672e-06, 109.8357, 238.3918, 74.47884, 204.5273, 257.6773
505.8101820490751, 2.170355e-06, 105.2697, 250.2719, 71.19828, 213.0366, 260.1857
505.9101050403926, 2.054564e-06, 109.7853, 249.7534, 68.06222, 218.1268, 280.012
506.0100280317101, 1.944951e-06, 105.2214, 246.9525, 65.06429, 208.8387, 268.1726
506.1099510230276, 1.841186e-06, 104.0518, 236.7375, 62.19841, 209.3353, 269.7563
506.209874014345, 1.742956e-06, 99.72622, 245.0924, 59.45877, 204.9709, 277.3257
506.3097970056625, 1.649967e-06, 95.58047, 239.2626, 56.83979, 210.2508, 267.2987
506.40971999698, 1.56194e-06, 91.60707, 233.9132, 54.33618, 210.7297, 279.9425
506.5096429882975, 1.478608e-06, 87.79885, 224.73, 51.94284, 201.7566, 268.1061
506.609565979615, 1.399723e-06, 105.3579, 221.0387, 49.65492, 193.1655, 260.0447
506.7094889709325, 1.325046e-06, 101.1529, 217.9122, 59.80096, 190.9081, 256.1129
506.8094119622499, 1.254353e-06, 100.5153, 215.0268, 57.16691, 201.6879, 262.0553
506.9093349535674, 1.187432e-06, 96.33671, 229.3702, 55.24951, 202.0199, 265.5349
507.0092579448848, 1.124081e-06, 92.33187, 220.0538, 52.81594, 193.4176, 268.8007
507.1091809362023, 1.06411e-06, 88.49352, 214.7189, 59.50319, 185.1816, 262.5096
507.2091039275198, 1.007339e-06, 88.25803, 221.9835, 58.47987, 177.2964, 253.3542
507.3090269188373, 9.53596e-07, 91.43676, 212.8013, 55.90401, 179.9395, 255.8766
507.4089499101548, 9.027206e-07, 87.63562, 211.7621, 53.44162, 188.3275, 248.621
507.5088729014723, 8.545593e-07, 83.9925, 210.3328, 51.08768, 187.3429, 251.2197
507.6087958927897, 8.089676e-07, 80.50082, 220.7283, 48.83743, 179.3656, 274.5328
507.7087188841072, 7.658082e-07, 88.31236, 211.9709, 46.68629, 183.7484, 262.9251
507.8086418754247, 7.249515e-07, 84.64111, 216.1638, 50.92375, 193.3602, 261.5295
507.9085648667422, 6.862745e-07, 81.12247, 217.737, 48.68072, 190.1488, 255.7772
508.0084878580597, 6.496609e-07, 77.75011, 214.1365, 46.53649, 187.5782, 256.1739
508.1084108493772, 6.150008e-07, 84.46256, 208.1285, 49.40053, 184.3907, 247.0868
508.2083338406946, 5.821898e-07, 87.58389, 204.9543, 57.84935, 181.1971, 241.3857
508.3082568320121, 5.511293e-07, 83.94292, 218.667, 59.67851, 173.4815, 264.1342
508.4081798233295, 5.217259e-07, 83.51366, 221.5486, 57.04986, 173.0218, 267.2047
508.508102814647, 4.938912e-07, 80.04189, 214.1358, 54.53699, 176.8985, 259.9176
508.6080258059645, 4.675415e-07, 76.71445, 218.0544, 52.13481, 178.9691, 258.4442
508.707948797282, 4.425976e-07, 73.52533, 209.0348, 49.83843, 184.0228, 252.3995
508.8078717885995, 4.189845e-07, 78.66312, 206.8336, 47.6432, 176.1868, 247.3028
508.907794779917, 3.966312e-07, 75.39299, 198.278, 50.9254, 168.6846, 240.48
509.0077177712344, 3.754705e-07, 72.25881, 207.7787, 48.6823, 179.4693, 252.632
509.1076407625519, 3.554387e-07, 76.86802, 200.9868, 46.53799, 171.8272, 241.9503
509.2075637538694, 3.364756e-07, 73.67252, 207.9967, 44.48814, 164.5106, 246.7876
509.3074867451868, 3.185243e-07, 75.94424, 213.6993, 54.97388, 182.4344, 252.2945
509.4074097365043, 3.015306e-07, 72.91647, 211.8932, 52.55245, 178.5683, 244.2899
509.5073327278218, 2.854436e-07, 83.5546, 207.8283, 60.197, 170.9647, 249.673
509.6072557191393, 2.702149e-07, 80.08113, 200.5465, 57.54551, 187.4667, 246.8791
509.7071787104568, 2.557986e-07, 76.93209, 199.3613, 55.01081, 179.4841, 244.6653
509.8071017017742, 15.70134, 75.57983, 202.7735, 52.58776, 171.8415, 250.3626
509.9070246930917, 14.86366, 74.77682, 203.5082, 50.27143, 182.687, 239.7768
510.0069476844092, 14.07066, 81.32987, 211.7417, 48.05713, 177.1546, 229.6387
510.1068706757267, 13.31998, 77.94889, 202.9831, 53.0715, 176.8933, 233.521
510.2067936670442, 12.60934, 79.32758, 200.2704, 54.01615, 169.361, 234.6489
510.3067166583617, 11.93662, 76.02983, 206.2389, 51.63691, 185.9921, 234.1803
510.4066396496791, 11.29979, 72.86918, 197.708, 59.71125, 178.0723, 238.8946
510.5065626409966, 10.69693, 73.07947, 189.5299, 63.64856, 170.4898, 238.7863
510.6064856323141, 10.12624, 78.43491, 194.4973, 67.14366, 163.2301, 241.3795
510.7064086236315, 9.585989, 79.54784, 204.8647, 70.3448, 170.4578, 235.3385
510.806331614949, 9.074565, 76.24094, 206.9587, 73.51753, 185.3013, 241.0094
510.9062546062665, 8.590426, 79.38476, 215.7995, 74.09753, 177.4109, 236.3856
511.006177597584, 8.132117, 76.08463, 209.897, 70.83377, 169.8566, 226.3908
511.1061005889015, 7.698259, 72.9217, 201.2148, 92.46474, 162.6238, 246.1043
511.2060235802189, 7.287548, 70.79124, 192.8917, 91.25533, 155.6991, 272.7058
511.3059465715364, 6.898749, 67.84836, 198.0914, 93.90266, 149.0692, 278.897
511.4058695628539, 6.530693, 80.99331, 189.8975, 94.47339, 142.7217, 270.3471
511.5057925541714, 6.182272, 77.62631, 198.9056, 95.25611, 145.0714, 277.7625
511.6057155454889, 5.852441, 74.39929, 205.7551, 91.60715, 138.8941, 278.0032
511.7056385368064, 5.540206, 74.77996, 202.3109, 100.6743, 132.9798, 287.4549
511.8055615281238, 5.24463, 81.66016, 193.9425, 118.8096, 149.8794, 303.9982
511.9054845194413, 4.964823, 78.26544, 215.2744, 113.5764, 143.4973, 325.6226
512.0054075107588, 4.699944, 75.01185, 208.3299, 111.1893, 137.387, 311.8548
512.1053305020763, 9.917398, 71.89351, 223.8001, 106.2917, 159.4753, 298.6691
512.2052534933937, 9.388293, 71.45271, 214.5428, 117.6734, 160.1597, 305.5411
512.3051764847112, 8.887417, 73.1827, 213.2585, 118.9, 153.3399, 299.4057
512.4050994760287, 8.413262, 79.31377, 209.4407, 114.3247, 146.8105, 313.5428
512.5050224673462, 7.964405, 76.01659, 205.4479, 109.289, 148.1486, 300.2857
512.6049454586637, 7.539495, 73.25668, 238.758, 104.4752, 141.8403, 325.4295
512.7048684499812, 12.03288, 70.21131, 239.6939, 99.8734, 143.1142, 317.4979
512.8047914412986, 11.39091, 67.29254, 229.7791, 95.47429, 143.4956, 304.0736
512.9047144326161, 10.78319, 74.18596, 240.531, 94.2674, 148.3758, 291.2169
513.0046374239336, 10.2079, 71.10195, 231.044, 102.909, 142.0578, 278.9038
513.1045604152511, 9.663294, 79.24339, 222.0259, 98.3762, 141.2961, 303.6018
513.2044834065686, 9.147746, 78.96043, 220.7283, 102.545, 141.8902, 301.3121
513.3044063978859, 10.8011, 78.86159, 217.9441, 98.02818, 141.7842, 288.5721
513.4043293892034, 15.25332, 75.58321, 223.0102, 106.4109, 147.5618, 289.0078
513.5042523805209, 14.43954, 72.44112, 213.7856, 101.7238, 141.2785, 279.3056
513.6041753718384, 17.73915, 69.42966, 204.9425, 98.22073, 145.8451, 283.1855
513.7040983631559, 16.79274, 66.54338, 214.6618, 93.89441, 143.7219, 279.6695
513.8040213544734, 15.89683, 66.62791, 209.6513, 91.19547, 137.602, 285.2596
513.9039443457908, 15.04872, 63.8581, 207.8011, 88.92099, 136.8396, 273.1984
514.0038673371083, 14.24585, 70.7998, 211.5987, 85.0043, 133.184, 266.7214
514.1037903284258, 13.48582, 67.85657, 207.0744, 81.26012, 136.9044, 274.6029
514.2037133197433, 12.76633, 65.03568, 210.9534, 87.65396, 143.2942, 268.0934
514.3036363110608, 12.08523, 62.33207, 202.2275, 83.79308, 148.2582, 256.7579
514.4035593023783, 11.44047, 59.74084, 193.8625, 80.10225, 141.9451, 245.9018
514.5034822936957, 10.83011, 57.25734, 185.8435, 76.574, 135.9009, 254.032
514.6034052850132, 10.25231, 58.38259, 195.047, 77.61644, 130.1141, 243.2911
514.7033282763307, 9.705338, 55.95555, 194.0337, 74.19768, 133.9219, 237.7307
514.8032512676482, 9.187548, 58.38221, 186.0076, 70.9295, 128.2193, 232.3721
514.9031742589657, 8.697381, 55.95518, 178.3135, 67.80528, 129.0017, 245.9194
515.0030972502831, 8.233366, 59.83274, 182.7491, 67.843, 126.2041, 240.7142
515.1030202416006, 7.794106, 57.34542, 179.3756, 71.9681, 126.8691, 237.0247
515.2029432329181, 7.378282, 54.9615, 195.5078, 68.79813, 136.0299, 261.2812
515.3028662242356, 6.984642, 52.67668, 204.1016, 68.49406, 130.2376, 256.7124
515.4027892155531, 6.612003, 50.48684, 195.6591, 65.4771, 129.6144, 245.8582
515.5027122068706, 6.259245, 48.38804, 196.8031, 62.59304, 125.9811, 235.4629
515.602635198188, 5.925307, 47.52826, 196.502, 70.52596, 123.9204, 249.327
515.7025581895055, 5.609185, 45.55245, 188.3738, 67.41951, 118.6437, 238.785
515.802481180823, 5.309928, 43.65878, 180.9211, 64.44989, 126.0521, 253.2719
515.9024041721405, 5.026638, 51.25306, 201.2213, 74.67635, 138.453, 252.7016
516.0023271634579, 4.758461, 49.1224, 202.342, 80.04906, 132.5575, 249.6352
516.1022501547753, 4.504591, 47.08032, 202.721, 84.19831, 133.8435, 260.8267
516.2021731460928, 4.264266, 49.93604, 197.6485, 80.48964, 128.1443, 261.4643
516.3020961374103, 4.036762, 47.86013, 198.0707, 76.94432, 137.5791, 250.4091
516.4020191287278, 3.821396, 45.87053, 192.2975, 73.55516, 141.7081, 248.9783
516.5019421200453, 3.61752, 43.96363, 187.9933, 70.31528, 135.674, 238.4511
516.6018651113628, 3.424521, 42.13601, 182.9269, 84.57, 129.8968, 237.7413
516.7017881026802, 3.241819, 41.73334, 188.3006, 80.84496, 124.3657, 234.3519
516.8017110939977, 3.068864, 39.99843, 183.8122, 77.28399, 119.07, 236.0392
