 , C000, C001, C002, C003, C004, C005, C006, C008, C009, C011, C012, C013, C015, C024, C025, C029, C037, C039, C111
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
42.7, 249.7439, 85.1044, 210.1379, 227.5258, 68.03031, 53.96791, 78.31805, 5.379778, 511.8187, 361.5542, 2596.632, 418.3444, 388.9854, 114.5941, 428.8974, 37.3344, 363.4091, 237.5145, 459.855
42.8, 234.4806, 80.03629, 291.0911, 217.0488, 64.23592, 49.45186, 73.24251, 5.067924, 478.9824, 341.2736, 2664.519, 756.4055, 452.6151, 107.3054, 507.3844, 35.22845, 340.5074, 224.2692, 436.4339
42.9, 220.1501, 75.26998, 276.1332, 207.0542, 60.65317, 45.31371, 68.4959, 4.774148, 524.8718, 363.6961, 2676.036, 780.9878, 431.4611, 132.5197, 479.9106, 479.4477, 319.049, 211.7625, 756.7905
43, 293.3915, 95.3196, 261.9439, 197.5199, 57.27024, 71.44509, 64.05689, 4.497401, 525.8915, 515.7234, 2686.634, 833.7802, 411.2957, 124.0907, 456.2419, 503.7224, 298.9428, 393.169, 765.7167
43.1, 307.7391, 89.64314, 248.4838, 188.4247, 54.076, 166.3636, 73.21818, 4.236696, 559.9249, 560.6273, 2624.558, 786.1691, 392.0729, 183.0049, 444.019, 697.4495, 280.1037, 371.2434, 726.7175
43.2, 288.9314, 153.9051, 235.7153, 179.7482, 51.05991, 152.4423, 87.69146, 3.991104, 524.0023, 529.1801, 2721.082, 741.2767, 541.2889, 171.3649, 419.9763, 877.4849, 262.4519, 460.7432, 740.8038
43.3, 297.649, 144.7398, 223.6029, 171.4713, 48.21205, 139.6859, 102.4163, 3.759749, 665.7991, 499.4968, 2628.675, 698.9478, 515.9905, 189.6775, 454.5935, 987.377, 245.9124, 435.0493, 703.0735
43.4, 292.7571, 140.9403, 212.1129, 163.5755, 45.52303, 127.9969, 95.77905, 3.541805, 623.0839, 471.4785, 2576.639, 687.8697, 510.9239, 177.613, 429.9782, 931.6812, 396.5258, 410.7883, 667.2648
43.5, 274.865, 132.547, 201.2134, 156.0432, 42.98399, 117.2861, 89.57191, 3.336494, 583.1093, 445.0319, 2543.13, 648.5905, 550.9739, 166.3159, 470.0772, 879.1272, 560.0757, 387.8802, 633.28
43.6, 258.0664, 124.6536, 190.8739, 148.8579, 40.58656, 107.4715, 83.76704, 3.143085, 545.6992, 420.0687, 2446.971, 651.2431, 525.2229, 155.7374, 444.6235, 829.5376, 524.7803, 366.2495, 746.1579
43.7, 242.2945, 117.2303, 181.0657, 171.0511, 38.32284, 144.3849, 78.33836, 2.960887, 510.6892, 396.5058, 2358.311, 666.1893, 500.6754, 347.9177, 420.548, 782.7452, 491.7092, 345.8252, 708.1548
43.8, 251.8425, 110.249, 171.7615, 163.1747, 36.18539, 132.3027, 73.26151, 2.789251, 477.9254, 554.7054, 2435.17, 628.1481, 589.9191, 356.423, 397.7762, 738.5923, 460.7222, 326.5398, 672.0873
43.9, 236.451, 103.6835, 162.9355, 155.6609, 34.16715, 121.2316, 68.51366, 2.627564, 447.2635, 523.5903, 2345.229, 592.2791, 562.3479, 333.7526, 528.9715, 696.93, 431.6879, 308.3299, 637.8568
44, 222.0001, 97.50893, 154.5629, 148.4931, 32.26148, 111.0869, 82.00938, 2.47525, 418.5688, 494.2206, 2322.307, 622.2419, 536.0652, 312.5242, 567.1895, 828.1385, 404.4833, 291.1355, 605.3698
44.1, 231.5576, 91.7021, 146.6206, 141.6554, 30.4621, 101.7911, 76.69461, 2.331765, 391.7151, 466.4983, 2246.146, 740.4584, 511.011, 292.6461, 536.4773, 806.2016, 378.9932, 274.9, 574.5373
44.2, 217.4058, 86.24108, 139.0864, 135.1325, 28.76308, 181.6425, 71.72427, 2.196598, 366.5841, 440.331, 2277.936, 806.1818, 487.1277, 274.0323, 507.4281, 776.3872, 355.1094, 259.5699, 545.2751
44.3, 270.8745, 81.10527, 131.9393, 233.0424, 27.15882, 181.8356, 67.07605, 2.069266, 343.0655, 415.6315, 2250.685, 863.2783, 464.3607, 256.6024, 500.0916, 852.0551, 332.7307, 379.5444, 587.2905
44.4, 254.3198, 76.27531, 125.1596, 222.3114, 25.64404, 166.6195, 62.72906, 1.949315, 321.0557, 392.3175, 2194.536, 827.8073, 442.6577, 240.2811, 473.0126, 991.2849, 311.7624, 415.492, 634.7002
44.5, 242.6779, 71.73298, 118.7282, 249.1449, 24.21374, 152.6767, 92.41979, 66.78831, 300.458, 370.3113, 2141.793, 780.5372, 421.9691, 224.998, 447.4, 978.1734, 292.1154, 409.1213, 602.3739
44.6, 227.8465, 104.5947, 112.6272, 237.6724, 22.86322, 139.9007, 93.91572, 62.91674, 281.1817, 349.5394, 2055.5, 796.0577, 402.2474, 293.6813, 423.1742, 922.9968, 485.5287, 386.3062, 638.431
44.7, 366.813, 98.36586, 106.8398, 226.7282, 21.58803, 128.1937, 183.9774, 59.26959, 263.1422, 329.9327, 1953.621, 808.8737, 383.4474, 275.0016, 428.4184, 955.7453, 454.9312, 364.7633, 682.2299
44.8, 344.3949, 92.508, 101.3498, 216.288, 20.38396, 239.7882, 172.0544, 70.1237, 246.26, 311.4258, 1930.926, 782.8263, 365.5261, 265.6662, 488.8316, 992.282, 460.1675, 460.313, 770.6369
44.9, 323.347, 86.99898, 96.14185, 223.9251, 19.24705, 243.9467, 160.9041, 293.2149, 230.4609, 293.957, 2041.401, 751.834, 348.4424, 322.3467, 462.3624, 1080.67, 593.1433, 579.5421, 763.1959
45, 307.0162, 123.2199, 91.20155, 213.6139, 18.17354, 455.5048, 150.4764, 326.4952, 215.6754, 277.4681, 2011.172, 747.1736, 570.5823, 301.8438, 437.3264, 1151.797, 555.764, 547.2232, 801.7997
45.1, 288.2527, 128.6323, 86.5151, 280.2058, 17.15991, 541.2618, 140.7245, 324.5532, 201.8385, 261.9041, 1911.49, 704.5079, 543.9148, 282.6449, 413.6461, 1234.339, 520.7403, 516.7066, 760.9628
45.2, 270.6359, 120.972, 82.06947, 267.3031, 16.20282, 495.9688, 131.6046, 305.7396, 188.8893, 247.2131, 1852.542, 664.2786, 518.4937, 264.6672, 391.248, 1164.713, 546.1151, 487.8918, 806.1277
45.3, 254.0958, 113.7679, 77.85227, 254.9945, 15.29911, 454.466, 123.0757, 303.6972, 176.7709, 233.3462, 1898.414, 626.3465, 494.2607, 261.5619, 370.0627, 1099.014, 644.2545, 460.6839, 765.0703
45.4, 238.5665, 106.9929, 73.85178, 341.5956, 14.4458, 416.4361, 115.0996, 286.0926, 165.4299, 220.2571, 1871.421, 590.5804, 471.1602, 253.9054, 350.0245, 1037.021, 603.6542, 434.9933, 973.7325
45.5, 223.9864, 100.721, 70.05686, 325.866, 13.64009, 381.5886, 107.6404, 384.3717, 154.8166, 207.9022, 1812.802, 556.8566, 666.7437, 237.7557, 331.0714, 978.5253, 565.6125, 410.7354, 924.1387
45.6, 210.2973, 199.6267, 117.9163, 351.1774, 12.87932, 349.6571, 100.6645, 471.0441, 144.8841, 196.2404, 1808.884, 525.0586, 635.5819, 222.6332, 521.8376, 1076.865, 529.9682, 387.8302, 877.0709
45.7, 197.4448, 187.7386, 111.8571, 339.2539, 70.46661, 320.3977, 118.8169, 651.8682, 135.5889, 185.2327, 1754.437, 495.0763, 605.8765, 208.4725, 493.5811, 1344.962, 496.5701, 419.4933, 832.4002
45.8, 185.3778, 545.3182, 106.1092, 323.6322, 66.53635, 293.5867, 305.7289, 659.2375, 126.8901, 174.8424, 1862.383, 466.8061, 577.5595, 195.2126, 466.8547, 1269.095, 536.7238, 672.8217, 926.1303
45.9, 174.0483, 654.7764, 153.4821, 308.7298, 62.82529, 269.0193, 346.9384, 825.9369, 118.7493, 165.035, 1900.817, 440.1502, 550.5659, 182.7961, 544.8381, 1373.483, 579.7632, 635.301, 901.4872
46, 163.4112, 756.349, 255.8339, 294.5136, 59.32121, 246.5077, 324.4544, 1253.809, 111.1308, 155.7777, 1967.045, 449.3942, 524.8339, 171.1693, 565.4211, 1296.008, 543.2271, 599.8726, 996.7428
46.1, 153.4242, 711.3071, 364.1319, 295.2052, 56.01258, 225.8798, 322.925, 1364.669, 104.0011, 147.0396, 1972.06, 520.7935, 500.3046, 160.282, 752.5017, 1327.661, 508.9935, 566.42, 1064.465
46.2, 144.0476, 668.9474, 345.4208, 281.6118, 52.88848, 206.9781, 337.1977, 1483.291, 97.32875, 138.7917, 1945.037, 587.5821, 476.9217, 150.0873, 855.7855, 1252.77, 476.9172, 534.8329, 1195.026
46.3, 135.244, 629.1104, 327.6711, 268.6443, 49.93863, 189.6581, 343.859, 1397.307, 91.08451, 131.0065, 2109.61, 554.0295, 454.6317, 140.5409, 809.4465, 1182.104, 446.8623, 505.0073, 1134.161
46.4, 126.9785, 602.1927, 310.8335, 256.2739, 47.15331, 173.7875, 321.5746, 1316.309, 85.24088, 123.6579, 2117.333, 522.3929, 433.3834, 131.6018, 833.2326, 1115.425, 418.7015, 536.8395, 1076.397
46.5, 119.2181, 810.3506, 294.8611, 322.2338, 44.52333, 159.2449, 309.1594, 1240.005, 79.77215, 116.7216, 2144.569, 492.5629, 413.1282, 123.2312, 986.7404, 1052.506, 494.4318, 534.8738, 1170.065
46.6, 111.932, 890.1517, 279.7095, 307.3958, 42.04005, 145.9192, 289.1238, 1168.125, 74.65427, 110.1743, 2159.824, 464.4362, 519.5098, 115.3931, 954.9424, 1166.579, 557.4435, 505.0459, 1110.472
46.7, 105.1961, 906.972, 265.3365, 293.241, 110.1405, 133.7086, 270.3866, 1100.411, 69.86474, 103.9943, 2186.068, 437.9156, 495.2293, 108.0535, 903.2342, 1378.87, 522.3139, 578.7646, 1214.398
46.8, 98.767, 852.9602, 251.702, 279.738, 118.8862, 122.5199, 252.8637, 1292.326, 65.38248, 98.16098, 2302.714, 531.4101, 580.1462, 101.1807, 888.1971, 1382.85, 530.1631, 546.4891, 1446.348
46.9, 92.73078, 898.5159, 238.7681, 266.8568, 112.2553, 112.2674, 273.1286, 1307.014, 61.18779, 92.65484, 2314.051, 501.0651, 553.0317, 94.74511, 853.1026, 1388.964, 569.2167, 516.0135, 1372.683
47, 87.06347, 932.9548, 226.4988, 254.5687, 114.2073, 102.8728, 255.428, 1231.249, 57.26222, 87.45755, 2340.002, 519.0279, 527.1844, 88.71883, 806.9088, 1310.616, 565.0787, 509.5485, 1302.77
47.1, 81.74252, 940.5883, 214.86, 242.8465, 107.8374, 94.26437, 270.2158, 1223.318, 53.58849, 82.5518, 2266.295, 517.357, 502.5453, 83.07585, 763.2164, 1236.687, 573.6155, 599.1087, 1473.659
47.2, 76.74677, 1167.687, 203.8193, 231.664, 101.8228, 86.37629, 321.2662, 1152.405, 50.15046, 77.92122, 2207.528, 487.8145, 479.0576, 77.79179, 721.8898, 1221.254, 537.4669, 565.6987, 1471.383
47.3, 72.05633, 1470.866, 193.3459, 281.0842, 96.14363, 83.82956, 300.4459, 1121.113, 46.933, 73.55038, 2149.941, 616.2164, 456.6678, 72.84383, 682.8009, 1229.185, 503.5962, 534.1518, 1441.391
47.4, 67.65255, 1471.583, 183.4107, 268.141, 90.78123, 137.4123, 280.975, 1056.125, 43.92196, 69.42472, 2260.974, 581.0288, 435.3244, 68.21059, 645.8286, 1159.85, 471.8601, 504.3642, 1405.484
47.5, 63.51791, 1629.385, 173.986, 295.8566, 85.71791, 125.9136, 266.8594, 1014.682, 41.10409, 65.53048, 2239.371, 547.8505, 414.9785, 63.87204, 610.8583, 1210.504, 517.0486, 476.2377, 1417.915
47.6, 59.63597, 2264.475, 165.0457, 282.2332, 80.937, 115.3771, 257.606, 955.8632, 38.46701, 61.85468, 2216.534, 516.5667, 395.5835, 59.80945, 577.7816, 1259.49, 484.4648, 449.6797, 1496.227
47.7, 55.99128, 2463.557, 156.5647, 379.9493, 111.7699, 105.7223, 240.9114, 1207.558, 35.99911, 58.38507, 2106.674, 487.0693, 377.095, 121.9862, 546.4959, 1188.445, 453.9343, 424.6028, 1494.677
47.8, 52.56933, 2475.374, 148.5195, 362.4536, 105.536, 96.87543, 260.1945, 1202.515, 33.68955, 55.11007, 2002.259, 459.2563, 359.4706, 114.2272, 516.9043, 1121.408, 622.1639, 464.639, 1418.551
47.9, 49.35651, 2350.79, 140.8877, 345.7636, 99.64972, 88.76886, 243.3321, 1132.808, 31.52816, 52.01878, 2067.486, 433.0316, 342.6699, 106.9618, 495.4416, 1058.151, 582.9557, 438.7279, 1346.302
48, 46.34005, 2310.179, 133.6481, 329.8421, 187.4544, 81.34065, 227.5626, 1067.141, 29.50543, 49.10089, 2036.101, 408.3043, 326.6544, 100.1584, 468.6144, 998.4636, 546.2184, 438.7121, 1277.732
48.1, 43.50795, 2172.604, 126.7805, 382.1063, 176.9992, 74.53404, 229.4483, 1100.683, 27.61247, 46.34668, 1935.183, 384.989, 311.3875, 93.78785, 464.8749, 942.1425, 511.7962, 441.7807, 1212.655
48.2, 40.84893, 2043.221, 120.2658, 364.5113, 167.127, 68.29701, 214.5785, 1036.879, 25.84096, 43.74696, 1949.988, 363.0051, 296.8341, 87.82246, 533.4748, 888.9983, 479.5433, 417.1442, 1150.893
48.3, 38.35241, 1921.544, 114.0859, 347.7265, 157.8055, 62.58189, 312.7292, 976.7734, 24.18311, 41.29306, 1853.339, 342.2765, 282.9608, 82.2365, 504.5882, 838.8519, 449.323, 422.1627, 1092.276
48.4, 36.00848, 1923.081, 108.2235, 331.7146, 149.004, 57.34502, 292.4622, 926.5396, 22.63161, 38.97681, 1818.55, 322.7316, 269.736, 77.00583, 477.2658, 791.5341, 421.0071, 398.6203, 1103.397
48.5, 33.80779, 1845.55, 102.6624, 394.5892, 140.6933, 52.54637, 273.5087, 872.8301, 21.17965, 36.79049, 1785.81, 304.3027, 257.1293, 72.10786, 504.8759, 746.8854, 394.4756, 376.3907, 1162.684
48.6, 31.7416, 1737.9, 97.387, 446.1675, 132.8461, 48.14927, 255.7835, 970.5579, 19.82085, 34.7268, 1731.064, 286.9262, 492.7675, 67.52142, 477.5379, 704.7553, 369.6161, 355.4008, 1253.547
48.7, 29.80169, 1647.263, 92.38271, 425.6227, 202.6797, 44.12012, 265.8098, 914.2968, 18.54922, 32.77887, 1645.266, 270.5419, 570.4935, 172.5106, 451.6802, 665.0016, 346.3233, 496.0109, 1314.136
48.8, 27.98034, 1616.222, 87.63556, 406.0238, 244.7713, 40.42814, 248.5835, 972.9694, 17.35917, 30.9402, 1636.274, 255.0932, 574.9617, 161.538, 427.2226, 627.4904, 324.4984, 468.3502, 1397.469
48.9, 26.2703, 1635.198, 83.13235, 387.3275, 295.8064, 188.377, 232.4736, 981.5224, 16.24547, 29.20468, 1579.853, 240.5267, 548.0895, 170.9012, 404.0894, 708.1864, 479.9966, 442.2321, 1457.402
49, 24.66477, 1553.773, 78.86053, 369.4921, 279.3078, 172.6136, 217.4077, 975.0344, 15.20323, 27.5665, 1534.088, 226.792, 768.4825, 160.031, 502.7826, 668.2392, 449.7477, 417.5705, 1410.441
49.1, 23.15737, 1461.243, 74.80824, 352.4779, 263.7294, 158.1692, 463.4075, 918.5139, 14.22785, 26.02021, 1578.215, 213.8415, 732.5657, 149.8522, 475.558, 630.5453, 421.405, 426.2796, 1338.605
49.2, 21.74209, 1392.944, 70.96416, 369.2108, 249.0199, 144.9335, 433.3755, 907.003, 163.874, 24.56066, 1538.867, 201.6306, 698.3275, 190.9286, 449.8075, 594.9777, 394.8484, 402.5076, 1391.884
49.3, 20.4133, 1309.992, 67.31763, 494.6326, 235.1309, 132.8055, 415.2091, 854.426, 175.7183, 23.18298, 1575.101, 190.1169, 665.6896, 178.7846, 425.4513, 561.4164, 369.9655, 380.0613, 1320.993
49.4, 19.16573, 1316.254, 63.85847, 566.2208, 222.0165, 127.8613, 388.3008, 804.8969, 274.5576, 21.88258, 1497.033, 179.2607, 690.5463, 167.4129, 402.414, 744.6364, 346.6506, 358.8667, 1253.713
49.5, 17.9944, 1237.869, 60.57706, 540.1478, 209.6335, 485.2891, 435.5658, 758.2388, 256.943, 20.65512, 1422.834, 169.0244, 658.272, 156.7646, 380.6241, 702.6331, 324.805, 427.4373, 1189.859
49.6, 16.89466, 1164.151, 57.46427, 515.2755, 197.9412, 444.68, 407.3381, 714.2853, 240.4585, 19.49651, 1352.313, 159.3727, 685.0011, 146.7936, 378.7526, 775.7781, 304.3361, 442.3686, 1314.46
49.7, 15.86213, 1094.824, 54.51143, 491.5484, 186.9011, 472.413, 380.9398, 696.0135, 225.0316, 18.40289, 1285.287, 150.2721, 652.986, 183.3562, 379.4324, 732.0182, 414.2624, 515.2482, 1247.512
49.8, 14.8927, 1029.625, 51.71032, 468.9138, 176.4767, 432.8813, 360.6136, 655.6672, 210.5945, 17.37062, 1464.235, 141.6911, 622.4672, 171.6938, 368.0496, 690.7267, 388.156, 539.5375, 1183.974
49.9, 13.98253, 968.3092, 49.05315, 447.3216, 166.6337, 503.3448, 339.2723, 617.6596, 197.0835, 16.39625, 1787.738, 133.6002, 593.3747, 160.7732, 388.3875, 651.7643, 363.6948, 509.4495, 1252.646
50, 13.12797, 910.6447, 46.53253, 426.7236, 157.3397, 461.2247, 317.2851, 655.1752, 184.4394, 15.47654, 1861.521, 125.9712, 565.642, 150.5472, 367.3571, 614.9998, 398.9021, 536.7614, 1309.769
50.1, 12.32565, 912.0898, 44.14142, 407.0741, 148.5641, 422.6293, 296.7229, 711.6804, 172.6065, 14.60841, 1932.59, 118.7779, 539.2054, 140.9716, 347.4655, 580.309, 373.7637, 506.8282, 1243.06
50.2, 11.57236, 869.8347, 41.87319, 388.3294, 140.278, 387.2635, 277.4932, 732.1599, 161.5327, 70.40527, 1855.538, 111.9954, 514.0044, 132.0051, 357.3638, 547.5751, 517.3085, 612.045, 1283.408
50.3, 10.8651, 868.3122, 39.72151, 370.4478, 226.6348, 354.8572, 259.5098, 856.6318, 193.2553, 66.45602, 1930.991, 105.6001, 489.9812, 242.1987, 346.4442, 516.6876, 484.7083, 667.8538, 1260.587
50.4, 10.20107, 895.7556, 37.68039, 353.3897, 213.9942, 325.1626, 242.6918, 1001.68, 568.6645, 70.91354, 1835.284, 99.57008, 555.0266, 245.4046, 711.0243, 558.5749, 922.5583, 630.61, 1350.052
50.5, 9.577627, 860.4487, 35.74416, 337.117, 495.1983, 297.9529, 318.1618, 997.0584, 610.5542, 129.1992, 1952.021, 93.88435, 590.6444, 375.1266, 739.1182, 560.8465, 1152.512, 595.4433, 1445.63
50.6, 8.992284, 809.2074, 155.5942, 321.5937, 467.5786, 273.0201, 354.0324, 939.2612, 571.3834, 209.9437, 1983.61, 88.5233, 563.0393, 351.2666, 1142.615, 529.2104, 1079.882, 562.2377, 1611.082
50.7, 8.442714, 761.0176, 218.2067, 306.7851, 441.4995, 250.1737, 331.0887, 1011.65, 643.824, 242.6805, 2002.431, 83.46838, 536.7244, 328.9242, 1523.095, 551.8519, 1011.829, 595.7956, 1686.669
50.8, 7.926731, 756.6827, 260.6586, 292.6584, 450.2927, 229.2391, 309.6319, 953.0067, 602.5187, 280.863, 1999.991, 78.7021, 511.6393, 308.0029, 1547.682, 520.7231, 948.0645, 562.5703, 1743.552
50.9, 7.442283, 711.6209, 247.2645, 279.1823, 461.6225, 210.0563, 335.4718, 897.763, 563.8635, 265.1086, 1900.864, 74.208, 487.7267, 288.4123, 1463.878, 491.3503, 1033.498, 531.1979, 1672.608
51, 6.987442, 669.2426, 244.2589, 266.3267, 435.8755, 192.4787, 313.7309, 845.7217, 527.6882, 250.2379, 2003.386, 69.97052, 464.9316, 270.0678, 1384.612, 580.5473, 1023.662, 741.8622, 1878.905
51.1, 6.5604, 690.408, 357.3045, 254.063, 454.9955, 176.372, 386.5919, 944.738, 493.8337, 236.2013, 2012.782, 65.97501, 443.202, 380.4439, 1486.406, 631.8531, 959.1522, 772.2142, 1783.209
51.2, 6.159456, 649.293, 348.6406, 242.3641, 816.7955, 161.6131, 361.5381, 1231.608, 462.1512, 222.952, 2003.331, 62.20766, 422.4879, 384.4616, 1405.92, 596.2117, 898.7073, 819.0728, 1692.388
51.3, 5.783016, 610.6264, 379.4071, 231.2038, 853.5191, 148.0893, 338.108, 1187.665, 432.5014, 210.446, 1944.071, 58.65543, 402.7419, 384.1722, 1357.494, 562.5807, 896.8978, 929.7531, 1606.192
51.4, 5.429583, 574.2625, 359.911, 220.5575, 916.3743, 135.6971, 316.1963, 1118.819, 404.7538, 198.6414, 1907.695, 55.30605, 383.9189, 462.0239, 1283.989, 530.8468, 896.681, 1003.787, 1837.15
51.5, 5.09775, 540.0641, 355.3366, 210.4014, 865.2636, 124.342, 295.7046, 1053.963, 378.7863, 187.4991, 2003.385, 52.14792, 365.9755, 539.1987, 1214.463, 500.9029, 840.173, 1136.36, 1743.581
51.6, 4.786197, 507.9024, 337.0774, 200.713, 817.0036, 113.937, 276.541, 992.8674, 354.4848, 176.9817, 1948.175, 49.17013, 348.8708, 614.2588, 1148.702, 731.4397, 787.2261, 1105.169, 1654.777
51.7, 4.493685, 477.6559, 319.7565, 191.4707, 771.4353, 104.4027, 258.6192, 935.313, 331.7424, 167.0542, 1928.047, 46.36238, 566.2795, 575.1887, 1209.889, 690.1808, 737.6158, 1181.812, 1570.497
51.8, 4.21905, 449.2106, 303.3256, 182.6539, 728.4086, 95.66625, 241.8589, 881.095, 310.4591, 157.6837, 1905.833, 43.71496, 539.8132, 647.6804, 1252.113, 651.2493, 691.132, 1311.877, 1490.509
51.9, 3.9612, 422.4594, 287.739, 174.2432, 687.7816, 87.66087, 226.1848, 928.3828, 290.5412, 148.8387, 1974.714, 41.21872, 514.5837, 606.4846, 1184.314, 614.5138, 647.5775, 1409.151, 1611.042
52, 3.719108, 397.3011, 272.9534, 166.2198, 649.4207, 80.32538, 257.6945, 981.5074, 271.9012, 140.4899, 1985.418, 38.86502, 490.5335, 750.188, 1183.904, 579.8505, 690.6556, 1330.568, 1528.989
52.1, 30.7062, 373.6411, 318.2621, 158.5658, 613.1993, 73.60372, 240.9941, 924.6116, 254.4571, 132.6094, 1974.375, 36.64572, 467.6073, 702.4722, 1119.798, 547.1424, 647.1312, 1469.966, 1563.783
52.2, 28.82957, 351.3901, 301.9081, 151.2642, 578.9981, 67.44453, 225.3761, 871.014, 238.1321, 125.171, 1990.334, 34.55315, 445.7526, 657.7913, 1152.745, 516.2793, 752.4442, 1551.473, 1588.996
52.3, 27.06763, 330.4642, 331.8917, 144.2989, 546.7045, 61.80075, 210.7702, 848.4022, 222.8544, 118.1498, 1891.685, 32.58007, 424.9193, 743.3007, 1117.2, 487.1571, 705.0259, 1519.465, 1862.318
52.4, 25.41337, 310.7845, 343.4907, 137.6543, 516.2121, 56.62925, 197.1108, 799.2222, 208.5569, 111.5224, 1797.926, 30.71966, 405.0597, 696.0229, 1056.706, 459.6777, 660.5958, 1461.552, 1767.467
52.5, 23.86021, 292.2767, 325.8402, 131.3157, 487.4204, 51.89049, 184.3367, 809.4084, 195.1767, 105.2668, 1780.664, 28.96548, 386.1283, 651.7523, 999.4877, 433.7483, 782.6541, 1380.047, 1677.447
52.6, 22.40198, 274.8711, 380.3853, 125.269, 460.2346, 47.54828, 232.5554, 798.5866, 182.6549, 99.36205, 1791.308, 27.31147, 368.0817, 704.8839, 945.3674, 409.2816, 733.332, 1353.482, 1592.012
52.7, 21.03286, 258.5021, 555.6146, 119.5006, 434.565, 43.56942, 217.4842, 930.7032, 170.9365, 93.78854, 1777.038, 25.75191, 350.8785, 660.0496, 1089.034, 386.1949, 687.1182, 1336.585, 1510.928
52.8, 19.74742, 243.1078, 604.3497, 113.998, 410.3272, 101.3205, 538.5442, 1035.349, 159.9699, 88.52766, 1904.737, 24.28141, 334.4794, 839.9486, 1382.775, 364.4105, 643.8167, 1262.049, 1433.974
52.9, 56.23573, 228.6303, 936.431, 108.7486, 387.4412, 144.0367, 503.6429, 975.3325, 149.7068, 114.1511, 1810.331, 22.89487, 318.8468, 786.5235, 1368.235, 343.8549, 704.4797, 1232.407, 1360.939
53, 52.79884, 215.015, 888.312, 103.7411, 365.8317, 131.9837, 501.1604, 996.8908, 299.9028, 167.3472, 1720.604, 21.58751, 303.9447, 736.4965, 1294.147, 324.4589, 759.2166, 1163.68, 1291.625
53.1, 49.57199, 202.2104, 842.6655, 98.96405, 345.4275, 120.9393, 468.6818, 939.1033, 280.6622, 157.9602, 1709.535, 20.3548, 289.7392, 689.6516, 1224.072, 306.1569, 1068.714, 1098.786, 1225.84
53.2, 46.54237, 190.1685, 799.3646, 111.112, 326.1613, 110.819, 438.308, 884.6655, 262.6559, 149.0998, 1624.804, 19.19249, 276.1975, 645.7861, 1162.239, 288.8872, 1001.365, 1098.898, 1163.406
53.3, 43.6979, 178.8436, 758.2887, 105.9956, 307.9697, 101.5457, 409.9027, 833.3834, 245.8049, 140.7363, 1544.272, 18.09655, 263.2888, 604.7108, 1099.306, 272.5918, 1034.646, 1109.509, 1104.152
53.4, 41.02727, 168.1931, 746.1606, 134.7635, 290.7927, 93.04828, 383.3382, 785.074, 230.035, 132.842, 1467.732, 17.06318, 250.9834, 566.248, 1206.964, 257.2155, 1027.451, 1047.636, 1047.916
53.5, 38.51986, 158.1769, 738.5834, 128.558, 274.5738, 85.26197, 358.4953, 739.5651, 215.2769, 125.3905, 1394.985, 16.08883, 239.2531, 530.2317, 1141.61, 242.7065, 1228.102, 1026.642, 994.5436
53.6, 36.16569, 148.7572, 700.6308, 122.6382, 259.2594, 78.12722, 335.2623, 780.3812, 271.9503, 264.5748, 1325.844, 15.17011, 228.0711, 496.5062, 1079.794, 229.016, 1618.126, 969.3901, 943.8898
53.7, 33.95539, 139.8985, 664.6284, 116.9911, 244.7993, 71.58951, 313.535, 735.1443, 309.7417, 249.734, 1449.151, 14.30386, 316.6781, 464.9258, 1170.733, 216.0977, 1516.153, 915.3309, 895.816
53.8, 31.88019, 131.5672, 684.2747, 111.6039, 231.1456, 65.59888, 293.2158, 692.5296, 289.8698, 235.7257, 1478.171, 13.48707, 301.8774, 435.3541, 1116.076, 203.9081, 1420.606, 864.2864, 850.1906
53.9, 29.9318, 123.7322, 649.1128, 106.4649, 218.2535, 60.10954, 274.2134, 652.3852, 381.1297, 322.4388, 1451.428, 12.71692, 361.6241, 407.6633, 1055.643, 192.4061, 1331.081, 816.0884, 806.889
54, 28.1025, 116.3637, 666.4271, 320.6271, 206.0804, 59.32484, 256.4425, 614.5679, 356.6779, 304.3522, 1379.489, 11.99075, 344.7228, 381.7338, 1081.893, 181.5529, 1247.198, 770.5782, 765.7928
