 , C000, C001, C002, C003, C004, C005, C006, C007, C010, C012, C014, C015, C018, C019, C020, C023, C024, C026, C035, C050, C058, C085, C089, C101
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
349.7, 236.0417, 252.0007, 191.2766, 131.5184, 196.9048, 419.4675, 493.4225, 42.35188, 0.6679968, 463.0663, 24.07479, 56.88304, 591.2225, 382.6041, 590.146, 564.5154, 1765.914, 412.9263, 340.256, 1838.882, 1850.89, 275.384, 955.3351, 1165.969
349.8, 223.5617, 236.8503, 180.605, 122.4255, 188.0154, 393.833, 468.805, 39.91175, 0.6388103, 442.5726, 22.86001, 53.82296, 563.4547, 519.9775, 623.9365, 532.922, 1688.837, 390.31, 318.8923, 1835.822, 1754.786, 261.1011, 901.4108, 1186.506
349.9, 211.7415, 222.6107, 170.5288, 113.9612, 179.5273, 369.7651, 445.4158, 37.6122, 0.610899, 422.9858, 21.70654, 50.92749, 536.991, 492.1458, 586.5103, 503.0968, 1615.125, 368.9324, 298.87, 1754.119, 1698.671, 247.5589, 952.9821, 1212.213
350, 334.3326, 209.2272, 161.0148, 106.0822, 171.4223, 347.168, 423.1934, 35.44514, 0.5842073, 404.266, 20.61126, 48.18779, 511.7702, 465.8036, 683.6552, 474.9407, 1544.63, 348.7257, 280.1049, 1676.051, 1610.47, 234.7191, 899.1906, 1159.201
350.1, 342.7118, 285.5793, 152.0316, 98.7479, 163.6833, 325.9518, 402.0798, 222.3798, 0.5586818, 386.3746, 19.57125, 45.59547, 487.734, 546.2962, 642.6469, 448.3604, 1695.811, 329.6257, 262.5179, 1706.61, 1557.11, 306.3413, 1165.603, 1108.507
350.2, 324.592, 268.4101, 143.5496, 91.92068, 156.2937, 310.3888, 382.0195, 209.5672, 0.5342715, 369.275, 18.58372, 43.14262, 464.8267, 517.0557, 604.0984, 423.2677, 1621.794, 311.5719, 246.0352, 1630.657, 1476.259, 439.3823, 1254.298, 1060.031
350.3, 351.3275, 252.2731, 135.5408, 85.56548, 149.2377, 379.9767, 362.9601, 197.4928, 0.5109279, 352.9322, 17.64602, 278.1196, 442.9952, 540.2036, 567.8622, 399.5793, 1608.074, 294.5068, 230.5874, 1558.084, 1399.607, 582.8723, 1183.499, 1013.674
350.4, 332.7521, 237.1063, 127.9788, 79.64967, 142.5003, 356.7555, 344.8516, 317.2271, 0.4886041, 337.3126, 16.75563, 430.9689, 422.1891, 614.9872, 533.7996, 377.2167, 1719.707, 278.3765, 216.1095, 1624.987, 1356.977, 552.6412, 1116.696, 969.3442
350.5, 315.1589, 222.8514, 120.8387, 74.14286, 136.067, 334.9535, 327.6465, 382.5113, 0.4672557, 322.3843, 15.91017, 407.7845, 402.3602, 647.4043, 501.7802, 356.1056, 1677.532, 263.1296, 202.5407, 1630.878, 1335.934, 665.5046, 1053.664, 926.9532
350.6, 298.4958, 209.4534, 114.0969, 69.01678, 129.9241, 314.4838, 311.2998, 360.4727, 0.4468401, 308.1167, 15.10738, 385.8473, 383.4626, 633.2799, 471.6815, 336.1759, 1745.466, 376.6967, 189.8237, 1558.295, 1266.568, 655.6395, 994.1891, 1023.04
350.7, 388.9656, 197.4654, 107.7313, 64.24511, 124.0586, 295.265, 295.7687, 339.7038, 0.4273165, 294.4806, 14.34508, 365.0902, 538.0003, 682.6436, 521.5838, 317.3617, 1808.722, 356.0648, 177.9053, 1677.435, 1235.365, 779.1163, 1070.007, 1082.613
350.8, 385.1243, 250.2621, 101.7208, 59.80334, 118.4579, 277.2208, 281.0125, 320.1315, 0.408646, 281.4479, 13.62126, 345.4497, 512.7321, 646.1052, 490.2972, 299.6004, 1809.865, 336.5628, 166.7352, 1602.78, 1249.479, 738.707, 1099.071, 1048.123
350.9, 364.762, 313.382, 96.04572, 55.66867, 285.0479, 260.2792, 266.9924, 301.6869, 0.3907911, 268.992, 12.93395, 326.8659, 488.6507, 611.5224, 544.4371, 282.8331, 1818.638, 318.129, 251.9501, 1531.448, 1270.868, 797.9584, 1037.034, 1191.256
351, 345.4763, 355.838, 90.6872, 51.81985, 272.1792, 244.373, 253.6718, 284.3049, 127.4663, 257.0873, 12.28133, 309.2818, 465.7003, 653.3934, 511.7797, 267.0042, 1739.26, 300.7048, 236.1309, 1463.291, 1244.968, 925.2604, 1043.484, 1396.06
351.1, 368.8169, 444.8834, 85.62765, 48.23714, 259.8915, 229.4389, 241.0158, 267.9245, 121.8969, 245.7095, 11.66163, 292.6436, 443.8279, 618.4206, 481.0811, 252.0612, 1729.665, 284.235, 254.7902, 1478.911, 1230.212, 877.2712, 984.5837, 1450.386
351.2, 349.3168, 418.1367, 80.85037, 44.90213, 248.1585, 215.4174, 228.9912, 252.4878, 116.571, 234.8353, 11.07321, 276.9005, 455.6792, 642.8756, 452.224, 237.9545, 1762.383, 268.6672, 238.7927, 1413.092, 1166.335, 831.7709, 965.7615, 1508.39
351.3, 330.8477, 392.9981, 102.7586, 41.79769, 236.9552, 202.2528, 217.5666, 237.9406, 111.4777, 224.4423, 10.51447, 262.0043, 480.6351, 608.4657, 425.0978, 224.6373, 1770.557, 253.9521, 223.7996, 1350.202, 1105.775, 788.6306, 1078.727, 1632.756
351.4, 330.5436, 369.3708, 97.02558, 38.90788, 226.2576, 189.8927, 206.7119, 224.2314, 284.5826, 214.5093, 9.983931, 247.9095, 458.0612, 575.8976, 399.5988, 212.0653, 1836.806, 240.043, 209.7479, 1389.222, 1166.197, 919.5189, 1017.838, 1577.827
351.5, 313.0671, 347.1641, 91.6124, 36.21787, 393.576, 178.288, 196.3988, 634.2437, 272.1484, 205.0158, 9.480159, 234.573, 498.8651, 545.0727, 375.6293, 200.197, 1756.635, 226.8956, 196.5785, 1327.394, 1105.644, 941.436, 960.3857, 1651.707
351.6, 366.7917, 326.2924, 99.18804, 33.71384, 375.8077, 167.3925, 186.6002, 597.7013, 318.8365, 195.9426, 9.001806, 221.9538, 549.8174, 673.673, 353.0976, 188.9929, 1823.758, 214.4684, 184.2359, 1397.331, 1048.235, 1092.853, 906.1764, 1679.255
351.7, 392.6215, 306.6755, 93.65421, 31.38294, 358.8416, 157.1628, 177.2905, 563.2643, 304.9057, 357.2852, 8.547591, 210.0136, 523.9943, 637.6146, 331.9174, 178.4158, 1744.156, 202.7218, 172.6683, 1500.185, 1144.925, 1036.172, 973.1992, 1795.659
351.8, 371.8628, 288.238, 178.7152, 29.21319, 342.6414, 147.5582, 168.4453, 530.8114, 291.5836, 341.4731, 8.116295, 198.7157, 499.3839, 603.4863, 421.1201, 168.4307, 1668.03, 191.6185, 233.5866, 1524.196, 1110.352, 982.4301, 999.311, 1790.06
351.9, 392.2073, 295.2244, 227.3162, 27.19345, 327.1725, 225.3976, 160.0413, 500.2283, 278.8435, 326.3607, 7.706761, 188.0256, 475.9294, 763.5627, 897.2684, 159.0044, 1595.225, 181.1234, 278.9156, 1456.361, 1052.699, 1166.43, 942.9045, 1796.8
352, 371.4706, 277.4754, 214.6339, 25.31335, 312.4021, 217.8497, 152.0567, 471.4073, 329.0116, 421.8894, 7.317891, 177.9105, 480.4774, 1335.976, 1727.13, 150.1056, 1525.599, 171.2032, 389.318, 1490.707, 1075.339, 1105.932, 1215.66, 1822.422
352.1, 351.8302, 260.7934, 343.948, 23.56324, 298.2984, 423.0519, 144.4704, 444.2468, 314.6362, 520.1055, 6.948643, 168.3396, 457.9109, 1727.651, 2077.907, 141.7049, 1459.011, 161.8262, 364.8739, 1562.53, 1019.504, 1048.573, 1344.229, 1805.53
352.2, 333.2282, 341.7308, 373.3384, 21.93413, 284.8315, 397.1983, 137.2626, 418.6512, 300.8889, 497.0874, 6.598027, 159.2836, 474.336, 1675.506, 2249.427, 133.7743, 1395.33, 152.9629, 341.9646, 1492.989, 966.5679, 994.1876, 1449.401, 1860.908
352.3, 355.5155, 397.1022, 435.2981, 20.41765, 271.9726, 372.9247, 130.4144, 394.5302, 375.5988, 525.4226, 6.265102, 150.7148, 452.058, 1651.903, 2114.498, 126.2876, 1334.428, 144.585, 320.4937, 1426.543, 916.3803, 942.6235, 1415.314, 1779.527
352.4, 395.4305, 468.6604, 550.5989, 19.00602, 259.6942, 350.1346, 123.9078, 371.7991, 359.188, 663.4321, 5.948976, 142.6069, 505.4592, 1771.399, 2113.324, 119.2198, 1276.185, 136.666, 300.3708, 1363.054, 868.7987, 893.7337, 1373.052, 1815.96
352.5, 374.5233, 440.4843, 539.2703, 17.69198, 247.97, 505.0142, 117.7259, 350.3776, 343.4941, 634.0709, 5.648801, 134.9352, 481.7194, 2357.045, 2287.659, 112.5476, 1220.484, 129.1807, 281.5114, 1423.32, 823.6877, 847.3796, 1612.661, 1736.545
352.6, 354.7215, 414.0021, 509.1837, 16.4688, 236.7752, 474.1517, 111.8524, 330.1903, 328.486, 606.0091, 5.363773, 127.6762, 459.0945, 2459.691, 2315.977, 106.2488, 1432.562, 122.1053, 263.8362, 1513.573, 882.0815, 803.4297, 1521.634, 1660.603
352.7, 335.9667, 389.112, 480.7758, 15.33018, 226.0858, 445.1754, 106.272, 311.1662, 314.1335, 579.1893, 5.093126, 120.8077, 437.5323, 2563.782, 2240.023, 100.3026, 1402.248, 115.4175, 247.2707, 1484.21, 836.2808, 761.7593, 1435.745, 1613.139
352.8, 318.2035, 365.7184, 453.9527, 14.27028, 215.879, 417.9698, 100.9699, 293.2381, 300.4082, 553.5564, 4.836136, 114.3088, 416.9828, 2691.909, 2190.501, 94.6891, 1341.044, 109.096, 231.7453, 1418.155, 792.8582, 722.2502, 1543.346, 1708.577
352.9, 301.3794, 474.5568, 428.6261, 13.28367, 206.133, 506.3125, 95.93241, 276.343, 287.2826, 529.0579, 4.592113, 108.1594, 417.6917, 2570.631, 2114.049, 89.38978, 1549.061, 196.1601, 217.1947, 1432.026, 875.1022, 684.7902, 1456.231, 1633.858
353, 285.4449, 446.0261, 404.7125, 12.36526, 196.8269, 494.9371, 91.14622, 260.4212, 274.7305, 505.6437, 4.360403, 102.3408, 433.7076, 2635.126, 2038.75, 84.38704, 1618.857, 185.4163, 203.5577, 1473.693, 1121.338, 649.2731, 1374.034, 1650.25
353.1, 270.3529, 419.2108, 382.1331, 11.51035, 187.941, 490.6239, 86.59883, 245.4169, 262.7268, 483.2657, 4.140385, 96.83529, 413.3377, 2494.081, 2136.456, 79.66428, 1755.454, 175.2609, 190.7769, 1430.059, 1164.201, 615.5981, 1296.476, 1578.082
353.2, 278.8499, 394.0076, 360.8134, 10.71455, 179.4563, 460.6408, 82.27831, 388.999, 251.2476, 461.878, 3.931468, 91.62592, 393.9245, 2442.668, 2008.303, 75.20583, 1725.972, 165.6617, 178.7986, 1366.414, 1103.751, 583.6697, 1223.296, 1815.177
353.3, 264.1065, 370.3196, 340.6832, 9.973771, 171.3546, 435.2206, 78.17334, 366.5865, 240.2699, 441.4369, 3.733093, 86.69681, 375.4231, 2474.93, 1932.491, 70.99689, 1650.639, 156.5883, 167.5724, 1331.856, 1171.328, 553.3973, 1154.246, 1735.796
353.4, 250.1427, 429.4866, 321.676, 9.284205, 163.6186, 464.2628, 74.27318, 345.4654, 229.7719, 421.9004, 3.544728, 82.03286, 450.6794, 2342.459, 1879.477, 67.02352, 1677.154, 148.0118, 157.051, 1359.77, 1220.187, 524.695, 1089.095, 1659.887
353.5, 348.2954, 464.7538, 359.9839, 8.642315, 156.2319, 435.8907, 70.5676, 480.7172, 219.7326, 403.2286, 3.365867, 306.9206, 429.5125, 2217.079, 1766.738, 63.27252, 1755.073, 278.4382, 147.1903, 1299.253, 1156.831, 497.4814, 1027.62, 1587.298
353.6, 329.8804, 436.8125, 339.8999, 8.044804, 149.1787, 409.2525, 67.04689, 453.0203, 210.1319, 385.3831, 3.196031, 290.4095, 409.3396, 2170.455, 1660.762, 59.73144, 1746.269, 465.4462, 137.9486, 1436.709, 1096.764, 471.6792, 969.6158, 1576.035
353.7, 312.439, 410.5511, 320.9365, 7.488603, 142.4439, 385.8438, 63.70184, 426.9192, 200.9507, 368.3274, 3.034765, 274.7866, 390.1142, 2097.446, 1809.486, 56.38854, 1670.049, 465.5967, 129.2872, 1513.549, 1039.816, 447.2152, 914.8856, 1666.827
353.8, 295.9197, 416.3464, 303.031, 6.970857, 136.0132, 362.2641, 60.52368, 519.4472, 192.1706, 352.0265, 2.881636, 260.0041, 371.7917, 2213.653, 1700.946, 53.23273, 1597.157, 440.0956, 121.1697, 1446.188, 985.8253, 424.0201, 1076.773, 1617.342
353.9, 280.2739, 391.3154, 286.1245, 6.488907, 129.8727, 434.3907, 57.50408, 552.4192, 183.7742, 336.4471, 2.736234, 246.0169, 384.8333, 2095.167, 1598.917, 50.25354, 1666.899, 496.5292, 193.6463, 1520.132, 1083.455, 402.0281, 1075.469, 1584.506
354, 265.4552, 418.7985, 270.1613, 6.040277, 124.0095, 407.8442, 54.63513, 520.5911, 175.7446, 321.5571, 2.598168, 232.7822, 480.0565, 2084.523, 1551.745, 47.44107, 1953.09, 691.3837, 181.4879, 1483.93, 1083.105, 381.1766, 1149.557, 1553.938
354.1, 251.4201, 393.6201, 255.0886, 5.622665, 118.411, 382.92, 51.90931, 543.5776, 168.0659, 307.3261, 2.467069, 220.2594, 457.5097, 2252.005, 1592.29, 161.7736, 1967.165, 1037.409, 235.9037, 1417.888, 1204.478, 361.4067, 1084.67, 1485.982
354.2, 238.127, 520.5428, 240.8569, 5.233926, 268.5739, 359.519, 49.31949, 610.7568, 160.7226, 293.7249, 167.5938, 208.4103, 640.4421, 2131.467, 1560.403, 212.7669, 2045.556, 1206.235, 298.0157, 1657.172, 1173.577, 342.6621, 1023.445, 1420.997
354.3, 225.5368, 489.2475, 227.4192, 4.872064, 256.4489, 401.3308, 46.85888, 621.2018, 153.7003, 280.7257, 182.2673, 197.1986, 650.9092, 2017.38, 1609.457, 220.837, 2089.022, 1228.306, 279.3042, 1683.634, 1256.067, 324.8897, 965.6763, 1358.855
354.4, 213.6122, 496.2606, 214.7312, 4.53522, 244.8714, 432.7388, 44.52103, 635.0751, 146.9847, 268.3017, 173.0704, 186.5901, 781.3587, 1909.4, 1512.916, 208.4778, 2124.264, 1161.031, 261.7675, 1796.042, 1190.847, 308.0391, 911.1683, 1495.553
354.5, 202.3181, 515.974, 202.7511, 4.221664, 233.8164, 419.7721, 42.29982, 631.2798, 140.5626, 256.4276, 203.2786, 176.5523, 744.6608, 1807.199, 1474.593, 223.1806, 2319.719, 1327.574, 357.3559, 1807.159, 1129.014, 292.0624, 859.7371, 1551.517
354.6, 191.6212, 484.9533, 191.4393, 3.929788, 223.2606, 394.119, 40.18943, 632.7793, 134.421, 245.0791, 221.0829, 256.0805, 709.6864, 2019.822, 1530.553, 232.7972, 2316.417, 1311.642, 364.3399, 1866.298, 1070.392, 276.9144, 811.2089, 1523.339
354.7, 304.1297, 455.7977, 180.7587, 3.658091, 250.6053, 370.0336, 38.18433, 794.8228, 128.5478, 234.2327, 390.7257, 571.0762, 784.1431, 2048.175, 1597.047, 340.9704, 2215.313, 1239.803, 355.0268, 1783.238, 1158.63, 262.5521, 765.4199, 1531.793
354.8, 288.0497, 452.9156, 170.6739, 3.405178, 427.5584, 347.4201, 36.27927, 749.0284, 122.9312, 223.8664, 393.3524, 595.8522, 858.4977, 2146.952, 1501.249, 321.8878, 2485.892, 1461.026, 332.7357, 1703.874, 1098.469, 248.9346, 722.2155, 1464.805
354.9, 272.82, 425.6861, 166.8242, 3.169751, 408.256, 326.1885, 34.46925, 760.7239, 117.5601, 213.9588, 373.5045, 563.7977, 870.09, 2067.311, 1411.199, 303.8732, 2377.391, 1381.004, 345.4879, 1628.043, 1113.748, 236.0235, 681.4498, 1400.747
355, 258.3955, 400.0936, 178.9635, 2.950602, 389.8249, 346.9387, 32.74954, 798.0804, 112.4235, 204.4898, 354.6581, 700.7803, 932.1028, 1956.658, 1419.041, 286.8668, 2307.214, 1305.365, 439.3886, 1641.377, 1168.929, 223.782, 809.3873, 1339.49
355.1, 244.7336, 376.0397, 168.9789, 2.746603, 372.226, 325.7366, 31.11562, 752.0984, 107.5115, 195.4398, 336.7627, 663.081, 1211.314, 1878.263, 1369.464, 270.8122, 2309.38, 1281.151, 411.8007, 1730.277, 1108.234, 212.1754, 763.7012, 1470.696
355.2, 231.7941, 442.1447, 159.5513, 2.556709, 355.4215, 305.8301, 29.56323, 739.1707, 102.814, 186.7903, 405.6089, 627.4098, 1266.398, 1941.425, 1287.318, 255.656, 2208.583, 1210.981, 385.945, 1653.271, 1050.691, 201.1708, 720.5938, 1406.38
355.3, 219.5387, 415.5627, 150.6498, 2.379944, 339.3757, 287.1402, 28.08828, 696.5828, 98.3218, 178.5236, 442.0203, 593.6576, 1206.919, 1888.666, 1210.1, 241.3481, 2112.185, 1144.655, 361.7126, 1597.992, 996.1353, 190.7369, 861.0203, 1344.877
355.4, 207.9312, 530.6566, 142.2448, 2.215399, 324.0543, 269.5925, 26.68692, 656.4486, 94.02586, 170.6228, 419.7167, 561.7211, 1214.675, 1830.412, 1137.513, 227.841, 2190.103, 1081.961, 339.0018, 1550.059, 944.4125, 180.8442, 908.4877, 1286.063
355.5, 196.9375, 498.7532, 134.3088, 2.062231, 309.4246, 253.1172, 25.35548, 758.6171, 89.91763, 163.0716, 398.5386, 781.2265, 1157.626, 1732.439, 1115.537, 215.0897, 2172.369, 1058.17, 317.7169, 1634.674, 895.3754, 171.4646, 927.0841, 1229.821
355.6, 186.525, 468.7679, 126.8156, 1.919653, 367.6404, 237.6487, 24.09046, 714.9088, 85.9889, 155.8546, 378.429, 739.1995, 1183.568, 1707.578, 1204.207, 203.0521, 2077.552, 1000.213, 297.7684, 1561.922, 912.9771, 162.5715, 874.7545, 1232.541
355.7, 176.6631, 526.299, 119.7404, 1.786932, 378.8272, 223.1255, 22.88856, 673.7188, 82.23182, 148.957, 545.2076, 782.4199, 1127.979, 1732.333, 1176.494, 191.6882, 2053.08, 1137.591, 279.0724, 1492.409, 888.4076, 154.1396, 1003.335, 1272.774
355.8, 167.3226, 494.6576, 113.0599, 1.663388, 361.7248, 209.4898, 21.74662, 772.6416, 78.6389, 142.3647, 517.6974, 740.3288, 1075.002, 1639.61, 1168.74, 180.9603, 2072.348, 1075.284, 261.5503, 1557.299, 978.3981, 146.1451, 1072.512, 1424.731
355.9, 158.4759, 464.9185, 106.7521, 37.11027, 345.3944, 196.6875, 20.66166, 754.0082, 261.1966, 136.0642, 502.0796, 700.502, 1153.056, 1551.85, 1098.634, 170.8328, 2157.626, 1016.39, 283.1301, 1487.991, 957.0176, 138.5652, 1041.968, 1396.748
356, 150.097, 436.9673, 100.7963, 34.54454, 612.4561, 184.6675, 19.63082, 974.5061, 288.8044, 360.0532, 642.3441, 772.7571, 1098.901, 1571.952, 1199.325, 161.272, 2115.332, 960.7214, 265.3532, 1453.174, 1000.623, 131.3784, 1019.77, 1335.666
356.1, 142.1611, 543.5349, 95.17276, 32.15621, 934.6653, 173.3821, 18.65141, 1368.953, 405.3589, 583.6816, 609.9325, 949.4456, 1047.289, 1596.406, 1326.382, 152.2464, 2335.085, 908.1019, 384.8807, 1388.5, 948.6674, 124.5644, 962.2085, 1277.255
356.2, 236.7224, 510.8572, 89.86295, 29.933, 892.4691, 162.7863, 17.72087, 1290.079, 394.4241, 557.8499, 871.5396, 898.3691, 998.1008, 1510.958, 1336.229, 143.7258, 2367.684, 858.3645, 392.9775, 1326.704, 899.4093, 118.1038, 966.5516, 1329.119
356.3, 232.3081, 540.3881, 84.84939, 27.86349, 852.1779, 152.8381, 16.83676, 1215.751, 513.851, 533.1614, 827.5632, 850.0403, 951.2232, 1624.162, 1278.064, 135.6821, 2304.212, 811.3512, 368.3036, 1359.142, 852.7089, 111.9782, 911.9942, 1270.995
356.4, 280.9955, 507.8997, 80.11553, 25.93707, 813.7056, 143.4979, 15.99675, 1145.704, 491.3995, 509.5655, 785.8058, 804.3115, 964.6815, 1537.229, 1266.92, 128.0886, 2203.64, 766.9128, 345.179, 1298.653, 808.4333, 106.1704, 934.3096, 1215.412
356.5, 266.1388, 584.9277, 75.64578, 24.14384, 776.9702, 134.7284, 15.19865, 1079.694, 505.7504, 487.0139, 746.1554, 761.0426, 929.0015, 1527.219, 1190.925, 120.9201, 2201.79, 724.9084, 323.5062, 1391.843, 766.4567, 100.6638, 881.5721, 1185.455
356.6, 252.0675, 549.7615, 71.42541, 22.47458, 741.8932, 126.4949, 14.44037, 1017.486, 483.6529, 465.4604, 708.5057, 720.1014, 995.8079, 1582.952, 1208.271, 114.1527, 2105.689, 685.2047, 303.1942, 1365.291, 726.6596, 95.44283, 831.8115, 1133.613
356.7, 238.7402, 518.5004, 67.44049, 20.92074, 708.3999, 118.7645, 13.71992, 958.863, 489.5411, 444.8607, 672.7557, 681.3628, 990.2454, 1642.799, 1135.794, 107.7641, 2168.596, 647.6755, 284.1576, 1485.984, 688.929, 90.49262, 901.735, 1235.311
356.8, 226.1175, 487.3279, 63.6779, 51.48475, 676.4186, 111.5066, 13.03542, 903.6174, 468.1518, 425.1728, 638.8096, 644.7081, 943.7367, 1554.868, 1067.665, 101.733, 2138.617, 612.2018, 266.3162, 1419.849, 653.1574, 85.79916, 850.8362, 1356.406
356.9, 232.6984, 458.0294, 71.37624, 47.9252, 645.8812, 104.6922, 12.38507, 851.5548, 488.7278, 406.3561, 606.5764, 610.0253, 899.4124, 1471.644, 1079.124, 96.0395, 2045.273, 578.671, 249.595, 1473.024, 619.2432, 81.34914, 942.0571, 1672.19
357, 220.3952, 434.387, 67.39407, 70.09998, 616.7224, 98.29424, 11.76716, 802.4918, 539.5026, 388.3722, 575.9696, 577.2083, 910.3818, 1507.46, 1074.613, 90.6646, 2180.2, 546.9767, 233.9236, 1407.467, 587.09, 77.12991, 888.8823, 1630.823
357.1, 208.7424, 460.0713, 63.63408, 65.25342, 588.8799, 92.28727, 11.18008, 756.2557, 515.9303, 371.1842, 546.9072, 546.1567, 867.6241, 1450.419, 1010.153, 85.59052, 2085.041, 517.0184, 219.2363, 1344.827, 664.0037, 73.12952, 838.709, 1559.504
357.2, 197.7058, 432.4115, 60.08385, 60.74194, 562.2945, 86.64741, 10.62229, 712.6834, 493.388, 354.7569, 519.3112, 516.7756, 826.8745, 1511.147, 949.5602, 80.8004, 1994.036, 488.7009, 205.4711, 1284.975, 629.5264, 69.33662, 791.3678, 1491.304
357.3, 187.2527, 592.4651, 56.7317, 56.54237, 613.2831, 131.4393, 10.09233, 671.6216, 471.8306, 443.8326, 493.1076, 649.8282, 788.0388, 1430.263, 976.7263, 76.27837, 1963.913, 461.9344, 220.2183, 1227.787, 596.8392, 65.74043, 746.6987, 1426.087
357.4, 177.3523, 556.8458, 176.7964, 142.7378, 585.596, 123.4068, 9.588816, 632.9257, 451.2151, 424.1901, 468.2263, 614.87, 751.0271, 1941.56, 918.1384, 72.00941, 1903.255, 436.6339, 381.0284, 1291.579, 565.8492, 62.33076, 704.551, 1485.69
357.5, 167.9753, 523.3679, 179.9573, 180.0771, 559.1588, 165.4979, 9.110418, 596.4592, 431.5003, 405.4169, 444.6004, 581.7924, 801.7837, 2201.105, 894.1154, 67.97936, 2026.785, 412.7191, 357.1048, 1234.097, 650.4751, 59.09793, 780.7086, 1538.385
357.6, 190.1112, 610.1768, 272.4828, 358.4771, 700.4154, 155.384, 8.655889, 562.0938, 412.6469, 387.4746, 422.1667, 550.4942, 986.2003, 2375.028, 976.5798, 64.17487, 2182.001, 390.1142, 445.8994, 1179.173, 683.7643, 56.03278, 984.1285, 1951.326
357.7, 235.5914, 573.4926, 326.7816, 333.6927, 689.8462, 145.8882, 8.224035, 695.335, 394.6173, 370.3263, 400.8649, 520.8798, 939.8815, 2247.905, 918.0007, 60.58329, 2086.764, 368.7473, 435.213, 1126.694, 963.3851, 53.1266, 1123.562, 2011.838
357.8, 417.5863, 539.0139, 356.7427, 310.6219, 718.3699, 136.9726, 7.813728, 655.2728, 377.3755, 436.4166, 380.6379, 558.1619, 895.7383, 2243.555, 862.9355, 57.19272, 1995.683, 348.5508, 407.8872, 1076.55, 913.3628, 50.37116, 1121.687, 2030.018
357.9, 431.0696, 506.608, 347.0152, 289.1462, 685.9385, 128.602, 7.423892, 727.103, 360.887, 417.1024, 361.4316, 637.4828, 853.6683, 2123.469, 811.1732, 53.9919, 1908.578, 329.4604, 382.2772, 1028.638, 865.9379, 47.75863, 1058.373, 2117.621
358, 410.7917, 512.5604, 327.6548, 269.1552, 714.5584, 120.7428, 7.053504, 685.2104, 345.1189, 398.6429, 343.1944, 768.8392, 813.5742, 2102.648, 762.5159, 50.97022, 1825.275, 311.4156, 358.2752, 982.8578, 820.9754, 45.28159, 998.6327, 2041.356
358.1, 446.8869, 481.745, 309.3745, 250.5464, 813.0375, 113.364, 6.701596, 645.7315, 330.0397, 381.0003, 325.8774, 727.4787, 775.3632, 1990.104, 716.7772, 48.11765, 1745.607, 294.3591, 335.7802, 1070.874, 778.3475, 42.93303, 1094.574, 1952.084
358.2, 423.2591, 452.7822, 292.1141, 233.2242, 776.3323, 156.5621, 6.367245, 784.6822, 315.6194, 364.1385, 309.4342, 688.3432, 738.9468, 1883.583, 673.782, 45.42472, 1669.417, 278.2368, 314.6975, 1080.842, 737.933, 40.70628, 1104.995, 1935.484
358.3, 400.8806, 564.3082, 275.8167, 217.0995, 741.2841, 146.9943, 6.049575, 739.4721, 301.8292, 348.023, 293.8207, 651.313, 704.2408, 1838.563, 633.366, 42.8825, 1596.552, 262.9976, 294.9386, 1180.27, 699.617, 38.59503, 1103.211, 1868.512
358.4, 379.6852, 530.3817, 335.953, 202.0898, 727.0937, 138.0112, 5.747755, 696.8669, 288.6415, 332.6208, 278.995, 616.2749, 671.1648, 1886.018, 595.3742, 40.48256, 1526.868, 248.593, 312.4448, 1226.412, 663.2905, 36.59327, 1087.169, 1892.357
358.5, 359.6105, 498.4948, 365.4912, 236.5333, 737.6045, 129.577, 5.460992, 656.7164, 276.03, 317.9001, 264.9174, 583.1217, 792.7557, 1897.239, 559.6613, 38.21693, 1563.936, 234.9774, 292.8273, 1269.089, 628.8502, 34.69534, 1098.59, 1809.601
358.6, 340.5972, 488.8782, 345.1, 220.1799, 704.3047, 121.6583, 5.188536, 618.8792, 263.9696, 303.831, 251.5502, 551.752, 755.5225, 1831.3, 674.4293, 36.07811, 1594.791, 222.1075, 274.4416, 1271.953, 596.1981, 32.89584, 1036.58, 1730.464
358.7, 322.5892, 476.7841, 325.8464, 204.9571, 855.9318, 114.2235, 4.929674, 707.419, 252.4361, 290.3845, 238.8574, 522.0699, 720.038, 1833.205, 771.8672, 34.05898, 1525.183, 209.9425, 257.2102, 1393.889, 565.2414, 31.18968, 978.0695, 1659.744
358.8, 305.5333, 448.1195, 356.577, 190.7868, 817.2901, 107.2431, 4.683726, 666.6605, 241.4065, 377.4828, 298.9325, 493.9846, 686.2201, 1735.083, 885.8282, 32.15285, 1458.614, 198.4438, 304.6063, 1507.809, 535.8921, 29.57201, 1073.249, 1645.232
358.9, 289.3792, 606.9375, 448.0519, 236.6369, 780.3929, 100.6892, 4.450049, 739.9986, 230.8588, 360.7767, 305.4843, 467.4101, 653.9905, 1642.213, 874.8409, 30.3534, 1394.95, 187.5749, 285.481, 1440.703, 508.0667, 28.03824, 1281.305, 1677.001
359, 274.0791, 570.4481, 435.7522, 220.2764, 745.1614, 181.9567, 4.228031, 697.363, 220.772, 405.6016, 360.9359, 442.2653, 623.2746, 1856.994, 956.2044, 28.65466, 1404.891, 177.3012, 296.0504, 1425.628, 481.6861, 26.58401, 1343.328, 1603.663
