 , C000, C002, C003, C004, C005, C006, C008, C009, C011, C012, C013, C016, C018, C022, C023, C024, C038, C072, C083, C128, C130
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
161.6, 677.476, 152.7764, 695.6092, 648.2477, 99.56782, 129.2868, 336.5513, 927.0274, 330.0078, 473.0607, 519.2524, 80.96637, 1267.45, 818.8052, 0.02386993, 499.221, 2938.385, 611.9366, 741.6425, 1421.587, 1529.616
161.7, 681.9069, 175.0804, 760.2303, 651.7932, 93.12517, 121.4872, 348.8969, 880.1131, 315.0499, 446.7931, 496.5466, 76.81464, 1294.719, 773.0203, 0.02279796, 576.242, 2835.176, 580.3067, 703.9767, 1358.003, 1644.051
161.8, 743.8032, 165.7202, 726.9586, 807.9236, 143.3458, 150.1749, 339.6685, 835.573, 300.7699, 421.984, 474.8336, 72.87579, 1355.742, 729.7956, 0.02177413, 541.8647, 2785.485, 550.3117, 668.2238, 1297.263, 1572.775
161.9, 707.4846, 199.4576, 695.143, 768.1099, 134.0704, 141.1151, 320.4493, 793.2869, 287.1372, 581.5186, 492.5989, 69.13892, 1299.437, 814.5281, 0.02079628, 509.5383, 2882.594, 521.8671, 634.2867, 1320.402, 1504.589
162, 672.9393, 188.7942, 664.7198, 730.2581, 125.3953, 132.6018, 302.3176, 938.012, 274.1224, 549.2287, 496.5234, 65.59367, 1336.314, 870.4145, 0.01986234, 508.1672, 2826.699, 494.8928, 647.4196, 1261.344, 1439.359
162.1, 640.0808, 232.7454, 635.6282, 694.2715, 117.2814, 124.6022, 285.2118, 890.5418, 261.6975, 530.585, 474.8115, 62.2302, 1280.815, 821.7438, 0.01897035, 477.8511, 2840.625, 469.3127, 614.5391, 1243.086, 1475.567
162.2, 608.8267, 220.3024, 633.6939, 699.7407, 109.6926, 117.0851, 334.6672, 845.4739, 249.8358, 501.1232, 503.9333, 59.03921, 1227.622, 775.7947, 0.01811841, 449.3436, 2824.936, 445.0548, 583.3286, 1187.485, 1548.009
162.3, 579.0988, 208.5246, 605.9601, 665.2581, 102.5948, 110.0216, 315.731, 802.6868, 238.5117, 511.3641, 481.8973, 56.01184, 1179.23, 806.7431, 0.01730473, 468.9259, 2753.496, 422.0508, 587.7039, 1194.565, 1520.98
162.4, 629.1561, 197.3765, 579.4401, 632.4747, 95.9563, 118.794, 297.8663, 820.5222, 262.9597, 600.8975, 460.8249, 53.1397, 1157.751, 1056.104, 0.0165276, 440.9508, 2623.288, 400.2357, 632.7411, 1359.833, 1455.04
162.5, 746.3736, 186.8244, 574.2609, 626.7351, 89.74734, 141.7899, 281.0124, 778.9978, 251.0407, 567.5315, 440.674, 50.41484, 1179.291, 1019.885, 0.01578536, 443.9209, 2720.978, 467.4624, 600.6061, 1299.011, 1514.233
162.6, 709.9294, 176.8364, 549.1282, 595.8502, 83.94013, 212.8042, 341.061, 790.1326, 239.662, 536.0182, 450.2454, 47.8297, 1245.615, 977.2917, 0.01507646, 417.4376, 2705.389, 443.3001, 570.1031, 1240.909, 1496.102
162.7, 675.2648, 167.3824, 643.2615, 566.4872, 78.50869, 199.9661, 321.763, 750.1462, 247.425, 506.2548, 430.5571, 45.37713, 1193.883, 985.4213, 0.0143994, 392.5342, 2722.012, 420.3867, 551.2721, 1185.406, 1552.645
162.8, 729.8813, 158.4339, 615.1089, 592.9496, 73.4287, 187.9025, 332.5804, 712.1833, 236.2102, 478.144, 411.7297, 43.05031, 1144.3, 975.027, 0.01375274, 369.1165, 2593.293, 408.3354, 523.2747, 1132.386, 1485.332
162.9, 694.2425, 149.9637, 588.1885, 563.7296, 68.67741, 187.4657, 313.7623, 764.7181, 225.5038, 560.0515, 439.2411, 40.84281, 1208.134, 920.5068, 0.01313512, 478.7391, 2579.299, 387.2293, 573.4299, 1081.737, 1679.066
163, 660.3438, 141.9464, 562.4463, 535.9495, 64.23356, 176.1562, 296.0089, 726.0178, 215.2826, 528.9536, 420.034, 38.7485, 1157.959, 998.6606, 0.01254523, 450.1786, 2457.329, 367.2141, 544.3071, 1209.767, 1606.272
163.1, 628.1003, 134.3576, 537.8306, 644.213, 60.07725, 165.529, 279.2601, 689.2761, 205.5247, 592.7267, 401.6668, 36.76158, 1109.868, 998.4488, 0.01198184, 423.322, 2510.993, 348.2335, 516.6634, 1155.657, 1536.634
163.2, 597.4313, 127.1746, 514.2923, 612.4667, 56.18988, 155.5429, 263.459, 654.3937, 196.209, 573.2293, 384.1027, 34.87655, 1063.774, 942.6188, 0.01144375, 398.0675, 2392.253, 330.2339, 657.5759, 1331.793, 1470.015
163.3, 735.8904, 120.3756, 491.7841, 593.9283, 52.55405, 146.1593, 248.5519, 744.4553, 187.3156, 647.9854, 367.3067, 33.08817, 1055.207, 935.4938, 0.01092983, 386.8398, 2410.3, 363.6729, 693.637, 1272.225, 1406.285
163.4, 716.1281, 113.9401, 470.2611, 732.7374, 49.15348, 137.3417, 234.4883, 706.7805, 178.8254, 670.4456, 385.8782, 31.3915, 1047.967, 914.2015, 0.01043898, 363.7618, 2443.946, 388.7164, 658.4093, 1215.321, 1345.317
163.5, 681.1608, 107.8487, 449.68, 696.6287, 45.97295, 129.0561, 221.2204, 671.0122, 170.7199, 677.5117, 369.0045, 29.78183, 1004.443, 914.137, 0.009970179, 342.0606, 2328.377, 368.6244, 624.9707, 1160.963, 1286.992
163.6, 647.9008, 102.0829, 429.9996, 711.8458, 42.99822, 121.2703, 208.7033, 637.0541, 162.9819, 639.8915, 352.8687, 28.2547, 962.7278, 863.0215, 0.00952243, 396.9655, 2316.583, 349.5709, 593.2303, 1109.036, 1231.196
163.7, 616.2649, 96.62535, 411.1805, 676.7666, 40.21597, 113.9543, 196.8944, 604.8146, 155.5945, 604.3604, 341.1996, 26.80587, 964.7486, 814.7642, 0.009094789, 373.2834, 2273.818, 331.5022, 719.5169, 1059.431, 1177.819
163.8, 586.1737, 91.45958, 393.1851, 643.4161, 37.61375, 107.0796, 185.7537, 574.2065, 148.542, 573.5135, 326.2797, 25.43134, 993.3371, 788.3744, 0.008686353, 351.0141, 2166.293, 314.3675, 780.3406, 1012.045, 1126.756
163.9, 618.6307, 86.56998, 375.9772, 611.7091, 35.17991, 100.6197, 175.2433, 545.1475, 141.8092, 569.9128, 312.0121, 24.12729, 952.0827, 791.17, 0.008296259, 330.0734, 2128.41, 298.1184, 740.7094, 966.7791, 1218.957
164, 609.8354, 81.9418, 359.5225, 816.5905, 32.90355, 94.54944, 165.3277, 553.5036, 135.3816, 538.2673, 298.3685, 22.89011, 912.5417, 746.9305, 0.007923683, 310.382, 2027.761, 282.7092, 730.7606, 923.5374, 1166.111
164.1, 580.0582, 77.56104, 343.7878, 776.3495, 30.77449, 88.84542, 155.9731, 525.4923, 129.2453, 560.7268, 285.3214, 21.71637, 911.8047, 705.1646, 0.00756784, 291.8653, 2118.507, 268.0965, 693.6475, 882.2299, 1177.418
164.2, 637.9473, 73.41448, 328.7419, 738.0917, 28.78319, 83.48552, 147.1478, 498.8986, 123.3871, 529.5914, 360.7232, 20.60281, 916.471, 813.2997, 0.007227977, 274.4533, 2018.327, 317.2668, 658.4193, 1033.628, 1240.018
164.3, 606.7974, 69.48961, 314.3544, 701.7191, 26.92074, 78.44897, 138.8219, 473.6507, 117.7944, 500.1848, 344.9495, 19.54635, 923.5098, 767.8227, 0.006903377, 258.08, 2097.491, 300.8678, 624.9801, 1077.353, 1230.678
164.4, 577.1685, 65.77457, 300.5966, 761.1127, 25.1788, 73.71626, 130.967, 493.877, 159.7423, 472.4111, 372.7674, 18.54407, 912.7744, 724.8886, 0.006593355, 272.5271, 1998.305, 379.5966, 634.0302, 1077.116, 1292.455
164.5, 777.6919, 87.60992, 287.4409, 723.6057, 23.54958, 69.26907, 160.1238, 468.8833, 152.5018, 446.1795, 356.467, 17.59318, 874.8659, 684.3553, 0.006297255, 261.6805, 1903.809, 359.9759, 601.8297, 1028.94, 1264.814
164.6, 882.9219, 84.30029, 274.8609, 769.7791, 22.02578, 65.09018, 176.3467, 601.0916, 145.5895, 421.4046, 340.8795, 16.69105, 838.5318, 646.0884, 0.006014453, 246.0692, 1854.772, 341.3694, 660.9323, 1158.404, 1255.126
164.7, 840.7919, 79.79344, 262.8316, 777.5237, 20.60058, 61.16339, 270.1978, 571.5573, 138.9905, 498.6026, 325.9735, 15.83518, 859.1684, 609.9613, 0.005744351, 263.0757, 1932.918, 323.7247, 663.1987, 1106.591, 1200.712
164.8, 799.7374, 89.40164, 251.3287, 776.9449, 19.26759, 57.4735, 254.9095, 570.6464, 132.6906, 470.9167, 333.2652, 15.02319, 828.6228, 629.0463, 0.005486378, 253.9037, 1893.395, 306.992, 735.6585, 1057.096, 1148.656
164.9, 764.7615, 84.62206, 240.3292, 738.6578, 18.02086, 54.00621, 240.4861, 541.7675, 126.6763, 514.0681, 318.6922, 14.25285, 794.2092, 593.8721, 0.005239991, 238.7564, 1803.86, 291.1241, 711.963, 1009.815, 1098.858
165, 817.9424, 80.09801, 229.8111, 829.5206, 51.8263, 50.7481, 251.166, 514.3502, 164.2897, 485.5235, 304.7564, 13.522, 866.9421, 560.6648, 0.00500467, 224.5128, 1718.559, 276.0765, 675.8045, 964.6479, 1251.785
165.1, 778.0037, 157.0109, 219.7534, 788.6426, 48.47282, 47.68655, 236.9545, 488.3203, 156.8431, 458.5639, 291.4301, 12.82863, 830.9371, 529.3143, 0.004779916, 211.1188, 1826.685, 261.8066, 641.4824, 921.5016, 1197.516
165.2, 740.0151, 148.6168, 361.288, 763.4173, 45.33633, 44.8097, 249.1577, 512.5864, 149.7341, 489.8493, 278.6865, 12.17081, 796.4274, 515.7513, 0.004565255, 198.524, 1806.814, 248.2743, 608.9034, 880.2851, 1242.711
165.3, 703.8815, 140.6715, 345.4761, 805.6225, 42.40279, 42.1064, 264.1937, 486.6458, 142.9472, 462.6495, 266.5001, 11.54672, 821.7416, 486.9122, 0.004360235, 186.6805, 1721.373, 235.4415, 577.9791, 840.9121, 1188.834
165.4, 669.5121, 133.1509, 330.3563, 765.9221, 39.65907, 39.56618, 343.2219, 507.5007, 136.468, 436.96, 254.8466, 10.95464, 874.2325, 459.6857, 0.004164422, 175.5435, 1639.973, 257.3246, 548.6252, 803.3002, 1137.294
165.5, 751.8888, 126.0324, 315.8981, 728.1781, 37.09288, 37.17922, 371.3191, 481.8175, 130.2824, 412.697, 243.7027, 10.39291, 837.9247, 473.2473, 0.003977403, 165.071, 1618.724, 590.5644, 543.6254, 767.3705, 1087.988
165.6, 715.1754, 119.2945, 302.0728, 692.2941, 34.69274, 34.93626, 462.9886, 575.395, 124.3772, 389.7812, 233.0461, 9.859994, 883.2296, 446.7849, 0.003798782, 155.2232, 1542.177, 661.2245, 610.9246, 733.0479, 1156.657
165.7, 680.2546, 134.9986, 288.8524, 658.1785, 32.44791, 32.82861, 439.9367, 546.2758, 118.7397, 451.7236, 222.8554, 9.354401, 846.5482, 421.8022, 0.003628183, 145.963, 1766.352, 627.047, 579.8975, 700.2604, 1106.511
165.8, 647.0389, 127.7813, 276.2107, 625.744, 30.34833, 30.84811, 415.0442, 518.6303, 113.3577, 561.2479, 213.1104, 8.874732, 811.3901, 479.7799, 0.003465246, 137.2551, 1727.914, 594.6361, 550.4463, 832.7247, 1058.54
165.9, 635.2291, 150.155, 264.1223, 724.4887, 28.3846, 28.98709, 442.6663, 492.3839, 162.2999, 706.9703, 203.7915, 8.41966, 777.6921, 590.838, 0.003309626, 129.0668, 1815.176, 563.9005, 675.507, 902.9826, 1012.648
166, 605.4232, 142.1275, 252.5629, 688.7865, 26.54795, 27.23835, 417.6193, 467.4656, 154.9435, 672.2845, 194.8802, 7.987922, 745.3937, 681.1824, 0.003160994, 121.367, 1729.34, 534.7535, 641.2, 862.5944, 1173.733
166.1, 575.8614, 135.3912, 241.5094, 654.8437, 24.83013, 25.5951, 481.7286, 443.8085, 233.783, 634.9546, 186.3584, 7.578323, 714.4367, 643.093, 0.003019038, 114.1265, 1735.331, 507.1131, 703.4246, 863.8419, 1122.847
166.2, 602.7692, 128.1529, 230.9397, 757.3522, 23.22347, 24.05099, 454.4714, 573.4757, 263.3759, 599.6975, 178.2094, 7.189728, 759.2481, 607.1334, 0.002883456, 107.318, 1717.046, 492.7995, 667.6998, 825.2043, 1074.168
166.3, 590.4708, 121.3016, 220.8325, 720.0306, 21.72077, 22.60003, 428.7564, 561.3202, 251.4381, 566.3981, 170.4167, 6.821058, 731.1402, 573.1845, 0.002753964, 100.9156, 1707.332, 593.1662, 633.7893, 866.4459, 1090.784
166.4, 562.1613, 155.4617, 315.192, 747.654, 20.3153, 21.23661, 404.4965, 538.4139, 240.0414, 534.9478, 162.9647, 6.471293, 700.7751, 541.134, 0.002630286, 127.5442, 1626.595, 619.6938, 601.6011, 1042.798, 1043.495
166.5, 562.8322, 147.1505, 381.3803, 710.8102, 19.00077, 19.95543, 381.6092, 511.1663, 229.1613, 505.2438, 155.8386, 6.139462, 756.6381, 510.8755, 0.002512163, 119.9352, 1807.25, 730.356, 571.0476, 996.1558, 998.2552
166.6, 535.35, 139.2835, 364.6891, 746.1425, 17.77131, 18.75155, 413.1638, 538.8134, 218.7743, 477.1892, 149.0241, 5.824647, 725.2141, 482.3091, 0.002399345, 112.7801, 1721.788, 692.6052, 542.0458, 951.6002, 1171.368
166.7, 578.9, 131.8372, 539.9148, 709.3732, 16.62139, 17.6203, 389.7861, 511.5455, 208.8581, 450.6923, 142.5076, 5.525975, 821.6674, 455.34, 0.002291593, 117.1273, 1656.767, 656.8057, 514.517, 909.0375, 1120.585
166.8, 550.6332, 124.7889, 516.2853, 674.4158, 15.54589, 16.5573, 367.7312, 485.6576, 199.3914, 425.6668, 136.276, 5.242618, 791.2994, 429.8789, 0.00218868, 110.1398, 1615.24, 622.8567, 505.3587, 868.3784, 1129.163
166.9, 554.6293, 118.1175, 493.6899, 890.2162, 14.53997, 15.55842, 346.9242, 461.0798, 190.3538, 402.0308, 130.3169, 4.973791, 853.9108, 405.8415, 0.002090389, 103.5691, 1592.117, 590.6624, 526.302, 829.538, 1140.46
167, 527.5477, 111.8027, 472.0834, 846.3472, 13.59915, 14.61981, 327.2944, 447.3626, 181.7258, 533.167, 124.6184, 4.718749, 818.4469, 388.0082, 0.001996513, 97.39038, 1682.593, 560.1322, 499.5727, 792.4348, 1091.016
167.1, 501.7884, 157.2723, 451.4225, 863.345, 12.7192, 13.73782, 308.7754, 424.7228, 173.4889, 523.9646, 119.1691, 4.476784, 817.8325, 366.3121, 0.001906852, 91.58029, 1603.026, 531.18, 474.2009, 756.9911, 1138.699
167.2, 477.287, 148.8642, 431.6659, 820.8, 11.89619, 12.90904, 291.3042, 403.2288, 165.6253, 494.8705, 113.9581, 4.247226, 798.5929, 345.8291, 0.001821217, 86.11681, 1578.022, 503.7243, 575.2104, 723.1328, 1089.332
167.3, 453.9818, 143.0316, 412.7739, 780.3517, 11.12643, 12.13025, 307.7188, 431.1065, 158.1182, 467.3918, 108.975, 4.02944, 765.4265, 326.4915, 0.001739428, 80.97928, 1609.485, 477.6877, 545.9973, 690.7888, 1192.355
167.4, 431.8147, 205.5906, 394.7087, 741.8967, 10.40648, 11.39845, 290.3074, 531.7021, 150.9513, 441.439, 104.2097, 3.822821, 819.9215, 365.004, 0.001661313, 76.14824, 1533.376, 452.9969, 518.2677, 659.8915, 1140.662
167.5, 410.7299, 194.5993, 377.4341, 776.6924, 9.733119, 10.7108, 273.8812, 518.3985, 144.1093, 482.8063, 99.65283, 3.626797, 791.3596, 344.5942, 0.001586705, 71.60541, 1621.105, 429.5824, 491.9464, 630.3762, 1155.056
167.6, 390.6747, 184.1957, 360.9156, 738.4177, 9.103327, 10.06464, 258.3844, 492.1638, 137.5774, 455.9975, 95.29522, 3.440825, 858.3964, 325.3257, 0.001515448, 67.33359, 1670.438, 407.3781, 466.962, 602.181, 1104.98
167.7, 422.5794, 174.3482, 345.12, 804.3062, 8.514286, 9.457455, 243.7645, 467.2567, 208.6011, 430.6774, 91.12816, 25.32578, 822.7463, 352.8222, 0.001447391, 93.23884, 1818.359, 386.3214, 463.1811, 812.0254, 1057.075
167.8, 401.9456, 238.1131, 330.0157, 814.7106, 7.963359, 8.886901, 293.7168, 523.9648, 199.146, 437.1905, 87.14331, 24.02714, 788.5767, 399.3999, 0.001382391, 148.3549, 1732.372, 366.3532, 439.6575, 775.7054, 1108.569
167.9, 382.3193, 225.3832, 315.5725, 774.5624, 7.448081, 8.350768, 329.8784, 497.4484, 190.1195, 412.9147, 83.33271, 22.7951, 812.738, 397.7842, 0.001320309, 139.5043, 1650.452, 347.4171, 483.6917, 741.01, 1060.508
168, 363.6513, 213.3338, 301.7614, 736.3926, 6.966145, 7.84698, 337.8774, 604.6835, 236.0874, 389.9868, 79.68874, 21.62622, 778.9841, 375.5414, 0.001261016, 131.1818, 1572.405, 329.4597, 478.4049, 892.8946, 1060.108
168.1, 345.8948, 201.9285, 288.5547, 783.7786, 6.515392, 7.373584, 318.7596, 574.0821, 225.3865, 368.332, 76.20412, 20.51729, 746.632, 354.5424, 0.001204385, 260.9991, 1646.426, 312.4306, 454.1082, 852.9576, 1097.971
168.2, 329.0053, 191.1331, 275.926, 889.3372, 6.093806, 24.08445, 300.7234, 545.0294, 215.1706, 371.9776, 72.87187, 19.46522, 715.6236, 334.7176, 0.001150297, 245.4285, 1568.57, 296.2816, 431.0454, 814.8069, 1050.37
168.3, 312.9406, 180.9147, 263.85, 845.5114, 5.6995, 22.63148, 386.6201, 517.4469, 205.4178, 351.3228, 69.68533, 18.4671, 758.5306, 316.0013, 0.001098639, 230.7868, 1494.395, 280.9674, 409.1539, 778.3625, 1004.832
168.4, 297.6602, 171.2427, 252.3026, 803.8453, 5.330707, 21.26615, 364.7443, 556.8474, 196.107, 343.9094, 66.63814, 17.52015, 727.028, 298.3315, 0.0010493, 275.9891, 1464.135, 361.2947, 388.3742, 743.5483, 961.2686
168.5, 383.2515, 162.0878, 241.2605, 837.5092, 4.985777, 19.9832, 344.1063, 528.6668, 187.2182, 337.0283, 63.72419, 16.62177, 696.8337, 282.5341, 0.001002177, 259.5242, 1394.899, 360.2964, 368.6499, 710.2912, 1062.283
168.6, 364.5379, 153.4222, 230.7016, 887.4256, 4.663167, 18.77765, 324.636, 518.0347, 178.7324, 318.3142, 60.93766, 15.76945, 701.8447, 266.7358, 0.0009571709, 244.0416, 1457.088, 341.6733, 349.9272, 678.5216, 1016.229
168.7, 357.5299, 145.22, 220.6049, 843.694, 4.361432, 17.64482, 412.8717, 491.8184, 170.6311, 300.6392, 58.27299, 14.96083, 672.6963, 251.8208, 0.0009141854, 229.4826, 1446.641, 324.0129, 332.1555, 648.173, 972.1718
168.8, 378.6044, 137.4563, 210.9501, 802.1175, 4.07922, 16.58034, 389.5106, 558.6628, 162.8971, 283.9456, 55.72483, 14.19368, 644.7585, 237.7398, 0.0008731305, 215.7922, 1420.131, 307.2653, 315.2863, 619.1818, 994.6284
168.9, 360.1178, 130.1076, 201.7178, 868.8433, 44.73083, 15.58007, 367.4712, 548.4424, 155.5136, 296.5517, 53.2881, 13.46587, 628.8676, 224.4462, 0.0008339192, 202.9185, 1426.274, 291.3833, 324.408, 591.4872, 951.5074
169, 342.5339, 123.1518, 192.8895, 834.7383, 41.83648, 14.64015, 346.6789, 520.6872, 148.4648, 305.7918, 50.95792, 12.77538, 602.7501, 211.8959, 0.0007964689, 190.8129, 1358.828, 276.3222, 307.9323, 565.0314, 1047.155
169.1, 325.8085, 116.5679, 184.4476, 864.2383, 39.1294, 13.75693, 327.063, 543.1789, 141.7355, 288.8121, 48.72964, 12.12029, 625.9752, 228.4176, 0.0007607004, 179.4294, 1294.572, 262.0396, 292.2934, 539.759, 1001.757
169.2, 309.8998, 110.336, 176.3752, 821.6494, 36.59748, 28.24651, 308.5571, 515.6901, 135.3112, 272.7753, 46.59879, 11.49879, 613.0807, 238.5422, 0.0007265382, 168.725, 1233.354, 248.4953, 277.4487, 515.6169, 958.3271
169.3, 294.7679, 104.4372, 168.6561, 851.0945, 34.2294, 26.54244, 291.0983, 489.5925, 129.1781, 257.6289, 90.15955, 10.90917, 663.347, 225.2037, 0.0006939103, 158.6593, 1175.031, 287.9505, 328.262, 977.2984, 916.78
169.4, 280.3749, 98.85378, 161.2748, 809.1533, 32.01455, 24.94118, 274.6273, 464.8155, 123.3229, 243.3236, 271.4931, 10.34977, 635.7975, 212.6111, 0.0006627476, 149.194, 1216.565, 273.0668, 311.5906, 933.5862, 877.034
169.5, 266.6847, 93.56888, 154.2166, 908.7391, 29.94301, 23.43652, 259.0883, 456.831, 117.7332, 229.8126, 259.6213, 9.819066, 671.5514, 214.5599, 0.0006329844, 140.2935, 1184.36, 258.9525, 295.7658, 891.8292, 839.0112
169.6, 253.6629, 88.56651, 147.4673, 874.5815, 28.00551, 22.02263, 244.4285, 433.712, 112.3968, 218.5015, 248.2686, 9.315571, 668.8784, 202.5624, 0.0006045578, 131.9239, 1128.354, 245.5677, 280.7448, 851.9399, 802.6368
169.7, 241.277, 124.5047, 141.0133, 831.4828, 26.19339, 20.69404, 307, 411.763, 107.3023, 206.3688, 237.4123, 8.837893, 641.0991, 191.2358, 0.0005774078, 124.0536, 1074.996, 232.8748, 266.4866, 813.8347, 905.0221
169.8, 229.4959, 117.8484, 134.8418, 790.5081, 24.49851, 19.4456, 313.7287, 394.8738, 141.7072, 320.5846, 227.0308, 8.38471, 614.4736, 180.5425, 0.0005514771, 140.2113, 1024.162, 220.838, 252.9526, 777.4338, 865.7859
169.9, 218.29, 111.548, 128.9404, 771.029, 22.91331, 18.27248, 295.9773, 374.8904, 207.6217, 314.5976, 217.1032, 7.954765, 640.1125, 170.4472, 0.0005267109, 290.8303, 1075.737, 209.4232, 285.6625, 742.6611, 828.2507
170, 207.6313, 134.6266, 123.2973, 794.9713, 21.43068, 17.17013, 279.2302, 427.4445, 253.2783, 297.1289, 207.6097, 7.546866, 613.528, 160.9164, 0.000503057, 280.7444, 1057.305, 198.5986, 271.1545, 709.4437, 792.3429
170.1, 197.493, 127.4292, 117.9012, 755.7958, 20.04398, 16.13428, 339.8615, 429.1801, 241.7982, 280.6303, 198.5314, 7.159883, 596.3452, 151.9185, 0.0004804653, 263.9958, 1007.307, 188.3334, 257.3834, 677.712, 916.0882
170.2, 187.8497, 120.6166, 112.7412, 718.5508, 18.74701, 15.16093, 320.6314, 429.1537, 230.8384, 265.0478, 189.85, 6.792744, 571.5783, 143.4237, 0.0004588881, 248.2464, 959.6733, 178.5988, 295.2868, 647.3997, 876.3723
170.3, 189.6495, 114.1682, 107.807, 747.1758, 17.53396, 14.24629, 302.4894, 407.4354, 220.3754, 273.6015, 181.5483, 6.444431, 554.1559, 135.4039, 0.00043828, 233.4366, 987.1373, 169.3673, 280.29, 618.4431, 838.3781
170.4, 180.3893, 108.0645, 103.0888, 710.3557, 16.39941, 13.38684, 291.9622, 386.8162, 288.8493, 258.4092, 173.6095, 6.113978, 531.1412, 127.8326, 0.0004185974, 275.8239, 1050.905, 160.6131, 326.931, 590.7816, 802.0312
170.5, 171.5811, 102.2872, 98.5771, 702.7067, 15.33827, 12.57923, 275.4424, 367.2404, 275.7569, 244.0606, 166.018, 5.80047, 509.0823, 120.6846, 0.0003997986, 327.6475, 1001.21, 152.3113, 320.2027, 564.3574, 767.2601
170.6, 163.2031, 96.81875, 94.26285, 861.5872, 14.34579, 11.82034, 259.8573, 348.6554, 263.258, 315.5444, 158.7583, 5.503037, 487.9396, 113.9363, 0.0003818442, 308.1008, 953.8646, 144.4386, 303.9406, 539.1151, 733.9964
170.7, 238.1465, 91.64264, 90.13741, 819.1288, 13.41752, 11.10724, 245.154, 331.0109, 251.3255, 298.0232, 151.8162, 5.220857, 477.5671, 107.5654, 0.000364696, 289.7202, 908.7582, 136.9728, 288.5044, 515.0018, 702.1748
170.8, 226.5182, 86.74326, 86.19251, 778.7629, 12.54933, 10.43716, 231.2827, 322.689, 239.9339, 338.7343, 145.1776, 4.953146, 555.9706, 101.5507, 0.0003483179, 272.4361, 865.7849, 129.893, 315.7382, 491.967, 671.7328
170.9, 215.4577, 82.1058, 82.42027, 740.3861, 11.73731, 9.807501, 218.1962, 306.3586, 229.0587, 319.9255, 138.8292, 4.699162, 545.9364, 95.87231, 0.0003326754, 256.1832, 824.8436, 123.179, 352.7158, 469.9626, 642.6107
171, 204.9373, 77.71628, 78.81313, 703.9005, 10.97783, 9.21583, 244.7083, 440.7824, 218.6763, 349.0304, 132.7585, 4.458201, 523.2631, 90.51145, 0.0003177353, 240.8999, 785.8383, 116.8121, 334.8024, 448.9423, 708.7744
171.1, 194.9305, 73.56142, 75.36385, 669.2129, 10.2675, 8.659853, 230.8622, 418.4756, 268.7004, 329.6498, 126.9533, 4.229597, 501.5314, 85.45036, 0.0003034662, 226.5283, 748.6776, 110.7743, 317.7988, 428.8622, 712.6171
171.2, 185.4124, 69.62869, 72.06552, 636.2346, 9.60313, 8.137418, 224.2482, 397.2977, 256.5212, 330.8006, 121.4019, 4.012715, 480.7022, 158.448, 0.0002898379, 213.0142, 713.274, 105.0486, 301.6588, 409.6802, 740.1223
171.3, 176.359, 65.90621, 68.91155, 708.8837, 8.981749, 7.6465, 382.1382, 377.1916, 244.8941, 312.4322, 116.0932, 3.806954, 500.8605, 185.3972, 0.0002768216, 224.7532, 679.5447, 99.61885, 286.3384, 391.3562, 708.0352
171.4, 167.7477, 62.38274, 65.89561, 673.9505, 8.400575, 7.185199, 360.516, 358.103, 233.7941, 295.0838, 111.0167, 3.611743, 563.2068, 179.3603, 0.0002643899, 211.3449, 647.4103, 94.46974, 271.7962, 373.8518, 677.3391
171.5, 178.2983, 59.04765, 63.01167, 741.3213, 7.857006, 6.751727, 340.1172, 339.9803, 223.1971, 278.6987, 106.1622, 3.426543, 547.8002, 169.3311, 0.0002525164, 198.7366, 616.7955, 89.58678, 257.9925, 357.1303, 647.9739
171.6, 169.5923, 55.89085, 60.25395, 704.7896, 7.348609, 6.344406, 320.8727, 356.1096, 213.0805, 263.2234, 101.5199, 3.250839, 525.0495, 159.8626, 0.0002411762, 186.8804, 587.6285, 84.9562, 244.8898, 341.1568, 766.0378
171.7, 161.3114, 85.65949, 57.61692, 670.0582, 6.873109, 5.961658, 302.717, 371.7636, 203.4224, 248.6075, 97.08066, 3.084145, 535.2398, 150.9237, 0.0002303453, 175.7315, 559.8407, 80.56497, 232.4526, 325.8976, 732.8271
171.8, 153.4348, 81.07998, 55.09529, 690.7051, 6.428377, 5.602001, 285.5886, 352.9496, 194.202, 234.8031, 92.83552, 2.925998, 513.0107, 142.4845, 0.0002200007, 165.2478, 533.3669, 76.40072, 220.647, 311.321, 828.9942
171.9, 145.9429, 76.74529, 52.68403, 656.6677, 6.012422, 5.264041, 313.2589, 335.0878, 185.3996, 221.7652, 88.77602, 2.775961, 491.7048, 134.5173, 0.0002101208, 155.3895, 508.1451, 139.3494, 209.441, 297.3964, 793.0541
172, 138.8167, 72.64235, 50.3783, 624.3077, 5.623381, 4.94647, 295.5341, 328.0187, 247.7122, 209.4512, 84.89403, 2.633617, 500.0043, 148.3549, 0.0002006845, 146.1193, 484.1158, 159.6552, 198.8042, 284.0946, 798.0157
172.1, 132.0385, 150.7475, 48.17348, 593.5423, 5.259514, 4.648057, 278.8121, 376.1294, 236.4844, 223.1998, 81.18179, 2.498573, 479.2386, 251.0955, 0.000191672, 137.4021, 587.5731, 173.1716, 188.7075, 271.3878, 763.4187
