 , C000, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C014, C017, C021, C023, C024, C026, C028, C035, C036, C038, C108
408.3, 253.6835, 5.958967e-05, 1094.481, 1420.839, 197.4394, 103.9494, 2670.669, 2275.128, 860.6794, 483.2996, 33.73986, 97.09102, 232.1229, 195.4487, 156.4391, 2148.573, 808.4882, 0.1181269, 32.51577, 2177.586, 0.07191346, 796.7471, 0.0004970013
408.4, 240.9556, 5.689488e-05, 1043.311, 1352.58, 187.8276, 96.68831, 2688.372, 2173.947, 909.7863, 458.4507, 31.43888, 89.53983, 222.1079, 182.3079, 149.8471, 2341.191, 793.2781, 0.1105092, 30.99402, 2079.718, 0.06859311, 879.4492, 0.0004757849
408.5, 228.8663, 5.432196e-05, 994.5332, 1365.35, 178.6837, 89.93444, 2605.032, 2266.638, 864.6593, 544.3732, 29.29482, 82.57594, 212.5249, 170.0506, 143.5329, 2232.934, 945.5027, 0.1033827, 29.54349, 1986.248, 0.06542606, 830.6561, 0.0004554741
408.6, 217.3835, 5.186539e-05, 1042.845, 1299.756, 169.985, 83.65234, 2601.894, 2219.657, 821.7706, 516.3842, 27.29697, 76.15365, 282.6435, 158.6174, 137.4848, 2201.373, 1043.959, 0.09671582, 28.16084, 2020.395, 0.06240524, 866.4118, 0.0004360303
408.7, 206.4769, 4.951991e-05, 1109.569, 1256.873, 190.9677, 77.80907, 2558.196, 2213.718, 822.4725, 489.8343, 25.43538, 70.23085, 340.3624, 147.9529, 131.6915, 2099.582, 1033.839, 0.09047885, 26.84291, 2043.76, 0.0595239, 879.7082, 0.0004174166
408.8, 196.1174, 4.72805e-05, 1057.694, 1271.474, 181.6709, 72.37395, 2535.728, 2164.235, 789.8453, 482.7704, 23.70074, 64.7687, 393.6035, 138.0054, 126.1424, 2089.645, 985.186, 0.0846441, 25.58665, 1956.904, 0.05677559, 888.7938, 0.0003995975
408.9, 186.2777, 4.514236e-05, 1092.429, 1210.39, 172.8268, 67.3185, 2482.458, 2063.506, 809.7139, 460.565, 59.27624, 59.73136, 376.821, 128.7267, 120.8271, 2099.771, 938.8231, 0.07918563, 24.38919, 2049.851, 0.05415418, 839.4823, 0.0003825391
409, 176.9317, 4.310092e-05, 1041.355, 1152.241, 164.4132, 133.7691, 2473.825, 1967.465, 769.5507, 436.885, 55.23373, 55.0858, 360.5629, 120.0719, 115.7357, 2143.206, 1166.17, 0.07407915, 23.24777, 2004.522, 0.0516538, 1073.979, 0.0003662089
409.1, 168.0547, 4.115179e-05, 1310.165, 1172.65, 156.4092, 124.425, 2524.077, 1875.894, 731.3796, 414.4225, 148.9535, 50.80154, 345.0063, 111.999, 110.8589, 2044.104, 1111.29, 0.06930197, 22.15976, 1997.507, 0.04926887, 1030.761, 0.0003505758
409.2, 159.623, 3.929081e-05, 1255.167, 1116.314, 148.7949, 144.0232, 2405.04, 2014.559, 943.7462, 393.1149, 138.7952, 46.85048, 330.1208, 104.4688, 106.1876, 2029.327, 1058.992, 0.06483286, 21.12268, 1996.109, 0.04699405, 973.5727, 0.00033561
409.3, 151.6143, 3.751398e-05, 1212.15, 1076.791, 141.5512, 219.9981, 2291.617, 1920.796, 896.9347, 444.9869, 129.3296, 43.20672, 315.8777, 97.44495, 101.7131, 1935.491, 1312.997, 0.06065195, 20.13413, 2124.106, 0.04482426, 924.0403, 0.0003212832
409.4, 144.0074, 3.581751e-05, 1251.593, 1025.06, 134.6602, 204.6308, 2325.802, 1833.04, 852.4451, 436.4775, 120.5096, 39.84635, 313.2357, 90.89333, 97.42717, 2038.313, 1251.207, 0.05674066, 19.19185, 2028.642, 0.04275467, 872.7733, 0.0003075679
409.5, 136.7822, 3.419775e-05, 1227.598, 975.8137, 184.4315, 190.337, 2216.116, 1793.592, 849.6279, 414.036, 112.2912, 36.74733, 299.721, 84.7822, 93.32184, 1962.327, 1192.325, 0.05308161, 18.29366, 2114.308, 0.04078062, 824.3506, 0.0002944381
409.6, 152.1602, 3.265125e-05, 1191.438, 1062.483, 175.453, 234.6339, 2232.661, 1745.756, 985.7477, 392.7483, 104.6331, 33.88933, 290.7834, 79.08195, 89.38949, 2025.464, 1136.214, 0.04965851, 17.43751, 2019.284, 0.03889772, 821.5099, 0.0002818689
409.7, 144.5259, 3.117468e-05, 1253.651, 1089.594, 166.9115, 289.8886, 2127.367, 1790.907, 936.8529, 372.5551, 97.4974, 31.25361, 278.2374, 73.76495, 85.62284, 2086.713, 1157.218, 0.04645616, 16.62143, 1964.82, 0.03710175, 905.5078, 0.0002698361
409.8, 137.2747, 50.28145, 1195.039, 1040.412, 169.1856, 269.6393, 2181.785, 1707.553, 956.6835, 396.5078, 90.84829, 28.82288, 272.9432, 68.80543, 82.01491, 2098.607, 1102.759, 0.04346032, 15.84354, 1943.381, 0.03538871, 1037.293, 0.0002583171
409.9, 130.3873, 48.0076, 1258.37, 997.5381, 160.9493, 307.2253, 2078.891, 1904.758, 909.2303, 376.1213, 84.65263, 26.5812, 284.8058, 64.17936, 78.55901, 2246.347, 1050.863, 0.04065767, 15.10206, 1991.951, 0.03375476, 1031.915, 0.0002472898
410, 123.8455, 45.83658, 1199.538, 966.9829, 153.1139, 347.7004, 2022.185, 1828.549, 988.3958, 356.783, 78.87951, 24.51387, 272.5177, 59.86432, 75.24873, 2142.477, 1001.409, 0.03803576, 14.39528, 2009.728, 0.03219625, 1024.629, 0.0002367332
410.1, 117.6319, 43.76374, 1228.269, 1071.101, 145.66, 390.1198, 2011.46, 1743.444, 1100.661, 405.6035, 73.5001, 22.60732, 260.7599, 55.83939, 72.07793, 2185.103, 954.2828, 0.03558293, 13.72158, 2086.201, 0.0307097, 967.7808, 0.0002266273
410.2, 111.73, 41.78464, 1299.62, 1192.916, 138.5689, 362.8692, 1971.701, 1673.998, 1202.994, 467.4672, 68.48756, 20.84905, 249.5093, 52.08508, 69.04075, 2286.331, 909.3741, 0.03328828, 13.0794, 2156.114, 0.02929179, 1037.552, 0.0002169528
410.3, 106.1242, 183.2979, 1251.245, 1135.606, 241.1355, 337.5221, 2080.963, 1658.734, 1143.323, 443.4323, 63.81686, 19.22753, 238.7441, 48.58319, 66.13155, 2242.674, 866.5789, 0.0311416, 12.46728, 2059.211, 0.02793935, 1028.437, 0.0002076913
410.4, 100.7997, 175.0087, 1192.746, 1115.136, 437.251, 338.5109, 1982.823, 1581.532, 1086.612, 420.6332, 59.46469, 129.5737, 228.4434, 45.31675, 63.34493, 2138.973, 889.7531, 0.02913336, 11.88381, 1966.663, 0.02664935, 971.3781, 0.0001988252
410.5, 95.74235, 167.0944, 1270.722, 1061.562, 415.9647, 314.8652, 1944.998, 1747.542, 1032.714, 399.0063, 55.40933, 119.4962, 218.5871, 42.26992, 60.67573, 2143.94, 921.2828, 0.02725463, 11.32764, 1998.953, 0.02541891, 1039.992, 0.0001903375
410.6, 90.93873, 159.538, 1211.312, 1010.563, 395.7146, 311.4089, 2022.318, 1666.207, 1036.622, 378.4913, 51.63054, 110.2025, 209.1561, 39.42794, 58.11901, 2343.46, 906.5622, 0.02549704, 10.79751, 1909.113, 0.02424528, 1046.454, 0.0001822122
410.7, 86.37611, 152.3233, 1245.258, 962.0135, 376.4503, 289.6564, 1926.944, 2012.093, 1053.536, 490.1574, 48.10945, 106.1795, 200.132, 36.77703, 55.67002, 2235.099, 1023.167, 0.0238528, 10.29218, 2039.847, 0.02312584, 988.3953, 0.0001744337
410.8, 82.04242, 145.4349, 1204.092, 915.7965, 358.1239, 269.4233, 1836.068, 2390.246, 1103.432, 464.9559, 44.82849, 97.9215, 191.4972, 34.30436, 53.32422, 2352.5, 975.0168, 0.0223146, 9.810503, 2035.437, 0.02205808, 933.5577, 0.0001669873
410.9, 77.92616, 177.013, 1288.052, 1192.555, 340.6896, 250.6036, 1812.652, 2278.998, 1068.219, 441.0502, 41.77129, 196.8007, 183.235, 31.99794, 51.07727, 2243.721, 955.4443, 0.02087559, 9.351368, 1943.958, 0.02103963, 1030.221, 0.0001598588
411, 74.01641, 337.2709, 1227.832, 1327.169, 331.5684, 233.0984, 1727.166, 2430.879, 1049.617, 418.3735, 38.92258, 181.4947, 175.3293, 29.84659, 48.925, 2239.571, 910.481, 0.01952937, 8.913721, 2052.387, 0.0200682, 1075.023, 0.0001530346
411.1, 70.30283, 322.0187, 1282.251, 1308.026, 315.4269, 216.8161, 1856.25, 2421.428, 997.554, 396.8628, 36.26814, 203.8072, 184.2228, 27.83988, 46.86342, 2389.17, 867.6336, 0.01826997, 8.496556, 1981.795, 0.01914162, 1015.38, 0.0001465017
411.2, 66.77557, 307.4562, 1222.302, 1245.186, 402.1991, 201.6711, 1872.927, 2512.35, 948.0735, 376.458, 33.79473, 187.9563, 176.2744, 25.96809, 44.88871, 2287.185, 826.8027, 0.01709179, 8.098915, 1926.16, 0.01825782, 959.045, 0.0001402477
411.3, 63.42529, 344.2672, 1242.704, 1185.365, 382.6191, 187.5839, 1792.268, 2535.443, 999.0507, 357.1024, 31.49001, 173.3381, 213.0751, 24.22215, 42.99722, 2295.069, 787.8932, 0.01598958, 7.719883, 2056.736, 0.01741483, 989.6182, 0.0001342606
411.4, 60.24309, 328.6986, 1287.907, 1247.989, 363.9924, 174.4808, 1778.635, 2668.28, 969.7114, 390.4315, 29.34246, 159.8568, 203.8819, 22.59359, 41.18542, 2188.946, 940.853, 0.01495845, 7.358591, 1964.3, 0.01661076, 981.3399, 0.0001285292
411.5, 57.22055, 313.8341, 1344.278, 1188.033, 346.2724, 191.7162, 1713.711, 2728.985, 1042.707, 370.3574, 27.34137, 147.4241, 207.8658, 21.07453, 39.44997, 2087.729, 896.5763, 0.01399382, 7.014206, 1876.018, 0.01584382, 1086.589, 0.0001230424
411.6, 54.34966, 377.817, 1298.009, 1249.473, 451.1163, 178.3245, 1632.891, 2716.814, 990.9872, 401.0838, 25.47675, 135.9583, 198.8974, 19.65761, 37.78764, 2263.646, 854.3833, 0.01309139, 6.685939, 1888.72, 0.01511229, 1026.304, 0.0001177898
411.7, 51.6228, 376.0735, 1344.035, 1327.379, 429.155, 165.8682, 1692.365, 2596.787, 941.8325, 380.462, 23.73929, 125.3842, 387.55, 18.33595, 36.19537, 2158.975, 814.1759, 0.01224716, 6.373035, 1911.078, 0.01441453, 969.3632, 0.0001127615
411.8, 49.03276, 359.0665, 1367.927, 1263.609, 408.2628, 154.282, 1612.552, 2645.362, 970.5165, 510.3924, 22.12033, 115.6326, 435.7253, 17.10314, 34.67019, 2184.049, 775.8607, 0.01145737, 6.074775, 1880.792, 0.01374899, 1083.99, 0.0001079478
411.9, 46.57267, 342.8286, 1377.712, 1405.607, 388.3877, 199.4792, 1536.503, 2641.947, 999.607, 484.1505, 69.09262, 141.5477, 434.8554, 15.95323, 33.20927, 2190.263, 790.4198, 0.01071852, 5.790474, 1857.918, 0.01311418, 1054.46, 0.0001033396
412, 44.23601, 327.3251, 1580.037, 1338.079, 369.4801, 251.1137, 1464.041, 2525.214, 950.0247, 460.6197, 94.19579, 185.9739, 416.0934, 14.88063, 31.80991, 2088.985, 792.8748, 0.01002731, 5.519478, 1774.417, 0.01250868, 995.9568, 9.892815e-05
412.1, 42.01659, 312.5227, 1640.411, 1529.337, 351.493, 433.4965, 1394.996, 2437.342, 941.0969, 613.4062, 87.77185, 171.5099, 398.1409, 13.88014, 30.46952, 1992.391, 915.8676, 0.009380672, 277.2846, 1753.031, 0.01193113, 956.0233, 9.470501e-05
412.2, 39.90851, 298.3896, 2323.066, 1588.528, 334.3815, 403.2159, 1372.059, 2423.271, 894.4167, 581.8679, 165.525, 229.8516, 433.1417, 12.94692, 29.18562, 1900.263, 878.6271, 0.008775736, 264.3076, 1750.242, 0.01138026, 971.4351, 9.066214e-05
412.3, 37.90621, 284.8958, 2481.446, 1590.296, 477.2601, 375.0505, 1370.312, 2464.131, 894.754, 608.6544, 154.2366, 318.243, 518.9994, 12.07645, 27.95581, 1911.453, 865.9999, 0.008209812, 251.9379, 1708.359, 0.01085481, 1197.148, 8.679186e-05
412.4, 36.00436, 272.0121, 2448.872, 2208.585, 454.0261, 348.8525, 1305.687, 2461.407, 911.5681, 744.4514, 162.9694, 840.6829, 497.168, 11.2645, 26.77782, 1863.559, 904.0645, 0.007680381, 240.1472, 1701.819, 0.01035363, 1352.155, 8.30868e-05
412.5, 34.19794, 259.7111, 2363.583, 2784.566, 431.9231, 324.4845, 1244.11, 2346.847, 921.9454, 706.1753, 151.8553, 968.9233, 475.7175, 10.50714, 25.64947, 1795.959, 861.5191, 0.007185093, 477.5622, 1637.568, 0.009875587, 1425.93, 7.953991e-05
412.6, 32.48215, 247.9663, 2352.719, 2990.388, 410.8961, 301.8186, 1282.666, 2237.618, 946.6165, 699.1785, 151.2985, 906.8664, 564.0314, 9.800703, 24.56866, 1840.111, 820.9759, 0.006721745, 486.0797, 1726.845, 0.009419615, 1445.797, 7.614443e-05
412.7, 30.85244, 236.7527, 2509.441, 2889.803, 390.8928, 280.736, 1222.175, 2322.469, 899.6627, 663.2301, 279.1885, 879.071, 539.696, 9.141762, 23.5334, 1755.025, 976.0416, 0.006288277, 463.3311, 1789.829, 0.008984698, 1365.582, 7.28939e-05
412.8, 29.3045, 226.0461, 2402.493, 2854.12, 371.8633, 451.9865, 1164.536, 2214.376, 855.0378, 629.13, 260.1484, 810.7018, 516.4106, 8.527123, 22.54176, 1906.651, 930.1089, 0.005882761, 441.647, 1813.703, 0.008569862, 1329.823, 6.978213e-05
412.9, 27.83422, 215.8238, 2475.748, 2717.002, 353.7601, 420.4144, 1127.152, 2178.169, 1011.604, 596.7832, 284.4548, 1052.161, 494.1299, 7.95381, 21.59191, 1818.487, 886.3379, 0.005503397, 420.9778, 1788.794, 0.008174178, 1256.042, 6.68032e-05
413, 26.43771, 206.0637, 2360, 2586.472, 424.5947, 542.4808, 1073.995, 2085.277, 1274.745, 612.792, 294.6245, 970.3298, 472.8105, 7.419043, 20.68208, 1887.251, 857.4016, 0.005148497, 401.2759, 2488.072, 0.007796764, 1330.25, 6.395144e-05
413.1, 25.11127, 196.745, 2278.265, 2462.213, 403.9245, 504.5874, 1154.927, 2093.714, 1278.34, 581.2852, 274.5318, 1001.855, 452.4109, 6.92023, 19.81059, 1928.415, 1203.903, 0.004816484, 382.496, 3061.064, 0.007436776, 1345.163, 6.122141e-05
413.2, 23.85138, 187.8477, 2409.857, 2527.816, 384.2606, 476.253, 1100.46, 2114.859, 1214.932, 732.9452, 255.8093, 1072.593, 432.8915, 6.454955, 18.97582, 1987.568, 1172.331, 0.004505881, 364.5951, 3192.543, 0.007093409, 1288.434, 5.860793e-05
413.3, 22.6547, 179.3528, 2315.894, 2406.375, 365.5539, 442.9858, 1048.562, 2109.828, 1154.669, 761.6075, 238.3637, 1267.653, 414.2142, 6.020962, 18.17623, 1918.511, 1117.161, 0.004215308, 347.5319, 3262.318, 0.006765896, 1340.281, 5.610602e-05
413.4, 21.51806, 171.2421, 2207.619, 2290.768, 350.6168, 412.0424, 1013.001, 2011.631, 1254.832, 842.334, 222.1078, 2136.695, 396.3428, 5.616148, 17.41033, 1829.799, 1064.587, 0.003943474, 383.9107, 3166.788, 0.006453504, 1265.92, 5.37109e-05
413.5, 20.43845, 163.4981, 2259.09, 2267.281, 333.548, 383.2605, 977.1345, 1918.005, 1192.59, 846.9743, 206.9606, 2369.446, 379.2425, 5.238552, 16.6767, 1745.189, 1036.301, 0.003689169, 365.9436, 3362.644, 0.006155537, 1355.721, 5.141804e-05
413.6, 19.413, 156.1043, 2220.589, 2158.356, 317.3102, 356.489, 1014.924, 1949.849, 1261.715, 803.427, 192.8463, 2712.008, 362.8799, 4.886343, 15.97398, 1824.219, 1162.581, 0.003451264, 433.2349, 3211.516, 0.005871326, 1409.088, 4.922305e-05
413.7, 18.439, 149.0449, 2176.224, 2068.805, 301.8628, 331.5875, 995.2245, 2000.188, 1199.132, 762.1187, 179.6946, 2631.876, 498.0643, 4.557814, 15.30088, 1844.597, 1130.174, 0.003228701, 412.9593, 3192.612, 0.005600238, 1330.91, 4.712177e-05
413.8, 17.51387, 142.3047, 2086.305, 2059.817, 320.652, 308.4255, 1045.754, 1964.011, 1199.375, 761.614, 242.7925, 2962.344, 476.5751, 4.251373, 14.65614, 1759.303, 1076.988, 0.00302049, 393.6327, 3111.743, 0.005341667, 1257.069, 4.511018e-05
413.9, 16.63516, 135.8694, 2179.98, 2005.165, 305.0419, 293.0067, 996.4354, 1885.479, 1139.884, 722.4555, 226.2346, 2880.156, 465.9244, 3.965536, 14.03857, 1796.334, 1029.3, 0.002825706, 375.2106, 3102.271, 0.005095034, 1239.235, 4.318447e-05
414, 15.80053, 129.725, 2108.863, 2039.682, 290.1918, 285.3335, 1045.727, 1855.806, 1191.319, 685.3104, 223.2992, 2939.844, 501.6299, 3.698917, 13.44702, 1713.272, 1152.909, 0.002643484, 357.6506, 2990.844, 0.004859788, 1256.045, 4.134097e-05
414.1, 15.00778, 123.8585, 2160.777, 1965.673, 276.0646, 265.4024, 1093.471, 1865.661, 1208.695, 650.075, 287.1694, 3005.035, 479.9869, 3.450224, 12.88039, 1634.05, 1098.653, 0.002473012, 340.9124, 3119.259, 0.004635405, 1186.358, 3.957617e-05
414.2, 14.25481, 118.2574, 2059.755, 1871.238, 262.6252, 304.2578, 1041.902, 1778.828, 1148.742, 616.6513, 267.5851, 2778.725, 459.2777, 3.218251, 12.33764, 1595.9, 1082.836, 0.002313534, 324.9576, 3185.61, 0.004421381, 1210.198, 3.78867e-05
414.3, 13.53961, 112.9095, 2030.464, 1828.803, 249.84, 319.2718, 992.7656, 1896.214, 1091.762, 689.068, 249.3364, 2734.204, 439.462, 3.001875, 11.81777, 1574.618, 1087.81, 0.00216434, 309.7495, 3229.697, 0.00421724, 1143.055, 3.626935e-05
414.4, 12.8603, 107.8034, 2143.542, 1740.944, 237.6773, 296.9701, 962.9434, 1839.356, 1037.609, 653.6395, 232.3322, 2633.306, 420.5013, 204.8334, 11.3198, 1501.808, 1200.502, 0.002024767, 295.2531, 3140.079, 0.004022523, 1085.477, 3.472105e-05
414.5, 12.21506, 102.9283, 2073.734, 1834.905, 226.1066, 276.2261, 969.0167, 1753.747, 1004.371, 620.0325, 216.4877, 2569.462, 402.3586, 231.8725, 10.84281, 1506.872, 1144.007, 0.001894195, 281.4352, 3024.613, 0.003836797, 1215.246, 3.323884e-05
414.6, 11.6022, 98.27364, 2083.052, 1887.769, 215.0993, 289.493, 923.3173, 1695.376, 954.5529, 622.0217, 222.1743, 2369.624, 384.9987, 216.2827, 10.38592, 1437.195, 1090.169, 0.001772043, 297.3042, 3111.695, 0.003659647, 1179.843, 3.181991e-05
414.7, 11.02009, 93.82948, 2177.08, 2158.089, 220.0394, 325.5887, 901.9144, 1616.469, 1002.083, 590.0403, 207.0226, 2287.653, 368.3878, 295.6291, 9.948282, 1465.925, 1136.657, 0.001657769, 283.3903, 3015.525, 0.003490675, 1114.384, 3.046155e-05
414.8, 10.46719, 89.58628, 2075.842, 2469.117, 245.8222, 302.8457, 859.3795, 1794.827, 952.3779, 619.7753, 192.9041, 2109.732, 352.4936, 312.9247, 9.529087, 1398.14, 1083.166, 0.001550863, 270.1275, 2895.849, 0.003329506, 1093.717, 2.916117e-05
414.9, 9.942026, 85.53497, 2018.663, 2562.83, 233.855, 281.6914, 818.8506, 1711.291, 1057.53, 592.0776, 179.7484, 1987.482, 425.1583, 291.8855, 9.127555, 1333.49, 1032.192, 0.001450852, 257.4855, 2983.311, 0.003175777, 1033.036, 2.791631e-05
415, 9.443211, 81.66688, 2085.785, 2710.437, 222.4704, 262.0147, 793.2169, 1631.643, 1062.914, 561.6358, 308.7728, 2113.244, 406.8147, 272.2608, 8.742943, 1271.83, 983.6171, 0.00135729, 245.4351, 2889.388, 0.003029147, 975.7217, 2.672459e-05
415.1, 8.969422, 77.97371, 2005.721, 2720.822, 211.6401, 424.0463, 807.173, 1555.702, 1107.39, 532.7592, 287.7151, 1948.888, 425.8644, 253.9556, 8.374537, 1213.021, 999.8759, 0.001269762, 233.9486, 2872.809, 0.002889287, 1097.581, 2.558375e-05
415.2, 8.519405, 74.44755, 2030.514, 2590.108, 201.337, 412.1629, 769.1063, 1799.296, 1133.156, 505.3673, 268.0936, 1918.804, 407.4903, 389.3697, 8.021655, 1156.931, 952.8216, 0.001187878, 222.9998, 2866.144, 0.002755884, 1143.129, 2.44916e-05
415.3, 8.091967, 71.08085, 1980.285, 2593.753, 191.5354, 383.3725, 752.3633, 1715.552, 1103.284, 479.3838, 256.7449, 1769.57, 389.909, 363.1908, 7.683642, 1103.434, 907.9817, 0.001111275, 212.5633, 2943.621, 0.002628641, 1118.803, 2.344608e-05
415.4, 7.685973, 67.8664, 1983.979, 2561.487, 244.2453, 356.5932, 742.5567, 1635.706, 1066.375, 454.7362, 239.2355, 1752.297, 373.0862, 338.772, 7.359873, 1082.725, 1030.54, 0.001039612, 202.6153, 2831.387, 0.002507272, 1134.015, 2.244519e-05
415.5, 7.30035, 64.79732, 2013.88, 2605.747, 232.3549, 331.6845, 862.7828, 1581.85, 1013.481, 431.3559, 222.9202, 1679.403, 356.9893, 315.9949, 7.049747, 1032.66, 1068.877, 0.0009725699, 193.1328, 2886.489, 0.002391508, 1116.426, 2.148703e-05
415.6, 6.934074, 61.86703, 2077.217, 2501.906, 224.8779, 308.5157, 822.0934, 1584.583, 1028.383, 431.6409, 207.7175, 1548.789, 341.5869, 294.7493, 6.752688, 1141.427, 1018.575, 0.0009098513, 184.0941, 2897.252, 0.002281088, 1054.485, 2.056977e-05
415.7, 6.586175, 59.06925, 1980.101, 2796.725, 213.9303, 286.9653, 828.7441, 1552.545, 1061.991, 413.8781, 193.616, 1492.515, 326.849, 274.9321, 6.468146, 1088.647, 970.641, 0.0008511773, 223.138, 2806.799, 0.002175767, 1017.769, 1.969166e-05
415.8, 6.255731, 56.398, 2032.415, 2662.365, 203.5157, 266.9202, 800.8973, 1484.914, 1133.203, 392.5985, 225.4723, 1411.311, 312.7469, 256.4473, 6.195595, 1038.308, 924.9625, 0.000796287, 212.695, 2766.42, 0.002075309, 993.8587, 1.885104e-05
415.9, 5.941865, 53.84755, 2081.388, 2986.076, 193.6081, 248.2753, 804.0006, 1415.802, 1076.994, 372.413, 275.4784, 1301.547, 299.2534, 239.2053, 5.934528, 1094.36, 881.4337, 0.0007449365, 202.7408, 2642.088, 0.001979489, 1215.915, 1.804631e-05
416, 5.643748, 51.41243, 1991.929, 3733.813, 184.1828, 230.9328, 766.0834, 1367.957, 1117.391, 353.2653, 286.6481, 1200.321, 286.3419, 223.1225, 5.684462, 1066.474, 839.9532, 0.0006968974, 193.2525, 2643.237, 0.001888093, 1148.454, 1.727593e-05
416.1, 5.360588, 49.08744, 1898.801, 4882.615, 175.2164, 214.8017, 729.9545, 1304.288, 1061.966, 337.7861, 323.8368, 1106.966, 273.9876, 208.1211, 5.444932, 1165.521, 844.5702, 0.0006519563, 324.6438, 2633.289, 0.001800917, 1105.185, 1.653844e-05
416.2, 5.091634, 46.86758, 1959.463, 5604.645, 166.6865, 199.7974, 727.9915, 1248.358, 1174.148, 320.4188, 301.7518, 1020.873, 262.1663, 194.1283, 5.215497, 1245.363, 804.8246, 0.0006099133, 309.4504, 2627.744, 0.001717766, 1098.708, 1.583243e-05
416.3, 4.836175, 44.74812, 1867.853, 5858.463, 158.5718, 185.8411, 757.197, 1256.45, 1115.908, 325.742, 281.173, 941.4753, 285.7328, 181.0762, 4.995729, 1187.778, 766.9495, 0.0005705815, 294.968, 2509.645, 0.001638454, 1037.75, 1.515656e-05
416.4, 4.593533, 42.7245, 1848.079, 5788.656, 150.8522, 172.8598, 762.1929, 1197.972, 1099.393, 308.9939, 261.9977, 938.5209, 285.5133, 168.9017, 4.785221, 1132.855, 730.8567, 0.0005337861, 281.1634, 2437.14, 0.001562804, 1112.223, 1.450954e-05
416.5, 4.363064, 40.7924, 1761.676, 5823.52, 143.5084, 160.7852, 726.2474, 1142.215, 1044.861, 293.107, 244.13, 887.3489, 273.1948, 157.5458, 4.583583, 1218.686, 759.4969, 0.0004993636, 268.0049, 2367.329, 0.001490647, 1050.515, 1.389014e-05
416.6, 4.144159, 38.94767, 1679.313, 5683.043, 136.5221, 149.554, 691.9971, 1125.872, 993.0339, 578.7239, 227.4809, 839.9429, 261.4077, 146.9533, 4.390443, 1202.373, 786.248, 0.0004671609, 255.4622, 2577.48, 0.001421822, 992.231, 1.329718e-05
416.7, 3.936236, 37.18636, 1700.693, 5523.064, 129.8759, 139.1074, 670.8355, 1094.656, 943.7776, 548.9688, 211.9672, 1128.272, 250.1292, 137.073, 4.205441, 1146.775, 749.2471, 0.0004370349, 243.5065, 2475.818, 0.001356174, 974.1993, 1.272954e-05
416.8, 3.738746, 35.5047, 1678.544, 5377.126, 123.5532, 129.3905, 639.1985, 1206.842, 949.0889, 520.7435, 197.5115, 1528.466, 239.3372, 127.8571, 4.028234, 1093.748, 713.9874, 0.0004088517, 232.1103, 2491.199, 0.001293557, 984.6434, 1.218613e-05
416.9, 3.551164, 33.8991, 1668.552, 5383.797, 117.5384, 212.8383, 609.0535, 1150.672, 902.0123, 493.9694, 184.0416, 1489.689, 232.4238, 119.2607, 3.858494, 1212.068, 680.3871, 0.0003824858, 221.2475, 2379.237, 0.001233832, 930.014, 1.166592e-05
417, 3.372994, 32.3661, 1606.221, 5228.543, 111.8163, 197.9712, 580.3301, 1097.117, 980.4456, 494.1056, 171.4904, 1373.829, 395.0713, 111.2423, 3.695907, 1218.159, 738.4549, 0.0003578203, 210.893, 2297.648, 0.001176864, 908.1516, 1.116791e-05
417.1, 3.203763, 30.90243, 1667.419, 5219.608, 106.3729, 184.1425, 614.4492, 1152.265, 931.8138, 468.701, 159.7951, 1283.743, 417.2524, 103.763, 3.540171, 1257.657, 703.7031, 0.0003347454, 201.0231, 2342.716, 0.001122527, 857.7661, 1.069116e-05
417.2, 3.043022, 29.50495, 1589.463, 5015.566, 101.1944, 360.0931, 663.5562, 1098.635, 951.1829, 444.6027, 148.8975, 1546.775, 399.2499, 96.78663, 3.390997, 1199.503, 792.4143, 0.0003131585, 191.6152, 2237.426, 0.001070698, 814.9626, 1.023477e-05
417.3, 2.890347, 28.17066, 1613.219, 4906.054, 96.26804, 336.5186, 723.6103, 1120.282, 924.6527, 421.7434, 138.743, 1483.611, 382.0241, 90.27927, 3.248109, 1182.529, 755.1232, 0.0002929637, 182.6476, 2210.197, 0.001021262, 822.2355, 9.797855e-06
417.4, 2.745331, 26.89672, 1556.247, 4670.358, 91.5815, 313.0122, 699.1413, 1086.405, 878.7883, 400.0594, 129.281, 1372.294, 365.5416, 84.20942, 3.111242, 1317.923, 761.4631, 0.0002740712, 174.0996, 2153.526, 0.0009741089, 776.6167, 9.379593e-06
417.5, 2.607591, 25.68038, 1625.323, 4758.791, 87.12312, 291.1477, 750.0583, 1035.841, 1000.64, 379.4903, 120.4643, 1518.174, 349.7701, 78.54768, 2.980142, 1256.983, 862.4507, 0.000256397, 165.9517, 2123.73, 0.0009291329, 740.3004, 8.979187e-06
417.6, 2.476762, 24.51905, 1714.92, 5016.432, 82.88177, 270.8105, 929.4268, 1132.274, 951.0065, 486.5048, 112.2489, 1400.099, 404.2546, 73.26659, 2.854566, 1198.86, 825.9009, 0.0002398627, 158.1851, 2110.353, 0.0008862334, 722.3712, 8.595875e-06
417.7, 101.4621, 23.41024, 1634.743, 4775.433, 78.8469, 251.8938, 1291.594, 1375.053, 937.1233, 461.4911, 186.134, 1291.207, 388.0951, 68.34058, 2.734282, 1311.431, 787.0339, 0.0002243945, 150.782, 2133.992, 0.0008453146, 682.293, 8.228925e-06
