 , C000, C002, C003, C004, C005, C006, C007, C008, C009, C010, C012, C013, C016, C017, C018, C019, C020, C024, C037, C040, C041, C051, C052, C062, C074, C084, C088, C109, C111, C124
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
180.6, 255.1479, 149.1035, 753.1185, 69.35384, 156.2617, 529.7295, 1705.532, 350.9497, 130.979, 3.645715, 392.2414, 519.8481, 1177.253, 220.68, 2.403087, 804.9321, 383.0128, 404.9506, 1117.901, 161.203, 876.366, 587.3001, 523.5647, 31.60808, 1451.298, 558.8843, 6.949434, 2734.384, 1373.639, 1685.149
180.7, 238.1295, 141.6216, 724.1401, 66.07976, 145.373, 620.1112, 1665.004, 333.1802, 247.3945, 3.470804, 435.1116, 529.5157, 1123.234, 208.7287, 2.274266, 757.4005, 360.4019, 381.156, 1197.527, 152.2478, 835.5474, 557.5562, 499.8772, 30.14116, 1591.018, 734.1207, 6.561069, 2617.584, 1400.583, 1615.132
180.8, 283.8279, 134.515, 769.1317, 62.96024, 135.2429, 625.2155, 1588.205, 316.3104, 235.1515, 3.304284, 504.3895, 503.7415, 1071.695, 197.4246, 2.15235, 712.6757, 400.6258, 358.7596, 1196.367, 143.7901, 796.6299, 569.1675, 477.2613, 28.74231, 1630.61, 692.063, 6.194409, 2608.527, 1407.367, 1548.023
180.9, 264.8964, 127.7651, 733.3813, 59.98799, 125.8188, 657.33, 1661.723, 386.1238, 223.5144, 3.145754, 477.7919, 547.4828, 1022.52, 186.7327, 2.03697, 670.5919, 412.1768, 448.8356, 1207.821, 135.8022, 759.5252, 540.342, 455.6687, 27.40839, 1552.62, 652.4147, 5.848238, 2497.103, 1398.656, 1498.628
181, 247.2277, 121.3539, 699.2927, 57.15605, 117.0513, 623.9219, 1681.578, 371.8972, 228.1792, 2.994829, 452.5968, 520.8341, 975.6017, 176.6199, 1.927775, 630.9931, 431.4225, 422.4623, 1147.092, 128.258, 724.1487, 512.9763, 598.538, 26.13637, 1525.874, 615.0379, 437.0171, 2456.844, 1334.152, 1543.85
181.1, 380.6372, 115.2644, 666.7885, 54.45781, 108.8948, 592.2117, 1594.424, 380.0907, 257.5421, 2.851146, 428.7303, 495.4825, 1116.034, 167.0547, 1.824433, 713.3501, 405.9539, 397.6388, 1089.416, 121.133, 690.4199, 564.2847, 571.4585, 24.92339, 1457.206, 638.7977, 412.5947, 2351.9, 1406.558, 1555.55
181.2, 355.2485, 109.4805, 641.5649, 51.88694, 101.3067, 675.3256, 1511.788, 360.8457, 244.797, 2.714355, 406.1224, 529.1281, 1121.526, 158.0076, 1.726631, 671.2264, 381.9887, 422.4794, 1034.64, 114.4038, 658.2621, 535.7064, 545.6041, 23.7667, 1599.021, 668.9154, 448.0056, 2380.604, 1341.689, 1490.917
181.3, 431.5546, 103.9868, 611.7441, 49.43745, 94.24735, 650.9074, 1433.434, 355.2185, 232.6825, 2.584128, 384.7066, 503.3728, 1070.065, 149.4504, 1.634073, 631.5902, 359.4383, 397.6549, 982.6182, 108.0484, 627.6022, 528.0966, 520.9195, 22.6637, 1632.301, 911.3381, 555.999, 2382.048, 1279.812, 1477.404
181.4, 431.3638, 98.76881, 645.9618, 47.10358, 87.67991, 617.8257, 1460.454, 337.2328, 221.1676, 2.460149, 364.4202, 478.8712, 1089.742, 141.3566, 1.546475, 651.9128, 338.2192, 552.9069, 933.2121, 102.046, 598.3702, 501.3511, 497.3517, 21.61188, 1678.163, 859.1276, 524.9274, 2280.298, 1273.05, 1626.625
181.5, 402.5917, 93.81264, 670.0126, 44.8799, 81.57011, 586.4253, 1384.761, 320.1578, 210.2226, 2.342117, 429.0428, 455.5622, 1039.739, 133.7012, 1.463574, 613.4171, 373.9127, 594.2755, 967.3547, 96.37714, 570.4999, 475.9601, 474.8501, 20.60888, 1707.446, 809.9083, 495.5922, 2303.657, 1214.338, 1662.598
181.6, 375.7387, 89.10516, 638.8695, 42.7612, 75.88605, 556.6208, 1312.991, 303.9474, 253.7684, 2.229749, 406.4184, 433.3877, 1011.276, 126.4604, 1.385117, 577.1946, 372.2003, 559.3563, 985.2005, 91.02316, 543.9276, 498.0362, 453.3665, 19.65243, 1625.781, 763.5087, 555.1523, 2231.325, 1185.496, 1610.129
181.7, 350.6768, 84.6339, 609.174, 40.74251, 254.8577, 563.2036, 1328.312, 288.5577, 241.21, 2.122772, 438.5675, 412.2926, 964.8732, 119.6117, 1.310865, 652.5167, 350.2278, 526.489, 935.6646, 85.96661, 518.593, 472.8131, 432.8549, 18.74036, 1548.022, 719.7673, 524.128, 2311.43, 1224.716, 1543.229
181.8, 327.2865, 80.387, 580.8587, 38.81912, 237.0984, 534.5793, 1312.729, 303.3929, 229.2731, 2.020927, 452.9942, 392.2242, 976.952, 113.1339, 171.2152, 613.9853, 377.961, 495.5529, 888.6193, 81.19096, 494.4384, 448.8674, 413.2714, 17.87063, 1473.982, 678.5319, 539.1323, 2304.654, 1505.634, 1574.15
181.9, 305.4564, 76.35321, 553.8596, 36.98653, 268.6775, 507.4099, 1300.335, 288.0313, 217.9269, 1.923968, 590.6669, 373.1328, 983.5825, 107.007, 162.0369, 577.7292, 355.6484, 466.4347, 843.9394, 76.6806, 471.4089, 426.1344, 394.5739, 17.04126, 1403.484, 639.6588, 568.2085, 2347.855, 1750.65, 1508.745
182, 285.0824, 72.52184, 528.1154, 35.24046, 381.7552, 481.6212, 1232.94, 273.4475, 207.1422, 1.831662, 559.5197, 354.9706, 938.4508, 115.1541, 275.4044, 543.614, 334.653, 439.0273, 801.506, 72.42081, 449.452, 428.7314, 376.7222, 16.25038, 1336.357, 603.0128, 725.3238, 2306.819, 1854.223, 1497.394
182.1, 266.0673, 68.88272, 503.5678, 33.57682, 355.1533, 457.1433, 1169.039, 259.6021, 196.8912, 1.743784, 602.6801, 337.6924, 1037.944, 108.9177, 260.6409, 511.5134, 314.897, 511.6309, 761.2062, 68.39767, 428.5178, 541.5884, 359.6783, 15.4962, 1452.555, 568.4662, 764.9662, 2264.602, 1890.68, 1446.217
182.2, 248.3205, 65.42622, 485.3568, 31.99171, 330.4051, 433.9094, 1108.449, 246.4578, 187.1475, 1.660122, 570.8994, 321.2552, 990.3182, 111.4918, 246.6688, 481.3083, 296.3073, 481.5678, 898.6793, 64.59801, 408.5587, 520.31, 343.4054, 14.77703, 1383.082, 535.8989, 722.2166, 2308.12, 1934.415, 1563.033
182.3, 231.7574, 62.14315, 500.3434, 30.48143, 372.3223, 481.9038, 1090.76, 233.979, 177.886, 1.580473, 540.7946, 305.6181, 944.8774, 105.4538, 233.4457, 452.8868, 278.8151, 732.0104, 908.0631, 61.00944, 389.5291, 493.9588, 327.8688, 14.09123, 1370.457, 505.1972, 763.6879, 2209.528, 1940.066, 1532.455
182.4, 216.2991, 59.02483, 477.0868, 29.04246, 367.6935, 457.4115, 1034.227, 222.132, 169.0829, 1.504647, 564.5684, 290.7422, 901.5217, 99.74271, 220.9315, 461.0245, 339.8044, 688.998, 862.4056, 57.62022, 371.386, 479.1425, 313.0351, 13.43726, 1396.134, 476.2545, 759.5269, 2136.954, 1850.592, 1468.782
182.5, 201.8719, 56.06299, 454.9111, 27.67141, 445.9759, 434.164, 1092.126, 210.8849, 160.7154, 1.432458, 605.7933, 276.5903, 964.1678, 138.6804, 209.0881, 433.8008, 319.7443, 648.5131, 819.0438, 54.41928, 354.0879, 454.8763, 298.8725, 12.81364, 1517.788, 448.9699, 717.0812, 2301.993, 1765.245, 1442.286
182.6, 188.407, 53.24977, 433.7661, 26.36509, 841.3565, 483.4256, 1059.944, 200.2072, 152.7619, 1.363732, 573.8484, 263.1273, 919.927, 131.1699, 197.8796, 464.3902, 424.0347, 610.4069, 777.8622, 51.39616, 337.5955, 431.839, 285.3507, 12.21896, 1445.194, 423.2484, 867.1578, 2360.909, 1791.469, 1479.186
182.7, 175.8402, 50.57772, 480.0079, 25.12043, 945.0843, 458.856, 1005.008, 247.1503, 145.2021, 1.298304, 543.5881, 250.3196, 877.7161, 124.0662, 187.2719, 436.9678, 427.992, 574.5399, 738.7513, 48.54099, 321.8712, 513.407, 375.2113, 11.65188, 1376.072, 399.0005, 818.6973, 2304.938, 1708.849, 1426.245
182.8, 164.1116, 48.03975, 457.6964, 23.93454, 1051.258, 435.535, 960.5266, 234.6364, 138.0164, 1.236015, 514.9235, 238.1353, 837.4421, 117.3471, 177.2329, 411.1646, 443.9651, 540.7804, 701.6068, 45.84442, 306.8794, 504.5669, 405.7261, 11.11112, 1402.415, 376.1418, 900.7401, 2246.066, 1630.039, 1584.371
182.9, 153.1653, 151.9996, 436.4221, 22.80463, 978.0032, 413.3994, 937.6617, 222.7562, 131.1863, 1.176714, 559.9514, 226.5441, 835.2686, 117.5376, 167.7321, 386.8852, 417.756, 509.0046, 750.5587, 43.29765, 292.5858, 479.013, 387.37, 10.59546, 1392.916, 354.5927, 850.4028, 2234.422, 1554.863, 1541.003
183, 142.9491, 144.3723, 416.1365, 21.72806, 974.6426, 392.3888, 889.0641, 236.445, 180.7477, 1.120259, 547.6106, 215.5171, 796.9423, 111.1722, 158.7405, 430.3054, 393.0941, 479.0959, 712.8205, 40.89236, 278.958, 515.1049, 404.7288, 10.10373, 1326.295, 540.274, 802.8787, 2138.978, 1651.239, 1476.975
183.1, 133.4143, 137.1278, 479.4466, 20.70231, 916.5626, 523.1622, 958.2281, 246.7967, 192.1585, 1.066512, 760.9019, 205.0268, 801.5488, 122.2428, 150.231, 404.8957, 369.8882, 450.9445, 676.9798, 38.6207, 265.9649, 489.0173, 418.117, 9.634814, 1262.86, 719.3974, 758.0104, 2047.611, 1719.762, 1415.607
183.2, 124.5156, 130.2467, 457.1613, 19.72499, 909.2665, 496.573, 968.9142, 234.3007, 182.649, 1.015344, 720.7778, 195.0471, 764.7697, 134.4111, 142.1776, 406.3612, 348.0521, 424.4474, 642.9412, 36.47523, 253.577, 464.2509, 399.2002, 9.187665, 1202.459, 678.1832, 715.6495, 1960.147, 1640.449, 1399.145
183.3, 116.2103, 123.711, 435.9117, 18.79381, 845.9061, 471.3351, 1011.164, 222.4374, 173.6101, 0.9666302, 682.7696, 185.5532, 729.6782, 193.3151, 134.5559, 382.3654, 327.5052, 399.5072, 610.614, 34.44894, 241.7661, 440.7389, 381.1393, 8.761268, 1159.984, 639.3301, 675.6559, 2133.86, 1810.741, 1353.744
183.4, 168.0925, 117.5033, 465.153, 17.90658, 786.9608, 473.3539, 958.7573, 211.1748, 165.0186, 0.9202539, 726.5449, 176.5214, 749.1699, 182.8458, 127.3428, 359.7866, 363.5866, 376.0325, 579.9123, 32.53522, 230.5054, 418.4176, 363.8955, 8.35466, 1289.546, 602.7029, 637.8973, 2059.407, 1727.232, 1340.989
183.5, 185.74, 111.607, 448.6769, 17.06124, 732.1229, 464.583, 909.0663, 200.4825, 156.8522, 0.8761027, 741.0287, 167.9293, 785.8595, 172.9435, 120.5164, 338.541, 342.1226, 353.9371, 550.7543, 30.72782, 219.7691, 416.396, 347.4318, 7.966923, 1268.333, 568.1741, 602.2489, 1971.439, 1647.574, 1477.148
183.6, 173.3511, 106.0066, 427.8218, 16.25581, 681.1063, 440.971, 861.9508, 190.3315, 149.0899, 0.8340697, 701.9526, 159.7553, 749.8003, 166.7266, 114.0559, 365.5331, 321.9257, 333.14, 523.0623, 29.02081, 209.5329, 395.3076, 438.0296, 7.59718, 1207.67, 535.6234, 568.5927, 2032.276, 1670.824, 1415.773
183.7, 161.7885, 100.6872, 407.936, 15.4884, 633.6447, 418.5591, 911.2084, 254.4113, 141.7118, 0.7940533, 664.937, 151.9792, 740.6086, 157.6972, 107.9418, 343.9482, 468.8642, 313.565, 496.7627, 27.40864, 199.7734, 427.1563, 462.8566, 7.244597, 1268.046, 504.9376, 536.8173, 2005.981, 1593.768, 1555.793
183.8, 150.9972, 143.8567, 423.1968, 14.75722, 589.4904, 397.2863, 863.9818, 323.5421, 169.0579, 0.7559568, 726.9046, 144.5816, 766.4426, 149.1568, 102.1554, 420.4569, 441.1852, 295.1402, 522.4933, 25.88602, 190.4686, 421.9023, 441.9157, 6.908377, 1357.676, 476.0097, 604.3726, 2048.946, 1677.238, 1491.15
183.9, 140.9256, 136.638, 409.652, 14.06055, 548.4129, 377.0946, 819.2029, 307.1603, 178.3609, 0.719688, 688.5732, 137.5441, 731.2744, 141.079, 96.67919, 395.6287, 415.1402, 277.798, 518.144, 24.44799, 181.5971, 485.053, 421.9222, 6.587761, 1292.74, 448.7391, 659.1896, 2031.482, 1733.32, 1429.193
184, 131.5258, 129.7816, 390.6108, 13.39678, 510.1978, 357.9291, 783.4464, 291.6079, 169.5343, 0.6851593, 652.2632, 130.8492, 697.7198, 171.1227, 91.49654, 394.4532, 390.6327, 261.4748, 500.8801, 23.08985, 173.1388, 460.4875, 402.8333, 6.282025, 1354.108, 423.0309, 738.6406, 2021.273, 1653.381, 1369.81
184.1, 122.753, 123.2692, 372.4547, 12.76434, 474.6457, 339.7377, 808.2188, 276.843, 161.1444, 0.6522872, 617.8679, 124.4801, 777.6656, 161.8553, 86.59172, 420.9462, 367.5721, 246.1107, 615.6825, 21.80715, 165.0745, 437.166, 462.7277, 5.990478, 1409.996, 615.3348, 737.7947, 2074.257, 1890.942, 1381.056
184.2, 114.5653, 203.5945, 480.793, 12.16175, 441.5709, 322.4709, 766.33, 262.8257, 153.1698, 0.6209923, 696.2776, 118.4211, 741.9824, 172.7651, 162.4084, 396.0892, 345.8727, 231.6495, 584.7259, 20.59571, 157.3858, 415.0256, 666.158, 5.712461, 1381.239, 625.7281, 696.5636, 1985.655, 2216.084, 1344.586
184.3, 106.9238, 452.6184, 508.7393, 11.58762, 410.8009, 306.0816, 858.8385, 249.5182, 219.4536, 0.5911988, 659.5613, 112.6569, 707.9365, 163.4087, 316.4173, 372.6999, 325.4544, 218.0379, 764.0826, 19.45157, 150.0552, 394.0066, 636.0192, 5.447348, 1413.658, 696.3886, 657.6367, 1986.366, 2152.455, 1401.955
184.4, 99.79193, 429.9062, 515.3436, 11.04059, 382.175, 337.2325, 880.8057, 236.8844, 294.5784, 0.5628347, 677.5122, 107.1734, 777.2464, 250.3731, 340.3088, 350.6918, 306.2415, 205.2262, 725.6644, 18.37099, 143.066, 374.0521, 607.2439, 5.194538, 1389.502, 656.4926, 620.8851, 1977.016, 2199.264, 1360.567
184.5, 93.13577, 465.9764, 491.3896, 10.51938, 355.5439, 324.243, 835.1549, 224.8903, 280.0004, 0.5358314, 641.7855, 101.9567, 741.5824, 268.3997, 322.066, 329.9833, 436.6114, 193.1673, 689.178, 17.35044, 136.4024, 355.1081, 579.7705, 4.953461, 1323.044, 618.8821, 925.1389, 1922.758, 2097.836, 1444.149
184.6, 86.92358, 442.5939, 477.3018, 10.02277, 330.7685, 417.3037, 791.8701, 213.5035, 266.1438, 0.5101237, 655.9091, 96.99396, 707.5549, 253.864, 472.1066, 310.4977, 618.044, 181.8169, 654.5261, 16.38658, 130.0492, 337.1236, 553.5401, 4.723572, 1502.039, 583.4264, 1139.957, 2085.964, 2020.994, 1452.439
184.7, 81.12575, 420.3847, 455.1161, 9.549616, 307.7195, 396.0946, 750.8286, 202.6933, 252.973, 0.4856493, 621.3215, 92.27278, 675.0887, 324.9867, 446.7985, 431.4458, 581.5583, 171.1335, 621.6165, 15.47627, 123.9919, 320.05, 528.4964, 4.504352, 1430.199, 851.7904, 1377.116, 1996.862, 2019.308, 1596.593
184.8, 75.71463, 399.2899, 433.9617, 9.098794, 442.0347, 375.9635, 711.9143, 192.4304, 256.4413, 0.4623492, 627.7126, 87.78141, 644.1122, 307.3864, 475.7748, 405.9688, 638.8134, 161.0778, 590.3615, 14.61653, 118.2167, 303.841, 504.5858, 4.295306, 1476.904, 802.9914, 1300.157, 2005.094, 2081.768, 1671.284
184.9, 70.66444, 379.2537, 413.7905, 8.669254, 411.2324, 518.9091, 740.0687, 182.6871, 350.0889, 0.4401669, 662.0936, 83.50865, 614.5571, 290.7394, 450.2701, 381.9961, 621.9731, 151.613, 560.6781, 13.80454, 112.7105, 288.4529, 481.7569, 4.095962, 1477.98, 756.988, 1435.703, 1950.639, 2023.158, 1621.054
185, 65.9511, 360.2229, 394.5569, 8.259993, 389.4041, 492.5361, 719.6658, 173.4372, 332.7638, 0.4190489, 627.1799, 79.44387, 586.3582, 274.9939, 426.1327, 389.969, 585.2554, 142.7043, 532.4872, 13.03767, 107.4608, 273.8441, 459.9609, 3.905869, 1407.29, 713.6202, 1477.646, 1940.353, 1959.87, 1581.708
185.1, 61.55214, 342.1471, 376.2173, 7.870052, 362.2692, 467.5034, 682.3666, 194.5721, 316.2961, 0.3989441, 594.1072, 75.57694, 559.4531, 260.1011, 403.2892, 394.0367, 619.1287, 134.3192, 505.7137, 12.3134, 102.4555, 259.9753, 439.151, 3.724599, 1339.981, 672.7369, 1532.034, 1857.47, 1967.429, 1666.297
185.2, 57.44659, 324.9783, 433.5443, 7.498519, 521.6656, 443.743, 647.0006, 184.7204, 357.8343, 0.3798038, 593.1648, 71.89824, 533.7826, 246.0148, 381.6702, 370.7686, 582.5789, 126.4267, 480.2863, 246.9, 97.68345, 246.8088, 419.2826, 3.551742, 1275.892, 634.1959, 1463.755, 1778.128, 1923.642, 1640.126
185.3, 53.61488, 308.671, 444.9054, 7.144526, 485.3144, 436.4424, 613.4675, 175.3675, 340.1259, 0.3615819, 663.7245, 68.3986, 509.29, 232.6915, 361.2101, 378.7824, 548.1868, 118.9979, 456.1375, 252.8675, 93.13363, 234.3091, 400.313, 3.386906, 1292.534, 597.8628, 1486.523, 1722.673, 1919.136, 1595.612
185.4, 50.03875, 293.182, 424.2255, 6.807245, 451.4962, 414.2606, 697.3855, 166.4882, 323.2939, 0.3442342, 628.7249, 65.0693, 560.837, 220.0896, 341.8469, 356.4151, 533.8036, 112.0057, 433.2029, 238.8201, 88.79573, 222.4425, 382.2018, 3.229721, 1230.714, 563.6113, 1474.082, 1750.504, 1920.824, 1625.862
185.5, 46.70115, 278.4703, 412.4221, 6.485886, 420.0345, 406.8202, 688.2672, 236.991, 307.2948, 0.3277188, 627.4989, 61.90205, 669.2442, 208.1703, 323.5216, 335.3687, 502.291, 105.4243, 411.4214, 251.4518, 84.65988, 211.1768, 364.9099, 3.07983, 1171.85, 691.52, 1391.704, 1893.641, 1999.496, 1580.825
185.6, 43.58617, 264.4967, 393.2521, 6.179698, 736.5689, 386.144, 682.6002, 224.9915, 292.0875, 0.3119957, 629.8243, 58.88897, 638.5359, 196.8965, 306.1787, 315.565, 505.5269, 99.22969, 390.7351, 340.7393, 80.71667, 200.4817, 348.4004, 2.936896, 1225.122, 651.9029, 1609.465, 1879.526, 1907.282, 1620.478
185.7, 133.3847, 304.2356, 381.7189, 5.887965, 716.1653, 366.5186, 647.222, 213.5996, 277.6328, 0.297027, 640.3807, 56.02256, 731.0323, 186.2332, 289.7655, 296.9307, 475.6836, 93.39903, 371.0889, 321.8105, 76.95712, 190.3283, 332.6378, 2.800596, 1166.526, 711.8335, 1519.521, 1901.932, 1819.321, 1711.218
185.8, 124.4879, 288.9691, 363.9761, 5.610003, 666.2607, 347.8906, 613.6775, 202.7845, 263.8934, 283.0713, 716.9316, 53.29566, 697.4888, 176.1474, 274.2322, 279.3968, 447.602, 87.91098, 352.4305, 303.9331, 73.37267, 291.1424, 317.5883, 2.670621, 1238.403, 702.4097, 1534.794, 1839.244, 1784.945, 1862.099
185.9, 116.1845, 274.4688, 347.058, 5.345164, 741.6842, 330.2094, 656.9792, 192.517, 405.6115, 269.4903, 679.1262, 50.7015, 665.4846, 166.6078, 259.5315, 262.8983, 421.1782, 82.7454, 334.7102, 371.5674, 69.95518, 276.3974, 303.2197, 2.546678, 1230.13, 662.1686, 1605.853, 1805.745, 1804.84, 1928.97
186, 108.435, 286.6052, 334.7608, 5.092828, 705.7957, 313.4268, 622.929, 182.7693, 385.5388, 256.5609, 643.3143, 48.23361, 634.9488, 157.5849, 245.6189, 353.2299, 477.6406, 77.88335, 317.881, 427.7098, 66.69687, 262.3992, 289.5012, 2.428488, 1311.431, 693.3305, 1516.111, 1728.612, 1885.39, 1954.699
186.1, 101.2023, 272.2235, 319.2007, 4.852404, 656.6136, 339.2284, 649.6284, 173.5152, 366.4594, 325.8893, 609.3908, 45.88584, 605.8141, 149.0506, 232.4521, 332.3715, 449.4435, 73.30698, 301.8979, 403.9495, 63.59032, 249.11, 276.4034, 2.315782, 1248.707, 653.6096, 1514.528, 1865.719, 2192.243, 1873.481
186.2, 94.45208, 258.5634, 443.3541, 4.62333, 610.8588, 321.9874, 615.9591, 164.7297, 348.3241, 310.254, 577.2562, 43.65235, 644.2126, 140.9785, 219.9911, 312.7448, 422.9109, 68.99953, 286.7184, 381.5092, 60.62846, 236.4938, 263.8981, 2.208307, 1188.983, 616.1644, 1686.813, 1862.75, 2211.136, 1817.41
186.3, 88.15209, 275.868, 422.7463, 4.40507, 568.2922, 305.6227, 617.0438, 156.389, 331.0864, 295.3689, 610.9285, 41.52758, 614.6529, 133.3436, 208.1982, 294.2771, 461.2195, 64.94517, 272.3022, 360.3154, 57.80456, 224.5165, 251.9586, 2.10582, 1137.893, 580.8643, 1732.251, 1908.143, 2295.88, 1792.368
186.4, 82.27232, 262.025, 403.0965, 4.197114, 528.6919, 290.0897, 680.8903, 148.4706, 314.7017, 281.1979, 639.3404, 39.50623, 586.4495, 126.1221, 338.7325, 393.0201, 433.9917, 61.12904, 258.6108, 464.1793, 55.11219, 213.1458, 240.5593, 2.00809, 1083.469, 547.5866, 1907.38, 1916.666, 2284.684, 1727.476
186.5, 76.78472, 248.8767, 384.36, 3.998975, 491.851, 275.3462, 645.6007, 140.9532, 299.1279, 267.7068, 605.6265, 37.58326, 559.5403, 119.2917, 320.5742, 369.812, 408.3714, 311.6286, 245.6079, 438.393, 52.54522, 202.351, 229.6757, 1.914895, 1106.974, 579.952, 2008.94, 1834.795, 2353.122, 1834.047
186.6, 71.66315, 236.3882, 389.2912, 3.810189, 457.5773, 261.352, 612.1402, 133.8163, 284.3247, 254.8629, 573.6904, 35.7539, 533.8658, 112.8313, 303.3893, 347.9745, 384.2635, 293.3176, 233.2587, 577.6494, 50.09781, 192.1029, 219.2846, 1.826025, 1054.029, 748.6004, 1980.833, 1778.918, 2244.598, 1786.113
186.7, 66.8832, 224.5263, 371.1964, 3.630317, 425.6919, 248.069, 580.4139, 127.0409, 270.2542, 242.6353, 543.4384, 34.01358, 704.9481, 192.7849, 287.1256, 327.4265, 557.1539, 276.0825, 221.5304, 545.5596, 47.7644, 182.3738, 209.3635, 1.74128, 1126.358, 705.7131, 1956.932, 1716.872, 2211.948, 1742.223
186.8, 62.42207, 213.2597, 353.9426, 3.458935, 396.0284, 235.4612, 550.3319, 264.6435, 256.8799, 230.9943, 514.7817, 32.35797, 672.6015, 182.3443, 271.7338, 308.0918, 939.3361, 259.8601, 210.3918, 515.2524, 45.53967, 173.1375, 199.8913, 1.660468, 1072.486, 665.2828, 1847.57, 1643.535, 2199.762, 1826.847
186.9, 58.2585, 202.5584, 358.4274, 3.295645, 477.1723, 223.4941, 521.809, 251.2439, 244.1676, 219.9119, 487.636, 30.78295, 641.7391, 172.4691, 257.1671, 289.8988, 1056.535, 244.5909, 199.8133, 486.6289, 488.9896, 164.3689, 190.8477, 1.583406, 1021.191, 627.1688, 1866.148, 1768.617, 2194.012, 1750.942
187, 71.90167, 192.3941, 341.7672, 3.140063, 443.9215, 212.1352, 494.7644, 267.9307, 232.0843, 209.3611, 461.9219, 29.28459, 612.2929, 163.1287, 243.3812, 272.7802, 994.1634, 230.2189, 189.7667, 459.5956, 466.2138, 156.0444, 182.2132, 1.50992, 1045.897, 591.2383, 1761.86, 1693.07, 2092.827, 1783.699
187.1, 445.6308, 182.7398, 380.7028, 2.991826, 424.3822, 201.3536, 531.2384, 254.3647, 220.599, 199.3165, 522.8307, 27.85917, 584.1978, 154.2942, 230.3344, 256.6724, 935.4738, 216.6915, 180.2252, 434.0639, 444.4989, 148.1415, 173.9694, 1.439845, 995.873, 557.3663, 1663.399, 1620.75, 2424.418, 1709.587
187.2, 443.4838, 173.57, 363.0071, 2.850586, 574.1689, 191.12, 503.7051, 299.4588, 209.682, 189.7539, 527.6556, 26.50312, 557.3919, 145.9381, 217.9869, 241.5157, 880.2488, 203.9588, 171.1635, 409.9507, 423.7954, 140.6389, 166.0985, 1.373022, 948.2417, 525.4348, 1635.48, 1706.556, 2947.723, 1695.312
187.3, 628.8569, 218.1879, 346.1341, 2.716015, 549.6902, 181.4065, 477.5988, 284.2964, 199.3054, 234.7429, 499.8311, 25.21309, 531.816, 138.0346, 206.3014, 227.2541, 828.2841, 274.6087, 162.5574, 387.1769, 404.0562, 133.5162, 158.5838, 1.309301, 929.3788, 577.4421, 1801.605, 1795.57, 3119.136, 1644.195
187.4, 586.912, 207.2393, 333.091, 2.587796, 511.3861, 172.1867, 550.1369, 269.9018, 189.4422, 278.0118, 473.4739, 23.98584, 507.4136, 130.5591, 195.2422, 213.8347, 779.387, 295.6097, 154.384, 365.6683, 385.2365, 126.7542, 151.409, 1.248537, 1127.053, 568.3895, 1700.924, 1718.871, 3130.353, 1693.32
187.5, 547.7648, 289.6799, 317.6084, 2.465631, 475.7512, 163.4355, 521.6241, 275.389, 180.0672, 379.5307, 448.5065, 22.81833, 484.1309, 123.4884, 184.776, 201.2076, 733.3766, 417.676, 146.6215, 345.3546, 367.2932, 120.3347, 144.5588, 1.190592, 1145.509, 679.9178, 1659.713, 1665.349, 3084.965, 1811.568
187.6, 511.2287, 275.1439, 308.7492, 81.82102, 442.5994, 155.129, 494.5891, 298.8056, 171.1561, 361.3218, 491.259, 21.70765, 577.4589, 116.8007, 174.8707, 189.3262, 690.0823, 417.8485, 139.2494, 326.1693, 350.1858, 114.2404, 138.0186, 1.135337, 1125.285, 640.9653, 1900.349, 1722.07, 3640.812, 1879.492
187.7, 477.1295, 291.6626, 294.3981, 77.95838, 411.7577, 147.2448, 539.4266, 314.5883, 162.6859, 343.9866, 490.653, 20.65103, 550.9622, 110.4751, 165.4965, 178.1465, 649.3439, 484.4171, 132.2479, 308.0498, 333.8751, 108.4546, 131.7742, 1.082646, 1071.464, 732.8578, 2283.198, 1648.512, 3730.664, 1956.306
187.8, 446.5282, 329.089, 335.0745, 158.115, 383.0652, 139.7612, 1025.507, 298.6599, 154.635, 327.4831, 592.6543, 19.64584, 525.6813, 104.4922, 156.6248, 262.747, 611.0104, 628.0099, 125.5985, 290.9369, 318.3241, 102.9619, 125.8124, 1.032401, 1020.217, 690.8724, 2531.49, 1740.9, 3756.894, 2063.352
187.9, 433.5779, 506.2653, 319.4998, 150.6507, 356.372, 132.6579, 1149.267, 283.5379, 146.9825, 518.276, 561.4023, 18.68958, 501.5604, 98.83321, 148.2287, 247.2317, 574.9399, 1309.549, 119.2834, 274.7747, 303.4975, 97.74741, 120.1203, 0.9844878, 971.4214, 847.7353, 2484.466, 1666.537, 3841.468, 2119.732
188, 404.6581, 557.2211, 304.649, 143.5387, 331.5389, 125.9157, 1089.702, 269.1816, 139.7086, 533.3771, 531.7983, 17.77987, 478.5463, 93.48072, 269.191, 287.1728, 540.9988, 1493.481, 113.2858, 259.5103, 289.3615, 92.79698, 114.6857, 0.938798, 1084.686, 1207.927, 2503.412, 1846.393, 3731.39, 2180.433
