 , C01, C02, C05, C13, C15, C18, C21, C22, C23, C33, C42, C45, C46, C53, C75
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
369, 149.8427, 1839.923, 136.7372, 465.3406, 259.6335, 384.3478, 0.006621731, 579.3162, 544.9345, 296.3736, 1057.524, 2619.816, 984.2042, 1541.145, 330.1573
369.1, 161.9983, 1854.766, 129.1095, 442.3925, 244.0707, 481.0587, 0.006278073, 616.1185, 510.3589, 279.9174, 985.9666, 2555.232, 932.5665, 1474.526, 386.1511
369.2, 213.4688, 1903.76, 121.9074, 420.576, 288.5079, 459.3283, 0.005952251, 577.0224, 477.9771, 264.3749, 1222.278, 2828.131, 1097.087, 1435.249, 368.9412
369.3, 201.3549, 1809.517, 115.107, 537.6743, 274.6791, 438.5796, 0.005643338, 666.2299, 447.6499, 249.6955, 1499.872, 2956.771, 1662.892, 1584.097, 352.4984
369.4, 189.9285, 1763.133, 108.686, 511.1591, 259.5563, 418.7681, 0.005350458, 623.954, 769.1325, 235.8311, 1444.75, 2779.248, 1679.458, 1618.948, 336.7884
369.5, 179.1505, 1675.852, 102.6231, 593.2231, 243.9982, 430.2463, 0.005072777, 584.3608, 909.0673, 222.7365, 1438.099, 2762.111, 1626.74, 1573.74, 359.372
369.6, 168.9841, 1592.892, 96.89847, 563.9685, 229.3727, 490.6452, 0.004809508, 547.2799, 921.7448, 210.3691, 1343.638, 2678.956, 1554.091, 1631.436, 343.3556
369.7, 159.3946, 1682.491, 91.49316, 548.1054, 215.6238, 468.4818, 0.004559902, 512.5521, 863.2609, 198.6883, 1252.72, 2581.228, 1472.553, 1589.357, 333.7586
369.8, 150.3493, 1599.203, 86.38937, 521.0757, 315.4531, 447.3196, 0.00432325, 480.0279, 808.4878, 187.6561, 1217.047, 2396.15, 1533.357, 1520.654, 318.8837
369.9, 141.8174, 1520.037, 81.5703, 536.8583, 296.5444, 526.9402, 0.00409888, 732.3492, 757.19, 177.2365, 1134.695, 2361.463, 1452.907, 1608.109, 366.3628
370, 133.7695, 1444.791, 77.02004, 510.3833, 278.7692, 503.1374, 0.003886154, 1290.374, 709.147, 167.3954, 1057.916, 2192.142, 1672.779, 1538.595, 512.0205
370.1, 126.1784, 1373.269, 72.72362, 552.295, 262.0594, 480.4097, 0.003684468, 1322.051, 724.5273, 158.1007, 986.3314, 2114.353, 1585.014, 1472.085, 489.201
370.2, 119.0181, 1330.681, 68.66686, 525.0587, 246.3513, 549.4271, 0.00349325, 1284.028, 737.8819, 149.3222, 1012.352, 2074.339, 1501.854, 1484.76, 467.3984
370.3, 112.2641, 1352.158, 64.8364, 499.1656, 283.3031, 524.6085, 0.003311956, 1253.048, 879.1965, 141.031, 943.851, 2079.302, 1452.333, 1462.362, 446.5676
370.4, 151.4264, 1285.222, 61.21962, 474.5494, 266.3215, 500.9109, 0.00314007, 1217.175, 823.4123, 133.2003, 923.1559, 2030.484, 1578.015, 1399.148, 426.6651
370.5, 142.8333, 1296.23, 57.80459, 499.8773, 260.2741, 478.2838, 0.002977106, 1252.17, 771.1675, 125.8043, 934.4429, 1953.928, 1495.223, 1470.739, 506.3104
370.6, 134.7279, 1243.863, 54.58007, 475.226, 244.673, 456.6788, 0.002822598, 1172.713, 722.2377, 118.819, 896.7402, 1813.828, 1455.8, 1407.163, 483.7453
370.7, 127.0824, 1182.288, 51.53542, 451.7903, 266.0987, 436.0497, 0.00267611, 1098.298, 676.4124, 112.2216, 836.062, 1733.652, 1527.47, 1419.655, 462.1859
370.8, 119.8707, 1123.761, 48.66061, 429.5104, 250.1484, 416.3525, 0.002537224, 1028.605, 633.4946, 105.9905, 779.4895, 1627.554, 1447.329, 1461.098, 441.5874
370.9, 113.4808, 1165.233, 45.94616, 408.3293, 235.1542, 397.5451, 0.002405545, 963.3345, 593.3, 100.1053, 726.7451, 1510.856, 1371.393, 1397.939, 421.9069
371, 107.041, 1167.195, 43.38314, 388.1926, 264.1617, 379.5872, 0.002280701, 902.2057, 555.6556, 94.54697, 677.5696, 1402.525, 1299.441, 1337.51, 403.1035
371.1, 100.9667, 1109.415, 218.9411, 369.049, 309.4044, 362.4406, 0.002162336, 844.9559, 520.3998, 89.29723, 631.7216, 1395.245, 1231.264, 1332.84, 385.1381
371.2, 95.23702, 1054.496, 206.7278, 350.8494, 290.8584, 346.0684, 0.002050114, 791.3389, 487.3809, 84.339, 588.9759, 1295.204, 1166.664, 1275.225, 367.9734
371.3, 89.83253, 1068.874, 195.1959, 333.5474, 273.424, 330.4359, 34.84963, 741.1242, 456.457, 79.65607, 613.1501, 1202.336, 1105.453, 1279.592, 351.5737
371.4, 84.73474, 1015.961, 184.3073, 317.0986, 257.0346, 315.5094, 33.04099, 694.0959, 427.4952, 75.23315, 571.6611, 1154.593, 1047.454, 1224.279, 335.9048
371.5, 79.92624, 995.6627, 174.026, 301.461, 241.6276, 301.2573, 31.32621, 650.0518, 400.3711, 71.05582, 532.9794, 1201.622, 1049.895, 1210.64, 320.9344
371.6, 75.39061, 946.3742, 164.3183, 286.5945, 227.1441, 287.6489, 29.70043, 608.8025, 374.9679, 67.11044, 516.4606, 1242.83, 1125.374, 1210.435, 401.9214
371.7, 71.11237, 970.9017, 155.1521, 272.4612, 213.5289, 274.6552, 28.15902, 570.1707, 351.1765, 63.38413, 481.5141, 1153.717, 1066.329, 1213.123, 384.0088
371.8, 67.0769, 922.8391, 146.4972, 303.3906, 200.7297, 262.2485, 62.06232, 533.9902, 328.8947, 59.86472, 448.9323, 1070.994, 1010.383, 1313.525, 366.8944
371.9, 63.27044, 1012.748, 138.3251, 311.2198, 220.4146, 381.1828, 497.329, 500.1057, 308.0266, 56.54072, 418.5551, 994.2016, 957.3717, 1256.745, 350.5428
372, 76.85851, 962.6135, 130.6089, 373.5244, 207.2027, 363.9641, 959.791, 468.3713, 288.4826, 53.40129, 398.6205, 922.9158, 907.1418, 1212.933, 334.9199
372.1, 72.49696, 983.6921, 123.3231, 355.1042, 198.3075, 347.5231, 919.6329, 438.6506, 270.1786, 50.43617, 371.6476, 962.3718, 859.5474, 1160.501, 319.9933
372.2, 84.97588, 934.9963, 116.4437, 337.5923, 186.4207, 331.8248, 876.253, 410.8158, 253.0361, 47.6357, 464.1641, 944.9012, 893.2925, 1207.14, 352.967
372.3, 80.15369, 888.711, 109.9481, 320.944, 175.2464, 316.8357, 839.6481, 384.7473, 236.9812, 44.99072, 432.7563, 877.1503, 846.4247, 1177.53, 337.2361
372.4, 75.60515, 844.717, 103.8149, 305.1168, 164.7419, 302.5236, 796.0717, 360.333, 221.9449, 42.4926, 403.4737, 854.2168, 802.0158, 1223.671, 448.9704
372.5, 71.31473, 802.9008, 98.02375, 290.07, 154.8671, 498.2928, 754.7568, 337.468, 207.8627, 40.1332, 428.9589, 1051.567, 759.937, 1282.328, 428.9608
372.6, 88.1218, 897.3167, 92.55567, 275.7653, 145.5842, 475.7839, 715.5861, 469.2699, 367.1754, 37.9048, 628.5688, 1298.067, 950.4109, 1557.195, 409.8431
372.7, 83.12109, 862.9634, 87.39262, 353.6911, 136.8577, 454.2919, 678.4482, 535.0046, 493.946, 35.80013, 692.4536, 1204.994, 915.0928, 1554.346, 391.5773
372.8, 78.40416, 820.244, 116.9972, 385.7234, 128.6543, 433.7706, 643.2378, 753.7866, 926.657, 33.81232, 645.5984, 1233.808, 940.6556, 1487.156, 374.1256
372.9, 73.9549, 887.9632, 247.1209, 366.7015, 120.9426, 414.1764, 609.8547, 837.2516, 1008.12, 31.93489, 601.9137, 1145.342, 1002.721, 1547.155, 526.0545
373, 69.75813, 844.0062, 233.3357, 348.6177, 113.6931, 395.4673, 578.2042, 998.2435, 1100.518, 30.1617, 621.7856, 1063.219, 1151.043, 1480.276, 502.6095
373.1, 65.79951, 802.2253, 220.3195, 432.7434, 106.8782, 377.6032, 548.1963, 934.8996, 1333.091, 28.48697, 579.7122, 1084.243, 1105.676, 1416.287, 480.2094
373.2, 62.06554, 870.7192, 208.0294, 411.4028, 100.4718, 360.5462, 612.4053, 875.5752, 1872.409, 26.90522, 597.5492, 1060.398, 1069.757, 1355.065, 609.1173
373.3, 58.54346, 827.6159, 242.9901, 428.1852, 94.4494, 344.2596, 580.6224, 820.0152, 1972.932, 25.41131, 557.1158, 984.3662, 1013.63, 1375.36, 620.9357
373.4, 55.22125, 786.6463, 229.4353, 407.0694, 88.78799, 328.7087, 550.489, 767.9808, 1976.794, 24.00034, 519.4183, 1017.758, 1063.625, 1315.907, 601.3972
373.5, 52.08757, 747.7048, 216.6367, 386.9948, 83.46593, 313.8604, 567.8441, 719.2482, 1851.368, 22.66772, 485.2885, 979.0044, 1007.82, 1259.024, 574.5943
373.6, 49.13172, 710.6911, 204.552, 367.9103, 78.46288, 299.6827, 538.3738, 673.608, 1880.291, 21.40909, 452.4512, 908.8082, 992.3457, 1204.6, 657.3012
373.7, 46.34361, 739.5212, 193.1414, 349.7669, 73.75971, 286.1454, 510.433, 630.864, 1926.95, 20.22035, 421.8359, 843.6453, 940.2809, 1312.9, 628.0068
373.8, 43.71371, 805.8879, 182.3674, 332.5182, 76.14516, 273.2197, 487.8783, 652.0844, 1804.686, 19.09761, 393.2922, 783.1545, 890.9478, 1270.204, 600.0181
373.9, 41.23306, 765.994, 172.1943, 316.1202, 71.58093, 260.8778, 462.5582, 610.7061, 1690.181, 18.03721, 366.6799, 727.0011, 960.6767, 1231.289, 679.1303
374, 38.89317, 728.0748, 162.5888, 300.5308, 67.29028, 249.0935, 757.9711, 861.2573, 1678.594, 17.03569, 341.8684, 674.874, 910.2734, 1206.839, 648.8631
374.1, 36.68607, 692.0328, 153.5191, 285.7102, 63.25682, 237.8415, 1172.624, 1029.421, 1613.237, 16.08978, 353.3454, 689.4979, 862.5146, 1161.16, 699.5022
374.2, 34.60422, 657.775, 144.9553, 271.6205, 65.09372, 227.0977, 1198.773, 964.0986, 1609.306, 15.1964, 329.4361, 640.0598, 817.2616, 1110.966, 668.327
374.3, 32.64051, 625.2131, 136.8692, 258.2256, 134.458, 216.8393, 1230.431, 902.9213, 1507.197, 14.35262, 344.3119, 756.5262, 774.3828, 1258.762, 644.1915
374.4, 30.78823, 594.2631, 129.2342, 245.4913, 126.3984, 207.0442, 1166.573, 914.9301, 1411.567, 13.55569, 321.0139, 702.2821, 733.7537, 1204.349, 716.3781
374.5, 29.04107, 564.8452, 122.0251, 233.3849, 118.8219, 197.6916, 1106.03, 915.8297, 1322.004, 12.803, 299.2924, 651.9274, 695.2563, 1369.084, 684.4508
374.6, 27.39306, 536.8835, 115.2181, 221.8756, 111.6996, 188.7615, 1074.361, 1004.78, 1238.124, 12.09212, 279.0406, 605.1832, 780.2646, 1309.902, 662.6472
374.7, 25.83856, 510.3061, 108.7909, 210.9339, 105.0042, 180.2348, 1018.603, 1267.221, 1385.858, 11.4207, 327.7617, 561.7906, 739.3269, 1253.278, 633.1146
374.8, 24.37228, 572.9468, 102.7222, 200.5317, 98.71008, 172.0932, 979.7682, 1377.02, 1297.927, 10.78656, 305.5835, 521.5093, 700.5371, 1288.833, 604.8981
374.9, 22.98921, 544.5841, 96.99203, 190.6425, 92.79328, 164.3195, 992.1674, 1365.945, 1215.574, 10.18764, 284.9061, 484.1163, 663.7825, 1348.839, 577.9393
375, 21.68462, 549.6633, 91.5815, 181.241, 87.23114, 156.8968, 940.6754, 1279.268, 1298.214, 9.621967, 265.6278, 449.4044, 681.6235, 1290.532, 695.8774
375.1, 20.45407, 522.4532, 86.47279, 172.3032, 82.0024, 149.8095, 921.5287, 1198.092, 1215.844, 9.087707, 247.654, 417.1814, 719.7186, 1234.746, 664.8638
375.2, 19.29335, 528.4621, 81.64906, 163.8061, 77.08707, 143.0423, 917.5022, 1122.066, 1197.541, 8.583111, 230.8964, 387.2688, 681.9575, 1181.371, 772.9473
375.3, 18.19849, 502.3016, 77.09441, 359.8529, 72.46638, 136.5808, 902.1276, 1050.865, 1173.705, 8.106532, 215.2727, 359.501, 646.1777, 1171.716, 738.4988
375.4, 17.16577, 477.4361, 72.79383, 342.1068, 68.12265, 130.4112, 855.3086, 984.1821, 1099.234, 7.656416, 200.7062, 333.7242, 649.9653, 1121.066, 705.5857
375.5, 16.19165, 564.9455, 68.73315, 325.2359, 64.03929, 124.5203, 898.2051, 1038.777, 1138.284, 7.231293, 187.1253, 309.7957, 615.864, 1121.42, 674.1394
375.6, 15.27281, 536.9789, 64.89899, 441.4887, 60.2007, 118.8955, 922.3533, 995.5979, 1908.389, 6.829774, 174.4634, 287.5828, 681.7464, 1162.009, 726.2684
375.7, 14.40612, 535.4406, 125.0491, 419.7168, 56.59219, 113.5247, 930.5996, 1114.646, 1929.977, 6.45055, 162.6583, 266.9627, 735.2593, 1111.778, 713.566
375.8, 13.5886, 508.9346, 118.0734, 413.9115, 53.19999, 108.3966, 1255.596, 1043.915, 1950.35, 6.092382, 151.6519, 247.821, 696.6829, 1063.719, 752.6932
375.9, 12.81748, 573.2047, 111.4869, 393.4996, 50.01112, 103.5001, 1973.802, 977.6732, 1991.111, 5.754102, 141.3904, 230.0519, 660.1305, 1084.618, 719.1474
376, 12.09012, 544.8293, 105.2678, 374.0943, 47.01339, 98.82482, 1984.748, 938.4214, 1949.537, 5.434605, 131.8231, 213.5568, 625.4958, 1037.733, 687.0967
376.1, 11.40403, 517.8585, 99.39563, 355.6459, 44.19535, 94.36072, 1914.839, 942.6443, 1825.841, 5.132848, 122.9033, 198.2444, 592.6783, 992.8746, 704.3249
376.2, 10.75688, 502.339, 93.85102, 338.1073, 41.54623, 90.09827, 1895.945, 882.8284, 1812.982, 4.847846, 114.587, 184.03, 561.5826, 949.9553, 730.5883
376.3, 10.14645, 543.1329, 88.61571, 321.4337, 39.05589, 86.02836, 1947.262, 868.0834, 1812.867, 4.578668, 106.8334, 170.8347, 532.1184, 908.8913, 698.0276
376.4, 9.570661, 516.2461, 83.67244, 305.5822, 36.71484, 82.1423, 1846.202, 812.9988, 2325.435, 4.324437, 99.60446, 158.5856, 640.0637, 927.3553, 666.9182
376.5, 9.027547, 490.6903, 79.00492, 290.5125, 34.5141, 581.1145, 1750.387, 1368.283, 2489.481, 4.084322, 92.86469, 147.2148, 719.9802, 887.2682, 713.3903
376.6, 8.515254, 466.3996, 74.59777, 276.186, 32.44529, 554.8644, 1734.719, 1363.709, 2558.899, 3.85754, 86.58096, 136.6593, 682.2054, 848.9139, 681.5961
376.7, 8.032033, 443.3113, 70.43647, 262.566, 30.50047, 709.4088, 1698.898, 1368.712, 2507.802, 3.643349, 80.72242, 126.8606, 712.3881, 819.4332, 711.3312
376.8, 7.576233, 421.366, 66.50729, 312.4753, 28.67224, 677.3635, 1610.728, 1281.86, 2348.685, 3.441052, 75.26031, 117.7645, 761.7258, 881.6349, 845.5863
376.9, 7.146299, 423.0771, 62.7973, 297.0657, 43.16389, 646.7657, 1721.914, 1301.973, 2447.78, 3.249987, 70.16779, 199.0385, 721.7607, 843.5242, 807.9005
377, 6.740763, 402.1334, 59.29427, 282.416, 40.57659, 617.55, 1632.549, 1298.995, 2331.356, 440.7667, 65.41985, 184.7671, 683.8926, 807.0609, 1062.171
377.1, 6.35824, 382.2266, 120.0351, 268.4887, 38.14438, 589.6541, 1547.822, 1398.568, 2260.964, 513.1496, 60.99319, 171.519, 648.0112, 863.4858, 1014.833
377.2, 5.997425, 363.3051, 191.5318, 255.2482, 35.85796, 563.0183, 1541.657, 1309.822, 2182.846, 621.2609, 56.86607, 159.2208, 614.0124, 826.1597, 969.6041
377.3, 5.657084, 366.9404, 518.7989, 242.6607, 40.87283, 537.5857, 1531.376, 1226.707, 2159.736, 757.1703, 53.0182, 147.8045, 581.7974, 790.447, 926.3911
377.4, 5.336058, 453.6275, 1033.088, 230.694, 38.42286, 513.3019, 1473.087, 1165.316, 2065.581, 715.1283, 55.93299, 794.79, 551.2726, 925.3063, 885.1041
377.5, 5.033248, 431.1715, 975.4589, 219.3174, 36.11975, 490.1151, 1396.636, 1154.26, 2063.787, 675.4207, 52.14826, 1322.092, 522.3493, 939.7723, 845.657
377.6, 4.747623, 409.8272, 1050.462, 208.5018, 33.95469, 467.9757, 1482.053, 1683.648, 2033.8, 637.9179, 48.61963, 1443.632, 494.9435, 899.1485, 1009.826
377.7, 4.478206, 389.5394, 991.8636, 198.2196, 31.9194, 446.8363, 1405.137, 1713.321, 2038.98, 602.4974, 45.32976, 1370.297, 468.9756, 871.8754, 964.8201
377.8, 4.224078, 370.256, 977.4372, 188.4444, 30.00611, 426.6519, 1420.383, 1709.638, 1909.609, 569.0437, 42.2625, 1321.304, 444.3701, 925.0733, 921.8203
377.9, 3.984371, 351.9272, 922.9126, 179.1513, 102.4575, 407.3792, 1410.087, 1601.152, 1824.158, 537.4474, 39.40279, 1226.565, 421.0557, 885.0848, 880.7369
378, 3.758267, 334.5057, 871.4296, 170.3165, 96.31606, 388.9771, 1336.906, 1499.55, 1831.63, 507.6056, 36.73658, 1138.618, 551.6763, 846.825, 861.1413
378.1, 3.544994, 317.9466, 867.2726, 161.9174, 90.54276, 371.4063, 1378.526, 1421.351, 1792.878, 479.4207, 34.25079, 1056.977, 522.7318, 821.3457, 822.7623
378.2, 3.343824, 302.2072, 818.8934, 153.9325, 85.11551, 354.6292, 1322.316, 1486.473, 1697.839, 452.8008, 31.9332, 1145.527, 495.306, 785.8411, 786.0937
378.3, 3.154069, 287.247, 773.2129, 146.3414, 80.01358, 338.6099, 1379.579, 1701.131, 1760.622, 427.659, 29.77242, 1884.784, 754.1998, 774.5574, 751.0593
378.4, 2.975083, 273.0274, 730.0806, 139.1246, 75.21747, 392.0301, 1307.981, 1593.185, 1648.913, 403.9132, 27.75786, 1961.645, 884.1438, 896.657, 877.2245
378.5, 2.806254, 259.5117, 705.3928, 132.2637, 70.70884, 435.6169, 1310.257, 1517.794, 1544.291, 517.8091, 25.87962, 2033.752, 837.756, 857.897, 838.1287
378.6, 2.647005, 246.665, 697.1528, 125.7411, 66.47047, 415.9393, 1242.256, 1557.059, 1446.307, 489.0577, 24.12846, 1964.052, 905.283, 852.9855, 800.7753
378.7, 2.496794, 234.4543, 676.9873, 119.5403, 62.48615, 440.2123, 1177.785, 1466.758, 1433.174, 461.9027, 22.4958, 1867.385, 857.7861, 852.3807, 994.8585
378.8, 2.355106, 222.8481, 677.2486, 113.6452, 58.74065, 420.3271, 1116.66, 1442.927, 1342.241, 491.4011, 20.97361, 1773.186, 940.543, 938.1354, 950.52
378.9, 2.221459, 211.8164, 639.4695, 108.0408, 55.21966, 401.3401, 1192.634, 1351.366, 1257.077, 464.116, 19.55442, 1646.046, 944.8192, 897.5823, 971.7463
379, 2.095397, 201.3309, 603.7978, 102.7128, 51.90973, 383.2108, 1223.381, 1333.214, 1303.511, 438.3459, 18.23127, 1626.893, 895.2479, 858.7823, 1022.84
379.1, 1.976488, 191.3643, 570.116, 97.64753, 48.79819, 413.3914, 1159.889, 1336.367, 1281.524, 502.0785, 16.99764, 1510.242, 872.2164, 821.6594, 977.2542
379.2, 1.864326, 221.7569, 557.5891, 92.83207, 45.87317, 394.7178, 1099.693, 1251.567, 1264.553, 474.2006, 15.84749, 1401.955, 826.4544, 786.1413, 943.4815
379.3, 1.75853, 210.7792, 526.4849, 88.25408, 43.12348, 376.8876, 1092.019, 1172.148, 1184.318, 447.8705, 14.77516, 1331.113, 859.1802, 752.1585, 915.6469
379.4, 1.658737, 249.4201, 497.1159, 83.90186, 40.5386, 359.8629, 1088.467, 1308.054, 1245.987, 557.1102, 13.77539, 1410.912, 814.1021, 719.6447, 874.8386
379.5, 1.564608, 237.0731, 469.3852, 79.76426, 38.10867, 343.6071, 1436.678, 1225.051, 1166.93, 713.3123, 12.84328, 1309.747, 810.8437, 788.6745, 926.3263
379.6, 1.47582, 251.3564, 519.9415, 75.8307, 35.82439, 328.0858, 2200.315, 1209.479, 1160.216, 673.7055, 11.97423, 1262.834, 768.3016, 754.5822, 885.0421
379.7, 1.392071, 302.1248, 633.3024, 72.09113, 33.67703, 313.2655, 2680.764, 1187.233, 1173.983, 636.2979, 11.16399, 1183.646, 727.9916, 721.9636, 1018.222
379.8, 1.313074, 287.1687, 597.9748, 68.53598, 31.65839, 299.1147, 2836.939, 1160.9, 1142.531, 600.9674, 10.40858, 1109.823, 773.1871, 690.7551, 972.8426
379.9, 1.23856, 314.7219, 564.6179, 300.2043, 29.76075, 343.0163, 3050.413, 1182.033, 1070.039, 748.8232, 9.704275, 1104.644, 753.2382, 660.8956, 1032.892
380, 1.168274, 299.1422, 560.3271, 285.3998, 27.97685, 327.5216, 2980.901, 1122.424, 1158.976, 850.8419, 9.047631, 1116.308, 713.7184, 666.7343, 986.8588
380.1, 1.101977, 284.3337, 529.0703, 271.3254, 26.29988, 312.7269, 2898.907, 1242.887, 1106.491, 1285.984, 37.78265, 1036.267, 719.2419, 684.3538, 942.8768
380.2, 1.039443, 270.2583, 499.557, 257.945, 24.72344, 366.2762, 2937.339, 1164.019, 1098.453, 1313.389, 70.15692, 1079.346, 681.5059, 683.075, 989.0001
380.3, 0.9804567, 286.1238, 471.6901, 245.2245, 23.24148, 349.7308, 2853.553, 1104.597, 1055.303, 1392.026, 659.9066, 1600.754, 912.9648, 653.5475, 944.9227
380.4, 0.924818, 271.9598, 528.2419, 233.1314, 21.84836, 373.0271, 2802.266, 1089.73, 988.3453, 1314.733, 1452.322, 2448.479, 932.9222, 947.4706, 1030.194
380.5, 0.8723366, 258.4969, 498.7749, 221.6346, 20.53874, 356.1767, 2656.833, 1081.072, 981.2095, 1241.733, 1961.895, 2885.785, 883.9752, 906.514, 984.2804
380.6, 0.8228335, 351.2986, 470.9516, 210.7047, 19.30762, 340.0876, 2597.902, 1119.866, 1002.621, 1172.785, 2047.307, 2717.36, 837.5962, 867.3278, 1055.918
380.7, 0.7761396, 391.7754, 501.7619, 345.1795, 18.1503, 324.7252, 2669.958, 1048.805, 939.0056, 1107.666, 2092.077, 2727.586, 838.5663, 829.8356, 1008.858
380.8, 0.7320954, 422.3726, 473.772, 328.1571, 17.06235, 385.3214, 2531.391, 982.2525, 879.4265, 1046.163, 2035.026, 2853.535, 823.0917, 1047.03, 963.8959
380.9, 0.6905507, 484.2229, 447.3434, 327.4072, 16.03961, 367.9157, 2491.271, 919.9233, 823.6277, 988.0746, 2051.548, 2955.252, 779.9071, 1086.859, 920.9374
381, 173.1049, 977.422, 508.1158, 311.2612, 15.07818, 397.1827, 2361.978, 861.5492, 992.1176, 933.2117, 1912.729, 2754.841, 738.9882, 1062.54, 1006.48
381.1, 163.2816, 1427.434, 528.0495, 295.9115, 47.85502, 379.2412, 2321.388, 806.8793, 929.1686, 881.395, 1783.304, 2622.429, 700.2162, 1099.443, 971.8184
381.2, 331.0883, 1609.285, 498.5932, 383.9772, 44.98653, 362.1102, 2249.681, 755.6784, 870.2137, 933.9863, 1666.309, 2522.23, 663.4784, 1198.164, 928.5068
381.3, 1020.93, 2827.35, 585.5765, 365.0415, 42.28998, 452.3202, 2163.478, 707.7265, 814.9995, 1271.081, 1677.236, 2644.045, 741.7739, 1334.487, 887.1254
381.4, 1492.732, 3050.549, 592.1507, 347.0396, 39.75507, 431.8881, 2173.111, 662.8174, 763.2885, 1739.959, 1822.979, 2615.255, 768.1042, 1455.841, 847.5883
381.5, 1745.393, 3246.938, 559.1187, 329.9254, 37.3721, 473.7064, 2060.329, 620.7581, 803.0691, 1834.572, 1982.058, 2880.002, 979.2354, 1664.633, 879.1737
381.6, 1815.036, 3293.374, 589.9398, 470.3817, 35.13197, 679.2657, 2011.078, 581.3677, 752.1151, 1732.707, 1994.503, 3016.546, 927.8585, 2018.424, 839.991
381.7, 1768.194, 3270.229, 564.1173, 447.1849, 33.02612, 733.8047, 1944.726, 544.4767, 704.3941, 1702.259, 1859.544, 2822.674, 1252.112, 2313.974, 802.5546
381.8, 1686.404, 3868.755, 532.649, 425.1321, 31.04649, 865.3039, 1877.527, 509.9268, 659.7009, 1607.741, 1817.03, 2694.513, 1753.274, 2479.229, 766.7867
381.9, 1815.383, 4509.73, 502.9362, 404.1669, 29.18552, 826.2164, 1855.135, 477.5692, 617.8435, 1518.471, 1729.241, 2582.265, 1674.199, 2576.595, 824.6313
382, 1779.249, 4507.372, 509.8775, 384.2355, 27.43611, 887.7016, 1825.339, 447.2648, 649.3771, 1434.158, 1729.239, 2571.787, 1586.36, 2739.88, 795.5783
382.1, 1678.281, 4507.499, 523.5276, 365.287, 25.79155, 847.6024, 1744.965, 418.8834, 608.1747, 1540.579, 1722.683, 2414.524, 1647.094, 2661.191, 825.6223
382.2, 1646.798, 4582.33, 494.3235, 360.645, 24.24558, 979.9083, 1654.404, 392.303, 613.6274, 1497.817, 1606.117, 2296.294, 1682.286, 2762.191, 788.8263
382.3, 1729.195, 4417.016, 510.2499, 342.8598, 22.79227, 958.3461, 1583.717, 367.4093, 574.6933, 1506.351, 1560.199, 2307.251, 1711.085, 2847.775, 753.6702
382.4, 1655.125, 4335.931, 563.1622, 325.9518, 21.42607, 966.3726, 1581.283, 344.0952, 538.2296, 2563.298, 1454.627, 2217.951, 1669.709, 3123.698, 735.6883
382.5, 1903.696, 4197.612, 531.7473, 309.8776, 20.14177, 967.9685, 1499.216, 322.2605, 568.0683, 3390.275, 1401.86, 2114.676, 1758.764, 3406.301, 774.0404
382.6, 1795.666, 4218.943, 502.0847, 461.6202, 18.93444, 924.2435, 1421.409, 301.8113, 532.0249, 3417.812, 1459.692, 2041.102, 1802.85, 3694.898, 739.5433
382.7, 1835.274, 4128.625, 474.0768, 438.8555, 17.79949, 996.9355, 1371.88, 282.6598, 723.9402, 3455.227, 1360.922, 1961.174, 2039.756, 3829.53, 706.5836
382.8, 1731.126, 4006.017, 447.6313, 417.2135, 16.73256, 1077.312, 1304.424, 264.7235, 678.0068, 3492.097, 1268.834, 2113.362, 2063.053, 3931.782, 675.0928
382.9, 1687.87, 3934.165, 422.6609, 396.6387, 15.72959, 1082.335, 1341.271, 247.9253, 634.9879, 3394.331, 1230.57, 2170.807, 1977.419, 3793.343, 645.0055
383, 1726.966, 3934.308, 399.0836, 377.0786, 14.78674, 1092.285, 1427.519, 232.1931, 594.6985, 3205.86, 1147.303, 2015.157, 1873.671, 3635.585, 616.2591
383.1, 1665.26, 3759.03, 376.8214, 358.4831, 13.90041, 1137.089, 1353.433, 217.4592, 556.9654, 3056.021, 1268.883, 1962.164, 1796.175, 3808.885, 588.7939
383.2, 1731.87, 3793.458, 355.8011, 340.8046, 13.0672, 1085.725, 1283.192, 203.6603, 521.6265, 3069.038, 1183.024, 1863.975, 1785.954, 3917.521, 562.5527
383.3, 1756.64, 3635.205, 335.9534, 323.9979, 44.60453, 1164.819, 1216.596, 446.412, 488.5298, 2951.7, 1245.422, 1903.215, 1960.214, 3842.894, 537.4811
383.4, 1670.774, 3654.691, 317.2128, 308.02, 41.93088, 1159.721, 1383.041, 556.0314, 457.533, 2906.32, 1185.343, 2592.7, 2395.36, 3832.168, 513.5268
383.5, 1609.549, 3473.773, 299.5176, 321.8587, 39.41749, 1328.525, 1377.141, 742.9071, 428.5029, 2781.972, 1105.136, 3077.148, 2758.696, 4010.951, 490.6401
383.6, 1636.279, 3594.114, 282.8096, 408.718, 85.35938, 1497.628, 1305.669, 1065.354, 401.3148, 2747.297, 1030.356, 3030.04, 2630.582, 4098.863, 468.7734
383.7, 1556.517, 3493.786, 267.0335, 498.6251, 80.24283, 2245.411, 1237.907, 997.7518, 375.8518, 2671.747, 1045.73, 3044.866, 2806.044, 3939.595, 447.8813
