 , C000, C001, C002, C003, C004, C005, C008, C009, C012, C013, C015, C018, C020, C021, C022, C023, C027, C031, C032, C066, C081
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
339.8, 2304.607, 1799.214, 1222.825, 690.7693, 404.7079, 154.4846, 208.5039, 1.335938, 340.1923, 3030.373, 509.7953, 205.9148, 2796.558, 1580.299, 1485.297, 930.3013, 2703.958, 5.157122, 1205.099, 497.1902, 815.0421
339.9, 2234.038, 1705.843, 1153.768, 661.2, 460.5172, 146.3192, 198.7909, 1.273467, 374.0901, 3122.177, 730.2086, 194.9474, 2721.061, 1596.343, 1420.115, 968.6166, 2585.319, 4.900367, 1253.338, 476.0378, 777.7131
340, 2172.092, 1902.478, 1088.61, 679.5259, 430.7239, 138.5855, 189.5304, 1.213917, 353.2683, 3105.337, 689.4982, 184.5642, 2915.715, 1712.988, 1359.313, 925.2859, 2471.886, 4.656395, 1233.901, 455.7853, 799.8232
340.1, 2070.055, 2143.474, 1317.099, 714.8345, 523.8209, 131.2605, 180.7012, 1.157152, 333.6054, 3068.394, 772.5371, 174.734, 2816.554, 1656.88, 1299.66, 883.8937, 2363.43, 4.42457, 1423.505, 436.3945, 763.1912
340.2, 2050.183, 2190.368, 1242.718, 684.235, 543.5753, 124.3227, 172.2834, 1.103041, 315.037, 3052.369, 802.8617, 165.4274, 2859.273, 1738.201, 1242.625, 844.3531, 2276.651, 4.204287, 1356.95, 417.8286, 865.3801
340.3, 2048.071, 2205.573, 1244.092, 718.6591, 508.4086, 117.7515, 164.2577, 1.05146, 297.502, 2973.318, 758.1007, 156.6164, 2899.889, 1659.998, 1437.43, 834.2936, 2399.618, 3.99497, 1452.341, 400.0525, 825.7455
340.4, 1951.86, 2167.68, 1327.432, 687.8959, 475.517, 150.3021, 156.6059, 1.002292, 280.9431, 2919.724, 872.2794, 148.2748, 2780.695, 1585.312, 1374.349, 796.9719, 2499.188, 3.796075, 1384.438, 383.0327, 787.9263
340.5, 1860.169, 2160.404, 1307.67, 658.4496, 544.4003, 142.3578, 149.3105, 0.9554222, 265.3058, 3095.679, 934.9628, 140.3774, 2712.803, 1550.335, 1314.036, 782.0856, 2485.514, 3.607082, 1563.064, 366.737, 751.8391
340.6, 1772.785, 2103.161, 1291.358, 722.0391, 671.1193, 134.8334, 142.3549, 0.9107446, 250.5389, 3081.011, 882.8369, 132.9007, 2809.847, 1516.23, 1449.936, 747.0994, 2434.242, 3.427498, 1595.041, 610.9091, 717.4048
340.7, 1692.994, 2308.591, 1218.431, 691.1313, 627.7011, 207.8034, 135.7234, 0.8681562, 236.5939, 3040.965, 833.6172, 125.8221, 2853.976, 1562.787, 1447.009, 737.8528, 2327.437, 3.256855, 1716.192, 584.9186, 684.5475
340.8, 1665.104, 2670.723, 1149.622, 707.3406, 587.0919, 196.8199, 129.4009, 0.8275594, 223.4251, 2983.38, 787.1415, 119.1206, 2758.794, 1492.476, 1421.462, 704.8453, 2411.852, 3.094708, 1635.952, 560.0339, 653.1952
340.9, 1586.883, 2625.351, 1084.698, 677.062, 627.9385, 186.4169, 123.3728, 0.7888609, 210.9893, 2833.329, 743.257, 112.7761, 2842.229, 1425.327, 1359.082, 714.0752, 2306.03, 2.940633, 1559.464, 536.2079, 623.2787
341, 1633.958, 2601.943, 1093.086, 668.2365, 593.5066, 176.5638, 117.6256, 0.751972, 199.2456, 2780.427, 782.9047, 106.7694, 2784.36, 1370.036, 1346.01, 682.1313, 2243.834, 2.79423, 1665.762, 513.3955, 594.7325
341.1, 1675.526, 2466.914, 1116.359, 743.1826, 555.1096, 167.2314, 112.1461, 0.7168082, 188.1556, 2640.583, 750.3571, 101.0827, 2753.047, 1523.903, 1357.851, 651.6165, 2377.468, 2.655115, 1659.259, 491.5537, 567.4937
341.2, 1636.66, 2373.702, 1114.192, 748.3336, 519.1967, 188.7068, 106.9218, 0.6832887, 177.6829, 2524.954, 708.5233, 95.69887, 2798.721, 1455.341, 1370.249, 622.4667, 2273.154, 2.522926, 1762.553, 470.6411, 541.5024
341.3, 1559.775, 2251.898, 1051.27, 746.2507, 485.6071, 178.7327, 101.9409, 0.6513366, 167.7931, 2397.96, 669.0219, 90.60178, 2750.123, 1389.864, 1427.373, 638.9766, 2211.017, 2.397318, 1747.16, 450.6182, 516.7015
341.4, 1577.982, 2139.817, 991.9007, 714.3064, 462.8292, 169.2857, 97.19209, 0.6208787, 158.4537, 2454.167, 658.4149, 85.77618, 2753.908, 1327.332, 1364.733, 630.9213, 2223.613, 2.277964, 1665.472, 589.931, 493.0365
341.5, 1503.854, 2076.995, 935.8846, 683.7296, 498.9271, 160.338, 92.66447, 0.591845, 149.6342, 2374.513, 697.2905, 81.20759, 2716.642, 1413.749, 1484.926, 602.6973, 2126.05, 2.164553, 1587.604, 564.8331, 470.4553
341.6, 1433.209, 1969.208, 961.4722, 654.4616, 466.649, 151.8633, 88.34776, 0.564169, 141.3056, 2297.265, 658.4153, 76.88233, 2666.67, 1489.705, 1436.321, 575.7359, 2032.768, 2.056787, 1752.792, 540.8029, 448.9084
341.7, 1417.892, 1867.015, 907.1746, 666.9724, 436.459, 154.7607, 84.23214, 0.5377873, 133.4405, 2181.723, 637.2433, 72.78745, 2735.001, 1457.312, 1373.288, 549.9807, 1943.578, 1.954387, 1789.406, 517.795, 428.3483
341.8, 1376.068, 1770.126, 899.3303, 638.4218, 408.2222, 156.4636, 80.30824, 0.5126392, 126.0132, 2071.992, 601.7158, 68.91066, 2788.01, 1391.746, 1361.502, 628.8406, 2045.083, 1.857085, 1911.915, 495.766, 408.7299
341.9, 1311.425, 1684.562, 904.6739, 698.9474, 381.8122, 159.3812, 76.56714, 0.488667, 118.9993, 2066.307, 634.5565, 65.24036, 2720.353, 1414.202, 1369.881, 637.8983, 1955.354, 1.764627, 1890.957, 474.6742, 390.01
342, 1330.229, 1598.417, 853.5838, 669.0281, 531.3428, 301.1437, 300.6195, 0.4658159, 112.3758, 2036.588, 599.1788, 61.76555, 2620.42, 1350.576, 1309.764, 609.3622, 2062.171, 1.676773, 1835.48, 454.4797, 372.1475
342.1, 1267.74, 1555.303, 805.379, 652.2883, 496.9675, 350.3961, 347.0553, 0.4440334, 106.121, 1934.156, 565.7736, 58.47581, 2715.733, 1421.157, 1311.357, 582.1027, 1971.692, 1.593292, 1799.545, 435.1443, 355.1031
342.2, 1322.831, 1474.59, 829.6464, 657.0325, 464.8161, 569.8893, 330.888, 0.4232694, 100.2143, 1836.876, 534.2307, 55.36129, 2748.148, 1444.354, 1518.437, 572.6323, 1983.422, 1.513968, 1812.795, 416.6316, 460.5536
342.3, 1475.31, 1469.617, 782.7933, 732.4977, 473.6115, 584.63, 315.4738, 0.4034764, 94.63638, 1744.49, 609.34, 52.41266, 2734.409, 1452.462, 1550.053, 547.0159, 2008.601, 1.438593, 1786.485, 398.9065, 470.1339
342.4, 1406.006, 1416.698, 809.498, 701.1422, 475.9688, 659.2226, 300.7776, 0.384609, 89.36892, 1777.004, 726.9113, 49.62107, 2622.016, 1387.114, 1482.03, 522.5453, 2007.436, 1.36697, 1900.787, 381.9355, 478.5943
342.5, 1361.354, 1343.177, 763.7828, 697.7852, 451.5348, 630.3475, 286.7661, 0.3666238, 84.39465, 1687.629, 731.4009, 46.97817, 2771.663, 1351.004, 1416.991, 513.8943, 1919.358, 1.298914, 1811.917, 365.6864, 478.8437
342.6, 1348.737, 1278.373, 866.3626, 721.0391, 422.3226, 600.006, 273.4073, 0.3494797, 79.69725, 1602.748, 690.624, 44.47603, 2736.366, 1291.559, 1418.091, 490.9055, 1866.697, 1.234246, 1934.641, 350.1287, 456.9126
342.7, 1285.379, 1212.031, 918.9089, 765.9105, 395.0004, 568.2925, 313.1816, 0.3331373, 75.26131, 1522.137, 652.1205, 42.10716, 2623.894, 1454.863, 1355.859, 522.6315, 1841.191, 1.172797, 1950.214, 335.2329, 578.862
342.8, 1341.963, 1149.132, 867.0149, 794.9874, 385.8407, 538.2552, 298.5923, 0.3175591, 71.07227, 1445.58, 653.3045, 39.86446, 2705.861, 1389.407, 1305.606, 499.2519, 1760.407, 1.114407, 1909.846, 406.2822, 580.7507
342.9, 1278.922, 1144.118, 833.1825, 760.9569, 463.9809, 509.8055, 386.5865, 0.3027093, 67.11639, 1372.874, 616.8816, 37.74121, 2762.553, 1326.896, 1428.258, 476.9181, 1683.168, 1.058925, 1988.206, 388.9974, 554.1522
343, 1219.871, 1084.743, 786.1298, 728.3831, 433.9635, 582.1439, 421.4479, 0.288554, 63.38069, 1303.824, 582.4893, 35.73105, 2649.004, 1267.197, 1365.579, 455.5833, 1609.318, 1.006205, 1981.352, 372.4479, 528.772
343.1, 1281.787, 1028.45, 741.7343, 780.555, 451.9707, 597.3343, 401.815, 0.2750605, 59.85292, 1238.247, 600.9896, 33.82796, 2540.122, 1234.194, 1305.651, 435.203, 1538.708, 0.9561096, 2024.926, 356.6025, 504.5541
343.2, 1221.574, 975.0782, 699.8459, 747.1423, 556.7206, 1093.261, 383.0968, 0.2621981, 56.52151, 1224.274, 716.7706, 32.02622, 2619.382, 1376.719, 1339.478, 415.7344, 1571.615, 0.9085083, 2058.464, 457.952, 524.8158
343.3, 1205.638, 949.9492, 762.0702, 715.1599, 587.8943, 1341.81, 399.1773, 0.2499372, 53.37553, 1342.653, 826.6328, 30.32045, 2568.048, 1469.704, 1280.695, 397.1367, 1582.445, 0.8632769, 2102.97, 438.4689, 500.7791
343.4, 1333.537, 1085.327, 719.0334, 684.5465, 549.8604, 1407.573, 408.2255, 0.2382496, 50.40465, 1452.944, 797.8931, 28.70553, 2539.117, 1536.83, 1405.707, 379.371, 1589.234, 0.8202974, 2173.488, 419.8148, 657.03
343.5, 1270.892, 1029.004, 678.4271, 710.6863, 622.4693, 1333.175, 389.2086, 0.2271085, 47.59913, 1535.517, 753.4091, 27.17663, 2434.752, 1467.686, 1407.246, 448.847, 1552.847, 0.7794577, 2248.4, 401.9542, 626.9379
343.6, 1211.19, 983.7372, 730.302, 680.2645, 582.1985, 1530.894, 371.0775, 0.2164884, 44.94977, 1517.007, 859.2512, 25.72915, 2624.978, 1468.061, 1345.49, 428.768, 1686.08, 0.7406513, 2230.054, 384.8535, 598.2241
343.7, 1156.332, 932.6857, 689.0593, 651.1448, 544.5331, 1597.819, 530.9258, 0.2063649, 42.44786, 1440.708, 864.9094, 24.35877, 2521.315, 1448.523, 1349.13, 409.5873, 1612.101, 0.7037769, 2125.789, 368.4803, 570.8253
343.8, 1102.011, 884.2836, 724.825, 721.7466, 509.3044, 1513.365, 506.193, 0.1967149, 40.08522, 1368.247, 816.6891, 23.06138, 2619.635, 1413.276, 1388.604, 391.2646, 1541.369, 0.6687384, 2093.408, 352.8037, 544.6815
343.9, 1132.113, 838.3933, 683.8916, 690.8513, 570.182, 1548.724, 536.1323, 0.1875161, 37.85408, 1299.43, 771.1573, 21.8331, 2599.221, 1422.691, 1327.666, 373.7616, 1473.74, 0.6354443, 2126.567, 471.6241, 519.735
344, 1108.728, 794.8845, 645.2698, 681.7075, 533.294, 1466.866, 511.157, 0.1787474, 35.74712, 1234.074, 825.5249, 20.67023, 2521.473, 1555.355, 1378.92, 357.0415, 1409.079, 0.6038077, 2092.142, 451.5594, 495.931
344.1, 1092.849, 916.8925, 658.0156, 704.8066, 498.7924, 1499.321, 487.3451, 0.1703888, 33.75744, 1172.005, 779.5004, 19.5693, 2609.138, 1485.378, 1370.6, 341.0694, 1347.254, 0.5737463, 2036.826, 432.3483, 473.2173
344.2, 1041.511, 869.3099, 696.5234, 674.6365, 466.523, 1531.224, 464.6425, 0.162421, 31.87851, 1271.254, 745.2767, 85.11166, 2537.321, 1471.13, 1310.452, 325.8119, 1390.559, 0.5451815, 2075.174, 413.9545, 675.3055
344.3, 992.5842, 989.9034, 727.7537, 645.7578, 518.3823, 1577.873, 442.9974, 0.1548259, 30.10415, 1261.057, 724.0302, 80.57848, 2526.241, 1404.942, 1252.943, 311.2368, 1477.619, 0.5180389, 2050.246, 396.3433, 644.3764
344.4, 1035.877, 938.5319, 769.3975, 697.6724, 484.8455, 1850.209, 422.3607, 0.1475859, 28.42855, 1326.446, 683.6642, 76.28673, 2582.693, 1396.942, 1248.006, 297.3138, 1431.198, 0.4922476, 1975.759, 379.4813, 614.8639
344.5, 987.2152, 889.8264, 725.947, 696.8766, 453.4783, 1916.444, 434.4819, 0.1406844, 26.84622, 1675.174, 645.5486, 72.22356, 2640.632, 1421.679, 1389.146, 284.0136, 1445.588, 0.4677403, 1886.504, 363.3367, 586.7031
344.6, 1031.471, 854.1282, 684.9502, 751.9373, 424.1405, 1815.15, 429.8471, 0.1341057, 25.35196, 1858.593, 609.5582, 79.76223, 2649.391, 1357.716, 1382.241, 357.3075, 1510.692, 0.4444532, 1851.938, 347.8789, 559.832
344.7, 1064.948, 888.788, 793.0124, 796.7617, 396.7006, 1786.3, 609.199, 0.1278346, 23.94087, 2013.554, 832.1459, 78.87223, 2641.865, 1320.455, 1321.582, 341.3235, 1474.963, 0.4223254, 1826.117, 333.0788, 534.1916
344.8, 1014.92, 842.664, 748.2282, 828.4006, 371.036, 1691.884, 599.2289, 0.1218568, 22.60832, 2075.085, 785.7523, 74.67136, 2741.596, 1449.605, 1404.041, 371.5505, 1410.247, 0.4012994, 2018.863, 318.9083, 509.7255
344.9, 967.2429, 845.3599, 868.1376, 806.408, 360.0709, 1602.459, 864.5516, 0.1161585, 21.34995, 2138.681, 763.4653, 70.69424, 2764.812, 1635.779, 1342.425, 401.7685, 1348.372, 0.3813201, 2142.812, 305.3407, 486.38
345, 971.6882, 801.4896, 868.0226, 826.5866, 336.776, 1751.196, 824.2771, 0.1107267, 20.16161, 2060.442, 779.8909, 66.92894, 2801.946, 1562.183, 1310.874, 396.607, 1430.495, 0.3623355, 2219.76, 292.3503, 464.1037
345.1, 1010.011, 860.7886, 819.0024, 791.2035, 314.9883, 1791.347, 785.8787, 0.1055489, 19.03941, 2105.328, 736.4106, 204.9181, 2837.837, 1562.415, 1391.135, 378.8649, 1385.354, 0.3442961, 2115.976, 279.9126, 442.8477
345.2, 962.5644, 816.1176, 772.7504, 757.335, 294.61, 1806.759, 749.2691, 0.1006132, 17.97968, 1999.439, 695.3544, 194.0038, 2721.193, 1492.12, 1406.124, 382.6331, 1387.448, 0.3271548, 2041.891, 268.0041, 422.5652
345.3, 917.3466, 773.7648, 729.1105, 724.9163, 330.95, 1718.844, 714.3649, 0.09590831, 16.97893, 1898.876, 721.5432, 183.6708, 2630.417, 1495.889, 1344.416, 365.5162, 1326.573, 0.310867, 2088.1, 256.6021, 403.2117
345.4, 874.253, 733.6099, 687.9351, 693.8853, 347.1183, 1716.145, 681.0867, 0.09142343, 16.03389, 1803.371, 681.3159, 173.8882, 2747.817, 1511.706, 1312.807, 349.165, 1268.368, 0.29539, 1990.472, 245.6853, 384.7445
345.5, 833.1837, 695.5389, 723.8542, 664.1826, 337.4396, 1625.437, 649.3588, 0.08714827, 15.14144, 1733.827, 643.3313, 164.6266, 2634.873, 1443.693, 1255.195, 333.5453, 1323.347, 0.2806835, 2019.373, 235.2328, 367.1231
345.6, 794.0438, 659.4437, 682.9756, 635.7513, 326.3467, 1539.524, 619.1088, 0.08307303, 14.29867, 1646.623, 607.4644, 223.8664, 2675.767, 1511.336, 1272.424, 318.6243, 1265.284, 0.2667093, 1924.958, 225.2251, 350.3088
345.7, 756.7424, 625.2216, 644.4056, 672.3725, 411.5739, 1594.093, 590.2681, 0.07918835, 13.50281, 1579.552, 573.5972, 211.9429, 2771.188, 1479.879, 1216.584, 304.3708, 1247.601, 0.2534308, 1846.59, 215.6432, 334.2646
345.8, 721.1934, 592.7754, 769.8893, 763.0015, 448.9336, 1509.836, 734.2997, 0.07548533, 12.75124, 1500.108, 541.6181, 331.397, 2901.942, 1502.623, 1315.717, 335.7003, 1339.588, 0.2408134, 1858.57, 206.4689, 318.9553
345.9, 748.5881, 562.0131, 810.6428, 730.3401, 419.8897, 1430.033, 754.5244, 0.07195547, 12.04151, 1424.659, 762.2391, 322.2732, 2791.065, 1435.019, 1257.977, 320.6829, 1389.993, 0.2288241, 1980.054, 197.6849, 304.3471
346, 713.4222, 550.2866, 783.7573, 699.077, 392.7249, 1354.448, 719.3754, 0.06859068, 11.37128, 1353.005, 799.4114, 305.1084, 2903.848, 1416.557, 1202.771, 306.3373, 1329.006, 0.2174318, 1906.206, 189.2746, 290.408
346.1, 679.9082, 600.7346, 823.0007, 669.152, 466.9382, 1369.952, 685.8638, 0.06538323, 10.73835, 1284.954, 788.9113, 288.8578, 2928.829, 1352.825, 1186.156, 292.6335, 1378.468, 0.2066066, 1929.215, 181.2221, 277.1072
346.2, 647.9686, 569.5592, 815.6553, 720.7863, 436.7296, 1308.363, 706.7358, 0.06232577, 10.14066, 1290.684, 744.9281, 273.4727, 2941.374, 1291.96, 1134.102, 279.5426, 1353.715, 0.1963204, 1839.016, 255.3237, 264.4157
346.3, 617.5294, 540.0017, 836.7386, 689.9321, 408.4753, 1239.209, 709.217, 0.05941128, 9.576227, 1291.422, 703.397, 258.9071, 2895.903, 1282.511, 1084.333, 267.0374, 1294.32, 0.1865463, 1753.033, 284.3266, 252.3054
346.4, 669.3535, 575.5162, 875.5344, 701.778, 412.7756, 1173.71, 706.817, 0.05663308, 9.043215, 1249.258, 664.1814, 245.1173, 2776.873, 1360.976, 1237.34, 255.0916, 1266.652, 0.1772588, 1852.886, 272.2303, 240.7498
346.5, 637.9097, 545.6495, 842.8925, 671.7374, 386.071, 1111.673, 673.8904, 0.05398479, 8.53987, 1239.951, 627.1521, 232.0619, 2773.327, 1299.744, 1240.009, 243.6802, 1369.005, 0.1684338, 1766.255, 285.1652, 229.7234
346.6, 636.9532, 517.3328, 880.8718, 706.0056, 361.0941, 1052.915, 656.893, 0.05146035, 8.064542, 1177.586, 634.0701, 219.7019, 2773.407, 1241.267, 1311.06, 232.7793, 1318.9, 0.160048, 1683.675, 273.0331, 219.202
346.7, 607.0315, 490.4856, 834.3882, 787.4461, 469.3896, 997.2632, 804.7614, 0.04905395, 7.61567, 1118.359, 598.7196, 208.0002, 2910.009, 1282.972, 1253.524, 364.8511, 1302.101, 0.1520798, 1745.433, 365.3231, 209.1626
346.8, 612.4058, 567.7764, 834.8397, 763.4673, 439.0223, 944.5525, 767.2721, 0.04676008, 7.191782, 1062.11, 565.3399, 196.9218, 2858, 1225.249, 1198.514, 348.5297, 1390.159, 0.1445083, 1663.826, 349.7808, 199.5829
346.9, 583.6371, 538.3113, 787.6934, 730.7861, 410.6197, 896.7826, 731.5292, 0.04457348, 6.791488, 1008.691, 574.89, 186.4334, 2852.799, 1170.124, 1181.909, 332.9384, 1351.601, 0.1373138, 1586.034, 334.8998, 190.4419
347, 556.22, 510.3754, 765.4228, 741.7382, 384.0546, 849.3828, 762.5588, 0.04248913, 6.413474, 957.9581, 661.9366, 176.5036, 2805.82, 1274.697, 1130.041, 318.0445, 1321.922, 0.1304774, 1651.616, 320.6519, 181.7197
347.1, 530.0908, 483.8893, 722.1967, 741.3863, 366.1805, 858.5573, 727.0356, 0.04050224, 6.0565, 909.777, 702.3666, 167.1027, 2776.709, 1217.347, 1080.45, 377.0403, 1263.922, 0.1239814, 1653.441, 307.0101, 173.3969
347.2, 540.9343, 463.9824, 681.4117, 709.6503, 342.4903, 813.1779, 758.2281, 0.03860827, 5.719396, 864.0192, 663.2084, 185.437, 2835.636, 1255.469, 1135.3, 360.1735, 1208.466, 0.1178088, 1607.737, 347.3281, 165.4553
347.3, 700.4771, 439.9038, 690.8765, 679.2728, 324.0652, 770.1971, 756.6996, 0.03680287, 5.401054, 820.5627, 626.2333, 190.6859, 2719.083, 1198.984, 1085.478, 344.0613, 1155.444, 0.1119435, 1652.457, 332.5514, 157.8774
347.4, 707.1729, 513.2136, 651.8603, 650.1956, 303.0997, 729.488, 735.1311, 0.03508188, 5.100432, 779.292, 613.7951, 180.5296, 2703.557, 1231.042, 1052.91, 328.6699, 1251.881, 0.1063702, 1654.907, 318.4034, 150.6466
347.5, 673.9525, 486.5802, 744.8297, 698.8871, 373.7994, 690.9307, 756.5311, 0.03344138, 4.816542, 740.097, 669.1747, 170.9143, 2831.204, 1178.87, 1146.736, 313.967, 1196.954, 0.1010744, 1577.532, 304.8573, 143.7469
347.6, 715.3743, 461.3289, 728.5582, 701.9847, 349.6164, 654.4113, 721.2886, 0.03187758, 4.548454, 702.8734, 631.8671, 161.8111, 2714.833, 1125.832, 1137.735, 299.9218, 1211.905, 0.0960423, 1503.776, 291.8875, 137.1633
347.7, 681.7686, 437.388, 687.414, 671.9354, 326.9979, 619.8221, 740.5302, 0.03038692, 4.295287, 667.5219, 596.6393, 153.1928, 2870.857, 1182.634, 1222.184, 286.505, 1269.649, 0.09126069, 1478.106, 279.4694, 130.8812
347.8, 649.7416, 414.6896, 795.87, 643.1723, 305.8427, 900.2468, 706.0331, 0.02896596, 4.056211, 919.3142, 563.3756, 145.0335, 2795.946, 1130.551, 1311.596, 273.6883, 1239.348, 0.08671715, 1499.854, 393.8824, 124.8868
347.9, 619.2191, 393.1691, 750.9244, 648.5439, 286.0561, 852.6639, 746.7208, 0.02761145, 3.830443, 942.7001, 531.9664, 137.3088, 2856.115, 1089.217, 1469.656, 350.1317, 1184.971, 0.08239982, 1429.729, 377.1251, 119.167
348, 590.1304, 372.7654, 810.0875, 620.7821, 267.5497, 807.5961, 747.283, 0.02632028, 3.617241, 937.2894, 502.3083, 129.9955, 2738.72, 1077.987, 1405.161, 334.4688, 1251.169, 0.07829742, 1362.883, 361.0807, 113.7091
348.1, 564.7595, 353.4206, 769.8043, 594.2087, 250.2405, 888.5236, 712.4714, 0.02508949, 3.415905, 1002.423, 474.3037, 155.4582, 2756.203, 1089.447, 1343.496, 319.5064, 1403.799, 0.07439927, 1299.162, 345.719, 108.5012
348.2, 538.2291, 388.445, 777.5237, 568.7728, 259.0474, 841.5604, 679.2814, 0.02391625, 35.3373, 1005.693, 447.8604, 147.1783, 2678.629, 1040.431, 1399.595, 305.2135, 1342.207, 0.07069519, 1238.42, 331.0107, 103.5319
348.3, 519.337, 368.2865, 733.6143, 581.6382, 254.0161, 856.7305, 687.2427, 0.02279787, 33.37043, 991.3218, 422.8914, 139.3393, 2731.111, 1027.682, 1530.203, 291.5599, 1300.02, 0.06717553, 1180.518, 316.9283, 98.79009
348.4, 510.1958, 349.1741, 737.2318, 628.9845, 237.5825, 925.8006, 655.228, 0.02173179, 31.51303, 1073.667, 454.5359, 131.9179, 2767.354, 981.4452, 1466.687, 278.5171, 1309.286, 0.0638311, 1197.44, 303.4449, 94.26549
348.5, 564.563, 331.0535, 732.6343, 602.06, 406.4645, 876.8671, 652.8378, 0.02071557, 29.75902, 1299.628, 489.2794, 124.8917, 2660.229, 1039.615, 1585.045, 266.0578, 1267.208, 0.06065318, 1154.501, 290.5352, 89.94811
348.6, 538.0419, 313.8734, 764.8587, 576.288, 380.1682, 830.52, 686.7153, 0.01974686, 28.10263, 1296.624, 495.5759, 118.2397, 2688.626, 1030.266, 1560.843, 254.1558, 1242.333, 0.05763347, 1100.523, 278.1747, 85.82848
348.7, 512.7667, 297.5847, 721.6645, 612.5319, 355.5732, 786.6225, 654.7252, 0.01882346, 26.53844, 1231.41, 467.9467, 111.9421, 2608.864, 1048.131, 1571.988, 242.7863, 1361.872, 0.0547641, 1049.068, 266.34, 81.89752
348.8, 492.4468, 282.1414, 763.9852, 586.3117, 332.5693, 823.4512, 624.2252, 0.01794323, 25.06131, 1373.769, 441.8578, 105.9799, 2530.536, 1000.975, 1503.002, 231.9253, 1346.574, 0.05203759, 1153.323, 255.0089, 78.14661
348.9, 469.3134, 267.4996, 720.8403, 701.4045, 311.0536, 779.9274, 633.0199, 0.01710417, 23.6664, 1735.777, 417.2234, 153.2645, 2801.685, 1069.735, 1479.516, 221.5502, 1332.295, 0.04944682, 1164.108, 244.1598, 74.56748
349, 579.0115, 253.6176, 844.1562, 671.3799, 386.1176, 738.704, 603.5311, 0.01630434, 22.34913, 2359.289, 474.6418, 145.1014, 2693.367, 1078.999, 1433.306, 211.6393, 1273.839, 0.04698504, 1109.68, 233.7723, 71.15228
349.1, 551.8116, 371.3846, 796.4838, 642.6406, 366.2166, 699.6595, 575.4161, 0.01554191, 36.23694, 2435.785, 448.1796, 137.3731, 2811.835, 1098.353, 1485.764, 202.1717, 1249.548, 0.04464582, 1057.798, 223.8267, 67.8935
349.2, 525.8895, 361.4318, 751.5036, 615.1315, 342.5242, 662.6788, 599.3044, 0.01481514, 34.21999, 2384.301, 491.0459, 130.0563, 2765.664, 1048.937, 1454.201, 193.1277, 1194.723, 0.04242307, 1072.96, 214.3042, 64.78397
349.3, 672.9036, 342.6751, 709.0635, 588.8, 366.4557, 627.6526, 571.3862, 0.01412235, 32.31531, 2289.519, 478.1496, 123.1293, 2870.749, 1001.744, 1390.384, 184.4882, 1142.303, 0.04031097, 1022.795, 344.1509, 61.81685
349.4, 641.293, 324.8918, 745.8378, 563.5956, 342.7478, 594.4778, 544.7686, 0.01346196, 30.51664, 2319.044, 622.5349, 116.5712, 2778.62, 980.4587, 1329.367, 176.2352, 1092.184, 0.03830403, 974.9744, 329.5094, 58.98563
349.5, 679.5283, 308.0314, 764.2554, 539.4702, 320.5736, 563.0565, 519.3909, 0.01283245, 28.81809, 2202.406, 587.8274, 110.3625, 2717.741, 936.3468, 1386.979, 168.3514, 1179.702, 0.03639701, 963.1475, 315.4908, 56.28408
349.6, 647.6065, 292.046, 742.9766, 516.3774, 299.8341, 533.296, 495.1955, 0.01223238, 27.21408, 2216.656, 555.0549, 104.4844, 2883.148, 894.2195, 1495.737, 160.8203, 1153.729, 0.03458493, 950.1381, 302.0686, 53.70626
349.7, 617.1843, 276.8902, 701.0181, 494.2732, 280.4362, 563.0241, 472.1271, 0.01166036, 25.69934, 2105.167, 524.1096, 98.91935, 2804.967, 928.7706, 1578.303, 153.626, 1278.214, 0.03286307, 998.9146, 354.9261, 51.24651
349.8, 588.1912, 262.5208, 810.062, 473.1152, 262.2934, 533.2653, 450.1334, 0.0111151, 24.26892, 2010.779, 494.8896, 93.65073, 2689.675, 886.9842, 1509.04, 146.7536, 1269.818, 0.03122693, 959.4609, 339.8262, 48.89941
349.9, 560.5601, 284.0683, 764.3149, 585.5897, 303.7489, 505.0793, 470.6967, 0.01059533, 22.91811, 1995.951, 467.2986, 88.66273, 2736.507, 862.4553, 1534.033, 140.1887, 1214.103, 0.02967226, 914.6017, 325.3687, 46.65981
350, 534.227, 269.3265, 805.2593, 560.5228, 311.9185, 658.8482, 448.7697, 0.01009987, 21.64249, 1895.563, 441.2458, 83.94041, 2624.029, 823.6524, 1466.712, 133.9174, 1358.572, 0.02819498, 1017.482, 311.5262, 44.52278
350.1, 509.1309, 373.6372, 840.1973, 536.5289, 309.8895, 624.0245, 441.3929, 0.00962758, 20.43787, 1951.287, 416.6456, 79.4696, 2642.123, 786.5953, 1560.873, 206.949, 1298.963, 0.02679125, 1082.606, 332.9483, 42.48363
350.2, 603.4193, 441.3778, 792.7485, 513.562, 386.8723, 591.0415, 439.7167, 0.009177373, 19.3003, 1853.146, 393.4169, 75.23691, 2681.364, 874.8423, 1736.859, 197.6912, 1349.963, 0.02545741, 1135.093, 445.1703, 40.53787
350.3, 603.3432, 431.2655, 924.1888, 491.5783, 361.8435, 635.0591, 419.2328, 0.008748219, 18.22604, 1932.084, 371.4832, 71.22966, 2571.152, 835.4821, 1660.637, 188.8476, 1313.997, 0.02418998, 1082.022, 426.231, 380.2297
