 , C000, C001, C002, C004, C005, C006, C008, C012, C013, C014, C015, C020, C024, C027, C037, C041, C045, C047, C055, C064, C111
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
253.9, 1183.495, 834.3454, 157.6305, 202.1729, 189.3104, 411.8346, 1036.377, 621.648, 908.6877, 337.7375, 101.6515, 1.721136, 4.893476, 416.5827, 810.1371, 426.0501, 326.9768, 0.9267667, 1695.141, 747.1696, 489.1291
254, 1113.631, 795.0653, 146.1756, 191.4806, 177.0878, 390.6433, 950.7218, 591.0229, 850.5314, 318.4481, 95.36955, 1.627028, 4.644549, 397.7918, 946.7361, 404.2562, 310.1329, 0.8737973, 1682.819, 726.1425, 462.0766
254.1, 1098.89, 789.5581, 135.5531, 181.3539, 165.6543, 370.5425, 872.1456, 561.9066, 810.7194, 300.2603, 89.4758, 1.538066, 4.408285, 452.2103, 943.4813, 572.3574, 373.877, 0.8238553, 1596.039, 709.3842, 590.2697
254.2, 1082.133, 771.6806, 125.7026, 212.5461, 154.959, 351.476, 800.0637, 591.425, 758.8331, 283.1113, 83.94627, 1.453969, 4.18404, 431.8123, 957.0289, 543.0793, 354.617, 0.7767678, 1700.056, 726.7516, 685.5358
254.3, 1018.253, 735.3507, 116.5679, 331.191, 144.9542, 333.3905, 733.9392, 562.2888, 739.2689, 378.595, 78.75847, 1.374469, 3.971202, 412.3344, 899.0015, 515.2989, 336.3492, 0.7323716, 1718.3, 764.5187, 647.6206
254.4, 958.144, 700.7312, 108.0969, 449.0089, 239.4126, 316.2357, 673.2798, 600.4691, 864.0851, 356.972, 73.89127, 1.299316, 3.769191, 430.1142, 934.8347, 550.7777, 456.7151, 0.6905129, 1629.69, 759.9421, 611.8024
254.5, 901.5832, 744.8607, 100.2416, 563.9501, 223.9552, 299.9636, 617.634, 570.8874, 808.7834, 359.0029, 69.32485, 1.228273, 3.577456, 635.8116, 962.331, 522.6035, 714.326, 0.6510466, 1633.217, 717.3563, 577.9652
254.6, 848.3613, 709.7935, 92.95712, 585.9788, 285.9561, 284.5287, 566.5872, 542.763, 757.021, 338.4989, 65.04063, 1.161114, 3.395474, 607.1318, 903.9821, 504.1808, 982.2167, 0.6138359, 1662.429, 746.1007, 693.3681
254.7, 798.2811, 680.9809, 86.20199, 554.9883, 267.4936, 269.8881, 519.7593, 516.0242, 1175.552, 319.166, 61.02118, 1.097627, 3.222749, 579.7457, 849.1711, 505.4753, 931.6185, 0.5787521, 1576.701, 725.7358, 655.0197
254.8, 817.3132, 648.9211, 79.93774, 589.9913, 250.2231, 402.8029, 476.8017, 490.6026, 1207.018, 384.5472, 57.25013, 1.037611, 24.91428, 553.595, 797.6834, 514.8796, 1021.185, 0.5456735, 1613.372, 751.7425, 618.7923
254.9, 852.4858, 697.6166, 74.12872, 748.0413, 234.0677, 382.0764, 437.3945, 466.4334, 1129.768, 376.8022, 53.71212, 0.9808773, 23.64691, 528.6238, 971.4407, 488.5417, 1008.128, 0.5144855, 1742.716, 785.099, 584.5685
255, 816.3087, 732.3148, 68.74184, 771.6696, 218.9554, 494.6616, 401.2443, 443.4549, 1057.463, 355.2816, 50.39276, 0.9272453, 22.44401, 504.779, 1083.01, 547.9456, 978.4786, 0.48508, 1742.954, 741.1034, 755.6729
255.1, 768.1207, 697.8382, 63.74641, 795.1427, 204.8188, 469.2084, 368.0819, 421.6084, 1141.411, 334.9902, 47.27853, 0.8765457, 21.30231, 482.0098, 1017.344, 519.9163, 985.8058, 0.4573553, 1719.518, 699.5732, 713.8785
255.2, 722.7773, 664.9847, 59.11401, 787.6166, 191.5948, 445.065, 337.6603, 400.8382, 1068.361, 315.8577, 44.35676, 0.8286183, 114.7137, 460.2676, 955.6591, 493.3208, 1232.821, 0.4312151, 1778.538, 660.3703, 705.135
255.3, 680.1107, 754.0082, 54.81823, 809.7967, 179.2247, 471.6816, 309.753, 381.0912, 999.9853, 297.8179, 41.61555, 0.7833114, 108.8783, 439.5062, 897.7147, 468.0857, 1461.598, 0.4065689, 1686.822, 747.342, 666.1359
255.4, 709.8094, 718.5104, 50.83463, 766.9694, 167.6532, 447.4109, 284.1522, 362.317, 975.9476, 319.6518, 39.04375, 0.7404819, 146.465, 419.6812, 843.2837, 444.1415, 1482.79, 0.3833315, 1647.662, 705.4622, 629.2936
255.5, 667.9082, 684.6837, 47.14051, 726.407, 156.8289, 424.3891, 532.0369, 344.4677, 973.7468, 319.0691, 36.63088, 0.6999941, 159.7995, 400.7505, 792.153, 421.4221, 1463.854, 0.3614222, 1708.093, 665.9293, 594.4891
255.6, 723.189, 687.7117, 54.81571, 687.9898, 146.7034, 437.2172, 1455.025, 327.4977, 911.4268, 300.8459, 34.36712, 0.6617201, 200.0701, 382.6737, 744.1224, 399.8649, 1415.862, 0.340765, 1635.281, 628.6118, 604.1342
255.7, 750.8058, 741.5133, 50.83229, 651.6044, 137.2316, 414.7199, 2063.569, 470.3673, 853.0952, 283.6635, 32.24326, 0.6255388, 285.7497, 365.4124, 699.0042, 379.4104, 1534.911, 0.3212886, 1598.238, 593.3854, 594.5779
255.8, 756.241, 706.6037, 47.13834, 617.1433, 128.3714, 462.769, 2359.639, 447.1949, 798.4968, 267.4624, 30.25066, 0.5913358, 271.2139, 348.9296, 656.6215, 360.0023, 1455.841, 0.3029253, 1515.819, 560.1331, 593.023
255.9, 711.5989, 673.3376, 43.71283, 709.3641, 120.0832, 438.9569, 2184.464, 425.1642, 799.6431, 270.2263, 28.3812, 0.559003, 308.2191, 333.1903, 616.8087, 341.5869, 1473.936, 0.2856116, 1566.834, 528.7442, 560.2244
256, 669.592, 641.6376, 40.53625, 671.8483, 112.3302, 416.3701, 2003.92, 404.2188, 748.4656, 254.7927, 26.62726, 0.528438, 325.5116, 318.161, 677.3469, 324.1135, 1513.564, 0.2692874, 1632.475, 499.1143, 529.2399
256.1, 630.0649, 635.9094, 37.5905, 636.3165, 105.0777, 394.9455, 2043.546, 384.3052, 700.5636, 240.2405, 24.98172, 0.4995443, 623.5576, 303.8096, 774.9503, 307.534, 1435.594, 0.2538963, 1562.399, 540.4739, 499.969
256.2, 592.8712, 605.9715, 34.85883, 602.6639, 98.29347, 374.6234, 1874.649, 365.3727, 776.9987, 226.5195, 23.43787, 0.4722304, 591.8378, 290.1056, 813.1819, 291.8026, 1385.594, 0.2393848, 1576.451, 784.2867, 472.317
256.3, 557.873, 577.443, 32.32566, 570.7911, 105.1401, 355.3469, 1719.711, 347.3728, 727.2706, 213.5821, 21.98943, 0.44641, 561.7316, 277.0197, 780.2191, 276.8758, 1314.216, 0.2257028, 1595.383, 1101.259, 446.1944
256.4, 524.9409, 566.616, 29.97657, 540.6039, 133.7003, 337.0623, 1577.579, 381.3297, 680.725, 201.3837, 20.63051, 0.4220013, 552.4681, 264.5241, 779.2322, 262.7127, 1340.943, 0.2128027, 1513.112, 1083.989, 555.6378
256.5, 493.9528, 662.6397, 27.7982, 512.0132, 125.0681, 319.7185, 1573.866, 376.3583, 661.3897, 466.7401, 19.35556, 0.3989273, 524.3646, 252.5921, 839.7334, 424.0766, 1271.865, 161.3809, 1624.214, 1062.329, 524.9069
256.6, 464.794, 726.3895, 25.77812, 484.9346, 172.8325, 422.8871, 1562.666, 357.8173, 619.0605, 550.5854, 18.1594, 0.3771149, 521.7551, 241.1984, 788.8179, 486.1587, 1315.282, 152.1572, 1604.356, 1059.684, 495.8756
256.7, 437.3565, 692.1918, 59.49282, 645.4227, 161.6737, 401.1271, 1433.513, 393.4232, 684.3231, 519.1394, 17.03717, 0.3564952, 495.2139, 230.3186, 740.9896, 461.29, 1344.713, 143.4606, 1671.746, 1000.301, 468.45
256.8, 411.5386, 673.6508, 55.16952, 625.7184, 151.2354, 380.4868, 1315.035, 414.1109, 683.6056, 489.4894, 15.98429, 0.3370029, 470.0228, 219.9295, 696.0613, 437.6934, 1576.062, 135.2611, 1611.791, 944.2455, 442.5413
256.9, 387.2448, 641.9361, 51.16039, 634.2648, 141.4711, 467.0394, 1206.349, 393.71, 639.8546, 461.5329, 14.99647, 0.3185764, 446.1132, 210.0091, 653.8571, 415.3039, 1533.847, 299.3929, 1593.987, 891.3316, 418.0655
257, 364.3852, 692.0994, 47.44259, 600.7208, 222.9083, 443.0076, 1106.645, 455.2918, 598.9037, 585.0445, 14.06971, 0.3011574, 423.4199, 200.5361, 614.2118, 421.3804, 1690.726, 282.2811, 1687.958, 841.3829, 394.9434
257.1, 342.8749, 742.0773, 43.99497, 568.9507, 249.2355, 503.4967, 1015.182, 432.8622, 560.5737, 718.4288, 13.20021, 0.2846908, 470.2961, 191.4905, 678.2311, 399.8253, 1603.629, 418.9281, 1732.003, 919.7305, 503.0835
257.2, 322.6345, 933.577, 40.79789, 538.8609, 317.5466, 503.2067, 931.2783, 411.5376, 601.6141, 903.8469, 12.38445, 0.2691246, 446.3726, 182.8529, 705.6748, 430.2985, 1795.938, 394.9843, 1715.002, 946.053, 475.2592
257.3, 303.5888, 965.264, 37.83313, 510.3624, 447.0439, 477.3139, 854.3091, 391.2635, 579.2337, 852.2249, 11.6191, 0.2544096, 733.0068, 174.6049, 684.1512, 439.9309, 1781.423, 460.1061, 1739.203, 923.6984, 463.9021
257.4, 285.6675, 978.1683, 35.08382, 483.3711, 418.181, 510.2434, 783.7013, 371.9881, 542.1626, 803.5511, 10.90105, 0.240499, 695.7195, 166.7289, 642.6692, 417.4269, 1736.084, 433.8087, 1649.515, 871.9359, 438.2448
257.5, 268.8041, 932.1172, 32.5343, 457.8073, 391.1816, 483.9885, 718.9292, 353.6624, 507.464, 824.139, 10.22738, 0.2273491, 886.1971, 159.2082, 748.9799, 396.074, 1646.651, 409.0143, 1610.841, 933.3741, 414.0067
257.6, 319.0042, 888.2342, 30.17006, 433.5954, 365.9253, 518.8179, 659.5104, 336.2394, 507.1832, 899.116, 9.595332, 0.2149182, 853.4741, 152.0268, 763.8206, 375.8135, 1561.825, 385.6371, 1659.035, 881.0694, 391.109
257.7, 347.0863, 846.4171, 27.97762, 410.6641, 342.2997, 492.1218, 605.0026, 319.6748, 474.7234, 871.3526, 9.002349, 0.203167, 810.0587, 145.1693, 717.508, 356.5893, 1584.363, 363.596, 1573.482, 831.6957, 479.2631
257.8, 326.5973, 806.5687, 25.9445, 388.9455, 320.1995, 539.2869, 554.9997, 303.9263, 509.1066, 821.5864, 8.446012, 0.1920583, 844.6121, 138.6211, 674.0034, 338.3485, 1527.226, 342.8146, 1492.34, 785.0889, 452.7563
257.9, 307.3177, 768.5964, 24.05913, 368.3755, 299.5261, 511.5376, 509.1295, 288.9536, 524.418, 774.6626, 7.924056, 0.181557, 873.7483, 132.3682, 932.7427, 321.0408, 1483.484, 323.221, 1415.383, 794.5033, 427.7155
258, 379.0952, 735.6296, 167.7529, 348.8934, 280.1875, 600.2605, 467.0505, 274.7184, 490.8551, 751.2145, 7.434356, 0.1716299, 868.7229, 126.3975, 876.1878, 304.6184, 1407.064, 304.7473, 1511.857, 893.4672, 404.0597
258.1, 356.7166, 700.997, 169.4855, 330.4416, 262.0975, 569.3737, 428.4492, 261.1846, 533.076, 708.3099, 6.97492, 0.1622456, 824.5318, 120.696, 823.062, 289.0361, 1441.295, 287.3295, 1433.893, 843.3987, 381.7122
258.2, 335.6591, 667.9948, 157.1691, 312.9657, 245.1754, 540.0762, 393.0383, 248.3176, 536.6311, 667.8557, 6.543876, 0.1533744, 816.3652, 115.2517, 773.1574, 274.2509, 1446.395, 270.9071, 1503.87, 796.1361, 360.6007
258.3, 409.4505, 702.259, 145.7477, 296.414, 229.3459, 512.2863, 411.7574, 236.0844, 502.2866, 629.7119, 6.139471, 0.1449883, 845.9158, 110.0531, 726.2786, 287.6069, 1444.599, 255.4234, 1426.318, 751.522, 340.6568
258.4, 385.28, 669.1974, 135.1563, 312.1661, 214.5385, 485.9262, 377.7261, 224.4538, 512.5025, 593.7467, 5.760057, 0.1370606, 802.8848, 105.0889, 682.2422, 272.8948, 1384.894, 240.8247, 1443.813, 709.408, 321.816
258.5, 362.5363, 742.9274, 125.3346, 368.8151, 224.1427, 460.9225, 548.251, 213.3963, 883.5355, 718.1616, 5.40409, 0.1295665, 762.0428, 100.3486, 640.8759, 345.3511, 1359.432, 227.0603, 1401.902, 738.3646, 304.0172
258.6, 374.1371, 730.5934, 116.2266, 349.3098, 209.6711, 437.2055, 720.0174, 202.8834, 930.1292, 788.35, 5.070122, 0.1224821, 723.2784, 95.82214, 602.0178, 327.6852, 1289.402, 368.3982, 1484.864, 760.9823, 287.2028
258.7, 352.0512, 696.1979, 107.7805, 419.2667, 310.5355, 414.7088, 660.5087, 192.8885, 923.7361, 743.3244, 4.756793, 0.1157851, 686.486, 91.49986, 565.5157, 310.923, 1290.776, 347.3423, 1408.292, 718.3381, 271.3184
258.8, 331.2691, 663.4216, 99.94819, 440.7683, 290.4861, 434.5068, 605.9183, 183.386, 879.2401, 755.7347, 4.462828, 0.1094542, 737.3778, 87.37254, 531.2269, 340.0948, 1237.447, 327.49, 1335.669, 703.4656, 256.3124
258.9, 311.7137, 710.0225, 92.68502, 471.3562, 271.7311, 590.7064, 555.8397, 174.3516, 880.9155, 712.5719, 4.187029, 146.9649, 699.8681, 83.4314, 499.0171, 322.6977, 1318.722, 308.7722, 1266.791, 733.4024, 242.1365
259, 293.3128, 676.5954, 93.53317, 494.7361, 254.1871, 737.2957, 509.9001, 265.7903, 1005.99, 671.8743, 3.928274, 178.5291, 667.0815, 79.66804, 468.7602, 306.1906, 1340.515, 359.0617, 1306.927, 749.9935, 454.9687
259.1, 275.998, 644.742, 130.7931, 468.5712, 237.7757, 699.3577, 467.7574, 252.6963, 941.6066, 633.501, 3.68551, 251.4431, 633.1478, 76.07442, 440.338, 290.5279, 1318.725, 338.5396, 1382.933, 781.1374, 429.8056
259.2, 305.8224, 634.9469, 121.2884, 443.7901, 222.424, 663.3718, 429.0977, 240.2474, 881.3435, 597.3195, 3.457749, 237.6947, 907.9246, 72.64291, 413.639, 275.6664, 1250.792, 319.1903, 1311.618, 737.3638, 406.0342
259.3, 287.7693, 605.0543, 112.4745, 420.3196, 209.1651, 629.2375, 393.6332, 228.4118, 878.5297, 563.2043, 3.244063, 224.6982, 861.7394, 69.36619, 388.5588, 261.5651, 1221.09, 300.947, 1243.98, 696.0432, 383.5775
259.4, 270.7818, 576.569, 104.301, 398.0903, 195.6605, 596.8597, 361.0998, 217.1593, 822.3035, 531.0377, 3.043583, 212.4122, 1019.255, 66.23727, 364.9994, 248.1851, 1158.186, 283.7463, 1292.533, 657.0381, 362.3628
259.5, 254.7971, 549.4248, 96.72155, 400.696, 183.0279, 566.1479, 331.2553, 277.781, 769.6758, 500.7081, 2.855492, 200.798, 967.4067, 63.24948, 342.8684, 235.4896, 1098.523, 267.5288, 1266.194, 620.2188, 342.3215
259.6, 239.756, 566.681, 141.5453, 379.5046, 221.7112, 537.0164, 303.8773, 264.0963, 799.4601, 472.1108, 2.679025, 189.8188, 950.5473, 60.39647, 322.0793, 223.4435, 1128.153, 252.2381, 1200.899, 585.4627, 323.3886
259.7, 285.7411, 552.9521, 131.2593, 359.4339, 261.9352, 509.3838, 278.7622, 251.0858, 748.2944, 445.1469, 2.513464, 179.44, 902.1938, 57.67215, 302.5508, 212.0136, 1070.037, 237.8215, 1138.971, 552.6544, 305.5028
259.8, 268.8733, 574.9493, 121.7208, 340.4247, 245.0236, 483.1731, 255.7228, 238.7162, 700.4034, 419.7229, 2.358134, 169.6286, 856.3001, 55.07071, 284.2062, 201.1684, 1014.915, 224.2288, 1204.554, 521.6845, 288.6062
259.9, 253.0013, 547.8813, 112.8754, 394.871, 271.3426, 458.3111, 234.5876, 226.956, 703.2574, 395.7509, 2.212404, 160.3538, 812.741, 52.58662, 266.974, 224.66, 1033.445, 211.4129, 1191.348, 492.4502, 272.6442
260, 238.0662, 593.7758, 104.6728, 373.9876, 253.8237, 434.7284, 215.1991, 215.7752, 806.5455, 542.4573, 2.075679, 178.2302, 802.1551, 50.21458, 250.7866, 213.1678, 1019.502, 392.3325, 1345.032, 677.9867, 257.5649
260.1, 224.0128, 715.9895, 97.06634, 354.2087, 282.2957, 412.3592, 197.4131, 233.6305, 754.9264, 596.4587, 67.86098, 168.485, 761.3502, 47.94953, 235.5807, 297.5542, 1214.735, 462.2059, 1367.381, 639.9935, 243.3197
260.2, 210.7889, 688.1887, 90.01259, 335.4759, 310.9267, 391.141, 181.0971, 222.1209, 706.6108, 769.3533, 255.8897, 233.0678, 722.621, 45.78666, 221.2967, 282.3333, 1152.159, 777.4239, 1399.245, 604.1293, 229.8623
260.3, 214.8627, 771.7019, 83.47144, 317.7337, 404.4442, 371.0145, 166.1296, 237.1441, 661.3875, 1068.873, 362.1583, 220.3242, 687.7173, 43.72135, 207.8789, 267.891, 1177.671, 793.3292, 1327.089, 570.275, 301.2878
260.4, 236.0966, 735.371, 77.40562, 300.9299, 378.3317, 351.9237, 152.3992, 292.0801, 619.0585, 1007.826, 339.7772, 208.2774, 684.4957, 41.7492, 195.2746, 254.1874, 1139.569, 747.9864, 1363.428, 538.3177, 284.6243
260.5, 222.1594, 736.9896, 71.78061, 285.0147, 446.6684, 333.8153, 139.8035, 277.6909, 579.4386, 950.2654, 318.7793, 196.8893, 710.5856, 39.866, 183.4345, 241.1848, 1176.316, 705.2352, 1328.589, 508.1513, 268.8825
260.6, 209.045, 702.2929, 138.9191, 269.9413, 417.8297, 316.6386, 128.2489, 264.0107, 542.3544, 895.9922, 321.662, 186.1239, 752.371, 38.06775, 172.3124, 228.8474, 1115.719, 664.9274, 1260.076, 479.6753, 254.0113
260.7, 235.8756, 669.2297, 221.6457, 255.665, 410.1052, 300.3457, 117.6493, 251.0044, 507.6435, 844.8188, 419.4309, 175.9471, 714.0986, 36.35062, 161.8646, 217.1411, 1058.244, 626.9235, 1326.25, 452.7951, 239.9626
260.8, 233.8633, 637.7231, 205.5388, 242.1438, 383.6272, 284.8912, 107.9257, 301.8493, 475.1542, 796.5681, 393.5104, 166.3267, 677.7731, 34.71094, 152.0502, 206.0335, 1003.729, 591.0916, 1257.858, 427.4213, 226.6909
260.9, 220.058, 613.7186, 190.6024, 229.3376, 358.8587, 270.232, 99.00573, 286.9789, 444.7442, 751.0731, 378.0689, 157.2324, 756.287, 33.14523, 142.831, 195.4942, 1041.413, 557.3077, 1192.992, 403.4693, 214.1532
261, 217.1829, 685.9244, 176.7515, 217.2088, 436.8182, 256.327, 90.82301, 272.8411, 416.2804, 708.1766, 498.8853, 148.6353, 717.8154, 31.65013, 134.1707, 185.494, 987.7651, 525.4548, 1160.463, 380.8596, 202.309
261.1, 274.3641, 653.6318, 163.9071, 205.7213, 427.5031, 243.1375, 83.31657, 326.1736, 389.6383, 667.73, 750.4601, 140.5083, 681.3008, 30.22248, 126.0356, 176.0053, 936.8811, 495.4224, 1206.924, 359.5168, 220.4364
261.2, 258.1679, 622.8596, 151.9961, 194.8414, 441.3922, 230.6267, 76.43054, 372.5544, 426.4066, 629.5934, 951.3541, 132.8256, 646.6437, 28.85923, 118.3937, 167.002, 1059.979, 539.5911, 1217.395, 339.3701, 208.2447
261.3, 242.9279, 593.536, 140.9506, 184.5369, 465.1414, 218.7597, 70.11363, 354.2007, 416.6591, 593.635, 892.5613, 125.563, 652.089, 27.55746, 111.2151, 158.4593, 1005.375, 508.7508, 1169.477, 320.3524, 196.7272
261.4, 228.5874, 634.1418, 130.7078, 174.7774, 435.11, 207.5032, 64.31881, 336.7513, 389.9928, 559.7303, 837.4018, 118.6975, 632.7167, 26.31442, 104.4718, 226.9892, 953.584, 479.6731, 1192.775, 302.4004, 305.8716
261.5, 215.0936, 604.2871, 121.2094, 165.534, 407.0176, 196.826, 59.00293, 320.1614, 433.7229, 527.762, 857.5818, 112.2074, 658.8951, 25.12745, 98.13741, 215.3779, 904.4609, 452.2573, 1245.82, 285.4543, 288.9546
261.6, 202.3963, 575.838, 112.4012, 156.7795, 380.7389, 186.6982, 54.12639, 304.3889, 405.9645, 497.6196, 804.584, 106.0722, 625.3777, 23.99402, 92.18706, 343.7698, 857.8682, 426.4085, 1202.547, 269.458, 323.6826
261.7, 241.6633, 548.7281, 104.2331, 148.488, 356.1569, 177.0915, 49.6529, 289.3934, 379.9827, 469.1987, 754.8615, 100.2724, 593.5654, 22.91171, 86.59749, 326.1848, 919.0638, 402.0371, 1140.534, 467.9402, 338.3877
261.8, 227.3975, 637.6048, 96.65852, 140.635, 333.162, 167.9791, 45.54914, 275.1366, 355.6637, 442.401, 756.3092, 94.78977, 563.3713, 21.87823, 81.34683, 309.4993, 871.7189, 379.0587, 1151.853, 729.2682, 319.6724
261.9, 314.5793, 607.587, 89.63441, 133.1973, 311.6517, 159.3357, 41.78455, 261.5822, 332.9011, 454.253, 709.5699, 144.8737, 605.2487, 20.89136, 428.3728, 402.4343, 826.813, 411.6014, 1251.934, 688.4013, 301.9922
262, 296.0092, 611.9979, 83.12074, 126.1529, 291.5302, 151.1369, 38.3311, 248.6955, 311.5953, 428.3089, 665.7192, 136.9523, 574.4603, 19.94901, 402.3994, 381.8484, 951.3915, 388.0763, 1187.374, 649.8245, 362.2563
262.1, 286.0211, 651.1031, 77.08041, 119.4811, 272.7079, 143.3601, 46.92722, 236.4437, 291.6531, 452.8937, 624.5783, 129.4641, 547.5496, 19.04916, 378.0007, 362.3155, 902.3813, 365.8958, 1181.905, 660.2597, 389.9198
262.2, 269.1368, 716.8547, 71.47903, 113.1622, 255.1008, 135.9834, 43.04874, 298.982, 325.3455, 427.0273, 708.6109, 122.3853, 598.5329, 18.1899, 355.0815, 343.7818, 855.8958, 489.9046, 1120.957, 859.7974, 368.3543
262.3, 253.2492, 698.1575, 66.28469, 107.1774, 238.6304, 128.9863, 88.53401, 284.2528, 382.9213, 501.5696, 664.8194, 115.6936, 607.7896, 17.36941, 333.5518, 326.1962, 811.8049, 461.9041, 1186.679, 966.3905, 347.9816
262.4, 238.2995, 694.1115, 61.46783, 101.5092, 223.2235, 122.3492, 81.21677, 308.1322, 468.1347, 472.9231, 623.7341, 109.3677, 576.8719, 16.58592, 313.3276, 309.5101, 769.9854, 435.5039, 1125.484, 912.2356, 328.7357
262.5, 224.2323, 661.4335, 57.001, 96.14073, 208.8113, 116.0536, 74.50428, 292.9523, 476.5197, 490.7332, 615.762, 103.3878, 547.527, 15.83777, 294.3297, 293.6776, 730.3202, 410.6127, 1067.445, 861.1154, 310.5542
262.6, 285.1837, 630.2939, 52.85878, 91.05618, 195.3296, 110.082, 131.3734, 278.5202, 446.0222, 462.7057, 577.7085, 97.73477, 519.6748, 15.12337, 276.4836, 278.655, 692.6983, 387.1441, 1012.399, 812.86, 293.3782
262.7, 343.9428, 600.6204, 49.01756, 86.24054, 182.7184, 104.4177, 120.5156, 367.2729, 417.4767, 436.2788, 542.0067, 92.39087, 493.2394, 14.4412, 259.7196, 264.4008, 657.0145, 365.0168, 1044.231, 767.3087, 277.1523
262.8, 323.6393, 572.3438, 45.45549, 81.67957, 170.9213, 99.04478, 110.5551, 349.1794, 415.9467, 411.3613, 508.5111, 87.33916, 489.522, 13.78979, 243.9721, 273.3952, 623.1688, 344.1543, 990.3819, 724.3099, 261.8237
262.9, 304.5343, 545.3985, 42.15227, 77.35983, 159.886, 93.94837, 125.2402, 331.9773, 501.0762, 387.8669, 496.7334, 82.56366, 464.6205, 207.567, 229.1793, 346.3498, 591.0667, 324.4841, 1084.97, 683.7208, 247.3429
263, 286.5572, 519.7217, 39.08909, 73.26853, 298.8619, 89.1142, 114.8892, 315.6227, 469.0071, 365.7144, 466.0357, 78.04928, 519.8235, 198.2042, 215.2835, 328.6328, 560.6183, 305.9382, 1029.02, 645.4062, 233.663
263.1, 304.0932, 495.2538, 36.24852, 69.39362, 279.5662, 84.52876, 148.8345, 300.0738, 438.9905, 344.8271, 455.1498, 73.78173, 559.5681, 189.2638, 388.5855, 360.2123, 531.7385, 288.4523, 975.9554, 609.2388, 220.7397
263.2, 357.5795, 513.6194, 33.61436, 65.72363, 261.5163, 80.17928, 136.5334, 285.2908, 410.895, 420.2791, 458.86, 69.74752, 531.1034, 180.7266, 365.0244, 373.3627, 504.3464, 271.9658, 1003.617, 575.098, 208.5312
263.3, 336.471, 489.4388, 31.17163, 62.24773, 244.6318, 76.0536, 125.2491, 271.2362, 384.5976, 396.2755, 430.5028, 139.8312, 504.0867, 172.5745, 342.8919, 360.1958, 478.3654, 256.4215, 1025.308, 542.8705, 196.9979
263.4, 316.6086, 498.1032, 28.90641, 58.95566, 228.8374, 72.14021, 114.8974, 257.8739, 398.9257, 507.5938, 481.916, 180.3256, 478.4443, 164.7901, 360.3444, 491.7422, 453.7227, 355.1047, 1057.728, 630.0512, 186.1024
263.5, 297.9187, 566.2603, 26.8058, 55.8377, 214.0627, 68.42818, 105.4012, 245.1699, 408.0678, 736.7745, 452.134, 400.8306, 454.1063, 157.3569, 861.2891, 466.5879, 430.3495, 648.3716, 1201.09, 639.768, 244.5743
263.6, 280.3321, 539.6013, 24.85784, 52.88464, 270.2718, 64.90717, 96.68992, 233.0918, 480.9563, 790.4988, 450.7635, 378.9141, 431.0063, 150.2589, 1031.717, 555.3535, 502.0014, 858.5375, 1139.152, 623.8298, 231.0475
263.7, 263.7836, 601.0247, 23.05144, 50.08775, 252.822, 61.56732, 88.69859, 221.6087, 508.3709, 760.2111, 568.812, 462.9844, 409.0815, 183.4295, 1094.387, 567.5925, 476.1412, 809.4678, 1080.408, 654.9534, 218.2689
263.8, 248.212, 572.7291, 21.3763, 47.43878, 236.4988, 58.39933, 94.86618, 210.6913, 576.2381, 941.2216, 724.9224, 840.206, 388.2719, 373.8853, 1443.173, 538.5582, 451.6131, 911.7179, 1223.494, 798.2902, 206.197
263.9, 233.5597, 545.7657, 19.8229, 44.92991, 221.2295, 55.39436, 87.02559, 200.3117, 640.1286, 1114.231, 680.1229, 1092.098, 368.5209, 374.2599, 1444.239, 546.5281, 428.3486, 1077.221, 1160.4, 753.5554, 221.2282
264, 219.7723, 551.5791, 18.38238, 42.55372, 279.1546, 52.544, 79.83302, 190.4435, 599.1602, 1050.593, 638.0919, 1368.556, 623.0115, 533.5437, 1374.116, 518.5713, 520.6211, 1225.468, 1100.561, 754.6797, 240.3893
264.1, 206.7988, 525.6114, 17.04655, 40.3032, 261.1313, 49.84032, 73.23489, 181.0614, 560.8137, 1001.941, 622.6935, 1439.538, 910.4094, 622.123, 1410.766, 492.0446, 493.8017, 1155.426, 1115.578, 831.8244, 227.094
264.2, 194.5911, 500.8662, 15.80779, 38.17171, 244.2716, 47.27575, 111.8712, 172.1416, 524.9214, 1004.822, 600.0696, 1417.385, 918.5448, 594.0607, 1733.501, 466.8748, 468.3638, 1234.734, 1154.225, 785.2104, 214.534
264.3, 183.1041, 477.2859, 14.65905, 36.15294, 228.5005, 44.84314, 207.6865, 163.6611, 491.3263, 1009.554, 562.9859, 1339.886, 918.5585, 567.2642, 1676.773, 442.9925, 444.2364, 1164.162, 1094.704, 741.2085, 202.6687
264.4, 172.2952, 454.8159, 13.59378, 113.4912, 213.7476, 42.53571, 276.1688, 155.5985, 459.8813, 1031.571, 579.4053, 1266.624, 871.8323, 541.6765, 1660.968, 420.3319, 421.3519, 1097.625, 1077.858, 699.6724, 191.4596
264.5, 188.0106, 433.4036, 12.60593, 107.4891, 199.9472, 40.347, 279.3762, 147.933, 430.4487, 972.654, 543.5986, 1197.368, 941.2478, 517.2429, 1677.394, 398.8304, 399.6463, 1064.298, 1022.274, 660.4639, 180.8705
