 , C000, C002, C003, C004, C005, C010, C015, C017, C018, C019, C021, C022, C024, C027, C030, C060, C075
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
131, 516.5729, 33.40336, 601.4965, 0.8729088, 105.6406, 381.8649, 469.4121, 797.6, 1224.292, 987.1669, 1684.911, 754.9695, 748.329, 476.3421, 403.6544, 680.0486, 1032.032
131.1, 483.5098, 31.84827, 558.3713, 0.8274131, 99.1106, 360.4626, 443.7915, 754.2459, 1203.026, 940.184, 1588.239, 718.9996, 698.8136, 487.6579, 382.3071, 642.3746, 979.138
131.2, 513.4682, 30.36557, 518.338, 0.7842886, 92.98428, 340.2597, 419.5693, 713.2483, 1156.618, 895.4373, 1497.113, 684.7433, 781.3635, 460.8067, 362.0887, 606.7878, 928.9548
131.3, 523.1667, 28.9519, 481.175, 0.7434118, 87.23663, 321.1892, 396.6692, 674.4791, 1106.374, 940.7942, 1429.547, 744.5092, 936.8014, 435.4341, 342.9396, 743.0261, 881.3437
131.4, 489.6816, 27.60405, 536.2433, 0.7046655, 81.84427, 303.1875, 375.0189, 747.1078, 1118.379, 896.0184, 1463.807, 878.2742, 874.8152, 411.4585, 324.8032, 905.8602, 928.4275
131.5, 458.3397, 26.31894, 497.7966, 0.6679386, 76.78522, 286.1948, 354.5503, 722.7911, 1192.222, 853.3736, 1379.821, 836.4295, 816.9305, 388.803, 307.626, 855.6765, 880.8434
131.6, 429.0039, 25.09366, 462.1064, 0.6331259, 72.03889, 270.1544, 335.1989, 704.155, 1170.042, 975.9893, 1300.653, 796.5784, 762.876, 367.3949, 291.3571, 808.2729, 919.3341
131.7, 401.5457, 23.92543, 428.975, 0.6001276, 67.58595, 255.0131, 316.9037, 695.1179, 1119.214, 929.5384, 1226.028, 758.626, 712.3981, 347.1656, 275.9487, 763.4954, 906.4116
131.8, 375.8449, 22.81158, 398.219, 0.5688492, 63.40826, 240.7204, 299.607, 688.0771, 1204.741, 968.8373, 1155.684, 759.821, 665.2602, 391.1009, 261.3551, 915.0294, 1052.506
131.9, 351.7891, 21.74959, 369.6681, 0.539201, 59.4888, 227.2287, 283.2544, 741.7906, 1152.406, 995.7372, 1192.781, 772.741, 621.2413, 369.5663, 247.5333, 864.3377, 1044.537
132, 329.273, 20.73704, 343.1642, 0.5110981, 55.81162, 214.4933, 267.7943, 701.4701, 1114.173, 1111.882, 1124.345, 954.0759, 580.1351, 412.3078, 234.4425, 816.4543, 991.0016
132.1, 308.198, 19.77162, 318.5605, 0.4844598, 52.36173, 202.4716, 253.1781, 663.3412, 1177.228, 1058.964, 1059.836, 1058.597, 541.7488, 389.6056, 222.044, 771.2236, 940.2104
132.2, 442.8784, 18.85116, 295.7209, 0.45921, 49.1251, 191.1237, 239.3596, 938.241, 1168.072, 1008.564, 1028.924, 1079.703, 505.9025, 368.1534, 210.3012, 728.4986, 892.0225
132.3, 414.5322, 17.97354, 274.5187, 0.4352761, 46.08852, 180.4118, 226.2953, 887.2422, 1197.07, 1100.007, 969.8892, 1172.95, 472.428, 347.8823, 199.1794, 688.1406, 1036.294
132.4, 388.0002, 17.13678, 264.7298, 0.4125897, 43.23965, 170.3002, 213.9441, 839.0156, 1247.128, 1159.192, 984.0762, 1276.03, 441.1684, 396.5832, 188.6457, 650.0183, 983.1815
132.5, 363.1664, 16.33898, 258.3974, 0.3910857, 40.56688, 160.7554, 202.267, 793.4103, 1321.215, 1274.661, 927.6146, 1215.235, 411.9772, 374.7468, 178.6692, 614.008, 932.7911
132.6, 339.9221, 15.57832, 239.8712, 0.3707024, 115.7597, 151.7456, 191.2272, 844.3741, 1263.821, 1260.26, 885.768, 1255.523, 384.7176, 416.141, 169.2202, 579.9926, 884.9833
132.7, 318.1655, 14.85307, 222.6733, 18.81822, 132.839, 143.2407, 180.79, 875.7399, 1392.458, 1233.016, 884.5349, 1380.384, 359.2616, 393.2277, 160.271, 547.8616, 839.6259
132.8, 297.8015, 14.16159, 236.825, 17.83743, 124.6278, 135.2125, 170.9225, 853.7211, 1371.513, 1221.682, 861.6434, 1413.912, 335.49, 371.576, 151.7951, 517.5107, 796.593
132.9, 375.8513, 122.8847, 219.8454, 91.71849, 116.9242, 127.6342, 161.5935, 839.3649, 1311.934, 1242.629, 812.2064, 1346.547, 313.2914, 365.9059, 143.7674, 488.8411, 894.5648
133, 351.7951, 173.2676, 214.8786, 86.93816, 109.6967, 120.4807, 152.7737, 793.7406, 1416.898, 1579.27, 765.6059, 1350.435, 292.5615, 405.4782, 136.1642, 461.7599, 953.0742
133.1, 357.1617, 165.2011, 326.7183, 82.40697, 302.7218, 113.7281, 144.4353, 945.6127, 1402.408, 1504.107, 721.6791, 1300.836, 273.2033, 432.7194, 128.9632, 436.1789, 950.0146
133.2, 334.3017, 157.5102, 328.2449, 78.11195, 284.0097, 107.354, 136.552, 1083.215, 1442.388, 1432.521, 680.2726, 1268.066, 255.1261, 408.8933, 122.1429, 412.015, 901.3241
133.3, 312.9048, 150.1773, 304.7109, 74.04079, 266.4542, 101.3372, 129.0989, 1094.906, 1379.729, 1553.744, 641.2418, 1377.348, 238.2449, 500.5964, 115.6834, 389.1898, 1044.489
133.4, 292.8775, 143.1858, 282.8642, 70.18181, 271.9561, 95.65752, 122.0527, 1035.392, 1372.008, 1618.591, 604.4504, 1469.848, 222.4807, 603.439, 109.5655, 367.6291, 1127.516
133.5, 274.132, 136.5198, 262.5838, 66.52396, 255.1457, 90.2962, 115.391, 1261.622, 1332.092, 1541.556, 603.7031, 1466.867, 207.7597, 570.2128, 103.7711, 347.2628, 1095.813
133.6, 256.5862, 240.142, 262.9012, 63.05676, 239.3744, 85.23537, 109.093, 1193.046, 1313.469, 1664.268, 585.1119, 1488.741, 194.0126, 663.2061, 98.28313, 328.0248, 1039.65
133.7, 240.1635, 228.9622, 244.0522, 59.77026, 224.5779, 80.45819, 103.1387, 1255.229, 1256.411, 1585.059, 551.541, 1489.927, 181.1752, 651.1515, 93.08541, 309.8526, 1110.815
133.8, 224.792, 218.3029, 226.5545, 56.65506, 346.3631, 75.94875, 97.50935, 1284.83, 1315.897, 1552.119, 726.9294, 1528.801, 169.1873, 615.2982, 88.16257, 292.6871, 1326.024
133.9, 210.4043, 208.1398, 210.3113, 53.70222, 329.2431, 71.69205, 92.18727, 1301.8, 1264.107, 1478.248, 685.2216, 1516.876, 157.9925, 661.3934, 83.50008, 276.4725, 1477.273
134, 196.9374, 198.4499, 216.6278, 50.90328, 308.8915, 67.67393, 87.15568, 1300.318, 1246.526, 1535.877, 645.9069, 1481.435, 147.5385, 772.1483, 79.08418, 261.1562, 1480.095
134.1, 267.7117, 189.211, 219.4014, 48.25022, 346.7892, 63.88102, 82.3987, 1229.638, 1221.88, 1605.709, 608.8478, 1430.332, 137.7762, 765.6874, 74.9018, 246.6885, 1446.577
134.2, 326.6137, 180.4023, 203.6711, 45.73544, 325.3531, 60.30068, 344.1522, 1162.8, 1168.8, 1796.964, 573.915, 1389.412, 128.6598, 806.652, 70.94061, 233.0222, 1372.436
134.3, 305.7089, 262.7215, 189.0686, 43.35172, 375.7615, 56.92101, 325.3683, 1175.702, 1118.027, 1711.44, 540.9865, 1323.215, 120.1466, 773.5486, 67.18891, 220.113, 1302.096
134.4, 286.1422, 281.3043, 175.5131, 41.09225, 352.5345, 53.73076, 307.6096, 1248.822, 1110.382, 1629.987, 509.9472, 1361.081, 112.1968, 805.0194, 63.63562, 207.919, 1392.861
134.5, 267.8277, 268.2082, 162.9294, 38.95053, 343.8378, 50.71931, 290.8203, 1180.941, 1104.419, 1609.638, 564.3362, 1296.233, 104.773, 906.3016, 60.27024, 196.4005, 1321.474
134.6, 250.6855, 255.7217, 187.2041, 36.92045, 322.5841, 47.87665, 274.9473, 1116.75, 1056.442, 1533.029, 589.8702, 1256.426, 97.84035, 856.3994, 283.2773, 185.5201, 1253.745
134.7, 234.6405, 243.8166, 242.4355, 34.99617, 302.6442, 45.19331, 259.9406, 1209.403, 1010.549, 1612.786, 556.0262, 1353.927, 91.36646, 809.2448, 268.2961, 175.2425, 1189.488
134.8, 320.275, 232.4657, 245.0623, 33.17218, 294.5217, 42.66036, 245.753, 1510.213, 1115.591, 1839.619, 524.1241, 1328.053, 85.32094, 764.6866, 254.1073, 165.5342, 1128.524
134.9, 339.1679, 221.6433, 227.4922, 31.44326, 357.8749, 40.26938, 411.4977, 1608.367, 1127.741, 1900.307, 494.0523, 1264.779, 79.67543, 722.5819, 466.561, 156.3638, 1070.684
135, 317.4596, 211.3247, 211.1818, 29.80445, 335.7535, 38.0124, 659.4938, 1594.827, 1078.751, 1809.865, 631.4017, 1204.52, 74.40347, 738.882, 441.8868, 147.7014, 1015.809
135.1, 312.1205, 201.4865, 196.0408, 28.25105, 314.9996, 35.88192, 737.8279, 1706.472, 1031.89, 1723.727, 619.694, 1235.514, 69.48035, 857.7489, 538.3782, 139.5189, 963.7464
135.2, 358.8068, 192.1063, 181.9854, 26.77862, 295.5285, 33.87085, 697.5571, 1841.374, 1020.823, 1641.688, 742.5714, 1257.389, 64.88299, 821.1301, 748.757, 131.7897, 914.3521
135.3, 335.8415, 183.1628, 168.9377, 25.38293, 277.261, 31.97249, 659.4844, 2071.393, 1097.823, 1563.554, 699.9661, 1240.017, 60.58982, 775.9175, 709.1589, 124.4887, 867.4894
135.4, 314.3461, 174.6356, 156.8255, 24.05998, 260.1226, 30.18053, 623.4896, 2020.937, 1050.133, 1489.139, 659.8054, 1254.078, 56.58072, 949.3926, 802.4198, 117.5922, 823.0285
135.5, 294.2265, 166.5055, 145.5816, 22.80598, 244.0436, 28.489, 589.4595, 1911.088, 1004.515, 1650.016, 621.9489, 1194.328, 52.83689, 897.1177, 809.1628, 111.0777, 780.8464
135.6, 275.3947, 194.8914, 135.1439, 21.61735, 228.9586, 26.89228, 557.2867, 1807.209, 997.9058, 1571.486, 586.2645, 1137.426, 49.34078, 847.7211, 766.3701, 104.9241, 740.8262
135.7, 257.7681, 185.8182, 125.4546, 20.49066, 214.8059, 25.38505, 526.8699, 1804.812, 1012.719, 1496.693, 552.6274, 1083.234, 46.07601, 810.731, 725.8405, 99.11141, 702.8571
135.8, 241.2698, 272.7352, 116.4599, 19.42269, 201.5281, 23.9623, 498.1132, 1843.758, 976.2009, 1725.876, 520.9202, 1178.041, 43.02726, 766.091, 755.1155, 93.62074, 666.834
135.9, 225.8274, 260.0381, 108.1102, 18.41039, 189.071, 22.61928, 470.9261, 1840.966, 933.7941, 1643.736, 557.6635, 1276.732, 40.18023, 731.6954, 785.2533, 88.43425, 632.6572
136, 249.7602, 247.932, 100.3591, 59.92661, 177.384, 21.35154, 445.2229, 1946.879, 1017.692, 1620.458, 832.8933, 1376.054, 37.52159, 727.0905, 985.373, 83.53509, 816.1264
136.1, 233.7744, 236.3895, 228.245, 88.54034, 166.4193, 20.15485, 420.9226, 2086.751, 973.4825, 1741.618, 785.1058, 1357.621, 35.03887, 963.1119, 1019.119, 78.90733, 774.298
136.2, 440.3177, 225.3844, 211.8806, 99.41791, 370.4776, 19.02523, 397.9485, 1998.712, 967.0539, 1800.951, 740.0602, 1292.938, 32.72042, 1114.224, 1185.924, 74.53595, 1028.758
136.3, 461.4992, 214.8916, 196.6896, 142.1844, 347.5772, 17.95893, 376.2285, 1923.607, 925.0444, 1715.237, 737.7361, 1370.337, 30.55538, 1052.873, 1123.207, 70.40674, 1038.749
136.4, 431.9611, 204.8874, 182.5876, 134.7738, 326.0924, 16.95238, 355.6938, 1838.561, 907.9345, 1633.603, 695.4083, 1305.049, 28.53359, 1020.852, 1063.806, 66.50628, 985.5109
136.5, 404.3136, 195.3488, 169.4967, 127.7494, 305.9357, 16.00225, 336.28, 1819.082, 868.4932, 1555.854, 655.509, 1242.871, 26.64559, 964.6422, 1007.546, 62.8219, 935.0012
136.6, 378.4357, 339.4864, 157.3444, 121.0912, 305.4333, 15.10538, 317.9258, 1755.894, 830.7653, 1621.329, 617.899, 1279.465, 378.1585, 1043.796, 954.262, 59.34164, 990.2275
136.7, 354.2141, 323.6816, 146.0634, 114.7799, 298.7424, 14.25877, 533.7112, 1837.292, 877.5708, 1544.164, 931.4141, 1270.377, 648.8602, 986.3227, 1003.24, 56.05417, 1058.819
136.8, 331.5428, 308.6126, 135.5912, 108.7976, 459.587, 13.4596, 504.5812, 1817.605, 839.4485, 1470.672, 877.974, 1255.821, 605.9265, 984.7276, 950.184, 52.94883, 1125.517
136.9, 439.8607, 294.2451, 125.8698, 103.1272, 431.1785, 12.70523, 477.0411, 1718.808, 802.9824, 1455.149, 865.1068, 1258.429, 565.8336, 948.6752, 899.9333, 50.01552, 1175.114
137, 411.7076, 280.5466, 179.6614, 97.7522, 404.5261, 11.99314, 451.0041, 1649.503, 962.4449, 1563.074, 852.3817, 1350.093, 528.3936, 896.4398, 852.3403, 47.24472, 1114.886
137.1, 385.3564, 267.4857, 194.8236, 92.65739, 409.5407, 11.32097, 426.3882, 1760.67, 920.6357, 1488.681, 803.476, 1285.769, 493.4309, 933.8978, 807.2642, 44.62741, 1057.746
137.2, 360.6919, 255.0329, 230.5016, 87.82812, 384.2257, 10.68646, 567.5726, 1797.852, 955.7014, 1417.83, 881.207, 1277.341, 460.7816, 1061.741, 853.4656, 42.1551, 1003.534
137.3, 368.1732, 243.1599, 213.9755, 83.25056, 360.4756, 10.08752, 536.5944, 1700.129, 914.1851, 1416.866, 865.0122, 1216.483, 528.4946, 1136.236, 808.33, 39.81975, 952.1003
137.4, 344.6085, 231.8396, 198.6342, 78.91157, 338.1935, 58.4589, 507.307, 1749.098, 910.2919, 1502.081, 815.3819, 1212.095, 493.5253, 1073.673, 765.5814, 37.61378, 903.3029
137.5, 322.5519, 221.0463, 184.3928, 74.79873, 317.2887, 55.18246, 479.6181, 1733.507, 870.7483, 1430.591, 940.9536, 1154.346, 506.3303, 1142.157, 814.7764, 35.53002, 911.746
137.6, 344.6833, 210.7555, 171.1725, 70.90025, 297.6761, 112.2903, 453.4405, 1769.209, 832.9224, 1441.439, 886.9661, 1203.422, 472.8275, 1079.269, 771.6868, 33.56169, 865.0168
137.7, 322.622, 200.9438, 158.9001, 154.4179, 279.2758, 105.9968, 428.6916, 1673.042, 796.7397, 1372.836, 890.7449, 1146.086, 607.4821, 1317.269, 815.1301, 31.70241, 1016.358
137.8, 413.9478, 191.5888, 147.5075, 146.3697, 262.0129, 140.5944, 405.2936, 1582.103, 762.1288, 1307.497, 959.1193, 1091.482, 655.9696, 1587.479, 772.0219, 29.94613, 964.2672
137.9, 387.4532, 182.6694, 265.8923, 138.741, 362.7599, 152.9772, 383.1726, 1671.784, 729.0215, 1399.52, 920.6301, 1103.947, 710.6194, 1580.851, 908.0636, 28.28715, 914.8463
138, 362.6544, 174.1653, 379.9055, 131.5099, 649.9783, 239.7578, 362.259, 1580.913, 733.2091, 1332.912, 969.9175, 1141.27, 663.5992, 1581.849, 1060.059, 26.72007, 867.9582
138.1, 339.4429, 166.057, 352.6676, 149.5748, 609.8011, 327.3262, 342.4868, 1653.931, 738.5969, 1269.474, 1065.431, 1168.401, 619.6903, 1722.182, 1003.998, 25.23981, 823.4733
138.2, 341.4887, 158.3262, 327.3826, 194.4826, 1188.129, 308.9806, 323.7939, 1564.03, 706.5117, 1209.055, 1004.302, 1158.92, 578.6867, 1672.166, 1152.204, 23.84155, 781.2683
138.3, 319.6319, 150.9553, 359.8367, 201.9014, 1341.633, 366.0186, 306.1211, 1525.452, 728.6749, 1151.511, 946.6798, 1160.427, 540.3962, 1700.937, 1091.27, 22.52075, 741.2264
138.4, 299.174, 143.9276, 334.0377, 191.3784, 1258.702, 394.3009, 289.413, 1442.535, 697.0208, 1096.707, 892.3638, 1105.139, 504.6394, 1607.281, 1033.558, 21.27313, 703.2368
138.5, 280.0255, 137.2271, 310.0884, 181.4038, 1192.743, 372.2015, 273.6168, 1465.597, 696.2611, 1044.51, 879.9026, 1052.486, 471.2484, 1729.756, 1099.514, 20.09462, 667.1943
138.6, 310.3854, 130.8385, 360.2492, 257.7156, 1155.377, 351.3408, 258.6827, 1464.914, 699.1984, 994.7983, 1045.838, 1002.341, 440.0669, 1755.833, 1063.886, 18.9814, 632.999
138.7, 421.8206, 124.7473, 406.6563, 244.2835, 1123.579, 434.8261, 244.5638, 1734.932, 726.3458, 1040.966, 1124.104, 954.5849, 410.9486, 1875.997, 1181.207, 223.6615, 600.5563
138.8, 394.8221, 118.9397, 377.5005, 231.5516, 1054.127, 410.4554, 591.9365, 1777.686, 709.4263, 1096.79, 1059.608, 1083.75, 383.757, 2012.584, 1307.305, 211.2709, 569.7764
138.9, 369.5517, 113.4024, 350.4351, 232.7016, 1140.558, 416.3204, 559.6285, 1681.059, 710.1528, 1044.59, 1057.457, 1032.115, 449.2897, 1901.769, 1238.168, 644.1151, 540.574
139, 429.8389, 108.123, 434.8112, 220.5733, 1070.057, 545.3755, 529.0839, 1683.055, 679.3033, 1064.978, 996.7855, 1043.427, 465.2424, 1906.502, 1253.557, 608.4318, 512.8683
139.1, 419.5755, 103.0893, 403.6368, 286.6296, 1232.861, 514.8089, 500.2065, 1692.323, 724.1629, 1181.436, 939.5947, 993.7136, 592.884, 2078.514, 1407.072, 574.7253, 486.5826
139.2, 392.7208, 98.29, 374.6974, 271.6906, 1156.655, 485.9554, 472.9051, 1671.765, 692.7048, 1236.303, 1071.903, 1160.164, 577.1095, 2100.072, 1350.859, 542.8862, 661.198
139.3, 367.5848, 93.71411, 347.833, 257.5302, 1253.895, 458.7191, 447.0939, 1612.792, 662.6132, 1177.463, 1010.402, 1134.074, 538.9234, 2274.663, 1481.482, 512.8109, 854.337
139.4, 344.0577, 89.35125, 322.8946, 244.1078, 1176.388, 433.0093, 422.6914, 1661.096, 652.5882, 1121.423, 952.4301, 1080.042, 621.5141, 2149.417, 1403.134, 484.4017, 864.1188
139.5, 402.8267, 85.19151, 316.3848, 231.385, 1206.134, 408.7404, 399.6209, 1623.778, 715.125, 1214.732, 897.7842, 1331.892, 580.3898, 2386.122, 1328.929, 457.5663, 1136.032
139.6, 377.0439, 81.22542, 293.7011, 219.3253, 1131.579, 385.8318, 377.8095, 1939.889, 695.918, 1156.918, 846.2736, 1444.751, 598.5868, 2254.738, 1258.648, 432.2177, 1077.808
139.7, 352.9114, 77.44397, 272.6438, 207.8942, 1061.633, 418.6681, 357.1886, 1834.445, 680.0093, 1101.856, 797.7184, 1502.298, 558.9796, 2130.589, 1192.084, 408.2733, 1022.567
139.8, 330.3235, 73.83857, 253.0962, 197.0588, 996.0098, 395.203, 337.6932, 1734.732, 891.3536, 1049.415, 751.9491, 1452.392, 521.993, 2013.276, 1129.041, 385.6553, 1073.79
139.9, 309.1812, 70.40102, 234.9501, 186.7882, 934.4434, 373.0531, 319.2618, 1640.439, 852.6326, 999.4693, 708.8058, 1595.759, 487.4539, 1902.422, 1069.331, 364.2904, 1018.756
140, 289.3922, 67.1235, 218.105, 177.0529, 876.6826, 352.1446, 301.8365, 1551.272, 970.1882, 951.9009, 668.1379, 1519.73, 455.2001, 1797.672, 1012.78, 344.1091, 966.5424
140.1, 270.8698, 63.99857, 202.4677, 167.825, 822.4922, 332.408, 285.3622, 1466.952, 928.0426, 906.5964, 629.8033, 1447.324, 425.0804, 1803.895, 959.2188, 325.0458, 917.0048
140.2, 253.5329, 61.01912, 187.9514, 159.078, 771.6514, 313.7775, 269.7871, 1387.214, 897.3003, 863.4482, 593.6682, 1441.129, 396.9538, 1704.57, 908.4904, 307.0386, 870.0061
140.3, 237.3056, 58.17837, 174.476, 150.7869, 723.9533, 296.1912, 255.0621, 1311.811, 929.5524, 822.3535, 559.6063, 1562.826, 370.6882, 1610.714, 860.4448, 290.029, 985.2577
140.4, 222.117, 55.46988, 161.9667, 142.9279, 679.2036, 279.5906, 241.1408, 1240.507, 951.8225, 783.2147, 527.4988, 1488.366, 346.1605, 1522.026, 814.9401, 273.9617, 934.7609
140.5, 207.9005, 52.88748, 150.3542, 135.4786, 637.2199, 263.9204, 227.9793, 1173.078, 1182.707, 838.1601, 497.2334, 1479.499, 323.2558, 1438.221, 771.8419, 258.7845, 886.8522
140.6, 194.5939, 50.4253, 139.5744, 128.4175, 597.8314, 249.1285, 215.5361, 1109.315, 1154.693, 857.7076, 468.7045, 1437.253, 301.8666, 1443.796, 731.0229, 244.4482, 889.5609
140.7, 231.0853, 48.07775, 129.5674, 121.7244, 560.8776, 235.1656, 203.7721, 1049.017, 1104.532, 981.4778, 441.8125, 1550.451, 475.1712, 1376.787, 692.3627, 230.906, 843.9688
140.8, 216.2948, 45.8395, 120.2779, 115.3802, 526.2081, 221.9853, 192.6502, 991.9969, 1056.551, 1039.585, 416.4634, 1519.71, 763.5998, 1300.98, 655.747, 218.114, 800.7134
140.9, 202.451, 43.70544, 111.6544, 109.3666, 493.6815, 209.5437, 182.1353, 938.0762, 1148.375, 1112.812, 392.5687, 1496.748, 713.074, 1249.585, 621.0677, 206.0307, 813.2797
141, 189.4932, 41.67073, 103.6491, 103.6665, 463.1656, 197.7994, 172.1944, 887.0864, 1098.489, 1059.85, 370.045, 1425.437, 794.4331, 1424.266, 588.2225, 194.6169, 813.9409
141.1, 211.7959, 39.73075, 96.21786, 98.26342, 434.5359, 186.7133, 162.796, 838.8681, 1073.918, 1009.407, 348.8135, 1379.317, 789.0773, 1414.38, 557.1143, 183.8353, 772.2245
141.2, 198.2399, 37.88109, 89.31938, 93.14197, 407.6759, 176.2486, 153.9105, 793.2708, 1164.992, 1047.017, 328.8003, 1405.492, 736.8657, 1336.502, 527.6512, 173.651, 831.1097
141.3, 226.9341, 36.11754, 82.9155, 88.28745, 382.4762, 166.3704, 145.5101, 750.152, 1114.384, 1101.392, 309.9353, 1338.528, 688.1089, 1262.913, 499.7463, 164.0309, 788.5134
141.4, 212.4093, 34.43609, 76.97075, 83.68594, 358.8342, 157.0458, 137.5681, 709.3769, 1133.8, 1048.972, 292.1526, 1333.334, 642.5782, 1193.375, 473.3172, 154.9438, 748.1002
141.5, 234.4454, 32.83292, 71.45222, 79.32426, 336.6536, 148.2439, 130.0596, 670.8182, 1084.547, 1417.409, 275.3903, 1303.65, 600.0601, 1259.88, 448.2858, 146.3601, 709.7583
141.6, 219.4398, 31.30438, 66.32935, 95.18879, 315.844, 139.9353, 122.961, 634.3553, 1037.433, 1485.982, 259.5897, 1324.913, 657.0977, 1190.509, 424.5781, 138.2519, 816.8295
141.7, 205.3946, 29.84701, 61.57376, 90.22758, 296.3207, 132.0923, 116.2497, 599.8745, 992.3667, 1415.259, 244.6957, 1261.788, 833.2438, 1154.537, 402.1243, 130.5929, 800.7004
141.8, 192.2484, 28.45748, 275.1059, 85.52496, 278.0042, 124.689, 109.9048, 567.2679, 949.2576, 1402.994, 230.6562, 1308.117, 833.2225, 1090.967, 380.8579, 123.3582, 759.6627
141.9, 179.9436, 27.13264, 255.3817, 165.8041, 325.1193, 117.7005, 103.9062, 536.4336, 971.3741, 1336.221, 217.4223, 1284.099, 799.6202, 1030.897, 360.7162, 116.5243, 822.6398
142, 168.4264, 25.86948, 237.0718, 157.1624, 305.0227, 111.1038, 98.23497, 507.2754, 1024.686, 1516.368, 300.3176, 1222.919, 746.7111, 1118.331, 341.6396, 110.0689, 835.1837
142.1, 157.6464, 24.66513, 220.0746, 207.6042, 365.5776, 104.8767, 441.3434, 479.702, 980.1727, 1444.199, 283.0868, 1255.625, 835.6541, 1056.754, 323.572, 103.9712, 792.3785
142.2, 180.5768, 23.51685, 204.296, 196.784, 342.9801, 98.99872, 417.2548, 453.6275, 937.5933, 1375.464, 266.8446, 1304.88, 780.3606, 998.5674, 306.4598, 98.21133, 751.7673
142.3, 242.6144, 22.42202, 189.6487, 194.3595, 464.8532, 147.4719, 394.481, 428.9702, 959.7878, 1310.001, 388.4495, 1242.709, 811.9908, 1016.949, 290.2527, 92.77053, 753.453
142.4, 280.3952, 21.37816, 215.2751, 184.2296, 494.7595, 139.2066, 372.9502, 405.6532, 918.094, 1247.653, 366.1621, 1293.89, 890.0845, 960.9543, 274.9026, 87.63114, 956.766
142.5, 262.4486, 20.3829, 199.8407, 256.7944, 474.7138, 131.4045, 352.5945, 383.6036, 878.2114, 1281.134, 345.1535, 1301.454, 930.9399, 908.0428, 260.3644, 82.77647, 1198.236
142.6, 245.6507, 19.43398, 185.5128, 243.4104, 458.7368, 124.0397, 333.3498, 362.7526, 840.0613, 1220.16, 377.2425, 1239.448, 938.4708, 858.0447, 246.595, 78.19073, 1455.172
142.7, 229.9279, 18.52923, 172.2122, 230.7239, 579.3118, 117.0876, 315.1555, 343.0349, 844.4449, 1162.088, 355.5981, 1248.741, 876.3741, 810.7996, 233.5538, 73.85905, 1430.313
142.8, 215.2115, 17.6666, 159.8652, 244.8914, 543.5028, 110.5252, 297.9543, 324.389, 807.7617, 1198.575, 335.1956, 1189.246, 818.3863, 819.3636, 221.2023, 69.76734, 1449.974
142.9, 201.437, 16.84413, 148.4034, 232.1277, 509.9072, 104.3306, 619.8063, 306.7566, 772.6721, 1141.531, 315.9637, 1132.585, 764.2354, 774.2484, 209.504, 65.90231, 1425.03
143, 236.1196, 16.05996, 137.7634, 220.0293, 581.7349, 98.48318, 585.9772, 290.0826, 739.1067, 1087.201, 331.8144, 1078.624, 713.6675, 731.6171, 198.4243, 62.25139, 1409.783
143.1, 221.0069, 15.31228, 127.8863, 208.5615, 545.7761, 92.9635, 553.9944, 274.3149, 706.9995, 1035.457, 312.7765, 1027.234, 817.5527, 691.3333, 187.9306, 58.80273, 1406.364
143.2, 206.8614, 14.59942, 150.3344, 197.6913, 659.1989, 87.75318, 523.7573, 259.4044, 676.2869, 986.176, 339.8229, 978.2917, 923.6066, 653.2675, 177.9919, 55.54512, 1334.284
143.3, 193.6214, 13.91975, 149.838, 187.3877, 739.2219, 82.83488, 495.1706, 245.3042, 646.9086, 939.2402, 320.3255, 931.6818, 950.3572, 617.2976, 168.5788, 52.46798, 1265.899
143.4, 181.2287, 13.27171, 139.0952, 177.6212, 693.5283, 78.19224, 468.1441, 231.9706, 618.8065, 954.2988, 301.9467, 1053.279, 887.4741, 583.3083, 159.6635, 49.56131, 1279.671
