 , C000, C002, C003, C005, C006, C009, C010, C011, C012, C014, C015, C020, C022, C023, C026, C027, C028, C030, C031, C032, C040, C043, C044, C045, C058, C061, C083, C095, C099, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
194.4, 58.08664, 569.8158, 117.8696, 313.4977, 209.5802, 476.47, 325.4847, 1370.954, 747.0602, 344.6174, 391.4474, 1028.319, 36.83854, 317.2854, 494.2474, 265.8881, 23.88332, 637.8421, 0.0009005893, 700.1765, 529.876, 1297.083, 639.4056, 1074.172, 1136.004, 0.02271783, 718.6555, 4.016081, 267.6672, 1341.621
194.5, 54.27497, 549.2937, 162.3127, 295.4557, 199.4071, 451.9045, 500.3582, 1300.692, 707.1808, 325.0897, 404.1251, 966.545, 35.27136, 299.625, 470.6054, 252.4613, 22.27637, 596.5793, 0.0008586851, 804.3237, 503.5229, 1302.404, 599.2676, 1127.867, 1190.745, 0.02163607, 748.0433, 3.787781, 254.2651, 1262.202
194.6, 86.91115, 516.0385, 167.4855, 278.4519, 189.7278, 428.6055, 470.6252, 1234.031, 770.3936, 339.8288, 403.9171, 1117.665, 33.77086, 282.9475, 487.9481, 293.1006, 20.77753, 625.3772, 0.0008187307, 754.0491, 478.4804, 1240.689, 561.6492, 1154.931, 1206.873, 0.02060582, 783.3435, 3.572459, 241.5341, 1423.132
194.7, 138.0188, 489.986, 156.6815, 327.1725, 180.5184, 406.5078, 442.659, 1170.786, 825.2825, 441.6219, 384.0949, 1050.524, 32.33419, 294.8701, 464.6075, 417.6102, 19.37955, 584.9207, 0.0007806355, 706.917, 454.6835, 1200.109, 526.3922, 1590.407, 1283.266, 0.01962463, 1045.669, 3.369378, 229.4405, 1487.227
194.8, 188.6322, 460.3214, 146.5744, 367.9378, 171.756, 434.1248, 416.3546, 1199.532, 840.0018, 440.9604, 365.2455, 987.4154, 30.95863, 308.896, 442.3834, 396.5219, 18.07562, 547.0814, 0.0007443127, 662.7309, 432.07, 1232.473, 493.3485, 2371.439, 1191.375, 0.01869016, 995.7905, 3.17784, 217.9524, 1399.189
194.9, 176.254, 559.5628, 137.1193, 355.4966, 163.4189, 411.7425, 391.6133, 1138.056, 862.3468, 415.9735, 547.8965, 928.0983, 29.6416, 360.4879, 421.2223, 376.4984, 16.85943, 522.267, 0.0007096801, 677.0881, 410.5813, 1209.72, 462.3791, 2256.719, 1106.064, 0.01780019, 948.2913, 2.997192, 207.0395, 1316.362
195, 164.6882, 525.6859, 128.2741, 376.1849, 155.4865, 432.7547, 368.3423, 1164.371, 841.7607, 392.4024, 521.0086, 884.3547, 28.38059, 340.4228, 401.0735, 357.4862, 15.72507, 488.4809, 0.0006766589, 786.3506, 390.1612, 1152.397, 433.3537, 2152.275, 1026.862, 0.01695259, 903.0579, 2.826812, 387.8847, 1238.438
195.1, 175.821, 493.86, 119.9995, 354.5351, 147.9391, 410.443, 346.454, 1114.284, 796.826, 370.167, 538.2905, 831.2287, 27.17323, 321.4745, 381.8884, 339.434, 14.66703, 456.8804, 0.0006451741, 737.1995, 409.0246, 1242.739, 406.1504, 2114.538, 1000.407, 0.01614536, 859.9821, 721.9163, 418.0172, 1311.611
195.2, 164.2835, 463.9608, 112.2587, 439.9314, 140.7581, 389.2817, 325.8665, 1057.176, 754.2901, 349.1916, 516.1258, 1054.698, 26.01724, 303.581, 363.6211, 389.7676, 13.68018, 442.5977, 0.0006151543, 802.5889, 454.2601, 1220.384, 380.6548, 1996.788, 928.7711, 0.01537656, 818.9611, 836.9228, 397.0871, 1285.863
195.3, 153.5032, 435.8718, 105.0172, 414.6129, 133.9256, 369.2114, 306.5024, 1025.265, 749.9942, 329.4047, 514.8855, 1660.017, 24.91042, 286.6833, 429.5985, 370.0853, 12.75973, 413.9655, 0.0005865314, 794.8835, 431.6678, 1162.556, 356.7596, 1989.805, 1114.064, 0.01464437, 917.0463, 789.3467, 377.2049, 1512.507
195.4, 166.9164, 409.4834, 98.24284, 390.7515, 127.4248, 369.7998, 288.2889, 1123.065, 709.9582, 330.1203, 489.6176, 1603.531, 23.85069, 270.7263, 409.049, 413.1691, 11.90121, 404.9098, 0.0005592402, 745.199, 410.199, 1107.468, 334.3643, 1855.112, 1034.289, 0.01394705, 985.0991, 744.4752, 395.1609, 1613.719
195.5, 181.9935, 384.6926, 91.90546, 368.2634, 121.2396, 350.7339, 271.1577, 1065.508, 799.6616, 346.0021, 465.5897, 1735.625, 22.83604, 255.6574, 389.4825, 392.3051, 11.10046, 545.9602, 0.000533219, 698.6201, 389.7979, 1098.648, 313.375, 1849.643, 960.2264, 0.01328293, 1020.306, 702.1544, 375.3752, 1610.108
195.6, 170.051, 361.4026, 85.9769, 347.0695, 115.3546, 332.651, 255.0446, 1065.844, 756.9743, 326.396, 479.8487, 1663.673, 21.86455, 241.4273, 370.8519, 372.4946, 10.35358, 510.6413, 0.0005084084, 759.4168, 441.5617, 1111.105, 293.7032, 1724.438, 891.4673, 0.01265043, 1047.394, 662.2394, 386.7906, 1542.002
195.7, 158.8922, 339.5227, 80.43077, 374.5472, 109.7552, 315.5004, 239.8889, 1011.219, 716.5657, 307.9008, 456.3002, 1686.078, 20.93439, 227.9892, 353.1125, 412.9667, 9.656954, 477.6073, 0.0004847523, 754.5018, 442.309, 1058.455, 275.2663, 1607.708, 827.632, 0.01204806, 1095.514, 624.5935, 444.4477, 1588.874
195.8, 148.4656, 318.9674, 75.24241, 372.1687, 104.4277, 374.4302, 225.6339, 975.3704, 678.3141, 290.4536, 433.9073, 1769.251, 20.04381, 215.2991, 336.2216, 392.1129, 9.0072, 446.7102, 0.0004621969, 759.7277, 420.311, 1093.251, 257.9867, 1498.88, 768.3676, 0.01147436, 1043.258, 589.0876, 438.2651, 1606.86
195.9, 138.7233, 299.6565, 70.38873, 350.75, 99.3587, 355.1256, 212.2259, 956.576, 642.1046, 273.9951, 412.6134, 1662.967, 19.19111, 203.3153, 320.1387, 372.3121, 8.401164, 417.812, 0.000440691, 712.2407, 399.407, 1041.447, 241.7919, 1397.418, 713.347, 0.01092798, 993.4948, 555.6, 695.3458, 1511.739
196, 228.2903, 281.5148, 130.0516, 330.564, 94.5358, 336.8163, 199.6147, 907.5509, 807.1249, 299.7125, 426.0345, 1688.033, 18.37469, 191.9986, 304.8251, 353.5112, 7.835904, 390.7832, 0.0004201858, 667.7218, 379.5428, 1115.222, 226.6137, 1302.825, 662.2663, 0.01040762, 971.7313, 524.0162, 660.5298, 1422.25
196.1, 213.3098, 264.4714, 121.6623, 311.5397, 89.947, 319.451, 187.7529, 861.0384, 807.8618, 282.7293, 405.1269, 1586.627, 17.593, 181.3118, 364.8304, 335.6598, 7.308677, 425.5616, 0.0004006347, 625.9856, 360.6664, 1135.26, 212.3882, 1214.635, 614.8433, 0.009912043, 1057.979, 494.2277, 627.4571, 1338.058
196.2, 269.9085, 248.4598, 113.8142, 329.836, 261.1414, 302.9809, 176.5959, 816.9097, 841.9156, 266.7085, 385.2454, 1530.892, 16.84456, 171.2198, 347.379, 318.7097, 6.816924, 398.0315, 0.0003819933, 586.8582, 342.7288, 1102.068, 199.0558, 1132.414, 570.8162, 0.009440059, 1029.973, 466.1326, 596.0403, 1258.849
196.3, 252.197, 233.4176, 106.4724, 327.412, 266.601, 309.8695, 166.102, 775.0426, 796.9727, 251.5955, 366.3395, 1492.215, 16.12796, 161.6895, 330.7624, 305.0056, 6.358257, 372.2823, 0.0003642192, 550.1764, 325.6834, 1049.847, 186.5603, 1055.759, 529.9417, 0.008990549, 980.8435, 439.6346, 566.1966, 1184.33
196.4, 235.6477, 219.2861, 99.60418, 308.5691, 371.8167, 293.8935, 156.2316, 735.3212, 754.4289, 237.3389, 348.3615, 1421.785, 15.44185, 152.6897, 314.9406, 289.6036, 5.930451, 348.1989, 0.0003472722, 515.7874, 309.4857, 1099.125, 174.8492, 1058.638, 491.994, 0.008562445, 934.0573, 414.643, 537.8472, 1114.222
196.5, 220.1844, 206.0102, 93.17899, 290.8107, 385.973, 278.7411, 146.9477, 697.6356, 714.1562, 223.8902, 331.2657, 1480.228, 14.78493, 144.1909, 299.8757, 274.9793, 5.53143, 325.6734, 0.0003311138, 483.5479, 294.0936, 1237.841, 163.8732, 986.9769, 456.7638, 0.008154725, 995.6144, 926.6346, 510.9172, 1048.264
196.6, 213.3912, 193.5379, 87.16828, 325.7314, 367.2377, 264.37, 138.2156, 729.0129, 728.3964, 282.6522, 315.0089, 1419.886, 14.15595, 136.1651, 285.5313, 261.0935, 5.159256, 314.7999, 0.0003157071, 565.5754, 279.467, 1272.698, 153.5862, 920.1669, 424.0562, 0.00776642, 986.8428, 1090.171, 485.3356, 986.2106
196.7, 199.3884, 181.8208, 88.54397, 306.9852, 395.7252, 497.5274, 130.0023, 782.4366, 689.5133, 306.5756, 299.5499, 1371.606, 13.55373, 128.586, 404.2112, 247.9089, 4.812123, 378.1478, 0.0003010174, 530.2239, 490.5111, 1247.271, 143.945, 995.1354, 393.6908, 0.007396604, 1000.62, 1028.198, 461.0348, 1235.288
196.8, 186.3044, 170.8131, 82.83224, 289.3179, 376.5165, 471.8763, 122.2771, 846.3591, 698.322, 329.1523, 284.8495, 1479.545, 12.97713, 121.4288, 384.8761, 235.3901, 4.488347, 353.6849, 0.0002870111, 497.082, 599.5822, 1271.071, 134.909, 976.8599, 365.4997, 0.007044399, 1171.81, 969.7491, 437.9508, 1162.163
196.9, 174.0791, 202.3279, 77.48897, 331.5012, 474.8815, 447.5476, 115.011, 838.9598, 774.2045, 310.5009, 270.8706, 1390.664, 12.42507, 114.6699, 366.4659, 223.5035, 4.186355, 330.8046, 0.0002736566, 466.0117, 569.7623, 1274.136, 126.4402, 1043.039, 339.3273, 0.006708964, 1115.915, 914.6223, 416.0226, 1315.929
197, 162.6559, 467.7375, 126.3764, 312.423, 451.8306, 424.4732, 108.1766, 795.9626, 732.8762, 292.9064, 257.5776, 1307.122, 11.89648, 108.2873, 348.9362, 212.2171, 3.904682, 309.4044, 0.0002609234, 436.8835, 541.4255, 1317.604, 118.5031, 972.4339, 315.0291, 0.006389502, 1100.463, 862.6293, 395.1924, 1341.525
197.1, 151.9824, 1131.386, 187.2982, 294.4427, 429.8986, 416.6974, 101.7484, 1086.998, 758.856, 282.2521, 244.9371, 1248.975, 11.39038, 102.2599, 332.2451, 201.5006, 3.641961, 289.3886, 0.0002487827, 409.576, 514.498, 1313.464, 111.0642, 1187.602, 292.4708, 0.006085252, 1047.971, 813.5919, 375.4051, 1341.06
197.2, 142.0093, 1458.349, 295.6299, 343.0329, 409.0312, 549.8451, 95.70213, 1037.003, 718.347, 266.2583, 287.6227, 1190.407, 10.90582, 96.56802, 316.3524, 191.3253, 3.396917, 270.6677, 0.0002372069, 545.0244, 488.9097, 1387.21, 104.0922, 1107.211, 271.5278, 0.005795489, 997.9829, 767.342, 356.6086, 1320.996
197.3, 132.6906, 1441.842, 276.5596, 323.291, 389.1767, 521.4966, 315.0087, 1027.542, 680.0004, 251.1709, 273.5077, 1286.709, 10.44187, 91.19296, 301.22, 181.6639, 3.168361, 282.7816, 0.0002261698, 510.9575, 464.594, 1374.262, 97.55797, 1032.263, 252.0845, 0.005519524, 950.3792, 723.7214, 338.7532, 1242.798
197.4, 123.9834, 1402.236, 258.7195, 304.6853, 370.2859, 494.6096, 296.2898, 1071.256, 643.7007, 285.9167, 260.0854, 1209.413, 9.997651, 181.5978, 286.8113, 172.4903, 2.955182, 264.488, 0.0002156461, 479.0199, 478.6253, 1359.763, 91.43387, 962.3871, 234.0334, 0.0052567, 905.0462, 682.5804, 321.7918, 1169.229
197.5, 115.8475, 1405.505, 242.0303, 330.6657, 352.3121, 557.9525, 278.6832, 1078.007, 609.3389, 269.7153, 399.4467, 1278.172, 9.572333, 171.4899, 402.3985, 163.78, 2.756347, 247.378, 0.0002056122, 529.297, 558.9328, 1471.779, 85.69421, 997.6981, 217.275, 0.005006391, 943.0112, 643.7781, 305.6797, 1100.015
197.6, 115.9517, 1367.703, 226.4176, 322.2522, 335.2107, 590.6584, 262.1228, 1060.303, 576.8113, 254.4319, 393.0596, 1235.484, 9.16511, 161.9446, 433.1963, 155.5095, 2.57089, 255.11, 0.0001960451, 496.2131, 597.436, 1522.351, 581.4109, 930.1624, 201.7165, 0.004768, 898.0296, 607.1816, 290.3743, 1122.137
197.7, 120.0931, 1455.639, 241.4376, 303.7063, 318.9395, 560.2056, 246.5466, 1040.917, 546.0201, 240.0146, 373.7702, 1300.766, 8.775209, 152.9306, 412.4746, 147.6566, 2.397912, 339.6851, 0.0001869232, 465.1971, 567.7228, 1526.833, 544.9135, 963.2142, 187.2722, 0.004540962, 855.1937, 572.6655, 275.8353, 1055.711
197.8, 112.2125, 1660.85, 225.8631, 336.6569, 303.458, 531.3229, 231.8959, 987.5692, 516.8726, 226.4142, 428.2037, 1222.625, 8.401896, 144.4184, 445.5098, 140.2003, 2.236572, 317.7104, 0.0001782257, 436.1198, 539.4874, 1563.662, 510.7071, 971.9086, 173.8622, 0.004324734, 847.0225, 540.1115, 262.0242, 993.2163
197.9, 104.8491, 1660.228, 211.2934, 381.724, 288.7281, 555.7843, 218.1158, 1027.159, 489.281, 213.5845, 426.9904, 1149.178, 8.044465, 141.6111, 424.1992, 133.1205, 2.086087, 297.1573, 0.0001699329, 408.86, 512.6563, 1489.568, 478.648, 906.1185, 161.4124, 0.004118802, 806.6196, 509.4081, 248.9046, 1201.438
198, 97.96887, 1745.37, 197.6634, 384.1381, 274.7131, 527.1296, 205.1546, 997.5004, 547.8814, 201.4817, 406.0359, 1080.143, 7.70224, 169.7389, 403.9079, 126.3983, 1.945728, 299.706, 0.000162026, 383.304, 487.1596, 1464.64, 448.6013, 870.9154, 149.8541, 0.003922676, 871.842, 480.45, 236.442, 1130.317
198.1, 91.54012, 1639.702, 184.9127, 362.0306, 261.3784, 499.9522, 192.9636, 946.3779, 518.6345, 190.0648, 386.1098, 1015.256, 7.374573, 160.291, 384.5873, 120.0155, 1.814813, 280.3176, 0.000154487, 359.3455, 462.931, 1538.73, 420.4409, 821.0365, 139.1235, 0.003735889, 830.2552, 453.1382, 224.6033, 1063.407
198.2, 116.4417, 1540.431, 172.9845, 341.1954, 248.691, 474.176, 289.9166, 897.8755, 657.5057, 179.2948, 403.8792, 998.5381, 7.060845, 151.3691, 366.1909, 113.955, 1.692706, 262.1835, 0.0001472987, 336.8845, 439.9073, 1492.942, 394.0482, 765.4592, 129.1613, 0.003557997, 918.5118, 427.3789, 213.3575, 1000.457
198.3, 157.8179, 1621.1, 161.8258, 321.5593, 236.6195, 578.9269, 432.5343, 851.8588, 622.4069, 169.1351, 393.8956, 938.5529, 6.760465, 142.9437, 348.6744, 108.2005, 1.578815, 245.2225, 0.000140445, 442.1069, 418.0288, 1490.81, 369.3122, 713.6441, 119.9124, 0.003388575, 915.2457, 403.0839, 202.6747, 1186.038
198.4, 181.723, 1558.76, 151.3868, 303.0532, 225.1339, 549.079, 444.8299, 853.7947, 589.1817, 159.5511, 374.5653, 882.171, 6.472863, 134.9873, 331.9959, 119.3674, 1.472586, 229.3587, 0.0001339101, 556.45, 397.2383, 1607.679, 346.129, 755.4786, 111.3258, 0.003227221, 871.5886, 380.17, 192.5267, 1242.963
198.5, 175.3689, 1525.569, 153.9403, 285.6122, 214.2058, 653.3757, 418.3965, 832.9266, 557.7302, 150.5101, 356.1836, 829.1763, 6.197496, 127.4738, 316.1151, 160.9677, 1.373505, 214.5212, 0.0001276793, 521.6688, 377.4819, 1600.107, 324.4011, 784.7783, 103.3541, 0.003073549, 980.064, 358.5587, 182.8869, 1256.9
198.6, 193.0629, 1433.208, 172.2424, 347.4243, 203.8082, 658.8022, 495.6659, 790.2386, 527.9576, 141.9815, 338.7039, 846.1721, 5.933844, 120.3785, 300.994, 152.8392, 1.281091, 267.198, 0.0001217384, 582.4353, 358.708, 1524.286, 304.0372, 855.4339, 95.95322, 0.002927196, 1056.64, 338.1759, 173.7298, 1229.494
198.7, 180.394, 1346.44, 174.4315, 327.4297, 193.9153, 665.4033, 498.8086, 749.7384, 499.7743, 133.9362, 322.0821, 795.3399, 5.681407, 177.9359, 286.5962, 145.1212, 1.194895, 249.9126, 0.000116074, 563.0082, 340.8679, 1522.954, 284.9516, 797.5283, 89.08229, 0.002787811, 1006.238, 318.9518, 165.0311, 1224.405
198.8, 168.5565, 1264.924, 163.1794, 353.2614, 184.5025, 797.9589, 469.1676, 711.3139, 473.0955, 126.3467, 306.276, 766.6439, 5.439711, 201.9152, 349.2374, 137.7929, 1.114498, 233.7454, 0.0001106731, 603.7067, 323.915, 1450.789, 267.064, 794.5106, 82.70336, 0.002655063, 980.4691, 300.8206, 156.768, 1151.924
198.9, 157.4957, 1188.343, 152.6531, 332.9309, 175.5467, 782.8499, 494.6962, 711.2632, 447.8408, 119.1873, 301.0885, 720.5892, 5.208296, 190.6764, 332.5319, 188.7019, 1.039511, 238.1348, 0.0001055235, 565.9718, 307.8053, 1382.043, 250.2994, 740.7289, 76.78121, 0.002528636, 933.7007, 283.72, 148.9186, 1119.175
199, 147.1608, 1116.399, 142.8059, 408.2095, 167.0256, 742.4883, 612.0328, 688.926, 423.9343, 112.4335, 326.6435, 760.0654, 4.986726, 180.0632, 316.6255, 179.1729, 0.9695689, 222.7295, 0.0001006135, 562.9058, 292.4967, 1443.006, 234.5871, 690.5878, 71.28313, 0.00240823, 963.8073, 267.5915, 141.4623, 1154.195
199.1, 137.5041, 1048.81, 133.5939, 523.9706, 158.9181, 704.2076, 575.6636, 653.6181, 401.3039, 106.0625, 310.6135, 729.8694, 4.774582, 179.2299, 333.5897, 170.1251, 0.9043329, 208.3209, 9.593201e-05, 527.7211, 277.9496, 1402.74, 219.8611, 643.8409, 66.17876, 0.002293557, 1288.97, 602.0604, 134.3793, 1744.579
199.2, 128.481, 985.3133, 124.9761, 500.4931, 151.2042, 712.7402, 565.1814, 620.1198, 379.8816, 100.0525, 295.3702, 686.0239, 4.571463, 248.2147, 455.6927, 161.5342, 0.8434862, 231.4849, 9.146832e-05, 494.7357, 264.1259, 1336.271, 206.0596, 600.2583, 61.43989, 0.002184344, 1292.534, 1106.33, 127.6509, 1961.127
199.3, 120.05, 925.6607, 257.3035, 471.6892, 143.8647, 809.6757, 744.5568, 588.3383, 359.6029, 94.38305, 280.8749, 679.2073, 4.376985, 234.3989, 433.895, 153.3771, 0.7867335, 280.6174, 8.721233e-05, 630.5219, 250.9897, 1319.432, 193.1244, 559.6259, 57.04036, 0.002080332, 1230.88, 1153.115, 121.2594, 1845.035
199.4, 112.1723, 869.6196, 248.7417, 444.543, 136.8814, 799.6849, 746.3953, 558.1857, 340.4066, 89.03485, 267.0911, 638.4052, 4.190781, 221.352, 413.1399, 145.6319, 0.7337993, 262.4639, 8.315437e-05, 591.1109, 238.5069, 1256.911, 181.0012, 521.7439, 52.95586, 0.001981272, 1172.167, 1169.64, 115.188, 1858.801
199.5, 123.9106, 871.8973, 232.6961, 418.9591, 130.2372, 758.4553, 702.0419, 536.1113, 322.2351, 83.98971, 253.9836, 600.0542, 4.012497, 337.5684, 393.3777, 138.2779, 0.6844267, 267.962, 7.928522e-05, 554.1633, 226.6449, 1371.923, 169.6391, 676.8124, 49.16385, 0.00188693, 1116.255, 1103.15, 109.4205, 1826.085
199.6, 115.7795, 819.1111, 221.5369, 473.3353, 123.9154, 732.9942, 660.324, 575.2419, 305.0337, 79.23045, 241.5194, 564.0071, 3.841799, 318.779, 374.5608, 131.2952, 0.6383761, 250.6272, 7.559609e-05, 748.3538, 215.3728, 1404.625, 158.9902, 630.9979, 45.64336, 0.001797079, 1063.009, 1040.44, 103.9418, 1717.987
199.7, 108.182, 779.4016, 207.2462, 446.0944, 117.9005, 732.9937, 621.0852, 545.7604, 288.7504, 74.74087, 240.4851, 530.1254, 3.678362, 301.0354, 356.644, 124.6651, 0.5954239, 234.4138, 7.207863e-05, 701.5776, 204.6613, 1338.067, 149.0097, 588.2847, 42.37497, 0.001711507, 1074.99, 981.2946, 98.73745, 1726.524
199.8, 101.0831, 742.3038, 193.8773, 420.4213, 112.1776, 892.7357, 584.1781, 517.7899, 273.3364, 70.50569, 228.6833, 498.2791, 3.521878, 284.2795, 339.5842, 118.3698, 0.5553617, 242.3895, 6.872483e-05, 657.7253, 194.4826, 1327.109, 139.6558, 548.4628, 39.34062, 0.00163001, 1278.003, 1060.082, 93.79366, 2259.589
199.9, 94.44998, 729.8274, 181.3708, 550.6166, 106.7324, 846.7086, 549.4642, 491.2528, 258.7452, 66.5105, 245.6673, 468.3459, 3.372051, 345.3915, 323.3404, 112.3924, 0.5179951, 226.709, 6.552709e-05, 616.614, 184.8101, 1355.816, 130.8891, 702.1798, 36.52355, 0.001552394, 1381.653, 1035.361, 89.09741, 2495.349
200, 88.25214, 722.2478, 169.6711, 529.8529, 101.5516, 803.0546, 588.4202, 466.0758, 244.933, 62.74169, 233.6112, 440.2109, 3.228598, 326.1667, 307.8737, 130.8629, 0.4831425, 212.0429, 6.247813e-05, 578.0723, 175.6187, 1303.369, 122.6726, 654.6481, 33.90821, 0.001478473, 1376.126, 1081.519, 84.63631, 2684.883
200.1, 82.461, 678.5217, 158.7261, 499.3593, 96.62226, 761.6513, 611.5903, 442.1892, 231.858, 59.18644, 222.1468, 413.7661, 3.091248, 308.012, 372.5436, 124.2546, 0.450635, 198.3256, 5.957104e-05, 541.9396, 166.8844, 1291.154, 114.972, 610.334, 31.48014, 0.001408072, 1310.485, 1020.039, 80.39857, 2525.947
200.2, 77.04988, 854.1593, 244.6891, 470.6207, 91.93218, 740.7854, 807.5284, 419.5267, 219.481, 79.40412, 211.245, 388.9099, 2.959741, 354.3892, 372.0549, 117.9801, 0.4203147, 185.4956, 5.679922e-05, 508.0655, 158.5845, 1444.036, 107.7547, 569.0195, 29.22594, 0.001341024, 1247.975, 962.0532, 76.37301, 2501.404
200.3, 71.99384, 808.2812, 228.9049, 443.536, 87.46976, 833.077, 772.4764, 507.7489, 207.7648, 90.52731, 200.8782, 365.5468, 2.833829, 337.5612, 470.6128, 211.3236, 0.3920344, 258.0163, 5.415637e-05, 476.3087, 150.6974, 1375.61, 100.9905, 530.5017, 27.13315, 0.001277168, 1268.441, 907.3639, 72.54901, 2353.329
200.4, 132.1375, 759.3465, 220.6155, 418.0101, 83.22395, 790.1258, 769.5892, 481.7265, 196.6739, 85.3976, 191.0201, 377.5152, 2.713273, 318.7723, 505.6169, 435.2077, 0.365657, 261.1539, 5.163649e-05, 446.5368, 143.2025, 1310.427, 94.65097, 494.5912, 25.19023, 0.001216353, 1242.611, 855.7835, 68.91648, 2388.168
200.5, 123.4666, 803.6829, 286.6512, 393.9532, 309.916, 766.8079, 830.6278, 501.0475, 186.1751, 80.55856, 210.0101, 481.2744, 2.597845, 372.2304, 687.809, 457.6978, 0.3410543, 244.2595, 4.923386e-05, 418.6259, 136.0804, 1283.915, 88.70936, 461.1116, 23.38643, 0.001158434, 1183.339, 807.1353, 65.46584, 2246.797
200.6, 115.3647, 773.1273, 268.1602, 388.2358, 405.2431, 877.7352, 1001.347, 475.3685, 318.8302, 75.99372, 199.7039, 452.3627, 2.487329, 351.5117, 788.7797, 434.5852, 0.3181069, 228.458, 4.694302e-05, 392.4595, 129.3125, 1223.076, 83.14072, 429.8982, 21.71179, 0.001103272, 1126.893, 761.2525, 62.18796, 2113.795
200.7, 107.7944, 740.7559, 429.4498, 365.8925, 385.5724, 832.4816, 1013.12, 451.0056, 301.8105, 120.6489, 212.8597, 453.6951, 2.381513, 331.9462, 814.9771, 507.4984, 20.83657, 213.6788, 4.475877e-05, 367.9287, 122.8812, 1237.301, 77.92165, 400.7977, 20.15707, 0.001050738, 1073.141, 717.978, 59.07421, 1988.666
200.8, 128.5705, 695.9092, 420.5282, 344.835, 366.8566, 874.5474, 991.922, 503.2224, 285.6993, 358.103, 202.4136, 426.4402, 2.2802, 414.6391, 889.3636, 481.871, 207.7406, 319.0261, 4.267616e-05, 344.9312, 116.7698, 1178.671, 73.0302, 373.6671, 18.71368, 0.001000704, 1021.952, 677.1635, 56.11637, 2082.718
200.9, 214.9845, 700.0911, 645.319, 433.9442, 410.5818, 829.4581, 932.9785, 477.432, 270.4482, 502.9089, 192.4802, 400.8226, 2.183196, 391.5599, 909.5146, 457.5377, 478.224, 298.3879, 4.069045e-05, 323.3711, 110.9623, 1234.555, 68.44581, 348.373, 17.37365, 0.0009530536, 973.205, 843.5146, 53.30662, 1959.428
201, 200.8771, 750.8721, 657.8334, 498.6304, 505.5948, 786.6935, 939.0817, 492.911, 438.0649, 632.1252, 183.0343, 376.7439, 2.090319, 374.815, 866.0087, 434.4331, 446.0474, 319.6365, 3.879714e-05, 303.1587, 105.4437, 1176.055, 64.14919, 324.7911, 16.12957, 0.0009076719, 975.887, 898.5186, 50.63756, 1843.437
201.1, 275.896, 705.413, 615.3984, 525.5591, 501.0125, 746.1337, 1055.075, 551.9167, 536.0323, 596.3059, 174.0519, 354.1117, 2.001393, 353.9525, 896.6979, 412.4953, 493.8789, 298.9588, 3.699192e-05, 284.2097, 100.1995, 1120.328, 60.1223, 302.8055, 14.97458, 0.0008644511, 929.3373, 912.2974, 48.10213, 1734.312
201.2, 257.7916, 707.8795, 751.153, 517.4373, 529.917, 707.665, 1218.358, 523.6306, 595.6312, 566.5142, 165.5103, 332.8391, 1.91625, 368.136, 853.8051, 409.3326, 460.649, 279.6188, 3.52707e-05, 266.445, 95.21611, 1227.166, 56.34818, 282.3081, 13.9023, 0.0008232884, 885.0079, 860.4365, 45.69366, 1631.647
201.3, 240.8752, 665.0233, 702.6982, 487.6582, 504.1946, 671.1797, 1373.921, 496.7943, 602.6736, 534.4127, 353.6808, 312.8444, 1.83473, 383.777, 812.964, 388.6622, 429.6549, 261.5299, 3.362956e-05, 249.7908, 90.48059, 1221.2, 52.81099, 263.1982, 494.0011, 0.0007840857, 842.7931, 811.5237, 43.40578, 1535.059
201.4, 225.0689, 752.9983, 657.3691, 459.593, 479.7209, 636.5756, 1308.515, 471.3333, 757.6434, 596.568, 336.324, 505.0108, 1.756677, 391.0698, 924.5203, 378.5326, 406.088, 257.278, 3.206479e-05, 234.1775, 85.98058, 1191.331, 49.49583, 245.3819, 559.3884, 0.0007467497, 899.6519, 850.3484, 41.23245, 1932.362
201.5, 210.2998, 707.4105, 614.9641, 561.3523, 456.435, 603.7554, 1318.243, 447.1772, 717.1991, 660.2859, 319.8189, 474.6732, 1.681945, 426.7021, 880.2966, 359.4176, 378.765, 269.9866, 3.057282e-05, 219.5402, 81.70438, 1263.042, 46.38878, 228.7716, 519.3322, 0.0007111916, 856.7385, 849.4831, 39.16795, 1943.307
201.6, 196.4999, 664.5826, 575.2945, 529.0459, 434.2795, 622.3654, 1279.864, 467.4556, 678.9138, 622.8709, 383.7207, 471.4575, 1.610392, 402.9514, 852.4992, 433.5221, 353.2803, 252.5208, 2.915028e-05, 205.8177, 77.64086, 1203.193, 43.47678, 213.2857, 482.1443, 0.0006773267, 941.9352, 801.193, 37.20681, 1991.006
201.7, 183.6055, 624.3476, 538.1838, 498.5988, 442.0177, 611.6763, 1238.305, 504.9505, 667.9925, 587.576, 364.8897, 504.7831, 1.541883, 383.4139, 999.3738, 411.6302, 329.5104, 370.2584, 2.779392e-05, 192.953, 73.77943, 1146.18, 40.74757, 198.8481, 557.6063, 0.0006450743, 973.8937, 851.2106, 35.34386, 2085.307
