 , C00, C01, C03, C05, C07, C08, C09, C11, C12, C13, C18, C19, C21, C24, C25, C26, C33, C35, C36, C38, C54, C58, C63
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
210.5, 4945.167, 699.2079, 434.8037, 0.06558749, 76.2404, 51.20997, 0.1873214, 41.32801, 2883.332, 1713.266, 14.07243, 29.5867, 2249.76, 312.7536, 1209.629, 163.6051, 349.0746, 1938.682, 1955.717, 66.81778, 1602.296, 12.73146, 1339.951
210.6, 5189.11, 715.9356, 404.6664, 0.06079209, 72.43414, 47.61712, 0.1747549, 38.65765, 2931.928, 1838.675, 13.34743, 27.4628, 2150.907, 295.5139, 1253.453, 235.6779, 329.6745, 2021.929, 1890.44, 63.52512, 1560.962, 12.12434, 1304.369
210.7, 5154.376, 742.8946, 376.618, 0.05634731, 68.81791, 44.27633, 0.1630314, 36.15982, 2809.447, 1755.94, 12.65978, 25.49137, 2347.517, 279.2244, 1236.001, 221.0338, 302.5917, 2022.035, 1781.438, 60.39471, 1480.863, 11.54617, 1437.608
210.8, 5003.935, 710.136, 350.5137, 0.0522275, 65.38222, 41.16993, 0.1520943, 33.8234, 2666.942, 1708.784, 12.00755, 23.66145, 2245.405, 263.8329, 1176.798, 207.2997, 277.7337, 2125.633, 1778.917, 57.41856, 1525.878, 10.99556, 1475.749
210.9, 4944.501, 678.822, 326.2188, 0.04840891, 62.11805, 38.28148, 0.141891, 31.63794, 2531.665, 1631.893, 11.38893, 21.9629, 2182.2, 249.2898, 1120.431, 194.4189, 254.9178, 2026.003, 1920.783, 54.58908, 1594.484, 10.47122, 1402.481
211, 4749.858, 697.2188, 303.6078, 0.04486952, 59.01684, 35.59568, 0.1323722, 29.59369, 2500.99, 1558.462, 10.80218, 20.38628, 2193.498, 235.5483, 1134.183, 182.3384, 233.9762, 2052.594, 1810.031, 51.89902, 1512.666, 9.97188, 1332.852
211.1, 4885.012, 666.4743, 282.564, 0.0415889, 56.07046, 33.09831, 0.123492, 27.68152, 2524.632, 1649.896, 10.24566, 18.92284, 2204.488, 222.5643, 1270.32, 171.0086, 214.755, 2097.669, 1705.666, 49.34153, 1435.045, 9.496351, 1374.906
211.2, 4856.212, 637.0856, 262.9788, 0.03854815, 53.27117, 117.2398, 0.1152074, 25.89291, 2396.573, 1599.596, 9.71781, 17.56445, 2440.928, 210.296, 1272.122, 160.3828, 197.1128, 2101.454, 1810.249, 46.91006, 1568.378, 9.043499, 1306.645
211.3, 4801.613, 608.9927, 244.7511, 0.03572972, 50.61164, 109.0143, 0.1074787, 24.21987, 2290.934, 2049.697, 17.57092, 16.30358, 2477.983, 198.704, 1337.604, 150.4173, 180.92, 2190.87, 1748.94, 44.59842, 1487.899, 229.2272, 1454.792
211.4, 4582.952, 582.1387, 227.7868, 0.03311736, 48.08488, 133.6982, 0.1002685, 22.65493, 2174.73, 2073.776, 16.66568, 15.13321, 2893.231, 187.751, 1353.595, 141.0709, 166.0573, 2100.588, 1719.823, 42.40068, 1411.55, 218.2961, 1382.565
211.5, 4395.064, 696.7883, 211.9984, 0.030696, 45.68427, 124.318, 0.0935419, 21.19111, 2069.447, 2169.404, 15.80707, 14.04687, 3000.155, 177.4017, 1288.759, 132.3053, 152.4157, 2054.49, 1632.827, 40.31125, 1339.118, 537.0699, 1536.607
211.6, 4345.677, 692.8255, 197.3043, 0.02845168, 43.40351, 115.596, 0.0872666, 19.82187, 2048.259, 2071.787, 15.95222, 13.0385, 3001.481, 167.6229, 1227.029, 124.0844, 139.8947, 1958.195, 1706.182, 38.32478, 1302.564, 642.679, 1460.318
211.7, 4147.779, 662.2748, 183.6286, 0.02637145, 41.23661, 107.4858, 0.08141229, 18.5411, 1944.364, 2027.972, 15.13037, 12.10253, 2994.75, 158.3831, 1288.379, 116.3743, 128.4023, 1952.569, 1813.528, 36.4362, 1235.724, 612.0316, 1394.338
211.8, 4107.909, 633.0712, 170.9009, 0.02444331, 39.17789, 99.9447, 0.0759507, 17.34309, 1978.569, 1936.719, 14.35087, 11.23374, 2972.402, 149.6526, 1226.667, 170.7743, 117.854, 1874.536, 1708.961, 34.64069, 1172.315, 582.8457, 1426.199
211.9, 4052.023, 608.8105, 159.0553, 0.02265615, 37.22196, 92.93265, 0.07085552, 16.22248, 1898.279, 1933.997, 13.61152, 10.42732, 2841.795, 141.4034, 1183.981, 160.163, 108.1723, 2050.66, 1610.423, 32.93366, 1112.159, 555.0516, 1708.611
212, 3937.181, 581.9645, 148.0308, 0.02099966, 35.36368, 88.08846, 0.06610215, 15.17429, 2000.135, 1846.972, 12.91026, 9.678785, 2856.013, 133.6089, 1127.27, 150.2111, 99.28587, 2049.221, 1679.875, 31.31075, 1185.561, 528.5829, 1765.87
212.1, 3839.905, 556.3023, 137.7705, 0.01946428, 33.59817, 81.90823, 0.06166765, 14.19382, 1952.95, 1797.221, 12.24513, 8.983988, 2730.521, 126.2441, 1073.275, 140.8776, 91.12951, 2028.595, 1634.837, 29.76781, 1124.725, 503.3764, 1678.198
212.2, 3784.65, 668.7791, 128.2213, 0.01804116, 31.9208, 99.56616, 0.05753065, 13.2767, 1920.958, 1722.843, 11.61427, 8.339067, 2610.543, 119.2852, 1103.232, 132.124, 83.6432, 2229.537, 1557.022, 28.3009, 1310.889, 479.3719, 1713.062
212.3, 3657.317, 682.6241, 119.3339, 0.01672208, 30.32717, 92.58067, 0.05367118, 12.41884, 1933.484, 1737.113, 11.01591, 7.740441, 2648.142, 112.7099, 1121.048, 123.9143, 76.77188, 2209.44, 1673.452, 26.90628, 1243.622, 456.5121, 1628.012
212.4, 3637.213, 652.5232, 111.0626, 0.01549946, 28.8131, 86.08527, 0.05007063, 11.61641, 1841.337, 1703.348, 10.44838, 7.184789, 2553.78, 106.497, 1115.053, 116.2148, 70.46505, 2156.405, 1733.289, 25.58039, 1179.808, 434.7425, 1636.71
212.5, 3640.343, 623.7496, 103.3646, 0.01436622, 27.37462, 80.04559, 0.04671162, 10.86583, 1747.937, 1652.947, 70.34055, 6.669024, 2678.74, 100.6267, 1304.019, 108.9936, 64.67632, 2122.205, 1633.348, 24.31983, 1315.383, 414.0109, 1609.978
212.6, 3487.51, 596.2449, 96.20016, 0.01331584, 26.00796, 175.7177, 0.04357795, 10.16375, 1713.931, 1806.892, 66.71665, 6.190284, 2865.738, 95.07989, 1351.533, 102.2212, 59.36314, 2077.211, 1539.17, 23.12139, 1269.359, 394.268, 1581.148
212.7, 3455.733, 569.9529, 89.5323, 0.01234226, 24.70953, 163.3895, 0.0406545, 9.507028, 1635.437, 1772.105, 83.69726, 34.91703, 2782.866, 89.83885, 1379.201, 95.86958, 54.48645, 2254.922, 1450.422, 21.98201, 1331.611, 375.4666, 1580.872
212.8, 3478.773, 544.8204, 83.3266, 0.01143986, 23.47592, 151.9262, 0.03792718, 8.892742, 1748.599, 1816.2, 79.38522, 32.41049, 2660.588, 84.88672, 1381.279, 89.91261, 50.01037, 2149.233, 1377.19, 20.89878, 1433.402, 357.5617, 1506.601
212.9, 3542.002, 677.6503, 77.55103, 0.01060344, 22.3039, 141.2671, 0.03538281, 68.32401, 1659.904, 1833.341, 75.29534, 30.08388, 2714.336, 80.20756, 1389.715, 84.32579, 45.902, 2105.441, 1404.082, 19.86892, 1359.849, 340.5107, 1590.69
213, 3380.703, 647.7687, 72.17579, 0.009828178, 21.19039, 131.3559, 0.03300914, 63.90932, 1575.708, 1750.846, 71.41617, 27.92429, 2764.083, 75.78632, 1323.149, 79.08611, 42.13114, 2082.189, 1323.123, 18.88981, 1290.07, 324.2728, 1648.97
213.1, 3246.022, 619.2048, 67.17311, 0.009109596, 108.527, 122.1401, 0.03079471, 59.7799, 1495.782, 1754.882, 67.73685, 25.91973, 2801.106, 71.6088, 1405.268, 74.17201, 38.67006, 2014.486, 1280.554, 17.95896, 1223.871, 308.8092, 1567.103
213.2, 3233.015, 591.9005, 62.51718, 0.008443552, 103.1089, 113.5708, 0.02872883, 55.91729, 1419.91, 1764.31, 107.4405, 24.05906, 2710.656, 67.66154, 1337.957, 69.56326, 35.4933, 1950.73, 1393.031, 17.07397, 1218.191, 294.0831, 1580.808
213.3, 3085.787, 586.9533, 72.22969, 0.007826206, 97.96123, 105.6028, 0.02680155, 52.30425, 1347.887, 1725.65, 101.9052, 22.33197, 2669.819, 63.93188, 1340.15, 65.24087, 32.57752, 1859.299, 1312.709, 16.2326, 1256.477, 280.0591, 1502.325
213.4, 3023.994, 660.9373, 185.218, 0.007253997, 93.07057, 98.19375, 0.02500355, 48.92467, 1279.518, 1648, 128.582, 20.72886, 2609.74, 60.40779, 1275.958, 61.18705, 29.90127, 1788.315, 1237.019, 15.43268, 1232.892, 266.704, 1577.883
213.5, 3169.549, 631.7927, 172.3801, 0.006723625, 88.42408, 91.30454, 0.02332618, 47.81017, 1514.973, 1741.148, 121.9575, 19.24082, 2750.668, 151.5897, 1214.841, 57.38513, 27.44487, 1802.289, 1165.693, 14.67219, 1169.628, 253.9857, 1596.425
213.6, 3025.211, 611.4741, 199.5125, 0.00623203, 84.00956, 84.89868, 0.02176133, 44.72097, 1438.128, 1719.285, 115.6743, 17.85961, 2783.353, 143.2337, 1206.724, 53.81944, 25.19026, 1856.926, 1189.243, 13.94917, 1109.61, 340.7492, 1517.167
213.7, 2962.984, 587.7873, 185.6838, 0.005776378, 79.81543, 101.6699, 0.02030146, 41.83137, 1365.181, 1727.228, 109.7148, 16.57755, 2896.488, 139.9809, 1185.733, 50.47531, 23.12088, 1895.154, 1120.672, 13.26178, 1052.671, 345.4734, 1725.889
213.8, 3020.25, 569.8226, 172.8136, 0.005354041, 75.83069, 94.53684, 0.01893953, 39.12848, 1334.944, 1853.518, 104.0624, 15.38752, 2957.652, 152.9059, 1128.937, 47.33897, 43.74736, 2189.968, 1194.415, 12.60826, 1151.492, 392.4912, 1640.203
213.9, 3001.888, 632.2233, 160.8355, 0.004962583, 72.04488, 87.90421, 0.01766896, 36.60024, 1451.447, 1808.44, 98.70117, 14.28291, 2969.225, 144.4774, 1183.822, 44.39751, 40.1535, 2152.746, 1246.38, 11.98695, 1297.847, 441.8299, 1588.161
214, 3011.305, 604.3448, 184.8662, 0.004599746, 68.44808, 81.73691, 0.01648363, 34.23536, 1420.192, 2106.374, 93.61615, 13.25761, 2838.759, 151.4532, 1248.145, 41.63882, 46.44786, 2269.172, 1189.582, 11.39625, 1271.585, 481.4218, 1509.313
214.1, 2911.919, 625.4819, 172.0526, 0.004263438, 65.03085, 76.0023, 0.01537782, 32.02328, 1348.155, 2127.618, 204.7733, 12.3059, 3426.567, 143.1047, 1188.36, 39.05154, 283.6607, 2309.855, 1336.08, 10.83466, 1206.335, 458.4643, 1543.602
214.2, 2994.512, 597.9008, 160.1273, 0.003951719, 61.78423, 70.67004, 0.01434619, 29.95413, 1522.405, 2068.794, 194.2235, 11.42251, 3352.383, 423.5354, 1207.223, 36.62503, 453.8801, 2201.591, 1350.938, 10.30075, 1144.434, 436.6015, 1466.966
214.3, 2858.145, 598.9633, 149.0285, 0.003662791, 58.69968, 65.71188, 0.01338377, 28.01868, 2104.374, 2124.908, 184.2172, 10.60254, 3365.638, 475.4776, 1206.309, 34.3493, 536.6505, 2450.368, 1387.541, 120.7256, 1085.709, 496.631, 1394.134
214.4, 2838.491, 572.5515, 138.6989, 0.003394988, 55.76913, 61.10157, 0.01248592, 26.20828, 1997.632, 2108.316, 174.7265, 9.841431, 3286.271, 449.2682, 1353.21, 32.21497, 492.5645, 2335.518, 1563.324, 208.0132, 1206.753, 472.9482, 1601.991
214.5, 2709.229, 679.1981, 129.0854, 0.003146765, 52.98489, 56.81473, 0.01164829, 24.51486, 1896.305, 2267.518, 165.7247, 9.134957, 3602.865, 424.5034, 1299.353, 30.21325, 452.1002, 2385.154, 1473.183, 197.7626, 1144.83, 450.3948, 1650.375
214.6, 2659.878, 649.2483, 257.7103, 0.002916691, 50.33965, 52.82864, 0.01086686, 22.93086, 1898.71, 2189.33, 157.1866, 8.479198, 3444.557, 450.7528, 1310.276, 28.33592, 414.96, 2273.361, 1494.641, 188.0172, 1259.359, 516.6218, 1568.438
214.7, 2575.222, 620.6191, 239.8477, 0.002703439, 47.82647, 49.12222, 0.01013785, 21.44921, 2036.71, 2426.908, 149.0885, 7.870514, 3293.205, 425.9062, 1247.516, 26.57524, 380.8709, 2338.809, 1508.466, 179.2349, 1194.736, 549.6016, 1490.569
214.8, 2602.273, 593.2524, 223.2233, 0.002505778, 45.43876, 45.67584, 0.009457752, 20.06329, 2171.067, 2317.704, 141.4075, 7.305524, 3148.502, 402.4292, 1187.761, 24.92395, 349.5823, 2389.728, 1593.476, 170.4025, 1133.43, 523.3928, 1416.565
214.9, 2483.769, 567.0925, 207.7512, 0.002322569, 43.17026, 42.47126, 0.008823275, 18.76693, 2060.943, 2220.722, 134.1223, 6.781093, 3311.564, 380.2463, 1130.868, 23.37528, 320.864, 2765.642, 1501.597, 162.0054, 1094.533, 498.4338, 1346.236
215, 2489.041, 542.0861, 193.3515, 0.002152756, 41.01501, 39.4915, 0.008231361, 17.55432, 1956.404, 2177.187, 127.2124, 6.294308, 3166.055, 359.2862, 1167.277, 21.92283, 294.5049, 2678.727, 1600.983, 154.022, 1226.411, 474.665, 1448.389
215.1, 2471.624, 518.1823, 179.9498, 0.001995358, 74.45367, 36.7208, 0.007679157, 16.42007, 1868.83, 2288.461, 120.6585, 51.06349, 3026.94, 339.4815, 1111.366, 20.56063, 270.3112, 2553.174, 1632.663, 146.4321, 1277.189, 452.0297, 1376.479
215.2, 2437.173, 495.3326, 167.4771, 0.001849468, 70.73661, 34.1445, 0.007163997, 15.3591, 1785.435, 2635.971, 114.4422, 47.39787, 3156.368, 320.7684, 1138.327, 19.28307, 248.1051, 2672.737, 1538.525, 139.2162, 1363.42, 430.4738, 1344.497
215.3, 2326.187, 473.4905, 155.8688, 0.001714245, 146.9876, 31.74894, 0.006683397, 14.36669, 1694.871, 3056.843, 108.5462, 43.99538, 3365.563, 303.0869, 1083.803, 18.0849, 227.7232, 2878.526, 1564.798, 132.3558, 1293.458, 409.9458, 1332.011
215.4, 2354.965, 547.4782, 255.2465, 0.001588909, 150.4882, 29.52146, 0.006235038, 13.43841, 1991.613, 3156.852, 102.954, 120.138, 3217.682, 286.38, 1153.689, 16.96117, 209.0157, 2886.755, 1632.969, 125.8336, 1536.22, 390.3967, 1265.88
215.5, 2255.569, 523.3367, 727.549, 0.001472737, 142.9751, 27.45025, 0.005816758, 12.5701, 2108.166, 3014.802, 97.64987, 111.5138, 3121.15, 270.5941, 1160.886, 15.90727, 191.845, 2813.687, 1538.813, 119.6327, 1655.47, 371.7799, 1203.032
215.6, 2279.342, 500.2598, 1386.476, 0.001365058, 135.8372, 25.52436, 0.005426538, 11.7579, 2001.232, 2899.766, 92.61901, 103.5087, 2984.008, 255.6783, 1105.28, 14.91885, 176.0849, 2681.808, 1461.352, 149.4646, 1672.319, 354.0509, 1143.304
215.7, 2235.718, 625.4127, 2037.425, 0.001265253, 129.0556, 23.73359, 0.005062496, 10.99817, 2151.505, 2898.324, 87.84734, 96.07829, 2852.892, 241.5846, 1052.339, 13.99185, 161.6194, 2898.099, 1656.863, 180.2174, 1586.506, 337.1673, 1086.542
215.8, 2184.776, 597.8346, 2387.602, 0.001172744, 122.6126, 22.06846, 0.004722876, 10.28754, 2042.372, 2841.208, 83.3215, 89.18124, 2856.634, 228.2679, 1001.933, 13.12245, 148.3424, 2833.01, 1650.2, 171.3366, 1505.096, 321.0888, 1102.376
215.9, 2196.858, 571.4726, 2725.495, 0.001087, 116.4912, 20.52015, 0.00440604, 9.62282, 1938.776, 2873.705, 79.02882, 82.77931, 2867.846, 215.6852, 1095.882, 12.30708, 136.156, 2700.225, 1595.051, 162.8934, 1531.697, 354.2437, 1214.162
216, 2248.066, 555.4675, 2934.187, 0.001007524, 110.6754, 19.08047, 0.004110459, 9.001052, 1840.434, 2766.676, 74.95731, 76.83694, 3138.591, 203.7961, 1081.298, 11.54236, 124.9707, 2717.943, 1529.957, 154.8663, 1453.1, 337.3509, 1273.348
216.1, 2237.719, 614.8088, 2901.589, 0.0009338596, 105.15, 17.7418, 0.003834707, 8.419459, 1813.771, 2801.859, 71.09555, 71.32116, 3000.683, 192.5624, 1177.111, 10.82516, 114.7044, 2590.552, 1565.654, 147.2348, 1378.536, 343.3897, 1210.129
216.2, 2246.453, 587.6983, 2882.132, 0.0008655809, 99.90048, 16.49704, 0.003577454, 7.875445, 1721.77, 2681.474, 67.43275, 66.20132, 3038.814, 181.9479, 1120.729, 10.15253, 105.2814, 2623.91, 1480.894, 139.9793, 1364.596, 327.0145, 1343.682
216.3, 2289.879, 561.7833, 2916.602, 0.0008022944, 94.91301, 15.33962, 0.003337459, 7.366582, 1673.049, 2571.811, 63.95866, 61.44902, 3134.101, 171.9185, 1067.047, 9.521692, 96.63247, 2533.655, 1407.866, 133.0814, 1294.574, 311.4201, 1356.699
216.4, 2186.339, 610.2322, 2717.272, 0.000743635, 90.17453, 14.2634, 0.003113564, 6.890599, 1588.186, 2456.086, 60.66355, 57.03786, 3086.42, 162.4419, 1135.198, 8.930051, 88.69408, 2659.859, 1331.11, 126.5233, 1228.145, 296.5695, 1289.342
216.5, 2086.775, 641.4794, 2726.879, 0.0006892645, 85.67262, 13.26269, 0.002904689, 6.445371, 1541.112, 2527.483, 57.5382, 52.94337, 3275.907, 153.4877, 1114.483, 8.375173, 81.40784, 2535.191, 1321.171, 126.364, 1165.124, 282.427, 1319.545
216.6, 1991.745, 613.1928, 2614.032, 0.0006388692, 81.39546, 12.33219, 0.002709827, 6.02891, 1462.941, 2518.661, 54.57386, 49.1428, 3131.965, 145.0271, 1179.232, 7.854772, 74.72016, 2416.366, 1372.381, 120.137, 1233.44, 268.9589, 1254.033
216.7, 2036.893, 630.8264, 2432.847, 0.0005921586, 77.33184, 11.46697, 0.002528037, 5.639359, 1388.736, 2500.211, 51.76225, 45.61505, 2994.348, 137.0329, 1171.525, 7.366707, 68.58188, 2323.862, 1293.25, 114.2169, 1193.546, 356.9095, 1225.27
216.8, 1965.546, 603.0096, 2264.221, 0.0005488633, 73.47109, 10.66246, 0.002358442, 5.274978, 1462.127, 2416.937, 49.09549, 42.34054, 3002.022, 129.4793, 1115.41, 57.17698, 62.94786, 2279.842, 1264.65, 108.5885, 1367.193, 339.8895, 1164.438
216.9, 1961.02, 576.4194, 2311.177, 0.0005087334, 69.80309, 9.914389, 0.002200225, 4.934141, 1387.962, 2402.015, 46.56612, 39.3011, 2870.115, 122.3421, 1073.967, 53.62423, 57.77667, 2377.098, 1202.884, 103.2374, 1313.115, 439.6873, 1239.939
217, 1985.722, 551.0017, 2150.984, 0.0004715376, 66.31821, 9.218801, 0.002052622, 4.615327, 1317.56, 2293.931, 44.16706, 36.47984, 2950.878, 115.5983, 1022.525, 50.29222, 53.0303, 2455.613, 1133.526, 98.15005, 1245.734, 418.72, 1178.379
217.1, 1899.073, 526.7048, 2001.894, 0.0004370613, 63.00732, 8.572017, 0.001914921, 4.317113, 1400.699, 2468.05, 41.89161, 33.86111, 2837.131, 109.2262, 1041.997, 47.16726, 48.67385, 2371.407, 1068.168, 93.31339, 1181.811, 398.7525, 1119.875
217.2, 1949.94, 503.4794, 1863.138, 0.0004051058, 59.86171, 7.97061, 0.001786458, 4.038167, 1377.413, 2356.995, 39.73338, 31.43037, 2924.189, 103.2054, 1156.357, 44.23647, 44.67528, 2319.583, 1095.316, 88.71507, 1121.168, 379.7372, 1064.276
217.3, 1861.142, 572.3996, 1863.856, 0.0003754867, 56.87315, 7.411397, 0.001666612, 3.777246, 1307.546, 2250.936, 37.68634, 29.17412, 2795.701, 97.51647, 1155.941, 138.2832, 41.0052, 2210.864, 1032.16, 84.34334, 1063.637, 361.6288, 1060.987
217.4, 1792.31, 547.1592, 1871.747, 0.0003480332, 54.03379, 6.891418, 0.001554807, 3.533183, 1241.222, 2178.123, 35.74476, 27.07984, 2889.895, 92.14113, 1100.573, 129.6908, 37.63661, 2276.217, 982.1998, 80.18704, 1146.163, 390.0449, 1076.236
217.5, 1804.124, 523.0317, 1742.011, 0.0003225869, 51.33619, 6.407921, 0.001450502, 3.304891, 1311.754, 2278.212, 33.90321, 25.1359, 2781.933, 87.06209, 1047.856, 121.6323, 34.54475, 2230.065, 925.5666, 80.63608, 1199.027, 371.4449, 1022.803
217.6, 1739.959, 506.1333, 1658.711, 0.0002990011, 48.77325, 5.958346, 0.001353195, 3.091349, 1245.217, 2175.699, 32.15654, 23.3315, 2892.448, 82.26302, 997.6651, 114.0746, 31.70689, 2125.542, 872.1988, 76.66248, 1137.5, 418.5811, 972.0233
217.7, 1728.213, 483.8149, 1590.813, 0.0002771398, 46.33828, 5.540312, 0.001262415, 2.891605, 1182.055, 2266.085, 30.49985, 21.65664, 2796.902, 77.72848, 1033.757, 106.9864, 29.10216, 2177.199, 854.4612, 72.88468, 1162.385, 423.0164, 1013.727
217.8, 1649.512, 462.4807, 1543.721, 0.0002568769, 44.02486, 5.151608, 0.001177725, 18.97205, 1122.097, 2172.134, 28.92852, 20.102, 2906.078, 73.44389, 1000.627, 100.3387, 26.71141, 2227.165, 805.1933, 69.29305, 1200.855, 467.7625, 963.3981
217.9, 1574.395, 530.3589, 1436.722, 0.0002380954, 41.82695, 4.790174, 0.001098717, 17.74619, 1100.056, 2097.002, 27.43814, 18.65897, 2818.875, 69.39548, 952.6981, 94.10403, 24.51706, 2131.017, 758.7662, 65.87841, 1187.707, 445.4563, 915.5676
218, 1676.307, 506.9723, 1337.139, 0.0002206872, 121.4269, 4.454099, 0.001025009, 16.59954, 1061.752, 2123.038, 26.02454, 17.31952, 2695.015, 65.57024, 1034.998, 88.25677, 22.50298, 2073.552, 794.9377, 62.63204, 1254.088, 424.2139, 911.343
218.1, 1623.457, 484.6169, 1262.491, 0.0002045518, 155.3496, 4.141603, 0.000956246, 15.52698, 1065.248, 2027.507, 24.68377, 16.07623, 2666.041, 145.5371, 1011.844, 82.77283, 20.65435, 2317.047, 749.102, 59.54564, 1189.736, 528.9338, 866.097
218.2, 1549.526, 504.733, 1365.518, 0.0001895961, 147.5939, 3.851031, 0.0008920958, 14.52372, 1011.215, 2122.307, 85.39992, 14.92219, 2722.726, 137.5148, 1046.847, 98.30673, 18.95759, 2208.446, 734.322, 56.61133, 1128.686, 547.8709, 852.232
218.3, 1596.111, 482.4763, 1270.871, 0.0001757338, 140.2254, 3.580845, 0.0008322492, 13.58529, 989.9856, 2067.03, 81.00017, 13.85099, 2603.091, 129.9346, 996.7038, 97.3854, 17.40022, 2104.935, 691.9813, 53.82162, 1193.736, 521.7446, 809.9207
218.4, 1544.513, 503.8985, 1230.862, 0.0001628851, 133.2247, 3.329615, 0.0007764174, 12.70749, 943.5012, 2031.366, 134.9342, 12.85669, 2713.054, 122.7723, 948.9627, 91.33425, 15.97079, 2117.424, 652.082, 51.16939, 1132.481, 554.6733, 769.7101
218.5, 1561.952, 540.3343, 1145.548, 0.0001509759, 126.5735, 3.096012, 0.0007243311, 11.88641, 895.6434, 2072.664, 199.9872, 11.93376, 2762.401, 116.0048, 950.813, 85.6591, 14.65878, 2112.269, 708.6896, 48.64785, 1074.369, 528.2227, 731.4958
218.6, 1490.823, 516.5078, 1256.105, 0.0001399373, 120.2544, 2.878798, 0.000675739, 11.11838, 850.2131, 2008.308, 207.4362, 11.07709, 2641.022, 109.6103, 950.1382, 80.33657, 13.45456, 2151.898, 667.8268, 46.25057, 1019.24, 503.0333, 695.1788
218.7, 1422.932, 493.732, 1209.256, 0.0001297059, 114.2508, 2.676823, 0.0006304068, 10.39998, 844.2893, 2409.09, 196.7492, 10.28191, 2524.977, 103.5683, 904.6276, 148.8373, 12.34926, 2051.038, 629.3203, 43.97142, 1407.48, 479.0452, 730.9213
218.8, 1462.524, 471.9605, 1125.439, 0.0001202225, 108.5469, 2.489019, 0.0005881157, 9.727999, 801.4639, 2602.628, 186.6128, 9.54382, 2496.429, 97.85939, 933.7703, 139.5891, 11.33477, 2009.896, 635.0845, 41.80458, 1335.257, 456.201, 694.6328
218.9, 1402.232, 503.9091, 1220.539, 0.0001114325, 103.1277, 2.314392, 0.0005486616, 9.099435, 760.8107, 2582.394, 176.9987, 8.858711, 2676.111, 92.46514, 921.533, 130.9156, 10.40361, 1988.155, 616.9899, 39.74453, 1349.73, 434.4462, 726.3467
219, 1434.029, 574.9491, 1335.035, 0.0001032852, 142.7329, 2.152015, 0.0005118544, 8.511485, 722.2195, 2536.25, 167.8798, 8.222783, 2558.524, 87.36824, 955.8398, 122.781, 9.548953, 1956.324, 581.4145, 37.78598, 1328.954, 413.7288, 690.2853
219.1, 1368.724, 549.5963, 1288.12, 9.573351e-05, 135.607, 2.001031, 0.0004775164, 7.961525, 685.5859, 2422.125, 159.2307, 7.632505, 2446.103, 93.52638, 922.7496, 115.1519, 8.764503, 1864.63, 628.8335, 35.92396, 1260.761, 393.9993, 656.0143
219.2, 1310.76, 525.3613, 1261.477, 8.8734e-05, 128.8369, 1.86064, 0.000445482, 7.4471, 730.2244, 2452.748, 151.0273, 7.084601, 2338.623, 88.37098, 898.4513, 107.9968, 8.044497, 1777.235, 592.5753, 34.15369, 1196.066, 375.2107, 623.4447
219.3, 1251.07, 584.8226, 1174.041, 8.224625e-05, 122.4048, 1.730099, 0.0004155967, 6.965914, 693.1848, 2342.38, 143.2464, 6.576029, 2504.632, 115.6104, 855.4164, 101.2863, 7.38364, 1693.935, 558.4077, 32.47065, 1246.628, 357.3181, 622.2458
219.4, 1292.663, 559.0344, 1092.666, 7.623286e-05, 116.2938, 1.608717, 0.0003877162, 6.51582, 658.0239, 2312.654, 135.8664, 6.103964, 2445.135, 109.2377, 843.3349, 117.1253, 6.777072, 1795.205, 526.2101, 30.87056, 1182.659, 384.5568, 591.3528
219.5, 1233.797, 534.3834, 1016.93, 7.065913e-05, 110.4879, 1.49585, 0.0003617061, 6.094807, 624.6465, 2418.739, 128.8667, 5.665787, 2429.98, 103.2163, 802.9401, 109.8476, 6.220334, 1737.892, 495.869, 29.34931, 1121.972, 366.2185, 561.9936
219.6, 1204.368, 576.7095, 987.2145, 6.549292e-05, 104.9719, 1.390902, 0.0003374409, 5.700998, 592.9621, 2312.001, 122.2275, 5.259065, 2355.98, 137.7597, 806.7661, 103.0221, 5.709332, 1656.436, 467.2775, 27.90302, 1132.87, 348.7546, 534.0919
219.7, 1196.409, 588.8417, 1122.232, 6.070444e-05, 99.7312, 1.293318, 0.0003148035, 5.332634, 562.8849, 2207.967, 115.9305, 4.88154, 2372.488, 130.166, 949.9668, 96.62072, 5.240308, 1578.799, 440.3344, 26.52801, 1074.738, 468.761, 697.587
219.8, 1431.396, 562.9285, 1161.233, 5.626607e-05, 94.75217, 1.202579, 0.0002936848, 4.988072, 548.433, 2180.295, 109.9578, 4.531116, 2429.735, 122.991, 999.3362, 90.61708, 4.809815, 1545.505, 414.9449, 25.22076, 1019.59, 446.4072, 662.9534
219.9, 1377.171, 618.35, 1080.745, 5.21522e-05, 90.02173, 1.118207, 0.0002739828, 4.665774, 643.1094, 2082.188, 104.2928, 4.205847, 2605.073, 116.2114, 951.4691, 144.3505, 4.414688, 1575.196, 495.049, 23.97792, 967.2707, 425.1194, 659.6518
220, 1365.844, 636.7798, 1062.51, 4.833912e-05, 85.52744, 1.039755, 0.0002556025, 4.3643, 610.4886, 2502.978, 98.91974, 3.903927, 2490.608, 109.8055, 905.8948, 135.3811, 4.05202, 1629.267, 466.5047, 22.79633, 1098.39, 404.8468, 626.9017
