 , C00, C01, C02, C03, C05, C07, C10, C11, C12, C15, C18, C22, C25, C47
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
165.5, 179.5598, 109.463, 93.49271, 201.1474, 479.6175, 424.4891, 236.0943, 318.6749, 249.9205, 299.4174, 51.12533, 202.1741, 485.4932, 153.6345
165.6, 170.5008, 103.3677, 88.93758, 189.241, 454.1161, 399.1771, 225.8564, 300.0656, 232.0748, 280.1979, 47.60485, 188.6213, 458.0897, 144.3759
165.7, 161.8987, 97.61182, 84.60439, 209.4965, 429.9706, 384.103, 216.0625, 282.5431, 215.5034, 262.2121, 44.32678, 175.9771, 432.2329, 276.1283
165.8, 153.7307, 92.17646, 80.48232, 235.9747, 459.5466, 361.1992, 206.6933, 266.0438, 200.1152, 245.3807, 41.27444, 164.1805, 440.6359, 259.4877
165.9, 145.9747, 87.04375, 76.56109, 222.0068, 482.6741, 388.5322, 197.7304, 250.5079, 185.8259, 229.6298, 38.43229, 271.7099, 415.7643, 298.614
166, 138.6101, 82.19685, 72.8309, 208.8657, 457.0101, 473.0788, 189.1561, 235.8793, 172.5569, 214.8899, 35.78585, 253.4958, 494.3461, 568.5111
166.1, 131.617, 77.61984, 69.28246, 196.5024, 439.7087, 444.8694, 180.9536, 222.105, 160.2354, 201.0962, 33.32164, 328.3414, 489.0261, 721.1422
166.2, 124.9767, 73.2977, 65.9069, 184.871, 416.3293, 418.3422, 173.1069, 209.135, 148.7937, 391.6603, 31.02712, 306.331, 461.4232, 677.6833
166.3, 118.6714, 69.21622, 62.6958, 276.9989, 394.1929, 393.3968, 165.6003, 196.9224, 174.9388, 387.8905, 28.89059, 285.7961, 435.3783, 636.8436
166.4, 112.6843, 65.36202, 119.7747, 260.6027, 373.2336, 525.8874, 158.4193, 185.423, 162.4472, 408.1349, 26.90119, 266.6377, 481.8205, 893.4238
166.5, 106.9992, 61.72243, 139.0203, 245.177, 376.9838, 553.7962, 151.5497, 331.1814, 150.8475, 869.081, 25.04878, 248.7636, 523.5977, 1259.747
166.6, 101.6009, 58.28551, 132.247, 230.6643, 356.9395, 688.5741, 192.8476, 428.9794, 182.9558, 1661.606, 23.32392, 232.0878, 494.0434, 1361.535
166.7, 96.47496, 55.05455, 125.8037, 217.0108, 337.9609, 773.5757, 184.4851, 403.9289, 169.8918, 1729.737, 21.71784, 216.5297, 466.1573, 1460.9
166.8, 91.60764, 51.98892, 119.6744, 204.1654, 319.9914, 727.448, 176.4852, 398.3018, 157.7605, 1742.023, 20.22235, 202.0146, 439.8452, 1448.452
166.9, 86.98589, 49.094, 113.8436, 192.0803, 302.9774, 738.0786, 168.8322, 375.0427, 146.4955, 1962.658, 18.82984, 188.4726, 415.0182, 1417.784
167, 82.59732, 46.36027, 108.297, 180.7106, 286.868, 694.0674, 161.511, 480.261, 136.0349, 1906.078, 17.53322, 175.8383, 391.5927, 1605.031
167.1, 78.43015, 43.77877, 103.0206, 170.0139, 271.6151, 652.6807, 154.5074, 452.2159, 126.3213, 1871.534, 16.32589, 164.051, 369.4893, 1508.306
167.2, 74.47323, 41.34101, 98.00124, 159.9504, 404.0582, 721.1819, 147.8074, 425.8084, 117.3012, 1890.723, 15.20169, 153.0538, 348.6336, 1417.41
167.3, 70.71593, 39.039, 93.22646, 150.4825, 442.1566, 678.1784, 141.398, 400.943, 108.9253, 1839.218, 14.1549, 142.7938, 328.9551, 1331.991
167.4, 67.1482, 36.86517, 197.71, 141.5751, 418.647, 637.7391, 135.2665, 538.0505, 101.1474, 1721.159, 13.1802, 133.2216, 310.3873, 1402.035
167.5, 63.76047, 34.81239, 286.5208, 133.1949, 396.3874, 623.5729, 129.4008, 506.6307, 93.92492, 1610.678, 12.27261, 124.2911, 292.8676, 1317.543
167.6, 60.54365, 32.87392, 278.8449, 125.3108, 375.3114, 586.3897, 123.7896, 477.0456, 87.21815, 1507.289, 11.42752, 115.9593, 299.7643, 1238.143
167.7, 57.48913, 31.04338, 265.2592, 122.2483, 355.356, 551.4237, 312.233, 449.1882, 80.99029, 1410.537, 10.64062, 108.1859, 282.8442, 1196.264
167.8, 54.58871, 29.31478, 252.3353, 144.1748, 336.4616, 518.5427, 343.293, 422.9575, 75.20713, 1616.779, 9.907909, 100.9337, 266.8791, 1191.376
167.9, 51.83463, 27.68243, 240.0411, 135.6407, 318.5718, 487.6224, 328.4066, 398.2586, 69.83692, 1512.998, 9.225652, 94.16756, 251.8152, 1119.579
168, 49.21949, 26.14098, 228.3459, 127.6118, 301.6332, 498.9229, 314.1658, 375.002, 64.85017, 1415.879, 8.590375, 87.85503, 237.6016, 1272.836
168.1, 46.73629, 24.68535, 297.8579, 245.9767, 339.7577, 681.1191, 300.5424, 353.1035, 60.21951, 1477.42, 7.998843, 81.96567, 265.5276, 1263.865
168.2, 44.37837, 23.31079, 283.3458, 231.4167, 321.6927, 650.0923, 287.5099, 332.4837, 55.9195, 1483.094, 7.448043, 76.47109, 250.54, 1267.884
168.3, 42.13941, 22.01276, 269.5407, 217.7186, 382.9166, 656.5096, 275.0425, 313.0681, 51.92653, 1387.895, 6.935172, 167.5195, 255.2567, 1191.476
168.4, 40.01341, 20.78701, 256.4082, 204.8313, 362.5568, 637.1497, 263.1157, 294.7863, 48.21869, 1298.806, 6.457617, 417.5334, 250.5135, 1119.674
168.5, 223.1987, 19.62952, 243.9156, 192.7068, 376.3275, 599.157, 251.7061, 277.572, 44.7756, 1215.436, 6.012946, 1536.541, 236.3733, 1195.702
168.6, 256.729, 18.53648, 232.0316, 320.4845, 356.3181, 563.4297, 240.7912, 261.363, 41.57838, 1137.418, 5.598896, 2273.621, 266.9578, 1123.644
168.7, 482.2091, 17.5043, 220.7267, 314.3399, 341.2914, 529.8328, 281.889, 246.1005, 38.60945, 1064.407, 5.213356, 2455.246, 425.1509, 1055.929
168.8, 457.8809, 16.5296, 209.9725, 295.7334, 323.1449, 498.2392, 302.3197, 231.7293, 35.85252, 996.0833, 4.854365, 2481.623, 1066.781, 992.2947
168.9, 532.151, 15.60918, 199.7423, 278.2282, 305.9631, 477.9075, 289.2101, 218.1973, 33.29245, 932.145, 4.520094, 2390.983, 1183.961, 932.4953
169, 507.4169, 14.74, 190.0105, 309.1391, 289.695, 465.3038, 276.6689, 205.4555, 30.91518, 872.3109, 4.208841, 2606.37, 1117.132, 876.2996
169.1, 516.1171, 13.91923, 180.7529, 290.8404, 274.2918, 534.4918, 264.6716, 193.4578, 28.70766, 816.3174, 3.919021, 2582.906, 1071.068, 823.4904
169.2, 493.616, 13.14416, 171.9463, 273.6249, 259.7076, 502.6204, 253.1945, 182.1607, 26.65778, 948.7628, 3.649158, 2467.368, 1010.612, 773.8638
169.3, 586.8868, 12.41224, 163.5688, 285.9535, 245.8989, 497.809, 242.2152, 171.5233, 24.75426, 924.6242, 3.397877, 2405.065, 989.1563, 727.2278
169.4, 557.2774, 11.72109, 155.5994, 269.0272, 232.8244, 490.0771, 248.3713, 161.507, 22.98667, 865.2728, 3.1639, 2498.553, 933.3237, 952.654
169.5, 529.1619, 11.06842, 148.0184, 278.5973, 220.445, 480.0664, 237.601, 432.5529, 21.34529, 809.7312, 2.946034, 2407.332, 880.6425, 895.2434
169.6, 502.4648, 10.45209, 140.8067, 484.8216, 208.7239, 451.4404, 227.2978, 407.2936, 41.52321, 847.496, 2.743171, 2245.956, 848.7724, 991.6369
169.7, 477.1147, 9.87008, 133.9463, 502.121, 214.6611, 424.5214, 217.4414, 383.5094, 38.55822, 838.0899, 2.554276, 2150.115, 800.8637, 1047.981
169.8, 453.0435, 9.320479, 127.4202, 472.3993, 252.8245, 399.2075, 208.0124, 361.1141, 35.80495, 784.2932, 2.378389, 2221.867, 755.6592, 984.8257
169.9, 430.1867, 8.801482, 121.2121, 556.7701, 239.3817, 375.403, 198.9923, 340.0266, 33.24827, 733.9496, 2.214613, 2146.428, 713.0062, 925.4764
170, 459.0385, 8.311385, 115.3065, 523.8135, 226.6537, 353.018, 190.3633, 320.1704, 30.87416, 686.8376, 2.062115, 2002.542, 672.7608, 869.7037
170.1, 435.8793, 7.848578, 109.6885, 492.8077, 214.6025, 331.9678, 182.1085, 301.4738, 28.66957, 733.69, 1.920118, 1960.269, 634.787, 864.4825
170.2, 413.8885, 7.411542, 104.3443, 505.0583, 203.192, 312.1728, 174.2116, 283.869, 26.6224, 780.7662, 1.787899, 2003.694, 598.9567, 812.3856
170.3, 442.4291, 6.998841, 99.2605, 475.1627, 192.3882, 293.5582, 196.6649, 267.2923, 24.72142, 730.649, 1.664785, 1869.376, 814.1818, 763.4281
170.4, 420.1079, 6.609121, 94.42436, 463.4984, 182.1589, 276.0535, 221.7389, 251.6836, 22.95617, 683.7488, 1.550148, 1772.886, 1242.357, 717.421
170.5, 398.9128, 6.241102, 89.82385, 436.0628, 172.4734, 259.5927, 212.1236, 289.0662, 21.31697, 639.8592, 1.443405, 1887.583, 1862.234, 674.1865
170.6, 378.787, 5.893576, 85.44749, 410.2512, 163.3029, 244.1133, 202.9252, 290.8567, 19.79482, 598.7868, 1.344012, 1875.304, 1776.128, 633.5575
170.7, 359.6766, 5.565401, 81.28434, 385.9675, 154.6201, 320.146, 194.1256, 328.7022, 18.38136, 677.9199, 1.251464, 1773.18, 1967.638, 595.3769
170.8, 341.5303, 5.2555, 77.32403, 363.1211, 146.3989, 534.5358, 185.7077, 439.3359, 17.06883, 646.7392, 1.165288, 1654.315, 1856.575, 559.4972
170.9, 324.2996, 4.962855, 73.55667, 341.6271, 213.6276, 821.7746, 270.8342, 550.6876, 15.85002, 694.9244, 1.085047, 1543.418, 1751.781, 610.2576
171, 307.9382, 4.686506, 69.97287, 328.8034, 202.2689, 792.9464, 265.6114, 882.2663, 14.71824, 685.7344, 1.01033, 1505.935, 1652.902, 573.4811
171.1, 292.4022, 4.425545, 66.56367, 309.3408, 191.5142, 764.5993, 254.0936, 939.2745, 13.66727, 716.3519, 0.9407591, 1484.268, 1559.605, 538.921
171.2, 277.65, 4.179115, 63.32058, 328.5859, 181.3313, 719.0068, 243.0752, 966.1633, 73.4424, 778.6249, 0.8759786, 1393.964, 1627.318, 506.4435
171.3, 263.6422, 3.946408, 60.2355, 309.1361, 265.5923, 727.6564, 232.5346, 1018.701, 68.1982, 839.9461, 0.8156588, 1381.975, 1535.464, 475.9233
171.4, 250.341, 3.726658, 57.30073, 312.5816, 280.915, 796.9675, 222.4511, 959.2134, 63.32847, 1407.715, 0.7594926, 1362.355, 1553.553, 667.3339
171.5, 237.7109, 3.519145, 54.50894, 294.0792, 265.9786, 1032.342, 222.2129, 1276.789, 58.80647, 1515.623, 0.7071941, 1284.175, 1488.512, 627.1178
171.6, 225.718, 3.323186, 125.6325, 276.6719, 251.8365, 1016.853, 212.577, 1202.23, 118.9777, 1418.336, 0.6584968, 1866.131, 1550.03, 589.3253
171.7, 363.7703, 3.138139, 119.5115, 451.5114, 307.5944, 1234.712, 203.3589, 1132.025, 266.153, 1676.661, 0.6131528, 2091.93, 1462.539, 1062.735
171.8, 345.4175, 7.448413, 113.6887, 424.7854, 408.9241, 1368.331, 194.5406, 1308.786, 355.8499, 1569.036, 0.5709312, 2131.273, 1834.755, 1376.971
171.9, 327.9907, 7.033659, 108.1496, 399.6413, 387.1815, 1286.738, 189.8496, 1232.359, 776.9886, 1468.32, 0.5316169, 2200.047, 1772.657, 2014.287
172, 311.4431, 6.642001, 102.8803, 375.9856, 366.5949, 1293.097, 181.6171, 1184.798, 1361.392, 1374.069, 0.4950098, 2052.567, 1690.737, 2465.754
172.1, 295.7303, 6.272151, 97.86783, 394.1409, 347.1029, 1215.99, 173.7416, 1115.611, 1705.235, 1347.636, 0.4609235, 1914.973, 1595.304, 2531.106
172.2, 280.8102, 5.922896, 93.09954, 370.8108, 372.1678, 1143.482, 166.2075, 1050.464, 1610.781, 1261.132, 0.4291844, 1786.602, 1587.736, 2566.665
172.3, 266.6429, 5.593088, 88.56358, 348.8616, 352.3795, 1097.272, 159.0002, 1067.688, 1496.271, 1180.18, 0.3996308, 1686.517, 1498.117, 2806.403
172.4, 253.1903, 5.281645, 84.24861, 328.2116, 333.6434, 1031.842, 152.1054, 1005.339, 1538.214, 1104.424, 0.3721122, 1644.512, 1458.784, 2637.279
172.5, 240.4165, 4.987545, 80.14388, 308.784, 379.8186, 970.3144, 145.5096, 946.6318, 1446.571, 1071.376, 0.3464887, 1555.691, 1376.443, 2588.243
172.6, 228.2871, 4.709821, 76.23913, 290.5063, 359.6236, 912.4553, 139.1998, 891.3525, 1412.615, 1095.192, 0.3226295, 1474.952, 1298.75, 2610.888
172.7, 216.7696, 4.447562, 72.52463, 273.3105, 340.5023, 920.9438, 133.1636, 839.3013, 1312.942, 1084.054, 0.3004133, 1376.079, 1359.735, 2483.548
172.8, 205.8333, 4.199906, 68.9911, 257.1326, 385.2227, 952.3305, 127.3892, 790.2897, 1372.356, 1059.902, 0.2797268, 1420.844, 1292.3, 2382.709
172.9, 195.4487, 3.96604, 65.62975, 241.9123, 364.7403, 1016.102, 121.8652, 744.1402, 1346.352, 991.8671, 0.2604649, 1325.598, 1219.356, 2362.122
173, 185.588, 3.745197, 62.43216, 227.5929, 345.3469, 955.5125, 127.9324, 700.6856, 1250.215, 928.1994, 0.2425293, 1300.69, 1201.694, 2346.231
173.1, 176.2248, 3.536652, 59.39036, 214.1212, 326.9847, 898.536, 122.3848, 659.7686, 1166.983, 909.9734, 0.2258288, 1213.498, 1199.812, 2204.838
173.2, 167.3339, 3.339719, 56.49676, 201.4468, 309.5988, 844.957, 117.0778, 621.2409, 1083.654, 851.5625, 0.2102782, 1248.279, 1132.089, 2264.818
173.3, 158.8917, 3.153751, 53.74414, 189.5227, 293.1374, 794.5728, 112.0009, 584.9631, 1006.275, 796.9009, 153.8433, 1164.6, 1152.143, 2195.161
173.4, 150.8753, 2.978139, 51.12564, 178.3044, 342.1252, 808.9911, 124.5875, 630.2723, 934.4212, 833.2485, 657.8414, 1162.332, 1145.761, 2117.403
173.5, 143.2634, 2.812306, 48.63472, 167.7501, 344.4438, 760.7516, 119.185, 1142.888, 904.9582, 968.4778, 1612.946, 1084.415, 1081.089, 1989.801
173.6, 136.0356, 2.655707, 46.26515, 157.8206, 326.1296, 715.3885, 114.0167, 1164.969, 840.3391, 906.3115, 1795.431, 1024.785, 1020.068, 2006.986
173.7, 129.1724, 2.507828, 44.01104, 148.4788, 308.7892, 730.8893, 109.0725, 1202.249, 780.3342, 848.1356, 1749.945, 1075.017, 1035.123, 1886.037
173.8, 122.6554, 2.368183, 41.86674, 139.69, 292.3708, 749.4132, 104.3428, 1159.252, 770.5748, 862.4557, 1828.028, 1002.953, 976.6957, 1772.377
173.9, 116.4673, 2.236315, 39.82693, 131.4214, 276.8253, 704.7263, 103.621, 1127.775, 715.5515, 807.0949, 1749.236, 935.7203, 945.4989, 1749.437
174, 110.5913, 2.111789, 37.88649, 123.6423, 262.1064, 717.2319, 107.6436, 1061.918, 672.0901, 755.2877, 1628.783, 872.9943, 970.5526, 1644.01
174.1, 161.8851, 1.994197, 36.0406, 116.3236, 353.7803, 674.4639, 143.2979, 999.9066, 628.6356, 787.8118, 1562.161, 901.2336, 1016.558, 1544.935
174.2, 153.7177, 1.883153, 34.28464, 109.4381, 348.3535, 634.2462, 137.084, 941.5163, 583.7474, 737.2424, 1573.32, 840.8194, 1014.295, 1529.13
174.3, 145.9624, 1.778293, 32.61423, 102.9602, 329.8315, 596.4265, 150.657, 886.5358, 542.0646, 750.5382, 1464.982, 844.7198, 1053.96, 1446.314
174.4, 138.5984, 1.679271, 31.02522, 96.86572, 312.2943, 709.9822, 144.124, 939.0255, 503.3582, 730.8514, 1364.103, 788.0939, 994.47, 1447.418
174.5, 131.6059, 1.585763, 34.8736, 91.132, 336.7246, 667.6465, 195.7197, 958.6091, 467.4156, 683.9382, 1406.946, 859.3782, 948.0494, 1360.191
174.6, 154.7097, 1.497463, 33.1745, 85.73768, 331.5733, 627.8353, 220.4029, 902.6304, 478.6584, 640.0364, 1320.238, 801.7697, 923.6791, 1278.221
174.7, 274.5403, 1.414079, 31.55818, 80.66266, 314.8787, 590.3979, 229.7383, 849.9206, 444.4795, 673.6219, 1325.93, 748.023, 871.5424, 1235.494
174.8, 386.1604, 1.335338, 30.02061, 133.4066, 310.3802, 571.3291, 271.2022, 800.2888, 490.793, 630.3823, 1234.627, 697.8792, 822.3484, 1238.218
174.9, 378.8993, 1.260982, 28.55796, 459.6408, 293.8772, 728.416, 274.8867, 753.5554, 455.7477, 589.9183, 1160.761, 651.0968, 778.9037, 1163.598
175, 359.7832, 1.190766, 27.16656, 687.0108, 278.2516, 792.3611, 323.4064, 709.5509, 423.2047, 552.0516, 1080.831, 607.4505, 844.015, 1161.184
175.1, 341.6316, 1.12446, 25.84296, 646.345, 263.4569, 745.1132, 309.3824, 668.1161, 392.9855, 571.4152, 1028.335, 566.73, 874.2615, 1227.901
175.2, 352.6362, 1.061846, 48.1875, 793.003, 318.2544, 700.6827, 295.9665, 629.101, 433.2096, 534.7362, 962.8729, 528.7392, 843.7375, 1304.653
175.3, 334.8452, 1.002719, 45.83973, 770.3207, 310.2541, 755.3681, 283.1323, 592.3642, 402.276, 500.4116, 977.3013, 493.2951, 796.113, 1226.03
175.4, 317.9517, 0.9468837, 43.60634, 782.9972, 293.7578, 716.482, 270.8547, 557.7726, 373.5512, 848.7313, 910.0045, 460.2271, 862.5721, 1152.144
175.5, 301.9106, 0.8941579, 41.48177, 736.6497, 278.1385, 738.2902, 259.1095, 755.4514, 346.8776, 794.2514, 847.3417, 429.3757, 813.8845, 1082.712
175.6, 286.6787, 0.844368, 39.46071, 774.7118, 263.3498, 694.2665, 247.8736, 711.3362, 322.1086, 1023.109, 788.9938, 400.5925, 767.9451, 1017.463
175.7, 272.2153, 0.7973507, 37.53812, 815.6128, 249.3474, 652.8679, 237.125, 669.7972, 299.1082, 957.4361, 734.6638, 373.7387, 724.5986, 956.1471
175.8, 258.4816, 0.7529514, 35.7092, 793.1719, 236.0895, 613.9378, 226.8424, 630.6839, 277.7502, 895.9785, 684.075, 348.6851, 683.6989, 898.526
175.9, 374.3159, 0.7110245, 33.96939, 777.1693, 223.5366, 577.3292, 217.0058, 593.8546, 257.9173, 838.4659, 636.9697, 325.311, 718.6152, 844.3774
176, 362.8227, 0.6714321, 39.01438, 731.1667, 211.6511, 710.0984, 307.3012, 559.176, 253.3494, 784.645, 593.108, 303.5037, 753.1685, 793.492
176.1, 395.133, 0.6340445, 37.11354, 687.8872, 200.3975, 721.3925, 293.9756, 526.5225, 889.5739, 734.2788, 552.2667, 283.1583, 710.6561, 745.6732
176.2, 512.5243, 0.5987387, 35.3053, 890.5364, 189.7423, 678.3763, 281.2278, 495.7758, 1684.734, 687.1456, 514.2377, 264.1768, 670.5433, 700.736
176.3, 526.6118, 0.5653988, 109.6711, 837.8234, 179.6537, 637.9252, 269.0328, 466.8246, 1675.191, 643.038, 1540.493, 246.4677, 632.6947, 658.507
176.4, 500.0434, 0.5339155, 122.9431, 788.2307, 170.1014, 633.3764, 257.3666, 518.3036, 1672.218, 601.7615, 2206.107, 229.9457, 596.9824, 618.8229
176.5, 474.8155, 0.5041852, 116.9531, 858.2111, 161.0571, 746.5158, 246.2063, 488.0369, 1771.863, 563.1346, 2218.935, 214.5313, 658.881, 581.5303
176.6, 450.8603, 0.4761104, 111.2549, 904.2089, 152.4936, 702.0016, 235.5299, 459.5377, 1721.673, 526.9872, 2244.436, 200.1501, 621.6906, 546.485
176.7, 451.304, 0.4495989, 147.8579, 954.9457, 163.3062, 687.0955, 225.3165, 456.3239, 1681.123, 493.16, 2156.066, 186.7331, 662.4059, 513.5518
176.8, 478.6666, 0.4245637, 140.654, 936.7307, 154.6232, 690.7582, 215.546, 429.6765, 1561.081, 461.5042, 2007.6, 174.2154, 656.6392, 482.6032
176.9, 836.3188, 0.4009225, 133.8011, 941.3644, 146.4018, 649.5688, 206.1992, 633.1969, 1462.118, 431.8803, 1993.705, 162.5368, 637.162, 453.5197
177, 1551.374, 0.3785977, 127.2821, 897.888, 138.6176, 787.0299, 336.7355, 1183.275, 1357.714, 404.1581, 1883.002, 151.6412, 1022.475, 426.1889
177.1, 1544.151, 0.3575161, 133.3333, 956.3567, 131.2473, 740.0999, 322.1335, 1254.059, 1355.368, 378.2152, 1753.339, 141.4759, 1936.407, 400.5051
177.2, 1567.704, 0.3376083, 126.8371, 1003.527, 124.2688, 717.5386, 308.3558, 1180.828, 1401.314, 353.9377, 1836.317, 131.9921, 2111.499, 376.3691
177.3, 1488.611, 0.3188091, 120.6574, 983.0581, 117.6614, 674.7523, 332.543, 1111.872, 1301.252, 331.2185, 1709.868, 123.144, 2008.605, 353.6877
177.4, 1413.508, 0.3010567, 114.7788, 924.8685, 111.4053, 634.5173, 318.1228, 1046.944, 1230.52, 309.9577, 1592.127, 114.889, 1972.765, 332.3731
177.5, 1459.981, 0.2842928, 208.9395, 870.1234, 105.4818, 596.6815, 304.3279, 985.8066, 1211.632, 290.0616, 1486.255, 107.1874, 1861.413, 312.3431
177.6, 1386.323, 0.2684624, 198.7596, 818.6187, 99.87332, 591.2231, 315.5398, 928.2397, 1125.115, 271.4426, 1567.577, 100.0021, 1952.182, 293.5201
177.7, 1386.387, 0.2535134, 189.0757, 777.6008, 94.56303, 555.9689, 301.8569, 874.0345, 1044.776, 254.0188, 1459.634, 93.29843, 1841.991, 275.8315
177.8, 1316.442, 0.2393969, 187.3594, 828.4777, 89.53508, 522.8168, 317.7247, 952.3378, 1079.435, 237.7134, 1437.543, 87.04417, 1773.676, 259.2088
177.9, 1250.025, 0.2260665, 178.2309, 816.1022, 84.77447, 491.6417, 361.3366, 896.7253, 1002.358, 222.4546, 1338.554, 81.20915, 1751.954, 243.5879
178, 1198.261, 0.2134783, 169.5472, 879.3572, 80.26698, 462.3254, 345.6678, 945.588, 1094.515, 208.1753, 1391.85, 75.76529, 1683.037, 228.9084
178.1, 1137.807, 0.2015911, 282.5775, 827.3059, 75.99916, 434.7573, 330.6784, 890.3696, 1023.285, 194.8126, 1296.114, 70.68636, 1588.038, 215.1135
178.2, 1080.403, 0.1903658, 268.8099, 778.3357, 71.95826, 408.8331, 348.1179, 1002.997, 983.1989, 182.3076, 1206.863, 65.94789, 1554.505, 202.1499
178.3, 1025.895, 0.1797655, 255.713, 732.2641, 68.13222, 436.4806, 427.3316, 944.426, 947.5741, 170.6054, 1123.759, 61.52707, 1589.462, 189.9676
178.4, 974.1367, 0.1697556, 243.2543, 688.9196, 64.50961, 410.4536, 426.116, 889.2755, 883.8518, 159.6543, 1071.076, 57.4026, 1499.745, 178.5194
178.5, 924.9899, 0.160303, 258.8914, 784.8861, 61.07961, 385.9785, 407.6381, 837.3456, 903.3638, 149.4061, 997.3218, 53.55461, 1441.467, 167.7612
178.6, 1030.787, 0.1513768, 246.2778, 738.4268, 57.83199, 362.9629, 389.9615, 788.4482, 891.001, 139.8158, 967.6682, 49.96457, 1438.569, 157.6512
178.7, 978.7823, 0.1429476, 234.2788, 694.7175, 54.75704, 341.3197, 373.0515, 742.4062, 827.3786, 130.841, 901.0347, 46.61519, 1357.37, 148.1506
178.8, 1021.9, 0.1349878, 222.8643, 653.5955, 51.84559, 320.9671, 356.8747, 699.0529, 768.2991, 122.4424, 987.7527, 43.49034, 1431.604, 139.2224
178.9, 972.399, 0.1274712, 212.006, 614.9076, 49.08895, 301.828, 341.3994, 723.5119, 749.0209, 114.5828, 933.3237, 40.57496, 1350.798, 130.8324
179, 940.3367, 0.1203731, 201.6767, 665.275, 46.47887, 283.8303, 326.5951, 806.5709, 754.9615, 107.2278, 877.462, 37.85501, 1376.947, 122.9479
179.1, 937.4442, 0.1136703, 191.8507, 640.8002, 44.00757, 266.9057, 317.6042, 978.1116, 733.5876, 100.3449, 889.1809, 35.3174, 1299.225, 115.5386
179.2, 912.9109, 0.1073408, 182.5034, 768.3225, 41.66768, 250.9903, 313.2149, 920.994, 681.2053, 93.90376, 877.3652, 32.9499, 1225.891, 108.5758
179.3, 901.2518, 0.1013637, 173.6115, 722.8436, 39.45219, 236.0239, 299.6328, 867.2119, 755.3112, 87.8761, 835.9845, 30.7411, 1156.696, 102.0326
179.4, 855.7822, 0.09571937, 262.6995, 680.0568, 37.3545, 221.95, 302.3194, 816.5704, 736.9706, 82.23536, 803.3508, 28.68037, 1091.406, 95.88374
179.5, 812.6067, 0.09038939, 337.7265, 639.8026, 35.36835, 208.7153, 304.1761, 1226.675, 791.4438, 76.9567, 821.5191, 26.75778, 1029.802, 90.10542
179.6, 771.6094, 0.08535619, 321.2719, 738.0235, 33.4878, 196.2697, 358.9616, 1479.958, 734.9304, 72.01687, 764.9494, 24.96407, 971.6755, 84.67532
179.7, 732.6805, 0.08060326, 305.619, 694.3381, 31.70725, 240.2165, 379.4774, 1393.534, 734.3528, 67.39413, 712.2751, 23.2906, 942.9147, 79.57246
179.8, 695.7156, 0.07611498, 290.7288, 653.2385, 30.02136, 341.2585, 391.8731, 1429.919, 699.9996, 63.06812, 686.4861, 21.72931, 889.6922, 74.77711
179.9, 730.3676, 0.07187664, 278.3251, 626.9538, 28.42512, 320.9095, 374.8802, 1346.418, 650.0157, 59.01979, 639.2147, 20.27269, 839.4738, 70.27076
180, 842.5021, 0.0678743, 300.0371, 589.8429, 26.91374, 301.7739, 358.6241, 1267.793, 603.601, 55.23133, 736.1172, 18.91371, 991.2225, 66.03597
180.1, 832.3123, 0.06409482, 285.4188, 571.9032, 25.48273, 283.7793, 379.2345, 1193.759, 676.6592, 51.68604, 685.4283, 17.64582, 938.5823, 62.05639
180.2, 790.3209, 0.0605258, 271.5128, 538.0508, 24.12781, 266.8578, 574.2829, 1124.049, 628.3419, 48.36833, 638.2298, 16.46293, 958.9214, 58.31664
180.3, 750.4479, 0.05715551, 258.2842, 553.3101, 22.84492, 250.9452, 600.0648, 1058.409, 594.5883, 45.26358, 709.54, 15.35934, 1165.811, 54.80226
180.4, 830.1613, 0.05397289, 245.7002, 570.2645, 21.63025, 235.9815, 574.0439, 1124.872, 552.1313, 42.35812, 660.6812, 14.32973, 1149.277, 51.49966
180.5, 804.1808, 23.68803, 233.7292, 546.3658, 20.48016, 221.9101, 594.4478, 1059.184, 525.3068, 39.63916, 615.1867, 13.36913, 1084.406, 48.3961
180.6, 763.6086, 30.06766, 222.3416, 514.0251, 19.39123, 208.6778, 568.6705, 997.3322, 487.7969, 37.09474, 613.048, 12.47293, 1080.72, 45.47956
180.7, 830.11, 35.49733, 211.5087, 483.5988, 18.36019, 196.2345, 547.4872, 939.0922, 452.9655, 34.71364, 570.8336, 11.63681, 1059.487, 42.73879
180.8, 850.6774, 33.52072, 220.6115, 454.9734, 17.38397, 184.5332, 523.7463, 884.2532, 477.0346, 32.48538, 531.526, 10.85673, 1044.598, 40.16319
180.9, 807.7594, 31.65417, 209.8629, 493.275, 16.45966, 173.5296, 517.8159, 832.6166, 442.9717, 30.40015, 494.9252, 10.12895, 985.6364, 37.7428
181, 780.8583, 29.89155, 199.638, 503.282, 15.58449, 163.1822, 495.3616, 783.9954, 411.3411, 28.44877, 460.8447, 9.449956, 930.0024, 35.46828
181.1, 741.4628, 28.22709, 189.9113, 473.4915, 14.75586, 153.4517, 473.881, 738.2134, 381.969, 26.62265, 429.111, 8.816478, 934.8188, 33.33082
181.2, 765.3647, 26.6553, 180.6585, 445.4644, 13.97129, 144.3015, 518.1881, 753.7108, 375.3402, 24.91375, 399.5625, 8.225465, 882.0533, 31.32218
