 , C09, C12, C15, C19, C21, C24, C25, C29, C34, C37, C39, C45, C57, C63, C72, C92
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
132.4, 693.9836, 260.5959, 492.1107, 475.7492, 255.422, 526.119, 1583.638, 97.93521, 500.6511, 1448.465, 1861.182, 2315.499, 1446.712, 1281.616, 1248.215, 588.3623
132.5, 740.8447, 246.4362, 468.5326, 533.3683, 239.1552, 500.8611, 1487.678, 92.30202, 467.9336, 1361.704, 1926.442, 2366.938, 1447.116, 1266.24, 1229.201, 558.5304
132.6, 701.1564, 233.0459, 446.0842, 500.1676, 300.3304, 476.8159, 1397.533, 86.99285, 437.3542, 1422.359, 1837.803, 2218.358, 1368.811, 1201.851, 1159.953, 615.0283
132.7, 663.5942, 220.3831, 424.7114, 469.0335, 340.5642, 453.925, 1312.85, 81.98906, 408.7732, 1337.162, 1753.243, 2256.589, 1294.743, 1279.547, 1142.558, 583.8444
132.8, 628.0443, 208.4084, 436.156, 472.0759, 448.2783, 432.1331, 1247.449, 77.27309, 382.06, 1257.068, 1672.574, 2136.719, 1224.682, 1224.224, 1162.886, 554.2415
132.9, 594.3988, 197.0844, 415.2588, 532.3953, 498.8376, 411.3874, 1220.885, 72.82838, 357.0924, 1311.757, 1595.617, 2098.811, 1158.413, 1211.658, 1097.374, 526.1396
133, 562.5558, 186.3756, 395.3629, 499.2551, 467.0687, 391.6376, 1146.906, 68.63932, 333.7565, 1337.019, 1522.2, 2019.186, 1095.73, 1177.882, 1035.553, 499.4626
133.1, 546.7184, 176.2487, 421.4402, 468.1778, 467.738, 372.8359, 1083.016, 64.69122, 379.1404, 1256.934, 1511.055, 1916.951, 1036.439, 1221.858, 977.2145, 636.3347
133.2, 599.0764, 166.6721, 401.2481, 439.035, 437.9497, 354.9369, 1018.599, 60.97021, 354.3637, 1181.645, 1631.107, 1890.863, 980.3555, 1159.726, 1040.265, 604.0704
133.3, 591.9055, 157.6158, 402.7773, 442.6318, 410.0585, 408.211, 956.8776, 57.46323, 400.0879, 1110.866, 1696.31, 1880.153, 927.3072, 1100.753, 1029.495, 618.3362
133.4, 634.1429, 149.0516, 383.4794, 495.9185, 383.9436, 435.6515, 911.7166, 54.15797, 373.9422, 1044.327, 1625.114, 1792.655, 877.1294, 1044.779, 971.4977, 586.9846
133.5, 600.1707, 140.9528, 365.106, 465.049, 359.4918, 414.7368, 890.5942, 51.04282, 349.5052, 981.7733, 1611.58, 1680.125, 829.6668, 991.6515, 948.1438, 557.2225
133.6, 568.0185, 133.294, 369.8743, 436.101, 336.5973, 459.8839, 929.1255, 48.10686, 326.6651, 922.9664, 1698.125, 1654.77, 859.5035, 941.2254, 997.407, 575.728
133.7, 561.7665, 126.0513, 352.1529, 408.9549, 315.1608, 437.8059, 872.8256, 45.33978, 305.3176, 867.6819, 1619.991, 1592.289, 1119.746, 958.8825, 941.2175, 741.0135
133.8, 537.2072, 119.2022, 367.723, 383.4985, 295.0895, 416.7878, 819.9371, 42.73185, 285.3651, 880.5831, 1545.453, 1652.41, 1059.156, 910.1227, 934.1755, 703.4417
133.9, 508.428, 112.7253, 371.9614, 359.6268, 276.2965, 396.7787, 818.141, 40.27394, 266.7166, 947.8011, 1474.345, 1548.683, 1001.843, 1027.678, 881.5482, 667.7749
134, 514.0614, 106.6002, 354.1399, 337.241, 258.7003, 377.7303, 874.0248, 37.9574, 249.2867, 956.9043, 1664.147, 1451.467, 996.2914, 975.4202, 831.8856, 633.9165
134.1, 486.5222, 106.4214, 337.1723, 316.2487, 242.2248, 359.5963, 821.0637, 35.77411, 232.9958, 899.587, 1587.577, 1434.032, 978.7449, 1064.514, 832.7152, 688.3803
134.2, 460.4584, 100.6389, 321.0177, 296.563, 226.7985, 458.5417, 771.3117, 33.7164, 217.7696, 885.728, 1514.53, 1366.218, 925.7837, 1010.383, 1020.881, 653.4772
134.3, 435.7908, 95.17062, 305.637, 352.9853, 248.3897, 436.5281, 793.623, 31.77704, 203.5384, 941.019, 1569.362, 1358.046, 903.4768, 959.0046, 1132.866, 687.8923
134.4, 412.4447, 89.99944, 290.9933, 331.0129, 232.5708, 415.5713, 765.2418, 29.94924, 190.2372, 884.6533, 1522.841, 1415.682, 1002.828, 964.5998, 1069.046, 653.0139
134.5, 531.9965, 85.10924, 386.3806, 350.2317, 274.8303, 395.6207, 776.3327, 28.22658, 301.274, 831.6638, 1452.773, 1326.815, 948.5639, 915.5493, 1117.207, 619.904
134.6, 503.4965, 83.54506, 367.8683, 397.1683, 257.3275, 376.6278, 729.2911, 26.60299, 281.5858, 781.8483, 1483.096, 1243.527, 897.2359, 868.993, 1054.269, 588.4728
134.7, 476.5233, 85.20635, 350.243, 397.6282, 240.9394, 425.2487, 810.2384, 25.0728, 263.1843, 852.5816, 1474.03, 1165.467, 848.6853, 824.8041, 1083.705, 558.6353
134.8, 450.9951, 80.57659, 333.4621, 372.8769, 225.595, 540.4683, 761.1424, 23.63062, 245.9852, 801.5131, 1505.808, 1240.962, 802.7618, 831.8058, 1052.79, 744.5777
134.9, 426.8345, 76.19839, 317.4852, 349.6663, 211.2278, 514.5216, 934.3387, 22.2714, 272.0038, 753.5036, 1436.524, 1303.948, 759.3234, 789.5079, 1357.862, 706.8251
135, 466.5966, 72.05808, 325.7825, 327.9005, 197.7756, 606.9296, 909.5134, 20.99036, 335.2617, 708.3698, 1506.102, 1281.512, 718.2354, 749.361, 1281.366, 670.9868
135.1, 441.6003, 68.14275, 310.1736, 338.0103, 185.1801, 611.0778, 977.4177, 19.783, 313.3524, 793.2156, 1453.647, 1201.068, 679.3708, 711.2555, 1209.18, 749.8585
135.2, 489.2919, 64.44015, 324.8917, 316.9701, 173.3867, 581.7413, 992.2955, 18.6451, 292.8748, 796.6729, 1484.324, 1229.332, 642.6091, 727.9847, 1141.06, 885.6738
135.3, 463.0797, 60.93874, 325.9351, 385.3153, 162.3444, 553.8132, 1207.144, 17.57264, 273.7355, 849.8069, 1454.856, 1394.669, 607.8367, 794.7595, 1076.777, 840.7673
135.4, 495.5887, 57.62757, 310.3189, 361.3304, 152.0054, 589.6752, 1743.25, 42.15567, 255.847, 798.9047, 1387.916, 1964.419, 574.9459, 754.3455, 1016.117, 798.1376
135.5, 469.0391, 54.49633, 295.4508, 413.9885, 142.3248, 561.3662, 1912.627, 39.73089, 239.1274, 799.8199, 1487.302, 1953.771, 543.8348, 715.9865, 958.8729, 757.6694
135.6, 443.9119, 51.53522, 281.2952, 388.2189, 133.2607, 534.4163, 1796.733, 51.38714, 223.5005, 751.9119, 1418.869, 1959.03, 514.4072, 679.5781, 904.8542, 719.2531
135.7, 469.2751, 48.73501, 267.8177, 364.0533, 124.7739, 508.7601, 1687.86, 48.43137, 208.8948, 706.8734, 1404.908, 2085.617, 486.572, 645.0212, 853.8787, 682.7846
135.8, 444.1352, 46.08695, 300.0673, 341.392, 116.8276, 484.3357, 1689.787, 85.20769, 195.2435, 760.8608, 1340.267, 1954.696, 608.4981, 612.2214, 805.7748, 648.1652
135.9, 420.3421, 43.58278, 285.6905, 382.3772, 109.3873, 461.0838, 1587.395, 133.093, 182.4844, 715.2863, 1382.237, 1955.159, 575.5715, 581.0896, 760.381, 615.3011
136, 465.3263, 41.21466, 272.0024, 506.658, 102.4209, 438.9482, 1622.661, 166.9442, 170.5591, 672.4416, 1344.436, 2008.361, 544.4266, 551.5408, 717.5444, 584.1033
136.1, 440.398, 38.97523, 258.9702, 475.1199, 124.4572, 417.8752, 1545.178, 157.3416, 159.4131, 632.1633, 1282.576, 1902.271, 514.9669, 523.4946, 677.1211, 554.4873
136.2, 416.8051, 36.85748, 246.5624, 445.545, 116.5311, 397.814, 1519.123, 148.2914, 148.9955, 594.2975, 1353.171, 1822.729, 487.1014, 496.8746, 638.975, 526.373
136.3, 394.4761, 34.85479, 234.7491, 417.811, 109.1097, 378.7158, 1427.073, 139.7617, 139.2586, 605.186, 1290.91, 1708.31, 460.7437, 578.7471, 602.978, 499.6841
136.4, 373.3433, 32.96092, 223.5017, 391.8034, 102.161, 453.7357, 1340.6, 142.8673, 203.1018, 1160.512, 1231.513, 1709.376, 435.8123, 549.3174, 569.0089, 474.3485
136.5, 353.3427, 31.16996, 212.7933, 367.4147, 95.65475, 497.8664, 1259.367, 215.6341, 244.332, 1247.063, 1212.13, 1776.812, 518.1588, 571.6612, 536.9534, 450.2975
136.6, 334.4135, 29.47631, 202.5979, 344.5441, 89.5629, 777.3403, 1433.517, 259.5681, 808.1068, 1930.595, 1323.749, 1842.524, 586.9174, 542.5919, 506.7038, 427.4659
136.7, 316.4983, 27.87469, 192.891, 323.0972, 83.85902, 740.0219, 1349.007, 309.106, 1498.334, 2694.891, 1262.842, 1914.296, 555.1586, 515.0007, 478.1583, 405.792
136.8, 333.7839, 26.3601, 183.6492, 302.9853, 78.51839, 849.9491, 1267.265, 348.5918, 1484.038, 2803.932, 1204.736, 1794.129, 525.1182, 589.8613, 451.2209, 385.217
136.9, 315.9025, 24.9278, 174.8502, 363.4167, 73.51788, 882.65, 1269.778, 328.5409, 1426.681, 2823.831, 1201.823, 1789.281, 757.4727, 583.5862, 425.8011, 365.6852
137, 331.7121, 23.57332, 166.4727, 340.795, 68.83583, 840.2759, 1192.836, 309.6434, 1333.448, 2788.563, 1146.526, 1676.962, 716.4849, 553.9105, 401.8134, 347.1438
137.1, 313.9417, 22.29244, 158.4967, 319.5815, 64.45197, 799.9362, 1170.671, 291.8329, 1419.255, 2734.64, 1315.569, 1571.694, 677.7149, 525.7438, 379.1769, 548.5399
137.2, 297.1233, 21.08117, 150.9028, 427.8718, 60.34729, 821.699, 1099.734, 275.0468, 1419.446, 2776.702, 1255.038, 1536.522, 641.0428, 558.6224, 357.8158, 520.7271
137.3, 281.2058, 19.9357, 143.6727, 537.4932, 56.50402, 782.2511, 1107.997, 259.2262, 1326.686, 2645.167, 1197.292, 1554.537, 606.3552, 622.782, 337.658, 494.3245
137.4, 327.0156, 18.85248, 136.789, 504.0357, 52.90551, 797.4678, 1238.822, 244.3156, 1266.454, 2595.446, 1303.717, 1495.307, 573.5445, 591.1132, 318.6358, 469.2607
137.5, 309.4968, 17.82811, 130.2352, 472.6609, 49.53618, 801.9397, 1773.174, 474.6421, 1336.525, 2516.29, 1243.731, 1401.442, 1160.772, 561.0547, 300.6852, 445.4676
137.6, 303.9992, 16.85941, 123.9953, 443.239, 46.38143, 1066.207, 2099.292, 447.3409, 1249.183, 2545.341, 1264.665, 1413.076, 1123.191, 565.7123, 283.7459, 710.528
137.7, 558.405, 15.94333, 118.0544, 415.6486, 43.42759, 1015.02, 2035.942, 421.61, 1206.861, 2591.911, 1206.476, 1380.255, 1528.973, 536.9455, 267.7609, 674.5018
137.8, 528.4902, 15.07704, 112.3982, 389.7756, 40.66187, 1163.7, 1912.575, 397.3592, 1303.87, 2642.854, 1198.164, 1293.612, 1446.238, 509.6415, 252.6765, 640.3024
137.9, 500.1781, 14.25782, 107.013, 365.5132, 38.07228, 1201.26, 2024.662, 467.3216, 1352.522, 2484.551, 1276.133, 1297.287, 1519.767, 774.545, 238.4418, 607.8369
138, 473.3827, 19.10255, 101.8857, 342.761, 35.64762, 1273.65, 2332.231, 440.4414, 1313.488, 2425.376, 1402.055, 1271.932, 1437.53, 756.0526, 225.009, 577.0176
138.1, 448.0227, 18.0646, 97.00418, 321.425, 33.37737, 1212.505, 2354.183, 415.1075, 1227.652, 2550.184, 1447.381, 1261.323, 1359.744, 748.2254, 212.333, 547.7609
138.2, 424.0213, 17.08304, 159.3952, 301.4172, 31.25171, 1185.806, 2211.532, 391.2307, 1147.425, 2397.432, 1380.785, 1294.205, 1286.166, 851.8915, 200.3711, 519.9876
138.3, 401.3058, 64.05325, 151.7582, 282.6548, 29.26142, 1223.734, 2177.579, 368.7272, 1072.441, 2424.413, 1317.253, 1212.963, 1216.57, 871.8675, 189.083, 493.6225
138.4, 379.8071, 60.57286, 144.4872, 301.8448, 27.39788, 1164.986, 2064.917, 347.5182, 1103.036, 2383.052, 1408.572, 1136.822, 1345.868, 827.5325, 178.4309, 468.5942
138.5, 359.4602, 57.28158, 137.5645, 295.5113, 25.65302, 1195.586, 2021.782, 327.5291, 1289.403, 2329.213, 1343.762, 1065.46, 1333.306, 785.4519, 168.3789, 444.835
138.6, 340.2032, 54.16913, 130.9735, 277.1165, 24.01929, 1209.965, 2047.471, 308.6898, 1894.707, 2337.844, 1352.223, 1067.973, 1261.159, 782.9144, 158.8932, 422.2804
138.7, 397.8681, 51.2258, 124.6983, 259.8668, 22.4896, 1151.877, 1926.776, 290.9341, 1799.595, 2470.04, 1290.005, 1119.815, 1296.757, 817.3215, 149.9418, 400.8694
138.8, 376.5536, 48.4424, 118.7237, 483.9768, 21.05733, 1096.578, 1923.225, 274.1997, 1814.547, 2347.141, 1321.079, 1049.521, 1438.177, 775.7602, 141.4948, 380.5439
138.9, 356.381, 45.81024, 113.0354, 453.8506, 19.71628, 1043.934, 1806.688, 258.4278, 1709.548, 2281.36, 1300.873, 983.6392, 1360.355, 736.3123, 133.5236, 361.2491
139, 490.2305, 43.3211, 107.6197, 425.5996, 18.46063, 993.817, 1819.173, 243.5632, 1597.83, 2267.207, 1241.018, 1178.888, 1307.244, 698.8704, 126.0014, 342.9326
139.1, 463.968, 40.96721, 102.4634, 399.1072, 17.28495, 1004.691, 1745.164, 229.5535, 1562.235, 2131.404, 1269.653, 1617.031, 1286.026, 663.3323, 118.9031, 325.5448
139.2, 491.4195, 38.74122, 97.55412, 374.2639, 16.18414, 1325.228, 1809.627, 535.8737, 1522.586, 2291.677, 1490.288, 1641.964, 1461.287, 629.6014, 112.2046, 309.0386
139.3, 465.0933, 36.63618, 92.8801, 350.9669, 15.15344, 1261.606, 1970.259, 1140.028, 1543.648, 2154.408, 1674.273, 1669.357, 1627.043, 632.5734, 105.8835, 293.3693
139.4, 440.1774, 34.64552, 88.43002, 374.2565, 14.18839, 1367.001, 1965.226, 1862.882, 1442.771, 2049.653, 1758.745, 1659.062, 1593.14, 629.1617, 99.91846, 278.4945
139.5, 416.5963, 32.76303, 84.19315, 685.2215, 13.28479, 1405.749, 1895.565, 2033.705, 1348.486, 2056.178, 1677.823, 1554.918, 1665.912, 597.1684, 94.2895, 264.3739
139.6, 394.2785, 30.98282, 80.15927, 647.5925, 12.43873, 1338.262, 1831.491, 2003.844, 1378.501, 1933.016, 1630.122, 1542.365, 1575.767, 566.802, 88.97764, 250.9693
139.7, 485.2266, 29.29934, 130.8613, 778.321, 97.11771, 1274.015, 1720.813, 1888.583, 1517.836, 1925.842, 1723.417, 1517.593, 1490.5, 574.8335, 83.96503, 238.2443
139.8, 459.2321, 27.70733, 124.5914, 729.8727, 90.93269, 1282.273, 1657.517, 1914.346, 1418.645, 1827.764, 1742.6, 1566.809, 1695.859, 577.9069, 79.2348, 226.1646
139.9, 489.4424, 26.20183, 118.622, 684.4401, 85.14157, 1220.714, 1604.583, 1804.233, 1362.512, 1875.219, 1662.42, 1531.963, 2037.858, 577.3221, 74.77106, 214.6973
140, 463.2221, 24.77813, 112.9386, 641.8356, 148.7341, 1162.111, 1507.354, 1731.398, 1483.349, 1762.896, 1667.44, 1435.797, 2055.733, 547.9649, 70.55878, 203.8114
140.1, 438.4065, 23.43179, 107.5274, 645.8508, 139.2619, 1164.064, 1468.128, 1778.834, 1386.413, 1724.981, 1654.533, 1345.667, 1944.495, 520.1005, 66.58381, 193.4775
140.2, 414.9203, 22.1586, 102.3756, 618.9849, 130.3929, 1108.18, 1379.167, 1745.588, 1295.811, 1621.657, 1619.36, 1261.195, 1839.276, 493.6531, 62.83277, 183.6675
140.3, 392.6923, 20.95459, 97.47053, 609.6854, 122.0887, 1054.979, 1380.643, 1645.182, 1271.734, 1524.522, 1609.286, 1231.153, 2038.304, 468.5505, 59.29305, 174.355
140.4, 371.6551, 19.81601, 92.80051, 571.7341, 143.0181, 1004.332, 1296.984, 1550.552, 1188.626, 1433.205, 1535.24, 1153.869, 1928.008, 444.7244, 55.95274, 165.5146
140.5, 351.7448, 18.73928, 88.35424, 587.3174, 133.9099, 996.9619, 1218.394, 1506.913, 1164.147, 1347.358, 1464.602, 1119.8, 1912.519, 455.61, 52.8006, 157.1225
140.6, 332.9012, 17.72107, 84.121, 622.362, 150.6083, 949.1, 1144.566, 1420.236, 1187.787, 1372.708, 1397.213, 1049.506, 1809.03, 499.5365, 49.82605, 149.1559
140.7, 315.0671, 16.75818, 80.09058, 620.6077, 141.0167, 996.4141, 1183.1, 1338.545, 1178.894, 1290.485, 1496.305, 983.6254, 1758.232, 491.7118, 47.01907, 141.5932
140.8, 387.0984, 15.84761, 76.25327, 581.9765, 132.0359, 984.8071, 1111.411, 1301.057, 1101.854, 1312.133, 1542.726, 1017.527, 1750.351, 466.7079, 695.0626, 134.4139
140.9, 383.3481, 14.98652, 72.59982, 545.7501, 123.6271, 937.5287, 1044.065, 1286.678, 1166.313, 1233.538, 1471.743, 953.6531, 1691.602, 505.2547, 884.6952, 127.5987
141, 451.9463, 14.17221, 98.63481, 511.7786, 115.7538, 973.507, 1540.813, 1472.009, 1142.424, 1250.348, 1404.026, 1149.393, 1856.506, 479.5622, 834.8553, 121.129
141.1, 444.271, 13.40215, 93.90901, 479.9218, 108.3819, 1047.379, 2130.368, 1496.581, 1067.766, 1350.753, 1557.788, 1232.166, 1756.048, 455.1761, 787.8232, 384.2479
141.2, 470.9367, 12.67393, 89.40963, 514.8589, 101.4795, 997.0968, 2182.932, 1568.232, 1164.984, 1269.845, 1553.249, 1154.819, 1661.026, 478.4002, 909.167, 364.7653
141.3, 445.7078, 11.98528, 85.12582, 522.9603, 95.01672, 955.9412, 2177.898, 1512.494, 1088.853, 1495.651, 1481.782, 1082.327, 1687.778, 454.0732, 1018.423, 501.3369
141.4, 421.8304, 11.33405, 102.2231, 642.1808, 88.96551, 1066.915, 2045.929, 1425.496, 1017.696, 1406.064, 1423.268, 1014.386, 1596.45, 440.519, 1019.768, 475.9175
141.5, 399.2322, 10.71821, 97.32536, 677.6669, 159.0352, 1015.694, 1921.957, 1445.101, 951.1902, 1321.843, 1357.782, 950.7096, 1561.557, 440.4434, 962.3188, 451.7869
141.6, 523.2371, 10.13582, 92.6623, 635.4839, 148.9069, 966.9331, 1903.602, 1361.98, 889.0301, 1242.666, 1304.785, 891.0305, 1587.742, 418.0466, 1118.59, 428.8799
141.7, 495.2063, 9.585084, 94.99304, 617.649, 139.4236, 946.3544, 1788.254, 1400.674, 938.4474, 1168.232, 1244.75, 835.0976, 1501.827, 396.7886, 1055.573, 714.4017
141.8, 468.6772, 250.7983, 90.44173, 579.2021, 130.5443, 900.922, 1788.935, 1320.107, 877.1201, 1098.257, 1255.892, 920.4494, 1420.561, 399.1139, 996.1068, 678.1792
141.9, 443.5694, 846.423, 86.10847, 543.1483, 122.2305, 977.3893, 1680.536, 1281.592, 819.8004, 1032.473, 1370.691, 862.6698, 1388.431, 442.6181, 939.9905, 643.7933
142, 430.6443, 883.2896, 81.98283, 522.7878, 230.0829, 945.9163, 1621.901, 1207.875, 766.2266, 970.6291, 1405.441, 808.5172, 1483.025, 420.1107, 1016.364, 611.1508
142.1, 407.5739, 871.2441, 78.05486, 490.2457, 355.4544, 900.5049, 1523.622, 1178.089, 833.7037, 912.4897, 1344.821, 757.764, 1402.776, 398.7478, 1088.683, 580.1635
142.2, 385.7395, 844.3746, 74.31509, 477.7782, 369.5549, 857.2737, 1431.299, 1164.712, 804.4413, 857.8329, 1282.944, 710.1967, 1326.87, 422.8418, 1027.352, 550.7473
142.3, 365.0748, 810.338, 126.6468, 470.5628, 384.091, 816.1179, 1344.57, 1133.978, 751.8713, 806.4499, 1310.193, 665.6154, 1372.117, 401.34, 969.475, 656.4073
142.4, 358.4909, 792.8835, 120.5788, 441.2716, 359.6299, 864.5583, 1264.033, 1079.767, 702.7366, 758.1447, 1249.909, 623.8325, 1297.87, 380.9316, 980.5837, 678.2092
142.5, 358.1151, 749.8015, 114.8016, 413.8036, 336.7265, 860.2856, 1424.265, 1135.564, 656.8129, 712.7328, 1315.539, 718.8932, 1227.64, 361.561, 925.3419, 852.5005
142.6, 338.9303, 709.0604, 109.3013, 401.1545, 404.8172, 839.3079, 1618.476, 1070.247, 613.8903, 670.0411, 1255.009, 726.3481, 1161.211, 343.1754, 873.2122, 886.827
142.7, 320.7732, 670.533, 104.0644, 376.1838, 389.0863, 799.0146, 1520.405, 1008.687, 680.244, 629.9066, 1294.094, 680.7529, 1098.377, 387.1003, 824.0192, 919.7545
142.8, 303.5888, 634.0989, 99.07845, 564.8367, 383.1559, 760.6556, 1428.277, 974.1501, 635.7902, 592.1761, 1234.551, 754.2249, 1038.942, 527.0576, 876.0234, 913.1145
142.9, 359.0603, 599.6446, 94.3314, 529.6772, 506.0093, 724.1382, 1369.003, 1062.616, 594.2415, 556.7056, 1177.747, 894.3419, 982.7235, 500.2563, 881.3736, 866.8166
143, 486.1401, 1018.962, 161.23, 580.2111, 473.7837, 767.3157, 1374.083, 1060.66, 555.4079, 523.3597, 1123.557, 974.7035, 1070.638, 474.818, 831.7209, 972.9866
143.1, 574.8769, 1256.724, 153.5051, 544.0945, 473.9181, 873.6961, 1290.821, 1044.6, 519.1121, 492.0112, 1078.899, 966.5392, 1012.704, 450.6732, 784.8654, 923.653
143.2, 544.0797, 1188.439, 146.1504, 510.2261, 443.7362, 919.4571, 1212.604, 984.5153, 485.1882, 462.5404, 1082.232, 997.8205, 1087.125, 427.7562, 740.6495, 1017.63
143.3, 514.9324, 1254.557, 139.148, 534.9119, 595.5043, 898.2636, 1139.127, 1210.437, 453.4813, 434.8348, 1058.638, 935.1841, 1028.299, 563.6105, 698.9245, 966.0328
143.4, 487.3466, 1186.39, 234.4807, 559.8781, 557.5792, 855.14, 1134.887, 1140.813, 423.8463, 408.7888, 1009.928, 876.4796, 972.6568, 748.0157, 734.6976, 1018.893
143.5, 461.2386, 1134.621, 223.2462, 525.0272, 610.6315, 814.0865, 1083.111, 1075.194, 396.1481, 384.3029, 963.4598, 821.4601, 985.2286, 861.8991, 1002.636, 967.2316
143.6, 436.5292, 1088.461, 212.55, 492.3456, 571.7429, 798.6913, 1017.48, 1068.699, 370.2599, 361.2837, 1066.377, 769.8944, 1085.266, 818.071, 946.1522, 918.1898
143.7, 432.817, 1089.503, 202.3663, 464.4959, 535.331, 760.3479, 955.8265, 1007.228, 415.7205, 339.6433, 1053.804, 773.3235, 1026.541, 776.4716, 892.8502, 871.6346
143.8, 634.8975, 1030.304, 192.6705, 597.3254, 515.6409, 738.6468, 973.4544, 1334.084, 780.4959, 584.5243, 1029.668, 763.0856, 1022.201, 736.9875, 842.5509, 827.4398
143.9, 600.8849, 993.1093, 183.4392, 560.1435, 491.1304, 703.186, 914.4684, 1404.474, 1063.014, 688.1982, 1080.097, 820.4362, 1051.904, 699.5112, 795.0853, 973.3514
144, 621.1619, 992.2249, 174.6503, 525.2761, 526.4146, 669.4276, 859.0566, 1344.915, 1200.827, 646.9761, 1098.487, 768.9348, 994.9837, 663.9407, 750.2936, 923.9993
144.1, 587.8851, 938.3114, 166.2824, 594.2153, 498.3564, 725.0244, 902.9087, 1301.339, 1122.353, 717.5812, 1085.467, 720.6663, 1028.676, 925.162, 708.0254, 956.3182
144.2, 556.3911, 887.3274, 175.6305, 613.7989, 584.1046, 723.9918, 933.8595, 1369.334, 1205.843, 674.5991, 1107.156, 675.4278, 973.0127, 1016.503, 668.1383, 1087.992
144.3, 526.5843, 902.7991, 167.2157, 756.1842, 546.9054, 732.698, 902.2803, 1320.902, 1305.493, 634.1915, 1056.214, 633.029, 920.3617, 1058.102, 630.4983, 1032.827
144.4, 498.3742, 853.7448, 159.204, 709.1138, 637.4045, 697.5228, 847.6071, 1381.628, 1253.897, 720.6306, 1119.663, 593.2917, 975.1488, 1023.003, 594.9788, 980.4594
144.5, 471.6754, 807.3558, 151.5762, 664.9734, 596.8109, 664.0363, 856.4485, 1393.145, 1171.955, 774.9276, 1130.729, 556.0489, 963.8229, 993.0655, 561.4603, 1196.998
144.6, 446.407, 763.4874, 144.3139, 623.5806, 558.8025, 632.1573, 804.5524, 1313.012, 1299.164, 728.5104, 1078.703, 521.1439, 1002.164, 942.5675, 529.8301, 1136.306
144.7, 422.4922, 722.0026, 137.3995, 584.7644, 523.2147, 601.8089, 785.4728, 1237.488, 1231.676, 684.8737, 1029.07, 488.43, 1168.925, 959.2723, 499.9818, 1078.691
144.8, 399.8585, 755.4314, 130.8164, 667.3259, 489.8933, 572.9174, 737.8774, 1166.308, 1151.187, 643.8506, 994.7841, 648.912, 1105.673, 910.4927, 471.815, 1023.998
144.9, 458.049, 738.0783, 124.5487, 625.7867, 458.6941, 545.4128, 693.1661, 1099.223, 1113.24, 605.2849, 1077.103, 608.1777, 1045.844, 939.0695, 445.235, 972.0781
145, 433.5105, 734.5065, 118.5813, 598.9481, 466.1885, 519.2288, 651.164, 1035.996, 1040.49, 569.0292, 1152.983, 633.2539, 1035.445, 891.3172, 420.1524, 922.7906
145.1, 410.2866, 764.1342, 112.8998, 561.6652, 436.4989, 494.3017, 611.707, 1055.258, 972.4945, 534.9451, 1099.932, 593.5025, 1162.624, 923.5572, 396.4829, 876.0021
145.2, 388.3068, 727.832, 107.4905, 531.6121, 408.7001, 470.5714, 574.6409, 994.5601, 908.9421, 502.9026, 1055.167, 556.2465, 1099.713, 876.5938, 374.1468, 831.5859
145.3, 367.5045, 728.2662, 102.3404, 504.5439, 382.6717, 447.9803, 618.4157, 937.3534, 892.2039, 472.7795, 1122.572, 521.3291, 1209.83, 941.21, 353.069, 789.4218
145.4, 347.8167, 724.4014, 104.1993, 473.1374, 358.3009, 463.203, 599.3738, 883.4373, 833.8986, 444.4606, 1110.118, 534.4517, 1144.365, 893.3489, 333.1786, 749.3954
145.5, 329.1835, 685.0403, 99.20691, 443.6859, 335.4822, 501.6179, 563.0551, 855.6669, 907.7451, 417.838, 1059.04, 804.9353, 1209.03, 847.9215, 314.4088, 873.9644
145.6, 311.5486, 671.7134, 94.4537, 457.6754, 314.1168, 587.1035, 742.7786, 1030.358, 877.6967, 605.3102, 1085.303, 1001.06, 1292.033, 952.5568, 296.6964, 829.6515
