 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C010, C011, C012, C015, C016, C017, C018, C019, C021, C023, C024, C025, C032, C033, C034, C038, C039, C040, C042, C045, C047, C049, C056, C068, C083, C086
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
405.1, 4.274144, 267.9206, 498.2465, 1125.638, 1076.125, 3366.184, 1438.661, 2113.229, 240.2138, 466.863, 1219.14, 4604.368, 599.0449, 106.7906, 941.8846, 3654.503, 1283.607, 0.2661621, 1327.248, 1343.962, 236.7778, 1154.27, 2246.161, 845.3976, 511.4733, 1402.778, 219.1799, 1357.666, 2577.398, 942.5198, 602.241, 1418.597, 100.3629, 103.4079, 1523.117
405.2, 3.962001, 249.4591, 851.2188, 1056.036, 1016.143, 3403.627, 1365.431, 2291.526, 228.9026, 711.3495, 1598.828, 5380.153, 563.8552, 100.1282, 892.986, 3491.392, 1482.018, 0.2478288, 1418.453, 1391.307, 222.2604, 1085.642, 2190.051, 795.9877, 483.7238, 1692.704, 353.8583, 1362.216, 2996.711, 878.6238, 663.8265, 1592.145, 95.49729, 97.84982, 1422.57
405.3, 3.672654, 232.2698, 807.7482, 990.7385, 959.5037, 3656.317, 1295.929, 2404.336, 218.124, 740.3135, 1785.115, 5611.974, 530.7327, 237.3488, 846.6259, 3403.835, 1397.987, 0.2307583, 1335.647, 1381.325, 208.6331, 1106.712, 2072.073, 749.4656, 457.4799, 1601.741, 335.3512, 1290.399, 3147.458, 819.0595, 659.8113, 1728.574, 90.86757, 92.59045, 1328.661
405.4, 3.404439, 216.2649, 766.4977, 1155.702, 1102.243, 3484.94, 1229.965, 2331.635, 207.8529, 1003.953, 1799.745, 5411.499, 650.4606, 222.5412, 802.6727, 3613.659, 1318.721, 0.2148637, 1257.675, 1313.625, 195.8414, 1253.483, 1960.449, 705.6625, 432.6598, 1635.242, 494.3932, 1258.608, 3089.588, 763.5333, 702.8318, 1778.524, 86.4623, 87.61378, 1607.83
405.5, 3.155811, 201.3628, 727.3538, 1084.242, 1075.575, 3321.595, 1167.358, 2455.309, 272.7164, 1265.703, 1695.704, 5222.688, 612.2507, 208.6574, 761.0013, 3438.407, 1601.311, 0.2000639, 1301.024, 1249.244, 183.8339, 1444.671, 1854.839, 664.4195, 409.1863, 1527.833, 468.536, 1427.28, 2916.01, 913.0146, 663.6441, 1762.481, 82.27059, 82.90459, 1806.184
405.6, 2.925341, 187.4876, 690.2089, 1107.832, 1030.265, 3223.026, 1107.938, 2713.397, 259.8747, 1524.195, 1727.34, 4955.681, 576.2853, 195.6398, 721.4933, 3532.486, 1837.953, 0.1862835, 1225.073, 1289.804, 172.5627, 1502.68, 1959.255, 625.587, 386.9863, 1427.48, 444.0311, 1373.907, 2752.184, 913.8871, 667.4429, 1683.45, 78.2821, 78.44852, 1822.792
405.7, 2.711702, 174.5685, 654.9609, 1039.331, 1195.194, 3071.957, 1051.543, 3170.666, 316.6131, 1502.699, 1627.485, 4821.946, 732.2403, 229.4591, 684.0364, 4013.573, 1895.109, 0.1734523, 1153.557, 1277.109, 161.9825, 1427.296, 2226.316, 589.024, 365.9908, 1333.718, 420.8079, 1585.92, 2597.562, 1026.118, 630.2284, 1635.249, 239.4195, 74.23196, 1860.103
405.8, 2.513665, 231.7961, 621.513, 975.0661, 1219.262, 2947.855, 998.0179, 3497.57, 348.958, 1842.789, 1794.178, 4690.576, 723.4266, 417.2883, 648.5242, 4064.313, 2295.677, 0.1615049, 1112.908, 1363.54, 152.051, 1640.628, 2566.494, 554.5981, 346.1343, 1246.115, 550.3349, 1610.402, 2451.628, 1202.517, 595.0888, 1633.716, 227.8124, 70.24204, 2087.217
405.9, 2.330091, 215.8238, 589.7733, 939.4319, 1316.817, 2989.068, 947.2177, 3534.469, 332.5262, 1858.13, 1718.644, 4531.577, 680.9304, 391.2548, 614.8555, 4125.746, 2257.868, 0.1503804, 1047.939, 1296.712, 142.7284, 1799.238, 2750.738, 522.1842, 327.3551, 1164.265, 521.5519, 1712.158, 2313.892, 1120.995, 561.9085, 1560.459, 216.768, 66.46658, 2409.096
406, 2.159923, 246.1756, 559.6544, 962.101, 1243.418, 3025.588, 899.0032, 3463.47, 316.8681, 2248.78, 1747.371, 4530.585, 805.4286, 377.7838, 582.9348, 4148.629, 2368.634, 0.1400222, 986.7626, 1273.456, 133.9774, 2009.21, 2664.092, 491.6648, 309.5948, 1087.792, 580.738, 1636.178, 2183.894, 1045, 530.5782, 1582.893, 206.2591, 62.89404, 2402.6
406.1, 2.002183, 386.3457, 531.0737, 1036.473, 1331.683, 2898.95, 853.2429, 3472.081, 301.9473, 2363.155, 1709.711, 4454.805, 1302.491, 772.1209, 748.0572, 3973.093, 2234.331, 0.1303775, 1056.176, 1220.109, 125.7629, 1870.319, 2715.969, 462.929, 292.798, 1016.342, 605.3065, 1549.917, 2061.199, 1093.979, 500.9949, 1727.495, 253.7182, 59.51352, 2325.568
406.2, 1.855962, 382.5296, 503.9525, 972.3843, 1257.456, 2881.748, 809.8118, 3707.428, 367.0652, 2225.66, 1854.465, 4435.739, 1648.425, 833.7965, 709.2213, 3836.478, 2223.206, 0.1213971, 994.519, 1187.953, 118.0521, 1954.389, 2681.871, 435.8728, 276.9126, 949.5853, 620.8134, 1884.526, 1945.398, 1019.815, 529.13, 1650.034, 293.5371, 56.31471, 2208.573
406.3, 1.720421, 356.1708, 478.2164, 1008.925, 1252.158, 2792.387, 768.5914, 3691.503, 349.7808, 2254.594, 1747.261, 4491.846, 1982.782, 781.7781, 672.4015, 3663.078, 2265.218, 0.1130352, 936.4613, 1194.226, 110.8141, 1878.243, 2546.618, 410.3979, 261.8889, 887.2132, 662.0038, 1785.171, 2029.171, 1164.509, 499.6274, 1576.045, 279.3064, 53.28783, 2168.013
406.4, 1.594777, 331.6283, 453.7946, 946.5397, 1313.206, 2707.664, 729.4692, 3647.056, 375.507, 2199.699, 1646.254, 4381.369, 2187.518, 882.0124, 685.9968, 3529.422, 2178.386, 0.1052494, 881.7928, 1164.727, 104.0198, 1808.592, 2430.856, 386.4119, 247.6804, 828.9379, 718.0131, 1691.055, 1915.169, 1129.371, 544.5842, 1644.798, 314.269, 50.42364, 2346.94
406.5, 1.47831, 386.5823, 430.62, 1004.536, 1240.009, 2780.681, 692.3383, 3539.522, 369.1867, 2285.844, 1551.087, 4428.438, 2129.094, 1253.272, 691.2393, 3430.008, 2118.232, 0.09799978, 830.3158, 1153.779, 97.64216, 1769.197, 2299.905, 363.8277, 342.6147, 774.4903, 680.4603, 1874.282, 1807.572, 1143.317, 598.0416, 1571.044, 299.0331, 47.7134, 2236.363
406.6, 1.370348, 359.9443, 408.6288, 999.9387, 1188.938, 2979.006, 657.0975, 3543.049, 351.8023, 2117.482, 1461.42, 4290.574, 2254.083, 1418.425, 918.3831, 3602.269, 2034.833, 0.09124956, 781.8439, 1097.232, 91.6555, 1735.489, 2368.462, 342.5635, 324.0265, 723.619, 644.8716, 1775.468, 1706.02, 1325.578, 564.6967, 1500.598, 284.536, 45.14883, 2456.67
406.7, 1.270271, 335.1418, 387.7607, 938.1094, 1280.164, 2839.375, 623.6505, 3401.097, 335.2366, 1961.52, 1376.938, 4154.01, 2121.671, 1329.933, 919.0983, 3624.131, 1954.729, 0.08496428, 736.2017, 1043.456, 86.0359, 1688.788, 2252.351, 322.5421, 306.4467, 676.0892, 661.6063, 1681.863, 1708.991, 1235.713, 533.211, 1433.31, 270.7416, 42.72211, 2414.25
406.8, 1.177503, 312.0483, 367.9584, 880.1033, 1208.809, 2706.289, 591.9059, 3237.555, 319.4509, 2066.83, 1297.339, 4010.992, 2136.212, 1450.275, 1378.726, 3521.279, 1843.896, 0.07911194, 764.3975, 992.3159, 80.76086, 1831.469, 2158.183, 424.0566, 289.8208, 631.6812, 673.7587, 1593.192, 2066.753, 1151.941, 503.4808, 1369.04, 368.3228, 40.42582, 2412.244
406.9, 1.091509, 299.843, 349.1673, 878.9994, 1213.633, 3011.245, 561.7772, 3105.26, 304.4085, 1932.655, 1222.341, 3896.664, 2028.511, 1876.467, 1388.94, 3513.045, 1739.346, 0.07366271, 719.7737, 944.2909, 75.80923, 1915.216, 2217.245, 438.0306, 274.0969, 590.1901, 638.5205, 1509.197, 2287.242, 1353.514, 475.4083, 1307.651, 350.4664, 38.25296, 2375.567
407, 1.011796, 279.1819, 331.3358, 893.6098, 1145.986, 2935.995, 533.1821, 3035.71, 290.0744, 1924.226, 1151.679, 3856.595, 1909.35, 1759.399, 1445.507, 3431.505, 1687.812, 0.06858882, 677.755, 898.0109, 163.6248, 1925.855, 2234.036, 448.2926, 326.6431, 551.4243, 605.1253, 1530.029, 2158.742, 1261.756, 448.901, 1361.433, 333.4758, 36.19688, 2386.564
407.1, 0.9379038, 259.9444, 411.9759, 838.3552, 1160.424, 2798.38, 506.0425, 3085.176, 276.4153, 1833.921, 1085.102, 3875.899, 1797.19, 2164.25, 1535.565, 3325.022, 1790.48, 0.06386442, 720.2885, 943.6581, 153.5926, 2235.407, 2113.688, 422.0918, 308.9214, 515.2048, 573.4767, 1449.363, 2074.8, 1176.218, 423.8717, 1372.033, 317.3088, 34.25133, 2398.995
407.2, 0.8694082, 242.0326, 491.1448, 786.5172, 1095.743, 2680.241, 480.2843, 3172.903, 323.1226, 1698.844, 1022.374, 3677.745, 1849.474, 2536.43, 1555.737, 3371.409, 1958.746, 0.05946544, 686.5385, 897.4091, 144.1755, 2719.862, 1999.823, 541.5907, 329.7861, 481.3643, 641.4445, 1372.951, 1958.235, 1168.677, 400.2379, 1359.452, 301.9256, 32.41034, 2240.628
407.3, 0.8059149, 235.0918, 549.9218, 737.8845, 1088.06, 2627.288, 455.8373, 3212.534, 307.9073, 1624.942, 1119.212, 3634.005, 1740.831, 2592.502, 1583.213, 3207.906, 1897.456, 0.05536946, 646.46, 853.4268, 135.3358, 2829.405, 1892.092, 509.937, 392.5339, 552.2183, 671.3541, 1300.567, 1848.218, 1138.877, 377.9219, 1298.494, 287.2882, 30.6683, 2092.716
407.4, 0.7470586, 356.4585, 521.8381, 692.2589, 1027.412, 2698.98, 432.6346, 3334.433, 293.4085, 1507.171, 1054.512, 3588.943, 1638.569, 2565.62, 1590.864, 3253.412, 1789.87, 0.05155561, 608.7211, 811.6, 127.038, 2730.273, 1883.771, 480.1334, 371.2374, 515.9467, 735.9324, 1231.999, 1875.229, 1061.67, 407.6361, 1240.269, 273.3604, 29.0199, 1954.567
407.5, 0.6925005, 405.5656, 623.8403, 649.4544, 970.1453, 2572.475, 410.613, 3210.674, 279.5924, 1396.161, 993.5522, 3551.219, 1838.28, 2636.593, 1537.813, 3095.631, 1770.664, 0.04800446, 573.1854, 771.8232, 119.2491, 2940.699, 1955.476, 547.6346, 351.0963, 482.0575, 697.4424, 1167.047, 1875.827, 989.6962, 384.9076, 1248.393, 260.1079, 27.4601, 1825.538
407.6, 0.6419269, 377.6195, 591.9817, 609.2967, 1007.678, 2479.847, 389.7123, 3224.851, 266.4269, 1293.328, 949.6786, 3643.329, 2092.989, 2472.103, 1684.105, 3039.715, 1801.762, 0.04469791, 664.0705, 733.9959, 111.9376, 2737.417, 1880.416, 644.5455, 332.0479, 450.3942, 660.9656, 1197.264, 1770.441, 1049.93, 363.4464, 1257.065, 247.4978, 25.98413, 1705.027
407.7, 0.5950466, 351.5991, 594.3932, 571.622, 951.511, 2511.276, 369.8755, 3116.499, 253.8813, 1198.069, 894.779, 3689.497, 2445.78, 2317.875, 1596.674, 3166.091, 1699.602, 0.04161912, 625.3036, 855.484, 105.0745, 2604.603, 1779.118, 745.1346, 336.527, 420.8107, 626.3965, 1209.759, 1785.115, 978.7526, 412.6684, 1348.818, 235.4991, 24.5875, 1592.472
407.8, 0.5515901, 373.5399, 564.0384, 536.2769, 898.4745, 2491.953, 351.0484, 3108.642, 283.6761, 1109.826, 843.053, 3500.873, 2567.933, 2173.269, 1513.781, 3012.545, 1603.234, 0.0387524, 588.7998, 833.3727, 98.63215, 2482.012, 1683.276, 745.9316, 318.269, 393.1704, 593.6354, 1207.422, 1684.825, 912.4003, 389.6593, 1288.336, 224.082, 23.26594, 1487.347
407.9, 0.5113072, 400.8912, 627.1716, 503.1173, 848.3942, 2375.151, 421.2526, 2980.701, 270.3183, 1120.809, 794.3173, 3321.892, 2550.215, 2154.604, 1496.703, 2866.445, 1512.33, 0.03608313, 554.4271, 792.5289, 92.58479, 2310.438, 1728.234, 712.5712, 301.0017, 367.3456, 562.5877, 1258.235, 1790.012, 850.5462, 367.9331, 1328.331, 213.2185, 22.01541, 1389.161
408, 0.4739662, 410.6325, 595.1428, 472.008, 801.1054, 2379.858, 607.1456, 2826.745, 257.5895, 1079.414, 816.548, 3225.854, 2532.631, 2020.183, 1419, 2727.431, 1485.931, 0.03359772, 522.0609, 753.6868, 86.90822, 2277.85, 1719.51, 731.7828, 284.6711, 343.217, 558.8561, 1191.899, 1973.141, 872.5293, 347.4183, 1287.035, 202.8817, 20.83209, 1297.457
408.1, 0.4393522, 427.3386, 564.7498, 442.8224, 826.6277, 2342.425, 954.8018, 2678.182, 245.46, 1102.073, 769.3445, 3060.933, 2411.239, 2118.078, 1592.045, 2680.169, 1517.495, 0.03128351, 491.5842, 716.7484, 81.57968, 2276.135, 1626.88, 689.0132, 269.2266, 320.6733, 627.7986, 1300.326, 2482.374, 813.3782, 328.0474, 1229.323, 193.0459, 19.71238, 1211.807
408.2, 0.4072661, 456.6485, 535.9088, 415.4413, 819.8804, 2381.51, 1127.285, 2526.39, 233.9017, 1020.9, 724.8698, 2904.445, 2474.51, 1985.937, 1509.393, 2819.022, 1499.181, 0.0291287, 462.8867, 685.6754, 76.57785, 2118.792, 1539.239, 648.7433, 254.62, 299.6103, 594.9642, 1300.571, 2342.911, 758.2371, 383.4021, 1222.388, 183.687, 18.65285, 1131.811
408.3, 0.3775233, 425.1825, 508.5407, 389.7533, 774.1808, 2359.859, 1069.905, 2445.012, 222.8877, 945.7067, 682.966, 2927.21, 2329.15, 2197.869, 1503.909, 2682.308, 1414.177, 0.02712232, 435.8644, 652.0703, 71.88269, 2167.038, 1606.623, 672.1492, 240.8058, 279.9308, 563.847, 1304.084, 2211.282, 706.8341, 362.0248, 1167.576, 174.7818, 17.65028, 1057.095
408.4, 0.3499526, 440.6975, 482.5703, 365.6537, 780.4152, 2343.932, 1107.028, 2420.581, 212.3923, 876.0513, 734.9414, 2799.776, 2343.645, 2060.749, 1470.195, 2552.224, 1333.992, 0.02525413, 651.4858, 620.1121, 67.4754, 2017.237, 1520.073, 632.865, 227.7411, 261.544, 534.3574, 1497.917, 2087.049, 719.5726, 341.8395, 1115.221, 166.3084, 16.70158, 1226.845
408.5, 0.3243954, 482.0428, 457.9261, 343.0442, 783.1782, 2262.792, 1105.445, 2413.692, 202.3911, 856.7427, 725.4, 2687.855, 2237.342, 1959.114, 1521.417, 2461.694, 1356.367, 0.02351462, 613.4536, 589.7202, 99.40517, 2022.918, 1656.504, 595.8767, 233.5632, 498.5651, 506.41, 1418.945, 1969.796, 670.7908, 322.7796, 1065.214, 158.2457, 15.80389, 1145.856
408.6, 0.3007046, 477.8818, 434.5405, 321.8328, 739.5244, 2453.392, 1049.176, 2386.326, 313.7518, 793.64, 683.4656, 2851.374, 2263.823, 1836.89, 1539.019, 2531.755, 1538.464, 0.02189494, 577.6415, 560.8177, 152.6987, 1883.08, 1697.815, 561.0502, 220.8915, 465.8175, 479.9243, 1374.187, 1859.13, 625.316, 507.1122, 1077.156, 150.574, 14.95444, 1070.213
408.7, 0.278744, 444.9526, 412.3492, 301.9329, 758.3855, 2356.352, 995.7719, 2418.635, 298.9778, 787.2064, 643.9554, 3102.536, 2130.84, 1874.554, 1546.126, 2571.062, 1451.232, 0.02038681, 583.2492, 533.3319, 143.3364, 1752.908, 1777.625, 528.2592, 208.9072, 435.221, 454.8239, 1543.908, 1754.681, 582.9242, 478.8372, 1222.326, 143.2741, 14.15064, 1045.701
408.8, 0.2583872, 414.2925, 391.2911, 283.2634, 764.2013, 2264.284, 945.0859, 2356.323, 284.8994, 729.2253, 606.7292, 3017.123, 2005.668, 1757.606, 1689.615, 2521.652, 1368.947, 0.01898257, 549.2004, 507.1931, 134.5481, 1784.181, 1723.327, 609.4544, 234.8792, 406.6341, 431.0362, 1462.511, 1720.229, 655.05, 452.1387, 1258.997, 136.3282, 13.39005, 1351.5
408.9, 0.2395171, 385.745, 371.3084, 265.7484, 721.6053, 2158.153, 896.9799, 2304.406, 304.6374, 708.7086, 571.655, 2862.874, 1887.849, 1876.157, 1601.898, 2529.138, 1331.786, 0.01767505, 517.1394, 577.6457, 126.2987, 1669.224, 1840.97, 573.8344, 222.1361, 481.5945, 408.4926, 1385.405, 2201.476, 664.994, 426.9289, 1352.667, 129.7189, 12.67035, 1262.282
409, 0.2220251, 491.7819, 352.3463, 249.3164, 681.3835, 2129.422, 851.3226, 2417.166, 324.528, 656.5092, 538.6085, 2716.511, 1776.952, 1759.108, 1695.974, 2584.134, 1256.273, 0.01645759, 523.7145, 549.3351, 237.0033, 1611.385, 1741.797, 540.2962, 226.4256, 449.9616, 387.1281, 1327.872, 2171.333, 619.9122, 403.1246, 1292.013, 123.4302, 11.98932, 1178.954
409.1, 0.2058105, 505.7087, 334.3524, 233.9004, 655.9894, 2124.412, 807.9893, 2332.406, 309.2465, 608.1544, 507.4722, 2681.88, 1947.713, 1649.362, 1878.553, 2606.532, 1185.042, 0.01532399, 493.1412, 522.412, 287.3218, 1589.982, 1740.635, 508.7182, 481.9999, 436.1127, 540.5622, 1257.865, 2095.622, 577.8867, 380.6477, 1295.835, 117.4462, 11.34491, 1101.126
409.2, 0.19078, 535.155, 317.2776, 219.4376, 705.0259, 2024.837, 766.8616, 2249.439, 294.6846, 563.3612, 478.136, 2623.962, 1833.298, 1607.798, 1781.026, 2566.834, 1230.651, 0.01426847, 464.3528, 496.8084, 269.7055, 1645.78, 1646.866, 500.743, 589.9258, 407.4673, 528.1044, 1276.231, 2031.638, 605.2405, 359.424, 1348.672, 111.7524, 10.73512, 1028.437
409.3, 0.1768473, 520.0432, 301.0746, 205.8691, 665.7283, 2100.218, 727.8275, 2158.013, 280.8084, 521.8672, 450.4956, 2489.813, 1833.204, 1587.112, 1843.455, 2571.371, 1172.453, 0.01328566, 437.2449, 610.9913, 253.1693, 1710.541, 1612.794, 471.4767, 557.92, 380.7034, 500.484, 1322.713, 2101.406, 617.1609, 339.3836, 1288.197, 106.3346, 10.15812, 960.5456
409.4, 0.163932, 484.2088, 285.6992, 193.1396, 628.6212, 2001.778, 831.905, 2115.691, 304.7335, 483.4295, 424.453, 2459.27, 1905.43, 1488.096, 1747.75, 2727.463, 1105.975, 0.01237055, 411.7196, 581.0464, 282.1074, 1613.97, 1571.008, 443.9208, 527.6506, 355.6975, 506.32, 1511.662, 1983.346, 575.322, 320.4606, 1230.433, 101.1795, 9.612125, 897.1362
409.5, 0.15196, 450.8436, 271.1089, 181.1972, 629.681, 1907.951, 809.7772, 2002.597, 290.3842, 447.8228, 399.916, 2333.541, 1793.499, 1395.258, 1657.015, 2628.752, 1170.213, 0.01151846, 387.6843, 552.5692, 264.8108, 1655.353, 1486.377, 417.9756, 499.0234, 332.334, 593.131, 1431.965, 2406.846, 648.9877, 302.5927, 1242.417, 96.27432, 9.09548, 837.9127
409.6, 4.93723, 445.8787, 257.2638, 169.9932, 594.5831, 1955.82, 807.2443, 1907.113, 276.7105, 462.8047, 376.7974, 2214.24, 1728.158, 1349.785, 1684.685, 2501.266, 1227.755, 0.01072507, 365.0522, 525.4875, 248.5747, 1545.379, 1406.305, 393.5467, 471.9494, 310.5051, 562.1098, 1356.47, 2770.754, 658.8983, 285.7211, 1186.706, 91.60693, 8.606604, 782.5988
409.7, 4.576662, 423.5411, 244.1257, 159.482, 561.4415, 1942.42, 766.1547, 1798.568, 263.6807, 428.7172, 355.0153, 2101.038, 1626.641, 1293.042, 1597.223, 2379.961, 1316.02, 0.009986328, 343.7413, 499.7332, 233.334, 1530.401, 1330.547, 370.5455, 492.3895, 290.11, 532.711, 1284.955, 2615.089, 638.8347, 269.7902, 1133.494, 87.16581, 8.144004, 730.9364
409.8, 4.242426, 419.2824, 231.6586, 149.6208, 530.1472, 1858.334, 735.75, 1777.307, 251.2644, 448.1466, 334.4923, 1993.623, 1606.118, 1212.372, 1514.302, 2429.383, 1241.401, 0.009298469, 323.6745, 475.2411, 219.0278, 1424.609, 1327.154, 348.8887, 644.8018, 271.0546, 504.8498, 1217.21, 2468.169, 595.5263, 254.7476, 1082.667, 82.94, 7.706269, 682.6844
409.9, 3.9326, 430.4382, 219.8281, 140.3693, 609.795, 1907.024, 757.1332, 1734.261, 239.4328, 507.5677, 315.1558, 1891.7, 1519.997, 1136.736, 1494.382, 2425.227, 1188.439, 0.008657991, 304.7791, 451.9494, 205.5987, 1326.13, 1255.659, 328.4977, 609.8187, 371.982, 478.4457, 1153.037, 2544.221, 609.7328, 240.5436, 1122.22, 78.91906, 7.292061, 637.6177
410, 3.6454, 400.7782, 208.6018, 131.6898, 575.8055, 1892.709, 821.4519, 1635.554, 228.1583, 470.1832, 296.937, 1957.005, 1490.969, 1065.818, 1453.541, 2307.611, 1121.054, 0.008061628, 286.9868, 429.7992, 192.993, 1234.458, 1316.12, 309.2984, 576.7336, 347.5489, 516.7377, 1127.299, 2585.188, 568.3974, 227.1317, 1102.528, 75.09305, 6.900117, 595.5261
410.1, 3.379175, 373.162, 197.9488, 123.547, 543.7105, 1803.994, 1151.169, 1542.466, 217.4147, 435.5522, 279.7715, 1913.674, 1403.385, 999.3242, 1465.812, 2286.333, 1057.49, 0.007506343, 270.2332, 408.7346, 181.1602, 1149.124, 1357.873, 388.3824, 545.4435, 324.7207, 489.7119, 1203.778, 2484.802, 529.8642, 214.4675, 1105.597, 71.45252, 6.529241, 556.2131
410.2, 3.132392, 347.4487, 187.8398, 115.9078, 513.4045, 1719.438, 1183.521, 1455.99, 207.1771, 403.4719, 263.5983, 1815.839, 1320.947, 936.9789, 1389.713, 2342.082, 1020.307, 0.006989306, 254.4576, 471.1442, 232.1, 1310.833, 1430.74, 402.0677, 515.851, 303.3919, 464.0995, 1202.438, 2451.265, 603.7332, 202.5095, 1056.021, 67.98849, 6.178298, 519.4952
410.3, 2.903632, 323.5072, 178.2471, 108.7408, 539.2239, 1638.845, 1266.561, 1373.121, 197.4214, 373.7544, 357.8675, 1769.409, 1243.35, 1002.095, 1317.565, 2228.498, 1059.5, 0.006507883, 239.603, 450.2827, 217.8694, 1399.053, 1422.012, 410.0046, 487.864, 283.464, 439.8267, 1281.58, 2327.568, 562.8045, 191.2182, 1008.668, 64.69241, 5.846219, 485.2013
410.4, 2.691579, 301.2154, 169.1443, 102.0171, 509.168, 1781.717, 1253.354, 1400.224, 188.1252, 531.7597, 337.1797, 1759.116, 1206.751, 939.5773, 1249.163, 2206.608, 999.4263, 0.00605962, 225.6155, 475.0011, 204.5114, 1326.886, 1401.321, 386.0416, 461.3955, 264.8451, 416.8234, 1214.013, 2239.424, 630.8618, 180.5565, 963.4393, 61.55611, 5.531988, 453.1713
410.5, 2.495011, 280.4597, 160.5063, 95.70903, 480.7874, 1698.205, 1333.293, 1320.529, 179.2667, 507.1093, 317.6878, 1669.182, 1351.763, 880.9595, 1206.12, 2163.816, 942.7585, 0.005642233, 212.4446, 467.5379, 191.9724, 1235.163, 1382.364, 384.0746, 436.3629, 247.4491, 438.8343, 1150.009, 2113.61, 588.094, 170.4892, 996.7479, 58.57186, 5.234647, 423.2556
410.6, 2.312799, 261.1342, 256.225, 89.79105, 453.9887, 1618.607, 1265.427, 1245.37, 214.0109, 469.7585, 299.3227, 1583.846, 1272.356, 825.9987, 1179.826, 2058.877, 889.3038, 0.005253596, 200.0425, 444.6237, 311.4907, 1218.326, 1401.291, 361.627, 412.6885, 231.1958, 440.1148, 1263.989, 1994.864, 548.2255, 160.9833, 952.0532, 55.73228, 4.953288, 395.3149
410.7, 2.143895, 243.1404, 243.14, 84.239, 428.6837, 1621.046, 1316.745, 1174.489, 203.9335, 531.8917, 334.0927, 1570.442, 1238.251, 774.4668, 1118.574, 2137.754, 838.8801, 0.004891728, 188.3645, 422.8325, 292.3925, 1231.109, 1354.815, 340.4915, 390.2985, 216.01, 417.0964, 1306.057, 1998.842, 539.5342, 152.0073, 909.3627, 53.03038, 4.687052, 369.2186
410.8, 1.987325, 375.3497, 230.7232, 79.03024, 450.047, 1616.039, 1272.447, 1107.642, 194.3306, 492.7155, 320.9152, 1490.154, 1421.768, 726.1498, 1096.754, 2034.08, 791.3153, 0.004554786, 177.3682, 402.1093, 311.4747, 1146.006, 1420.3, 320.5912, 369.1232, 201.8217, 395.2819, 1237.2, 1886.544, 529.8671, 143.5319, 868.5864, 50.45946, 4.435126, 344.845
410.9, 1.84219, 349.4857, 218.9405, 74.14356, 424.9617, 1540.292, 1232.29, 1044.599, 185.1799, 456.4249, 302.3635, 1546.043, 1338.249, 680.8472, 1123.096, 1935.433, 783.7711, 0.004241052, 167.0139, 462.5736, 292.3775, 1081.466, 1522.937, 301.854, 370.2928, 188.5654, 517.8748, 1171.973, 1780.555, 563.7819, 135.529, 868.6611, 48.01317, 4.196741, 322.0804
411, 1.707654, 342.2611, 207.7595, 69.55904, 401.2747, 1468.096, 1169.565, 985.1453, 176.4601, 422.8073, 300.0349, 1467.002, 1259.636, 638.3709, 1064.79, 1841.57, 739.331, 0.003948928, 157.264, 488.1827, 373.7467, 1006.707, 1440.896, 284.2119, 350.2029, 176.1797, 490.7895, 1201.139, 1680.521, 525.5616, 127.9723, 829.7098, 45.68549, 3.971168, 300.8186
411.1, 1.582943, 356.6383, 197.1495, 65.258, 452.8656, 1458.567, 1249.361, 977.8213, 168.1509, 391.6657, 282.6903, 1392.003, 1185.642, 598.5446, 1009.51, 1752.259, 697.4107, 0.003676926, 148.0833, 464.2567, 350.8315, 937.1168, 1363.274, 267.6009, 396.3349, 164.6076, 465.1208, 1151.12, 1586.107, 574.3334, 120.837, 950.9349, 43.47065, 3.75772, 280.9604
411.2, 1.46734, 390.8802, 187.0814, 61.2229, 452.7452, 1390.202, 1367.106, 943.5197, 160.233, 372.5768, 266.3484, 1421.352, 1150.964, 561.2029, 1024.873, 1667.28, 657.8673, 0.003423659, 139.4386, 478.7402, 329.3212, 978.9994, 1432.346, 251.9608, 374.8322, 153.7956, 440.7946, 1090.431, 1496.997, 565.4933, 114.0995, 908.2945, 41.36319, 3.555745, 262.4131
411.3, 1.360179, 363.946, 177.5274, 57.4373, 427.5096, 1407.975, 1297.519, 947.144, 183.2354, 345.1349, 250.9512, 1420.127, 1390.684, 526.1909, 971.6655, 1694.187, 712.7086, 0.003187837, 131.2984, 547.4686, 309.1298, 911.3242, 1355.185, 260.2346, 480.9832, 143.6938, 417.7406, 1112.146, 1412.893, 566.8977, 107.7377, 945.577, 39.35789, 3.364626, 245.0902
411.4, 1.260845, 411.2359, 168.4613, 53.88578, 407.1343, 1499.052, 1496.83, 1003.339, 474.6544, 319.7143, 236.444, 1454.993, 1353.024, 493.3632, 921.2208, 1612.024, 672.2979, 0.002968259, 123.6335, 539.702, 466.8075, 858.0407, 1282.181, 245.025, 649.8387, 134.2554, 554.696, 1177.228, 1333.515, 528.4662, 101.7306, 929.8478, 37.44981, 3.183779, 228.9108
