 , C000, C003, C004, C007, C009, C010, C011, C016, C017, C020, C022, C026, C031, C033, C036, C044, C050
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
16.4, 19.53195, 61.93564, 0.0271944, 0, 0, 111.9542, 8.603598, 24.36784, 694.5246, 487.9199, 0, 232.9568, 6.706324, 3.542782, 0, 0, 968.3353
16.5, 18.01039, 58.54295, 0.02510676, 0, 0, 106.1965, 8.180096, 22.81328, 733.8296, 456.6207, 0, 218.0302, 6.278695, 3.327569, 0, 0, 1011.785
16.6, 16.60736, 55.33609, 0.02317938, 0, 0, 115.1618, 34.64707, 21.35789, 693.5496, 427.3293, 0, 204.06, 5.878334, 3.12543, 0, 0, 1026.613
16.7, 15.31363, 185.2453, 0.02139996, 0, 0, 109.2392, 32.9416, 19.99536, 811.4869, 399.917, 0, 190.9849, 5.503501, 2.93557, 0, 0, 1084.191
16.8, 14.12068, 175.098, 0.01975715, 0, 0, 103.6211, 31.32009, 18.71974, 904.0362, 374.263, 0, 178.7476, 5.15257, 2.757243, 0, 0, 1034.523
16.9, 13.02066, 165.5065, 0.01824045, 0, 0, 98.29199, 29.7784, 17.52551, 979.1901, 492.5851, 0, 167.2944, 4.824017, 2.58975, 0, 0, 974.0387
17, 12.00634, 156.4404, 0.01684018, 0, 0, 93.23694, 28.31259, 16.40746, 1171.959, 460.9866, 0, 156.5751, 4.516413, 2.432431, 0, 0, 1010.888
17.1, 11.07103, 187.2465, 0.0155474, 0, 0, 133.8479, 26.91893, 15.36074, 1287.502, 431.4152, 0, 146.5426, 4.228424, 2.284668, 0, 0, 1089.08
17.2, 10.20858, 176.9896, 0.01435387, 0, 0, 126.9642, 25.59388, 14.38079, 1342.45, 574.939, 0, 137.153, 3.958798, 2.145882, 0, 0, 1025.406
17.3, 9.413322, 167.2945, 0.01325196, 0, 0, 120.4346, 24.33405, 13.46336, 1268.763, 538.0577, 0, 128.3649, 3.706365, 2.015526, 0, 0, 965.4542
17.4, 8.680014, 223.1019, 0.01223465, 0, 0, 114.2408, 23.13624, 12.60446, 1268.135, 503.5423, 0, 120.14, 3.470028, 1.893089, 0, 0, 975.3569
17.5, 8.003831, 227.0743, 0.01129543, 0, 0, 108.3655, 21.99738, 11.80035, 1258.27, 494.2303, 0, 112.4421, 3.248762, 1.77809, 0, 0, 939.2975
17.6, 7.380323, 214.6357, 0.01042831, 0, 0, 102.7924, 20.91459, 11.04754, 1323.074, 462.5263, 0, 105.2374, 3.041605, 65.20123, 0, 0, 916.6436
17.7, 6.805388, 202.8784, 0.009627754, 0, 0, 97.50584, 19.88509, 10.34276, 1279.493, 432.8561, 0, 98.49433, 2.847656, 61.24046, 0, 0, 863.051
17.8, 6.27524, 191.7652, 0.008888657, 0, 0, 92.49122, 18.90627, 9.682937, 1209.261, 405.0892, 0, 92.18334, 2.666075, 57.52029, 0, 0, 812.5919
17.9, 5.786392, 181.2607, 0.0082063, 0, 0, 87.73449, 17.97563, 9.065208, 1142.885, 379.1034, 0, 86.27673, 2.496073, 54.02612, 0, 0, 1044.712
18, 5.335626, 171.3316, 0.007576325, 0, 0, 83.2224, 17.0908, 8.486889, 1080.152, 354.7846, 0, 80.74858, 2.336911, 50.7442, 0, 0, 1452.18
18.1, 4.919974, 283.0603, 0.006994711, 0, 0, 78.94235, 16.24953, 7.945464, 1172.834, 332.0258, 0, 75.57464, 2.187897, 47.66165, 0, 0, 1845.417
18.2, 4.536703, 267.5549, 0.006457746, 0, 0, 74.88243, 15.44966, 7.438579, 1108.457, 310.727, 0, 94.73993, 2.048386, 80.33543, 0, 0, 1978.367
18.3, 4.183289, 252.8988, 0.005962003, 0, 0, 71.0313, 14.68917, 6.964031, 1176.828, 290.7944, 0, 88.6695, 1.917771, 75.4553, 0, 0, 1862.7
18.4, 3.857406, 314.8658, 0.005504316, 0, 0, 67.37823, 13.96611, 6.519757, 1112.232, 272.1405, 0, 82.98804, 1.795484, 70.87163, 0, 0, 1809.169
18.5, 3.556909, 297.6182, 0.005081764, 0, 0, 63.91304, 13.27865, 6.103826, 1073.043, 254.6832, 0, 77.67061, 1.680995, 66.5664, 0, 0, 1703.394
18.6, 3.279822, 281.3153, 0.004691651, 0, 0, 176.9766, 12.62502, 5.714429, 1029.11, 238.3457, 0, 72.69389, 1.573806, 62.5227, 0, 0, 1693.19
18.7, 3.02432, 275.9417, 0.004331486, 0, 0, 167.8749, 12.00357, 5.349874, 972.6216, 223.0563, 0, 68.03605, 1.473452, 58.72464, 0, 0, 1594.196
18.8, 2.788723, 260.8262, 0.00399897, 0, 0, 159.2412, 11.41271, 5.008576, 919.2343, 208.7476, 0, 63.67667, 1.379497, 55.15731, 0, 0, 1640.862
18.9, 2.571478, 246.5388, 0.00369198, 0, 0, 151.0516, 10.85093, 4.689051, 868.7773, 195.3568, 0, 59.5966, 1.291534, 51.80667, 0, 0, 1614.392
19, 2.371157, 233.034, 0.003408557, 0, 0, 143.2832, 10.3168, 4.389911, 821.09, 182.825, 0, 55.77797, 1.209179, 48.65958, 0, 0, 1666.374
19.1, 2.186441, 228.2555, 0.003146891, 0, 0, 135.9143, 9.808972, 4.109854, 1006.918, 171.0971, 0, 52.20402, 1.132076, 45.70367, 0, 0, 1568.947
19.2, 2.016115, 215.7522, 0.002905313, 0, 0, 128.9243, 9.326137, 3.847664, 1169.347, 160.1216, 0, 48.85906, 1.059889, 42.92731, 0, 0, 1477.217
19.3, 1.859057, 235.169, 0.00268228, 0, 0, 122.2939, 8.867069, 35.2911, 1153.34, 149.8501, 0, 45.72844, 0.992305, 40.31961, 0, 0, 1390.85
19.4, 1.714235, 300.3387, 0.002476369, 0, 0, 116.0044, 8.430597, 33.03968, 1185.683, 140.2375, 0, 42.7984, 0.9290306, 37.87032, 0, 0, 1509.131
19.5, 1.580694, 283.8868, 0.002286264, 0, 0, 110.0385, 33.40234, 30.9319, 1509.831, 131.2415, 0, 40.05611, 0.8697909, 35.56982, 0, 0, 1420.898
19.6, 1.457556, 268.3361, 0.002110754, 0, 0, 104.3793, 31.75815, 28.95858, 1600.656, 122.8226, 0, 37.48953, 0.8143287, 33.40907, 0, 0, 1375.949
19.7, 1.344011, 253.6373, 0.001948717, 0, 0, 99.01118, 30.19489, 27.11116, 1601.023, 114.9437, 0, 35.0874, 0.762403, 31.37957, 0, 0, 1356.565
19.8, 1.239311, 239.7436, 0.00179912, 0, 0, 93.91914, 74.0915, 25.38159, 1669.471, 107.5703, 0, 32.83919, 0.7137883, 29.47336, 0, 0, 1377.275
19.9, 1.142767, 226.611, 0.001661006, 0, 0, 89.08897, 70.44443, 23.76236, 1615.577, 100.6699, 0, 30.73503, 0.6682735, 27.68295, 0, 0, 1296.751
20, 1.053744, 425.8868, 0.001533495, 0, 0, 84.50722, 66.97688, 22.24642, 1750.031, 170.3297, 0, 28.76569, 0.625661, 26.0013, 0, 0, 1220.935
20.1, 0.9716563, 402.5577, 0.001415773, 0, 0, 80.16109, 63.68003, 115.1988, 1983.275, 189.6982, 0, 26.92254, 0.5857657, 24.4218, 0, 0, 1149.552
20.2, 0.8959632, 415.3542, 0.001307088, 0, 0, 76.03849, 112.4143, 107.8496, 1874.412, 177.5294, 0, 25.19749, 0.5484143, 22.93825, 0, 0, 1275.654
20.3, 0.8261666, 392.602, 0.001206746, 0, 0, 72.12791, 106.8809, 100.9693, 1814.726, 213.5224, 0, 38.33476, 0.5134447, 21.54482, 0, 0, 1201.072
20.4, 0.7618073, 371.0962, 0.001114108, 0, 0, 83.07554, 101.6198, 94.52792, 1876.388, 218.479, 0, 35.87848, 0.4807048, 20.23604, 0, 0, 1146.613
20.5, 0.7024617, 350.7683, 0.001028581, 0, 0, 78.80305, 96.61768, 88.49746, 1927.094, 204.464, 0, 33.57957, 0.4500527, 21.15401, 0, 0, 1079.575
20.6, 0.6477391, 331.554, 0.0009496195, 0, 0, 74.75029, 94.51833, 82.85172, 1844.35, 232.5339, 0, 31.42798, 0.421355, 19.86897, 0, 0, 1082.616
20.7, 0.5972795, 313.3923, 0.0008767198, 0, 0, 70.90596, 89.86578, 77.56615, 1989.738, 276.0576, 0, 29.41424, 0.3944873, 38.81748, 0, 0, 1019.319
20.8, 0.5507507, 296.2253, 0.0008094165, 0, 0, 67.25934, 85.44224, 72.61778, 1953.174, 258.349, 0, 27.52954, 0.3693328, 36.45944, 0, 0, 959.7239
20.9, 0.5078467, 279.9988, 0.0007472798, 0, 0, 63.80026, 81.23644, 67.98509, 1880.111, 241.7763, 0, 25.76559, 0.3457823, 34.24464, 0, 0, 937.2418
21, 0.4682848, 264.6611, 0.0006899132, 0, 0, 60.51908, 77.23768, 63.64795, 1776.912, 311.7551, 0, 24.11467, 0.3237334, 32.16439, 0, 0, 899.4641
21.1, 0.4318049, 250.1636, 0.0006369504, 0, 0, 57.40664, 73.43575, 91.62534, 1776.292, 291.7566, 0, 22.56953, 0.3030906, 30.2105, 0, 0, 846.876
21.2, 0.3981668, 236.4602, 0.0005880535, 0, 0, 54.45428, 69.82095, 136.0059, 1678.791, 273.0409, 0, 21.12339, 0.283764, 28.37531, 0, 0, 871.4803
21.3, 0.3671492, 223.5074, 0.0005429102, 0, 0, 66.00342, 66.3841, 172.6008, 1667.064, 524.4564, 0, 19.76992, 0.2656698, 26.6516, 0, 0, 941.3058
21.4, 0.3385478, 211.2642, 0.0005012325, 0, 0, 62.60893, 63.11642, 330.8748, 1723.733, 490.8134, 0, 18.50317, 0.2487293, 25.0326, 0, 0, 886.2714
21.5, 0.3121746, 199.6916, 0.0004627543, 0, 0, 59.38902, 60.00959, 309.7665, 1639.927, 459.3286, 0, 17.31759, 0.2328691, 23.51195, 0, 0, 893.5598
21.6, 0.2878558, 188.7529, 0.0004272299, 0, 0, 56.3347, 57.05568, 324.8708, 1549.911, 429.8635, 0, 16.20797, 0.2180202, 30.54143, 0, 0, 1049.842
21.7, 0.2654315, 178.4135, 0.0003944326, 0, 0, 53.43746, 54.24718, 304.1455, 1501.423, 402.2886, 0, 15.16945, 0.2041181, 28.68613, 0, 0, 1138.289
21.8, 0.2447541, 168.6404, 0.0003641531, 0, 0, 50.68923, 51.57693, 284.7424, 1419.01, 376.4825, 0, 14.19747, 0.1911025, 26.94354, 0, 0, 1071.738
21.9, 0.2256875, 159.4027, 0.000336198, 0, 0, 48.08233, 49.03812, 266.5771, 1398.642, 352.3318, 0, 13.28777, 0.1789169, 25.3068, 0, 0, 1100.625
22, 0.2081062, 150.6709, 0.000310389, 0, 0, 45.60951, 46.62427, 249.5707, 1321.87, 329.7303, 0, 12.43636, 0.1675082, 78.62447, 0, 0, 1036.276
22.1, 0.1918945, 142.4175, 0.0002865613, 0, 0, 43.26386, 44.32925, 233.6492, 1373.029, 313.546, 0, 11.63951, 0.156827, 73.84827, 0, 0, 1079.327
22.2, 0.1769457, 134.6162, 0.0002645628, 0, 0, 41.03884, 42.14719, 218.7434, 1366.464, 350.9044, 0, 10.89371, 0.146827, 69.36222, 0, 0, 1220.774
22.3, 0.1631614, 127.2423, 0.000244253, 0, 0, 38.92826, 40.07254, 204.7886, 1291.458, 328.3945, 0, 10.1957, 0.1374645, 65.14868, 0, 0, 1241.292
22.4, 0.150451, 120.2722, 0.0002255024, 0, 0, 36.92622, 38.10002, 196.6101, 1220.57, 365.294, 0, 9.542415, 0.1286991, 61.1911, 0, 0, 1246.979
22.5, 0.1387307, 113.684, 0.0002081912, 0, 0, 60.29764, 36.22459, 184.0672, 1153.573, 341.8611, 0, 8.930987, 0.1204926, 65.47845, 0, 0, 1419.271
22.6, 0.1279234, 107.4566, 0.0001922089, 0, 0, 57.19659, 35.9224, 172.3246, 1090.253, 319.9313, 0, 8.358738, 0.1128094, 61.50084, 0, 0, 1336.292
22.7, 0.117958, 101.5704, 0.0001774536, 0, 0, 54.25503, 34.15416, 161.3311, 1030.409, 299.4083, 0, 7.823155, 0.1056161, 57.76486, 0, 0, 1334.848
22.8, 0.1087689, 96.00659, 0.0001638309, 0, 0, 51.46475, 32.47296, 151.0389, 1019.601, 356.6658, 0, 7.321889, 0.09888148, 54.25583, 0, 0, 1337.361
22.9, 0.1002957, 90.74757, 0.0001512541, 0, 0, 48.81797, 30.87452, 141.4033, 1030.486, 333.7863, 0, 6.852742, 0.0925763, 50.95995, 0, 0, 1289.729
23, 0.09248257, 85.77662, 0.0001396427, 0, 0, 46.30731, 29.35476, 132.3824, 973.9227, 312.3745, 0, 6.413655, 0.08667316, 47.8643, 0, 0, 1260.454
23.1, 0.08527808, 81.07796, 0.0001289227, 0, 0, 43.92577, 27.9098, 123.937, 940.075, 382.5308, 0, 6.002702, 0.08114644, 44.95669, 0, 0, 1268.964
23.2, 12.19638, 76.6367, 0.0001190257, 0, 0, 41.66672, 26.53597, 116.0303, 888.4741, 357.9921, 0, 5.618081, 0.07597213, 42.22572, 0, 0, 1194.772
23.3, 11.24627, 72.43871, 0.0001098884, 0, 0, 39.52384, 25.22977, 143.6178, 839.7056, 335.0276, 0, 5.258104, 0.07112776, 39.66064, 0, 0, 1124.919
23.4, 10.37017, 68.47068, 0.0001014526, 0, 0, 37.49117, 23.98787, 134.4557, 793.614, 313.5361, 0, 4.921194, 0.0665923, 37.25138, 0, 0, 1279.196
23.5, 67.83175, 64.72002, 9.366433e-05, 0, 0, 35.56304, 22.80709, 125.878, 874.2083, 293.4233, 0, 4.60587, 0.06234604, 34.98847, 0, 0, 1204.406
23.6, 73.25996, 61.1748, 8.647398e-05, 0, 0, 33.73407, 21.68444, 117.8475, 826.2229, 274.6008, 0, 26.38965, 0.05837054, 32.86303, 0, 0, 1288.834
23.7, 178.3133, 57.82378, 7.98356e-05, 0, 0, 31.99916, 20.61705, 110.3294, 780.8714, 256.9857, 0, 55.16957, 0.05464854, 30.86671, 0, 0, 1237.417
23.8, 164.4225, 54.65632, 7.370684e-05, 0, 0, 30.35348, 19.6022, 103.2909, 762.4073, 240.5005, 0, 51.6346, 0.05116387, 28.99165, 0, 0, 1265.71
23.9, 151.6138, 51.66237, 6.804857e-05, 0, 0, 28.79243, 18.6373, 96.70139, 720.5587, 225.0728, 0, 54.06974, 0.0479014, 27.2305, 0, 0, 1191.709
24, 139.8029, 48.83242, 6.282466e-05, 0, 0, 27.31166, 17.7199, 90.53227, 681.0071, 210.6348, 0, 50.60524, 0.04484697, 25.57633, 0, 0, 1166.935
24.1, 128.9121, 46.15749, 5.800178e-05, 0, 0, 25.90705, 16.84766, 84.75672, 643.6265, 412.9498, 0, 47.36273, 0.0419873, 24.02265, 0, 0, 1098.709
24.2, 118.8697, 43.62909, 5.354915e-05, 0, 0, 24.57468, 16.01835, 79.34962, 608.2977, 386.4598, 0, 176.1362, 0.03930997, 22.56335, 0, 0, 1184.525
24.3, 222.8969, 41.23919, 4.943832e-05, 0, 0, 23.31083, 15.22987, 74.28748, 645.4868, 432.3828, 0, 164.8504, 0.03680337, 21.1927, 0, 0, 1115.271
24.4, 315.9929, 38.9802, 4.564308e-05, 0, 0, 22.11198, 14.4802, 69.54827, 610.0558, 509.9126, 0, 154.2877, 0.0344566, 38.05985, 0, 0, 1050.065
24.5, 291.3767, 36.84495, 4.213919e-05, 0, 0, 20.97478, 13.76742, 65.1114, 576.5698, 636.9198, 0, 144.4017, 0.03225948, 38.93462, 0, 0, 988.6722
24.6, 268.6781, 34.82667, 3.890428e-05, 0, 0, 19.89607, 13.08974, 504.7749, 643.794, 777.0655, 0, 135.1492, 0.03020245, 36.56947, 0, 0, 1059.636
24.7, 273.489, 32.91895, 3.59177e-05, 0, 0, 18.87284, 12.44541, 542.8196, 608.4561, 841.8659, 0, 168.3755, 0.02827659, 37.98927, 0, 0, 997.683
24.8, 252.1839, 31.11572, 3.31604e-05, 0, 0, 17.90223, 11.8328, 508.1902, 624.9248, 787.8618, 0, 157.5869, 0.02647353, 35.68154, 0, 0, 939.3524
24.9, 232.5385, 29.41127, 3.061477e-05, 0, 0, 16.98153, 11.25034, 606.4126, 590.6226, 786.8107, 0, 147.4895, 0.02478544, 33.514, 0, 0, 965.0121
25, 214.4234, 27.80019, 2.826455e-05, 0, 0, 16.10819, 10.69656, 567.7262, 558.2032, 855.3887, 0, 138.0392, 0.023205, 31.47813, 0, 0, 908.5917
25.1, 197.7196, 26.27736, 2.609476e-05, 0, 0, 15.27976, 10.17003, 552.9618, 556.8039, 800.5171, 0, 129.1944, 0.02172533, 29.56593, 0, 0, 908.5265
25.2, 182.317, 24.83794, 2.409154e-05, 0, 0, 14.49394, 9.669425, 546.0507, 526.2408, 749.1653, 0, 120.9163, 0.02034001, 27.76989, 0, 0, 855.4086
25.3, 168.1143, 23.47738, 2.22421e-05, 0, 0, 13.74853, 9.19346, 511.2151, 497.3554, 701.1077, 0, 113.1686, 0.01904303, 26.08296, 0, 0, 871.2769
25.4, 155.018, 22.19134, 2.053463e-05, 0, 0, 13.04146, 8.740922, 485.3036, 470.0555, 656.1329, 0, 105.9174, 0.01782875, 24.4985, 0, 0, 836.901
25.5, 142.942, 20.97575, 1.895824e-05, 0, 0, 12.37075, 8.31066, 454.3434, 444.2541, 614.0432, 0, 99.13077, 0.0166919, 23.01029, 0, 0, 874.9476
25.6, 131.8066, 57.46913, 1.750287e-05, 0, 0, 11.73454, 7.901577, 425.3583, 419.8689, 574.6534, 0, 92.779, 0.01562754, 21.61249, 0, 0, 823.7928
25.7, 121.5387, 54.3211, 1.615922e-05, 0, 0, 11.13104, 7.512631, 471.8446, 463.6096, 537.7905, 0, 95.02554, 0.01463105, 20.2996, 0, 0, 775.629
25.8, 146.0131, 111.1045, 1.491872e-05, 0, 0, 10.55858, 47.04228, 441.7431, 438.162, 557.16, 0, 88.93681, 0.0136981, 19.06646, 0, 0, 808.3748
25.9, 134.6385, 105.0185, 1.377345e-05, 0, 0, 41.09074, 44.72668, 413.5619, 416.4813, 521.4192, 0, 83.23822, 0.01282464, 17.90824, 0, 0, 761.1123
26, 124.15, 109.0096, 1.27161e-05, 0, 0, 38.97749, 42.52506, 387.1785, 393.6206, 487.9711, 0, 77.90476, 0.01200688, 16.82037, 0, 0, 729.0485
26.1, 114.4786, 103.0383, 1.173992e-05, 0, 0, 36.97292, 40.43181, 362.4782, 372.0147, 456.6686, 0, 72.91304, 0.01124126, 15.79858, 0, 0, 761.4041
26.2, 105.5606, 97.39411, 1.083868e-05, 0, 0, 55.59235, 72.02692, 339.3537, 351.5948, 427.3742, 0, 68.24117, 0.01052446, 14.83887, 0, 0, 716.8878
26.3, 97.33731, 92.05908, 1.000663e-05, 0, 0, 52.73329, 68.48148, 317.7045, 406.0822, 405.2329, 0, 91.9282, 0.009853366, 13.93745, 0, 0, 715.4694
26.4, 89.75462, 87.0163, 9.238444e-06, 0, 0, 62.86779, 65.11056, 297.4364, 383.7923, 446.2975, 0, 86.03793, 0.009225066, 13.0908, 0, 0, 695.933
26.5, 82.76263, 82.24974, 8.529234e-06, 0, 0, 59.63456, 61.90556, 312.4418, 398.6426, 417.6684, 0, 80.52509, 0.008636829, 12.29557, 0, 0, 655.2446
26.6, 76.31533, 77.74429, 7.874468e-06, 0, 0, 56.56762, 58.85833, 292.5095, 442.9713, 390.8757, 0, 75.36548, 0.008086101, 11.54865, 0, 0, 677.7983
26.7, 70.37028, 73.48563, 7.269966e-06, 0, 0, 53.6584, 55.96111, 273.8487, 442.0994, 365.8017, 0, 70.53646, 0.007570491, 10.84711, 0, 0, 807.9967
26.8, 64.88835, 69.46026, 6.711871e-06, 0, 0, 50.8988, 53.20648, 256.3784, 417.8325, 342.3362, 0, 66.01686, 0.007087758, 10.18818, 0, 0, 760.7563
26.9, 59.83348, 65.65538, 6.196619e-06, 0, 0, 48.28113, 50.58746, 240.0226, 394.8976, 320.376, 0, 61.78685, 0.006635807, 9.569282, 0, 0, 941.7922
27, 55.17238, 62.05892, 5.720921e-06, 0, 0, 45.79808, 48.09735, 224.7102, 440.5883, 299.8244, 0, 57.82788, 0.006212674, 8.987978, 0, 0, 886.7294
27.1, 50.87439, 179.8503, 5.281742e-06, 0, 0, 43.44274, 45.72981, 210.3747, 416.4043, 280.5912, 0, 54.12259, 0.005816523, 99.93266, 0, 0, 834.8858
27.2, 46.91122, 169.9985, 4.876277e-06, 0, 0, 41.20852, 43.47881, 196.9538, 393.5478, 262.5918, 0, 115.768, 0.005445632, 133.1826, 0, 0, 844.5163
27.3, 43.25678, 160.6864, 4.501938e-06, 0, 0, 39.08921, 41.33862, 184.389, 371.946, 245.747, 0, 108.3502, 0.005098391, 158.7472, 0, 0, 795.1408
27.4, 48.62315, 213.6269, 4.156337e-06, 0, 0, 37.07889, 39.30377, 191.4289, 351.5298, 229.9828, 0, 101.4077, 0.004773292, 149.1038, 0, 0, 748.6521
27.5, 44.83535, 228.1358, 3.837266e-06, 0, 0, 35.17196, 37.36909, 179.2166, 332.2343, 215.2298, 22.58033, 94.91005, 0.004468923, 140.0462, 0, 0, 728.2068
27.6, 41.34262, 215.6391, 3.542689e-06, 0, 0, 33.36311, 35.52964, 167.7834, 340.2495, 201.4232, 20.95882, 88.82872, 0.004183962, 131.5389, 0, 0, 685.6314
27.7, 38.12199, 203.8268, 3.270727e-06, 0, 0, 31.64728, 33.78074, 157.0795, 321.5731, 188.5023, 38.29181, 83.13705, 0.003917171, 123.5483, 0, 0, 656.2308
27.8, 35.15224, 192.6617, 3.019642e-06, 0, 0, 30.01969, 32.11792, 154.8379, 312.1193, 176.4102, 59.57787, 77.81007, 0.003667393, 116.0431, 0, 0, 722.6155
27.9, 32.41384, 182.1081, 2.787832e-06, 0, 0, 28.47581, 30.53695, 144.96, 294.987, 165.0938, 55.29954, 72.82442, 0.003433541, 108.9939, 0, 0, 680.367
28, 61.90162, 172.1326, 2.573818e-06, 0, 0, 27.01133, 29.0338, 135.7122, 278.7951, 154.5034, 51.32843, 68.15823, 0.003214601, 102.3728, 0, 0, 640.5886
28.1, 57.07941, 162.7036, 2.376233e-06, 0, 0, 25.62216, 27.60465, 127.0543, 414.0857, 144.5922, 47.64249, 153.6107, 0.003009622, 96.15402, 0, 0, 762.2124
28.2, 52.63286, 153.791, 2.193816e-06, 0, 0, 24.30444, 30.93888, 118.9488, 489.3822, 336.4832, 44.22124, 143.7681, 0.002817713, 90.31297, 0, 0, 717.6489
28.3, 48.5327, 145.3667, 2.025403e-06, 0, 0, 23.05449, 29.41595, 160.0587, 462.5199, 385.2128, 41.04568, 134.5562, 0.002638042, 84.82674, 0, 0, 962.7001
28.4, 44.75195, 185.1961, 1.869918e-06, 0, 0, 21.86882, 27.96799, 149.8477, 437.1321, 360.5021, 38.09816, 125.9346, 0.002469827, 90.16495, 0, 0, 939.8342
28.5, 41.26572, 175.0515, 1.72637e-06, 0, 0, 20.74413, 26.5913, 140.2881, 510.2852, 386.5312, 35.3623, 117.8654, 0.002312338, 84.68771, 0, 0, 952.5416
28.6, 38.05107, 165.4625, 1.593841e-06, 0, 0, 19.67728, 25.28237, 131.3383, 501.3393, 559.1981, 32.8229, 110.3132, 0.002164892, 109.9324, 0, 0, 896.8503
28.7, 35.08685, 285.1822, 1.471486e-06, 0, 0, 18.6653, 24.03787, 122.9595, 489.5599, 814.2084, 30.46586, 118.0377, 0.002026848, 103.2544, 0, 0, 857.238
28.8, 32.35355, 269.5606, 1.358524e-06, 0, 0, 17.70536, 22.85464, 115.1153, 462.6879, 915.1415, 28.27808, 110.4745, 0.001897605, 96.98198, 0, 0, 901.8857
28.9, 29.83317, 254.7947, 1.254234e-06, 0, 0, 16.79479, 63.10232, 142.1207, 480.8241, 856.4368, 26.24741, 103.3958, 0.001776605, 91.09063, 0, 0, 849.156
29, 27.50913, 240.8376, 1.15795e-06, 0, 0, 62.12153, 59.99618, 133.054, 465.0215, 801.498, 24.36256, 231.8666, 0.001663319, 85.55716, 0, 0, 799.5092
29.1, 25.36614, 227.6451, 1.069057e-06, 0, 0, 58.92668, 57.04294, 205.9857, 530.7866, 750.0833, 22.61306, 217.0098, 0.001557258, 80.35983, 0, 0, 752.7651
29.2, 23.39009, 215.1752, 9.869889e-07, 0, 0, 55.89614, 54.23507, 192.8448, 567.1537, 763.7676, 20.9892, 227.8806, 0.001457959, 75.47823, 0, 0, 708.7539
29.3, 21.56797, 260.8481, 9.112205e-07, 0, 0, 53.02146, 51.56541, 180.5421, 542.8132, 714.7733, 19.48195, 213.2793, 0.001364992, 70.89316, 0, 0, 859.0679
29.4, 19.8878, 246.5594, 8.412686e-07, 0, 0, 50.29462, 49.02716, 191.0347, 558.8593, 668.9219, 18.08293, 199.6135, 0.001277953, 66.58662, 0, 0, 808.8417
29.5, 18.33852, 233.0535, 7.766866e-07, 0, 0, 47.70802, 46.61385, 178.8476, 698.6267, 626.0117, 16.78438, 186.8233, 0.001196465, 62.5417, 0, 0, 761.5519
29.6, 16.90993, 366.7668, 7.170626e-07, 0, 0, 45.25444, 44.31934, 167.4379, 903.0733, 751.2397, 15.57908, 174.8527, 0.001120172, 58.74249, 0, 0, 717.027
29.7, 15.59263, 346.6761, 6.620156e-07, 0, 0, 42.92706, 42.13778, 235.0657, 1028.015, 736.2009, 14.46033, 163.649, 0.001048744, 55.17407, 0, 0, 675.1053
29.8, 14.37794, 327.6859, 6.111945e-07, 0, 0, 40.71936, 40.06359, 220.0695, 1072.75, 688.9749, 13.42193, 153.1633, 0.0009818708, 51.82242, 0, 0, 635.6346
29.9, 13.25788, 309.7361, 5.642747e-07, 0, 0, 38.62521, 38.09151, 206.0301, 1013.866, 644.7784, 12.45809, 143.3494, 0.0009192618, 48.67437, 0, 0, 620.5333
30, 12.22508, 292.7694, 5.209569e-07, 0, 0, 77.84068, 36.2165, 212.6385, 958.2151, 603.4171, 11.56346, 134.1644, 0.000860645, 45.71756, 0, 0, 658.9329
30.1, 11.27273, 276.7321, 4.809645e-07, 0, 0, 73.83742, 34.43379, 217.9466, 905.6186, 564.7089, 10.73308, 125.5678, 0.000805766, 42.94036, 0, 0, 690.9892
30.2, 10.39457, 261.5734, 4.440422e-07, 0, 0, 70.04003, 46.6468, 204.0426, 855.9091, 528.4839, 9.962328, 117.5221, 0.0007543862, 40.33187, 0, 0, 650.5898
30.3, 9.584826, 247.245, 4.099543e-07, 0, 0, 66.43794, 44.35067, 191.0256, 808.9281, 532.3068, 9.246924, 110.202, 0.0007062828, 37.88183, 0, 0, 612.5524
30.4, 12.88666, 233.7015, 3.784832e-07, 0, 0, 63.02111, 42.16755, 178.839, 764.5259, 498.1602, 8.582895, 277.3925, 0.0006612467, 35.58063, 0, 0, 742.358
30.5, 11.88277, 220.8998, 3.494281e-07, 0, 0, 59.77999, 40.0919, 167.4299, 722.561, 466.2042, 7.96655, 336.7535, 0.0006190822, 33.41922, 0, 0, 698.9553
30.6, 90.84073, 208.7995, 3.226035e-07, 0, 0, 65.27731, 38.11842, 272.1589, 771.0573, 716.0481, 7.394465, 315.1761, 0.0005796065, 31.38911, 0, 0, 754.9942
30.7, 83.76414, 197.3619, 2.978381e-07, 0, 0, 94.41345, 44.90887, 660.6677, 728.7338, 670.1149, 6.863462, 294.9814, 0.0005426478, 55.02083, 0, 0, 896.6254
30.8, 128.2488, 186.5509, 2.749738e-07, 0, 0, 89.55787, 42.69828, 666.8058, 688.7335, 627.1283, 6.370592, 276.0805, 0.0005080459, 51.67849, 0, 0, 844.2032
30.9, 118.258, 176.332, 2.538648e-07, 0, 0, 123.8271, 40.59651, 624.2666, 650.9288, 586.8992, 5.913114, 258.3908, 0.0004756503, 48.53918, 0, 0, 794.8461
31, 124.6166, 166.6729, 2.343763e-07, 0, 0, 117.4588, 38.59819, 584.4412, 615.1992, 729.8075, 5.488488, 281.0965, 0.0004453205, 45.59058, 0, 0, 846.7771
