 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C021, C022, C023, C026, C028, C029, C033, C036, C040, C046, C050, C051, C052, C054, C057, C058, C060, C061, C066, C067, C068, C089
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
5.6, 0, 495.2902, 3120.861, 191.3824, 683.8535, 159.8755, 411.4948, 447.9155, 357.6894, 336.7858, 535.0047, 269.9263, 130.02, 64.32879, 713.332, 303.5215, 243.239, 35.9806, 0, 400.5579, 549.445, 2150.061, 148.2851, 309.2114, 290.7263, 49.2578, 1659.569, 403.9067, 22.23767, 254.0071, 325.6323, 328.7742, 0, 920.6389, 82.35429, 778.7322, 1097.401, 79.46439, 391.2751, 37.8406, 325.1678
5.7, 0, 563.6957, 3060.735, 182.5451, 652.375, 152.7051, 390.6872, 428.2858, 336.2156, 320.183, 530.4135, 258.5043, 123.7181, 61.4151, 736.8148, 289.9229, 230.6608, 34.35019, 0, 398.9644, 733.564, 2224.595, 141.3456, 317.3899, 272.9156, 46.3791, 1599.215, 382.0102, 21.30757, 241.9275, 312.4549, 343.0542, 0, 921.4968, 78.37975, 806.4116, 1045.905, 75.20394, 373.8708, 35.37763, 307.287
5.8, 0, 553.1931, 2970.269, 174.1158, 622.3455, 145.8562, 370.9317, 409.5164, 342.5083, 304.3988, 587.4171, 247.5656, 117.7216, 58.63339, 702.4842, 276.9336, 218.733, 32.79367, 0, 399.3427, 695.6133, 2103.932, 134.7308, 302.535, 256.196, 43.66864, 1529.893, 361.3007, 20.41637, 230.4223, 299.8107, 327.488, 0, 1009.986, 74.59702, 781.9491, 996.8255, 71.17192, 357.2408, 33.07497, 290.3896
5.9, 0, 529.8547, 2864.365, 166.0758, 629.0862, 139.3146, 352.1752, 470.6292, 331.3447, 289.3927, 560.4847, 237.0898, 112.0158, 55.97768, 677.2042, 288.3392, 207.422, 31.30767, 3.814697e-06, 381.7497, 659.626, 2012.53, 128.4256, 288.3753, 240.5007, 41.11658, 1528.04, 341.7139, 19.56245, 279.7585, 287.6782, 402.5846, 0, 1005.711, 70.99684, 764.5809, 950.049, 67.35607, 341.3504, 30.92218, 274.4213
6, 0, 507.5009, 2792.487, 158.407, 841.7876, 133.0663, 419.2246, 450.004, 311.4525, 275.1264, 607.2717, 227.0573, 106.5865, 53.44225, 676.9197, 275.4209, 196.696, 29.88902, 7.629395e-06, 371.8129, 625.5005, 2041.965, 122.4155, 354.3912, 225.767, 38.71367, 1505.59, 323.1889, 18.74425, 266.4543, 425.5184, 384.3172, 0, 947.8519, 67.57042, 750.1328, 1018.076, 63.7448, 468.4959, 28.90952, 357.3448
6.1, 0, 545.103, 2769.405, 151.0923, 803.0392, 127.0982, 398.0261, 430.2827, 292.7545, 261.5633, 579.429, 217.4493, 101.4204, 51.02165, 645.3798, 263.0813, 186.5245, 28.53465, 3.814697e-06, 378.7581, 593.1404, 1979.413, 116.6866, 337.8044, 233.7463, 36.45119, 1559.029, 305.6682, 17.96026, 253.7827, 408.2988, 366.8788, 9.536743e-07, 1009.173, 64.30936, 718.761, 970.3018, 60.32716, 447.6568, 67.58789, 337.6948
6.2, 0, 522.1059, 2760.33, 144.1154, 766.0746, 121.3979, 377.8996, 411.4258, 333.4541, 248.6689, 607.7404, 208.2478, 96.50468, 48.7107, 615.3094, 251.2945, 176.8791, 27.24165, 3.814697e-06, 613.2357, 651.8143, 1928.925, 111.2258, 321.994, 219.4264, 34.32093, 1585.585, 289.0974, 17.20907, 241.7138, 392.6345, 350.2316, 4.768372e-07, 951.1148, 61.20569, 688.7012, 1061.666, 57.09274, 427.7447, 63.18873, 420.4581
6.3, 0, 500.079, 2783.259, 137.4607, 730.8114, 115.9532, 358.7907, 505.8163, 406.8327, 236.4102, 619.1331, 199.4358, 91.82721, 46.50441, 607.7244, 240.0359, 167.7325, 26.00724, 3.814697e-06, 586.2197, 865.8175, 1911.808, 106.0206, 306.9235, 205.9837, 32.31516, 1572.347, 273.4248, 16.48929, 230.2188, 376.7457, 334.3397, 4.768372e-07, 979.9246, 58.25181, 697.0868, 1089.523, 54.03174, 408.7183, 59.07589, 397.3375
6.4, 98.01582, 478.9814, 2769.343, 131.1132, 697.1714, 158.1075, 360.1892, 580.5494, 443.2586, 224.7557, 718.5074, 190.9966, 87.37646, 44.39806, 688.2161, 229.2816, 159.0588, 113.1718, 0, 578.1483, 1070.343, 1878.835, 101.059, 292.5584, 193.3646, 30.42662, 1516.258, 314.9174, 15.79962, 274.8808, 361.4998, 319.169, 130.0755, 1127.911, 55.44049, 696.7233, 1038.397, 51.13485, 575.8868, 132.7881, 375.4882
6.5, 92.44058, 458.7739, 2757.608, 125.0589, 665.08, 168.6564, 433.6361, 555.107, 416.6476, 213.6758, 685.5647, 182.9145, 83.14143, 42.38712, 656.1498, 219.0092, 150.8336, 108.0436, 0, 552.678, 1123.243, 1776.925, 96.32961, 278.8657, 181.5185, 28.64844, 1445.318, 297.8452, 15.1388, 345.6125, 360.2562, 318.1195, 276.8828, 1114.459, 52.76484, 761.3825, 989.6694, 48.39328, 550.2709, 142.2168, 354.8404
6.6, 87.18247, 439.4189, 2638.294, 119.2841, 634.4656, 161.0921, 420.9248, 601.8021, 391.6343, 203.1422, 654.1323, 274.1301, 79.11166, 40.46725, 658.7237, 209.197, 143.0338, 103.1478, 3.814697e-06, 528.3298, 1065.133, 1812.624, 91.82153, 265.8138, 170.3982, 89.9414, 1357.65, 340.1103, 14.50562, 329.1765, 345.6777, 303.6848, 261.552, 1050.343, 50.21833, 729.5402, 985.8958, 45.79869, 525.7944, 132.9601, 335.3281
6.7, 82.22344, 420.8805, 2660.248, 113.776, 605.2606, 153.8671, 420.3911, 689.1702, 368.1227, 193.1277, 695.2557, 288.2271, 126.9191, 38.63434, 708.6877, 199.8244, 135.6374, 98.47379, 3.814697e-06, 505.0542, 1180.946, 1716.303, 87.52441, 253.3728, 159.9591, 90.28779, 1389.695, 321.6722, 13.89891, 410.3794, 331.6891, 289.905, 247.07, 1139.275, 47.79471, 699.0297, 1196.653, 43.34322, 502.4066, 239.4941, 316.8886
6.8, 77.54649, 439.4587, 2625.792, 108.5222, 577.3998, 146.9662, 399.1337, 711.8751, 346.0225, 183.607, 706.5732, 276.0306, 120.7675, 36.88445, 885.0429, 190.8717, 128.6234, 94.01161, 1.907349e-06, 482.8041, 1128.747, 1760.786, 83.42841, 241.5141, 150.1596, 85.01124, 1305.401, 304.2338, 13.31759, 390.8633, 318.2665, 276.7505, 233.3898, 1073.732, 45.48806, 669.795, 1140.499, 41.01939, 480.0592, 235.6863, 407.8321
6.9, 73.13557, 420.9186, 2483.217, 103.5111, 550.8215, 140.3747, 378.9511, 680.6774, 380.8967, 174.5557, 674.1777, 321.0111, 114.914, 35.21382, 1043.382, 182.3202, 121.9721, 89.75163, 3.814697e-06, 461.5342, 1372.745, 1665.28, 79.52408, 230.2104, 140.9604, 80.04306, 1304.898, 287.7407, 12.76058, 372.2754, 305.3871, 294.839, 220.4672, 1011.96, 43.29274, 656.8752, 1180.134, 38.82015, 458.7057, 220.346, 385.4057
7, 68.97554, 403.1607, 2590.856, 98.73129, 525.4666, 134.0789, 359.7891, 650.847, 445.0554, 165.9505, 805.3715, 307.4275, 109.3443, 33.61886, 994.7674, 174.1517, 115.6648, 85.68468, 1.907349e-06, 509.6546, 1301.727, 1671.397, 75.80247, 262.7878, 132.3248, 92.28345, 1256.429, 272.1417, 12.22686, 354.5714, 293.029, 289.7143, 208.26, 972.061, 41.20336, 715.3573, 1313.603, 36.73883, 438.3022, 212.2627, 364.2126
7.1, 65.05214, 386.1519, 2530.25, 94.17224, 501.2788, 128.0654, 341.596, 622.3239, 418.3366, 157.7696, 768.4461, 294.4186, 104.0445, 32.09614, 948.4178, 166.3493, 109.6836, 81.80201, 1.907349e-06, 487.2018, 1234.382, 1700.323, 72.25503, 390.1202, 124.2182, 86.89027, 1209.361, 257.3884, 11.71547, 337.7093, 327.5992, 276.5685, 196.7287, 1022.408, 39.21482, 736.5684, 1251.962, 34.76909, 418.8061, 254.559, 344.1848
7.2, 61.35191, 369.8607, 2448.437, 89.8237, 478.2045, 229.5508, 324.3228, 595.0508, 393.2219, 149.9919, 733.2137, 365.2664, 144.8539, 30.64239, 941.6, 158.8964, 104.0117, 78.09528, 1.907349e-06, 465.7381, 1170.522, 1815.608, 68.8736, 413.3764, 116.6083, 81.81228, 1165.329, 243.4348, 11.22547, 321.6492, 314.3422, 281.7417, 185.836, 963.5879, 37.32225, 705.7638, 1328.967, 32.90496, 400.1773, 237.9902, 430.0291
7.3, 57.86215, 354.2569, 2370.587, 85.67596, 456.1922, 223.6826, 307.9232, 568.9729, 428.0509, 142.5977, 699.5967, 353.9009, 137.833, 29.25448, 971.5342, 151.7774, 98.63312, 74.55652, 3.814697e-06, 445.22, 1109.965, 1717.128, 65.65041, 512.1263, 109.4645, 77.03105, 1143.873, 230.2378, 10.75596, 306.3528, 316.5721, 268.9576, 175.5463, 908.152, 35.52102, 715.0814, 1333.665, 31.14078, 382.3771, 222.4999, 491.3275
7.4, 54.5709, 339.3113, 2307.028, 81.71976, 435.1933, 222.978, 292.3527, 544.0379, 402.353, 135.568, 667.5211, 398.4052, 131.1524, 27.92944, 926.2672, 144.9774, 93.53267, 71.1781, 3.814697e-06, 425.6059, 1052.542, 1677.804, 62.57808, 488.1571, 102.7584, 83.13604, 1074.49, 217.7561, 10.30609, 291.7838, 303.7614, 256.7536, 165.8264, 855.9055, 33.80672, 685.1755, 1500.539, 29.47118, 365.3686, 208.0178, 464.3098
7.5, 51.46685, 324.9962, 2296.258, 77.94623, 415.1609, 227.4694, 277.5696, 520.1957, 415.8952, 256.729, 636.916, 381.5466, 124.7956, 26.66441, 1005.426, 138.482, 88.69597, 67.95278, 3.814697e-06, 513.4791, 998.0889, 1586.798, 185.1666, 465.3096, 96.46313, 88.37005, 1105.824, 205.9512, 9.875036, 277.9077, 291.469, 245.1033, 156.6447, 806.6647, 32.17516, 885.2841, 1430.126, 27.89109, 349.1167, 194.4784, 438.7778
7.6, 48.53936, 311.2852, 2337.06, 74.34695, 396.0506, 217.2674, 263.534, 497.3983, 390.9271, 283.9103, 607.7141, 365.4013, 118.7469, 25.45669, 958.58, 132.2776, 84.10938, 64.8736, 3.814697e-06, 539.4166, 946.4532, 1645.872, 176.5011, 498.124, 153.1355, 115.9253, 1038.748, 194.7862, 9.462009, 264.6915, 279.674, 233.9817, 147.9714, 760.2567, 30.62233, 848.26, 1439.386, 265.8045, 333.5877, 181.8201, 414.6497
7.7, 45.7784, 298.1525, 2279.032, 70.91387, 377.82, 238.7846, 250.2082, 475.6, 367.4579, 359.4528, 579.8511, 349.9392, 112.9914, 24.30366, 913.9164, 126.3512, 79.75997, 61.93395, 3.814697e-06, 515.6526, 897.4888, 1577.055, 168.2411, 474.81, 340.0172, 109.1504, 990.6226, 184.2264, 9.066257, 252.1038, 268.3564, 223.3647, 139.7783, 806.0507, 29.14445, 812.7844, 1395.086, 251.5535, 318.7495, 169.9858, 464.2308
7.8, 43.17448, 400.8506, 2155.286, 98.40331, 360.4286, 228.0751, 237.5562, 454.757, 345.3976, 341.7327, 553.2656, 441.9416, 107.5148, 23.20286, 875.494, 120.6904, 75.63548, 59.12752, 3.814697e-06, 492.9356, 917.3436, 1706.374, 160.3676, 505.5522, 333.2789, 102.7715, 930.5347, 174.2392, 8.687059, 240.1147, 257.4968, 213.2295, 132.0388, 876.2369, 27.73789, 778.7924, 1461.09, 439.4554, 304.5713, 158.9218, 497.9545
7.9, 40.71867, 383.9393, 2105.848, 93.85939, 343.8377, 225.452, 225.5439, 434.8275, 407.798, 494.3464, 527.899, 447.6587, 102.3037, 22.15192, 986.3824, 115.2831, 71.72427, 56.44825, 3.814697e-06, 612.4597, 906.6196, 1613.819, 175.7935, 481.8906, 475.4597, 96.7654, 1039.039, 164.7933, 8.323719, 228.6957, 286.4405, 203.5542, 124.7279, 825.8265, 26.39922, 829.7671, 1436.995, 610.9168, 291.0237, 148.5779, 531.9429
8, 74.35097, 438.4747, 2074.354, 89.5253, 328.0105, 215.3404, 214.1391, 415.7713, 383.3159, 469.9763, 503.6955, 428.7159, 97.34518, 21.14858, 952.2203, 110.1181, 68.01531, 53.89039, 3.814697e-06, 585.4778, 859.7159, 1560.455, 318.6683, 530.9631, 446.3318, 138.1051, 976.0145, 155.8596, 7.975576, 217.8199, 274.849, 194.3179, 117.8218, 930.2302, 25.12515, 795.0649, 1369.563, 578.1628, 278.0787, 138.9072, 502.6918
8.1, 70.12181, 419.9761, 2075.832, 143.2615, 312.9118, 205.6824, 203.3109, 397.5503, 365.2926, 507.9872, 480.6016, 522.3405, 92.62698, 20.19068, 908.376, 105.1845, 64.49815, 51.44843, 3.814697e-06, 559.6846, 815.2388, 1516.692, 303.7551, 506.1123, 418.9883, 163.4081, 1106.418, 147.4101, 7.641996, 207.4612, 306.1442, 185.5006, 111.298, 1005.406, 23.91257, 761.8139, 1305.296, 547.1649, 265.7095, 129.866, 475.0492
8.199999999999999, 66.13321, 402.2579, 2016.243, 136.6462, 298.5082, 196.4575, 297.6911, 380.1278, 343.3623, 482.9447, 458.5666, 555.5016, 88.13747, 19.27617, 963.1061, 100.472, 61.16286, 49.11713, 3.814697e-06, 535.0276, 871.6691, 1600.544, 289.5398, 565.3051, 393.3199, 153.8582, 1039.306, 139.4187, 7.322365, 197.5951, 293.7555, 177.0835, 105.1355, 947.5647, 22.75851, 810.7962, 1244.044, 542.3411, 253.8906, 121.4133, 448.9266
8.300000000000001, 62.37149, 385.2873, 2053.577, 282.3777, 284.7675, 195.7479, 282.638, 363.4689, 466.5545, 459.1367, 437.5418, 531.9954, 137.3883, 18.40308, 918.2318, 95.97058, 58.00005, 46.89146, 2.861023e-06, 511.457, 826.5737, 1594.286, 275.9898, 538.8469, 369.224, 144.8665, 976.2656, 131.8606, 135.3609, 188.1983, 316.7855, 169.0483, 99.31422, 893.0507, 21.66015, 776.8874, 1269.047, 569.3516, 242.5973, 113.5108, 519.4158
8.4, 58.82373, 369.0326, 2005.418, 280.5489, 271.6594, 269.6792, 268.3462, 347.54, 438.545, 436.5025, 417.481, 509.4838, 130.7292, 17.56954, 926.293, 91.67085, 55.00079, 44.76665, 3.814697e-06, 488.9248, 783.8112, 1507.811, 322.584, 538.5342, 346.6043, 136.4003, 954.1393, 124.7122, 129.6994, 179.2483, 330.458, 161.3777, 93.81525, 861.43, 20.6148, 848.2488, 1209.496, 538.826, 231.8064, 106.1226, 563.4169
8.5, 55.47778, 353.4636, 1950.502, 267.5941, 259.1546, 257.5841, 254.777, 332.3092, 504.9494, 414.984, 456.7682, 487.9248, 124.393, 16.77375, 883.1339, 87.56374, 52.15663, 42.73812, 2.861023e-06, 467.3853, 817.7432, 1426.026, 307.4875, 513.3289, 325.3704, 128.4289, 896.2644, 117.9513, 173.1229, 299.7007, 317.0852, 154.0551, 88.62075, 926.6125, 19.61989, 824.855, 1166.586, 547.9612, 221.4955, 99.21526, 532.4351
8.6, 52.32215, 338.5515, 1990.099, 288.9005, 247.2255, 253.7867, 241.8939, 317.7459, 474.6349, 394.5263, 509.1235, 467.2782, 144.3484, 16.01401, 841.9857, 83.64066, 105.2861, 40.80151, 2.861023e-06, 446.7946, 877.897, 1458.24, 293.0976, 556.3995, 305.4373, 178.229, 841.9001, 181.612, 197.1359, 285.4481, 304.2537, 147.0649, 83.71386, 883.4352, 18.67301, 855.1523, 1111.844, 518.5825, 392.9359, 92.75754, 503.157
8.699999999999999, 49.34601, 324.2685, 1955.77, 302.3928, 235.8454, 242.4044, 253.0623, 303.8208, 446.1403, 478.9606, 617.8348, 447.5051, 137.352, 15.28868, 885.983, 79.89333, 106.1457, 38.95265, 2.861023e-06, 427.1111, 832.4794, 1464.07, 387.4584, 779.8248, 286.7253, 299.7563, 809.4212, 289.478, 228.1227, 307.5034, 291.9414, 166.9268, 79.07867, 864.5789, 17.77182, 966.1018, 1163.004, 490.779, 375.4578, 86.72013, 475.4888
8.800000000000001, 46.53916, 454.1099, 1916.272, 288.4294, 224.9892, 331.3396, 308.655, 290.506, 461.6356, 827.8993, 667.4227, 451.3748, 182.5145, 14.5962, 909.8378, 76.3139, 100.6567, 37.18757, 1.907349e-06, 408.2947, 915.455, 1463.63, 426.0549, 904.0646, 269.1598, 282.2381, 881.35, 308.6412, 347.1177, 292.8798, 280.1273, 233.9817, 74.70013, 836.9709, 16.91412, 947.559, 1321.966, 464.4661, 358.7571, 81.07569, 635.3858
8.9, 43.89197, 472.5168, 1920.663, 275.1107, 214.6328, 348.9949, 569.7971, 277.7747, 433.9214, 787.0859, 669.0113, 512.72, 173.6683, 13.93508, 867.4454, 128.6773, 152.9816, 35.50248, 1.907349e-06, 390.3073, 995.5635, 1538.49, 406.1161, 895.1129, 307.0889, 432.1361, 827.8903, 291.9092, 332.5994, 322.6068, 268.7914, 223.3648, 70.56402, 853.2385, 16.09782, 907.9305, 1290.192, 640.3295, 342.7993, 75.79864, 600.4465
9, 174.5777, 452.582, 1943.26, 262.4071, 204.753, 376.2699, 593.014, 335.0461, 407.871, 1044.706, 856.2697, 552.584, 165.2508, 13.30391, 827.0283, 141.364, 145.0707, 33.89374, 1.907349e-06, 373.1123, 1098.272, 1455.042, 581.6384, 853.2185, 288.2758, 406.8815, 801.4393, 375.5557, 410.5096, 307.2648, 361.4435, 239.0465, 66.65692, 956.8571, 15.32091, 869.9593, 1229.649, 605.9985, 327.5513, 70.86505, 567.4284
9.1, 170.2129, 433.4882, 1990.61, 250.2901, 195.328, 359.3941, 563.0276, 353.1497, 383.3846, 993.205, 817.0107, 557.0226, 305.2253, 12.70133, 788.4942, 148.4232, 182.4724, 32.35789, 1.907349e-06, 356.6749, 1094.065, 1376.119, 716.0692, 813.2849, 270.6152, 383.1027, 780.9652, 480.4949, 393.3399, 292.6525, 346.8169, 228.1997, 62.96616, 901.8085, 14.5815, 833.5762, 1290.452, 573.5082, 312.9815, 66.25258, 536.226
9.199999999999999, 160.531, 415.2, 1976.904, 238.7326, 186.3369, 421.7531, 534.5576, 337.6731, 360.3682, 1053.397, 779.5518, 533.452, 290.4314, 12.12604, 751.7556, 157.8828, 236.7084, 30.89165, 9.536743e-07, 340.9615, 1037.464, 1322.01, 894.9127, 775.2203, 408.403, 392.4411, 787.1826, 529.9404, 376.8884, 278.735, 374.5978, 278.5183, 59.47976, 964.5692, 13.87778, 798.7146, 1229.897, 542.7598, 547.2851, 61.94033, 596.1364
9.300000000000001, 151.3998, 397.6833, 1876.52, 227.7087, 177.7596, 402.8375, 507.5271, 322.8747, 338.7336, 1001.467, 743.8102, 511.0028, 276.3545, 11.57681, 716.7288, 314.6147, 224.4679, 29.49184, 9.536743e-07, 325.9405, 983.7909, 1435.194, 975.9852, 738.9373, 451.9876, 387.1885, 809.5598, 501.2114, 361.1249, 265.4795, 395.5768, 265.8805, 56.18639, 909.0769, 13.20801, 765.3111, 1213.904, 513.6599, 522.9415, 57.90876, 563.3553
9.4, 167.1694, 451.6541, 1860.597, 217.194, 169.5771, 476.7315, 481.8636, 461.8096, 318.3978, 952.0973, 709.7074, 517.3235, 262.96, 11.05245, 683.3339, 300.5191, 212.8604, 28.15547, 9.536743e-07, 311.5812, 932.8949, 1457.737, 930.3105, 704.3525, 539.1669, 364.5606, 778.4903, 474.0397, 346.0208, 252.8543, 394.5777, 306.2657, 246.662, 856.7771, 12.57057, 733.3045, 1156.941, 486.1203, 639.4346, 54.13959, 532.3769
9.5, 157.6606, 432.5995, 1836.148, 207.1647, 161.7713, 455.35, 457.4977, 660.1428, 299.2829, 905.1613, 677.1681, 597.6078, 250.2146, 10.55185, 763.2029, 287.0551, 201.8531, 26.87965, 127.7654, 297.8545, 884.6319, 1506.225, 962.7215, 671.3864, 506.136, 343.2552, 731.2697, 448.3411, 331.5483, 240.8295, 459.8988, 292.3688, 233.0044, 807.4861, 11.9639, 702.6365, 1102.651, 460.0572, 610.9921, 50.61575, 503.1019
9.6, 298.0217, 414.3488, 1778.946, 197.5986, 154.3248, 434.9275, 486.4153, 755.776, 281.3155, 860.5391, 646.1207, 572.3198, 238.087, 10.07391, 727.6427, 314.9266, 191.415, 25.66164, 121.9184, 284.7325, 942.0169, 1504.317, 917.6675, 639.9631, 475.1287, 323.1949, 686.9134, 424.0357, 317.6812, 229.3766, 441.288, 279.1025, 220.1031, 761.0309, 11.3865, 673.251, 1050.909, 435.3914, 583.8146, 47.32127, 475.4368
9.699999999999999, 286.2281, 396.868, 1724.388, 188.4742, 147.2211, 415.421, 461.8193, 722.6545, 264.4268, 818.1166, 616.4968, 548.1019, 226.5472, 9.61763, 693.7394, 303.4569, 181.5167, 24.49882, 116.3389, 272.1886, 893.282, 1422.722, 874.722, 610.0106, 446.021, 304.3069, 725.5139, 401.0479, 304.3941, 218.4683, 423.4303, 266.4382, 207.9161, 717.2484, 10.83697, 645.0946, 1140.134, 412.0481, 624.6532, 44.24122, 563.1692
9.800000000000001, 317.0102, 456.8706, 1750.647, 179.7711, 140.4444, 396.7893, 438.4669, 690.9844, 278.5795, 777.7855, 588.2311, 524.9088, 215.5668, 64.81566, 661.4157, 347.1603, 172.1302, 23.38869, 111.0148, 260.1973, 847.0684, 1401.68, 833.7864, 675.2784, 418.6965, 286.5227, 721.8222, 379.3064, 291.6628, 208.0788, 406.2952, 254.3485, 196.4039, 866.948, 10.31396, 618.1157, 1157.53, 389.9563, 687.327, 41.36165, 623.7052
9.9, 338.8614, 437.5959, 1676.363, 171.47, 133.9796, 395.1073, 416.2954, 660.7023, 261.855, 739.4426, 561.2614, 502.6972, 205.1185, 123.0531, 630.5981, 331.6067, 163.2292, 22.32887, 105.9344, 248.7343, 1014.595, 1325.652, 861.2814, 653.9237, 393.046, 269.7779, 758.7308, 358.7434, 279.4639, 388.9058, 389.8536, 242.8074, 185.5291, 832.6801, 9.816194, 633.7557, 1152.779, 369.049, 656.7542, 38.6695, 589.4082
10, 319.5866, 493.7935, 1632.337, 163.5521, 127.8124, 377.3867, 399.2383, 631.7472, 262.1383, 702.9899, 535.5282, 481.4254, 413.7747, 320.7054, 642.8745, 316.7498, 154.7884, 21.31708, 101.0864, 237.7764, 1060.113, 1548.595, 907.4598, 657.7985, 368.9669, 254.0117, 712.7087, 579.8748, 267.7752, 1112.887, 374.0773, 231.7899, 175.2564, 784.7754, 9.342449, 607.251, 1181.889, 349.2626, 627.5413, 36.15258, 699.1882
10.1, 301.4082, 472.961, 1686.824, 177.1038, 121.929, 360.4608, 379.0505, 604.0612, 285.6802, 668.3342, 510.9748, 461.0537, 393.7196, 309.0778, 726.205, 302.5586, 146.7841, 20.35113, 96.46036, 227.3011, 1674.223, 1499.64, 1159.824, 632.3937, 346.3629, 430.3188, 737.1677, 1321.302, 256.5755, 1184.029, 358.9395, 221.2724, 165.5526, 919.7765, 8.891567, 581.8547, 1596.227, 330.537, 599.6277, 33.79948, 889.2291
10.2, 543.6785, 453.0075, 1608.04, 168.9258, 116.3165, 344.2942, 359.8834, 577.5884, 268.5295, 635.387, 487.5472, 441.5441, 374.6365, 342.318, 968.7754, 289.0031, 139.1936, 19.42895, 92.04597, 217.2874, 1611.824, 1594.82, 1197.75, 799.9957, 325.1438, 405.1704, 692.4536, 1794.167, 245.8441, 1167.606, 344.4142, 211.2321, 156.386, 866.8611, 78.35515, 687.1875, 1652.083, 312.8155, 627.7731, 31.59954, 892.7922
10.3, 512.7535, 433.8958, 1550.555, 348.0415, 110.9624, 328.8525, 393.7364, 552.2758, 252.4084, 604.064, 465.1937, 422.86, 356.4783, 342.7651, 956.2388, 276.055, 131.9958, 18.54856, 87.83361, 207.7148, 1528.437, 1508.316, 1141.697, 762.5531, 534.4709, 381.4916, 650.4517, 1862.57, 235.5616, 1219.014, 330.4767, 201.6474, 147.727, 816.9901, 108.4413, 716.8509, 1748.742, 296.044, 695.6638, 29.54279, 843.6983
10.4, 502.4603, 415.5904, 1524.501, 331.9702, 105.8546, 314.1035, 373.8268, 528.0725, 237.2551, 574.2852, 443.8652, 404.9666, 386.7673, 359.6178, 959.4777, 263.687, 125.1701, 17.70806, 83.81403, 198.5639, 1516.967, 1426.504, 1088.267, 726.8629, 528.7679, 359.1967, 682.404, 1927.874, 225.7092, 1161.042, 317.1032, 192.4976, 139.5474, 951.8755, 103.2077, 686.871, 1950.054, 280.1717, 664.7201, 27.6199, 865.9932
10.5, 473.8799, 398.0572, 1551.551, 316.641, 100.9821, 300.0159, 354.9238, 504.9299, 223.0116, 545.9743, 423.5145, 387.8303, 368.0211, 343.3293, 945.1871, 251.8731, 118.6974, 16.90565, 79.97839, 189.8162, 1480.26, 1349.129, 1167.988, 692.8432, 496.3741, 338.2047, 949.372, 1823.36, 216.2688, 1147.009, 304.2709, 183.763, 131.8208, 897.1135, 148.2104, 658.1449, 1858.547, 265.1505, 810.4686, 25.82218, 1096.594
10.6, 446.9251, 381.2638, 1467.305, 302.0197, 96.33375, 286.5602, 352.3344, 482.8016, 209.6231, 625.7791, 404.0968, 371.4192, 685.5157, 487.6626, 960.0202, 240.5886, 112.5594, 16.13959, 76.31828, 181.4538, 1494.483, 1378.076, 1157.214, 660.4157, 564.7256, 318.4396, 1686.489, 1724.513, 207.2233, 1092.462, 291.9579, 175.4247, 124.5219, 845.5021, 141.0576, 630.6202, 1914.963, 250.9345, 774.4183, 24.14146, 1036.293
10.7, 421.5036, 365.1788, 1411.059, 288.0735, 91.89941, 273.7079, 334.5183, 461.6429, 197.0384, 638.0884, 385.5694, 355.7025, 692.0986, 465.5746, 917.4274, 229.8096, 106.7388, 15.40825, 72.82568, 173.4599, 1417.166, 1303.328, 1103.058, 629.5059, 573.4459, 299.8295, 3069.998, 1631.023, 198.5561, 1040.508, 280.1432, 167.4648, 117.6272, 796.8598, 391.5989, 644.221, 1825.102, 237.4808, 925.0138, 22.57014, 979.3083
10.8, 397.528, 349.7725, 1482.166, 274.7712, 87.66919, 261.4321, 382.3227, 441.4117, 185.2093, 690.0909, 367.8915, 340.6508, 658.5534, 528.2639, 874.6814, 219.5135, 101.2192, 14.71005, 69.4929, 165.8181, 1343.85, 1379.185, 1051.436, 600.0428, 555.514, 282.307, 3950.776, 1542.603, 190.2515, 991.0258, 268.8066, 159.866, 111.1142, 751.0159, 515.5276, 710.3408, 1739.458, 224.7484, 883.8685, 21.1011, 1019.946
10.9, 374.9162, 335.0161, 1468.602, 262.0833, 83.63369, 249.7068, 362.9902, 422.067, 174.0903, 656.0712, 351.0241, 326.2361, 626.6342, 504.3369, 863.0603, 209.6787, 95.98502, 14.04349, 66.31266, 158.513, 1274.326, 1366.756, 1002.231, 571.9587, 521.4816, 265.8086, 4233.163, 1488.114, 182.2941, 943.8964, 257.9288, 152.6121, 104.9619, 707.8095, 490.6475, 680.6332, 1657.833, 212.6986, 844.5533, 19.72767, 963.86
11, 385.1526, 320.8823, 1388.86, 249.9812, 79.78395, 238.5074, 344.6353, 403.57, 163.6388, 623.7285, 334.9301, 312.4313, 596.262, 481.4936, 822.8474, 200.2845, 91.0215, 13.40713, 63.27795, 151.5297, 1208.4, 1369.803, 955.3278, 545.1891, 489.5342, 250.2744, 4151.976, 1407.44, 174.6696, 899.0084, 247.4911, 145.6873, 99.1502, 667.0888, 466.968, 711.2206, 1580.039, 304.013, 806.9869, 18.44363, 910.8582
