 , C001, C002, C003, C004, C006, C007, C008, C009, C010, C015, C016, C017, C018, C019, C023, C024, C026, C027, C028, C030, C032, C034, C035, C036, C037, C039, C040, C043, C045, C048, C049, C052, C055, C059, C061, C062, C063, C065, C071, C073, C074, C077, C079, C080, C082, C083, C084, C088, C089, C093, C095, C096, C099, C100, C102, C103, C106, C108, C109, C111, C112, C114, C117
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
389.1, 370.3289, 0.1327385, 1503.267, 164.3698, 3683.352, 487.8317, 478.2232, 250.9711, 1714.066, 2153.493, 1002.843, 720.6265, 1130.174, 1547.347, 2648.399, 635.777, 1939.775, 628.4714, 1379.665, 1377.988, 2693.701, 661.0451, 4759.159, 92.9678, 2247.051, 1127.432, 517.1536, 922.0858, 1393.15, 1209.13, 146.8216, 60.39083, 1364.599, 361.1778, 950.7479, 4419.678, 170.3944, 876.7695, 1008.046, 564.2252, 741.3326, 626.9926, 1.394114, 0.1233847, 812.7241, 992.9481, 427.6348, 729.1328, 0.8501643, 598.8386, 2741.96, 568.5438, 555.2813, 2331.061, 1.268134, 3981.334, 967.5771, 2365.798, 3120.406, 1631.148, 632.8826, 0.3035606, 6103.647
389.2, 354.1684, 0.1268959, 1497.323, 173.9152, 4039.148, 464.3752, 553.4296, 239.9437, 1776.848, 2054.912, 961.0963, 715.8276, 1080.02, 1467.867, 2721.357, 645.7725, 1978.587, 596.9769, 1495.724, 1460.573, 2751.674, 880.9982, 4793.483, 88.33948, 2422.492, 1215.094, 498.9466, 1097.016, 1513.348, 1399.846, 139.888, 57.7174, 1523.558, 343.3008, 903.5176, 4384.968, 162.051, 832.3356, 1085.634, 551.8497, 728.509, 598.6943, 1.326717, 0.1180931, 776.9561, 1013, 409.9671, 697.4445, 0.8144238, 543.0964, 2722.839, 541.9356, 530.3228, 2467.837, 1.210933, 4027.3, 923.2455, 2265.861, 3083.034, 1711.414, 604.5009, 0.2883054, 5962.809
389.3, 338.7131, 0.1213104, 1444.242, 290.8388, 4193.094, 442.0467, 524.1476, 229.4007, 1838.465, 1960.844, 921.0876, 685.2341, 1032.092, 1392.47, 2639.636, 634.1964, 2024.78, 567.0606, 1504.02, 1397.417, 2747.116, 868.7983, 4732.642, 83.94157, 2449.951, 1181.125, 480.2944, 1115.021, 1585.27, 1333.705, 133.2818, 55.16232, 1512.637, 326.3087, 858.6335, 4317.511, 154.1161, 790.1535, 1181.557, 588.0598, 744.2777, 571.6732, 1.262578, 0.1130285, 938.8622, 1031.996, 393.0292, 667.1334, 0.7801858, 492.543, 2890.599, 516.5728, 506.486, 2497.19, 1.156312, 4000.486, 902.4227, 2170.145, 3133.419, 1781.275, 577.3919, 0.2738168, 5703.655
389.4, 323.9323, 0.1159708, 1432.045, 277.9522, 3994.037, 420.7917, 496.415, 219.321, 1902.533, 1871.082, 884.1808, 655.9481, 986.2913, 1320.946, 2636.34, 601.8673, 1951.849, 538.6435, 1616.276, 1336.993, 2720.512, 853.4213, 4813.802, 79.7626, 2537.431, 1278.186, 530.3792, 1101.429, 1513.205, 1270.688, 126.9876, 52.72035, 1444.513, 310.1576, 815.9792, 4296.621, 146.5698, 750.1092, 1217.611, 562.0642, 711.6301, 545.8716, 1.20154, 0.1081811, 953.6185, 987.5041, 376.7912, 638.1396, 0.7473872, 446.6953, 2823.507, 546.3391, 483.7206, 2517.543, 1.104155, 3949.686, 861.0763, 2078.472, 3152.137, 1764.991, 551.4987, 0.2600563, 5482.384
389.5, 309.7964, 0.1108663, 1391.233, 265.6366, 3804.429, 400.5587, 470.1497, 209.6842, 1884.056, 1785.429, 847.374, 638.6027, 942.5228, 1253.095, 2567.037, 571.1862, 1958.59, 511.6505, 1619.361, 1279.181, 2673.075, 815.0427, 4770.277, 75.79169, 2472.159, 1220.933, 585.9875, 1052.24, 1485.242, 1210.65, 120.9907, 50.38648, 1379.458, 294.8059, 775.4438, 4121.434, 139.393, 712.0943, 1290.564, 537.2178, 725.918, 521.2346, 1.143452, 0.1035416, 911.6496, 1017.089, 361.224, 610.4059, 0.7159674, 405.1153, 2856.095, 520.7701, 461.9785, 2433.74, 1.054351, 3897.985, 912.435, 1990.672, 3030.045, 1766.338, 526.7666, 0.2469873, 5361.893
389.6, 296.2774, 0.1059864, 1501.532, 253.8667, 3623.823, 381.2986, 445.2742, 200.4709, 1804.898, 1703.697, 893.2248, 640.9081, 900.6966, 1384.485, 2589.056, 542.0692, 1873.125, 513.7236, 1545.14, 1452.78, 2555.832, 778.39, 4627.516, 72.01846, 2363.884, 1352.845, 569.7839, 1128.716, 1411.667, 1153.448, 115.2769, 48.15593, 1317.333, 280.2141, 882.9355, 4034.108, 132.5676, 676.006, 1239.564, 513.4697, 790.1754, 497.7095, 1.088173, 0.09910101, 871.5278, 973.2399, 346.3, 583.8775, 0.6858684, 367.4056, 2732.226, 529.6917, 441.2137, 2329.743, 1.006793, 3797.737, 904.5651, 2050.14, 2938.106, 1689.802, 503.1437, 0.2345751, 5415.156
389.7, 283.3484, 0.1013213, 1493.607, 242.6183, 3451.791, 545.9124, 421.7148, 400.8205, 1729.065, 1997.764, 1087.68, 717.3879, 1497.916, 1577.812, 2487.18, 514.4363, 2013.355, 635.0911, 1474.321, 1540.882, 2666.161, 743.3856, 4629.414, 68.43308, 2260.35, 1676.344, 621.2007, 1078.309, 1341.737, 1098.949, 109.833, 46.02412, 1258.005, 266.3445, 839.0739, 4153.596, 126.0764, 980.4637, 1268.965, 490.7714, 755.5145, 844.7101, 1.035566, 0.09485091, 833.1718, 1044.152, 331.9926, 670.3527, 0.6570349, 333.2062, 2658.972, 563.5729, 790.745, 2230.189, 0.9613799, 4069.857, 894.6213, 2439.006, 2862.711, 1616.583, 480.5801, 0.2227867, 6110.987
389.8, 270.9836, 0.09686151, 1611.867, 231.8682, 3287.925, 519.6633, 399.4019, 383.2087, 1757.988, 1906.312, 1042.402, 686.7277, 1431.443, 1496.767, 2635.653, 530.0381, 2074.152, 719.0606, 1406.748, 1474.255, 2549.22, 942.0078, 4811.936, 65.0262, 2411.442, 1601.257, 665.9824, 1127.838, 1336.108, 1047.025, 104.6462, 43.98669, 1201.349, 497.1771, 1050.903, 4114.515, 259.5645, 930.7747, 1373.618, 469.0764, 722.374, 806.5854, 0.9855019, 0.09078307, 933.3525, 999.1357, 448.0094, 641.2191, 0.6294134, 302.1901, 2543.652, 537.1974, 755.2029, 2134.89, 0.9180155, 3900.697, 853.6323, 2335.976, 2982.917, 1546.536, 459.0284, 0.2115907, 5845.393
389.9, 259.1583, 0.09259806, 1712.95, 221.5945, 3131.838, 494.6763, 378.2695, 366.3708, 1895.244, 2100.293, 1080.782, 657.3779, 1461.664, 1419.885, 2704.344, 583.4934, 2265.623, 871.8011, 1342.272, 1520.509, 2437.409, 1280.743, 5178.02, 61.78892, 2562.132, 1578.492, 632.908, 1179.595, 1290.392, 997.554, 99.70431, 42.03945, 1147.245, 613.158, 1240.662, 4047.193, 422.6331, 883.6038, 1376.629, 448.3406, 708.8789, 973.7256, 0.9378586, 0.0868897, 892.2755, 1058.848, 579.3387, 613.3515, 0.6029532, 274.0612, 2588.573, 672.9176, 721.2583, 2043.662, 0.8766071, 4191.89, 814.5214, 2582.204, 2955.216, 1479.524, 438.4432, 0.2009574, 5591.341
390, 247.8491, 0.08852226, 1728.016, 211.776, 2983.162, 470.8907, 358.2553, 350.2728, 1815.615, 2214.48, 1250.557, 649.4537, 2099.71, 1495.858, 2749.977, 623.6091, 2461.573, 845.722, 1280.751, 1467.385, 2330.502, 1479.411, 5350.94, 58.71281, 2503.644, 1777.851, 601.4761, 1229.84, 1353.166, 950.4207, 94.9958, 40.17841, 1095.577, 582.809, 1432.311, 4192.972, 553.5756, 1005.605, 1307.779, 428.5214, 834.9126, 1363.813, 0.8925185, 0.08316329, 853.0063, 1173.213, 634.3332, 645.8312, 0.5776053, 248.5505, 2535.698, 779.5673, 688.8395, 1956.333, 0.8370665, 4427.141, 777.2024, 2580.823, 2913.556, 1415.416, 418.7812, 506.6174, 5637.033
390.1, 237.0334, 0.08462587, 1653.766, 202.3926, 2841.543, 539.1963, 339.3, 381.1446, 1807.552, 2260.14, 1198.498, 621.697, 2400.012, 1496.91, 2999.908, 591.8197, 2441.078, 957.4258, 1331.748, 1583.614, 2228.284, 1546.464, 5668.47, 300.8981, 2555.202, 1769.752, 571.6053, 1309.617, 1286.134, 905.5144, 90.50966, 38.39976, 1046.237, 553.962, 1479.973, 4039.497, 659.114, 954.6416, 1439.067, 409.5783, 798.2893, 1302.259, 0.8493704, 0.0795967, 815.4655, 1190.783, 651.4763, 632.7498, 0.5533231, 225.4145, 2425.724, 743.0831, 657.8778, 2047.1, 0.7993095, 4243.13, 823.1752, 2561.585, 2906.749, 1354.086, 400.0009, 636.7442, 5456.382
390.2, 226.6897, 0.08090097, 1582.707, 193.4249, 2706.647, 513.2701, 321.3477, 417.2218, 1731.608, 2218.199, 1148.607, 595.1265, 2649.814, 1420.021, 3235.122, 561.6508, 2358.809, 919.2634, 1270.709, 1586.927, 2130.55, 1513.751, 5533.405, 473.6881, 2443.289, 1800.748, 543.2179, 1251.131, 1222.422, 862.7299, 86.23537, 36.69984, 1077.732, 526.5429, 1470.423, 3895.337, 678.7636, 906.2612, 1434.011, 391.4726, 763.2725, 1243.484, 0.8083082, 0.07618307, 779.5767, 1139.446, 631.338, 743.786, 0.5300617, 204.4321, 2320.521, 708.3065, 628.3077, 1972.94, 0.7632555, 4090.897, 881.9262, 2637.508, 2921.839, 1295.413, 382.0627, 750.2603, 5219.238
390.3, 216.7974, 0.07734004, 1514.701, 184.8546, 2578.156, 488.5905, 326.3735, 398.8894, 1739.658, 2116.656, 1100.793, 811.6659, 2618.592, 1347.081, 3497.385, 533.0198, 2255.881, 873.1964, 1212.469, 1547.749, 2129.733, 1445.677, 5477.933, 450.106, 2517.109, 1765.168, 573.2104, 1195.257, 1161.867, 919.7523, 82.16293, 35.07518, 1029.195, 500.481, 1397.377, 3777.355, 645.5278, 1037.99, 1362.292, 374.1672, 729.7917, 1187.361, 0.7692311, 0.07291583, 745.2675, 1090.321, 714.629, 711.4609, 0.5077781, 185.4028, 2342.632, 675.1573, 600.0668, 1990.921, 0.7288278, 3974.298, 919.1305, 2526.093, 3105.827, 1282.354, 364.9291, 712.5565, 5345.947
390.4, 309.0635, 0.07393584, 1505.374, 176.664, 2455.764, 465.0976, 424.0017, 381.3625, 1943.553, 2287.645, 1118.147, 776.9764, 2502.387, 1650.768, 4256.701, 542.0236, 2157.444, 850.9307, 1304.167, 1515.746, 2474.501, 1380.665, 5821.452, 427.6978, 2422.025, 1768.225, 544.7433, 1141.878, 1221.978, 1127.665, 78.28281, 33.52245, 1042.911, 475.709, 1327.96, 4076.979, 613.9194, 1110.35, 1355.724, 357.6269, 723.1824, 1133.772, 0.7320432, 0.06978872, 712.4681, 1102.628, 685.104, 680.5406, 0.4864314, 168.1448, 2764.343, 643.5596, 573.0952, 1922.232, 0.695953, 4205.5, 1003.485, 2669.966, 3043.997, 1531.585, 348.5638, 676.7474, 6036.301
390.5, 359.6571, 0.07068148, 1440.691, 168.8363, 2339.182, 442.7343, 441.7591, 709.1525, 1861.895, 2562.096, 1225.236, 862.1946, 3045.281, 1841.468, 4344.664, 666.845, 2081.503, 1052.877, 1244.393, 1530.691, 2365.967, 1318.576, 5583.542, 406.4052, 2315.945, 1848.571, 517.6899, 1090.882, 1161.445, 1173.759, 74.58592, 32.03844, 1043.19, 452.1631, 1310.895, 4050.127, 583.8588, 1054.078, 1461.924, 341.8177, 844.2389, 1082.601, 0.6966531, 0.06679571, 681.1124, 1055.091, 700.1169, 777.9564, 0.465982, 418.9704, 2693.028, 613.4407, 547.3359, 1840.092, 0.6645611, 4202.425, 1058.315, 2848.822, 2916.995, 1465.222, 332.9324, 981.352, 6319.938
390.6, 418.4518, 0.06757036, 1378.787, 161.3554, 2228.135, 421.4462, 418.3857, 677.9929, 1812.846, 2611.193, 1174.231, 930.6362, 3236.431, 1746.881, 4484.611, 632.8516, 2078.459, 1034.901, 1243.978, 1472.441, 2314.269, 1259.279, 5554.205, 386.1727, 2401.026, 1941.887, 604.6609, 1042.164, 1103.91, 1118.301, 71.06362, 30.62014, 996.2083, 429.7827, 1371.257, 3894.451, 630.3551, 1000.658, 1388.809, 326.7075, 807.2065, 1033.739, 0.6629739, 0.06393107, 651.1365, 1009.604, 820.5989, 744.1462, 0.4463924, 379.9711, 2671.427, 584.7314, 522.7345, 1933.094, 0.6345851, 4156.092, 1009.826, 2798.891, 2958.715, 1401.733, 318.002, 932.0348, 6185.977
390.7, 467.3884, 0.06459618, 1464.737, 154.206, 2122.36, 401.1818, 396.2489, 648.2025, 1780.104, 2616.545, 1203.531, 909.1707, 3506.845, 1776.187, 4574.944, 600.591, 2093.018, 1129.558, 1305.604, 1434.504, 2283.8, 1312.915, 5987.653, 457.1159, 2419.693, 1901.678, 629.5952, 995.6223, 1049.225, 1065.462, 67.70766, 29.26462, 1014.713, 408.51, 1453.659, 3974.955, 731.1268, 1093.238, 1319.35, 312.2651, 845.9634, 1320.294, 0.630923, 0.06118928, 622.4799, 966.0769, 810.8211, 772.9197, 0.4276263, 484.6002, 2671.358, 557.3657, 499.2388, 1870.094, 0.6059613, 4170.149, 1045.862, 2680.658, 2967.988, 1394.16, 303.7411, 885.196, 6136.872
390.8, 585.157, 0.06175292, 1612.89, 147.3734, 2021.606, 381.8918, 375.2834, 619.7209, 1804.012, 2545.946, 1236.481, 870.314, 3639.156, 1922.111, 4670.913, 693.7426, 2102.458, 1072.953, 1318.139, 1372.476, 2183.63, 1280.631, 6290.044, 500.6017, 2478.967, 1907.611, 637.8434, 1064.883, 1115.548, 1015.12, 64.51019, 27.96911, 1093.076, 388.2903, 1440.461, 3913.029, 814.6775, 1104.948, 1388.804, 298.4612, 1018.551, 1260.705, 0.6004215, 0.05856508, 595.0845, 948.9188, 777.322, 739.3284, 0.409649, 615.9019, 2640.791, 531.2807, 476.7992, 1790.182, 0.5786285, 4166.575, 1099.139, 2567.42, 2917.335, 1348.523, 290.1198, 840.7111, 5987.636
390.9, 559.6218, 0.0590348, 1611.939, 140.8435, 1925.635, 363.5292, 355.4272, 592.4909, 1728.216, 2618.569, 1225.951, 833.1179, 3818.049, 1823.381, 4787.891, 678.0159, 2080.533, 1172.214, 1296.365, 1323.883, 2154.89, 1223.041, 6217.978, 475.6796, 2497.922, 1967.451, 626.3123, 1086.934, 1137.253, 967.1568, 61.46372, 26.73095, 1075.837, 369.0713, 1411.604, 3908.125, 856.7212, 1048.95, 1443.115, 285.2675, 973.8727, 1203.805, 0.5713946, 0.05605342, 568.8948, 1051.586, 804.6237, 799.5585, 0.3924276, 558.5715, 2600.855, 506.4165, 455.3682, 1994.095, 0.5525287, 4248.933, 1139.121, 2458.966, 2929.399, 1339.27, 277.1093, 798.4617, 5727.402
391, 535.2009, 0.05643633, 1583.991, 134.603, 1834.22, 346.0496, 363.5792, 566.4573, 1740.408, 2575.995, 1214.989, 797.5115, 3796.519, 1729.723, 4896.455, 643.4531, 2010.328, 1113.471, 1260.419, 1273.27, 2186.123, 1278.478, 6245.763, 451.9983, 2453.305, 1879.324, 675.0709, 1119.769, 1080.917, 995.6491, 58.56111, 25.5476, 1076.68, 350.8036, 1398.299, 3957.049, 814.7717, 995.7899, 1370.94, 272.6571, 995.4608, 1149.473, 0.5437709, 0.05364948, 543.8577, 1027.847, 816.9535, 824.5893, 0.3759301, 506.5776, 2715.26, 482.716, 434.9005, 1954.229, 0.5276061, 4212.224, 1107.687, 2419.838, 2923.21, 1337.978, 264.6823, 758.3355, 5854.52
391.1, 511.8456, 0.05395222, 1515.93, 128.6389, 1747.145, 329.4105, 344.3423, 541.5676, 1826.464, 2531.831, 1302.123, 763.4269, 3821.051, 1640.875, 4951.146, 627.5226, 2068.57, 1057.672, 1202.65, 1236.928, 2090.238, 1220.985, 6123.147, 429.4959, 2408.816, 1841.854, 641.5451, 1120.588, 1027.371, 948.6058, 55.79558, 24.41664, 1028.191, 333.4401, 1379.102, 3957.984, 774.8763, 945.3242, 1302.375, 260.6041, 951.7952, 1097.594, 0.5174827, 0.05134864, 519.9224, 1009.518, 783.201, 849.6544, 0.3601262, 459.4235, 2727.672, 460.1246, 415.3528, 1954.723, 0.5038077, 4166.04, 1056.936, 2432.647, 2859.556, 1280.003, 252.8126, 720.2258, 5600.072
391.2, 489.5096, 0.05157746, 1450.794, 122.9392, 1664.203, 313.5714, 326.1232, 517.7715, 1960.402, 2539.373, 1254.864, 730.7991, 3922.725, 1556.591, 4875.089, 595.5337, 2192.453, 1004.669, 1147.528, 1183.443, 1998.558, 1194.716, 5935.63, 454.6332, 2558.508, 1759.353, 609.6843, 1097.921, 976.4782, 903.7852, 53.16065, 23.33574, 981.8848, 316.9361, 1417.018, 3808.051, 736.9343, 897.416, 1237.239, 249.0839, 910.0449, 1048.056, 0.4924654, 0.04914647, 631.9611, 965.995, 850.13, 840.3038, 0.3449867, 416.6586, 2741.489, 438.5906, 396.6836, 1871.194, 0.4810827, 4286.941, 1008.51, 2812.105, 2770.802, 1321.269, 241.4752, 684.0314, 5511.918
391.3, 468.1483, 0.04930723, 1421.684, 117.4919, 1585.199, 298.4939, 308.868, 495.0211, 1962.468, 2423.128, 1202.626, 699.5657, 4000.506, 1476.637, 5060.063, 624.7502, 2096.783, 990.7834, 1094.933, 1148.111, 1982.764, 1140.989, 6190.649, 431.9997, 2446.45, 1714.391, 579.4058, 1048.889, 928.1062, 925.027, 50.65016, 22.3027, 937.6644, 301.2489, 1346.625, 3705.135, 700.8502, 935.9565, 1175.361, 238.0729, 894.0606, 1000.753, 0.4686575, 0.04703875, 604.1484, 924.3484, 848.54, 876.2928, 0.3304836, 377.8745, 2738.783, 418.0643, 378.8536, 1791.235, 0.4593828, 4144.051, 978.65, 2693.314, 2825.925, 1289.237, 230.6462, 649.6558, 5473.733
391.4, 447.7191, 0.04713693, 1360.597, 112.2861, 1680.944, 284.1414, 292.5258, 473.2702, 1880.015, 2385.217, 1152.563, 716.6284, 3822.976, 1400.789, 4898.734, 614.0184, 2052.058, 946.3243, 1145.447, 1098.467, 1895.798, 1114.671, 6219.036, 554.6429, 2458.177, 1761.817, 550.631, 1106.614, 882.1304, 881.3205, 48.25822, 21.31538, 920.4985, 286.3382, 1279.729, 3780.672, 666.533, 888.5231, 1188.523, 345.7751, 854.8428, 955.5858, 0.4460006, 0.04502141, 577.5598, 884.4974, 813.4825, 955.7864, 0.3165902, 342.7006, 2668.211, 398.4987, 361.8251, 1891.17, 0.4386617, 4153.749, 1035.7, 2579.541, 3045.067, 1330.757, 220.3028, 617.0078, 5235.834
391.5, 428.1815, 0.04506215, 1302.135, 107.3108, 1601.145, 270.479, 393.4565, 452.4751, 1801.026, 2276.029, 1104.584, 767.1469, 3653.325, 1364.152, 4957.619, 582.7178, 1962.515, 964.5096, 1230.124, 1151.86, 1812.646, 1064.544, 5983.964, 527.0305, 2371.957, 1890.517, 523.2853, 1089.017, 838.4321, 839.6791, 45.97924, 20.37177, 943.7178, 272.1655, 1216.156, 3634.25, 633.8961, 916.903, 1525.066, 330.4898, 817.3453, 912.457, 0.424439, 0.0430906, 552.1413, 846.3645, 836.6907, 979.245, 0.3032809, 508.1597, 2552.491, 379.8488, 345.5619, 1917.183, 0.4188752, 3981.101, 1102.5, 2470.575, 2918.02, 1273.095, 210.4233, 586.0005, 5008.276
391.6, 409.4964, 0.04307869, 1284.353, 102.5561, 2101.408, 257.4736, 452.3394, 432.5937, 1792.738, 2328.257, 1082.26, 788.6373, 3491.202, 1430.298, 5126.93, 586.9518, 1937.559, 916.1752, 1173.743, 1102.053, 1959.25, 1133.175, 6061.154, 500.7927, 2314.221, 2027.489, 497.2976, 1040.382, 796.8984, 1186.223, 43.80788, 19.46994, 901.2163, 258.6943, 1155.741, 3744.622, 602.8572, 926.3833, 1535.07, 315.8803, 781.4927, 871.2747, 0.4039198, 0.04124259, 527.8415, 846.9077, 802.1227, 936.6868, 0.2905312, 660.7762, 2573.242, 362.0717, 330.0297, 1843.487, 0.3999813, 4074.375, 1051.987, 2366.211, 2963.906, 1381.771, 200.9868, 556.5514, 5446.497
391.7, 391.6267, 0.04118254, 1444.322, 262.0064, 2660.189, 245.0935, 442.0443, 413.5858, 1986.356, 2316.642, 1133.99, 754.932, 3336.273, 1417.651, 5404.729, 575.519, 1853.012, 870.2629, 1153.508, 1134.458, 2165.74, 1111.007, 6494.54, 475.8612, 2254.128, 2006.985, 472.6005, 1042.436, 757.4223, 1406.894, 207.8197, 18.60803, 1007.131, 245.8898, 1098.327, 3920.967, 573.3383, 959.66, 1458.296, 301.9166, 770.0079, 831.951, 0.3843926, 0.03947383, 504.6111, 810.3953, 842.3571, 895.9781, 0.2783174, 599.2687, 2664.032, 345.1266, 315.1956, 1806.459, 0.3819396, 4319.573, 1003.788, 2534.069, 3023.859, 1455.142, 191.9735, 528.5823, 5774.271
391.8, 374.5368, 0.03936985, 1422.899, 250.3974, 2578.098, 233.3086, 456.0573, 395.4132, 2163.625, 2260.125, 1106.817, 722.6672, 3188.22, 1515.962, 5459.33, 546.181, 1772.154, 826.6515, 1100.639, 1085.404, 2117.617, 1061.044, 6408.714, 452.1708, 2311.046, 1917.087, 449.1299, 1109.183, 719.9017, 1492.038, 198.0055, 17.78427, 1054.229, 233.7192, 1043.765, 3787.45, 545.2646, 911.0252, 1449.501, 288.5701, 749.3572, 794.4023, 0.3658095, 0.03778093, 482.4032, 835.4498, 807.5551, 857.0387, 0.266617, 543.4866, 2662.45, 328.9745, 301.0284, 1729.267, 0.3647116, 4233.39, 1160.944, 2427.023, 2897.697, 1500.529, 183.3645, 502.0187, 5523.311
391.9, 358.1927, 0.03763695, 1361.759, 263.6068, 2470.845, 222.0904, 431.9274, 378.039, 2114.814, 2156.663, 1060.742, 785.0856, 3046.737, 1438.094, 5439.032, 518.3386, 1765.737, 785.2255, 1050.193, 1043.114, 2024.737, 1013.329, 6336.6, 429.6599, 2245.703, 1945.114, 455.5076, 1130.577, 684.2397, 1421.541, 241.0557, 16.99698, 1081.698, 222.1509, 991.9142, 3633.023, 518.5657, 864.8552, 1377.007, 275.8137, 742.5778, 758.5482, 0.3481247, 0.03616064, 461.1725, 808.5185, 847.3965, 867.0158, 0.2554086, 492.8969, 2588.071, 313.5783, 287.4978, 1655.372, 0.3482608, 4121.363, 1229.792, 2422.619, 2946.226, 1435.511, 175.1414, 476.7901, 5506.109
392, 342.5618, 0.03598032, 1303.247, 454.8629, 2353.548, 211.4116, 409.0742, 361.4283, 2042.208, 2057.937, 1016.585, 826.2222, 2911.532, 1364.226, 5437.412, 491.9155, 1688.688, 745.8755, 1002.059, 1191.853, 1935.93, 967.7592, 6075.862, 408.2696, 2147.346, 2000.802, 508.0067, 1080.086, 650.3444, 1354.375, 335.1657, 16.24455, 1032.983, 211.1553, 942.6389, 3639.511, 493.174, 1088.415, 1308.138, 263.6212, 710.0048, 724.3124, 0.3312949, 0.03460983, 440.8763, 971.9548, 812.3862, 936.4057, 0.2446713, 447.0162, 2662.857, 298.9026, 274.5755, 1584.636, 0.332552, 4132.608, 1173.447, 2725.139, 2887.757, 1448.444, 167.2872, 452.8293, 6172.994
392.1, 327.613, 0.03439661, 1247.249, 434.7087, 3014.774, 201.2463, 400.729, 345.5474, 2059.34, 1963.731, 974.2665, 812.3437, 2782.328, 1535.156, 5665.975, 466.8394, 1687.991, 708.4975, 956.1318, 1264.287, 2240.49, 924.2388, 6062.503, 470.5424, 2253.436, 1911.181, 482.7777, 1051.537, 618.1282, 1597.917, 319.3376, 15.52542, 1003.52, 200.7039, 895.8114, 3707.629, 469.0257, 1033.255, 1242.714, 251.9676, 720.2756, 691.6217, 0.3152786, 0.03312553, 421.4733, 958.3729, 778.8224, 942.3298, 0.2343855, 405.4063, 2748.102, 284.9138, 262.234, 1516.922, 0.3175518, 4286.899, 1119.683, 2610.022, 2974.121, 1661.044, 376.3999, 430.0727, 6229.339
392.2, 313.3165, 0.0328826, 1193.657, 415.4475, 3706.1, 191.5698, 500.7801, 330.3643, 2154.07, 1873.837, 962.9366, 800.6495, 2658.857, 1456.303, 5787.11, 443.0415, 1614.334, 672.9926, 1135.708, 1209.619, 2142.22, 921.1094, 6258.125, 503.1497, 2266.193, 1825.575, 458.8018, 1137.133, 587.5078, 1760.266, 304.257, 14.83813, 1170.238, 190.7697, 851.3102, 3655.485, 446.0598, 980.8904, 1479.259, 289.5109, 688.6809, 660.4064, 0.3000367, 0.03170489, 402.9242, 954.676, 792.2681, 901.3759, 0.224532, 367.6696, 2751.921, 271.5797, 250.4472, 1797.069, 0.3032282, 4126.573, 1229.529, 2499.768, 2912.939, 1607.604, 373.6484, 408.4597, 5958.601
392.3, 299.644, 0.03143524, 1207.157, 397.0397, 4068.429, 182.3585, 474.2839, 315.8484, 2188.396, 1788.057, 1010.766, 766.4308, 2540.865, 1381.499, 5875.263, 495.3609, 1657.59, 639.267, 1229.664, 1157.315, 2105.471, 940.1075, 6342.523, 557.6898, 2212.383, 1771.871, 436.0165, 1184.273, 558.4043, 1781.815, 289.8886, 14.18126, 1117.535, 181.3273, 809.0197, 3748.886, 424.2184, 931.1797, 1565.288, 276.7129, 658.472, 630.6, 0.2855317, 0.03034517, 385.1915, 1020.517, 890.1037, 862.2019, 0.2150928, 333.4456, 2915.48, 258.8697, 239.1902, 1795.245, 0.2895506, 4295.339, 1173.196, 2633.348, 2903.638, 1645.637, 462.484, 387.9328, 5991.598
392.4, 286.568, 0.03005159, 1155.287, 379.4475, 4597.986, 173.5901, 480.0143, 301.9702, 2315.076, 1706.205, 968.6898, 733.6746, 2428.109, 1310.538, 5920.407, 470.1092, 1638.587, 607.2314, 1321.099, 1107.273, 2068.384, 1013.527, 6261.136, 563.6887, 2314.783, 1692.504, 414.3628, 1263.183, 530.7425, 2008.887, 276.1987, 13.55347, 1161.769, 172.3523, 768.83, 3699.92, 403.4464, 883.9883, 1543.151, 331.3512, 629.5883, 602.1389, 0.2717279, 0.02904377, 543.5529, 1011.389, 853.329, 824.7304, 0.2060504, 302.4072, 2850.423, 246.7545, 228.4391, 1860.075, 0.27649, 4176.974, 1119.443, 2527.168, 2835.323, 1657.256, 597.016, 368.4375, 5731.192
392.5, 274.0627, 0.02872884, 1105.647, 362.6348, 4379.708, 165.2434, 454.6168, 288.7019, 2217.809, 1628.1, 928.365, 715.1525, 2320.357, 1243.222, 6007.588, 446.1446, 1644.304, 576.8012, 1280.294, 1059.394, 2087.893, 967.9483, 6231.109, 548.9058, 2352.12, 1690.964, 419.3647, 1229.649, 504.451, 1913.969, 263.1553, 12.95348, 1109.447, 163.8215, 730.6368, 3666.202, 383.6916, 839.1885, 1465.974, 316.7036, 601.9716, 574.9623, 0.2585914, 0.02779818, 550.9243, 967.785, 818.0736, 788.8874, 0.1973881, 274.2581, 2961.782, 235.2062, 218.1714, 1931.139, 0.2640186, 4190.028, 1068.154, 2438.183, 2895.857, 1697.755, 570.2427, 349.9219, 5619.686
