 , C03, C06, C08, C09, C11, C12, C14, C18
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
24.98083181325628, 89.93738, 75.32629, 387.4227, 40.41299, 66.22147, 447.1912, 17.16101, 159.2547
25.0807551405093, 115.5199, 72.27349, 410.1431, 39.01336, 63.29842, 428.9529, 16.41623, 181.7637
25.18067846776233, 110.3204, 69.34442, 393.4743, 44.76019, 60.50439, 430.5389, 15.70377, 174.3626
25.28060179501535, 105.3551, 72.05093, 380.9769, 42.9584, 57.83369, 459.8015, 15.02224, 171.4918
25.38052512226838, 143.0595, 83.75166, 404.1198, 41.22914, 57.88602, 468.9476, 14.37028, 179.2885
25.4804484495214, 136.6206, 93.50396, 396.9973, 39.5695, 83.77995, 481.1675, 13.74662, 177.4372
25.58037177677443, 130.4715, 95.58128, 411.5036, 37.97666, 80.08186, 493.398, 13.15002, 183.0193
25.68029510402745, 124.5991, 91.7076, 402.1334, 36.44794, 87.71886, 496.4539, 12.57932, 175.5671
25.78021843128048, 118.991, 88.8828, 404.7151, 34.98075, 84.35638, 500.661, 12.03338, 192.1727
25.8801417585335, 117.0408, 91.25514, 396.8036, 33.57263, 80.63284, 489.419, 11.51114, 184.3477
25.98006508578653, 111.7729, 91.03111, 386.7879, 32.22118, 77.07367, 504.3794, 11.01156, 176.8414
26.07998841303955, 111.1057, 93.11967, 397.1294, 30.92415, 73.6716, 483.8087, 13.01496, 169.6408
26.17991174029258, 106.105, 89.34575, 403.4531, 29.67932, 70.4197, 496.0572, 12.45011, 167.5842
26.2798350675456, 101.3293, 85.72478, 412.6169, 28.4846, 71.00358, 481.6019, 11.90979, 185.2155
26.37975839479863, 96.76862, 82.25056, 395.8475, 29.41672, 67.86945, 476.0917, 11.39291, 177.6738
26.47968172205165, 92.41319, 78.91714, 384.6942, 28.23257, 67.77992, 466.6176, 10.89846, 198.5903
26.57960504930468, 88.25378, 75.71883, 392.0535, 31.70389, 64.78808, 465.7314, 10.42547, 190.504
26.6795283765577, 84.28159, 72.65012, 389.2669, 30.42767, 61.9283, 454.1573, 14.13343, 182.747
26.77945170381073, 80.48817, 72.79035, 373.4465, 29.20283, 59.19475, 469.549, 13.52005, 175.3059
26.87937503106375, 76.8655, 75.95643, 377.9025, 28.02729, 56.58186, 472.612, 12.93329, 168.1677
26.97929835831678, 73.40588, 75.59504, 383.516, 31.72443, 54.08431, 472.1499, 12.37199, 161.3202
27.0792216855698, 70.10197, 72.53136, 380.5753, 33.87848, 51.697, 452.8936, 11.83505, 165.2066
27.17914501282283, 66.94676, 69.59184, 365.7639, 32.51472, 49.41507, 455.5098, 11.32141, 158.4797
27.27906834007585, 63.93357, 66.77145, 385.3437, 31.20587, 47.23386, 446.7829, 10.83007, 152.0266
27.37899166732888, 61.056, 64.06536, 390.6561, 29.9497, 50.34222, 428.5612, 10.36005, 198.7008
27.4789149945819, 58.30795, 61.46895, 374.7793, 28.7441, 60.73652, 418.5963, 9.910429, 190.61
27.57883832183493, 55.68357, 69.4169, 359.5477, 27.58702, 58.05557, 421.3902, 9.480321, 183.3356
27.67876164908795, 53.17733, 66.6036, 345.6042, 30.16841, 55.49297, 423.072, 9.06888, 176.2243
27.77868497634098, 50.78388, 63.90432, 361.9101, 28.95401, 53.04348, 416.604, 8.675295, 169.5467
27.878608303594, 48.49816, 61.31443, 349.1183, 27.78848, 50.70211, 417.2794, 8.298791, 162.643
27.97853163084703, 46.31532, 58.82951, 351.3805, 38.7604, 48.4641, 417.0872, 7.938627, 156.0205
28.07845495810005, 44.23072, 56.44529, 345.256, 37.20013, 46.32487, 400.0766, 7.594095, 171.9863
28.17837828535308, 42.23995, 60.20954, 332.6595, 35.70267, 44.28006, 412.7703, 7.264515, 164.9833
28.2783016126061, 40.33878, 61.45228, 345.685, 34.26549, 42.32552, 401.6974, 6.949238, 167.0064
28.37822493985913, 38.52318, 58.96177, 334.3492, 32.88615, 40.45725, 385.3145, 6.647645, 165.9987
28.47814826711215, 36.7893, 62.11842, 343.783, 31.56235, 38.67144, 376.8009, 6.35914, 159.2395
28.57807159436518, 35.13346, 59.60091, 346.1669, 30.29183, 40.3356, 391.9291, 6.083156, 161.5621
28.6779949216182, 33.55214, 71.65188, 338.5053, 29.07246, 38.55516, 390.5595, 5.81915, 154.9836
28.77791824887123, 32.042, 70.45724, 324.7479, 30.06063, 45.43167, 393.4053, 5.566602, 151.7112
28.87784157612425, 30.59983, 67.60178, 328.2139, 28.85056, 43.42629, 395.6519, 5.325014, 145.5337
28.97776490337728, 29.22257, 70.30103, 328.3764, 33.17893, 43.58432, 388.1116, 5.093911, 165.8159
29.0776882306303, 27.9073, 68.9956, 341.6956, 31.84334, 41.66048, 386.183, 4.872838, 163.1785
29.17761155788333, 26.65123, 66.72265, 329.6416, 30.56151, 39.82156, 390.1455, 4.661359, 156.5341
29.27753488513635, 25.45169, 64.01854, 328.2397, 29.33128, 41.43446, 402.7216, 4.459059, 150.599
29.37745821238938, 24.30614, 63.78341, 318.8461, 28.15057, 41.08378, 387.0714, 4.265538, 161.2899
29.4773815396424, 23.21215, 63.60036, 313.7785, 27.01739, 58.12115, 376.8993, 4.080415, 154.7224
29.57730486689543, 22.1674, 61.02279, 316.8033, 34.73881, 55.55566, 370.4538, 3.903327, 150.7097
29.67722819414846, 21.16967, 58.54968, 313.7534, 33.34043, 53.1034, 364.8708, 3.733925, 144.5731
29.77715152140148, 20.21685, 56.17681, 303.3685, 34.63512, 56.20181, 375.7049, 3.571874, 138.6863
29.87707484865451, 19.30691, 57.43552, 305.1027, 33.24091, 53.72103, 370.5097, 3.416857, 133.0392
29.97699817590753, 18.43793, 55.1078, 306.6106, 31.90282, 51.34975, 371.5501, 3.268567, 135.0371
30.07692150316056, 17.60806, 58.23087, 307.8667, 30.6186, 49.08315, 356.3967, 3.126712, 133.5397
30.17684483041358, 16.81555, 61.42056, 295.3545, 29.38607, 46.91659, 351.4235, 2.991014, 147.1788
30.27676815766661, 16.0587, 58.93134, 301.8778, 28.20316, 44.84567, 346.3305, 2.861206, 141.186
30.37669148491963, 15.33592, 56.54299, 303.7002, 27.06786, 42.86616, 337.9053, 2.737031, 144.0762
30.47661481217266, 14.64567, 57.05411, 294.1781, 31.25651, 40.97402, 332.0928, 2.618245, 138.2096
30.57653813942568, 13.98648, 54.74184, 302.5497, 29.99831, 39.16541, 341.2893, 2.504615, 132.582
30.67646146667871, 13.35697, 52.52329, 293.8451, 28.79075, 37.43663, 327.3701, 2.395916, 142.5091
30.77638479393173, 12.75579, 58.90606, 281.9028, 27.6318, 35.78415, 325.2283, 2.291934, 136.7064
30.87630812118476, 12.18167, 56.51873, 279.5122, 26.5195, 34.20462, 328.8334, 2.192465, 131.1399
30.97623144843778, 11.63338, 54.22816, 287.901, 29.31496, 32.69481, 329.2099, 2.097313, 125.8001
31.07615477569081, 11.10978, 52.03043, 288.4218, 28.13491, 31.25164, 315.7833, 2.006291, 140.3116
31.17607810294383, 10.60974, 52.50687, 276.6999, 27.00236, 29.87218, 311.9269, 1.919219, 134.5984
31.27600143019686, 13.68993, 55.3316, 290.7265, 29.90698, 28.55361, 308.6814, 1.835926, 132.2111
31.37592475744988, 13.07377, 53.08915, 278.9109, 28.7031, 27.29324, 305.9967, 1.756247, 138.6767
31.47584808470291, 12.48533, 50.93757, 267.5756, 27.54768, 26.0885, 303.5798, 1.680027, 144.2267
31.57577141195593, 29.30202, 71.09235, 272.9643, 26.43877, 24.93694, 331.0788, 1.607115, 152.5383
31.67569473920896, 37.6696, 68.21115, 278.7815, 27.27445, 23.83621, 350.6129, 1.537367, 146.3272
31.77561806646198, 42.78308, 79.27885, 282.3577, 26.21832, 22.78407, 384.9167, 1.470646, 140.369
31.87554139371501, 40.85747, 79.2478, 289.0035, 25.16292, 21.77837, 378.6212, 1.40682, 140.1122
31.97546472096803, 39.26472, 87.84498, 293.8254, 24.15001, 20.81706, 377.1577, 1.345765, 150.8781
32.07538804822106, 41.64457, 90.91772, 294.8652, 23.17787, 19.89818, 384.3682, 1.28736, 166.8282
32.17531137547408, 57.00292, 94.13419, 294.4638, 22.24486, 19.01987, 389.729, 1.231489, 163.915
32.27523470272711, 56.78696, 92.50235, 307.7462, 21.34941, 18.18032, 376.6522, 1.178043, 158.0052
32.37515802998013, 54.23105, 88.75346, 295.2389, 28.8399, 17.37783, 386.3267, 1.126916, 163.8722
32.47508135723316, 51.79018, 86.27859, 287.2718, 27.67898, 16.61076, 409.8713, 1.078009, 160.7418
32.57500468448618, 49.45917, 84.56203, 288.8389, 26.56478, 36.56593, 396.001, 1.031224, 159.211
32.67492801173921, 47.23307, 85.79738, 298.0335, 32.45854, 34.95189, 393.3274, 0.986469, 152.8674
32.77485133899224, 45.10717, 95.63247, 297.0547, 31.15194, 33.4091, 412.638, 0.9436567, 168.3648
32.87477466624526, 43.07695, 91.75671, 295.3519, 29.89795, 31.9344, 395.8089, 0.9027025, 161.5093
32.97469799349828, 50.31482, 100.0689, 291.4712, 28.69443, 30.5248, 390.2152, 0.8635257, 168.3823
33.07462132075131, 48.05021, 99.71561, 308.9686, 27.53936, 29.17742, 398.9356, 0.8260491, 161.5261
33.17454464800434, 45.88753, 95.67439, 296.4117, 31.52153, 36.0055, 395.3123, 0.790199, 154.9491
33.27446797525736, 43.82219, 96.42495, 284.365, 30.25266, 48.37981, 395.6903, 0.7559047, 169.2801
33.37439130251038, 41.84981, 94.77489, 290.1547, 29.03486, 46.2443, 389.0107, 0.7230988, 176.0038
33.47431462976341, 39.9662, 90.93389, 289.4562, 27.86609, 46.50763, 387.3618, 0.6917167, 170.98
33.57423795701644, 39.68482, 87.24856, 290.8013, 26.74436, 44.45476, 405.8965, 0.6616965, 182.3826
33.67416128426946, 37.89865, 94.08359, 294.6987, 25.66778, 42.4925, 416.4676, 0.6329792, 181.0729
33.77408461152248, 44.81688, 90.27061, 298.8308, 24.63455, 40.61686, 408.5426, 0.6055082, 188.3943
33.87400793877551, 42.79972, 86.61216, 291.821, 24.03221, 38.82401, 401.036, 0.5792295, 180.7232
33.97393126602854, 40.87336, 83.10198, 305.1088, 28.23235, 43.61527, 394.3583, 0.5540912, 193.6382
34.07385459328156, 39.13602, 82.7226, 304.2222, 27.09587, 41.69007, 409.9469, 0.5300439, 185.7536
34.17377792053458, 37.42243, 96.29469, 301.397, 26.00515, 39.84985, 434.8192, 0.5070403, 178.19
34.27370124778761, 35.73809, 104.0769, 312.0877, 24.95833, 38.09086, 417.0854, 0.485035, 171.9779
34.37362457504064, 58.99794, 109.5199, 304.9606, 23.95366, 36.40951, 434.6243, 0.4639847, 175.7804
34.47354790229366, 57.65813, 105.3052, 313.2771, 25.93822, 34.80237, 438.0009, 0.443848, 183.1362
34.57347122954668, 55.06301, 101.0374, 313.1606, 24.89409, 33.26618, 447.0196, 0.4245852, 175.6792
34.67339455679971, 52.58469, 99.31937, 318.9558, 23.892, 31.79779, 445.5232, 0.4061584, 178.5375
34.77331788405274, 50.21792, 100.287, 306.1922, 22.93025, 52.77639, 455.6006, 0.3885313, 171.2678
34.87324121130576, 47.95768, 102.2222, 313.0471, 22.00721, 50.44681, 457.6742, 0.3716693, 174.681
34.97316453855878, 45.79916, 98.07938, 305.4753, 21.12132, 58.00414, 460.1675, 0.355539, 189.5456
35.07308786581181, 47.2929, 98.07439, 316.3315, 20.2711, 55.44381, 453.8216, 0.3401088, 181.8276
35.17301119306484, 45.1643, 94.09967, 318.1443, 26.24657, 52.99649, 461.789, 0.3253482, 184.4993
35.27293452031786, 43.13151, 90.28604, 305.2144, 25.19004, 50.6572, 457.6165, 0.3112283, 176.9868
35.37285784757088, 41.19021, 95.13753, 317.5183, 24.17603, 48.42116, 460.0412, 0.2977211, 187.5944
35.47278117482391, 39.33629, 91.28183, 312.5854, 23.43775, 46.28382, 448.4931, 0.2848002, 193.9207
35.57270450207694, 37.56581, 99.66262, 323.9767, 23.48276, 44.24083, 452.2006, 0.27244, 202.0459
35.67262782932996, 35.87502, 95.62354, 315.3068, 22.53748, 44.72843, 466.346, 0.2606162, 195.105
35.77255115658298, 34.26033, 101.896, 319.9049, 21.63025, 42.75409, 468.1194, 0.2493056, 187.1607
35.87247448383602, 32.71832, 99.96509, 309.2236, 20.75954, 40.86691, 452.3351, 0.2384858, 179.5398
35.97239781108904, 31.2457, 99.82264, 307.3423, 19.92388, 39.06302, 465.263, 0.2281357, 173.1986
36.07232113834206, 29.83937, 95.77707, 302.1251, 19.12186, 41.57337, 446.2876, 0.2182347, 176.5249
36.17224446559509, 28.49634, 91.89545, 308.2131, 28.32692, 39.7383, 439.8254, 0.2087634, 169.3371
36.27216779284812, 27.21375, 96.02349, 298.8213, 27.18664, 37.98423, 441.4636, 0.1997032, 162.442
36.37209112010114, 25.9889, 92.13189, 311.7925, 26.09226, 36.30759, 423.4589, 0.1910362, 172.7183
36.47201444735416, 24.81917, 90.48904, 304.5089, 25.04194, 34.70495, 417.8965, 0.1827453, 165.6855
36.57193777460719, 23.70209, 86.82173, 301.5598, 27.07001, 33.17306, 413.4663, 0.1748142, 183.9769
36.67186110186022, 22.63529, 83.30305, 299.424, 25.98033, 31.70878, 399.4506, 0.1672274, 179.333
36.77178442911324, 21.6165, 85.38133, 287.2549, 24.93451, 40.80738, 408.2836, 0.1599698, 182.8006
36.87170775636626, 20.64357, 81.92104, 280.9128, 23.93079, 39.00612, 411.1329, 0.1530272, 177.4472
36.97163108361929, 19.71442, 78.7924, 269.496, 22.96747, 37.28437, 394.3652, 0.1463859, 170.2219
37.07155441087232, 18.8271, 75.59913, 284.1427, 22.04294, 35.63862, 391.911, 0.1400328, 174.201
37.17147773812534, 17.97972, 88.89407, 280.7712, 21.15561, 34.50954, 375.9272, 0.1339555, 170.8497
37.27140106537836, 17.17047, 85.2914, 292.4848, 20.30401, 32.98627, 383.2636, 0.1281419, 163.893
37.37132439263139, 16.39765, 88.48109, 280.5978, 23.9277, 31.53024, 379.4022, 0.1225806, 157.2195
37.47124771988442, 15.65961, 88.05876, 276.4898, 22.96451, 44.32966, 375.6112, 0.1172606, 178.5767
37.57117104713744, 14.95479, 90.38454, 265.7727, 36.32278, 42.37293, 372.4914, 0.1121716, 171.3054
37.67109437439046, 14.2817, 95.66195, 264.9054, 35.45081, 43.61662, 367.2295, 0.1073034, 167.8186
37.77101770164349, 13.63889, 95.255, 268.689, 34.02377, 61.5844, 373.1077, 0.1026465, 160.9853
37.87094102889652, 13.02502, 91.39455, 268.0758, 46.55533, 58.86603, 370.2192, 0.09819166, 167.4567
37.97086435614954, 12.43878, 93.31051, 260.6172, 44.68128, 56.57446, 355.1201, 0.09393019, 162.9512
38.07078768340256, 11.87893, 89.52886, 262.862, 42.88267, 54.07724, 340.6368, 0.08985367, 156.3161
38.17071101065559, 11.34427, 85.90047, 271.4594, 41.15646, 51.69024, 354.3203, 0.08595406, 156.5683
38.27063433790862, 10.83368, 84.41869, 260.9429, 39.49974, 51.71201, 339.8697, 0.0822237, 162.319
38.37055766516164, 10.34607, 80.9974, 255.8775, 37.90971, 50.42736, 347.1575, 0.07865523, 167.8135
38.47048099241466, 9.880406, 81.52779, 267.7425, 36.38368, 48.20147, 348.4766, 0.07524163, 160.9805
38.57040431966769, 9.435701, 80.1462, 256.861, 37.31349, 46.07383, 342.2476, 0.07197618, 175.3542
38.67032764692072, 11.3322, 88.53102, 246.4218, 35.81146, 44.04011, 345.3693, 0.06885245, 168.214
38.77025097417374, 25.90486, 91.91647, 251.355, 34.3699, 42.09616, 352.8108, 0.06586429, 161.3647
38.87017430142676, 34.94498, 88.19131, 259.0728, 32.98637, 49.98996, 372.0748, 0.06300582, 174.1963
38.97009762867979, 33.37215, 84.61713, 251.161, 32.59917, 47.78338, 364.231, 0.0602714, 167.1033
39.07002095593282, 31.87011, 81.18781, 240.9535, 38.78216, 45.67419, 371.9579, 0.05765565, 168.4673
39.16994428318584, 33.24586, 81.5243, 246.3199, 40.07952, 43.65811, 374.2015, 0.05515342, 161.6076
39.26986761043887, 31.74951, 93.65504, 250.8424, 38.46615, 53.20408, 360.5717, 0.05275979, 156.4291
39.36979093769189, 30.3205, 93.77531, 240.6478, 36.91773, 57.43504, 374.4182, 0.05047004, 159.8049
39.46971426494492, 28.95581, 89.97483, 243.7989, 36.13747, 54.89983, 369.4363, 0.04827967, 158.7347
39.56963759219794, 27.65255, 86.32837, 240.9535, 34.68278, 54.24015, 365.9178, 0.04618435, 162.8837
39.66956091945097, 26.40794, 82.82969, 231.1608, 45.12004, 51.84597, 361.3107, 0.04417997, 156.2513
39.76948424670399, 25.21935, 79.4728, 246.4784, 51.11851, 49.55746, 367.1405, 0.04226258, 149.8891
39.86940757395702, 24.08426, 76.25196, 237.1022, 49.06077, 47.36996, 362.3919, 0.04042841, 146.4861
39.96933090121004, 23.00026, 81.73854, 239.7578, 47.08587, 45.27903, 363.1861, 0.03867383, 146.7461
40.06925422846307, 21.96504, 78.42587, 230.0136, 45.19046, 43.28039, 355.6484, 0.03699541, 170.5794
40.16917755571609, 20.97642, 75.24746, 237.1619, 43.37136, 41.36997, 344.6472, 0.03538983, 163.6337
40.26910088296912, 20.0323, 72.19786, 232.7227, 41.62548, 39.54388, 332.7195, 0.03385393, 156.9708
40.36902421022214, 19.13067, 76.30959, 232.794, 39.94987, 44.51239, 349.3322, 0.03238468, 150.5792
40.46894753747517, 18.26962, 74.96154, 237.4151, 38.34172, 47.74465, 337.8751, 0.0309792, 144.4479
40.56887086472819, 17.44733, 78.9019, 227.7662, 36.79831, 45.63717, 336.3006, 0.02963472, 149.1147
40.66879419198122, 16.66205, 75.7042, 218.5094, 35.31702, 43.62272, 324.3125, 0.02834859, 143.043
40.76871751923424, 15.91211, 82.54124, 223.4638, 35.18322, 41.69719, 322.6046, 0.02711827, 137.2186
40.86864084648727, 15.19593, 79.19604, 214.3819, 33.76694, 39.85666, 309.4474, 0.02594136, 148.3498
40.96856417374029, 14.51198, 75.98641, 214.9335, 32.40768, 38.09737, 305.0437, 0.02481551, 148.2986
41.06848750099332, 13.85881, 72.90687, 220.9508, 39.28722, 36.41573, 305.9872, 0.02373853, 142.2602
41.16841082824634, 13.23504, 69.95213, 211.971, 37.70574, 34.80832, 293.5078, 0.02270829, 136.4676
41.26833415549937, 12.63935, 67.11713, 209.2551, 36.18793, 33.27186, 301.6431, 0.02172276, 130.9109
41.36825748275239, 12.07047, 64.39704, 204.5223, 34.73121, 31.80322, 299.0878, 0.02078, 138.8411
41.46818081000542, 11.52719, 67.13148, 210.3959, 33.33313, 30.39941, 289.1255, 0.01987816, 133.1878
41.56810413725844, 11.00837, 64.4108, 201.845, 31.99133, 29.05757, 295.8681, 0.01901546, 136.2065
41.66802746451147, 10.51289, 61.80038, 208.4804, 32.32901, 27.77495, 283.8014, 0.0181902, 130.6604
41.76795079176449, 10.03972, 60.55018, 200.0074, 31.02763, 26.54895, 272.2267, 0.01740075, 135.6304
41.86787411901752, 9.587845, 58.09623, 201.785, 29.77864, 25.37707, 270.5671, 0.01664557, 130.1078
41.96779744627054, 9.156307, 55.74173, 199.9823, 28.57992, 41.71554, 290.7527, 0.01592316, 127.0938
42.06772077352357, 8.744193, 61.58364, 191.8547, 36.42456, 39.8742, 278.8946, 0.0152321, 121.9187
42.16764410077659, 8.350628, 59.08781, 184.6563, 36.32101, 39.41812, 282.9732, 0.01457104, 128.1439
42.26756742802962, 7.974776, 56.69312, 185.8167, 34.85894, 37.72098, 271.4324, 0.01393866, 133.6608
42.36749075528265, 7.615841, 54.39548, 178.6291, 33.45572, 36.05595, 268.0719, 0.01333373, 128.2184
42.46741408253567, 7.273062, 52.19097, 190.9493, 32.10899, 34.46442, 257.1388, 0.01275505, 122.9975
42.56733740978869, 6.94571, 50.07579, 184.9295, 31.01799, 37.51121, 262.0493, 0.01220149, 117.9893
42.66726073704172, 6.633092, 48.04634, 177.4137, 38.2281, 35.98591, 251.3619, 0.01167195, 132.0861
42.76718406429475, 6.334545, 46.09914, 186.8232, 36.68925, 48.71987, 262.5661, 0.01116539, 126.7077
42.86710739154777, 6.049435, 44.23086, 181.2608, 35.70123, 46.56935, 258.112, 0.01068082, 121.5484
42.96703071880079, 5.777157, 45.27271, 178.8239, 39.13465, 44.51376, 251.709, 0.01021728, 116.5992
43.06695404605382, 5.517135, 43.43792, 179.2595, 38.95353, 42.5489, 249.1661, 0.009773853, 111.8515
43.16687737330685, 5.268815, 53.22383, 181.966, 37.38548, 46.93107, 251.6771, 0.009349673, 128.0519
43.26680070055987, 5.031672, 51.0668, 174.5706, 44.35563, 44.85951, 241.4127, 0.008943901, 128.7698
43.36672402781289, 4.805202, 51.69168, 170.6308, 42.57013, 42.87939, 231.5668, 0.00855574, 123.5265
43.46664735506592, 4.588926, 49.59674, 163.6961, 40.8565, 40.98667, 222.1226, 0.008184426, 118.4967
43.56657068231895, 4.382384, 47.58671, 172.2625, 41.39894, 39.17749, 227.2423, 0.007829226, 113.6718
43.66649400957197, 4.185139, 45.65813, 166.619, 46.9368, 37.44818, 232.5269, 0.007489441, 115.515
43.76641733682499, 3.996771, 43.80772, 170.3483, 45.04739, 35.7952, 223.0435, 0.007164403, 110.8114
43.86634066407802, 3.816881, 42.0323, 163.4251, 45.07747, 34.21518, 213.9468, 0.006853471, 113.5368
43.96626399133105, 3.645088, 41.24531, 175.9962, 45.11629, 32.7049, 217.6297, 0.006556034, 108.9137
44.06618731858407, 3.481027, 43.51966, 168.8435, 43.30017, 31.26129, 229.6989, 0.006271505, 104.479
44.16611064583709, 3.32435, 41.75592, 161.9814, 43.06784, 29.8814, 220.3308, 0.005999324, 124.6057
44.26603397309012, 3.174725, 40.06365, 169.5164, 48.41787, 28.56242, 223.4287, 0.005738957, 123.2603
44.36595730034315, 3.031835, 45.93321, 162.627, 46.46885, 27.30166, 218.4649, 0.005489889, 118.2414
44.46588062759617, 2.895376, 44.07165, 168.5135, 44.59828, 26.09655, 209.5549, 0.005251631, 119.2353
44.56580395484919, 2.765059, 46.48581, 163.8481, 42.80301, 24.94464, 206.5435, 0.005023712, 114.3802
44.66572728210222, 3.6191, 44.60185, 157.189, 41.08001, 23.84357, 200.3303, 0.004805685, 133.0266
44.76565060935525, 3.456209, 48.29146, 160.1818, 39.42636, 22.7911, 221.2758, 0.004597121, 127.61
44.86557393660827, 3.300649, 46.33432, 164.882, 38.07782, 21.78509, 218.3299, 0.004397608, 122.4139
44.96549726386129, 3.152091, 44.4565, 158.1809, 36.54502, 20.82348, 214.5529, 0.004206754, 117.4294
45.06542059111433, 3.010219, 42.65479, 158.2535, 35.07393, 19.90433, 205.8026, 0.004024183, 128.5477
45.16534391836735, 2.874733, 40.92609, 151.8218, 33.66206, 19.02574, 200.3414, 0.003849536, 123.3134
45.26526724562037, 2.745345, 42.79183, 145.6515, 43.50264, 18.18593, 206.7833, 0.003682468, 118.2923
45.3651905728734, 2.62178, 41.05758, 151.9406, 41.75147, 17.3832, 198.3498, 0.003522651, 113.4757
45.46511390012643, 2.503777, 39.39362, 145.7655, 40.0708, 16.61589, 195.4976, 0.003369769, 109.8977
45.56503722737945, 2.391085, 37.79709, 143.5279, 38.45778, 15.88246, 197.2684, 0.003223523, 105.4229
45.66496055463247, 2.283465, 36.26526, 148.4932, 36.90969, 15.1814, 197.9704, 0.003083624, 101.1302
45.7648838818855, 2.180689, 34.79552, 142.4582, 35.42392, 17.2038, 192.4585, 0.002949796, 106.9263
45.86480720913853, 2.082539, 33.38534, 147.23, 45.3886, 29.9278, 199.9527, 0.002821776, 102.5724
45.96473053639155, 1.988806, 32.03231, 141.2464, 43.56152, 28.60677, 198.623, 0.002699313, 115.4483
46.06465386364457, 1.899293, 33.62014, 144.0913, 41.80798, 27.34406, 194.6971, 0.002582164, 110.7475
