 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C021, C022, C023, C024, C025, C026, C027, C029, C030, C033, C040, C047, C074, C081, C083, C093, C097
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
179.2, 120.393, 0.3948388, 26.61456, 613.3212, 541.8361, 983.5212, 361.8375, 1025.583, 192.2719, 171.3822, 294.3761, 462.5542, 13.85838, 169.9261, 562.7059, 1238.675, 771.4254, 2635.112, 84.8717, 726.7738, 300.1732, 1007.249, 796.9061, 706.7753, 823.9303, 346.4024, 147.4136, 2859.274, 3916.064, 970.1401, 3650.559, 2270.717, 725.6234, 513.3042, 1547.674, 536.4952, 1909.167, 3612.724
179.3, 114.9508, 0.3702762, 40.29943, 586.2068, 516.2305, 937.939, 343.7212, 990.6247, 180.256, 167.7359, 278.3376, 440.529, 56.8131, 161.5215, 533.952, 1228.962, 849.4146, 2636.857, 80.56474, 684.5176, 278.6137, 945.8977, 747.8774, 665.0186, 839.4058, 324.8838, 228.8477, 2774.157, 3755.554, 927.0729, 3709.282, 2205.771, 799.5155, 486.6411, 1523.886, 510.8517, 1853.404, 3569.518
179.4, 109.7547, 0.3472417, 38.58194, 560.291, 491.835, 959.3318, 326.512, 944.6461, 230.6924, 158.4162, 263.173, 482.4535, 53.33503, 153.5326, 506.6673, 1167.682, 869.6517, 2787.828, 76.47633, 644.7182, 258.6027, 888.2829, 701.8652, 625.729, 803.3748, 329.6822, 217.2034, 2801.971, 3681.494, 885.9175, 3582.672, 2215.415, 829.7348, 461.363, 1450.854, 486.4338, 1820.443, 3484.13
179.5, 104.7935, 0.3256401, 36.93763, 535.521, 504.5486, 914.8707, 310.1643, 900.8015, 370.121, 275.8371, 252.7136, 459.4807, 50.06989, 145.9388, 480.7769, 1210.848, 829.3741, 2851.382, 72.59541, 607.2328, 240.029, 916.2634, 658.6838, 588.7606, 890.9168, 317.205, 206.1517, 2755.801, 3732.98, 995.1049, 3501.665, 2341.698, 877.6888, 437.3979, 1432.344, 463.1831, 1785.867, 3529.793
179.6, 100.0565, 0.3053823, 35.36341, 574.5455, 480.7051, 872.4701, 294.6352, 873.1035, 346.9905, 260.511, 288.1844, 437.6019, 47.00463, 138.7206, 533.4186, 1212.545, 790.9619, 2731.877, 68.91142, 571.927, 222.7893, 889.2578, 618.1591, 553.9764, 906.905, 297.5001, 243.1445, 2750.514, 3644.327, 950.9294, 3604.464, 2244.177, 835.2961, 472.0658, 1363.698, 609.9748, 1729.837, 3486.742
179.7, 95.53368, 0.2863848, 33.85627, 549.1453, 534.1295, 845.2471, 279.8836, 832.5794, 325.3055, 246.0365, 272.4833, 450.9156, 44.12703, 131.8594, 632.5351, 1212.234, 861.2769, 2617.381, 65.41439, 538.6739, 206.7878, 835.0929, 580.1277, 521.2472, 867.9766, 279.0193, 244.0514, 2668.49, 3755.44, 908.715, 3456.996, 2244.76, 902.7059, 447.5448, 1298.342, 580.819, 1794.793, 3506.02
179.8, 91.21528, 0.268569, 32.41337, 557.7933, 508.8881, 818.0332, 265.8705, 793.9363, 304.9757, 245.6523, 257.6376, 527.4611, 41.4256, 125.3376, 600.2129, 1151.788, 886.3917, 2723.623, 62.09482, 507.3542, 191.9355, 784.2272, 544.436, 561.6064, 830.7191, 261.6865, 284.4212, 2752.988, 3601.513, 915.2996, 3468.608, 2155.992, 859.1049, 424.2975, 1295.588, 553.0568, 1711.721, 3532.164
179.9, 87.09208, 0.2518616, 31.03196, 533.1337, 484.8396, 907.8632, 252.5591, 757.0867, 285.9164, 232.0034, 243.6007, 502.3453, 38.88954, 119.1383, 596.2192, 1109.485, 871.1105, 2820.225, 58.94371, 477.8555, 178.1501, 822.8533, 510.9403, 528.4265, 795.061, 245.4305, 269.9492, 2751.445, 3453.896, 907.2178, 3574.878, 2066.205, 840.545, 402.2578, 1233.496, 526.6216, 1694.472, 3511.75
180, 83.15527, 0.2361935, 29.70943, 509.5643, 461.9275, 865.7874, 239.9141, 817.8095, 268.0482, 302.1173, 230.3286, 603.1719, 36.50874, 113.2457, 565.7528, 1054.163, 841.259, 2702.026, 55.9525, 450.072, 165.3547, 785.451, 479.5053, 497.2068, 760.9334, 230.1842, 256.2137, 2749.891, 3666.132, 866.9438, 3428.62, 2131.637, 956.7141, 444.0639, 1350.518, 501.45, 1616.043, 3610.694
180.1, 79.39641, 0.2215001, 28.44326, 487.0368, 468.3924, 825.6671, 227.9022, 779.8519, 251.2967, 285.3311, 217.7797, 764.2213, 34.2737, 107.6445, 704.5113, 1001.599, 908.5052, 2644.227, 53.11309, 423.9038, 153.4784, 757.0793, 450.0044, 504.8999, 825.1694, 215.8851, 243.177, 2638.411, 3739.755, 904.5546, 3525.472, 2128.78, 910.5045, 420.9975, 1285.794, 801.4135, 1561.931, 3463.765
180.2, 75.80746, 0.2077208, 27.23105, 491.9547, 511.9307, 903.3337, 216.4917, 972.0151, 235.592, 278.3499, 205.9144, 1032.254, 32.17548, 102.3203, 793.0186, 1221.138, 880.2009, 2873.698, 50.41777, 399.2571, 142.455, 710.9655, 422.3185, 475.0702, 789.7494, 202.4743, 230.8036, 2674.38, 3668.408, 864.3988, 3543.347, 2161.847, 866.5269, 537.5891, 1417.091, 763.1072, 1687.221, 3471.647
180.3, 72.38074, 0.1947987, 36.23295, 616.1912, 487.7383, 880.2599, 205.6525, 926.9003, 220.8689, 262.8842, 259.2606, 1047.017, 30.20571, 214.2807, 779.2202, 1244.385, 839.4347, 2853.459, 47.85923, 376.0434, 132.2234, 667.6604, 396.3358, 447.0028, 789.6401, 189.8965, 219.0598, 2770.343, 3831.742, 876.3074, 3778.914, 2175.731, 824.6733, 509.6646, 1386.758, 726.632, 1716.808, 3439.703
180.4, 69.10892, 0.1826805, 34.68876, 588.9499, 464.6893, 886.5662, 243.2837, 883.8793, 207.0658, 248.2779, 250.496, 1035.59, 28.35653, 297.0992, 739.4025, 1182.336, 800.5565, 2943.779, 45.43053, 403.543, 122.7267, 626.9931, 371.9518, 458.6658, 755.7452, 206.7171, 207.9136, 2928.025, 4044.06, 837.4057, 3722.032, 2156.124, 784.8414, 483.1906, 1320.297, 691.9001, 1649.13, 3355.557
180.5, 65.98499, 0.1713161, 33.21037, 562.9128, 442.7295, 845.4774, 252.5749, 842.8552, 194.1253, 400.4673, 236.8483, 986.2789, 26.62056, 362.4889, 828.4494, 1123.382, 763.4789, 2967.228, 43.12508, 380.0801, 113.912, 588.8029, 349.0679, 431.5676, 756.9633, 193.8757, 197.3345, 2823.956, 3903.185, 868.3036, 3741.974, 2066.331, 746.9333, 458.0917, 1447.042, 658.8285, 1572.8, 3370.324
180.6, 63.00228, 0.1606587, 31.795, 538.0269, 501.1455, 806.2929, 239.9292, 803.735, 283.9579, 389.508, 223.9441, 953.7804, 24.99086, 625.9783, 847.8569, 1067.367, 728.1187, 2913.235, 227.0239, 437.8661, 105.7304, 552.9388, 327.592, 406.0704, 812.2742, 230.2022, 187.2937, 2747.463, 4126.997, 829.7572, 3858.848, 2249.802, 710.8561, 434.2966, 1620.508, 627.3376, 1535.903, 3384.069
180.7, 60.15439, 0.1506642, 30.43995, 514.2411, 477.4629, 872.877, 326.9698, 931.3386, 284.8696, 367.8662, 211.743, 908.3647, 23.46093, 595.0172, 886.3206, 1068.488, 694.3961, 2791.138, 256.4395, 518.3193, 98.13652, 519.2592, 307.4373, 382.0795, 854.8078, 359.3862, 216.9681, 2888.632, 4331.437, 792.9219, 3901.401, 2156.108, 676.5215, 411.7375, 1757.736, 597.3519, 1558.307, 3463.151
180.8, 57.43524, 0.1412915, 48.10641, 491.5069, 524.0729, 832.4227, 310.5993, 888.1117, 267.0668, 347.4268, 316.6956, 865.1116, 22.02467, 565.5873, 841.0302, 1111.361, 662.2353, 3027.415, 243.426, 488.183, 91.08801, 487.631, 288.5226, 359.5061, 818.1157, 407.6715, 205.9283, 2830.393, 4232.223, 811.1675, 3838.971, 2404.032, 643.8453, 390.3502, 1673.496, 568.7994, 1567.359, 3380.428
180.9, 54.839, 0.1325019, 46.05619, 603.3433, 499.3068, 824.3084, 324.8919, 846.8911, 250.3766, 328.1231, 299.4411, 823.9181, 20.67633, 603.1171, 798.054, 1165.786, 713.4088, 3079.412, 231.0729, 459.799, 84.54575, 457.9294, 270.7716, 338.2663, 986.0899, 382.3468, 232.91, 2786.532, 4362.979, 775.1575, 3921.724, 2389.204, 612.7474, 370.0738, 1722.582, 541.6118, 1498.036, 3519.733
181, 52.36012, 0.1242591, 44.09335, 656.1214, 533.4876, 790.0866, 308.6254, 818.792, 323.6554, 309.892, 283.1267, 784.686, 19.41053, 573.2867, 757.2739, 1154.156, 680.3675, 3234.663, 278.1564, 433.0653, 78.47338, 430.0368, 254.1127, 318.2813, 943.7625, 358.5953, 221.059, 2810.072, 4369.151, 740.746, 3918.562, 2289.705, 583.1515, 350.8507, 1640.026, 515.7236, 1470.554, 3376.507
181.1, 49.99329, 0.1165291, 74.50927, 627.1147, 594.9927, 844.3603, 351.4017, 811.3034, 303.4287, 292.6738, 274.8083, 747.322, 18.22223, 544.9316, 718.5777, 1244.036, 648.8564, 3239.938, 300.8577, 407.8859, 72.83715, 441.2612, 238.4788, 299.4771, 1062.033, 336.3193, 228.0208, 2952.008, 4391.78, 707.8622, 4062.803, 2414.991, 554.9851, 332.6261, 1682.662, 491.0729, 1624.127, 3472.222
181.2, 47.73344, 0.1092799, 71.3338, 599.3905, 566.8751, 818.2468, 396.476, 773.6478, 284.4661, 340.1202, 259.8359, 768.3005, 17.10667, 613.9315, 837.8119, 1182.005, 618.8049, 3321.246, 428.6797, 384.1705, 67.60574, 414.3839, 223.8067, 281.7839, 1016.446, 315.427, 216.4186, 2902.927, 4361.889, 701.731, 4160.754, 2444.993, 528.1791, 315.3482, 1632.969, 467.6004, 1548.955, 3394.841
181.3, 45.57575, 0.1024817, 113.0066, 572.8919, 540.0863, 812.9595, 376.6254, 780.6246, 266.6886, 321.2225, 299.9714, 731.7168, 16.05941, 583.5661, 872.5959, 1123.067, 590.1451, 3334.01, 1554.087, 361.834, 62.75006, 389.1437, 210.0372, 265.136, 972.8158, 295.8326, 205.4068, 2995.936, 4560.056, 768.6391, 4187.023, 2552.756, 502.6679, 298.9677, 1666.199, 445.2499, 1477.261, 3498.746
181.4, 43.51559, 0.09610641, 150.0388, 827.2349, 514.5634, 775.282, 357.7688, 744.3928, 250.022, 303.3748, 283.6281, 734.938, 15.07626, 554.7026, 828.0067, 1085.29, 562.8127, 3480.181, 2200.17, 340.7962, 58.24313, 365.4409, 197.115, 249.4716, 931.0582, 277.4554, 194.9553, 3086.555, 4770.85, 734.517, 4530.39, 2446.445, 478.3889, 283.4381, 1607.961, 423.9677, 1429.034, 3477.256
181.5, 41.54856, 0.09012772, 143.6444, 790.6635, 490.2467, 797.1071, 388.7858, 709.8427, 234.397, 286.5186, 399.8882, 699.9428, 14.1533, 527.2668, 785.696, 1041.016, 678.2794, 3524.616, 2238.875, 320.9816, 54.05991, 343.1818, 184.9877, 234.7327, 891.0931, 260.2197, 185.0355, 3204.577, 4978.783, 701.9097, 4488.38, 2524.293, 605.1161, 268.7152, 1632.773, 403.7028, 1362.891, 3335.758
181.6, 39.67044, 0.08452096, 137.5225, 755.7089, 467.0791, 806.0051, 400.0166, 676.8962, 219.7485, 311.2096, 378.1011, 715.7648, 13.28684, 501.1879, 828.0994, 989.1085, 753.4726, 3508.868, 2305.498, 302.319, 50.17714, 322.2785, 173.6066, 220.8646, 958.6864, 244.0548, 175.6205, 3106.886, 4982.893, 670.75, 4599.296, 2542.439, 575.8888, 254.7571, 1554.522, 384.4064, 1481.823, 3365.814
181.7, 37.87722, 0.07926299, 267.5003, 722.2996, 556.331, 796.8666, 424.4916, 645.4789, 271.5105, 371.6041, 357.5011, 681.6826, 12.47343, 476.3989, 950.3933, 1022.565, 718.5757, 3773.307, 2220.631, 284.7415, 46.57324, 302.6485, 162.9257, 207.8158, 917.5353, 228.894, 180.9042, 3094.374, 4823.628, 891.7717, 4725.278, 2674.136, 622.9673, 241.524, 1480.021, 366.0324, 1413.236, 3373.697
181.8, 36.16506, 0.07433211, 256.0999, 690.3672, 530.0405, 759.9351, 403.2384, 729.4358, 254.5426, 458.6182, 338.0233, 673.457, 238.1458, 536.5565, 901.8287, 999.2228, 719.2795, 3615.164, 2310.781, 315.4718, 43.22819, 284.2141, 152.9019, 439.7657, 1192.255, 214.6751, 306.7804, 3111.857, 5068.395, 948.7905, 4531.954, 2723.412, 665.1992, 228.9782, 1409.09, 348.5367, 1350.068, 3290.637
181.9, 34.5303, 0.06970798, 284.2501, 659.8466, 504.9923, 818.8649, 466.5269, 695.5799, 484.5082, 433.1365, 388.5661, 700.1335, 272.6482, 576.6818, 892.4696, 1038.376, 687.376, 3699.138, 2226.493, 364.0815, 40.12339, 266.9026, 143.4948, 413.7841, 1170.198, 201.3394, 291.1707, 3033.885, 4950.309, 906.671, 4697.91, 2860.197, 764.9326, 217.0842, 1432.338, 331.8772, 1385.55, 3297.713
182, 32.96943, 0.06537151, 272.1358, 777.9272, 481.1279, 780.9138, 455.0134, 663.2954, 567.0832, 409.0706, 367.3958, 666.7957, 373.7047, 548.1588, 883.7239, 986.5995, 655.5404, 3859.677, 2170.429, 342.913, 37.24159, 285.5172, 134.6664, 389.3376, 1153.598, 188.8321, 276.3553, 3098.78, 4936.596, 866.4213, 4864.716, 2769.384, 939.2003, 205.808, 1385.777, 316.014, 1321.42, 3252.553
182.1, 31.47911, 0.06130481, 260.5378, 743.5356, 458.3912, 786.684, 469.1656, 798.7534, 658.4587, 406.2321, 386.8409, 649.4242, 350.8267, 521.0466, 838.5662, 1066.433, 671.3234, 3871.597, 2120.75, 322.9753, 34.56677, 370.6803, 126.3813, 366.3353, 1326.484, 177.1018, 262.2938, 3032.336, 5103.551, 953.4856, 4715.101, 3020.625, 1015.38, 195.1175, 1467.006, 410.3276, 1327.517, 3315.22
182.2, 30.05616, 0.0574911, 249.4341, 710.6645, 495.734, 768.2454, 445.6757, 943.9332, 636.23, 383.6611, 365.7646, 719.5685, 389.3611, 495.2754, 908.0847, 1013.258, 699.2969, 3709.334, 2062.031, 373.4956, 32.08406, 348.1021, 118.6058, 344.692, 1269.546, 166.1002, 248.9477, 3126.41, 5098.954, 911.1577, 4999.904, 2894.83, 1020.147, 184.9823, 1396.699, 390.7146, 1340.849, 3491.907
182.3, 28.69754, 0.05391463, 238.8036, 817.3083, 472.3071, 732.6403, 423.3618, 1003.268, 621.8444, 362.3441, 345.8367, 685.3052, 438.0523, 470.7789, 902.5901, 1069.895, 699.8542, 3814.743, 2036.046, 403.2321, 29.77967, 326.8992, 111.3087, 324.3275, 1249.907, 155.782, 236.2807, 3222.694, 5019.583, 870.7088, 4938.898, 2774.274, 970.8738, 175.3736, 1329.761, 372.0391, 1341.735, 3569.192
182.4, 27.40033, 0.05056065, 258.7425, 792.0605, 449.9872, 755.3372, 402.1652, 956.7025, 607.7541, 342.2116, 334.2903, 678.6506, 484.6193, 447.4939, 954.33, 1158.188, 686.0836, 3818.259, 1963.088, 379.7874, 27.64079, 306.9877, 104.4606, 305.166, 1196.255, 146.1048, 224.2583, 3107.39, 5051.61, 832.0556, 4764.016, 2950.199, 923.9803, 166.264, 1266.032, 354.2563, 1302.255, 3496.371
182.5, 26.16175, 0.04741532, 286.047, 757.0441, 428.7222, 741.1495, 502.1384, 933.4384, 612.3586, 339.0456, 341.4721, 646.3357, 629.4428, 505.8994, 905.5643, 1100.438, 654.3078, 3658.231, 1863.467, 437.4051, 25.65554, 288.289, 98.03381, 287.1367, 1172.777, 137.0287, 212.8475, 3012.115, 5082.423, 795.1183, 4943.015, 2827.337, 879.3517, 302.4615, 1311.888, 337.3234, 1241.98, 3521.051
182.6, 24.97916, 0.04446566, 286.5573, 794.8472, 408.4621, 749.6912, 476.9976, 910.1594, 574.0895, 320.2076, 338.2037, 615.5594, 590.9086, 480.8773, 859.2905, 1068.817, 624.0037, 3594.955, 1974.044, 575.8923, 23.81287, 270.7293, 92.0024, 270.1725, 1329.916, 128.5164, 215.2605, 3074.382, 5106.797, 759.8207, 4956.752, 2925.941, 915.9412, 286.7505, 1249.016, 321.1999, 1184.495, 3569.49
182.7, 23.85003, 0.04169949, 274.3447, 781.2988, 571.0495, 714.946, 453.1156, 970.7949, 669.0819, 302.4162, 319.7773, 586.2487, 715.5848, 522.507, 905.863, 1059.624, 595.1031, 3444.286, 1873.867, 542.4087, 22.10254, 254.2391, 86.34207, 341.0607, 1272.83, 120.5329, 204.3076, 2949.748, 5383.018, 803.6441, 5095.681, 2950.065, 949.3796, 271.8555, 1189.156, 355.0492, 1173.18, 3577.132
182.8, 22.77194, 0.0391054, 342.8198, 867.5767, 544.0634, 681.8112, 430.4292, 1000.609, 627.268, 339.2915, 357.8753, 633.6366, 744.7275, 496.6636, 859.574, 1103.364, 570.2028, 3625.658, 1778.775, 510.8719, 20.51506, 310.3982, 81.02998, 320.9107, 1218.195, 113.0454, 227.4958, 2969.222, 5300.275, 767.9681, 4887.203, 3069.372, 971.1291, 257.7343, 1205.827, 338.0784, 1199.482, 3524.546
182.9, 21.74258, 0.03667269, 328.2094, 829.2218, 583.2489, 660.1856, 431.929, 954.1671, 588.0673, 320.4398, 338.3772, 773.135, 699.1357, 472.0984, 815.6503, 1048.347, 543.7941, 3795.148, 1724.482, 481.1686, 19.0416, 358.6944, 76.04472, 301.9511, 1165.904, 106.023, 215.9203, 3080.31, 5204.6, 733.8758, 5025.698, 3051.423, 924.2233, 244.3465, 1148.037, 465.7797, 1146.384, 3428.482
183, 20.75976, 0.03439132, 314.2216, 833.1846, 739.6786, 664.2356, 410.3034, 909.8806, 551.3163, 416.6634, 351.9557, 736.321, 701.9034, 448.7481, 773.971, 996.0735, 518.6084, 3722.431, 1636.97, 453.1924, 17.67397, 336.8463, 71.36616, 284.1117, 1115.858, 99.4368, 321.0468, 3059.031, 5143.749, 769.9853, 5043.001, 3049.219, 879.583, 231.6542, 1130.553, 443.5162, 1104.415, 3479.6
183.1, 19.82135, 0.03225186, 382.8482, 796.3502, 862.1873, 723.1987, 500.6069, 963.9693, 516.8621, 393.5128, 332.7801, 745.1374, 658.9332, 426.5529, 771.3599, 946.4067, 559.2917, 3566.42, 1553.899, 426.8428, 16.40456, 316.3289, 66.97545, 345.9408, 1201.198, 93.25975, 381.5655, 3076.64, 5591.838, 735.8035, 5127.657, 3021.57, 837.0989, 271.7975, 1219.675, 422.3168, 1193.381, 3565.631
183.2, 146.3009, 0.03024551, 366.5318, 761.1441, 821.4429, 725.6406, 475.5428, 919.2278, 484.5611, 371.6484, 314.6493, 709.6566, 618.5936, 405.4554, 731.9438, 899.2163, 533.3882, 3961.081, 1475.043, 402.0253, 15.22633, 297.0613, 62.85487, 325.5024, 1149.638, 87.46642, 362.1506, 2988.819, 5406.789, 703.1391, 5061.678, 3197.704, 796.6667, 257.6792, 1161.222, 565.3408, 1138.145, 3466.158
183.3, 139.6876, 0.02836396, 377.1933, 794.5833, 782.624, 692.0101, 519.7698, 876.563, 454.2787, 355.2705, 297.5063, 784.9577, 592.7603, 385.4013, 694.5419, 962.3011, 508.6845, 3836.814, 1400.19, 378.6506, 14.13272, 278.9672, 58.9878, 306.2716, 1100.29, 82.03298, 408.5077, 3013.004, 5289.723, 777.5965, 5243.97, 3338.478, 758.1875, 244.2943, 1185.649, 538.3184, 1085.466, 3372.772
183.4, 133.3734, 0.02659946, 459.5509, 759.4553, 813.0461, 659.9382, 493.7463, 863.2143, 425.8888, 335.531, 281.2973, 803.0783, 556.4717, 425.157, 705.4534, 1000.354, 631.8777, 3887.409, 1377.859, 356.6351, 13.11766, 261.9753, 55.35865, 410.6299, 1105.017, 76.93707, 387.7219, 3035.212, 5381.386, 743.0768, 5189.534, 3306.588, 721.5668, 231.6047, 1142.882, 512.5877, 1115.311, 3343.934
183.5, 127.3445, 0.02494474, 479.847, 725.8804, 774.624, 676.6158, 469.0257, 823.1492, 399.2731, 316.8882, 265.9714, 764.8386, 522.4048, 428.822, 798.046, 950.4739, 602.6125, 3862.259, 1364.883, 335.8995, 12.1755, 246.0183, 51.95278, 386.3697, 1057.584, 72.15771, 367.9938, 3050.029, 5470.015, 710.0895, 5241.881, 3168.884, 686.7148, 297.9776, 1088.109, 488.0869, 1063.689, 3344.689
183.6, 121.5882, 0.02339295, 460.5786, 693.7897, 738.0176, 664.9378, 534.7524, 784.9438, 374.3208, 299.2813, 251.4805, 728.4196, 490.4234, 407.6123, 757.2664, 903.0807, 574.7026, 3700.387, 1458.568, 316.3696, 11.30102, 231.0333, 48.75645, 363.5428, 1076.706, 67.67525, 349.2695, 3074.711, 5362.964, 678.5666, 5221.813, 3337.594, 796.2273, 282.4994, 1035.961, 464.7571, 1155.535, 3513.189
183.7, 116.092, 0.0219377, 495.1793, 663.1178, 703.1411, 665.0642, 507.9787, 760.547, 350.9278, 282.6526, 237.7791, 693.7349, 460.3999, 387.4516, 718.5705, 858.0507, 554.7471, 3647.107, 1384.551, 297.9752, 10.48934, 216.961, 45.75677, 342.0645, 1086.979, 63.47124, 376.3464, 3136.007, 5541.538, 648.4431, 5188.283, 3217.664, 757.7693, 316.2361, 986.3123, 442.5425, 1157.313, 3491.528
183.8, 110.8443, 0.02057297, 512.3624, 633.8019, 669.9128, 694.4717, 482.5455, 725.2471, 328.9968, 266.9479, 224.8242, 700.4652, 432.2145, 420.1023, 681.852, 815.266, 529.0542, 3601.757, 1385.92, 280.6503, 9.735957, 203.7459, 42.94164, 321.8552, 1151.242, 59.52839, 379.6565, 3127.079, 5564.947, 714.8789, 5139.166, 3234.951, 721.1688, 299.8095, 959.8094, 421.3897, 1239.225, 3349.449
183.9, 105.8338, 0.01929315, 614.6487, 656.8323, 742.3578, 675.2894, 458.3857, 694.3766, 308.4363, 308.2119, 246.0282, 684.0326, 508.2184, 399.3238, 647.0098, 971.4672, 511.736, 3694.032, 1315.589, 264.3326, 9.036687, 191.3357, 40.29971, 302.8398, 1101.826, 55.83047, 506.1152, 3118.709, 5458.889, 736.0262, 5290.275, 3100.23, 686.3361, 284.2362, 1059.01, 509.7598, 1205.271, 3434.671
184, 181.5919, 0.01809294, 588.4534, 627.7942, 732.1154, 643.9924, 435.4355, 885.4398, 289.1607, 337.4564, 232.6239, 651.4614, 477.1055, 535.6772, 780.6129, 923.0272, 593.1385, 3539.211, 1314.693, 248.9638, 87.42411, 179.6814, 37.82032, 284.9479, 1207.548, 82.12183, 480.363, 3051.241, 5535.419, 703.3519, 5242.453, 3140.466, 681.9744, 269.4718, 1008.256, 612.6887, 1158.463, 3507.823
184.1, 173.3834, 0.0169674, 602.5643, 664.8613, 720.329, 614.1459, 606.702, 844.3432, 271.0898, 353.7332, 416.3405, 620.441, 447.8973, 509.1824, 791.4937, 915.3528, 565.6675, 3510.698, 1345.302, 234.4885, 274.6612, 168.737, 35.49348, 446.3457, 1155.715, 109.697, 455.9211, 2990.867, 5505.173, 672.1282, 5118.895, 3095.085, 733.7733, 255.4744, 959.9351, 583.4031, 1131.689, 3525.408
184.2, 165.546, 0.01591187, 696.5699, 635.4683, 686.2884, 635.6939, 576.326, 805.1541, 254.1482, 334.0791, 393.6571, 590.8978, 654.4075, 583.2302, 842.3077, 869.7108, 636.8985, 3477.618, 1277.032, 220.8548, 254.934, 158.4592, 33.30978, 419.9754, 1106.107, 138.4534, 432.7228, 2909.621, 5319.53, 655.7214, 5081.76, 2966.189, 698.3318, 242.204, 974.0806, 555.5175, 1079.309, 3438.76
184.3, 158.0629, 0.01492201, 666.8832, 641.9358, 710.2412, 625.3519, 547.4708, 829.2906, 238.2653, 315.517, 372.2095, 562.7614, 614.345, 554.3833, 799.2663, 826.3447, 607.4007, 3631.501, 1257.267, 208.0138, 369.5229, 148.8074, 31.26044, 395.163, 1199.435, 129.8526, 410.705, 3088.767, 5195.039, 739.2895, 5041.083, 3099.583, 664.6022, 229.623, 965.4643, 528.9647, 1029.353, 3450.128
184.4, 173.6968, 0.01399372, 638.4617, 646.3661, 676.6774, 616.4058, 520.0604, 938.9775, 223.3751, 297.9863, 351.9305, 793.6463, 576.735, 526.9633, 758.4243, 974.1893, 579.2691, 3586.903, 1193.464, 195.9194, 342.9825, 139.7435, 29.33718, 371.8166, 1201.822, 121.7862, 389.8074, 3015.342, 5366.372, 785.3901, 5004.426, 2970.5, 742.4006, 217.6954, 1009.351, 541.041, 981.7095, 3467.008
184.5, 165.8452, 0.01312319, 611.2514, 617.7907, 644.6996, 656.1037, 595.4689, 1026.539, 209.4154, 281.4296, 440.2994, 760.2879, 541.4276, 664.9659, 719.6692, 925.6136, 578.5024, 3436.572, 1132.9, 184.5282, 318.3483, 131.2317, 27.53225, 349.8495, 1150.235, 114.2208, 369.9732, 3075.484, 5404.314, 750.5245, 5130.272, 3258.186, 706.5424, 257.6617, 960.977, 515.1801, 937.1779, 3443.43
184.6, 158.3485, 0.0123068, 585.2008, 619.1716, 642.4004, 655.2767, 599.8956, 978.8932, 196.3281, 265.7928, 416.3106, 1041.548, 508.2817, 632.0764, 682.8945, 926.479, 563.5908, 3665.858, 1248.035, 173.7994, 295.4834, 123.2384, 25.83836, 329.1802, 1317.367, 107.1253, 351.1481, 3117.237, 5240.461, 724.8964, 5161.64, 3191.495, 672.4162, 244.2777, 1030.636, 632.9602, 1043.412, 3303.308
184.7, 177.314, 0.01154121, 560.2604, 612.2913, 668.9462, 706.4293, 653.9875, 933.4591, 184.0587, 251.0248, 393.6288, 1132.301, 477.1649, 600.8136, 647.999, 880.2823, 537.4883, 3512.218, 1184.701, 163.6943, 274.2608, 115.7319, 24.24869, 309.7321, 1260.82, 100.4707, 333.2809, 3129.077, 5336.216, 807.9461, 5244.03, 3122.09, 639.9383, 341.968, 1074.625, 602.7057, 1031.02, 3500.784
184.8, 169.2989, 0.01082324, 536.383, 673.1109, 665.9297, 673.6891, 745.3878, 890.1337, 172.556, 285.4802, 372.1828, 1271.799, 447.9531, 571.097, 614.8867, 836.389, 512.5947, 3514.123, 1143.72, 154.1767, 254.5624, 108.6827, 22.75682, 291.433, 1206.7, 94.2294, 316.3229, 3185.104, 5466.932, 772.0791, 5203.133, 3154.199, 609.0291, 324.2048, 1023.123, 573.8974, 983.2996, 3568.824
184.9, 161.6461, 0.01014994, 582.2714, 643.3531, 634.4598, 800.1798, 708.0681, 959.181, 161.7722, 269.6184, 351.9052, 1211.24, 420.5297, 542.8503, 583.4663, 794.6844, 557.1224, 3701.427, 1236.304, 145.2126, 263.7012, 102.0628, 21.35673, 274.215, 1154.903, 88.37584, 300.2277, 3163.57, 5286.839, 737.8043, 5352.917, 3022.842, 667.2452, 307.3643, 1010.967, 649.6439, 983.4689, 3460.312
185, 154.3392, 0.009518521, 568.0042, 706.5671, 618.0385, 824.4048, 672.6169, 1093.189, 151.6624, 254.6378, 332.7323, 1266.64, 394.785, 516.0007, 553.6515, 853.1852, 592.5463, 3564.753, 1209.65, 136.7696, 523.579, 95.84612, 20.04279, 258.0142, 1105.329, 82.8859, 284.9514, 3183.772, 5553.642, 716.5326, 5262.782, 3111.098, 635.017, 368.45, 990.5821, 618.592, 937.9491, 3551.709
