 , C000, C001, C003, C004, C005, C006, C007, C008, C010, C012, C013, C015, C016, C018, C021, C026, C029, C032, C033, C034, C037, C038, C040, C041, C042, C043, C044, C047, C050, C051, C053, C054, C061, C062, C065, C066, C068, C070, C071, C074, C076, C084, C086, C093, C100, C108, C111, C122
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
281.5, 1348.996, 26.62905, 666.5198, 33.46794, 254.4866, 1375.947, 550.5572, 109.6952, 1038.642, 124.5933, 324.9194, 322.2509, 544.9605, 533.5942, 913.1172, 603.9817, 11.21391, 253.3602, 404.1893, 408.3858, 481.9589, 424.3726, 0.1188954, 254.4856, 898.4002, 30.14635, 959.1029, 1039.866, 358.4861, 360.2949, 425.1346, 758.7753, 1101.387, 168.9908, 739.2811, 1239.814, 11.03883, 1641.012, 732.6711, 1621.521, 911.3862, 2069.152, 1613.858, 2.503713e-05, 1281.377, 985.2999, 1226.02, 1901.609
281.6, 1286.576, 25.3982, 637.741, 32.01155, 241.0306, 1313.506, 525.7902, 104.3714, 1059.799, 118.7853, 309.4233, 306.1647, 520.5632, 509.5612, 869.1372, 577.4095, 10.72804, 242.6393, 387.3, 386.5808, 497.5424, 406.8221, 0.1138246, 244.052, 892.1778, 28.80958, 918.1309, 1036.834, 349.8051, 345.1102, 406.3856, 792.5969, 1125.145, 161.4562, 708.4042, 1182.871, 10.54289, 1713.48, 701.4274, 1553.369, 952.0651, 2185.296, 1544.042, 2.391656e-05, 1222.679, 940.3177, 1325.62, 1816.681
281.7, 1312.392, 24.22425, 620.2619, 30.61853, 228.2861, 1253.899, 502.1374, 99.30596, 1011.196, 113.248, 294.6662, 290.8815, 497.2581, 486.6106, 827.2755, 552.0065, 10.26322, 232.372, 371.1165, 365.94, 476.2688, 389.9974, 0.1089701, 234.0462, 849.7524, 27.53209, 878.9091, 987.5444, 335.3179, 330.5655, 419.6031, 758.8147, 1079.468, 154.2575, 706.9158, 1260.64, 10.06924, 1665.753, 671.5161, 1534.938, 910.5674, 2091.963, 1477.245, 2.284613e-05, 1273.658, 897.3891, 1405.648, 1735.547
281.8, 1251.666, 23.10456, 615.3985, 29.28613, 216.2154, 1196.998, 479.5486, 94.48639, 964.8213, 107.9689, 381.3717, 276.3612, 474.9963, 530.8698, 787.4301, 527.721, 9.818543, 257.0781, 355.6091, 346.4013, 455.9048, 373.8685, 0.1043227, 224.4507, 864.0519, 26.31124, 847.9241, 940.598, 321.4306, 316.6338, 401.0981, 726.4724, 1087.933, 147.3798, 713.8185, 1242.349, 9.616857, 1605.703, 642.8803, 1561.315, 870.8784, 2002.616, 1470.17, 2.182362e-05, 1303.607, 1003.825, 1396.151, 1775.442
281.9, 1226.675, 22.03662, 602.6924, 28.01172, 204.7829, 1209.862, 457.976, 89.90073, 920.5736, 102.9358, 408.3143, 262.5657, 453.7311, 579.6782, 828.0388, 521.802, 9.393129, 246.1999, 340.7498, 327.9059, 436.4115, 358.4067, 0.09987343, 215.2485, 910.6273, 25.14454, 811.7015, 1031.075, 308.1185, 303.2892, 474.2623, 695.5086, 1136.929, 140.8087, 906.6917, 1225.325, 9.184802, 1666.18, 615.4656, 1495.693, 832.9194, 1964.85, 1520.902, 2.084687e-05, 1295.143, 957.9968, 1520.844, 1696.149
282, 1169.914, 21.01805, 576.6696, 26.79276, 193.955, 1202.542, 437.3739, 85.53761, 878.3552, 98.1374, 434.9839, 249.4589, 433.418, 553.5696, 788.1566, 498.8454, 8.986148, 235.7819, 326.5114, 310.3979, 417.7517, 343.5843, 0.09561394, 206.4236, 1261.972, 24.02956, 825.9507, 982.0597, 295.3578, 290.5071, 453.3467, 665.8646, 1180.986, 134.5306, 894.6583, 1229.652, 8.772158, 1594.641, 589.22, 1559.33, 796.6149, 1918.952, 1558.679, 1.991383e-05, 1235.814, 914.261, 1512.652, 1736.341
282.1, 1115.781, 20.04656, 551.7703, 25.62684, 187.7285, 1147.97, 417.6985, 81.38625, 863.6975, 93.56265, 433.1132, 237.0063, 414.0143, 528.6368, 750.1953, 476.8987, 8.5968, 225.8048, 312.8679, 369.001, 399.8898, 329.3748, 0.09153611, 197.9605, 1473.614, 22.96403, 790.6669, 1033.306, 283.1255, 278.2637, 433.3535, 637.484, 1133.042, 128.5325, 921.8177, 1173.176, 8.378053, 1586.422, 618.9844, 1493.792, 900.583, 1933.048, 1491.25, 1.902256e-05, 1208.453, 872.522, 1445.358, 1675.754
282.2, 1146.491, 19.11997, 527.9462, 24.51167, 196.063, 1095.876, 398.9083, 77.43637, 824.0875, 89.20116, 412.4571, 225.1754, 395.4793, 504.8271, 714.0624, 455.9176, 8.224321, 233.2153, 400.0279, 349.2989, 382.7916, 315.7531, 0.08763219, 189.8444, 1756.749, 21.94574, 797.4913, 984.1839, 271.3998, 266.5362, 414.2421, 610.313, 1087.044, 122.8017, 883.3169, 1119.295, 8.001654, 1623.882, 592.5888, 1431.008, 861.3292, 1925.728, 1540.406, 1.817117e-05, 1153.095, 832.6885, 1484.888, 1794.031
282.3, 1119.726, 18.23621, 505.1507, 23.44501, 199.0316, 1182.877, 380.9633, 73.67818, 804.7269, 85.04298, 424.6877, 213.935, 377.774, 519.0488, 679.6698, 435.8596, 7.867981, 307.6489, 383.3125, 357.5887, 366.4244, 302.6947, 0.08389477, 182.0611, 1846.059, 20.97261, 852.9216, 995.0168, 260.1597, 255.303, 395.9735, 584.3002, 1096.018, 117.3265, 846.4241, 1067.888, 7.642165, 1554.16, 631.7929, 1527.758, 823.7864, 1843.481, 1473.767, 1.735789e-05, 1169.226, 794.6736, 1439.954, 1713.908
282.4, 1122.633, 17.3933, 483.3395, 22.42478, 218.2259, 1184.451, 363.8256, 70.10239, 784.5473, 81.07864, 404.4334, 203.2557, 360.8615, 620.2322, 646.9337, 511.1656, 7.527081, 339.1255, 367.2956, 338.4959, 422.3641, 290.1763, 0.08031675, 174.5968, 1924.356, 20.04263, 816.4855, 947.7152, 249.3852, 244.5433, 378.5105, 559.3961, 1051.524, 112.0954, 811.0721, 1213.266, 7.298827, 1614.252, 655.9781, 1484.171, 937.5457, 1860.21, 1492.162, 1.658101e-05, 1131.672, 758.3941, 1417.395, 1637.363
282.5, 1070.687, 16.58935, 462.47, 21.44894, 206.6871, 1191.93, 347.4588, 66.70015, 816.8802, 77.2991, 385.1451, 193.1095, 344.706, 592.297, 717.072, 488.6769, 7.200951, 324.7754, 351.9479, 360.8676, 404.3049, 278.1757, 0.07689133, 167.4386, 1832.847, 19.15388, 821.5627, 902.6623, 239.0569, 234.237, 361.8177, 535.5534, 1107.653, 107.0975, 777.1967, 1201.294, 6.970913, 1634.685, 628.0049, 1519.7, 1077.663, 1918.06, 1427.61, 1.58389e-05, 1241.368, 723.7709, 1429.645, 1775.949
282.6, 1104.936, 15.82256, 442.5016, 20.51557, 195.7585, 1303.953, 331.8282, 63.46302, 904.7534, 73.69575, 366.7767, 183.4698, 329.2739, 598.739, 682.5345, 510.6138, 6.888951, 311.0325, 372.2154, 341.5997, 387.0179, 266.6713, 0.073612, 160.5738, 1847.035, 18.30455, 786.4663, 982.5005, 229.1563, 224.3651, 345.8611, 627.9476, 1066.923, 102.3224, 744.7361, 1146.121, 6.657732, 1619.523, 654.9857, 1482.834, 1030.691, 1939.297, 1464.584, 1.513001e-05, 1184.503, 690.7284, 1470.605, 1713.686
282.7, 1127.206, 15.09121, 423.3954, 19.62281, 202.9021, 1244.78, 316.9009, 60.383, 911.6226, 70.26037, 349.2843, 174.3113, 314.5326, 622.222, 649.6605, 488.1494, 6.59047, 310.7263, 356.6621, 446.1513, 391.2614, 255.6428, 0.07047253, 153.9905, 1853.929, 17.49288, 752.8691, 935.7939, 219.6657, 214.9092, 330.6082, 622.4589, 1208.05, 97.76027, 713.6313, 1093.482, 6.358622, 1549.988, 627.0549, 1497.021, 985.7662, 1970.89, 1401.225, 1.445284e-05, 1130.242, 659.1944, 1453.826, 1716.376
282.8, 1075.048, 14.39366, 416.0777, 18.76891, 192.1736, 1188.292, 302.645, 57.45246, 869.8146, 66.98513, 368.6485, 165.61, 300.4513, 653.7449, 810.8313, 466.6733, 6.304921, 331.8595, 341.7588, 422.3299, 419.7982, 245.0703, 0.06746695, 147.6771, 1798.984, 16.7172, 720.7072, 891.3077, 286.4117, 205.8518, 316.0279, 595.9284, 1159.008, 93.40153, 835.6437, 1129.343, 6.072949, 1607.287, 600.3151, 1434.101, 942.7996, 1940.485, 1424.536, 1.380598e-05, 1173.178, 629.1, 1503.695, 1738.562
282.9, 1025.304, 13.72836, 398.1125, 17.95216, 182.0123, 1134.367, 289.0305, 54.66414, 868.3239, 63.86257, 351.0668, 157.343, 287.0003, 624.3004, 771.7779, 446.1421, 6.031744, 363.3698, 327.4781, 399.7804, 555.9485, 234.9351, 0.06458956, 141.6225, 1713.437, 15.97591, 736.8812, 848.9363, 381.4749, 197.1762, 302.0907, 604.8962, 1111.956, 89.23713, 838.7121, 1110.412, 5.800111, 1606.063, 574.7155, 1399.833, 901.7057, 1857.608, 1397.578, 1.318807e-05, 1119.437, 600.3796, 1492.172, 1660.917
283, 977.8616, 13.09381, 394.7123, 17.17095, 172.3884, 1082.89, 276.0284, 52.01115, 828.5016, 60.88557, 344.7394, 149.4888, 274.1516, 640.8124, 734.6055, 426.5141, 5.770403, 347.9938, 313.7943, 378.4349, 532.1776, 225.219, 0.06183489, 135.8162, 1710.318, 15.2675, 705.4022, 808.5792, 365.6761, 188.8662, 288.7681, 735.3139, 1066.814, 85.2584, 803.6823, 1059.413, 5.53953, 1839.416, 550.2076, 1340.999, 862.403, 1876.254, 1451.836, 1.259782e-05, 1068.157, 572.9703, 1483.375, 1586.739
283.1, 932.6143, 12.48859, 407.2111, 16.42374, 163.2733, 1092.099, 263.6111, 49.48692, 790.5057, 58.04734, 341.5286, 142.0265, 261.8781, 630.3266, 699.2234, 407.7497, 5.520386, 333.2684, 300.6822, 487.1892, 509.4231, 215.9048, 0.0591977, 130.2479, 1669.07, 14.5905, 726.2429, 911.986, 371.9542, 180.9064, 373.2945, 703.9733, 1023.505, 81.45707, 916.3535, 1122.439, 5.290657, 1809.177, 557.4985, 1424.843, 824.8133, 1898.271, 1428.001, 1.203398e-05, 1019.226, 546.8123, 1568.173, 1515.874
283.2, 1031.925, 11.91135, 464.5681, 15.70905, 154.6402, 1175.769, 251.7525, 47.08519, 754.2523, 55.34143, 325.2403, 134.9368, 250.1541, 601.9368, 665.5456, 402.0017, 5.281201, 364.8245, 288.118, 461.1767, 639.2253, 206.9757, 0.05667298, 124.9079, 1717.391, 13.94352, 695.2184, 868.6316, 356.5497, 173.2821, 356.8317, 696.2168, 989.4908, 77.82523, 1006.232, 1141.954, 5.052964, 1731.499, 533.7248, 1364.957, 788.8621, 1879.677, 1366.225, 1.149538e-05, 972.5364, 521.8485, 1605.291, 1596.089
283.3, 984.1758, 11.36078, 444.5091, 15.02545, 202.8624, 1122.413, 240.4274, 44.80003, 777.2487, 52.76165, 359.5321, 128.201, 238.9549, 656.1672, 633.4898, 435.9989, 5.052379, 388.4137, 276.0788, 436.553, 633.4122, 198.416, 0.05425594, 119.7869, 1737.521, 13.32522, 665.5193, 827.3382, 358.3112, 165.9791, 341.0949, 666.5425, 949.3209, 74.35531, 1000.108, 1150.458, 4.825951, 1684.613, 539.6922, 1331.299, 754.4778, 1881.06, 1364.244, 1.098089e-05, 986.9483, 498.0244, 1533.876, 1644.803
283.4, 988.8128, 10.83567, 425.3162, 14.3716, 192.136, 1139.499, 229.6117, 42.62577, 752.7795, 50.30212, 342.3853, 121.8014, 363.0865, 692.529, 602.978, 416.8171, 4.833472, 404.6901, 327.5476, 441.8253, 626.3669, 190.2102, 0.05194198, 114.8758, 1738.379, 12.73435, 637.0889, 788.0078, 343.4717, 158.9839, 326.0522, 673.9207, 936.0468, 71.0401, 958.3371, 1244.46, 4.609136, 1666.047, 516.6779, 1426.367, 721.5923, 1891.576, 1305.225, 1.048942e-05, 941.7375, 475.288, 1581.933, 1571.345
283.5, 966.263, 10.33482, 439.4769, 13.74621, 181.9768, 1087.789, 219.2826, 40.55703, 787.2188, 47.95725, 326.0561, 115.7213, 346.8315, 698.6457, 655.6031, 402.9525, 4.624049, 387.5656, 313.8608, 486.331, 599.5851, 182.3438, 0.04972671, 110.166, 1668.921, 12.16967, 647.9135, 756.5875, 370.1762, 152.2835, 488.152, 688.3495, 986.678, 67.8727, 1022.327, 1187.304, 4.402062, 1594.515, 603.951, 1380.021, 690.1403, 1870.99, 1374.586, 1.001995e-05, 898.5977, 453.5895, 1608.364, 1501.167
283.6, 929.31, 9.857126, 420.5013, 13.14803, 195.4333, 1082.387, 209.4181, 38.5887, 786.8001, 45.72169, 310.5058, 109.9447, 331.3042, 679.4652, 715.3898, 385.2247, 4.4237, 371.1658, 300.746, 460.3643, 573.9485, 174.8027, 0.04760592, 105.6494, 1589.559, 11.63004, 653.3002, 782.1346, 354.8453, 145.8655, 466.6238, 687.8555, 1028.036, 64.84653, 1066.762, 1176.048, 4.204292, 1634.674, 578.1965, 1322.019, 660.0591, 1791.081, 1400.723, 9.57149e-06, 988.3531, 432.8817, 1849.386, 1574.012
283.7, 996.7128, 9.401511, 402.3451, 12.57588, 185.0997, 1096.084, 199.9974, 36.71589, 750.7167, 43.59034, 295.6971, 104.4565, 404.3013, 704.0988, 680.9333, 418.9356, 4.232032, 355.4599, 294.8272, 435.784, 630.7325, 167.5735, 0.04557559, 101.3179, 1513.972, 11.11433, 625.3918, 744.9532, 419.7151, 139.718, 446.0451, 883.4771, 999.5607, 61.95529, 1108.901, 1147.709, 4.015406, 1564.489, 616.3763, 1287.763, 631.289, 1946.655, 1340.126, 9.143103e-06, 1101.93, 413.1192, 1858.812, 1661.818
283.8, 950.5933, 8.966956, 384.9727, 12.02862, 175.3126, 1046.344, 191.0004, 34.93398, 798.9037, 41.55835, 281.5946, 99.24216, 386.2011, 688.1445, 648.1364, 400.5045, 4.048669, 340.4186, 361.5161, 412.5161, 800.8342, 160.6433, 0.04363184, 97.164, 1680.164, 10.62149, 598.6757, 709.5392, 402.3325, 133.8296, 458.3778, 845.8214, 958.9819, 59.19295, 1062.586, 1115.997, 3.835007, 1516.748, 644.8094, 1337.675, 603.7729, 1923.666, 1319.672, 8.733889e-06, 1059.287, 394.2589, 1986.091, 1680.066
283.9, 1007.007, 8.552486, 368.3505, 11.50519, 166.0429, 1022.64, 182.4082, 33.23854, 762.2651, 39.62108, 268.1647, 94.28816, 368.9113, 700.9684, 799.0363, 382.8844, 3.87325, 385.5534, 395.374, 465.3979, 963.0771, 153.9996, 0.04177099, 93.18041, 1636.596, 10.15051, 573.1008, 770.3446, 385.6698, 128.1893, 474.6583, 809.7707, 1031.209, 56.55377, 1059.301, 1064.741, 3.662712, 1661.757, 748.4434, 1329.182, 577.4562, 1878.629, 1382.663, 8.34299e-06, 1153.618, 376.2597, 2035.049, 1629.092
284, 1019.247, 8.157175, 352.446, 11.00453, 194.5368, 1055.169, 174.2026, 31.62539, 727.3069, 37.77411, 255.3754, 89.58146, 352.3955, 730.1735, 760.551, 366.0394, 3.705431, 384.1739, 378.8531, 496.7991, 1025.067, 147.6308, 0.0399895, 89.36015, 1558.772, 9.700408, 548.6184, 733.7236, 369.6973, 122.7868, 453.7253, 861.7123, 997.0728, 54.03226, 1122.086, 1096.716, 3.498158, 1590.409, 716.5271, 1273.317, 552.2866, 1798.394, 1400.38, 7.969586e-06, 1100.772, 359.0822, 1997.455, 1673.475
284.1, 986.5646, 7.780135, 337.2282, 10.52565, 184.2507, 1048.324, 166.366, 30.09053, 693.9518, 36.01324, 243.1959, 85.1097, 336.6191, 730.9619, 723.9193, 373.6016, 3.544884, 367.9176, 363.0225, 470.2734, 1040.71, 141.5253, 0.03828399, 85.6965, 1499.609, 9.270267, 525.1819, 749.7143, 354.3862, 117.6119, 533.8062, 824.9843, 956.595, 51.62318, 1141.492, 1091.095, 3.340997, 1566.709, 714.9961, 1251.735, 528.2141, 1752.557, 1362.535, 7.612894e-06, 1050.347, 475.9222, 2055.146, 1714.746
284.2, 961.1799, 7.420523, 322.6675, 10.06762, 174.5084, 1000.751, 158.882, 28.63016, 662.1265, 34.33446, 231.5974, 80.86118, 321.549, 800.9207, 689.052, 357.165, 3.391293, 352.3492, 347.8534, 552.5944, 1081.999, 135.6723, 0.03665122, 82.18306, 1465.969, 8.859199, 512.7563, 714.074, 339.7092, 112.6551, 543.2913, 948.8399, 928.0182, 49.32151, 1147.528, 1040.984, 3.190896, 1499.442, 710.3467, 1266.457, 708.1109, 1808.715, 1318.969, 7.272167e-06, 1097.12, 454.1948, 1963.719, 1710.318
284.3, 947.5076, 7.077532, 308.7354, 9.629516, 165.2812, 955.3373, 281.241, 27.24067, 631.7607, 32.73394, 220.552, 76.82472, 307.1535, 782.8131, 655.864, 341.4516, 3.244356, 337.4395, 333.3181, 577.2196, 1035.735, 130.0614, 0.03508808, 78.81367, 1439.659, 8.466358, 601.222, 716.316, 325.6401, 107.9073, 519.3314, 1004.382, 914.8283, 47.12246, 1120.911, 1095.055, 3.047539, 1457.213, 680.0551, 1305.844, 711.9719, 1814.932, 1404.351, 6.94669e-06, 1097.2, 461.6171, 2035.084, 1670.258
284.4, 903.6649, 6.750396, 295.405, 9.210477, 156.5419, 1006.349, 268.5893, 25.91861, 602.7875, 31.20802, 302.105, 72.98976, 293.4025, 771.0079, 624.2745, 394.931, 3.103786, 386.7666, 347.4229, 583.9889, 1038.552, 124.6825, 174.2303, 75.58241, 1482.444, 8.090938, 600.4264, 682.2635, 312.1537, 103.3595, 496.4282, 1058.064, 969.4191, 45.02146, 1233.004, 1119.253, 2.910623, 1492.873, 651.0551, 1250.959, 680.9391, 1890.064, 1343.598, 6.635779e-06, 1046.938, 440.5427, 2125.261, 1743.301
284.5, 861.8508, 6.43838, 282.6501, 8.809673, 148.2647, 995.0796, 349.1, 24.66071, 575.1431, 29.75324, 287.697, 69.34624, 280.2672, 736.2817, 594.2065, 377.5561, 2.969307, 417.3761, 359.9581, 625.4822, 994.1467, 119.5261, 166.7996, 72.48363, 1484.803, 7.732164, 574.7767, 649.8297, 324.9627, 99.00342, 474.5351, 1066.515, 939.7819, 43.01413, 1238.637, 1067.848, 2.779858, 1542.872, 725.7473, 1198.381, 692.3963, 1889.94, 1473.814, 6.338784e-06, 1043.669, 480.1924, 2030.714, 1665.444
284.6, 858.9741, 6.140786, 270.4459, 8.426311, 140.4252, 949.923, 333.3956, 23.46386, 548.7664, 28.36627, 273.976, 65.88459, 267.7199, 846.9043, 565.5868, 360.9455, 2.840654, 462.6433, 344.917, 627.1192, 1053.06, 114.5829, 159.6858, 69.5119, 1589.396, 7.389299, 550.2227, 682.6287, 468.4673, 94.83091, 453.6075, 1021.058, 901.6299, 41.0963, 1321.858, 1075.638, 2.654968, 1599.308, 718.6691, 1167.35, 662.2167, 1902.62, 1448.459, 318.4443, 995.8595, 458.2701, 2144.419, 1591.064
284.7, 832.1728, 5.856947, 258.7687, 8.059631, 133.0002, 906.8156, 318.3977, 22.3251, 647.679, 27.04395, 260.9095, 62.59575, 255.7343, 822.3928, 538.3455, 405.576, 2.717575, 443.0666, 330.5045, 593.6354, 1008.034, 109.8442, 194.7633, 66.66201, 1530.93, 7.061638, 526.7177, 650.1776, 449.0656, 90.83425, 433.6028, 1030.921, 888.6957, 39.26398, 1358.42, 1026.236, 2.535689, 1530.641, 744.6252, 1118.286, 702.2086, 1881.067, 1395.792, 304.1918, 950.2405, 467.9661, 2258.151, 1520.005
284.8, 863.2238, 18.32983, 247.5957, 7.708908, 125.9678, 962.4852, 304.0745, 21.24161, 617.9758, 25.78328, 282.0481, 59.47107, 244.2853, 826.9301, 512.4163, 387.7327, 2.599829, 444.2986, 342.7914, 648.4002, 985.0385, 105.3014, 186.4568, 63.92896, 1458.131, 6.748507, 524.8246, 721.913, 430.4675, 87.00603, 476.6092, 1204.121, 866.0825, 37.51336, 1388.512, 1002.964, 2.421768, 1521.216, 712.8718, 1071.285, 692.122, 1800.727, 1407.121, 290.5772, 981.9769, 446.6019, 2250.884, 1522.565
284.9, 823.2811, 17.48259, 236.9051, 7.373447, 119.3072, 953.7474, 290.3957, 20.2107, 589.6348, 24.58138, 268.5966, 56.50238, 233.3489, 789.6852, 487.7359, 388.9554, 2.487185, 425.4981, 328.4677, 613.7801, 942.9208, 100.9466, 178.5046, 61.30796, 1531.869, 6.44926, 502.4045, 720.321, 412.6396, 83.33916, 455.5901, 1152.799, 881.3474, 35.84079, 1330.52, 1053.838, 2.312966, 1516.565, 682.4724, 1161.349, 696.9127, 1787.295, 1346.248, 277.572, 936.9939, 482.852, 2184.572, 1540.639
285, 887.2324, 16.67451, 226.6761, 7.052584, 112.9988, 935.752, 277.3322, 19.22982, 562.5935, 23.4355, 262.063, 53.68188, 222.9021, 784.6999, 540.605, 371.8434, 2.379421, 477.1099, 314.7425, 581.0084, 987.7137, 96.77177, 170.8916, 58.79442, 1488.386, 6.163282, 480.9423, 712.7849, 395.5501, 79.82682, 435.498, 1176.072, 847.6172, 34.24279, 1433.21, 1072.803, 2.209052, 1498.047, 653.3694, 1202.912, 743.2498, 1725.219, 1307.75, 265.1488, 894.0715, 460.8082, 2263.322, 1563.131
285.1, 874.3192, 15.90379, 216.8887, 6.745683, 107.024, 951.0032, 264.8563, 18.29655, 610.4633, 22.34303, 249.5646, 51.00217, 212.923, 749.3571, 514.567, 392.4265, 2.276327, 456.921, 301.5908, 549.9866, 945.4818, 92.76965, 163.6033, 56.38393, 1417.609, 5.889986, 460.3968, 678.9002, 445.696, 76.46252, 416.292, 1167.457, 813.2068, 32.71604, 1535.75, 1023.531, 2.109806, 1433.727, 625.5074, 1152.354, 710.8537, 1676.897, 1364.234, 325.6161, 870.0159, 439.7708, 2231.763, 1493.32
285.2, 833.863, 15.16868, 207.524, 6.452138, 101.365, 975.6344, 252.9417, 17.40857, 582.4668, 21.3015, 255.1787, 48.45623, 286.6302, 715.6061, 489.783, 375.1618, 2.177699, 494.3213, 288.9886, 593.5293, 905.0555, 88.93303, 156.6258, 54.07226, 1379.907, 5.628808, 459.7732, 731.46, 428.7142, 73.24, 397.933, 1117.698, 861.5524, 31.25736, 1505.003, 976.5223, 2.015019, 1580.03, 598.8336, 1128.124, 679.8696, 1710.88, 1336.705, 385.7926, 1059.185, 419.6938, 2243.98, 1640.056
285.3, 795.2788, 14.46756, 198.5636, 6.171367, 96.00535, 999.0825, 241.563, 16.56369, 555.7543, 20.30851, 243.0087, 46.03738, 273.798, 766.8888, 466.1928, 358.6566, 2.083345, 473.4041, 276.9131, 697.8049, 920.5124, 85.25508, 149.9458, 51.85537, 1348.146, 5.379212, 476.2557, 696.6876, 410.9589, 70.15329, 380.3836, 1085.301, 879.5947, 29.86372, 1485.709, 1054.177, 1.924491, 1611.601, 602.9869, 1167.74, 766.6941, 1662.57, 1324.201, 368.5258, 1010.665, 400.5334, 2295.946, 1566.81
285.4, 893.5947, 13.79884, 189.9901, 5.902813, 90.92905, 1020.357, 230.6962, 15.75981, 530.2668, 19.36182, 231.419, 43.73927, 261.5403, 732.3482, 649.2232, 342.8775, 1.993078, 453.372, 265.3421, 660.5469, 901.0876, 81.72924, 143.5508, 49.72937, 1284.038, 5.140684, 455.9105, 663.5681, 393.939, 67.19667, 363.6082, 1145.612, 926.0531, 28.53222, 1542.66, 1156.848, 1.83803, 1579.022, 686.7378, 1118.66, 733.2761, 1674.132, 1266.915, 498.6341, 964.3677, 459.1197, 2298.472, 1591.716
285.5, 852.2466, 13.16103, 181.7867, 5.645947, 86.12115, 1033.266, 220.3183, 14.99495, 518.0684, 18.45925, 272.6172, 41.55588, 326.7535, 764.1053, 617.9536, 327.7926, 1.906723, 434.1875, 254.2546, 625.2783, 862.5595, 78.34921, 137.4285, 47.69054, 1222.979, 4.912733, 436.4344, 731.5198, 407.9431, 64.36466, 496.7919, 1096.784, 888.4586, 27.26008, 1525.957, 1129.071, 1.755453, 1623.983, 764.3039, 1122.179, 701.3148, 1724.552, 1212.108, 476.3169, 969.1966, 438.1594, 2356.821, 1693.256
285.6, 812.8118, 12.55271, 173.9376, 5.400257, 81.56748, 986.3768, 210.4072, 14.2672, 587.3802, 17.59876, 311.6032, 39.48148, 312.1251, 769.5822, 588.1901, 338.7469, 1.82411, 415.8149, 243.6304, 591.8927, 825.6788, 75.10897, 239.445, 45.73529, 1219.555, 4.694889, 417.7903, 750.1119, 430.6321, 61.65201, 474.8828, 1050.036, 852.3902, 26.04466, 1493.348, 1077.215, 1.676586, 1554.256, 766.2732, 1179.34, 670.7465, 1714.726, 1268.436, 521.6202, 1010.993, 418.1559, 2288.05, 1652.042
285.7, 812.6669, 11.9725, 166.4274, 5.165259, 77.25459, 1006.761, 200.942, 136.4061, 650.998, 16.77838, 296.7422, 37.51063, 298.1515, 768.0702, 559.8601, 386.3793, 1.745075, 398.2197, 233.4502, 560.2897, 943.6609, 72.00274, 229.2329, 43.86021, 1351.591, 4.486705, 443.0339, 714.4527, 412.7974, 59.05368, 453.9398, 1064.706, 819.5944, 24.88344, 1430.976, 1027.741, 1.601262, 1558.089, 756.7734, 1129.772, 641.5106, 1641.49, 1213.563, 545.0823, 964.6808, 399.0658, 2327.27, 1685.705
285.8, 813.1973, 11.41911, 159.2415, 4.940488, 73.16973, 1004.739, 258.937, 129.7859, 621.1426, 15.99625, 282.5899, 35.63816, 487.3182, 807.7843, 605.064, 369.3806, 1.669465, 381.369, 223.6953, 530.3741, 978.8436, 69.02496, 219.4564, 42.062, 1318.428, 4.287753, 478.2705, 702.5592, 395.7014, 56.56486, 433.9205, 1019.326, 823.6223, 23.77398, 1371.21, 980.5385, 1.529322, 1569.11, 782.5653, 1139.333, 613.549, 1674.471, 1206.764, 520.6863, 920.4901, 422.2773, 2451.119, 1623.734
285.9, 795.4784, 10.89129, 152.3658, 4.725497, 69.30087, 999.4592, 247.2887, 123.4871, 620.4185, 15.25057, 269.1125, 33.85917, 465.5015, 771.4018, 575.9213, 353.1298, 1.597131, 365.2314, 214.3481, 502.0558, 960.9853, 66.17034, 210.0968, 40.33751, 1255.733, 4.097623, 457.8392, 669.1606, 379.3133, 54.18093, 478.9418, 975.8804, 1012.253, 22.714, 1357.61, 994.3849, 1.460615, 1563.858, 823.8981, 1091.447, 732.84, 1692.777, 1328.531, 694.6704, 906.9811, 481.1264, 2534.811, 1754.172
286, 758.6703, 10.38788, 145.787, 4.519862, 65.63657, 986.4994, 275.8811, 145.0703, 591.9655, 14.53965, 256.278, 32.16898, 444.6614, 879.6218, 548.1823, 424.5027, 1.527932, 349.7766, 205.3914, 475.2494, 940.1592, 63.43378, 201.1364, 38.68373, 1196.02, 3.915923, 491.7718, 637.3498, 363.604, 51.89747, 457.8199, 934.2863, 1011.274, 21.70127, 1427.666, 1036.404, 1.394994, 1496.712, 834.277, 1121.789, 700.8976, 1665.899, 1335.597, 663.5793, 944.6614, 459.1614, 2571.696, 1675.829
