 , C000, C001, C002, C003, C004, C005, C006, C007, C011, C013, C016, C017, C018, C021, C022, C025, C029, C031, C033, C035, C037, C039, C040, C041, C042, C043, C044, C046, C047, C050, C054, C055, C058, C059, C062, C068, C071, C075, C076, C080, C081, C088, C094, C096, C103, C105, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
314, 2333.594, 704.0554, 2539.535, 2478.769, 25.98193, 942.4119, 1604.022, 248.7501, 2838.524, 1148.69, 1555.951, 2062.104, 457.3572, 1082.248, 239.312, 427.4127, 666.9427, 1078.139, 100.7004, 445.8972, 2737.965, 743.5164, 256.9063, 599.5068, 893.0471, 151.9692, 383.5911, 139.9607, 594.3738, 793.4944, 72.44688, 1295.587, 605.1441, 515.9634, 293.1541, 735.5233, 1628.949, 422.8477, 424.6185, 615.8611, 486.3128, 1513.449, 289.6868, 508.0077, 1003.511, 2150.98, 401.2436
314.1, 2211.852, 662.7476, 2595.63, 2358.73, 24.68091, 914.0055, 1567.677, 234.4534, 2725.287, 1089.753, 1477.243, 2018.491, 598.7346, 1009.742, 225.9744, 400.6348, 623.9927, 1026.707, 96.58193, 425.472, 2861.597, 708.1971, 244.7489, 566.7889, 997.8778, 145.6551, 363.9915, 132.9848, 557.9819, 754.0451, 68.65312, 1238.144, 578.3199, 495.088, 279.708, 700.8797, 1538.286, 403.2722, 403.2091, 589.0771, 462.7937, 1444.683, 273.584, 483.3889, 953.5912, 2050.046, 382.6078
314.2, 2114.926, 623.8633, 2477.478, 2244.505, 23.44503, 978.7139, 1610.04, 220.9784, 2799.787, 1159.867, 1402.517, 2059.216, 568.3764, 942.0928, 213.3802, 375.5345, 583.8085, 977.7288, 92.63187, 467.3899, 3152.923, 674.5557, 233.1668, 535.8567, 950.2385, 139.6033, 345.3934, 126.3566, 532.0423, 807.1263, 65.05803, 1183.247, 552.6847, 540.8979, 266.8786, 667.8679, 1539.411, 384.6031, 382.8792, 563.4581, 440.4121, 1379.042, 258.3764, 459.9632, 906.1552, 1983.047, 364.8376
314.3, 2004.592, 587.2604, 2494.766, 2323.448, 22.27105, 967.858, 1588.454, 208.2778, 2705.385, 1100.357, 1463.41, 2001.958, 539.5575, 878.9761, 201.4879, 352.0068, 712.2922, 1006.344, 88.84337, 445.9801, 3007.596, 642.5123, 222.1328, 559.9504, 904.8736, 133.803, 327.7456, 120.0588, 499.4668, 766.9993, 61.6512, 1231.665, 528.1859, 519.0137, 254.6377, 636.4109, 1530.13, 366.7982, 363.5743, 538.9531, 419.1129, 1444.472, 244.0141, 437.6727, 948.4405, 1979.976, 347.8927
314.4, 1980.136, 552.805, 2367.743, 2210.931, 21.15584, 923.3765, 1565.442, 196.3073, 2681.599, 1273.164, 1389.383, 2060.607, 610.4905, 820.088, 190.2584, 329.9531, 735.0728, 958.3376, 85.20981, 604.7087, 2940.362, 611.991, 211.6209, 529.3914, 861.6744, 128.2437, 310.9995, 114.0748, 468.8857, 728.8672, 58.42277, 1206.479, 547.7083, 505.6013, 242.9583, 606.4357, 1549.627, 349.8176, 345.2428, 622.152, 398.8437, 1378.84, 230.4501, 416.4624, 901.2606, 2014.705, 331.7348
314.5, 1876.833, 520.3712, 2344.671, 2233.436, 20.09649, 1011.778, 1487.746, 185.0247, 2586.687, 1207.841, 1383.876, 1962.113, 579.5363, 765.1451, 179.6547, 309.2811, 687.7352, 912.6208, 81.72485, 577.0088, 2804.833, 582.9196, 201.6065, 691.8755, 820.5375, 122.9153, 295.109, 108.3892, 491.5753, 780.1692, 55.3634, 1199.336, 774.8317, 499.0181, 231.8145, 577.8722, 1463.378, 333.623, 327.8356, 745.4372, 379.5548, 1316.19, 217.6402, 396.28, 856.4277, 1920.166, 316.3273
314.6, 1778.92, 489.8403, 2334.104, 2125.278, 19.09017, 965.2783, 1413.907, 174.3905, 2447.902, 1230.421, 1439.278, 1868.327, 550.1516, 713.8832, 169.642, 289.9042, 643.4461, 869.085, 78.38243, 550.5777, 2934.418, 555.2292, 192.0659, 654.1167, 781.3646, 117.8084, 280.0305, 102.9868, 485.4745, 788.6539, 52.46424, 1146.16, 767.8333, 478.8283, 221.1819, 550.6541, 1381.93, 318.1782, 311.3061, 769.1015, 361.1988, 1425.699, 205.5423, 377.0757, 813.825, 1830.062, 425.4407
314.7, 1686.115, 461.1007, 2216.824, 2022.358, 18.13425, 920.9155, 1343.732, 164.3676, 2304.837, 1167.291, 1380.8, 1795.416, 522.2567, 666.0557, 160.1873, 271.7414, 602.0092, 827.6259, 75.1767, 525.3573, 2799.164, 528.8541, 182.9769, 618.4186, 744.0618, 112.9136, 348.2594, 97.8538, 455.7502, 749.4453, 49.7169, 1095.342, 809.8289, 459.4554, 211.0369, 524.718, 1305.015, 526.9019, 295.6099, 817.7111, 343.7305, 1537.234, 194.1168, 358.802, 827.1116, 1744.187, 405.6811
314.8, 1598.152, 434.0473, 2090.022, 1924.421, 17.2262, 878.5914, 1277.04, 154.9207, 2221.45, 1287.195, 1401.476, 1822.308, 495.7763, 621.4325, 151.2596, 254.7164, 563.2407, 788.1447, 72.10209, 501.2922, 2828.445, 503.732, 174.318, 584.6686, 708.5399, 108.2222, 330.4651, 92.97659, 427.8459, 790.2542, 47.11342, 1088.059, 985.7214, 440.8662, 201.3573, 500.0035, 1232.381, 502.5094, 280.7052, 782.1486, 327.107, 1467.387, 183.3265, 341.4139, 785.9672, 1662.342, 386.8392
314.9, 1514.777, 408.5811, 2022.286, 1831.228, 16.36361, 838.2126, 1237.87, 146.0168, 2091.62, 1242.219, 1330.582, 1792.781, 470.6385, 579.7988, 142.8295, 238.7581, 667.9721, 750.5468, 69.15322, 478.3294, 2751.083, 663.3582, 166.0688, 552.7606, 674.7137, 103.7257, 313.58, 88.34248, 401.65, 750.9659, 44.64627, 1039.817, 1008.585, 423.0292, 192.1217, 476.4531, 1163.79, 479.2461, 266.552, 748.1328, 311.2874, 1400.715, 173.136, 324.8685, 838.392, 1760.717, 368.8725
315, 1435.752, 384.6091, 2004.575, 1991.933, 15.54422, 799.6895, 1176.432, 137.6246, 1969.378, 1213.028, 1263.275, 1707.089, 446.7753, 540.9545, 134.8692, 223.7996, 748.8641, 714.7426, 66.32496, 456.4185, 2624.279, 653.8229, 158.2101, 522.5939, 642.5025, 99.41604, 297.5577, 83.93933, 377.058, 713.631, 42.30833, 993.7132, 963.8773, 405.9138, 183.3096, 454.0119, 1099.016, 514.8789, 253.1124, 715.5963, 296.233, 1502.278, 163.5119, 309.1249, 837.3367, 1678.096, 351.7402
315.1, 1428.867, 362.0435, 1964.036, 1895.47, 14.76586, 762.9368, 1211.221, 129.7147, 1854.28, 1150.791, 1199.372, 1903.437, 543.5829, 504.7125, 196.06, 209.7783, 747.3156, 680.6463, 63.61237, 435.5113, 2542.153, 638.242, 150.7232, 494.0736, 611.829, 95.28544, 319.2672, 79.75565, 353.9718, 678.1522, 40.09281, 949.6539, 921.1516, 492.115, 174.9018, 432.6277, 1037.848, 491.043, 240.3504, 771.0543, 281.9066, 1434.02, 154.4228, 294.1442, 847.3571, 1655.266, 335.4036
315.2, 1354.324, 340.802, 1844.255, 1803.679, 14.02647, 727.8733, 1219.018, 122.2595, 1838.923, 1202.665, 1138.701, 1812.456, 516.0212, 470.8987, 185.133, 196.6354, 699.1896, 648.1766, 61.01072, 415.5618, 2465.502, 671.0326, 143.5906, 467.1098, 582.62, 91.32646, 302.9542, 75.78049, 332.299, 644.4372, 37.99331, 907.5481, 974.424, 472.2045, 166.8795, 412.2507, 980.0836, 468.3105, 228.2319, 737.5209, 313.9623, 1506.084, 145.8389, 279.8896, 805.2056, 1577.593, 319.8257
315.3, 1283.67, 320.8067, 1844.686, 1716.332, 13.32411, 694.4212, 1158.516, 115.2327, 1762.078, 1140.959, 1081.1, 1833.801, 704.0215, 439.3502, 174.815, 184.3159, 654.1629, 617.2558, 58.51547, 469.0266, 2367.2, 663.3266, 136.7955, 441.6175, 554.8054, 87.53197, 336.7653, 72.00346, 311.9532, 612.3984, 36.00375, 867.3092, 931.2307, 486.0317, 159.2253, 392.8334, 1065.559, 446.6305, 216.7244, 705.446, 298.7785, 1437.653, 137.7322, 266.3257, 876.5995, 1503.565, 304.9714
315.4, 1422.646, 301.9845, 1732.183, 1633.216, 12.65692, 662.5065, 1132.449, 108.6098, 1659.095, 1130.708, 1026.413, 1746.148, 814.226, 409.9154, 198.6264, 172.7683, 612.0358, 587.8101, 56.12227, 447.5419, 2419.547, 631.8166, 130.322, 417.5164, 528.3186, 83.89514, 319.5583, 68.41468, 292.8532, 581.9524, 34.11837, 828.8544, 889.9521, 466.3673, 151.9221, 374.3308, 1349.295, 425.9541, 205.7971, 674.766, 284.329, 1372.331, 130.0761, 253.4191, 832.9933, 1433.01, 290.8069
315.5, 1348.427, 284.2667, 1684.257, 1853.182, 12.02313, 632.0587, 1138.18, 102.3676, 1562.131, 1127.354, 1069.525, 1835.572, 772.9415, 382.4526, 187.5563, 161.9442, 644.6548, 621.7875, 53.82695, 496.0166, 2461.498, 601.8034, 124.1549, 394.7306, 503.0964, 80.40942, 303.2305, 65.00478, 274.9226, 553.0201, 32.33173, 798.9482, 850.5032, 449.249, 144.9539, 470.991, 1274.197, 518.9077, 195.4207, 645.4203, 270.5782, 1309.977, 122.8456, 241.1381, 791.5564, 1453.912, 277.3004
315.6, 1366.325, 378.2712, 1589.735, 1763.438, 11.42109, 778.3086, 1081.69, 96.48409, 1547.521, 1069.512, 1015.423, 1952.251, 799.556, 356.8297, 177.1033, 151.7981, 712.2214, 631.3547, 51.62551, 473.2955, 2458.606, 720.6801, 118.2795, 373.1884, 479.0783, 77.06852, 392.9638, 61.76482, 258.0898, 525.5262, 30.63865, 779.2662, 812.803, 446.7013, 138.3053, 538.3591, 1203.278, 494.8852, 185.5676, 617.3508, 257.4925, 1443.883, 116.017, 349.8221, 752.1807, 1407.78, 264.4211
315.7, 1360.248, 526.8907, 1601.02, 1984.454, 10.84919, 895.2097, 1093.667, 90.93874, 1526.013, 1014.638, 964.058, 1897.352, 759.0154, 332.9234, 274.8005, 142.2878, 684.919, 601.2365, 49.51411, 451.6152, 2449.016, 686.4456, 112.6823, 352.8218, 456.2068, 73.86643, 372.8853, 58.68636, 242.2877, 588.8065, 29.03422, 764.1379, 910.6315, 428.6282, 131.9617, 632.5927, 1314.992, 471.9749, 176.2112, 590.5021, 280.0563, 1378.278, 109.568, 426.2823, 714.7637, 1578.215, 252.1401
315.8, 1510.866, 495.9774, 3034.374, 1918.282, 10.30592, 1049.98, 1261.493, 85.71212, 1648.327, 1024.802, 915.2911, 1813.932, 1142.88, 310.6188, 259.485, 133.3733, 738.688, 818.2665, 47.48906, 430.928, 2857.031, 653.8374, 107.3499, 333.5667, 434.4272, 70.79739, 353.8328, 55.76133, 263.2877, 590.7164, 27.51381, 801.222, 870.2659, 514.4853, 373.4601, 663.0717, 1527.251, 450.1252, 167.3266, 604.3813, 266.5122, 1509.076, 103.4775, 405.6241, 679.208, 1504.158, 240.4294
315.9, 1491.379, 651.9437, 4068.172, 1918.766, 9.789865, 1001.725, 1198.883, 80.78589, 1720.022, 972.2217, 896.1028, 1824.6, 1129.847, 289.8085, 245.0232, 125.0173, 691.1177, 833.3322, 45.54683, 411.1884, 2784.708, 622.7782, 102.2698, 315.3625, 413.6874, 67.85585, 384.201, 52.98208, 247.1673, 561.3483, 26.07303, 765.7568, 831.6897, 493.6697, 356.3306, 723.2941, 1442.248, 429.287, 158.89, 668.5878, 253.6232, 1548.103, 97.72552, 385.9669, 645.421, 1700.528, 229.2627
316, 1560.839, 772.2982, 4225.803, 1979.113, 9.299646, 955.6866, 1274.243, 188.1791, 1619.497, 982.0579, 850.7733, 1884.59, 1188.72, 270.3924, 231.3673, 117.1848, 646.6108, 793.5787, 43.68403, 392.3531, 2775.389, 681.7398, 97.43015, 298.1517, 393.9378, 65.03654, 364.5703, 50.34136, 357.7917, 558.4437, 24.70769, 731.8046, 794.8234, 499.0232, 420.3597, 689.2265, 1361.976, 585.5032, 150.8787, 639.5107, 241.3574, 1485.246, 92.29328, 439.2155, 613.3148, 1620.731, 218.6145
316.1, 1479.411, 785.4714, 4207.626, 1883.271, 8.833976, 911.7646, 1215.864, 201.6859, 1724.295, 1097.832, 1012.4, 1898.465, 1331.143, 252.2771, 218.4725, 258.5634, 604.97, 832.8199, 41.89742, 374.3805, 2969.872, 699.7095, 92.81952, 281.8802, 490.5153, 62.33436, 449.1202, 47.83226, 335.8851, 600.1791, 23.41384, 699.3578, 897.9805, 478.8332, 457.1674, 1055.322, 1486.18, 641.978, 143.2714, 611.6982, 229.6849, 1673.865, 87.16299, 532.1059, 582.8056, 1778.567, 208.461
316.2, 1592.717, 855.3479, 4141.083, 2075.053, 8.391623, 869.8611, 1155.519, 190.0942, 1678.781, 1041.505, 1008.34, 1807.721, 1428.356, 235.3755, 206.2964, 242.3641, 700.623, 915.8739, 40.18388, 357.2312, 2850.454, 727.5717, 88.42707, 266.4967, 637.0692, 59.74445, 426.1725, 45.44822, 315.3198, 655.05, 22.18775, 668.3497, 858.1757, 459.4601, 711.2068, 1091.965, 1472.339, 612.2582, 136.0476, 585.0953, 218.5769, 1644.929, 82.31789, 506.3192, 553.8141, 1695.108, 198.779
316.3, 1509.626, 805.1635, 3974.881, 1974.565, 7.97142, 963.0798, 1230.205, 190.5311, 1580.667, 1020.346, 957.3334, 1957.483, 1355.932, 219.6062, 194.7989, 227.1797, 655.504, 872.1829, 38.54042, 340.8675, 2937.163, 762.1885, 84.24249, 251.9528, 659.7999, 57.26215, 404.3972, 43.18299, 296.0136, 622.4836, 21.02587, 638.7164, 820.1354, 447.4388, 678.5859, 1056.428, 1390.392, 583.9142, 129.188, 559.6494, 285.4881, 1741.279, 77.7421, 481.7823, 797.006, 1634.796, 189.5467
316.4, 1430.87, 757.9234, 3910.654, 1878.944, 7.572259, 966.5052, 1271.047, 212.9879, 1488.287, 1051.536, 908.9066, 1863.918, 1287.181, 204.8934, 183.9422, 573.5909, 613.2905, 830.576, 36.96417, 432.1761, 2801.782, 725.9822, 80.25592, 238.2026, 628.3007, 54.88299, 419.5207, 41.03068, 277.8895, 591.5363, 19.92483, 681.8348, 899.2794, 438.6559, 647.4612, 1118.69, 1313.007, 556.8823, 122.6744, 535.3101, 280.9971, 1715.422, 73.42067, 458.4344, 757.3593, 1587.82, 180.7432
316.5, 1494.312, 860.0411, 3844.319, 1967.462, 7.193085, 989.0717, 1207.962, 200.7466, 1401.306, 997.5839, 932.5518, 1774.825, 1221.916, 191.1663, 195.589, 988.6434, 573.7955, 790.954, 35.45239, 412.3794, 2888.734, 691.4959, 76.45802, 225.2028, 598.3053, 52.60268, 444.0838, 38.98564, 260.8751, 562.1275, 18.88144, 700.8563, 920.3892, 420.9083, 617.7642, 1153.956, 1291.257, 597.2295, 116.4891, 512.0294, 288.6689, 1637.479, 69.33945, 436.218, 719.6847, 1595.448, 172.3486
316.6, 1416.355, 895.7809, 3762.999, 1951.609, 6.832898, 1059.226, 1309.444, 628.9219, 1423.572, 946.4002, 885.3786, 1689.991, 1159.96, 178.3589, 291.7803, 1050.337, 536.844, 753.2222, 34.00244, 393.4894, 3315.547, 1155.876, 72.83984, 212.9124, 690.4397, 50.41711, 512.4299, 37.04253, 244.9024, 623.8915, 17.8927, 669.7817, 1051.011, 403.8788, 910.3688, 1545.22, 1468.789, 569.5812, 110.6157, 489.7611, 310.3098, 1889.654, 65.4851, 433.8761, 683.8842, 2035.209, 164.3438
316.7, 1473.171, 1059.781, 3679.146, 1857.099, 6.490747, 1101.443, 1244.454, 912.6587, 1433.817, 897.8427, 909.7473, 1609.212, 1101.146, 166.4095, 348.5925, 1071.99, 502.2721, 717.2903, 32.61179, 375.4648, 3923.101, 1306.032, 69.39288, 201.2928, 657.4777, 48.32235, 573.5643, 35.19626, 261.4659, 592.8742, 16.95573, 730.4786, 1186.529, 387.5382, 868.6129, 1741.668, 1387.04, 543.213, 105.0384, 468.4612, 399.8228, 1919.503, 61.845, 538.8873, 688.8979, 2022.502, 156.7108
316.8, 1415.662, 1053.553, 3623.65, 1767.166, 6.16573, 1215.964, 1350.604, 1026.615, 1468.096, 985.1636, 863.7276, 1532.294, 1045.313, 155.2607, 408.6724, 1119.811, 661.7355, 683.0725, 31.27802, 358.2658, 4063.218, 1411.796, 66.10903, 190.3074, 626.0894, 46.31462, 698.0336, 33.44202, 245.4571, 734.1869, 16.06782, 704.8488, 1133.934, 371.8588, 828.7723, 1776.223, 1450.255, 518.0653, 99.74236, 448.0878, 380.4865, 1909.214, 305.2662, 512.772, 654.629, 1984.609, 149.4324
316.9, 1404.188, 1044.792, 3403.833, 1806.137, 5.856987, 1160.08, 1381.22, 967.6112, 1382.295, 934.6172, 820.0359, 1717.301, 992.312, 144.8588, 385.8959, 1049.653, 619.1207, 650.4871, 29.9988, 341.8547, 3898.516, 1432.275, 62.98059, 226.9916, 596.1995, 44.39032, 662.3677, 31.77521, 230.4284, 753.3274, 15.22642, 673.5972, 1254.497, 356.8138, 790.759, 1776.461, 1611.514, 667.449, 94.71333, 428.6003, 362.0854, 1822.466, 339.1813, 487.9223, 622.0647, 2126.635, 142.492
317, 1330.932, 1016.699, 3352.184, 1860.943, 5.563704, 1106.764, 1312.667, 1060.01, 1301.509, 886.6642, 778.5543, 1669.329, 941.9979, 135.1538, 364.3888, 983.8911, 579.2503, 619.4561, 28.77189, 326.1953, 4023.779, 1424.454, 60.00019, 317.0811, 601.1857, 42.54596, 628.524, 30.19148, 248.3493, 715.875, 14.42907, 643.7312, 1331.069, 342.3774, 754.4893, 1692.789, 1521.821, 668.1233, 89.93786, 409.9604, 360.8527, 1748.498, 584.7863, 551.899, 591.1203, 2026.844, 135.8739
317.1, 1261.498, 1009.867, 3245.401, 1808.248, 5.285106, 1055.899, 1338.664, 1061.243, 1225.443, 952.6432, 778.6379, 1589.537, 894.235, 126.099, 344.0803, 979.0267, 541.9474, 589.9054, 27.59516, 311.2532, 3852.271, 1444.621, 57.16084, 299.7765, 639.9697, 40.77823, 647.585, 28.68668, 233.1435, 839.6912, 13.67348, 615.1894, 1272.067, 356.5693, 719.8832, 1647.594, 1437.12, 637.1931, 85.40318, 392.1311, 404.7687, 1686.422, 552.2799, 525.1532, 718.5643, 1945.816, 129.5633
317.2, 1195.687, 1027.377, 3047.473, 1826.842, 5.02046, 1007.371, 1347.591, 1007.622, 1171.591, 903.7654, 804.6324, 1631.421, 848.8938, 117.6508, 340.2903, 917.6895, 507.0469, 561.7644, 26.46656, 296.9956, 3896.394, 1525.12, 54.45585, 283.4164, 609.4172, 39.08395, 614.4968, 27.25689, 218.8688, 881.1443, 12.95745, 592.5072, 1393.287, 342.1429, 686.8643, 1676.781, 1357.134, 748.0889, 81.09713, 375.0773, 385.1933, 1609.797, 521.5804, 562.8778, 682.8195, 1883.87, 123.5457
317.3, 1133.309, 1022.883, 3085.337, 1761.676, 4.769065, 961.0735, 1280.707, 997.4644, 1103.119, 905.1498, 899.3848, 1553.441, 805.8516, 109.7687, 321.3249, 860.195, 474.3938, 534.9659, 25.38412, 451.9954, 3790.342, 1452.672, 51.87886, 267.949, 580.3232, 37.46007, 583.0991, 25.89836, 205.468, 837.3374, 12.27892, 583.4149, 1331.527, 328.3001, 655.3599, 1708.674, 1281.599, 763.3707, 77.00819, 547.9303, 366.5645, 1623.835, 492.5875, 750.7622, 706.1033, 2076.129, 117.8076
317.4, 1074.185, 962.8694, 2996.225, 1798.146, 4.530259, 916.9039, 1344.009, 1336.355, 1038.649, 881.894, 853.8893, 1479.189, 764.9918, 102.4146, 394.791, 806.3027, 443.8436, 509.4457, 24.34595, 524.0583, 3713.67, 1383.666, 49.42383, 331.7866, 651.9322, 35.90366, 553.3057, 24.60754, 192.8878, 847.9953, 11.63592, 557.5474, 1272.504, 369.5749, 625.3005, 1628.195, 1210.268, 803.2423, 73.12543, 562.2308, 348.8367, 1613.703, 596.9252, 714.3792, 726.0825, 2012.339, 112.336
317.5, 1111.334, 906.3766, 2926.148, 1992.497, 4.303411, 917.1295, 1277.303, 1259.549, 1047.002, 870.4819, 951.5579, 1433.596, 726.2037, 95.55318, 372.7882, 755.7868, 415.2607, 485.143, 23.35023, 500.0527, 3655.213, 1382.864, 256.1407, 313.6795, 620.8086, 34.41191, 525.0346, 23.38105, 285.4877, 805.8364, 11.0266, 532.8268, 1248.785, 357.5445, 596.6199, 1688.91, 1142.908, 848.8429, 69.43842, 672.1108, 331.9663, 1540.382, 563.7441, 777.0099, 788.7977, 1917.911, 107.1186
317.6, 1053.357, 853.1982, 2748.557, 1958.116, 4.087921, 921.9656, 1213.908, 1187.158, 985.8111, 882.1725, 903.4233, 1365.073, 689.3824, 89.15147, 437.3979, 708.4358, 388.5186, 461.9997, 22.39524, 477.1467, 3655.897, 1504.01, 383.1501, 296.5605, 591.1708, 32.98214, 498.208, 22.2157, 268.008, 765.7735, 10.44918, 509.755, 1193.43, 367.5613, 569.2547, 1790.974, 1079.296, 999.9645, 65.93732, 642.8806, 315.9117, 1722.126, 576.4435, 845.6633, 749.5593, 1927.163, 102.1434
317.7, 1102.296, 906.7368, 2685.878, 1923.251, 3.883222, 937.1962, 1153.659, 1232.144, 1007.71, 836.9103, 977.9248, 1434.968, 654.428, 83.17865, 413.0205, 664.0514, 363.4986, 439.9603, 143.2127, 560.6494, 3774.595, 1475.015, 365.0186, 280.3759, 562.948, 31.61178, 472.7521, 21.10843, 251.5986, 727.7023, 9.901994, 487.1534, 1348.208, 352.6902, 543.1447, 1962.56, 1019.225, 953.6719, 62.61275, 614.9215, 300.6336, 1643.879, 640.0229, 898.7373, 712.2727, 1836.732, 97.39939
317.8, 1044.79, 865.5844, 2624.779, 2129.645, 3.688774, 983.0167, 1210.361, 1161.327, 950.71, 853.1304, 928.4564, 1366.378, 621.246, 77.60599, 417.49, 622.4478, 340.0898, 418.9724, 137.3555, 534.9676, 3671.159, 1424.59, 347.745, 265.0745, 536.0725, 30.29835, 448.5969, 20.05635, 236.1939, 829.4979, 9.383466, 510.1276, 1306.096, 338.4207, 518.2323, 1941.555, 962.4976, 909.5225, 59.4558, 634.2151, 286.0943, 1756.572, 604.4461, 855.1832, 676.8409, 1885.233, 92.87567
317.9, 990.2837, 814.7993, 2480.266, 2026.513, 3.504062, 937.8386, 1153.537, 1094.581, 896.9969, 932.5753, 881.4903, 1393.779, 589.7464, 72.40668, 394.222, 583.4506, 318.1886, 398.9856, 180.3314, 585.0065, 3722.357, 1461.109, 331.2888, 341.1517, 510.4801, 29.0395, 481.3804, 19.05671, 221.7324, 788.2586, 8.892091, 489.8528, 1288.432, 324.7285, 494.4626, 1977.204, 1032.697, 867.4168, 56.45803, 628.3467, 272.2582, 1676.76, 665.2311, 848.4705, 643.1717, 1806.335, 88.56206
318, 938.6213, 831.8727, 2483.372, 2009.706, 3.328599, 894.7368, 1189.9, 1031.671, 988.7411, 911.5525, 836.9, 1354.863, 559.844, 67.5557, 372.2509, 546.8967, 297.6977, 379.9523, 178.4792, 558.209, 3707.951, 1391.702, 315.6115, 322.5335, 486.1095, 27.83295, 551.3793, 18.10689, 301.9275, 970.2732, 8.426448, 518.576, 1259.507, 311.5903, 471.7831, 1884.076, 975.2196, 827.2604, 53.6114, 647.6712, 259.0913, 1687.128, 628.2531, 807.3524, 611.1773, 1721.573, 84.44878
318.1, 920.8229, 783.0656, 2484.375, 1912.383, 3.161923, 986.4983, 1170.886, 1036.92, 930.9554, 864.7829, 794.5654, 1290.102, 531.4577, 63.02972, 449.1536, 512.6329, 278.5265, 420.6449, 171.1797, 532.639, 3646.272, 1431.393, 300.6759, 304.9314, 462.9023, 26.67653, 523.2066, 17.20441, 283.4413, 922.0352, 7.985188, 495.5834, 1525.138, 298.9836, 450.1438, 1818.463, 947.0038, 788.9631, 50.9083, 684.723, 333.3224, 1671.393, 593.3306, 768.2269, 580.7745, 1711.028, 80.52655
318.2, 1067.036, 812.205, 2384.322, 1907.94, 3.003593, 941.1602, 1182.871, 977.324, 876.5468, 820.413, 754.3722, 1315.985, 561.8516, 58.80696, 433.4972, 480.5158, 260.5898, 480.2922, 221.9058, 508.2404, 3603.139, 1437.344, 286.4472, 288.2899, 473.5372, 25.56816, 496.4734, 16.34691, 266.0869, 876.1953, 343.367, 473.6102, 1457.533, 286.8871, 429.4971, 1980.971, 954.5512, 752.4387, 48.3415, 654.9443, 317.2023, 1665.983, 560.3492, 730.9974, 595.5325, 1872.016, 76.78649
318.3, 1097.464, 764.5518, 2343.234, 1815.545, 2.853191, 897.9057, 1170.566, 1018.923, 825.3181, 778.3195, 845.139, 1253.083, 533.3636, 54.86712, 532.5732, 450.4109, 243.8082, 515.129, 212.8302, 484.9594, 3558.207, 1484.117, 272.8918, 272.5566, 474.6556, 24.50583, 471.1062, 15.53215, 249.7951, 913.575, 383.2617, 481.6092, 1506.717, 275.2799, 409.7973, 1904.443, 901.4232, 910.1526, 45.90411, 690.3928, 301.8617, 1790.161, 529.2012, 879.279, 565.9079, 1784.172, 73.22014
318.4, 1040.21, 758.7569, 2287.868, 1798.422, 2.71032, 856.6392, 1112.468, 960.3613, 777.0834, 738.3858, 802.3876, 1319.067, 595.3513, 51.19123, 507.1426, 422.192, 228.1073, 602.7311, 204.1257, 462.7448, 3570.777, 1413.617, 259.9779, 297.1071, 467.1415, 23.48765, 447.0351, 14.758, 234.5008, 900.1821, 363.1918, 460.2556, 1439.928, 264.1423, 391.0012, 1814.743, 851.2522, 868.0178, 43.58961, 660.3675, 287.2631, 1708.823, 620.1948, 846.4412, 537.757, 1710.617, 69.81943
318.5, 1205.762, 714.2396, 2149.816, 2080.59, 2.574603, 1144.32, 1076.148, 905.1653, 731.6677, 867.1399, 761.7987, 1256.017, 565.1646, 47.7616, 569.2846, 395.7412, 213.4176, 573.9783, 195.7773, 525.5879, 3460.596, 1359.859, 247.6751, 301.2965, 576.3958, 22.51177, 645.6864, 58.28338, 220.143, 855.4286, 436.0809, 439.8488, 1429.364, 253.4554, 373.0671, 1955.686, 887.4519, 827.8336, 41.39181, 734.6246, 370.4024, 1764.473, 585.7202, 876.4548, 511.0065, 1781.249, 66.57666
318.6, 1166.371, 908.236, 2067.752, 2186.551, 2.445682, 1091.729, 1151.794, 853.1417, 688.9062, 967.1673, 723.2631, 1195.982, 536.5085, 44.56176, 1089.523, 370.9475, 199.6738, 546.5972, 187.7703, 536.8365, 3400.283, 1334.791, 235.9545, 284.8534, 548.8784, 21.57644, 612.6951, 175.5424, 206.6642, 1122.571, 498.6489, 420.3467, 1366.005, 335.3431, 355.9557, 2162.735, 838.0585, 789.5097, 39.30483, 702.6757, 352.489, 1746.51, 553.1619, 990.4745, 485.5866, 1764.455, 63.4845
318.7, 1255.107, 1065.721, 2087.414, 2162.945, 2.323217, 1260.827, 1094.628, 927.697, 672.3829, 917.5443, 686.6768, 1138.815, 870.6125, 41.57628, 1799.172, 347.7072, 186.8151, 520.5222, 243.5166, 512.2456, 3243.555, 1305.334, 224.7886, 269.3076, 522.6746, 20.67997, 635.2603, 182.5782, 194.0107, 1201.126, 527.1349, 401.7094, 1404.308, 335.5825, 339.6291, 2060.869, 791.4142, 752.96, 37.32307, 813.1251, 335.4419, 1703.531, 599.5532, 942.4747, 461.4313, 1784.536, 60.53596
