 , C000, C002, C004, C005, C006, C008, C009, C011, C013, C014, C018, C019, C022, C023, C024, C025, C029, C030, C031, C033, C034, C035, C036, C037, C040, C041, C043, C045, C046, C049, C053, C054, C055, C056, C057, C058, C061, C066, C068, C069, C070, C071, C073, C074, C076, C079, C080, C082, C088, C090, C091, C092, C098, C111, C132, C141
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
79.59999999999999, 155.9008, 260.671, 424.6628, 1.13292e-07, 519.9449, 405.4448, 73.57618, 219.2346, 931.5584, 17.17729, 311.7877, 204.2531, 574.9848, 414.0287, 310.3019, 916.6888, 17.57546, 1573.34, 175.2653, 290.2197, 381.3624, 2766.715, 1236.228, 422.1649, 1624.428, 684.6241, 416.2656, 647.7913, 44.92268, 569.2915, 657.1788, 698.0255, 427.1963, 185.0314, 690.3448, 900.501, 400.7623, 1620.462, 638.2454, 16.16264, 1487.402, 995.7659, 22.18679, 334.6852, 562.8091, 59.95618, 999.1401, 0.005917831, 1308.688, 1508.99, 1363.802, 2696.633, 1577.741, 519.6868, 1776.226, 2445.109
79.7, 224.8414, 249.3139, 406.4717, 1.086126e-07, 600.1446, 386.1523, 284.681, 209.9883, 952.5988, 16.34501, 414.0317, 243.3895, 637.2263, 443.9921, 419.1287, 946.2256, 16.81311, 1600.624, 167.1256, 276.1384, 364.6074, 2653.713, 1281.573, 403.9973, 1556.216, 799.8514, 398.4008, 620.6619, 42.8493, 543.801, 790.9833, 811.9067, 409.6656, 184.1285, 662.0457, 926.35, 408.8095, 1598.996, 638.4429, 15.44059, 1422.349, 982.1425, 21.24498, 320.6817, 577.4833, 57.32773, 955.3212, 0.005654731, 1342.148, 1501.939, 1347.63, 2874.745, 1509.821, 550.985, 1839.471, 2523.171
79.8, 324.6278, 263.981, 389.0599, 1.041264e-07, 574.7459, 367.7778, 272.023, 201.1321, 938.4208, 15.55305, 393.8699, 346.8349, 609.6655, 443.0217, 397.9114, 1037.351, 16.08383, 1690.416, 159.3639, 262.7403, 348.5884, 2679.632, 1224.63, 386.6114, 1660.902, 758.7485, 381.3027, 594.6686, 40.87162, 600.0087, 758.3488, 777.6589, 392.8544, 175.9727, 634.9067, 887.2384, 484.3862, 1531.915, 606.2753, 14.75081, 1429.367, 979.138, 20.34314, 307.2641, 619.9897, 54.81451, 1037.909, 0.005403328, 1284.855, 1470.741, 1290.088, 2818.425, 1619.369, 525.5892, 1762.696, 2487.086
79.90000000000001, 397.7681, 252.4797, 450.9109, 9.982556e-08, 550.4221, 350.2777, 259.9279, 192.6493, 953.3561, 14.79947, 374.6899, 331.5272, 583.2968, 475.1197, 377.7682, 992.4292, 15.38618, 1658.311, 288.7101, 249.9923, 333.2733, 2678.718, 1225.462, 369.9737, 1591.159, 719.7579, 364.9384, 689.7227, 38.98521, 611.8491, 727.0608, 774.0326, 467.5897, 184.4783, 608.8801, 849.7782, 462.0226, 1561.416, 575.7285, 14.09184, 1498.963, 936.1259, 19.47959, 366.3647, 592.1802, 52.41146, 1037.682, 0.005163101, 1230.007, 1402.178, 1387.222, 2837.436, 1596.502, 501.3639, 1750.496, 2541.942
80, 380.3058, 241.4795, 431.5955, 9.570235e-08, 527.1277, 333.6102, 303.9187, 184.5243, 911.8543, 14.0824, 405.5482, 316.8951, 558.0686, 453.9441, 358.6446, 1031.235, 14.71879, 1589.294, 311.8804, 237.8628, 397.5457, 2663.466, 1171.013, 381.8829, 1630, 856.4252, 349.2764, 742.4995, 37.18587, 584.4531, 697.0637, 811.6523, 448.4014, 176.3069, 583.9205, 813.8996, 440.6916, 1596.651, 590.8683, 13.46231, 1433.404, 895.0033, 18.6527, 351.0357, 579.7932, 50.11377, 992.1725, 0.004933556, 1229.609, 1426.426, 1327.989, 2744.401, 1641.238, 505.4214, 1771.411, 2468.448
80.09999999999999, 363.6102, 230.9585, 430.2046, 9.174943e-08, 504.8192, 357.9052, 290.4053, 176.742, 872.1592, 13.40007, 385.7995, 319.3918, 611.7338, 511.2619, 340.4892, 1014.106, 14.08036, 1725.773, 297.396, 226.3219, 442.7606, 2628.22, 1118.983, 365.4487, 1612.464, 836.4902, 334.2865, 711.4037, 35.46959, 558.2837, 716.4061, 819.6062, 430.0006, 168.4975, 608.6824, 779.5358, 420.3454, 1529.669, 561.0977, 12.8609, 1370.712, 855.6871, 17.8609, 336.3481, 583.2707, 47.9168, 948.6592, 0.004714215, 1297.83, 1435.681, 1286.008, 2846.306, 1570.584, 532.485, 1697.477, 2522.231
80.2, 347.6475, 220.8959, 518.8322, 8.79598e-08, 483.4548, 357.3656, 277.4929, 169.2878, 930.5694, 12.7508, 367.0125, 313.6503, 636.4518, 488.4755, 463.3772, 1072.332, 13.46961, 1653.949, 283.5843, 215.3409, 423.308, 2562.893, 1232.18, 371.4052, 1613.712, 793.5045, 319.94, 736.5904, 33.83251, 654.8164, 746.3398, 785.0337, 412.3549, 161.034, 731.0029, 746.6229, 400.9385, 1523.937, 643.9459, 12.28636, 1368.733, 942.9016, 17.10272, 396.8746, 595.0873, 45.81615, 907.0543, 0.004504626, 1299.738, 1408.72, 1316.377, 2822.809, 1553.826, 507.9419, 1626.629, 2571.64
80.3, 332.3855, 246.4879, 496.6072, 8.432669e-08, 462.9946, 340.3609, 265.1545, 162.1481, 938.3552, 12.133, 349.1404, 398.4491, 613.5757, 516.7146, 439.92, 1087.813, 12.88536, 1696.298, 270.414, 204.8926, 404.7101, 2577.608, 1177.432, 355.422, 1545.95, 752.7278, 306.2092, 795.2994, 32.27099, 625.4965, 745.7364, 751.9195, 456.3524, 153.9011, 701.037, 785.382, 382.4276, 1526.592, 611.501, 11.73748, 1308.87, 911.2103, 16.37672, 395.0282, 586.2548, 43.80759, 942.9686, 0.004304355, 1327.179, 1400.747, 1318.667, 2776.121, 1486.936, 484.53, 1708.256, 2525.744
80.40000000000001, 317.7936, 260.7883, 475.3343, 8.084363e-08, 601.4032, 425.5224, 281.1704, 155.3095, 897.5064, 11.54512, 332.1385, 380.8634, 587.0378, 592.6644, 417.6501, 1040.706, 12.32645, 1625.7, 257.8554, 194.9514, 455.637, 2481.601, 1221.052, 538.8522, 1481.033, 714.0466, 293.0677, 761.9924, 30.78154, 597.4893, 742.7843, 720.2021, 437.6252, 325.847, 750.2378, 850.8868, 452.3456, 1462.549, 580.6909, 11.21313, 1251.625, 1019.235, 15.68154, 378.4999, 559.9585, 41.88708, 901.6132, 0.004112988, 1411.594, 1507.678, 1294.464, 2901.804, 1488.903, 484.5963, 1719.596, 2462.906
80.5, 303.8423, 359.1054, 722.7183, 7.750445e-08, 681.7426, 620.7305, 415.7695, 148.7593, 858.4359, 10.98573, 470.6826, 586.5643, 787.994, 845.9913, 396.5077, 1230.067, 11.79178, 1838.579, 482.1117, 185.4924, 605.7728, 2599.58, 1305.414, 712.9832, 1763.823, 806.7549, 280.4901, 1043.882, 542.5598, 934.0663, 833.9183, 689.8227, 645.1182, 380.4617, 774.1259, 1033.846, 503.4334, 1401.192, 551.433, 10.7122, 1196.884, 974.4613, 15.01587, 472.0787, 708.3191, 341.523, 862.0715, 165.4391, 1568.123, 1514.681, 1307.051, 3121.678, 1524.175, 724.1821, 1933.401, 2440.973
80.59999999999999, 454.9802, 688.9968, 1005.848, 7.430319e-08, 800.6924, 616.9335, 397.2829, 142.4854, 913.2352, 10.45345, 866.0902, 804.7128, 777.9334, 1018.224, 376.4355, 1373.677, 11.2803, 1962.212, 459.7214, 377.0235, 787.1451, 2684.487, 1247.412, 951.9435, 1748.093, 981.8012, 268.4524, 1311.768, 702.3319, 1149.619, 799.5124, 715.0154, 678.7911, 496.8389, 951.0446, 1005.115, 752.7321, 1478.835, 629.5537, 10.23365, 1144.537, 1072.901, 189.433, 581.247, 676.5475, 567.9232, 1050.679, 158.0838, 1772.134, 1624.964, 1324.024, 3227.283, 1510.752, 734.2177, 1852.706, 2572.828
80.7, 435.0063, 658.978, 1198.158, 7.123415e-08, 879.476, 658.0006, 379.6182, 136.476, 873.48, 9.946953, 900.7383, 821.2896, 917.6295, 1078.672, 479.8328, 1662.88, 10.79101, 2111.234, 438.3709, 358.7306, 830.7559, 2876.625, 1261.323, 957.7419, 1737.088, 1087.947, 350.9589, 1256.831, 669.9162, 1299.996, 766.526, 903.5148, 692.4242, 678.1677, 1427.701, 1024.779, 717.9792, 1640.002, 661.826, 9.776475, 1094.479, 1133.771, 333.1571, 656.9235, 646.2011, 653.6024, 1190.131, 151.0556, 1766.704, 1666.864, 1267.489, 3322.307, 1632.836, 773.1751, 2092.435, 2623.704
80.8, 415.9092, 741.4052, 1351.734, 6.829188e-08, 961.4077, 717.5411, 362.739, 130.7201, 835.4554, 9.464998, 987.438, 842.9808, 1039.433, 1228.705, 455.5425, 1590.87, 10.32295, 2100.939, 418.012, 341.3252, 794.2568, 2898.564, 1297.295, 916.5259, 1946.422, 1249.033, 404.9657, 1204.195, 809.3259, 1597.759, 798.3559, 941.4026, 736.4808, 752.9658, 1588.994, 1064.859, 684.8309, 1701.61, 665.1097, 9.339725, 1046.61, 1220.682, 433.9196, 719.7915, 617.2159, 624.9488, 1137.936, 164.6643, 1775.367, 1619.588, 1296.552, 3482.7, 1655.251, 802.0816, 2154.721, 2544.822
80.90000000000001, 397.6505, 838.9142, 1293.83, 6.547114e-08, 1038.791, 760.0848, 346.6103, 125.207, 799.0861, 9.006396, 995.5988, 875.0775, 994.476, 1173.943, 432.4818, 1521.979, 442.3376, 2042.371, 398.5986, 378.8472, 759.3613, 2879.648, 1375.899, 918.2677, 1864.689, 1258.675, 387.5859, 1153.764, 771.9719, 1604.622, 790.7961, 1036.888, 706.2582, 719.6135, 1689.479, 1019.9, 653.2131, 1806.842, 752.3064, 8.922487, 1000.836, 1167.059, 451.4647, 737.7407, 589.5308, 669.3511, 1088.03, 157.3435, 1961.598, 1544.086, 1262.863, 3591.095, 1669.021, 765.1122, 2209.434, 2517.683
81, 380.1935, 802.3638, 1238.407, 6.276691e-08, 1050.837, 767.978, 331.1988, 119.9264, 764.3, 8.570014, 1076.094, 938.4941, 951.4638, 1121.622, 511.5146, 1474.02, 507.0576, 2070.684, 380.0868, 558.657, 725.9989, 2776.334, 1314.765, 878.7504, 1786.388, 1255.042, 514.7124, 1105.444, 736.342, 1532.774, 935.8, 1195.073, 677.2759, 687.7386, 1802.762, 1029.032, 623.055, 1835.98, 714.4019, 8.523889, 957.0629, 1267.684, 514.9283, 706.8731, 563.0875, 640.0071, 1040.313, 315.2495, 2177.262, 1472.104, 1208.939, 3576.813, 1661.768, 729.8469, 2164.162, 2412.747
81.09999999999999, 363.5027, 767.4058, 1185.358, 6.017437e-08, 1006.364, 731.4349, 316.4725, 114.8685, 731.0283, 8.154776, 1045.081, 897.0733, 910.312, 1071.632, 485.6205, 1669.165, 485.0636, 1984.505, 362.4348, 531.5513, 786.8549, 2742.759, 1335.722, 840.9337, 1711.375, 1298.838, 492.6226, 1059.148, 702.3566, 1498.083, 897.1907, 1196.125, 649.4828, 657.2756, 1765.925, 985.585, 594.2892, 1758.957, 1028.617, 8.143097, 1003.81, 1269.578, 493.0699, 735.3754, 537.8303, 611.9495, 1120.124, 301.2339, 2084.32, 1444.277, 1157.319, 3564.225, 1666.173, 879.7787, 2202.743, 2312.184
81.2, 347.5447, 733.9709, 1134.582, 5.768891e-08, 1128.589, 728.8846, 302.401, 110.0239, 699.2049, 7.759657, 994.1897, 857.4806, 870.9399, 1029.699, 461.0372, 1690.242, 708.4603, 2020.061, 345.6025, 718.2025, 752.2846, 2630.735, 1276.373, 804.7444, 1639.512, 1298.686, 537.5276, 1014.791, 669.9398, 1523.621, 860.1743, 1162.829, 622.8304, 628.1619, 1841.393, 1009.259, 566.8516, 1869.09, 976.791, 7.779316, 1006.811, 1213.807, 472.1395, 937.2401, 513.706, 814.0899, 1102.41, 287.8413, 1995.345, 1376.948, 1182.765, 3570.55, 1656.957, 890.0399, 2110.806, 2288.846
81.3, 332.2873, 701.9927, 1085.98, 5.530612e-08, 1080.826, 694.2017, 288.9551, 105.3836, 668.7669, 7.383683, 945.7764, 819.6353, 833.2708, 983.8062, 513.0162, 1617.048, 677.7304, 1935.989, 329.5519, 683.3557, 719.2332, 2560.901, 1327.335, 770.1126, 1655.704, 1272.435, 514.4587, 972.2921, 639.0192, 1515.524, 824.6852, 1113.779, 597.2716, 600.3378, 1812.141, 966.6471, 540.6807, 1790.678, 927.5759, 7.431787, 978.4651, 1160.486, 452.0975, 898.0253, 490.6638, 778.4006, 1054.062, 275.0442, 1910.169, 1497.283, 1132.262, 3424.33, 1585.627, 849.0164, 2022.707, 2193.448
81.40000000000001, 317.6997, 671.4078, 1093.312, 5.302174e-08, 1078.737, 661.1691, 276.1071, 100.939, 639.6539, 7.025925, 899.7207, 783.4603, 797.231, 992.7268, 487.0461, 1595.426, 648.3334, 1890.422, 314.2468, 680.2505, 687.6338, 2560.321, 1268.359, 736.9711, 1586.179, 1398.921, 562.2635, 931.5727, 609.5256, 1447.665, 798.0152, 1122.56, 696.1497, 573.7462, 1737.856, 925.8342, 515.7181, 1867.364, 880.8405, 7.099783, 987.4457, 1109.508, 432.9062, 860.4513, 468.6552, 744.2758, 1007.834, 262.816, 1875.551, 1499.713, 1083.916, 3354.592, 1517.367, 809.8837, 1938.284, 2102.026
81.5, 303.7525, 642.1554, 1128.27, 5.083172e-08, 1033.084, 684.7326, 263.8304, 96.68192, 611.8083, 6.685502, 855.9077, 862.9188, 783.2368, 948.4819, 462.3906, 1526.338, 620.2115, 1811.745, 299.6525, 734.5325, 657.4228, 2455.748, 1212.004, 705.2559, 1656.369, 1327.033, 609.3853, 892.5586, 581.3934, 1382.844, 765.0906, 1190.667, 732.3528, 548.3324, 1754.484, 886.7444, 491.908, 1789.024, 836.4598, 6.782611, 987.4253, 1060.769, 414.5297, 881.7728, 447.6337, 711.6471, 1019.106, 251.1315, 1905.207, 1511.959, 1068.349, 3418.34, 1502.572, 860.7045, 2012.51, 2014.414
81.59999999999999, 290.4176, 614.1775, 1079.939, 4.873215e-08, 989.3629, 652.1506, 252.0995, 92.60435, 585.1749, 6.361573, 814.2283, 824.8335, 767.9442, 917.6737, 438.9833, 1511.002, 593.3094, 1789.204, 285.736, 698.8934, 644.4056, 2366.573, 1231.478, 674.9055, 1586.816, 1258.839, 583.2324, 855.1784, 554.5595, 1320.927, 733.5245, 1140.443, 724.8916, 524.0443, 1812.224, 896.7883, 469.1971, 1713.971, 794.3152, 6.479608, 1005.547, 1084.2, 396.9332, 844.8788, 427.5552, 680.4488, 992.8612, 239.9664, 1939.129, 1561.845, 1044.951, 3407.463, 1535.725, 921.8413, 2032.806, 2138.328
81.7, 277.6681, 587.4186, 1033.678, 4.671931e-08, 947.4922, 621.119, 240.8903, 88.69875, 559.7009, 6.053339, 774.5784, 788.4291, 790.0524, 876.7739, 416.7609, 1547.278, 567.5742, 1714.74, 272.4658, 736.5356, 757.5713, 2446.471, 1190.03, 695.7582, 1520.183, 1194.15, 695.5988, 819.3636, 528.9642, 1261.781, 728.5119, 1092.337, 695.1446, 500.832, 1814.632, 858.9249, 447.5348, 1642.066, 754.2941, 6.190141, 982.9357, 1078.229, 380.0836, 833.8719, 408.3773, 650.6182, 1054.083, 229.2978, 1856.352, 1504.476, 1037.975, 3388.811, 1643.22, 879.3521, 1947.962, 2049.203
81.8, 265.4783, 561.8255, 989.3989, 4.47896e-08, 907.3934, 671.2194, 230.1794, 84.95787, 535.3358, 5.76004, 875.6406, 828.1231, 755.8817, 837.6969, 538.3495, 1519.294, 542.9553, 1643.375, 259.8119, 700.7993, 724.2876, 2519.963, 1186.703, 665.8165, 1456.348, 1132.785, 665.7459, 785.0488, 504.5502, 1249.15, 698.4549, 1216.57, 699.5368, 478.6479, 1756.601, 850.8185, 426.8727, 1786.003, 716.2894, 5.913606, 973.9059, 1030.864, 363.9494, 798.9821, 390.0596, 622.0954, 1059.042, 219.1035, 1827.734, 1434.34, 1103.341, 3361.698, 1572.481, 892.2789, 1866.659, 2120.297
81.90000000000001, 253.8236, 537.3475, 1025.802, 4.29396e-08, 1003.728, 639.2805, 219.9448, 81.37476, 512.0314, 5.480952, 833.0002, 791.5735, 723.189, 800.3616, 532.0193, 1557.371, 519.4043, 1644.655, 247.7456, 666.7969, 692.4662, 2417.038, 1162.346, 660.0817, 1395.194, 1185.126, 637.1742, 752.1711, 560.9484, 1193.218, 669.638, 1165.253, 670.8303, 457.4465, 1684.593, 940.6249, 407.1644, 1815.773, 680.1995, 5.649424, 968.1495, 985.5793, 348.5, 765.5521, 372.5635, 594.823, 1012.596, 209.3624, 1749.713, 1460.181, 1074.399, 3373.759, 1649.824, 1061.617, 1853.282, 2102.795
82, 242.6806, 513.9359, 1039.004, 4.116602e-08, 961.2498, 639.0607, 210.1653, 77.94277, 489.7415, 5.215387, 821.3433, 756.6371, 691.9103, 764.6902, 505.0872, 1532.693, 496.8748, 1730.808, 236.2398, 634.4443, 733.3968, 2414.667, 1180.261, 631.6753, 1336.608, 1124.225, 712.9309, 720.6703, 535.0582, 1248.127, 642.01, 1149.852, 643.3018, 437.1841, 1809.541, 900.9106, 388.3661, 1927.072, 645.928, 5.397045, 1012.778, 1075.612, 333.7064, 797.6042, 355.8523, 568.7462, 968.1865, 200.0543, 1675.022, 1428.049, 1110.57, 3265.947, 1652.198, 1140.333, 1775.931, 2168.346
82.09999999999999, 232.0268, 491.5444, 994.4968, 3.946569e-08, 920.5688, 608.6519, 200.8206, 74.65553, 468.4219, 4.962688, 801.108, 723.2426, 670.6768, 730.6088, 562.028, 1541.575, 475.3225, 1683.535, 225.2683, 603.6614, 761.5266, 2316.043, 1127.82, 604.4914, 1413.496, 1162.425, 682.3342, 690.4888, 510.3629, 1192.241, 615.5219, 1315.534, 720.6337, 417.8193, 1735.363, 862.8732, 370.4357, 1990.299, 613.3833, 5.15594, 983.788, 1093.408, 319.5408, 791.6451, 339.8906, 543.8126, 925.7252, 191.1601, 1603.519, 1436.003, 1063.149, 3370.988, 1644.276, 1299.269, 1790.112, 2077.97
82.2, 221.8407, 470.1284, 951.896, 3.783559e-08, 881.6095, 627.7045, 191.8913, 71.50692, 448.0305, 4.722234, 762.097, 691.3219, 641.6693, 698.0463, 533.5767, 1548.222, 454.7051, 1854.987, 214.8063, 736.9191, 818.6497, 2366.702, 1102.107, 578.4774, 1380.733, 1184.369, 653.0505, 661.5712, 568.0176, 1196.428, 590.1266, 1260.042, 691.0615, 399.3122, 1664.226, 826.4417, 353.3331, 2050.026, 582.4783, 4.925606, 990.2491, 1102.368, 305.9765, 758.5221, 324.6448, 519.9721, 1005.717, 182.6613, 1793.154, 1369.06, 1056.885, 3421.23, 1805.574, 1256.152, 1715.397, 2105.024
82.3, 212.1017, 449.6455, 911.1201, 3.627282e-08, 896.5161, 597.8361, 183.3592, 68.4911, 428.5266, 4.493431, 797.3003, 660.8101, 613.9164, 754.9514, 506.5658, 1481.178, 434.9819, 1795.095, 204.8302, 701.1642, 987.7885, 2270.038, 1053.139, 553.5828, 1322.754, 1245.519, 625.0237, 633.8647, 541.8011, 1257.689, 565.7792, 1289.41, 662.7027, 414.0489, 1714.728, 873.3225, 337.0201, 2111.086, 553.1305, 4.705562, 946.9393, 1108.711, 292.988, 726.785, 310.0829, 497.1768, 1021.687, 174.5404, 1716.608, 1389.863, 1011.757, 3307.18, 1874.574, 1333.371, 1713.043, 2195.176
82.40000000000001, 202.7903, 430.055, 872.0909, 3.477459e-08, 858.5748, 569.389, 175.2063, 65.60249, 409.8719, 4.275713, 758.4748, 733.7447, 587.3638, 801.7333, 480.9222, 1450.778, 416.1143, 1802.3, 195.3175, 696.1518, 1101.845, 2270.969, 1098.611, 529.7596, 1370.881, 1227.774, 640.8135, 607.3186, 632.6983, 1250.558, 542.4362, 1327.055, 635.5077, 395.7088, 1697.392, 886.1399, 321.4603, 2022.522, 525.2613, 4.495347, 950.4173, 1148.549, 280.5509, 778.5261, 296.1742, 475.3807, 976.8788, 166.7805, 1715.596, 1325.071, 1006.054, 3442.709, 1793.875, 1462.758, 1799.141, 2274.483
82.5, 193.8877, 411.3181, 834.7336, 3.333826e-08, 940.2499, 542.2955, 167.416, 62.83569, 392.0292, 4.068544, 805.6766, 701.3605, 605.4628, 766.0009, 456.5768, 1455.825, 398.0651, 1805.435, 186.2465, 682.215, 1053.435, 2306.524, 1120.543, 506.9616, 1313.316, 1235.566, 668.704, 581.8842, 603.4965, 1253.285, 675.7175, 1271.078, 609.4287, 413.8314, 1713.879, 848.7261, 306.6188, 1937.673, 498.7963, 4.294525, 908.8496, 1215.531, 268.6417, 810.4392, 282.8894, 454.5403, 1027.228, 159.3657, 1680.065, 1315.791, 998.2658, 3301.725, 1747.619, 1458.047, 1724.05, 2179.683
82.59999999999999, 185.3759, 393.3975, 798.9766, 3.196125e-08, 900.4577, 516.4911, 159.9721, 60.18559, 374.9633, 3.871413, 853.2873, 686.991, 579.2759, 746.7447, 433.4638, 1392.782, 380.7987, 1730.295, 177.5968, 696.0844, 1007.153, 2294.258, 1112.089, 485.1447, 1383.541, 1172.073, 640.0053, 557.515, 575.6425, 1197.168, 688.3411, 1217.461, 682.2676, 395.5009, 1677.615, 829.0843, 292.4626, 1856.384, 473.6647, 4.102673, 869.1, 1162.135, 257.2381, 776.5298, 270.2004, 434.6134, 1123.009, 152.2804, 1672.395, 1441.328, 955.6407, 3308.641, 1799.567, 1390.843, 1788.164, 2224.385
82.7, 177.2378, 376.2577, 764.7512, 3.064111e-08, 862.3495, 491.9147, 152.8592, 57.64726, 358.6402, 3.683834, 863.0668, 656.6703, 554.2216, 713.463, 411.5208, 1377.002, 364.2813, 1658.282, 169.3488, 662.3107, 962.904, 2320.137, 1095.716, 498.4649, 1479.663, 1111.842, 650.4457, 534.1664, 549.0741, 1191.017, 711.152, 1166.106, 654.2697, 377.9825, 1608.845, 794.0794, 278.9599, 1778.505, 449.7993, 3.919392, 831.0888, 1111.084, 246.3185, 744.0392, 258.0806, 415.5602, 1162.917, 145.5102, 1601.005, 1392.764, 980.0412, 3257.526, 1866.267, 1411.048, 1771.629, 2276.803
82.8, 169.4569, 554.731, 731.9919, 2.93755e-08, 825.8541, 546.3773, 146.0625, 55.21598, 343.0278, 3.505343, 821.0388, 627.6879, 661.9802, 681.6647, 390.6886, 1514.335, 348.4804, 1589.267, 161.4839, 630.1758, 920.5991, 2225.374, 1047.032, 477.0136, 1565.621, 1054.707, 622.5306, 511.7956, 523.7319, 1307.428, 681.8113, 1116.918, 627.4208, 361.2399, 1542.895, 855.2057, 266.0806, 1703.893, 427.1364, 3.744299, 889.8926, 1062.276, 235.8625, 780.4729, 246.5045, 397.3422, 1192.062, 139.041, 1562.803, 1346.501, 986.6007, 3177.161, 1893.988, 1346.01, 1813.422, 2245.218
82.90000000000001, 162.0177, 606.8126, 700.636, 2.816217e-08, 790.9032, 520.3787, 139.568, 52.88724, 518.1472, 3.335501, 781.0573, 626.1354, 633.3488, 651.2836, 370.911, 1519.225, 333.3648, 1523.124, 153.9842, 771.2114, 880.1528, 2166.582, 1104.244, 483.0576, 1499.879, 1000.507, 595.8136, 490.3617, 631.3607, 1248.887, 653.681, 1069.804, 751.5829, 360.5535, 1479.647, 885.8193, 253.796, 1632.412, 405.6154, 3.577029, 1037.477, 1015.611, 225.8503, 769.1049, 235.4476, 379.9229, 1139.782, 132.8594, 1669.748, 1348.039, 1027.564, 3188.327, 1812.453, 1405.786, 1863.97, 2300.328
83, 154.905, 622.1409, 670.6232, 2.699895e-08, 757.4315, 554.7571, 133.3623, 50.65672, 495.5911, 3.173888, 743.0227, 598.5006, 605.9558, 622.2565, 352.1346, 1453.436, 318.9049, 1553.655, 146.8328, 761.4837, 841.4835, 2078.091, 1072.421, 462.2694, 1530.124, 949.0931, 570.2432, 469.8254, 602.2206, 1192.967, 626.7114, 1024.678, 720.7406, 356.3786, 1549.781, 923.4622, 242.0785, 1703.257, 385.1787, 3.41723, 1055.115, 970.9971, 216.2631, 736.9249, 224.8866, 363.2672, 1089.795, 126.9526, 1598.47, 1325.563, 1024.127, 3057.761, 1868.043, 1340.991, 1817.943, 2316.915
83.09999999999999, 148.1046, 595.035, 641.8961, 2.588378e-08, 831.0928, 582.391, 364.5082, 48.52026, 474.0168, 3.020105, 706.8403, 572.0855, 688.5809, 594.5232, 334.3087, 1390.497, 305.0722, 1663.766, 140.0136, 724.5369, 804.5131, 1993.215, 1038.797, 458.712, 2057.888, 900.321, 621.9687, 450.1492, 759.2783, 1139.551, 600.8544, 981.4551, 691.1639, 409.093, 1523.028, 1294.635, 230.902, 1631.802, 365.7717, 3.26457, 1033.197, 1084.222, 207.0829, 706.0914, 214.7993, 347.3417, 1042.001, 121.3084, 1747.059, 1586.981, 980.3975, 3336.943, 2001.52, 1654.235, 1789.527, 2220.347
83.2, 141.6027, 569.11, 614.3995, 2.481467e-08, 795.9202, 554.6788, 348.3009, 46.47392, 491.1801, 2.873774, 751.925, 546.8362, 658.799, 568.0259, 445.6479, 1366.279, 291.8395, 1594.522, 133.511, 730.8074, 769.167, 2044.53, 1069.269, 572.0916, 1971.474, 854.0552, 595.2758, 431.2971, 900.1548, 1088.527, 576.0643, 940.0555, 662.801, 409.037, 1478.085, 1239.974, 220.2415, 1640.382, 347.3425, 3.118731, 1021.329, 1091.116, 198.2923, 707.1251, 205.1646, 332.1144, 1059.254, 115.9152, 1705.775, 1543.186, 981.857, 3287.103, 1915.356, 1577.989, 1732.04, 2156.118
83.3, 135.3862, 623.2194, 588.0807, 2.378972e-08, 762.2361, 528.2852, 332.8141, 44.51387, 567.3887, 2.734532, 715.3091, 554.7217, 630.3052, 583.3333, 423.0881, 1307.113, 279.1808, 1528.16, 127.3105, 756.0547, 735.3738, 2110.835, 1068.109, 574.8568, 1888.689, 897.6507, 569.7284, 413.2344, 879.9227, 1039.787, 552.297, 1105.616, 635.602, 390.9189, 1539.354, 1187.621, 210.0732, 1571.564, 329.8418, 2.979406, 1062.658, 1043.185, 189.875, 829.0755, 195.9619, 317.5546, 1012.799, 110.7617, 1666.46, 1480.87, 961.793, 3292.623, 1832.902, 1505.256, 1791.069, 2093.939
83.40000000000001, 129.4427, 596.0665, 799.3644, 2.280711e-08, 844.1038, 503.1476, 318.016, 42.6365, 542.6889, 2.602038, 680.4763, 627.7376, 603.0438, 580.8768, 478.3106, 1250.51, 267.0711, 1574.603, 121.3979, 719.3714, 703.0654, 2024.621, 1020.651, 550.118, 1809.381, 851.5222, 545.2775, 395.9282, 839.3104, 1053.241, 529.5103, 1082.1, 609.5191, 373.6034, 1556.735, 1227.006, 200.3744, 1649.416, 313.2229, 2.846306, 1073.247, 1180.734, 181.8149, 803.8357, 187.1721, 303.6332, 968.381, 105.8374, 1595.323, 1446.511, 998.21, 3280.38, 2017.033, 1547.978, 1851.353, 2201.156
