 , C000, C001, C002, C004, C005, C007, C009, C010, C011, C012, C015, C016, C017, C018, C019, C021, C022, C024, C025, C030, C040, C042, C045, C047, C049, C050, C053, C060, C062, C065, C067, C068, C074, C092, C094, C100, C110
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
40.5, 143.6981, 174.9215, 330.5062, 484.1964, 464.7601, 1.986007, 883.0263, 13.98557, 606.6179, 4.291357, 159.1696, 223.1657, 510.135, 24.78992, 773.4727, 1180.844, 162.7635, 1242.818, 836.4359, 268.2895, 1409.588, 1668.868, 76.274, 633.3353, 1128.285, 1291.179, 992.7263, 408.6737, 722.504, 1329.814, 902.5101, 830.6358, 17.6572, 2148.699, 532.8647, 709.5403, 1053.952
40.6, 137.5097, 167.2026, 313.1607, 460.9417, 529.1616, 1.887983, 838.7297, 13.34939, 581.6696, 6.290842, 152.1222, 211.57, 488.7373, 23.75872, 804.0816, 1205.352, 155.6176, 1261.049, 802.5591, 255.2046, 1477.052, 1600.63, 73.05148, 683.6343, 1080.333, 1235.079, 946.0103, 388.4087, 686.6522, 1271.239, 855.6234, 798.5605, 16.80069, 2057.922, 508.7153, 677.0638, 1108.01
40.7, 131.5878, 159.8242, 296.7255, 524.3156, 510.8357, 1.794797, 935.7766, 12.74214, 557.7474, 106.3577, 145.3869, 200.5767, 468.2371, 22.77042, 769.6532, 1155.875, 148.7855, 1293.495, 770.0543, 242.7579, 1477.913, 1605.888, 69.96512, 654.1841, 1034.419, 1387.415, 901.4926, 369.1485, 652.5793, 1251.309, 811.1725, 796.2045, 15.98574, 2052.056, 485.6602, 949.4142, 1058.921
40.8, 125.9209, 152.7715, 281.1529, 534.4486, 482.1356, 1.706211, 888.8337, 201.4367, 534.8091, 112.8078, 138.9498, 190.1547, 448.5968, 21.82323, 736.6989, 1216.111, 142.2534, 1240.502, 804.7119, 230.9182, 1453.225, 1622.607, 67.00915, 739.8866, 990.4561, 1419.248, 905.4031, 350.8434, 620.1973, 1196.192, 769.0309, 756.8282, 15.21031, 2216.701, 463.6501, 905.9585, 1012.007
40.9, 125.4941, 146.03, 266.3976, 684.5297, 455.0479, 1.621997, 869.2306, 192.2737, 568.487, 107.9103, 132.7977, 180.2742, 429.7803, 20.91545, 705.1556, 1166.193, 136.008, 1282.562, 893.8828, 219.656, 1393.344, 1556.261, 64.17806, 827.9977, 1143.549, 1400.733, 862.7963, 439.3386, 589.4221, 1143.503, 729.0786, 768.8096, 14.4725, 2123.052, 442.6374, 864.4918, 1061.191
41, 142.7893, 139.5859, 252.4166, 697.608, 429.4821, 1.541939, 914.7118, 183.5274, 545.1069, 103.2254, 126.918, 170.9071, 504.7946, 20.04542, 674.963, 1118.324, 130.0368, 1230.016, 857.6793, 208.943, 1501.106, 1492.627, 176.0688, 792.3285, 1120.206, 1397.756, 822.1946, 417.5529, 560.174, 1093.134, 691.2019, 860.5046, 13.77048, 2033.359, 486.5073, 824.9231, 1014.176
41.1, 268.644, 133.4263, 239.1694, 664.1038, 405.3527, 1.465833, 900.7411, 175.179, 599.9291, 98.74392, 121.2986, 162.0267, 559.3547, 19.21158, 646.063, 1122.637, 124.3278, 1179.624, 881.1357, 198.7525, 1488.094, 1551.363, 168.63, 819.4634, 1072.598, 1363.448, 783.5035, 396.8475, 532.3772, 1093.286, 655.293, 817.9484, 13.10251, 1947.455, 464.4588, 787.1655, 1123.85
41.2, 257.0748, 127.5384, 226.6174, 632.2086, 382.5789, 1.393483, 1054.953, 167.2104, 575.2559, 94.457, 194.1422, 153.6078, 568.0068, 18.41244, 653.2936, 1076.556, 118.8694, 1131.295, 889.4763, 189.0591, 1471.399, 1487.93, 161.5055, 784.1619, 1096.864, 1343.002, 801.9234, 377.1689, 590.1907, 1137.927, 621.2495, 777.4967, 12.46694, 2138.288, 443.4095, 751.136, 1138.184
41.3, 246.0038, 121.9104, 214.7241, 601.8453, 401.018, 1.324705, 1149.407, 159.6042, 551.5975, 147.0647, 185.5464, 145.6263, 544.1816, 17.64653, 792.887, 1091.936, 113.6507, 1128.187, 892.4632, 262.9973, 1456.012, 1534.259, 154.6821, 1009.413, 1050.247, 1390.202, 764.1862, 358.466, 560.9044, 1133.374, 727.576, 861.362, 11.8622, 2047.951, 423.3141, 716.7557, 1087.758
41.4, 261.2556, 140.8295, 203.4551, 572.9403, 378.4877, 1.259321, 1091.747, 263.5335, 528.912, 140.68, 289.6559, 191.5539, 521.3558, 16.91248, 771.1133, 1047.115, 108.661, 1081.966, 1002.529, 506.2665, 1508.653, 1471.524, 148.1469, 1145.152, 1005.612, 1329.8, 728.2249, 340.6906, 618.8802, 1083.451, 689.7774, 905.1538, 11.2868, 2089.535, 404.1295, 683.949, 1039.566
41.5, 283.2367, 146.6248, 192.7774, 545.4235, 357.2233, 1.197164, 1148.545, 307.6574, 507.1596, 134.5724, 342.8519, 289.1317, 499.4874, 16.20897, 799.0813, 1147.385, 103.8905, 1037.639, 961.9251, 582.9789, 1497.586, 1411.355, 141.8878, 1397.679, 962.8735, 1272.022, 878.1489, 323.7966, 619.0576, 1035.728, 729.3226, 860.3894, 10.7393, 2255.239, 543.9374, 652.644, 993.5097
41.6, 271.039, 140.1546, 182.6602, 519.2283, 337.1536, 1.138075, 1110.04, 293.6626, 486.3018, 128.7301, 381.1002, 274.1083, 478.5363, 15.53472, 764.867, 1100.288, 99.32936, 995.1279, 922.9658, 863.5147, 1435.878, 1353.647, 135.8931, 1455.22, 921.9515, 1216.755, 966.8503, 307.7404, 629.3425, 1060.44, 691.4332, 817.8388, 434.5557, 2304.768, 519.2861, 622.7718, 1027.21
41.7, 259.3666, 159.0897, 173.0739, 494.2911, 318.2114, 1.081903, 1183.135, 280.3043, 466.3017, 123.1413, 364.2267, 259.8656, 458.464, 14.88851, 732.1177, 1055.124, 94.96848, 1044.929, 885.5844, 1024.77, 1376.712, 1404.077, 130.1517, 1392.531, 970.2504, 1163.888, 1027.677, 292.4803, 598.1135, 1067.876, 655.5122, 786.3181, 582.1212, 2257.254, 495.752, 594.2668, 981.7004
41.8, 248.1969, 152.0694, 163.9907, 470.5516, 300.3334, 232.2254, 1184.385, 267.5536, 447.1242, 117.7952, 348.1003, 246.3629, 439.2336, 14.26919, 700.7706, 1011.814, 90.79906, 1002.119, 970.4134, 1054.215, 1319.985, 1346.665, 124.6529, 1332.542, 1076.008, 1218.45, 979.3167, 277.977, 568.4341, 1098.371, 726.3134, 747.4307, 553.884, 2161.891, 473.2845, 567.0667, 938.2075
41.9, 237.5083, 160.3367, 155.3842, 447.9523, 283.4599, 246.5133, 1183.351, 255.383, 428.7354, 112.6812, 332.688, 233.5618, 568.1513, 13.67563, 855.8401, 970.2819, 86.8127, 961.0632, 931.1103, 1002.799, 1375.998, 1291.602, 119.3865, 1275.138, 1086.578, 1198.795, 1039.097, 472.5551, 626.1497, 1049.991, 728.3079, 797.5314, 580.4498, 2160.479, 451.8351, 541.1114, 896.6415
42, 227.2799, 153.2613, 147.2294, 426.4384, 317.4828, 433.651, 1123.989, 243.766, 411.1029, 107.7892, 317.958, 267.9268, 544.3201, 13.10676, 819.1956, 930.4543, 83.00134, 979.9741, 893.399, 953.8908, 1319.3, 1285.035, 114.3425, 1318.251, 1040.399, 1215.163, 990.1991, 449.1223, 632.9653, 1003.741, 690.4712, 758.0894, 585.5805, 2069.205, 488.5533, 516.3441, 929.4088
42.1, 217.492, 146.4982, 139.5025, 405.9576, 299.6458, 412.2471, 1067.604, 232.6775, 394.1956, 103.1096, 303.8802, 254.0052, 521.4885, 12.56156, 831.5417, 892.2617, 79.35732, 939.8255, 857.2151, 947.0699, 1264.938, 1232.491, 109.5116, 1261.462, 996.1817, 1162.366, 1157.403, 426.8515, 601.5566, 959.529, 654.6002, 720.5981, 557.1755, 2104.363, 565.8392, 492.7105, 921.8345
42.2, 208.1257, 140.0335, 132.1812, 386.4606, 282.8109, 391.8997, 1014.049, 222.0933, 377.9836, 98.63313, 290.4257, 240.807, 575.4434, 12.03903, 807.9763, 925.6677, 75.87328, 995.2303, 822.4966, 900.8798, 1265.117, 1182.096, 104.8848, 1207.12, 1080.297, 1111.862, 1102.937, 405.685, 644.4594, 1047.823, 718.5759, 684.9609, 530.1484, 2015.46, 540.1954, 470.1586, 953.0364
42.3, 199.1627, 146.901, 125.2441, 367.8999, 266.9219, 372.5565, 963.1793, 211.9906, 362.4383, 94.35103, 324.7631, 228.2946, 551.3063, 11.53824, 773.3812, 887.6715, 72.54221, 961.6506, 789.1844, 966.769, 1382.772, 1283.331, 100.4535, 1155.118, 1066.677, 1198.25, 1051.035, 385.5681, 612.4803, 1001.669, 746.546, 651.0861, 552.6862, 1930.312, 515.7137, 448.639, 910.8134
42.4, 218.753, 161.5945, 118.6711, 350.2307, 251.9255, 354.1681, 914.8618, 202.3475, 347.5324, 90.25483, 310.384, 236.5591, 528.1816, 11.05828, 893.8577, 882.5586, 69.35738, 1042.587, 882.0651, 1078.02, 1343.316, 1348.373, 96.20943, 1105.357, 1154.174, 1146.188, 1001.575, 366.4488, 582.088, 1083.426, 782.3972, 618.8866, 525.8769, 1966.408, 492.3415, 428.1043, 870.461
42.5, 209.3323, 154.4636, 112.4431, 333.41, 293.2761, 413.468, 1044.301, 265.5411, 333.2395, 86.33646, 296.6415, 265.5016, 506.0269, 10.59828, 855.5854, 929.2682, 66.31237, 999.8731, 846.3401, 1168.628, 1287.965, 1293.24, 92.14466, 1057.74, 1146.891, 1167.027, 1182.394, 500.559, 647.8242, 1035.703, 741.7505, 588.2795, 638.8562, 1883.333, 470.0285, 408.5095, 971.3215
42.6, 200.3174, 147.6474, 106.5419, 317.3972, 276.7991, 518.9954, 991.9141, 253.4621, 319.5345, 82.58821, 283.5075, 251.7061, 642.6841, 10.15742, 853.3168, 891.1242, 63.40105, 970.7382, 812.0622, 1166.518, 1291.102, 1250.818, 88.25163, 1162.354, 1227.563, 1116.322, 1126.753, 475.7375, 615.6781, 1055.401, 742.0102, 559.1862, 1007.228, 1971.886, 448.7268, 389.8116, 965.5184
42.7, 191.6906, 141.132, 100.9504, 302.1535, 261.2478, 493.3791, 942.1552, 274.9177, 429.8554, 79.00269, 270.955, 238.6273, 615.7266, 9.734902, 864.9536, 976.7039, 60.61754, 930.968, 878.694, 1242.35, 1252.403, 1226.433, 84.52306, 1112.281, 1175.392, 1107.242, 1101.763, 452.1469, 585.1271, 1127.701, 756.5351, 531.5316, 958.3701, 1888.579, 428.3905, 371.9695, 922.7424
42.8, 198.5612, 134.9041, 95.65236, 287.6418, 259.2372, 469.0272, 1110.725, 262.412, 412.1768, 75.57282, 258.9583, 226.2282, 589.8998, 9.329957, 881.4312, 1087.574, 57.95624, 921.6498, 843.1056, 1279.745, 1356.613, 1353.26, 80.95203, 1124.503, 1125.438, 1162.813, 1133.05, 429.7261, 649.2698, 1142.239, 770.2047, 505.2446, 911.8821, 1808.792, 408.9758, 354.9441, 881.8616
42.9, 190.0101, 134.2058, 189.9467, 484.3836, 290.1714, 719.5601, 1086.563, 263.0688, 395.2253, 72.29187, 247.4927, 214.4733, 681.8243, 8.941855, 843.6909, 1042.932, 55.41177, 1021.698, 846.8338, 1476.137, 1348.051, 1365.433, 77.53188, 1224.179, 1243.15, 1112.29, 1079.731, 408.4171, 704.3073, 1091.927, 827.0564, 480.2577, 867.6491, 1732.376, 390.4409, 338.6979, 924.4879
43, 181.8273, 161.2522, 179.978, 659.9857, 273.8688, 684.0445, 1040.891, 344.7418, 473.9553, 69.15336, 301.4038, 203.3292, 653.225, 8.569899, 807.5665, 1000.123, 52.97902, 990.7042, 867.9617, 1500.273, 1580.959, 1309.602, 74.25622, 1217.338, 1190.317, 1063.963, 1153.823, 670.665, 744.2164, 1043.83, 833.2836, 456.5066, 825.5618, 1959.436, 372.7461, 323.1953, 883.5297
43.1, 173.9969, 188.1492, 316.8817, 628.2883, 258.4821, 650.2818, 1063.777, 329.06, 546.8948, 66.1511, 288.059, 192.7642, 625.8254, 8.213413, 772.9889, 959.0703, 50.65307, 979.762, 972.5734, 1483.5, 1515.816, 1369.323, 71.11895, 1201.553, 1183.133, 1017.735, 1197.912, 637.4085, 707.2872, 1098.874, 839.7067, 433.93, 785.516, 2082.045, 355.8532, 308.4023, 955.5815
43.2, 166.5036, 191.3693, 300.2513, 645.9685, 243.9599, 618.1855, 1031.523, 422.9717, 524.4028, 63.27919, 275.305, 182.7481, 599.575, 7.871758, 838.7648, 919.7029, 48.42924, 939.622, 933.1828, 1513.567, 1542.213, 1313.332, 68.11423, 1149.792, 1181.265, 973.516, 1141.54, 605.8011, 767.218, 1050.471, 796.0827, 412.47, 747.4127, 2075.504, 339.726, 294.2864, 913.2457
43.3, 159.3331, 213.7584, 284.4936, 733.8801, 230.2536, 587.6735, 979.7774, 565.5155, 502.8358, 60.53195, 263.1156, 173.2525, 574.4257, 7.544314, 891.27, 881.9516, 46.30305, 901.1266, 895.3876, 1556.346, 1619.884, 1375.22, 65.23646, 1180.787, 1188.556, 931.2181, 1087.821, 575.761, 736.9393, 1112.291, 754.725, 392.0713, 711.1577, 1987.819, 324.3295, 280.8166, 872.7856
43.4, 152.4714, 236.8975, 354.0647, 714.5865, 235.8101, 558.6675, 930.6273, 539.791, 482.1557, 57.90399, 268.9677, 164.2502, 550.3313, 7.23049, 853.1084, 845.7498, 44.2702, 954.4299, 859.1231, 1616.871, 1675.974, 1318.989, 62.48027, 1129.92, 1138.042, 890.7579, 1157.795, 547.2104, 757.2125, 1108.202, 799.3914, 372.6814, 676.6614, 1903.84, 439.043, 267.9633, 834.118
43.5, 145.9052, 252.8232, 460.8599, 732.5394, 245.6939, 531.0931, 883.9427, 515.2367, 513.9401, 55.39012, 257.059, 155.7157, 527.2476, 6.929721, 816.5808, 811.0341, 42.32659, 915.3278, 824.3274, 1565.281, 1606.915, 1297.586, 59.84053, 1139.003, 1216.376, 852.0557, 1103.311, 520.0757, 719.6384, 1059.388, 757.8618, 354.2504, 643.8383, 2198.792, 419.1456, 255.6984, 797.1635
43.6, 139.6217, 241.6666, 436.6732, 704.8521, 231.8902, 504.8797, 873.0919, 491.7993, 563.9357, 52.98539, 245.6775, 147.6247, 505.132, 6.641464, 781.6172, 777.7433, 40.46832, 894.808, 790.941, 1488.94, 1540.702, 1244.529, 57.31232, 1209.559, 1280.057, 990.4748, 1220.623, 494.2865, 743.5912, 1012.725, 718.4898, 336.731, 612.6074, 2105.899, 400.1498, 243.9948, 761.8463
43.7, 133.6089, 231.0023, 413.756, 677.0294, 218.862, 479.9601, 829.2936, 469.4281, 540.7429, 50.68505, 335.8009, 139.9541, 483.9442, 6.365197, 748.1507, 745.819, 38.69163, 858.1486, 758.9068, 1537.786, 1510.498, 1193.642, 54.89092, 1157.453, 1225.655, 947.44, 1163.182, 469.7761, 706.693, 968.1166, 773.2914, 320.0779, 582.8915, 2016.931, 382.015, 232.8269, 728.0937
43.8, 127.855, 220.8086, 392.0414, 644.5135, 218.7498, 456.2705, 831.474, 448.0745, 518.5038, 48.48459, 320.9331, 197.4413, 463.6451, 6.100421, 786.2986, 715.2051, 36.99295, 822.991, 728.17, 1549.423, 1563.712, 1144.835, 52.57182, 1162.919, 1173.564, 906.275, 1108.445, 446.4811, 750.9145, 996.2241, 733.1178, 304.2484, 554.6169, 2139.266, 364.7021, 222.1702, 695.8365
43.9, 122.3488, 211.0648, 371.4664, 636.796, 315.7436, 433.7502, 789.7634, 427.6922, 510.2111, 46.37965, 306.7235, 248.0409, 444.1974, 5.846661, 752.6316, 685.8479, 35.36884, 880.2431, 698.678, 1473.855, 1499.279, 1219.13, 95.52277, 1112.822, 1123.688, 866.8986, 1056.283, 424.3412, 796.9985, 952.3429, 723.5303, 289.2018, 527.7139, 2090.557, 348.1737, 212.0012, 783.3235
44, 117.0799, 201.7509, 351.9713, 606.2123, 298.0043, 412.3414, 845.8705, 408.2371, 489.2278, 44.3661, 293.1431, 235.1526, 425.5654, 5.603455, 780.1496, 657.6957, 33.81604, 844.1804, 670.3806, 1401.973, 1495.702, 1169.281, 91.48701, 1109.599, 1189.27, 829.2331, 1110.138, 403.2992, 757.4501, 910.3945, 734.6352, 274.8993, 502.1159, 2136.471, 332.3945, 202.2977, 838.5186
44.1, 112.0378, 192.848, 333.4993, 577.0976, 281.2616, 391.9893, 803.4377, 389.667, 469.1074, 42.43997, 297.6486, 222.934, 448.8751, 5.370367, 853.8388, 630.699, 32.33141, 935.1952, 643.2292, 1440.635, 1434.072, 1269.22, 87.62177, 1098.993, 1350.958, 793.204, 1080.155, 383.3007, 788.0038, 896.2427, 782.5188, 261.3042, 477.7596, 2046.211, 317.3303, 193.0383, 801.3691
44.2, 107.2128, 184.338, 315.9967, 549.3812, 265.4596, 372.6418, 791.9957, 371.9417, 510.8863, 40.59746, 284.47, 211.3503, 529.4826, 5.146974, 827.6679, 604.8105, 30.91195, 896.8811, 617.1776, 1370.373, 1374.981, 1238.24, 103.4382, 1051.649, 1369.001, 870.1229, 1184.236, 364.2938, 748.9017, 899.7841, 741.8658, 248.3814, 454.5848, 1959.765, 302.9489, 184.2027, 765.8655
44.3, 102.5957, 176.2035, 299.4127, 522.9958, 250.5454, 354.2491, 752.2656, 355.0226, 507.0788, 38.83495, 271.8749, 310.7664, 507.2733, 4.932874, 893.187, 579.9847, 29.55482, 957.4315, 592.181, 1379.661, 1318.325, 1219.505, 158.0324, 1073.498, 1310.818, 832.3172, 1128.508, 346.2294, 711.74, 860.1508, 935.1111, 236.0977, 432.5341, 2243.731, 289.2192, 175.7716, 731.9349
44.4, 98.17736, 168.4279, 283.699, 748.6678, 236.4691, 336.7643, 714.5285, 338.8731, 486.2242, 37.14895, 285.7774, 294.6189, 485.9957, 4.72768, 854.9433, 556.1779, 28.25727, 1025.199, 568.1968, 1460.297, 1338.507, 1179.862, 151.3556, 1116.091, 1255.109, 796.1542, 1153.566, 329.0608, 676.4223, 822.2633, 886.5308, 224.4214, 411.553, 2148.94, 276.1118, 167.7263, 699.5075
44.5, 93.94933, 160.9955, 268.8101, 961.9177, 223.1837, 320.1425, 781.046, 323.4583, 586.3177, 35.53615, 273.1244, 279.3104, 465.6105, 4.531021, 855.4152, 708.7861, 27.01669, 991.5466, 545.184, 1389.076, 1283.354, 1131.618, 144.961, 1068.011, 1290.952, 761.5624, 1136.957, 312.7435, 642.8571, 848.7639, 840.4742, 213.3227, 391.5897, 2227.163, 263.5984, 160.0493, 668.5168
44.6, 89.90337, 153.8911, 254.7025, 951.5845, 210.6446, 304.3411, 800.2188, 308.7446, 562.2044, 33.99337, 261.0316, 264.7973, 446.0804, 4.342542, 818.7888, 679.6923, 25.83057, 950.9238, 719.3216, 1360.885, 1328.462, 1085.348, 138.8365, 1022.003, 1307.195, 728.4735, 1151.333, 297.2353, 636.0477, 811.3779, 796.8103, 202.7728, 372.5947, 2133.071, 251.6521, 152.7237, 638.899
44.7, 86.03165, 147.1002, 241.3353, 905.8824, 198.81, 289.3196, 760.0761, 294.7003, 539.0828, 32.51756, 294.36, 251.0384, 427.3694, 4.161904, 875.9175, 651.7928, 24.69653, 911.9653, 690.188, 1363.496, 1273.722, 1040.969, 132.9708, 977.976, 1354.443, 696.8223, 1097.153, 282.4962, 604.486, 775.6387, 755.4149, 192.7446, 354.5211, 2042.955, 314.346, 145.7333, 757.9963
44.8, 82.32667, 140.6089, 228.6696, 862.3752, 187.6404, 275.0395, 725.3213, 281.2948, 516.912, 31.10583, 347.0887, 237.9944, 409.4433, 3.98878, 838.4133, 625.0385, 23.61227, 874.603, 662.2344, 1412.839, 1221.239, 1110.482, 127.3529, 935.8458, 1296.879, 790.0885, 1045.523, 268.4879, 656.2725, 741.4738, 716.1699, 183.2124, 337.3243, 1956.646, 398.9713, 139.063, 724.4143
44.9, 78.78124, 134.4041, 216.6687, 905.7743, 177.0983, 261.4643, 750.7019, 268.4991, 495.6531, 29.75539, 352.0709, 225.6281, 392.2691, 3.822858, 893.2139, 599.3823, 22.57562, 838.7713, 635.413, 1343.932, 1170.917, 1065.075, 121.9723, 895.5306, 1241.762, 755.7603, 996.3226, 255.1743, 623.7072, 766.0839, 678.9639, 174.1517, 320.9616, 2025.637, 380.8899, 132.6979, 692.3201
45, 75.38851, 128.4731, 205.2976, 862.2723, 167.1484, 248.5591, 730.1514, 256.2855, 580.7482, 28.46357, 336.4827, 213.9044, 375.8153, 3.663837, 854.9691, 574.7792, 21.58448, 839.4894, 609.6779, 1278.387, 1122.67, 1021.526, 116.8191, 856.9521, 1188.987, 722.9235, 949.4373, 242.5208, 604.9048, 732.3398, 643.6907, 165.539, 305.3926, 1940.06, 363.628, 126.6242, 661.6478
45.1, 72.14188, 122.8038, 194.5232, 820.8597, 220.8375, 236.2909, 708.5843, 244.6274, 556.8639, 27.22784, 321.5847, 202.7899, 360.0516, 3.511431, 818.3618, 551.1861, 20.63685, 805.0963, 584.9851, 1216.038, 1076.41, 979.7567, 111.8836, 820.0356, 1273.823, 764.0359, 904.7584, 230.4949, 574.8884, 953.4144, 610.25, 157.3522, 290.5788, 1858.098, 347.1483, 120.8285, 632.3344
45.2, 69.03507, 117.3847, 184.3143, 885.455, 285.8146, 224.6282, 673.0385, 233.4997, 533.9619, 26.04576, 307.3463, 192.2529, 344.9492, 3.365366, 803.1385, 528.5614, 19.73083, 772.1122, 561.2924, 1325.534, 1106.086, 939.6955, 107.1566, 879.2405, 1250.459, 730.8396, 862.1819, 219.0652, 614.145, 911.4189, 578.5466, 149.5704, 276.4836, 1779.599, 331.4155, 115.298, 604.3197
45.3, 66.06206, 112.2048, 174.6412, 842.929, 319.519, 213.5411, 639.2758, 222.8781, 512.0017, 24.915, 293.7383, 182.2633, 330.4802, 3.225375, 838.1534, 506.8654, 18.86458, 751.3921, 538.5592, 1555.038, 1060.51, 901.2724, 102.6293, 841.3638, 1250.625, 699.0856, 821.6091, 208.2023, 583.6701, 871.2731, 548.4903, 210.4658, 263.0721, 1704.416, 417.5599, 110.0207, 577.5461
45.4, 63.21707, 107.2534, 165.4758, 802.4453, 301.5675, 203.0013, 776.7476, 212.7397, 490.9447, 23.83332, 312.8505, 172.7929, 316.6182, 3.091208, 830.0691, 486.0599, 18.03637, 720.6083, 516.7468, 1566.874, 1016.811, 864.4203, 98.29328, 805.1188, 1197.473, 668.7113, 855.7244, 197.8781, 554.7075, 832.8957, 519.9954, 263.6195, 250.3112, 1745.741, 398.6361, 104.9849, 551.9587
45.5, 60.49461, 102.5205, 156.7913, 874.0325, 284.6247, 192.9816, 737.7824, 203.0625, 470.7538, 22.79861, 298.9988, 163.8145, 303.3376, 2.962622, 920.2736, 609.2708, 17.24451, 691.0856, 625.5732, 1490.455, 1112.449, 829.0751, 94.14047, 871.7316, 1346.69, 691.0776, 815.4554, 188.0658, 527.1819, 796.2087, 492.9809, 271.9965, 238.1693, 1812.214, 380.5699, 100.1797, 619.3693
45.6, 57.88939, 97.99646, 148.5627, 917.1772, 296.3276, 183.4566, 700.7719, 193.8255, 479.3521, 21.80882, 417.8438, 155.3027, 290.614, 2.839385, 893.6866, 741.8184, 16.48742, 662.7725, 665.158, 1579.5, 1194.295, 795.1752, 90.16311, 865.6901, 1318.898, 717.0967, 777.0815, 178.7401, 501.0223, 761.1376, 467.3698, 258.5449, 226.6163, 1794.447, 363.3224, 95.59433, 709.8414
45.7, 55.39637, 93.67206, 140.7659, 915.3444, 279.6791, 174.4016, 665.6179, 185.0087, 485.8115, 20.862, 450.0051, 147.2331, 278.4241, 2.721275, 855.4216, 711.3688, 15.76357, 745.6698, 638.2181, 1502.465, 1145.084, 889.6595, 86.35379, 931.4585, 1325.326, 685.9398, 833.4435, 169.8769, 476.1608, 727.6114, 443.0893, 336.2496, 215.6237, 1718.637, 346.8566, 91.21887, 678.3929
45.8, 53.0107, 89.53848, 133.3783, 871.3828, 263.966, 165.7936, 656.0223, 176.5929, 465.8316, 19.95629, 430.0808, 139.5828, 266.7455, 2.608077, 818.7949, 682.169, 15.0715, 715.1204, 612.3694, 1499.217, 1097.901, 853.2823, 82.70541, 945.6788, 1418.708, 656.1367, 919.4459, 161.4531, 452.5329, 695.5619, 420.0701, 319.6203, 205.1644, 1646.029, 331.137, 87.04369, 648.3376
45.9, 50.72778, 85.58732, 126.3784, 829.5326, 249.1357, 157.6105, 748.5378, 168.5599, 446.6734, 19.0899, 411.0387, 132.3301, 255.5568, 2.499588, 824.4402, 654.1678, 14.40982, 685.8226, 587.5676, 1481.487, 1052.662, 907.3473, 79.21117, 934.8408, 1358.413, 926.0542, 876.1783, 153.4471, 430.0775, 664.9241, 398.2469, 303.8135, 195.2124, 1707.886, 316.1299, 83.0596, 619.6138
46, 48.54317, 81.81051, 119.7458, 833.4109, 235.1386, 149.8312, 710.9877, 160.8924, 428.3032, 18.26112, 392.8397, 125.4542, 244.8374, 2.395612, 789.1401, 627.3159, 13.77718, 657.725, 563.7703, 1455.766, 1050.638, 870.2468, 75.86456, 894.5689, 1300.681, 885.8184, 834.9468, 145.838, 408.7363, 635.6359, 377.5573, 349.591, 185.7432, 1683.797, 301.8028, 79.25787, 592.1627
46.1, 46.45265, 78.20036, 113.4614, 865.2838, 221.9279, 142.4359, 675.3214, 153.5736, 505.679, 17.46832, 375.4464, 118.9355, 234.5677, 2.295961, 755.3514, 601.5663, 13.17232, 630.7786, 617.5846, 1459.919, 1007.347, 844.7939, 72.65935, 917.2494, 1245.402, 847.3308, 795.6556, 138.6063, 455.1693, 696.5572, 357.9427, 332.302, 176.7333, 1669.08, 288.1251, 75.63016, 711.4283
46.2, 44.45215, 118.8193, 107.5067, 823.7266, 209.4594, 135.4057, 641.4442, 146.5878, 484.882, 16.70995, 398.945, 112.7556, 224.7287, 2.200455, 817.523, 576.8736, 12.59401, 604.9362, 617.2556, 1471.886, 965.8391, 810.2512, 69.58955, 877.7353, 1192.473, 810.5154, 758.2134, 131.7332, 432.583, 665.8755, 339.347, 466.368, 168.1604, 1663.347, 275.0672, 72.16849, 679.9095
46.3, 42.5378, 113.5761, 101.8646, 851.3561, 197.6914, 128.7224, 609.2664, 139.9197, 464.9404, 15.98449, 381.2814, 106.8968, 215.3024, 2.108922, 803.5956, 553.1945, 12.04109, 649.939, 679.7197, 1436.683, 1016.876, 782.984, 66.64944, 839.9234, 1141.793, 775.2997, 775.0031, 125.2009, 411.1176, 636.5453, 321.7175, 443.3038, 160.0034, 1593.075, 262.6012, 68.86526, 649.787
46.4, 40.7059, 132.5565, 96.51859, 810.4677, 186.5846, 122.369, 592.7892, 133.555, 507.8351, 15.29053, 364.3999, 101.3424, 206.2715, 2.021196, 825.6515, 530.4873, 11.51245, 635.5969, 652.1901, 1366.614, 974.976, 868.9506, 63.83356, 850.5007, 1093.267, 741.614, 1022.259, 118.9925, 426.3299, 608.5071, 305.0038, 421.3802, 152.2421, 1663.214, 250.7001, 65.71322, 620.999
