 , C000, C001, C002, C003, C004, C006, C008, C009, C010, C011, C012, C013, C014, C022, C024, C025, C029, C030, C031, C033, C034, C035, C038, C039, C040, C043, C050, C051, C053, C054, C055, C057, C059, C062, C068, C070, C074, C076, C080, C090, C095, C096, C100, C117
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
5.3, 806.6369, 1.907349e-06, 377.0993, 0, 2778.097, -5.722046e-06, 1531.243, 1631.989, 1310.243, 673.5982, 1229.824, 297.4827, 450.5573, -3.814697e-05, 552.072, 682.7322, 1092.599, 468.0931, 856.3798, 134.8493, 2474.276, 252.1, 747.7252, 716.4067, 0, 1482.351, 609.4878, 172.575, 7.629395e-06, 349.3485, 0, 446.482, -7.629395e-06, 1591.152, 3676.922, 2303.296, 5150.903, 1703.069, 106.4929, 593.2661, 2332.01, 2526.667, 1524.002, 1054.264
5.4, 878.5665, 3.814697e-06, 357.7667, 0, 2743.3, -3.814697e-06, 1460.175, 1732.524, 1487.922, 759.7815, 1167.445, 283.5916, 582.3878, -3.051758e-05, 527.4434, 652.3226, 1263.746, 441.1028, 993.8567, 129.0639, 2533.104, 238.9396, 763.8726, 892.7065, 0, 1495.827, 599.1799, 165.1011, 7.629395e-06, 332.6096, 0, 426.5937, -3.814697e-06, 1585.739, 3600.035, 2269.691, 5172.623, 1646.238, 102.0331, 563.2274, 2372.674, 2403.315, 1448.585, 1059.034
5.5, 836.8224, 3.814697e-06, 339.4251, 0, 2800.048, -5.722046e-06, 1411.515, 1878.945, 1417.421, 722.6039, 1108.23, 270.3491, 651.3857, -3.814697e-05, 503.9136, 645.4901, 1204.541, 415.6688, 951.4081, 123.5268, 2403.512, 226.4661, 765.2269, 1066.292, 0, 1432.542, 589.908, 157.9509, 7.629395e-06, 316.6729, 0, 407.5912, -7.629395e-06, 1633.781, 3624.758, 2255.407, 5193.874, 1820.502, 97.7601, 534.7097, 2415.338, 2348.506, 1376.9, 1042.376
5.6, 797.0617, 3.814697e-06, 370.8624, 0, 2667.606, -5.722046e-06, 1682.972, 1856.846, 1478.721, 687.2455, 1052.018, 257.725, 680.9388, -3.814697e-05, 623.3079, 662.7283, 1223.754, 391.7014, 910.7726, 118.2272, 2433.819, 214.6439, 733.3029, 1436.292, 0, 1371.934, 559.3254, 151.1103, 3.814697e-06, 434.9106, 0, 389.4352, -7.629395e-06, 1613.354, 3516.614, 2215.889, 5177.345, 1836.445, 93.66602, 507.6358, 2310.078, 2324.316, 1308.763, 1103.792
5.7, 759.1902, 2.861023e-06, 351.8494, 0, 2541.428, -3.814697e-06, 1604.862, 1782.098, 1460.339, 653.6174, 998.6576, 286.4498, 728.6718, -3.814697e-05, 639.7076, 633.2096, 1218.637, 369.1158, 871.8726, 113.155, 2309.306, 203.4388, 730.0765, 1585.678, 0, 1327.602, 530.3282, 144.566, 7.629395e-06, 414.0721, 0, 372.088, -7.629395e-06, 1711.718, 3486.546, 2261.229, 5089.354, 1752.668, 89.74339, 481.9328, 2415.758, 2253.568, 1243.997, 1125.129
5.8, 723.1181, 2.861023e-06, 455.7881, 0, 2476.276, -3.814697e-06, 1530.376, 1735.983, 1425.895, 621.6346, 948.0037, 273.0739, 694.4445, -3.814697e-05, 611.1695, 605.0057, 1161.545, 448.9656, 834.634, 108.3004, 2405.404, 192.8186, 699.619, 1616.166, 0, 1306.075, 502.8344, 138.3051, 7.629395e-06, 394.2321, 0, 355.5135, -7.629395e-06, 1664.413, 3536.362, 2153.695, 5088.459, 1709.241, 85.98504, 457.5312, 2366.105, 2377.939, 1182.437, 1072.644
5.9, 808.2204, 2.861023e-06, 432.4213, 0, 2381.222, -3.814697e-06, 1459.348, 1652.876, 1500.121, 625.8167, 982.6121, 260.3226, 661.825, -3.051758e-05, 583.9045, 679.9856, 1107.127, 423.0782, 947.8389, 103.6541, 2282.345, 182.7528, 702.3364, 1667.68, 0, 1250.818, 476.766, 132.3153, 7.629395e-06, 375.3427, 0, 339.6773, -5.722046e-06, 1632.02, 3489.627, 2156.806, 5093.962, 1674.906, 82.38409, 434.3651, 2327.602, 2261.848, 1123.923, 1136.881
6, 769.8187, 2.861023e-06, 559.0842, 0, 2268.59, -1.907349e-06, 1604.054, 1683.934, 1451.097, 611.2471, 1037.928, 373.8376, 785.6594, -3.051758e-05, 557.8559, 649.6982, 1055.259, 398.6835, 907.3558, 99.20711, 2165.582, 173.2125, 724.2611, 1659.461, 0, 1197.898, 452.049, 126.585, 1.144409e-05, 576.4989, 0, 324.5465, -5.722046e-06, 1592.716, 3404.353, 2054.238, 5109.45, 1785.057, 78.93394, 412.372, 2226.166, 2204.444, 1068.304, 1160.766
6.1, 733.2416, 2.861023e-06, 530.4217, 0, 2286.109, -1.907349e-06, 1549.641, 1629.894, 1492.139, 581.3377, 985.2827, 365.6045, 825.9124, -3.814697e-05, 558.9453, 620.7599, 1005.821, 428.9435, 868.6018, 94.9509, 2249.499, 164.1702, 694.0461, 1630.635, 0, 1253.621, 428.6134, 121.1028, 1.144409e-05, 548.8763, 0, 310.0898, -5.722046e-06, 1590.195, 3493.817, 2078.254, 5228.435, 1703.625, 75.6283, 391.4925, 2246.452, 2141.649, 1015.438, 1106.619
6.2, 698.4025, 1.907349e-06, 503.2286, 0, 2209.424, -1.907349e-06, 1551.697, 1551.866, 1450.11, 686.555, 935.3071, 348.5324, 875.7852, -3.814697e-05, 587.2264, 620.4457, 1003.984, 404.2106, 831.5029, 90.8773, 2134.416, 155.6, 665.0916, 1560.907, 0, 1223.858, 406.3927, 115.858, 1.144409e-05, 522.5772, 0, 296.2769, -5.722046e-06, 1643.755, 3706.345, 2084.533, 5085.044, 1649.282, 72.46107, 535.9231, 2227.177, 2208.192, 965.188, 1054.997
6.3, 665.2186, 2.861023e-06, 477.4297, 0, 2136.509, -1.907349e-06, 1479.679, 1619.174, 1551.976, 652.9605, 1015.116, 391.8683, 866.6098, -3.814697e-05, 561.0296, 686.6363, 1059.149, 380.9038, 795.9887, 86.97846, 2272.476, 147.4772, 637.3451, 1494.16, 0, 1190.77, 501.5879, 110.8404, 1.525879e-05, 497.5383, 0, 283.0794, -3.814697e-06, 1648.313, 3751.742, 2032.81, 4987.557, 1629.902, 69.42648, 508.7878, 2176.107, 2219.449, 917.4247, 1171.154
6.4, 633.6115, 2.861023e-06, 452.9533, 0, 2259.418, -1.907349e-06, 1619.109, 1541.659, 2000.063, 621.0099, 963.627, 373.5698, 825.9033, -3.814697e-05, 536.0015, 656.0527, 1136.332, 358.9409, 761.9913, 83.24689, 2306.324, 139.7784, 610.7561, 1542.778, 0, 1169.672, 484.9731, 106.0401, 1.525879e-05, 473.699, 0, 270.4698, -1.907349e-06, 1603.206, 3686.898, 2032.649, 4992.403, 1555.548, 66.51897, 483.0265, 2144.714, 2219.864, 872.025, 1116.522
6.5, 603.5062, 2.861023e-06, 429.7318, 0, 2312.76, -1.907349e-06, 1608.457, 1467.855, 2098.811, 590.6227, 914.7498, 356.1258, 787.1088, -3.433228e-05, 512.0898, 626.8314, 1083.096, 338.2444, 729.4459, 79.67542, 2188.334, 132.4815, 644.9937, 1476.806, 0, 1142.388, 459.8306, 101.4477, 1.525879e-05, 451.002, 0, 258.4218, -1.907349e-06, 1536.061, 3660.819, 1964.815, 5005.921, 1653.667, 63.73325, 458.5695, 2211.37, 2279.945, 1046.104, 1064.438
6.6, 574.8312, 1.907349e-06, 407.7008, 0, 2246.127, -1.907349e-06, 1597.744, 1397.585, 2173.344, 561.7224, 891.2997, 339.4963, 771.3217, -3.433228e-05, 489.2449, 598.9115, 1117.419, 318.7412, 698.2906, 76.25716, 2218.315, 125.5655, 618.0856, 1477.861, 0, 1094.056, 454.6955, 97.05417, 1.144409e-05, 429.3925, 0, 246.9105, -1.907349e-06, 1495.659, 3598.95, 1956.17, 4942.004, 1578.229, 61.06418, 435.3509, 2114.999, 2168.637, 994.3365, 1151.018
6.7, 547.5187, 2.861023e-06, 386.7993, 0, 2248.825, -1.907349e-06, 1650.495, 1370.327, 2070.366, 534.2363, 862.737, 323.6433, 735.0911, -3.433228e-05, 467.4191, 666.3509, 1065.069, 389.0112, 668.4659, 72.98556, 2104.828, 119.0106, 771.4794, 1452.708, 0, 1068.971, 442.795, 92.85092, 1.144409e-05, 408.8185, 0, 235.912, -3.814697e-06, 1590.855, 3553.688, 1928.871, 4913.392, 1598.594, 58.50688, 413.3079, 2228.063, 2178.92, 945.1307, 1097.325
6.8, 521.504, 2.861023e-06, 467.7398, 0, 2229.663, -1.907349e-06, 1622.981, 1437.827, 1972.268, 508.0951, 839.1302, 308.5306, 826.163, -3.051758e-05, 549.4828, 765.9064, 1015.172, 366.5808, 639.915, 69.85432, 2072.85, 112.7978, 739.2946, 1489.137, 0, 1133.741, 461.631, 88.82971, 1.144409e-05, 389.2302, 0, 315.1635, -3.814697e-06, 1600.906, 3551.353, 1940.516, 4926.712, 1659.764, 56.05669, 392.3809, 2239.063, 2294.925, 1008.478, 1046.137
6.9, 496.7253, 1.907349e-06, 518.669, 0, 2124.2, -1.907349e-06, 1654.289, 1368.994, 2013.061, 483.2331, 821.7784, 318.9345, 964.7578, -3.051758e-05, 524.9697, 903.5025, 967.6116, 345.4438, 612.5837, 66.85741, 2009.664, 106.9094, 708.4525, 1486.286, 0, 1085.775, 437.6987, 84.98265, 1.144409e-05, 370.5804, 0, 301.1247, -1.907349e-06, 1533.858, 3492.581, 1848.234, 4930.403, 1651.517, 53.7091, 372.5136, 2304.601, 2317.563, 958.5724, 997.3363
7, 473.124, 9.536743e-07, 492.0785, 0, 2080.21, -9.536743e-07, 1698.281, 1303.456, 1926.7, 459.5876, 780.0961, 304.0417, 1145.316, -2.670288e-05, 571.6378, 934.7449, 1031.702, 325.5255, 586.4196, 63.98907, 2106.141, 101.3284, 678.897, 1422.73, 0, 1078.634, 415.007, 81.3022, 1.144409e-05, 352.8243, 0, 360.7788, -1.907349e-06, 1469.619, 3612.705, 1760.34, 4986.727, 1597.239, 51.45982, 353.6522, 2221.374, 2204.419, 911.1364, 950.8124
7.1, 450.644, 4.768372e-07, 556.8583, 0, 2016.016, -1.907349e-06, 1619.459, 1241.056, 2071.941, 437.0991, 740.5281, 289.8443, 1091.518, -2.670288e-05, 641.5723, 893.1102, 983.368, 306.7556, 561.373, 61.2438, 2060.387, 96.03871, 650.5745, 1376.802, 0, 1032.999, 393.4918, 77.78114, 1.144409e-05, 335.9189, 0, 353.7746, -1.907349e-06, 1644.585, 3676.916, 1764.413, 4946.963, 1524.375, 49.30475, 335.7458, 2367.754, 2096.799, 866.0479, 997.7773
7.2, 429.2322, 4.768372e-07, 558.6677, 0, 1962.983, -1.907349e-06, 1647.953, 1181.643, 2016.151, 415.711, 702.9669, 276.3099, 1040.247, -2.670288e-05, 650.4644, 853.3301, 937.2981, 289.0681, 537.3963, 58.6163, 2053.839, 91.02518, 623.4336, 1470.22, 0, 989.2954, 373.092, 74.41257, 9.536743e-06, 319.8236, 0, 370.7427, -3.814697e-06, 1607.576, 3754.716, 1715.678, 4909.094, 1479.338, 47.23993, 318.7461, 2264.567, 2124.838, 976.4437, 1029.753
7.3, 483.2571, 9.536743e-07, 530.0266, 0, 1986.735, -9.536743e-07, 1626.49, 1125.074, 1920.622, 395.3695, 727.1018, 263.4074, 991.3847, -2.288818e-05, 621.4465, 880.9298, 923.5673, 272.4004, 514.4436, 56.10153, 1948.766, 86.27336, 597.4249, 1459.094, 0, 947.4404, 353.7498, 71.1899, 9.536743e-06, 304.4995, 0, 354.2281, -1.907349e-06, 1701.321, 3782.11, 1768.738, 4982.842, 1589.764, 45.26158, 302.6071, 2217.424, 2021.103, 978.6089, 981.7169
7.4, 516.1884, 9.536743e-07, 559.7056, 0, 2043.92, -9.536743e-07, 1575.842, 1173.592, 1829.619, 376.0233, 722.8393, 251.1075, 1002.386, -2.288818e-05, 625.5531, 911.5546, 970.3297, 256.6938, 492.4712, 53.69465, 1915.311, 81.76961, 649.376, 1419.76, 0, 956.8235, 335.4103, 68.10678, 1.144409e-05, 289.9096, 0, 338.4492, -2.861023e-06, 1630.068, 3621.378, 1705.21, 4939.076, 1546.928, 43.36608, 287.2852, 2316.6, 2163.991, 930.1814, 1002.148
7.5, 491.6623, 9.536743e-07, 531.0113, 0, 2021.945, 318.5936, 1542.192, 1181.643, 1946.52, 357.6238, 742.3192, 239.3819, 955.3017, -1.907349e-05, 597.6465, 912.684, 924.8706, 241.8928, 471.4373, 51.39103, 2046.053, 77.50096, 622.2852, 1451.118, 0, 984.5754, 318.0216, 65.1572, 9.536743e-06, 276.0187, 0, 392.486, -2.861023e-06, 1561.798, 3602.732, 1624.118, 4842.801, 1572.198, 41.54996, 272.7392, 2215.643, 2072.264, 953.7668, 955.3995
7.6, 468.3015, 4.768372e-07, 503.788, 0, 1926.307, 416.3122, 1584.104, 1125.074, 2004.97, 340.1245, 852.9196, 228.2038, 910.4291, -1.907349e-05, 673.9863, 872.032, 881.5412, 292.4621, 451.3018, 49.18624, 1972.308, 73.45515, 596.3245, 1389.066, 0, 942.9201, 301.5344, 62.33536, 7.629395e-06, 262.7935, 0, 375.0029, -2.861023e-06, 1603.69, 3569.781, 1586.132, 4871.944, 1578.04, 39.8099, 258.9297, 2261.39, 2116.915, 906.5687, 947.0363
7.7, 446.0506, 4.768372e-07, 516.0719, 0, 1935.612, 718.7729, 1610.894, 1093.577, 1965.012, 323.4816, 809.6578, 217.5477, 908.6006, -1.907349e-05, 752.8608, 833.1906, 840.2418, 275.5987, 528.0126, 47.07604, 1939.289, 69.62056, 713.7325, 1329.668, 0, 931.3286, 285.9019, 59.63572, 7.629395e-06, 250.2019, 0, 358.2986, -1.907349e-06, 1560.127, 3476.093, 1510.703, 4758.197, 1686.007, 38.14271, 477.6506, 2224.76, 2139.296, 861.7062, 902.8588
7.8, 424.857, 4.768372e-07, 555.7953, 0, 1844.057, 731.7039, 1665.098, 1041.224, 1871.906, 307.653, 768.5903, 207.3892, 865.9217, -1.525879e-05, 719.2749, 796.0793, 800.8771, 432.4536, 505.4607, 45.05637, 1840.076, 65.98613, 683.9568, 1272.809, 0, 950.7025, 271.0799, 57.053, 7.629395e-06, 238.2136, 0, 342.3383, -1.907349e-06, 1494.787, 3554.247, 1564.085, 4783.345, 1634.886, 36.54534, 453.4658, 2256.938, 2034.855, 917.1523, 936.4224
7.9, 404.6704, 4.768372e-07, 928.1118, 0, 1756.834, 695.8804, 1587.817, 1099.094, 1783.211, 292.599, 848.9041, 197.7051, 1038.99, -1.525879e-05, 687.1872, 794.8428, 763.3568, 513.9652, 570.8334, 43.12335, 1805.416, 62.54144, 655.4233, 1332.892, 0, 1002.787, 344.9326, 208.1717, 5.722046e-06, 226.7997, 0, 373.634, -2.861023e-06, 1700.268, 3595.215, 1489.704, 4653.09, 1580.398, 35.01486, 430.5056, 2193.117, 2129.723, 1094.978, 892.7401
8, 385.4429, 4.768372e-07, 1959.718, 0, 1673.735, 934.5418, 1679.196, 1046.477, 1839.215, 278.2816, 950.9351, 188.4731, 1220.806, -1.525879e-05, 656.5311, 869.1724, 812.439, 680.7302, 546.4526, 41.27326, 1713.052, 59.27657, 628.0801, 1290.717, 0, 976.8196, 662.2627, 199.1561, 5.722046e-06, 215.9328, 0, 356.9906, -1.907349e-06, 1739.319, 3788.951, 1501.6, 4598.347, 1719.533, 33.54848, 408.7079, 2168.66, 2025.75, 1392.557, 880.6118
8.1, 367.1291, 4.768372e-07, 3325.376, 0, 1594.568, 888.7875, 1889.396, 996.3787, 1752.069, 514.1779, 993.8989, 179.6723, 1179.313, -1.335144e-05, 627.2425, 830.4584, 899.1995, 641.4792, 523.1131, 39.50255, 1771.286, 56.18214, 728.8986, 1295.218, 0, 935.4924, 831.108, 217.3369, 5.722046e-06, 205.5865, 0, 516.1353, -1.907349e-06, 1805.71, 3821.597, 1470.812, 4474.618, 1859.059, 32.14351, 388.0139, 2074.15, 1926.852, 1323.645, 879.2629
8.199999999999999, 384.4888, 0, 4020.819, 0, 1549.934, 1020.528, 1863.44, 948.6791, 1669.053, 489.0182, 957.2703, 171.2824, 1254.109, -1.335144e-05, 599.2606, 793.4689, 1056.909, 604.4915, 534.2589, 37.8078, 1680.668, 53.24924, 698.4902, 1239.833, 0, 895.9138, 885.7226, 207.9244, 3.814697e-06, 195.7359, 0, 520.661, -1.907349e-06, 1782.094, 3852.303, 1469.42, 4505.408, 1774.251, 30.79738, 368.3676, 2041.393, 1934.131, 1258.143, 1016.78
8.300000000000001, 366.2202, 4.768372e-07, 4115.001, 0, 1476.622, 1049.852, 1776.953, 903.2631, 1614.822, 465.0896, 1026.977, 163.2843, 1299.853, -1.335144e-05, 637.8505, 758.1268, 1007.394, 569.6365, 511.4402, 36.18576, 1594.686, 50.46946, 669.3503, 1238.972, 0, 965.4177, 839.8041, 198.9196, 5.722046e-06, 186.3574, 0, 497.4684, -1.907349e-06, 1707.458, 3688.588, 1468.831, 4577.241, 1755.525, 29.50763, 349.7162, 2155.629, 1839.706, 1195.883, 969.3487
8.4, 399.8488, 4.768372e-07, 3988.842, 0, 1528.984, 998.4524, 1943.129, 860.0212, 1614.611, 442.3319, 1004.25, 155.6596, 1238.797, -1.144409e-05, 609.3953, 724.359, 960.1986, 536.7913, 521.6022, 34.63331, 1513.103, 47.83479, 687.216, 1287.772, 0, 924.5729, 796.2661, 190.3047, 3.814697e-06, 314.131, 0, 520.2859, -1.907349e-06, 1805.643, 3667.528, 1398.98, 4557.773, 1889.011, 28.27188, 332.0091, 2106.287, 1986.718, 1136.703, 924.1304
8.5, 380.8504, 2.384186e-07, 3899.225, 0, 1456.663, 949.5691, 1852.944, 818.8494, 1627.021, 420.6878, 1031.37, 148.391, 1226.934, -1.144409e-05, 582.2095, 816.1624, 1006.639, 505.8398, 520.84, 33.14747, 1679.37, 45.33765, 658.5464, 1254.74, 0, 961.7547, 843.147, 182.063, 3.814697e-06, 299.0796, 0, 497.11, -1.907349e-06, 1837.68, 3796.993, 1402.013, 4506.678, 1878.92, 27.08789, 315.1985, 2050.513, 1889.726, 1080.452, 881.0214
8.6, 362.7547, 0, 3933.284, 0, 1561.437, 903.079, 1807.014, 779.6487, 1657.138, 400.1027, 979.0573, 141.4618, 1378.597, -1.144409e-05, 648.8815, 791.2845, 959.4789, 476.6731, 642.3722, 31.72536, 1647.86, 42.97088, 631.073, 1275.289, 0, 947.6895, 799.4357, 174.1781, 3.814697e-06, 331.0797, 0, 518.1583, -1.907349e-06, 1760.716, 3704.017, 1417.635, 4525.498, 1793.205, 25.95348, 353.1345, 2073.981, 1984.215, 1199.536, 839.9234
8.699999999999999, 345.5188, 2.384186e-07, 3906.15, 0, 1661.792, 858.8651, 1807.023, 793.8149, 1697.277, 380.5249, 966.6851, 134.8562, 1313.842, -1.144409e-05, 619.9341, 781.3967, 914.5281, 449.1881, 614.9359, 30.36428, 1563.557, 40.72766, 604.7456, 1313.152, 0, 994.8001, 864.4189, 166.6348, 3.814697e-06, 315.2162, 0, 495.0771, -1.907349e-06, 1736.896, 3829.717, 1350.219, 4577.612, 1802.327, 24.86658, 404.3775, 2147.21, 1944.021, 1140.175, 800.7426
8.800000000000001, 359.6072, 0, 3874.554, 0, 1644.002, 816.8159, 1723.155, 755.8126, 1739.964, 361.9052, 917.6528, 128.559, 1354.631, -1.144409e-05, 592.2783, 778.0835, 871.6833, 423.2879, 671.4855, 29.06158, 1675.293, 38.60154, 615.8121, 1286.915, 0, 1035.939, 819.6049, 228.7955, 3.814697e-06, 300.1128, 0, 541.0004, -1.907349e-06, 1752.325, 3817.214, 1286.009, 4553.853, 1751.668, 23.8252, 383.9027, 2121.274, 2082.47, 1083.753, 763.3893
8.9, 360.8618, 2.384186e-07, 3675.918, 0, 1612.789, 776.8253, 1803.724, 719.6296, 1759.79, 344.1964, 985.3438, 122.5559, 1309.1, -1.144409e-05, 565.8561, 792.6306, 830.8457, 398.8811, 642.8057, 27.81478, 1799.026, 36.58641, 642.1333, 1354.187, 0, 992.1108, 777.1141, 240.8178, 4.768372e-06, 350.1, 0, 516.9018, -1.907349e-06, 1825.672, 3800.67, 1396.79, 4570.95, 1771.301, 22.82742, 423.2449, 2185.377, 1980.804, 1030.122, 727.7786
9, 343.7158, 2.384186e-07, 3791.109, 0, 1536.504, 738.7927, 1776.228, 757.2701, 1676.408, 327.3542, 935.3652, 116.833, 1369.202, -1.144409e-05, 540.6126, 787.9859, 791.9213, 375.8816, 615.3508, 26.62146, 1706.989, 34.67648, 615.3445, 1354.528, 0, 950.1368, 736.826, 265.1107, 3.814697e-06, 333.3252, 0, 493.8766, -1.907349e-06, 1749.211, 3701.488, 1357.669, 4634.485, 1690.496, 21.87144, 502.3263, 2341.403, 1884.1, 1107.242, 693.8291
9.1, 327.3846, 2.384186e-07, 3712.416, 0, 1463.828, 702.6221, 1827.362, 721.0174, 1696.08, 311.3362, 887.9215, 111.3775, 1386.041, -9.536743e-06, 516.4952, 752.8881, 855.0735, 354.2083, 589.0685, 25.47934, 1722.81, 32.86625, 589.6734, 1315.381, 0, 909.9385, 698.6268, 253.6292, 4.768372e-06, 317.3541, 0, 471.8771, -1.907349e-06, 1729.408, 3544.182, 1293.104, 4590.199, 1613.378, 20.95549, 476.8921, 2265.489, 1895.158, 1052.449, 661.4633
9.199999999999999, 432.1749, 2.384186e-07, 3677.301, 0, 1529.15, 668.2223, 1742.55, 686.5002, 1651.206, 296.1019, 842.8843, 106.1766, 1320.936, -1.144409e-05, 547.9605, 825.2907, 909.9875, 435.8025, 563.9089, 24.38622, 1718.763, 31.15053, 565.0732, 1306.057, 0, 946.4807, 662.4078, 242.645, 3.814697e-06, 302.1483, 0, 450.8575, -1.907349e-06, 1702.568, 3733.175, 1380.332, 4551.434, 1620.353, 20.07789, 601.0295, 2227.357, 1978.691, 1000.368, 630.6072
9.300000000000001, 435.4639, 2.384186e-07, 3648.443, 0, 1613.767, 827.4128, 1710.321, 653.6353, 1686.612, 281.6131, 931.0131, 101.2187, 1258.888, -1.144409e-05, 579.1332, 788.5313, 904.2916, 410.6741, 539.8238, 23.34, 1754.736, 29.52437, 607.8486, 1250.208, 0, 906.4371, 628.0666, 232.1364, 4.768372e-06, 345.2255, 0, 455.2033, -1.907349e-06, 1631.262, 3574.523, 1314.689, 4537.962, 1732.498, 19.23705, 570.5977, 2161.42, 1986.223, 1023.675, 716.4138
9.4, 414.7733, 0, 3529.317, 0, 1537.436, 786.9034, 1666.423, 642.5151, 1631.619, 267.8332, 923.1072, 96.4922, 1292.07, -1.144409e-05, 553.2974, 844.3162, 861.9263, 386.9947, 622.6599, 22.33866, 1664.965, 27.9831, 626.8943, 1225.238, 0, 868.0877, 595.5057, 268.5029, 4.768372e-06, 328.6842, 0, 468.1992, -1.907349e-06, 1783.657, 3592.178, 1338.323, 4580.631, 1694.66, 18.43143, 541.7068, 2383.315, 1889.255, 973.0176, 682.9944
9.5, 395.0659, 2.384186e-07, 3659.811, 0, 1515.922, 748.3773, 1637.639, 685.1372, 1554.31, 254.7276, 942.5009, 91.98645, 1231.379, -1.049042e-05, 626.9926, 859.5205, 821.5458, 677.343, 730.7814, 21.38028, 1704.709, 26.52229, 600.7413, 1285.439, 0, 1076.389, 765.7418, 256.8745, 4.768372e-06, 312.9355, 0, 447.3435, -1.430511e-06, 1808.587, 3669.708, 1274.679, 4529.811, 1754.085, 17.65954, 514.2787, 2353.974, 1992.798, 1099.991, 951.0036
9.6, 376.2947, 2.384186e-07, 3658.451, 0, 1444.219, 711.7375, 1561.633, 721.8855, 1506.763, 242.2633, 894.6953, 87.69109, 1173.538, -9.536743e-06, 599.0218, 821.2365, 944.8712, 726.6776, 823.4195, 20.46302, 1617.498, 25.13774, 575.6794, 1230.472, 0, 1066.174, 810.7448, 245.7497, 4.768372e-06, 340.0225, 0, 427.4167, -1.430511e-06, 1732.842, 3851.309, 1255.798, 4359.409, 1817.652, 16.91998, 488.2393, 2402.023, 1895.51, 1045.557, 906.641
9.699999999999999, 358.4155, 4.768372e-07, 3498.884, 0, 1375.907, 676.8914, 1638.396, 701.6339, 1435.369, 230.4089, 849.3145, 83.59631, 1190.155, -9.536743e-06, 572.2988, 784.6576, 900.6048, 770.0109, 882.7044, 19.58511, 1654.977, 23.82547, 551.663, 1177.855, 0, 1021.066, 768.7133, 235.1067, 4.768372e-06, 430.7208, 0, 408.3777, -1.907349e-06, 1726.721, 3931.447, 1196.078, 4495.552, 1766.545, 16.21139, 463.5184, 2297.344, 1861.934, 1037.246, 864.3479
9.800000000000001, 341.3858, 4.768372e-07, 3478.869, 0, 1359.559, 643.7515, 1617.877, 668.0446, 1467.45, 219.1346, 806.2355, 79.69274, 1209.782, -9.536743e-06, 546.7679, 749.708, 874.9624, 725.6121, 845.0032, 18.74487, 1724.718, 22.5817, 528.6486, 1228.035, 0, 977.8669, 778.6741, 224.9246, 4.768372e-06, 466.7677, 0, 427.5029, -1.430511e-06, 1654.404, 3870.913, 1172.431, 4599.618, 1685.957, 15.53248, 440.0492, 2343.635, 1839.14, 1048.499, 824.0276
9.9, 385.0069, 2.384186e-07, 3441.042, 0, 1387.611, 612.234, 1664.486, 672.6938, 1625.925, 208.4119, 765.3416, 75.97144, 1152.956, -9.536743e-06, 522.376, 799.7903, 913.0814, 727.309, 808.9124, 17.94067, 1687.263, 21.40286, 506.5942, 1217.794, 0, 936.4955, 738.3053, 215.1835, 3.814697e-06, 444.4028, 0, 408.46, -1.430511e-06, 1585.115, 3873.387, 1220.135, 4624.364, 1765.588, 14.882, 417.7683, 2367.393, 1849.343, 1043.918, 785.5883
10, 366.7137, 2.384186e-07, 3409.975, 0, 1343.265, 582.2596, 1647.775, 640.4899, 1548.885, 198.2139, 726.5218, 72.42392, 1098.799, -8.583069e-06, 499.0722, 764.1667, 870.3043, 685.3723, 774.3629, 17.17097, 1708.706, 20.28556, 588.0767, 1275.316, 0, 913.8232, 700.0293, 205.8643, 3.814697e-06, 423.1095, 0, 399.3293, -1.430511e-06, 1716.37, 3923.462, 1239.265, 4557.267, 1759.283, 14.25876, 396.6155, 2299.532, 1898.927, 992.2583, 748.9421
10.1, 349.2897, 3.576279e-07, 3596.301, 0, 1365.989, 553.7526, 1637.012, 698.5713, 1506.47, 188.5149, 796.048, 69.04205, 1047.186, -8.583069e-06, 476.808, 750.3494, 829.5313, 747.5618, 741.2892, 16.4343, 1714.702, 19.22659, 609.5316, 1294.314, 0, 1070.737, 716.562, 196.9487, 3.814697e-06, 402.8365, 0, 459.7245, -9.536743e-07, 1644.486, 4102.923, 1180.331, 4510.248, 1679.026, 13.66162, 376.5338, 2352.806, 1856.579, 1040.577, 714.0052
10.2, 332.6936, 3.576279e-07, 3454.577, 0, 1385.305, 526.6414, 1720.519, 665.1287, 1475.044, 179.2905, 755.6708, 65.81809, 997.9974, -8.583069e-06, 455.5371, 716.928, 790.6685, 704.4574, 709.628, 15.72923, 1736.57, 18.22289, 584.1029, 1309.049, 0, 1025.437, 744.6008, 188.4192, 3.814697e-06, 383.5348, 0, 515.3926, -9.536743e-07, 1666.627, 4105.174, 1152.986, 4441.602, 1795.257, 13.08949, 357.4688, 2325.812, 1852.665, 989.0825, 680.6982
