 , C000, C001, C002, C006, C008, C009, C010, C011, C013, C016, C017, C018, C020, C026, C030, C033, C034, C038, C039, C040, C045, C053, C055, C056, C063, C064, C083, C085, C086, C089, C091, C094, C095, C098, C107, C121, C125
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
6.4, 605.303, 281.796, 534.373, 238.0188, 0, 424.8875, 3358.595, 638.9948, 432.8595, 184.5805, 503.3895, 1583.838, 2637.755, 1752.752, 0, 974.9794, 2047.584, 0, 1364.039, 830.9846, 524.9613, 3082.877, 17.82132, 1849.008, 2085.843, 2972.997, 1521.432, 2869.338, 2169.302, 621.3571, 1736.973, 1035.677, 854.4033, 2025.283, 2691.899, 1924.469, 2083.14
6.5, 578.9995, 476.0796, 601.219, 228.2747, 0, 404.4775, 3551.805, 610.8783, 413.8884, 239.0924, 791.0581, 1642.732, 2727.428, 1831.559, 0, 1012.408, 1967.5, 0, 1625.808, 844.4698, 503.7815, 3280.02, 55.08432, 1862.724, 2251.322, 2966.503, 1536.04, 2826.472, 2188.923, 590.3203, 1856.732, 991.9371, 948.6893, 2222.541, 2652.717, 1917.219, 2256.779
6.6, 593.3284, 455.9901, 674.9935, 218.9294, 0, 385.048, 3591.259, 583.9989, 395.7487, 229.2243, 812.7419, 1660.257, 2656.299, 1756.79, 0, 1017.461, 2119.417, 0, 1642.466, 958.8788, 490.3048, 3240.147, 263.1242, 1903.869, 2220.281, 3021.762, 1561.769, 2703.582, 2096.316, 597.1911, 2042.607, 1205.708, 917.9745, 2126.576, 2661.012, 2049.924, 2288.342
6.7, 662.1941, 452.3734, 680.1545, 209.9667, 0, 366.5518, 3477.472, 558.3023, 378.404, 219.7634, 778.9072, 1660.083, 2762.474, 1685.072, 0, 1068.917, 2164.999, 0, 1761.552, 916.8059, 470.5233, 3234.445, 252.1369, 1819.9, 2121.715, 2926.094, 1655.851, 2865.752, 2135.365, 704.4008, 1999.24, 1208.45, 946.2475, 2129.534, 2667.312, 2024.939, 2275.11
6.8, 633.4185, 454.6718, 667.84, 201.371, 0, 348.944, 3389.624, 533.7364, 361.8195, 210.6931, 746.481, 1594.603, 2713.453, 1661.441, 0, 1037.67, 2093.014, 0, 1788.173, 952.7867, 451.5397, 3182.729, 241.6084, 1739.635, 2156.207, 2791.804, 1585.273, 2741.154, 2059.114, 669.2159, 2008.842, 1157.413, 903.3992, 2134.558, 2551.884, 1941.399, 2205.286
6.9, 605.8932, 435.4856, 639.7634, 193.1271, 0, 332.1821, 3406.638, 510.2514, 345.9619, 201.9971, 715.4047, 1525.871, 2595.939, 1690.541, 0, 990.726, 1998.828, 0, 1707.952, 922.5578, 433.3221, 3044.112, 231.5195, 1843.115, 2160.872, 2988.035, 1569.705, 2875.254, 2044.783, 776.2468, 1921.111, 1108.531, 922.5486, 2042.393, 2491.717, 1896.248, 2258.897
7, 610.3958, 434.6348, 693.501, 185.2207, 0, 316.2253, 3425.453, 487.7997, 330.7993, 193.66, 729.7563, 1548.865, 2591.436, 1772.994, 0, 1135.94, 1908.88, 0, 1798.622, 894.2084, 480.5588, 3060.378, 221.8519, 1761.826, 2064.942, 2872.493, 1570.043, 2750.244, 1991.517, 825.4091, 1945.141, 1274.845, 880.7734, 1954.207, 2607.591, 1878.567, 2155.569
7.1, 583.871, 416.2941, 664.3457, 177.638, 0, 301.0351, 3380.821, 532.9087, 316.3012, 185.667, 789.1799, 1591.297, 2635.885, 1700.615, 0, 1084.55, 1993.399, 0, 1717.933, 854.9729, 461.1704, 3074.819, 212.588, 1684.122, 2144.54, 2740.663, 1503.122, 2881.891, 1993.121, 862.5612, 1860.193, 1276.433, 840.8899, 1907.374, 2494.747, 1823.38, 2056.968
7.2, 652.7255, 398.7274, 636.4161, 170.3658, 0, 286.5745, 3353.799, 509.4601, 302.4385, 178.0039, 756.326, 1522.707, 2706.163, 1719.111, 0, 1133.982, 2072.67, 0, 1696.433, 901.1381, 442.5642, 3155.073, 378.6365, 1696.791, 2049.335, 2765.631, 1439.053, 2844.087, 2002.102, 936.7365, 1868.582, 1254.187, 828.8194, 2039.986, 2452.348, 1902.103, 1962.877
7.3, 674.6395, 381.9019, 757.1705, 163.3912, 0, 272.8086, 3202.638, 487.0433, 289.1834, 170.6571, 724.84, 1457.074, 2588.965, 1648.932, 0, 1082.68, 1979.4, 0, 1803.983, 977.9268, 424.7088, 3017.661, 362.8258, 1684.21, 2043.285, 2784.824, 1520.144, 2791.944, 1917.399, 1012.343, 2018.732, 1273.451, 836.1118, 1951.903, 2482.695, 1968.117, 2217.864
7.4, 645.3229, 365.7865, 725.3384, 156.7022, 0, 259.7039, 3240.656, 465.6128, 379.2977, 163.6135, 694.6646, 1521.039, 2540.016, 1647.522, 0, 1033.7, 1890.326, 0, 1765.121, 935.0179, 407.5737, 3000.76, 347.6752, 1609.929, 2075.649, 2695.096, 1455.35, 2811.873, 2030.819, 961.7763, 1930.57, 1219.668, 798.2506, 2013.606, 2417.808, 1886.921, 2116.413
7.5, 673.5885, 350.351, 807.9402, 150.287, 0, 247.2287, 3259.417, 445.1253, 429.8587, 156.8607, 665.7455, 1455.478, 2446.357, 1830.557, 0, 1094.814, 1936.889, 0, 1786.377, 942.4663, 391.1299, 3008.277, 333.1573, 1637.337, 2125.375, 2810.417, 1393.318, 2871.76, 2022.347, 942.6632, 1846.258, 1187.631, 762.104, 1963.923, 2372.837, 2053.989, 2172.142
7.6, 644.3177, 335.567, 828.9261, 144.1345, 0, 235.3528, 3232.838, 425.5393, 411.0191, 150.3865, 638.0303, 1521.222, 2699.344, 1755.828, 0, 1045.284, 1967.358, 0, 1784.39, 901.1134, 432.7673, 2963, 319.2456, 1738.376, 2129.176, 2734.098, 1518.24, 2805.782, 1964.898, 895.577, 1867.661, 1226.688, 749.9813, 2030.615, 2270.152, 2043.052, 2247.622
7.7, 616.3188, 321.4067, 805.0628, 138.2338, 0, 224.0474, 3320.615, 407.2671, 393.0052, 144.1796, 611.4689, 1455.652, 2582.442, 1750.461, 0, 1030.021, 2025.439, 0, 1831.036, 861.575, 415.3071, 3009.577, 305.9149, 1766.819, 2177.909, 2759.587, 1662.191, 2744.778, 1959.187, 950.1931, 1786.097, 1249.316, 744.2907, 1973.84, 2365.9, 1958.765, 2256.659
7.8, 589.5366, 307.8441, 771.2173, 132.5747, 0, 213.285, 3390.187, 389.3469, 375.7808, 138.2288, 635.6085, 1447.737, 2637.41, 1801.05, 0, 983.4229, 2005.863, 0, 1906.336, 823.7714, 405.5406, 2954.555, 422.2613, 1789.137, 2081.223, 2831.579, 1635.54, 2843.703, 1950.75, 902.7308, 1848.042, 1196.553, 710.5875, 1888.614, 2263.515, 1877.955, 2264.778
7.9, 613.9852, 294.8537, 864.9893, 127.1473, 0, 203.0396, 3342.337, 372.2151, 359.3112, 132.5236, 609.1479, 1385.335, 2717.37, 1821.123, 0, 938.9327, 2051.672, 0, 1820.815, 867.3936, 389.1789, 2989.228, 489.812, 1808.802, 2202.093, 2721.784, 1732.472, 2720.065, 1927.528, 879.9093, 1871.588, 1146.018, 678.4104, 2044.999, 2165.561, 1800.478, 2264.484
8, 587.3044, 282.4115, 828.6245, 121.942, 0, 193.2864, 3284.28, 355.8372, 343.5635, 127.0539, 583.7889, 1395.992, 2740.302, 1746.779, 0, 1068.738, 1959.347, 0, 1886.644, 888.5457, 373.4773, 2878.865, 481.7709, 1729.026, 2127.916, 2693.11, 1658.628, 2601.801, 1981.637, 960.9233, 1856.263, 1097.618, 647.6904, 2040.486, 2317.851, 1726.198, 2256.734
8.1, 609.0372, 270.4943, 793.7884, 295.4701, 0, 184.0016, 3428.227, 340.18, 328.506, 121.81, 606.283, 1335.82, 2775.417, 1675.47, 0, 1077.493, 1871.175, 0, 1825.854, 849.5587, 358.4092, 3022.103, 461.6535, 1790.541, 2145.269, 2786.671, 1587.931, 2555.535, 1968.097, 971.0973, 1860.246, 1117.818, 618.3614, 2096.221, 2217.545, 1741.294, 2296.104
8.199999999999999, 582.5715, 259.08, 760.4169, 283.3739, 0, 175.1629, 3308.373, 387.6222, 314.1084, 116.7825, 595.9969, 1330.743, 2655.221, 1607.072, 0, 1199.06, 2074.102, 32.15815, 1800.514, 875.2926, 375.6641, 2938.611, 442.3762, 1736.467, 2096.395, 2765, 1520.248, 2523.638, 1949.234, 922.5908, 1779.006, 1088.364, 636.9096, 2023.888, 2121.581, 2059.294, 2398.815
8.300000000000001, 557.2558, 248.1474, 759.6316, 271.773, 0, 166.7487, 3431.112, 370.5664, 300.3419, 111.9625, 571.1853, 1277.3, 2540.229, 1628.08, 0, 1180.827, 2092.967, 262.3302, 1894.33, 891.9116, 360.5078, 2870.675, 423.9039, 1742.485, 2088.988, 2696.516, 1500.925, 2413.915, 1979.987, 1061.759, 1802.918, 1042.399, 608.0688, 1951.779, 2205.598, 2098.404, 2715.455
8.4, 533.0402, 237.6761, 732.6896, 260.6469, 0, 298.9496, 3339.842, 360.1744, 287.1786, 107.3415, 547.4067, 1222.245, 2665.507, 1561.617, 0, 1284.984, 1998.783, 250.7363, 1960.159, 852.7769, 345.9629, 2915.816, 406.2029, 1682.685, 2012.5, 2764.418, 1470.465, 2447.197, 2036.128, 1130.904, 1724.181, 1082.465, 580.534, 2104.441, 2189.433, 2154.492, 2780.05
8.5, 509.8769, 227.6467, 701.8868, 351.5219, 0, 284.5893, 3352.546, 344.3263, 274.5923, 102.9111, 524.618, 1283.261, 2561.756, 1593.128, 0, 1226.852, 2012.098, 275.3244, 1887.353, 815.3594, 373.417, 2934.169, 389.241, 1673.954, 1978.074, 2678.121, 1478.947, 2386.569, 2051.912, 1166.454, 1678.165, 1102.209, 554.2461, 2023.535, 2116.087, 2091.413, 2837.473
8.6, 487.7202, 218.0405, 672.3789, 337.1311, 0, 270.9187, 3227.263, 329.1755, 262.5576, 98.66364, 593.8069, 1263.611, 2587.872, 1636.234, 0, 1295.979, 2136.51, 263.1562, 1826.217, 779.5836, 358.3513, 2806.378, 372.9875, 1600.125, 2017.031, 2555.212, 1415.909, 2354.535, 2110.484, 1108.19, 1604.876, 1087.378, 540.0005, 2056.488, 2121.905, 2169.36, 3056.309
8.699999999999999, 466.5262, 208.8396, 644.1115, 323.3294, 0, 257.9048, 3211.122, 314.6914, 363.733, 94.59146, 569.0866, 1308.868, 2475.797, 1627.028, 0, 1237.349, 2063.929, 251.5258, 1867.701, 745.3776, 343.8934, 2902.339, 357.4126, 1667.715, 1927.487, 2702.046, 1450.899, 2375.36, 2148.729, 1098.98, 1710.09, 1041.454, 667.3512, 1967.693, 2281.893, 2164.302, 3000.654
8.800000000000001, 446.2534, 200.0271, 617.0325, 310.0927, 0, 245.516, 3154.401, 300.8447, 347.7915, 90.68736, 606.8129, 1333.163, 2574.347, 1560.607, 0, 1202.822, 1971.052, 240.4094, 1872.313, 712.6724, 330.0189, 2775.934, 342.4881, 1594.162, 2045.992, 2646.663, 1472.25, 2272.084, 2136.081, 1044.086, 1635.407, 1032.57, 637.132, 2114.629, 2183.144, 2075.012, 2863.396
8.9, 520.4299, 191.5863, 591.092, 367.2997, 0, 233.7224, 3063.741, 287.6071, 391.7386, 86.9444, 581.551, 1275.7, 2607.206, 1697.744, 0, 1194.69, 2016.021, 229.7843, 1797.267, 730.0904, 316.7041, 2723.761, 328.1868, 1523.853, 1984.615, 2608.353, 1409.498, 2340.889, 2181.543, 1039.705, 1706.036, 1024.549, 668.5177, 2060.434, 2088.667, 1989.406, 2886.596
9, 497.8146, 183.5018, 602.87, 352.2629, 0, 222.4952, 3122.437, 274.9521, 374.5697, 83.35592, 557.3409, 1324.4, 2494.293, 1628.436, 0, 1226.715, 2008.714, 219.6288, 1739.022, 759.0269, 343.6769, 2914.268, 406.3884, 1560.899, 1955.705, 2521.889, 1481.636, 2295.993, 2203.652, 987.7714, 1631.53, 981.2792, 638.2456, 2089.427, 2033.365, 2128.996, 2810.151
9.1, 476.1821, 175.7584, 577.5249, 337.8418, 0, 211.8074, 3129.536, 290.4636, 358.1532, 79.91554, 597.9716, 1377.85, 2418.824, 1561.958, 0, 1171.218, 2005.897, 209.9221, 1661.007, 725.7229, 367.1698, 2787.343, 389.4188, 1492.056, 1868.883, 2571.326, 1456.85, 2268.105, 2110.422, 1202.673, 1627.984, 1002.562, 609.3444, 1999.21, 2194.127, 2041.162, 2681.607
9.199999999999999, 455.4895, 168.3418, 553.2453, 324.011, 0, 201.633, 3117.14, 277.6829, 342.4563, 76.61716, 573.0778, 1339.028, 2481.968, 1640.588, 0, 1118.232, 2002.388, 200.6444, 1734.989, 771.4873, 352.3562, 2665.947, 373.1578, 1445.251, 1785.917, 2470.146, 1420.377, 2359.217, 2158.797, 1190.866, 1556.887, 960.2206, 581.7518, 2001.939, 2099.175, 2011.47, 2792.452
9.300000000000001, 435.6962, 161.2381, 529.9864, 310.7464, 0, 191.9473, 3001.527, 265.4645, 327.4473, 73.45491, 549.2203, 1335.978, 2460.956, 1573.614, 0, 1197.128, 1912.281, 191.7767, 1657.155, 737.6365, 338.1402, 2824.27, 364.5584, 1526.257, 1818.037, 2477.798, 1359.836, 2256.643, 2086.76, 1131.382, 1547.792, 956.3102, 555.4086, 1938.079, 2182.067, 2054.981, 2664.718
9.4, 484.611, 154.4342, 507.7053, 298.0248, 0, 182.7269, 3213.365, 253.7838, 354.027, 70.42319, 576.7444, 1278.393, 2520.193, 1509.375, 0, 1223.285, 1899.319, 183.301, 1582.812, 847.0362, 324.4978, 2701.265, 349.3355, 1458.942, 1826.905, 2437.122, 1301.875, 2261.021, 2114.362, 1074.869, 1588.83, 915.922, 530.2584, 1967.475, 2087.638, 1970.201, 2651.298
9.5, 463.5522, 147.9174, 548.1248, 285.8241, 0, 173.9494, 3189.995, 242.617, 338.5109, 67.51659, 552.7344, 1223.291, 2437.253, 1567.946, 0, 1167.943, 1926.538, 175.1998, 1623.787, 830.0935, 311.4058, 2662.894, 334.7482, 1394.597, 1840.173, 2364.999, 1287.178, 2219.174, 2142.285, 1189.821, 1519.442, 941.8045, 506.2471, 2010.14, 1997.295, 1980.251, 2530.021
9.6, 443.4085, 141.6756, 525.0811, 274.1228, 0, 165.5936, 3099.435, 231.9415, 390.7219, 64.72996, 529.7239, 1398.056, 2659.04, 1503.937, 0, 1203.636, 1951.054, 167.4567, 1550.942, 803.1502, 298.8419, 2706.296, 320.7701, 1464.135, 1791.969, 2256.46, 1232.314, 2267.598, 2051.651, 1130.389, 1453.085, 929.9486, 483.323, 1923.347, 2007.242, 2065.847, 2518.657
9.699999999999999, 424.1402, 135.6972, 503.0063, 262.9006, 0, 157.6391, 3023.402, 277.648, 467.5605, 62.05834, 507.6713, 1337.796, 2543.883, 1442.542, 0, 1161.796, 1932.746, 160.0558, 1481.364, 780.3844, 286.785, 2762.605, 387.8555, 1432.147, 1797.114, 2401.614, 1310.755, 2290.904, 2065.136, 1073.926, 1389.626, 919.4481, 461.437, 1881.411, 2019.789, 2172.648, 2644.288
9.800000000000001, 418.5553, 129.9711, 506.3622, 252.1378, 0, 150.0667, 3048.962, 279.8683, 447.0685, 59.49699, 486.5368, 1280.133, 2433.713, 1440.454, 0, 1143.2, 1872.472, 152.982, 1524.544, 746.1432, 275.2145, 2702.534, 371.6598, 1428.01, 1717.333, 2327.371, 1254.886, 2281.919, 2016.316, 1020.283, 1328.938, 880.6166, 440.542, 1906.784, 1932.382, 2083.014, 2523.331
9.9, 400.367, 124.4866, 485.0742, 323.2888, 0, 142.8581, 3008.231, 267.5538, 427.4746, 57.04135, 466.2821, 1258.645, 2480.247, 1460.781, 0, 1091.482, 1885.67, 146.2208, 1486.272, 786.1795, 264.1109, 2671.011, 356.1404, 1476.806, 1702.596, 2230.406, 1302.965, 2203.138, 2008.332, 1013.516, 1349.763, 976.0133, 420.5933, 1824.453, 1939.431, 1997.078, 2592.813
10, 414.0234, 119.2335, 464.6813, 310.0537, 0, 135.9957, 3003.407, 255.7811, 467.1378, 54.68707, 446.8706, 1286.455, 2409.945, 1401.148, 0, 1075.83, 1958.474, 139.7585, 1419.596, 844.3765, 253.4552, 2665.681, 341.269, 1466.275, 1684.962, 2213.732, 1247.428, 2373.464, 1981.682, 1022.153, 1333.454, 934.793, 401.5478, 1798.653, 1953.945, 2043.843, 2763.055
10.1, 467.6412, 114.2021, 450.8577, 297.3606, 0, 129.463, 3009.187, 252.6467, 446.6644, 52.42995, 428.2672, 1238.066, 2379.705, 1572.11, 0, 1178.602, 1870.342, 133.5817, 1488.155, 941.3828, 243.2294, 2634.919, 327.0186, 1401.606, 1610.16, 2153.276, 1236.464, 2270.271, 1968.798, 1065.087, 1361.195, 960.7118, 383.3647, 1803.147, 1869.388, 2191.359, 2714.757
10.2, 452.1746, 109.383, 484.9929, 325.4819, 0, 338.8348, 3134.486, 241.53, 427.0882, 50.26599, 570.6979, 1384.514, 2356.265, 1507.931, 0, 1323.368, 1786.176, 127.678, 1553.008, 900.0775, 233.4162, 2588.85, 340.4238, 1339.789, 1737.326, 2301.223, 1183.761, 2171.564, 2013.483, 1011.886, 1301.749, 920.1376, 396.8521, 2052.476, 1863.6, 2238.071, 2710.615
10.3, 443.95, 104.7673, 464.6034, 364.313, 0, 322.5584, 3051.011, 238.4147, 408.37, 48.19135, 546.9396, 1324.837, 2440.839, 1446.373, 0, 1263.499, 1871.116, 122.0351, 1526.369, 934.1112, 267.5367, 2562.124, 326.2087, 1280.699, 1766.992, 2195.611, 1190.77, 2343.573, 2006.111, 961.3423, 1244.899, 881.2771, 558.6327, 1963.855, 1990.331, 2451.296, 2820.8
10.4, 510.3447, 100.3463, 445.071, 349.3986, 0, 426.7746, 3053.017, 254.7884, 483.6551, 46.20234, 524.1703, 1324.411, 2368.332, 1387.327, 0, 1298.771, 1839.177, 116.6417, 1457.894, 893.1249, 355.5825, 2629.933, 312.5872, 1287.553, 1688.548, 2333.353, 1173.175, 2285.176, 1921.238, 913.3231, 1322.543, 928.7097, 533.3365, 1879.06, 1904.199, 2350.166, 2691.769
10.5, 534.6931, 96.11192, 497.4037, 335.0947, 0, 406.274, 3170.201, 243.5774, 540.095, 44.29541, 572.741, 1267.325, 2297.128, 1354.948, 0, 1240.014, 1894.595, 111.4866, 1594.795, 869.835, 341.2363, 2730.591, 299.5345, 1314.053, 1640.548, 2226.266, 1150.344, 2185.821, 1839.956, 867.7025, 1264.785, 905.9379, 509.1857, 1797.926, 1885.953, 2253.208, 2809.812
10.6, 553.5891, 92.05621, 476.4925, 458.9864, 0, 386.7581, 3052.47, 232.8597, 613.2829, 42.46719, 550.5388, 1212.7, 2448.438, 1299.635, 0, 1183.916, 1826.731, 106.5593, 1628.026, 960.5511, 327.469, 2646.176, 337.9511, 1256.098, 1567.718, 2124.094, 1148.325, 2260.622, 1853.12, 909.0576, 1297.612, 906.9655, 486.1286, 1912.652, 1936.362, 2291.437, 2681.284
10.7, 529.5328, 88.17163, 520.2737, 440.1961, 0, 368.1797, 3045.505, 222.6136, 586.4043, 40.71443, 527.6197, 1181.223, 2342.402, 1280.426, 0, 1130.355, 1783.865, 101.8499, 1554.99, 953.9071, 314.3136, 2589.156, 323.8393, 1200.698, 1605.198, 2026.611, 1099.38, 2175.602, 1937.185, 911.1065, 1379.96, 868.6613, 464.1155, 1830.068, 1946.095, 2303.782, 2614.129
10.8, 506.522, 84.45097, 585.0317, 422.175, 0, 350.4938, 3028.262, 212.8183, 560.7037, 39.03401, 634.1048, 1248.858, 2265.782, 1393.636, 0, 1229.272, 1840.92, 97.34852, 1538.582, 936.7261, 312.7919, 2568.278, 310.3167, 1147.743, 1671.526, 2096.643, 1052.52, 2117.303, 1855.228, 941.051, 1319.694, 953.4436, 443.0993, 1967.843, 1861.878, 2271.566, 2625.012
10.9, 484.511, 80.88733, 560.4365, 404.8918, 0, 333.6574, 2943.864, 203.4541, 536.1295, 37.42295, 607.7068, 1245.524, 2326, 1336.743, 0, 1173.66, 1758.078, 93.04611, 1545.669, 895.6251, 344.8539, 2456.423, 297.3588, 1146.733, 1597.321, 2063.858, 1060.634, 2063.534, 2004.53, 1007.949, 1262.061, 972.4251, 423.0347, 1882.875, 2014.807, 2292.213, 2504.937
11, 463.4566, 77.47405, 536.8753, 388.316, 0, 317.6298, 2991.822, 194.5019, 512.6323, 35.87838, 582.4078, 1191.839, 2225.266, 1315.332, 0, 1178.897, 1896.934, 88.93385, 1476.328, 933.0128, 330.9406, 2562.582, 284.9419, 1248.109, 1652.412, 1993.134, 1044.872, 2016.571, 1919.724, 997.5056, 1206.944, 931.3563, 403.8787, 1801.577, 1927.616, 2197.646, 2550.331
11.1, 516.5895, 74.2048, 514.3046, 372.4189, 0, 302.3721, 2993.043, 185.9436, 575.1404, 34.39756, 558.162, 1185.89, 2233.771, 1354.724, 0, 1125.563, 1811.571, 85.00334, 1410.097, 892.0748, 317.5886, 2505.869, 273.0436, 1193.062, 1613.838, 1986.426, 1033.857, 2095.242, 1902.313, 1081.135, 1154.234, 892.022, 385.5901, 1832.918, 1908.162, 2359.959, 2433.672
11.2, 494.1411, 71.07352, 492.6828, 357.1726, 0, 287.8473, 2976.765, 177.7618, 603.1131, 32.97786, 534.9255, 1213.118, 2193.837, 1299.42, 0, 1136.974, 1771.81, 81.24654, 1346.838, 852.9329, 330.0513, 2463.382, 261.6421, 1140.443, 1542.194, 1968.562, 1077.825, 2004.145, 1821.831, 1027.132, 1103.827, 942.8127, 368.1296, 1864.558, 1825.586, 2262.597, 2427.689
11.3, 511.6959, 68.07437, 497.9574, 342.5504, 0, 274.0202, 2987.019, 169.9401, 620.204, 31.61676, 512.6564, 1199.555, 2331.388, 1246.374, 0, 1213.657, 1969.274, 77.65578, 1286.417, 815.5085, 320.6966, 2473.899, 250.7166, 1174.071, 1689.986, 1961.714, 1031.885, 1917.009, 1851.768, 975.8268, 1055.62, 926.611, 351.4598, 1861.232, 1979.589, 2169.252, 2427.541
11.4, 625.1312, 65.20177, 486.1029, 328.5268, 0, 260.8573, 2971.479, 162.4625, 593.022, 30.31183, 525.8712, 1147.85, 2298.213, 1276.678, 0, 1158.751, 1880.656, 74.22371, 1291.051, 854.3114, 307.758, 2366.154, 240.2474, 1230.828, 1614.961, 2024.585, 987.9019, 1913.545, 1773.425, 927.0842, 1163.49, 887.4771, 335.5449, 1780.868, 1893.922, 2285.868, 2432.084
11.5, 597.9661, 62.4504, 465.6667, 315.0774, 0, 248.3267, 2837.551, 182.2844, 668.2328, 29.06076, 503.979, 1098.375, 2290.027, 1224.56, 0, 1164.979, 1839.013, 70.94333, 1372.01, 885.2035, 295.3413, 2376.484, 230.2154, 1176.543, 1625.476, 1931.669, 945.7939, 1952.14, 1765.806, 957.218, 1172.887, 899.9432, 320.3507, 1866.458, 1811.962, 2309.45, 2320.834
11.6, 571.9814, 59.81512, 446.0897, 302.1785, 0, 236.3981, 2908.84, 174.2637, 663.8508, 27.86133, 482.9982, 1051.031, 2190.851, 1174.569, 0, 1137.67, 1847.075, 67.80792, 1310.46, 846.3632, 283.4256, 2333.768, 220.6023, 1180.923, 1587.359, 1941.269, 905.4807, 1935.624, 1794.856, 909.4048, 1121.664, 861.9356, 305.8444, 1821.316, 1978.499, 2214.172, 2306.201
11.7, 575.079, 57.29105, 541.5951, 289.8077, 0, 225.0424, 2777.735, 166.5959, 634.7559, 26.7114, 462.8908, 1152.97, 2193.222, 1151.479, 0, 1086.202, 1868.704, 64.81109, 1251.67, 884.8882, 282.4009, 2393.728, 211.3905, 1128.839, 1516.89, 1852.176, 866.8859, 1851.466, 1769.018, 927.7333, 1072.679, 941.6407, 291.9951, 1812.573, 1892.879, 2144.317, 2366.607
11.8, 599.7012, 54.87349, 548.5762, 277.9434, 0, 214.2323, 2832.389, 159.2655, 678.6041, 25.60893, 443.6205, 1103.273, 2098.239, 1104.472, 0, 1174.296, 1874.121, 61.9467, 1245.395, 846.0617, 271.0073, 2442.039, 202.5635, 1079.052, 1449.549, 1954.29, 829.936, 1935.736, 1715.25, 881.3929, 1059.51, 933.3374, 278.7728, 1734.31, 1904.037, 2193.567, 2293.883
11.9, 573.6412, 52.55794, 525.5137, 266.5648, 0, 203.9414, 2880.657, 152.2576, 648.8627, 24.55197, 425.1525, 1156.815, 2152.712, 1100.198, 3.863546, 1121.171, 1789.785, 59.20892, 1293.361, 808.9388, 266.4285, 2425.177, 255.2302, 1109.435, 1582.153, 1864.6, 859.9241, 1851.574, 1642.682, 837.3672, 1013.239, 893.9194, 266.1494, 1822.75, 1872.016, 2135.25, 2313.174
12, 548.7135, 50.34011, 623.9838, 255.6519, 0, 194.1448, 2885.955, 145.5581, 620.4247, 23.53863, 467.1797, 1106.953, 2240.14, 1189.667, 3.689887, 1070.449, 1873.297, 56.59212, 1363.114, 773.4447, 255.6793, 2380.388, 244.5725, 1132.209, 1511.915, 1963.396, 906.0209, 1878.762, 1762.249, 878.2913, 1094.546, 948.0844, 254.0975, 1894.115, 1791.004, 2397.733, 2291.098
12.1, 554.9966, 48.21586, 597.751, 245.1859, 0, 184.8188, 2998.368, 139.1534, 677.7303, 22.56711, 659.2939, 1059.24, 2164.569, 1141.101, 3.524034, 1059.588, 1905.837, 54.09098, 1340.356, 855.0452, 245.3638, 2276.716, 234.3599, 1105.356, 1475.196, 1873.288, 917.8813, 1885.998, 1724.743, 834.4205, 1046.745, 908.0436, 242.5913, 1869.571, 1810.792, 2298.813, 2227.417
12.2, 530.8792, 46.18125, 647.4514, 235.1483, 0, 175.9409, 2911.391, 133.0305, 648.0272, 21.63569, 631.8472, 1013.583, 2136.394, 1094.518, 3.365635, 1042.218, 1820.074, 51.70039, 1280.225, 817.5281, 326.0088, 2215.326, 224.5737, 1143.304, 1443.196, 1957.233, 878.7579, 2003.493, 1857.227, 792.7411, 1001.032, 869.6938, 231.6062, 1788.847, 1886.028, 2304.125, 2185.601
12.3, 507.8098, 44.2325, 620.232, 225.5217, 0, 167.4893, 2930.887, 203.133, 619.6257, 20.74271, 605.5433, 1062.575, 2182.044, 1136.288, 3.214357, 1011.295, 1838.228, 49.41544, 1222.792, 781.6572, 312.8558, 2155.622, 215.1962, 1092.879, 1440.252, 1867.408, 966.8046, 1960.357, 1778.652, 883.0401, 957.3146, 832.9637, 221.1186, 1841.283, 1888.345, 2231.874, 2085.626
12.4, 485.7429, 42.36598, 594.157, 216.2891, 0, 159.4438, 2848.614, 194.1949, 592.4691, 19.88659, 580.3343, 1016.774, 2168.688, 1089.901, 3.069878, 1026.047, 1813.199, 47.23148, 1255.899, 747.3602, 300.2335, 2258.117, 206.2102, 1044.679, 1494.289, 1781.705, 988.1305, 1875.125, 2026.93, 838.9321, 915.5067, 797.7849, 355.2688, 1761.781, 1900.905, 2305.529, 2117.112
12.5, 464.6349, 40.57823, 569.1781, 207.4345, 0, 151.7847, 2819.269, 235.5388, 566.5027, 19.06581, 556.1748, 986.175, 2282.021, 1045.408, 2.931893, 999.5109, 1941.305, 45.14404, 1211.036, 714.568, 288.1204, 2282.692, 284.7404, 1167.12, 1427.952, 1966.934, 946.0128, 1985.89, 1941.176, 824.3458, 974.9944, 764.0917, 339.1814, 1685.711, 1877.405, 2322.722, 2139.666
