 , C000, C001, C002, C003, C005, C006, C007, C008, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C021, C023, C025, C028, C029, C030, C031, C033, C039, C045, C046, C051, C054, C097
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
411.1, 102.8695, 1297.103, 38.99596, 88.11858, 872.862, 244.6318, 157.2581, 256.0653, 1733.414, 527.1702, 14.93668, 165.0383, 171.9789, 1.546615, 106.5412, 7.40074, 9.828403, 3.230583, 144.9082, 295.928, 23.12726, 1009.799, 237.0205, 3.53497, 286.7704, 15.78704, 168.6992, 347.8005, 8.977049, 494.5204, 32.54714, 282.6575, 360.6969
411.2, 97.81199, 1378.498, 37.19919, 84.23503, 827.1483, 232.6986, 149.7853, 253.2138, 1636.063, 624.7462, 14.23939, 155.3372, 163.6966, 1.479786, 101.3566, 6.990805, 50.6866, 3.081434, 137.8081, 489.0379, 22.17815, 958.5527, 388.9834, 3.361522, 273.0723, 14.98956, 160.6516, 328.9776, 8.53918, 467.75, 30.90555, 269.7784, 343.0761
411.3, 93.00317, 1446.622, 35.48521, 80.52264, 783.8288, 221.3476, 142.6676, 242.2687, 1710.63, 588.5957, 13.57465, 146.2063, 155.1823, 1.415846, 96.42429, 6.603577, 47.72613, 2.939171, 131.0559, 1079.779, 21.26799, 909.9075, 370.1024, 3.196585, 260.0284, 14.23236, 152.988, 311.1735, 8.122668, 442.4288, 29.34676, 257.4861, 326.3162
411.4, 88.43078, 1425.856, 33.85021, 76.97385, 821.4111, 241.6882, 135.8881, 227.6834, 1614.558, 554.5371, 12.94095, 137.6122, 147.111, 1.354668, 91.73197, 6.237797, 44.93857, 2.803476, 124.6345, 1078.369, 20.39518, 863.731, 352.1379, 3.039741, 247.6077, 13.51342, 145.6899, 294.3329, 7.726473, 418.4783, 27.86659, 245.7539, 310.375
411.5, 84.08318, 1383.536, 32.29053, 73.58147, 778.3921, 229.8986, 129.4308, 234.5946, 1557.79, 652.2919, 12.33683, 129.5232, 139.4594, 1.296134, 87.26801, 5.892279, 61.99752, 2.674046, 118.5277, 1201.732, 19.55819, 819.8978, 335.0454, 2.890592, 235.7802, 12.83079, 138.74, 278.4037, 7.349603, 395.8244, 26.46108, 234.5562, 295.2125
411.6, 79.94932, 1412.026, 30.80273, 70.3386, 956.1432, 258.4996, 123.2803, 220.4713, 1506.192, 639.9434, 11.76091, 121.9097, 132.2058, 1.240128, 83.02127, 5.565899, 58.37641, 2.550591, 112.7202, 1625.242, 18.75555, 778.2892, 318.7825, 2.748762, 224.5177, 12.18264, 132.1216, 263.3365, 6.991115, 374.3968, 25.12646, 223.8688, 280.7908
411.7, 76.0187, 1386.605, 29.38347, 67.23865, 906.0679, 329.8334, 117.4221, 207.1983, 1486.901, 602.9136, 11.21187, 114.7437, 125.3295, 1.186543, 78.9812, 5.257598, 95.82204, 2.432836, 107.1972, 1667.736, 17.98585, 738.7921, 303.3091, 2.61389, 213.7932, 11.56724, 125.8189, 249.0848, 6.650113, 354.1292, 23.85915, 213.6684, 267.0736
411.8, 72.28133, 1381.571, 28.0296, 64.27531, 858.6152, 313.7441, 111.8423, 194.7243, 1579.253, 650.9055, 10.68847, 107.9989, 118.8108, 1.135273, 75.13772, 4.966374, 90.22533, 2.320517, 101.9448, 1749.374, 17.24773, 701.2994, 288.5867, 2.485636, 203.5809, 10.98292, 119.8169, 235.6044, 6.325743, 334.9587, 22.65576, 203.9327, 254.0265
411.9, 68.7277, 1311.82, 26.73812, 61.44258, 863.5059, 298.4397, 171.2983, 183.0014, 1552.024, 698.576, 10.1895, 101.6507, 112.6312, 1.086219, 71.48129, 4.691282, 84.95551, 2.213384, 96.94975, 1668.379, 16.53991, 724.7814, 274.5789, 2.363676, 193.8565, 10.42812, 114.1012, 336.6314, 6.017196, 316.826, 21.51307, 194.6406, 241.6168
412, 65.34878, 1245.591, 25.50614, 58.73469, 878.2254, 296.3629, 163.1584, 171.9842, 1559.702, 729.6794, 9.713821, 95.67553, 106.773, 1.039284, 68.00278, 109.6246, 79.99348, 2.111197, 92.19947, 1721.343, 15.86113, 736.2954, 261.251, 2.247699, 184.5965, 9.901349, 108.6582, 534.718, 5.723698, 299.675, 20.42801, 185.7719, 229.8133
412.1, 62.13598, 1182.705, 24.33093, 56.14614, 832.2308, 281.9063, 253.8513, 161.6302, 1538.912, 785.9531, 9.260351, 90.05162, 101.2195, 0.9943774, 64.69355, 131.1492, 75.32127, 2.013727, 142.048, 1633.977, 15.21022, 698.9294, 248.5701, 2.137413, 175.7789, 9.401184, 103.4748, 875.5545, 5.444516, 283.4523, 19.39767, 177.3074, 218.5865
412.2, 59.08113, 1122.995, 23.20987, 53.67168, 880.3922, 268.1549, 277.9154, 151.8996, 1538.518, 740.4746, 8.82805, 84.75829, 95.95488, 0.951411, 61.54536, 220.8455, 70.92196, 1.920758, 135.088, 1663.786, 14.58601, 663.4598, 236.5047, 2.032538, 167.3825, 8.926285, 98.53871, 894.1523, 5.178952, 268.1079, 18.41931, 169.2285, 207.9081
412.3, 268.6234, 1066.298, 22.14046, 51.30627, 954.8785, 255.0743, 264.7091, 142.7548, 1452.112, 697.6276, 8.41593, 79.77612, 90.96406, 0.9103011, 58.55037, 208.6127, 66.77959, 1.832081, 128.4691, 1697.006, 13.98742, 729.1823, 225.0249, 1.932809, 159.3871, 8.475375, 93.83807, 845.761, 4.926341, 253.5941, 17.49029, 161.5177, 197.7514
412.4, 412.2054, 1045.526, 21.12032, 49.04511, 990.9353, 242.6318, 272.0529, 134.1606, 1417.575, 657.2599, 8.023048, 75.08679, 86.23282, 0.8709676, 55.70113, 197.0574, 62.87917, 1.747498, 122.1744, 1631.595, 13.41339, 692.1774, 214.1023, 1.837973, 151.7737, 8.047243, 89.36166, 799.9887, 4.686051, 430.5464, 16.60813, 154.1582, 188.0908
412.5, 391.9397, 992.7405, 20.14718, 46.8836, 939.0379, 230.7962, 259.1251, 126.0837, 1393.484, 619.2281, 7.648509, 70.67311, 81.74766, 0.8333336, 52.99053, 186.1422, 59.20657, 1.66682, 116.1882, 1548.784, 12.86293, 705.5256, 203.71, 1.747791, 144.5239, 7.640738, 85.0988, 993.2476, 4.457482, 407.2391, 15.77046, 147.1341, 178.9022
412.6, 372.6704, 942.6205, 19.21889, 44.81735, 889.8585, 219.5379, 246.8116, 137.7838, 1386.706, 614.5441, 7.291453, 66.51888, 77.49578, 0.7973258, 50.41185, 175.8316, 55.74847, 1.589866, 110.4953, 1597.881, 12.33505, 669.7212, 193.822, 1.662033, 137.6204, 7.254767, 81.03929, 939.4933, 4.240061, 385.1936, 14.97504, 140.43, 170.1625
412.7, 354.3485, 895.0308, 18.33336, 42.84217, 931.655, 208.8288, 235.0833, 129.4888, 1392.368, 634.3813, 6.951066, 62.60883, 73.46506, 0.7628739, 47.95865, 240.5233, 52.49234, 1.516466, 105.0813, 1545.503, 41.74781, 635.7338, 184.414, 1.580484, 131.0467, 6.888294, 77.17343, 888.6483, 4.033246, 364.3415, 14.21974, 134.0314, 161.8497
412.8, 336.9274, 887.8296, 17.48864, 40.95403, 1029.943, 198.6421, 223.9123, 121.6932, 1439.313, 651.2243, 6.626569, 58.92862, 69.64397, 0.7299106, 45.62483, 227.2004, 49.4264, 1.446454, 99.93259, 1467.062, 40.03454, 603.4712, 175.4627, 1.502935, 124.787, 6.540333, 73.49199, 840.5549, 3.836518, 344.6182, 13.50254, 127.9243, 153.943
412.9, 320.3627, 843.0061, 16.68284, 39.14911, 1021.047, 188.9524, 213.2722, 268.7958, 2174.385, 613.5417, 6.317221, 120.3048, 66.02164, 0.6983715, 43.40459, 214.6155, 46.53954, 1.379674, 95.03615, 1392.602, 38.39158, 572.8459, 166.9459, 1.429192, 118.8263, 6.209949, 69.98616, 795.0643, 3.649386, 325.9626, 12.82151, 122.0955, 146.4226
413, 304.6124, 800.4456, 15.91417, 37.42374, 996.0297, 179.7352, 203.1376, 252.6136, 2211.451, 639.9993, 6.022314, 252.439, 62.58771, 0.6681954, 41.29238, 202.7278, 43.82129, 1.315978, 160.6272, 1332.258, 36.81604, 745.7704, 158.8425, 1.359067, 113.1503, 5.896255, 66.64758, 752.0356, 3.471382, 576.1063, 12.17483, 116.5323, 139.2695
413.1, 289.6365, 760.0339, 15.18091, 35.77441, 981.5576, 170.9677, 193.4846, 297.1278, 2216.584, 659.0565, 5.741174, 318.5448, 59.33238, 0.6393231, 39.28296, 191.4984, 41.2618, 1.255222, 152.7569, 1348.628, 35.30516, 707.9236, 151.1324, 1.292382, 107.7455, 5.598407, 63.46825, 711.3357, 310.9834, 806.9276, 11.56077, 111.2226, 132.4659
413.2, 275.3969, 721.6624, 14.48144, 34.19776, 930.1513, 162.6279, 184.2904, 279.2399, 2092.097, 668.9992, 5.473159, 299.8204, 56.24638, 0.6116983, 37.37133, 208.9713, 38.85181, 1.197271, 145.2722, 1291.279, 33.85629, 1247.148, 143.7965, 1.22897, 102.5988, 5.315604, 60.4406, 672.8384, 638.7441, 1191.922, 10.97767, 106.1548, 125.9947
413.3, 261.8573, 685.2281, 13.8142, 32.6906, 1058.995, 154.6949, 175.533, 331.4237, 2042.717, 630.2881, 5.217655, 284.8967, 53.32088, 0.5852672, 35.55273, 271.547, 36.58258, 1.141996, 138.1542, 1260.327, 32.46687, 1637.502, 136.8167, 1.168669, 97.69798, 5.047088, 57.55737, 636.4246, 607.5884, 1127.399, 10.42399, 101.3179, 119.8396
413.4, 248.9834, 650.6333, 13.1777, 31.24987, 1003.533, 153.7832, 185.5378, 311.471, 1980.997, 593.817, 4.974079, 322.1735, 50.54754, 0.5599782, 33.82262, 256.5057, 34.44588, 1.089272, 131.385, 1196.36, 31.13448, 1782.687, 130.1757, 1.111327, 93.03124, 4.792135, 54.81168, 601.9815, 577.9524, 1096.521, 9.898232, 96.70143, 113.9852
413.5, 236.7424, 617.785, 12.57053, 29.87263, 1004.246, 146.2817, 176.7211, 292.7196, 1869.741, 559.4562, 4.741874, 333.2987, 47.91845, 0.5357819, 32.1767, 242.2976, 32.43399, 1.038983, 124.9475, 1254.852, 29.85676, 1835.704, 123.8571, 1.056798, 88.58742, 4.550061, 52.19697, 569.4025, 549.7619, 1037.162, 9.398993, 92.29529, 108.4168
413.6, 287.8047, 644.4687, 11.99133, 28.55609, 951.6514, 139.146, 221.5457, 275.097, 1898.439, 527.0837, 4.520509, 313.7071, 45.42611, 0.5126311, 30.61089, 228.8764, 30.53961, 0.9910156, 118.8254, 1191.162, 28.63148, 1742.544, 117.8452, 1.004945, 84.35587, 4.320215, 49.70699, 538.5865, 522.9464, 1042.823, 8.924934, 88.0899, 103.1204
413.7, 305.9135, 611.9317, 11.43882, 27.29757, 1033.875, 132.3585, 211.018, 258.5354, 1863.947, 496.5845, 4.309478, 304.578, 43.0634, 0.4904807, 29.12127, 267.2299, 28.75587, 0.9452626, 113.0033, 1130.705, 27.45648, 1715.245, 112.125, 0.9556362, 80.32644, 4.10198, 47.3358, 509.4384, 497.4389, 1030.652, 8.474786, 84.07614, 98.08275
413.8, 290.8736, 581.0374, 10.91177, 26.09451, 979.7283, 125.902, 200.9906, 242.9708, 1771.66, 467.85, 4.108299, 286.6746, 40.82357, 0.4692873, 27.70413, 252.4277, 27.07631, 0.9016219, 107.4664, 1073.317, 26.3297, 1758.889, 106.6826, 0.9087467, 76.48949, 3.894769, 45.07771, 481.8678, 473.1756, 974.8583, 8.047341, 80.24526, 93.29121
413.9, 276.5732, 551.7028, 10.409, 24.94448, 990.2582, 119.7605, 246.6961, 262.7237, 1818.621, 440.7783, 3.916511, 290.9429, 38.70025, 0.4490097, 26.35596, 238.4455, 25.49486, 0.859996, 102.2008, 1209.03, 25.24917, 1669.628, 101.5043, 0.864158, 72.83582, 3.698026, 42.92735, 455.7892, 450.0958, 958.7311, 7.641456, 76.58894, 88.73374
414, 351.012, 523.8492, 100.668, 23.84513, 1026.851, 117.5759, 234.9733, 246.907, 1743.188, 467.8438, 3.733676, 273.841, 36.68736, 0.4296083, 25.0734, 225.2377, 24.00577, 0.8202919, 97.19325, 1147.667, 24.21298, 1685.577, 96.57732, 0.821757, 69.35667, 3.511221, 40.87956, 431.122, 428.1417, 906.8311, 7.256042, 73.09921, 84.39892
414.1, 333.7549, 590.509, 225.6998, 22.79423, 973.0726, 111.8406, 223.8075, 232.0425, 1839.713, 507.6364, 3.559377, 257.7444, 34.77917, 0.4110452, 23.85325, 212.7616, 22.60366, 0.7824208, 92.43104, 1165.996, 23.21931, 1795.052, 91.88953, 0.7814364, 66.04371, 3.333852, 38.92946, 407.7899, 407.2584, 1007.958, 6.890068, 69.76849, 80.27586
414.2, 317.3462, 560.6963, 248.9565, 21.78964, 922.1107, 106.385, 213.1723, 320.6255, 1782.298, 478.2624, 3.393215, 242.5939, 32.97023, 0.3932842, 22.69248, 200.9765, 21.28344, 0.7462982, 87.90216, 1170.437, 22.26642, 1810.211, 87.42928, 0.7430943, 62.889, 3.165443, 37.07239, 385.7204, 387.3938, 953.3932, 6.542552, 66.58952, 76.35423
414.3, 301.7442, 532.3887, 237.4856, 20.82933, 952.213, 101.1955, 203.0425, 301.323, 1682.202, 554.4167, 3.234809, 228.334, 31.25537, 0.3762906, 21.58819, 189.8442, 20.04033, 1.502132, 83.59518, 1169.65, 21.35264, 1763.101, 83.18552, 0.7066334, 59.88498, 3.005542, 35.30391, 364.8453, 368.498, 901.7821, 6.212564, 63.55541, 72.62417
414.4, 286.9093, 617.2745, 226.5433, 193.2359, 902.3436, 96.25918, 193.3941, 283.1825, 1632.685, 559.0725, 3.083798, 214.9122, 29.62971, 0.3600314, 20.53764, 179.3285, 18.86982, 1.432782, 79.49924, 1226.276, 20.47635, 1753.395, 79.14777, 0.6719616, 57.02446, 2.853717, 33.61979, 345.1, 350.524, 936.4299, 5.89922, 60.65955, 69.07633
414.5, 272.8037, 714.0801, 216.1051, 184.7196, 855.0859, 91.56364, 184.2041, 266.1341, 1550.127, 550.114, 2.939837, 202.2795, 28.08861, 0.3444746, 19.53821, 169.3953, 17.76769, 1.366634, 75.60398, 1178.873, 19.63603, 1772.837, 75.30599, 0.638991, 54.30058, 2.709562, 32.01601, 326.4233, 333.4267, 1053.246, 5.601679, 57.89563, 65.70181
414.6, 343.2699, 713.6378, 206.1479, 176.5787, 810.3032, 87.09716, 175.4509, 250.112, 1476.572, 518.2821, 2.802597, 190.3893, 26.62766, 0.3295901, 18.58742, 160.0123, 16.72992, 1.303539, 71.89958, 1127.89, 18.83019, 1682.868, 71.65069, 0.6076381, 51.7068, 2.572689, 30.48873, 308.7574, 317.1633, 996.2292, 5.319146, 55.25765, 62.49215
414.7, 326.3934, 677.6086, 196.6495, 168.7965, 847.16, 82.84856, 167.1135, 235.0546, 1393.646, 503.8698, 2.671763, 179.198, 25.24269, 0.3153487, 17.6829, 151.1491, 15.75277, 1.243358, 68.37669, 1143.929, 18.05743, 1768.886, 68.17281, 0.5778236, 49.23692, 2.44273, 29.03431, 292.0475, 301.6932, 942.2993, 5.050863, 52.73986, 59.43928
414.8, 310.3466, 651.8931, 187.5888, 161.3573, 802.7924, 78.8072, 159.1724, 220.9036, 1338.044, 499.108, 2.547037, 168.6646, 23.92976, 0.3017226, 16.8224, 142.7767, 14.83269, 1.185955, 65.02641, 1113.029, 17.31638, 1687.749, 64.86376, 0.5494719, 46.88503, 2.319336, 27.64927, 276.242, 286.9776, 891.2888, 4.796112, 50.3368, 56.53555
414.9, 295.0888, 618.9812, 178.9455, 154.246, 833.6461, 74.96297, 151.6087, 207.6045, 1305.766, 470.2275, 2.428134, 158.7503, 22.68512, 0.2886854, 16.00376, 134.8682, 13.96636, 1.131202, 61.84028, 1101.492, 16.60574, 1602.098, 61.71532, 0.5225114, 44.64547, 2.202175, 26.33031, 261.2919, 272.9799, 843.0397, 4.554209, 48.04324, 53.77367
415, 280.5811, 587.731, 170.7005, 147.4481, 887.7401, 71.30627, 144.4043, 195.1061, 1375.556, 443.0182, 2.314781, 149.4188, 21.50522, 0.2762115, 15.22497, 127.3977, 13.15062, 1.078977, 58.81026, 1045.586, 15.92426, 1520.793, 58.7197, 0.4968737, 42.51289, 2.090933, 25.07426, 247.1508, 259.6649, 797.4026, 4.324508, 45.85418, 51.14672
415.1, 297.6186, 558.0584, 162.8353, 140.9498, 841.2472, 67.82795, 137.5423, 285.1914, 1298.302, 417.3833, 2.20672, 140.6358, 20.38669, 0.2642766, 14.48408, 120.341, 12.38252, 1.029163, 55.92871, 1090.228, 15.27075, 1510.3, 55.86949, 0.472494, 40.48218, 1.98531, 23.87813, 233.7751, 246.9993, 754.236, 4.106391, 43.76486, 48.6481
415.2, 359.4796, 529.884, 155.3326, 134.7379, 920.1578, 64.51929, 131.0064, 276.2915, 1225.388, 393.2317, 2.103704, 190.0177, 19.32633, 0.2528574, 13.77923, 113.6752, 11.65929, 0.9816484, 53.18835, 1034.894, 14.64406, 1512.03, 53.15762, 0.4493105, 38.54847, 1.885022, 22.73906, 221.1233, 234.9516, 838.7672, 3.899276, 41.77074, 46.27154
415.3, 341.8062, 552.9559, 148.1755, 128.7997, 989.2973, 61.37204, 124.7811, 259.6579, 1191.244, 370.4777, 2.005497, 178.8483, 18.32113, 0.2419315, 13.1087, 107.3786, 10.97831, 0.9363279, 50.58226, 1022.491, 14.04309, 1513.51, 50.57739, 0.4272645, 36.70712, 1.789801, 21.65432, 209.1561, 223.4914, 793.3613, 3.702608, 39.86748, 44.01108
415.4, 325.0016, 689.5659, 141.3482, 123.1233, 937.4857, 58.37831, 118.8515, 244.0258, 1156.61, 414.3655, 1.911874, 190.0926, 17.3682, 0.2314778, 12.47079, 101.4308, 10.33709, 0.8930997, 48.10386, 970.595, 13.46678, 1436.702, 48.12241, 0.4063002, 34.95374, 1.699389, 20.62134, 197.8367, 212.5903, 750.4134, 3.515859, 38.05094, 41.86105
415.5, 389.5985, 654.7521, 134.8355, 117.697, 1054.26, 55.53061, 113.2038, 229.3347, 1098.535, 390.3886, 1.822622, 178.9187, 16.46484, 0.2214758, 11.86392, 95.81242, 9.733329, 0.8518673, 100.2037, 956.3264, 12.91412, 1445.322, 45.78658, 0.3863646, 33.2841, 1.613545, 19.63763, 187.1298, 202.2209, 709.7905, 3.338529, 36.31717, 39.81605
415.6, 370.4443, 621.6959, 128.6228, 112.5099, 999.0458, 52.82182, 107.8244, 215.5281, 1051.542, 406.549, 1.737537, 168.4017, 15.60847, 0.211906, 11.28658, 90.50526, 9.164831, 0.8125384, 95.29395, 943.5217, 12.38414, 1396.841, 43.56413, 0.3674071, 31.69422, 1.532037, 18.70084, 177.0024, 192.3573, 671.3666, 3.170143, 34.6624, 37.87096
415.7, 352.2318, 634.2125, 159.8719, 107.5514, 946.7236, 50.24517, 102.7007, 202.5527, 1015.753, 393.6831, 1.656423, 158.5029, 14.79664, 0.2027497, 10.73734, 85.49208, 93.3698, 0.7750254, 90.62479, 927.2101, 11.87591, 1325.953, 41.44956, 0.3493798, 30.18028, 1.454646, 17.80875, 167.4231, 182.9747, 764.4874, 3.010249, 33.08303, 36.02088
415.8, 334.9148, 828.5175, 152.5057, 102.8114, 897.1416, 47.79421, 97.82043, 190.3584, 985.4576, 482.1599, 1.579096, 149.1859, 71.08228, 0.193989, 10.21483, 80.75658, 207.576, 0.7392442, 169.0156, 1357.529, 11.38854, 1357.947, 39.43763, 0.3322371, 28.73866, 1.381165, 16.95921, 158.3622, 174.0499, 723.1026, 2.858421, 31.57562, 34.26119
415.9, 318.4491, 818.2628, 155.679, 98.2803, 850.1564, 45.4628, 93.17207, 242.0232, 941.5669, 454.2601, 1.505379, 140.4166, 67.38513, 0.1856068, 9.717744, 76.28339, 195.4521, 0.7051149, 316.109, 1573.97, 10.92117, 1289.033, 37.52335, 0.3159355, 27.3659, 1.311396, 94.62362, 149.7917, 165.5603, 1048.871, 2.71425, 30.13689, 32.58746
416, 302.7929, 938.3586, 394.7561, 93.94891, 805.6318, 43.24512, 88.74459, 227.4527, 939.3212, 515.2724, 1.435104, 132.1628, 63.88028, 0.1775869, 9.244847, 72.05798, 217.0493, 0.6725613, 300.6205, 1755.404, 10.47298, 1223.617, 35.702, 0.3004337, 26.05871, 1.245151, 90.10974, 141.685, 157.4849, 992.0911, 2.577351, 28.76373, 30.9955
416.1, 287.9064, 972.4044, 376.5675, 89.8084, 925.9152, 41.13562, 84.5275, 213.7594, 934.6899, 485.4566, 1.368109, 124.3941, 101.6008, 0.1699135, 8.794964, 68.0666, 204.372, 0.6415106, 285.8909, 1836.696, 10.04319, 1161.52, 33.96905, 0.2856925, 24.81397, 1.182252, 85.81119, 134.017, 149.8033, 938.3852, 2.447356, 27.45312, 29.4813
416.2, 273.7518, 952.7442, 359.2169, 85.85038, 877.423, 39.12902, 80.51081, 222.5253, 923.4564, 457.366, 1.304241, 117.0821, 96.31635, 0.1625716, 8.366974, 64.29633, 192.4352, 0.6118935, 271.883, 1823.419, 9.631026, 1184.534, 32.32021, 0.2716747, 23.62868, 1.122531, 81.7177, 126.7641, 142.4964, 887.5866, 2.323919, 26.20224, 28.04108
416.3, 358.7714, 908.7332, 342.6657, 82.0668, 831.4705, 48.66016, 76.68499, 275.4396, 905.9783, 430.9009, 1.243355, 161.545, 107.5958, 0.155547, 7.959811, 60.73488, 181.1956, 0.5836437, 258.5614, 1753.644, 9.235783, 1227.796, 30.75142, 0.2583446, 22.50001, 1.065827, 77.81947, 119.9036, 135.546, 839.5379, 2.206707, 25.00835, 26.67122
416.4, 341.1328, 862.8544, 326.8771, 78.44996, 787.9246, 57.46257, 73.04097, 258.8573, 1036.85, 458.1318, 1.185312, 152.0492, 101.9995, 0.1488259, 7.572461, 57.37071, 170.6124, 0.5566982, 245.8926, 1747.531, 8.856759, 1266.22, 29.25876, 0.2456686, 21.42525, 1.011987, 74.10721, 113.4145, 128.9345, 794.0903, 2.095406, 23.86886, 25.36828
416.5, 401.2415, 819.2918, 311.816, 74.99252, 949.2719, 54.65954, 69.57011, 248.9152, 2023.24, 462.8529, 1.129978, 143.1116, 96.69432, 0.1423952, 7.203962, 54.19289, 160.6474, 0.5309967, 233.8445, 1658.835, 8.49329, 1201.962, 27.83856, 0.2336145, 20.40183, 0.9608664, 70.57204, 107.2765, 122.6455, 751.103, 1.98972, 22.78129, 24.12898
416.6, 381.5149, 777.9286, 297.4489, 71.68746, 899.5565, 51.99324, 66.26419, 292.8414, 2306.296, 464.2921, 1.077227, 134.6993, 91.66504, 0.1362424, 6.853394, 108.9434, 151.2644, 0.5064817, 222.3867, 1633.617, 8.144736, 1140.964, 26.4873, 0.222152, 19.4273, 0.9123284, 67.20551, 101.4708, 116.6633, 710.4427, 1.889364, 21.74327, 22.95024
416.7, 362.7581, 738.6536, 283.7437, 68.52806, 852.4448, 49.45701, 63.11536, 275.2115, 2334.032, 578.7056, 1.026939, 126.7816, 86.89734, 0.1303554, 6.519886, 102.9089, 142.4294, 0.4830985, 211.4903, 1550.704, 7.810488, 1173.537, 25.20163, 0.2112518, 18.49931, 0.8662423, 63.99957, 95.97919, 110.9729, 671.9836, 1.79407, 20.75255, 21.82907
416.8, 377.8256, 701.3615, 270.67, 65.5079, 807.8004, 47.04449, 60.11616, 258.6429, 2202.949, 545.2193, 0.9789982, 152.784, 82.37762, 0.1247229, 6.202609, 97.20866, 134.1105, 0.4607949, 201.1278, 1553.973, 7.489956, 1120.348, 23.97836, 0.2008865, 17.61566, 0.8224842, 60.94656, 90.78483, 105.56, 635.6063, 1.703582, 19.80698, 20.76267
416.9, 377.8296, 707.9641, 258.1987, 62.62085, 765.4941, 44.74966, 57.25948, 243.0719, 2247.781, 582.0919, 0.9332956, 143.8031, 78.09297, 0.1193337, 5.90077, 91.82417, 126.2775, 0.439521, 191.2731, 1624.107, 7.182578, 1148.131, 22.81446, 0.1910297, 16.77421, 0.7809365, 58.0392, 85.87158, 100.4112, 601.1984, 1.617658, 18.90448, 19.74837
417, 428.6776, 672.2214, 246.302, 59.86103, 725.4036, 42.56676, 54.53855, 278.4442, 2223.493, 548.4097, 0.8897266, 165.0773, 74.03118, 0.1141773, 5.61362, 214.8859, 118.9019, 0.4192293, 181.9012, 1664.958, 6.887815, 1089.865, 21.70707, 0.1816566, 15.97296, 0.7414877, 55.27053, 81.22424, 95.51345, 568.653, 1.536068, 18.04311, 18.78363
417.1, 407.6022, 638.2832, 234.9535, 57.22285, 687.4126, 40.49035, 51.94691, 261.681, 2098.618, 550.6436, 0.8481914, 155.3739, 70.18066, 0.1092438, 5.340444, 284.006, 111.9572, 0.3998744, 172.9885, 1580.453, 6.605148, 1034.556, 20.65342, 0.1727434, 15.20998, 0.7040316, 52.63393, 76.82841, 90.85464, 537.8695, 1.458593, 447.9124, 17.86601
417.2, 387.5629, 606.0585, 224.1278, 54.70093, 651.4113, 38.51523, 49.47843, 245.9271, 1996.451, 547.96, 0.8085953, 146.2408, 66.5304, 0.1045235, 5.080561, 268.2747, 105.418, 0.3814131, 164.5125, 1547.827, 6.334082, 1016.112, 19.65092, 0.1642675, 220.9673, 0.6684676, 50.12311, 72.67048, 86.42307, 508.7525, 1.385026, 427.5035, 16.99322
417.3, 368.5088, 575.4606, 213.801, 52.29016, 617.2955, 36.63645, 47.12725, 231.1216, 1953.264, 516.2527, 0.7708476, 137.6447, 63.07001, 0.1000071, 4.833325, 253.4146, 99.26086, 0.3638041, 156.4519, 1552.258, 6.074141, 1020.265, 18.69708, 0.1562075, 326.951, 0.6347001, 88.21075, 68.73757, 82.20766, 481.2116, 1.315169, 408.0245, 16.16306
417.4, 350.3914, 546.4076, 203.95, 49.98564, 584.9664, 34.84932, 44.88779, 284.8861, 1947.897, 532.7371, 0.7348621, 156.6922, 59.7896, 0.09568582, 4.59812, 239.3777, 93.46329, 0.3470081, 148.7861, 1473.474, 5.824866, 1021.572, 17.78953, 0.148543, 311.3335, 0.6026383, 84.00279, 65.01752, 78.19785, 455.1617, 1.248835, 389.4331, 15.37347
417.5, 333.1649, 518.8214, 194.5528, 47.78268, 554.3304, 33.14937, 42.75476, 267.7351, 1838.5, 501.9107, 0.7005566, 147.4817, 56.67981, 0.09155131, 4.374361, 226.1183, 88.00435, 0.3309875, 141.496, 1398.688, 5.585822, 969.7289, 16.92604, 0.1412546, 296.462, 0.5721961, 79.99557, 61.49879, 74.38364, 430.5219, 1.185847, 371.6888, 14.62244
417.6, 316.7852, 492.6278, 185.5887, 45.67681, 643.7389, 31.53234, 40.72308, 251.6167, 1906.96, 472.868, 0.6678525, 812.2928, 53.73177, 0.08759543, 4.161491, 213.5934, 82.86425, 0.3157066, 134.563, 1456.955, 5.356587, 959.2461, 16.10446, 0.1343237, 282.3009, 0.5432917, 76.1795, 58.17049, 70.75546, 407.216, 1.126037, 354.7531, 13.90811
417.7, 301.2108, 467.7567, 177.0375, 43.66375, 610.0249, 29.9942, 38.78794, 236.4686, 1890.492, 445.5059, 0.6366751, 1625.775, 50.93706, 0.08381049, 3.95898, 201.7623, 78.02437, 0.3011311, 127.9698, 1383.008, 5.13676, 1016.432, 15.32276, 0.127733, 268.8163, 0.5158474, 72.54547, 55.02232, 67.30426, 385.1718, 1.069242, 338.5889, 13.22867
