 , C001, C002, C003, C004, C005, C006, C008, C009, C010, C012, C013, C015, C016, C017, C020, C021, C024, C028, C032, C034, C036, C037, C038, C039, C043, C045, C046, C047, C050, C052, C053, C055, C061, C063, C064, C065, C070, C071, C076, C078, C087, C089, C097, C108
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
123.5, 617.0158, 383.6515, 586.981, 800.9911, 0.4798977, 975.2548, 2509.641, 175.8817, 707.8076, 3701.423, 699.4635, 701.7919, 1418.414, 975.2147, 0.5098571, 1302.597, 734.754, 109.0905, 892.3688, 1965.397, 2415.073, 922.8761, 796.1697, 282.4486, 3981.732, 612.0098, 4689.422, 703.5132, 775.7453, 1225.829, 6953.213, 1388.809, 685.1723, 842.6722, 597.568, 798.2424, 732.6014, 2425.704, 570.9022, 1268.158, 141.1093, 1080.013, 1270.223, 1181.969
123.6, 613.8207, 364.8955, 561.7181, 762.3378, 0.4597836, 1051.181, 2396.07, 185.7015, 672.2835, 3773.55, 669.5378, 670.2483, 1409.982, 930.154, 0.4870475, 1242.842, 740.6721, 104.6257, 854.6291, 1973.523, 2343.229, 880.6093, 981.7897, 267.3633, 3912.834, 583.3876, 4865.591, 718.6372, 738.429, 1202.876, 7014.937, 1330.854, 654.7186, 821.2988, 588.1925, 763.1315, 898.5342, 2441.096, 646.8282, 1351.117, 134.3978, 1032.935, 1311.117, 1205.929
123.7, 596.0646, 351.8571, 574.2808, 725.5498, 0.4405125, 1007.009, 2287.638, 301.17, 638.5424, 3755.15, 668.5513, 711.8126, 1508.43, 1028.475, 0.4652584, 1185.828, 707.3435, 100.3436, 879.5019, 2139.108, 2349.219, 958.7548, 939.3792, 253.0838, 4004.371, 623.1917, 4663.586, 688.5464, 702.9077, 1151.732, 7021.407, 1406.81, 662.915, 800.9456, 557.4591, 729.565, 1010.381, 2499.53, 615.822, 1348.158, 128.0056, 1044.382, 1256.582, 1269.018
123.8, 647.8071, 334.6555, 549.5645, 705.1722, 0.4220491, 1006.465, 2234.531, 286.8725, 606.4946, 3618.842, 639.9481, 703.7808, 1434.053, 980.9539, 0.444444, 1215.221, 675.5146, 96.23679, 842.3063, 2184.127, 2548.183, 914.8447, 902.5112, 239.5668, 3938.706, 719.5209, 4819.749, 659.7155, 669.0951, 1201.003, 7112.679, 1546.15, 704.2249, 929.9903, 653.1564, 697.4749, 1213.786, 2444.144, 586.302, 1351.437, 121.9173, 1047.513, 1204.315, 1307.18
123.9, 619.1833, 367.1045, 525.9119, 762.1768, 0.4043596, 1099.987, 2234.67, 416.1711, 576.0554, 3467.432, 612.5687, 672.1478, 1363.343, 935.6281, 0.4245608, 1159.474, 645.1179, 92.29805, 806.6838, 2092.956, 2636.038, 902.6713, 890.4779, 226.7719, 4039.651, 685.8706, 4771.309, 632.0919, 853.3177, 1405.391, 7156.985, 1477.982, 672.9243, 888.7972, 619.0286, 666.7963, 1391.987, 2341.74, 651.8013, 1307.762, 116.1187, 1117.415, 1154.223, 1306.717
124, 591.8242, 439.3438, 576.8256, 725.3966, 0.3874116, 1186.209, 2133.542, 763.0245, 547.1438, 3468.356, 633.5193, 641.9366, 1336.709, 1015.529, 0.4055671, 1197.667, 616.0891, 88.52052, 772.5679, 2128.986, 2772.539, 919.9859, 852.0118, 261.3172, 4048.051, 653.7941, 4609.72, 682.4933, 812.2698, 1419.331, 7154.452, 1443.591, 692.205, 884.9236, 586.684, 780.7102, 1331.366, 2273.407, 620.5566, 1335.688, 110.5958, 1068.706, 1106.214, 1332.568
124.1, 565.6741, 417.8652, 551.9998, 690.3913, 0.3711738, 1408.247, 2079.652, 1016.894, 519.6833, 3604.814, 606.4149, 694.8514, 1404.842, 1091.263, 0.3874232, 1217.792, 668.618, 84.89759, 799.9514, 2110.691, 2794.239, 877.8514, 815.2073, 247.3605, 4073.761, 623.2177, 4547.757, 653.916, 773.1965, 1427.371, 7234.886, 1456.583, 661.4387, 845.7267, 601.7343, 746.3705, 1320.958, 2342.842, 590.8098, 1523.922, 105.3356, 1022.121, 1171.686, 1275.393
124.2, 540.6794, 445.2582, 648.6854, 814.7405, 0.3556167, 1721.256, 2020.978, 1044.234, 493.601, 3717.542, 580.4702, 704.2023, 1448.035, 1040.84, 0.370091, 1187.682, 638.5317, 81.42294, 766.1202, 2022.586, 2768.56, 837.6467, 833.6509, 234.1493, 4127.456, 623.3932, 4645.694, 840.0739, 736.0027, 1486.003, 7223.027, 1391.018, 680.7288, 808.266, 570.2933, 713.5412, 1291.045, 2384.938, 562.4888, 1456.995, 100.3256, 977.5665, 1303.791, 1281.392
124.3, 589.1893, 423.4904, 620.7668, 853.1033, 0.3407116, 1841.779, 2207.47, 1245.507, 601.4553, 3562.003, 555.6354, 797.2683, 1420.813, 992.7471, 123.0563, 1133.198, 609.7991, 78.0905, 733.7197, 2065.629, 2830.151, 907.8794, 797.6396, 221.6437, 4228.561, 594.2386, 4708.396, 804.8983, 700.5981, 1545.989, 7413.478, 1328.404, 650.4726, 921.1076, 540.4952, 682.1559, 1356.621, 2347.794, 535.5254, 1713.75, 95.5539, 1035.653, 1249.56, 1226.412
124.4, 563.1556, 402.7867, 594.0497, 811.9352, 0.3264312, 1887.89, 2107.573, 1186.379, 571.269, 3714.733, 678.3049, 761.4333, 1390.851, 946.8764, 117.5511, 1212.102, 637.1808, 74.89445, 702.6895, 1979.405, 2711.086, 866.2994, 808.5961, 209.8059, 4254.747, 566.4474, 4730.079, 827.244, 777.4099, 1480.257, 7336.834, 1499.286, 621.5612, 880.308, 633.3967, 754.4983, 1297.541, 2428.271, 509.8545, 1638.486, 91.00915, 1019.64, 1197.586, 1173.791
124.5, 538.2722, 585.0286, 568.4826, 772.7538, 0.3127494, 1808.558, 2012.197, 1130.058, 542.5977, 3559.312, 649.2844, 727.2089, 1322.272, 1039.347, 160.8707, 1329.421, 608.509, 71.8292, 672.9716, 2274.927, 2701.381, 874.252, 911.4924, 198.6004, 4268.498, 539.9561, 4611.415, 792.6056, 740.0135, 1505.995, 7485.599, 1431.799, 641.7675, 841.3155, 600.3014, 721.3115, 1347.436, 2498.064, 531.153, 1566.527, 86.68055, 1049.892, 1147.773, 1250.738
124.6, 514.4882, 556.4277, 544.0158, 829.5348, 0.299641, 1833.759, 1984.049, 1082.07, 515.3653, 3644.531, 707.8625, 694.5229, 1257.074, 1098.507, 153.6738, 1288.474, 581.1274, 68.88941, 681.4054, 2179.967, 2897.331, 834.2121, 872.1185, 214.9811, 4213.49, 514.7036, 4561.69, 955.5615, 704.416, 1441.964, 7413.7, 1367.349, 613.243, 804.0502, 588.3443, 689.5845, 1359.268, 2569.156, 505.6917, 1721.027, 82.55783, 1018.929, 1292.506, 1432.768
124.7, 491.7552, 529.225, 520.6021, 789.5041, 0.287082, 1756.702, 2049.046, 1030.701, 489.4997, 3766.499, 677.5774, 663.306, 1375.613, 1047.75, 146.7988, 1259.065, 554.978, 66.06994, 746.1365, 2088.97, 2805.857, 879.837, 884.3665, 203.4992, 4158.197, 663.787, 4740.949, 925.4554, 724.757, 1493.75, 7394.151, 1337.682, 585.9863, 768.4355, 557.603, 659.2529, 1390.234, 2566.177, 522.648, 1788.915, 78.6312, 1061.673, 1238.745, 1462.98
124.8, 470.0266, 503.3522, 498.196, 823.0023, 0.2750495, 1713.151, 2080.806, 1045.171, 464.9323, 3608.911, 656.1229, 633.4922, 1375.676, 999.3378, 140.2315, 1253.863, 543.1235, 63.36586, 807.575, 2075.017, 2764.624, 898.8668, 846.1644, 192.6306, 4071.646, 632.7433, 4703.255, 971.1183, 689.8934, 1430.239, 7350.359, 1392.349, 559.941, 734.3983, 528.4679, 630.2556, 1329.689, 2618.629, 497.5945, 1710.35, 74.89132, 1074.479, 1311.195, 1582.407
124.9, 449.2582, 521.7584, 564.2366, 859.7055, 0.2635212, 1815.5, 2082.551, 995.553, 484.7661, 3968.56, 697.8818, 682.5083, 1307.844, 1035.926, 133.9579, 1252.989, 518.6841, 60.77245, 808.7164, 2100.995, 2832.604, 888.2593, 861.0692, 182.3424, 4258.673, 603.1514, 4656.902, 930.4556, 674.1093, 1474.077, 7436.035, 1458.465, 535.0535, 701.8688, 546.0435, 722.649, 1317.831, 2508.915, 534.54, 1779.819, 71.32932, 1027.642, 1256.656, 1514.512
125, 429.4074, 496.2506, 539.9526, 818.2189, 0.2524762, 1739.21, 1999.329, 948.2909, 460.4363, 3962.104, 668.0237, 806.2496, 1260.982, 988.0597, 127.965, 1195.51, 495.3445, 58.28519, 847.9496, 2176.665, 2930.147, 847.5779, 823.8734, 172.6037, 4077.532, 574.9435, 4759.692, 891.4954, 653.7029, 1443.375, 7410.077, 1392.816, 511.272, 670.7801, 517.5125, 758.0854, 1345.424, 2621.585, 508.9164, 1701.653, 67.93674, 982.8463, 1204.387, 1494.002
125.1, 495.8314, 471.9899, 516.7137, 778.7343, 0.241894, 1679.772, 1908.851, 964.4571, 440.2915, 4026.308, 689.7469, 770.0109, 1231.519, 1025.85, 122.2402, 1263.718, 473.0551, 55.89972, 822.7783, 2123.64, 2806.876, 808.7597, 884.8641, 163.3851, 4112.234, 599.488, 4846.495, 854.1666, 622.2573, 1382.006, 7531.401, 1391.98, 488.5476, 641.0685, 490.4721, 724.7408, 1338.9, 2652.051, 484.521, 1626.921, 64.70551, 1020.061, 1154.291, 1449.587
125.2, 473.9228, 448.9152, 494.475, 741.155, 0.2317554, 1609.186, 1864.404, 1073.083, 467.3589, 3917.355, 684.3988, 826.5315, 1349.3, 1024.228, 116.7715, 1205.747, 451.7686, 53.61188, 906.9595, 2094.739, 2778.611, 872.5773, 846.6404, 154.6589, 4036.685, 571.4514, 4951.482, 818.4009, 663.9181, 1398.726, 7535.43, 1329.323, 536.2242, 612.6729, 464.8447, 692.8629, 1310.227, 2695.001, 519.3447, 1555.47, 61.62798, 975.5957, 1106.279, 1387.39
125.3, 452.9821, 426.9686, 473.1934, 705.3892, 0.2220418, 1677.438, 1820.219, 1022.14, 443.9027, 3753.456, 694.6888, 796.0379, 1282.769, 976.9028, 111.5475, 1332.035, 489.2149, 51.41768, 939.4141, 2023.208, 2661.714, 864.634, 810.068, 146.3988, 4017.862, 544.726, 4935.878, 784.1328, 631.9811, 1339.255, 7362.985, 1368.171, 512.3907, 585.5351, 440.5563, 721.6825, 1306.698, 2584.973, 494.4494, 1487.157, 58.69681, 991.9529, 1060.264, 1327.862
125.4, 432.9668, 406.0949, 452.8278, 671.3494, 0.2127353, 1648.91, 1797.689, 1010.224, 486.606, 3596.414, 664.9673, 760.2582, 1219.518, 931.7641, 106.5572, 1401.374, 467.2013, 49.31328, 899.6848, 1938.754, 2655.593, 825.0347, 775.0754, 138.5798, 3971.997, 519.2505, 4873.464, 751.2995, 669.4719, 1282.313, 7298.604, 1306.585, 511.2357, 559.5993, 417.537, 720.1129, 1296.668, 2569.075, 470.7476, 1421.845, 55.90506, 999.1069, 1069.741, 1311.338
125.5, 413.8359, 386.2417, 433.3386, 638.9522, 0.2038188, 1645.577, 1716.337, 962.265, 462.1839, 3633.239, 636.5175, 726.0867, 1159.387, 943.0953, 236.2207, 1337.087, 446.1783, 47.29501, 861.6356, 1997.128, 2609.938, 787.2489, 831.4786, 175.8065, 3803.05, 494.9664, 4842.152, 802.5955, 637.2677, 1381.192, 7432.179, 1247.772, 577.8339, 633.2347, 395.7205, 688.4386, 1347.358, 2540.138, 584.7805, 1359.401, 53.24609, 955.5554, 1216.033, 1381.602
125.6, 395.5503, 367.3591, 529.2146, 627.2008, 0.1952761, 1614.656, 1638.665, 1000.707, 438.9874, 3541.24, 609.2848, 726.4418, 1179.32, 986.2961, 225.6528, 1275.75, 426.1012, 45.35934, 841.4277, 1965.159, 2521.626, 751.1937, 795.5611, 166.4169, 3831.193, 525.8864, 4812.019, 768.9892, 606.6127, 1322.467, 7322.79, 1191.606, 552.1511, 605.1862, 375.0439, 658.1575, 1464.634, 2459.037, 556.7486, 1625.574, 50.71358, 979.8377, 1291.355, 1322.322
125.7, 434.4516, 349.3996, 506.4379, 596.9341, 0.1870914, 1636.245, 1564.509, 953.2, 416.9551, 3393.077, 686.0485, 693.7902, 1121.171, 940.7234, 215.5578, 1217.226, 406.9276, 43.5029, 847.1317, 1922.632, 2576.336, 716.7897, 781.227, 157.5287, 3797.117, 501.292, 4818.266, 798.0237, 694.6262, 1266.238, 7105.173, 1137.969, 527.6097, 578.3799, 432.8091, 685.9605, 1400.849, 2397.573, 530.0604, 1554.182, 48.30153, 1025.941, 1266.681, 1265.586
125.8, 415.2551, 332.3181, 484.6414, 568.1279, 0.1792497, 1567.488, 1493.709, 907.9485, 396.0287, 3467.334, 668.0545, 662.6063, 1065.888, 984.7452, 205.9143, 1189.208, 388.6167, 41.72243, 811.3051, 1932.797, 2598.24, 683.9615, 910.0388, 149.1153, 3946.432, 477.8477, 4821.195, 764.6088, 718.2383, 1212.401, 7396.251, 1168.793, 504.1591, 684.6029, 410.1945, 655.7884, 1339.842, 2391.323, 504.6515, 1485.926, 46.0042, 1055.039, 1256.027, 1349.428
125.9, 396.9067, 316.0717, 463.7831, 540.7119, 0.1717368, 1593.693, 1426.112, 908.2813, 442.5477, 3386.541, 639.4725, 721.2586, 1078.759, 971.7191, 196.7023, 1134.654, 396.423, 40.01484, 783.6693, 1852.118, 2488.932, 652.6367, 870.7277, 141.1512, 3862.485, 483.8333, 4655.722, 732.5931, 683.6882, 1160.852, 7215.41, 1116.182, 481.7509, 654.2791, 388.7617, 717.1321, 1347.123, 2291.132, 549.9761, 1420.668, 43.81614, 1083.773, 1203.783, 1311.861
126, 379.3691, 300.6196, 585.2424, 554.1259, 0.1645387, 1554.405, 1361.575, 865.1623, 420.3367, 3339.562, 612.1134, 692.6387, 1025.568, 926.8199, 263.4819, 1082.603, 378.5848, 38.37713, 856.3065, 1774.806, 2384.223, 683.8663, 855.1263, 133.6125, 3849.244, 474.1896, 4735.051, 701.9179, 650.8002, 1111.495, 7273.648, 1065.94, 460.3386, 625.2983, 368.4486, 685.5889, 1334.968, 2502.201, 523.6125, 1358.275, 41.73215, 1138.823, 1296.464, 1332.811
126.1, 451.5052, 285.9229, 560.0543, 527.3856, 0.1576423, 1607.651, 1299.958, 824.0903, 430.3108, 3199.838, 686.9733, 701.9966, 1023.118, 883.9954, 251.6945, 1032.94, 361.5493, 36.80645, 836.4777, 1909.548, 2546.128, 746.8894, 818.1873, 126.4764, 3739.641, 452.0129, 4645.201, 672.5272, 619.4941, 1169.875, 7318.602, 1028.826, 502.596, 597.6013, 402.5872, 754.9395, 1325.568, 2441.986, 498.5127, 1377.142, 39.74727, 1089.182, 1242.539, 1390.878
126.2, 431.5551, 406.5901, 605.0764, 501.9356, 0.151035, 1752.499, 1262.08, 784.9681, 408.714, 3240.117, 694.4481, 670.4438, 972.6707, 950.7223, 240.4344, 985.5547, 345.2804, 35.30005, 916.3085, 1829.839, 2439.012, 758.5974, 782.8439, 119.7214, 3580.577, 513.008, 4661.165, 702.91, 589.6941, 1170.964, 7225.895, 1022.367, 480.2572, 571.1311, 484.9243, 721.7333, 1267.84, 2339.673, 601.035, 1316.661, 37.8568, 1142.277, 1225.132, 1331.2
126.3, 412.4866, 386.7127, 579.0347, 477.7138, 0.1447046, 1678.857, 1204.966, 868.869, 388.2011, 3104.553, 664.7369, 721.7688, 944.2451, 906.7933, 229.678, 1123.256, 434.6413, 33.8553, 905.0952, 1753.458, 2336.403, 723.8543, 749.0273, 159.7465, 3625.207, 489.0158, 4516.927, 833.6948, 561.3275, 1197.419, 7014.186, 976.3474, 476.4933, 545.8334, 459.5868, 689.9877, 1336.333, 2489.358, 572.2239, 1355.75, 36.05625, 1136.121, 1254.606, 1291.201
126.4, 394.2606, 367.8071, 554.1138, 454.6609, 0.1386396, 1696.199, 1150.437, 828.1329, 552.5355, 3359.388, 636.2969, 765.4152, 916.8563, 1000.832, 219.4028, 1071.728, 419.9528, 32.46969, 866.8172, 1680.264, 2238.11, 758.2928, 797.2954, 151.2146, 3480.745, 531.2379, 4498.978, 798.7863, 837.0825, 1275.849, 7057.936, 983.8271, 480.9974, 562.0415, 435.5731, 776.2495, 1349.99, 2385.06, 544.7939, 1495.451, 34.34133, 1086.597, 1274.72, 1235.8
126.5, 376.8399, 349.8257, 530.2654, 432.7204, 0.1328287, 1624.923, 1098.375, 884.7263, 524.8043, 3218.834, 732.4656, 731.0119, 871.6483, 954.5878, 209.5874, 1168.883, 401.0558, 31.14079, 830.1581, 1677.917, 2390.802, 723.5638, 790.3439, 143.1384, 3497.354, 506.3932, 4587.626, 845.0303, 914.8843, 1308.431, 7018.538, 1003.221, 459.6186, 638.0841, 412.8141, 742.106, 1291.198, 2385.834, 518.6787, 1429.774, 32.70798, 1039.232, 1245.514, 1394.017
126.6, 360.1889, 369.5672, 507.4435, 457.5458, 0.1272614, 1564.282, 1185.856, 890.0805, 520.1651, 3084.16, 701.1279, 698.1549, 859.1926, 1069.089, 200.211, 1115.261, 573.4814, 29.86627, 888.2366, 1727.384, 2311.308, 761.3656, 756.2033, 135.4935, 3476.691, 715.5367, 4627.303, 809.6471, 870.8748, 1394.216, 7019.221, 958.0629, 439.19, 609.8207, 429.3538, 709.4642, 1479.472, 2414.103, 493.8154, 1366.981, 31.15232, 1053.9, 1193.708, 1334.205
126.7, 344.2737, 371.5804, 485.6038, 437.3575, 0.1219275, 1748.045, 1132.191, 847.8256, 494.0586, 3204.771, 671.1309, 666.7748, 935.426, 1019.691, 191.2541, 1121.043, 580.2093, 28.64392, 850.6716, 1655.279, 2297.323, 726.4958, 723.5375, 128.257, 3352.857, 682.0728, 4435.19, 775.7455, 828.9824, 1359.37, 6948.65, 948.7199, 456.7532, 582.8093, 524.8616, 761.9269, 1415.041, 2374.967, 470.144, 1306.947, 29.67064, 1007.96, 1336.304, 1276.959
126.8, 329.0618, 353.4145, 464.704, 416.2521, 0.1168171, 1674.59, 1080.955, 882.1812, 469.2624, 3070.685, 642.4174, 756.4988, 950.1092, 1014.102, 182.698, 1235.147, 554.1011, 27.47159, 814.6953, 1647.222, 2200.675, 738.4833, 723.473, 121.4069, 3455.337, 650.1738, 4597.917, 743.2634, 911.6241, 1301.573, 6955.651, 912.1153, 436.452, 556.9943, 497.4373, 728.4133, 1353.416, 2278.3, 584.5963, 1249.549, 28.25944, 1013.216, 1296.902, 1222.169
126.9, 483.6398, 336.1367, 444.7037, 396.1651, 0.1119209, 1772.383, 1032.037, 921.6262, 483.2659, 2973.797, 628.053, 776.2125, 903.2615, 967.2446, 174.5246, 1257.623, 529.1678, 26.34725, 780.2405, 1780.901, 2323.452, 768.5587, 755.7863, 114.9227, 3371.639, 727.4473, 4407.025, 712.1414, 957.3625, 1261.952, 6905.37, 938.4495, 477.4619, 532.3227, 498.6566, 744.3806, 1305.216, 2239.539, 556.5732, 1194.671, 26.91536, 969.0496, 1279.034, 1238.743
127, 462.2698, 351.7035, 559.3939, 377.0474, 0.1072299, 1697.905, 1033.589, 877.8736, 459.0113, 2985.529, 601.1825, 741.3239, 858.7238, 922.5522, 166.7168, 1199.931, 505.3564, 25.26892, 747.2429, 1706.562, 2225.704, 733.3594, 728.0921, 108.7848, 3311.845, 693.4264, 4284.951, 682.3226, 911.3096, 1279.96, 6897.455, 896.2071, 456.2403, 508.7439, 472.6015, 874.3777, 1332.179, 2145.708, 529.8934, 1142.204, 25.6352, 926.8084, 1282.328, 1185.593
127.1, 441.8441, 442.2558, 535.3183, 358.8523, 0.1027355, 1626.557, 986.8146, 836.1981, 543.1339, 2860.616, 575.4616, 708.0034, 816.3821, 879.9249, 199.1801, 1300.624, 482.6165, 24.23473, 839.7338, 1707.93, 2132.069, 757.8947, 860.6605, 102.9748, 3268.144, 660.9965, 4241.244, 701.8149, 867.4721, 1225.539, 6825.538, 855.8661, 435.9618, 486.2096, 447.9078, 864.3497, 1274.163, 2246.298, 504.4925, 1092.041, 24.41594, 886.4085, 1228.991, 1158.657
127.2, 422.3209, 420.6348, 512.2789, 400.75, 0.09842952, 1558.207, 1081.067, 796.5011, 515.8746, 2832.935, 550.8411, 712.7361, 776.1282, 990.6627, 190.2693, 1240.96, 460.8998, 23.24286, 804.2201, 1801.002, 2249.334, 723.1838, 823.4824, 97.47499, 3189.548, 684.9227, 4395.678, 672.4284, 825.7433, 1173.432, 6846.878, 817.3411, 510.591, 464.6733, 424.5044, 906.4142, 1218.673, 2309.905, 480.3092, 1150.306, 23.25466, 847.7697, 1177.872, 1108.944
127.3, 403.6603, 400.0708, 541.3568, 381.4111, 0.094304, 1703.41, 1122.19, 760.994, 489.9835, 2809.957, 608.0891, 714.8317, 737.8592, 972.561, 215.6673, 1302.12, 448.4863, 22.29159, 808.964, 1725.824, 2154.705, 690.0627, 844.9941, 92.26896, 3106.878, 652.8905, 4268.102, 644.2724, 786.0219, 1123.54, 6752.066, 841.8629, 487.8969, 444.091, 479.0576, 866.5453, 1221.478, 2213.125, 502.2582, 1099.787, 22.14862, 1007.264, 1212.031, 1085.308
127.4, 385.8243, 421.1978, 557.6143, 363.0054, 0.0903514, 1688.839, 1103.131, 724.8672, 526.0403, 2718.147, 652.6487, 730.8699, 701.4771, 927.623, 206.0189, 1324.926, 485.709, 21.37925, 774.7516, 1653.784, 2224.13, 658.4586, 808.4927, 87.34098, 3188.604, 622.3564, 4188.385, 689.3922, 748.2112, 1075.769, 6768.375, 803.9682, 466.2114, 424.4204, 506.1682, 852.9933, 1236.334, 2120.4, 688.5713, 1051.487, 21.09518, 1089.308, 1161.617, 1038.741
127.5, 368.7764, 400.6062, 533.6152, 345.4879, 0.08656447, 1617.872, 1053.21, 690.4554, 499.6389, 2604.422, 664.0426, 698.0193, 769.135, 913.9081, 196.8022, 1264.146, 485.1899, 20.50425, 816.3256, 1735.24, 2130.561, 669.4127, 773.5682, 82.6762, 3125.456, 593.2502, 4342.731, 660.5259, 731.5605, 1030.03, 6684.075, 825.1672, 465.9922, 484.1321, 479.7206, 852.0251, 1241.532, 2107.809, 655.564, 1139.621, 20.09184, 1180.65, 1113.3, 994.1723
127.6, 352.4818, 381.0213, 510.6491, 328.8158, 0.08293626, 1549.887, 1084.571, 657.6773, 474.5627, 2542.154, 635.6323, 666.6453, 731.2108, 986.8923, 187.9978, 1206.155, 541.082, 19.66506, 781.8018, 1662.807, 2040.928, 672.0146, 812.954, 100.3988, 3030.979, 565.5054, 4162.434, 678.0429, 765.2411, 1083.024, 6735.633, 788.024, 460.0476, 462.6879, 540.1938, 861.57, 1187.463, 2019.497, 797.9598, 1089.572, 19.13623, 1129.185, 1138.697, 971.1889
127.7, 336.9071, 362.3939, 488.6714, 335.4891, 0.07946011, 1484.759, 1063.652, 626.4553, 500.702, 2553.341, 694.0301, 773.2164, 695.1565, 941.2921, 217.8163, 1185.592, 516.7345, 18.86022, 748.7382, 1593.397, 1955.066, 678.3583, 777.8367, 95.0366, 3072.581, 651.9847, 4106.018, 649.6519, 728.4301, 1036.976, 6776.093, 752.5527, 439.6, 442.1935, 511.9684, 1150.695, 1135.749, 2084.196, 759.7089, 1144.029, 18.22607, 1079.963, 1119.994, 1019.022
127.8, 322.0206, 344.6772, 524.4758, 319.2995, 0.07612967, 1422.367, 1015.518, 596.7155, 475.5723, 2539.779, 664.3368, 738.4624, 660.8799, 897.7988, 208.0718, 1144.175, 493.4826, 18.08832, 717.0728, 1747.689, 1906.571, 647.2902, 744.2364, 89.9608, 3055.802, 680.9413, 4052.843, 622.4496, 693.3898, 992.8864, 6574.132, 718.6781, 483.9355, 422.607, 485.2178, 1169.424, 1256.645, 1996.873, 723.2916, 1093.786, 17.3592, 1266.795, 1073.408, 975.2994
127.9, 307.7919, 327.8266, 788.8963, 303.8911, 0.07293882, 1476.947, 969.5615, 571.6563, 451.7039, 2481.149, 635.9139, 705.2705, 628.2935, 856.3152, 198.7632, 1214.662, 471.2769, 17.34801, 686.7466, 1674.737, 1991.575, 617.6449, 712.0875, 85.1561, 3088.135, 649.0953, 4193.888, 648.2477, 660.0351, 950.6711, 6574.949, 686.3283, 591.063, 403.888, 459.8649, 1223.062, 1201.918, 1954.984, 740.7542, 1166.532, 16.53355, 1211.575, 1086.209, 1112.857
128, 294.1919, 311.7997, 754.9432, 501.5005, 0.06988171, 1414.884, 925.6849, 666.978, 519.6755, 2377.34, 608.707, 673.5706, 597.3138, 816.7485, 189.8711, 1186.13, 450.0705, 16.63799, 664.6551, 1700.634, 1981.863, 611.8513, 681.3274, 80.60801, 3080.821, 745.3382, 4081.706, 621.1042, 628.2849, 910.2507, 6634.922, 655.4346, 690.1453, 416.4866, 435.8367, 1361.491, 1149.575, 1873.075, 705.2455, 1133.178, 15.74718, 1191.624, 1041.029, 1080.589
128.1, 281.1928, 296.5565, 722.4514, 525.3087, 0.06695273, 1355.428, 938.1609, 635.3145, 493.5936, 2277.874, 582.6642, 643.2954, 646.9077, 779.0099, 181.3768, 1160.915, 429.8183, 15.95704, 650.5361, 1629.646, 1915.389, 666.4019, 714.2476, 76.30283, 2949.78, 816.0082, 3999.001, 595.0973, 598.0619, 1063.269, 6720.902, 625.9316, 659.4705, 398.0387, 413.064, 1360.789, 1163.975, 1879.078, 820.286, 1144.815, 14.99821, 1327.264, 997.7277, 1034.224
128.2, 268.7681, 282.0584, 691.358, 499.9589, 0.06414651, 1379.883, 930.0121, 696.8804, 468.8207, 2317.173, 557.7355, 614.381, 615.0102, 916.3316, 173.2625, 1165.002, 410.4774, 15.30396, 623.0238, 1596.136, 1905.552, 652.4499, 712.1481, 72.22758, 2993.444, 777.8455, 4039.185, 657.68, 841.2682, 1139.844, 6672.747, 651.3158, 630.1591, 393.4442, 391.4811, 1341.431, 1167.992, 1989.62, 780.9649, 1094.537, 14.28486, 1269.408, 956.2278, 1111.813
128.3, 256.8924, 268.2691, 661.6028, 475.8325, 0.06145791, 1377.873, 940.4929, 663.7973, 448.4166, 2220.225, 581.6022, 586.7663, 584.6855, 922.4012, 165.5112, 1171.944, 439.5818, 14.67761, 596.6751, 1543.07, 2051.771, 671.4769, 681.3854, 279.3726, 2866.119, 756.0749, 3951.967, 630.1415, 967.1107, 1091.38, 6597.506, 621.9982, 708.6998, 376.0169, 470.4009, 1375.909, 1394.651, 1970.794, 743.5287, 1046.468, 13.60544, 1214.074, 1135.176, 1064.109
128.4, 245.5415, 255.1539, 633.1283, 452.8703, 0.05888201, 1319.974, 897.9318, 655.2816, 496.9385, 2210.354, 609.2685, 626.6266, 591.7718, 879.7808, 158.1067, 1169.749, 419.8016, 14.07689, 571.4407, 1647.733, 1997.971, 640.7239, 656.7694, 264.4516, 2998.147, 809.8383, 4026.194, 656.1964, 1054.498, 1044.977, 6439.65, 594.0002, 677.2004, 359.3615, 445.8222, 1351.849, 1333.915, 1901.88, 898.0414, 1000.509, 12.95834, 1282.601, 1087.959, 1018.452
128.5, 234.692, 242.6799, 605.8793, 442.7308, 0.05641406, 1365.678, 857.2968, 726.6993, 471.9978, 2284.567, 583.2017, 605.6249, 594.7245, 839.1298, 151.0335, 1116.088, 462.2223, 13.50076, 547.2736, 1578.952, 1913.916, 775.5333, 628.3989, 450.645, 2921.709, 771.9641, 4037.519, 643.9506, 1003.773, 1000.547, 6563.83, 567.2625, 682.7804, 343.4439, 439.1209, 1292.388, 1275.823, 1847.045, 854.993, 1073.529, 12.34201, 1226.692, 1042.706, 974.7538
