 , C000, C001, C002, C003, C004, C006, C007, C009, C010, C011, C012, C014, C016, C019, C022, C024, C025, C026, C027, C028, C029, C030, C034, C035, C041, C043, C046, C047, C048, C055, C057, C060, C061, C077, C086, C088, C089
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
6.1, 380.3734, -6.67572e-06, 0, 362.0561, 95.09743, -9.536743e-07, 293.069, 1.430511e-06, 0, -9.536743e-07, 1108.717, 1658.031, 360.2561, 12.52354, 545.5892, 1027.669, 1485.369, 344.629, 7.629395e-06, 1256.452, 374.0292, 0, 539.9407, 629.9037, 1765.041, 737.4487, 4533.429, 0, 598.4402, 252.0229, 613.0032, 589.3391, 789.8826, 3137.585, 186.0191, 229.6475, 2.288818e-05
6.2, 449.2939, -5.722046e-06, 0, 450.1251, 132.3834, -9.536743e-07, 280.8466, 1.430511e-06, 0, -9.536743e-07, 1070.574, 1671.516, 344.194, 11.86617, 521.6509, 1021.069, 1419.897, 367.2448, 3.814697e-06, 1234.322, 426.542, 0, 514.9426, 603.1689, 1681.894, 701.0939, 4605.8, 1.192093e-07, 587.3454, 241.0692, 586.3218, 563.4724, 792.8707, 3054.51, 177.2161, 219.3302, 2.288818e-05
6.3, 428.1422, -6.67572e-06, 0, 429.9594, 130.6272, -4.768372e-07, 269.1339, 1.430511e-06, 0, -9.536743e-07, 1159.89, 1594.736, 328.8481, 11.24332, 498.7628, 974.638, 1456.811, 415.8788, 3.814697e-06, 1223.62, 406.3796, 0, 491.1018, 577.5687, 1745.689, 666.5314, 4765.273, 0, 700.7933, 230.5917, 675.1733, 538.741, 755.3547, 3236.608, 168.8297, 270.0908, 1.907349e-05
6.4, 417.2572, -6.67572e-06, 0, 410.6972, 124.5288, -4.768372e-07, 257.9098, 1.430511e-06, 0, -4.768372e-07, 1156.445, 1646.258, 314.1863, 10.65316, 540.3239, 930.3187, 1436.899, 397.6841, 1.907349e-06, 1243.489, 411.4338, 0, 525.7311, 553.0551, 1663.453, 663.3189, 4781.672, 0, 667.6128, 220.5695, 666.8869, 592.8489, 747.7567, 3102.426, 160.8402, 257.9565, 1.907349e-05
6.5, 473.2483, -6.67572e-06, 0, 392.2979, 118.7152, -4.768372e-07, 247.1537, 1.430511e-06, 0, -9.536743e-07, 1175.926, 1585.605, 300.1783, 338.3877, 516.6165, 979.9028, 1504.075, 380.2854, 0, 1183.076, 426.3224, 0, 501.3909, 529.5819, 1715.417, 630.6186, 4915.288, -1.192093e-07, 722.422, 210.9829, 712.0739, 566.8281, 712.3754, 3162.93, 153.2287, 246.3675, 1.525879e-05
6.6, 539.7823, -6.67572e-06, 0, 374.7229, 113.173, -4.768372e-07, 236.8462, 9.536743e-07, 0, -9.536743e-07, 1117.214, 1574.312, 286.7948, 474.0075, 575.2261, 1039.555, 1437.778, 363.6479, 0, 1215.292, 457.5737, 0, 478.1775, 587.6422, 1647.8, 646.9592, 4902.614, -1.192093e-07, 688.2175, 201.813, 681.0803, 541.9495, 801.8355, 3184.855, 145.9775, 235.2991, 1.525879e-05
6.7, 514.3705, -6.67572e-06, 0, 357.9353, 107.8895, 0, 226.9686, 9.536743e-07, 0, -9.536743e-07, 1216.16, 1501.997, 274.008, 624.7028, 549.9874, 992.2834, 1374.404, 347.7383, 0, 1156.248, 435.9445, 0, 456.0388, 582.2455, 1614.618, 671.7024, 5041.826, 0, 655.6325, 193.0416, 651.4357, 518.1628, 867.0092, 3060.028, 139.0694, 289.8309, 1.525879e-05
6.8, 549.8633, -6.67572e-06, 0, 341.8998, 102.8527, -2.384186e-07, 297.4198, 1.192093e-06, 0, -4.768372e-07, 1155.439, 1433.003, 261.7914, 643.6633, 525.8561, 1006.572, 1313.823, 332.5248, 0, 1199.332, 445.0065, 0, 434.9252, 574.858, 1633.473, 638.5888, 5212.44, -1.192093e-07, 624.5903, 184.6515, 706.7166, 495.4201, 825.9853, 3229.063, 132.4882, 276.8098, 1.907349e-05
6.9, 523.9769, -6.198883e-06, 0, 326.5826, 98.05101, -2.384186e-07, 285.016, 9.536743e-07, 0, -4.768372e-07, 1202.918, 1448.354, 250.1194, 694.869, 502.7835, 960.8005, 1255.912, 317.9768, 0, 1175.992, 423.9713, 0, 414.7891, 550.4594, 1556.523, 661.7706, 5140.034, 0, 645.1716, 176.626, 703.6874, 473.6756, 786.9025, 3095.194, 126.2184, 264.3737, 1.907349e-05
7, 499.3092, -6.198883e-06, 0, 311.9517, 93.4735, -4.768372e-07, 273.1294, 9.536743e-07, 0, 0, 1220.386, 1426.637, 238.9678, 792.6443, 480.7233, 917.1104, 1289.448, 304.0653, -1.907349e-06, 1301.151, 403.9305, 0, 395.5852, 527.0964, 1670.303, 629.1466, 5043.152, 0, 683.7763, 168.9493, 799.8221, 452.8855, 838.1039, 3178.07, 120.2454, 252.4963, 1.716614e-05
7.1, 475.8028, -5.722046e-06, 0, 347.9929, 121.0451, -2.384186e-07, 261.7386, 7.152557e-07, 0, 0, 1159.453, 1404.571, 228.3134, 864.9833, 512.1214, 896.4349, 1291.494, 290.7625, -1.907349e-06, 1237.937, 384.8369, 0, 377.2704, 504.7249, 1678.31, 598.1309, 5078.41, 0, 651.4016, 161.6063, 765.0093, 433.0079, 876.5103, 3046.315, 114.555, 241.1526, 1.716614e-05
7.2, 453.403, -4.768372e-06, 0, 332.4028, 117.1331, -2.384186e-07, 250.8228, 7.152557e-07, 0, 0, 1189.666, 1377.036, 218.134, 849.7825, 489.6515, 966.04, 1300.085, 278.0416, 0, 1255.661, 468.0032, 0, 359.8036, 570.3511, 1599.249, 568.6442, 5062.155, 0, 675.2795, 154.5824, 869.5303, 414.0027, 835.0369, 3161.658, 109.1339, 263.9142, 1.335144e-05
7.3, 432.0578, -4.768372e-06, 0, 317.5111, 111.6647, -2.384186e-07, 240.3623, 4.768372e-07, 0, 2.384186e-07, 1144.519, 1313.782, 208.4084, 825.0002, 551.5338, 933.7701, 1286.129, 322.1165, 0, 1358.344, 457.5847, 0, 343.1454, 587.9434, 1553.123, 540.6111, 4977.293, 5.960464e-08, 643.307, 147.8638, 933.9416, 458.0059, 795.5258, 3194.425, 103.9693, 252.0574, 1.144409e-05
7.4, 411.7175, 249.3624, 0, 324.1307, 139.3215, -2.384186e-07, 230.338, 163.6888, 0, 2.384186e-07, 1299.388, 1253.434, 199.1165, 1074.859, 527.3346, 973.2943, 1229.439, 380.1425, 0, 1336.478, 694.3251, 0, 404.5923, 654.0797, 1887.691, 513.9601, 5113.37, 5.960464e-08, 612.8484, 141.4372, 994.993, 535.9237, 757.8842, 3173.253, 99.04919, 282.659, 1.144409e-05
7.5, 392.3347, 441.2538, 0, 399.8514, 177.3977, -2.384186e-07, 220.7318, 440.7603, 0, 0, 1453.792, 1195.858, 190.2389, 1279.192, 528.661, 951.9429, 1275.57, 576.6426, 0, 1271.547, 763.6794, 0, 385.8605, 734.2286, 2522.08, 488.6229, 5314.675, 5.960464e-08, 583.8318, 135.29, 1152.359, 580.3513, 960.6773, 3264.798, 94.36188, 279.2545, 1.144409e-05
7.6, 373.8644, 441.5972, 0, 381.938, 211.0866, -2.384186e-07, 275.8471, 569.8024, 0, 2.384186e-07, 1587.586, 1140.927, 181.7571, 1329.174, 603.1302, 930.0745, 1219.345, 662.4724, 0, 1209.77, 846.4522, 0, 397.5119, 855.2707, 2692.3, 464.5347, 5367.519, 227.9575, 556.1891, 129.4099, 1102.202, 554.8791, 915.2214, 3289.985, 89.89638, 294.8534, 1.144409e-05
7.7, 356.2637, 468.3141, 0, 364.8271, 201.232, -4.768372e-07, 325.2225, 542.9435, 0, 2.384186e-07, 1623.578, 1088.519, 173.6534, 1451.924, 576.6671, 887.7816, 1226.619, 633.4893, -1.907349e-06, 1150.995, 806.4409, 0, 379.1079, 843.6954, 2801.715, 441.6341, 5423.328, 218.0066, 629.156, 123.7854, 1054.228, 603.4567, 871.9163, 3189.887, 85.6422, 298.9467, 1.144409e-05
7.8, 339.4915, 564.2083, 0, 348.4828, 202.8515, -4.768372e-07, 364.8126, 642.0486, 0, 4.768372e-07, 1542.516, 1038.518, 165.9111, 1423.609, 551.3652, 905.2468, 1181.325, 605.7741, -1.907349e-06, 1095.075, 768.3209, 0, 361.556, 898.2182, 2719.97, 618.6179, 5350.75, 410.6859, 599.3674, 118.4053, 1129.947, 576.9703, 830.6602, 3409.395, 81.58935, 285.5161, 9.536743e-06
7.9, 323.509, 823.0704, 0, 409.8319, 364.9131, -4.768372e-07, 374.3988, 921.1786, 0, 7.152557e-07, 1610.671, 990.8141, 158.5139, 1532.135, 597.5982, 881.8668, 1198.078, 608.0676, -1.907349e-06, 1095.002, 817.8029, 0, 364.0882, 1157.426, 3129.388, 588.1212, 5323.612, 683.8622, 570.9891, 113.2591, 1080.765, 735.3264, 791.3562, 3432.134, 77.72829, 323.0804, 9.536743e-06
8, 308.2789, 874.7653, 0, 399.8051, 990.7, -4.768372e-07, 425.0957, 919.1023, 0, 7.152557e-07, 1677.524, 945.3014, 151.4466, 1526.588, 571.3779, 898.774, 1145.269, 886.5099, -9.536743e-07, 1041.803, 914.0186, 0, 363.6918, 1123.11, 3216.004, 559.1281, 5435.763, 781.625, 543.9545, 108.3365, 1033.724, 703.0521, 753.912, 3289.846, 74.04993, 334.8097, 7.629395e-06
8.1, 293.7658, 997.3165, 0, 520.4905, 1590.708, -4.768372e-07, 407.3672, 875.7783, 0, 4.768372e-07, 1765.753, 901.8794, 144.6943, 1570.706, 614.6799, 857.9044, 1220.31, 1071.591, -9.536743e-07, 991.1883, 870.8135, 0, 396.2958, 1132.119, 3215.617, 531.5641, 5372.787, 771.2501, 659.0984, 103.6279, 988.7301, 672.1944, 718.2394, 3567.734, 70.54566, 319.7679, 7.629395e-06
8.199999999999999, 279.936, 1019.489, 0, 497.1724, 2213.424, -4.768372e-07, 390.378, 834.4965, 0, 7.152557e-07, 1778.425, 901.2667, 138.2431, 1488.26, 587.7101, 892.7856, 1263.565, 1024.709, -1.907349e-06, 977.0344, 829.6506, 0, 377.9482, 1112.853, 3064.136, 505.359, 5143.827, 788.9207, 699.6553, 99.12392, 945.6948, 642.6911, 684.2549, 3475.588, 67.20723, 305.4019, 7.629395e-06
8.300000000000001, 266.7572, 1013.925, 0, 474.899, 2716.448, -4.768372e-07, 374.0973, 795.1606, 0, 4.768372e-07, 1689.63, 918.0193, 132.0795, 1410.141, 561.9236, 852.1884, 1207.87, 979.8782, 224.3928, 929.5663, 833.4834, 0, 360.45, 1065.621, 3110.803, 480.4458, 5024.856, 847.6622, 666.5287, 94.8157, 904.5327, 614.4827, 651.8783, 3331.499, 64.02678, 291.6812, 5.722046e-06
8.4, 254.1989, 966.1408, 0, 545.9438, 3142.788, -4.768372e-07, 358.4956, 757.679, 0, 4.768372e-07, 1605.27, 875.8505, 126.1907, 1369.043, 537.2686, 813.4371, 1193.363, 937.0085, 236.9323, 955.6089, 794.0851, 0, 378.006, 1020.393, 2984.68, 456.7608, 4977.185, 810.6594, 705.6138, 90.69475, 865.1621, 587.5125, 621.0337, 3330.127, 60.99683, 278.577, 6.67572e-06
8.5, 242.2317, 920.6084, 0, 541.3983, 3103.325, -4.768372e-07, 343.5446, 721.9641, 0, 2.384186e-07, 1621.212, 835.6185, 120.5645, 1325.052, 513.6953, 776.4481, 1228.548, 896.0144, 226.9824, 909.1819, 756.5493, 0, 398.1322, 1036.104, 2936.454, 434.2433, 4920.964, 775.272, 823.2895, 86.75289, 827.5052, 561.726, 591.6486, 3224.564, 58.11027, 333.8485, 6.67572e-06
8.6, 230.828, 966.1071, 0, 561.9297, 3098.93, -4.768372e-07, 329.2172, 747.3133, 0, 2.384186e-07, 1557.335, 923.1444, 115.1891, 1255.5, 491.1563, 741.1411, 1317.664, 856.8138, 217.4503, 912.08, 720.7877, 0, 379.6995, 1019.377, 2887.133, 412.836, 4796.958, 913.4744, 784.3091, 82.98237, 791.4874, 537.0712, 563.6538, 3283.064, 55.36031, 318.8499, 5.722046e-06
8.699999999999999, 219.9611, 992.6505, 0, 536.7552, 3088.427, -4.768372e-07, 315.4872, 712.087, 0, 2.384186e-07, 1479.579, 1017.455, 110.0534, 1189.599, 665.6444, 707.4395, 1259.584, 819.3282, 448.6153, 949.6214, 686.7165, 0, 497.6098, 976.1115, 2751.126, 392.484, 4719.463, 873.5988, 767.1584, 79.37572, 757.0372, 513.4987, 536.9837, 3280.615, 52.74049, 304.5251, 5.722046e-06
8.800000000000001, 209.6058, 945.8687, 0, 512.7086, 2944.244, -4.768372e-07, 302.3299, 678.5212, 0, 2.384186e-07, 1470.967, 977.233, 105.1466, 1243.295, 678.0143, 675.2704, 1204.064, 783.4825, 429.7758, 941.7473, 654.2558, 0, 474.5715, 934.6826, 2770.79, 373.1353, 4610.401, 835.4638, 730.8357, 75.92583, 724.0866, 490.9607, 511.5755, 3144.608, 50.24465, 290.8439, 5.722046e-06
8.9, 199.738, 901.2916, 0, 489.7391, 2893.763, -4.768372e-07, 289.7213, 704.7785, 0, 2.384186e-07, 1484.618, 1020.844, 100.4587, 1178.034, 648.2656, 711.1648, 1301.473, 749.2052, 411.7275, 910.6092, 623.3295, 0, 452.5998, 895.0121, 2826.223, 354.7404, 4560.144, 798.9935, 831.8977, 72.62587, 692.5701, 469.4119, 487.3695, 3206.346, 47.86692, 277.7773, 5.722046e-06
9, 190.3348, 930.5202, 0, 551.902, 2855.399, -3.576279e-07, 277.6385, 726.1603, 0, 2.384186e-07, 1410.493, 973.952, 95.9797, 1298.637, 619.8222, 678.8264, 1294.103, 716.4274, 394.4371, 982.4061, 658.3817, 0, 431.6454, 960.3906, 2750.969, 337.2524, 4500.656, 764.1153, 860.0405, 69.46934, 662.4254, 448.8089, 464.3088, 3268.792, 45.6017, 336.4727, 5.722046e-06
9.1, 387.2247, 886.6665, 0, 527.1767, 2908.294, -3.576279e-07, 266.0596, 706.5543, 0, 2.384186e-07, 1453.651, 989.1566, 91.70043, 1386.864, 592.6268, 647.9584, 1348.304, 685.0838, 377.8729, 934.6771, 627.2603, 0, 411.6611, 966.8013, 2722.143, 320.6265, 4568.797, 730.7596, 891.7845, 66.45, 633.5928, 429.1102, 442.3394, 3196.165, 43.44369, 387.7477, 5.722046e-06
9.199999999999999, 388.886, 980.0784, 0, 503.5591, 2827.343, -3.576279e-07, 254.9637, 707.2874, 0, 2.384186e-07, 1381.072, 964.5419, 87.61196, 1466.542, 566.6246, 618.494, 1315.753, 655.1113, 362.0042, 889.2668, 597.6101, 0, 392.6021, 957.9838, 2593.909, 304.8203, 4374.099, 698.86, 849.5611, 63.56189, 606.0151, 410.2761, 421.4094, 3147.476, 41.3878, 433.9835, 4.768372e-06
9.300000000000001, 370.578, 995.9992, 0, 512.7703, 2767.135, -3.576279e-07, 244.3304, 692.3334, 0, 2.384186e-07, 1431.023, 1053.211, 83.70577, 1561.942, 541.7632, 671.1685, 1257.758, 626.4502, 346.802, 846.0629, 569.3615, 0, 374.4254, 1028.252, 2602.783, 289.7932, 4407.968, 668.3528, 878.3361, 60.79931, 579.6378, 392.2687, 401.4697, 3038.986, 39.4292, 444.3635, 4.768372e-06
9.4, 353.132, 949.0596, 0, 489.7982, 2783.847, -3.576279e-07, 311.2773, 659.6987, 0, 1.192093e-07, 1533.291, 1142.669, 79.97374, 1648.696, 517.9927, 640.6488, 1272.965, 599.043, 332.2382, 804.9579, 542.4481, 0, 357.0903, 1047.362, 2664.253, 275.507, 4406.781, 639.1774, 916.801, 58.1568, 704.1946, 375.0516, 382.4736, 3121.987, 37.56329, 447.1062, 3.814697e-06
9.5, 336.5073, 904.3322, 0, 578.538, 2740.823, -3.576279e-07, 298.2956, 628.6023, 0, 1.192093e-07, 1456.736, 1090.181, 76.4081, 1727.994, 613.8459, 611.5168, 1216.855, 572.8349, 318.2859, 765.85, 646.718, 0, 340.5578, 1002.909, 2556.666, 261.925, 4230.23, 611.2756, 873.3932, 179.3392, 673.5439, 358.5902, 364.3763, 3120.929, 35.78568, 427.0193, 2.861023e-06
9.6, 320.6653, 861.7127, 0, 552.6194, 2677.533, -2.980232e-07, 285.8552, 639.1127, 0, 1.192093e-07, 1801.55, 1220.373, 73.00144, 1637.291, 650.9127, 687.1249, 1316.203, 547.7734, 304.9196, 728.6421, 616.148, 0, 324.7907, 960.3427, 2639.99, 249.0126, 4326.052, 584.5917, 832.0406, 298.4385, 644.2274, 342.8513, 347.1352, 2991.543, 34.09219, 540.2747, 2.861023e-06
9.699999999999999, 477.64, 821.1018, 240.9257, 537.5287, 2692.371, -2.980232e-07, 273.9337, 608.9867, 0, 1.192093e-07, 1828.554, 1164.316, 69.74667, 1685.876, 738.5155, 655.8796, 1258.188, 523.8083, 292.1146, 693.2419, 587.0231, 0, 309.7536, 919.5831, 2606.811, 236.7368, 4320.005, 559.0727, 792.646, 409.162, 616.1868, 327.8033, 330.71, 3044.667, 32.47884, 565.3177, 241.6075
9.800000000000001, 455.1537, 818.6152, 230.3204, 593.501, 2611.85, -2.980232e-07, 262.5093, 580.2808, 0, 2.384186e-07, 1776.806, 1170.605, 66.637, 1597.384, 814.9479, 626.0551, 1202.729, 500.8917, 279.8473, 783.5135, 559.2748, 0, 295.4126, 880.5534, 2527.549, 225.0661, 4175.786, 534.6677, 858.1222, 391.3786, 589.3668, 313.4156, 315.0619, 3024.047, 30.94184, 634.2567, 230.4076
9.9, 433.726, 780.0354, 372.0561, 566.9121, 2654.232, -2.384186e-07, 274.6387, 552.9279, 0, 1.788139e-07, 1790.641, 1116.834, 63.66599, 1513.537, 789.2893, 597.5867, 1149.716, 478.9777, 268.0952, 780.7163, 559.861, 0, 281.7356, 843.1802, 2472.226, 213.9708, 4143.793, 511.3279, 817.4927, 374.3682, 653.6337, 299.6595, 300.1542, 3035.974, 29.47758, 605.7618, 227.6429
10, 462.0654, 840.1248, 355.6786, 541.5144, 2716.675, -2.384186e-07, 349.0367, 651.5007, 0, 1.788139e-07, 1701.237, 1107.071, 60.82743, 1434.091, 828.7555, 643.2357, 1130.812, 458.0224, 256.8367, 742.7861, 533.3967, 0, 268.6919, 907.9629, 2379.58, 203.4224, 3979.213, 489.0071, 778.7868, 358.0971, 625.1838, 286.5072, 285.952, 2989.125, 28.08261, 578.5471, 270.1774
10.1, 677.9882, 830.8035, 340.022, 586.8944, 2614.107, -2.384186e-07, 334.4802, 620.7908, 0, 1.788139e-07, 1616.297, 1127.883, 58.11543, 1523.829, 792.3929, 613.9861, 1080.968, 437.9839, 246.0509, 731.082, 508.1834, 0, 256.252, 869.4264, 2367.412, 193.3941, 4105.876, 467.6606, 769.1459, 342.5331, 597.9721, 273.9321, 272.4217, 2946.368, 26.75365, 639.8793, 317.6175
10.2, 646.0699, 832.9169, 325.0546, 560.6014, 2598.319, -2.384186e-07, 320.5307, 591.5284, 0, 1.788139e-07, 1535.597, 1076.074, 55.52435, 1460.706, 757.6257, 586.0665, 1033.321, 418.8222, 235.7181, 723.6784, 498.6845, 0, 244.3881, 832.5255, 2405.373, 183.8602, 4018.399, 447.2459, 732.7292, 327.6457, 571.9449, 261.9089, 259.5317, 2980.007, 25.48758, 611.1318, 302.894
10.3, 615.6544, 793.6631, 310.746, 535.4865, 2513.505, -2.384186e-07, 307.163, 563.6454, 0, 1.192093e-07, 1718.521, 1026.645, 53.04879, 1406.327, 906.8775, 559.4166, 1023.347, 400.4987, 225.8192, 688.5193, 573.4474, 0, 362.1846, 797.1908, 2404.523, 174.7962, 3950.346, 427.7224, 698.0367, 313.4052, 547.0505, 250.4135, 247.2515, 3072.514, 24.28143, 583.6758, 380.9429
10.4, 586.6707, 756.2592, 297.0673, 511.4966, 2515.352, -2.384186e-07, 294.3528, 537.0767, 0, 1.192093e-07, 1650.043, 1033.493, 50.6836, 1403.488, 877.1666, 533.9785, 978.2402, 382.9769, 216.336, 776.3847, 546.3408, 0, 355.7296, 763.3558, 2291.251, 166.1791, 3949.299, 409.0512, 752.8629, 299.7837, 523.2397, 239.4226, 235.5525, 2951.003, 23.13236, 601.6437, 363.2839
10.5, 559.0515, 720.6181, 283.9907, 535.7928, 2519.509, -1.788139e-07, 282.0769, 582.7696, 0, 1.192093e-07, 1607.333, 986.0197, 48.42387, 1364.254, 897.9229, 509.6972, 1103.652, 366.2216, 207.251, 755.5772, 542.4623, 0, 524.5112, 809.1237, 2324.651, 344.2693, 4055.996, 391.195, 717.2171, 286.7543, 500.4653, 228.9141, 224.4069, 3020.979, 22.03766, 674.8622, 346.4435
10.6, 532.7325, 686.6567, 271.4897, 548.3137, 2487.914, -1.192093e-07, 270.313, 555.2994, 0, 1.192093e-07, 1602.478, 992.5197, 46.26488, 1359.332, 887.8112, 486.5199, 1079.291, 350.1994, 198.5476, 790.2597, 516.8204, 0, 654.8167, 934.4446, 2376.441, 327.2975, 4121.853, 374.1183, 683.2591, 274.2911, 478.6822, 218.8668, 213.7888, 2895.737, 20.99477, 644.5431, 330.3838
10.7, 507.6526, 720.2714, 259.5391, 523.7491, 2407.439, -1.192093e-07, 259.0396, 529.1241, 0, 1.788139e-07, 1597.899, 946.9286, 44.20216, 1287.98, 848.8575, 464.3966, 1031.719, 334.8782, 190.2096, 867.9767, 492.3906, 0, 715.0167, 894.7842, 2583.159, 311.1624, 4108.043, 357.787, 650.9088, 262.3696, 608.7942, 299.4299, 203.673, 2902.488, 20.00123, 727.829, 315.0685
10.8, 525.5896, 686.3264, 248.1144, 500.2852, 2391.042, -1.192093e-07, 248.2364, 504.1827, 0, 1.192093e-07, 1583.154, 903.4318, 42.2314, 1290.454, 894.1051, 443.2793, 1163.889, 320.2273, 182.2218, 825.8071, 530.3693, 0, 681.9129, 944.2975, 2831.459, 295.8226, 4153.376, 342.1686, 620.0902, 250.9663, 659.3693, 327.3227, 194.0359, 2932.67, 19.05471, 695.1301, 300.4632
10.9, 512.0553, 653.9811, 237.1927, 477.8723, 2309.896, -1.192093e-07, 237.8837, 480.4169, 0, 5.960464e-08, 1668.118, 861.933, 40.34851, 1319.302, 883.3629, 423.1223, 1112.587, 306.2173, 174.5695, 881.4999, 505.299, 0, 650.3418, 970.7823, 2796.52, 281.2392, 4125.435, 508.3186, 674.0205, 240.0586, 630.6697, 338.2918, 184.8548, 2955.341, 18.15298, 663.9004, 286.5349
11, 487.9489, 711.4277, 226.7517, 456.4636, 2260.221, -1.192093e-07, 227.9628, 457.7714, 0, 1.192093e-07, 1606.215, 822.3405, 38.54957, 1250.052, 844.6043, 403.8818, 1063.547, 292.8203, 167.2385, 1033.813, 481.4138, 0, 708.3474, 970.6297, 2860.653, 423.0087, 4185.497, 543.4374, 642.1077, 229.6249, 713.4563, 343.9666, 176.1081, 2969.92, 17.29393, 634.0737, 273.2523
11.1, 481.166, 752.7865, 216.7704, 509.0488, 2171.646, -1.192093e-07, 218.4557, 436.1933, 0, 1.192093e-07, 1624.422, 972.8482, 36.83083, 1231.184, 911.2941, 385.5163, 1016.668, 280.0095, 160.2153, 983.5864, 458.6577, 0, 705.7345, 1055.065, 2788.973, 402.1552, 4262.79, 519.7148, 611.7057, 219.6448, 682.4025, 328.8696, 167.7753, 2846.795, 16.47553, 605.587, 260.5854
11.2, 458.5137, 761.6358, 207.2284, 486.2434, 2166.159, -1.192093e-07, 209.345, 415.6323, 0, 8.940697e-08, 1597.976, 928.1608, 35.18872, 1166.559, 892.5778, 473.9959, 971.855, 267.7591, 153.4872, 997.5167, 436.9772, 0, 813.3022, 1010.286, 2880.34, 489.1447, 4357.712, 497.0279, 582.7433, 210.0984, 785.0533, 355.3791, 159.8367, 3018.295, 395.7334, 578.3801, 248.5057
11.3, 436.9279, 819.8557, 198.1064, 464.4596, 2118.725, -1.192093e-07, 200.6143, 396.0406, 0, 1.192093e-07, 1518.191, 885.5261, 33.61983, 1105.326, 911.0981, 509.4091, 929.0176, 256.0446, 147.0415, 1004.526, 416.3216, 0, 910.7632, 1037.861, 2769.715, 498.9825, 4449.528, 475.3313, 555.1522, 200.9669, 807.2206, 339.7812, 152.2738, 2926.044, 566.8618, 552.3955, 236.986
11.4, 416.3583, 781.2173, 189.386, 443.6518, 2196.883, -1.192093e-07, 192.2477, 377.3723, 0, 1.192093e-07, 1607.339, 922.4766, 32.12089, 1133.741, 996.9461, 486.245, 888.0684, 244.8427, 140.8666, 1162.967, 484.2715, 0, 868.5967, 1127.869, 2703, 520.1929, 4641.311, 519.6472, 528.8674, 192.2323, 1039.647, 416.6579, 145.0687, 2967.67, 571.7075, 527.5784, 226.0002
11.5, 464.1822, 744.4, 181.0494, 423.7761, 2141.871, -8.940697e-08, 271.0425, 359.584, 0, 1.192093e-07, 1593.595, 887.3948, 30.68877, 1074.23, 986.3672, 505.2271, 848.9241, 234.1308, 134.9509, 1106.466, 545.0338, 0, 871.1655, 1080, 2726.907, 494.5484, 4683.541, 496.9632, 555.8725, 183.8773, 994.3952, 461.4218, 138.2046, 2948.586, 653.4683, 503.8761, 215.5238
11.6, 442.3295, 709.3178, 173.0798, 511.8823, 2122.585, -8.940697e-08, 281.572, 342.6342, 0, 1.192093e-07, 1588.815, 846.6327, 29.32051, 1112.915, 943.0892, 482.2531, 980.3683, 223.8876, 129.2837, 1122.894, 519.2703, 0, 830.8323, 1139.465, 2674.907, 507.6959, 4597.828, 500.4062, 588.2848, 175.8855, 1028.851, 441.1696, 131.6652, 2826.345, 622.5442, 481.2387, 205.533
11.7, 454.4722, 675.889, 165.461, 488.9499, 2100.564, -8.940697e-08, 269.829, 326.4834, 0, 8.940697e-08, 1557.357, 886.869, 28.01325, 1193.278, 901.71, 460.3238, 952.3308, 214.0925, 123.8545, 1157.177, 494.7247, 0, 792.3665, 1140.862, 2720.927, 482.6675, 4587.543, 712.1227, 595.5238, 168.241, 984.0694, 579.6855, 125.4353, 2958.42, 593.0835, 459.6184, 196.0053
11.8, 433.0766, 644.0356, 158.1776, 467.0449, 2104.261, -8.940697e-08, 258.5759, 311.0938, 0, 5.960464e-08, 1585.919, 846.131, 26.76428, 1231.661, 862.1464, 439.3917, 954.4624, 204.726, 118.6532, 1100.957, 471.3393, 0, 755.6816, 1092.44, 2723.188, 519.8756, 4447.98, 681.0366, 567.3275, 160.9288, 941.237, 554.2426, 119.5001, 2835.771, 643.9298, 438.9694, 186.9192
11.9, 626.6461, 713.798, 151.2148, 446.1212, 2041.393, -5.960464e-08, 247.792, 420.1952, 0, 8.940697e-08, 1580.549, 866.6365, 25.57099, 1167.011, 824.3187, 495.3398, 949.4865, 195.7692, 113.6704, 1179.7, 449.0594, 0, 720.6951, 1087.667, 2723.585, 494.2468, 4469.394, 651.3075, 540.4662, 360.8275, 1035.156, 529.9163, 113.8458, 2879.08, 733.9551, 419.248, 178.2544
12, 597.1449, 760.4559, 144.5585, 426.1349, 2017.547, -2.980232e-08, 237.4579, 400.3883, 0, 8.940697e-08, 1501.634, 899.2144, 24.4309, 1105.755, 788.1508, 495.4387, 953.2108, 187.2043, 108.8969, 1228.225, 427.8326, 0, 750.1349, 1107.68, 2641.639, 469.8813, 4353.422, 622.8762, 687.6476, 345.145, 990.1003, 506.6577, 108.459, 2859.295, 748.1463, 400.4127, 169.9912
