 , C000, C001, C003, C004, C005, C007, C009, C010, C011, C013, C016, C017, C018, C019, C020, C021, C022, C024, C025, C026, C027, C030, C032, C033, C034, C036, C037, C038, C040, C042, C043, C049, C051, C052, C054, C055, C058, C059, C070, C072, C075, C113
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
258.1, 762.9246, 8.960798, 513.6582, 1397.59, 2443.635, 973.9009, 2079.691, 1092.048, 2120.142, 875.962, 589.2978, 1317.909, 2234.18, 1220.844, 474.997, 4614.086, 704.5754, 1445.515, 775.7957, 3966.282, 789.2692, 2308.57, 556.0893, 2233.583, 1552.041, 171.0567, 2039.464, 1273.045, 2256.259, 120.399, 1839.183, 368.0393, 1122.512, 2195.198, 110.3191, 1245.39, 3397.495, 1539.245, 1023.24, 424.6513, 400.8165, 2035.77
258.2, 894.7171, 8.571954, 524.1187, 1332.747, 2333.861, 931.8929, 2206.771, 1039.028, 2152.296, 832.4509, 562.4896, 1351.376, 2217.091, 1315.832, 573.0815, 4778.466, 801.3528, 1561.333, 737.9034, 3799.035, 755.7654, 2300.966, 559.734, 2140.6, 1488.434, 163.0523, 2113.99, 1246.04, 2212.266, 114.7945, 2046.259, 360.903, 1074.168, 2204.39, 105.7207, 1277.131, 3460.208, 1473.629, 1273.273, 404.4956, 502.9311, 2060.607
258.3, 908.4633, 8.199984, 581.5146, 1270.913, 2229.019, 988.7575, 2233.309, 988.5827, 2067.342, 791.101, 536.9009, 1453.461, 2201.262, 1255.114, 546.657, 4745.091, 764.0736, 1547.124, 701.8618, 3638.84, 723.6838, 2285.032, 535.4694, 2148.311, 1427.435, 155.4224, 2045.699, 1245.638, 2104.229, 109.4509, 2190.534, 432.9647, 1027.906, 2220.485, 101.314, 1318.522, 3351.056, 1410.811, 1354.768, 385.2967, 479.8965, 2011.035
258.4, 895.1191, 7.844154, 614.7675, 1211.948, 2128.887, 946.1087, 2126.387, 1057.503, 1995.261, 751.8051, 512.4763, 1504.876, 2135.181, 1294.46, 521.4509, 4668.697, 923.9133, 1474.067, 667.5806, 3731.823, 692.9641, 2243.111, 512.2566, 2058.878, 1368.935, 148.1496, 1959.113, 1196.251, 2001.467, 104.3561, 2091.036, 411.6142, 983.6357, 2255.056, 97.09097, 1261.837, 3354.372, 1395.958, 1293.815, 367.009, 457.917, 2009.931
258.5, 859.3568, 7.503766, 586.0338, 1187.885, 2033.253, 905.2995, 2024.584, 1006.161, 2042.842, 714.4611, 489.1628, 1433.772, 2050.553, 1234.728, 497.407, 4577.984, 904.9927, 1404.459, 634.9739, 3720.055, 663.5484, 2315.827, 541.8936, 2035.221, 1385.739, 141.2171, 1952.841, 1227.399, 2020.924, 99.49842, 1996.058, 391.3166, 1048.824, 2299.356, 93.04395, 1264.433, 3405.735, 1336.45, 1250.022, 349.5893, 527.4261, 2068.255
258.6, 820.9833, 7.178148, 558.643, 1132.772, 1941.915, 899.9312, 2038.888, 957.3109, 1950.605, 678.9721, 466.9099, 1366.027, 2027.12, 1272.325, 542.0991, 4498.807, 862.8922, 1377.982, 603.9597, 3783.006, 635.3813, 2356.492, 518.4023, 1950.497, 1342.445, 134.6091, 1903.955, 1175.465, 1922.231, 94.86687, 2071.206, 372.0199, 1082.926, 2513.355, 89.16563, 1305.752, 3396.932, 1375.255, 1253.479, 332.9964, 545.7313, 2038.128
258.7, 896.4656, 6.86666, 532.5325, 1235.364, 1854.68, 861.1138, 2031.821, 1037.148, 1951.206, 645.2459, 589.7143, 1390.696, 2090.098, 1241.418, 548.4357, 4472.292, 951.1562, 1369.14, 574.4604, 3734.631, 608.41, 2325.412, 513.8766, 2041.834, 1397.101, 128.3102, 1823.367, 1178.851, 1912.182, 90.4509, 2104.432, 498.9699, 1036.286, 2432.756, 85.44897, 1305.208, 3343.121, 1380.115, 1197.083, 317.191, 576.249, 2106.269
258.8, 856.4351, 6.568689, 507.6424, 1178.048, 1771.363, 891.3353, 1934.545, 1043.592, 2010.54, 613.195, 592.3117, 1339.898, 2134.002, 1184.134, 555.7079, 4451.961, 906.9081, 1304.487, 546.4019, 3638.194, 582.5835, 2282.927, 498.1366, 1996.926, 1339.845, 122.3061, 1746.191, 1128.972, 1818.799, 86.2405, 2085.702, 474.3645, 991.6554, 2467.551, 81.88724, 1417.435, 3391.62, 1327.278, 1143.225, 302.1359, 549.8564, 2051.998
258.9, 818.192, 6.283648, 483.9156, 1123.391, 1762.148, 852.8887, 1860.906, 992.9247, 1919.762, 582.7361, 565.3664, 1276.589, 2095.368, 1129.493, 622.0621, 4392.019, 923.1268, 1397.723, 519.7139, 3645.25, 557.8533, 2310.91, 516.0186, 2112.193, 1284.935, 116.5829, 1759.144, 1081.202, 1803.96, 82.22609, 2056.625, 450.9725, 948.9467, 2508.576, 78.47396, 1412.557, 3359.319, 1388.018, 1105.355, 411.8125, 524.6727, 2215.015
259, 788.4213, 6.010976, 461.2978, 1165.685, 1803.229, 816.1004, 1816.781, 971.7664, 1935.845, 553.7902, 539.6469, 1271.224, 2055.823, 1147.887, 640.8212, 4292.319, 895.5007, 1331.72, 494.3294, 3665.43, 534.173, 2350.361, 493.6491, 2024.264, 1232.275, 111.1275, 1737.476, 1035.454, 1715.862, 78.39854, 2107.832, 466.4894, 934.0135, 2464.869, 75.20296, 1421.602, 3294.552, 1328.849, 1092.061, 392.2663, 500.6423, 2241.709
259.1, 753.2153, 5.750136, 568.7031, 1194.207, 1722.224, 902.8235, 1849.26, 987.6671, 1922.275, 526.2821, 515.0974, 1211.16, 2037.485, 1139.4, 611.2731, 4160.593, 887.8737, 1301.55, 470.1848, 3761.925, 511.4978, 2328.491, 472.2493, 2024.839, 1181.774, 105.9275, 1783.12, 1113.021, 1632.067, 74.74917, 2169.875, 478.8983, 996.7233, 2552.288, 72.0683, 1360.486, 3351.334, 1272.203, 1102.233, 373.6478, 477.7126, 2192.274
259.2, 719.5814, 5.500615, 542.1224, 1184.78, 1644.858, 896.9061, 1791.266, 984.1409, 1883.843, 500.1404, 586.0854, 1196.969, 1989.833, 1101.546, 583.0876, 4230.336, 875.821, 1296.216, 447.2194, 3717.204, 489.7852, 2325.003, 451.7771, 1954.124, 1263.144, 100.9707, 1707.648, 1065.927, 1552.364, 71.26967, 2109.062, 516.2614, 1020.349, 2539.987, 69.0643, 1396.264, 3214.707, 1217.971, 1221.324, 355.913, 455.8331, 2258.031
259.3, 747.213, 5.261922, 578.7206, 1129.811, 1570.968, 897.4266, 1890.417, 936.36, 1944.827, 475.2972, 559.4233, 1194.061, 1990.874, 1226.645, 556.2017, 4155.255, 835.0776, 1275.735, 425.3758, 3603.355, 468.9942, 2353.267, 432.1925, 1973.614, 1318.808, 96.2459, 1642.37, 1020.825, 1476.554, 67.95213, 2046.082, 490.8034, 976.4044, 2583.327, 66.18552, 1376.48, 3307.404, 1166.051, 1166.375, 339.0199, 535.1871, 2319.986
259.4, 750.1242, 5.033587, 551.6718, 1077.392, 1674.75, 873.4252, 1799.911, 914.6639, 1857.016, 451.688, 533.9741, 1206.999, 1908.78, 1235.969, 530.5554, 4059.748, 887.4547, 1215.493, 404.5991, 3693.307, 449.0858, 2341.139, 413.4568, 1965.388, 1264.761, 91.74218, 1724.373, 977.632, 1454.355, 64.78902, 2123.462, 466.6007, 948.0576, 2649.972, 63.42673, 1317.304, 3341.849, 1158.724, 1162.027, 386.3713, 510.6752, 2223.297
259.5, 765.8602, 4.815159, 549.1412, 1027.406, 1599.517, 912.4846, 1713.739, 887.2974, 1773.169, 429.2516, 509.6827, 1188.561, 1896.194, 1198.581, 506.0917, 3999.571, 919.6042, 1216.976, 384.8372, 3537.571, 430.0226, 2320.696, 395.5334, 1910.482, 1351.984, 87.44921, 1651.386, 936.2663, 1534.337, 61.77316, 2181.104, 443.5916, 907.2266, 2787.895, 60.78293, 1349.314, 3242.99, 1134.055, 1109.746, 368.0326, 487.286, 2191.862
259.6, 790.0773, 4.606211, 591.088, 1022.215, 1527.663, 873.1257, 1743.595, 844.2184, 1728.393, 407.9297, 486.4963, 1201.95, 1917.223, 1188.753, 482.756, 4063.185, 931.1613, 1159.508, 366.0405, 3601.969, 411.7685, 2340.757, 378.3869, 1830.95, 1296.577, 83.35713, 1621.6, 956.2038, 1500.192, 58.89768, 2082.034, 470.3094, 868.1541, 2798.3, 58.24934, 1320.739, 3270.473, 1195.24, 1203.324, 406.1888, 464.968, 2150.362
259.7, 754.7974, 4.406329, 563.461, 1087.196, 1459.037, 835.4645, 1672.479, 892.9786, 1800.144, 387.6668, 464.3647, 1281.497, 1885.758, 1133.899, 523.7448, 3895.188, 1117.332, 1194.962, 348.1619, 3638.842, 394.2892, 2473.894, 361.9837, 1921.153, 1243.44, 79.45654, 1626.193, 915.7448, 1426.929, 56.15605, 1987.465, 447.1174, 893.8045, 2942.964, 55.82135, 1317.117, 3243.042, 1144.29, 1159.676, 386.9095, 500.5072, 2151.241
259.8, 721.0928, 4.215121, 537.1253, 1144.163, 1393.494, 866.0557, 1700.564, 849.6238, 1724.759, 368.4105, 488.5599, 1251.603, 1828.246, 1195.357, 499.5951, 3768.413, 1189.114, 1244.669, 331.1566, 3485.402, 377.552, 2358.964, 346.2916, 1841.177, 1192.481, 75.73846, 1557.362, 876.9976, 1357.244, 53.54204, 2031.673, 425.069, 855.3101, 2884.413, 53.49457, 1260.493, 3238.088, 1095.511, 1201.085, 368.5452, 525.0793, 2169.066
259.9, 705.6645, 4.032211, 541.303, 1091.078, 1330.895, 828.6995, 1619.148, 814.986, 1846.385, 350.1106, 466.3344, 1212.653, 1818.609, 1140.198, 476.559, 3886.519, 1133.796, 1240.531, 314.9818, 3487.271, 361.5252, 2364.902, 473.5451, 1862.39, 1143.61, 72.19437, 1516.823, 936.3192, 1465.985, 51.04971, 2045.511, 404.1079, 880.3262, 2824.312, 51.26477, 1309.103, 3223.261, 1048.811, 1147.047, 387.8519, 556.0804, 2220.744
260, 702.1169, 3.857237, 516.003, 1040.457, 1271.109, 792.9545, 1642.238, 785.3597, 1775.565, 438.5607, 445.12, 1184.345, 1825.77, 1087.584, 454.585, 3821.942, 1157.423, 1279.759, 299.5971, 3576.042, 346.1788, 2328.819, 453.0168, 1792.879, 1167.513, 68.81612, 1530.066, 896.7015, 1432.39, 209.6161, 1998.913, 429.1597, 857.8528, 2813.392, 49.12792, 1373.581, 3098.744, 1020.238, 1121.83, 369.4429, 530.6116, 2128.191
260.1, 683.6568, 141.4137, 491.8854, 992.1835, 1214.008, 758.7515, 1563.614, 747.2299, 1771.808, 416.7764, 542.9619, 1156.53, 1848.584, 1037.399, 506.4139, 3663.92, 1170.341, 1267.814, 284.9638, 3568.482, 331.4838, 2300.448, 463.0164, 1765.634, 1187.801, 65.59595, 1567.884, 858.7601, 1362.439, 373.5992, 1998.299, 463.3573, 820.9068, 2801.106, 47.08014, 1455.407, 3201.253, 1065.527, 1194.275, 351.9077, 506.3093, 2174.969
260.2, 679.6991, 135.2772, 468.8951, 946.1501, 1159.472, 726.0237, 1488.755, 750.4017, 1691.809, 479.2477, 518.2616, 1101.885, 2020.724, 989.5286, 501.3123, 3656.921, 1376.25, 1305.823, 271.0453, 3618.503, 317.4126, 2317.998, 442.9445, 1737.017, 1139.122, 62.52647, 1550.887, 822.4241, 1378.341, 380.5072, 1907.533, 511.7345, 869.9296, 2739.114, 45.11771, 1392.838, 3127.766, 1020.106, 1140.543, 379.9871, 515.3256, 2095.593
260.3, 649.348, 129.407, 509.0862, 902.2524, 1107.386, 694.7076, 1492.9, 760.9663, 1679.698, 455.4424, 494.6849, 1126.604, 1967.857, 977.3619, 507.3993, 3690.819, 1454.448, 1457.59, 257.8065, 3622.841, 303.9388, 2328.798, 423.7428, 1664.706, 1092.438, 59.60062, 1551.795, 787.6256, 1311.029, 362.795, 1871.397, 560.6583, 868.6885, 2835.556, 43.23708, 1407.503, 3140.118, 1010.825, 1176.852, 361.9514, 509.9846, 2133.251
260.4, 620.3521, 211.6452, 485.2919, 860.3915, 1057.64, 664.7422, 1494.297, 770.0367, 1603.858, 441.9505, 472.1808, 1093.95, 2019.275, 984.9047, 495.3711, 3587.93, 1386.786, 1388.76, 245.2144, 3470.075, 291.0368, 2301.345, 458.2711, 1650.104, 1102.47, 56.81168, 1486.113, 754.2995, 1383.398, 345.9072, 1802.823, 542.4284, 831.2758, 2717.483, 41.43484, 1364.237, 3033.734, 967.7356, 1123.904, 420.9214, 486.627, 2165.081
260.5, 592.6511, 202.4611, 462.6098, 820.4727, 1010.128, 636.0695, 1536.832, 732.6509, 1768.125, 498.0381, 450.7004, 1042.262, 1928.074, 939.457, 557.0881, 3439.584, 1554.768, 1491.634, 233.2374, 3740.212, 278.6826, 2332.717, 438.4049, 1591.489, 1138.591, 54.15324, 1423.212, 808.33, 1315.839, 329.8055, 1720.936, 546.2507, 795.4743, 2633.57, 39.70773, 1305.587, 3049.994, 926.4828, 1073.338, 423.6214, 479.5875, 2181.741
260.6, 638.3312, 193.6755, 440.9878, 782.406, 964.751, 647.0461, 1463.255, 697.0801, 1688.292, 473.2993, 430.1973, 993.0162, 1969.945, 896.1064, 531.4009, 3673.72, 1536.948, 1656.966, 221.8453, 3582.497, 266.8528, 2241.601, 419.4, 1525.237, 1091.929, 51.6192, 1447.098, 774.1278, 1492.049, 314.4534, 1810.856, 591.8462, 761.2148, 2674.727, 38.0526, 1249.459, 3139.384, 1001.696, 1096.658, 518.5046, 469.7988, 2166.16
260.7, 609.8273, 185.2712, 420.3764, 746.1054, 921.4124, 626.1997, 1393.2, 700.1262, 1700.622, 449.7894, 455.53, 1040.732, 1967.747, 854.7562, 506.8983, 3560.236, 1505.37, 1755.652, 211.0097, 3673.662, 255.5251, 2137.463, 401.2189, 1536.896, 1047.179, 49.20374, 1414.156, 777.7444, 1419.184, 337.7347, 1728.604, 576.5789, 728.4307, 2606.512, 36.46647, 1245.839, 3030.621, 958.9952, 1080.079, 493.8943, 448.2817, 2195.367
260.8, 652.4716, 177.2315, 443.6374, 711.489, 880.0205, 599.1894, 1326.5, 691.4418, 1746.555, 427.4472, 519.7051, 991.5582, 1953.992, 815.314, 483.5254, 3725.89, 1435.34, 2097.051, 200.7033, 3518.753, 244.6783, 2191.698, 383.8259, 1499.937, 1072.48, 46.90131, 1389.024, 744.8364, 1387.834, 331.3762, 1810.334, 630.5517, 697.0587, 2653.49, 34.94645, 1192.28, 3100.22, 992.9719, 1190.489, 470.4521, 474.8074, 2209.605
260.9, 664.0214, 169.5408, 422.9021, 678.4787, 840.4881, 602.5004, 1332.26, 661.9559, 1691.404, 406.2149, 496.0627, 944.7078, 1974.073, 839.8425, 461.2302, 3701.53, 1396.926, 2482.273, 190.9003, 3561.773, 234.2919, 2117.594, 392.9147, 1437.495, 1028.528, 44.70662, 1330.232, 713.3208, 1320.059, 349.2389, 1766.263, 599.4578, 792.8896, 2542.998, 33.48979, 1261.897, 3139.61, 964.392, 1182.574, 448.1226, 453.0609, 2162.191
261, 660.0275, 162.1837, 403.136, 646.9999, 916.9092, 576.5123, 1438.415, 738.7855, 1788.023, 386.0372, 473.4959, 967.7496, 1940.484, 890.6014, 439.963, 3688.412, 1463.43, 2777.889, 181.5761, 3558.824, 224.3464, 2151.023, 397.279, 1377.653, 986.3762, 42.61463, 1273.928, 683.1387, 1255.593, 467.6934, 2032.806, 569.8972, 790.4908, 2541.172, 32.09385, 1207.647, 3200.822, 923.2817, 1129.368, 426.8529, 432.3104, 2188.881
261.1, 630.5548, 155.146, 384.2938, 616.9817, 875.7196, 551.6451, 1369.55, 702.9169, 1707.291, 366.8618, 451.9557, 996.7169, 1894.62, 849.5052, 419.6765, 3798.48, 1395.35, 3016.042, 172.7074, 3479.838, 214.8231, 2074.815, 380.0569, 1380.171, 1027.958, 40.62053, 1285.764, 725.5115, 1280.444, 445.9228, 2263.899, 541.7942, 756.4459, 2579.845, 30.75609, 1194.791, 3186.394, 883.924, 1087.426, 521.8091, 412.5103, 2225.374
261.2, 690.7255, 148.4136, 451.8973, 588.3561, 836.3804, 568.3181, 1460.16, 668.7897, 1723.218, 348.6389, 431.3955, 949.6229, 1809.05, 964.2442, 400.3254, 3751.229, 1370.644, 3237.382, 164.2718, 3436.225, 205.7041, 2184.284, 363.5813, 1322.715, 1047.036, 38.71973, 1253.618, 694.8135, 1217.913, 425.1655, 2477.711, 515.0771, 796.0357, 2472.42, 29.4741, 1277.337, 3161.115, 904.1568, 1210.914, 497.042, 544.1769, 2187.86
261.3, 710.4034, 141.9733, 430.776, 561.0587, 854.2284, 577.4455, 1485.024, 677.2982, 1664.968, 331.3211, 411.7705, 904.754, 1826.328, 919.7498, 422.2159, 3752.32, 1388.237, 3084.509, 156.2482, 3309.747, 196.9721, 2182.215, 347.8199, 1459.044, 1013.23, 36.90789, 1274.66, 791.1763, 1158.436, 405.3745, 2538.526, 509.6889, 779.4894, 2543.385, 28.24554, 1222.423, 3102.466, 865.6143, 1156.433, 473.4504, 519.2532, 2224.652
261.4, 685.2626, 135.8125, 410.6419, 535.0278, 815.8546, 552.5381, 1413.927, 655.075, 1686.618, 314.8636, 393.0383, 1029.762, 1754.05, 877.3086, 421.9479, 3597.177, 1445.53, 2968.333, 148.6165, 3336.495, 188.6108, 2099.977, 332.7418, 1398.305, 971.7054, 35.18083, 1220.708, 757.7, 1101.863, 386.5047, 2515.792, 554.6498, 745.9183, 2545.642, 27.06819, 1224.886, 3095.24, 901.2834, 1138.764, 450.9785, 495.4711, 2188.061
261.5, 660.4831, 129.9191, 391.4489, 510.2046, 779.2047, 528.7051, 1455.991, 623.2706, 1610.465, 299.2236, 375.1583, 981.1062, 1725.379, 964.2648, 453.181, 3624.43, 1516.74, 2992.961, 141.3576, 3405.25, 180.6044, 2190.815, 363.2747, 1378.318, 955.2565, 33.53458, 1258.822, 725.64, 1048.053, 368.5132, 2539.422, 527.2988, 713.793, 2500.888, 25.93991, 1290.239, 3037.459, 891.0679, 1168.641, 429.5733, 472.7782, 2119.537
261.6, 670.4556, 124.2814, 373.1529, 486.5331, 744.2011, 548.5372, 1386.284, 593.0103, 1601.429, 284.3604, 358.0917, 934.7497, 1765.653, 1021.526, 444.4457, 3583.349, 1446.18, 3001.094, 134.4533, 3261.659, 172.9379, 2100.437, 347.5266, 1381.72, 958.9069, 31.96537, 1205.541, 694.9366, 1128.672, 351.3593, 2498.037, 501.2964, 683.0513, 2509.837, 24.85867, 1234.77, 3003.623, 853.0833, 1116.062, 409.1841, 451.1247, 2169.913
261.7, 665.1989, 118.8883, 355.712, 463.9599, 710.77, 524.8767, 1496.153, 618.7722, 1529.123, 270.2355, 341.8014, 964.7237, 1853.857, 1045.214, 453.7166, 3457.635, 1432.662, 2917.274, 127.8861, 3384.315, 165.5969, 2082.092, 370.0728, 1372.838, 967.7079, 30.46959, 1196.934, 696.1639, 1073.552, 335.0039, 2467.775, 494.3689, 663.6707, 2458.379, 23.82249, 1181.686, 3162.278, 865.9789, 1065.849, 500.1164, 430.4629, 2197.639
261.8, 658.0189, 113.7293, 339.0863, 442.434, 678.8406, 524.3774, 1513.604, 656.9828, 1532.356, 256.8123, 326.2523, 996.0313, 1770.128, 996.9835, 432.7959, 3384.524, 1450.196, 2931.891, 121.6398, 3289.386, 158.5674, 2140.259, 354.03, 1428.764, 1001.77, 29.0438, 1245.462, 666.7077, 1059.101, 319.4098, 2425.119, 536.6912, 635.0877, 2371.146, 22.82951, 1254.232, 3061.267, 868.3206, 1090.927, 476.3789, 410.7474, 2195.945
261.9, 653.0646, 108.7942, 323.2377, 421.9068, 648.3456, 501.7591, 1599.434, 625.0858, 1463.168, 244.0558, 311.4105, 981.3769, 1724.886, 1053.499, 447.1383, 3353.617, 1382.732, 2989.593, 115.6985, 3313.512, 151.8364, 2115.892, 338.6827, 1457.417, 1026.855, 27.68473, 1192.746, 638.4979, 1167.665, 304.5415, 2383.504, 510.2257, 607.7357, 2389.465, 21.87791, 1222.584, 3058.652, 883.9479, 1085.509, 453.7681, 391.9349, 2196.442
262, 623.9028, 104.0732, 308.1299, 402.3319, 619.2205, 480.1164, 1657.109, 594.7374, 1447.901, 231.933, 297.2438, 990.2665, 1756.494, 1025.563, 426.521, 3336.302, 1377.924, 3177.859, 110.0474, 3459.788, 145.3911, 2143.865, 340.6411, 1396.745, 1020.673, 26.38926, 1163.398, 611.4816, 1110.641, 290.3654, 2428.021, 485.0653, 697.0837, 2396.161, 20.96598, 1276.387, 3029.583, 895.2712, 1178.639, 506.1782, 373.984, 2129.159
262.1, 615.7834, 99.55701, 416.4232, 383.6653, 690.208, 459.4072, 1595.258, 565.8625, 1431.65, 220.4123, 283.7217, 943.4772, 1753.744, 978.2389, 406.8542, 3319.303, 1488.172, 3454.039, 104.6723, 3360.995, 139.2193, 2044.266, 359.327, 1338.6, 978.8434, 25.1544, 1242.774, 632.3464, 1056.402, 452.2806, 2353.905, 509.4975, 667.4758, 2296.384, 20.09206, 1221.514, 3022.358, 872.778, 1125.61, 482.153, 356.8553, 2040.424
262.2, 617.1274, 95.23685, 396.96, 365.8647, 659.2024, 507.6616, 1556.634, 624.3277, 1442.831, 209.4639, 270.8147, 1045.285, 1706.956, 933.0988, 403.0088, 3323.187, 1508.997, 3353.052, 99.55981, 3451.324, 133.3096, 2106.911, 343.75, 1343.595, 938.7281, 23.97733, 1202.464, 605.5905, 1004.812, 431.2274, 2369.566, 484.373, 638.7289, 2395.472, 19.25457, 1196.424, 3072.38, 835.5731, 1115.239, 540.9124, 340.5111, 2123.274
262.3, 589.5704, 91.10415, 409.1402, 348.89, 629.5896, 584.8481, 1482.109, 594.0161, 1377.686, 199.0593, 377.5101, 995.8965, 1670.161, 907.577, 404.2397, 3262.862, 1438.798, 3239.483, 94.69699, 3305.791, 127.6507, 2053.514, 395.2594, 1384.002, 928.14, 22.85534, 1151.568, 643.6612, 955.7418, 498.6794, 2261.936, 460.4875, 633.5897, 2340.856, 18.45199, 1262.385, 2947.125, 799.9542, 1136.855, 515.2385, 324.9155, 2097.515
262.4, 585.1694, 87.15079, 390.0173, 332.7029, 601.3071, 559.6214, 1430.766, 606.7008, 1363.723, 189.1715, 448.5652, 998.009, 1658.068, 865.6974, 385.6004, 3127.956, 1476.133, 3302.525, 90.07169, 3281.044, 122.2321, 2010.365, 378.1248, 1326.387, 890.1027, 21.78585, 1102.826, 616.4265, 909.0677, 475.4664, 2275.948, 437.7798, 637.4576, 2243.383, 17.68286, 1208.114, 2940.684, 819.9474, 1085.706, 490.7833, 310.0342, 2050.9
262.5, 559.0394, 83.36897, 422.4196, 317.2668, 603.7489, 562.1217, 1543.332, 577.245, 1334.923, 179.7749, 428.1592, 950.8539, 1738.903, 872.4505, 367.8205, 3285.674, 1454.151, 3672.745, 85.67229, 3167.615, 117.0434, 2070.873, 361.7329, 1350.474, 914.8069, 20.76641, 1056.148, 599.4315, 864.6729, 558.926, 2338.248, 485.2357, 666.7335, 2253.147, 16.9458, 1309.388, 2848.973, 784.9946, 1036.858, 467.4887, 295.8344, 2114.06
262.6, 574.2795, 79.75127, 449.2356, 302.5469, 576.6272, 537.8753, 1469.443, 590.2028, 1415.234, 170.8451, 495.409, 905.9268, 1660.366, 931.3431, 350.8604, 3149.825, 1465.101, 3964.813, 81.48779, 3325.946, 112.075, 2062.198, 346.0517, 1294.255, 877.316, 19.79467, 1033.764, 615.7827, 908.5073, 532.9085, 2232.041, 493.4428, 638.0186, 2305.627, 16.23945, 1253.097, 2847.362, 819.8769, 1136.704, 445.2999, 282.285, 2093.462
262.7, 581.2892, 76.29055, 428.2387, 288.5099, 550.7239, 514.6747, 1480.409, 561.548, 1516.821, 162.3588, 472.8719, 863.1225, 1677.202, 888.3669, 334.6824, 3176.262, 1431.127, 3967.431, 77.50766, 3230.231, 107.3175, 1966.394, 331.0503, 1270.666, 873.775, 18.8684, 1024.813, 589.7275, 864.1398, 508.1021, 2233.472, 469.11, 650.4487, 2221.565, 15.56254, 1264.173, 2950.792, 784.9271, 1085.562, 424.1642, 269.3562, 2144.885
262.8, 555.3325, 72.98, 408.2232, 275.1242, 664.921, 492.4749, 1480.395, 534.2844, 1448.334, 154.294, 451.3601, 822.3406, 1624.423, 847.3738, 342.3326, 3201.928, 1425.399, 3874.872, 73.72194, 3219.735, 102.762, 1975.914, 349.3558, 1264.755, 901.1552, 17.98548, 993.7997, 564.7749, 892.0064, 484.4505, 2264.513, 445.9771, 622.4352, 2175.8, 14.91386, 1262.872, 2830.494, 751.4671, 1036.721, 521.7163, 257.0195, 2109.73
262.9, 530.5348, 69.81312, 389.1432, 262.3595, 635.0513, 471.2326, 1439.28, 530.5034, 1392.574, 146.6299, 430.8269, 846.7866, 1568.046, 823.6211, 337.154, 3158.228, 1370.484, 3847.204, 70.12112, 3212.896, 98.39985, 2014.056, 334.2112, 1248.208, 864.2238, 17.14387, 1031.608, 540.8781, 848.4448, 461.8998, 2257.137, 423.9849, 597.1369, 2151.166, 14.29221, 1262.25, 2929.302, 719.4335, 1065.434, 533.9915, 245.2478, 2100.503
263, 506.8444, 66.78365, 370.955, 250.187, 606.5234, 450.9066, 1429.209, 532.1647, 1408.221, 267.6294, 411.2278, 806.7766, 1588.195, 834.9285, 338.9108, 3082.621, 1325.345, 3860.452, 66.69618, 3259.941, 94.22286, 1995.644, 344.8329, 1236.993, 843.3154, 16.34164, 1056.581, 517.9924, 807.0106, 440.3988, 2228.59, 501.1066, 571.4194, 2189.599, 13.69647, 1207.984, 2882.615, 688.7654, 1091.096, 508.6461, 234.0154, 2012.961
263.1, 536.6901, 63.88565, 353.6168, 238.5793, 579.2771, 431.4573, 1475.897, 511.9058, 1361.689, 254.3356, 392.5203, 791.7347, 1567.255, 796.4013, 323.2837, 2979.031, 1316.656, 3712.133, 63.43853, 3215.28, 90.22318, 1998.196, 369.3353, 1274.623, 844.1733, 15.57695, 1024.447, 562.15, 842.7581, 419.8987, 2240.486, 492.4465, 546.8094, 2110.824, 13.12556, 1156.052, 2828.141, 659.4046, 1042.006, 595.0425, 223.2973, 2052.093
263.2, 561.4721, 61.1134, 337.0891, 227.5102, 553.2547, 412.847, 1518.458, 509.2533, 1300.207, 241.7021, 374.6638, 913.889, 1556.453, 835.846, 412.153, 2936.924, 1255.405, 3637.603, 60.33998, 3260.84, 86.39329, 1905.365, 395.5459, 1316.88, 834.6651, 14.84805, 981.0854, 662.8076, 801.6016, 400.3528, 2241.827, 534.5468, 541.1003, 2169.159, 12.57846, 1221.504, 2876.885, 790.0837, 1080.056, 645.3658, 340.6226, 2043.161
263.3, 536.4003, 58.46145, 321.3338, 216.9546, 528.4013, 395.0393, 1445.76, 484.5286, 1372.334, 229.6962, 357.6197, 957.055, 1486.155, 797.2765, 393.1488, 2911.367, 1353.944, 3545.151, 57.39279, 3262.157, 82.72597, 2062.213, 378.3988, 1272.931, 800.4586, 14.15325, 1057.79, 634.7628, 762.455, 381.7168, 2261.061, 508.187, 517.7962, 2078.835, 12.05415, 1168.991, 2821.324, 756.404, 1070.722, 614.7342, 325.0218, 1999.021
