 , C000, C003, C005, C009, C010, C012, C014, C015, C023, C024, C027, C030, C033, C035, C037, C041, C043, C044, C047, C049, C050, C055, C057, C058, C059, C063, C068, C069, C074, C075, C082
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 0, 0, 0, 0, 0, 0, 17.79956, 250.0145, 0, 37.63647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56.80719, 0, 0, 53.84637, 0, 0, 180.3755, 0, 77.62387, 0, 0
0.2, 0, 0, 0, 0, 0, 3.814697e-06, 17.02539, 281.7811, 0, 96.07239, 0, 1.525879e-05, 0, 0, 0, 0, 0, 0, 0, 0, 54.43916, -1.525879e-05, -3.051758e-05, 51.37434, 0, -3.051758e-05, 172.8267, -3.051758e-05, 72.68465, 1.907349e-06, 0
0.3, 7.629395e-06, 0, 0, 0, 0, 0, 171.2355, 266.6933, 0, 91.05786, 0, 1.525879e-05, 0, 6.103516e-05, 0, 0, 0, 0, 0, 0, 52.16985, 56.47566, -3.051758e-05, 49.01579, 0, 35.3913, 307.116, -3.051758e-05, 68.05971, 0, 0
0.4, 7.629395e-06, 0, 0, 0, 0, 0, 184.0305, 252.4134, 0, 148.5316, 0, 25.72237, 0, 6.103516e-05, 0, 0, 0, 0, 240.6486, 0, 49.99513, 53.47313, -3.051758e-05, 46.76552, 0, 33.49396, 294.2631, -3.051758e-05, 63.72905, 0, 0
0.5, 7.629395e-06, 0, 0, 0, 0, -1.907349e-06, 234.0245, 238.8982, -1.525879e-05, 223.6807, 0, 87.91223, 0, 6.103516e-05, 0, 0, 0, 0, 230.8082, 0, 47.91106, 50.6302, -3.051758e-05, 56.20737, 0, 86.43878, 281.948, -1.525879e-05, 85.12863, -1.907349e-06, 0
0.6, 7.629395e-06, 45.02817, 0, 0, 0, -1.907349e-06, 223.8456, 226.1066, -1.525879e-05, 252.2065, 0, 83.5311, 0, 118.0491, 0, 0, 0, 0, 234.6111, 0, 45.91388, 47.93843, -6.103516e-05, 53.62694, 0, 105.6362, 333.3105, -1.525879e-05, 79.71187, -1.907349e-06, 0
0.7, 28.3383, 43.13342, 80.42412, 138.22, 0, -1.907349e-06, 370.0396, 213.9998, -1.525879e-05, 487.2563, 0, 79.36829, 0, 374.5174, 0, 0, 0, 0, 225.0177, 0, 43.99994, 96.84372, -6.103516e-05, 57.82287, 0, 99.97296, 319.3612, 51.77332, 121.1986, -1.907349e-06, 0
0.8, 105.707, 41.31842, 76.06786, 131.7333, 0, -3.814697e-06, 353.9448, 202.5414, -7.629395e-06, 573.0312, 0, 75.41292, 0, 356.7896, 0, 0, 0, 0, 228.2188, 0, 42.16579, 91.69498, -4.577637e-05, 55.16828, 0, 296.0163, 443.4598, 133.3712, 255.6233, -1.907349e-06, 0
0.9, 100.9259, 53.25632, 115.7862, 160.8608, 0, 93.14092, 338.55, 191.6965, -7.629395e-06, 543.1215, 0, 71.65469, 0, 339.901, 0, 0, 0, 0, 494.8638, 0, 42.97994, 86.81998, -4.577637e-05, 52.63556, 0, 314.3051, 424.9008, 126.69, 239.3579, 0, 0
1, 151.3344, 51.01535, 109.5145, 153.3116, 0, 88.49088, 323.8248, 181.4322, -7.629395e-06, 579.1813, 0, 77.15337, 0, 323.8118, 0, 0, 0, 0, 474.6285, 0, 41.18831, 136.2802, -3.051758e-05, 61.75534, 0, 491.4238, 554.95, 187.6208, 224.1275, 0, 0
1.1, 165.9119, 147.8224, 103.5825, 314.1438, 0, 84.073, 370.9265, 171.7176, -7.629395e-06, 614.51, 0, 73.3084, 0, 308.4842, 0, 0, 0, 0, 455.2208, 0, 39.47136, 129.0348, -1.525879e-05, 107.1734, 0, 588.7437, 588.734, 178.222, 209.8661, 0, 0
1.2, 178.0627, 141.6022, 97.97187, 299.4009, 85.04678, 79.87568, 354.7931, 162.5231, -1.525879e-05, 582.4354, 0, 69.65505, 0, 293.8821, 0, 0, 0, 0, 503.9123, 0, 66.83719, 172.7698, -1.525879e-05, 102.2532, 0, 557.181, 564.0953, 169.2941, 196.5123, -1.907349e-06, 0
1.3, 170.009, 135.6437, 92.66512, 285.3499, 81.14238, 75.8879, 339.3614, 272.0157, -7.629395e-06, 622.2845, 0, 66.18377, 0, 279.9712, 0, 0, 0, 0, 521.4963, 0, 74.38345, 163.5844, -1.525879e-05, 137.1674, 0, 570.1711, 621.7445, 171.0817, 184.0082, -1.907349e-06, 0
1.4, 162.3195, 129.936, 87.64581, 350.2756, 77.41723, 102.7466, 469.3856, 257.4509, -7.629395e-06, 636.6436, 0, 62.88547, 0, 266.7188, 0, 0, 0, 0, 500.1721, 0, 81.0607, 154.8874, -3.051758e-05, 130.8701, 0, 539.6041, 926.8677, 162.5114, 185.9644, -1.907349e-06, 0
1.5, 154.9779, 124.4685, 117.5391, 333.837, 73.8631, 97.61698, 448.9698, 243.6659, 0, 737.0216, 0, 149.7865, 0, 254.0937, 0, 0, 0, 0, 576.9119, 0, 107.5161, 146.6527, -3.051758e-05, 124.862, 0, 559.4448, 888.0778, 179.9987, 174.1314, -1.907349e-06, 0
1.6, 147.9684, 170.3306, 111.1725, 318.1699, 70.47213, 92.74348, 429.4419, 230.619, -7.629395e-06, 698.5524, 0, 142.3218, 0, 242.0662, 0, 0, 0, 0, 553.3217, 0, 103.0342, 138.8559, -3.051758e-05, 119.1297, 0, 529.4529, 850.9113, 212.7716, 177.5239, -9.536743e-07, 0
1.7, 141.2758, 163.1633, 105.1507, 303.238, 67.23684, 88.11328, 410.7633, 218.2706, -7.629395e-06, 662.0911, 0, 135.2291, 0, 230.6081, 0, 0, 0, 0, 597.9763, 0, 98.73923, 131.4736, -3.051758e-05, 113.6606, 0, 501.0687, 997.4214, 202.1129, 166.228, -9.536743e-07, 0
1.8, 134.886, 156.2976, 99.45512, 413.4867, 64.15008, 83.71425, 438.9914, 415.2117, -7.629395e-06, 627.5328, 0, 128.4899, 0, 219.6923, 0, 0, 0, 0, 573.5248, 0, 94.62325, 390.9333, -3.051758e-05, 108.4425, 0, 642.8419, 955.6788, 191.9881, 155.6509, -1.907349e-06, 0
1.9, 128.7852, 186.4593, 138.7028, 394.0816, 61.20502, 79.53484, 607.5093, 392.9796, -7.629395e-06, 644.218, 0, 122.0866, 0, 209.2932, 0, 0, 0, 0, 585.8315, 0, 90.67884, 370.1492, -4.577637e-05, 103.4641, 0, 608.379, 1061.554, 182.3706, 145.7468, -9.536743e-07, 0
2, 122.9603, 201.7946, 131.1898, 375.5872, 58.39518, 75.56408, 586.7792, 371.9378, -3.814697e-06, 664.0803, 0, 116.0023, 0, 199.3863, 0, 0, 0, 0, 617.5294, 0, 86.89886, 350.4701, -4.577637e-05, 98.71411, 0, 575.7635, 1017.128, 173.2348, 136.4729, -1.907349e-06, 0
2.1, 117.3989, 193.3033, 124.0837, 399.8759, 55.71432, 71.79156, 569.3729, 352.0226, 0, 629.4183, 0, 110.2213, 0, 189.9483, 0, 0, 0, 0, 720.6249, 0, 83.27646, 331.8372, -3.814697e-05, 94.18224, 0, 739.858, 1024.202, 164.5567, 127.789, -9.536743e-07, 0
2.2, 112.089, 185.1694, 117.3626, 381.1095, 53.15654, 68.20739, 544.6082, 333.1739, -3.814697e-06, 621.1469, 0, 104.7284, 0, 180.9571, 0, 0, 0, 0, 691.1581, 0, 79.80505, 314.1949, -3.814697e-05, 89.85843, 0, 700.194, 1095.798, 156.3133, 119.6578, -9.536743e-07, 0
2.3, 136.0813, 194.8618, 111.0055, 363.2239, 50.71619, 64.80215, 590.0497, 315.3343, -3.814697e-06, 588.7257, 0, 99.50917, 0, 172.3916, 0, 0, 0, 0, 818.3473, 0, 76.47836, 297.4906, -3.814697e-05, 85.73312, 0, 662.6564, 1144.747, 148.4828, 219.5958, -1.907349e-06, 0
2.4, 129.9264, 186.6622, 104.9928, 346.1777, 48.38787, 61.56692, 564.3856, 298.45, 0, 715.2256, 0, 102.2784, 0, 164.2314, 0, 0, 0, 0, 892.4435, 0, 73.29033, 281.6744, -3.814697e-05, 81.79719, 0, 627.1312, 1163.85, 141.0447, 205.6229, -9.536743e-07, 0
2.5, 124.0499, 258.0129, 99.30576, 437.1673, 46.16644, 58.49321, 614.6771, 282.4697, 0, 677.8941, 0, 97.18127, 0, 199.5833, 0, 0, 0, 0, 855.951, 0, 70.2352, 266.699, -3.814697e-05, 78.04195, 0, 633.1511, 1192.587, 133.9791, 202.1763, -9.536743e-07, 0
2.6, 118.4392, 247.156, 93.92675, 416.6508, 65.4681, 55.57295, 587.9418, 327.1234, 0, 642.511, 0, 92.33821, 0, 190.136, 0, 0, 0, 0, 820.9508, 0, 67.30742, 252.5199, -3.051758e-05, 74.45912, 0, 599.2077, 1198.928, 127.2675, 297.7218, -9.536743e-07, 0
2.7, 113.0822, 282.7281, 88.8391, 397.0973, 62.46254, 52.79848, 562.3694, 309.6078, 0, 705.7654, 0, 87.7365, 0, 181.1359, 0, 0, 0, 0, 971.3236, 0, 64.50169, 239.0945, -3.051758e-05, 71.04077, 0, 567.084, 1148.753, 120.8921, 278.7777, -9.536743e-07, 0
2.8, 107.9676, 270.8313, 84.02704, 484.7465, 59.59496, 50.16254, 588.387, 293.0301, 0, 772.6226, 0, 83.36412, 0, 172.5619, 0, 0, 0, 0, 963.3741, 0, 61.81291, 226.383, -3.051758e-05, 67.77936, 0, 584.0345, 1203.375, 153.1178, 401.033, -9.536743e-07, 0
2.9, 103.0843, 259.435, 93.14009, 461.9971, 56.85902, 47.65818, 670.223, 312.834, 0, 838.4675, 0, 85.50818, 0, 164.3937, 0, 0, 0, 0, 923.9812, 0, 59.23622, 214.3473, -2.288818e-05, 78.43176, 0, 688.8969, 1246.652, 145.4474, 375.5151, -9.536743e-07, 0
3, 98.42183, 248.5183, 88.09505, 440.3154, 54.2487, 45.27886, 707.7705, 560.0592, 0, 794.7032, 0, 81.24684, 0, 156.6121, 0, 0, 0, 0, 953.1436, 0, 56.76694, 202.9514, -3.051758e-05, 74.83102, 0, 651.9649, 1249.196, 246.2437, 351.6209, 17.21889, 0
3.1, 125.6658, 238.061, 156.561, 496.3738, 51.7582, 134.9288, 713.3679, 530.0713, 1.907349e-06, 753.2233, 0, 77.19786, 0, 149.1989, 0, 0, 0, 0, 925.0212, 0, 54.40059, 192.1614, -3.051758e-05, 71.3956, 3.27458, 617.0128, 1196.916, 233.9082, 474.7702, 100.241, 0
3.2, 119.982, 228.0437, 169.7499, 510.4141, 49.38205, 128.1925, 682.3401, 651.2016, 1.907349e-06, 713.9084, 0, 73.35068, 0, 142.1366, 0, 0, 0, 0, 1012.97, 0, 52.13288, 295.7067, -3.051758e-05, 68.1179, 3.101985, 583.9346, 1271.234, 222.1907, 444.5604, 95.34589, 0
3.3, 143.7002, 218.4479, 160.5553, 486.4601, 47.11497, 121.7925, 765.5377, 616.3335, 1.907349e-06, 771.0359, 0, 69.69521, 0, 135.4085, 0, 0, 0, 0, 971.5492, 0, 121.6661, 345.7903, -3.051758e-05, 64.99067, 2.938487, 552.6297, 1359.701, 265.6999, 438.7611, 90.6898, 0
3.4, 156.1387, 209.2559, 151.8586, 463.6303, 44.95198, 115.7121, 732.2407, 733.376, 1.907349e-06, 730.7913, 0, 66.22192, 0, 128.999, 6.302925, 0, 0, 0, 1054.641, 0, 143.8974, 327.4062, -3.051758e-05, 62.00701, 2.783606, 523.0031, 1302.796, 252.3898, 410.8426, 86.26108, 0
3.5, 149.0766, 200.4506, 143.633, 441.8719, 42.88829, 109.9352, 700.392, 694.108, 1.907349e-06, 801.6812, 0, 62.92172, 0, 122.8928, 5.980946, 0, 0, 0, 1148.324, 0, 137.899, 309.9995, -2.670288e-05, 59.16033, 2.636889, 584.4342, 1289.844, 239.7464, 384.7006, 82.04863, 0
3.6, 142.334, 256.0628, 135.853, 473.4082, 40.91934, 104.4467, 669.9285, 656.9425, 1.907349e-06, 770.6174, 0, 59.78599, 0, 117.0757, 39.50804, 0, 0, 0, 1189.916, 0, 132.1506, 293.5182, -2.670288e-05, 56.44433, 25.73922, 675.6646, 1416.485, 227.7364, 360.2219, 78.04189, 0
3.7, 135.8963, 245.288, 128.4943, 451.191, 39.04078, 99.23223, 733.0142, 1014.317, 1.907349e-06, 841.925, 0, 56.80653, 0, 111.5339, 37.48981, 0, 0, 0, 1166.933, 0, 126.6419, 433.6742, -2.670288e-05, 53.85303, 24.38257, 639.442, 1429.775, 216.3281, 337.3009, 74.23081, 0
3.8, 129.7498, 282.9941, 121.5343, 539.6015, 37.24847, 94.27808, 781.2847, 960.0062, 9.536743e-07, 893.9397, 0, 53.97556, 0, 149.2233, 35.57468, 0, 0, 0, 1173.276, 0, 134.2265, 410.6177, -2.670288e-05, 51.38069, 23.09742, 704.9298, 1369.938, 205.4912, 315.8383, 70.60585, 0
3.9, 155.0626, 271.0861, 114.9513, 514.2777, 35.53843, 89.57127, 760.1263, 908.6034, 1.907349e-06, 887.4739, 0, 177.3053, 0, 142.1598, 39.81654, 0, 0, 0, 1125.3, 0, 128.6312, 388.787, -2.670288e-05, 49.02185, 21.88001, 667.1383, 1409.813, 195.1972, 341.7755, 67.1579, 0
4, 184.2779, 272.2469, 108.7248, 490.1425, 33.90691, 85.09946, 778.426, 859.9529, 9.536743e-07, 841.1517, 0, 189.6018, 0, 135.4307, 80.85979, 0, 0, 0, 1079.286, 0, 123.2692, 368.117, -2.288818e-05, 46.77131, 20.72677, 631.3729, 1479.863, 185.4189, 320.0282, 63.87833, 0
4.1, 175.9431, 309.3983, 147.9344, 467.1399, 32.35028, 107.5947, 744.5685, 871.2312, 9.536743e-07, 1110.289, 0, 180.1529, 0, 129.0201, 76.72915, 0, 0, 0, 1191.141, 0, 188.2631, 348.5459, -2.288818e-05, 44.62408, 19.63431, 597.5248, 1417.93, 176.1304, 299.6647, 60.75891, 0
4.2, 167.9853, 321.6395, 194.1295, 512.6327, 30.86512, 165.6145, 712.1835, 824.5818, 9.536743e-07, 1228.09, 0, 171.1749, 0, 122.9129, 72.80952, 0, 38.83037, 0, 1142.435, 0, 180.4153, 330.0153, -1.907349e-05, 42.57543, 18.59943, 638.7758, 1442.025, 167.3073, 280.5969, 57.79183, 0
4.3, 201.0981, 362.0186, 183.6143, 552.5575, 29.44814, 205.1468, 785.1762, 780.4302, 0, 1163.989, 0, 162.6443, 0, 117.0949, 69.09012, 0, 36.90475, 0, 1197.347, 0, 172.8946, 312.4699, -1.907349e-05, 40.62083, 17.6191, 716.1312, 1431.524, 158.9261, 310.6802, 161.4694, 0
4.4, 201.5982, 346.7854, 380.071, 664.7786, 28.09621, 194.9049, 774.5674, 738.6426, 0, 1199.864, 0, 214.4143, 0, 111.5522, 65.56072, 0, 57.34267, 0, 1195.226, 0, 165.6874, 295.8573, -1.525879e-05, 38.75597, 16.69044, 677.7393, 1371.614, 237.8444, 290.9115, 153.5843, 0
4.5, 192.48, 332.1931, 359.484, 633.5803, 26.80634, 271.1324, 862.0735, 784.0117, -9.536743e-07, 1137.236, 0, 203.7289, 0, 106.2719, 177.084, 0, 138.3725, 0, 1153.537, 164.755, 252.2902, 280.1279, 198.7596, 36.97672, 176.7232, 866.4161, 1388.47, 353.5474, 272.4007, 146.0842, 0
4.6, 395.9093, 318.2148, 480.8378, 622.292, 25.5757, 308.4161, 883.7958, 742.0324, 0, 1126.215, 0, 315.7177, 0, 101.2415, 168.0378, 0, 196.1919, 0, 1106.368, 157.7619, 243.3916, 265.2348, 188.6909, 83.22873, 167.4085, 900.7629, 1444.99, 335.8365, 255.0678, 221.3168, 0
4.7, 449.7126, 304.8247, 525.0454, 877.3203, 24.40155, 515.1782, 898.7136, 702.3008, 0, 1067.432, 0, 299.9837, 0, 96.44927, 159.4538, 85.25025, 186.4626, 0, 1132.171, 174.2206, 341.1577, 251.1335, 179.1322, 126.8174, 187.1723, 852.4728, 1384.517, 484.8004, 238.8377, 210.5091, 0
4.8, 614.6658, 291.9981, 528.0975, 868.1416, 23.2813, 661.9692, 1052.456, 851.4613, 0, 1346.052, 0, 364.0102, 0, 91.88386, 151.3082, 269.6435, 257.3752, 0, 1261.594, 357.9588, 326.9364, 237.7818, 170.0578, 335.0263, 177.3069, 957.7693, 1326.574, 492.7346, 373.4677, 200.2291, 0
4.9, 586.8647, 279.7112, 880.2551, 925.2335, 22.21248, 628.9205, 1006.679, 984.1898, 86.1695, 1318.33, 0, 422.5334, 0, 100.7113, 143.5788, 478.7732, 532.1044, 0, 1210.007, 363.3345, 313.3079, 225.1401, 161.4431, 388.3698, 276.6646, 1182.846, 1271.056, 553.1507, 431.0214, 210.4043, 0
5, 560.3212, 267.9413, 1378.605, 881.8119, 21.19274, 597.5218, 1075.022, 1087.322, 399.8944, 1249.519, 0, 401.4763, 0, 95.94417, 136.2442, 529.0845, 507.7228, 7.922165, 1275.778, 624.1879, 300.2476, 213.1704, 153.2648, 439.2566, 299.1778, 1119.433, 1277.955, 525.4409, 456.7408, 310.4505, 0
5.1, 534.9782, 256.6667, 1442.915, 874.2817, 20.2198, 567.6907, 1060.96, 1029.103, 618.1696, 1268.05, 0, 442.9412, 0, 91.40266, 129.2843, 598.3905, 656.2531, 7.544943, 1331.748, 597.6937, 287.7317, 325.6234, 145.5007, 504.0087, 283.4088, 1201.173, 1375.897, 552.3909, 520.3043, 295.29, 0
5.2, 510.7814, 245.8665, 1419.791, 852.3699, 19.29154, 539.3489, 1033.873, 974.0001, 578.2509, 1201.863, 0, 420.867, 0, 87.07613, 122.68, 569.2003, 623.709, 84.97158, 1357.36, 572.3242, 275.7375, 352.518, 455.1688, 480.8701, 268.471, 1354.863, 1392.496, 524.7191, 487.1971, 280.8699, 0
5.3, 487.6791, 235.5207, 1342.886, 812.3678, 18.40589, 512.422, 1035.384, 1067.464, 721.5131, 1139.131, 0, 399.8929, 0, 82.95438, 116.413, 541.434, 592.7789, 80.92558, 1303.994, 548.0314, 264.2433, 333.7762, 594.8428, 501.668, 254.3205, 1282.229, 1334.219, 498.4335, 456.1966, 267.154, 0
5.4, 465.6216, 225.6103, 1270.147, 910.3477, 17.56089, 486.8395, 1064.98, 1263.32, 812.9211, 1079.674, 0, 422.7477, 0, 79.02774, 110.4662, 783.1522, 563.3826, 77.07223, 1363.038, 524.7698, 253.2282, 316.0309, 817.8042, 478.6369, 240.9159, 1270.901, 1278.381, 473.4648, 492.8629, 254.1079, 0
5.5, 444.5618, 283.0481, 1201.348, 867.6247, 16.75469, 462.5341, 1018.659, 1272.953, 870.9998, 1178.351, 0, 401.6799, 0, 75.28697, 104.8231, 849.0327, 579.0289, 73.40236, 1307.303, 502.4956, 242.6723, 299.2289, 892.0536, 456.6632, 228.2178, 1270.724, 1335.917, 449.7467, 464.0446, 241.6988, 0
5.6, 424.4546, 273.9048, 1136.276, 842.8712, 15.98551, 439.4422, 974.3528, 1204.794, 822.9505, 1172.622, 0, 381.662, 0, 71.72327, 99.46832, 807.6158, 550.3144, 69.90723, 1275.113, 481.1667, 232.5564, 283.3203, 846.8643, 435.6982, 216.189, 1290.828, 1280.009, 427.2169, 513.3666, 229.8958, 0
5.7, 405.2567, 329.2355, 1074.728, 827.7223, 15.25163, 417.5032, 1053.863, 1190.526, 769.808, 1111.416, 0, 362.6417, 0, 68.32825, 94.38708, 768.2193, 523.0239, 66.57854, 1222.973, 460.7433, 222.8622, 268.2574, 803.9641, 430.3571, 204.7942, 1365.489, 1451.609, 494.5313, 480.7009, 218.6691, 0
5.8, 386.9272, 315.3817, 1016.515, 788.8769, 14.55145, 396.6595, 1008.025, 1291.265, 720.0973, 1085.681, 0, 344.5693, 0, 65.09394, 89.56541, 868.627, 497.0868, 63.40834, 1238.79, 441.1866, 213.5721, 253.9954, 763.2372, 410.5998, 194, 1292.285, 1426.384, 469.758, 551.4077, 207.9907, 0
5.9, 369.4267, 302.1108, 961.454, 842.0606, 13.88341, 376.8564, 964.1815, 1267.424, 742.3828, 1087.031, 0, 327.3976, 0, 170.4492, 84.99006, 876.3404, 472.4359, 60.38909, 1320.344, 422.4601, 204.6693, 340.2844, 863.6782, 391.7495, 183.7747, 1223.005, 1366.689, 450.3875, 516.3214, 197.8337, 0
6, 352.7177, 357.3041, 909.3758, 883.4591, 13.24604, 358.0419, 977.3622, 1199.561, 694.443, 1333.299, 0, 311.0816, 0, 162.381, 80.64843, 833.5914, 468.1914, 57.5136, 1351.802, 404.5285, 196.1376, 382.0773, 819.9263, 373.7647, 174.0884, 1324.77, 1309.492, 427.8255, 483.4677, 188.1728, 0
6.1, 336.7645, 433.2357, 860.1185, 916.0685, 12.63793, 340.1667, 1096.49, 1135.331, 649.5989, 1350.269, 0, 295.5787, 0, 396.2254, 76.52859, 792.9277, 444.9735, 54.77504, 1296.526, 387.358, 187.9615, 361.764, 778.3907, 356.6055, 164.9126, 1253.749, 1299.671, 410.9187, 452.7045, 178.9836, 0
6.2, 321.5329, 415.0056, 813.5292, 1006.811, 12.05773, 323.184, 1048.799, 1074.541, 607.6508, 1279.791, 0, 280.8484, 0, 377.4701, 72.6192, 754.2477, 422.9069, 52.16687, 1243.511, 370.9163, 180.1263, 532.5316, 766.1885, 340.2341, 156.2204, 1229.912, 1474.012, 390.3339, 423.8987, 170.2431, 0
6.3, 340.8628, 397.5427, 769.4636, 959.561, 11.50418, 307.0491, 1003.181, 1017.005, 568.4114, 1228.43, 0, 266.8522, 0, 403.1536, 68.90952, 837.058, 435.6532, 49.6829, 1415.438, 355.1724, 172.6177, 545.0262, 818.4278, 324.6143, 147.9864, 1340.162, 1412.324, 413.4656, 442.9319, 161.9295, 0
6.4, 325.4458, 433.5471, 727.7847, 914.5284, 10.97604, 291.7198, 959.548, 962.5504, 531.7059, 1323.402, 0, 258.3943, 0, 480.315, 65.38935, 796.2252, 414.0488, 47.3172, 1357.56, 340.0969, 165.422, 703.004, 776.9681, 309.7115, 169.8228, 1268.315, 1353.217, 407.7866, 549.8942, 154.0219, 0
6.5, 455.5419, 415.304, 941.8658, 871.6092, 10.47214, 277.1557, 1052.072, 958.9753, 497.3707, 1330.15, 0, 245.5172, 0, 457.5793, 62.049, 757.3843, 393.5159, 45.06415, 1320.674, 325.6612, 158.5264, 783.3113, 737.6088, 295.493, 248.5346, 1249.017, 1338.471, 387.3587, 529.0681, 146.5004, 0
6.6, 434.938, 459.0763, 890.8487, 830.7042, 9.991375, 263.3188, 1006.312, 1000.889, 465.2527, 1260.722, 0, 261.1884, 0, 550.2308, 58.87929, 720.4382, 379.421, 42.91838, 1375.574, 311.8383, 151.9181, 741.6662, 700.2432, 281.9272, 235.4349, 1197.602, 1282.455, 367.9542, 564.1995, 139.3463, 0
6.7, 415.266, 464.7523, 926.7597, 791.7189, 9.532682, 250.1727, 962.5426, 947.2974, 435.2088, 1194.918, 0, 248.1719, 0, 524.1857, 55.8715, 685.2943, 471.205, 40.87478, 1374.539, 298.6021, 145.5854, 702.2352, 664.7705, 268.9842, 223.0257, 1133.398, 1228.784, 349.5217, 626.2154, 132.5415, 0
6.8, 396.4837, 534.8839, 876.5608, 754.5632, 9.095048, 237.6829, 920.6769, 896.5751, 407.1049, 1132.549, 0, 235.8042, 0, 499.3734, 53.01736, 651.8647, 477.1279, 38.92849, 1318.333, 285.9276, 139.5166, 664.9006, 837.3292, 256.6353, 211.2705, 1309.366, 1177.358, 332.0125, 586.3691, 126.069, 0
6.9, 378.551, 568.8994, 829.0809, 719.1513, 8.677505, 225.8167, 880.6322, 848.5687, 380.8159, 1073.435, 0, 224.0528, 0, 475.7355, 50.30902, 620.066, 454.9469, 37.07487, 1364.948, 273.7912, 133.7008, 629.5508, 993.0822, 244.8535, 200.135, 1280.513, 1280.054, 315.3806, 634.1029, 119.9126, 0
7, 361.4294, 675.6871, 784.1729, 685.4012, 8.279132, 214.5428, 842.3292, 803.1327, 356.2245, 1017.406, 0, 212.887, 0, 453.2166, 47.73904, 589.8184, 432.3858, 35.30952, 1309.135, 262.17, 128.1274, 596.0804, 1024.883, 233.6125, 189.5863, 1211.865, 1271.794, 299.5817, 593.7548, 114.0568, 0
7.1, 345.0821, 809.248, 741.6973, 653.235, 7.899047, 203.8318, 873.4848, 760.1296, 379.2549, 996.9974, 0, 202.2777, 0, 431.7637, 45.30034, 561.0463, 410.9435, 33.62822, 1275.576, 251.0419, 122.7864, 564.3896, 972.9646, 222.8875, 179.5937, 1146.896, 1218.569, 284.5743, 555.9739, 108.487, 0
7.2, 329.4742, 775.1959, 701.5225, 622.5784, 7.536411, 193.6556, 844.709, 719.429, 405.4981, 1020.881, 0, 192.1971, 0, 411.3262, 42.98622, 533.6777, 390.5645, 32.02698, 1315.614, 240.3863, 117.668, 534.3836, 923.6764, 212.655, 170.1277, 1085.411, 1167.571, 270.3187, 571.6435, 103.1891, 0
7.3, 314.5723, 797.7261, 689.2066, 593.3605, 7.190423, 183.9874, 854.1392, 680.9078, 379.3128, 967.5957, 0, 182.6189, 0, 391.8561, 40.79031, 507.6443, 371.1961, 30.50199, 1261.818, 230.1829, 112.763, 505.9728, 876.8851, 202.8922, 161.1607, 1105.362, 1165.487, 256.7772, 535.2696, 98.15003, 0
7.4, 300.3444, 764.1588, 651.875, 565.5139, 6.86032, 174.8018, 826.917, 644.4491, 420.3354, 926.5868, 0, 193.833, 0, 373.3076, 38.70658, 482.8807, 352.7883, 29.0496, 1300.581, 220.4126, 108.0624, 479.0726, 832.4642, 193.5776, 152.6663, 1075.765, 1144.85, 243.914, 501.2102, 93.357, 0
7.5, 286.76, 732.004, 616.5655, 668.2718, 6.545371, 166.0749, 945.9476, 609.9426, 393.192, 905.689, 0, 184.1732, 0, 355.6372, 36.72929, 459.3252, 335.2932, 27.66638, 1247.4, 211.057, 103.5578, 453.6025, 790.2934, 184.6906, 144.6196, 1039.819, 1170.307, 231.6953, 469.318, 88.79803, 0
7.6, 273.79, 701.2021, 583.1686, 636.9095, 6.24488, 157.7837, 916.6078, 577.2837, 367.8015, 885.338, 0, 174.9949, 0, 338.8031, 34.85301, 436.9187, 318.6658, 26.34902, 1196.393, 202.0985, 99.24095, 429.4865, 750.259, 176.2117, 136.9971, 1037.418, 1121.329, 220.0886, 439.4552, 84.46169, 0
7.7, 261.4066, 671.6965, 551.5806, 646.3007, 5.958185, 149.9064, 876.74, 546.3735, 344.0505, 839.1273, 0, 166.2739, 0, 322.7659, 33.07258, 415.6053, 302.8629, 25.09439, 1232.005, 193.5203, 95.10406, 406.6527, 773.1633, 278.0296, 129.7763, 981.8016, 1112.402, 209.0634, 411.4925, 80.33711, 0
7.8, 249.5833, 650.0865, 521.7037, 615.9695, 5.684652, 142.4223, 871.2626, 517.1183, 321.8332, 855.5932, 0, 157.9876, 0, 317.7357, 31.3831, 395.3315, 287.8438, 23.89949, 1181.628, 185.3062, 91.13961, 595.5404, 856.2966, 265.2655, 122.9361, 929.1669, 1238.629, 234.4151, 429.8823, 76.41395, 0
7.9, 238.2948, 622.7317, 493.445, 644.39, 5.423676, 135.3119, 833.3671, 489.4297, 301.0507, 949.7902, 0, 150.1142, 0, 359.1516, 29.77993, 376.0468, 273.5694, 22.7615, 1172.985, 177.4407, 87.34042, 739.5333, 812.9186, 253.0874, 116.4564, 879.354, 1186.792, 222.6722, 454.3368, 72.68237, 0
