 , C000, C005, C006, C008, C011, C014, C015, C016, C018, C019, C020, C022, C023, C025, C028, C030, C032, C033, C035, C037, C038, C040, C041, C043, C044, C045, C047, C049, C053, C055, C056, C057, C061, C062, C067, C069
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
411.1, 1845.196, 32.20383, 1437.376, 207.022, 16.63479, 1100.828, 1032.522, 542.5093, 1795.724, 0.5062448, 1856.47, 378.9025, 409.7734, 565.3669, 3.962208, 1829.833, 0.4782513, 206.9382, 598.0187, 2599.716, 376.2671, 260.9029, 444.3063, 1644.017, 542.8007, 776.7931, 2555.345, 781.2128, 373.5551, 1719.732, 1243.402, 2205.719, 1771.154, 1658.676, 1114.752, 1595.247
411.2, 1824.381, 30.83466, 1443.55, 198.0121, 15.94211, 1054.629, 1040.421, 674.3919, 1732.746, 0.4824629, 1776.256, 362.006, 391.6794, 542.0046, 3.791141, 1814.972, 0.455951, 197.7659, 573.5731, 2544.85, 429.5762, 250.1136, 426.331, 1632.626, 606.2854, 741.2979, 2643.985, 835.891, 401.3588, 1647.993, 1326.952, 2233.606, 1730.536, 1585.945, 1063.639, 1577.244
411.3, 1744.649, 29.5237, 1382.666, 189.3944, 15.27828, 1127.879, 993.6953, 646.0449, 1866.581, 0.4597982, 1699.508, 345.863, 374.3844, 574.3585, 3.62746, 1832.307, 0.4346905, 189.0002, 589.4755, 2603.91, 428.5979, 239.7706, 409.0829, 1619.041, 576.1584, 808.4954, 2611.357, 897.9579, 434.1039, 1644.394, 1375.665, 2204.364, 1735.574, 1586.084, 1014.87, 1631.386
411.4, 1697.799, 28.26848, 1324.349, 181.1517, 14.64208, 1102.714, 949.068, 618.8893, 1788.581, 0.4381982, 1887.215, 330.4398, 357.853, 550.6246, 3.470846, 1839.373, 0.4144213, 180.623, 588.4698, 2622.24, 466.6847, 229.8553, 392.5326, 1551.838, 547.5286, 771.5516, 2504.818, 1007.15, 413.9083, 1647.743, 1325.65, 2290.8, 1703.234, 1737.793, 968.3368, 1609.441
411.5, 1805.177, 27.06663, 1269.192, 173.2678, 14.03238, 1056.435, 964.2989, 592.8752, 1713.84, 0.4176129, 1805.673, 400.3949, 342.0516, 536.3967, 3.320993, 1763.194, 0.3950973, 172.6171, 564.4145, 2676.532, 461.7599, 220.35, 461.1914, 1487.425, 520.3213, 736.296, 2561.849, 983.4576, 394.6523, 1680.1, 1369.131, 2278.374, 1708.366, 1694.434, 923.9374, 1591.089
411.6, 1784.119, 25.91587, 1215.661, 165.7269, 13.44806, 1049.609, 968.312, 567.9547, 1760.211, 0.3979947, 1950.782, 382.54, 326.9479, 567.3825, 3.177611, 1690.17, 0.3766743, 164.966, 541.3425, 2549.948, 770.5162, 211.2378, 460.3778, 1596.385, 494.466, 702.6513, 2494.375, 937.3253, 376.2921, 1668.625, 1407.904, 2183.99, 1691.191, 1747.962, 881.5737, 1523.119
411.7, 1706.146, 24.81404, 1214.996, 158.5143, 12.88808, 1005.559, 1109.726, 544.0815, 1748.126, 0.3792981, 1938.895, 365.4813, 312.5112, 543.9368, 3.040418, 1706.365, 0.3591103, 157.6541, 569.3721, 2479.765, 764.9533, 202.5024, 479.291, 1530.122, 469.8955, 670.544, 2499.155, 910.2512, 358.786, 1599.018, 1383.983, 2211.869, 1672.843, 1780.169, 841.1525, 1491.691
411.8, 1631.581, 23.75905, 1261.784, 151.6155, 12.35141, 1097.407, 1069.997, 521.2119, 1845.669, 0.3614797, 1855.12, 411.3557, 298.7119, 521.46, 2.909149, 1665.621, 0.3423654, 150.6663, 641.3234, 2735.417, 816.7216, 194.1283, 459.9003, 1504.483, 446.5459, 719.8395, 2397.194, 971.394, 342.0944, 1564.712, 1320.935, 2308.086, 1623.157, 1803.771, 802.5847, 1471.371
411.9, 1626.911, 22.74891, 1208.566, 145.017, 11.8371, 1051.351, 1021.943, 499.3036, 1854.989, 0.3444985, 1812.58, 415.0078, 285.5219, 499.9119, 2.783548, 1737.351, 0.3264013, 143.9882, 615.1076, 2843.978, 778.0386, 186.1004, 441.2941, 1517.665, 424.3566, 686.9468, 2365.49, 925.8275, 326.1793, 1547.002, 1260.76, 2212.471, 1566.312, 1862.946, 765.7852, 1408.515
412, 1558.398, 21.78173, 1157.592, 138.7057, 11.34419, 1025.32, 976.0471, 478.3161, 1777.473, 0.3283149, 1866.209, 396.5013, 272.9144, 479.2543, 2.663369, 1665.397, 0.3111815, 137.6061, 589.9634, 2709.474, 741.1877, 178.4045, 423.4406, 1454.67, 556.8867, 655.5571, 2376.988, 959.7224, 311.0046, 1647.032, 1273.4, 2195.977, 1669.709, 1781.258, 730.6729, 1348.344
412.1, 1548.37, 20.85566, 1214.168, 132.6691, 10.87182, 1013.6, 954.3998, 458.2108, 1718.838, 0.3128916, 1849.195, 378.82, 260.8635, 491.5016, 2.548379, 1650.547, 0.2966715, 131.5069, 565.8471, 2725.379, 780.6756, 171.0269, 436.8843, 1394.289, 529.2144, 625.6018, 2386.701, 914.7033, 346.6509, 1578.326, 1215.39, 2144.038, 1664.764, 1795.997, 697.1707, 1382.465
412.2, 1567.186, 19.96897, 1162.958, 126.8952, 10.41911, 1029.871, 911.5373, 438.9506, 1681.971, 0.2981929, 1810.86, 399.7948, 249.3448, 471.1915, 2.438354, 1651.816, 0.282838, 125.678, 542.7166, 2675.558, 871.1913, 163.9544, 453.5812, 1549.416, 502.9172, 597.0153, 2289.327, 871.7961, 330.5238, 1512.486, 1189.13, 2129.356, 1643.54, 1908.422, 665.2045, 1394.016
412.3, 1498.694, 19.11997, 1193.9, 121.3725, 9.985252, 999.7146, 1011.904, 420.5, 1755.886, 0.2841847, 1754.923, 381.9666, 238.3347, 570.6869, 2.333079, 1583.405, 0.2696495, 120.1075, 586.4713, 2630.103, 917.1114, 157.1743, 435.2306, 1485.102, 477.9267, 569.735, 2195.926, 830.9016, 339.6815, 1535.299, 1134.959, 2041.144, 1630.533, 1824.739, 634.7041, 1376.859
412.4, 1433.196, 18.30707, 1197.635, 116.0902, 9.569462, 957.7585, 966.4593, 402.8249, 1738.45, 0.2708345, 1679.097, 364.9335, 227.8108, 547.1047, 2.232349, 1532.357, 0.2570761, 114.7839, 562.4977, 2656.508, 899.4965, 150.6746, 417.6225, 1477.507, 454.1781, 630.1708, 2183.382, 872.9191, 323.8787, 1581.997, 1207.345, 2064.83, 1586.146, 1860.428, 605.6021, 1394.997
412.5, 1503.845, 17.52873, 1233.982, 111.0379, 121.2987, 917.5632, 923.0552, 385.8928, 1737.698, 0.2581115, 1816.737, 348.6599, 325.1115, 524.4969, 2.135968, 1530.165, 0.2450889, 109.6962, 539.5041, 2632.517, 856.8929, 144.4437, 400.7267, 1522.781, 431.6095, 601.3755, 2263.026, 831.9719, 308.811, 1568.589, 1241.019, 2037.873, 1592.173, 1844.298, 577.8345, 1383.425
412.6, 1509.885, 16.78349, 1181.937, 106.2054, 116.2478, 1003.018, 1053.068, 369.6723, 1687.302, 0.2459861, 1738.24, 333.112, 325.3073, 502.8234, 2.043749, 1487.664, 0.2336606, 104.8341, 517.4504, 2574.764, 816.3072, 138.4705, 384.5145, 1459.573, 410.1624, 795.6074, 2170.698, 792.9455, 413.9836, 1571.374, 1184.484, 2087.773, 1567.186, 1763.427, 551.3401, 1365.651
412.7, 1536.591, 16.06992, 1135.651, 101.5832, 111.4072, 997.9489, 1060.919, 354.1337, 1616.793, 0.2344304, 1783.826, 318.2575, 340.31, 537.5979, 1.95551, 1507.344, 0.2227653, 100.1874, 496.2982, 2570.21, 851.6777, 132.7443, 440.3017, 1606.543, 389.781, 759.2526, 2262.632, 789.6685, 394.7241, 1641.8, 1130.524, 2001.284, 1516.216, 1728.47, 526.0605, 1319.961
412.8, 1560.8, 15.3867, 1087.753, 97.16215, 106.7681, 996.3063, 1184.626, 339.2483, 1549.231, 0.2234176, 1859.572, 304.0653, 389.6502, 562.8733, 1.871082, 1444.916, 0.212378, 95.74677, 549.9051, 2569.626, 831.6806, 127.2549, 422.4884, 1539.859, 370.4124, 724.5589, 2170.321, 814.4823, 376.3605, 1573.312, 1179.713, 2051.807, 1599.158, 1652.678, 501.9399, 1379.081
412.9, 1559.631, 14.73252, 1072.77, 92.93353, 102.3223, 954.4932, 1150.149, 324.9885, 1705.364, 0.2129221, 1915.661, 290.5061, 424.7312, 539.614, 1.790299, 1452.709, 0.202475, 91.50291, 644.1307, 2573.182, 792.2891, 121.9924, 405.3957, 1569.172, 352.0062, 738.8553, 2081.775, 839.3547, 358.8513, 1680.391, 1213.644, 2069.22, 1531.144, 1637.62, 478.9254, 1400.914
413, 1491.469, 14.10616, 1162.846, 88.88895, 98.06151, 914.4349, 1305.903, 311.3281, 1686.257, 0.2029196, 1915.866, 277.5515, 421.1718, 590.6033, 1.713003, 1392.544, 0.1930338, 87.44716, 639.2522, 2677.218, 814.8478, 116.9476, 388.9946, 1518.501, 334.5147, 825.0502, 1996.842, 812.4814, 391.8699, 1701.444, 1180.189, 1983.5, 1587.869, 1565.812, 456.9661, 1391.657
413.1, 1472.915, 13.50642, 1113.801, 85.0204, 93.97818, 1026.969, 1314.829, 298.2419, 1615.792, 0.193387, 1958.261, 265.1745, 618.5178, 572.0916, 1.639045, 1399.169, 0.1840329, 83.57117, 613.121, 2550.601, 776.2535, 112.1115, 373.257, 1644.493, 317.8923, 832.7213, 2165.377, 818.4695, 373.6392, 1630.468, 1126.425, 1960.13, 1548.793, 1545.916, 436.0136, 1404.236
413.2, 1538.57, 12.93219, 1066.824, 81.32021, 90.06489, 983.8694, 1255.779, 285.7057, 1695.623, 0.1843023, 1873.649, 253.3495, 591.2064, 548.4513, 1.56828, 1408.261, 0.1754516, 79.86699, 619.3635, 2516.982, 864.3806, 107.4753, 358.1561, 1622.135, 302.0959, 815.9113, 2168.744, 824.6947, 356.2565, 1562.453, 1297.98, 1940.782, 1482.92, 1508.425, 416.0219, 1344.248
413.3, 1555.405, 12.38237, 1086.341, 77.78105, 86.31454, 972.4694, 1199.382, 273.6965, 1624.767, 0.1756443, 1993.172, 242.0518, 565.101, 618.3951, 1.50057, 1349.937, 0.1672705, 76.32699, 594.0453, 2474.759, 912.8544, 103.0308, 343.6662, 1580.489, 287.0845, 804.805, 2316.55, 796.4185, 367.091, 1684.046, 1238.85, 1978.725, 1500.921, 1494.138, 396.9467, 1373.407
413.4, 1499.102, 11.85592, 1052.12, 74.39593, 156.0149, 931.6567, 1178.649, 262.1921, 1556.871, 0.167393, 1921.796, 231.258, 540.1484, 592.8414, 1.435784, 1346.865, 0.1594708, 72.94389, 569.7621, 2552.463, 869.6181, 98.77016, 329.7625, 1514.886, 272.8189, 768.0298, 2258.039, 759.0598, 350.013, 1613.795, 1207.369, 1929.881, 1493.438, 1616.543, 378.7462, 1399.832
413.5, 1511.785, 11.35186, 1007.745, 71.15813, 149.5184, 950.5405, 1243.825, 421.2201, 1491.813, 0.1595294, 1915.98, 220.9454, 516.2975, 568.3438, 1.373794, 1397.852, 0.1520349, 69.71075, 546.4716, 2520.868, 828.4297, 94.68568, 339.7414, 1640.47, 259.2623, 732.9351, 2165.914, 723.4536, 333.7296, 1659.352, 1152.367, 1997.112, 1511.703, 1687.631, 361.3802, 1405.195
413.6, 1511.532, 10.86922, 987.621, 68.06124, 143.2924, 910.6481, 1298.785, 403.5147, 1613.485, 0.1520351, 1940.555, 211.0927, 493.4998, 544.8583, 1.314481, 1365.534, 0.1449457, 66.6209, 580.4839, 2616.565, 789.1921, 90.77012, 325.9965, 1676.667, 246.3793, 730.8077, 2143.927, 689.5175, 345.9425, 1590.132, 1154.202, 2012.13, 1551.511, 1699.196, 344.8105, 1463.124
413.7, 1495.333, 10.40711, 1050.25, 65.09913, 137.3256, 872.4299, 1240.456, 386.5536, 1583.068, 0.144893, 1856.708, 201.6794, 471.7087, 522.3434, 1.257729, 1348.031, 0.138187, 63.66801, 556.7551, 2492.816, 907.1299, 87.01647, 312.8076, 1607.072, 234.1364, 736.3066, 2089.354, 657.1733, 329.8484, 1642.959, 1101.622, 1973.984, 1485.523, 1734.85, 329.0005, 1572.708
413.8, 1429.981, 9.964646, 1005.954, 62.26593, 131.6073, 835.8156, 1184.747, 370.3054, 1595.504, 0.1380863, 1863.307, 192.6859, 450.8799, 569.2648, 1.203427, 1292.201, 0.1317435, 60.84601, 533.9963, 2538.121, 864.1648, 83.41805, 300.1523, 1582.621, 222.502, 724.0475, 2042.391, 764.0442, 314.503, 1574.422, 1051.437, 1937.763, 1422.342, 1780.026, 313.9155, 1536.08
413.9, 1472.605, 9.540992, 1046.378, 59.55605, 193.6275, 800.738, 1161.216, 354.7402, 1528.831, 0.1315994, 1904.282, 184.0934, 430.9708, 545.7414, 1.151469, 1238.684, 0.1256004, 58.14909, 593.573, 2591.366, 823.2347, 79.96843, 317.9178, 1555.925, 211.4456, 802.7213, 2051.802, 741.1134, 339.8851, 1596.474, 1041.897, 1951.587, 1424.63, 1701.973, 299.522, 1470.459
414, 1408.246, 9.135349, 1051.92, 56.96409, 185.5648, 767.1326, 1187.352, 656.0982, 1464.945, 0.1254172, 1943.374, 175.8841, 411.9408, 523.19, 1.101755, 1187.383, 0.1197438, 55.5717, 569.3091, 2520.748, 784.2432, 76.66147, 305.0558, 1491.342, 344.6542, 766.0414, 2204.352, 768.0316, 399.3934, 1564.233, 1063.351, 2063.887, 1364.039, 1737.874, 285.7886, 1500.928
414.1, 1358.593, 8.746953, 1007.553, 54.48494, 177.8378, 796.0834, 1181.829, 628.5201, 1540.895, 0.1195255, 1859.406, 168.0408, 393.7511, 501.5705, 1.054187, 1144.066, 0.1141603, 53.10855, 546.037, 2440.93, 747.0984, 73.49126, 357.5007, 1507.837, 327.528, 761.4184, 2198.244, 732.0045, 380.8127, 1543.354, 1147.316, 2093.802, 1397.798, 1736.278, 272.6848, 1516.366
414.2, 1453.837, 8.37507, 977.4193, 52.11369, 216.3374, 762.6733, 1128.753, 602.1012, 1476.505, 0.1139105, 1956.58, 160.5473, 376.3646, 480.8443, 1.008673, 1122.241, 0.1088371, 50.75459, 635.2247, 2450.53, 711.713, 70.45215, 343.0372, 1445.25, 311.2527, 744.9955, 2170.343, 731.3473, 363.0963, 1534.177, 1095.049, 2072.655, 1392.986, 1707.387, 260.1819, 1530.792
414.3, 1390.298, 8.018998, 1056.412, 49.84564, 251.7513, 800.0153, 1078.06, 576.7928, 1476.068, 0.1085594, 1872.04, 153.388, 359.7458, 525.587, 0.9651241, 1085.758, 0.1037621, 48.50495, 609.2581, 2424.764, 678.0035, 67.53872, 329.1589, 1385.261, 397.2284, 793.3945, 2146.467, 697.041, 375.9238, 1629.083, 1080.26, 2249.957, 1444.464, 1662.404, 248.2522, 1704.071
414.4, 1460.121, 7.678064, 1092.602, 47.6763, 241.2683, 766.4401, 1143.273, 552.5482, 1418.875, 0.1034596, 1893.135, 146.5479, 343.8608, 575.6579, 0.9234552, 1116.138, 0.09892382, 46.35503, 584.353, 2310.086, 709.4378, 64.74577, 315.8421, 1468.794, 377.4897, 757.1408, 2258.585, 664.3439, 358.4349, 1561.125, 1083.762, 2404.81, 1383.029, 1703.9, 236.8696, 1701.646
414.5, 1442.615, 7.351625, 1046.519, 45.60137, 231.2217, 734.2741, 1102.789, 529.3226, 1359.583, 161.2562, 1811.338, 140.0129, 328.6772, 560.8251, 0.8835854, 1069.912, 0.09431111, 44.3004, 606.2244, 2266.068, 675.8361, 62.06831, 303.0641, 1427.752, 358.7319, 722.5436, 2166.438, 633.1806, 341.7596, 1564.769, 1053.051, 2553.249, 1468.948, 1647.99, 226.0088, 1679.273
414.6, 1454.95, 7.039065, 1031.12, 43.61674, 221.5936, 786.1949, 1081.352, 507.0734, 1461.557, 364.5977, 1733.074, 133.7692, 314.1641, 537.6505, 0.8454369, 1025.601, 0.08991348, 42.33684, 648.473, 2306.219, 643.8259, 59.50158, 290.803, 1431.251, 340.9061, 689.5274, 2078.051, 618.9622, 399.0403, 1591.372, 1005.079, 2605.1, 1485.783, 1677.528, 215.646, 1670.435
414.7, 1436.651, 6.739794, 1083.811, 79.54013, 212.3663, 753.1998, 1046.818, 485.7593, 1436.305, 682.8387, 1658.192, 127.804, 300.2918, 515.4333, 0.8089355, 983.1248, 0.0857209, 40.46032, 621.9649, 2348.362, 667.8771, 57.04099, 279.038, 1423.135, 506.5977, 658.0198, 2117.767, 821.3473, 380.4759, 1562.729, 1036.112, 2613.251, 1422.591, 1603.97, 205.7584, 1715.792
414.8, 1373.864, 6.453247, 1074.154, 108.489, 203.5233, 748.8627, 1058.462, 465.3412, 1376.285, 748.8494, 1586.545, 122.1048, 287.0321, 494.1343, 0.7740101, 972.2434, 0.08172382, 38.66696, 596.5404, 2355.493, 636.2439, 54.68215, 267.7489, 1441.05, 481.4243, 627.952, 2110.323, 1112.228, 422.5332, 1600.943, 1013.957, 2566.477, 1362.086, 1666.281, 196.3241, 1642.494
414.9, 1414.72, 6.178882, 1028.849, 103.7675, 195.0485, 767.8817, 1031.166, 445.7812, 1426.728, 836.0064, 1660.55, 207.8065, 274.3579, 543.6165, 0.7405925, 931.9772, 0.07791313, 36.9531, 572.1552, 2244.092, 606.1089, 52.42086, 256.9166, 1381.235, 545.9892, 599.2581, 2137.396, 1069.677, 415.0864, 1567.133, 1056.814, 2543.25, 1334.793, 1666.339, 187.3224, 1572.327
415, 1410.87, 5.916182, 1018.203, 99.25138, 186.9266, 795.6157, 984.8561, 427.0435, 1367.109, 867.6658, 1678.988, 198.5398, 262.2433, 558.7216, 0.7086177, 928.1534, 0.07428012, 35.3152, 548.7668, 2189.945, 666.5189, 50.25309, 246.5225, 1449.601, 586.0938, 571.8753, 2050.194, 1114.603, 395.7755, 1568.946, 1008.67, 2573.393, 1371.656, 1651.507, 178.7335, 1547.367
415.1, 1442.001, 5.664651, 975.2581, 94.93184, 179.1429, 783.4878, 940.6259, 409.0934, 1343.456, 887.4396, 1685.812, 189.6862, 250.6637, 535.6339, 0.6780234, 889.7132, 0.07081652, 33.7499, 526.3345, 2221.414, 669.4775, 48.17495, 236.5489, 1389.431, 556.9702, 545.7438, 2167.746, 1072.602, 402.0529, 1503.497, 962.7202, 2625.571, 1313.317, 1698.374, 170.5383, 1510.137
415.2, 1378.98, 5.423814, 946.1967, 108.9332, 171.6833, 807.4394, 898.382, 391.8978, 1341.633, 845.7503, 1673.26, 181.2275, 239.5953, 689.2755, 0.64875, 852.865, 0.06751441, 32.25397, 577.6356, 2293.779, 637.7686, 46.18275, 226.9788, 1408.468, 529.2938, 520.8063, 2119.204, 1208.997, 383.3484, 1556.193, 918.8632, 2634.017, 1383.691, 1623.902, 162.7189, 1445.625
415.3, 1448.7, 5.193217, 986.881, 104.1922, 164.5343, 773.5527, 947.7227, 375.4249, 1414.621, 806.0194, 1600.963, 173.146, 229.0157, 660.7929, 0.6207405, 873.8163, 0.06436629, 30.82436, 616.7182, 2185.296, 632.847, 44.27294, 217.7959, 1350.005, 502.9926, 649.6053, 2073.416, 1152.285, 499.1237, 1491.276, 877.0042, 2621.48, 1324.841, 1659.557, 155.2581, 1590.817
415.4, 1391.649, 4.972423, 1056.646, 99.65767, 157.683, 796.3141, 956.8528, 359.6445, 1484.849, 925.7934, 1650.181, 165.4248, 218.9033, 633.4872, 0.5939403, 927.973, 0.06136495, 29.45811, 603.2398, 2286.652, 666.5005, 42.44211, 208.9846, 1324.579, 520.3483, 682.79, 1988.824, 1098.233, 475.9033, 1521.78, 1090.858, 2512.882, 1334.296, 1846.723, 148.1393, 1599.978
415.5, 1330.828, 4.761016, 1055.942, 95.32044, 191.7943, 832.1525, 991.5674, 344.5274, 1423.623, 882.3023, 1694.281, 158.048, 209.2373, 676.6416, 0.5682971, 931.157, 0.05850357, 28.15241, 603.3948, 2237.351, 634.9326, 40.68699, 200.5296, 1316.255, 533.5199, 682.7852, 1992.343, 1046.716, 453.7631, 1547.098, 1041.164, 2530.52, 1277.546, 1765.745, 141.3469, 1531.628
415.6, 1331.014, 4.558599, 1011.406, 91.17198, 183.8078, 797.2286, 1061.571, 330.0457, 1487.595, 840.8543, 1621.075, 151.0001, 199.9982, 648.681, 0.5437611, 937.6422, 0.05577561, 26.90459, 628.7143, 2216.7, 710.7844, 39.00444, 192.4168, 1445.102, 574.4258, 676.5245, 2043.806, 1050.751, 432.6529, 1482.56, 993.7334, 2451.583, 1223.21, 1688.319, 134.866, 1466.198
415.7, 1297.043, 4.364786, 968.7478, 87.20406, 205.8531, 763.7704, 1073.798, 316.1727, 1441.143, 801.3534, 1639.976, 153.5554, 191.1671, 621.8759, 0.5202844, 898.809, 0.05317485, 25.71208, 696.7709, 2206.272, 677.119, 37.39148, 184.6322, 1385.118, 545.882, 645.6111, 1960.422, 1001.462, 509.1844, 1509.999, 948.4636, 2480.653, 1281.288, 1859.027, 128.6822, 1472.468
415.8, 1318.66, 4.179214, 986.3518, 83.40884, 197.2813, 784.8717, 1044.656, 302.8828, 1380.921, 801.9282, 1598.637, 146.7079, 182.7259, 603.9162, 0.4978213, 861.584, 0.05069536, 24.57243, 668.2885, 2155.226, 645.048, 35.84522, 177.1625, 1350.49, 518.7565, 768.0543, 1944.265, 954.4852, 485.4959, 1447.009, 968.8881, 2462.432, 1273.261, 1777.511, 122.782, 1495.571
415.9, 1301.74, 4.001532, 989.1188, 79.77878, 251.5177, 839.8678, 1017.844, 290.1516, 1329.54, 764.256, 1729.465, 175.345, 174.6574, 667.3868, 0.4763281, 845.7033, 0.04833149, 23.48328, 640.9704, 2224.744, 732.8768, 34.3629, 169.995, 1345.606, 492.979, 732.9584, 2073.276, 909.7118, 462.9094, 1432.986, 924.7501, 2401.882, 1249.393, 1699.568, 117.1523, 1431.681
416, 1365.536, 3.831403, 1011.251, 76.30671, 241.0444, 804.6201, 972.132, 277.9555, 1273.982, 728.3535, 1679.697, 167.5258, 166.9452, 661.7377, 0.4557628, 810.6778, 0.04607785, 22.44242, 614.769, 2181.997, 698.1649, 32.94188, 163.1175, 1396.057, 468.4824, 733.7716, 1988.69, 947.6568, 554.9236, 1373.209, 955.5216, 2464.776, 1228.808, 1748.85, 111.7807, 1443.477
416.1, 1305.857, 3.668508, 998.0306, 72.98575, 246.7434, 770.8517, 928.4731, 266.2721, 1266.833, 723.291, 1653.703, 160.0553, 159.5736, 634.3931, 0.4360854, 777.1029, 0.04392928, 21.44769, 589.6386, 2078.801, 665.0972, 31.57962, 156.5183, 1338.109, 524.1994, 700.2423, 1907.554, 1016.629, 543.0472, 1369.308, 911.9926, 2451.594, 1241.181, 1766.328, 106.6554, 1493.406
416.2, 1248.786, 3.512539, 1039.891, 78.95019, 272.4774, 756.3846, 990.3292, 255.0797, 1262.751, 689.3129, 1635.509, 152.9179, 152.5274, 662.6246, 0.4172576, 744.9186, 0.04188091, 20.49704, 565.5355, 2147.388, 633.5956, 30.2737, 150.186, 1282.567, 498.1514, 705.1902, 2005.247, 1027.681, 662.769, 1477.691, 870.4465, 2432.778, 1307.157, 1688.876, 101.7651, 1429.609
416.3, 1194.21, 3.363201, 996.0317, 75.51418, 261.1313, 724.6406, 1005.794, 244.3578, 1252.518, 749.7177, 1564.842, 157.6053, 145.7924, 635.2432, 0.3992426, 714.0672, 0.03992804, 19.58854, 542.4177, 2163.616, 603.5861, 29.02178, 144.1099, 1315.42, 473.3977, 672.967, 1955.911, 979.4742, 631.9354, 1416.049, 914.3181, 2349.993, 1251.562, 1614.82, 97.09908, 1368.536
416.4, 1142.018, 3.220212, 954.0221, 72.22771, 250.2577, 729.282, 960.6237, 234.0866, 1200.178, 733.9968, 1637.35, 150.5772, 139.3548, 608.9933, 0.3820055, 684.4935, 0.03806624, 18.7203, 520.2449, 2061.289, 574.998, 27.82163, 138.2796, 1322.056, 449.8741, 642.2161, 2000.142, 1050.019, 628.7802, 1388.562, 872.666, 2385.945, 1198.331, 1544.012, 92.64697, 1310.073
416.5, 1146.921, 3.083302, 1015.074, 69.08427, 239.8368, 742.5118, 917.4817, 224.2472, 1222.095, 809.9144, 1616.106, 201.6203, 133.2014, 636.4153, 0.3655125, 656.1447, 0.03629125, 17.89055, 498.9785, 2023.694, 547.7639, 26.67111, 132.6853, 1267.18, 427.5194, 630.6891, 1918.539, 1000.764, 599.5277, 1385.548, 832.9114, 2397.358, 1184.123, 1586.459, 88.39899, 1254.107
416.6, 1147.599, 2.952213, 975.4142, 89.36391, 229.8499, 711.35, 1067.41, 214.8213, 1171.027, 771.867, 1628.07, 192.6294, 127.3197, 610.1171, 0.3497317, 628.9699, 0.03459903, 17.09757, 478.5814, 2058.857, 521.8197, 25.56817, 127.3172, 1214.582, 406.2755, 601.8701, 1957.604, 953.8199, 588.6486, 1327.749, 794.9679, 2298.044, 1168.21, 1516.895, 84.34579, 1273.046
416.7, 1144.21, 2.826698, 937.3551, 85.47469, 278.695, 681.496, 1019.472, 205.7916, 1228.112, 735.6069, 1557.724, 184.0394, 121.6978, 600.8581, 0.3346322, 641.6843, 0.03298571, 16.33974, 459.0181, 2072.76, 497.1043, 24.51084, 122.1663, 1257.317, 386.0873, 574.368, 1904.436, 941.8588, 588.9662, 1272.362, 794.2864, 2326.803, 1190.589, 1499.092, 80.47843, 1218.662
416.8, 1130.738, 2.706518, 897.8203, 81.75472, 281.9612, 652.895, 973.6873, 197.1414, 1176.792, 701.0502, 1490.419, 175.8325, 116.3241, 606.6802, 0.3201845, 615.1084, 0.03144762, 15.6155, 440.2545, 1974.73, 473.5596, 23.49724, 117.2238, 1205.128, 366.9023, 548.1226, 1860.397, 897.6777, 561.566, 1381.852, 758.1025, 2230.413, 1139.952, 1538.719, 76.78839, 1166.601
416.9, 1191.732, 2.591449, 943.0792, 78.19666, 270.2202, 709.3928, 956.5019, 188.8549, 1127.617, 668.1169, 1515.915, 196.0649, 111.1877, 581.6107, 0.3063607, 589.6332, 0.02998125, 14.92337, 422.2579, 2066.382, 529.886, 22.52555, 112.4813, 1155.105, 480.6745, 659.2062, 1896.352, 855.5692, 599.1577, 1369.163, 723.5669, 2293.8, 1091.468, 1471.248, 73.26756, 1155.057
417, 1139.649, 2.481271, 969.1976, 94.49163, 258.968, 679.6209, 972.9608, 180.9167, 1080.496, 748.0421, 1532.87, 210.1794, 106.2781, 619.5084, 0.2931337, 565.213, 0.02858326, 14.26191, 404.997, 2029.497, 504.7886, 21.59404, 107.9306, 1143.539, 456.7893, 629.0841, 1863.153, 850.8899, 638.7048, 1356.667, 690.6046, 2198.776, 1092.255, 1551.721, 69.90814, 1105.714
417.1, 1140.867, 2.375778, 928.3198, 90.37924, 248.1845, 727.2981, 961.0857, 173.3121, 1035.345, 712.9012, 1542.867, 200.8068, 101.5852, 593.9087, 0.2804777, 548.2496, 0.02725045, 13.62977, 388.4417, 2006.22, 625.5796, 20.70106, 103.5641, 1096.073, 434.091, 600.3384, 1955.59, 894.5553, 608.9907, 1300.074, 717.4966, 2186.709, 1118.281, 1483.68, 66.70277, 1058.478
417.2, 1091.007, 2.27477, 954.1865, 86.44582, 267.0049, 696.7748, 917.9229, 166.0272, 1163.779, 747.4651, 1476.203, 191.8522, 97.09962, 664.0225, 0.2683682, 525.5434, 0.02597979, 13.02564, 372.563, 2143.278, 595.9498, 19.845, 99.37418, 1240.823, 412.5205, 572.9063, 1875.805, 918.5439, 691.4237, 1370.659, 767.1602, 2239.947, 1100.93, 1527.11, 63.64437, 1084.448
