 , C001, C002, C003, C004, C005, C006, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C024, C025, C026, C027, C028, C029, C030, C031, C032, C034, C036, C037, C038, C039, C041, C045, C046, C048, C049, C053, C055, C057, C061, C064, C068, C072, C073, C074, C075, C079, C084, C085, C086, C087, C095, C105, C106, C107, C108, C114, C116, C122, C126, C140
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
177.6, 266.5892, 77.09675, 557.6991, 593.1533, 663.6745, 379.1201, 2685.31, 2301.463, 58.14024, 566.9561, 92.5858, 645.3356, 124.0259, 872.6115, 1198.666, 2.558195, 347.54, 1435.58, 576.714, 193.1201, 1046.035, 2.14929, 747.2455, 148.6956, 811.504, 2768.331, 688.4206, 0.02185836, 1252.003, 2361.875, 2107.951, 1362.792, 989.0413, 1102.632, 1089.891, 175.8562, 391.3672, 373.6974, 620.9798, 463.9086, 1310.498, 239.4674, 206.2585, 1185.455, 1134.594, 577.1211, 10.38362, 497.6771, 1005.123, 106.8003, 897.8237, 3194.833, 2157.165, 591.9469, 1265.268, 1250.955, 4350.849, 757.614, 756.9208, 0.5750355, 770.0004, 242.9396, 2490.383
177.7, 252.5564, 73.64509, 539.4484, 562.7646, 631.6638, 359.1972, 2593.656, 2189.173, 54.87804, 600.019, 87.54947, 604.1613, 117.1851, 894.4193, 1142.549, 2.443189, 330.8465, 1411.691, 554.8272, 183.1283, 1198.484, 2.048944, 698.972, 142.2675, 899.4211, 2687.542, 751.4081, 0.02072726, 1186.686, 2321.364, 2181.951, 1374.744, 960.622, 1046.058, 1042.015, 165.0354, 372.9548, 387.8873, 601.556, 442.7564, 1255.826, 224.4194, 196.8815, 1129.675, 1085.954, 550.158, 9.88388, 643.0055, 1109.02, 101.3725, 853.0723, 3352.151, 2314.055, 565.5859, 1225.032, 1253.42, 4292.985, 797.3817, 720.269, 0.5496367, 747.1763, 227.6547, 2578.711
177.8, 239.2623, 70.34796, 516.2701, 576.7773, 601.197, 340.3213, 2477.628, 2186.538, 51.79887, 574.8655, 82.7871, 662.636, 110.7217, 910.2699, 1177.572, 2.333353, 371.4113, 1436.843, 652.0146, 308.4991, 1134.897, 1.953283, 732.9046, 136.1173, 879.4516, 2660.306, 763.3794, 0.01965469, 1124.776, 2418.737, 2098.076, 1536.624, 1073.433, 1084.654, 1022.993, 154.8805, 355.4088, 371.1131, 577.4113, 422.5688, 1394.298, 210.3169, 187.9309, 1107.637, 1169.779, 557.3709, 9.408191, 677.5765, 1057.397, 96.22046, 810.5515, 3212.844, 2212.489, 540.3989, 1159.809, 1341.055, 4314.688, 755.7964, 685.3919, 0.5253599, 754.6609, 213.3315, 2520.484
177.9, 226.6679, 67.19845, 494.0878, 550.6804, 572.1998, 322.4373, 2605.789, 2079.856, 48.89248, 581.3411, 78.28379, 620.3579, 104.6147, 946.124, 1122.442, 2.228455, 353.5712, 1439.088, 616.5059, 292.5377, 1074.685, 1.862088, 833.2544, 130.233, 834.8944, 2756.142, 726.7732, 0.01863762, 1113.854, 2337.295, 2194.386, 1464.315, 1212.939, 1029.003, 978.0549, 145.3504, 338.6881, 355.0642, 603.9658, 403.3015, 1336.13, 197.1006, 179.3872, 1091.949, 1151.17, 531.3306, 8.955396, 668.1491, 1008.177, 91.33029, 821.4466, 3079.325, 2115.381, 516.3336, 1131.197, 1335.335, 4394.366, 745.0572, 793.406, 0.5021553, 873.9292, 199.9095, 2518.22
178, 214.7365, 64.18993, 496.6246, 522.4678, 544.6011, 305.4931, 2508.588, 2099.47, 46.14917, 592.472, 194.8617, 794.6362, 98.84459, 904.8635, 1069.894, 2.128273, 491.4896, 1391.13, 663.8616, 277.4021, 1195.236, 1.775151, 779.4246, 231.6633, 826.2518, 2652.161, 691.9224, 0.01767319, 1174.851, 2238.688, 2224.364, 1467.35, 1157.752, 1023.951, 1093.195, 136.4067, 322.7542, 376.1407, 650.5118, 384.9128, 1463.135, 184.7149, 171.2319, 1141.455, 1101.82, 552.1919, 8.524392, 721.8468, 961.2484, 86.68865, 833.1873, 3326.1, 2289.522, 493.3399, 1136.263, 1276.859, 4312.994, 706.2007, 754.9875, 0.4799756, 845.0664, 187.3319, 2517.062
178.1, 203.4331, 61.31612, 475.2864, 522.6566, 539.3056, 289.4393, 2444.513, 2198.225, 43.55977, 567.6348, 184.2619, 743.9361, 93.39272, 865.4025, 1089.668, 2.032594, 757.4413, 1485.799, 627.7076, 380.2, 1131.822, 1.692273, 865.5905, 222.1688, 784.39, 2675.917, 704.785, 0.01675866, 1263.349, 2210.893, 2154.935, 1462.619, 1130.522, 971.4139, 1102.212, 128.0134, 307.5699, 539.8312, 615.6256, 367.3625, 1402.095, 173.1074, 163.4473, 1087.745, 1243.117, 526.3935, 8.114132, 882.6089, 1002.644, 82.28291, 791.6576, 3187.875, 2189.033, 471.3702, 1075.766, 1238.716, 4292.436, 699.3266, 718.4293, 0.4587756, 885.5189, 175.5457, 2475.721
178.2, 192.7247, 58.57096, 460.7377, 495.8797, 513.2935, 274.2292, 2425.86, 2268.967, 41.11567, 714.0417, 174.2387, 696.4708, 88.24155, 827.6623, 1083.906, 1.941217, 721.0589, 1414.797, 690.5488, 360.5288, 1210.558, 1.613264, 857.5025, 212.5645, 820.8647, 2583.291, 852.207, 0.01589145, 1197.44, 2163.969, 2203.806, 1429.955, 1124.004, 921.5726, 1064.5, 120.1365, 293.0999, 516.4861, 582.6104, 350.6125, 1410.592, 197.5172, 156.0166, 1221.924, 1189.825, 501.8004, 7.723617, 841.9985, 955.9724, 78.10108, 752.1979, 3297.998, 2312.606, 450.3788, 1018.49, 1184.471, 4263.286, 662.8551, 758.3198, 0.438512, 907.3868, 164.501, 2372.364
178.3, 182.58, 55.94871, 440.9414, 489.5357, 488.5361, 259.8184, 2524.879, 2243.408, 38.8087, 684.1082, 164.7608, 652.0339, 83.3745, 791.5679, 1033.162, 1.853947, 846.2788, 1434.741, 750.4889, 430.4243, 1214.355, 1.537944, 831.3912, 239.9884, 994.8139, 2562.813, 811.3412, 0.01506912, 1134.969, 2072.674, 2205.824, 1494.477, 1124.153, 1093.464, 1044.172, 112.7442, 279.3107, 494.1506, 551.3657, 408.1126, 1351.745, 197.4701, 148.9238, 1204.699, 1196.72, 573.0571, 7.351897, 803.2567, 1039.841, 74.13178, 714.7051, 3304.596, 2342.641, 430.3223, 1033.043, 1248.245, 4245.002, 673.8958, 733.8123, 0.4191433, 1010.069, 154.1512, 2381.577
178.4, 172.9693, 53.44386, 421.9957, 464.4557, 464.9727, 246.1648, 2420.877, 2286.505, 36.63118, 655.4295, 155.7984, 610.4322, 78.77589, 822.0363, 984.7927, 1.770601, 929.7751, 1366.179, 709.6172, 460.5431, 1149.927, 1.466141, 939.5894, 229.6138, 944.4119, 2482.192, 772.4351, 0.01428934, 1075.758, 2134.939, 2134.741, 1424.151, 1361.616, 1154.334, 998.3038, 105.8069, 266.1702, 559.3144, 521.7966, 482.4266, 1536.931, 185.0611, 142.1534, 1200.023, 1145.417, 562.7758, 6.998066, 766.2975, 991.438, 70.36422, 884.0355, 3219.57, 2239.821, 411.1589, 1088.912, 1193.584, 4195.932, 654.1332, 824.9672, 0.4006302, 1082.435, 144.4525, 2282.151
178.5, 163.8645, 51.05114, 491.2278, 525.7076, 442.5459, 233.2288, 2385.408, 2273.878, 34.57583, 627.9531, 147.3235, 571.4848, 74.43093, 817.5132, 938.6882, 1.691002, 885.1149, 1403.106, 670.9714, 436.7151, 1385.365, 1.39769, 878.8901, 219.6877, 896.5635, 2457.359, 935.8124, 0.01354992, 1019.635, 2044.869, 2099.136, 1471.296, 1299.665, 1112.342, 954.4506, 99.29638, 253.6479, 595.8503, 598.8688, 460.4301, 1481.105, 173.4319, 135.6908, 1143.557, 1231.228, 536.483, 6.661265, 731.0388, 945.2883, 66.78813, 839.9713, 3291.534, 2247.837, 392.849, 1174.711, 1141.315, 4245.814, 676.8315, 785.0204, 0.3829348, 1199.896, 135.3641, 2259.31
178.6, 155.2389, 48.76556, 470.1215, 498.7744, 421.2008, 220.9725, 2460.355, 2316.992, 135.8857, 601.6285, 139.3097, 535.0224, 70.32562, 781.8615, 957.4562, 1.614982, 842.5999, 1460.398, 634.4303, 414.1199, 1458.867, 1.332434, 822.1122, 210.1906, 923.1876, 2347.674, 890.9376, 105.0268, 966.4405, 2090.107, 2075.194, 1402.061, 1240.532, 1055.27, 975.752, 144.572, 524.7504, 589.0883, 566.7521, 439.4366, 1637.848, 162.5335, 129.522, 1272.11, 1178.446, 528.2299, 6.340673, 697.4025, 1105.166, 63.39379, 825.8997, 3199.831, 2167.627, 375.3544, 1112.167, 1214.832, 4147.933, 641.5332, 793.9474, 0.366021, 1233.07, 126.8475, 2474.598
178.7, 147.0674, 46.58229, 495.4146, 542.9131, 400.8852, 209.3604, 2552.343, 2203.944, 128.2613, 576.4075, 233.9285, 500.8864, 66.44675, 747.7645, 957.412, 1.542379, 802.127, 1390.61, 694.8511, 392.6937, 1444.481, 1.270226, 769.0023, 201.1041, 950.1118, 2501.124, 917.9236, 125.7053, 916.021, 2001.928, 2092.895, 1503.764, 1184.09, 1043.756, 932.8893, 135.6763, 500.063, 563.613, 626.3316, 541.7032, 1673.199, 152.3199, 123.6337, 1212.252, 1127.926, 503.551, 6.035511, 665.3138, 1053.722, 60.17195, 823.5812, 3204.062, 2125.239, 358.6389, 1206.074, 1252.489, 4106.748, 608.0758, 755.5027, 0.3498542, 1219.3, 118.8667, 2484.32
178.8, 139.326, 44.49678, 502.2195, 515.0984, 381.5495, 198.3584, 2452.536, 2096.412, 121.0646, 552.2438, 221.2036, 468.9283, 62.78181, 715.1545, 1031.907, 1.473039, 763.5981, 1347.923, 772.834, 372.3762, 1392.979, 1.210921, 719.3233, 192.4104, 901.9747, 2526.047, 873.9066, 119.2005, 967.2096, 1944.802, 2001.345, 1542.08, 1130.216, 1044.694, 891.9096, 127.3278, 476.5369, 539.2395, 592.7422, 517.004, 1642.154, 211.6185, 118.0131, 1155.211, 1125.081, 543.2524, 5.745035, 634.7015, 1004.673, 57.11386, 782.5304, 3289.484, 2182.192, 342.6677, 1245.428, 1322.712, 4112.424, 600.9205, 966.0569, 0.3344015, 1199.363, 111.3881, 2411.315
178.9, 131.9921, 42.50463, 555.5363, 517.786, 363.1464, 187.9346, 2398.44, 2126.642, 114.2718, 529.093, 257.4292, 439.0093, 59.31902, 683.9667, 1032.589, 1.406817, 825.0048, 1525.558, 730.7455, 353.1098, 1341.579, 1.154386, 721.5548, 184.0926, 856.2764, 2587.238, 832.0003, 113.0322, 916.75, 1862.753, 2086.945, 1499.501, 1175.139, 991.0931, 852.73, 136.8109, 454.1177, 624.9695, 560.9542, 556.2485, 1643.887, 206.6273, 112.6479, 1100.853, 1168.409, 581.0315, 5.468539, 605.4978, 957.9075, 54.21119, 821.3109, 3152.781, 2086.414, 327.4078, 1179.118, 1312.535, 4003.753, 569.5812, 919.2782, 0.3196314, 1185.745, 104.3799, 2340.433
179, 125.0443, 40.60168, 632.4596, 551.5558, 367.2106, 178.0586, 2420.697, 2222.535, 107.8601, 506.9128, 243.426, 410.9992, 56.04722, 690.3743, 1079.265, 1.343573, 785.377, 1452.656, 690.949, 334.8403, 1343.735, 1.10049, 711.2769, 176.1343, 812.8934, 2546.619, 792.1035, 107.1832, 868.9229, 1897.073, 1995.656, 1428.94, 1121.672, 1006.649, 875.4608, 177.1064, 432.7532, 806.1335, 530.8708, 530.8861, 1575.306, 193.6429, 107.5267, 1049.054, 1143.897, 553.8857, 5.20535, 577.6378, 913.3186, 51.45604, 780.3732, 3136.115, 2136.433, 312.8275, 1116.34, 1277.278, 4030.714, 539.8762, 911.3523, 0.3055136, 1256.821, 97.81274, 2359.174
179.1, 118.4621, 38.78392, 605.285, 562.5908, 349.4991, 168.7016, 2511.074, 2131.56, 101.8082, 575.597, 230.1845, 384.7763, 52.95588, 696.9507, 1074.385, 1.283171, 747.6527, 1383.238, 653.3199, 317.516, 1272.442, 1.04911, 665.3271, 168.5201, 771.7084, 2530.543, 784.6484, 101.6368, 823.5909, 1905.651, 1934.61, 1361.698, 1102.544, 1044.046, 880.78, 166.2088, 412.3939, 771.2722, 606.6418, 506.6801, 1535.23, 181.4744, 102.6383, 999.6912, 1094.858, 625.7377, 4.954828, 551.0597, 1123.702, 48.84091, 741.4761, 3005.785, 2128.455, 298.8965, 1056.903, 1221.344, 3965.624, 533.9691, 867.2225, 0.2920194, 1260.121, 91.65871, 2365.817
179.2, 112.2265, 37.04754, 628.2363, 548.3333, 382.3376, 210.5909, 2466.418, 2027.56, 96.09579, 551.4672, 217.6633, 360.2264, 50.03505, 666.5568, 1033.272, 1.225485, 711.7404, 1317.136, 617.7401, 365.9771, 1204.932, 1.000129, 622.3458, 161.235, 788.3508, 2668.598, 747.0223, 123.7594, 780.624, 2013.416, 2035.323, 1353.047, 1159.392, 1057.666, 842.0892, 155.9816, 392.9923, 737.9184, 574.1084, 511.9212, 1601.371, 246.9126, 97.97219, 952.6516, 1128.718, 717.9408, 4.716363, 525.7045, 1099.486, 46.35869, 768.179, 3073.92, 2057.82, 285.5858, 1110.774, 1292.012, 3800.406, 521.7008, 835.8838, 0.2791212, 1302.705, 85.89188, 2321.841
179.3, 106.3191, 35.3889, 611.588, 520.2409, 363.8965, 241.7282, 2459.875, 2045.696, 90.70393, 528.349, 205.8233, 337.2429, 47.27531, 637.4882, 984.8975, 1.170392, 706.1136, 1302.678, 584.098, 415.6566, 1141.003, 0.9534355, 582.1411, 154.2648, 818.3084, 2697.5, 711.2004, 207.0991, 739.8986, 2057.27, 1946.292, 1381.474, 1128.426, 1089.44, 805.0981, 146.3838, 374.5036, 706.007, 543.3196, 488.58, 1598.909, 324.4521, 205.2419, 907.8254, 1109.342, 699.8253, 4.489376, 501.5159, 1142.488, 44.00262, 729.8896, 2978.829, 2255.254, 272.868, 1051.635, 1270.988, 3922.294, 528.3024, 807.9449, 0.2667927, 1240.179, 80.48788, 2244.324
179.4, 100.7226, 33.80452, 658.3311, 493.5878, 346.3448, 332.597, 2349.832, 2118.576, 85.61461, 506.2, 194.6272, 315.7258, 44.6678, 683.1653, 938.788, 301.5677, 672.1966, 1321.371, 552.288, 470.9892, 1287.442, 0.9089215, 595.9254, 147.596, 776.8491, 2577.096, 677.0964, 196.3824, 701.2979, 1970.476, 1951.465, 1319.822, 1077.085, 1033.543, 877.3428, 137.3765, 356.8846, 675.4756, 514.1821, 505.605, 1585.024, 313.3497, 251.1447, 865.1084, 1113.154, 667.1295, 4.273312, 478.4403, 1166.697, 230.7331, 743.1682, 3017.339, 2194.254, 260.7165, 995.6433, 1215.33, 3998.008, 668.317, 768.8223, 0.2550088, 1242.523, 75.42388, 2297.276
179.5, 95.42075, 32.29108, 684.2554, 556.0615, 329.6397, 315.1189, 2424.599, 2139.163, 80.81084, 516.7675, 184.0402, 295.5816, 42.2041, 653.3725, 1004.717, 288.0104, 639.9088, 1258.226, 522.2103, 446.6207, 1219.136, 0.8664858, 590.6181, 141.2155, 737.4902, 2462.066, 736.6592, 186.2203, 664.711, 2005.85, 1899.864, 1404.842, 1108.353, 1226.593, 838.8031, 128.9235, 340.0946, 646.2646, 590.1738, 571.7442, 1581.743, 334.5507, 265.282, 824.4014, 1065.433, 635.9612, 4.067647, 642.3881, 1150.152, 219.0067, 776.2548, 3144.43, 2182.35, 249.1061, 942.6332, 1162.109, 3831.44, 655.3841, 731.5942, 0.2437453, 1379.989, 70.67849, 2356.58
179.6, 90.39796, 30.84539, 663.5939, 527.5732, 442.5969, 298.5593, 2436.696, 2111.203, 76.27661, 504.9518, 174.0291, 276.7226, 39.87629, 649.7781, 963.2329, 275.0626, 725.5245, 1275.875, 493.7707, 461.8433, 1206.769, 0.8260314, 631.7795, 135.1107, 855.738, 2488.912, 701.3344, 176.584, 630.0328, 1937.663, 1838.226, 1338.735, 1057.925, 1199.073, 801.9564, 120.9906, 324.0945, 618.3168, 558.5235, 597.8893, 1523.585, 313.5276, 253.2217, 785.6099, 1030.225, 672.9703, 3.87188, 694.3726, 1223.461, 207.8762, 773.819, 3225.425, 2086.565, 238.0127, 892.4454, 1270.727, 4011.491, 694.7804, 740.5171, 0.2329793, 1467.057, 66.23166, 2354.524
179.7, 85.63956, 29.46442, 781.8586, 500.5444, 459.0126, 282.8699, 2327.69, 2155.426, 71.9968, 513.9442, 164.5626, 259.0669, 37.67688, 621.4413, 989.3886, 321.8257, 709.2026, 1267.696, 466.8799, 476.7948, 1142.743, 0.7874657, 590.9654, 129.2699, 812.3823, 2377.818, 771.3145, 167.4463, 769.1531, 1927.453, 1924.661, 1377.431, 1009.791, 1137.551, 813.3518, 113.5458, 308.8471, 591.5776, 528.5706, 570.6282, 1460.024, 293.8256, 322.202, 748.6437, 1124.054, 641.5291, 3.685535, 662.4233, 1166.511, 197.3114, 735.2485, 3091.384, 2241.842, 227.4134, 933.0729, 1215.081, 3901.426, 658.546, 773.1695, 0.2226889, 1538.905, 303.697, 2256.227
179.8, 81.13163, 28.14529, 748.265, 474.9004, 500.9119, 268.005, 2374.374, 2050.261, 67.95712, 492.399, 155.611, 242.5376, 35.59877, 594.3403, 943.0689, 307.3577, 675.1373, 1207.116, 441.4536, 452.1259, 1186.021, 0.7507005, 552.788, 123.6816, 884.8721, 2362.958, 754.1821, 158.7815, 729.0261, 1867.519, 1988.386, 1312.614, 963.847, 1196.801, 851.8801, 106.5591, 294.317, 565.9948, 610.7814, 544.6102, 1529.741, 316.3918, 307.554, 713.4169, 1148.411, 661.194, 3.508159, 631.9441, 1112.213, 284.8002, 760.5237, 3055.549, 2143.446, 217.2861, 883.3941, 1180.116, 3930.623, 624.2014, 849.7015, 0.2128529, 1465.042, 284.5894, 2162.034
179.9, 276.8063, 26.88521, 847.4039, 450.5701, 476.7516, 253.9213, 2422.868, 2029.615, 64.1441, 518.0558, 147.1463, 227.063, 33.63528, 568.4211, 898.9177, 293.5401, 670.0923, 1300.559, 417.412, 534.2343, 1329.078, 0.7156519, 517.0768, 118.3349, 979.7693, 2433.329, 891.4375, 150.5651, 756.4925, 1788.73, 2175.76, 1425.324, 919.9935, 1275.016, 814.4589, 100.0024, 280.4706, 777.0876, 578.0259, 547.6639, 1465.923, 296.5099, 293.572, 679.8477, 1099.179, 630.303, 3.339319, 900.8898, 1187.433, 270.3259, 722.616, 2928.567, 2049.368, 207.6098, 914.3438, 1231.313, 3893.107, 791.8282, 808.5571, 0.2034514, 1394.724, 266.6841, 2211.84
180, 346.5165, 25.68154, 810.994, 427.4864, 478.2025, 240.5776, 2458.48, 1930.588, 192.6971, 496.3383, 139.1421, 212.5757, 31.7801, 588.5828, 876.8525, 502.4436, 637.9055, 1255.416, 634.3842, 506.5936, 1258.563, 0.6822395, 693.4211, 113.2193, 930.1296, 2324.716, 891.9849, 142.7739, 717.0261, 1772.863, 2080.586, 1409.172, 878.1352, 1209.598, 778.6815, 93.84903, 524.5347, 743.4823, 547.027, 522.6929, 1611.455, 277.8772, 280.2256, 647.858, 1094.456, 600.8552, 3.178605, 859.4382, 1152.849, 256.5872, 704.3226, 3141.646, 2183.368, 198.3644, 932.9085, 1204.852, 4101.307, 976.524, 769.4049, 0.1944652, 1483.431, 418.4753, 2279.813
180.1, 328.2765, 24.53176, 1122.938, 405.5853, 669.5203, 227.9352, 2472.386, 1970.336, 181.885, 475.5312, 131.5733, 199.0128, 30.02723, 562.9147, 988.1917, 479.8558, 617.4003, 1195.423, 599.8356, 480.3829, 1191.789, 0.6503872, 721.1562, 108.3249, 1069.62, 2497.561, 938.8653, 135.3858, 821.2554, 1865.496, 2263.139, 1512.452, 838.1814, 1147.536, 843.0067, 199.6494, 499.8573, 745.1404, 517.6906, 759.5805, 1647.359, 311.1538, 267.486, 937.8992, 1047.538, 572.7833, 3.025626, 819.894, 1099.186, 243.5468, 737.9692, 3073.052, 2100.479, 189.5307, 883.2385, 1232.292, 4052.894, 1000.019, 732.1486, 0.1858759, 1562.45, 392.1464, 2184.635
180.2, 310.9966, 23.43346, 1500.25, 404.8141, 953.723, 215.9571, 2374.311, 1874.202, 205.8898, 455.5963, 124.4162, 186.3152, 28.37105, 538.366, 1032.827, 458.2834, 784.4048, 1173.133, 567.1685, 455.5284, 1128.558, 0.6200219, 674.5682, 103.642, 1015.428, 2446.122, 893.8441, 128.38, 778.4103, 1913.884, 2164.143, 1441.281, 860.941, 1088.658, 858.6502, 359.189, 476.341, 712.9167, 489.9275, 802.3117, 1674.833, 291.6009, 265.1439, 1003.009, 1067.333, 546.0228, 2.880009, 782.1693, 1048.021, 231.1692, 701.1856, 3106.028, 2057.839, 181.0904, 904.1807, 1233.75, 4104.95, 981.1863, 725.855, 0.1776659, 1746.488, 367.4739, 2326.881
180.3, 294.6262, 22.38433, 1792.915, 384.0745, 907.7225, 249.1877, 2367.133, 1782.758, 194.3375, 465.3795, 117.6484, 174.4277, 67.73109, 727.031, 1021.528, 437.6808, 746.7272, 1146.515, 536.2805, 431.9598, 1068.682, 0.5910744, 630.9899, 99.16159, 963.9812, 2359.59, 850.9817, 121.7368, 737.8004, 1937.575, 2069.477, 1417.865, 875.6445, 1032.801, 820.9316, 515.4532, 453.931, 682.0865, 463.6533, 765.7299, 1609.95, 273.2768, 347.2663, 955.8135, 1154.37, 607.8658, 2.741401, 746.1803, 1208.416, 280.6249, 720.5766, 3136.069, 2150.146, 173.026, 941.7214, 1179.723, 4190.71, 930.0153, 863.3621, 0.1698186, 1679.653, 344.3538, 2319.862
180.4, 332.656, 21.38218, 1887.341, 381.7805, 863.9407, 310.544, 2420.465, 1695.776, 183.4334, 445.8702, 185.0412, 163.2987, 116.5595, 695.3252, 973.7041, 418.0045, 938.7584, 1116.232, 507.0746, 409.6107, 1011.982, 0.5634784, 590.2267, 94.87486, 915.1414, 2331.031, 887.9993, 115.4373, 699.3091, 1931.217, 2165.812, 1351.145, 835.8041, 979.8103, 934.6725, 672.9361, 432.5753, 735.309, 438.7881, 799.9047, 1625.946, 256.1041, 347.3777, 1039.75, 1116.975, 765.8556, 2.609463, 711.8472, 1188.41, 266.3629, 684.66, 3150.469, 2176.505, 165.3207, 949.9731, 1128.062, 4181.356, 1045.788, 821.5562, 0.1623179, 1686.021, 322.6884, 2307.632
180.5, 379.9043, 20.42488, 2053.062, 362.221, 873.5316, 294.2248, 2312.185, 1805.679, 173.1411, 427.1788, 220.5692, 152.8798, 187.3608, 706.9335, 1034.067, 399.2126, 928.3229, 1238.676, 479.4594, 388.4178, 958.2905, 0.5371707, 613.8373, 90.77345, 868.776, 2365.406, 845.4172, 109.4638, 662.826, 1868.124, 2094.346, 1287.564, 797.7763, 929.5382, 893.6144, 631.5291, 412.2243, 703.5104, 415.2564, 835.7014, 1558.114, 287.6444, 344.6693, 1092.224, 1118.163, 780.9575, 2.483876, 679.0939, 1133.091, 436.9175, 761.7186, 3135.405, 2098.403, 157.9585, 958.0714, 1187.399, 4116.981, 1147.934, 781.7745, 0.1551485, 1731.994, 302.386, 2280.946
180.6, 556.2723, 19.51045, 2025.215, 343.6636, 946.1945, 278.7632, 2485.785, 1903.821, 163.4263, 409.2709, 208.571, 143.1256, 177.0268, 676.1042, 985.6558, 381.2657, 898.5494, 1205.837, 734.2175, 368.3215, 1028.718, 0.5120913, 574.1823, 86.84933, 824.7597, 2363.443, 1052.586, 103.7994, 920.1761, 1936.924, 2181.626, 1525.028, 761.4788, 1046.041, 854.3599, 592.67, 392.8307, 673.087, 392.9867, 805.5671, 1520.316, 292.5341, 328.9999, 1040.83, 1070.228, 744.4711, 2.364332, 647.8476, 1080.348, 414.7122, 723.7513, 3077.277, 2155.4, 150.9242, 907.0617, 1307.902, 4162.201, 1088.067, 827.3612, 0.1482957, 1704.639, 283.361, 2185.721
180.7, 526.991, 18.63696, 2090.345, 326.0569, 900.5571, 283.966, 2521.527, 1810.932, 154.2566, 392.1138, 197.2255, 133.9937, 167.2627, 681.4767, 1063.948, 364.1255, 865.8215, 1148.213, 705.4241, 349.2649, 974.139, 0.4881828, 644.015, 83.09486, 782.9735, 2406.233, 1002.112, 98.42812, 872.1702, 2227.672, 2148.034, 1575.209, 813.2285, 992.3711, 816.8297, 556.2019, 374.3496, 643.9793, 371.9113, 858.7238, 1479.595, 274.1513, 409.6279, 1102.164, 1121.429, 850.7936, 2.250542, 731.4547, 1030.06, 393.6355, 687.6764, 3115.764, 2239.362, 144.2032, 1119.639, 1288.336, 4146.202, 1031.321, 787.2985, 0.1417457, 1622.821, 265.5329, 2094.471
180.8, 499.2511, 17.80257, 2104.554, 340.7882, 857.121, 269.0435, 2543.191, 1722.576, 145.6013, 432.0666, 279.5412, 125.4445, 178.9625, 658.2535, 1014.138, 347.7559, 824.2332, 1123.179, 667.0067, 331.1943, 1082.487, 0.4653905, 629.517, 79.50269, 836.8085, 2435.656, 954.0577, 93.33479, 1047.958, 2133.689, 2212.699, 1501.085, 776.2278, 1056.224, 816.2887, 577.4676, 356.7379, 616.1303, 351.9661, 819.5698, 1587.17, 256.9237, 391.0054, 1050.303, 1156.337, 811.0446, 2.142229, 815.5713, 1068.857, 373.6299, 653.3996, 3208.779, 2141.074, 510.3224, 1337.672, 1339.724, 4152.214, 977.5356, 1045.782, 0.1354849, 1675.485, 248.8266, 2296.967
180.9, 472.9713, 17.00554, 2082.087, 323.3289, 815.7798, 254.9052, 2490.832, 1801.508, 137.4318, 413.9538, 264.3351, 117.4408, 169.0917, 795.7539, 972.9656, 500.3038, 784.6425, 1095.091, 667.6712, 314.0587, 1025.055, 0.4436624, 588.8491, 76.0658, 794.4118, 2326.938, 1001.632, 88.50502, 993.2855, 2043.672, 2269.429, 1483.51, 1037.542, 1002.031, 827.0667, 541.9349, 339.9547, 744.8727, 333.0906, 805.2132, 1520.956, 240.7786, 373.2295, 1101.638, 1180.945, 893.8515, 2.039128, 894.2062, 1191.496, 354.6411, 620.8314, 3092.266, 2082.403, 487.5964, 1266.451, 1310.172, 4071.208, 1066.237, 1139.592, 0.1295007, 1784.489, 233.1713, 2320.418
181, 554.395, 16.24419, 1992.627, 306.764, 776.4327, 241.5098, 2557.333, 1713.611, 199.6004, 396.6003, 313.7894, 109.9477, 159.7652, 761.0511, 990.3323, 477.8122, 946.7394, 1165.899, 739.7427, 297.8096, 970.6697, 0.4229487, 550.8083, 72.7775, 904.6909, 2330.592, 953.6006, 83.92518, 941.4655, 2122.511, 2342.402, 1503.594, 990.3352, 1002.097, 790.7354, 570.3514, 323.9612, 712.6606, 315.2274, 768.4991, 1620.599, 225.6482, 356.2617, 1180.568, 1130.319, 852.0908, 1.940989, 853.0622, 1136.034, 336.6173, 589.8864, 3223.599, 2117.087, 622.9865, 1199.023, 1391.501, 4223.497, 1010.63, 1103.464, 0.1237808, 1698.838, 218.501, 2413.069
