 , C000, C001, C003, C004, C005, C006, C009, C011, C012, C013, C015, C017, C018, C019, C021, C023, C024, C025, C026, C027, C028, C029, C031, C033, C034, C041, C043, C044, C045, C046, C048, C049, C052, C053, C054, C057, C062, C063, C065, C067, C068, C069, C070, C071, C072, C073, C081, C084, C086, C087, C090, C092, C096, C100, C106, C110, C118, C119, C123, C124
84, 135.2327, 536.4539, 1.507601, 1119.826, 736.444, 733.0402, 1818.082, 1646.515, 465.2939, 348.2228, 518.6329, 647.2576, 563.7418, 806.2346, 1702.14, 154.8275, 631.1406, 708.5826, 941.1968, 1038.44, 1063.036, 333.2398, 789.5425, 323.265, 2.642797, 317.2402, 637.7648, 281.9139, 428.7892, 255.9628, 703.1794, 376.7488, 494.0818, 329.6019, 307.797, 691.3484, 441.111, 381.2685, 707.7115, 144.3479, 871.1943, 497.5923, 388.5389, 700.6751, 42.72608, 982.0867, 687.3027, 137.795, 1232.176, 26.2601, 539.7791, 121.8446, 111.1522, 1745.438, 1373.998, 1766.729, 134.9292, 2426.869, 1428.301, 3613.432
84.09999999999999, 129.286, 513.4323, 1.43699, 1108.353, 702.4741, 702.3502, 1894.331, 1836.245, 486.749, 331.8277, 495.3144, 619.8289, 534.9005, 936.8312, 1782.295, 228.6448, 615.7668, 678.8227, 1026.513, 1073.68, 1015.146, 317.334, 809.4391, 364.658, 2.534446, 338.4484, 649.7792, 270.0587, 411.022, 322.0643, 667.692, 361.3598, 473.7056, 314.4115, 294.4554, 682.9087, 423.0611, 400.3053, 676.7243, 138.2353, 876.2339, 518.9606, 389.5175, 669.8671, 40.95606, 941.8287, 656.7026, 131.1333, 1181.099, 25.12658, 515.5592, 116.33, 105.7408, 1818.095, 1347.519, 1745.712, 129.1623, 2422.471, 1464.553, 3599.545
84.2, 123.6009, 560.6549, 1.369686, 1061.342, 670.0712, 672.945, 1916.715, 1828.591, 551.0293, 316.2045, 473.0444, 593.5624, 617.1035, 1000.312, 1755.874, 290.0148, 589.5999, 675.3782, 1061.915, 1143.151, 969.4142, 302.1874, 854.5155, 402.5611, 2.430538, 324.5188, 639.842, 258.702, 393.991, 377.8729, 633.9954, 346.5993, 454.1696, 359.3364, 281.6921, 778.2306, 405.7498, 382.8167, 647.0938, 132.3815, 833.8419, 558.6689, 373.5233, 640.4137, 39.25937, 903.221, 733.299, 237.2517, 1165.064, 24.04199, 579.6174, 111.065, 100.5928, 1743.593, 1392.13, 1771.931, 123.6418, 2408.51, 1429.002, 3641.855
84.3, 118.1657, 536.5947, 1.305535, 1111.83, 639.163, 734.9591, 1981.138, 1747.942, 527.5126, 301.3169, 451.7757, 635.7415, 622.5884, 979.5828, 1688.203, 277.8239, 590.709, 647.0129, 1016.157, 1182.664, 925.7424, 287.7637, 816.2443, 385.4848, 2.330889, 311.1625, 653.989, 351.1609, 441.2042, 361.4533, 601.9995, 332.4417, 630.619, 376.4226, 269.482, 842.9869, 389.1468, 366.092, 618.7607, 126.7755, 904.4382, 675.6959, 358.1859, 677.7073, 119.3653, 866.1959, 700.6511, 225.7818, 1211.246, 23.00422, 580.9976, 106.0383, 95.69549, 1792.942, 1357.026, 1697.344, 118.3573, 2349.004, 1445.911, 3652.009
84.40000000000001, 112.9695, 513.5671, 1.244388, 1064.671, 673.4661, 736.9642, 1938.385, 1778.177, 564.8391, 287.1302, 431.4632, 636.8143, 590.7365, 1012.488, 1743.038, 266.1455, 622.8937, 619.8389, 972.3708, 1132.139, 1010.628, 339.6251, 779.6871, 369.1329, 2.235327, 322.1228, 692.7568, 336.3937, 436.4588, 345.7473, 571.6182, 318.8625, 635.7502, 429.3531, 257.8011, 806.3271, 373.2232, 350.0981, 591.6682, 121.407, 860.6817, 646.0726, 405.9067, 647.9091, 114.4204, 830.6885, 669.4568, 214.8663, 1175.077, 22.01124, 699.2568, 101.2391, 91.03658, 1719.471, 1296.925, 1809.7, 113.2987, 2416.31, 1415.941, 3639.571
84.5, 108.0019, 491.5276, 1.186105, 1019.513, 642.4012, 706.1099, 1881.049, 1733.625, 611.9923, 273.6114, 412.064, 609.8281, 657.2156, 1049.17, 1786.977, 324.185, 596.4239, 686.5372, 1108.54, 1083.772, 965.0995, 323.4146, 884.9722, 353.4746, 2.143682, 346.0139, 664.0913, 342.7695, 418.3738, 330.7237, 542.7703, 305.8379, 609.5314, 409.5654, 246.6266, 864.1197, 457.6228, 369.6231, 565.7618, 116.2658, 819.0421, 617.748, 411.5565, 634.5687, 109.6803, 821.6723, 639.6513, 204.4787, 1160.24, 21.06113, 667.8812, 96.65707, 86.60449, 1815.391, 1425.789, 1733.523, 108.4562, 2346.79, 1423.233, 3655.392
84.59999999999999, 103.2527, 512.7433, 1.130552, 976.2695, 612.7692, 768.4863, 1893.883, 1703.564, 616.8646, 260.7292, 457.5107, 583.9855, 670.4813, 1039.75, 1760.446, 310.5577, 623.5081, 657.7032, 1099.91, 1086.254, 921.6221, 307.9777, 958.7827, 415.1407, 2.055794, 390.7131, 684.4312, 393.6697, 401.0382, 357.0032, 515.3782, 363.1212, 584.394, 390.6898, 235.9365, 826.541, 438.8973, 353.4749, 540.9899, 111.3423, 830.7102, 590.6652, 418.3101, 606.6673, 105.1365, 787.9901, 723.2467, 194.5932, 1174.601, 20.15203, 637.9135, 92.28244, 82.38818, 1746.854, 1456.77, 1756.966, 103.8207, 2323.785, 1404.167, 3646.317
84.7, 98.71227, 544.2315, 1.0776, 1009.072, 584.5041, 736.3122, 1872.302, 1770.734, 615.666, 248.4534, 498.6734, 559.238, 636.1792, 1061.781, 1723.16, 297.5033, 659.4899, 646.0118, 1052.516, 1039.848, 908.3666, 373.6937, 992.9268, 424.7006, 1.97151, 374.6324, 656.1103, 434.6766, 449.0169, 341.4905, 489.3685, 348.2888, 621.761, 372.684, 225.7097, 849.5073, 420.938, 338.0322, 600.261, 106.6273, 815.4158, 564.7698, 465.7458, 739.4385, 100.781, 798.7893, 691.0464, 185.1856, 1125.911, 19.28216, 609.2903, 88.1058, 78.37713, 1785.736, 1431.242, 1713.648, 99.3834, 2406.395, 1427.103, 3751.511
84.8, 94.37155, 520.8761, 75.48098, 980.0518, 743.2114, 820.0443, 1882.514, 1692.636, 589.3907, 236.7557, 483.8541, 535.5392, 738.0919, 1017.942, 1827.493, 317.3024, 631.465, 618.8799, 1119.86, 1113.255, 1040.779, 424.9312, 1030.135, 406.6852, 1.890681, 370.0033, 628.9612, 416.3972, 430.4116, 326.6519, 464.6714, 380.8511, 596.1192, 355.5081, 215.9262, 905.2555, 403.7135, 323.2641, 601.9048, 188.6575, 808.9441, 540.0096, 446.6215, 747.6189, 96.60593, 839.645, 762.6906, 176.2328, 1079.239, 18.44985, 581.9515, 84.1182, 74.56136, 1832.589, 1403.046, 1641.514, 95.1357, 2363.246, 1366.607, 3595.871
84.90000000000001, 144.5361, 498.523, 71.9457, 990.8896, 708.9294, 829.5926, 1868.842, 1711.298, 564.2368, 225.6087, 541.5012, 512.8448, 888.939, 1042.403, 1844.472, 383.0685, 616.9756, 642.1322, 1101.238, 1103.8, 993.8925, 430.3394, 983.9983, 389.4339, 1.813166, 378.2515, 602.9356, 424.2881, 517.1395, 312.458, 441.2208, 365.2944, 625.1957, 339.1237, 206.5667, 865.8878, 495.6381, 309.1413, 671.1291, 180.6684, 853.621, 516.3349, 428.2826, 762.2063, 92.60383, 859.1019, 816.9719, 167.7128, 1147.286, 17.65346, 555.8394, 80.31107, 267.6562, 2134.603, 1340.906, 1810.57, 91.06956, 2406.632, 1308.675, 3638.475
85, 138.1804, 523.9559, 68.576, 948.8606, 676.2287, 794.8602, 1896.703, 1635.821, 540.1564, 317.2478, 517.1546, 533.604, 896.1329, 1082.615, 1897.227, 384.7275, 603.5767, 615.1632, 1053.786, 1056.644, 1112.397, 409.799, 939.9279, 454.4279, 1.738829, 362.6837, 577.9869, 406.4456, 541.5782, 298.881, 418.9536, 350.3732, 684.8329, 323.4945, 197.613, 910.2255, 475.357, 295.6354, 662.9582, 173.0177, 812.323, 493.6982, 410.6966, 777.4451, 88.76752, 823.8854, 780.5988, 159.6048, 1219.981, 16.89145, 530.8989, 76.67625, 254.6255, 2169.891, 1348.466, 1818.882, 87.1772, 2306.71, 1295.168, 3648.78
85.09999999999999, 132.1041, 577.8638, 65.36414, 908.6143, 645.0364, 898.0839, 1923.196, 1563.674, 517.1038, 302.311, 493.9026, 510.9915, 850.2864, 1037.916, 1816.991, 378.7937, 643.8293, 589.3268, 1008.378, 1152.159, 1062.284, 390.2389, 897.8313, 435.1515, 1.667539, 347.7567, 554.0705, 389.3534, 519.1375, 334.217, 397.8102, 336.0615, 656.59, 308.5856, 189.0473, 870.6417, 455.9058, 282.7196, 695.8174, 165.691, 773.023, 472.0539, 445.5846, 801.6074, 85.09013, 837.8857, 745.845, 151.8887, 1203.325, 16.16232, 507.0775, 73.20595, 242.2291, 2131.491, 1288.743, 1771.146, 83.45121, 2210.937, 1340.442, 3644.016
85.2, 126.295, 553.0651, 62.3027, 870.075, 615.2829, 868.4664, 1989.41, 1618.219, 495.0349, 288.0775, 526.488, 489.3373, 806.7854, 1036.557, 1740.148, 362.871, 628.0037, 564.5756, 1028.156, 1102.938, 1014.428, 400.2452, 976.5552, 416.6927, 1.599173, 356.0142, 585.6728, 372.98, 497.6267, 319.6944, 377.7338, 322.3344, 629.5118, 294.3638, 180.853, 832.7794, 437.2505, 270.3681, 665.3509, 158.6745, 735.6243, 451.3585, 427.2882, 879.1658, 81.56509, 803.5389, 798.4517, 144.5456, 1153.444, 15.46468, 484.3249, 69.8927, 230.4363, 2044.146, 1331.156, 1696.593, 79.88447, 2216.728, 1283.619, 3687.246
85.3, 120.7414, 529.3306, 59.38464, 859.5844, 586.9019, 839.9383, 1929.904, 1546.848, 473.908, 274.5142, 502.8164, 468.6007, 765.5099, 1018.055, 1775.636, 388.8547, 665.5775, 540.8639, 983.853, 1103.789, 968.7286, 416.7234, 981.9941, 447.4648, 1.533609, 449.2218, 561.4384, 394.2697, 477.0072, 305.8029, 358.6707, 372.2218, 603.5503, 330.4417, 173.0138, 972.2181, 419.3585, 258.5562, 688.9836, 212.2877, 700.035, 431.5704, 409.7431, 856.8748, 78.18609, 770.6, 762.9031, 137.5576, 1105.631, 14.79714, 462.5933, 66.72941, 219.2175, 2063.136, 1341.846, 1653.426, 76.47017, 2124.691, 1229.206, 3646.946
85.40000000000001, 168.9278, 645.5332, 144.5705, 935.9033, 559.83, 809.9091, 1931.349, 1505.923, 453.6826, 261.5894, 480.2091, 473.2477, 726.3461, 1072.208, 1757.726, 378.5948, 637.2938, 518.1481, 941.4589, 1113.512, 966.561, 396.8328, 938.0135, 514.4458, 1.470734, 448.1661, 538.2067, 377.6896, 533.9554, 292.515, 340.5695, 357.0177, 684.6008, 315.2126, 165.5145, 929.9384, 492.355, 247.2603, 658.8164, 270.7446, 746.8545, 515.0235, 392.9184, 819.1989, 74.94706, 757.1268, 728.9372, 234.4916, 1142.288, 14.15843, 441.8368, 63.70929, 208.545, 2111.272, 1375.313, 1600.044, 73.2018, 2112.992, 1177.098, 3677.041
85.5, 161.4995, 626.4823, 137.7993, 896.2065, 534.0068, 856.9966, 2171.664, 1439.505, 434.3205, 249.2732, 458.6182, 521.7874, 689.186, 1027.938, 1903.82, 444.8329, 610.212, 496.3863, 972.9716, 1065.941, 946.2166, 410.1555, 896.0026, 616.9102, 1.410436, 429.7208, 515.9364, 361.8067, 535.0701, 358.6625, 323.382, 342.4345, 656.3674, 428.0121, 307.7534, 889.4973, 472.2082, 236.4579, 690.1271, 286.8455, 830.231, 492.4442, 376.7846, 854.7959, 71.84222, 799.0452, 696.4835, 223.1552, 1094.937, 13.54728, 422.0116, 60.82585, 295.9412, 2130.785, 1440.279, 1681.705, 70.07312, 2185.568, 1127.2, 3766.508
85.59999999999999, 154.3978, 646.8157, 131.3453, 858.1935, 509.3747, 886.7255, 2314.259, 1475.512, 415.7846, 237.5368, 460.4047, 547.1573, 745.8235, 1078.225, 1852.04, 430.4387, 584.2811, 475.5385, 931.0464, 1091.522, 999.9581, 409.2036, 855.8733, 615.8082, 1.35261, 412.0347, 494.5876, 346.5917, 656.6791, 343.0777, 307.0618, 328.4471, 629.2983, 408.2863, 294.4136, 889.1443, 452.8858, 268.8495, 659.9098, 274.6985, 790.0646, 470.8549, 361.3133, 817.2114, 68.866, 855.797, 770.4406, 339.0011, 1154.961, 12.96251, 403.0759, 58.07292, 281.5334, 2085.692, 1425.22, 1746.733, 67.07816, 2118.515, 1233.029, 3859.518
85.7, 147.6083, 633.0421, 125.1935, 821.7928, 485.8789, 849.6012, 2378.607, 1410.435, 398.0399, 226.353, 439.7043, 585.8531, 707.6669, 1046.837, 1887.25, 494.1555, 559.4521, 455.5663, 907.3146, 1167.762, 954.9103, 486.2142, 855.3309, 589.6861, 1.297155, 520.4388, 474.1221, 332.0166, 652.6393, 328.1701, 291.5652, 315.031, 629.8982, 407.4216, 281.6521, 850.4772, 434.3541, 257.1039, 631.0156, 263.0659, 751.8414, 558.8917, 346.4772, 858.9614, 66.01308, 820.7159, 847.1361, 322.6121, 1205.619, 12.40298, 384.9899, 55.44458, 267.827, 2081.12, 1362.098, 1712.516, 64.21121, 2177.847, 1180.76, 3878.993
85.8, 141.1175, 616.9568, 119.3298, 875.6382, 516.4621, 885.3279, 2358.817, 1461.833, 434.4236, 316.2529, 544.7319, 561.0266, 712.5475, 1035.512, 1807.436, 473.3835, 535.6782, 436.4329, 882.0142, 1117.874, 1018.427, 463.0068, 817.0232, 667.5402, 1.243974, 499.019, 501.0057, 318.0544, 625.5967, 313.9102, 276.8507, 302.1629, 734.6098, 388.6447, 269.4438, 844.7281, 473.2797, 282.1357, 603.3865, 251.9259, 765.3647, 534.3892, 332.2503, 821.1937, 106.6262, 787.0728, 809.42, 307.0154, 1155.643, 11.86761, 367.7155, 173.1013, 254.7879, 2017.836, 1475.124, 1660.209, 61.4668, 2150.221, 1239.69, 3986.26
85.90000000000001, 134.912, 590.4804, 113.7408, 850.1939, 510.115, 865.0618, 2358.121, 1504.091, 415.8834, 353.4852, 520.2401, 537.252, 760.3948, 1089.496, 1827.049, 453.4846, 655.6581, 418.1031, 844.0084, 1148.091, 1012.236, 440.9071, 780.4312, 676.7648, 1.192973, 478.4808, 480.2747, 398.3661, 599.6747, 300.2701, 262.8788, 289.8204, 704.314, 384.8893, 279.299, 869.8863, 505.9682, 269.8097, 576.9671, 241.2576, 848.5864, 510.961, 395.6404, 785.0866, 109.0983, 754.8089, 773.3831, 322.7468, 1107.738, 11.35534, 351.2161, 298.7805, 242.3837, 2043.715, 1433.875, 1590.325, 58.83968, 2224.777, 1187.138, 4068.255
86, 159.489, 638.3179, 108.4136, 890.7739, 493.7717, 868.9937, 2357.109, 1437.754, 398.1345, 336.8423, 496.8493, 600.8895, 791.5613, 1188.961, 1749.781, 434.4223, 740.4211, 400.5431, 890.5756, 1099.043, 966.6349, 467.4986, 879.1613, 648.057, 1.144063, 651.9933, 505.1141, 381.6137, 574.8268, 287.2225, 249.6121, 395.4329, 675.2677, 426.3393, 401.6955, 878.3231, 485.2644, 352.9381, 551.7045, 293.1539, 899.277, 488.5598, 379.3948, 782.9305, 104.5786, 887.1108, 833.4059, 307.1436, 1213.048, 10.86519, 335.457, 285.2579, 230.5833, 2170.548, 1526.867, 1692.635, 56.32484, 2278.855, 1136.814, 4071.344
86.09999999999999, 167.8491, 664.8484, 103.3359, 946.6573, 547.3068, 923.1771, 2511.841, 1410.708, 381.143, 320.983, 586.9916, 575.4257, 960.0154, 1185.869, 1846.038, 431.3959, 794.6534, 383.7206, 1136.865, 1116.823, 1052.272, 535.3818, 934.016, 620.567, 1.097158, 783.0809, 535.6713, 365.5658, 680.3096, 399.9499, 237.0149, 379.2806, 844.1696, 610.8223, 593.7296, 1146.094, 465.4078, 337.5189, 594.067, 314.3206, 1137.408, 467.1408, 409.6747, 785.1342, 100.2462, 927.3528, 867.4756, 292.2948, 1396.664, 10.39619, 320.4051, 272.3474, 219.3574, 2171.697, 1480.969, 1621.386, 53.91749, 2376.352, 1088.623, 3970.259
86.2, 160.4682, 713.9484, 98.49596, 906.5044, 541.1478, 910.4551, 2550.389, 1348.489, 364.8766, 467.3122, 606.2501, 614.2275, 953.7278, 1232.359, 1774.554, 485.2582, 760.8847, 412.7538, 1133.698, 1119.112, 1116.763, 509.8276, 975.076, 594.2431, 1.052176, 845.6466, 699.9791, 350.1927, 762.6235, 382.571, 225.0534, 363.7881, 809.3555, 582.6713, 567.994, 1096.253, 608.3576, 377.6634, 617.8408, 356.5479, 1082.38, 507.1634, 499.5242, 872.188, 96.09332, 889.3384, 918.2822, 379.4967, 1338.768, 9.94744, 306.0285, 260.0211, 208.6781, 2099.54, 1439.256, 1659.514, 51.61303, 2402.306, 1140.486, 4021.629
86.3, 217.8237, 683.3097, 93.88274, 868.0546, 685.1394, 901.813, 2446.643, 1352.098, 390.3054, 481.0451, 578.9922, 588.1985, 904.9347, 1216.877, 1764.988, 495.7212, 728.551, 444.3235, 1157.906, 1108.646, 1066.453, 485.4931, 1025.186, 569.0358, 1.009038, 810.8422, 721.3338, 335.4662, 900.8322, 365.9473, 213.6956, 348.9284, 775.9772, 555.8177, 543.374, 1048.579, 583.4641, 361.1639, 590.7886, 341.4492, 1030.015, 484.9288, 479.0129, 908.459, 92.11244, 852.8824, 877.3985, 361.1499, 1283.273, 9.518059, 292.297, 248.2528, 277.3542, 2013.505, 1457.445, 1673.406, 49.40707, 2446.194, 1092.14, 4092.099
86.40000000000001, 208.2452, 653.9858, 89.48558, 882.2709, 653.5361, 962.5533, 2461.433, 1292.464, 513.6961, 536.0304, 552.9599, 563.2725, 858.6379, 1174.501, 1701.266, 474.8834, 697.5912, 425.6623, 1140.521, 1061.283, 1018.409, 462.3201, 1070.046, 544.8978, 0.9676694, 777.4702, 691.4859, 367.0298, 1029.387, 350.046, 202.9109, 334.6757, 743.9754, 530.2017, 519.8212, 1032.38, 559.5892, 345.3853, 564.9208, 326.99, 1042.317, 463.6689, 459.3439, 868.5149, 88.29649, 817.9208, 838.335, 343.6902, 1230.077, 9.107211, 279.1817, 237.0171, 263.8513, 2113.283, 1412.571, 1647.207, 47.29539, 2344.63, 1212.218, 3986.205
86.5, 199.0879, 625.9204, 85.29437, 844.8489, 623.3905, 922.2543, 2442.515, 1254.929, 491.7727, 510.7928, 528.098, 539.4027, 894.4342, 1126.008, 1727.257, 483.3552, 667.9471, 407.7849, 1091.376, 1015.943, 972.5303, 440.2532, 1022.121, 521.7838, 0.9279965, 745.4717, 662.873, 351.5952, 986.7338, 361.3964, 192.6706, 321.0052, 713.2934, 505.7662, 497.2893, 1000.919, 536.6913, 394.2816, 576.5663, 313.143, 991.8895, 443.3411, 457.7329, 830.3271, 84.63862, 784.3923, 801.0107, 327.0745, 1179.087, 8.714098, 266.6548, 226.2898, 251.0057, 2090.681, 1350.009, 1646.727, 45.27396, 2334.964, 1160.831, 3916.573
86.59999999999999, 190.3333, 646.9775, 81.29947, 809.0143, 594.6354, 980.9572, 2358.213, 1199.581, 470.7849, 486.7435, 504.354, 516.5445, 848.6746, 1209.622, 1742.527, 471.7433, 639.5627, 390.6582, 1044.349, 1027.965, 928.7181, 419.2396, 976.3436, 499.6501, 0.88995, 714.7902, 635.4442, 336.8097, 945.8478, 367.8524, 182.9471, 307.8931, 683.8767, 482.4569, 475.734, 957.3911, 514.7303, 383.6954, 551.3212, 299.8824, 943.9021, 423.9045, 438.9377, 793.8185, 81.13229, 752.2383, 765.3482, 311.2621, 1130.211, 8.337954, 254.69, 216.0481, 290.9002, 2005.009, 1290.218, 1640.146, 43.33893, 2376.313, 1111.622, 3907.543
86.7, 181.9637, 619.2128, 77.49167, 774.6996, 567.2068, 979.3804, 2437.049, 1270.576, 450.6929, 463.8265, 481.6776, 494.6549, 805.2561, 1159.679, 1676.323, 451.9134, 612.3846, 374.2509, 1038.911, 1017.508, 886.8796, 399.2289, 932.616, 478.4554, 0.8534635, 685.3714, 668.5219, 359.724, 906.6559, 363.3451, 339.4886, 295.3165, 655.6732, 460.2219, 455.1131, 926.9753, 493.6679, 366.9324, 527.1815, 287.1833, 898.2363, 443.2281, 420.9142, 758.915, 77.77121, 721.4023, 731.2734, 296.2142, 1083.36, 7.978045, 243.2621, 206.27, 296.7612, 2004.926, 1328.198, 1571.106, 41.4866, 2277.651, 1160.477, 3865.697
86.8, 173.9621, 642.4451, 73.86221, 741.8403, 541.0433, 989.8881, 2474.514, 1225.521, 431.4583, 441.9885, 460.0207, 473.693, 764.0589, 1139.721, 1611.86, 432.9171, 586.3613, 416.2773, 1023.825, 974.0383, 846.9259, 380.1734, 953.04, 610.5031, 0.8184728, 657.1635, 668.6825, 344.5966, 946.7858, 377.7513, 322.3556, 283.2537, 628.6328, 439.0116, 435.386, 991.74, 854.9598, 383.1938, 619.0933, 275.022, 854.7798, 476.4705, 403.6309, 725.5463, 74.54937, 730.1313, 698.7158, 281.8938, 1038.452, 7.633673, 232.3469, 196.9344, 282.3135, 1993.736, 1430.725, 1598.793, 39.71345, 2183.084, 1111.283, 3895.736
86.90000000000001, 243.2923, 640.8714, 70.40276, 710.3749, 516.0867, 1020.219, 2373.853, 1285.916, 444.0051, 421.1787, 490.3834, 453.6194, 724.9694, 1092.664, 1667.158, 430.6145, 561.4439, 425.5792, 993.8415, 932.426, 808.7721, 362.0274, 929.3464, 584.606, 0.7849167, 630.1165, 641.0132, 330.1054, 907.5551, 469.8751, 306.0872, 271.6837, 602.7076, 418.7788, 416.5139, 967.769, 819.9755, 414.5548, 591.9861, 372.0556, 813.4258, 455.5815, 413.9045, 693.6447, 71.46101, 700.2015, 744.9291, 310.4388, 1168.078, 7.304165, 221.9215, 188.0213, 405.2256, 1912.037, 1488.578, 1531.494, 38.01608, 2289.051, 1064.175, 4000.804
87, 232.5939, 613.3688, 67.10532, 680.244, 492.2813, 977.5054, 2435.238, 1277.417, 425.0559, 401.3486, 488.2105, 567.3757, 766.5498, 1072.195, 1673.496, 450.4381, 537.5854, 429.5803, 984.3466, 1018.019, 860.8168, 344.7476, 1100.151, 559.8076, 0.7527363, 604.1826, 614.4889, 316.2235, 1054.773, 449.4578, 290.6399, 260.5862, 577.8516, 399.4785, 398.4599, 925.6828, 786.4228, 475.3235, 611.4081, 395.9044, 896.4691, 553.3104, 421.8036, 731.9714, 68.50058, 671.4987, 752.0938, 295.4306, 1119.658, 6.988881, 211.9639, 179.5116, 405.3684, 2039.651, 1422.65, 1588.528, 36.39125, 2331.213, 1019.063, 4071.608
87.09999999999999, 222.3659, 688.712, 63.96233, 724.9318, 469.5739, 936.5804, 2369.525, 1297.965, 406.9155, 438.1797, 528.6696, 543.3321, 796.3519, 1182.8, 1645.59, 431.5038, 604.9099, 411.5383, 956.7166, 974.5278, 822.0372, 328.2925, 1216.918, 559.0997, 0.7218753, 579.3162, 757.6572, 383.4774, 1030.161, 429.9277, 275.9721, 249.942, 554.0206, 381.0677, 381.1885, 908.6212, 754.243, 454.5575, 584.6375, 466.8661, 948.9087, 616.9886, 493.1604, 777.8207, 65.6628, 643.9724, 754.1028, 390.7788, 1073.245, 6.687205, 202.4531, 171.387, 385.6331, 1956.07, 1359.641, 1521.661, 34.83587, 2303.469, 1112.454, 3963.22
87.2, 212.5877, 659.1562, 60.96655, 694.1835, 447.9139, 919.9982, 2331.993, 1338.138, 389.5493, 498.5262, 504.8998, 520.3074, 755.6102, 1178.419, 1595.875, 413.3654, 642.0547, 394.254, 915.4918, 972.8882, 785.0047, 312.6228, 1178.877, 535.3832, 0.6922795, 555.4731, 726.3062, 367.3511, 1019.285, 435.3063, 262.0446, 239.7326, 531.1724, 363.5054, 364.6657, 869.1071, 723.3799, 434.6986, 559.0391, 447.0958, 903.0007, 589.9391, 494.6095, 743.6207, 62.94257, 617.5744, 742.3736, 371.8866, 1153.073, 6.398552, 193.369, 163.6301, 403.1864, 1875.914, 1371.482, 1504.457, 33.34697, 2243.672, 1116.309, 3971.207
87.3, 203.2395, 701.8561, 58.11108, 780.1254, 427.2531, 943.1993, 2355.184, 1348.961, 372.9242, 475.0545, 482.1989, 498.2584, 716.9529, 1147.211, 1584.216, 395.9894, 630.3881, 377.6956, 876.0435, 931.3251, 749.6404, 297.7011, 1163.407, 670.0315, 0.6638971, 532.6115, 696.2526, 351.903, 977.0502, 416.3911, 248.8199, 229.9402, 509.2665, 346.7525, 348.8591, 831.3115, 693.7798, 415.7074, 534.5615, 500.0318, 859.3137, 606.1807, 495.7975, 738.8458, 60.33504, 592.2586, 709.3217, 353.9078, 1141.384, 6.122358, 184.6926, 156.2244, 383.5574, 1927.184, 1310.74, 1523.838, 31.92171, 2231.846, 1121.619, 3863.803
87.40000000000001, 194.3023, 765.6368, 55.38935, 747.036, 407.5453, 993.5195, 2259.378, 1289.465, 357.0086, 452.6878, 460.5185, 477.1437, 680.2733, 1099.844, 1584.224, 379.3439, 603.5997, 424.2527, 903.8765, 891.5377, 715.8693, 283.4916, 1191.788, 641.6093, 0.6366783, 510.6907, 667.4424, 337.1045, 936.5655, 398.2979, 236.2627, 220.5479, 488.2641, 330.7717, 333.7376, 865.586, 665.3909, 397.5458, 511.1556, 478.8571, 817.7403, 579.605, 475.4393, 706.3595, 57.83554, 603.6042, 677.7413, 336.7982, 1199.73, 5.858087, 176.4054, 149.1538, 364.884, 1936.059, 1436.491, 1459.694, 30.55736, 2164.831, 1110.441, 3802.534
87.5, 185.7581, 732.78, 52.7951, 768.7862, 489.5644, 1017.922, 2321.851, 1392.433, 366.3865, 431.3742, 439.813, 456.9239, 645.4703, 1163.69, 1604.854, 363.398, 577.9498, 545.2803, 864.9286, 987.7662, 683.6196, 269.9603, 1174.963, 614.3928, 0.6105755, 489.6721, 639.8245, 390.3155, 897.7583, 380.9908, 224.3392, 211.5391, 468.1277, 315.5274, 319.2716, 855.8064, 638.1637, 380.1777, 488.7746, 458.579, 972.1115, 554.1945, 513.4088, 675.3016, 55.43958, 624.4526, 647.567, 320.5157, 1149.998, 5.605222, 168.4901, 142.4032, 389.0272, 1918.129, 1401.751, 1441.787, 29.25132, 2256.542, 1136.523, 3868.131
87.59999999999999, 177.5897, 732.6097, 50.32235, 736.1778, 466.9824, 1092.879, 2343.626, 1397.814, 350.75, 411.0641, 420.0384, 437.5609, 612.4478, 1188.976, 1643.102, 348.1224, 599.6848, 643.246, 912.1729, 945.5674, 800.7862, 377.5929, 1150.39, 588.3308, 0.5855429, 469.5186, 613.3493, 393.7664, 963.8547, 364.4358, 213.0174, 202.8984, 448.8219, 300.9857, 305.4326, 818.5892, 612.0505, 421.9597, 528.1202, 439.1597, 925.0809, 529.8979, 492.3274, 645.6092, 53.14287, 629.2194, 648.8162, 305.0204, 1102.327, 5.363273, 160.93, 135.9581, 370.0875, 1868.436, 1339.668, 1518.461, 28.0011, 2260.144, 1088.345, 3811.663
