 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C037, C038, C043, C044, C048, C053, C054, C057, C058, C059, C060, C062, C064, C069, C073, C077, C082, C084, C092, C096, C099
301.6, 586.4932, 0.001880769, 277.0082, 657.0024, 100.5772, 327.5215, 320.7303, 406.0557, 569.798, 629.091, 994.5297, 117.427, 646.0899, 2.307313, 44.56696, 389.1073, 233.1216, 173.015, 258.454, 584.2122, 109.4995, 0.3693725, 287.7267, 0.3919425, 794.6688, 1314.339, 2.499752, 870.969, 324.3326, 704.4709, 2.876818, 798.0884, 106.2748, 373.7497, 33.32098, 1697.101, 10.09411, 281.3501, 478.2164, 0.2295438, 147.8632, 0.02851085
301.7, 604.2666, 0.001778743, 389.8032, 623.8348, 95.41098, 311.6512, 303.0902, 962.8493, 565.5252, 600.9823, 942.2769, 110.3575, 611.5361, 2.192902, 42.40403, 696.352, 282.5174, 162.7566, 243.8478, 557.0284, 359.972, 0.3516319, 275.8703, 0.3718736, 754.0248, 1311.836, 2.386792, 828.9811, 311.1772, 658.3746, 2.72645, 1060.842, 100.1289, 354.974, 31.86987, 1652.805, 9.599725, 267.8586, 452.0711, 0.2188114, 141.2941, 0.02705343
301.8, 569.1785, 0.001682253, 495.1043, 627.1378, 90.5101, 296.55, 286.4203, 903.061, 532.0452, 653.8251, 945.7693, 103.7136, 578.8304, 2.084164, 40.34606, 650.8079, 401.9106, 385.8293, 230.0671, 531.1096, 339.077, 0.3347433, 264.5025, 0.3528324, 785.213, 1285.731, 2.278937, 789.0175, 298.5553, 615.2946, 2.583941, 1429.936, 94.33849, 337.1416, 30.48196, 1708.46, 9.129552, 255.014, 458.0543, 0.2085808, 179.0223, 0.0256705
301.9, 862.0421, 0.001590996, 468.8749, 711.5535, 85.86096, 375.0177, 403.2624, 1124.959, 831.0281, 715.1072, 1017.483, 97.46967, 767.4891, 1.980818, 38.38797, 623.7632, 415.571, 1142.882, 217.0651, 506.3968, 319.395, 0.3186658, 253.6031, 0.3347661, 745.0526, 1350.387, 2.175956, 905.8335, 286.4454, 813.4249, 2.448882, 1870.826, 88.88292, 427.1447, 29.15449, 1786.68, 8.682407, 242.7854, 613.677, 0.1988285, 171.0689, 0.02435827
302, 873.8317, 0.00150469, 459.2668, 675.6321, 81.45063, 356.846, 528.0917, 1095.14, 834.5768, 683.1552, 964.0245, 91.60165, 726.4428, 1.882596, 36.52492, 582.9667, 396.448, 1505.805, 204.798, 482.8339, 300.8553, 0.3033606, 243.1529, 0.3176249, 706.9463, 1355.306, 2.077629, 1078.211, 274.8267, 878.9327, 2.320882, 1881.257, 83.74284, 405.6867, 27.88483, 1895.915, 8.257163, 231.1431, 580.1257, 0.1895322, 414.2785, 0.02311311
302.1, 855.4212, 0.001423066, 434.936, 721.6841, 77.26684, 661.4958, 499.0468, 1205.213, 785.1684, 665.407, 913.3745, 86.0869, 687.5917, 1.789245, 34.75228, 544.8385, 378.205, 1738.07, 262.8647, 460.3673, 283.3919, 0.2887904, 298.3816, 0.3013614, 670.7889, 1279.498, 1.983744, 1026.232, 263.6793, 1241.232, 2.199572, 1788.113, 124.9097, 385.3067, 26.67047, 2827.507, 7.852746, 220.0592, 548.4088, 0.1806705, 395.8734, 0.02193161
302.2, 805.7493, 0.001345869, 411.8942, 685.2512, 73.29795, 629.4426, 471.5994, 1130.375, 738.6851, 635.6757, 865.3856, 80.90416, 650.8184, 1.700523, 33.06567, 509.204, 360.8014, 1854.365, 248.0092, 438.9462, 266.9421, 0.27492, 286.0861, 0.2859306, 636.4809, 1207.931, 1.894102, 976.7593, 252.984, 1512.894, 2.084603, 1932.504, 117.6862, 393.3424, 25.50899, 3385.181, 7.468136, 209.5067, 518.426, 0.1722232, 378.2861, 0.0208105
302.3, 758.9617, 0.00127286, 460.3583, 650.6575, 69.53293, 598.9426, 445.6616, 1060.184, 694.9536, 607.2728, 819.9181, 76.03344, 737.7543, 1.616201, 31.46092, 475.9001, 344.1987, 1819.487, 233.9933, 418.5218, 251.4472, 0.2617159, 359.8247, 0.27129, 603.9276, 1140.367, 1.808511, 1025.685, 242.7226, 1413.9, 1.975643, 1836.823, 110.8805, 543.5362, 24.39809, 3533.402, 7.102364, 199.4603, 490.0823, 0.1641708, 449.7013, 0.0197467
302.4, 844.4575, 0.001203812, 435.9697, 617.8103, 65.9613, 665.2884, 586.0063, 1192.431, 653.8112, 605.7272, 776.8394, 71.45596, 698.2982, 1.536059, 29.93405, 444.7745, 328.36, 1711.605, 220.7695, 399.0477, 236.8517, 0.2491459, 344.9974, 0.257399, 652.3979, 1076.582, 1.726788, 976.2384, 232.8774, 1454.325, 1.872378, 1870.519, 133.7128, 516.2312, 23.33557, 3433.587, 6.754507, 189.8956, 463.2883, 0.1564949, 429.7226, 0.01873728
302.5, 795.4222, 0.001138509, 491.1064, 586.6213, 62.57314, 633.0515, 909.0995, 1200.064, 615.1044, 594.5856, 761.57, 67.15405, 703.0559, 1.459892, 28.48128, 487.2372, 313.2502, 1756.268, 208.293, 380.4798, 223.1033, 0.2371796, 343.318, 0.2442192, 643.2298, 1016.365, 407.5743, 929.1757, 223.4315, 1359.162, 1.774511, 1785.113, 125.9802, 490.2979, 22.31932, 3430.38, 6.423686, 180.7896, 437.9592, 0.1491779, 410.6314, 0.01777946
302.6, 749.2343, 0.001076749, 465.0888, 557.0068, 59.359, 649.2926, 887.1421, 1181.923, 578.6892, 599.4976, 721.557, 63.11114, 704.8842, 1.387501, 27.09902, 455.37, 298.8356, 1746.013, 196.5216, 362.7759, 210.1531, 0.2257881, 363.0119, 0.2317143, 610.3312, 959.5159, 464.7365, 884.3818, 214.3688, 1281.801, 1.68176, 1784.878, 118.6948, 465.6673, 21.34733, 3259.832, 6.109068, 288.002, 414.0149, 0.1422031, 491.833, 0.0168706
302.7, 746.6541, 0.001018339, 440.4496, 528.8873, 56.30997, 617.8307, 972.8131, 1108.531, 593.8817, 572.7111, 683.6462, 59.31163, 700.7083, 1.3187, 25.78384, 425.5871, 285.0843, 1642.488, 185.4154, 345.8958, 197.9545, 0.2149436, 348.0533, 88.93106, 646.2549, 905.8466, 578.4343, 841.7474, 289.7356, 1297.845, 1.593856, 1696.506, 111.8307, 442.2741, 20.41767, 3273.7, 5.80986, 349.9734, 391.3797, 0.1355543, 469.9825, 0.01600821
302.8, 802.1765, 0.0009630974, 417.1156, 589.7255, 53.41755, 587.8934, 978.335, 1052.989, 655.3917, 630.8789, 671.9227, 55.74086, 753.4711, 1.253311, 24.53249, 579.4716, 271.9658, 1601.372, 223.1457, 329.801, 186.4641, 0.2046201, 374.3304, 119.2547, 613.2016, 855.1792, 641.889, 801.1683, 277.9835, 1212.922, 1.510547, 1719.84, 105.3636, 420.0561, 19.5285, 3203.859, 5.525306, 348.7917, 369.982, 0.1292164, 449.1027, 0.01518989
302.9, 776.308, 0.0009108527, 395.0179, 559.9543, 50.67371, 745.8058, 924.5269, 1032.45, 616.5914, 602.6903, 636.6198, 52.38506, 978.5225, 1.191164, 23.34187, 541.572, 259.451, 1594.735, 297.0211, 314.4552, 175.6405, 0.1947923, 358.9053, 113.1484, 776.8115, 932.4475, 612.8831, 886.969, 266.708, 1363.032, 1.431592, 1634.688, 99.27045, 449.8426, 18.67804, 3063.728, 5.254689, 513.2612, 533.3739, 0.1231748, 429.1505, 0.01441341
303, 751.2001, 0.000861442, 374.0908, 531.686, 48.0708, 709.6673, 928.083, 1029.415, 694.2839, 575.7612, 740.4284, 49.23129, 1135.265, 1.132098, 22.20904, 506.1511, 359.2657, 1500.676, 298.0553, 299.8234, 165.4453, 0.1854366, 344.1159, 107.3548, 737.0807, 961.5419, 631.1486, 998.1667, 347.4363, 1273.843, 1.356765, 1553.752, 93.52967, 554.0159, 17.86463, 2911.409, 4.997326, 488.6488, 504.213, 0.1174157, 410.0847, 0.01367662
303.1, 707.58, 0.0008147117, 354.2724, 504.8448, 45.6016, 675.28, 908.5557, 1017.908, 691.2706, 550.0354, 765.1984, 46.2674, 1074.549, 1.075962, 21.13118, 526.5046, 358.3771, 1411.698, 313.3149, 285.8725, 208.643, 0.1765303, 329.9359, 101.8578, 818.2851, 979.7392, 602.6281, 1154.271, 333.3438, 1425.893, 1.285848, 1500.499, 88.12087, 526.1844, 17.08664, 3026.991, 4.752569, 465.2167, 614.3104, 0.1119259, 391.866, 0.01297749
303.2, 754.723, 0.0007705163, 335.504, 527.4737, 43.25923, 642.5589, 1001.386, 954.7005, 746.2301, 525.459, 724.9947, 43.48193, 1225.441, 1.022609, 20.10563, 492.0692, 341.886, 1416.421, 295.6083, 272.5707, 196.5321, 0.1680517, 316.3402, 96.64236, 800.9283, 1006.421, 575.3964, 1098.626, 323.961, 1410.926, 1.218638, 1527.049, 83.02486, 499.7511, 16.34253, 2876.499, 4.519799, 442.9083, 580.7245, 106.9024, 471.4899, 0.01231411
303.3, 765.1395, 0.0007287185, 331.0054, 666.4926, 41.03718, 611.4233, 961.8618, 895.4182, 702.052, 617.5424, 697.9965, 40.86417, 1159.903, 0.9719014, 19.12986, 459.886, 326.1537, 1486.128, 366.114, 259.8878, 185.1242, 0.1599803, 303.3047, 91.69393, 829.5347, 1110.769, 692.9426, 1045.663, 337.8677, 1318.604, 1.154941, 1478.122, 165.7175, 474.6456, 15.63082, 2872.227, 4.298429, 421.6696, 548.9749, 101.9041, 670.318, 0.01168463
303.4, 720.71, 0.000689188, 313.4695, 632.8459, 38.92926, 581.7964, 908.9598, 839.817, 660.4893, 640.4398, 661.3236, 38.404, 1097.87, 0.9237084, 18.20144, 429.8078, 311.1454, 1507.727, 345.4236, 247.7951, 174.3785, 0.1522966, 458.818, 86.99888, 787.1074, 1119.096, 661.6297, 1153.229, 324.1633, 1232.322, 1.094574, 1461.877, 156.1341, 450.8014, 14.95011, 2729.428, 4.087902, 527.141, 518.9611, 132.5632, 640.538, 0.01108733
303.5, 678.8604, 0.0006518019, 296.8627, 600.8979, 36.92963, 553.6052, 877.4975, 787.6683, 621.3872, 658.3645, 681.8648, 36.09194, 1039.154, 0.8779051, 17.31809, 425.232, 296.8277, 1489.048, 348.024, 236.265, 235.2634, 0.1449819, 468.4807, 82.54423, 848.1359, 1056.501, 631.7318, 1097.634, 311.0147, 1151.687, 1.037362, 1442.282, 205.2135, 464.3579, 14.29904, 2716.621, 3.887686, 501.8631, 490.5882, 254.0767, 730.8754, 0.01052056
303.6, 639.4409, 0.0006164439, 281.1357, 570.5627, 35.0327, 526.7799, 829.2354, 738.7579, 584.6, 752.2522, 646.0395, 33.91908, 983.5786, 0.8343731, 16.4776, 397.4202, 283.1688, 1400.759, 396.0952, 225.2715, 288.7448, 0.1380185, 449.176, 78.31767, 804.7573, 997.4072, 603.1849, 1264.018, 298.3994, 1076.327, 0.9831401, 1442.501, 233.0068, 473.0299, 13.67633, 2603.117, 116.2332, 477.7973, 463.7665, 242.1972, 698.405, 0.009982769
303.7, 602.3104, 0.0005830039, 330.1929, 541.7589, 33.23321, 501.2545, 955.1888, 692.8845, 549.9907, 848.7689, 650.6912, 31.87703, 1001.521, 0.7929996, 15.6779, 371.4275, 353.0547, 1317.705, 373.7104, 214.7895, 303.9266, 0.1313896, 430.6667, 74.30753, 763.5973, 1124.605, 575.928, 1233.758, 286.2958, 1005.899, 0.9317525, 1371.08, 219.5321, 449.2668, 13.08073, 2537.247, 232.5586, 454.8856, 438.4113, 256.1007, 769.7621, 0.009472466
303.8, 567.3359, 0.0005513779, 312.7001, 514.4091, 31.52616, 476.9659, 998.3494, 649.8597, 548.0883, 846.9433, 616.5037, 29.95792, 971.1195, 0.7536777, 14.91702, 368.0813, 336.8085, 1399.308, 352.5906, 204.7952, 286.2849, 0.1250791, 488.4579, 70.50272, 724.5425, 1212.37, 549.9028, 1263.282, 274.6832, 1022.207, 0.8830509, 1354.924, 206.8366, 497.9634, 12.51108, 2534.557, 221.1684, 433.0725, 414.4423, 339.479, 735.5641, 0.008988249
303.9, 534.3923, 0.0005214675, 296.134, 663.3354, 29.90678, 453.8542, 965.1785, 753.7656, 591.4221, 809.1006, 584.1125, 28.15434, 1214.953, 0.7163056, 14.19306, 378.5377, 321.3098, 1338.11, 417.3106, 195.266, 269.6672, 0.1190716, 468.3299, 66.89273, 687.4852, 1305.857, 583.3932, 1299.372, 263.5416, 959.5079, 101.3345, 1287.839, 194.8753, 472.9478, 11.96623, 2589.806, 210.3361, 412.3055, 391.7837, 323.6065, 702.8854, 0.008528785
304, 503.3616, 0.0004931797, 385.3479, 629.8481, 28.37059, 431.8625, 1055.743, 706.9603, 744.1883, 917.8572, 553.4231, 74.1288, 1283.193, 0.6807866, 13.50424, 363.7429, 339.1719, 1258.771, 425.6549, 186.1801, 254.0141, 0.1133527, 585.6538, 142.5911, 785.2317, 1292.925, 616.1077, 1583.509, 252.852, 1029.528, 96.03791, 1224.077, 183.6057, 507.7481, 11.44511, 2604.612, 200.0343, 392.5343, 370.3639, 408.47, 773.6743, 0.008092808
304.1, 584.3759, 0.0004664264, 447.5047, 598.0514, 26.91331, 410.9363, 997.6771, 732.4318, 767.5015, 1043.921, 615.6608, 69.66599, 1225.647, 0.6470289, 108.9912, 339.9527, 447.2103, 1378.75, 456.2067, 177.5171, 239.2696, 0.1079085, 561.5208, 135.2899, 782.9302, 1326.531, 782.1975, 1588.769, 242.5959, 1039.498, 91.01812, 1163.471, 172.9878, 482.2409, 100.9939, 2522.676, 242.3249, 373.7112, 350.1152, 462.4604, 739.3024, 0.007679116
304.2, 550.4428, 0.0004411243, 470.8818, 567.8599, 25.53088, 391.0241, 1154.401, 866.7427, 856.0984, 1136.547, 583.3139, 65.47185, 1375.729, 0.6149452, 103.7016, 714.5808, 426.6314, 1317.837, 430.4247, 169.2571, 225.3809, 0.1027257, 538.3821, 128.3626, 831.6346, 1478.227, 746.8514, 1604.802, 232.7558, 1186.081, 86.2607, 1105.865, 162.984, 655.8522, 149.2097, 2618.399, 230.4563, 355.7906, 330.9735, 554.4695, 706.4576, 225.8631
304.3, 518.4802, 0.0004171949, 532.0854, 539.1925, 24.21946, 372.0768, 1090.91, 812.9221, 805.4159, 1150.116, 552.6665, 61.53021, 1329.544, 0.5844523, 98.66874, 667.8445, 406.9995, 1292.152, 406.0998, 161.3815, 212.2984, 0.09779188, 516.197, 167.6135, 789.0999, 1395.545, 713.1025, 1549.782, 223.3148, 1122.474, 81.75195, 1051.112, 153.5586, 622.9049, 174.5226, 2595.272, 219.1691, 338.7295, 432.8721, 790.5764, 675.072, 214.3174
304.4, 488.3735, 0.0003945635, 503.8969, 511.9724, 22.9754, 354.0476, 1072.492, 906.1686, 757.7339, 1173.722, 523.6293, 57.82587, 1258.438, 0.5554715, 93.88012, 624.165, 388.271, 1215.538, 383.1496, 153.8723, 199.9753, 0.09309502, 494.926, 159.0311, 948.3216, 1394.283, 680.8786, 1475.07, 214.2568, 1049.026, 77.47887, 1027.02, 144.6784, 652.677, 166.9223, 2466.243, 335.0353, 322.4865, 409.2059, 753.6126, 645.0807, 203.3618
304.5, 460.015, 0.0003731597, 602.706, 486.1264, 21.79525, 336.8921, 1149.795, 902.2189, 778.2302, 1320.749, 496.1178, 54.34455, 1336.199, 0.5279277, 89.3239, 583.3422, 370.4042, 1143.466, 361.4964, 146.7126, 279.6658, 0.08862374, 474.5316, 150.8881, 961.1499, 1316.296, 650.1109, 1650.413, 205.5662, 1141.692, 73.42914, 1026.246, 136.3117, 619.8892, 159.653, 2343.629, 437.4307, 307.0223, 386.8336, 718.3771, 616.4219, 293.2982
304.6, 433.3032, 0.0003529171, 585.6014, 461.5852, 20.67572, 320.5677, 1086.557, 861.8314, 732.1577, 1261.736, 470.0516, 51.07281, 1264.737, 0.5017497, 152.7738, 662.7949, 353.3596, 1075.667, 341.0669, 139.8859, 263.4323, 0.08436722, 454.9775, 143.1621, 911.9911, 1242.67, 620.7335, 1686.551, 197.2281, 1066.987, 69.59108, 975.4349, 128.4288, 588.7485, 152.7002, 2227.112, 416.0063, 292.2997, 365.6844, 684.7891, 589.0363, 278.3053
304.7, 408.1425, 0.0003337725, 686.9108, 438.2829, 19.61369, 305.0345, 1026.797, 854.1156, 710.2102, 1289.201, 445.355, 47.99805, 1197.097, 0.4768698, 145.3594, 619.4456, 337.0994, 1011.888, 321.7919, 133.377, 338.7532, 0.08031513, 436.2292, 135.8317, 924.2342, 1173.163, 592.6837, 1786.32, 189.2282, 997.1697, 65.95364, 927.1396, 121.0018, 707.3406, 146.0502, 2116.387, 395.6313, 278.2831, 432.6234, 652.7715, 562.8674, 264.0788
304.8, 384.4428, 0.0003156665, 650.52, 416.157, 18.60621, 290.2538, 1008.857, 801.0791, 809.5707, 1481.558, 421.956, 45.10839, 1318.591, 0.4532236, 138.3047, 578.9315, 321.5874, 1164.405, 376.55, 127.1709, 561.8736, 0.07645766, 418.2535, 128.8766, 948.4764, 1229.182, 565.9013, 1835.096, 181.5528, 931.9211, 94.12185, 881.2356, 114.0043, 775.0573, 139.6898, 2011.167, 376.2541, 264.9387, 408.9708, 622.2509, 537.861, 346.4474
304.9, 362.1193, 0.0002985427, 616.0571, 395.1481, 17.65048, 276.1894, 958.5289, 864.2811, 1015.219, 1415.359, 399.7863, 42.39271, 1248.071, 0.4307499, 131.5925, 612.2634, 306.7892, 1335.727, 595.0475, 121.2535, 529.259, 0.07278546, 401.0185, 122.2777, 1036.983, 1294.431, 540.3292, 1746.63, 174.1888, 870.9419, 175.057, 949.9193, 107.4115, 786.4943, 154.454, 1911.178, 464.6387, 252.2341, 548.2162, 593.1572, 513.9656, 328.7376
305, 341.092, 0.0002823478, 583.4199, 375.1997, 16.74385, 262.8065, 913.8231, 810.6134, 955.116, 1387.643, 378.7815, 39.84052, 1248.52, 0.4093906, 125.206, 611.6512, 292.6719, 1372.898, 635.462, 115.6115, 714.4882, 0.06928963, 384.4937, 116.0166, 1125.083, 1222.029, 515.9127, 1888.132, 167.1234, 813.9528, 359.9095, 928.3697, 101.1999, 746.9841, 147.7276, 1816.16, 466.8399, 240.1388, 625.8334, 565.4239, 491.1318, 386.3613
305.1, 321.2858, 0.0002670313, 631.3393, 356.2585, 15.88379, 250.072, 905.9769, 760.2782, 898.5715, 1494.256, 358.8802, 37.44197, 1223.811, 0.3890904, 119.1295, 623.2786, 279.2043, 1483.585, 599.5497, 110.2321, 784.0526, 0.06596171, 368.6498, 110.0762, 1224.375, 1153.676, 492.5995, 1797.108, 160.3446, 760.6927, 341.0974, 882.4047, 95.34751, 709.4587, 141.2942, 1743.278, 1002.412, 228.6234, 763.5299, 538.9872, 469.3124, 439.5083
305.2, 302.6296, 0.0002525458, 597.8925, 338.2734, 15.0679, 237.9546, 856.1484, 713.0685, 845.3746, 1427.491, 340.0246, 48.54059, 1299.016, 0.3697969, 113.3478, 582.5138, 266.3564, 1699.524, 565.6669, 105.1029, 751.2993, 0.06279363, 353.4588, 180.7402, 1161.754, 1155.253, 470.3398, 1813.144, 153.8407, 710.9177, 353.6654, 838.7156, 89.83359, 878.8476, 135.1409, 1719.529, 1085.356, 217.6603, 894.5792, 513.7867, 448.4624, 472.9228
305.3, 285.0568, 0.0002388461, 566.2177, 321.1963, 14.29392, 226.4244, 809.0605, 912.2341, 847.1321, 1388.433, 322.1597, 206.5687, 1308.022, 0.35146, 245.2514, 625.043, 254.0997, 1640.771, 533.6989, 100.2124, 767.8309, 0.0597777, 338.8938, 171.4857, 1316.052, 1142.828, 449.086, 1725.736, 147.6007, 664.3996, 335.1797, 797.1895, 84.63853, 834.6979, 198.2469, 1669.271, 1109.679, 324.829, 938.0698, 489.7644, 428.5387, 780.9742
305.4, 268.5043, 0.0002258895, 593.6219, 304.9813, 13.5597, 215.4529, 764.5625, 950.6307, 796.9805, 1347.668, 305.2333, 194.1325, 1238.067, 0.3340324, 288.1241, 584.1628, 242.407, 1627.003, 503.5376, 95.54948, 823.1332, 0.05690663, 324.929, 162.705, 1333.823, 1113.325, 428.7926, 1941.357, 141.6138, 620.9254, 317.6603, 757.7195, 79.74391, 792.7662, 189.6134, 1586.28, 1055.329, 309.2526, 886.7832, 466.8652, 409.5001, 1114.759
305.5, 252.913, 0.0002136357, 562.1733, 289.5849, 12.86319, 205.013, 722.5118, 891.6011, 749.7979, 1331.941, 289.1963, 182.445, 1244.341, 0.317469, 274.1407, 545.9564, 231.2523, 1530.534, 535.0182, 91.10352, 775.3536, 0.05417345, 311.5396, 154.3739, 1331.806, 1051.052, 409.4162, 1847.767, 135.8697, 580.2958, 301.0565, 720.2037, 75.13234, 752.9409, 223.3956, 1582.194, 1079.535, 520.5229, 998.5417, 445.0367, 391.3073, 1113.045
305.6, 238.2271, 0.0002020467, 532.3907, 350.8742, 12.20246, 195.079, 682.7739, 836.2369, 705.4085, 1373.241, 274.0019, 171.4612, 1324.242, 0.3017269, 260.8361, 510.2487, 220.611, 1439.785, 504.7823, 86.86442, 730.3474, 0.05157154, 298.702, 146.4695, 1263.689, 992.2632, 390.9154, 1758.69, 130.3586, 542.3248, 285.3207, 708.5117, 70.78745, 715.1162, 213.6669, 1503.532, 1046.996, 495.5624, 943.949, 424.2289, 373.9228, 1190.511
305.7, 224.3939, 0.0001910864, 504.186, 333.1609, 11.57567, 185.6263, 645.2216, 804.8292, 663.6471, 1446.59, 259.6058, 161.1386, 1253.42, 0.2867654, 248.1771, 476.8766, 210.4593, 1373.006, 476.2552, 82.82257, 687.9536, 0.0490946, 286.3933, 138.9697, 1226.036, 1116.423, 373.2506, 1673.907, 125.0711, 506.8384, 270.4073, 748.012, 66.69383, 957.6842, 204.3619, 1428.781, 995.7161, 471.7988, 892.3409, 404.3939, 357.3106, 1129.654
305.8, 211.364, 0.0001807206, 477.4755, 316.3419, 10.98108, 176.6317, 609.7347, 761.4653, 624.358, 1503.758, 245.966, 151.4375, 1186.385, 0.2725457, 236.1325, 445.687, 200.7748, 1327.221, 449.3402, 78.96879, 648.0206, 0.04673663, 274.5919, 131.854, 1163.33, 1114.123, 356.3841, 1593.211, 119.998, 572.2736, 256.2734, 748.0908, 62.83694, 909.5741, 195.4621, 1603.437, 946.9482, 449.1747, 1033.783, 385.4862, 341.4365, 1159.797
305.9, 199.0907, 0.0001709171, 452.18, 375.6976, 10.41702, 168.0729, 576.1995, 740.808, 587.395, 1436.568, 233.0429, 142.3204, 1161.081, 0.2590312, 262.6527, 457.8402, 191.5359, 1248.527, 423.9464, 75.29433, 610.4056, 0.04449191, 263.2768, 125.1026, 1339.193, 1051.806, 340.2797, 1516.405, 115.1307, 534.8276, 242.8783, 770.2407, 59.2031, 863.8809, 186.9498, 1534.74, 900.5688, 427.6355, 977.2639, 367.4626, 326.2676, 1100.51
306, 187.53, 0.0001616454, 428.2246, 356.7312, 9.881942, 159.9288, 544.5087, 694.8074, 552.6202, 1471.597, 220.7988, 133.7522, 1098.984, 0.2461868, 249.9055, 427.8958, 182.7222, 1174.499, 399.9875, 71.79084, 574.9739, 0.042355, 252.4279, 118.6969, 1288.66, 992.9747, 324.903, 1443.302, 110.4608, 499.8318, 230.1833, 741.6346, 55.7794, 1043.998, 178.8083, 1561.834, 856.461, 407.1292, 1117.316, 350.2818, 311.7726, 1071.14
306.1, 176.6407, 0.0001528767, 405.5384, 376.144, 9.374346, 152.1794, 514.5609, 651.6631, 519.9041, 1405.844, 209.198, 125.6999, 1175.148, 0.2339793, 237.777, 399.9098, 174.314, 1104.86, 377.3828, 68.45037, 541.599, 0.04032072, 242.0261, 112.6192, 1222.75, 937.434, 310.2213, 1373.723, 105.9803, 467.1258, 218.1519, 812.2477, 52.5537, 991.5522, 171.0213, 1484.185, 814.5135, 387.6062, 1130.874, 333.9042, 297.9215, 1065.623
306.2, 166.3836, 0.0001445837, 384.054, 419.3061, 8.892823, 144.8054, 486.2602, 649.3745, 489.1249, 1435.938, 198.2067, 118.1323, 1151.054, 0.2223772, 226.2372, 373.7542, 166.2927, 1112.239, 356.0555, 65.26534, 510.1613, 0.03838415, 232.0529, 106.8527, 1212.806, 944.5206, 296.2029, 1307.498, 101.6816, 539.9588, 206.7493, 817.8741, 49.51453, 941.7408, 163.5735, 1423.229, 802.0701, 369.0193, 1240.839, 318.2924, 284.6859, 1011.15
306.3, 259.966, 0.0001367405, 363.7077, 549.7314, 8.436035, 137.7888, 459.5161, 618.5406, 460.1679, 1371.778, 187.7929, 111.0203, 1089.494, 0.2113503, 215.2574, 408.7992, 158.6406, 1046.292, 335.9334, 62.2285, 480.5485, 0.03654059, 249.0755, 101.3814, 1150.776, 1037.391, 282.818, 1244.466, 97.55721, 504.6272, 239.5048, 777.38, 46.65112, 894.4316, 156.45, 1388.954, 850.8118, 351.3238, 1172.999, 303.4105, 272.0382, 959.4615
306.4, 288.3648, 0.0001293228, 344.4394, 573.1267, 8.00271, 131.1121, 467.6798, 649.5256, 432.9251, 1310.485, 177.9262, 104.3365, 1031.227, 0.2008702, 204.8104, 391.2076, 151.3405, 1110.869, 316.9486, 59.33298, 452.6545, 0.03478558, 280.4719, 96.19035, 1187.807, 1055.353, 270.038, 1184.473, 93.60014, 525.9076, 471.7573, 941.4755, 43.9533, 849.4991, 149.6367, 1343.756, 809.141, 334.4768, 1108.868, 289.2244, 259.9524, 910.4154
306.5, 271.6203, 0.0001223075, 326.1919, 544.1935, 7.591643, 124.759, 600.4563, 757.0656, 407.2952, 1372.117, 168.5779, 98.05508, 1107.179, 0.1909098, 194.8705, 486.3488, 144.3764, 1088.466, 299.0366, 262.5935, 426.3797, 0.03311485, 268.9144, 91.26507, 1127.055, 996.3233, 257.8354, 1127.371, 89.80357, 491.4954, 447.0991, 919.5534, 41.41149, 806.8238, 143.1201, 1459.369, 769.5111, 318.4377, 1152.797, 275.7016, 248.4036, 863.8765
306.6, 255.8481, 0.0001156727, 308.911, 516.7209, 7.201691, 118.7137, 567.4314, 774.7615, 383.1826, 1310.809, 159.7208, 92.15181, 1047.966, 128.9723, 185.413, 457.1551, 137.7328, 1108.055, 282.1369, 250.3749, 401.63, 0.03152438, 257.8333, 86.59197, 1176.92, 940.5952, 246.1843, 1073.023, 86.16099, 637.183, 445.562, 925.2258, 39.01667, 766.2923, 136.8873, 1550.099, 731.8222, 303.1677, 1089.771, 262.811, 237.3678, 819.7165
306.7, 356.3305, 0.0001093978, 292.5457, 490.6352, 6.831769, 112.9614, 789.2137, 726.6525, 360.4976, 1252.24, 151.3291, 86.60394, 1064.92, 122.577, 176.4145, 450.6333, 131.3949, 1090.175, 266.1923, 323.8453, 378.317, 0.03001028, 263.9714, 82.15816, 1116.725, 1117.111, 235.0596, 1021.294, 82.66616, 1159.271, 494.6319, 879.4164, 36.76035, 727.7969, 130.926, 1491.616, 695.9792, 288.63, 1030.191, 250.5232, 226.8223, 777.8139
306.8, 335.6394, 0.0001034634, 277.0474, 524.7179, 6.480849, 107.4878, 757.2288, 681.5308, 339.1555, 1249.899, 143.3782, 81.39008, 1007.966, 116.4989, 167.8527, 471.2329, 125.3486, 1025.536, 251.1488, 384.051, 356.3572, 300.6561, 253.0939, 77.95137, 1059.609, 1054.627, 224.4377, 972.0595, 79.31309, 1225.071, 468.778, 1032.092, 34.63451, 691.2354, 217.5638, 1526.582, 661.8917, 274.7893, 973.8677, 238.8099, 216.7454, 738.0533
